Date,ASPN,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-15,1.0,-0.4601311026318365,-1.3028079444281382,-0.0,-1.0533705116916152,-1.075579688875844,0.0
2018-10-16,1.0,-0.47572336964558587,-1.2986641691723766,-0.0,-1.0666436634297827,-1.0882338443338098,0.0
2018-10-17,1.0,-0.4356973193077706,-1.2320034902321972,-0.0,-1.0660720345145185,-1.1137233990983568,0.0
2018-10-18,1.0,-0.4417321681394327,-1.2486940389591368,-0.0,-1.0698139920910021,-1.1219059708050578,0.0
2018-10-19,1.0,-0.41525178468068685,-1.2258826934207987,-0.0,-1.0660814200270112,-1.1162936523249083,0.0
2018-10-22,1.0,-0.41732893971699947,-1.211572010079473,-0.0,-1.0840763713898043,-1.1328745880984687,0.0
2018-10-23,1.0,-0.4171553186333899,-1.211679185849285,-0.0,-1.084274291252726,-1.133026411436879,0.0
2018-10-24,1.0,-0.4153801339935916,-1.206573453733372,-0.0,-1.0903971259345568,-1.1424895620934072,0.0
2018-10-25,1.0,-0.35079380169217605,-1.1460690179674873,-0.0,-1.1444053617263998,-1.1119878315429224,0.0
2018-10-26,1.0,-0.3428598288991257,-1.1269624894237096,-0.0,-1.1339193381592554,-1.0968318134812447,0.0
2018-10-29,1.0,-0.31041404098398917,-1.1360687111982448,-0.0,-1.1185174812117817,-1.1028800821546936,0.0
2018-10-30,1.0,-0.2723442529823897,-1.1603389509562583,-0.0,-1.1422552546866123,-1.1590134444234046,0.0
2018-10-31,1.0,-0.290098821740783,-1.1323641201064234,-0.0,-1.1610129228430255,-1.1675218548080577,0.0
2018-11-01,1.0,-0.22879047715121556,-1.3064158176132352,-0.0,-1.2527489155654192,-1.2559265610814083,0.0
2018-11-02,1.0,-0.2320870704424065,-1.302428700997682,-0.0,-1.250680237831301,-1.2536027411065203,0.0
2018-11-05,1.0,-0.22369295241989065,-1.3704706904482036,-0.0,-1.2771503040834058,-1.2393315275719323,0.0
2018-11-06,1.0,-0.2300342343262991,-1.3750958050176283,-0.0,-1.2723417301108784,-1.2321291707117674,0.0
2018-11-07,1.0,-0.2285437289519339,-1.374119808143688,-0.0,-1.2693642208388611,-1.2305337279314217,0.0
2018-11-08,1.0,-0.1797181680926019,-1.3700050327126323,-0.0,-1.2483140412682436,-1.2347257171615502,0.0
2018-11-09,1.0,-0.17898127642440106,-1.370042279041675,-0.0,-1.2496980068451782,-1.2344473525266761,0.0
2018-11-12,1.0,-0.17787473045484178,-1.3395015295120607,-0.0,-1.2658342109222205,-1.2316333182889525,0.0
2018-11-13,1.0,-0.12801704911532932,-1.3310700302324427,-0.0,-1.2705060217078854,-1.226545076076721,0.0
2018-11-14,1.0,-0.12765319882135545,-1.34570244219148,-0.0,-1.2822254407431455,-1.2386755231483795,0.0
2018-11-15,1.0,-0.13113675473226033,-1.3642069035327462,-0.0,-1.2980564834497417,-1.2678408745824477,0.0
2018-11-16,1.0,-0.12343797622676013,-1.3532459615970742,-0.0,-1.309001320735548,-1.2940160520166617,0.0
2018-11-19,1.0,-0.12786502007419828,-1.3527468618183667,-0.0,-1.3075672104487475,-1.2938964273009097,0.0
2018-11-20,1.0,-0.05472411186696901,-1.3373141849332326,-0.0,-1.3159486016628874,-1.3310657596371882,0.0
2018-11-21,1.0,-0.05151164545500277,-1.335680869259017,-0.0,-1.3149554806579808,-1.3282358267518488,0.0
2018-11-23,1.0,-0.05252576024126665,-1.3317919075144509,-0.0,-1.314702186479015,-1.327368685599397,0.0
2018-11-26,1.0,-0.05199437355571185,-1.3327137546468404,-0.0,-1.3130714357480158,-1.3258314076157942,0.0
2018-11-27,1.0,-0.03335663637271547,-1.3385598721661842,-0.0,-1.304604014780785,-1.3170378507939677,0.0
2018-11-28,1.0,-0.03974140523203368,-1.3256489926831712,-0.0,-1.3189836624235742,-1.3272025659015736,0.0
2018-11-29,1.0,-0.004671748217359233,-1.2952053110400787,-0.0,-1.2986476518318169,-1.3191541676911729,0.0
2018-11-30,1.0,-0.0036874969270858943,-1.2952947539210387,-0.0,-1.2990805840995134,-1.3185997345002212,0.0
2018-12-03,1.0,-0.0013259342925895006,-1.2947502823748955,-0.0,-1.2977459117025978,-1.3170947306389038,0.0
2018-12-04,1.0,-0.0,-1.3625473843821077,-0.0,-1.3345969168562042,-1.357189790245135,0.0
2018-12-06,1.0,-0.0,-1.3446789312747505,-0.0,-1.3236252443731515,-1.3444784199709259,0.0
2018-12-07,1.0,-0.010165056360708535,-1.3498892914653784,-0.0,-1.3313204508856684,-1.3407809983896941,0.0
2018-12-10,1.0,-0.0,-1.3919296640748082,-0.0,-1.3624536260608833,-1.3276414087513342,0.0
2018-12-11,1.0,-0.0,-1.4051688843398158,-0.0,-1.3600818833162744,-1.3524053224155579,0.0
2018-12-12,1.0,-0.0,-1.4065973467192545,-0.0,-1.360190544485991,-1.3553757107002,0.0
2018-12-13,1.0,-0.0,-1.4034257497042335,-0.0,-1.382387737256314,-1.3579548377141095,0.0
2018-12-14,1.0,-0.0,-1.3865727651262016,-0.0,-1.3946434997172672,-1.3593790160900632,0.0
2018-12-17,1.0,-0.0,-1.376967900224903,-0.0,-1.3733387855244323,-1.3611224698425681,0.0
2018-12-18,1.0,-0.0,-1.3611182223132456,-0.0,-1.37750243203113,-1.3814448824944958,0.0
2018-12-19,1.0,-0.0,-1.4211392472262037,-0.0,-1.450018580453363,-1.4375431331953068,0.0
2018-12-20,1.0,-0.0,-1.394054196264141,-0.0,-1.4461983688503024,-1.4215206524598791,0.0
2018-12-21,1.0,-0.0,-1.4267025572005385,-0.0,-1.4846298788694483,-1.4722476446837147,0.0
2018-12-24,1.0,-0.0,-1.3774420839116046,-0.0,-1.4618874773139745,-1.4985587701505283,0.0
2018-12-26,1.0,-0.0,-1.3800705003419793,-0.0,-1.4136896932709002,-1.467459357078971,0.0
2018-12-27,1.0,-0.0,-1.6114514465942866,-0.0,-1.5899193303815127,-1.8640140716928488,0.0
2018-12-28,1.0,-0.0,-1.629718431083241,-0.0,-1.6230788147055208,-1.8949956965449404,0.0
2018-12-31,1.0,-0.0,-2.151201703681168,-0.0,-2.1321113477334954,-2.3224064496501367,0.0
2019-01-02,1.0,-0.0,-2.153998476770754,-0.0,-2.1308453922315307,-2.331226199543031,0.0
2019-01-03,1.0,-0.0,-2.155135629381286,-0.0,-2.13075281926242,-2.333739713501981,0.0
2019-01-04,1.0,-0.0,-2.1774783005938785,-0.0,-2.0835236790010656,-2.352824729709152,0.0
2019-01-07,1.0,-0.0,-2.0401711260967295,-0.0,-1.9780291494452902,-2.232905518091509,0.0
2019-01-08,1.0,-0.0,-2.0134112048453385,-0.0,-1.9769990626577256,-2.2198428149109524,0.0
2019-01-09,1.0,-0.0,-1.9887963228957195,-0.0,-1.9696207986210859,-2.223355357655846,0.0
2019-01-10,1.0,-0.0,-1.9817099411849088,-0.0,-1.9717400659876632,-2.2191220771768756,0.0
2019-01-11,1.0,-0.0,-1.9677023121387285,-0.0,-1.9984826589595377,-2.259176300578035,0.0
2019-01-14,1.0,-0.0,-1.9707986989519335,-0.0,-2.004481387784604,-2.2527647271413085,0.0
2019-01-15,1.0,-0.0,-1.9666594187142132,-0.0,-2.006595636732623,-2.274697397985069,0.0
2019-01-16,1.0,-0.0,-1.9560066459582461,-0.0,-1.992703893664668,-2.2751571191215776,0.0
2019-01-17,1.0,-0.0,-2.0538300731670898,-0.0,-2.067492907271913,-2.3447065850380766,0.0
2019-01-18,1.0,-0.0,-2.062291603516217,-0.0,-2.105334949984844,-2.4103516217035468,0.0
2019-01-22,1.0,-0.0,-2.164409116716684,-0.0,-2.310649687728121,-2.6358179901046315,0.0
2019-01-23,1.0,-0.0,-2.114674760068903,-0.0,-2.367320154212124,-2.7207776228365184,0.0
2019-01-24,1.0,-0.0,-2.0463491043457305,-0.0,-2.335528958149249,-2.6508956542694193,0.0
2019-01-25,1.0,-0.0,-2.015781435601561,-0.0,-2.5843373493975905,-2.884524011539114,0.0
2019-01-28,1.0,-0.0,-1.9543655805338047,-0.0,-2.6095815441609833,-2.8556874631640987,0.0
2019-01-29,1.0,-0.0,-1.9179443976411121,-0.0,-2.617691659646167,-2.8889637742207244,0.0
2019-01-30,1.0,-0.0,-1.9169054441260744,-0.0,-2.6173942356312154,-2.893140064048542,0.0
2019-01-31,1.0,-0.0,-1.9741776035452532,-0.0,-2.570734617351287,-2.9774160559059144,0.0
2019-02-01,1.0,-0.0,-1.9651271582886791,-0.0,-2.5787190609849455,-2.961809985540529,0.0
2019-02-04,1.0,-0.0,-1.9649196956889263,-0.0,-2.5540152155536773,-2.9341504649196954,0.0
2019-02-05,1.0,-0.0,-1.93502658003544,-0.0,-2.5324445194498355,-2.970635389418614,0.0
2019-02-06,1.0,-0.0,-1.9370492915924322,-0.0,-2.5605327903622634,-2.9863408840247727,0.0
2019-02-07,1.0,-0.0,-2.119235408740837,-0.0,-2.8347406513872135,-3.325044075345643,0.0
2019-02-08,1.0,-0.0,-2.147061580279314,-0.0,-2.89089886587309,-3.335082950604556,0.0
2019-02-11,1.0,-0.0,-2.117591809899502,-0.0,-2.9054193669578288,-3.3693059077674463,0.0
2019-02-12,1.0,-0.0,-2.142077017230016,-0.0,-2.9178985029658224,-3.355333772714434,0.0
2019-02-13,1.0,-0.0,-2.163687150837989,-0.0,-2.8584729981378025,-3.288919925512104,0.0
2019-02-14,1.0,-0.0,-2.1307447008066025,-0.0,-2.929375351716376,-3.3189833051960234,0.0
2019-02-15,1.0,-0.0,-2.1831501831501834,-0.0,-2.9090823706208324,-3.300084530853762,0.0
2019-02-19,1.0,-0.0,-2.1585011709601876,-0.0,-2.916440281030445,-3.292740046838407,0.0
2019-02-20,1.0,-0.0,-2.181019167835437,-0.0,-2.8948106591865357,-3.2744273024777932,0.0
2019-02-21,1.0,-0.0,-2.1793793232379883,-0.0,-2.894840157038699,-3.273415591699383,0.0
2019-02-22,1.0,-0.0,-2.171842843779233,-0.0,-2.9149672591206737,-3.267726847521048,0.0
2019-02-25,1.0,-0.0,-2.1645712141114655,-0.0,-2.937417902045412,-3.2806342653405896,0.0
2019-02-26,1.0,-0.0,-2.166447738787765,-0.0,-2.934696941264778,-3.2814787014449243,0.0
2019-02-27,1.0,-0.0,-2.1590951755209313,-0.0,-2.951473624929604,-3.275671109442463,0.0
2019-02-28,1.0,-0.0,-2.160237109522017,-0.0,-2.9574708317651486,-3.2914000752728643,0.0
2019-03-01,1.0,-0.0,-2.1682375117813386,-0.0,-2.9564561734213006,-3.300282752120641,0.0
2019-03-04,1.0,-0.0,-2.1594843808806923,-0.0,-2.940628528415506,-3.3089951072638315,0.0
2019-03-05,1.0,-0.0,-2.1730586671729637,-0.0,-2.983007404594646,-3.3370989177900134,0.0
2019-03-06,1.0,-0.0,-2.167552182163188,-0.0,-2.986907020872865,-3.3333017077798863,0.0
2019-03-07,1.0,-0.0,-2.0928206099640083,-0.0,-3.0509566205720784,-3.3277135821178256,0.0
2019-03-08,1.0,-0.0,-2.094680238140964,-0.0,-3.1396197426541192,-3.368158248511619,0.0
2019-03-11,1.0,-0.0,-2.0997868630110443,-0.0,-3.1477426855260604,-3.4405154039914745,0.0
2019-03-12,1.0,-0.0,-2.006864090998235,-0.0,-3.22278878211414,-3.576191410080408,0.0
2019-03-13,1.0,-0.0,-2.0832669322709165,-0.0,-3.271414342629482,-3.605478087649402,0.0
2019-03-14,1.0,-0.0,-2.0788216560509554,-0.0,-3.27109872611465,-3.6022093949044587,0.0
2019-03-15,1.0,-0.0,-2.0653130626125225,-0.0,-3.2954590918183637,-3.64122824564913,0.0
2019-03-18,1.0,-0.0,-2.1442846946058935,-0.0,-3.354644641582543,-3.6978688691750787,0.0
2019-03-19,1.0,-0.0,-2.1468367346938773,-0.0,-3.3429591836734693,-3.714285714285714,0.0
2019-03-20,1.0,-0.0,-2.1719647251845777,-0.0,-3.348031173092699,-3.7344134536505336,0.0
2019-03-21,1.0,-0.0,-2.1754691826479338,-0.0,-3.39175469182648,-3.688134550302533,0.0
2019-03-22,1.0,-0.0,-2.1790488032328255,-0.0,-3.493938451973889,-3.6886333022484714,0.0
2019-03-25,1.0,-0.0,-1.9195979899497486,-0.0,-3.494874371859296,-3.6357788944723617,0.0
2019-03-26,1.0,-0.0,-1.9542845428454285,-0.0,-3.556580565805658,-3.739237392373924,0.0
2019-03-27,1.0,-0.0,-1.9314420803782506,-0.0,-3.592558330763696,-3.7545482577860003,0.0
2019-03-28,1.0,-0.0,-1.9367976080008247,-0.0,-3.600680482523971,-3.7728631817713163,0.0
2019-03-29,1.0,-0.0,-1.920111042566317,-0.0,-3.588319967098499,-3.773288093769278,0.0
2019-04-01,1.0,-0.0,-1.9470861268695203,-0.0,-3.596493037648272,-3.771015987622486,0.0
2019-04-02,1.0,-0.0,-1.9878725590955808,-0.0,-3.623227132579651,-3.666289825282631,0.0
2019-04-03,1.0,-0.0,-1.9883816574131195,-0.0,-3.6315031873329224,-3.661834258688053,0.0
2019-04-04,1.0,-0.0,-1.9775292427662632,-0.0,-3.6180997332238864,-3.6649907654422327,0.0
2019-04-05,1.0,-0.0,-1.9451593137254903,-0.0,-3.6087622549019613,-3.658496732026144,0.0
2019-04-08,1.0,-0.0,-2.00355388313996,-0.0,-3.701578342218041,-3.7474652451134105,0.0
2019-04-09,1.0,-0.0,-1.9716624685138537,-0.0,-3.776343408900084,-3.747376154492023,0.0
2019-04-10,1.0,-0.0,-1.9351300532748354,-0.0,-3.778961663010551,-3.7319544552386925,0.0
2019-04-11,1.0,-0.0,-1.902334792578695,-0.0,-3.8112361892849695,-3.709610173024807,0.0
2019-04-12,1.0,-0.0,-1.9027213012198938,-0.0,-3.810968616411219,-3.712751537900115,0.0
2019-04-15,1.0,-0.0,-1.905927700802167,-0.0,-3.7924783831649127,-3.7194499427023646,0.0
2019-04-16,1.0,-0.0,-1.9088066701406985,-0.0,-3.79666492965086,-3.7166232412714955,0.0
2019-04-17,1.0,-0.0,-1.8918241620549234,-0.0,-3.8335595698026528,-3.716299467474157,0.0
2019-04-18,1.0,-0.0,-1.8827271763333686,-0.0,-3.900222669918354,-3.8203795991941467,0.0
2019-04-22,1.0,-0.0,-1.8990028948214859,-0.0,-3.9538972874450518,-3.8686608770236943,0.0
2019-04-23,1.0,-0.0,-1.9056199056199057,-0.0,-3.9562419562419557,-3.8631488631488633,0.0
2019-04-24,1.0,-0.0,-1.861721513559867,-0.0,-3.9663415157037196,-3.8911994854753993,0.0
2019-04-25,1.0,-0.0,-1.8616723989681858,-0.0,-3.98957437661221,-3.896818572656922,0.0
2019-04-26,1.0,-0.0,-1.9502435629784272,-0.09440964973324054,-4.431918348411042,-4.12166550684296,0.0
2019-04-29,1.0,-0.0,-1.9443542777648968,-0.08138186876883839,-4.439253419893346,-4.127869232552747,0.0
2019-04-30,1.0,-0.0,-1.964848767955156,-0.06212775896298026,-4.483592198995679,-4.167581455097513,0.0
2019-05-01,1.0,-0.0,-1.9488829102819045,-0.08960112293835537,-4.491753421452802,-4.166920107614926,0.0
2019-05-02,1.0,-0.0,-1.961991056719228,-0.07260531889856436,-4.501294422216993,-4.231701576841609,0.0
2019-05-03,1.0,-0.0,-1.9885478158205432,-0.06576151121605668,-4.51086186540732,-4.241322314049587,0.0
2019-05-06,1.0,-0.0,-1.8960140679953108,-0.08522860492379836,-4.496600234466588,-4.245486518171161,0.0
2019-05-07,1.0,-0.0,-1.9177678150070787,-0.10346861727229825,-4.510618216139688,-4.266281264747522,0.0
2019-05-08,1.0,-0.0,-1.8756585879873553,-0.14693829762322913,-4.445849432150802,-4.239667486242829,0.0
2019-05-09,1.0,-0.0,-1.870585474598146,-0.16085885251671947,-4.470022292619969,-4.231373929367594,0.0
2019-05-10,1.0,-0.0,-1.8694581280788176,-0.16725310813980765,-4.470326061459066,-4.221792165141919,0.0
2019-05-13,1.0,-0.0,-1.8703964344358432,-0.14848698099929625,-4.474783016654938,-4.235045742434905,0.0
2019-05-14,1.0,-0.0,-1.6318483191811095,-0.3971152727695707,-4.424450389670815,-4.17866697685239,0.0
2019-05-15,1.0,-0.0,-1.640269391546679,-0.4119832791453785,-4.42638179284719,-4.133070134695773,0.0
2019-05-16,1.0,-0.0,-1.646751133325584,-0.4272928048355225,-4.416250145298152,-4.133558061141462,0.0
2019-05-17,1.0,-0.0,-1.6167267651506338,-0.456438292427591,-4.391415610096545,-4.167383971152727,0.0
2019-05-20,1.0,-0.0,-1.5819890913310897,-0.4800974817221771,-4.380875014506209,-4.162005338284787,0.0
2019-05-21,1.0,-0.0,-1.5838941749825945,-0.49675098630772796,-4.3642376421443485,-4.15862148990485,0.0
2019-05-22,1.0,-0.0,-1.5421882243857212,-0.5373203523412147,-4.3660176170607325,-4.144529439035698,0.0
2019-05-23,1.0,-0.0,-1.5298689247187103,-0.5878668367938755,-4.380350307388935,-4.10161234195569,0.0
2019-05-24,1.0,-0.0,-1.4535443909153476,-0.6001376462491398,-4.341362697866483,-4.075476026611608,0.0
2019-05-28,1.0,-0.0,-1.4398578144708174,-0.6045178305240225,-4.343882582272675,-4.078202041050338,0.0
2019-05-29,1.0,-0.0,-1.4568423459471815,-0.6076369040813994,-4.338859037384246,-4.029152852406539,0.0
2019-05-30,1.0,-0.0,-1.4523398873174658,-0.6046912728527077,-4.369897665861791,-4.071173968034954,0.0
2019-05-31,1.0,-0.0,-1.460742614093574,-0.604207380158639,-4.366134038395217,-4.0644901712840555,0.0
2019-06-03,1.0,-0.0,-1.4596138466811381,-0.6641151605163944,-4.345938535359306,-3.954986861647435,0.0
2019-06-04,1.0,-0.0,-1.44570058239123,-0.6529633436108256,-4.347493433824369,-3.9732785200411107,0.0
2019-06-05,1.0,-0.0,-1.3770344595353012,-0.7226400269390505,-4.334942193287686,-3.789987652935234,0.0
2019-06-06,1.0,-0.0,-1.4131534569983137,-0.6795952782462057,-4.32017987633502,-3.829342327150084,0.0
2019-06-07,1.0,-0.0,-1.4662978435136054,-0.6891724060065485,-4.306988822400362,-3.8280456136389303,0.0
2019-06-10,1.0,-0.0,-1.4753525098702762,-0.66858432036097,-4.29238578680203,-3.843880428652002,0.0
2019-06-11,1.0,-0.0,-1.492190172158249,-0.7634249230418425,-4.295405312963174,-3.850302132025995,0.0
2019-06-12,1.0,-0.0,-1.498066424021838,-0.7580755232029117,-4.277638762511374,-3.840081892629663,0.0
2019-06-13,1.0,-0.0,-1.5673506821047805,-0.8165768657571937,-4.274676143528603,-3.805342198784822,0.0
2019-06-14,1.0,-0.0,-1.656320608871447,-0.864906647639434,-4.421215364490427,-3.9495778332738736,0.0
2019-06-17,1.0,-0.0,-1.6558078706455832,-0.863749851385091,-4.419094043514446,-3.9505409582689337,0.0
2019-06-18,1.0,-0.0,-1.6746644494595557,-0.8617412994417389,-4.404798669675733,-3.9368095973393515,0.0
2019-06-19,1.0,-0.0,-1.6514483251877456,-0.9187030635355823,-4.434616760042913,-3.915603766837525,0.0
2019-06-20,1.0,-0.0,-1.6738740891171902,-0.9052681877911838,-4.441165929996416,-3.9256958547365906,0.0
2019-06-21,1.0,-0.0,-1.69431845309143,-0.8997374074958225,-4.417641441871568,-3.9243256147051806,0.0
2019-06-24,1.0,-0.0,-1.6647665251667678,-0.9174044875682232,-4.506367495451789,-4.0401455427531845,0.0
2019-06-25,1.0,-0.0,-1.628862231915667,-0.9270568278201865,-4.517145280504059,-4.043741669695868,0.0
2019-06-26,1.0,-0.0,-1.6220986460348161,-0.886968085106383,-4.4731624758220505,-4.106745647969052,0.0
2019-06-27,1.0,-0.0,-1.608145896656535,-0.915258358662614,-4.496778115501519,-4.137872340425531,0.0
2019-06-28,1.0,-0.0,-1.5490172288279547,-0.9301140499878672,-4.51941276389226,-4.134312060179568,0.0
2019-07-01,1.0,-0.0,-1.542632850241546,-0.9105072463768116,-4.509178743961353,-4.114975845410628,0.0
2019-07-02,1.0,-0.0,-1.5684732639729009,-0.8955964190660537,-4.505927897411082,-4.127752238083716,0.0
2019-07-03,1.0,-0.0,-1.5789473684210527,-0.8868723532970357,-4.499818511796733,-4.133575317604356,0.0
2019-07-05,1.0,-0.0,-1.5666867833433917,-0.87978273989137,-4.489318044659022,-4.134218467109234,0.0
2019-07-08,1.0,-0.0,-1.5693069306930691,-0.8769620864525477,-4.489978266119295,-4.138010142477662,0.0
2019-07-09,1.0,-0.0,-1.5586356514402795,-0.8660961793419307,-4.489092443051706,-4.138845365794865,0.0
2019-07-10,1.0,-0.0,-1.536015417971573,-0.8620814261623705,-4.504336304504939,-4.142857142857143,0.0
2019-07-11,1.0,-0.0,-1.524424074297431,-0.8893981425642263,-4.5129658666023404,-4.134603787239175,0.0
2019-07-12,1.0,-0.0,-1.556307394876752,-0.8832769453842436,-4.509787336877719,-4.1340019333011115,0.0
2019-07-15,1.0,-0.0,-1.6307131946892255,-0.9262131359417224,-4.29409000117495,-3.8986018094230994,0.0
2019-07-16,1.0,-0.0,-1.6284603604664862,-0.9617151607963248,-4.302391329956414,-3.8872658734833316,0.0
2019-07-17,1.0,-0.0,-1.6609492481203008,-0.940906954887218,-4.282072368421052,-3.864191729323308,0.0
2019-07-18,1.0,-0.0,-1.6552006552006553,-0.9383409383409382,-4.267228267228267,-3.8391248391248385,0.0
2019-07-19,1.0,-0.0,-1.6657675618623198,-0.9523865368828428,-4.2732496774950155,-3.8360501935029907,0.0
2019-07-22,1.0,-0.0,-1.5921993999538424,-0.9012231710131549,-4.202861758596815,-3.843180244634203,0.0
2019-07-23,1.0,-0.0,-1.5942045851274291,-0.9176073548236937,-4.254858605841964,-3.8707087163970675,0.0
2019-07-24,1.0,-0.0,-1.5858351686565433,-0.9331169583864611,-4.23264170627101,-3.8396893473977047,0.0
2019-07-25,1.0,-0.0,-1.530695137518858,-0.97168388070094,-4.284901938029477,-3.8178020192642452,0.0
2019-07-26,1.0,-0.0,-1.505266813288575,-0.9705984488945479,-4.285102442412317,-3.814446116448663,0.0
2019-07-29,1.0,-0.0,-1.4435012045428472,-0.9588161064586441,-4.245267867385569,-3.824136744292761,0.0
2019-07-30,1.0,-0.0,-1.4634905986849696,-0.9663167608720729,-4.2670434882916135,-3.8385050178798013,0.0
2019-07-31,1.0,-0.0,-1.4898474245726743,-0.9528507514053,-4.2203739818744985,-3.8087644831937597,0.0
2019-08-01,1.0,-0.0,-1.5560953041869072,-0.9447143187601204,-4.2538746241036325,-3.8113578533425865,0.0
2019-08-02,1.0,-0.0,-1.527880184331797,-0.9414746543778801,-4.234101382488479,-3.8172811059907836,0.0
2019-08-05,1.0,-0.0,-1.518736308082555,-0.91779084515162,-4.260232906722011,-3.8332756831546173,0.0
2019-08-06,1.0,-0.0,-1.482193012021121,-0.8550724637681159,-4.110998764183799,-3.7865408381080776,0.0
2019-08-07,1.0,-0.0,-1.5068950177935945,-0.7963745551601423,-4.050600533807829,-3.7671263345195727,0.0
2019-08-08,1.0,-0.0,-1.5012779197688633,-0.7877541949105455,-4.050005556172908,-3.773308145349483,0.0
2019-08-09,1.0,-0.0,-1.4447876447876449,-0.7541092112520685,-4.013899613899614,-3.818532818532819,0.0
2019-08-12,1.0,-0.0,-1.4199292191992923,-0.820946693209467,-4.046781685467817,-3.7718425127184254,0.0
2019-08-13,1.0,-0.0,-1.3847091412742383,-0.8165096952908588,-4.07590027700831,-3.803213296398892,0.0
2019-08-14,1.0,-0.0,-1.4011218653761548,-0.7958644962604486,-4.0280466344038715,-3.7736471623405192,0.0
2019-08-15,1.0,-0.0,-1.4033887602609978,-0.7792043780256788,-3.8376131340770363,-3.503999158071985,0.0
2019-08-16,1.0,-0.0,-1.4030542390731964,-0.7814639283833597,-3.834333859926277,-3.5130068457082677,0.0
2019-08-19,1.0,-0.0,-1.341394767017617,-0.7888043364953612,-3.8256020014593974,-3.4684665902220373,0.0
2019-08-20,1.0,-0.0,-1.3435550935550937,-0.8083160083160084,-3.8084199584199583,-3.434823284823285,0.0
2019-08-21,1.0,-0.0,-1.3440837913512393,-0.855646583013585,-3.7799440008296172,-3.3905423623353728,0.0
2019-08-22,1.0,-0.0,-1.3485254691689008,-0.8242936687976903,-3.75861002268509,-3.3799752526294085,0.0
2019-08-23,1.0,-0.0,-1.3427627503613464,-0.8255213710510014,-3.763782779269048,-3.3922155688622753,0.0
2019-08-26,1.0,-0.0,-1.2635067282586863,-0.7920265113476601,-3.689897569793131,-3.296846756376782,0.0
2019-08-27,1.0,-0.0,-1.2541997786942964,-0.7834221909264663,-3.6972135600040237,-3.3246152298561515,0.0
2019-08-28,1.0,-0.0,-1.2329551159754994,-0.7943568631388693,-3.7009739933728287,-3.3128828195601967,0.0
2019-08-29,1.0,-0.0,-1.1985566803648393,-0.8122682168988674,-3.710333767665631,-3.3018943570211485,0.0
2019-08-30,1.0,-0.0,-1.165369261477046,-0.8250499001996008,-3.7144710578842317,-3.2752495009980045,0.0
2019-09-03,1.0,-0.0,-1.189960925758942,-0.8561266406171727,-3.7223725077647534,-3.2504759042180145,0.0
2019-09-04,1.0,-0.0,-1.154131568391496,-0.8709386281588447,-3.7319494584837543,-3.2711592458884877,0.0
2019-09-05,1.0,-0.0,-1.1700069797586998,-0.8503340313092033,-3.7270914348389668,-3.2236514109083654,0.0
2019-09-06,1.0,-0.0,-1.1427709632012868,-0.9194651116026543,-3.8128896038608486,-3.1791675045244316,0.0
2019-09-09,1.0,-0.0,-1.133759233379916,-0.9132561389498902,-3.778598522659213,-3.1563186264723493,0.0
2019-09-10,1.0,-0.0,-1.1104895104895105,-0.9782217782217782,-3.7938061938061938,-3.1074925074925077,0.0
2019-09-11,1.0,-0.0,-1.0847915208479153,-1.0255974402559744,-3.8073192680731927,-3.0812918708129184,0.0
2019-09-12,1.0,-0.0,-1.0251949610077986,-1.0520895820835834,-3.8278344331133773,-3.0928814237152573,0.0
