Date,IWF,IWM,MTUM,SP,SPY,VLUE,VXX
2018-10-16,-0.09437365106584276,-0.8008455784525323,-0.0,1.0,-0.4527983916269994,-0.6085503947018301,0.0
2018-10-17,-0.0794566864871167,-0.7743091990206366,-0.0,1.0,-0.44791302320158566,-0.6130640083945436,0.0
2018-10-18,-0.0798145340020996,-0.7757786072553364,-0.0,1.0,-0.4472471713519188,-0.6133208911699521,0.0
2018-10-19,-0.0646944741945755,-0.7679972211769474,-0.0,1.0,-0.44747734969751357,-0.614438301444409,0.0
2018-10-22,-0.06648681576886259,-0.7749253038609927,-0.0,1.0,-0.44629130043802395,-0.6131175122559684,0.0
2018-10-23,-0.06558138185194858,-0.7751951481384752,-0.0,1.0,-0.4472882388787324,-0.6137372682162444,0.0
2018-10-24,-0.0647199254687318,-0.7825783160591592,-0.0,1.0,-0.4491382322114824,-0.614941190171189,0.0
2018-10-25,-0.03326067880091715,-0.7471056132703032,-0.0,1.0,-0.45800662382879953,-0.5923231522631415,0.0
2018-10-26,-0.022106887361481274,-0.7371019778370037,-0.0,1.0,-0.46090615794641604,-0.5853275354187123,0.0
2018-10-29,-0.0,-0.7522886978918782,-0.0,1.0,-0.45121643942999523,-0.5960973151543996,0.0
2018-10-30,-0.0,-0.7521345986954453,-0.0,1.0,-0.45099521289997474,-0.5963438873491783,0.0
2018-10-31,-0.0,-0.738219749652295,-0.0,1.0,-0.4501529902642559,-0.59326842837274,0.0
2018-11-01,-0.0,-0.738086627534982,-0.0,1.0,-0.4503018332545136,-0.5933457590341336,0.0
2018-11-02,-0.011815192554199409,-0.7034776793178398,-0.0,1.0,-0.4760352226495012,-0.5952739229783203,0.0
2018-11-05,-0.010445973425443606,-0.7070113373631577,-0.0,1.0,-0.4761135407671523,-0.5920220618958746,0.0
2018-11-06,-0.0063437945393063746,-0.7051672581952324,-0.0,1.0,-0.4827711483106503,-0.6003129977922478,0.0
2018-11-07,-0.006033013993240789,-0.705024718599,-0.0,1.0,-0.4820266458118035,-0.5999776555037287,0.0
2018-11-08,-0.0,-0.702125890407162,-0.0,1.0,-0.46963607638792654,-0.5999611962637545,0.0
2018-11-09,-0.0,-0.7022426745765531,-0.0,1.0,-0.4697696337981316,-0.6001441521359465,0.0
2018-11-12,-0.0,-0.6894123494974043,-0.0,1.0,-0.4742626753562355,-0.5978128797083839,0.0
2018-11-13,-0.0,-0.6826688587477737,-0.0,1.0,-0.46600904233456636,-0.5914234826688588,0.0
2018-11-14,-0.0,-0.6823748595851942,-0.0,1.0,-0.46614975752760357,-0.5912764733280365,0.0
2018-11-15,-0.0,-0.6824623803009576,-0.0,1.0,-0.4667852257181943,-0.5867578659370726,0.0
2018-11-16,-0.0,-0.6772423208191126,-0.0,1.0,-0.465037542662116,-0.5880955631399317,0.0
2018-11-19,-0.0,-0.6773259783172669,-0.0,1.0,-0.4649771976296458,-0.5885469291897648,0.0
2018-11-20,-0.0,-0.661316648531012,-0.0,1.0,-0.4550598476605006,-0.6039717083786725,0.0
2018-11-21,-0.0,-0.6690386570321729,-0.0,1.0,-0.45957084375085855,-0.6188696870621205,0.0
2018-11-23,-0.0,-0.6630619750782236,-0.0,1.0,-0.46220563210188287,-0.6194214195531647,0.0
2018-11-26,-0.0,-0.6655691826487776,-0.0,1.0,-0.46042198260487827,-0.6177188794688178,0.0
2018-11-27,-0.0,-0.6687901572112098,-0.0,1.0,-0.4532877648667122,-0.6120300751879699,0.0
2018-11-28,-0.0,-0.6608805169203811,-0.0,1.0,-0.4604917314642427,-0.6165261198116306,0.0
2018-11-29,-0.0,-0.6574096829687884,-0.0,1.0,-0.4580431992572568,-0.6152207749651839,0.0
2018-11-30,-0.0,-0.6594800427362134,-0.0,1.0,-0.458784209517026,-0.6212366106895323,0.0
2018-12-03,-0.0,-0.6594387405886378,-0.0,1.0,-0.4579876796714579,-0.6203969883641341,0.0
2018-12-04,-0.0,-0.6595133167273424,-0.0,1.0,-0.45739468425806806,-0.6203706238195604,0.0
2018-12-06,-0.0,-0.6629844854996986,-0.0,1.0,-0.45556712899512086,-0.6224987665149937,0.0
2018-12-07,-0.0,-0.66387015408236,-0.0,1.0,-0.45731205790426055,-0.620496792235565,0.0
2018-12-10,-0.0,-0.673563658229924,-0.0,1.0,-0.45752473623790524,-0.6021702290493631,0.0
2018-12-11,-0.0,-0.6760702254115198,-0.0,1.0,-0.45246637999507,-0.6103366108843911,0.0
2018-12-12,-0.0,-0.6760428364054668,-0.0,1.0,-0.45252115800717596,-0.610363999890444,0.0
2018-12-13,-0.0,-0.6743581321508731,-0.0,1.0,-0.4534680024087152,-0.6093501943395194,0.0
2018-12-14,-0.0,-0.6866745380158709,-0.0,1.0,-0.44866690463768905,-0.6105055053680771,0.0
2018-12-17,-0.0,-0.6840232150678931,-0.0,1.0,-0.42967038983793254,-0.6239597021462988,0.0
2018-12-18,-0.0,-0.6723271813912853,-0.0,1.0,-0.4260947908703724,-0.6317298241782243,0.0
2018-12-19,-0.0,-0.6738500246130286,-0.0,1.0,-0.4282666958376634,-0.63266422359569,0.0
2018-12-20,-0.0,-0.6635358815202004,-0.0,1.0,-0.4310955025590765,-0.6278177066318197,0.0
2018-12-21,-0.0,-0.6653383214053351,-0.0,1.0,-0.4333387551507265,-0.6122045109520712,0.0
2018-12-24,-0.0,-0.6485452586206897,-0.0,1.0,-0.42324892241379314,-0.6221713362068966,0.0
2018-12-26,-0.0,-0.660427807486631,-0.0,1.0,-0.40155080213903743,-0.6118181818181818,0.0
2018-12-27,-0.0,-0.633941567893533,-0.0,1.0,-0.3570388854231649,-0.6083125389893949,0.0
2018-12-28,-0.0,-0.6353766233766234,-0.0,1.0,-0.35553246753246753,-0.6064675324675325,0.0
2018-12-31,-0.0,-0.6426022866369768,-0.0,1.0,-0.35580904758184234,-0.6059587988644947,0.0
2019-01-02,-0.0,-0.6433300317989887,-0.0,1.0,-0.3569566803940989,-0.6062138351665537,0.0
2019-01-03,-0.0,-0.643378519290928,-0.0,1.0,-0.35669968717413975,-0.6067778936392075,0.0
2019-01-04,-0.0,-0.6434483835702014,-0.0,1.0,-0.3526211671612265,-0.6068509552813784,0.0
2019-01-07,-0.0,-0.6281860226104831,-0.0,1.0,-0.3454265159301131,-0.5957605344295992,0.0
2019-01-08,-0.0,-0.6351783137497423,-0.0,1.0,-0.34338280766852197,-0.5982271696557411,0.0
2019-01-09,-0.0,-0.6413515189088654,-0.0,1.0,-0.3452934490597231,-0.5965333746641868,0.0
2019-01-10,-0.0,-0.6400630018848924,-0.0,1.0,-0.3462005215729815,-0.5957809393477755,0.0
2019-01-11,-0.0,-0.6317741977326381,-0.0,1.0,-0.35263444626040935,-0.6098529068409994,0.0
2019-01-14,-0.0,-0.630057803468208,-0.0,1.0,-0.35299172004374313,-0.620710305681404,0.0
2019-01-15,-0.0,-0.6263641809704894,-0.0,1.0,-0.3542833328992264,-0.6239939572317871,0.0
2019-01-16,-0.0,-0.6200306405961933,-0.0,1.0,-0.35171769104931055,-0.6249383293085092,0.0
2019-01-17,-0.0,-0.6229879079443505,-0.0,1.0,-0.351709790664413,-0.6257443765440125,0.0
2019-01-18,-0.0,-0.61640716995944,-0.0,1.0,-0.35970168781891926,-0.6406908282088185,0.0
2019-01-22,-0.0,-0.6501607044866603,-0.0,1.0,-0.23198933862917767,-0.7309310407901959,0.0
2019-01-23,-0.0,-0.6422791814575068,-0.0,1.0,-0.23251200668197955,-0.7353831697640425,0.0
2019-01-24,-0.0,-0.6482866043613708,-0.0,1.0,-0.21181204569055037,-0.7359293873312566,0.0
2019-01-25,-0.0,-0.6527643823475744,-0.0,1.0,-0.13330552876469515,-0.8206083987175141,0.0
2019-01-28,-0.0,-0.6468038722067946,-0.0,1.0,-0.13236095611325946,-0.8161480366458178,0.0
2019-01-29,-0.0,-0.6347152286780244,-0.0,1.0,-0.14813848522006834,-0.8261368676459078,0.0
2019-01-30,-0.0,-0.6376959247648903,-0.0,1.0,-0.15180250783699062,-0.8228317659352142,0.0
2019-01-31,-0.0,-0.6404614621668885,-0.0,1.0,-0.1332706914102263,-0.8363218750815649,0.0
2019-02-01,-0.0,-0.6360068614201061,-0.0,1.0,-0.14289427175382058,-0.8201216342655162,0.0
2019-02-04,-0.0,-0.6272569489417921,-0.0,1.0,-0.14239825920265264,-0.8208429396679015,0.0
2019-02-05,-0.0,-0.6166367598051782,-0.0,1.0,-0.1387849269418098,-0.8080235836964881,0.0
2019-02-06,-0.0,-0.6119919950738916,-0.0,1.0,-0.14483271756978655,-0.8088310755336617,0.0
2019-02-07,-0.0,-0.6008657343373802,-0.0,1.0,-0.13636596485835767,-0.8241124942369755,0.0
2019-02-08,-0.0,-0.6070106461742705,-0.0,1.0,-0.13929382930378617,-0.8067349179197835,0.0
2019-02-11,-0.0,-0.6062826688531311,-0.0,1.0,-0.15527313723480576,-0.8007071845854258,0.0
2019-02-12,-0.0,-0.6110754372897028,-0.0,1.0,-0.16320345208435003,-0.7942362520227056,0.0
2019-02-13,-0.0,-0.6242849043962274,-0.0,1.0,-0.1628098747616348,-0.789800546307272,0.0
2019-02-14,-0.0,-0.6192466460268318,-0.0,1.0,-0.17164602683178537,-0.7891124871001033,0.0
2019-02-15,-0.0,-0.5986967007029607,-0.0,1.0,-0.1744573862178665,-0.7923957104007389,0.0
2019-02-19,-0.0,-0.5862977265171471,-0.0,1.0,-0.18279927371301435,-0.7882771142879064,0.0
2019-02-20,-0.0,-0.5853115727002968,-0.0,1.0,-0.18812033152563185,-0.7846362427095058,0.0
2019-02-21,-0.0,-0.570727718724448,-0.0,1.0,-0.19008074407195422,-0.7943836876533116,0.0
2019-02-22,-0.0,-0.5652017845238706,-0.0,1.0,-0.2140659453361366,-0.7847033485462284,0.0
2019-02-25,-0.0,-0.5540491497304023,-0.0,1.0,-0.23185400248859397,-0.8063822065532974,0.0
2019-02-26,-0.0,-0.5609762477764989,-0.0,1.0,-0.2563827560950089,-0.7985246416239404,0.0
2019-02-27,-0.0,-0.5539730331195183,-0.0,1.0,-0.2690666317580835,-0.7951040712135097,0.0
2019-02-28,-0.0,-0.5531926038447436,-0.0,1.0,-0.26936776491540515,-0.79647477869153,0.0
2019-03-01,-0.0,-0.5493367587689403,-0.0,1.0,-0.26686939652912495,-0.8052744717663712,0.0
2019-03-04,-0.0,-0.5423861852433282,-0.0,1.0,-0.27040816326530615,-0.8036368393511251,0.0
2019-03-05,-0.0,-0.5334399496631099,-0.0,1.0,-0.2873397477912068,-0.8009333298377159,0.0
2019-03-06,-0.0,-0.5371979150213236,-0.0,1.0,-0.2829989996314432,-0.8123519191280999,0.0
2019-03-07,-0.0,-0.5033671805124428,-0.0,1.0,-0.3200399852685853,-0.8072026095648972,0.0
2019-03-08,-0.0,-0.4986896789051539,-0.0,1.0,-0.32630965931651534,-0.822113984699685,0.0
2019-03-11,-0.0,-0.49929743630531026,-0.0,1.0,-0.3286937617646279,-0.82319255547602,0.0
2019-03-12,-0.0,-0.47238523997105875,-0.0,1.0,-0.343730739341319,-0.8636010397406008,0.0
2019-03-13,-0.0,-0.4888900844676387,-0.0,1.0,-0.34822725560875883,-0.8529617474579005,0.0
2019-03-14,-0.0,-0.49094919174802976,-0.0,1.0,-0.34863767180397537,-0.8501035530810404,0.0
2019-03-15,-0.0,-0.47379494510829984,-0.0,1.0,-0.35769967361691796,-0.8658862244760338,0.0
2019-03-18,-0.0,-0.48485589994562256,-0.0,1.0,-0.3665307232191409,-0.8674823273518216,0.0
2019-03-19,-0.0,-0.4863239256457012,-0.0,1.0,-0.366546008763574,-0.8687369022670985,0.0
2019-03-20,-0.0,-0.4932605729877217,-0.0,1.0,-0.36395634379263303,-0.8713233287858118,0.0
2019-03-21,-0.0,-0.49345335515548283,-0.0,1.0,-0.3746044735406438,-0.859683578832515,0.0
2019-03-22,-0.0,-0.4912208504801097,-0.0,1.0,-0.408559670781893,-0.8437311385459533,0.0
2019-03-25,-0.0,-0.4390529005599956,-0.0,1.0,-0.43176752025226983,-0.84757788289023,0.0
2019-03-26,-0.0,-0.450883469426769,-0.0,1.0,-0.424256492885818,-0.8558319906054564,0.0
2019-03-27,-0.0,-0.45136388434260777,-0.0,1.0,-0.42253136933988,-0.853873431533006,0.0
2019-03-28,-0.0,-0.45109873528846944,-0.0,1.0,-0.41998847768236813,-0.872294312913226,0.0
2019-03-29,-0.0,-0.4410949125552535,-0.0,1.0,-0.42302940449715837,-0.8813936249073387,0.0
2019-04-01,-0.0,-0.44038909439649265,-0.0,1.0,-0.4223044252637348,-0.8774078640909714,0.0
2019-04-02,-0.0,-0.44813913423938306,-0.0,1.0,-0.43318110968306484,-0.8532363477262163,0.0
2019-04-03,-0.0,-0.44807333406521016,-0.0,1.0,-0.4277911955209134,-0.8686463936765836,0.0
2019-04-04,-0.0,-0.44429145783995155,-0.0,1.0,-0.44558572451396156,-0.8639092361072864,0.0
2019-04-05,-0.0,-0.4353174822088597,-0.0,1.0,-0.4571357643294533,-0.8658906603409279,0.0
2019-04-08,-0.0,-0.437548315847598,-0.0,1.0,-0.4560739922694644,-0.8672556598564329,0.0
2019-04-09,-0.0,-0.42241307660340766,-0.0,1.0,-0.4887934616982962,-0.8592602853580829,0.0
2019-04-10,-0.0,-0.4246974575330299,-0.0,1.0,-0.48515043854779616,-0.8657710669479294,0.0
2019-04-11,-0.0,-0.41936469150885763,-0.0,1.0,-0.504526017659799,-0.8528072416282557,0.0
2019-04-12,-0.0,-0.4142181928743193,-0.0,1.0,-0.5012852759888333,-0.8485309157245916,0.0
2019-04-15,-0.0,-0.4132569784491106,-0.0,1.0,-0.5048275098901707,-0.8483968240794533,0.0
2019-04-16,-0.0,-0.4020132377275235,-0.0,1.0,-0.5057915057915059,-0.8500275785990072,0.0
2019-04-17,-0.0,-0.3941885813626204,-0.0,1.0,-0.5161014376776402,-0.8491404288197798,0.0
2019-04-18,-0.0,-0.38386179871402154,-0.0,1.0,-0.5195242431768634,-0.8562243011286805,0.0
2019-04-22,-0.0,-0.3880114860014357,-0.0,1.0,-0.5192721851013308,-0.8537743663371804,0.0
2019-04-23,-0.0,-0.3960811370222161,-0.0,1.0,-0.5232234027873603,-0.8404581206016282,0.0
2019-04-24,-0.0,-0.3841453344343517,-0.0,1.0,-0.5259840352325902,-0.8424167354803193,0.0
2019-04-25,-0.0,-0.3741843112420496,-0.0,1.0,-0.534788953440348,-0.844406508989785,0.0
2019-04-26,-0.0,-0.3645933805495081,-0.0,1.0,-0.5397249703750654,-0.8514895141510732,0.0
2019-04-29,-0.0,-0.3678927921469145,-0.0,1.0,-0.5413334803948602,-0.8482049302376882,0.0
2019-04-30,-0.0,-0.3568578896684551,-0.0,1.0,-0.5376255330857064,-0.856926674920897,0.0
2019-05-01,-0.0,-0.3496590034099659,-0.0,1.0,-0.5558794412055879,-0.8444340556594434,0.0
2019-05-02,-0.0,-0.3537943966468122,-0.0,1.0,-0.5577156408559453,-0.8460732406794617,0.0
2019-05-03,-0.0,-0.360775552981411,-0.0,1.0,-0.5532572122014452,-0.8439792597495724,0.0
2019-05-06,-0.0,-0.3432889133122682,-0.0,1.0,-0.5667261986536613,-0.8376425333150158,0.0
2019-05-07,-0.0,-0.34597091249003387,-0.0,1.0,-0.5642097159981305,-0.8391114288070821,0.0
2019-05-08,-0.0,-0.3518853943685164,-0.0,1.0,-0.5652889840276635,-0.8272133487019047,0.0
2019-05-09,-0.0,-0.35093687415983105,-0.0,1.0,-0.5662396093385641,-0.8262324764752681,0.0
2019-05-10,-0.0,-0.34534804522544615,-0.0,1.0,-0.5666258002996867,-0.8124233755619126,0.0
2019-05-13,-0.0,-0.34704649960547435,-0.0,1.0,-0.5621853998313062,-0.8116616330639675,0.0
2019-05-14,-0.0,-0.3142957252978276,-0.0,1.0,-0.5770039350978383,-0.8039458789283596,0.0
2019-05-15,-0.0,-0.3177232263285676,-0.0,1.0,-0.5857297005664959,-0.7941462098732128,0.0
2019-05-16,-0.0,-0.3199935234908384,-0.0,1.0,-0.5848827481987209,-0.7936422268397333,0.0
2019-05-17,-0.0,-0.31942271378473164,-0.0,1.0,-0.5747774480712167,-0.8033719989209605,0.0
2019-05-20,-0.0,-0.31161115143694385,-0.0,1.0,-0.574589348603382,-0.8021883485227302,0.0
2019-05-21,-0.0,-0.30176659528907923,-0.0,1.0,-0.5758297644539614,-0.7990631691648823,0.0
2019-05-22,-0.0,-0.2942655397453729,-0.0,1.0,-0.5825933454584359,-0.7978228308548198,0.0
2019-05-23,-0.0,-0.2963358901034289,-0.0,1.0,-0.5960659593233023,-0.7801801320255499,0.0
2019-05-24,-0.0,-0.3014469453376206,-0.0,1.0,-0.5981243301178993,-0.779957127545552,0.0
2019-05-28,-0.0,-0.29295482360453357,-0.0,1.0,-0.596977598041824,-0.7706326823817379,0.0
2019-05-29,-0.0,-0.30938408670367434,-0.0,1.0,-0.5899021940259053,-0.7441184245307956,0.0
2019-05-30,-0.0,-0.3094092135188026,-0.0,1.0,-0.5906807002697414,-0.7444068334479295,0.0
2019-05-31,-0.0,-0.3107296818386184,-0.0,1.0,-0.5927375631430007,-0.7412393218904552,0.0
2019-06-03,-0.0,-0.31597869157897496,-0.0,1.0,-0.6027239089930984,-0.7054871808329178,0.0
2019-06-04,-0.0,-0.3049887216073021,-0.0,1.0,-0.618947699732466,-0.6989718302470755,0.0
2019-06-05,-0.0,-0.3044509303174024,-0.0,1.0,-0.6236253713451816,-0.6778808568301453,0.0
2019-06-06,-0.0,-0.2978751242999948,-0.0,1.0,-0.6533469409117078,-0.6656199298686345,0.0
2019-06-07,-0.0,-0.3045104913400659,-0.0,1.0,-0.6487886557479985,-0.6629951336926379,0.0
2019-06-10,-0.0,-0.3067175293287696,-0.0,1.0,-0.6392496015467822,-0.6668408538656494,0.0
2019-06-11,-0.0,-0.30948935834363733,-0.0,1.0,-0.6424982241982584,-0.6788298124227197,0.0
2019-06-12,-0.0,-0.31933835537059474,-0.0,1.0,-0.6447084233261339,-0.6698888479165569,0.0
2019-06-13,-0.0,-0.34492654415249324,-0.0,1.0,-0.6393554841767153,-0.6485703754409984,0.0
2019-06-14,-0.0,-0.3336142642682188,-0.0,1.0,-0.6731280781690325,-0.6270115093892386,0.0
2019-06-17,-0.0,-0.333211076471667,-0.0,1.0,-0.6765607398286657,-0.6100442744491892,0.0
2019-06-18,-0.0,-0.3413618870591932,-0.0,1.0,-0.6710474644605597,-0.6056234782836349,0.0
2019-06-19,-0.0,-0.3356001360081605,-0.0,1.0,-0.6853241963748593,-0.5946172154944681,0.0
2019-06-20,-0.0,-0.33510179546820684,-0.0,1.0,-0.684917544364007,-0.5934714998823929,0.0
2019-06-21,-0.0,-0.33822837731904887,-0.0,1.0,-0.6801149725633656,-0.594669453880324,0.0
2019-06-24,-0.0,-0.34316908414934283,-0.0,1.0,-0.6791642666387391,-0.5959051159868042,0.0
2019-06-25,-0.0,-0.35026780088216763,-0.0,1.0,-0.676591052299937,-0.5986399915984036,0.0
2019-06-26,-0.0,-0.3499775790667616,-0.0,1.0,-0.6482023687056526,-0.6395769038010076,0.0
2019-06-27,-0.0,-0.35260115606936415,-0.0,1.0,-0.6552379444136511,-0.6315886715760024,0.0
2019-06-28,-0.0,-0.3438241966970928,-0.0,1.0,-0.6622698253574631,-0.6320107634675249,0.0
2019-07-01,-0.0,-0.3336408931537184,-0.0,1.0,-0.67977750243851,-0.6228349985500752,0.0
2019-07-02,-0.0,-0.33223389097049977,-0.0,1.0,-0.6906169190986332,-0.615784474114729,0.0
2019-07-03,-0.0,-0.32163464083425974,-0.0,1.0,-0.7104705944629718,-0.6146842411730454,0.0
2019-07-05,-0.0,-0.31206576504905864,-0.0,1.0,-0.7220100769026784,-0.6177406523468576,0.0
2019-07-08,-0.0,-0.30984197687983883,-0.0,1.0,-0.7207816311379786,-0.6207445116131085,0.0
2019-07-09,-0.0,-0.31103918499456135,-0.0,1.0,-0.7220438808266788,-0.6199294298676147,0.0
2019-07-10,-0.0,-0.31229244706569964,-0.0,1.0,-0.7269201137057995,-0.6174649982731595,0.0
2019-07-11,-0.0,-0.31139779225960895,-0.0,1.0,-0.7333421997606064,-0.6151881899188723,0.0
2019-07-12,-0.0,-0.32010117145899897,-0.0,1.0,-0.7440095846645367,-0.5982960596379127,0.0
2019-07-15,-0.0,-0.3428335508616786,-0.0,1.0,-0.7345976613483206,-0.5861811789148443,0.0
2019-07-16,-0.0,-0.350514367739706,-0.0,1.0,-0.7477072755788298,-0.5600095696323666,0.0
2019-07-17,-0.0,-0.3515718423640084,-0.0,1.0,-0.7448911801440302,-0.5609205176583136,0.0
2019-07-18,-0.0,-0.35004745333755144,-0.0,1.0,-0.7384793841611305,-0.5477433301697775,0.0
2019-07-19,-0.0,-0.35446777086190523,-0.0,1.0,-0.7259732039244646,-0.5569680346028062,0.0
2019-07-22,-0.0,-0.34714711546070853,-0.0,1.0,-0.7232583291566647,-0.5674905695217495,0.0
2019-07-23,-0.0,-0.34814052313458443,-0.0,1.0,-0.7258690315939504,-0.5654182173304828,0.0
2019-07-24,-0.0,-0.3523190015336612,-0.0,1.0,-0.7372679676344598,-0.554656512771696,0.0
2019-07-25,-0.0,-0.35239706115545216,-0.0,1.0,-0.7378296950155928,-0.5526190602040277,0.0
2019-07-26,-0.0,-0.33034006376195535,-0.0,1.0,-0.7643464399574921,-0.5620616365568544,0.0
2019-07-29,-0.0,-0.3310344827586207,-0.0,1.0,-0.7690853414991345,-0.5626414591931833,0.0
2019-07-30,-0.0,-0.3369429625500969,-0.0,1.0,-0.7575443904769489,-0.5596252355548478,0.0
2019-07-31,-0.0,-0.35472820458347715,-0.0,1.0,-0.749767639482699,-0.5510794805746607,0.0
2019-08-01,-0.0,-0.3553419770506643,-0.0,1.0,-0.7527222384920529,-0.5542717180053779,0.0
2019-08-02,-0.0,-0.32969014700256843,-0.013771244330291272,1.0,-0.8427782938958412,-0.5461500628449641,0.0
2019-08-05,-0.0,-0.33189370598591544,-0.013231734154929578,1.0,-0.8441076144366197,-0.561674735915493,0.0
2019-08-06,-0.0,-0.3336889034763819,-0.02144361478077733,1.0,-0.8175925166160664,-0.5624299116544953,0.0
2019-08-07,-0.0,-0.3380085682320517,-0.013097934346604086,1.0,-0.8121265042158976,-0.5655033154146315,0.0
2019-08-08,-0.0,-0.3428602596269226,-0.020671975564524925,1.0,-0.807052470819243,-0.5565888513144976,0.0
2019-08-09,-0.0,-0.3387539771027656,-0.018899736219508877,1.0,-0.8019470807385853,-0.5598129062083593,0.0
2019-08-12,-0.0,-0.33238149628783553,-0.034728454488591555,1.0,-0.8131679856408583,-0.5392564792907454,0.0
2019-08-13,-0.0,-0.3181633040975371,-0.03272055828604013,1.0,-0.8174708773454259,-0.5470442881581449,0.0
2019-08-14,-0.0,-0.3257050330589664,-0.03335582242612333,1.0,-0.7959249763864527,-0.54370530292808,0.0
2019-08-15,-0.0,-0.33691124639538605,-0.04467051158816618,1.0,-0.7751521948093559,-0.5133504218733311,0.0
2019-08-16,-0.0,-0.332807865979106,-0.048093622251315894,1.0,-0.7788762123600609,-0.5121169209394287,0.0
2019-08-19,-0.0,-0.33105802047781574,-0.04959470989761092,1.0,-0.7782103242320819,-0.5075191979522184,0.0
2019-08-20,-0.0,-0.33504482694405274,-0.052382345899066214,1.0,-0.7744286892441938,-0.4984702971614036,0.0
2019-08-21,-0.0,-0.3352296894938324,-0.06382922160782646,1.0,-0.7670672054444918,-0.4923436835389196,0.0
2019-08-22,-0.0,-0.335715424260135,-0.06405079432548749,1.0,-0.7668296052282026,-0.49003772381913824,0.0
2019-08-23,-0.0,-0.336735778841042,-0.06528442317916001,1.0,-0.7682615629984051,-0.4878787878787879,0.0
2019-08-26,-0.0,-0.331248515556963,-0.06526271342992108,1.0,-0.7624099437890903,-0.48011506082917693,0.0
2019-08-27,-0.0,-0.32992132200089463,-0.07081019919480042,1.0,-0.7568349867115755,-0.4738573270531274,0.0
2019-08-28,-0.0,-0.31914781693845345,-0.07895844292477644,1.0,-0.7621514992109417,-0.4699368753287743,0.0
2019-08-29,-0.0,-0.30128087109755136,-0.08818810657268351,1.0,-0.7730464743168249,-0.46761000499723837,0.0
2019-08-30,-0.0,-0.29692546013075327,-0.08877044660907922,1.0,-0.7759603014151811,-0.46391157087720225,0.0
2019-09-03,-0.0,-0.3073593073593074,-0.10261052079233897,1.0,-0.7628230355503083,-0.4508461235733963,0.0
2019-09-04,-0.0,-0.29906615602539216,-0.10983159330570273,1.0,-0.7592728608152772,-0.45496039032579616,0.0
2019-09-05,-0.0,-0.30724531462674065,-0.10671657418071406,1.0,-0.7631661606114543,-0.44037273583917913,0.0
2019-09-06,-0.0,-0.3065212273405007,-0.1075623217975882,1.0,-0.76394883465432,-0.43778283502053417,0.0
2019-09-09,-0.0,-0.32784201637001426,-0.10778225282577628,1.0,-0.7475899701182279,-0.415174743406522,0.0
2019-09-10,-0.0,-0.3332032875572202,-0.0924625468164794,1.0,-0.7435757386600083,-0.43167394923012903,0.0
2019-09-11,-0.0,-0.3415099201236794,-0.1287039422829168,1.0,-0.7223138366400413,-0.38412780211285746,0.0
2019-09-12,-0.0,-0.35967379803349764,-0.12397739296497974,1.0,-0.7142894010168005,-0.38274536117061086,0.0
2019-09-13,-0.0,-0.36127517990250446,-0.12504191276985377,1.0,-0.7126718423564004,-0.38025844058703673,0.0
2019-09-16,-0.0,-0.3652254621393766,-0.12285043958027174,1.0,-0.7100574934900868,-0.3800500167581922,0.0
2019-09-17,-0.0,-0.3161030223660221,-0.13255270523585752,1.0,-0.7149423516421437,-0.4042575045579436,0.0
2019-09-18,-0.0,-0.33523106118890084,-0.12994306816433296,1.0,-0.7046981586910807,-0.39465045904498125,0.0
