Date,IWF,IWM,MTUM,NWN,SPY,VLUE,VXX
2018-12-07,-0.0,-0.5943575275711721,-0.0,1.0,-0.5991279815337266,-0.3712746858168761,0.0
2018-12-10,-0.0,-0.5946803380624857,-0.0,1.0,-0.5932590543387224,-0.3500672571762138,0.0
2018-12-11,-0.0,-0.5962183592558707,-0.0,1.0,-0.5898902104300092,-0.3553166615838162,0.0
2018-12-12,-0.0,-0.5970031545741324,-0.0,1.0,-0.5923476137173095,-0.35463518876564565,0.0
2018-12-13,-0.0,-0.5947189183694216,-0.0,1.0,-0.5932703059875979,-0.3534360069126766,0.0
2018-12-14,-0.0,-0.5855393526751689,-0.0,1.0,-0.6004522127940654,-0.3545297495045983,0.0
2018-12-17,-0.0,-0.5818940447591352,-0.0,1.0,-0.5886458465039828,-0.35825009482867615,0.0
2018-12-18,-0.0,-0.5955844688044257,-0.0,1.0,-0.6015264829423215,-0.3641020387255404,0.0
2018-12-19,-0.0,-0.5960483829634565,-0.0,1.0,-0.6021731331044026,-0.3644354466711086,0.0
2018-12-20,-0.0,-0.5868529044426886,-0.0,1.0,-0.6022226187138379,-0.3598246374225779,0.0
2018-12-21,-0.0,-0.5874315554654228,-0.0,1.0,-0.6047961873859258,-0.342755019265869,0.0
2018-12-24,-0.0,-0.566886351059013,-0.0,1.0,-0.594933843135282,-0.35362479247371337,0.0
2018-12-26,-0.0,-0.5757466156866798,-0.0,1.0,-0.6302831456029762,-0.3773896868864317,0.0
2018-12-27,-0.0,-0.5401793476910848,-0.0,1.0,-0.5621879424696327,-0.3816727525647714,0.0
2018-12-28,-0.0,-0.5400879524957142,-0.0,1.0,-0.5624984471663892,-0.3819473775745981,0.0
2018-12-31,-0.0,-0.5392471114424152,-0.0,1.0,-0.5629519194931047,-0.38255683935892665,0.0
2019-01-02,-0.0,-0.5383851671672168,-0.0,1.0,-0.5611457221574127,-0.382536176127479,0.0
2019-01-03,-0.0,-0.5472726815909149,-0.0,1.0,-0.6002864249641969,-0.3649405793824276,0.0
2019-01-04,-0.0,-0.5490739354001298,-0.0,1.0,-0.5814986770505717,-0.3655583845040188,0.0
2019-01-07,-0.0,-0.5233512110302941,-0.0,1.0,-0.5773516518502191,-0.3482967207895575,0.0
2019-01-08,-0.0,-0.5076425631981187,-0.0,1.0,-0.5937683715461494,-0.34812855183225555,0.0
2019-01-09,-0.0,-0.5200019730676269,-0.0,1.0,-0.5987520347259903,-0.3475558624771864,0.0
2019-01-10,-0.0,-0.5184363600512668,-0.0,1.0,-0.5996253573893325,-0.34669230010844915,0.0
2019-01-11,-0.0,-0.506231029292007,-0.0,1.0,-0.6035831503097007,-0.35792019347037485,0.0
2019-01-14,-0.0,-0.5072592592592593,-0.0,1.0,-0.6045185185185185,-0.357358024691358,0.0
2019-01-15,-0.0,-0.5136874006359301,-0.0,1.0,-0.6065928060413355,-0.3638215421303657,0.0
2019-01-16,-0.0,-0.5161105862463328,-0.0,1.0,-0.6071552881507633,-0.36296056884292177,0.0
2019-01-17,-0.0,-0.5211074902360755,-0.0,1.0,-0.6055872036617825,-0.3609542525933481,0.0
2019-01-18,-0.0,-0.5156939430405134,-0.0,1.0,-0.6058212996389891,-0.38552948255114317,0.0
2019-01-22,-0.0,-0.5196724983201851,-0.0,1.0,-0.7033322549336783,-0.2656098350048528,0.0
2019-01-23,-0.0,-0.4804026611516707,-0.0,1.0,-0.7161936560934892,-0.2951187302220118,0.0
2019-01-24,-0.0,-0.4741669366697406,-0.0,1.0,-0.726216883084515,-0.2919273234802981,0.0
2019-01-25,-0.0,-0.43344657978804324,-0.0,1.0,-0.8465848587799807,-0.25533695045890165,0.0
2019-01-28,-0.0,-0.43051996985681984,-0.0,1.0,-0.8336347651343883,-0.2477769404672193,0.0
2019-01-29,-0.0,-0.41988351277073194,-0.0,1.0,-0.8443054890194397,-0.2571543833993091,0.0
2019-01-30,-0.0,-0.4159265316391999,-0.0,1.0,-0.8374135111334758,-0.26269971065542835,0.0
2019-01-31,-0.0,-0.4314311548701462,-0.0,1.0,-0.7987642537800774,-0.28150901692871855,0.0
2019-02-01,-0.0,-0.43193822626892703,-0.0,1.0,-0.8026560692187736,-0.2806227677448564,0.0
2019-02-04,-0.0,-0.4329733003583506,-0.0,1.0,-0.8168626659264119,-0.2737848887094332,0.0
2019-02-05,-0.0,-0.42074107660142573,-0.0,1.0,-0.8113554497594397,-0.2868586110481372,0.0
2019-02-06,-0.0,-0.42895982277716244,-0.0,1.0,-0.8003222233410533,-0.28808780586043703,0.0
2019-02-07,-0.0,-0.4325482878612134,-0.0,1.0,-0.8103535226183872,-0.27865752181148823,0.0
2019-02-08,-0.0,-0.44797098163681703,-0.0,1.0,-0.827073729816872,-0.2439356155066878,0.0
2019-02-11,-0.0,-0.40015234538172345,-0.0,1.0,-0.8120254564218492,-0.24500577438140403,0.0
2019-02-12,-0.0,-0.40080352961474947,-0.0,1.0,-0.8166424293214365,-0.24739345838160262,0.0
2019-02-13,-0.0,-0.3950339153218894,-0.0,1.0,-0.8115189656439012,-0.24220682224453313,0.0
2019-02-14,-0.0,-0.3559280497965986,-0.0,1.0,-0.8340685193353918,-0.26062343772974567,0.0
2019-02-15,-0.0,-0.3943795851714641,-0.0,1.0,-0.8065514635989178,-0.23639377026005998,0.0
2019-02-19,-0.0,-0.392252690372439,-0.0,1.0,-0.7904518862700725,-0.22478753882081035,0.0
2019-02-20,-0.0,-0.3946657663740716,-0.0,1.0,-0.787812288993923,-0.2290440821838526,0.0
2019-02-21,-0.0,-0.39000796082310085,-0.0,1.0,-0.7887004559380503,-0.23363809615709358,0.0
2019-02-22,-0.0,-0.39025686876253535,-0.0,1.0,-0.7992412343232729,-0.22695309668221253,0.0
2019-02-25,-0.0,-0.3891614846482705,-0.0,1.0,-0.8087106490478041,-0.23122328021764477,0.0
2019-02-26,-0.0,-0.38817131203263083,-0.0,1.0,-0.8189278430610857,-0.22079246382441484,0.0
2019-02-27,-0.0,-0.39526566757493187,-0.0,1.0,-0.8217691708836123,-0.2158184118333982,0.0
2019-02-28,-0.0,-0.39454656116859405,-0.0,1.0,-0.8204260499087036,-0.2195982958003652,0.0
2019-03-01,-0.0,-0.3980001459747464,-0.0,1.0,-0.8180911368999829,-0.21684548573096854,0.0
2019-03-04,-0.0,-0.39624155200077793,-0.0,1.0,-0.8218019156901833,-0.21305975591967716,0.0
2019-03-05,-0.0,-0.3828504478996314,-0.0,1.0,-0.8433449681466474,-0.21467450999536236,0.0
2019-03-06,-0.0,-0.38350298522071063,-0.0,1.0,-0.8385778604286973,-0.22482137613780956,0.0
2019-03-07,-0.0,-0.3630235682012456,-0.0,1.0,-0.8626694346074002,-0.21660764440102578,0.0
2019-03-08,-0.0,-0.35072642206353116,-0.0,1.0,-0.9068948534843634,-0.20482639743905443,0.0
2019-03-11,-0.0,-0.3516041785563634,-0.0,1.0,-0.9059080419840699,-0.22381578620877896,0.0
2019-03-12,-0.0,-0.3249417015621474,-0.0,1.0,-0.9252024773701762,-0.25731551365311806,0.0
2019-03-13,-0.0,-0.33967862800814747,-0.0,1.0,-0.9229763371639801,-0.25199285840018104,0.0
2019-03-14,-0.0,-0.337435768893345,-0.0,1.0,-0.9237749091364832,-0.24539415966913145,0.0
2019-03-15,-0.0,-0.33080077486226067,-0.0,1.0,-0.9251301919545145,-0.25983043598581096,0.0
2019-03-18,-0.0,-0.3411878467097562,-0.0,1.0,-0.9287750012723294,-0.2746704666904168,0.0
2019-03-19,-0.0,-0.3428527638704404,-0.0,1.0,-0.9271227138040258,-0.28443343210381117,0.0
2019-03-20,-0.0,-0.3501730103806228,-0.0,1.0,-0.9259259259259259,-0.28701781366141227,0.0
2019-03-21,-0.0,-0.34825081833060556,-0.0,1.0,-0.9376278641571194,-0.2714300327332242,0.0
2019-03-22,-0.0,-0.34510587502594975,-0.0,1.0,-0.9612310566742787,-0.28861324475814826,0.0
2019-03-25,-0.0,-0.27573094907764245,-0.0,1.0,-1.0003083089255433,-0.2931760957813062,0.0
2019-03-26,-0.0,-0.2856921527616392,-0.0,1.0,-0.9931572288067757,-0.3033284271954967,0.0
2019-03-27,-0.0,-0.27099669830788276,-0.0,1.0,-1.0047461824184893,-0.3037298803136607,0.0
2019-03-28,-0.0,-0.26212842619997423,-0.0,1.0,-0.9928709303821902,-0.3186977223008622,0.0
2019-03-29,-0.0,-0.2554336629583848,-0.0,1.0,-0.994283065512979,-0.32547898640296663,0.0
2019-04-01,-0.0,-0.2579772988139268,-0.0,1.0,-0.987399566381839,-0.30531819920928455,0.0
2019-04-02,-0.0,-0.2718886963612272,-0.0,1.0,-1.0072622566506981,-0.26900927530323104,0.0
2019-04-03,-0.0,-0.2747921729121371,-0.0,1.0,-0.9972886558383425,-0.2857910218698043,0.0
2019-04-04,-0.0,-0.27619585590674506,-0.0,1.0,-0.988728271753922,-0.302642052019411,0.0
2019-04-05,-0.0,-0.27066237942122184,-0.0,1.0,-0.9948810289389067,-0.30680385852090036,0.0
2019-04-08,-0.0,-0.2753708893631245,-0.0,1.0,-0.9939320700383103,-0.3018538040264315,0.0
2019-04-09,-0.0,-0.26441910854312833,-0.0,1.0,-1.027935410647957,-0.28709244737928186,0.0
2019-04-10,-0.0,-0.26167307642670934,-0.0,1.0,-1.0252174586376894,-0.2942208915158867,0.0
2019-04-11,-0.0,-0.26658926728586174,-0.0,1.0,-1.0163312693498452,-0.29705882352941176,0.0
2019-04-12,-0.0,-0.26743496532343314,-0.0,1.0,-1.012787789723361,-0.29793487508701366,0.0
2019-04-15,-0.0,-0.26780553261767137,-0.0,1.0,-1.0131348059454997,-0.2995974401321222,0.0
2019-04-16,-0.0,-0.26784516129032254,-0.0,1.0,-1.0119225806451613,-0.3008774193548387,0.0
2019-04-17,-0.0,-0.2548614518503215,-0.0,1.0,-1.0289750277612788,-0.2986080623918601,0.0
2019-04-18,-0.0,-0.2555027384519996,-0.0,1.0,-1.0221659605249562,-0.3057765836519583,0.0
2019-04-22,-0.0,-0.2584910552242676,-0.0,1.0,-1.0241638579206638,-0.3100077780658543,0.0
2019-04-23,-0.0,-0.2622104635177548,-0.0,1.0,-1.0222291391072031,-0.30941820351204835,0.0
2019-04-24,-0.0,-0.27189583010385987,-0.0,1.0,-1.0072598563530202,-0.30442308685991837,0.0
2019-04-25,-0.0,-0.2776628748707342,-0.0,1.0,-1.020398138572906,-0.28725439503619443,0.0
2019-04-26,-0.0,-0.2708300968360002,-0.0,1.0,-1.035316658899073,-0.28305111076588474,0.0
2019-04-29,-0.0,-0.26486276540652515,-0.0,1.0,-1.0349041947177628,-0.2895908855515277,0.0
2019-04-30,-0.0,-0.25555584301347894,-0.0,1.0,-1.0368664786691848,-0.2947248596486689,0.0
2019-05-01,-0.0,-0.25067385444743934,-0.0,1.0,-1.0336927223719676,-0.30738129794733565,0.0
2019-05-02,-0.0,-0.25880318050392404,-0.0,1.0,-1.0056794712928543,-0.31712102437009504,0.0
2019-05-03,-0.0,-0.26939521945188544,-0.0,1.0,-0.9941531011745313,-0.312178034205646,0.0
2019-05-06,-0.0,-0.2688557573256294,-0.0,1.0,-0.9941188609162196,-0.31647234832851834,0.0
2019-05-07,-0.0,-0.27286093842701264,-0.0,1.0,-0.9913070394923517,-0.3153713209688652,0.0
2019-05-08,-0.0,-0.27677929547088426,-0.0,1.0,-0.9606398274622573,-0.33010680907877166,0.0
2019-05-09,-0.0,-0.28065395095367845,-0.0,1.0,-0.9622421175554691,-0.3521473984689243,0.0
2019-05-10,-0.0,-0.2802998858565944,-0.0,1.0,-0.964330185742451,-0.3495382380408841,0.0
2019-05-13,-0.0,-0.27732539931099276,-0.0,1.0,-0.9791992901137906,-0.3533510804885688,0.0
2019-05-14,-0.0,-0.22758567339676647,-0.0,1.0,-0.9930120419793198,-0.3580103659008277,0.0
2019-05-15,-0.0,-0.2274735781286338,-0.0,1.0,-1.011318121915295,-0.34525439933848423,0.0
2019-05-16,-0.0,-0.22791190611590756,-0.0,1.0,-1.0115545675438145,-0.34547381481672956,0.0
2019-05-17,-0.0,-0.219389735759207,-0.0,1.0,-1.0085923548746085,-0.3600766065374363,0.0
2019-05-20,-0.0,-0.2115160764634367,-0.0,1.0,-1.0132440052769083,-0.3619338317080111,0.0
2019-05-21,-0.0,-0.21941472218641228,-0.0,1.0,-1.0006187959262602,-0.3583086244682223,0.0
2019-05-22,-0.0,-0.2075248947746638,-0.0,1.0,-1.0061851965917257,-0.35273585874140234,0.0
2019-05-23,-0.0,-0.20666735102396963,-0.0,1.0,-1.023969614535749,-0.33570292049479034,0.0
2019-05-24,-0.0,-0.19019362099393816,-0.0,1.0,-1.0313323272885389,-0.3362150548635446,0.0
2019-05-28,-0.0,-0.186724850711989,-0.0,1.0,-1.0266932067575154,-0.33853927423059255,0.0
2019-05-29,-0.0,-0.18331554064358702,-0.0,1.0,-1.024935183773067,-0.33353667835900563,0.0
2019-05-30,-0.0,-0.18489968860074532,-0.0,1.0,-1.0337434274337638,-0.33380979120935217,0.0
2019-05-31,-0.0,-0.1816606792529746,-0.0,1.0,-1.0229559988789523,-0.3432444138704171,0.0
2019-06-03,-0.0,-0.19271588913491638,-0.0,1.0,-1.0561197220737575,-0.2962765009798682,0.0
2019-06-04,-0.0,-0.17938649055256647,-0.0,1.0,-1.0380957237932529,-0.3324323635158222,0.0
2019-06-05,-0.0,-0.16937209009689191,-0.0,1.0,-1.0570026425066064,-0.2902730590159809,0.0
2019-06-06,-0.0,-0.18035285304678014,-0.0,1.0,-1.025960271743342,-0.3768243225789787,0.0
2019-06-07,-0.0,-0.18115004399358214,-0.0,1.0,-1.025542156203095,-0.38119144971792346,0.0
2019-06-10,-0.0,-0.18268957499031133,-0.0,1.0,-1.016793695904922,-0.3841880893941351,0.0
2019-06-11,-0.0,-0.18815636692039736,-0.0,1.0,-1.0223455038059606,-0.3698103470519933,0.0
2019-06-12,-0.0,-0.19025989108834232,-0.0,1.0,-1.0228662864221747,-0.36774459958190314,0.0
2019-06-13,-0.0,-0.2219741999117502,-0.0,1.0,-1.0300827990759727,-0.34352531990552077,0.0
2019-06-14,-0.0,-0.21640900601784605,-0.0,1.0,-1.038078439510272,-0.3394117036729612,0.0
2019-06-17,-0.0,-0.2151410909655226,-0.0,1.0,-1.042547138090681,-0.32873806998939553,0.0
2019-06-18,-0.0,-0.21481558065600043,-0.0,1.0,-1.0421566853627646,-0.32774173537698054,0.0
2019-06-19,-0.0,-0.20315805769131537,-0.0,1.0,-1.0568398782186903,-0.320114556994685,0.0
2019-06-20,-0.0,-0.20440405813563262,-0.0,1.0,-1.0566125409814906,-0.32052043266127994,0.0
2019-06-21,-0.0,-0.20807966154163657,-0.0,1.0,-1.0484728098235476,-0.3231606645341038,0.0
2019-06-24,-0.0,-0.17524988583895684,-0.0,1.0,-1.0024608047085088,-0.35920138008016644,0.0
2019-06-25,-0.0,-0.18457125450576228,-0.0,1.0,-0.9962176981266183,-0.3576686805097223,0.0
2019-06-26,-0.0,-0.1808840734523628,-0.0,1.0,-0.9681316445393967,-0.39434864438679484,0.0
2019-06-27,-0.0,-0.1899912789206382,-0.0,1.0,-1.006207356486944,-0.3688247063048274,0.0
2019-06-28,-0.0,-0.18889885912062554,-0.0,1.0,-1.0060505063453402,-0.36879887193949495,0.0
2019-07-01,-0.0,-0.1885592677110843,-0.0,1.0,-1.004922950693572,-0.3705802415322684,0.0
2019-07-02,-0.0,-0.1974280810513103,-0.0,1.0,-0.9943387043061711,-0.3698798575710223,0.0
2019-07-03,-0.0,-0.19469502819067144,-0.0,1.0,-0.9982829318298309,-0.3698103536647873,0.0
2019-07-05,-0.0,-0.17638785895108294,-0.0,1.0,-1.004986319584729,-0.37568721712225434,0.0
2019-07-08,-0.0,-0.17834215708841658,-0.0,1.0,-1.002813371185964,-0.3764546407836517,0.0
2019-07-09,-0.0,-0.1730685680697181,-0.0,1.0,-1.0029645531447264,-0.3796161414807432,0.0
2019-07-10,-0.0,-0.1678427161630107,-0.0,1.0,-1.0071329958582604,-0.3816536278570333,0.0
2019-07-11,-0.0,-0.16707164232549812,-0.0,1.0,-1.0099751899122695,-0.38069417090825386,0.0
2019-07-12,-0.0,-0.16122943502104323,-0.0,1.0,-1.0214003315903584,-0.3680397908430047,0.0
2019-07-15,-0.0,-0.1643716850265198,-0.0,1.0,-1.0288147694818441,-0.3567931456548347,0.0
2019-07-16,-0.0,-0.169020907700153,-0.0,1.0,-1.0341152473227946,-0.34660887302396737,0.0
2019-07-17,-0.0,-0.16688313341992003,-0.0,1.0,-1.0322917462500318,-0.34751827234064225,0.0
2019-07-18,-0.0,-0.17075215281835038,-0.0,1.0,-1.0308126095460663,-0.3386338811695075,0.0
2019-07-19,-0.0,-0.16996590504300035,-0.0,1.0,-1.0314487812325073,-0.3429850898173121,0.0
2019-07-22,-0.0,-0.16024759284731774,-0.0,1.0,-1.0358653013398544,-0.35113862142747976,0.0
2019-07-23,-0.0,-0.16192247903977983,-0.0,1.0,-1.033485385183864,-0.3529471726000867,0.0
2019-07-24,-0.0,-0.16393029814665594,-0.0,1.0,-1.018105358581789,-0.33612006446414183,0.0
2019-07-25,-0.0,-0.15856018902546312,-0.0,1.0,-1.0221451373702335,-0.3329311514968705,0.0
2019-07-26,-0.0,-0.14734257147868796,-0.0,1.0,-1.0233041822236701,-0.335154233593104,0.0
2019-07-29,-0.0,-0.14326568497102576,-0.0,1.0,-1.0232044753279985,-0.34212176705215364,0.0
2019-07-30,-0.0,-0.14168841598072676,-0.0,1.0,-1.0196747641035937,-0.348173057618952,0.0
2019-07-31,-0.0,-0.14621717957728803,-0.0,1.0,-1.0173703499171645,-0.3465786435062001,0.0
2019-08-01,-0.0,-0.16014029813353378,-0.0,1.0,-1.008918952774646,-0.33626456219466366,0.0
2019-08-02,-0.0,-0.15135040336723957,-0.0,1.0,-1.0262564513704464,-0.3277797264117853,0.0
2019-08-05,-0.0,-0.15037707012752738,-0.0,1.0,-1.0242276952371407,-0.3308696414701977,0.0
2019-08-06,-0.0,-0.1536132716353254,-0.0,1.0,-0.973171211972039,-0.33457221620557254,0.0
2019-08-07,-0.0,-0.16480631945636975,-0.0,1.0,-0.9541986605500086,-0.33420013247307606,0.0
2019-08-08,-0.0,-0.16876778181104676,-0.0,1.0,-0.9529579122927498,-0.3309133719219072,0.0
2019-08-09,-0.0,-0.16330118422659015,-0.0,1.0,-0.9426443657673056,-0.3357343425711146,0.0
2019-08-12,-0.0,-0.16381627168336182,-0.0,1.0,-0.9459809430735402,-0.33337405326166625,0.0
2019-08-13,-0.0,-0.14660591589103844,-0.0,1.0,-0.9493933044198626,-0.34050484869158426,0.0
2019-08-14,-0.0,-0.1525793698915864,-0.0,1.0,-0.9397783221362567,-0.3329776139312653,0.0
2019-08-15,-0.0,-0.17842945895122705,-0.0,1.0,-0.9172121587203352,-0.28468734379091193,0.0
2019-08-16,-0.0,-0.17304988202769367,-0.0,1.0,-0.926094520841774,-0.2841583450511213,0.0
2019-08-19,-0.0,-0.16469554478958867,-0.0,1.0,-0.9302507836990596,-0.2799230550014249,0.0
2019-08-20,-0.0,-0.1714306029579067,-0.0,1.0,-0.9311717861205916,-0.2675151687523701,0.0
2019-08-21,-0.0,-0.17682164508291465,-0.0,1.0,-0.9327483310923974,-0.2492864387988583,0.0
2019-08-22,-0.0,-0.17893646083557063,-0.0,1.0,-0.9240968395271066,-0.25203711553859925,0.0
2019-08-23,-0.0,-0.1806406029203957,-0.0,1.0,-0.9250588789448894,-0.2494818652849741,0.0
2019-08-26,-0.0,-0.1766258643244253,-0.0,1.0,-0.9192907867688282,-0.24009530928798353,0.0
2019-08-27,-0.0,-0.17609725365751216,-0.0,1.0,-0.9163263877546258,-0.24091746972489908,0.0
2019-08-28,-0.0,-0.17442104526691385,-0.0,1.0,-0.9197742484666154,-0.23794864619044287,0.0
2019-08-29,-0.0,-0.1790725768980578,-0.0,1.0,-0.917526252207044,-0.2266285661183905,0.0
2019-08-30,-0.0,-0.17513443352493974,-0.0,1.0,-0.92061468570369,-0.22207027628407197,0.0
2019-09-03,-0.0,-0.1944956241363427,-0.0,1.0,-0.9059880239520959,-0.20260248733302627,0.0
2019-09-04,-0.0,-0.18032673563907003,-0.0,1.0,-0.9129242609276712,-0.2109495610497938,0.0
2019-09-05,-0.0,-0.1749183211862277,-0.0,1.0,-0.9037675066828119,-0.20603623569192805,0.0
2019-09-06,-0.0,-0.16819258449485286,-0.0,1.0,-0.92712034253439,-0.18217636877106677,0.0
2019-09-09,-0.0,-0.17836803499020457,-0.0,1.0,-0.9271037404893162,-0.17251355414825278,0.0
2019-09-10,-0.0,-0.17452840922019705,-0.0,1.0,-0.9547409379479828,-0.14617607572758096,0.0
2019-09-11,-0.0,-0.17396148336781792,-0.0,1.0,-0.9688274482162752,-0.1309429071644574,0.0
2019-09-12,-0.0,-0.1763125818247483,-0.0,1.0,-0.9522820640151685,-0.12861721818428062,0.0
2019-09-13,-0.0,-0.17773265651438241,-0.0,1.0,-0.9521940214326001,-0.12611393119007333,0.0
2019-09-16,-0.0,-0.17570494022106925,-0.0,1.0,-0.9539815023685991,-0.12612226483194225,0.0
2019-09-17,-0.0,-0.17089850362245243,-0.0,1.0,-0.9571173855147042,-0.1289863904123502,0.0
2019-09-18,-0.0,-0.18382850187097063,-0.0,1.0,-0.9492809160993643,-0.1210720887245841,0.0
2019-09-19,-0.0,-0.18302333446060196,-0.0,1.0,-0.9511667230300981,-0.12034719873745912,0.0
2019-09-20,-0.0,-0.18917454799900685,-0.0,1.0,-0.9498453829311786,-0.11816355551542786,0.0
2019-09-23,-0.0,-0.19582321733657046,-0.001326319575577736,1.0,-0.9362242604082367,-0.11462548331984533,0.0
