Date,IWF,IWM,MTUM,OPRA,SPY,VLUE,VXX
2019-08-20,-0.0,-0.7324640640955149,-0.2519833477338779,1.0,-3.3839447019087268,-2.486528945094651,0.0
2019-08-21,-0.0,-0.7583484645140918,-0.24228309781321541,1.0,-3.418646877713744,-2.4753295965895634,0.0
2019-08-22,-0.0,-0.7612328551158758,-0.22915024436386566,1.0,-3.416128015134794,-2.476115402806243,0.0
2019-08-23,-0.0,-0.7454574820318178,-0.24032948396995885,1.0,-3.510215618186223,-2.579584914802552,0.0
2019-08-26,-0.0,-0.6854754440961337,-0.25962543203922517,1.0,-3.543043163732819,-2.549795032553653,0.0
2019-08-27,-0.0,-0.6738695478191276,-0.2521808723489396,1.0,-3.5254901960784313,-2.551660664265706,0.0
2019-08-28,-0.0,-0.6561950439648282,-0.260431654676259,1.0,-3.532294164668266,-2.544764188649081,0.0
2019-08-29,-0.0,-0.646833625777636,-0.2701387781145318,1.0,-3.5301483490189827,-2.5286329558143246,0.0
2019-08-30,-0.0,-0.6319532237673829,-0.2764696586599241,1.0,-3.500711125158028,-2.492256637168141,0.0
2019-09-03,-0.0,-0.6422867083102712,-0.29074088716691704,1.0,-3.490709259112833,-2.4833557365383094,0.0
2019-09-04,-0.0,-0.594035443828558,-0.3283628698571317,1.0,-3.4155671793270352,-2.469045202591927,0.0
2019-09-05,-0.0,-0.5950515783758629,-0.30078337082137596,1.0,-3.416815326145971,-2.4434964709532307,0.0
2019-09-06,-0.0,-0.5779766957326953,-0.32108959024616096,1.0,-3.4305887799984567,-2.3870669033104406,0.0
2019-09-09,-0.0,-0.6071594968162758,-0.3340580835533468,1.0,-3.454263084329865,-2.3697779158254386,0.0
2019-09-10,-0.0,-0.5427809583562072,-0.5584660026664574,1.0,-3.519880793663242,-2.221394400439181,0.0
2019-09-11,-0.0,-0.5586044688357507,-0.5459819678557428,1.0,-3.509917679341435,-2.225558604468836,0.0
2019-09-12,-0.0,-0.5175891181988743,-0.5601938711694809,1.0,-3.5144621638524076,-2.225140712945591,0.0
2019-09-13,-0.0,-0.513559984368894,-0.5500586166471277,1.0,-3.514263384134427,-2.237670965220789,0.0
2019-09-16,-0.0,-0.5130591179230529,-0.5585705348764467,1.0,-3.510947763528308,-2.237253675320613,0.0
2019-09-17,-0.0,-0.474704824458519,-0.56501681132223,1.0,-3.52404410039878,-2.255453905700211,0.0
2019-09-18,-0.0,-0.5124044312685287,-0.5605398658136995,1.0,-3.49711343423311,-2.231393353097207,0.0
2019-09-19,-0.0,-0.5440271421808427,-0.5635158592393877,1.0,-3.501814738835411,-2.280732207669244,0.0
2019-09-20,-0.0,-0.5902805531132603,-0.591879146351211,1.0,-3.5169850531532254,-2.293901366797219,0.0
2019-09-23,-0.0,-0.5830234438156832,-0.6052546483427648,1.0,-3.5808407437348424,-2.3148746968472107,0.0
2019-09-24,-0.0,-0.5799676898222941,-0.5870759289176091,1.0,-3.587560581583199,-2.3230210016155093,0.0
2019-09-25,-0.0,-0.5546062706536632,-0.5845893447247521,1.0,-3.6011122753284437,-2.319658257435319,0.0
2019-09-26,-0.0,-0.4670937682003494,-0.7938264414676761,1.0,-3.762709044013645,-2.2966136949829434,0.0
2019-09-27,-0.0,-0.4418171031443343,-0.8006610729722858,1.0,-3.859733875752182,-2.3730824646156456,0.0
2019-09-30,-0.0,-0.3149505625639277,-0.9010398908966928,1.0,-3.882969655642687,-2.424650528469144,0.0
2019-10-01,-0.0,-0.2893995045699155,-0.9279917997779107,1.0,-3.887503203211754,-2.437088921158282,0.0
2019-10-02,-0.0,-0.34605115838429074,-1.0577039014727414,1.0,-3.881319438463526,-2.327448109551287,0.0
2019-10-03,-0.0,-0.4924991476304126,-1.0207978179338562,1.0,-3.8274803954994887,-2.183003750426185,0.0
2019-10-04,-0.0,-0.5422069557750108,-1.0629454701588665,1.0,-3.794847574066123,-2.1872906826964362,0.0
2019-10-07,-0.0,-0.5438926403966151,-0.9981194973929396,1.0,-3.7969057184374733,-2.208906744166168,0.0
2019-10-08,-0.0,-0.5517977624049877,-0.9950465453924332,1.0,-3.786830643095055,-2.2066786232812365,0.0
2019-10-09,-0.0,-0.574475316509474,-0.9735746452544821,1.0,-3.7936953012150565,-2.1550684000339877,0.0
2019-10-10,-0.0,-0.6748343215905127,-1.141873038018835,1.0,-3.669253575165678,-2.234042553191489,0.0
2019-10-11,-0.0,-0.7028561291467093,-1.263792797587369,1.0,-3.650079829696647,-2.2533262373602976,0.0
2019-10-14,-0.0,-0.6179484894394439,-1.3798235451385794,1.0,-3.723821406291774,-2.190179128419927,0.0
2019-10-15,-0.0,-0.6329226923763615,-1.428673451169434,1.0,-3.715765041956794,-2.1497054097482593,0.0
2019-10-16,-0.0,-0.7134736655120348,-1.479793942623679,1.0,-3.627053912425615,-2.061550759392486,0.0
2019-10-17,-0.0,-0.640441438234247,-1.5785866856532573,1.0,-3.60875756496974,-2.072178711285155,0.0
2019-10-18,-0.0,-0.6654718164710101,-1.618155748723004,1.0,-3.586074020969621,-2.091674881261762,0.0
2019-10-21,-0.0,-0.6547383564107174,-1.6301924114367918,1.0,-3.6007013127135408,-2.105556554576515,0.0
2019-10-22,-0.0,-0.6294558252865265,-1.634780254489667,1.0,-3.625304575399332,-2.1349156213338145,0.0
2019-10-23,-0.0,-0.6232365890915627,-1.6123640938089674,1.0,-3.638601851019858,-2.1114206128133706,0.0
2019-10-24,-0.0,-0.5828504165157552,-1.7956356392611372,1.0,-3.598333936979355,-2.07787033683448,0.0
2019-10-25,-0.0,-0.5732063165121868,-1.6483865430827325,1.0,-3.397699965671129,-1.9630106419498798,0.0
2019-10-28,-0.0,-0.5996214728148658,-1.6673262216104612,1.0,-3.4000344115622854,-1.9359944941500344,0.0
2019-10-29,-0.0,-0.6017668153590484,-1.8105484124901599,1.0,-3.372780547537829,-1.96142744686434,0.0
2019-10-30,-0.0,-0.5956757703081232,-1.8123249299719888,1.0,-3.3789390756302526,-1.96656162464986,0.0
2019-10-31,-0.0,-0.5779265959297268,-1.8135327883110106,1.0,-3.294572969212037,-2.011132370847104,0.0
2019-11-01,-0.0,-0.6200589459084604,-1.838505547850208,1.0,-3.2568481276005548,-1.953103328710125,0.0
2019-11-04,-0.0,-0.5786638867170533,-1.9125184606029015,1.0,-3.279993050125966,-1.9162540178959255,0.0
2019-11-05,-0.0,-0.6494181946403385,-2.2139456981664316,1.0,-3.169428772919605,-1.782351904090268,0.0
2019-11-06,-0.0,-0.6160722347629797,-2.2963431151241536,1.0,-3.2202257336343116,-1.896704288939052,0.0
2019-11-07,-0.0,-0.6164890735055083,-2.2853530792848114,1.0,-3.2283727650352176,-1.8999458190355787,0.0
2019-11-08,-0.0,-0.5857414620889573,-2.2965848355829332,1.0,-3.2508379382190418,-1.9257179092309085,0.0
2019-11-11,-0.0,-0.5430264357338195,-2.3913400182315403,1.0,-3.2288969917958066,-1.9525068368277119,0.0
2019-11-12,-0.0,-0.4784970574920778,-2.3816206428248075,1.0,-3.2289723856948847,-1.9646899049343594,0.0
2019-11-13,-0.0,-0.506261014748168,-2.6469715239773675,1.0,-3.1729895185975328,-1.949355347370374,0.0
2019-11-14,-0.0,-0.49266149387678787,-2.7171169486771993,1.0,-3.188651023651491,-1.9499859773768347,0.0
2019-11-15,-0.0,-0.5223388305847076,-2.941929035482259,1.0,-3.4333833083458267,-2.097351324337831,0.0
2019-11-18,-0.0,-0.520835435374836,-3.0006053879527794,1.0,-3.477751992735344,-2.090606396932701,0.0
2019-11-19,-0.0,-0.6790525858322469,-3.1835071707953064,1.0,-3.7468491960017385,-2.255432420686658,0.0
2019-11-20,-0.0,-0.6718104759834819,-3.1695283633992606,1.0,-3.752553792653771,-2.273310149967398,0.0
2019-11-21,-0.0,-0.6112113692758854,-3.438303631852019,1.0,-3.7985562824272505,-2.430972253552899,0.0
2019-11-22,-0.0,-0.6031299256924116,-3.4462958793064624,1.0,-3.7995946858815586,-2.4097050213915785,0.0
2019-11-25,-0.0,-0.6023313158484646,-3.4326384218785027,1.0,-3.781214974221027,-2.391952477023089,0.0
2019-11-26,-0.0,-0.504952723998199,-3.4756866276452048,1.0,-3.8280054029716344,-2.4475461503827103,0.0
2019-11-27,-0.0,-0.5003379900856241,-3.460004506534475,1.0,-3.834497521406038,-2.4716088328075707,0.0
2019-11-29,-0.0,-0.49679811257162115,-3.5536456577912587,1.0,-3.8627120548253004,-2.3214245590383102,0.0
2019-12-02,-0.0,-0.5451029461949721,-3.7197133431919007,1.0,-3.8286884313502445,-2.2817654419292457,0.0
2019-12-03,-0.0,-0.5231533770047436,-3.671222046532641,1.0,-3.8152247571719,-2.2846171222046534,0.0
2019-12-04,-0.0,-0.5715430402930404,-3.6973443223443225,1.0,-3.859203296703297,-2.318795787545788,0.0
2019-12-05,-0.0,-0.5181013676588898,-3.7828985174117915,1.0,-3.7601425123549017,-2.4317894494885643,0.0
2019-12-06,-0.0,-0.6766495086569958,-3.8609031352363123,1.0,-3.843238184370613,-2.3178521291530183,0.0
2019-12-09,-0.0,-0.49259613088129933,-4.032839742058754,1.0,-3.9873417721518987,-2.428946739909243,0.0
2019-12-10,-0.0,-0.484088842706845,-4.787504870762437,1.0,-4.445902065203272,-2.271204052474347,0.0
2019-12-11,-0.008292303705623219,-0.4492096398030578,-4.79632029023063,1.0,-4.41435605079036,-2.288546255506608,0.0
2019-12-12,-0.028586144733453514,-0.4303373680144218,-4.747360288436775,1.0,-4.392480041205253,-2.277877929436003,0.0
2019-12-13,-0.029786150712830955,-0.4237525458248472,-4.776603869653767,1.0,-4.302825865580448,-2.196283095723014,0.0
2019-12-16,-0.07740638351344559,-0.4004775069112843,-4.797687861271676,1.0,-4.245916059311385,-2.0443578788640364,0.0
2019-12-17,-0.40089743589743587,-0.25025641025641027,-4.928589743589743,1.0,-4.290897435897436,-1.949871794871795,0.0
2019-12-18,-0.6746956061408151,-0.3325833774483854,-4.984780307040762,1.0,-4.267204870301747,-1.9752514557967178,0.0
2019-12-19,-0.6699054971382936,-0.39278583788100624,-5.023159856249168,1.0,-4.241581259150805,-1.982962864368428,0.0
2019-12-20,-0.6818791946308724,-0.4463087248322148,-5.074899328859061,1.0,-4.259731543624161,-1.9600000000000002,0.0
2019-12-23,-0.6614983713355049,-0.4342671009771987,-4.891726384364821,1.0,-4.201563517915309,-1.8402605863192183,0.0
2019-12-24,-0.6599011189175124,-0.43247462919594065,-4.886546968514182,1.0,-4.192167577413479,-1.8395784543325526,0.0
2019-12-26,-0.637767683322518,-0.4229720960415315,-4.880337443218689,1.0,-4.175470473718365,-1.8619078520441275,0.0
2019-12-27,-0.647975894143849,-0.4362635922966069,-4.940914450412682,1.0,-4.207519979038386,-1.8682038516965809,0.0
2019-12-30,-0.7118060156353518,-0.44918510666489997,-5.0421359480588315,1.0,-4.266595998409964,-1.7805750629389163,0.0
2019-12-31,-0.6849821688020077,-0.4595165764099855,-5.040945713908334,1.0,-4.254127592127856,-1.7685906749438647,0.0
2020-01-02,-0.691430087556381,-0.4733351021491112,-5.064075351552136,1.0,-4.2670469620589015,-1.7702308304590078,0.0
2020-01-03,-0.6110813704496788,-0.4926391862955033,-5.152168094218416,1.0,-4.286134903640257,-1.8412740899357605,0.0
2020-01-06,-0.6750473100838064,-0.5527169505271695,-5.201270613679373,1.0,-4.2607461476074615,-1.8275209516085427,0.0
2020-01-07,-0.6801728795245814,-0.5564559697460832,-5.191247974068071,1.0,-4.253511615343058,-1.8249594813614263,0.0
2020-01-08,-0.6783254557731262,-0.5559756920999325,-5.189331532748143,1.0,-4.2525320729237,-1.828089128966914,0.0
2020-01-09,-0.703364737550471,-0.5951547779273216,-5.130551816958277,1.0,-4.202557200538358,-1.8273216689098248,0.0
2020-01-10,-0.7344432314410481,-0.6241812227074236,-5.1928220524017465,1.0,-4.2277565502183405,-1.8669486899563317,0.0
2020-01-13,-0.7976848197842672,-0.619047619047619,-4.989081820573533,1.0,-4.004735595895816,-1.7441462772954486,0.0
2020-01-14,-0.9634437086092715,-0.5603973509933775,-5.06476821192053,1.0,-4.011655629139073,-1.6447682119205298,0.0
2020-01-15,-0.9977396622789522,-0.5678766121526393,-5.07764924877011,1.0,-4.016886052386651,-1.636085626911315,0.0
2020-01-16,-0.9733438902084983,-0.560965954077593,-5.0461863288466615,1.0,-3.9726840855106884,-1.6429136975455265,0.0
2020-01-17,-1.279970215934475,-0.6090841399851079,-5.618466120625465,1.0,-4.440357408786299,-1.9441548771407298,0.0
2020-01-21,-1.2750561797752809,-0.6447940074906366,-5.637003745318352,1.0,-4.468164794007491,-1.95625468164794,0.0
2020-01-22,-1.275247228049146,-0.6445909499550495,-5.638148037159126,1.0,-4.471381480371592,-1.954150434522026,0.0
2020-01-23,-1.3181887021051037,-0.6060881417537483,-5.649704679691049,1.0,-4.515523247008935,-2.055277903983038,0.0
2020-01-24,-1.3271042471042471,-0.5973745173745173,-5.792432432432432,1.0,-4.625019305019305,-2.102084942084942,0.0
2020-01-27,-1.2837900603808639,-0.5435825979253756,-5.880786499458121,1.0,-4.619600557361821,-2.1546679052484903,0.0
2020-01-28,-1.2018026275588145,-0.6226703330278032,-5.880690498014054,1.0,-4.538649556981362,-2.032691720134433,0.0
2020-01-29,-1.1504250151791136,-0.644808743169399,-5.876138433515483,1.0,-4.5,-2.0077413479052826,0.0
2020-01-30,-1.1779763707967283,-0.6416237503786733,-5.847167524992427,1.0,-4.502574977279613,-1.9774310814904577,0.0
2020-01-31,-1.0801758108517734,-0.7177932706880873,-5.867687177932707,1.0,-4.507578053955744,-1.9830251591391332,0.0
2020-02-03,-1.067168585769117,-0.6523472099202835,-5.726011219368173,1.0,-4.385296722763508,-1.9316504281074698,0.0
2020-02-04,-1.016760605161673,-0.595817264906556,-5.7622367250074165,1.0,-4.443933550875111,-2.0134974784930293,0.0
2020-02-05,-0.8869320704454638,-0.6279413941098121,-5.837945833949977,1.0,-4.478466775196092,-1.9683291401509546,0.0
2020-02-06,-1.0107978404319136,-0.6214757048590281,-6.034343131373725,1.0,-4.474655068986203,-1.8557288542291541,0.0
2020-02-07,-1.0023952095808384,-0.6269461077844312,-6.0320359281437135,1.0,-4.462724550898203,-1.8459580838323355,0.0
2020-02-10,-1.015861140206494,-0.5891066886128984,-6.042196618285201,1.0,-4.472991171629507,-1.8431841987131528,0.0
2020-02-11,-0.9797739440809042,-0.5748066627007733,-6.001635930993457,1.0,-4.444675788221297,-1.8713563355145748,0.0
2020-02-12,-1.0140398550724639,-0.5513285024154589,-6.110205314009662,1.0,-4.555555555555555,-1.865338164251208,0.0
2020-02-13,-1.0075030012004802,-0.5856842737094838,-6.07533013205282,1.0,-4.532713085234093,-1.8047719087635052,0.0
2020-02-14,-1.036858733263126,-0.5778546712802768,-6.055513765608545,1.0,-4.544907477057318,-1.8293967203249586,0.0
2020-02-18,-1.0265580202203108,-0.5915195412705598,-6.051305266334691,1.0,-4.54911724762336,-1.871284140636789,0.0
2020-02-19,-1.006972866454449,-0.6938002122176746,-6.069425496437774,1.0,-4.513112020615431,-1.8749431559799907,0.0
2020-02-20,-1.0566697052567608,-0.6943178365238528,-6.0436037678517165,1.0,-4.521118201154664,-1.8772409601944697,0.0
2020-02-21,-1.0279126213592231,-0.7166262135922329,-6.041413834951456,1.0,-4.510467233009708,-1.8736347087378638,0.0
2020-02-24,-0.9481674589786843,-0.7865358073915043,-6.136175433215764,1.0,-4.57905229259316,-1.884986965189388,0.0
2020-02-25,-0.796691403834261,-1.079468150896722,-6.43908472479901,1.0,-4.3688930117501545,-1.7765924551638836,0.0
2020-02-26,-0.81998199819982,-0.9317431743174318,-6.344284428442845,1.0,-4.336633663366337,-1.569006900690069,0.0
2020-02-27,-1.0492484809721778,-0.8986248800767509,-6.715222257755037,1.0,-4.724176527022705,-1.6023345059162135,0.0
2020-02-28,-0.8701843801529006,-1.3137460650577124,-6.19712187078399,1.0,-4.135062209563783,-1.4742917103882476,0.0
2020-03-02,-0.9652342584303193,-1.207699194270367,-6.112503730229783,1.0,-4.160250671441362,-1.4753804834377797,0.0
2020-03-03,-0.8200654307524536,-1.5208560523446022,-5.275354416575791,1.0,-3.711968375136314,-1.3031624863685933,0.0
