Date,IWF,IWM,MTUM,SPY,UHT,VLUE,VXX
2018-10-16,-0.21335891515723066,-0.9889434489935286,-0.0,-0.5833306233943611,1.0,-0.4662937790640954,0.0
2018-10-17,-0.20940392207624103,-0.9808750242702737,-0.0,-0.5804155070869199,1.0,-0.4653096886932884,0.0
2018-10-18,-0.21009845834952715,-0.983255603057391,-0.0,-0.5796735328410416,1.0,-0.46573390335535697,0.0
2018-10-19,-0.19106148846487983,-0.9746130827890215,-0.0,-0.5855078992245567,1.0,-0.4664242736252775,0.0
2018-10-22,-0.19123890389810885,-0.9691560530039882,-0.0,-0.5874501479480253,1.0,-0.46844847549208807,0.0
2018-10-23,-0.19367805003537206,-0.9691620039873947,-0.0,-0.5854395781079169,1.0,-0.4673290886873754,0.0
2018-10-24,-0.1915255870731472,-0.9658517780847441,-0.0,-0.5862057888142889,1.0,-0.4688554081403193,0.0
2018-10-25,-0.15226775101657805,-0.92571160462934,-0.0,-0.6089146074444792,1.0,-0.4410697528933375,0.0
2018-10-26,-0.13939881744729593,-0.9130421323096926,-0.0,-0.6103767451939449,1.0,-0.4328700120731821,0.0
2018-10-29,-0.16881368967506247,-0.9327693392296353,-0.0,-0.6538806639748767,1.0,-0.4490162148304813,0.0
2018-10-30,-0.15759789784015896,-0.9333781965006729,-0.0,-0.6548099724411972,1.0,-0.45872588604755493,0.0
2018-10-31,-0.16777599999999998,-0.9102399999999999,-0.0,-0.662112,1.0,-0.459872,0.0
2018-11-01,-0.1269810403500243,-0.9614649165451304,-0.0,-0.6766488413547237,1.0,-0.47583859990277105,0.0
2018-11-02,-0.1325324487101034,-0.9330735289381301,-0.0,-0.6844986956101646,1.0,-0.4706109697574801,0.0
2018-11-05,-0.1276828875281985,-0.9484047695778278,-0.0,-0.6866580728327425,1.0,-0.45994199162101196,0.0
2018-11-06,-0.12694267105178306,-0.9474753337202553,-0.0,-0.6879151351002772,1.0,-0.46201715354356093,0.0
2018-11-07,-0.1261238036928431,-0.9479264009280444,-0.0,-0.6865594689524055,1.0,-0.4617665066219831,0.0
2018-11-08,-0.10703334610962054,-0.9468506452025041,-0.0,-0.6781333844384821,1.0,-0.4620863677015459,0.0
2018-11-09,-0.10682805314256515,-0.9465061318344405,-0.0,-0.6783980582524272,1.0,-0.461931527848748,0.0
2018-11-12,-0.10619074887064961,-0.9292803970223324,-0.0,-0.686645034039575,1.0,-0.4591525100209964,0.0
2018-11-13,-0.0836537855386749,-0.9277248944083717,-0.0,-0.6884889365189435,1.0,-0.45212128853306444,0.0
2018-11-14,-0.08296791696898956,-0.9292091233161929,-0.0,-0.6892646455724155,1.0,-0.45323196315341174,0.0
2018-11-15,-0.0818055818055818,-0.9295659295659294,-0.0,-0.6903546903546903,1.0,-0.4483084483084483,0.0
2018-11-16,-0.08341743408603508,-0.930963794625962,-0.0,-0.6908666582565914,1.0,-0.4484988015642741,0.0
2018-11-19,-0.07404195175227267,-0.9531335324917285,-0.0,-0.7170344672512929,1.0,-0.46802222864668663,0.0
2018-11-20,-0.0392213180149992,-0.9474708792085527,-0.0,-0.7213977979894686,1.0,-0.4831977022498803,0.0
2018-11-21,-0.04183663789014325,-0.9425418208266135,-0.0,-0.7185276539227777,1.0,-0.4593492078550422,0.0
2018-11-23,-0.04519917473416918,-0.9229646087922552,-0.0,-0.7372163148706554,1.0,-0.46871925091255356,0.0
2018-11-26,-0.0440241576605213,-0.9328035600762874,-0.0,-0.7354100445009536,1.0,-0.4664017800381437,0.0
2018-11-27,-0.03225091081894504,-0.940693806431174,-0.0,-0.7329320449865357,1.0,-0.46222081419293526,0.0
2018-11-28,-0.03200659145645836,-0.9438458613258968,-0.0,-0.7314298390163518,1.0,-0.46168715933578397,0.0
2018-11-29,-0.014518202627700602,-0.9325201467498666,-0.0,-0.7260042018124235,1.0,-0.46263836192029095,0.0
2018-11-30,-0.014326917048090792,-0.9329111543043451,-0.0,-0.7268167283215249,1.0,-0.46090663991472824,0.0
2018-12-03,-0.016769971368341564,-0.9352169398735173,-0.0,-0.7301387534216405,1.0,-0.4642418903187238,0.0
2018-12-04,-0.011201405666593455,-0.9371215211320636,-0.0,-0.7274010856264316,1.0,-0.46195601016598165,0.0
2018-12-06,-0.00218099158321558,-0.9064016710696075,-0.0,-0.7236591509491922,1.0,-0.43957731768753455,0.0
2018-12-07,-0.025450788880540948,-0.9213623841723017,-0.0,-0.7440520911595292,1.0,-0.43958176809416477,0.0
2018-12-10,-0.0,-0.9292024425777253,-0.0,-0.7480549270016428,1.0,-0.4224605560893958,0.0
2018-12-11,-0.0,-0.9287086975389002,-0.0,-0.7496125472692331,1.0,-0.4210526315789473,0.0
2018-12-12,-0.0003719661510802517,-0.9286134961718484,-0.0,-0.7494498000681937,1.0,-0.421251666098385,0.0
2018-12-13,-0.0,-0.9259062831471891,-0.0,-0.7698883134710177,1.0,-0.42394084981593566,0.0
2018-12-14,-0.003274700598802395,-0.9134231536926147,-0.0,-0.7774762974051898,1.0,-0.4245883233532935,0.0
2018-12-17,-0.0,-0.9108135814358052,-0.0,-0.7602124817495574,1.0,-0.43540119909291425,0.0
2018-12-18,-0.0,-0.9359599670615063,-0.0,-0.7835560904541712,1.0,-0.44764679799835305,0.0
2018-12-19,-0.006182872804920803,-0.9399560187398414,-0.0,-0.7875513911463811,1.0,-0.453357554896899,0.0
2018-12-20,-0.006959672037372485,-0.9340896812533767,-0.0,-0.7861887056281184,1.0,-0.4506943782375187,0.0
2018-12-21,-0.0026578914061511204,-0.9345652449057082,-0.0,-0.7871788381217568,1.0,-0.4397228198962157,0.0
2018-12-24,-0.0,-0.9165435978004715,-0.0,-0.7780989787902592,1.0,-0.44754124116260807,0.0
2018-12-26,-0.0,-0.9226937326815905,-0.0,-0.7577446371306704,1.0,-0.4330147264858807,0.0
2018-12-27,-0.0,-0.8840858534239162,-0.0,-0.6917874105693501,1.0,-0.4301689412613479,0.0
2018-12-28,-0.0,-0.8848799831766154,-0.0,-0.6907201009403071,1.0,-0.42857572025114915,0.0
2018-12-31,-0.0,-0.8819885116237106,-0.0,-0.6936633484707228,1.0,-0.4317764879251752,0.0
2019-01-02,-0.0,-0.8814405098298562,-0.0,-0.6907653459989178,1.0,-0.43386641014849997,0.0
2019-01-03,-0.0,-0.8816398965289057,-0.0,-0.7055886422426759,1.0,-0.42065210852433377,0.0
2019-01-04,-0.0,-0.8844566712517193,-0.0,-0.6848872675079242,1.0,-0.42090784044016505,0.0
2019-01-07,-0.0,-0.8630052362181562,-0.0,-0.6755898099664647,1.0,-0.40310054715538035,0.0
2019-01-08,-0.0,-0.861646131678772,-0.0,-0.6760666921516159,1.0,-0.4028582350692505,0.0
2019-01-09,-0.0,-0.868248820754717,-0.0,-0.678125,1.0,-0.40173938679245286,0.0
2019-01-10,-0.0,-0.8660282852091928,-0.0,-0.6796994696523277,1.0,-0.40064820271066587,0.0
2019-01-11,-0.0,-0.852760736196319,-0.0,-0.6836951392166116,1.0,-0.4130486078338839,0.0
2019-01-14,-0.0,-0.85089527623984,-0.0,-0.6814112380728001,1.0,-0.4126516668629992,0.0
2019-01-15,-0.0,-0.8599246044703018,-0.0,-0.6846745228412835,1.0,-0.42372881355932196,0.0
2019-01-16,-0.0,-0.8627538165110419,-0.0,-0.6759152215799615,1.0,-0.42561138283681643,0.0
2019-01-17,-0.0,-0.8689242792019419,-0.0,-0.6714522526789415,1.0,-0.41980936593452134,0.0
2019-01-18,-0.0,-0.8627369298062904,-0.0,-0.674442824411581,1.0,-0.4383610557324367,0.0
2019-01-22,-0.0,-0.9728697209371736,-0.0,-0.7452619012087748,1.0,-0.26646769138934484,0.0
2019-01-23,-0.0,-0.9522356811724242,-0.0,-0.7583669807088381,1.0,-0.280275160759683,0.0
2019-01-24,-0.0,-0.9576278778106243,-0.0,-0.7439756337901997,1.0,-0.2844217504255128,0.0
2019-01-25,-0.0,-0.9848081346084009,-0.0,-0.8321934390509623,1.0,-0.20929669531533712,0.0
2019-01-28,-0.0,-0.9851534147146156,-0.0,-0.8127530667946372,1.0,-0.20140367715425453,0.0
2019-01-29,-0.0,-0.9562604640038269,-0.0,-0.8125149485768955,1.0,-0.22093996651518774,0.0
2019-01-30,-0.0,-0.9549695012558306,-0.0,-0.8117749073077383,1.0,-0.2233285492166009,0.0
2019-01-31,-0.0,-0.98214338159711,-0.0,-0.7303004493524038,1.0,-0.22452935475344357,0.0
2019-02-01,-0.0,-0.9828632000471115,-0.0,-0.7435368941758437,1.0,-0.21809669630763795,0.0
2019-02-04,-0.0,-0.9738788447992486,-0.0,-0.7437191829067856,1.0,-0.21736323080535336,0.0
2019-02-05,-0.0,-0.9717759570807942,-0.0,-0.7432136921596642,1.0,-0.2007464209697641,0.0
2019-02-06,-0.0,-0.9766107421647442,-0.0,-0.7419608528486543,1.0,-0.19419200745660023,0.0
2019-02-07,-0.0,-0.9824693575961287,-0.0,-0.7312740865231375,1.0,-0.18388339949581295,0.0
2019-02-08,-0.0,-0.9927743138511741,-0.0,-0.7584348231455043,1.0,-0.16240312336110949,0.0
2019-02-11,-0.0,-0.9726678723528382,-0.0,-0.7591739105069716,1.0,-0.1851408902631118,0.0
2019-02-12,-0.0,-0.9703643205087069,-0.0,-0.7563807134731498,1.0,-0.19015255374383802,0.0
2019-02-13,-0.0,-0.9731661076272423,-0.0,-0.7569782703806329,1.0,-0.18661222108793932,0.0
2019-02-14,-0.0,-0.9236445299967918,-0.0,-0.7860121912094964,1.0,-0.20692974013474494,0.0
2019-02-15,-0.0,-0.950686933645133,-0.0,-0.7749488453668518,1.0,-0.19751534638994447,0.0
2019-02-19,-0.0,-0.9395646083809969,-0.0,-0.7836173689739699,1.0,-0.19502159449048675,0.0
2019-02-20,-0.0,-0.9385540059520338,-0.0,-0.7866312656824416,1.0,-0.19244908677131356,0.0
2019-02-21,-0.0,-0.9163023838666433,-0.0,-0.7920382351226906,1.0,-0.205921781197179,0.0
2019-02-22,-0.0,-0.9076748384091308,-0.0,-0.8021312525476039,1.0,-0.20177022069527747,0.0
2019-02-25,-0.0,-0.9076702467004184,-0.0,-0.8127652102660149,1.0,-0.20599338620467644,0.0
2019-02-26,-0.0,-0.9093172431973288,-0.0,-0.8175800357341613,1.0,-0.20213233355789229,0.0
2019-02-27,-0.0,-0.9086966713548993,-0.0,-0.820968120018753,1.0,-0.2004805438349742,0.0
2019-02-28,-0.0,-0.9050720173663058,-0.0,-0.818475167942738,1.0,-0.20992108891431252,0.0
2019-03-01,-0.0,-0.906231662950358,-0.0,-0.8171282713296562,1.0,-0.2105680084497125,0.0
2019-03-04,-0.0,-0.8997656707674283,-0.0,-0.8207967193907442,1.0,-0.20855301698886938,0.0
2019-03-05,-0.0,-0.886198191851591,-0.0,-0.8367382881296231,1.0,-0.21239873194786896,0.0
2019-03-06,-0.0,-0.8808442034295764,-0.0,-0.8408911036201084,1.0,-0.20952660120181738,0.0
2019-03-07,-0.0,-0.889762628624883,-0.0,-0.8355063143124416,1.0,-0.19799462114125352,0.0
2019-03-08,-0.0,-0.886187487106946,-0.0,-0.8763740311790881,1.0,-0.18442224383343644,0.0
2019-03-11,-0.0,-0.8830725377831884,-0.0,-0.8788265684848127,1.0,-0.20728050120252978,0.0
2019-03-12,-0.0,-0.8524215839442375,-0.0,-0.8980891719745223,1.0,-0.2539358250210311,0.0
2019-03-13,-0.0,-0.8646668676514924,-0.0,-0.9,1.0,-0.250105517033464,0.0
2019-03-14,-0.0,-0.8553760877339373,-0.0,-0.8968887829300274,1.0,-0.227828108236977,0.0
2019-03-15,-0.0,-0.8421146846470554,-0.0,-0.8956381645682918,1.0,-0.24574855301628976,0.0
2019-03-18,-0.0,-0.8484021823850351,-0.0,-0.8980154685532706,1.0,-0.2513639906469213,0.0
2019-03-19,-0.0,-0.8439077144917088,-0.0,-0.9061523672194184,1.0,-0.2540254746455179,0.0
2019-03-20,-0.0,-0.8488935721812434,-0.0,-0.9050429023031762,1.0,-0.25675146771037183,0.0
2019-03-21,-0.0,-0.8500888206425194,-0.0,-0.9325565290699426,1.0,-0.22822388823653392,0.0
2019-03-22,-0.0,-0.8441810999696141,-0.0,-0.9555758128228501,1.0,-0.23883318140382864,0.0
2019-03-25,-0.0,-0.8123792853693867,-0.0,-0.9671656204732013,1.0,-0.23832085948816997,0.0
2019-03-26,-0.0,-0.8327534565697516,-0.0,-0.9511693340997792,1.0,-0.24152119323510726,0.0
2019-03-27,-0.0,-0.831358084411658,-0.0,-0.9528963598984158,1.0,-0.2390857419276817,0.0
2019-03-28,-0.0,-0.8232828800578906,-0.0,-0.936048965808358,1.0,-0.25580413676656816,0.0
2019-03-29,-0.0,-0.8282727875173203,-0.0,-0.9313211639255378,1.0,-0.2526357009458401,0.0
2019-04-01,-0.0,-0.833795347716042,-0.0,-0.9310292876943473,1.0,-0.2482825117512354,0.0
2019-04-02,-0.0,-0.8509444209764045,-0.0,-0.9614386578963249,1.0,-0.20493633456037655,0.0
2019-04-03,-0.0,-0.8493422458260844,-0.0,-1.0099197265207704,1.0,-0.1929615725055703,0.0
2019-04-04,-0.0,-0.8493897056585397,-0.0,-1.012418957172861,1.0,-0.18208382796091682,0.0
2019-04-05,-0.0,-0.8461585365853659,-0.0,-1.0121341463414633,1.0,-0.1904573170731707,0.0
2019-04-08,-0.0,-0.851139905873724,-0.0,-1.0109100910702278,1.0,-0.19396736140822687,0.0
2019-04-09,-0.0,-0.8442271138635109,-0.0,-1.0362683181065668,1.0,-0.18529646207615424,0.0
2019-04-10,-0.0,-0.8402660699506482,-0.0,-1.036538638383962,1.0,-0.1884866505226374,0.0
2019-04-11,-0.0,-0.8683103384272721,-0.0,-1.0242529233434388,1.0,-0.20092185856586028,0.0
2019-04-12,-0.0,-0.8766388742522395,-0.0,-1.0254781018504169,1.0,-0.19740879645414253,0.0
2019-04-15,-0.0,-0.8773992470530149,-0.0,-1.0160155526754304,1.0,-0.19240264148614455,0.0
2019-04-16,-0.0,-0.876820987654321,-0.0,-1.0146913580246912,1.0,-0.19487654320987655,0.0
2019-04-17,-0.0,-0.8691224268689058,-0.0,-1.047453954496208,1.0,-0.17891967187741833,0.0
2019-04-18,-0.0,-0.8722316865417377,-0.0,-1.0407000154870683,1.0,-0.18448195756543284,0.0
2019-04-22,-0.0,-0.8666604460203414,-0.0,-1.0481789057883115,1.0,-0.195452707536313,0.0
2019-04-23,-0.0,-0.8751101598892107,-0.0,-1.046991061311847,1.0,-0.22532418481681984,0.0
2019-04-24,-0.0,-0.884535433070866,-0.0,-1.0425826771653544,1.0,-0.22248818897637793,0.0
2019-04-25,-0.0,-0.8937083688480602,-0.0,-1.051804148120087,1.0,-0.21135208510906967,0.0
2019-04-26,-0.0,-0.8884774834646666,-0.0,-1.0505712206082471,1.0,-0.22560840532928259,0.0
2019-04-29,-0.0,-0.8929702343255224,-0.0,-1.0531032298923368,1.0,-0.2204876504116529,0.0
2019-04-30,-0.0,-0.8846129521882115,-0.0,-1.0457563875537566,1.0,-0.23178598532759928,0.0
2019-05-01,-0.0,-0.8905253901956474,-0.0,-1.006783280469805,1.0,-0.24309895424426092,0.0
2019-05-02,-0.0,-0.8996646083440429,-0.0,-0.9827288969689372,1.0,-0.25210795223019783,0.0
2019-05-03,-0.0,-0.9020959303236317,-0.0,-0.9795419656004262,1.0,-0.2512923337197281,0.0
2019-05-06,-0.0,-0.8995385050073778,-0.0,-0.9752299626408817,1.0,-0.2646532508711895,0.0
2019-05-07,-0.0,-0.9101250352543011,-0.0,-0.9688195293159099,1.0,-0.25477108207201277,0.0
2019-05-08,-0.0,-0.9034284464168516,-0.0,-0.9475263305934932,1.0,-0.27433821920805074,0.0
2019-05-09,-0.0,-0.9010457312314656,-0.0,-0.9464335882628375,1.0,-0.2741064460746059,0.0
2019-05-10,-0.0,-0.9023880131106602,-0.0,-0.9489620727329482,1.0,-0.27020446386764474,0.0
2019-05-13,-0.0,-0.9015471167369901,-0.0,-0.9543053602125331,1.0,-0.26963588060634475,0.0
2019-05-14,-0.0,-0.8477803231998019,-0.0,-0.9730666831775123,1.0,-0.2749365364373723,0.0
2019-05-15,-0.0,-0.8463922638234564,-0.0,-0.9907327051822465,1.0,-0.26230473592858916,0.0
2019-05-16,-0.0,-0.8482829159434664,-0.0,-0.98679642945698,1.0,-0.2643503595338458,0.0
2019-05-17,-0.0,-0.8406890130353818,-0.0,-0.9764432029795159,1.0,-0.28653010552451896,0.0
2019-05-20,-0.0,-0.8333333333333333,-0.0,-0.979852458000124,1.0,-0.28643605480131423,0.0
2019-05-21,-0.0,-0.8394924172082946,-0.0,-0.9716496440730424,1.0,-0.28387496131228723,0.0
2019-05-22,-0.0,-0.8338695705976983,-0.0,-0.9767974260611311,1.0,-0.2829785917584457,0.0
2019-05-23,-0.0,-0.8324725529611874,-0.0,-0.9941549404669863,1.0,-0.2659965981134993,0.0
2019-05-24,-0.0,-0.8259541513683626,-0.0,-0.9980870692048995,1.0,-0.26133102958871984,0.0
2019-05-28,-0.0,-0.8254164096236891,-0.0,-0.9961752004935226,1.0,-0.26292412091301665,0.0
2019-05-29,-0.0,-0.8300107841626868,-0.0,-0.996518256046834,1.0,-0.2546294869819751,0.0
2019-05-30,-0.0,-0.8290456431535271,-0.0,-0.9921315506377748,1.0,-0.2524358383279545,0.0
2019-05-31,-0.0,-0.8211920529801325,-0.0,-0.9867243070885455,1.0,-0.2580635271032622,0.0
2019-06-03,-0.0,-0.828037895634691,-0.0,-0.9969841898437263,1.0,-0.22125079964663233,0.0
2019-06-04,-0.0,-0.8308460741913869,-0.0,-1.0091977827861363,1.0,-0.20557958214046415,0.0
2019-06-05,-0.0,-0.8240113677591003,-0.0,-1.0547526907727658,1.0,-0.14460636110775182,0.0
2019-06-06,-0.0,-0.8033148837068627,-0.0,-1.087227414330218,1.0,-0.1339866315821311,0.0
2019-06-07,-0.0,-0.814490036587947,-0.0,-1.0743249372562063,1.0,-0.1349823107858849,0.0
2019-06-10,-0.0,-0.8153372194871485,-0.0,-1.0645443837023165,1.0,-0.1404451961702256,0.0
2019-06-11,-0.0,-0.8200965069345392,-0.0,-1.0862189311401778,1.0,-0.1285241722557737,0.0
2019-06-12,-0.0,-0.8241771575913848,-0.0,-1.0827241013195814,1.0,-0.12664947671773094,0.0
2019-06-13,-0.0,-0.8470036826247072,-0.0,-1.0864351584137324,1.0,-0.11005265240283654,0.0
2019-06-14,-0.0,-0.8492537313432836,-0.0,-1.089795918367347,1.0,-0.1069144075540664,0.0
2019-06-17,-0.0,-0.8312117503059976,-0.0,-1.1313953488372095,1.0,-0.09736842105263159,0.0
2019-06-18,-0.0,-0.8227262987112376,-0.0,-1.1346618912051918,1.0,-0.10380506321364068,0.0
2019-06-19,-0.0,-0.8052978515625,-0.0,-1.1466064453125,1.0,-0.09985351562499999,0.0
2019-06-20,-0.0,-0.8104645117886302,-0.0,-1.145928259074646,1.0,-0.10161768753249137,0.0
2019-06-21,-0.0,-0.8085881308725859,-0.0,-1.148440608453463,1.0,-0.10360236280721083,0.0
2019-06-24,-0.0,-0.8145791505791506,-0.0,-1.139861003861004,1.0,-0.13439382239382242,0.0
2019-06-25,-0.0,-0.8124671794396564,-0.0,-1.1413214715967008,1.0,-0.13520526364563062,0.0
2019-06-26,-0.0,-0.8090453814764437,-0.0,-1.1201619883764067,1.0,-0.16217385928032646,0.0
2019-06-27,-0.0,-0.8233837861552442,-0.0,-1.1846385259001597,1.0,-0.12566199743035317,0.0
2019-06-28,-0.0,-0.8272057671211408,-0.0,-1.181037454944366,1.0,-0.1260304027581884,0.0
2019-07-01,-0.0,-0.8243916189044442,-0.0,-1.1867894390679319,1.0,-0.12076795389771053,0.0
2019-07-02,-0.0,-0.8376195800720585,-0.0,-1.1644924835383277,1.0,-0.10389489377562429,0.0
2019-07-03,-0.0,-0.8251504099254964,-0.0,-1.1880669596932572,1.0,-0.1040867857476854,0.0
2019-07-05,-0.0,-0.8104803493449783,-0.0,-1.1993761696818466,1.0,-0.1092950717404866,0.0
2019-07-08,-0.0,-0.812295312061383,-0.0,-1.1956582764105923,1.0,-0.11110071426343532,0.0
2019-07-09,-0.0,-0.8001937742217776,-0.0,-1.2025878234779348,1.0,-0.12264033004125514,0.0
2019-07-10,-0.0,-0.789231779382797,-0.0,-1.2114873526560985,1.0,-0.1259419066379014,0.0
2019-07-11,-0.0,-0.7869996557443747,-0.0,-1.2184458423309237,1.0,-0.12415109692360654,0.0
2019-07-12,-0.0,-0.7965979575214586,-0.0,-1.227523338136708,1.0,-0.10851450410375289,0.0
2019-07-15,-0.0,-0.814585095385772,-0.015474736083701406,-1.22078125489459,1.0,-0.08169658240140337,0.0
2019-07-16,-0.0,-0.8243606577877823,-0.045238541862064656,-1.2061526918026637,1.0,-0.05061589445382355,0.0
2019-07-17,-0.0,-0.8215166557397521,-0.04570572258124942,-1.202584995785333,1.0,-0.052136992288720305,0.0
2019-07-18,-0.0,-0.8239640819380787,-0.05194400274374084,-1.198983568733826,1.0,-0.042995666136625824,0.0
2019-07-19,-0.0,-0.8231568437802252,-0.05291566565785778,-1.1981529437459049,1.0,-0.04577080278306449,0.0
2019-07-22,-0.0,-0.8226366680226554,-0.05526175798729542,-1.2103764433457458,1.0,-0.040898707638389084,0.0
2019-07-23,-0.0,-0.8218599411727894,-0.05582326803930159,-1.2099630765379563,1.0,-0.041460667125602355,0.0
2019-07-24,-0.0,-0.8220073837682248,-0.0562855891371003,-1.2102809586383831,1.0,-0.04014141793379638,0.0
2019-07-25,-0.0,-0.8118286285286035,-0.06304646515113664,-1.213995753185111,1.0,-0.033787159630277286,0.0
2019-07-26,-0.0,-0.8090301629925686,-0.06041965902704053,-1.219134453256729,1.0,-0.03390994816711422,0.0
2019-07-29,-0.0,-0.8049100860046912,-0.06170445660672401,-1.2194526974198594,1.0,-0.041376075058639564,0.0
2019-07-30,-0.0,-0.805526899871831,-0.06552252336740755,-1.2095720403888837,1.0,-0.04545312451155085,0.0
2019-07-31,-0.0,-0.8307360120165226,-0.06346226060833646,-1.2002753786456377,1.0,-0.03479784703967956,0.0
2019-08-01,-0.0,-0.8521904051239001,-0.0780088922053291,-1.1651587227559619,1.0,-0.013804682399029941,0.0
2019-08-02,-0.0,-0.843103126748306,-0.09433082613290233,-1.1659103624044258,1.0,-0.004755392552993099,0.0
2019-08-05,-0.0,-0.8399739542959906,-0.09329943257573407,-1.1674056618399429,1.0,-0.0,0.0
2019-08-06,-0.0,-0.8378246107729483,-0.10167314103936623,-1.114703453338635,1.0,-0.0045269629584314686,0.0
2019-08-07,-0.0,-0.8509060955518944,-0.09167734456037586,-1.1045518335468911,1.0,-0.0036609921288669224,0.0
2019-08-08,-0.0,-0.8508150680749741,-0.0937480920691129,-1.105653580804689,1.0,-0.002442151535502778,0.0
2019-08-09,-0.0,-0.8458755206908084,-0.08993888534160356,-1.0985435860013986,1.0,-0.00617227644501201,0.0
2019-08-12,-0.0,-0.8396487283114042,-0.09866601841441551,-1.1003676805737033,1.0,-0.0,0.0
2019-08-13,-0.0,-0.8306684062016445,-0.09514851785551746,-1.1082557116417366,1.0,-0.0,0.0
2019-08-14,-0.0,-0.8344248936105997,-0.09247577943440075,-1.0912383424380527,1.0,-0.0,0.0
2019-08-15,-0.0,-0.837567084078712,-0.11007751937984497,-1.033840190816935,1.0,-0.0,0.0
2019-08-16,-0.0,-0.8290542154287079,-0.11562574635777408,-1.0407511344638165,1.0,-0.0,0.0
2019-08-19,-0.0,-0.8146682534959833,-0.11972627194287414,-1.0409104433204404,1.0,-0.0,0.0
2019-08-20,-0.0,-0.813110181311018,-0.1267099913944034,-1.0276269325499272,1.0,-0.0,0.0
2019-08-21,-0.0,-0.8069577080491133,-0.15472447950649507,-1.004092769440655,1.0,-0.0,0.0
2019-08-22,-0.0,-0.8078849859196681,-0.15286794130724768,-1.0035571365051135,1.0,-0.0,0.0
2019-08-23,-0.0,-0.8090822916049528,-0.15154926239706143,-1.0016292434385923,1.0,-0.0,0.0
2019-08-26,-0.0,-0.7964077128518182,-0.15446247762157722,-0.9840049305902036,1.0,-0.0,0.0
2019-08-27,-0.0,-0.7955205065814546,-0.1535868195010407,-0.9825276303831608,1.0,-0.0,0.0
2019-08-28,-0.0,-0.7889862547990973,-0.15735177749772866,-0.9844084288268222,1.0,-0.0,0.0
2019-08-29,-0.0,-0.786535928581882,-0.1603102590370262,-0.9801258597980389,1.0,-0.0,0.0
2019-08-30,-0.0,-0.7775603773033904,-0.16350787022165114,-0.9792366323044126,1.0,-0.0,0.0
2019-09-03,-0.0,-0.7786281841551764,-0.16718275297966814,-0.9754323440056087,1.0,-0.0,0.0
2019-09-04,-0.0,-0.7606914847097922,-0.18534822027227937,-0.9691863685391947,1.0,-0.0,0.0
2019-09-05,-0.0,-0.7577574967405476,-0.16537737215703316,-0.9741851368970013,1.0,-0.0,0.0
2019-09-06,-0.0,-0.7375300698489986,-0.18073790684867982,-0.9800307219662058,1.0,-0.0,0.0
2019-09-09,-0.0,-0.7375728239761166,-0.18042955276658648,-0.9804643343671199,1.0,-0.0,0.0
2019-09-10,-0.0,-0.724331195470041,-0.2102328537585948,-0.9544403998382157,1.0,-0.0,0.0
2019-09-11,-0.0,-0.7026213760777733,-0.23583704646721834,-0.9548926566749609,1.0,-0.0,0.0
2019-09-12,-0.0,-0.7039673582776282,-0.23561073009809883,-0.9542205631275863,1.0,-0.0,0.0
2019-09-13,-0.0,-0.7046578194119177,-0.2381241506924567,-0.9484777517564402,1.0,-0.0,0.0
2019-09-16,-0.0,-0.6944460431654677,-0.23913669064748203,-0.944115107913669,1.0,-0.0,0.0
2019-09-17,-0.0,-0.6839409547377205,-0.24055477224987767,-0.9529824763329784,1.0,-0.0,0.0
