Date,IWF,IWM,MTUM,SPY,UTHR,VLUE,VXX
2018-12-07,-0.053658341977180245,-1.1297773876964814,-0.0,-0.9291869464613421,1.0,-0.8768451288598101,0.0
2018-12-10,-0.02578479763079961,-1.1334649555774927,-0.0,-0.928410661401777,1.0,-0.8610069101678184,0.0
2018-12-11,-0.024919042729642207,-1.1338361898744174,-0.0,-0.9278493010030803,1.0,-0.8625306057973303,0.0
2018-12-12,-0.02790513833992095,-1.1340711462450592,-0.0,-0.9299209486166008,1.0,-0.8606324110671936,0.0
2018-12-13,-0.028528528528528524,-1.1328828828828827,-0.0,-0.9298640746009167,1.0,-0.8600047415836889,0.0
2018-12-14,-0.030532843543863805,-1.1292017221629735,-0.0,-0.9306394912509381,1.0,-0.8595410198680729,0.0
2018-12-17,-0.015777463015423356,-1.1286591123701606,-0.0,-0.9201290525653133,1.0,-0.8699638023292414,0.0
2018-12-18,-0.0,-1.116343598561826,-0.0,-0.9171877442551196,1.0,-0.8745114897608254,0.0
2018-12-19,-0.0,-1.1163872278891627,-0.0,-0.9173017547973581,1.0,-0.874506585375386,0.0
2018-12-20,-0.0,-1.1007968901846454,-0.0,-0.9194557823129252,1.0,-0.867016520894072,0.0
2018-12-21,-0.0,-1.101206589836801,-0.0,-0.9204501508237297,1.0,-0.8456183772913606,0.0
2018-12-24,-0.0,-1.0689655172413794,-0.0,-0.9067004959058933,1.0,-0.8685657171414294,0.0
2018-12-26,-0.0,-1.0814631358353972,-0.0,-0.877309963802629,1.0,-0.8514764717088968,0.0
2018-12-27,-0.0,-1.0313726929145415,-0.0,-0.7904083954060104,1.0,-0.8475397203977544,0.0
2018-12-28,-0.0,-1.0360915492957747,-0.0,-0.7880355046948357,1.0,-0.8437133215962442,0.0
2018-12-31,-0.0,-1.0350291604005428,-0.0,-0.7886512856252064,1.0,-0.8442944650258593,0.0
2019-01-02,-0.0,-1.0387827942745704,-0.0,-0.794421753688781,1.0,-0.8464142473415021,0.0
2019-01-03,-0.0,-1.0392135203799846,-0.0,-0.8123274052800177,1.0,-0.8305165875032218,0.0
2019-01-04,-0.0,-1.0444240981505217,-0.0,-0.7836659952389672,1.0,-0.8342428126716718,0.0
2019-01-07,-0.0,-1.0169570852534562,-0.0,-0.7704133064516129,1.0,-0.8128600230414746,0.0
2019-01-08,-0.0,-1.0050296389437758,-0.0,-0.7773666247530088,1.0,-0.8102029818573738,0.0
2019-01-09,-0.0,-0.9894457208500862,-0.0,-0.7786473291211948,1.0,-0.8217978173463528,0.0
2019-01-10,-0.0,-0.9861868541905855,-0.0,-0.7814293915040182,1.0,-0.8202138346727899,0.0
2019-01-11,-0.0,-0.9659453834284278,-0.0,-0.7857681128216171,1.0,-0.8367603258334231,0.0
2019-01-14,-0.0,-0.9647442794634531,-0.0,-0.7887884656767806,1.0,-0.8330105444372713,0.0
2019-01-15,-0.0,-0.9601895394335356,-0.0,-0.7888860968517788,1.0,-0.8406863624941667,0.0
2019-01-16,-0.0,-0.9386095725039056,-0.0,-0.7843346115608578,1.0,-0.8276878284334612,0.0
2019-01-17,-0.0,-0.9017719568567027,-0.0,-0.7759840313769436,1.0,-0.8241000140075642,0.0
2019-01-18,-0.0,-0.8959346156556048,-0.0,-0.7821813570069753,1.0,-0.8447121820615796,0.0
2019-01-22,-0.0,-0.935407640803466,-0.0,-0.7935479250957787,1.0,-0.8515879551720434,0.0
2019-01-23,-0.0,-0.9210903359839531,-0.0,-0.7996632996632997,1.0,-0.8611648398882442,0.0
2019-01-24,-0.0,-0.9132038974065051,-0.0,-0.8125089554377417,1.0,-0.8564622438744806,0.0
2019-01-25,-0.0,-0.8926044781562248,-0.0,-0.8693384873459266,1.0,-0.8848005251258114,0.0
2019-01-28,-0.0,-0.8820932014742912,-0.0,-0.8841002809911325,1.0,-0.8830055103455826,0.0
2019-01-29,-0.0,-0.869021043000915,-0.0,-0.8854528819762123,1.0,-0.9051784080512352,0.0
2019-01-30,-0.0,-0.8676303751143642,-0.0,-0.8835498627630376,1.0,-0.9084720951509606,0.0
2019-01-31,-0.0,-0.8576711136890952,-0.0,-0.8409585266821347,1.0,-0.9266603828306266,0.0
2019-02-01,-0.0,-0.8546754236365616,-0.0,-0.8515185601799775,1.0,-0.9224209876991182,0.0
2019-02-04,-0.0,-0.8586660863888588,-0.0,-0.8489464331048491,1.0,-0.9191600478729193,0.0
2019-02-05,-0.0,-0.8541273755984331,-0.0,-0.840816770636878,1.0,-0.9319236907007108,0.0
2019-02-06,-0.0,-0.8904422451380718,-0.0,-0.7444459824209287,1.0,-0.8255242577340992,0.0
2019-02-07,-0.0,-0.8753219989696033,-0.0,-0.7402369912416279,1.0,-0.8190966855572728,0.0
2019-02-08,-0.0,-0.8708189951823813,-0.0,-0.7524432209222298,1.0,-0.8178940123881624,0.0
2019-02-11,-0.0,-0.8461300309597523,-0.0,-0.7625042999656002,1.0,-0.8313381492948055,0.0
2019-02-12,-0.0,-0.8533742542846304,-0.0,-0.7688885823649091,1.0,-0.8261319355839856,0.0
2019-02-13,-0.0,-0.8767933941166351,-0.0,-0.756236022707724,1.0,-0.8075004300705315,0.0
2019-02-14,-0.0,-0.8738248562278315,-0.0,-0.7662453941251421,1.0,-0.8035745032542444,0.0
2019-02-15,-0.0,-0.902194508560995,-0.0,-0.7518861749405726,1.0,-0.790987701105867,0.0
2019-02-19,-0.0,-0.8745898277276456,-0.0,-0.7648003828274542,1.0,-0.7787120590648072,0.0
2019-02-20,-0.0,-0.8688625414289132,-0.0,-0.7733283220008884,1.0,-0.774592544504049,0.0
2019-02-21,-0.0,-0.8972038914211851,-0.0,-0.7612082454588748,1.0,-0.7432138240696645,0.0
2019-02-22,-0.0,-0.9193640358232985,-0.0,-0.7083822493543085,1.0,-0.7264951531211217,0.0
2019-02-25,-0.0,-0.9143472554100898,-0.0,-0.7198196075791741,1.0,-0.7313297209975431,0.0
2019-02-26,-0.0,-0.9110474907376221,-0.0,-0.7217918491074435,1.0,-0.7352643987874705,0.0
2019-02-27,-0.0,-0.8952641165755919,-0.0,-0.7308237198947581,1.0,-0.7470485057006004,0.0
2019-02-28,-0.0,-0.9113503995665717,-0.0,-0.7495259379655965,1.0,-0.7252810510632534,0.0
2019-03-01,-0.0,-0.9118523535387741,-0.0,-0.7581781239417541,1.0,-0.7163562478835083,0.0
2019-03-04,-0.0,-0.908536998172094,-0.0,-0.7500169250558526,1.0,-0.726457247308916,0.0
2019-03-05,-0.0,-0.9235049634184042,-0.0,-0.7555731116683269,1.0,-0.7558135540823687,0.0
2019-03-06,-0.0,-0.9268461007591442,-0.0,-0.7494824016563147,1.0,-0.7743271221532091,0.0
2019-03-07,-0.0,-0.9244182031627651,-0.0,-0.7486016159105034,1.0,-0.7797804019059458,0.0
2019-03-08,-0.0,-0.9152919885849518,-0.0,-0.7819656156469688,1.0,-0.7829400709960326,0.0
2019-03-11,-0.0,-0.9097451379625079,-0.0,-0.7810503405181493,1.0,-0.8197009057080672,0.0
2019-03-12,-0.0,-0.8679071415913521,-0.0,-0.803685982633351,1.0,-0.8726209463051569,0.0
2019-03-13,-0.0,-0.8796579978624867,-0.0,-0.8104025650160313,1.0,-0.8724260776629854,0.0
2019-03-14,-0.0,-0.8663624046209799,-0.0,-0.8300292376809527,1.0,-0.8691792055908151,0.0
2019-03-15,-0.0,-0.8569280881984465,-0.0,-0.8438629774134659,1.0,-0.8786913412320578,0.0
2019-03-18,-0.0,-0.8642481825379688,-0.0,-0.850644209314043,1.0,-0.8840423234722522,0.0
2019-03-19,-0.0,-0.8534843634572765,-0.0,-0.8273472402997151,1.0,-0.836950786224364,0.0
2019-03-20,-0.0,-0.8568658558082143,-0.0,-0.8239026969857217,1.0,-0.8447029790234444,0.0
2019-03-21,-0.0,-0.8609753524840899,-0.0,-0.8826342252382123,1.0,-0.7724411940508421,0.0
2019-03-22,-0.0,-0.8562588401697313,-0.0,-0.9114214992927864,1.0,-0.7683875530410184,0.0
2019-03-25,-0.0,-0.7715177225397049,-0.0,-0.9578235108508923,1.0,-0.7766013392700628,0.0
2019-03-26,-0.0,-0.7762030671602327,-0.0,-0.9540278512251014,1.0,-0.7952406134320464,0.0
2019-03-27,-0.0,-0.7534401641373943,-0.0,-0.983515511691252,1.0,-0.8004881672503449,0.0
2019-03-28,-0.0,-0.7419138418079095,-0.0,-0.9694562146892656,1.0,-0.8197033898305085,0.0
2019-03-29,-0.0,-0.7420889421382761,-0.0,-0.9624004510536333,1.0,-0.8193318768059765,0.0
2019-04-01,-0.0,-0.7500528802087005,-0.0,-0.9605161108369172,1.0,-0.8147430021857153,0.0
2019-04-02,-0.0,-0.7638014144470637,-0.0,-0.9788888497941662,1.0,-0.775834770064389,0.0
2019-04-03,-0.0,-0.7668399241413218,-0.0,-0.9653367984828265,1.0,-0.7797639952237129,0.0
2019-04-04,-0.0,-0.7635284615654738,-0.0,-0.9564560873687536,1.0,-0.7916213084243423,0.0
2019-04-05,-0.0,-0.7505884006042084,-0.0,-0.9587592651139918,1.0,-0.8034917623915411,0.0
2019-04-08,-0.0,-0.7475207625188351,-0.0,-0.9499597014402354,1.0,-0.806742124259733,0.0
2019-04-09,-0.0,-0.7592798081397429,-0.0,-0.9996062569352472,1.0,-0.8205963417689802,0.0
2019-04-10,-0.0,-0.7574367428858146,-0.0,-0.995412515231883,1.0,-0.8311232169736936,0.0
2019-04-11,-0.0,-0.7397230791304972,-0.0,-1.0185450893177417,1.0,-0.8287897266661884,0.0
2019-04-12,-0.0,-0.7401600229629364,-0.0,-1.0204872448064295,1.0,-0.8273115424634925,0.0
2019-04-15,-0.0,-0.7462826282628262,-0.0,-1.0105490549054905,1.0,-0.8435283528352835,0.0
2019-04-16,-0.0,-0.7414549902856732,-0.0,-1.0115492552349428,1.0,-0.8448586025760955,0.0
2019-04-17,-0.0,-0.8025417498161957,-0.0,-0.9283338584882541,1.0,-0.7701221860448833,0.0
2019-04-18,-0.0,-0.8461784799316823,-0.0,-0.966019072018218,1.0,-0.745979220039852,0.0
2019-04-22,-0.0,-0.8474715392027408,-0.0,-0.9702366082580921,1.0,-0.7510081724420969,0.0
2019-04-23,-0.0,-0.8606253122992363,-0.0,-0.9644514240845172,1.0,-0.7440573916767792,0.0
2019-04-24,-0.0,-0.8892212331975926,-0.0,-0.9757829110958953,1.0,-0.738729323579228,0.0
2019-04-25,-0.0,-0.8846958655025615,-0.0,-0.9799047550328308,1.0,-0.743163287394473,0.0
2019-04-26,-0.0,-0.8652109788121874,-0.0,-0.9792798302097199,1.0,-0.7527608906795208,0.0
2019-04-29,-0.0,-0.8775157515751575,-0.0,-0.9828262826282629,1.0,-0.7400180018001801,0.0
2019-04-30,-0.0,-0.8881786842861247,-0.0,-0.9957627118644067,1.0,-0.7069807526572823,0.0
2019-05-01,-0.0,-0.8744517149636873,-0.0,-1.0094916229237074,1.0,-0.7113324225210326,0.0
2019-05-02,-0.0,-0.8787267024766573,-0.0,-1.0169797036663182,1.0,-0.709362269728541,0.0
2019-05-03,-0.0,-0.9007895021449943,-0.0,-1.0013338620714516,1.0,-0.7029092613288149,0.0
2019-05-06,-0.0,-0.846436096781225,-0.0,-1.055838116689675,1.0,-0.7306546537818789,0.0
2019-05-07,-0.0,-0.8585323365028671,-0.0,-1.043006460042099,1.0,-0.727734630180736,0.0
2019-05-08,-0.0,-0.8571068003173001,-0.0,-1.0211292997764478,1.0,-0.7274464556140479,0.0
2019-05-09,-0.0,-0.8614619628339141,-0.0,-1.0190911730545877,1.0,-0.7489474448315913,0.0
2019-05-10,-0.0,-0.8641710841623702,-0.0,-1.0230193885701837,1.0,-0.7436279137317551,0.0
2019-05-13,-0.0,-0.8679746651135701,-0.0,-1.0198383808969131,1.0,-0.752256843331392,0.0
2019-05-14,-0.0,-0.8090866544263239,-0.0,-1.033012924361882,1.0,-0.7580372250423011,0.0
2019-05-15,-0.0,-0.8040182911460771,-0.0,-1.051092787959529,1.0,-0.7455082274151155,0.0
2019-05-16,-0.0,-0.8073678898421167,-0.0,-1.0461394275827265,1.0,-0.7510994160478697,0.0
2019-05-17,-0.0,-0.7991042404103157,-0.0,-1.0317127790218883,1.0,-0.781116809940042,0.0
2019-05-20,-0.0,-0.7656289638676476,-0.0,-1.061283658898996,1.0,-0.7972311818214765,0.0
2019-05-21,-0.0,-0.7754198860956941,-0.0,-1.055319766387347,1.0,-0.7967860122610367,0.0
2019-05-22,-0.0,-0.7686402317581025,-0.0,-1.061234836139779,1.0,-0.7913452833604925,0.0
2019-05-23,-0.0,-0.7724886877828054,-0.0,-1.060524886877828,1.0,-0.7869321266968325,0.0
2019-05-24,-0.0,-0.7493862815884476,-0.0,-1.0661371841155234,1.0,-0.7945848375451262,0.0
2019-05-28,-0.0,-0.7544696066746126,-0.0,-1.0645429262830932,1.0,-0.7927547224329107,0.0
2019-05-29,-0.0,-0.761117117117117,-0.0,-1.0652972972972972,1.0,-0.7771891891891891,0.0
2019-05-30,-0.0,-0.7565512021050355,-0.0,-1.0634033810330534,1.0,-0.7845943120787225,0.0
2019-05-31,-0.0,-0.753341258690875,-0.0,-1.0603768147267554,1.0,-0.7886811484563565,0.0
2019-06-03,-0.0,-0.7504024036913832,-0.0,-1.0556569016704225,1.0,-0.7708623958221555,0.0
2019-06-04,-0.0,-0.7608470521015606,-0.0,-1.0622790415312646,1.0,-0.7479198657286719,0.0
2019-06-05,-0.0,-0.7460479887085393,-0.0,-1.075970359915314,1.0,-0.7065278757939308,0.0
2019-06-06,-0.0,-0.7601830826000568,-0.0,-1.0320394550099348,1.0,-0.7558543854669316,0.0
2019-06-07,-0.0,-0.7870350615176729,-0.0,-1.0172818433966289,1.0,-0.7516179503591494,0.0
2019-06-10,-0.0,-0.78753108348135,-0.0,-1.0115452930728244,1.0,-0.7533214920071049,0.0
2019-06-11,-0.0,-0.789608632171219,-0.0,-1.0184466365157936,1.0,-0.7530358605462769,0.0
2019-06-12,-0.0,-0.8057695050634717,-0.0,-1.020967051775781,1.0,-0.7390885750962772,0.0
2019-06-13,-0.0,-0.8032845285169747,-0.0,-1.0185957037512023,1.0,-0.740479498414734,0.0
2019-06-14,-0.0,-0.7994325234970739,-0.0,-1.004965419400603,1.0,-0.7423302003901402,0.0
2019-06-17,-0.0,-0.8101585270491221,-0.0,-0.9864576668799319,1.0,-0.7578019478211417,0.0
2019-06-18,-0.0,-0.8121423239611842,-0.0,-0.9855685493903956,1.0,-0.7568336117726513,0.0
2019-06-19,-0.0,-0.7876106194690267,-0.0,-0.9985132743362832,1.0,-0.7536991150442478,0.0
2019-06-20,-0.0,-0.7925584691708009,-0.0,-0.9958894401133948,1.0,-0.7551736357193479,0.0
2019-06-21,-0.0,-0.7980633305060786,-0.0,-0.9756856092733955,1.0,-0.7603194797851287,0.0
2019-06-24,-0.0,-0.7943743595180042,-0.0,-0.9772076751828687,1.0,-0.7620763984593094,0.0
2019-06-25,-0.0,-0.7877941904021485,-0.0,-0.9808113647607605,1.0,-0.765213089264259,0.0
2019-06-26,-0.0,-0.7790467435117743,-0.0,-0.9271621526058977,1.0,-0.8296442967258326,0.0
2019-06-27,-0.0,-0.7828611898016997,-0.0,-0.9417492917847027,1.0,-0.8164660056657224,0.0
2019-06-28,-0.0,-0.7662337662337663,-0.0,-0.9558370784528823,1.0,-0.8166247921016313,0.0
2019-07-01,-0.0,-0.7594194710265193,-0.0,-0.9593205974787247,1.0,-0.8124580670221406,0.0
2019-07-02,-0.0,-0.7452067534697382,-0.0,-1.0071540992988983,1.0,-0.824688796680498,0.0
2019-07-03,-0.0,-0.7376092250393926,-0.0,-1.0190875232774674,1.0,-0.824487895716946,0.0
2019-07-05,-0.0,-0.7253054351331016,-0.0,-1.0224642614023145,1.0,-0.835047114041059,0.0
2019-07-08,-0.0,-0.7191810344827587,-0.0,-1.0319683908045978,1.0,-0.8407686781609196,0.0
2019-07-09,-0.0,-0.7209385892414388,-0.0,-1.0334183765137088,1.0,-0.8389809191850228,0.0
2019-07-10,-0.0,-0.7159504996933289,-0.0,-1.0535411480318937,1.0,-0.8384024245048165,0.0
2019-07-11,-0.0,-0.7148430444677238,-0.0,-1.0616262688292453,1.0,-0.8358559404688798,0.0
2019-07-12,-0.0,-0.7256950721284211,-0.0,-1.068657579811273,1.0,-0.8211070537618859,0.0
2019-07-15,-0.0,-0.7322275739687829,-0.0,-1.0936877557672111,1.0,-0.7956035200811212,0.0
2019-07-16,-0.0,-0.7261581859607248,-0.0,-1.0825286608079274,1.0,-0.8078188853929335,0.0
2019-07-17,-0.0,-0.7223867658744493,-0.0,-1.08014881167377,1.0,-0.8093621324857329,0.0
2019-07-18,-0.0,-0.7312609051739486,-0.0,-1.0433002172132606,1.0,-0.7863476124345689,0.0
2019-07-19,-0.0,-0.7253575434660685,-0.0,-1.0189988782950086,1.0,-0.7609716769489625,0.0
2019-07-22,-0.0,-0.7506875065269607,-0.0,-1.0026804051937201,1.0,-0.7276777944094406,0.0
2019-07-23,-0.0,-0.7629144579565534,-0.0,-0.9886013234937463,1.0,-0.7131275335204241,0.0
2019-07-24,-0.0,-0.7655260699581359,-0.0,-0.9895512576549146,1.0,-0.7047711310244611,0.0
2019-07-25,-0.0,-0.7662611460565425,-0.0,-0.9888712241653418,1.0,-0.7009746319209235,0.0
2019-07-26,-0.0,-0.7472166516838393,-0.0,-1.0034229997925457,1.0,-0.7069704723048199,0.0
2019-07-29,-0.0,-0.7354508338523286,-0.0,-1.0051899522524392,1.0,-0.7193273821880839,0.0
2019-07-30,-0.0,-0.7254428063391223,-0.0,-1.0033836273866656,1.0,-0.7238890998860615,0.0
2019-07-31,-0.0,-0.7518490357365039,-0.0,-0.9916706988318242,1.0,-0.7126218289901155,0.0
2019-08-01,-0.0,-0.7775330396475771,-0.0,-0.9714000550660793,1.0,-0.6926968612334802,0.0
2019-08-02,-0.0,-0.7441551633758517,-0.06933426524550061,-1.0146077232220863,1.0,-0.6665734754499388,0.0
2019-08-05,-0.0,-0.7399263582048076,-0.04765874670001389,-1.0107683757121022,1.0,-0.6753161039321939,0.0
2019-08-06,-0.0,-0.7389392690299533,-0.055750206100577085,-0.9662338554547952,1.0,-0.6741206375377852,0.0
2019-08-07,-0.0,-0.7390842779356872,-0.0370192801616383,-0.9625012842025957,1.0,-0.6859354131707819,0.0
2019-08-08,-0.0,-0.7388587516308452,-0.042092975348485884,-0.9672457598022386,1.0,-0.6851610245141797,0.0
2019-08-09,-0.0,-0.7289767489501179,-0.03994673768308922,-0.953190617638021,1.0,-0.6921028372426509,0.0
2019-08-12,-0.0,-0.7235650575338736,-0.06665758834343297,-0.9526111527200927,1.0,-0.6615714577517533,0.0
2019-08-13,-0.0,-0.7313179923408005,-0.060866912935913516,-0.9490290439556716,1.0,-0.6477784932388925,0.0
2019-08-14,-0.0,-0.7480213759047555,-0.060711628221605904,-0.930460664276534,1.0,-0.6430697422715281,0.0
2019-08-15,-0.0,-0.7758724027703783,-0.08147975492807671,-0.9015050612679808,1.0,-0.5709243473628131,0.0
2019-08-16,-0.0,-0.776620524424331,-0.08305603620391322,-0.9004392386530015,1.0,-0.5674164781046187,0.0
2019-08-19,-0.0,-0.7704852824184567,-0.08691328560063644,-0.8997281888093344,1.0,-0.5576770087509945,0.0
2019-08-20,-0.0,-0.7690432261465471,-0.10309040590405903,-0.8779981549815498,1.0,-0.5445769636267791,0.0
2019-08-21,-0.0,-0.7723443464525471,-0.11422271949453731,-0.870409372120574,1.0,-0.5337962353560616,0.0
2019-08-22,-0.0,-0.7732868145612535,-0.1112829965110921,-0.8695280100059247,1.0,-0.537324731749062,0.0
2019-08-23,-0.0,-0.770772978667369,-0.11173294706347116,-0.8689425862523046,1.0,-0.5406241769818279,0.0
2019-08-26,-0.0,-0.7585848750405714,-0.10863356053229471,-0.8531645569620253,1.0,-0.5253164556962026,0.0
2019-08-27,-0.0,-0.756782160567854,-0.10601886364372995,-0.8499011441350922,1.0,-0.5284737302693416,0.0
2019-08-28,-0.0,-0.7589386830609934,-0.10499919106940625,-0.8498301245753114,1.0,-0.5219543763145122,0.0
2019-08-29,-0.0,-0.7574190211417857,-0.10777784961531002,-0.8503588284735243,1.0,-0.5171332514385466,0.0
2019-08-30,-0.0,-0.7564578025734465,-0.10996807378503015,-0.8466251733367732,1.0,-0.5118513979812312,0.0
2019-09-03,-0.0,-0.773964459012179,-0.13419454352646293,-0.8167678909990681,1.0,-0.4885118416401555,0.0
2019-09-04,-0.0,-0.771213679609154,-0.13753535613268192,-0.8160195422987915,1.0,-0.4894253021342247,0.0
2019-09-05,-0.0,-0.7855562325626143,-0.13452842895167239,-0.8207356572491421,1.0,-0.46605522239681874,0.0
2019-09-06,-0.0,-0.7815875247651307,-0.14328625295583816,-0.8311816961717902,1.0,-0.4394133060650604,0.0
2019-09-09,-0.0,-0.7825448040123951,-0.1439478644219404,-0.8307510462256015,1.0,-0.4373063284669202,0.0
2019-09-10,-0.0,-0.7701768360681853,-0.16660825234984866,-0.8439063246773936,1.0,-0.4055440497052732,0.0
2019-09-11,-0.0,-0.7753676353312706,-0.14826629238572203,-0.8427382053654023,1.0,-0.42352228141248527,0.0
2019-09-12,-0.0,-0.766798418972332,-0.15096264184623231,-0.8454035445620299,1.0,-0.42439117684559485,0.0
2019-09-13,-0.0,-0.7667843388960206,-0.12673299101412067,-0.8577342747111683,1.0,-0.458023106546855,0.0
