Date,FHN,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-01,1.0,-0.0,-0.597343613847007,-0.0,-0.44633096564653696,-0.5968947215547517,0.0
2018-11-02,1.0,-0.0,-0.5869908430691506,-0.0,-0.44934743711188296,-0.5949636880328387,0.0
2018-11-05,1.0,-0.0,-0.5962317772748802,-0.0,-0.4490289984737645,-0.5862059891584653,0.0
2018-11-06,1.0,-0.0,-0.6017792282992052,-0.0,-0.44796546823182604,-0.5822498289203558,0.0
2018-11-07,1.0,-0.0,-0.6016893403152384,-0.0,-0.44762255611399104,-0.5820856248190932,0.0
2018-11-08,1.0,-0.0,-0.5981640819101918,-0.0,-0.4361482333865105,-0.5809294662238146,0.0
2018-11-09,1.0,-0.0,-0.599219854442641,-0.0,-0.43664589769097856,-0.5820723598094142,0.0
2018-11-12,1.0,-0.0,-0.5898700485360889,-0.0,-0.4393820781796357,-0.580215020092897,0.0
2018-11-13,1.0,-0.0,-0.5837545032786461,-0.0,-0.4325220952232849,-0.5755384495762382,0.0
2018-11-14,1.0,-0.0,-0.5855244336948324,-0.0,-0.43738784426932975,-0.577774310160984,0.0
2018-11-15,1.0,-0.0,-0.5856158148003642,-0.0,-0.43698790479906363,-0.5785407725321888,0.0
2018-11-16,1.0,-0.0,-0.5847830043945186,-0.0,-0.43685154848272095,-0.5786462802610708,0.0
2018-11-19,1.0,-0.0,-0.5846701853825953,-0.0,-0.4366501131015834,-0.5787161020254283,0.0
2018-11-20,1.0,-0.0,-0.5704227175066656,-0.0,-0.42737697703916544,-0.590794957417618,0.0
2018-11-21,1.0,-0.0,-0.5675203126607015,-0.0,-0.42605163015530184,-0.5776509307826803,0.0
2018-11-23,1.0,-0.0,-0.5605959414333419,-0.0,-0.4295402003596199,-0.5785769329565887,0.0
2018-11-26,1.0,-0.0,-0.5646880538360773,-0.0,-0.4274009195284206,-0.5764004828808466,0.0
2018-11-27,1.0,-0.0,-0.5642708787404805,-0.0,-0.4250108977153261,-0.5748865355521937,0.0
2018-11-28,1.0,-0.0,-0.5660503167235145,-0.0,-0.4242043443695022,-0.5743082091657477,0.0
2018-11-29,1.0,-0.0,-0.5527627963773278,-0.0,-0.41553882161392086,-0.5757097791798107,0.0
2018-11-30,1.0,-0.0,-0.5528384946181837,-0.0,-0.41520140461589355,-0.5765541107916232,0.0
2018-12-03,1.0,-0.0,-0.5532212885154062,-0.0,-0.416017316017316,-0.5772345301757066,0.0
2018-12-04,1.0,-0.0,-0.5588250267270783,-0.0,-0.4107061039556076,-0.575879448149468,0.0
2018-12-06,1.0,-0.0,-0.5420650095602295,-0.0,-0.40492603401429006,-0.568858810506189,0.0
2018-12-07,1.0,-0.0,-0.5422572442788449,-0.0,-0.40432013292716695,-0.5709826036605322,0.0
2018-12-10,1.0,-0.0,-0.5406249999999999,-0.0,-0.39767499999999995,-0.5617,0.0
2018-12-11,1.0,-0.0,-0.5541414192632406,-0.0,-0.3905382450624953,-0.5906497984433233,0.0
2018-12-12,1.0,-0.0,-0.5568586547267732,-0.0,-0.39098911163122013,-0.5961381906990944,0.0
2018-12-13,1.0,-0.0,-0.5577388072997531,-0.0,-0.3908982157855888,-0.5966301000279977,0.0
2018-12-14,1.0,-0.0,-0.5701154121131652,-0.0,-0.3857369012358289,-0.597487488509856,0.0
2018-12-17,1.0,-0.0,-0.5703160904866466,-0.0,-0.3852065567073482,-0.5977378338354695,0.0
2018-12-18,1.0,-0.0,-0.5599908585358422,-0.0,-0.3789644752545644,-0.6003656585663137,0.0
2018-12-19,1.0,-0.0,-0.5616905422253886,-0.0,-0.38138978651942695,-0.6013841886974886,0.0
2018-12-20,1.0,-0.0,-0.5602023694513651,-0.0,-0.3817562414196369,-0.600371180149489,0.0
2018-12-21,1.0,-0.0,-0.5621011042447573,-0.0,-0.3844848546246581,-0.5860855029885523,0.0
2018-12-24,1.0,-0.0,-0.552400645551745,-0.0,-0.3777990720193666,-0.59146156949768,0.0
2018-12-26,1.0,-0.0,-0.5541696990990539,-0.0,-0.3683087810876603,-0.5871207368183301,0.0
2018-12-27,1.0,-0.0,-0.5441234862021045,-0.0,-0.3534345840778241,-0.5840778241016479,0.0
2018-12-28,1.0,-0.0,-0.5500285593662305,-0.0,-0.35214940273673234,-0.5812700225991507,0.0
2018-12-31,1.0,-0.0,-0.5535257127233862,-0.0,-0.351651629259563,-0.580369348544727,0.0
2019-01-02,1.0,-0.0,-0.5534706861843577,-0.0,-0.3513681437482914,-0.5804110644431741,0.0
2019-01-03,1.0,-0.0,-0.5544054343228246,-0.0,-0.3477817313195153,-0.5860807683694543,0.0
2019-01-04,1.0,-0.0,-0.558765236349222,-0.0,-0.328015062927361,-0.590674858785056,0.0
2019-01-07,1.0,-0.0,-0.5470976285651225,-0.0,-0.3227309512715501,-0.5825342717708512,0.0
2019-01-08,1.0,-0.0,-0.5424239455249106,-0.0,-0.32557683828932543,-0.5814187037672072,0.0
2019-01-09,1.0,-0.0,-0.5381735427984142,-0.0,-0.32523369059854157,-0.5836147408603729,0.0
2019-01-10,1.0,-0.0,-0.5387609233104056,-0.0,-0.3250679264680684,-0.5839718013364992,0.0
2019-01-11,1.0,-0.0,-0.5320233253295438,-0.0,-0.3274611652864213,-0.5906796687411182,0.0
2019-01-14,1.0,-0.0,-0.532052067756723,-0.0,-0.33076753364547834,-0.5886058882651435,0.0
2019-01-15,1.0,-0.0,-0.5273989403453689,-0.0,-0.3333006279434851,-0.5922046703296704,0.0
2019-01-16,1.0,-0.0,-0.5277171647828964,-0.0,-0.32922254639958815,-0.5948218795204354,0.0
2019-01-17,1.0,-0.0,-0.5292399096533438,-0.0,-0.32922517922026906,-0.5966316409702446,0.0
2019-01-18,1.0,-0.0,-0.5236355557749747,-0.0,-0.33543975710300905,-0.6093900422107575,0.0
2019-01-22,1.0,-0.0,-0.5496074232690935,-0.0,-0.22161510251298333,-0.6900982057151297,0.0
2019-01-23,1.0,-0.0,-0.5346686070891197,-0.0,-0.2298413951308552,-0.7021287092079623,0.0
2019-01-24,1.0,-0.0,-0.5284857756174591,-0.0,-0.24130869254114337,-0.6975745762293667,0.0
2019-01-25,1.0,-0.0,-0.523464901447414,-0.0,-0.18653361655881046,-0.7600158079336066,0.0
2019-01-28,1.0,-0.0,-0.5252017626380155,-0.0,-0.18906273208892407,-0.7613506956478684,0.0
2019-01-29,1.0,-0.0,-0.521504842314378,-0.0,-0.18259250062080953,-0.7791407996026819,0.0
2019-01-30,1.0,-0.0,-0.5242655655331957,-0.0,-0.1858908982363623,-0.7773189721648716,0.0
2019-01-31,1.0,-0.0,-0.5214550152806421,-0.0,-0.1885357914875643,-0.7746664347653242,0.0
2019-02-01,1.0,-0.0,-0.5190100341109977,-0.0,-0.19667355526230612,-0.7741702562059607,0.0
2019-02-04,1.0,-0.0,-0.5182479932193249,-0.0,-0.19379767662162836,-0.7808745076531884,0.0
2019-02-05,1.0,-0.0,-0.5208270976753467,-0.0,-0.19078619175895442,-0.7826499052179986,0.0
2019-02-06,1.0,-0.0,-0.5104467936571258,-0.0,-0.1906352847312257,-0.792186097536651,0.0
2019-02-07,1.0,-0.0,-0.5017881090746535,-0.0,-0.18978791039586748,-0.7919088064371926,0.0
2019-02-08,1.0,-0.0,-0.5218904102730982,-0.0,-0.22340984755563342,-0.7579163433377556,0.0
2019-02-11,1.0,-0.0,-0.5180858797282731,-0.0,-0.2278344571729376,-0.7608101671972527,0.0
2019-02-12,1.0,-0.0,-0.5204496411903448,-0.0,-0.23164550609725498,-0.7570883725598434,0.0
2019-02-13,1.0,-0.0,-0.5238071358724269,-0.0,-0.23182809718426398,-0.7516987187523506,0.0
2019-02-14,1.0,-0.0,-0.49858058032910435,-0.0,-0.25823389021479715,-0.755457857053134,0.0
2019-02-15,1.0,-0.0,-0.46862071559310986,-0.0,-0.27134368026477446,-0.7673695559511571,0.0
2019-02-19,1.0,-0.0,-0.4679039630317947,-0.0,-0.27487568436385557,-0.7686473454216687,0.0
2019-02-20,1.0,-0.0,-0.4684313627002863,-0.0,-0.27467477020443015,-0.7683459741825305,0.0
2019-02-21,1.0,-0.0,-0.4696836444958163,-0.0,-0.2740407568409679,-0.7690026886448726,0.0
2019-02-22,1.0,-0.0,-0.4733868943007783,-0.0,-0.2709264373587748,-0.7663570173236255,0.0
2019-02-25,1.0,-0.0,-0.4692779565567176,-0.0,-0.27373290426387775,-0.7710679806918744,0.0
2019-02-26,1.0,-0.0,-0.47080264447851994,-0.0,-0.2731957467132551,-0.7697644604208039,0.0
2019-02-27,1.0,-0.0,-0.47674915211656826,-0.0,-0.2629569149604321,-0.7725160155759326,0.0
2019-02-28,1.0,-0.0,-0.4860848759602065,-0.0,-0.2743231331066616,-0.7581664777735801,0.0
2019-03-01,1.0,-0.0,-0.49009589489315647,-0.0,-0.27112330422088543,-0.7557071304522918,0.0
2019-03-04,1.0,-0.0,-0.484293984394664,-0.0,-0.2665492071482507,-0.766146488799396,0.0
2019-03-05,1.0,-0.0,-0.47456430174783726,-0.0,-0.28442079245378193,-0.7631466115160533,0.0
2019-03-06,1.0,-0.0,-0.47150742243617205,-0.0,-0.28593391637472587,-0.762910502306122,0.0
2019-03-07,1.0,-0.0,-0.47209413661904404,-0.0,-0.2844004333912868,-0.7631970166553279,0.0
2019-03-08,1.0,-0.0,-0.4703676489218841,-0.0,-0.2844908404489827,-0.7789038943927838,0.0
2019-03-11,1.0,-0.0,-0.47089705546678845,-0.0,-0.2866164498211976,-0.778690811331761,0.0
2019-03-12,1.0,-0.0,-0.4531659749980905,-0.0,-0.295236397891896,-0.7976169259362986,0.0
2019-03-13,1.0,-0.0,-0.45427232915775534,-0.0,-0.29745900804562586,-0.7943527854160302,0.0
2019-03-14,1.0,-0.0,-0.45019687539692615,-0.0,-0.3015623015368982,-0.7885685253397687,0.0
2019-03-15,1.0,-0.0,-0.44478113620737947,-0.0,-0.3090321102085508,-0.7925950446894654,0.0
2019-03-18,1.0,-0.0,-0.45163690476190477,-0.0,-0.3167333743842365,-0.7973111658456485,0.0
2019-03-19,1.0,-0.0,-0.4560567010309278,-0.0,-0.3154123711340206,-0.8058762886597938,0.0
2019-03-20,1.0,-0.0,-0.47445482866043615,-0.0,-0.317601246105919,-0.8039979231568016,0.0
2019-03-21,1.0,-0.0,-0.47545084957781714,-0.0,-0.2995934535598874,-0.8310226206608986,0.0
2019-03-22,1.0,-0.0,-0.4748480402431356,-0.0,-0.33459966464053653,-0.8105481031230349,0.0
2019-03-25,1.0,-0.0,-0.4753844944585636,-0.0,-0.335263447480808,-0.8094427122907223,0.0
2019-03-26,1.0,-0.0,-0.4866678950277697,-0.0,-0.333447395435761,-0.8120870732541917,0.0
2019-03-27,1.0,-0.0,-0.48826960124561264,-0.0,-0.3337291848098593,-0.8170110574512442,0.0
2019-03-28,1.0,-0.0,-0.4900263852242744,-0.0,-0.3312664907651715,-0.8172295514511874,0.0
2019-03-29,1.0,-0.0,-0.4900817726193617,-0.0,-0.3308098127143234,-0.8169348456871537,0.0
2019-04-01,1.0,-0.0,-0.4948567811362558,-0.0,-0.331935432821649,-0.8107559212955637,0.0
2019-04-02,1.0,-0.0,-0.49793618034608667,-0.0,-0.3409535905170133,-0.8070328623591047,0.0
2019-04-03,1.0,-0.0,-0.4996696006132213,-0.0,-0.3357386408690825,-0.8077868527476013,0.0
2019-04-04,1.0,-0.0,-0.49648705758055994,-0.0,-0.32680929741151615,-0.818013734812467,0.0
2019-04-05,1.0,-0.0,-0.49095682613768954,-0.0,-0.3273045507584597,-0.8337222870478412,0.0
2019-04-08,1.0,-0.0,-0.489282780913017,-0.0,-0.32930609649471426,-0.8309090427364014,0.0
2019-04-09,1.0,-0.0,-0.4835275690886405,-0.0,-0.345297193979134,-0.8258780429530913,0.0
2019-04-10,1.0,-0.0,-0.4813004674883128,-0.0,-0.3433648533786655,-0.8315182745431364,0.0
2019-04-11,1.0,-0.0,-0.4681122448979592,-0.0,-0.36880846088435376,-0.8203922193877552,0.0
2019-04-12,1.0,-0.0,-0.46959638874137016,-0.0,-0.3656399362719065,-0.8200743494423792,0.0
2019-04-15,1.0,-0.0,-0.46757769919974473,-0.0,-0.3733017839576742,-0.8178023555685533,0.0
2019-04-16,1.0,-0.0,-0.46973824786324786,-0.0,-0.3749465811965812,-0.8262553418803419,0.0
2019-04-17,1.0,-0.0,-0.46078510506632225,-0.0,-0.368283692522937,-0.8614900314795382,0.0
2019-04-18,1.0,-0.0,-0.4415966726983012,-0.0,-0.3747535582142761,-0.8843546601128907,0.0
2019-04-22,1.0,-0.0,-0.4477377404497426,-0.0,-0.37805472771606613,-0.8834733134651857,0.0
2019-04-23,1.0,-0.0,-0.44880842516692904,-0.0,-0.3729982085663101,-0.8925139786113674,0.0
2019-04-24,1.0,-0.0,-0.4566965624403675,-0.0,-0.38257503475724447,-0.8867595343892267,0.0
2019-04-25,1.0,-0.0,-0.45901549879938885,-0.0,-0.38697882558393365,-0.8826675398384632,0.0
2019-04-26,1.0,-0.0,-0.4539098134542376,-0.0,-0.3963892606451261,-0.8809712397235955,0.0
2019-04-29,1.0,-0.0,-0.4526468099047203,-0.0,-0.3951513827841328,-0.8822517677250267,0.0
2019-04-30,1.0,-0.0,-0.449878485022255,-0.0,-0.3921520439092324,-0.8886704349963137,0.0
2019-05-01,1.0,-0.0,-0.4377113559506927,-0.0,-0.4125668157521545,-0.8768953856223409,0.0
2019-05-02,1.0,-0.0,-0.4353405994550409,-0.0,-0.4097820163487738,-0.8796730245231609,0.0
2019-05-03,1.0,-0.0,-0.44213625582726745,-0.0,-0.4065047299691938,-0.8775933044355387,0.0
2019-05-06,1.0,-0.0,-0.4294458499959194,-0.0,-0.4126880491852336,-0.8782883103457658,0.0
2019-05-07,1.0,-0.0,-0.42647499251272836,-0.0,-0.41400528192981023,-0.8821639576356558,0.0
2019-05-08,1.0,-0.0,-0.43045531014272537,-0.0,-0.41914039181635643,-0.8638411027296902,0.0
2019-05-09,1.0,-0.0,-0.4315304324251051,-0.0,-0.4221770367358004,-0.8574217161447742,0.0
2019-05-10,1.0,-0.0,-0.4350264120276311,-0.0,-0.4215630502505757,-0.8523364485981308,0.0
2019-05-13,1.0,-0.0,-0.4362730497414097,-0.0,-0.417833256613685,-0.8536459884649751,0.0
2019-05-14,1.0,-0.0,-0.4466304899890401,-0.0,-0.4012670747681039,-0.8252559544494641,0.0
2019-05-15,1.0,-0.0,-0.44590190211583675,-0.0,-0.4052147894849327,-0.8203675999145117,0.0
2019-05-16,1.0,-0.0,-0.44963441090607176,-0.0,-0.4022551356563195,-0.8264188338645312,0.0
2019-05-17,1.0,-0.0,-0.4457769907705516,-0.0,-0.4050493668169135,-0.8321528224940974,0.0
2019-05-20,1.0,-0.0,-0.4353761566313531,-0.0,-0.4105404318090385,-0.8361271288722006,0.0
2019-05-21,1.0,-0.0,-0.44127570694087404,-0.0,-0.40129605826906595,-0.8352345758354757,0.0
2019-05-22,1.0,-0.0,-0.43649206983873123,-0.0,-0.402745568439291,-0.8263627882180462,0.0
2019-05-23,1.0,-0.0,-0.4417620441841896,-0.0,-0.408464200159702,-0.8114719190843758,0.0
2019-05-24,1.0,-0.0,-0.4422114565587734,-0.0,-0.40539821124361153,-0.8142035775127767,0.0
2019-05-28,1.0,-0.0,-0.45310957551826264,-0.0,-0.4012432966036125,-0.8136655905658868,0.0
2019-05-29,1.0,-0.0,-0.4543250659349442,-0.0,-0.39995204731331757,-0.8097610357780324,0.0
2019-05-30,1.0,-0.0,-0.44984534982935154,-0.0,-0.3985974829351536,-0.8179394197952218,0.0
2019-05-31,1.0,-0.0,-0.4547785672311555,-0.0,-0.3901383620919921,-0.8261926384956461,0.0
2019-06-03,1.0,-0.0,-0.4573186977140726,-0.0,-0.3902594980550967,-0.8166728832525177,0.0
2019-06-04,1.0,-0.0,-0.4542520273154076,-0.0,-0.378254374733248,-0.8350138711054204,0.0
2019-06-05,1.0,-0.0,-0.4487487969201155,-0.0,-0.38092182654261575,-0.8438402309913379,0.0
2019-06-06,1.0,-0.0,-0.4586484247655185,-0.0,-0.35953825187718785,-0.8539668118536728,0.0
2019-06-07,1.0,-0.0,-0.46488812852522127,-0.0,-0.35846988692560616,-0.8498222352909729,0.0
2019-06-10,1.0,-0.0,-0.46375340563064266,-0.0,-0.35031251669426783,-0.8570169346653134,0.0
2019-06-11,1.0,-0.0,-0.465344943067649,-0.0,-0.34987273945077024,-0.8639517749497655,0.0
2019-06-12,1.0,-0.0,-0.4617578987028365,-0.0,-0.3527100489800312,-0.8767425588029496,0.0
2019-06-13,1.0,-0.0,-0.47162442427343987,-0.0,-0.35965739219435994,-0.8621757750424219,0.0
2019-06-14,1.0,-0.0,-0.46472917283917364,-0.0,-0.3790772214291486,-0.8496511972418995,0.0
2019-06-17,1.0,-0.0,-0.4577316810344828,-0.0,-0.39318426724137934,-0.8430765086206897,0.0
2019-06-18,1.0,-0.0,-0.4411112313352088,-0.0,-0.404836615451201,-0.8590943518718891,0.0
2019-06-19,1.0,-0.0,-0.44171033439576474,-0.0,-0.4062179244773378,-0.853168386364864,0.0
2019-06-20,1.0,-0.0,-0.4444955742630539,-0.0,-0.4063828059442926,-0.8559943697046802,0.0
2019-06-21,1.0,-0.0,-0.45152549720912594,-0.0,-0.3962228363951661,-0.8618652793583699,0.0
2019-06-24,1.0,-0.0,-0.4341450142837709,-0.0,-0.4119167460209496,-0.8746565093184601,0.0
2019-06-25,1.0,-0.0,-0.4226263285221126,-0.0,-0.41721710293837827,-0.878360379461252,0.0
2019-06-26,1.0,-0.0,-0.42013057671381937,-0.0,-0.397170837867247,-0.9030467899891186,0.0
2019-06-27,1.0,-0.0,-0.4070564461072121,-0.0,-0.3958600726398864,-0.927878969933641,0.0
2019-06-28,1.0,-0.0,-0.3976261937244202,-0.0,-0.4027012278308322,-0.9282128240109141,0.0
2019-07-01,1.0,-0.0,-0.40296965082127706,-0.0,-0.39641575111497884,-0.9200750571086698,0.0
2019-07-02,1.0,-0.0,-0.415519365725612,-0.0,-0.3643863502437456,-0.8986178818235389,0.0
2019-07-03,1.0,-0.0,-0.42363436654432446,-0.0,-0.35194363329493394,-0.9034479063412543,0.0
2019-07-05,1.0,-0.0,-0.4075682049632845,-0.0,-0.3650372514337782,-0.9073538082221149,0.0
2019-07-08,1.0,-0.0,-0.41449089647071385,-0.0,-0.3450798227347963,-0.9101126595119867,0.0
2019-07-09,1.0,-0.0,-0.41445120649156525,-0.0,-0.34414371129617766,-0.9106609011317531,0.0
2019-07-10,1.0,-0.0,-0.4200053418803419,-0.0,-0.3438034188034188,-0.9071314102564102,0.0
2019-07-11,1.0,-0.0,-0.41850385273972607,-0.0,-0.3535958904109589,-0.9034139554794521,0.0
2019-07-12,1.0,-0.0,-0.4114446529080676,-0.0,-0.35384615384615387,-0.9149557759313858,0.0
2019-07-15,1.0,-0.0,-0.4472418216805644,-0.0,-0.34223326918965147,-0.8831515929014326,0.0
2019-07-16,1.0,-0.0,-0.46378479657387583,-0.0,-0.35179336188436827,-0.8610813704496788,0.0
2019-07-17,1.0,-0.0,-0.48635504668741664,-0.0,-0.40092819030680305,-0.8917296576256114,0.0
2019-07-18,1.0,-0.0,-0.4877513609598933,-0.0,-0.4041217642484168,-0.8855960448839018,0.0
2019-07-19,1.0,-0.0,-0.48593988086992657,-0.0,-0.40224407812716445,-0.8822828646626958,0.0
2019-07-22,1.0,-0.0,-0.4693532751696441,-0.0,-0.39980612103586766,-0.9005400914000831,0.0
2019-07-23,1.0,-0.0,-0.47320760986956883,-0.0,-0.3981889175043616,-0.8978427625931157,0.0
2019-07-24,1.0,-0.0,-0.47441963421045347,-0.0,-0.39893749481198637,-0.8936111341689494,0.0
2019-07-25,1.0,-0.0,-0.46772097652685996,-0.0,-0.4086925267494263,-0.8884127291326827,0.0
2019-07-26,1.0,-0.0,-0.459850787510362,-0.0,-0.41163304780326054,-0.8917104172423321,0.0
2019-07-29,1.0,-0.0,-0.46334302728154,-0.0,-0.4186677745464617,-0.8877163827724692,0.0
2019-07-30,1.0,-0.0,-0.4651407670139659,-0.0,-0.42005652848592334,-0.8857792063843938,0.0
2019-07-31,1.0,-0.0,-0.4995278302410843,-0.0,-0.4099544495056105,-0.8679868903455171,0.0
2019-08-01,1.0,-0.0,-0.5041260315078769,-0.0,-0.40835208802200545,-0.8659942763468645,0.0
2019-08-02,1.0,-0.0,-0.5050910815409937,-0.0,-0.40307417636064385,-0.881468463190783,0.0
2019-08-05,1.0,-0.0,-0.5012123407931774,-0.0,-0.4080989938964912,-0.8776511245505978,0.0
2019-08-06,1.0,-0.0,-0.5018590432124266,-0.0,-0.3799884326200116,-0.8722906166515189,0.0
2019-08-07,1.0,-0.0,-0.5038667951011421,-0.0,-0.37487271226090546,-0.8734553460850419,0.0
2019-08-08,1.0,-0.0,-0.5039630118890357,-0.0,-0.37488991633641566,-0.8732386613826508,0.0
2019-08-09,1.0,-0.0,-0.496697453887686,-0.0,-0.36201934935730534,-0.8820127716721023,0.0
2019-08-12,1.0,-0.0,-0.4946892964686559,-0.0,-0.3775526964139063,-0.8652340542020257,0.0
2019-08-13,1.0,-0.0,-0.48683164789388583,-0.0,-0.378113952149963,-0.8756063471183096,0.0
2019-08-14,1.0,-0.0,-0.492488391149959,-0.0,-0.3649276154056269,-0.8740781207320405,0.0
2019-08-15,1.0,-0.0,-0.5079493616217237,-0.0,-0.35687100170054253,-0.834453531999892,0.0
2019-08-16,1.0,-0.0,-0.5102553030711934,-0.0,-0.3541318076321045,-0.8343768554002268,0.0
2019-08-19,1.0,-0.0,-0.5053056827363318,-0.0,-0.3553730137355238,-0.8325882036089416,0.0
2019-08-20,1.0,-0.0,-0.5093949087390124,-0.0,-0.3516034515201204,-0.8271014220047849,0.0
2019-08-21,1.0,-0.0,-0.5105736934031977,-0.0,-0.35284159613059257,-0.8236732500335887,0.0
2019-08-22,1.0,-0.0,-0.5113218190120605,-0.0,-0.3513121491310537,-0.823470950065809,0.0
2019-08-23,1.0,-0.0,-0.5082856605699245,-0.0,-0.35054924395025916,-0.8269814411946392,0.0
2019-08-26,1.0,-0.0,-0.502771855010661,-0.0,-0.34448294243070365,-0.8179637526652452,0.0
2019-08-27,1.0,-0.0,-0.5018511119989346,-0.0,-0.34265548009055796,-0.8189639099746969,0.0
2019-08-28,1.0,-0.0,-0.49195970549929563,-0.0,-0.34771283523376656,-0.8182760545411052,0.0
2019-08-29,1.0,-0.0,-0.47237232464505186,-0.0,-0.3512661580843399,-0.8252278025005296,0.0
2019-08-30,1.0,-0.0,-0.46698038386295143,-0.0,-0.35438587215143025,-0.8223179823401893,0.0
2019-09-03,1.0,-0.0,-0.47519830777366473,-0.0,-0.35663670015864624,-0.812242199894236,0.0
2019-09-04,1.0,-0.0,-0.48631807816725886,-0.0,-0.35673755104205335,-0.8084530943416238,0.0
2019-09-05,1.0,-0.0,-0.49850706830492797,-0.0,-0.3511428193949003,-0.7926806711586735,0.0
2019-09-06,1.0,-0.0,-0.4976903787778804,-0.0,-0.3559720205886235,-0.7859047116272931,0.0
2019-09-09,1.0,-0.0,-0.49703142728975913,-0.0,-0.35620233791593003,-0.7854975327862365,0.0
2019-09-10,1.0,-0.0,-0.49918218751648813,-0.0,-0.34844088007175644,-0.7905080989816916,0.0
2019-09-11,1.0,-0.0,-0.4887773963559546,-0.0,-0.38122524425666754,-0.7706099815157116,0.0
2019-09-12,1.0,-0.0,-0.46528399220929617,-0.0,-0.38992998894562303,-0.7767805442964679,0.0
2019-09-13,1.0,-0.0,-0.46279577816966283,-0.0,-0.3960992814465823,-0.7731687416102967,0.0
2019-09-16,1.0,-0.0,-0.4627289955780165,-0.0,-0.39642556327647926,-0.7729785217940619,0.0
2019-09-17,1.0,-0.0,-0.4457716952772724,-0.0,-0.4050576167497297,-0.7860928723993355,0.0
2019-09-18,1.0,-0.0,-0.4487632508833922,-0.0,-0.40625494435947473,-0.7819735246031329,0.0
2019-09-19,1.0,-0.0,-0.4362481551760489,-0.0,-0.42718216318785585,-0.7720324689015391,0.0
2019-09-20,1.0,-0.0,-0.44213524633400153,-0.0,-0.42926469036818227,-0.7660354467770861,0.0
2019-09-23,1.0,-0.0,-0.443658999788985,-0.0,-0.4258546106773581,-0.7681736653302383,0.0
