Date,EDD,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-06,1.0,-0.10015349194167306,-0.3198085389990709,-0.0,-0.33390556206325483,-0.2657632184836612,0.0
2018-11-07,1.0,-0.09994347773426461,-0.31975453187452063,-0.0,-0.33338043522144617,-0.26557390286244903,0.0
2018-11-08,1.0,-0.0955244895906668,-0.31901840490797545,-0.0,-0.3313889168259077,-0.26555365583827817,0.0
2018-11-09,1.0,-0.09578705939159826,-0.3191091260260744,-0.0,-0.33128118461290845,-0.26571302108482214,0.0
2018-11-12,1.0,-0.09569541071034746,-0.3089199430599274,-0.0,-0.3361068227840488,-0.26420995649297274,0.0
2018-11-13,1.0,-0.08612249771162495,-0.30574680622438016,-0.0,-0.336590122179329,-0.2614319258168504,0.0
2018-11-14,1.0,-0.08497227430486297,-0.30825387960266487,-0.0,-0.338054015239159,-0.26335421071528303,0.0
2018-11-15,1.0,-0.0847383315397186,-0.30959783171908006,-0.0,-0.341384670572761,-0.2571644943999362,0.0
2018-11-16,1.0,-0.08271678599840891,-0.3046937151949085,-0.0,-0.3409108989657916,-0.2605608591885441,0.0
2018-11-19,1.0,-0.0796993080895695,-0.3072720384438994,-0.0,-0.34439991226495986,-0.26260692708021777,0.0
2018-11-20,1.0,-0.04982828102356421,-0.30278125186111604,-0.0,-0.35123975145415204,-0.2813610465924205,0.0
2018-11-21,1.0,-0.050879235824665976,-0.29982829738104166,-0.0,-0.3500167755432316,-0.27286901261126134,0.0
2018-11-23,1.0,-0.05126131634484527,-0.2971144553361867,-0.0,-0.35093982367211696,-0.2730518135736968,0.0
2018-11-26,1.0,-0.051090428678471425,-0.29786646685333434,-0.0,-0.35039634026107186,-0.2724888590921639,0.0
2018-11-27,1.0,-0.045740209749008214,-0.3002670961153227,-0.0,-0.3481283632507169,-0.2698063553163911,0.0
2018-11-28,1.0,-0.04528665173484224,-0.30319462454320406,-0.0,-0.3469880938347283,-0.26924437109513144,0.0
2018-11-29,1.0,-0.04154023843548734,-0.30076542098153985,-0.0,-0.3457118806648004,-0.2695613021944678,0.0
2018-11-30,1.0,-0.041568811648661344,-0.300845467355566,-0.0,-0.3462110537028339,-0.26847502739940504,0.0
2018-12-03,1.0,-0.040765228277453935,-0.3010054379719103,-0.0,-0.34609365830757793,-0.26824067915965727,0.0
2018-12-04,1.0,-0.04409939112100731,-0.3022325563065282,-0.0,-0.3521054602061124,-0.27204476935506117,0.0
2018-12-06,1.0,-0.0420628338894139,-0.2733987772656265,-0.0,-0.3538793851613276,-0.25926211644905595,0.0
2018-12-07,1.0,-0.040909616942483504,-0.27361802260540835,-0.0,-0.35422211935346987,-0.26003934729776645,0.0
2018-12-10,1.0,-0.028668693939220075,-0.2754986899229254,-0.0,-0.35592020961233195,-0.252433683324727,0.0
2018-12-11,1.0,-0.02788936072535292,-0.27590956042694825,-0.0,-0.35559891350089906,-0.25345269520639657,0.0
2018-12-12,1.0,-0.02627798739729176,-0.2771063568979717,-0.0,-0.3558828599337305,-0.2560188466032063,0.0
2018-12-13,1.0,-0.02626138886762116,-0.2757445831100222,-0.0,-0.35684480514508843,-0.2552637623459153,0.0
2018-12-14,1.0,-0.029515351045096085,-0.2666717709210627,-0.0,-0.36247224561672153,-0.2554551718857668,0.0
2018-12-17,1.0,-0.022778000343386937,-0.2660867242793643,-0.0,-0.35719872565291205,-0.2616417711135275,0.0
2018-12-18,1.0,-0.024088278831920332,-0.27260318741949746,-0.0,-0.3626891208643328,-0.263067843205106,0.0
2018-12-19,1.0,-0.02223076923076923,-0.2733269230769231,-0.0,-0.3638653846153846,-0.2636538461538461,0.0
2018-12-20,1.0,-0.01931726444470073,-0.2646176911544228,-0.0,-0.3754468919386461,-0.2627340176065814,0.0
2018-12-21,1.0,-0.017531771551064154,-0.26423977951309136,-0.0,-0.3767225539733578,-0.25545475424896646,0.0
2018-12-24,1.0,-0.013563525371995422,-0.2600152613506295,-0.0,-0.37600152613506294,-0.2581075925219382,0.0
2018-12-26,1.0,-0.01505510737416203,-0.2673749195167216,-0.0,-0.361398325947809,-0.24991478241108966,0.0
2018-12-27,1.0,-0.0,-0.2534702379855107,-0.0,-0.3320920972588346,-0.25785757737755083,0.0
2018-12-28,1.0,-0.0,-0.2540255720549762,-0.0,-0.33144183647149855,-0.2568996646891927,0.0
2018-12-31,1.0,-0.0,-0.2553536544911724,-0.0,-0.3310604106004202,-0.25651468799528215,0.0
2019-01-02,1.0,-0.0,-0.2548893226768812,-0.0,-0.3300246768074841,-0.25663879783433396,0.0
2019-01-03,1.0,-0.0,-0.2564623338257016,-0.0,-0.32533234859675036,-0.26460487444608566,0.0
2019-01-04,1.0,-0.0,-0.25750087272860894,-0.0,-0.31421904569423265,-0.26560346886655517,0.0
2019-01-07,1.0,-0.0,-0.2563387516970609,-0.0,-0.313690235937328,-0.26463141672476426,0.0
2019-01-08,1.0,-0.0,-0.25964312622893576,-0.0,-0.3122921145965415,-0.26572578422184245,0.0
2019-01-09,1.0,-0.0,-0.2573957434305966,-0.0,-0.3120260021668472,-0.26688947242778704,0.0
2019-01-10,1.0,-0.0,-0.2565853479450043,-0.0,-0.3126273473208877,-0.26642436257503166,0.0
2019-01-11,1.0,-0.0,-0.2527072493611075,-0.0,-0.31453733154382163,-0.271294883344671,0.0
2019-01-14,1.0,-0.0,-0.25181945159156066,-0.0,-0.3114937881349702,-0.2745166507388076,0.0
2019-01-15,1.0,-0.0,-0.24859703030414543,-0.0,-0.31095328340907835,-0.28040994314522805,0.0
2019-01-16,1.0,-0.0,-0.24767334927349643,-0.0,-0.3116240573845871,-0.27993378701489796,0.0
2019-01-17,1.0,-0.0,-0.24199438459985684,-0.0,-0.3118198667718789,-0.28128383462096046,0.0
2019-01-18,1.0,-0.0,-0.24214050514155366,-0.0,-0.31292654660510294,-0.28450543588234206,0.0
2019-01-22,1.0,-0.0,-0.21443789948615116,-0.0,-0.3210212522156375,-0.2549549710848119,0.0
2019-01-23,1.0,-0.0,-0.22037805440295066,-0.0,-0.316753555342767,-0.2361066780153917,0.0
2019-01-24,1.0,-0.0,-0.22141287395434567,-0.0,-0.31396214376860915,-0.23692045937898767,0.0
2019-01-25,1.0,-0.0,-0.19808539357772095,-0.0,-0.3415032679738562,-0.23648408638817844,0.0
2019-01-28,1.0,-0.0,-0.18671786120591582,-0.0,-0.3578462741751991,-0.2330062571103527,0.0
2019-01-29,1.0,-0.0,-0.1884338290094758,-0.0,-0.3520956808744721,-0.23394967526706179,0.0
2019-01-30,1.0,-0.0,-0.18691290064813992,-0.0,-0.3511675397318654,-0.23764538755216194,0.0
2019-01-31,1.0,-0.0,-0.18985059707620083,-0.0,-0.3633329168377274,-0.23179765453474466,0.0
2019-02-01,1.0,-0.0,-0.19076923076923075,-0.0,-0.3674597495527728,-0.23067978533094813,0.0
2019-02-04,1.0,-0.0,-0.19233109075293442,-0.0,-0.36991840824506156,-0.2270433724592041,0.0
2019-02-05,1.0,-0.0,-0.1852746034300839,-0.0,-0.3668472915213621,-0.2362430030223367,0.0
2019-02-06,1.0,-0.0,-0.184987122621262,-0.0,-0.365896408642152,-0.23764129346115323,0.0
2019-02-07,1.0,-0.0,-0.18718956583884225,-0.0,-0.36383777023405395,-0.2356262283366089,0.0
2019-02-08,1.0,-0.0,-0.18565574503874163,-0.0,-0.37109675572177586,-0.2327004634683177,0.0
2019-02-11,1.0,-0.0,-0.18049007833366199,-0.0,-0.37116174019036696,-0.24089841719396995,0.0
2019-02-12,1.0,-0.0,-0.17577942812040326,-0.0,-0.37487891507910887,-0.24319233666989562,0.0
2019-02-13,1.0,-0.0,-0.17575649059982096,-0.0,-0.3735899731423456,-0.24116383169203223,0.0
2019-02-14,1.0,-0.0,-0.1664693006064521,-0.0,-0.38358990921161235,-0.24417770122366958,0.0
2019-02-15,1.0,-0.0,-0.16971851213557376,-0.0,-0.38241418928622717,-0.24308846761453398,0.0
2019-02-19,1.0,-0.0,-0.1639782534584537,-0.0,-0.3881542353722211,-0.24211867295857034,0.0
2019-02-20,1.0,-0.0,-0.16367652604924302,-0.0,-0.38690444121185996,-0.24529928344377994,0.0
2019-02-21,1.0,-0.0,-0.16572095528820255,-0.0,-0.38717902675525234,-0.2427365774824924,0.0
2019-02-22,1.0,-0.0,-0.16689405091013534,-0.0,-0.3887193480056009,-0.2395253653107385,0.0
2019-02-25,1.0,-0.0,-0.16547760602457393,-0.0,-0.39460598854177925,-0.24150542283717077,0.0
2019-02-26,1.0,-0.0,-0.16645949305518024,-0.0,-0.3935758165342557,-0.2414743555099173,0.0
2019-02-27,1.0,-0.0,-0.16313987022350396,-0.0,-0.39918889689978376,-0.24012256669069937,0.0
2019-02-28,1.0,-0.0,-0.16325536941193444,-0.0,-0.3989684958433268,-0.24112311326709104,0.0
2019-03-01,1.0,-0.0,-0.16128509135464342,-0.0,-0.4056722764784316,-0.234909366103283,0.0
2019-03-04,1.0,-0.0,-0.15630406574394462,-0.0,-0.4023572664359861,-0.24354815455594003,0.0
2019-03-05,1.0,-0.0,-0.15434582558957796,-0.0,-0.405802854513632,-0.24420346078201402,0.0
2019-03-06,1.0,-0.0,-0.1534395352613253,-0.0,-0.40893755976113594,-0.24173266701546123,0.0
2019-03-07,1.0,-0.0,-0.15192158420131055,-0.0,-0.40800043323645685,-0.24524793761395025,0.0
2019-03-08,1.0,-0.0,-0.1447105425736817,-0.0,-0.42820801686230325,-0.24413998619035504,0.0
2019-03-11,1.0,-0.0,-0.14245953270343512,-0.0,-0.42692082326228664,-0.26170072511535925,0.0
2019-03-12,1.0,-0.0,-0.1318612452538062,-0.0,-0.43394035462823016,-0.27739890146348656,0.0
2019-03-13,1.0,-0.0,-0.14458185560190376,-0.0,-0.4299049964166927,-0.2631066355500836,0.0
2019-03-14,1.0,-0.0,-0.14498851630684426,-0.0,-0.42899402847955903,-0.2633899862195682,0.0
2019-03-15,1.0,-0.0,-0.14333830268897357,-0.0,-0.4295915925864576,-0.26757219369443985,0.0
2019-03-18,1.0,-0.0,-0.14720849894134688,-0.0,-0.43265480479922735,-0.277422829761153,0.0
2019-03-19,1.0,-0.0,-0.1490388197600775,-0.0,-0.43020266746144104,-0.2835109157290813,0.0
2019-03-20,1.0,-0.0,-0.14800865155131265,-0.0,-0.4305451968973747,-0.28602326968973746,0.0
2019-03-21,1.0,-0.0,-0.14840830966970558,-0.0,-0.46327155881034227,-0.25650127036317444,0.0
2019-03-22,1.0,-0.0,-0.14608408284356986,-0.0,-0.47777756914584,-0.253825788159303,0.0
2019-03-25,1.0,-0.0,-0.13003344731580618,-0.0,-0.48642487433899506,-0.25210680718276435,0.0
2019-03-26,1.0,-0.0,-0.1346189922335197,-0.0,-0.48315386635650776,-0.25820733125726936,0.0
2019-03-27,1.0,-0.0,-0.12850901044499033,-0.0,-0.48770791531494356,-0.2590245091604628,0.0
2019-03-28,1.0,-0.0,-0.125857048933972,-0.0,-0.4876115337653799,-0.2650136188597727,0.0
2019-03-29,1.0,-0.0,-0.12442249183037223,-0.0,-0.48794275626338124,-0.2657288810427074,0.0
2019-04-01,1.0,-0.0,-0.13010803193987788,-0.0,-0.4890183184593706,-0.25968999530295916,0.0
2019-04-02,1.0,-0.0,-0.13187434081663402,-0.0,-0.493125659183366,-0.25838104565315656,0.0
2019-04-03,1.0,-0.0,-0.13195530515724216,-0.0,-0.4907388215786399,-0.26157411769139455,0.0
2019-04-04,1.0,-0.0,-0.13116856178461656,-0.0,-0.4884690086930286,-0.2660519318888952,0.0
2019-04-05,1.0,-0.0,-0.13150602296077063,-0.0,-0.49126246536090634,-0.262352253661847,0.0
2019-04-08,1.0,-0.0,-0.12385088263493316,-0.0,-0.4902148778974677,-0.26588084898388886,0.0
2019-04-09,1.0,-0.0,-0.11750522726844614,-0.0,-0.5072239908075424,-0.2589711228737733,0.0
2019-04-10,1.0,-0.0,-0.11071374792952869,-0.0,-0.5104841138382774,-0.2610299653666617,0.0
2019-04-11,1.0,-0.0,-0.10518485036819404,-0.0,-0.5238714051641336,-0.2542893195472437,0.0
2019-04-12,1.0,-0.0,-0.10565860088503908,-0.0,-0.5229451087468223,-0.25447697956877885,0.0
2019-04-15,1.0,-0.0,-0.10614241369579532,-0.0,-0.5200075251622613,-0.25514062646975827,0.0
2019-04-16,1.0,-0.0,-0.10617070140431459,-0.0,-0.5228342306389067,-0.2534731373065773,0.0
2019-04-17,1.0,-0.0,-0.10795401087631486,-0.0,-0.5201625802081178,-0.2536175978021565,0.0
2019-04-18,1.0,-0.0,-0.11015960249943536,-0.0,-0.5143416396898292,-0.25758488293307236,0.0
2019-04-22,1.0,-0.0,-0.11380318898009247,-0.0,-0.514520237758279,-0.2586659118784791,0.0
2019-04-23,1.0,-0.0,-0.12226745062565957,-0.0,-0.5142657922508669,-0.24798356701341778,0.0
2019-04-24,1.0,-0.0,-0.11914693724163847,-0.0,-0.5064073656520106,-0.25343855693348366,0.0
2019-04-25,1.0,-0.0,-0.11119689665561917,-0.0,-0.5127109068996687,-0.2591706839409461,0.0
2019-04-26,1.0,-0.0,-0.11073901264298616,-0.0,-0.5172147802528597,-0.2534617700180614,0.0
2019-04-29,1.0,-0.0,-0.10960526315789473,-0.0,-0.5159962406015037,-0.25411654135338346,0.0
2019-04-30,1.0,-0.0,-0.1040876131795469,-0.0,-0.5162302288011421,-0.25818086185520533,0.0
2019-05-01,1.0,-0.0,-0.1076421423484877,-0.0,-0.5022113114201118,-0.26413927513961244,0.0
2019-05-02,1.0,-0.0,-0.10524638115952899,-0.0,-0.4946748668716718,-0.2751256281407035,0.0
2019-05-03,1.0,-0.0,-0.10724453101588254,-0.0,-0.4910286185196285,-0.27466661672160625,0.0
2019-05-06,1.0,-0.0,-0.10225086392079948,-0.0,-0.49513402446997284,-0.270533295974596,0.0
2019-05-07,1.0,-0.0,-0.0997550989886149,-0.0,-0.4965321268998523,-0.2731861434633864,0.0
2019-05-08,1.0,-0.0,-0.1064719722149606,-0.0,-0.48521118870672597,-0.27559099226948497,0.0
2019-05-09,1.0,-0.0,-0.1040464579533187,-0.0,-0.48084726203328004,-0.2764024866917321,0.0
2019-05-10,1.0,-0.0,-0.10429092268860428,-0.0,-0.47931195662335224,-0.2860802094045059,0.0
2019-05-13,1.0,-0.0,-0.10345085990482969,-0.0,-0.48512495784780246,-0.2848739180935966,0.0
2019-05-14,1.0,-0.0,-0.09372149731027679,-0.0,-0.485341473856635,-0.2823371740222996,0.0
2019-05-15,1.0,-0.0,-0.09786217960676044,-0.0,-0.4885274036488453,-0.27907323807036527,0.0
2019-05-16,1.0,-0.0,-0.09828055648800864,-0.0,-0.48718809443884975,-0.2794188952295699,0.0
2019-05-17,1.0,-0.0,-0.09439985066268435,-0.0,-0.4834982266193766,-0.2888183684898264,0.0
2019-05-20,1.0,-0.0,-0.09356637877968253,-0.0,-0.483594172620269,-0.28819787722210827,0.0
2019-05-21,1.0,-0.0,-0.09423761674838275,-0.0,-0.48166514419939965,-0.2883428720568222,0.0
2019-05-22,1.0,-0.0,-0.08864699632812062,-0.0,-0.4885090678645318,-0.2867420924120706,0.0
2019-05-23,1.0,-0.0,-0.08202855919423603,-0.0,-0.48539459721110345,-0.2943235343399177,0.0
2019-05-24,1.0,-0.0,-0.06762854437078715,-0.0,-0.48922065623085076,-0.3000575641097061,0.0
2019-05-28,1.0,-0.0,-0.0692946135135637,-0.0,-0.4868447926917578,-0.30061087695192823,0.0
2019-05-29,1.0,-0.0,-0.07381667222654657,-0.0,-0.48962155750769115,-0.2898550724637682,0.0
2019-05-30,1.0,-0.0,-0.0731689240518056,-0.0,-0.4891145244668433,-0.29054492227307255,0.0
2019-05-31,1.0,-0.0,-0.07556362423815786,-0.0,-0.4915433207980586,-0.2853781886219225,0.0
2019-06-03,1.0,-0.0,-0.08134156454436561,-0.0,-0.4923984151847416,-0.26906846033354836,0.0
2019-06-04,1.0,-0.0,-0.09610027855153203,-0.0,-0.474857059082246,-0.2616185310071837,0.0
2019-06-05,1.0,-0.0,-0.08866054378466856,-0.0,-0.4817313812858053,-0.24828589615349644,0.0
2019-06-06,1.0,-0.0,-0.09194712631138748,-0.0,-0.478045055364643,-0.24822269495809016,0.0
2019-06-07,1.0,-0.0,-0.09884334194158513,-0.0,-0.4726839559160513,-0.24713563452515186,0.0
2019-06-10,1.0,-0.0,-0.10098423766979009,-0.008335149269993463,-0.46063049320839694,-0.2459867799811143,0.0
2019-06-11,1.0,-0.0,-0.10005635441473214,-0.012216182806449856,-0.46110636441309605,-0.2444690868766929,0.0
2019-06-12,1.0,-0.0,-0.09733772496497008,-0.009153276436227322,-0.4638327297872728,-0.24943133222935965,0.0
2019-06-13,1.0,-0.0,-0.10261217802857923,-0.014398834986802585,-0.46072631291526345,-0.2426139983617002,0.0
2019-06-14,1.0,-0.0,-0.10064964606117956,-0.020126289738503816,-0.4617946244972977,-0.23718450312084877,0.0
2019-06-17,1.0,-0.0,-0.10105328263993742,-0.02062905895835986,-0.46286223645194735,-0.2345964235687908,0.0
2019-06-18,1.0,-0.0,-0.09767196345037223,-0.022497679244252715,-0.46211252480023296,-0.23790021660386976,0.0
2019-06-19,1.0,-0.0,-0.09495246923678136,-0.027227947725248558,-0.4611483723212825,-0.23429121907773956,0.0
2019-06-20,1.0,-0.0,-0.09403898911720354,-0.03230319216584002,-0.45709561962900386,-0.2333714867099072,0.0
2019-06-21,1.0,-0.0,-0.09117279138490546,-0.033466886636813575,-0.45635345093275803,-0.231947642270527,0.0
2019-06-24,1.0,-0.0,-0.08178667972931294,-0.038262668045501554,-0.44643407899272486,-0.24775485767158328,0.0
2019-06-25,1.0,-0.0,-0.06085085431900654,-0.04385565017596965,-0.46439577672824084,-0.2543992414157807,0.0
2019-06-26,1.0,-0.0,-0.061178357882455875,-0.04161805454280297,-0.4565407612658597,-0.26361747119731654,0.0
2019-06-27,1.0,-0.0,-0.058298664331070726,-0.04541639296401723,-0.4559886139697833,-0.26496241150281,0.0
2019-06-28,1.0,-0.0,-0.056328549862679836,-0.04976264527745948,-0.4505192702933741,-0.26221785707789963,0.0
2019-07-01,1.0,-0.0,-0.053258202308461323,-0.05127692447514314,-0.45536671816777247,-0.2577660638007816,0.0
2019-07-02,1.0,-0.0,-0.05385020809479672,-0.051160423822765026,-0.45544590443996147,-0.2569652690692983,0.0
2019-07-03,1.0,-0.0,-0.057364847692698694,-0.049213956359147513,-0.4498420651345169,-0.2589224122281523,0.0
2019-07-05,1.0,-0.0,-0.06612558426029928,-0.04337113663538534,-0.4444363926229211,-0.2577267292293199,0.0
2019-07-08,1.0,-0.0,-0.06616181745715424,-0.04335302003695786,-0.44441827602449363,-0.2577267292293199,0.0
2019-07-09,1.0,-0.0,-0.06419493826713495,-0.04359317860892864,-0.44442231796951376,-0.2581375140301966,0.0
2019-07-10,1.0,-0.0,-0.054271848176451414,-0.04029191264351164,-0.45525334105972254,-0.2610734852051718,0.0
2019-07-11,1.0,-0.0,-0.05438132182866258,-0.03638110430337527,-0.4584707972301779,-0.263459377152594,0.0
2019-07-12,1.0,-0.0,-0.05329102447869447,-0.03590208522212149,-0.45619220308250225,-0.2678331822302811,0.0
2019-07-15,1.0,-0.0,-0.06850009964309656,-0.0467235538163306,-0.4443719767378662,-0.2520970342591083,0.0
2019-07-16,1.0,-0.0,-0.06339676032578136,-0.04921184857334616,-0.4458996172613326,-0.25543724718387784,0.0
2019-07-17,1.0,-0.0,-0.05934125759912893,-0.05101170492695762,-0.4473278286906814,-0.25703656655475904,0.0
2019-07-18,1.0,-0.0,-0.060349669354108154,-0.05596521424042032,-0.44246761482018293,-0.25299393060965664,0.0
2019-07-19,1.0,-0.0,-0.06129733647399892,-0.054611342634535244,-0.4456604457329227,-0.25035332487769524,0.0
2019-07-22,1.0,-0.0,-0.04826412155676693,-0.04947751598239672,-0.4492638136805694,-0.2640491153086912,0.0
2019-07-23,1.0,-0.0,-0.0475214481345111,-0.05261821413672393,-0.45129051566212613,-0.2623655523914897,0.0
2019-07-24,1.0,-0.0,-0.049101969872537655,-0.06003765932792584,-0.44669756662804166,-0.2546893105446118,0.0
2019-07-25,1.0,-0.0,-0.05279081142774326,-0.057392344064204064,-0.44515299190202723,-0.25629087483468904,0.0
2019-07-26,1.0,-0.0,-0.05459749293529455,-0.05693428012462865,-0.44467792188971816,-0.2552532425186581,0.0
2019-07-29,1.0,-0.0,-0.054554599507805064,-0.06233271659271767,-0.42508397851587054,-0.2543605956636548,0.0
2019-07-30,1.0,-0.0,-0.04672413485392015,-0.06350056218878836,-0.4195534614766826,-0.25494815370063,0.0
2019-07-31,1.0,-0.0,-0.03924248340491995,-0.06432146533669376,-0.41778779596038473,-0.2535408753682865,0.0
2019-08-01,1.0,-0.0,-0.04178485321231031,-0.062136576372145785,-0.41783080414125656,-0.25104595092894627,0.0
2019-08-02,1.0,-0.0,-0.03979526778124114,-0.06411164635874185,-0.4181425332955511,-0.24900821762538963,0.0
2019-08-05,1.0,-0.0,-0.04102910824852324,-0.06371432638246388,-0.4167496975304249,-0.2577574549854103,0.0
2019-08-06,1.0,-0.0,-0.04249892994721073,-0.06850121272649451,-0.4111321158510487,-0.2613068911399629,0.0
2019-08-07,1.0,-0.0,-0.051664916620690886,-0.06467458043389275,-0.4024275214009859,-0.2609585506059905,0.0
2019-08-08,1.0,-0.0,-0.047706356694020687,-0.05876070277871726,-0.40623386795307687,-0.2673870089182406,0.0
2019-08-09,1.0,-0.0,-0.045075569431632725,-0.06070389555098276,-0.40129851699425245,-0.26683459873696164,0.0
2019-08-12,1.0,-0.0,-0.040965682643811945,-0.05983493810178817,-0.40791097943780197,-0.2547525835008641,0.0
2019-08-13,1.0,-0.0,-0.03581257497706584,-0.058887869592830426,-0.4112977206971985,-0.25816808976077904,0.0
2019-08-14,1.0,-0.0,-0.042472740063313405,-0.05963770664790714,-0.4005627857896588,-0.25604994723883223,0.0
2019-08-15,1.0,-0.0,-0.04326044156939952,-0.06500492195190549,-0.39711362677541834,-0.25246097595274924,0.0
2019-08-16,1.0,-0.0,-0.044889357218124336,-0.0654373024236038,-0.39661046715841236,-0.24927994380049176,0.0
2019-08-19,1.0,-0.0,-0.03440973133805898,-0.0668241883258948,-0.40140019252647235,-0.24758904349348035,0.0
2019-08-20,1.0,-0.0,-0.03558340023035845,-0.074971205193536,-0.393633730061778,-0.2409689016090189,0.0
2019-08-21,1.0,-0.0,-0.037037681966984745,-0.05721947482064498,-0.40288709340391443,-0.2441840217315595,0.0
2019-08-22,1.0,-0.0,-0.03691959229898075,-0.05761825943026397,-0.40247408310828475,-0.24530011325028314,0.0
2019-08-23,1.0,-0.0,-0.04066540221684734,-0.056795837756007585,-0.4025996624266996,-0.24000765630165827,0.0
2019-08-26,1.0,-0.0,-0.035041362278293006,-0.05883978377631556,-0.3999965459475329,-0.23313127126401048,0.0
2019-08-27,1.0,-0.0,-0.03184526379414559,-0.055366548657283486,-0.39927467403505745,-0.2404800967101287,0.0
2019-08-28,1.0,-0.0,-0.022191137360549857,-0.06298138362173178,-0.4050702863261147,-0.23669395226746792,0.0
2019-08-29,1.0,-0.0,-0.011008351162951206,-0.06730968320795087,-0.4096210918627925,-0.23750776451100836,0.0
2019-08-30,1.0,-0.0,-0.0016832125313455395,-0.06841056645254372,-0.416612277146096,-0.23085775136546324,0.0
2019-09-03,1.0,-0.0,-0.003142494075625923,-0.0648761891678401,-0.42609128687708214,-0.22309990727066664,0.0
2019-09-04,1.0,-0.0,-0.0028856063208519407,-0.06590518722088629,-0.4261078667124699,-0.22272414977670904,0.0
2019-09-05,1.0,-0.0,-0.004674423000910825,-0.07616559830895873,-0.41526749041915134,-0.22244754163157984,0.0
2019-09-06,1.0,-0.0,-0.0,-0.08426754431074086,-0.42228050327402383,-0.2076176763001817,0.0
2019-09-09,1.0,-0.0,-0.0,-0.08195876288659794,-0.4221134020618557,-0.2141408934707904,0.0
2019-09-10,1.0,-0.0,-0.0,-0.09992796130492951,-0.430534115467737,-0.18474494871530994,0.0
