Date,IWF,IWM,MTUM,SAGE,SPY,VLUE,VXX
2018-10-25,-0.8177113617862543,-1.5058146296080939,-0.10315152924758693,1.0,-1.2593906268170718,-1.1285614606349577,0.0
2018-10-26,-0.8004136504653568,-1.4844306560955993,-0.086981500631966,1.0,-1.2595082155578536,-1.1138687808801564,0.0
2018-10-29,-0.7729959258621678,-1.5179893269065243,-0.05468525850691456,1.0,-1.2548344522866817,-1.1377173351695644,0.0
2018-10-30,-0.7695617255621844,-1.518184947223497,-0.05231757687012391,1.0,-1.2552776502983019,-1.1412345112436897,0.0
2018-10-31,-0.7713050403913984,-1.4874274661508706,-0.05398793946979179,1.0,-1.246842644214359,-1.1293662532711344,0.0
2018-11-01,-0.7835923217550275,-1.4814899451553931,-0.06307129798903108,1.0,-1.251713893967093,-1.1330553016453382,0.0
2018-11-02,-0.783970336565887,-1.475755847119224,-0.062293211637193376,1.0,-1.2514546491728464,-1.1309184255561893,0.0
2018-11-05,-0.7786015740846356,-1.491616288354055,-0.061822744382342885,1.0,-1.2524238622105623,-1.1186837002395347,0.0
2018-11-06,-0.8348720345915626,-1.5675470375131473,-0.03330606520976978,1.0,-1.280355264695571,-1.1270889330372795,0.0
2018-11-07,-0.8328468005604858,-1.566499299392807,-0.035614198972442786,1.0,-1.2779075198505372,-1.1254670714619337,0.0
2018-11-08,-0.796673042369443,-1.5803628354489077,-0.0,1.0,-1.2735176491045037,-1.1454819451689562,0.0
2018-11-09,-0.7949686265396236,-1.5848245410178947,-0.0,1.0,-1.28119916337439,-1.148907738786893,0.0
2018-11-12,-0.7936599757042864,-1.5564875339850754,-0.0,1.0,-1.2911436339445828,-1.1434025568346156,0.0
2018-11-13,-0.7730145960234456,-1.5522353752442248,-0.0,1.0,-1.2873807608320882,-1.1338351913573153,0.0
2018-11-14,-0.7773573751108483,-1.610700561631688,-0.0,1.0,-1.3385752290866095,-1.1852793378657995,0.0
2018-11-15,-0.7761053066524999,-1.6120654034590638,-0.0,1.0,-1.3423646774098341,-1.1723038781653976,0.0
2018-11-16,-0.7725587144622991,-1.6019188886926834,-0.0,1.0,-1.3383365707222319,-1.1734063217375947,0.0
2018-11-19,-0.7693712804195392,-1.6050910376524659,-0.0,1.0,-1.3421719403688646,-1.1757704319132638,0.0
2018-11-20,-0.713951447791752,-1.5919859608072537,-0.0,1.0,-1.3447206785609829,-1.1990055571804623,0.0
2018-11-21,-0.7236681931482234,-1.5817633760361718,-0.0,1.0,-1.33957451741928,-1.1517593183003885,0.0
2018-11-23,-0.7251678629312341,-1.564482519101644,-0.0,1.0,-1.3456818708034266,-1.15304468626997,0.0
2018-11-26,-0.7239534883720932,-1.590232558139535,-0.0,1.0,-1.3469767441860465,-1.1527906976744187,0.0
2018-11-27,-0.7064814814814814,-1.5978009259259258,-0.0,1.0,-1.3390046296296296,-1.1436921296296296,0.0
2018-11-28,-0.7021853095364317,-1.677622665959828,-0.0,1.0,-1.3501207516051128,-1.160452376745008,0.0
2018-11-29,-0.6687990694969469,-1.6543762721721431,-0.0,1.0,-1.3362023844140738,-1.1562663564989824,0.0
2018-11-30,-0.6727655345764891,-1.665867773426083,-0.0,1.0,-1.3517858186707197,-1.155199625884141,0.0
2018-12-03,-0.6700735895339329,-1.6657516645251722,-0.0,1.0,-1.3507767784137368,-1.1538955729470854,0.0
2018-12-04,-0.6551704048936791,-1.6742790562190504,-0.0,1.0,-1.3450626274395572,-1.1512962423536266,0.0
2018-12-06,-0.6404068946029953,-1.5767730997456908,-0.0,1.0,-1.3359141000282566,-1.098219836111896,0.0
2018-12-07,-0.6345685997171145,-1.58008486562942,-0.0,1.0,-1.3389533239038192,-1.104101838755304,0.0
2018-12-10,-0.5905198947898596,-1.5891767866136886,-0.0,1.0,-1.340030219933964,-1.0765571660417483,0.0
2018-12-11,-0.6233671171171171,-1.5882882882882883,-0.0,1.0,-1.3617117117117117,-1.0572635135135133,0.0
2018-12-12,-0.6245495495495496,-1.5878378378378377,-0.0,1.0,-1.3618806306306306,-1.0563063063063063,0.0
2018-12-13,-0.6245077078879262,-1.5847867671880274,-0.0,1.0,-1.3623269944863283,-1.0545740969956114,0.0
2018-12-14,-0.6145631067961165,-1.6519703026841805,-0.0,1.0,-1.3655625356938892,-1.0789263278126784,0.0
2018-12-17,-0.5748913789160759,-1.6641321747084383,-0.0,1.0,-1.3489595243539905,-1.1289160759204209,0.0
2018-12-18,-0.5490073383013823,-1.6479890778770123,-0.0,1.0,-1.3504749985778486,-1.1411343079811138,0.0
2018-12-19,-0.5386719863208891,-1.6543174693644913,-0.0,1.0,-1.3595896266742662,-1.1469934454260473,0.0
2018-12-20,-0.5375106322653813,-1.638616387865041,-0.0,1.0,-1.3564502409980153,-1.1379642755883186,0.0
2018-12-21,-0.5327729183232989,-1.6439850051118936,-0.0,1.0,-1.3610700897421335,-1.1419970464614335,0.0
2018-12-24,-0.5004791701899769,-1.6119285190822483,-0.0,1.0,-1.3545295676193698,-1.1703027228141385,0.0
2018-12-26,-0.5034074908476485,-1.6566037735849055,-0.0,1.0,-1.3181075753308926,-1.1540411151788228,0.0
2018-12-27,-0.4212912977758584,-1.5963074929820775,-0.0,1.0,-1.215558194774347,-1.1652450874541136,0.0
2018-12-28,-0.41260327231491983,-1.607538204006696,-0.0,1.0,-1.2170203574707057,-1.1627517684540203,0.0
2018-12-31,-0.4107509454349001,-1.61172339276067,-0.0,1.0,-1.2173419773095624,-1.162668827660724,0.0
2019-01-02,-0.41470988831381095,-1.6253881776082812,-0.0,1.0,-1.2355216562244622,-1.1724870607463909,0.0
2019-01-03,-0.4517302182058629,-1.632852104915142,-0.0,1.0,-1.2884615384615385,-1.1371500991844832,0.0
2019-01-04,-0.3826923076923077,-1.6664285714285716,-0.0,1.0,-1.277912087912088,-1.1675824175824177,0.0
2019-01-07,-0.36418489386919506,-1.6276802068742593,-0.0,1.0,-1.2599396616743885,-1.1354918651007435,0.0
2019-01-08,-0.7692689850958127,-1.9156139105748757,-0.27416607523066006,1.0,-1.5481192334989353,-1.5900638750887153,0.0
2019-01-09,-0.7726880483244644,-1.9151445419243494,-0.2706745289802963,1.0,-1.5876600028764563,-1.6449014813749463,0.0
2019-01-10,-0.78587019790454,-1.9276047729918508,-0.27393771827706637,1.0,-1.6217986030267753,-1.6666909196740394,0.0
2019-01-11,-0.7905923599444891,-1.919947410707764,-0.27550945876853405,1.0,-1.632459279818859,-1.6856328975239208,0.0
2019-01-14,-0.7971078001752849,-1.9166666666666667,-0.2820625182588373,1.0,-1.6318288051416887,-1.675869120654397,0.0
2019-01-15,-0.7879408751646422,-1.9066295916873994,-0.29313625054880726,1.0,-1.6338357968681398,-1.6958144299721938,0.0
2019-01-16,-0.7785724711720916,-1.913005400671435,-0.2760180995475113,1.0,-1.6275726171361846,-1.7030360531309299,0.0
2019-01-17,-0.7804290718038529,-1.9105370694687682,-0.27626970227670755,1.0,-1.6269702276707532,-1.703006421482779,0.0
2019-01-18,-0.7837043567702593,-1.8981705973109981,-0.3009330688413783,1.0,-1.63323782234957,-1.730952905738006,0.0
2019-01-22,-0.727767283717416,-2.0176048356630147,-0.21609369097091047,1.0,-1.7736305251227806,-1.8207026822818284,0.0
2019-01-23,-0.7179254555076737,-1.9751266349134344,-0.24230740152717928,1.0,-1.7790882286232705,-1.8458456188100099,0.0
2019-01-24,-0.7216111658954715,-1.98695289387848,-0.23871652886292952,1.0,-1.782598801486763,-1.855571569445498,0.0
2019-01-25,-0.7528238685051024,-1.9825504401339875,-0.2689880813274129,1.0,-1.8601698216094102,-1.925371971644465,0.0
2019-01-28,-0.7361949133124571,-1.8975024822424198,-0.31543572901550454,1.0,-1.8247154968303676,-1.8637439853356756,0.0
2019-01-29,-0.7387207966296438,-1.8936039831482192,-0.3231711987744159,1.0,-1.8299502106472616,-1.8743776330907698,0.0
2019-01-30,-0.7354858501418821,-1.8952373648285912,-0.3217271263133676,1.0,-1.8343431244727355,-1.8824296341743998,0.0
2019-01-31,-0.711968637097394,-1.9187485586901374,-0.32400645706818354,1.0,-1.822353755092628,-1.9099853947267273,0.0
2019-02-01,-0.7172067901234569,-1.9281635802469137,-0.31342592592592594,1.0,-1.841820987654321,-1.9155092592592593,0.0
2019-02-04,-0.7168865231813624,-1.9298773432075909,-0.3123505361413253,1.0,-1.8415490241456454,-1.9136773894931731,0.0
2019-02-05,-0.7055966697502313,-1.9287696577243292,-0.30696885599753315,1.0,-1.8428923835954363,-1.9246839346284306,0.0
2019-02-06,-0.7038236201048412,-1.9232192414431082,-0.30897317298797405,1.0,-1.8439716312056738,-1.9288467468393462,0.0
2019-02-07,-0.7024869511820694,-1.9080442124654589,-0.3103315934909426,1.0,-1.8332821614983112,-1.921553576911268,0.0
2019-02-08,-0.7073621047772907,-1.9049926917455189,-0.336410493114855,1.0,-1.832910223863374,-1.9111470113085625,0.0
2019-02-11,-0.7111402966625464,-1.9036619283065512,-0.34417490729295425,1.0,-1.846183559950556,-1.9204264524103831,0.0
2019-02-12,-0.724031007751938,-1.9043410852713176,-0.3468992248062015,1.0,-1.8543410852713178,-1.9223255813953488,0.0
2019-02-13,-0.7136110250851657,-1.9174667079591206,-0.35057293279653146,1.0,-1.8480953855682873,-1.9126664602043977,0.0
2019-02-14,-0.7193921066914787,-1.885322167946034,-0.3716368147631232,1.0,-1.8575637745212066,-1.919671241373963,0.0
2019-02-15,-0.7195528991694481,-1.9053015601956067,-0.3665295350461849,1.0,-1.8543817433827525,-1.916323837615462,0.0
2019-02-19,-0.7334005584858826,-1.886518771331058,-0.3714706794911573,1.0,-1.8549488054607506,-1.9104095563139931,0.0
2019-02-20,-0.7423226812159003,-1.8933749025720967,-0.3757599376461419,1.0,-1.8675759937646141,-1.915120810600156,0.0
2019-02-21,-0.7459598719650246,-1.899367632133656,-0.3822312436568038,1.0,-1.867827308923413,-1.9116246389257552,0.0
2019-02-22,-0.7463536385617346,-1.891272131658997,-0.387177287263084,1.0,-1.8681850089696594,-1.9066375477731847,0.0
2019-02-25,-0.7540249744757717,-1.8974318699442394,-0.4030472001884866,1.0,-1.8809392916044922,-1.9181653969999215,0.0
2019-02-26,-0.7558404782506096,-1.8995516400534886,-0.39951231023361916,1.0,-1.8861008416581453,-1.925037363328876,0.0
2019-02-27,-0.7564627994955864,-1.9080233291298867,-0.3992749054224464,1.0,-1.8898959646910467,-1.9277269861286257,0.0
2019-02-28,-0.7565238019927251,-1.920607306658232,-0.3968053139332596,1.0,-1.9018662027518585,-1.9317570773367074,0.0
2019-03-01,-0.7553570016604729,-1.9221159168182178,-0.4001739542974619,1.0,-1.9017158219340555,-1.927650826282913,0.0
2019-03-04,-0.7471945629840365,-1.9197091828670774,-0.40050576892682155,1.0,-1.8984510826616088,-1.9368579105421209,0.0
2019-03-05,-0.7639416983523448,-1.9100918884664133,-0.4044676806083651,1.0,-1.9051013941698354,-1.937896070975919,0.0
2019-03-06,-0.7651065177793618,-1.9067078482616617,-0.4079353765740081,1.0,-1.9042527916369685,-1.9355349647580582,0.0
2019-03-07,-0.7692854322937228,-1.8810896170548754,-0.4127121989735491,1.0,-1.9076194236083694,-1.9249901302802999,0.0
2019-03-08,-0.7761539690145344,-1.8739817920459991,-0.4766011819198211,1.0,-1.9246925411276155,-1.9345152531544483,0.0
2019-03-11,-0.7751612903225806,-1.8825,-0.5012096774193548,1.0,-1.9363709677419354,-1.969274193548387,0.0
2019-03-12,-0.780931408531115,-1.8521327787293043,-0.554440910203083,1.0,-1.9565288312535682,-2.011907674741049,0.0
2019-03-13,-0.8047376213192959,-1.8614081263365687,-0.5903931567692055,1.0,-1.9561605527224875,-2.0123375555189997,0.0
2019-03-14,-0.8062346185397868,-1.8524200164068911,-0.5945036915504512,1.0,-1.948482362592289,-2.0018867924528303,0.0
2019-03-15,-0.8154276776158723,-1.846628797233885,-0.6054993002387421,1.0,-1.9510167119453363,-2.0139952251584754,0.0
2019-03-18,-0.8327630810314612,-1.865559542685471,-0.6505048819160477,1.0,-1.964199282316615,-2.032045397646666,0.0
2019-03-19,-0.8239072405739072,-1.8663663663663663,-0.6511511511511512,1.0,-1.9612112112112112,-2.039039039039039,0.0
2019-03-20,-0.8312970711297071,-1.873723849372385,-0.6529707112970712,1.0,-1.9634309623430963,-2.0467782426778243,0.0
2019-03-21,-0.8352291736366678,-1.87186349949816,-0.6566577450652392,1.0,-1.9658748745399799,-2.034376045500167,0.0
2019-03-22,-0.8409339964595802,-1.8709432689876087,-0.6902132681446514,1.0,-1.9884514878192698,-2.038944617718958,0.0
2019-03-25,-0.82242529019511,-1.73680744216679,-0.7515435910101259,1.0,-1.9404791306495432,-1.9813122581707419,0.0
2019-03-26,-0.8307615729218517,-1.7521154803384769,-0.7721918035506886,1.0,-1.947901111664178,-1.9929483988717438,0.0
2019-03-27,-0.8300323195491838,-1.744841302726444,-0.769702494406232,1.0,-1.9500290047236264,-1.9924587718571312,0.0
2019-03-28,-0.8252822045152722,-1.7412848605577689,-0.7856905710491368,1.0,-1.9483731739707835,-1.9995849933598937,0.0
2019-03-29,-0.8189962671090834,-1.7359601824968893,-0.7969307341352136,1.0,-1.944421401907922,-1.9990045624222315,0.0
2019-04-01,-0.8076796308503625,-1.7367336849044168,-0.7846901779828609,1.0,-1.927900461437047,-1.9829433091628215,0.0
2019-04-02,-0.8198398943632912,-1.736320871502847,-0.8304860939176364,1.0,-1.9196170669307584,-1.9466864735495586,0.0
2019-04-03,-0.8249958725441638,-1.7349347861977877,-0.8290407792636619,1.0,-1.9226514776291894,-1.9432062076935777,0.0
2019-04-04,-0.8295182216345756,-1.7353111313114618,-0.8257168829022394,1.0,-1.9252127923312123,-1.948020824725229,0.0
2019-04-05,-0.8198293376676147,-1.7099553027224705,-0.8324258431531897,1.0,-1.8735473384802923,-1.8909386428281185,0.0
2019-04-08,-0.8166829109811566,-1.7089018843404808,-0.828866146848603,1.0,-1.8750812215724497,-1.8926250812215726,0.0
2019-04-09,-0.8342437831227069,-1.699714635140644,-0.8415002038320424,1.0,-1.8865878516102732,-1.8911536893599674,0.0
2019-04-10,-0.8358038768529077,-1.6838247271542597,-0.8520931747841668,1.0,-1.888011076722593,-1.8848346636259976,0.0
2019-04-11,-0.8492949710652865,-1.667454560273861,-0.8657592305811395,1.0,-1.8916782133833239,-1.8763550411606489,0.0
2019-04-12,-0.8496742671009772,-1.66685667752443,-0.8657980456026058,1.0,-1.8875407166123777,-1.8734527687296414,0.0
2019-04-15,-0.8467939304943711,-1.6724588024147495,-0.8675150921846958,1.0,-1.8901941589166258,-1.8810572687224671,0.0
2019-04-16,-0.8469570892478382,-1.6725403817914832,-0.8666992984173602,1.0,-1.8901125795398925,-1.881628324359602,0.0
2019-04-17,-0.8471836734693877,-1.665714285714286,-0.8729795918367347,1.0,-1.894938775510204,-1.8824489795918367,0.0
2019-04-18,-0.8444390004899559,-1.6717295443410094,-0.869590070227013,1.0,-1.8946594806467418,-1.885595296423322,0.0
2019-04-22,-0.8555992141453831,-1.672478716437459,-0.8650130975769482,1.0,-1.9005402750491158,-1.8924361493123771,0.0
2019-04-23,-0.8590005725034758,-1.6676208391265233,-0.8652981107385295,1.0,-1.8974400916005563,-1.889261470516071,0.0
2019-04-24,-0.8543435662965382,-1.6510450685826257,-0.8691214892227302,1.0,-1.8963912475506204,-1.8936969301110385,0.0
2019-04-25,-0.8559391361256544,-1.646515052356021,-0.8787630890052356,1.0,-1.9018324607329842,-1.8975785340314135,0.0
2019-04-26,-0.8631225425950197,-1.6386795543905637,-0.8881061598951507,1.0,-1.9062909567496724,-1.8951507208387943,0.0
2019-04-29,-0.861995753715499,-1.6322880940715336,-0.8868201861832435,1.0,-1.897109260166585,-1.8877184386738526,0.0
2019-04-30,-0.8623898139079335,-1.6328762650995754,-0.8872837087822396,1.0,-1.895364022200457,-1.88401893568397,0.0
2019-05-01,-0.8733061224489796,-1.626938775510204,-0.8872653061224489,1.0,-1.8975510204081631,-1.878204081632653,0.0
2019-05-02,-0.8711335999347098,-1.6293968823961478,-0.8830490492124378,1.0,-1.8918632171713048,-1.8858238798661553,0.0
2019-05-03,-0.8634371957156768,-1.6306394027913016,-0.8725251541707237,1.0,-1.875365141187926,-1.8723628691983123,0.0
2019-05-06,-0.8599886630496396,-1.6039355413393797,-0.8810429994331525,1.0,-1.8780468054093447,-1.8748076767349582,0.0
2019-05-07,-0.8548844750709363,-1.6094852047020674,-0.8906364004864208,1.0,-1.8761248479935142,-1.8758816376165384,0.0
2019-05-08,-0.8365818298969072,-1.5958440721649485,-0.8895779639175257,1.0,-1.8649323453608246,-1.8672680412371132,0.0
2019-05-09,-0.8427083333333334,-1.5828525641025641,-0.8907051282051283,1.0,-1.8544070512820514,-1.842147435897436,0.0
2019-05-10,-0.8421010489230523,-1.5807510609336217,-0.8920650172151493,1.0,-1.853951477300024,-1.8381775962847304,0.0
2019-05-13,-0.8501283697047497,-1.586168164313222,-0.8837451861360719,1.0,-1.8575898587933248,-1.8455551989730425,0.0
2019-05-14,-0.7998727836526994,-1.5236542895762106,-0.958575176910233,1.0,-1.8469428321539318,-1.8219766239961837,0.0
2019-05-15,-0.7902699259495183,-1.5290230113862568,-0.9745202643522572,1.0,-1.8549247551556651,-1.8135998089019825,0.0
2019-05-16,-0.7811777830902862,-1.5335883337317717,-0.98167184636226,1.0,-1.856004462506973,-1.816399713124552,0.0
2019-05-17,-0.7800366738419835,-1.5237184086741609,-0.9916287969385313,1.0,-1.850035876584549,-1.8272343139599776,0.0
2019-05-20,-0.7793356169839879,-1.512467139329244,-1.0,1.0,-1.8485620967099499,-1.8259380227833983,0.0
2019-05-21,-0.7730778405025046,-1.5149876759163552,-1.0024648167289496,1.0,-1.8397074024012088,-1.8207044605231772,0.0
2019-05-22,-0.7654438621565826,-1.5080196919167859,-1.00579641098936,1.0,-1.840876607908528,-1.8200730506590441,0.0
2019-05-23,-0.7683373110580748,-1.5011933174224343,-1.0252187748607797,1.0,-1.8514717581543356,-1.80914876690533,0.0
2019-05-24,-0.7574387050702214,-1.4733793541220344,-1.0435610568912164,1.0,-1.8503530905339998,-1.8099658811394113,0.0
2019-05-28,-0.7598350253807107,-1.4663705583756343,-1.04251269035533,1.0,-1.8509676395939085,-1.8117861675126903,0.0
2019-05-29,-0.7167767307264228,-1.3667730207019366,-0.9718038139051718,1.0,-1.6959263931141946,-1.6687690138754916,0.0
2019-05-30,-0.7142645533994963,-1.3619463783143237,-0.972152273737224,1.0,-1.6909346763442454,-1.6670863575766555,0.0
2019-05-31,-0.7158167036215817,-1.3677753141167774,-0.9658536585365852,1.0,-1.6831485587583148,-1.6584626755358463,0.0
2019-06-03,-0.7120117907148121,-1.3657332350773768,-0.9843036109064113,1.0,-1.678187177597642,-1.628960943257185,0.0
2019-06-04,-0.719917471078034,-1.3650431066244197,-0.9870311694053497,1.0,-1.6775477120330116,-1.6191142878196154,0.0
2019-06-05,-0.7043718629519168,-1.3381101331199534,-0.9965083290899832,1.0,-1.6676365752527824,-1.5676147523095947,0.0
2019-06-06,-0.7016357688113413,-1.3450381679389314,-0.9866957470010905,1.0,-1.6630316248636858,-1.5736822973464195,0.0
2019-06-07,-0.7043136111920723,-1.3615563975517342,-0.9876129408335762,1.0,-1.659428737977266,-1.5735937044593413,0.0
2019-06-10,-0.6922798115259152,-1.3584632113084454,-0.9686843059079377,1.0,-1.6560347952156578,-1.5735411380935123,0.0
2019-06-11,-0.7095714390012411,-1.3624881360881944,-1.0032123822734904,1.0,-1.6550339490399357,-1.5706359056727748,0.0
2019-06-12,-0.7128186453022578,-1.3565914056809905,-1.0023306627822286,1.0,-1.6474872541879098,-1.564093226511289,0.0
2019-06-13,-0.7197605664647054,-1.3688590408058983,-1.0126286590262064,1.0,-1.641725673406818,-1.5568289656179282,0.0
2019-06-14,-0.7202746129126498,-1.3677329827636577,-1.0180397312299152,1.0,-1.6439526730937777,-1.5535349108968743,0.0
2019-06-17,-0.7221979303308554,-1.3622649759510275,-1.0161783996501967,1.0,-1.6369333916338724,-1.5499198367584899,0.0
2019-06-18,-0.7241278645453219,-1.371624580353233,-1.0150343015618157,1.0,-1.6382279959130055,-1.5492628813311924,0.0
2019-06-19,-0.725485913955012,-1.3577200262065954,-1.0243138967751328,1.0,-1.6341996069010702,-1.5378903690762176,0.0
2019-06-20,-0.7291469366941065,-1.3640270998761563,-1.0168281489036206,1.0,-1.6345159175347854,-1.5403948422816347,0.0
2019-06-21,-0.7324826831935837,-1.3707619394823187,-1.0150200510390084,1.0,-1.6301859278162596,-1.5428363106088225,0.0
2019-06-24,-0.7364154250657319,-1.3586035641250367,-1.0175284837861527,1.0,-1.6319748758399069,-1.559012562080047,0.0
2019-06-25,-0.7371687230780463,-1.3619770752719573,-1.0165729721836898,1.0,-1.6284587865956048,-1.5566912462583047,0.0
2019-06-26,-0.7171547506024976,-1.3679252172642957,-1.0076681516103119,1.0,-1.6243336011100564,-1.5859198130431607,0.0
2019-06-27,-0.7232902847079542,-1.3702670971529203,-1.0286175520986205,1.0,-1.6344291165248017,-1.5812298209568534,0.0
2019-06-28,-0.7189839964762883,-1.372632506239906,-1.0278226398473058,1.0,-1.6376449860519746,-1.5839083834972838,0.0
2019-07-01,-0.7263729012390937,-1.3649827699978003,-1.0272747268861353,1.0,-1.6377300388591538,-1.5755553926240926,0.0
2019-07-02,-0.718786635404455,-1.3716295427901526,-1.0238862837045721,1.0,-1.6357708089097305,-1.5770076201641268,0.0
2019-07-03,-0.7151875504661236,-1.3832489172722602,-1.0197460177640754,1.0,-1.6371577479263013,-1.5851134111429201,0.0
2019-07-05,-0.7142961876832845,-1.3774193548387097,-1.0179618768328447,1.0,-1.6359237536656892,-1.5857771260997067,0.0
2019-07-08,-0.7148936170212765,-1.3768892149669845,-1.0196625091709464,1.0,-1.6377842993396918,-1.5874541452677917,0.0
2019-07-09,-0.7137614678899082,-1.3716697247706422,-1.0218715596330274,1.0,-1.6400733944954127,-1.5919999999999999,0.0
2019-07-10,-0.7187248076218395,-1.3540491022352512,-1.0182484426529865,1.0,-1.6470502015390254,-1.5906925613777942,0.0
2019-07-11,-0.727710843373494,-1.337568455640745,-1.025337714494341,1.0,-1.6385542168674698,-1.572690763052209,0.0
2019-07-12,-0.7187363198599155,-1.3413833357653584,-1.0239311250547205,1.0,-1.6362177148694004,-1.5757332555085366,0.0
2019-07-15,-0.7232612507305669,-1.3568088836937462,-1.0395236703682058,1.0,-1.63062536528346,-1.5554500292226767,0.0
2019-07-16,-0.726222677096279,-1.35894436727831,-1.0421083412530157,1.0,-1.6297974998172382,-1.5534030265370278,0.0
2019-07-17,-0.7294487958421785,-1.3662982212136738,-1.0404801991069466,1.0,-1.631652148451797,-1.5522289729888001,0.0
2019-07-18,-0.728761514841351,-1.3648925281473898,-1.0415265389676853,1.0,-1.6299166544816492,-1.5459131451966661,0.0
2019-07-19,-0.733099209833187,-1.3657448053848407,-1.0448492829967808,1.0,-1.6273046532045654,-1.545361428153351,0.0
2019-07-22,-0.7292837847703877,-1.3535810761480616,-1.0356282397605314,1.0,-1.626122508578521,-1.5562531941301012,0.0
2019-07-23,-0.7281035239070038,-1.3594823804649803,-1.0359701710776428,1.0,-1.6278695715747915,-1.559584734610323,0.0
2019-07-24,-0.7305752503471968,-1.3583071412908414,-1.0439295373145239,1.0,-1.6247350339887436,-1.5518602441342009,0.0
2019-07-25,-0.7405128205128205,-1.3321611721611721,-1.0652747252747252,1.0,-1.6435897435897435,-1.5443956043956042,0.0
2019-07-26,-0.739818837911481,-1.3438397525590986,-1.0664260991236467,1.0,-1.6571176080712866,-1.5571102437587452,0.0
2019-07-29,-0.73827923750644,-1.3342165305071025,-1.0648413925075442,1.0,-1.6590858909251491,-1.5635533966291308,0.0
2019-07-30,-0.7357615894039735,-1.3360559234731422,-1.0661515820456218,1.0,-1.6571008094186903,-1.563281824871229,0.0
2019-07-31,-0.7373499300287251,-1.3365986594976798,-1.067908963688591,1.0,-1.6572880606908742,-1.5662517492818737,0.0
2019-08-01,-0.7377025036818852,-1.3501472754050075,-1.063843888070692,1.0,-1.653019145802651,-1.5590574374079527,0.0
2019-08-02,-0.7411999114456498,-1.3401225001844883,-1.084421813888274,1.0,-1.6558925540550515,-1.557966201756328,0.0
2019-08-05,-0.7386372007366482,-1.336206261510129,-1.0803683241252302,1.0,-1.6562799263351748,-1.554990791896869,0.0
2019-08-06,-0.6910222093612096,-1.3194675540765393,-1.0567170657599654,1.0,-1.6235983505751284,-1.5434420892715042,0.0
2019-08-07,-0.6802103594841871,-1.3192133131618762,-1.0430804697067935,1.0,-1.6180390461782292,-1.5435487356818676,0.0
2019-08-08,-0.6843283043384105,-1.3205081931711544,-1.0466324983758033,1.0,-1.6219591424240238,-1.5452970475709236,0.0
