Date,IWF,IWM,MTUM,PAE,SPY,VLUE,VXX
2019-08-13,-0.0,-0.0,-0.003648278890652974,1.0,-0.057280230607258266,-0.06507223367001091,0.0
2019-08-14,-0.0,-0.0,-0.0034803960217609227,1.0,-0.05780385884685131,-0.0650574997465731,0.0
2019-08-15,-0.0,-0.0,-0.005147802630100034,1.0,-0.05732269304259862,-0.06150387771158817,0.0
2019-08-16,-0.0,-0.0,-0.005171153954246529,1.0,-0.05732111741891968,-0.06167163172390535,0.0
2019-08-19,-0.0,-0.0,-0.005728057392668983,1.0,-0.057482345028584236,-0.05774016365878265,0.0
2019-08-20,-0.0,-0.0,-0.005158743509515639,1.0,-0.05793493254382128,-0.05837230427614978,0.0
2019-08-21,-0.0,-0.0,-0.005300848359874931,1.0,-0.0575920924342437,-0.057793816050475726,0.0
2019-08-22,-0.0,-0.0,-0.005029009206783002,1.0,-0.05787280750879237,-0.057133576756793085,0.0
2019-08-23,-0.0,-0.0,-0.004838005218774148,1.0,-0.05765289552372526,-0.057417714714479304,0.0
2019-08-26,-0.0,-0.0,-0.004432930982502763,1.0,-0.05663432227519904,-0.05555121319383186,0.0
2019-08-27,-0.0,-0.0,-0.00396200935257419,1.0,-0.05623821162710237,-0.055858751576433295,0.0
2019-08-28,-0.0,-0.0,-0.0036043073146236676,1.0,-0.05612899626178653,-0.05615131395413714,0.0
2019-08-29,-0.0,-0.0,-0.004150118256057834,1.0,-0.05633897094917221,-0.055134097907090895,0.0
2019-08-30,-0.0,-0.0,-0.004324324324324324,1.0,-0.056316522708275286,-0.0538757314015046,0.0
2019-09-03,-0.0,-0.0,-0.004725918990615038,1.0,-0.05733520586727301,-0.05255355669988185,0.0
2019-09-04,-0.0,-0.0,-0.00439885963740033,1.0,-0.05683994832731971,-0.052385406922357346,0.0
2019-09-05,-0.0,-0.0,-0.004138713661092754,1.0,-0.057352335814336415,-0.05106638630219285,0.0
2019-09-06,-0.0,-0.0,-0.004581290100187922,1.0,-0.057510758247990124,-0.04988268783845392,0.0
2019-09-09,-0.0,-0.0,-0.004726633747052805,1.0,-0.057653810222874684,-0.04976867298367365,0.0
2019-09-10,-0.0,-0.0,-0.007353513778104107,1.0,-0.057737876714614694,-0.047391783199279114,0.0
2019-09-11,-0.0,-0.0,-0.010905974916257692,1.0,-0.05777940996449994,-0.04416919841084366,0.0
2019-09-12,-0.0,-0.0,-0.011305596047492407,1.0,-0.057707501084936635,-0.0437535469082088,0.0
2019-09-13,-0.0,-0.0,-0.01195378759210204,1.0,-0.05779890034058277,-0.04326291654608998,0.0
2019-09-16,-0.0,-0.0,-0.009275549517849587,1.0,-0.059951450905284726,-0.044284346257488366,0.0
2019-09-17,-0.0,-0.0,-0.008504859124355734,1.0,-0.06117042001090937,-0.04352617693223943,0.0
2019-09-18,-0.0,-0.0,-0.00832748850517128,1.0,-0.06125379913830534,-0.043719314652149226,0.0
2019-09-19,-0.0,-0.0,-0.008286369812665673,1.0,-0.06036575858151605,-0.045107255028623616,0.0
2019-09-20,-0.0,-0.0,-0.00849930936149356,1.0,-0.06041972998262264,-0.04502517488749276,0.0
2019-09-23,-0.0,-0.0,-0.00812682296885089,1.0,-0.060583795337652804,-0.044552802084029126,0.0
2019-09-24,-0.0,-0.0,-0.008283602030818564,1.0,-0.060523737418722724,-0.04458003028413646,0.0
2019-09-25,-0.0,-0.0,-0.007932093271626913,1.0,-0.06019713421146315,-0.044355197579209686,0.0
2019-09-26,-0.0,-0.0,-0.008886960970780918,1.0,-0.05985073464802518,-0.043522751287441465,0.0
2019-09-27,-0.0,-0.0,-0.009542239423461898,1.0,-0.059511099248187205,-0.043106899773121585,0.0
2019-09-30,-0.0,-0.0,-0.00901491740957293,1.0,-0.059547364442764726,-0.043029279028923326,0.0
2019-10-01,-0.0,-0.0,-0.008881231590062804,1.0,-0.05966764852998389,-0.0429833824264992,0.0
2019-10-02,-0.0,-0.0,-0.008572253436674143,1.0,-0.05940616047436096,-0.04241710897421661,0.0
2019-10-03,-0.0,-0.0,-0.007753140021708792,1.0,-0.05877987727886937,-0.04105841437210642,0.0
2019-10-04,-0.0,-0.0,-0.008679362404948234,1.0,-0.05917041700844657,-0.04061453876338484,0.0
2019-10-07,-0.0,-0.0,-0.006660913054061829,1.0,-0.0580672287503596,-0.04173582066432096,0.0
2019-10-08,-0.0,-0.0,-0.006594014493555346,1.0,-0.05800741273441389,-0.04176577972008629,0.0
2019-10-09,-0.0,-0.0,-0.005221384494806212,1.0,-0.057931978496285425,-0.04073342238020069,0.0
2019-10-10,-0.0,-0.0,-0.0040916259525989,1.0,-0.0582863697021164,-0.040497171153485605,0.0
2019-10-11,-0.0,-0.0,-0.0044767890616385485,1.0,-0.058220310949388024,-0.039971330907487036,0.0
2019-10-14,-0.0,-0.0,-0.0047491019679573344,1.0,-0.05860898693170549,-0.038532736849064504,0.0
2019-10-15,-0.0,-0.0,-0.0048048842309430136,1.0,-0.058661465048875365,-0.03857131836766181,0.0
2019-10-16,-0.0,-0.0,-0.005541295319092681,1.0,-0.058299274013197754,-0.0378085994734117,0.0
2019-10-17,-0.0,-0.0,-0.005486756863954872,1.0,-0.05847031862853114,-0.03780133092415495,0.0
2019-10-18,-0.0,-0.0,-0.0055423332892591114,1.0,-0.05838732425404381,-0.037914848605050906,0.0
2019-10-21,-0.0,-0.0,-0.005531436630892303,1.0,-0.058311479383828815,-0.03803689093593671,0.0
2019-10-22,-0.0,-0.0,-0.005718063130061147,1.0,-0.05819423786701923,-0.037833966837437345,0.0
2019-10-23,-0.0,-0.0,-0.0018838200786577505,1.0,-0.058431471913454436,-0.04133387681358994,0.0
2019-10-24,-0.0,-0.0,-0.005055634051571883,1.0,-0.05781967502649241,-0.040974920522783474,0.0
2019-10-25,-0.0,-0.0,-0.002185671707694006,1.0,-0.059708577105640794,-0.04198035103212275,0.0
2019-10-28,-0.0,-0.0,-0.0025507105550832015,1.0,-0.06088579221094707,-0.04076720073319126,0.0
2019-10-29,-0.0,-0.0,-0.005768315231230833,1.0,-0.06022962544701675,-0.04116429180367799,0.0
2019-10-30,-0.0,-0.0,-0.005171463226375564,1.0,-0.05773514169147645,-0.03975079942661815,0.0
2019-10-31,-0.0,-0.0,-0.007088439880755218,1.0,-0.051915645357182294,-0.045114276250414045,0.0
2019-11-01,-0.0,-0.0,-0.009148160424262511,1.0,-0.05234780687216882,-0.04336537399182411,0.0
2019-11-04,-0.0,-0.0,-0.0073493440071158555,1.0,-0.05095619301756727,-0.05354680898376696,0.0
2019-11-05,-0.0,-0.0,-0.013240456951797158,1.0,-0.049317358595709106,-0.051969908052382274,0.0
2019-11-06,-0.0,-0.0,-0.013238402491934587,1.0,-0.04972744465457781,-0.0495049504950495,0.0
2019-11-07,-0.0,-0.0,-0.013717985803609178,1.0,-0.04927571705124497,-0.04957611090095904,0.0
2019-11-08,-0.0,-0.0,-0.014067264673804172,1.0,-0.049346718009214946,-0.049491397155385405,0.0
2019-11-11,-0.0,-0.0,-0.01614197806117899,1.0,-0.04877151520556497,-0.04987514492107376,0.0
2019-11-12,-0.0,-0.0,-0.01610799603152485,1.0,-0.04883676859107985,-0.04978429776940484,0.0
2019-11-13,-0.0,-0.0,-0.03155957950478498,1.0,-0.04046761581008156,-0.049891734823241676,0.0
2019-11-14,-0.0,-0.0,-0.03231309696173833,1.0,-0.0390922253274521,-0.050966923689910994,0.0
2019-11-15,-0.0,-0.0,-0.033231916111865815,1.0,-0.038081979544408395,-0.05138597298784116,0.0
2019-11-18,-0.0,-0.0,-0.03299446718546174,1.0,-0.03943817192209077,-0.05211191579326166,0.0
2019-11-19,-0.0,-0.0,-0.03255268528645686,1.0,-0.04037795843810254,-0.05464160474477658,0.0
2019-11-20,-0.0,-0.0,-0.032673177993819504,1.0,-0.040522861074143414,-0.054643267994496196,0.0
2019-11-21,-0.0,-0.0,-0.04008127497275699,1.0,-0.03801534689429713,-0.05702869596803487,0.0
2019-11-22,-0.0,-0.0,-0.04008762073388039,1.0,-0.038033300418808945,-0.05686267833429807,0.0
2019-11-25,-0.0,-0.0,-0.0399604936029153,1.0,-0.037928411683903415,-0.05735239025054775,0.0
2019-11-26,-0.0,-0.0,-0.04034261727834818,1.0,-0.03800555902206592,-0.0561461228657326,0.0
2019-11-27,-0.0,-0.0,-0.03928218972968681,1.0,-0.038000385675556116,-0.05705729550687977,0.0
2019-11-29,-0.0,-0.0,-0.0416661927132506,1.0,-0.04009645899923788,-0.05573692172943706,0.0
2019-12-02,-0.0,-0.0,-0.046037062865112666,1.0,-0.04005807506316235,-0.05711476684233992,0.0
2019-12-03,-0.0,-0.0,-0.04149893373171094,1.0,-0.04002782561096603,-0.058855728768716725,0.0
2019-12-04,-0.0,-0.0,-0.04168804661398648,1.0,-0.039487337369867384,-0.05908847307266901,0.0
2019-12-05,-0.0,-0.0,-0.03983614951356887,1.0,-0.04139500483586505,-0.05661944586675769,0.0
2019-12-06,-0.0,-0.0,-0.043401483791810476,1.0,-0.053171117659874555,-0.050098040339873175,0.0
2019-12-09,-0.0,-0.0,-0.046670743385907626,1.0,-0.05632795283312758,-0.05080130608854173,0.0
2019-12-10,-0.0,-0.0,-0.06509845537082892,1.0,-0.06864756514561962,-0.04537200801792242,0.0
2019-12-11,-0.0,-0.0,-0.06599164483466685,1.0,-0.06845807075928155,-0.0456583823078194,0.0
2019-12-12,-0.0,-0.0,-0.06486951804813623,1.0,-0.06878456621973797,-0.045589085034374595,0.0
2019-12-13,-0.0,-0.0,-0.06773782559456398,1.0,-0.0677614194035485,-0.044191204228010574,0.0
2019-12-16,-0.0,-0.0,-0.06754748142031379,1.0,-0.06770083756045771,-0.04441429751091188,0.0
2019-12-17,-0.0,-0.0,-0.07425536222563626,1.0,-0.07234985172746436,-0.04433884740433742,0.0
2019-12-18,-0.0,-0.0,-0.0870807000486145,1.0,-0.07803840544482256,-0.05024307243558581,0.0
2019-12-19,-0.0,-0.0,-0.08820809811173837,1.0,-0.07623613003698657,-0.052231360716371425,0.0
2019-12-20,-0.0,-0.0,-0.0905689352574103,1.0,-0.07743028471138846,-0.05078734399375975,0.0
2019-12-23,-0.0,-0.0,-0.09370496128196985,1.0,-0.074260448982583,-0.05343576715440799,0.0
2019-12-24,-0.0,-0.0,-0.08780025595589683,1.0,-0.08969531403819649,-0.05304932073242764,0.0
2019-12-26,-0.0,-0.0,-0.08357433459144159,1.0,-0.09683348855448264,-0.04502230282829273,0.0
2019-12-27,-0.0,-0.0,-0.08487442362405571,1.0,-0.09602177965270282,-0.0454355930540567,0.0
2019-12-30,-0.0,-0.0,-0.08727799749441155,1.0,-0.09801272445896485,-0.042951190154511286,0.0
2019-12-31,-0.0,-0.0,-0.0826870214019242,1.0,-0.1017573139603377,-0.04273021794620066,0.0
2020-01-02,-0.0,-0.0,-0.08306320907617504,1.0,-0.10215608270713618,-0.04261824075438338,0.0
2020-01-03,-0.0,-0.0,-0.08255755479510861,1.0,-0.10197348247905706,-0.04198403061412223,0.0
2020-01-06,-0.0,-0.0,-0.08720321981119303,1.0,-0.10114835009292651,-0.04246310633007988,0.0
2020-01-07,-0.0,-0.0,-0.08826606599953227,1.0,-0.097522248070603,-0.0450869613382076,0.0
2020-01-08,-0.0,-0.0,-0.08830737023582291,1.0,-0.0987747059910104,-0.04438150360199495,0.0
2020-01-09,-0.0,-0.0,-0.08964062326510974,1.0,-0.10121272684654009,-0.04285872904252563,0.0
2020-01-10,-0.0,-0.0,-0.09081023638587862,1.0,-0.10135059992338773,-0.0435330606596068,0.0
2020-01-13,-0.0,-0.0,-0.09153702628229682,1.0,-0.10084147833285967,-0.043272498115632226,0.0
2020-01-14,-0.0,-0.0,-0.09907991882369054,1.0,-0.10549185124316787,-0.040476101545088954,0.0
2020-01-15,-0.0,-0.0,-0.11355059159526723,1.0,-0.10298092615259077,-0.058458282333741333,0.0
2020-01-16,-0.0,-0.0,-0.12744391850174933,1.0,-0.10898590244906359,-0.04984307470672978,0.0
2020-01-17,-0.0,-0.0,-0.1260909242811789,1.0,-0.11025565224097376,-0.04898394622177093,0.0
2020-01-21,-0.0,-0.0,-0.12391007999176934,1.0,-0.11205277913526582,-0.05007844851976646,0.0
2020-01-22,-0.0,-0.002228226766894185,-0.11285840515309455,1.0,-0.12236038366479274,-0.043143080331416714,0.0
2020-01-23,-0.0,-0.0,-0.11722601990241893,1.0,-0.11860348356698723,-0.051506842261100166,0.0
2020-01-24,-0.0,-0.0,-0.11734325897686877,1.0,-0.11923651537787851,-0.05134975014167225,0.0
2020-01-27,-0.0,-0.0,-0.11533346245722771,1.0,-0.12734198463425658,-0.04856349667505972,0.0
2020-01-28,-0.0,-0.0,-0.11435054034204176,1.0,-0.14147256321477283,-0.055686706536564885,0.0
2020-01-29,-0.0,-0.0,-0.11227523344290635,1.0,-0.1405110206005998,-0.056864465602367825,0.0
2020-01-30,-0.0,-0.0,-0.12242821464910077,1.0,-0.12771383643643378,-0.07126339574771727,0.0
2020-01-31,-0.0,-0.0,-0.12026595744680851,1.0,-0.13320478723404255,-0.0763031914893617,0.0
2020-02-03,-0.0,-0.0,-0.11605257601351351,1.0,-0.12861592060810811,-0.07499736064189189,0.0
2020-02-04,-0.0,-0.0,-0.1140650331492441,1.0,-0.1268106868417931,-0.07718567530875589,0.0
2020-02-05,-0.0,-0.0,-0.11843265220194472,1.0,-0.1260114998486862,-0.07132800884198892,0.0
2020-02-06,-0.0,-0.0,-0.11764114062320341,1.0,-0.19143095320225365,-0.1282051282051282,0.0
2020-02-07,-0.0,-0.0,-0.18312284730195177,1.0,-0.2373941105284389,-0.13099264591801907,0.0
2020-02-10,-0.0,-0.0,-0.18299468390136545,1.0,-0.23741107546380252,-0.1294617256397142,0.0
2020-02-11,-0.0,-0.0,-0.1871123202487369,1.0,-0.23858530897784685,-0.12890788962300814,0.0
2020-02-12,-0.0,-0.0,-0.21714285714285714,1.0,-0.2415702144880615,-0.1600809388911372,0.0
2020-02-13,-0.0,-0.0,-0.2161969086894402,1.0,-0.24660670216911285,-0.16076763216002077,0.0
2020-02-14,-0.0,-0.0,-0.22421480878763222,1.0,-0.24126932465419038,-0.16185516680227827,0.0
2020-02-18,-0.0,-0.0,-0.2213034702780129,1.0,-0.2396803177290188,-0.16672634937170386,0.0
2020-02-19,-0.0,-0.0,-0.22463862694554115,1.0,-0.23893040101804416,-0.1679120305413254,0.0
2020-02-20,-0.0,-0.0,-0.22507280997414836,1.0,-0.24244903301809617,-0.16867371314506366,0.0
2020-02-21,-0.0,-0.0,-0.22815430345031448,1.0,-0.24713842313566423,-0.16693215968994796,0.0
2020-02-24,-0.0,-0.0,-0.22989224315209345,1.0,-0.24734720737023938,-0.16788681418113022,0.0
2020-02-25,-0.0,-0.0,-0.24044232235816834,1.0,-0.24518385888126262,-0.17225372194038263,0.0
2020-02-26,-0.0,-0.0,-0.22837020492671875,1.0,-0.24046691338300266,-0.1614307373775249,0.0
2020-02-27,-0.0,-0.0,-0.23089359200470308,1.0,-0.2378012933568489,-0.16433143902279704,0.0
2020-02-28,-0.0,-0.0,-0.2517136456348012,1.0,-0.2507105359949176,-0.16942521817634668,0.0
2020-03-02,-0.0,-0.0,-0.24663183024758342,1.0,-0.2559642064141305,-0.166864221439423,0.0
2020-03-03,-0.0,-0.01916654566574706,-0.18992304341512997,1.0,-0.23822661052224,-0.16602939515673654,0.0
2020-03-04,-0.0,-0.023659052996278712,-0.1905075067368151,1.0,-0.2265655075067368,-0.16327152572821765,0.0
2020-03-05,-0.0,-0.022168284789644013,-0.19899676375404532,1.0,-0.22883495145631066,-0.16810679611650484,0.0
2020-03-06,-0.0,-0.04766635182229749,-0.1926847539328404,1.0,-0.2281861707325017,-0.15995179624140962,0.0
2020-03-09,-0.0,-0.04798408141962422,-0.19260503653444677,1.0,-0.22979188413361168,-0.16060477557411273,0.0
2020-03-10,-0.0,-0.11953900709219858,-0.24069148936170218,1.0,-0.234468085106383,-0.17835106382978724,0.0
2020-03-11,-0.0,-0.14662638820982052,-0.2349305022001816,1.0,-0.20624083257665715,-0.1583781518474541,0.0
2020-03-12,-0.0,-0.1634419281039956,-0.24805362938265912,1.0,-0.20618227605653786,-0.15578058772412082,0.0
2020-03-13,-0.04924927641099855,-0.2713910998552822,-0.40993578147612153,1.0,-0.2962644717800289,-0.234375,0.0
2020-03-16,-0.05660751743296106,-0.6608367821305063,-0.7161687170474517,1.0,-0.4010147967571858,-0.0,0.0
2020-03-17,-0.17618485320165317,-0.532955826310987,-0.5407117170307552,1.0,-0.40276957758574417,-0.031104073855402283,0.0
2020-03-18,-0.17323253833049404,-0.575622870528109,-0.46153641396933553,1.0,-0.41623189948892675,-0.03521614139693356,0.0
2020-03-19,-0.2496106785317019,-0.7539488320355952,-0.6184331797235024,1.0,-0.543047830923248,-0.013062132528205943,0.0
2020-03-20,-0.6273012601302291,-1.1792757764557082,-0.865414343935916,1.0,-0.8744554269920832,-0.1380990303087085,0.0
2020-03-23,-0.7514153638394016,-1.3957824754583703,-0.8645405910767152,1.0,-1.0086739728873422,-0.1735833376616631,0.0
2020-03-24,-0.7764626134112003,-1.4239232453853372,-0.8238085306079882,1.0,-1.004171446449056,-0.18589008238606736,0.0
2020-03-25,-0.76778304682869,-1.412418494368702,-0.6567871962062833,1.0,-0.983995257854179,-0.11875123493380754,0.0
2020-03-26,-0.7727608813525904,-1.4103120224774486,-0.6472125006161581,1.0,-0.9801843545127422,-0.11884458027308129,0.0
2020-03-27,-0.7435775451950523,-1.3915794481446242,-0.5893910561370124,1.0,-0.9522835394862036,-0.08058991436726927,0.0
2020-03-30,-0.7269157994323557,-1.3890728476821192,-0.6094607379375592,1.0,-0.9526963103122044,-0.0521759697256386,0.0
2020-03-31,-0.7093121593685398,-1.4016162375493326,-0.5988066152978764,1.0,-0.9378876151099417,-0.05074234166510055,0.0
2020-04-01,-0.7099934068004145,-1.398417632099463,-0.6095413016859753,1.0,-0.9376471696336065,-0.053828765187906184,0.0
2020-04-02,-0.7382484611080022,-1.3325872038798732,-0.6026394329416155,1.0,-0.9616675993284834,-0.02811975377728036,0.0
2020-04-03,-0.7345920745920745,-1.3445221445221445,-0.6049417249417249,1.0,-0.9475058275058276,-0.03048951048951049,0.0
2020-04-06,-0.7431359731042212,-1.3326484871124393,-0.6038475905864774,1.0,-0.9567612999626448,-0.03301270078446022,0.0
2020-04-07,-0.7092849035187287,-1.290261066969353,-0.5776617480136209,1.0,-0.9567763904653802,-0.006311010215664018,0.0
2020-04-08,-0.7129217059197963,-1.29135218696008,-0.5838865145039557,1.0,-0.9585341456760935,-0.0,0.0
2020-04-09,-0.7103945885005637,-1.2651183765501692,-0.5872829763246901,1.0,-0.9467869222096956,-0.0,0.0
2020-04-13,-0.7220796758946658,-1.2327706504614,-0.5969390051766825,1.0,-0.9496286293045241,-0.0,0.0
2020-04-14,-0.7302925136341101,-1.21643304637851,-0.6106278451345382,1.0,-0.9497904178122324,-0.0,0.0
2020-04-15,-0.705173032096109,-1.239331181638874,-0.5872781065088757,1.0,-0.9509592971131432,-0.0,0.0
2020-04-16,-0.7075012286109994,-1.225081535093598,-0.5879462091766072,1.0,-0.9471473886431666,-0.0,0.0
2020-04-17,-0.7045342863524682,-1.2376144739781103,-0.5793611793611794,1.0,-0.945767254858164,-0.0,0.0
2020-04-20,-0.7108224723099505,-1.214047417819492,-0.5851608024554068,1.0,-0.9381700102308616,-0.0,0.0
2020-04-21,-0.7359829987339482,-1.2289744981009223,-0.6130403327907398,1.0,-0.9436154820039789,-0.0,0.0
2020-04-22,-0.7180591057894974,-1.2396520023319433,-0.5913718103950849,1.0,-0.9353782680837706,-0.0,0.0
2020-04-23,-0.7112770524056519,-1.2436952244678947,-0.58473439456269,1.0,-0.9317653371489895,-0.0,0.0
2020-04-24,-0.7100353451747127,-1.2462082233457117,-0.5858350856784932,1.0,-0.9319940942239722,-0.0,0.0
2020-04-27,-0.727627506392141,-1.252994213430225,-0.5707621226393935,1.0,-0.9343291616202396,-0.0,0.0
2020-04-28,-0.73559048770657,-1.2348067535491962,-0.5701106184782122,1.0,-0.9379730395449863,-0.0,0.0
2020-04-29,-0.7404867554121285,-1.230514096185738,-0.5719600197212138,1.0,-0.9390883420734167,-0.0,0.0
2020-04-30,-0.73596506861522,-1.203216895384067,-0.5749866333986812,1.0,-0.9413651755480307,-0.0,0.0
2020-05-01,-0.7613687125882248,-1.1743500402036988,-0.5781738586616635,1.0,-0.953185026355758,-0.0,0.0
2020-05-04,-0.7584077480119064,-1.164067706250833,-0.5704384912701586,1.0,-0.9497534319605491,-0.0,0.0
2020-05-05,-0.7588444444444444,-1.168088888888889,-0.5634222222222222,1.0,-0.9540888888888889,-0.0,0.0
2020-05-06,-0.7600284621542293,-1.1697945388241573,-0.5624833229565063,1.0,-0.9549497465089389,-0.0,0.0
2020-05-07,-0.7684562263310314,-1.173713521942526,-0.5611494764981065,1.0,-0.9520605925595901,-0.0,0.0
2020-05-08,-0.7693028234979259,-1.17797403987689,-0.5593023774477006,1.0,-0.9539230117311209,-0.0,0.0
2020-05-11,-0.7694637448779619,-1.1689827186887585,-0.5603509709602709,1.0,-0.9551933012649207,-0.0,0.0
2020-05-12,-0.7690457097032879,-1.1716564198520896,-0.5572485075291812,1.0,-0.9571415842466364,-0.0,0.0
2020-05-13,-0.7711031014995772,-1.152004627775553,-0.562630712410448,1.0,-0.9640902416232812,-0.0,0.0
2020-05-14,-0.7744932432432432,-1.1387357752489333,-0.5651226884779517,1.0,-0.9668830014224752,-0.0,0.0
2020-05-15,-0.7771847898599066,-1.1408939292861908,-0.5667333778074272,1.0,-0.9625972870802757,-0.0,0.0
2020-05-18,-0.7854978162046528,-1.1416792940547287,-0.5608788662091095,1.0,-0.9686692218557803,-0.0,0.0
2020-05-19,-0.7935936736416545,-1.0906748411746412,-0.595894975343196,1.0,-0.9625038873339553,-0.0,0.0
2020-05-20,-0.8020309090099318,-1.0793212488308912,-0.6060214670645347,1.0,-0.9663742038925756,-0.0,0.0
2020-05-21,-0.8067376676618689,-1.0615391470968316,-0.6194911100218351,1.0,-0.9683614812174146,-0.0,0.0
2020-05-22,-0.8073341353651472,-1.0624693668404404,-0.6176981686940249,1.0,-0.9682306287038275,-0.0,0.0
2020-05-26,-0.8079889438723196,-1.0618340689224732,-0.6181623645847265,1.0,-0.9700860416388033,-0.0,0.0
2020-05-27,-0.8170655474191821,-1.0452759421325237,-0.635827826397571,1.0,-0.9669137345954635,-0.0,0.0
2020-05-28,-0.8312455261274159,-1.0263063707945597,-0.6472798854688618,1.0,-0.968996062992126,-0.0,0.0
2020-05-29,-0.8362659503022163,-1.0177747929259011,-0.6515334676516679,1.0,-0.9717036042086412,-0.0,0.0
2020-06-01,-0.8362732808022924,-1.0182217048710602,-0.6510565902578797,1.0,-0.9715257879656161,-0.0,0.0
2020-06-02,-0.8380606712371734,-1.0205672805484607,-0.6497737151050769,1.0,-0.9724873414885513,-0.0,0.0
2020-06-03,-0.8381370747232059,-1.02120220538796,-0.6501860235779282,1.0,-0.9729257250437042,-0.0,0.0
2020-06-04,-0.8392392571992464,-1.0211716156813493,-0.6495469633085135,1.0,-0.9755539607069166,-0.0,0.0
2020-06-05,-0.8331688498115916,-1.0269154853759197,-0.6472725641485735,1.0,-0.9785573299838507,-0.0,0.0
2020-06-08,-0.8316481746599858,-1.0114083750894773,-0.6599856836077309,1.0,-0.9708303507516106,-0.0,0.0
2020-06-09,-0.8379055717162677,-1.004788543298277,-0.6626090848064443,1.0,-0.9699261579771761,-0.0,0.0
2020-06-10,-0.8385913097954983,-1.0024164317358033,-0.6647424710251935,1.0,-0.9691233722647336,-0.0,0.0
2020-06-11,-0.8358309103108924,-1.0103779915007827,-0.6612390963990159,1.0,-0.9658242004025944,-0.0,0.0
2020-06-12,-0.8123904661759551,-0.9684104451454609,-0.6628548895899053,1.0,-0.9376971608832807,-0.0,0.0
2020-06-15,-0.8157848556637711,-0.9691146793015706,-0.6621918048609282,1.0,-0.9400280775642712,-0.0,0.0
2020-06-16,-0.8181579062732891,-0.9623427293849458,-0.6595063785016,1.0,-0.943886721318662,-0.0,0.0
2020-06-17,-0.8172933648873696,-0.9563940748531862,-0.662941537382768,1.0,-0.9458760627574722,-0.0,0.0
2020-06-18,-0.8193933017709978,-0.9520866210766263,-0.6658337716991057,1.0,-0.9463001928809399,-0.0,0.0
2020-06-19,-0.8198245614035088,-0.9532894736842105,-0.6664473684210526,1.0,-0.9464473684210526,-0.0,0.0
2020-06-22,-0.8262541436464088,-0.952,-0.6936574585635359,1.0,-0.9480220994475137,-0.0,0.0
2020-06-23,-0.8253792737405458,-0.9501525940996948,-0.6947675704365518,1.0,-0.952673714007696,-0.0,0.0
