Date,IWF,IWM,MTUM,MYD,SPY,VLUE,VXX
2018-11-21,-0.013685436893203883,-0.177631067961165,-0.0,1.0,-0.2257553398058252,-0.13632621359223301,0.0
2018-11-23,-0.015253469891180463,-0.16618007525253314,-0.0,1.0,-0.23770120685079077,-0.14212112223072237,0.0
2018-11-26,-0.015092631611805653,-0.16687737041719342,-0.0,1.0,-0.23718999235223423,-0.1416085280392065,0.0
2018-11-27,-0.013254305315723153,-0.16678334188951635,-0.0,1.0,-0.2357150635491047,-0.13991692724133103,0.0
2018-11-28,-0.013880459984750168,-0.1648382428458055,-0.0,1.0,-0.2367303113766864,-0.1406408041952601,0.0
2018-11-29,-0.012552821277653493,-0.1639634601043997,-0.0,1.0,-0.23617325379070342,-0.1408774546358439,0.0
2018-11-30,-0.012579593104519334,-0.16393849976704455,-0.0,1.0,-0.23646528964124863,-0.14005280323031524,0.0
2018-12-03,-0.012960775781687075,-0.16406104307826194,-0.0,1.0,-0.23669733325045067,-0.1403462423074532,0.0
2018-12-04,-0.012723515978188257,-0.1638987711476021,-0.0,1.0,-0.23677546645124203,-0.1401451009026084,0.0
2018-12-06,-0.012045451097592424,-0.1391901937284767,-0.0,1.0,-0.2373742737078447,-0.1284494136565681,0.0
2018-12-07,-0.01030489748220546,-0.13959417826410284,-0.0,1.0,-0.2379080602813738,-0.12985081422349032,0.0
2018-12-10,-0.0011576510208377185,-0.1403764620982049,-0.0,1.0,-0.23874673001172686,-0.12316204107405962,0.0
2018-12-11,-0.0022553677753052266,-0.14007337463162328,-0.0,1.0,-0.23897876947134178,-0.12227100499188068,0.0
2018-12-12,-0.002060243319247485,-0.1402168518880551,-0.0,1.0,-0.23891303367069194,-0.12263711144863679,0.0
2018-12-13,-0.0,-0.1439741419116515,-0.0,1.0,-0.2654148068339233,-0.12976758503924887,0.0
2018-12-14,-0.0,-0.145814401232191,-0.0,1.0,-0.26442818636888715,-0.12999614940315748,0.0
2018-12-17,-0.0,-0.14465998524348253,-0.0,1.0,-0.26234321200196753,-0.1301340383669454,0.0
2018-12-18,-0.0,-0.15033854449109868,-0.0,1.0,-0.267659317333168,-0.13142033745990922,0.0
2018-12-19,-0.0,-0.15036335745386367,-0.0,1.0,-0.2676294218820212,-0.1314904628352728,0.0
2018-12-20,-0.0,-0.14590313267149407,-0.0,1.0,-0.2685852799950594,-0.12947552069662957,0.0
2018-12-21,-0.0,-0.14482652511731672,-0.0,1.0,-0.26837449034541117,-0.12537887529809985,0.0
2018-12-24,-0.0,-0.13585344221182372,-0.0,1.0,-0.2640150472520415,-0.12932379117350218,0.0
2018-12-26,-0.0,-0.1401662217908275,-0.0,1.0,-0.25354889589905366,-0.12290706139286582,0.0
2018-12-27,-0.0,-0.124546553808948,-0.0,1.0,-0.2175362019641962,-0.13255374996313446,0.0
2018-12-28,-0.0,-0.1251473535305906,-0.0,1.0,-0.21686019097017564,-0.13152776140516328,0.0
2018-12-31,-0.0,-0.1270552843849999,-0.0,1.0,-0.2164924129591671,-0.1311105540235648,0.0
2019-01-02,-0.0,-0.12676305433965604,-0.0,1.0,-0.21595849729554464,-0.1310960781712871,0.0
2019-01-03,-0.0,-0.13379912925088644,-0.0,1.0,-0.20860575412558535,-0.15372761411750624,0.0
2019-01-04,-0.0,-0.1367792470812485,-0.0,1.0,-0.19555634977364783,-0.1568233261853705,0.0
2019-01-07,-0.0,-0.12424508941659337,-0.0,1.0,-0.193051890941073,-0.14856347112283785,0.0
2019-01-08,-0.0,-0.12907780555964113,-0.0,1.0,-0.19139579349904398,-0.15033093101926753,0.0
2019-01-09,-0.0,-0.13561325983181355,-0.0,1.0,-0.1934439797230392,-0.14885535669420513,0.0
2019-01-10,-0.0,-0.1409779470849082,-0.0,1.0,-0.19389303889765186,-0.1531650843724889,0.0
2019-01-11,-0.0,-0.1341090930762698,-0.0,1.0,-0.19594141573669857,-0.15987007762563882,0.0
2019-01-14,-0.0,-0.13017314033090355,-0.0,1.0,-0.18712758564606036,-0.16126742862212234,0.0
2019-01-15,-0.0,-0.13451222230477747,-0.0,1.0,-0.1883498031057285,-0.16314733635485548,0.0
2019-01-16,-0.0,-0.1344329468355182,-0.0,1.0,-0.1827130068144365,-0.1674807369686892,0.0
2019-01-17,-0.0,-0.13244069708755157,-0.0,1.0,-0.18377222931449097,-0.16821542024166494,0.0
2019-01-18,-0.0,-0.13448110521741735,-0.0,1.0,-0.18695495819473165,-0.1769606521022506,0.0
2019-01-22,-0.0,-0.10343163691067525,-0.0,1.0,-0.17354034798898696,-0.14223269279895548,0.0
2019-01-23,-0.0,-0.09872313920896916,-0.0,1.0,-0.17618413974689276,-0.14068118116701112,0.0
2019-01-24,-0.0,-0.09182564001186123,-0.0,1.0,-0.1852892585323148,-0.1349214193931007,0.0
2019-01-25,-0.0,-0.07521790144150185,-0.0,1.0,-0.1857609788803218,-0.13582523186948262,0.0
2019-01-28,-0.0,-0.06864156799150019,-0.0,1.0,-0.1951601403587256,-0.13419356642574548,0.0
2019-01-29,-0.0,-0.06596754267744834,-0.0,1.0,-0.2030969227313567,-0.13479896675651393,0.0
2019-01-30,-0.0,-0.06571228070175439,-0.0,1.0,-0.20294736842105263,-0.13484912280701752,0.0
2019-01-31,-0.0,-0.06902560355245776,-0.0,1.0,-0.19726820494083921,-0.1389365110592732,0.0
2019-02-01,-0.0,-0.06920770757385955,-0.0,1.0,-0.2008107309245992,-0.13750052781961236,0.0
2019-02-04,-0.0,-0.07041916504799707,-0.0,1.0,-0.19950454635025197,-0.13761506629507642,0.0
2019-02-05,-0.0,-0.06958331575468647,-0.0,1.0,-0.19960905089369843,-0.13709938263792204,0.0
2019-02-06,-0.0,-0.06913000042212497,-0.0,1.0,-0.2015928182470557,-0.1363604384471429,0.0
2019-02-07,-0.0,-0.06698618550888075,-0.0,1.0,-0.1971948125176205,-0.14544685649844938,0.0
2019-02-08,-0.0,-0.06725166824203264,-0.0,1.0,-0.2010355092194179,-0.14248832583271026,0.0
2019-02-11,-0.0,-0.06910644094734004,-0.0,1.0,-0.21489690794795022,-0.1350200791815073,0.0
2019-02-12,-0.0,-0.06555766026234458,-0.0,1.0,-0.22238047085297594,-0.1362995456681811,0.0
2019-02-13,-0.0,-0.0687921852305414,-0.0,1.0,-0.22101500868624155,-0.13416683279696978,0.0
2019-02-14,-0.0,-0.06672784102314111,-0.0,1.0,-0.22051443810397728,-0.14653170074269492,0.0
2019-02-15,-0.0,-0.07537068136473898,-0.0,1.0,-0.21673915227719645,-0.14324879071035898,0.0
2019-02-19,-0.0,-0.07497557330881084,-0.0,1.0,-0.2181447209609748,-0.14372952468532674,0.0
2019-02-20,-0.0,-0.07506648458276433,-0.0,1.0,-0.2212175663048947,-0.1412204413138791,0.0
2019-02-21,-0.0,-0.07996889938374704,-0.0,1.0,-0.22033922709209236,-0.13954961700167023,0.0
2019-02-22,-0.0,-0.08013033072864104,-0.0,1.0,-0.21909691185375277,-0.14248435742913987,0.0
2019-02-25,-0.0,-0.07721572087775383,-0.0,1.0,-0.2239805586495205,-0.1453183087182306,0.0
2019-02-26,-0.0,-0.07640153815017203,-0.0,1.0,-0.22696388816607396,-0.14227889091277068,0.0
2019-02-27,-0.0,-0.07373118807591207,-0.0,1.0,-0.22529535804038245,-0.1452670498859008,0.0
2019-02-28,-0.0,-0.07820792780806664,-0.0,1.0,-0.23003947996355692,-0.13789064194709974,0.0
2019-03-01,-0.0,-0.0775258805158753,-0.0,1.0,-0.23046671678908098,-0.13786073679949107,0.0
2019-03-04,-0.0,-0.08161792303028553,-0.0,1.0,-0.22076103588647977,-0.14116407310101914,0.0
2019-03-05,-0.0,-0.07884117502422656,-0.0,1.0,-0.2256902761104442,-0.14183022606633014,0.0
2019-03-06,-0.0,-0.07662724459994795,-0.0,1.0,-0.2286961802041465,-0.14047364311945174,0.0
2019-03-07,-0.0,-0.06648387329533156,-0.0,1.0,-0.24169131972003752,-0.13491593910094524,0.0
2019-03-08,-0.0,-0.059897608446578016,-0.0,1.0,-0.2573276674740033,-0.13306551028991603,0.0
2019-03-11,-0.0,-0.059551757826739965,-0.0,1.0,-0.2584902083728255,-0.1401303606060164,0.0
2019-03-12,-0.0,-0.0427609328588654,-0.0,1.0,-0.2662265094256389,-0.16145634208746287,0.0
2019-03-13,-0.0,-0.04599659284497445,-0.0,1.0,-0.2733279016369158,-0.16204725575883266,0.0
2019-03-14,-0.0,-0.0450566540768718,-0.0,1.0,-0.27506480041472264,-0.16104569354958156,0.0
2019-03-15,-0.0,-0.046570601748262185,-0.0,1.0,-0.27426235866225124,-0.1708732360750619,0.0
2019-03-18,-0.0,-0.057538127674965335,-0.0,1.0,-0.27765386702031464,-0.1718307312074266,0.0
2019-03-19,-0.0,-0.05745339270888369,-0.0,1.0,-0.2733187410370594,-0.17879085213978416,0.0
2019-03-20,-0.0,-0.06086864470858664,-0.0,1.0,-0.2726159150712277,-0.17877990502979163,0.0
2019-03-21,-0.0,-0.060773313574571684,-0.0,1.0,-0.2867792714460692,-0.1645975412438947,0.0
2019-03-22,-0.0,-0.05957343231813064,-0.0,1.0,-0.296741412358901,-0.16495268810661148,0.0
2019-03-25,-0.0,-0.03167270531400966,-0.0,1.0,-0.3109903381642512,-0.1669987922705314,0.0
2019-03-26,-0.0,-0.03509064451585521,-0.0,1.0,-0.3095252531376948,-0.17117868186503366,0.0
2019-03-27,-0.0,-0.032529572338489535,-0.0,1.0,-0.31149529875644527,-0.17252047315741584,0.0
2019-03-28,-0.0,-0.03163663412930943,-0.0,1.0,-0.30897332746345235,-0.17747787409105398,0.0
2019-03-29,-0.0,-0.027040538083984732,-0.0,1.0,-0.3091104647639823,-0.17874022904926376,0.0
2019-04-01,-0.0,-0.03224828297223949,-0.0,1.0,-0.31008081022484346,-0.1738102096820656,0.0
2019-04-02,-0.0,-0.03206531654807517,-0.0,1.0,-0.3109529891139087,-0.17738551359241014,0.0
2019-04-03,-0.0,-0.032705664219820976,-0.0,1.0,-0.3106430188908646,-0.17641605495524249,0.0
2019-04-04,-0.0,-0.0324007233932615,-0.0,1.0,-0.3123964681387821,-0.17493655111624445,0.0
2019-04-05,-0.0,-0.030637572139909548,-0.0,1.0,-0.31936471197332156,-0.17272464253627934,0.0
2019-04-08,-0.0,-0.0244010174706411,-0.0,1.0,-0.32333632888063,-0.1754222960108449,0.0
2019-04-09,-0.0,-0.019836300888739576,-0.0,1.0,-0.33353693919311,-0.17367070824298322,0.0
2019-04-10,-0.0,-0.013001480215470542,-0.0,1.0,-0.3398239001388656,-0.17315469014664817,0.0
2019-04-11,-0.0,-0.01566511798508375,-0.0,1.0,-0.3404144760973224,-0.1722398826262379,0.0
2019-04-12,-0.0,-0.014994497432134993,-0.0,1.0,-0.3405019564685742,-0.17297933480068475,0.0
2019-04-15,-0.0,-0.01627583253024949,-0.0,1.0,-0.3368516054028421,-0.17657136738408824,0.0
2019-04-16,-0.0,-0.016463423963768226,-0.0,1.0,-0.3364291506648102,-0.17716541456921217,0.0
2019-04-17,-0.0,-0.010359518190455759,-0.0,1.0,-0.3519171238544764,-0.17019646305207345,0.0
2019-04-18,-0.0,-0.009231005136855017,-0.0,1.0,-0.3503641800199341,-0.17379437246032353,0.0
2019-04-22,-0.0,-0.010411220127333682,-0.0,1.0,-0.351813120905484,-0.17563743733275922,0.0
2019-04-23,-0.0,-0.012059883559744942,-0.0,1.0,-0.34879709207405357,-0.17935803838215816,0.0
2019-04-24,-0.0,-0.011138290180151075,-0.0,1.0,-0.34625621144290086,-0.18104336856356057,0.0
2019-04-25,-0.0,-0.008594399778209038,-0.0,1.0,-0.34939777592951976,-0.18222283830822783,0.0
2019-04-26,-0.0,-0.007789049151055216,-0.0,1.0,-0.3534473469513415,-0.17810138078598586,0.0
2019-04-29,-0.0,-0.012367191475581735,-0.0,1.0,-0.35624296442504894,-0.17343366898487256,0.0
2019-04-30,-0.0,-0.014127488188366509,-0.0,1.0,-0.35498412206645497,-0.1799550770660677,0.0
2019-05-01,-0.0,-0.016389121468663753,-0.0,1.0,-0.35587806617669865,-0.17824913945483303,0.0
2019-05-02,-0.0,-0.014297455301068433,-0.0,1.0,-0.3503031618775877,-0.1860840169336455,0.0
2019-05-03,-0.0,-0.019968968192397206,-0.0,1.0,-0.3471062839410396,-0.18451512800620637,0.0
2019-05-06,-0.0,-0.013282967458277862,-0.0,1.0,-0.3509459082886956,-0.18390252964671644,0.0
2019-05-07,-0.0,-0.013076946857513837,-0.0,1.0,-0.35051163941014624,-0.18214981296565372,0.0
2019-05-08,-0.0,-0.013249942089413947,-0.0,1.0,-0.3415334723187399,-0.18949888039533627,0.0
2019-05-09,-0.0,-0.013551473992900138,-0.0,1.0,-0.3353912640839635,-0.19448989041518755,0.0
2019-05-10,-0.0,-0.013919538278730267,-0.0,1.0,-0.33656888010987485,-0.19269764355488342,0.0
2019-05-13,-0.0,-0.013329425014270506,-0.0,1.0,-0.3355960443697064,-0.19381662784060227,0.0
2019-05-14,-0.0,-0.0,-0.0,1.0,-0.34117142769664127,-0.189706377636937,0.0
2019-05-15,-0.0,-0.0,-0.0,1.0,-0.3467882875977311,-0.1862486585926721,0.0
2019-05-16,-0.0,-0.0,-0.0,1.0,-0.3468192135451813,-0.18681369241150853,0.0
2019-05-17,-0.0,-0.0,-0.0,1.0,-0.3488332769699019,-0.1883665877578627,0.0
2019-05-20,-0.0,-0.0,-0.0,1.0,-0.34890549099182194,-0.18832626206726927,0.0
2019-05-21,-0.0,-0.0,-0.0,1.0,-0.34928413420179427,-0.18690856581049528,0.0
2019-05-22,-0.0,-0.0,-0.0,1.0,-0.35007217666390245,-0.18560152338831046,0.0
2019-05-23,-0.0,-0.0,-0.0,1.0,-0.35345938977223895,-0.1813033335379704,0.0
2019-05-24,-0.0,-0.0,-0.0,1.0,-0.351710735708165,-0.17846431631778675,0.0
2019-05-28,-0.0,-0.0,-0.0,1.0,-0.35159454000122425,-0.17867417518516254,0.0
2019-05-29,-0.0,-0.0,-0.0,1.0,-0.3531702995402264,-0.17431683138069562,0.0
2019-05-30,-0.0,-0.0,-0.0,1.0,-0.3529798087790574,-0.17432874117970493,0.0
2019-05-31,-0.0,-0.0,-0.0,1.0,-0.3526564146419681,-0.1744422216453125,0.0
2019-06-03,-0.0,-0.0,-0.0,1.0,-0.3622873302823433,-0.15813960560125284,0.0
2019-06-04,-0.0,-0.0,-0.0,1.0,-0.3653422472080832,-0.15406822153004635,0.0
2019-06-05,-0.0,-0.0,-0.0,1.0,-0.3730010540581238,-0.13279626562264718,0.0
2019-06-06,-0.0,-0.0,-0.0,1.0,-0.37161612815802947,-0.1339998193260863,0.0
2019-06-07,-0.0,-0.0,-0.0,1.0,-0.37045406610624,-0.1360691795474404,0.0
2019-06-10,-0.0,-0.0,-0.0,1.0,-0.3702788616538861,-0.13626708046461877,0.0
2019-06-11,-0.0,-0.0,-0.0,1.0,-0.37590492277992277,-0.13229971042471045,0.0
2019-06-12,-0.0,-0.0,-0.0,1.0,-0.3769591648941787,-0.13154123485842723,0.0
2019-06-13,-0.0,-0.0,-0.0,1.0,-0.3780887258675602,-0.13136802064936828,0.0
2019-06-14,-0.0,-0.0,-0.0,1.0,-0.37724695379418505,-0.1307757268669321,0.0
2019-06-17,-0.0,-0.0,-0.0,1.0,-0.3765744022927823,-0.1318349800135757,0.0
2019-06-18,-0.0,-0.0,-0.0,1.0,-0.3765745923031666,-0.13201683588033855,0.0
2019-06-19,-0.0,-0.0,-0.0,1.0,-0.3780783539937642,-0.12814989983582112,0.0
2019-06-20,-0.0,-0.0,-0.0,1.0,-0.3783743025184738,-0.12969386216256973,0.0
2019-06-21,-0.0,-0.0,-0.0,1.0,-0.37537297688296817,-0.13160432803881975,0.0
2019-06-24,-0.0,-0.0,-0.0,1.0,-0.37303228338137856,-0.13624220837043632,0.0
2019-06-25,-0.0,-0.0,-0.0,1.0,-0.37494338939041694,-0.13467286615742277,0.0
2019-06-26,-0.0,-0.0,-0.0,1.0,-0.36782755910272685,-0.1437511336840196,0.0
2019-06-27,-0.0,-0.0,-0.0,1.0,-0.3671211342543608,-0.14441186251095864,0.0
2019-06-28,-0.0,-0.0,-0.0,1.0,-0.3679383546120722,-0.14296290700309736,0.0
2019-07-01,-0.0,-0.0,-0.0,1.0,-0.36911971246054637,-0.1410664934986484,0.0
2019-07-02,-0.0,-0.0,-0.0,1.0,-0.36739743802525765,-0.14142160930639588,0.0
2019-07-03,-0.0,-0.0,-0.0,1.0,-0.36943002052892165,-0.14004951092863183,0.0
2019-07-05,-0.0,-0.0,-0.0,1.0,-0.36792794423825476,-0.14079237198636133,0.0
2019-07-08,-0.0,-0.0,-0.0,1.0,-0.3692161276190764,-0.14142634862607067,0.0
2019-07-09,-0.0,-0.0,-0.0,1.0,-0.3663163291463727,-0.14159265346743669,0.0
2019-07-10,-0.0,-0.0,-0.0,1.0,-0.3663237911375222,-0.14192633706373864,0.0
2019-07-11,-0.0,-0.0,-0.0,1.0,-0.37241795548849493,-0.13644662391550358,0.0
2019-07-12,-0.0,-0.0,-0.0,1.0,-0.3736872283920811,-0.13524565427329793,0.0
2019-07-15,-0.0,-0.0,-0.0,1.0,-0.3741674344142212,-0.13615562368790685,0.0
2019-07-16,-0.0,-0.0,-0.0,1.0,-0.37291949856517137,-0.1374263706388763,0.0
2019-07-17,-0.0,-0.0,-0.0,1.0,-0.37321369225656364,-0.1374059639264026,0.0
2019-07-18,-0.0,-0.0,-0.0,1.0,-0.37332770244792685,-0.13496025700969821,0.0
2019-07-19,-0.0,-0.0,-0.0,1.0,-0.37308110721624566,-0.13787320198235223,0.0
2019-07-22,-0.0,-0.0,-0.0,1.0,-0.37063845863241407,-0.14050623347185492,0.0
2019-07-23,-0.0,-0.0,-0.0,1.0,-0.3666772089941114,-0.13936956881880752,0.0
2019-07-24,-0.0,-0.0,-0.0,1.0,-0.3682491911820029,-0.13652847791738773,0.0
2019-07-25,-0.0,-0.0,-0.0,1.0,-0.36524518005999485,-0.14214866066717918,0.0
2019-07-26,-0.0,-0.0,-0.0,1.0,-0.3655879960227786,-0.1409352496309018,0.0
2019-07-29,-0.0,-0.0,-0.0,1.0,-0.36970282968983703,-0.14107658140834858,0.0
2019-07-30,-0.0,-0.0,-0.0,1.0,-0.3686938911223287,-0.14264123567995649,0.0
2019-07-31,-0.0,-0.0,-0.0,1.0,-0.3692975556631171,-0.14328714908034848,0.0
2019-08-01,-0.0,-0.0,-0.0,1.0,-0.3694223243022711,-0.14164614152525726,0.0
2019-08-02,-0.0,-0.0,-0.0,1.0,-0.3703446505940429,-0.13929439471022478,0.0
2019-08-05,-0.0,-0.0,-0.0,1.0,-0.36617128387544085,-0.14107858800832002,0.0
2019-08-06,-0.0,-0.0,-0.0,1.0,-0.35212614901726325,-0.14251550706225244,0.0
2019-08-07,-0.0,-0.0,-0.0,1.0,-0.3420443515269171,-0.15127305308743375,0.0
2019-08-08,-0.0,-0.0,-0.0,1.0,-0.34320666786162396,-0.15048993248491369,0.0
2019-08-09,-0.0,-0.0,-0.0,1.0,-0.33884420613643135,-0.150565981531129,0.0
2019-08-12,-0.0,-0.0,-0.0,1.0,-0.3442116213404666,-0.14189329766681527,0.0
2019-08-13,-0.0,-0.0,-0.0,1.0,-0.34105228825997363,-0.14147628719256372,0.0
2019-08-14,-0.0,-0.0,-0.0,1.0,-0.33531828122229446,-0.14229564395058808,0.0
2019-08-15,-0.0,-0.0,-0.0,1.0,-0.3271506749361547,-0.13217074060561837,0.0
2019-08-16,-0.0,-0.0,-0.0,1.0,-0.32226044369297147,-0.1353234410984462,0.0
2019-08-19,-0.0,-0.0,-0.0,1.0,-0.32142338627718575,-0.13041900171317403,0.0
2019-08-20,-0.0,-0.0,-0.0,1.0,-0.3212677544992544,-0.12658722689562307,0.0
2019-08-21,-0.0,-0.0,-0.0,1.0,-0.3184461805555555,-0.1282986111111111,0.0
2019-08-22,-0.0,-0.0,-0.0,1.0,-0.32049597990675116,-0.12298454032362834,0.0
2019-08-23,-0.0,-0.0,-0.0,1.0,-0.3202546446667533,-0.1233236614554011,0.0
2019-08-26,-0.0,-0.0,-0.0,1.0,-0.31695366894931376,-0.11567003810779063,0.0
2019-08-27,-0.0,-0.0,-0.0,1.0,-0.3162929232179168,-0.11565999369934415,0.0
2019-08-28,-0.0,-0.0,-0.0,1.0,-0.31555002360616335,-0.1151265433423466,0.0
2019-08-29,-0.0,-0.0,-0.0,1.0,-0.31706062986502886,-0.11120474184103406,0.0
2019-08-30,-0.0,-0.0,-0.0,1.0,-0.3153674135057758,-0.10899198085660976,0.0
2019-09-03,-0.0,-0.0,-0.0,1.0,-0.31671604375569734,-0.10762306289881494,0.0
2019-09-04,-0.0,-0.0,-0.0,1.0,-0.3157227869365906,-0.10794111784971953,0.0
2019-09-05,-0.0,-0.0,-0.0,1.0,-0.3168176066650554,-0.10489500547364829,0.0
2019-09-06,-0.0,-0.0,-0.0,1.0,-0.33030126722388564,-0.08876243454568675,0.0
2019-09-09,-0.0,-0.0,-0.0,1.0,-0.3260743527016135,-0.08801278334770989,0.0
2019-09-10,-0.0,-0.0,-0.0007774950523042126,1.0,-0.33665535764772403,-0.07618037885213458,0.0
2019-09-11,-0.0,-0.0,-0.006733959200959977,1.0,-0.33462271475965266,-0.07037481471024211,0.0
2019-09-12,-0.0,-0.0,-0.007015612207447558,1.0,-0.3340955930097964,-0.07049490415290363,0.0
2019-09-13,-0.0,-0.0,-0.0,1.0,-0.3350567304559684,-0.08143405527147046,0.0
2019-09-16,-0.0,-0.0,-0.009711098398169336,1.0,-0.33925915331807777,-0.08122139588100687,0.0
2019-09-17,-0.0,-0.0,-0.009207760826982743,1.0,-0.3397434980912483,-0.08083956477602551,0.0
2019-09-18,-0.0,-0.0,-0.01512049141597102,1.0,-0.34012514497630264,-0.07661908102922436,0.0
2019-09-19,-0.0,-0.0,-0.015355912743972445,1.0,-0.3503300803673938,-0.06944603903559128,0.0
2019-09-20,-0.0,-0.0,-0.017332719106299667,1.0,-0.35193769434527233,-0.07032419670620753,0.0
2019-09-23,-0.0,-0.0,-0.012351339733486172,1.0,-0.35172660839661846,-0.06877776185699958,0.0
2019-09-24,-0.0,-0.0,-0.010016192127473598,1.0,-0.3533322825168011,-0.06958316018742745,0.0
2019-09-25,-0.0,-0.0,-0.008089181077604687,1.0,-0.3513791624982135,-0.06971559239674145,0.0
2019-09-26,-0.0,-0.0,-0.005513891864866796,1.0,-0.36493107635168914,-0.05802442682665525,0.0
2019-09-27,-0.0,-0.0,-0.007680250783699059,1.0,-0.35863493872898267,-0.05860644058136221,0.0
2019-09-30,-0.0,-0.0,-0.005184077476322723,1.0,-0.3602933846044292,-0.058719646799116995,0.0
