Date,BSX,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-29,1.0,-0.3765282567186298,-0.4381145088204281,-0.0866653367152099,-0.5513693750178119,-0.3972185015246944,0.0
2018-10-30,1.0,-0.3784315402377491,-0.4380683599874569,-0.08783032583597024,-0.5510989480886,-0.3952222127198609,0.0
2018-10-31,1.0,-0.3805337341538811,-0.42559768582853585,-0.08933382490570319,-0.5489634440316498,-0.3915373925867105,0.0
2018-11-01,1.0,-0.3718326625474746,-0.43770194433422144,-0.07933223740150785,-0.5514993481095176,-0.39396859588458705,0.0
2018-11-02,1.0,-0.373196809413362,-0.4315494710640946,-0.07863325224868473,-0.5526390224585619,-0.39254398370764265,0.0
2018-11-05,1.0,-0.3721015722203371,-0.4342834520981789,-0.0786675715416808,-0.5526806922293859,-0.3900011310937676,0.0
2018-11-06,1.0,-0.38281958295557567,-0.4440163191296464,-0.0727561196736174,-0.550090661831369,-0.3834995466908432,0.0
2018-11-07,1.0,-0.3831722730750701,-0.44424292232266843,-0.0722078952588772,-0.5505426927763766,-0.38376739309094005,0.0
2018-11-08,1.0,-0.37783297112697917,-0.4441872936129378,-0.06643899410121079,-0.5487285145776297,-0.38519940165391886,0.0
2018-11-09,1.0,-0.37579833832589155,-0.4454303962018878,-0.06739953653987453,-0.5516023286045328,-0.38574577516531966,0.0
2018-11-12,1.0,-0.37672255882767364,-0.4302944906298436,-0.06588699450472031,-0.5607157954065098,-0.38447231224461037,0.0
2018-11-13,1.0,-0.3807329073121077,-0.43326924164451736,-0.06260249957586383,-0.5652321438669909,-0.38570943844370303,0.0
2018-11-14,1.0,-0.380247821658934,-0.4342537060088265,-0.062351476745501865,-0.5657180038474595,-0.38644336313228467,0.0
2018-11-15,1.0,-0.380384060635199,-0.4342317373228881,-0.0616533272999802,-0.5663056081902769,-0.3855878277100596,0.0
2018-11-16,1.0,-0.3786553008919499,-0.4283899740318392,-0.05927514959918709,-0.5661623574573784,-0.39014338940950666,0.0
2018-11-19,1.0,-0.3788990565770462,-0.4349661444315381,-0.04807774031787403,-0.5752330226364847,-0.3959543303963509,0.0
2018-11-20,1.0,-0.3936252249164596,-0.44269271413475,-0.05615057264444635,-0.5768428869277126,-0.3867706280524377,0.0
2018-11-21,1.0,-0.3940934536730264,-0.44304809779504173,-0.053467382611676,-0.5788301153890095,-0.3867245515823146,0.0
2018-11-23,1.0,-0.39419395394022516,-0.44471112635007715,-0.05306017486713526,-0.5784616263786502,-0.386879250242871,0.0
2018-11-26,1.0,-0.39411865569272975,-0.45064586191129397,-0.05126886145404664,-0.57690329218107,-0.3848879743941472,0.0
2018-11-27,1.0,-0.3921428978405789,-0.45624180958349947,-0.0400831861432397,-0.5771466013332573,-0.38322602700700814,0.0
2018-11-28,1.0,-0.3927116277744537,-0.4518049975781405,-0.04137105735532951,-0.5789098783371798,-0.3844488132888851,0.0
2018-11-29,1.0,-0.3881995513785173,-0.44896220789914537,-0.03884267014963514,-0.5778415060052813,-0.3855021437292371,0.0
2018-11-30,1.0,-0.39006024096385544,-0.45078426915208003,-0.03637190270516026,-0.5813821323027961,-0.3829279381677654,0.0
2018-12-03,1.0,-0.3901745607551032,-0.45073065332347756,-0.037499289247739806,-0.581423778927617,-0.3831807585148121,0.0
2018-12-04,1.0,-0.3892550713108699,-0.45084948008409564,-0.037360077277118015,-0.581112563213819,-0.3824933234842889,0.0
2018-12-06,1.0,-0.38571267795847164,-0.4335715491531146,-0.04408868381070283,-0.5790613921557594,-0.3711383715041359,0.0
2018-12-07,1.0,-0.38811680639171775,-0.4327631801046531,-0.04602486918359309,-0.5784054464637371,-0.36794576042311367,0.0
2018-12-10,1.0,-0.38459813293711975,-0.4327885397101286,-0.042920019063104484,-0.5798547839982058,-0.3632082083485184,0.0
2018-12-11,1.0,-0.3934844828553791,-0.42861552275660814,-0.049525787081205454,-0.582832931140917,-0.35156293843650044,0.0
2018-12-12,1.0,-0.39484544765434176,-0.42847918245880007,-0.0505348269182178,-0.5838176254246329,-0.3497852269855976,0.0
2018-12-13,1.0,-0.39476122294281146,-0.4284230326511132,-0.050843650860495804,-0.5836211010977288,-0.3498413767932845,0.0
2018-12-14,1.0,-0.394841715312079,-0.4249831612034127,-0.052929950606196666,-0.5842501122586439,-0.3494330938482263,0.0
2018-12-17,1.0,-0.3963318728232783,-0.42540164026513877,-0.05212897427255364,-0.5871531288619256,-0.3476575665655544,0.0
2018-12-18,1.0,-0.39955937182239293,-0.4323522765789176,-0.05081346740481301,-0.5932945429894927,-0.3485199412495763,0.0
2018-12-19,1.0,-0.40242937853107347,-0.4317514124293786,-0.05048022598870057,-0.5920338983050848,-0.348135593220339,0.0
2018-12-20,1.0,-0.3952127809186285,-0.42100525975304476,-0.06263887716929654,-0.5913987567856439,-0.34241836131971987,0.0
2018-12-21,1.0,-0.3953312196627479,-0.42049886366824724,-0.0609691086108695,-0.5929126567716956,-0.3360455655004068,0.0
2018-12-24,1.0,-0.38050454875258133,-0.40520176368811744,-0.0675336272813529,-0.5893006641736898,-0.34810515153206456,0.0
2018-12-26,1.0,-0.3820509252817587,-0.40592736886044245,-0.06545150967023793,-0.5852789759287603,-0.34412133017949076,0.0
2018-12-27,1.0,-0.3643245606843213,-0.39230958432401414,-0.07080976196332431,-0.5579787379410237,-0.3474898199010686,0.0
2018-12-28,1.0,-0.3659404423034815,-0.3910116049923363,-0.07097109700021896,-0.5592839938690606,-0.3497919859864243,0.0
2018-12-31,1.0,-0.3647239179829724,-0.3927838155985655,-0.07145008075775412,-0.5590900380519587,-0.3495305100057488,0.0
2019-01-02,1.0,-0.36479640734959884,-0.3928639886086694,-0.07190777403543361,-0.5594348147539637,-0.34927024288726416,0.0
2019-01-03,1.0,-0.36846869085822426,-0.3870649222414218,-0.09602567267341397,-0.5691598782193696,-0.32208782467977726,0.0
2019-01-04,1.0,-0.37354000054964687,-0.3862093604858878,-0.09448429384120702,-0.5730892901310907,-0.3209113144804463,0.0
2019-01-07,1.0,-0.3606927301397423,-0.37175792507204614,-0.10853134685443967,-0.5679680278397042,-0.3097710836822359,0.0
2019-01-08,1.0,-0.36145036096184113,-0.36185746078271724,-0.11121967106334474,-0.5723280681756501,-0.3071703848450307,0.0
2019-01-09,1.0,-0.3622723566186464,-0.36640391410709433,-0.1110899701005708,-0.5729274259309595,-0.3054090785539549,0.0
2019-01-10,1.0,-0.36208912210108474,-0.36706451700606285,-0.11100840107664282,-0.5727685489790925,-0.3058644408798021,0.0
2019-01-11,1.0,-0.3609032784655149,-0.3572303088015236,-0.1159025982859475,-0.5736906543327438,-0.3130186369201469,0.0
2019-01-14,1.0,-0.36658225090542707,-0.3594749884268714,-0.11682052119924843,-0.5753342591836179,-0.3048770525283882,0.0
2019-01-15,1.0,-0.36342333996348875,-0.35770142502929075,-0.11986049426446146,-0.5742077872537533,-0.3095555979401106,0.0
2019-01-16,1.0,-0.3716075727730357,-0.35787371416064784,-0.12494528343182316,-0.5835521996060407,-0.29782228058656157,0.0
2019-01-17,1.0,-0.36906974202011367,-0.357209226060341,-0.12923589855706163,-0.582285745518146,-0.295037166593791,0.0
2019-01-18,1.0,-0.3611523040588784,-0.35327072005272697,-0.13525017850277365,-0.58136980282309,-0.3151809743505245,0.0
2019-01-22,1.0,-0.3703055555555556,-0.3511388888888889,-0.007694444444444445,-0.8083055555555556,-0.24033333333333334,0.0
2019-01-23,1.0,-0.362610170434009,-0.3253815997998165,-0.024327856090305005,-0.8120777379264326,-0.25595684933411184,0.0
2019-01-24,1.0,-0.35717063955103634,-0.3313329999444352,-0.02750458409734956,-0.8019947769072623,-0.2602378174140135,0.0
2019-01-25,1.0,-0.3294526888658232,-0.3037562768255393,-0.0,-0.9776699301483995,-0.1943782085448986,0.0
2019-01-28,1.0,-0.325834827431645,-0.29958538771851184,-0.0,-0.9825750784401613,-0.1934390407888839,0.0
2019-01-29,1.0,-0.32978514253616065,-0.28858306417637974,-0.0,-0.9913214436174695,-0.1989046482235641,0.0
2019-01-30,1.0,-0.32708731318125633,-0.2867737948084054,-0.0,-0.990588830205641,-0.2048263849870772,0.0
2019-01-31,1.0,-0.3005730015167687,-0.2947025448008539,-0.0,-0.9867423178473119,-0.22681310038761868,0.0
2019-02-01,1.0,-0.302740419785043,-0.2942715660345507,-0.0,-0.9948511620055146,-0.2216813910303303,0.0
2019-02-04,1.0,-0.3058353497270834,-0.2941871588543132,-0.0,-0.9962860840695515,-0.21723594620449047,0.0
2019-02-05,1.0,-0.3023314677841213,-0.28222290969429364,-0.0,-0.9925471777709031,-0.23528419157971708,0.0
2019-02-06,1.0,-0.2923037931908423,-0.2848694770634451,-0.0,-0.9932696910816367,-0.24558587479935795,0.0
2019-02-07,1.0,-0.2784061987444149,-0.2776992251569481,-0.0037893784288218994,-0.9894802330184944,-0.2785193145184096,0.0
2019-02-08,1.0,-0.264767336796928,-0.28252767110910326,-0.024621639936751753,-0.9920092613508019,-0.25968488818613056,0.0
2019-02-11,1.0,-0.2633200486164109,-0.2804205884846943,-0.027276067723790952,-0.9962689731196472,-0.2592498374742079,0.0
2019-02-12,1.0,-0.2697014333465526,-0.28607444337431304,-0.018554189564330633,-0.9984136876097671,-0.2599852699563764,0.0
2019-02-13,1.0,-0.2626239727968263,-0.2957778407480873,-0.02252762822329272,-0.9948994049305753,-0.2578634173986965,0.0
2019-02-14,1.0,-0.261970794657007,-0.30804278922345485,-0.029686438759338914,-0.9851143309938873,-0.24516074258546525,0.0
2019-02-15,1.0,-0.2608978898173063,-0.31935986404192046,-0.026936694519189917,-0.9834867582495397,-0.2418071094745787,0.0
2019-02-19,1.0,-0.283500352858151,-0.3040790402258292,-0.02430486944248412,-0.975243472124206,-0.23576570218772053,0.0
2019-02-20,1.0,-0.28573041956067535,-0.3122705968716472,-0.02261561917668982,-0.9724151561352984,-0.23039132644418095,0.0
2019-02-21,1.0,-0.2857667221955558,-0.3091170906626761,-0.021769206878052914,-0.973910833780388,-0.23291074907530282,0.0
2019-02-22,1.0,-0.2811671087533157,-0.3102601726959761,-0.028218296743608557,-0.9727411253456743,-0.22941475252553756,0.0
2019-02-25,1.0,-0.27527915194346286,-0.3092579505300353,-0.030727915194346287,-0.9789964664310954,-0.23256537102473496,0.0
2019-02-26,1.0,-0.2676873443513697,-0.3136461399139687,-0.039676250848992525,-0.9805297713380122,-0.22840729001584786,0.0
2019-02-27,1.0,-0.26849912245937835,-0.31455585121440294,-0.040310253071392174,-0.9816848779935458,-0.2256977863330125,0.0
2019-02-28,1.0,-0.2730690941988013,-0.315107995024313,-0.04017301820649102,-0.9776376795205248,-0.22107881940517926,0.0
2019-03-01,1.0,-0.2694969352879699,-0.31240290370872525,-0.04914837725616473,-0.9795497556704233,-0.21402141061491964,0.0
2019-03-04,1.0,-0.26888405346596206,-0.3146918359849662,-0.047644615254189386,-0.9811512702404838,-0.2135247407239947,0.0
2019-03-05,1.0,-0.27608474000226574,-0.3124221139685057,-0.04231335674634644,-0.9822703070125751,-0.21912880933499487,0.0
2019-03-06,1.0,-0.27584742162942827,-0.3111885141449325,-0.04457282020785547,-0.9812533627842437,-0.21892787358763063,0.0
2019-03-07,1.0,-0.27842371778551017,-0.3032051826077116,-0.04568728959800843,-0.9873546634982602,-0.214263486944468,0.0
2019-03-08,1.0,-0.2545201273595633,-0.2968216966113259,-0.060268364794177846,-1.0278314760063678,-0.20340573118035024,0.0
2019-03-11,1.0,-0.24324169857689892,-0.29747956792593017,-0.06881179630793852,-1.0258615762702177,-0.22223809795965027,0.0
2019-03-12,1.0,-0.2235570719958712,-0.27705938010723397,-0.09378673624451644,-1.0315107377354704,-0.2412764859362904,0.0
2019-03-13,1.0,-0.23178826977786715,-0.27862869622690306,-0.11957240150579039,-1.0057185551308945,-0.23793787177792464,0.0
2019-03-14,1.0,-0.22754284729997418,-0.285103206729251,-0.11925472971033217,-1.0003732093130078,-0.23856687623805012,0.0
2019-03-15,1.0,-0.22765792421935596,-0.2855419264025739,-0.11901410473700844,-0.9993105627531529,-0.24110195053287756,0.0
2019-03-18,1.0,-0.2109140281950543,-0.29333256297665816,-0.1516350820429859,-0.9852669285879361,-0.247717818349896,0.0
2019-03-19,1.0,-0.1700085892841276,-0.287444836063146,-0.17916061961318605,-1.049047774190682,-0.27616029381275364,0.0
2019-03-20,1.0,-0.17511794202296532,-0.2862949885766846,-0.17707622466842712,-1.0463163516600897,-0.2823190813874136,0.0
2019-03-21,1.0,-0.17419565475483795,-0.28698207289564287,-0.17743084411729787,-1.0487652855277216,-0.28071945862519293,0.0
2019-03-22,1.0,-0.15945696507785287,-0.28452767275000745,-0.1959867813867635,-1.0608830271815177,-0.27634046860579353,0.0
2019-03-25,1.0,-0.14763157117106468,-0.24272332377884817,-0.23521763541266513,-1.0563222127005705,-0.27310067669395116,0.0
2019-03-26,1.0,-0.13116505430589354,-0.25494094605021067,-0.25446614042376403,-1.0519318653926049,-0.27506083447088847,0.0
2019-03-27,1.0,-0.1389275869223701,-0.24124848089634526,-0.2573732104217921,-1.0527907045676852,-0.2737647093695349,0.0
2019-03-28,1.0,-0.1299329416651831,-0.23853183787312326,-0.2686190730520444,-1.0502047356239985,-0.2798943682867486,0.0
2019-03-29,1.0,-0.12075617283950617,-0.24201685660018993,-0.2800629154795822,-1.0468898385565053,-0.27801519468186137,0.0
2019-04-01,1.0,-0.12091008869508467,-0.24268043071994302,-0.280887544125063,-1.0451484678591556,-0.2767642609237341,0.0
2019-04-02,1.0,-0.12789220176708727,-0.2452055199314441,-0.31402736325758696,-1.0270382080907774,-0.24083212671020363,0.0
2019-04-03,1.0,-0.12491132655474106,-0.24589146370300308,-0.31594348545755496,-1.0254788366043983,-0.24352683849609838,0.0
2019-04-04,1.0,-0.12838337524034907,-0.2433959473450673,-0.31326726815559824,-1.0299659813637034,-0.24312971453926932,0.0
2019-04-05,1.0,-0.14393535784052566,-0.23397265139406853,-0.3105132303320902,-1.0264606641804297,-0.24492393298999587,0.0
2019-04-08,1.0,-0.144792899408284,-0.2277810650887574,-0.3124852071005917,-1.0283136094674554,-0.24523668639053253,0.0
2019-04-09,1.0,-0.1606053426523722,-0.216045726470414,-0.3153171829651128,-1.0339690813244091,-0.2356512468163241,0.0
2019-04-10,1.0,-0.1719827459725931,-0.22028228527832389,-0.32492150591273217,-1.0248246720854486,-0.1923765368702133,0.0
2019-04-11,1.0,-0.194245868979257,-0.2014238837454588,-0.33604828313606,-1.0239657799132778,-0.17411812961443804,0.0
2019-04-12,1.0,-0.19310789427416047,-0.2008439313133681,-0.3398874758248842,-1.0253472425716463,-0.17113051632186602,0.0
2019-04-15,1.0,-0.1906407403068994,-0.20229588848541644,-0.3464917418296825,-1.0141443129905119,-0.17482722267775566,0.0
2019-04-16,1.0,-0.1864817518248175,-0.1948613138686131,-0.34213138686131384,-1.0170510948905107,-0.1791824817518248,0.0
2019-04-17,1.0,-0.160964666292765,-0.1939073707825368,-0.3896153732620952,-1.0628154795288838,-0.14458186970510967,0.0
2019-04-18,1.0,-0.1354476281060516,-0.2227440256806563,-0.407353465699679,-1.0718701700154558,-0.13491261443347996,0.0
2019-04-22,1.0,-0.14714383622873148,-0.2211925265949522,-0.3957209690396019,-1.0749426383384486,-0.14082660389165352,0.0
2019-04-23,1.0,-0.1440579450952338,-0.220125786163522,-0.3951831649229485,-1.074219797907538,-0.14709827416614504,0.0
2019-04-24,1.0,-0.1417395718252665,-0.2313457346749873,-0.39574811143292227,-1.073601863187125,-0.14344152160281867,0.0
2019-04-25,1.0,-0.13842332096252843,-0.21498264096731717,-0.402250688375434,-1.083951873578355,-0.15335807494313422,0.0
2019-04-26,1.0,-0.12840795869689925,-0.19298934210923585,-0.4422269859001841,-1.1344464237190905,-0.12116180067026962,0.0
2019-04-29,1.0,-0.12724803862401932,-0.1923053711526856,-0.43922751961375983,-1.1375377187688593,-0.12115268557634279,0.0
2019-04-30,1.0,-0.12601257405392333,-0.18211219925039293,-0.4482227058396808,-1.144329585298029,-0.12196227783822994,0.0
2019-05-01,1.0,-0.11968294306286682,-0.17565196345374237,-0.45924850245053545,-1.1397107763054395,-0.13102801476371997,0.0
2019-05-02,1.0,-0.11606358819076458,-0.17647236941710825,-0.45956093868281606,-1.1489477668433006,-0.12696442089326268,0.0
2019-05-03,1.0,-0.1134526296666364,-0.18048869107094195,-0.46570987373966755,-1.1443667302510068,-0.12377751536621552,0.0
2019-05-06,1.0,-0.10882975506501362,-0.16126398548533416,-0.47462957363169034,-1.14611430299365,-0.13302086483217418,0.0
2019-05-07,1.0,-0.09780010288377161,-0.1661572911308137,-0.4847338638908222,-1.1457923563409689,-0.13150966804853692,0.0
2019-05-08,1.0,-0.1130882485773643,-0.1609911781531328,-0.4937825550236354,-1.0886399903652184,-0.15433715713726553,0.0
2019-05-09,1.0,-0.11355973025048167,-0.16076589595375723,-0.4939185934489403,-1.0883911368015413,-0.15393184007707128,0.0
2019-05-10,1.0,-0.11262007287181187,-0.1615827034839953,-0.4976662952813996,-1.0900659459784998,-0.14929687735252492,0.0
2019-05-13,1.0,-0.1328565824809149,-0.16387556199269787,-0.47563441054886696,-1.0885609969524155,-0.15648290636975348,0.0
2019-05-14,1.0,-0.08427891380497592,-0.12724169935031887,-0.549384748959612,-1.0706565671686477,-0.1623903475943834,0.0
2019-05-15,1.0,-0.07063208199332752,-0.1378678128099546,-0.5511406329836794,-1.0838568122388867,-0.16209311412341076,0.0
2019-05-16,1.0,-0.061742503984842566,-0.14038675528555533,-0.5590508556133651,-1.0836666566419055,-0.16258157649394003,0.0
2019-05-17,1.0,-0.059820568400770706,-0.13123193641618497,-0.5709898843930635,-1.0734886801541426,-0.17506623314065511,0.0
2019-05-20,1.0,-0.061300030093289194,-0.12792657237436053,-0.575293409569666,-1.070328016852242,-0.17445079747216372,0.0
2019-05-21,1.0,-0.04897566258536145,-0.1294485725459523,-0.5850004512499624,-1.0700640774946604,-0.17484431876297343,0.0
2019-05-22,1.0,-0.04413357400722022,-0.12472924187725631,-0.5929903730445247,-1.0714199759326115,-0.17515042117930207,0.0
2019-05-23,1.0,-0.047188785158946964,-0.12961906763125508,-0.607420526521178,-1.0596463842944195,-0.1579563533755591,0.0
2019-05-24,1.0,-0.03750745378652355,-0.10390578413834228,-0.6297853309481217,-1.0495825879546812,-0.16076326774001196,0.0
2019-05-28,1.0,-0.05389977338573192,-0.11121310346805886,-0.6499813545222456,-0.9652046699750438,-0.08820745245403173,0.0
2019-05-29,1.0,-0.07295769823599932,-0.12248101843923045,-0.6467717074841584,-0.9529599817320318,-0.05919963464063482,0.0
2019-05-30,1.0,-0.0807817950279608,-0.11818282487126959,-0.6728309617407674,-0.8789103593377997,-0.01771773434472067,0.0
2019-05-31,1.0,-0.07475628952528238,-0.11057413493137444,-0.6746016403855182,-0.876335920024302,-0.02532379663638121,0.0
2019-06-03,1.0,-0.06852024836529479,-0.11063794713995274,-0.6953404033188636,-0.8729051046760811,-0.0,0.0
2019-06-04,1.0,-0.05755750273822563,-0.1267524644030668,-0.702683461117196,-0.8512322015334063,-0.0,0.0
2019-06-05,1.0,-0.052448123740537006,-0.12022765644572736,-0.7107456020913894,-0.8397418441261368,-0.0,0.0
2019-06-06,1.0,-0.05209525366465043,-0.11536156067789222,-0.7144569778213722,-0.8427061195575173,-0.0,0.0
2019-06-07,1.0,-0.054119635748950325,-0.11791809804242324,-0.7165603358961775,-0.8378046785539015,-0.0,0.0
2019-06-10,1.0,-0.04963170340572422,-0.12263868880976325,-0.7352069799679269,-0.8105786741322605,-0.0,0.0
2019-06-11,1.0,-0.03996730690641602,-0.12175452935567362,-0.7542569132270808,-0.8084457158425283,-0.0,0.0
2019-06-12,1.0,-0.038082266412421684,-0.1261781530918006,-0.7584854263143559,-0.8013075456278943,-0.0,0.0
2019-06-13,1.0,-0.048033623536475535,-0.13261100952484922,-0.7560929013946126,-0.792445621025627,-0.0,0.0
2019-06-14,1.0,-0.04760476592960166,-0.12710963273986423,-0.7566867519153694,-0.7951031981896011,-0.0,0.0
2019-06-17,1.0,-0.04763462849352419,-0.12957055214723925,-0.756291751874574,-0.7931833674164962,-0.0,0.0
2019-06-18,1.0,-0.050672266615758035,-0.13401696348215017,-0.7537567840292362,-0.7888019199825456,-0.0,0.0
2019-06-19,1.0,-0.06443985432407458,-0.11143121161058869,-0.7656954938305158,-0.7762678697613741,-0.0,0.0
2019-06-20,1.0,-0.06430885676168695,-0.11805385390291051,-0.7669688801764274,-0.7732854147948487,-0.0,0.0
2019-06-21,1.0,-0.06566343746598455,-0.12343528899531947,-0.7646130401654513,-0.767524763252422,-0.0,0.0
2019-06-24,1.0,-0.06568985238847432,-0.11958712348167111,-0.767443760553407,-0.7707391470123645,-0.0,0.0
2019-06-25,1.0,-0.06336800827841621,-0.10244540057731061,-0.7720167746854746,-0.7853602744948532,-0.0,0.0
2019-06-26,1.0,-0.05294966379005254,-0.10941115618109057,-0.7726567391718618,-0.7873301935589253,-0.0,0.0
2019-06-27,1.0,-0.058709800397571,-0.10004629251422814,-0.7838684203360292,-0.7804917898864472,-0.0,0.0
2019-06-28,1.0,-0.05616109869747671,-0.1076625429178702,-0.7833396915363235,-0.7777808054934875,-0.0,0.0
2019-07-01,1.0,-0.031605735551663745,-0.11837784588441332,-0.7908274956217163,-0.7847252626970229,-0.01086361646234676,0.0
2019-07-02,1.0,-0.013185913185913186,-0.12626262626262624,-0.7926016926016926,-0.7817089817089816,-0.01627081627081627,0.0
2019-07-03,1.0,-0.005245901639344262,-0.1366120218579235,-0.7885792349726776,-0.7792896174863387,-0.022486338797814205,0.0
2019-07-05,1.0,-0.0065846994535519125,-0.12852459016393442,-0.7870491803278689,-0.7802185792349726,-0.02986338797814208,0.0
2019-07-08,1.0,-0.006093562137938573,-0.13004153459394469,-0.7857689364957918,-0.7800032790468903,-0.030631763034211387,0.0
2019-07-09,1.0,-0.0028681471769237067,-0.12614384440984455,-0.788494632467426,-0.7809008713704281,-0.03316124450271791,0.0
2019-07-10,1.0,-0.009016886168643094,-0.1166730422427455,-0.7846057161593529,-0.7893873982184818,-0.03270670528444177,0.0
2019-07-11,1.0,-0.0014478896325638574,-0.12189591585848929,-0.7843464007649228,-0.7889359377134272,-0.035268405955470566,0.0
2019-07-12,1.0,-0.008441930989263175,-0.11581017949348413,-0.7823402453350818,-0.7898806108788896,-0.03554353468294948,0.0
2019-07-15,1.0,-0.010878500575437057,-0.11700553515646409,-0.7891160190716283,-0.8103523866937031,-0.012824025867265852,0.0
2019-07-16,1.0,-0.0077793299915084775,-0.11427945325554004,-0.7820691922097132,-0.8122825759443395,-0.022790149834278354,0.0
2019-07-17,1.0,-0.006813704028021016,-0.10319067425569177,-0.7874616900175132,-0.8121442644483363,-0.026844352014010506,0.0
2019-07-18,1.0,-0.016093335883494087,-0.10341812617831089,-0.7920708216071477,-0.802398972649526,-0.018306511106860844,0.0
2019-07-19,1.0,-0.023273601398601396,-0.10393902972027971,-0.796437937062937,-0.7896634615384616,-0.01832932692307692,0.0
2019-07-22,1.0,-0.02212208111429742,-0.1040010924484501,-0.7965860985934726,-0.7896763621466613,-0.018708179707770042,0.0
2019-07-23,1.0,-0.02584232908079817,-0.10977537891178715,-0.7976229418820194,-0.7820303129429724,-0.010713117435394178,0.0
2019-07-24,1.0,-0.02494615447531285,-0.10954497123694758,-0.7988767414596908,-0.7825186073775184,-0.01044194225578669,0.0
2019-07-25,1.0,-0.037456021650879565,-0.09986468200270637,-0.7907983761840325,-0.7782408660351826,-0.0,0.0
2019-07-26,1.0,-0.03949293027791321,-0.11178828755620565,-0.7879354244541957,-0.7694891380898207,-0.0,0.0
2019-07-29,1.0,-0.03839280879406509,-0.10762441111171278,-0.7892456814858937,-0.7722694536199707,-0.0,0.0
2019-07-30,1.0,-0.0404289311922879,-0.10425410923664329,-0.7886484876384413,-0.7708846705840937,-0.0036827425600476594,0.0
2019-07-31,1.0,-0.029339985899452248,-0.1272574434622268,-0.7902001193123271,-0.7648462497966266,-0.0,0.0
2019-08-01,1.0,-0.01999732298219783,-0.14522821576763487,-0.8198367019140678,-0.6919823316825057,-0.0,0.0
2019-08-02,1.0,-0.0027763688299207133,-0.1434635201153261,-0.8363277183053472,-0.6869911102805735,-0.0,0.0
2019-08-05,1.0,-0.0,-0.13982225306253168,-0.8322613360377912,-0.6967893458592436,-0.0,0.0
2019-08-06,1.0,-0.004026596731039233,-0.1422554239847413,-0.828313332803518,-0.6744814432170388,-0.0,0.0
