Date,IWF,IWM,MTUM,SPY,TECH,VLUE,VXX
2018-11-19,-0.40035105893186007,-0.5382424033149171,-0.13052486187845302,-0.46489410681399634,1.0,-0.34354857274401474,0.0
2018-11-20,-0.39588238672256354,-0.5375294320335382,-0.12393039682995462,-0.4669786940791362,1.0,-0.34709699649687015,0.0
2018-11-21,-0.403716071581471,-0.5338642007021148,-0.13126123811970203,-0.46727744955332934,1.0,-0.3180352199103804,0.0
2018-11-23,-0.4031816626753335,-0.5232922796213935,-0.1346504732580682,-0.4710058159425248,1.0,-0.3188219865435055,0.0
2018-11-26,-0.40383350021456155,-0.5380346159347732,-0.1294807609784008,-0.47152052639107417,1.0,-0.3179516521241596,0.0
2018-11-27,-0.40173113180597614,-0.5491630006284637,-0.1126378335142547,-0.4748043192595555,1.0,-0.3183739930297663,0.0
2018-11-28,-0.40136579233099035,-0.5519458254757414,-0.11209211954968855,-0.4738556488942225,1.0,-0.3180467455283159,0.0
2018-11-29,-0.39260563380281693,-0.547024079963653,-0.10543502953203092,-0.47356315311222175,1.0,-0.3209620626987733,0.0
2018-11-30,-0.39266242616992275,-0.5471376646978646,-0.10520786006360745,-0.47364834166288056,1.0,-0.32090527033166744,0.0
2018-12-03,-0.3928500383642616,-0.5507971241012817,-0.09778624001818752,-0.4772514137940834,1.0,-0.3231123362414391,0.0
2018-12-04,-0.39037539369520186,-0.5513151547825099,-0.09871463836790284,-0.47544193173112387,1.0,-0.3216241523139347,0.0
2018-12-06,-0.3779645502205209,-0.5052009652991595,-0.1293168011983024,-0.4668109067709634,1.0,-0.29458267454439546,0.0
2018-12-07,-0.3784218554985439,-0.5050894466786854,-0.1294966024129802,-0.46670364720565805,1.0,-0.293856607960061,0.0
2018-12-10,-0.3707899233779836,-0.5063667934512982,-0.12708781213825038,-0.46670525329364426,1.0,-0.28526542086985285,0.0
2018-12-11,-0.36755295675198585,-0.5088812886142984,-0.12428287731685791,-0.4666813768755516,1.0,-0.2907380847308032,0.0
2018-12-12,-0.3691721644077622,-0.5088745962955807,-0.12529328953542937,-0.4681315041267563,1.0,-0.2889281475142849,0.0
2018-12-13,-0.371262297353471,-0.5155881945406678,-0.12176804766523486,-0.4685880559789386,1.0,-0.29405570181515867,0.0
2018-12-14,-0.37098311928663563,-0.5542033537098312,-0.1020413885929,-0.4702204026695082,1.0,-0.3066849868207055,0.0
2018-12-17,-0.370942423053204,-0.5546896899702864,-0.10074564108314178,-0.4703145147726636,1.0,-0.306441666199473,0.0
2018-12-18,-0.36967884395002376,-0.5520585851245213,-0.09827542834782123,-0.46935181820722816,1.0,-0.30572714313665206,0.0
2018-12-19,-0.3664401756004809,-0.5531974386936218,-0.09856555658082375,-0.47124122696641785,1.0,-0.3067136425915052,0.0
2018-12-20,-0.3573873598085326,-0.5400328388946094,-0.11340550468928284,-0.47190604736593106,1.0,-0.3001975899590905,0.0
2018-12-21,-0.3575680035601046,-0.5406352561606497,-0.11205985425821882,-0.4725760694220393,1.0,-0.29843689158369024,0.0
2018-12-24,-0.3491540442499931,-0.5316091158308642,-0.11610777282419074,-0.4687508653393515,1.0,-0.30346412649184507,0.0
2018-12-26,-0.3499101589495508,-0.5325224602626123,-0.11477539737387699,-0.46634416033172077,1.0,-0.3008154803040774,0.0
2018-12-27,-0.3267350796651364,-0.5145287604644883,-0.11917364299216851,-0.43367539832568186,1.0,-0.3064002160410478,0.0
2018-12-28,-0.3270129379034654,-0.5142749101909624,-0.11919617535045783,-0.4338384247629852,1.0,-0.3067012397698728,0.0
2018-12-31,-0.32649037033035305,-0.5149239620755788,-0.11947273169282299,-0.43369979200994035,1.0,-0.3065827503308933,0.0
2019-01-02,-0.3266381920415225,-0.5153276384083044,-0.12064770761245674,-0.43444528546712796,1.0,-0.30625540657439443,0.0
2019-01-03,-0.3295743415003516,-0.509573259776083,-0.14035372383579425,-0.4411812429011845,1.0,-0.28360106008978314,0.0
2019-01-04,-0.3319439181508147,-0.5096356845125318,-0.13939262707735614,-0.4429708222811671,1.0,-0.2827099009365019,0.0
2019-01-07,-0.3315839307452996,-0.5092384688218585,-0.13964561071283646,-0.4427972406330313,1.0,-0.28199648315974574,0.0
2019-01-08,-0.3321989953005996,-0.5011073299843354,-0.14192729433371146,-0.4459298871063577,1.0,-0.27964133311726896,0.0
2019-01-09,-0.33092321804349,-0.49557545999028757,-0.1416662170182917,-0.44625802622349325,1.0,-0.28346732854907464,0.0
2019-01-10,-0.3309593180101435,-0.4954138340347469,-0.1417125283263192,-0.44626092586597604,1.0,-0.28339807920578397,0.0
2019-01-11,-0.33622912990362425,-0.4932265508348039,-0.13563187186100176,-0.45397040857879734,1.0,-0.29575132346952626,0.0
2019-01-14,-0.32630228940977435,-0.4939285616830846,-0.13643681611045924,-0.45605370153082103,1.0,-0.31601495347504566,0.0
2019-01-15,-0.3233663744845854,-0.49225854018186294,-0.13934627672646843,-0.4553398323366375,1.0,-0.32038994019824696,0.0
2019-01-16,-0.32227682227682225,-0.4926562926562927,-0.13816543816543816,-0.4547638547638548,1.0,-0.3221130221130221,0.0
2019-01-17,-0.32127252867285633,-0.49500273074822493,-0.13713817586018567,-0.45532495903877657,1.0,-0.32203713817586016,0.0
2019-01-18,-0.31521739130434784,-0.49072244180939834,-0.14166117698726396,-0.45748243302591135,1.0,-0.3397562582345191,0.0
2019-01-22,-0.3033698539176627,-0.5509351482957061,-0.04479305002213369,-0.582309650287738,1.0,-0.285303231518371,0.0
2019-01-23,-0.2963605329809492,-0.5532705649157582,-0.051343464376170024,-0.5830855632639577,1.0,-0.2689406453033807,0.0
2019-01-24,-0.2919109349627061,-0.5531610381746621,-0.05598216497399059,-0.5814823989210911,1.0,-0.26980981476894283,0.0
2019-01-25,-0.2867386512653107,-0.5588013727295555,-0.004575765185123183,-0.708908791607377,1.0,-0.23104824084149436,0.0
2019-01-28,-0.27875760450968357,-0.5485014232293353,-0.020176368811743037,-0.7147401908801697,1.0,-0.2284422615393202,0.0
2019-01-29,-0.27205635692720564,-0.5447277200044728,-0.021609079727160908,-0.7185228670468523,1.0,-0.23853852174885387,0.0
2019-01-30,-0.26832336333650136,-0.5452283781517303,-0.02012634874489853,-0.7220607144853803,1.0,-0.23958740985072957,0.0
2019-01-31,-0.26503533618257497,-0.5461884410179056,-0.017849660605044834,-0.7232604262688902,1.0,-0.24101231877985418,0.0
2019-02-01,-0.279314517263697,-0.5500464304809072,-0.0020823367194754763,-0.7472493457523145,1.0,-0.23524776992993215,0.0
2019-02-04,-0.27526318752462986,-0.5521871305522715,-0.0034341045994482912,-0.7462984856161683,1.0,-0.23765692732083543,0.0
2019-02-05,-0.26971537855776806,-0.5473900326245922,-0.01243109461131736,-0.7404657441781979,1.0,-0.24246259421757227,0.0
2019-02-06,-0.2841954022988506,-0.5422413793103449,-0.0,-0.7981896551724139,1.0,-0.2489367816091954,0.0
2019-02-07,-0.2866051671121074,-0.5424892950541713,-0.0,-0.8013047101761647,1.0,-0.24341178837256083,0.0
2019-02-08,-0.2835124312177696,-0.5404338682262108,-0.0,-0.808274034167843,1.0,-0.24868197401400133,0.0
2019-02-11,-0.2799561124906162,-0.5300571692556447,-0.0,-0.8112548362880407,1.0,-0.26606802563954496,0.0
2019-02-12,-0.28196152177057715,-0.5300448430493274,-0.0,-0.8144076377838854,1.0,-0.2666859539997107,0.0
2019-02-13,-0.2735139202407825,-0.5454650691671008,-0.0,-0.8134514093882039,1.0,-0.26161949412513746,0.0
2019-02-14,-0.27761497171043087,-0.5235456259973886,-0.0,-0.8225736254170897,1.0,-0.2777600464239083,0.0
2019-02-15,-0.2712154631994428,-0.5498316693754354,-0.0,-0.8141978175063851,1.0,-0.2669781750638496,0.0
2019-02-19,-0.27734091634506575,-0.5411891013550765,-0.0,-0.8176305022778051,1.0,-0.26550213272204976,0.0
2019-02-20,-0.2837873042521782,-0.5275711349755405,-0.0,-0.8199843691203288,1.0,-0.26326453816539785,0.0
2019-02-21,-0.2828326677085142,-0.5393876251664061,-0.0,-0.8174740985124732,1.0,-0.2542976211147769,0.0
2019-02-22,-0.2859828763160939,-0.5336977901191715,-0.0,-0.8236723359944463,1.0,-0.24916117088973733,0.0
2019-02-25,-0.27724726438916786,-0.531680840565408,-0.0,-0.8373436275505762,1.0,-0.2562331291904914,0.0
2019-02-26,-0.27752945956928077,-0.5321007720438845,-0.0,-0.8373773727288558,1.0,-0.25538399024786673,0.0
2019-02-27,-0.2724813080033747,-0.5435952637244349,-0.0,-0.8422017281005442,1.0,-0.2509818753091089,0.0
2019-02-28,-0.26806526806526804,-0.5501456876456876,-0.0,-0.8502913752913753,1.0,-0.2452214452214452,0.0
2019-03-01,-0.26783789295807475,-0.5508842467150308,-0.0,-0.8513824549136148,1.0,-0.24339364274684616,0.0
2019-03-04,-0.2702891587315454,-0.548790076002446,-0.0,-0.8533822544480358,1.0,-0.2395096240645293,0.0
2019-03-05,-0.279464520080497,-0.5375506751830139,-0.0,-0.8570886925073643,1.0,-0.2424242424242424,0.0
2019-03-06,-0.2812736921910538,-0.5356622149647168,-0.0,-0.8598588674403684,1.0,-0.23916720125969554,0.0
2019-03-07,-0.2739826005721959,-0.5450458340631751,-0.0,-0.8604834471886496,1.0,-0.23985519939277164,0.0
2019-03-08,-0.26354788438354554,-0.5378576259225499,-0.0,-0.9096709694492634,1.0,-0.22932165015143052,0.0
2019-03-11,-0.2535106950287373,-0.5377140487053386,-0.0,-0.9165135983883392,1.0,-0.2549031225928779,0.0
2019-03-12,-0.2361595044521874,-0.5136245867953185,-0.022662973882486077,-0.9245063879210221,1.0,-0.2810983054885494,0.0
2019-03-13,-0.2416913016214279,-0.5144077159664368,-0.0428797515602138,-0.9064468930096449,1.0,-0.2806294604198393,0.0
2019-03-14,-0.24462213205239128,-0.5116806396753886,-0.046752394307366406,-0.902825431870394,1.0,-0.27767998329206073,0.0
2019-03-15,-0.24493389441012328,-0.5108484794222102,-0.047422926552660644,-0.9022890739248516,1.0,-0.2789566359268213,0.0
2019-03-18,-0.2428870292887029,-0.5127615062761506,-0.0543335325762104,-0.896712492528392,1.0,-0.28194859533771666,0.0
2019-03-19,-0.23443541860255987,-0.515482149815653,-0.05485447078924492,-0.9003327238392135,1.0,-0.2924073019393903,0.0
2019-03-20,-0.24376464931786765,-0.5093455135524971,-0.05309814291724262,-0.8950658092433439,1.0,-0.30371416551475444,0.0
2019-03-21,-0.24823504671493374,-0.5092378405984318,-0.05338420404362064,-0.9035058731636976,1.0,-0.2897827980893442,0.0
2019-03-22,-0.23043504495263384,-0.5042539069570989,-0.07608761238158451,-0.9202920412719483,1.0,-0.2859168527122428,0.0
2019-03-25,-0.2271866261763733,-0.4885895547069966,-0.09113322709642503,-0.91551159084759,1.0,-0.28428395321567096,0.0
2019-03-26,-0.21232980104459137,-0.5002566192675784,-0.10762913987259608,-0.9129305920357454,1.0,-0.28590405458442775,0.0
2019-03-27,-0.218391844613343,-0.4876945349258053,-0.11065870430691277,-0.9139823862950898,1.0,-0.28531789118108336,0.0
2019-03-28,-0.19937224603126694,-0.4809862980624132,-0.13726081970181686,-0.9031206615561055,1.0,-0.2973079012494718,0.0
2019-03-29,-0.19425068695835973,-0.4844943684512486,-0.14249479119485461,-0.9026783827037472,1.0,-0.2956789564272126,0.0
2019-04-01,-0.19156844968268358,-0.4887277122997884,-0.14064672106376547,-0.9043215472952553,1.0,-0.2967966152916289,0.0
2019-04-02,-0.18608433734939758,-0.49162650602409635,-0.16768072289156624,-0.8942771084337349,1.0,-0.2723493975903614,0.0
2019-04-03,-0.18811553172906065,-0.4915218504352017,-0.16670180405385057,-0.894407131885673,1.0,-0.2710598439900009,0.0
2019-04-04,-0.19276091739248366,-0.4913956782496007,-0.16147795425092676,-0.8920466532051474,1.0,-0.276091739248365,0.0
2019-04-05,-0.21416281807479853,-0.47574632497207886,-0.16221437411331463,-0.8914848018352501,1.0,-0.2748951070059465,0.0
2019-04-08,-0.2148565913683385,-0.468769792200742,-0.16789818137949755,-0.8927225020357692,1.0,-0.2717374913291311,0.0
2019-04-09,-0.23186258203042306,-0.45326155986330785,-0.1692624066289654,-0.9021683249160793,1.0,-0.26763843106420293,0.0
2019-04-10,-0.2304207315231508,-0.44006161466670696,-0.17792745175027938,-0.9024736476486757,1.0,-0.2694735570388716,0.0
2019-04-11,-0.24355257594974936,-0.4307241650057378,-0.18451410279640032,-0.9021561877151658,1.0,-0.2589237180648668,0.0
2019-04-12,-0.243023677216719,-0.43050857695095435,-0.18636748006764917,-0.902663686880889,1.0,-0.25748973181928003,0.0
2019-04-15,-0.2369868810833686,-0.43349857928783025,-0.1922797896136872,-0.8958043649114322,1.0,-0.26419200773834717,0.0
2019-04-16,-0.24068534131085123,-0.43634605505696067,-0.19378720575348263,-0.8893723748224701,1.0,-0.2615961079382347,0.0
2019-04-17,-0.23627584125547005,-0.45848800362154823,-0.21312811226799458,-0.8905085257280821,1.0,-0.21955636034404707,0.0
2019-04-18,-0.21322524820111122,-0.48322555181103316,-0.23359747396544916,-0.8986550080456629,1.0,-0.20742629869144125,0.0
2019-04-22,-0.2219212272478237,-0.4829548913374323,-0.22411274121872526,-0.902234126742558,1.0,-0.21251597978937115,0.0
2019-04-23,-0.22753014249177933,-0.4840153452685422,-0.22399829497016197,-0.9059188892948484,1.0,-0.20323346729996347,0.0
2019-04-24,-0.2188621843626407,-0.470063888043809,-0.23367812595071497,-0.90492850623669,1.0,-0.21475509583206573,0.0
2019-04-25,-0.21262792397660818,-0.4587902046783625,-0.24500487329434698,-0.911245126705653,1.0,-0.21811038011695905,0.0
2019-04-26,-0.21387635654188514,-0.4506157785635898,-0.24789659797585661,-0.9194000731618095,1.0,-0.21661992439946348,0.0
2019-04-29,-0.21325165340891775,-0.45579226478924745,-0.2518057968364268,-0.9178324342446129,1.0,-0.2091067020206638,0.0
2019-04-30,-0.21291639998780898,-0.4585657249093292,-0.2506171710706775,-0.9187772393404651,1.0,-0.20685136082411384,0.0
2019-05-01,-0.1319706045822269,-0.4419502254060397,-0.315938985981597,-0.9363305131847095,1.0,-0.261532761069598,0.0
2019-05-02,-0.13207663591768737,-0.43926819486008706,-0.3160768827322371,-0.938574028939006,1.0,-0.25918612902230587,0.0
2019-05-03,-0.1324527836069621,-0.4376002962597211,-0.3147142328107641,-0.9410566596716454,1.0,-0.26021478829774103,0.0
2019-05-06,-0.12733666481584302,-0.4261212906410019,-0.31818742673823186,-0.9419458325621568,1.0,-0.2711148127583441,0.0
2019-05-07,-0.11200592428029252,-0.4318244931963343,-0.3346292696473202,-0.9363756981085501,1.0,-0.27072726711715883,0.0
2019-05-08,-0.13087103724222837,-0.4307787011388119,-0.3392428439519852,-0.8963065558633426,1.0,-0.2807017543859649,0.0
2019-05-09,-0.13397335302624697,-0.4289362749623065,-0.3401950829256285,-0.8979968614418905,1.0,-0.27594695221391424,0.0
2019-05-10,-0.13605902244082388,-0.4300338149400553,-0.3421457116507839,-0.8928066400245928,1.0,-0.27297878881032894,0.0
2019-05-13,-0.15291448195504861,-0.43185232882592833,-0.329439180694815,-0.8840952994204765,1.0,-0.26799129181614695,0.0
2019-05-14,-0.1317418213969938,-0.41214671178999357,-0.36943199487789263,-0.865605658709107,1.0,-0.2699472544894661,0.0
2019-05-15,-0.12008180458471963,-0.41610451451420893,-0.37758310185891764,-0.8740575684502915,1.0,-0.26458288819022613,0.0
2019-05-16,-0.09438689766859168,-0.42310630366364166,-0.3965533046108718,-0.8732239435328627,1.0,-0.2683105692547438,0.0
2019-05-17,-0.09278887391251073,-0.41238818772209285,-0.412265653718907,-0.8709410611444676,1.0,-0.2749663031491239,0.0
2019-05-20,-0.09193993257738278,-0.41707018081520075,-0.4072326080294208,-0.8748391051179896,1.0,-0.2735825927060987,0.0
2019-05-21,-0.07836289556719664,-0.4165058358606746,-0.4165058358606746,-0.8775541463713507,1.0,-0.27451520999908097,0.0
2019-05-22,-0.0814305364511692,-0.4159254164756228,-0.41574201436649855,-0.8735748127770135,1.0,-0.2700596056854654,0.0
2019-05-23,-0.08056683871361818,-0.4137983691170632,-0.4285801545368476,-0.8757597043642916,1.0,-0.25541337079681153,0.0
2019-05-24,-0.07433855167994141,-0.4098690835850957,-0.43361103481949403,-0.8806188775977296,1.0,-0.253227135402362,0.0
2019-05-28,-0.07642321069009701,-0.40225151015925315,-0.4360241625480505,-0.8817804625053389,1.0,-0.25434742815302946,0.0
2019-05-29,-0.08107202680067002,-0.40371554743414045,-0.4346581391807523,-0.8809806608801585,1.0,-0.24507385411908028,0.0
2019-05-30,-0.08311000121817518,-0.4036118893896943,-0.4310512851748082,-0.8826288220246072,1.0,-0.24503593616762093,0.0
2019-05-31,-0.08277248226086427,-0.40274690136126934,-0.43158632030940713,-0.8826628498340287,1.0,-0.24557663611170327,0.0
2019-06-03,-0.06819355426627381,-0.41092311898180495,-0.47036845782327386,-0.889979040733878,1.0,-0.19811062847422617,0.0
2019-06-04,-0.06320706075035637,-0.4218858997300658,-0.474447241515271,-0.8810166509963302,1.0,-0.19241151314791785,0.0
2019-06-05,-0.06383940681797631,-0.41616179883654336,-0.4850348132742563,-0.8788618621334057,1.0,-0.17023841818127017,0.0
2019-06-06,-0.06257339877743985,-0.42729380589599203,-0.4846577734951369,-0.8670541118371525,1.0,-0.16965280496251017,0.0
2019-06-07,-0.06566462845266424,-0.42736226994789,-0.4852254585981506,-0.8611102744058556,1.0,-0.1727461670532245,0.0
2019-06-10,-0.051441815664318824,-0.4326049003672265,-0.4896153151526097,-0.8569622539281199,1.0,-0.17945939437721992,0.0
2019-06-11,-0.044084366796415315,-0.43405449443287775,-0.5028514528831357,-0.858755016444887,1.0,-0.17766512778733293,0.0
2019-06-12,-0.044973624717407686,-0.439698568198945,-0.5039638281838734,-0.8516352675207235,1.0,-0.17404672192916354,0.0
2019-06-13,-0.06187965717315112,-0.40989014225547077,-0.48322681353635905,-0.8251995405413365,1.0,-0.16505168909963774,0.0
2019-06-14,-0.05957094734353762,-0.3922049524259795,-0.5016251994562969,-0.8498020211571421,1.0,-0.15170498197506058,0.0
2019-06-17,-0.057588216155461565,-0.39720192848058206,-0.501700730574699,-0.844745481972256,1.0,-0.15655594664142683,0.0
2019-06-18,-0.055496359438820815,-0.3929734209435861,-0.5058308174983721,-0.8436334576451785,1.0,-0.16190137926951992,0.0
2019-06-19,-0.053088717539661434,-0.39286241838754465,-0.5151703152234925,-0.8451948358888003,1.0,-0.14801028095364707,0.0
2019-06-20,-0.05250384751982952,-0.3986326506451995,-0.5169290872499113,-0.8427844205043211,1.0,-0.14881022848348524,0.0
2019-06-21,-0.054930744643068546,-0.39963892506215226,-0.5158636202201965,-0.8391736711258435,1.0,-0.15002367704510478,0.0
2019-06-24,-0.04459279038718291,-0.40566681501260937,-0.5256786826880284,-0.837709538644118,1.0,-0.15330069722593087,0.0
2019-06-25,-0.04760913524443915,-0.41878791483287736,-0.5192399191150231,-0.8341263233020102,1.0,-0.15394909004401092,0.0
2019-06-26,-0.0374791617051679,-0.4186413431769469,-0.5196773041200285,-0.8318051917123125,1.0,-0.16929626101452727,0.0
2019-06-27,-0.03927177378504812,-0.4145585650010429,-0.5279640058401119,-0.8314710527099908,1.0,-0.1663836000119186,0.0
2019-06-28,-0.03724355916030534,-0.4224117366412214,-0.5266579198473282,-0.8286617366412213,1.0,-0.16689527671755724,0.0
2019-07-01,-0.03841801179343617,-0.41729703972839355,-0.5293644648281612,-0.828578235749598,1.0,-0.1644826970039907,0.0
2019-07-02,-0.029441533698499642,-0.4242676827816147,-0.5302750654917838,-0.8272803048344843,1.0,-0.16563467492260062,0.0
2019-07-03,-0.029289826110299164,-0.412831449279685,-0.5404599278193695,-0.835654845348525,1.0,-0.1644346347719748,0.0
2019-07-05,-0.031177347242921014,-0.3952011922503726,-0.547391952309985,-0.8374366616989567,1.0,-0.1694187779433681,0.0
2019-07-08,-0.030558451228592704,-0.39502606105733434,-0.5457632166790767,-0.8349367088607595,1.0,-0.1720923306031273,0.0
2019-07-09,-0.03461812990720914,-0.39525339043540325,-0.5438972162740899,-0.8331846300261718,1.0,-0.16714251724958365,0.0
2019-07-10,-0.025603836135448733,-0.42671086905043815,-0.5555292446128346,-0.7954653090220223,1.0,-0.1566717973004973,0.0
2019-07-11,-0.02210320748017517,-0.429281571783643,-0.5553911705527281,-0.7947390223695112,1.0,-0.15741507870753935,0.0
2019-07-12,-0.02893480774361863,-0.4433607067682547,-0.5520441137232812,-0.7979306869052207,1.0,-0.14239127212356587,0.0
2019-07-15,-0.03384961648947196,-0.4388308111469778,-0.5500340569194776,-0.7994195516332514,1.0,-0.13933722273225338,0.0
2019-07-16,-0.025368103601206317,-0.43252912305599905,-0.5343563361125894,-0.8040328780083968,1.0,-0.16036899059783571,0.0
2019-07-17,-0.023356758991318727,-0.42803992204570956,-0.5368511191165181,-0.8018661784680801,1.0,-0.16270005315065258,0.0
2019-07-18,-0.011884799811725943,-0.42964728032241933,-0.5356691083458359,-0.8106374841879211,1.0,-0.15394345894743036,0.0
2019-07-19,-0.004246409719560025,-0.42983102827990916,-0.5441892011441715,-0.8091474742708855,1.0,-0.16145203621243842,0.0
2019-07-22,-0.003753731563857772,-0.4288416634646646,-0.5469512014896698,-0.8190819613986343,1.0,-0.1570360299116247,0.0
2019-07-23,-0.0,-0.42979993498625846,-0.5453175330240255,-0.8197346257277106,1.0,-0.16031797629953604,0.0
2019-07-24,-0.03344232203292606,-0.4324270062525095,-0.5331555096655768,-0.7502437905122468,1.0,-0.11882636379280674,0.0
2019-07-25,-0.0353250765138297,-0.42172706730356685,-0.5406309888161095,-0.7496353079145334,1.0,-0.11301164154343413,0.0
2019-07-26,-0.028610666056305793,-0.4097047379262989,-0.5467498283360036,-0.7594987411306935,1.0,-0.11647402151522089,0.0
2019-07-29,-0.035055033249254755,-0.4085358862646182,-0.54202017885806,-0.7626691125888556,1.0,-0.11803485439119468,0.0
2019-07-30,-0.03483870967741935,-0.4049605734767025,-0.5432544802867383,-0.7607455197132617,1.0,-0.123584229390681,0.0
2019-07-31,-0.04362609497464269,-0.36874711848778235,-0.5432514983863531,-0.7791609036422313,1.0,-0.146726602120793,0.0
2019-08-01,-0.04353580985814174,-0.38580841941702876,-0.5429459327252323,-0.7705234080511035,1.0,-0.1346646332690703,0.0
2019-08-02,-0.03564749546853871,-0.3778807146761804,-0.5609517507264724,-0.7681330379491901,1.0,-0.13453405069482408,0.0
2019-08-05,-0.034462886122637156,-0.3789764868603043,-0.5623847395112955,-0.7682976025818349,1.0,-0.13741931765790688,0.0
