Date,BC,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-15,1.0,-0.24690902380513013,-0.7887679153595375,-0.0,-0.5746447684074553,-0.4652764962785262,0.0
2018-11-16,1.0,-0.24714817206284778,-0.7878117024874703,-0.0,-0.5742705162500383,-0.4655474587215201,0.0
2018-11-19,1.0,-0.2516387136482536,-0.7873211263271273,-0.0,-0.5728265887059547,-0.4655793198953685,0.0
2018-11-20,1.0,-0.22869213813372521,-0.7828190056331129,-0.0,-0.5744856722997796,-0.4754775900073476,0.0
2018-11-21,1.0,-0.23212495062141056,-0.7785712115226838,-0.0,-0.5713938436294024,-0.45659242152602636,0.0
2018-11-23,1.0,-0.2314828943754387,-0.7918027283547472,-0.0,-0.5701773125400555,-0.4583574938200018,0.0
2018-11-26,1.0,-0.23032987171655467,-0.8001527183872937,-0.0,-0.5680513133781308,-0.4558032987171655,0.0
2018-11-27,1.0,-0.2298408042289241,-0.8009288966296941,-0.0,-0.568796406636722,-0.4559843554251841,0.0
2018-11-28,1.0,-0.22248505976095617,-0.8547684262948206,-0.0,-0.5721489043824701,-0.46314741035856566,0.0
2018-11-29,1.0,-0.2051202961135102,-0.8452806909315238,-0.0,-0.5687847008019742,-0.46533004318322024,0.0
2018-11-30,1.0,-0.20428712626637016,-0.8465221151470225,-0.0,-0.5691561650605387,-0.4687422782307883,0.0
2018-12-03,1.0,-0.203742011176634,-0.8464293432955633,-0.0,-0.5688968476952052,-0.46843064003210966,0.0
2018-12-04,1.0,-0.20452718164388647,-0.8472385428907168,-0.0,-0.5710619085905128,-0.4695095553219123,0.0
2018-12-06,1.0,-0.20010347556150712,-0.8235132996530525,-0.0,-0.5666504352060381,-0.4531316574350234,0.0
2018-12-07,1.0,-0.19707073475229137,-0.8247008312779758,-0.0,-0.5676441034073263,-0.4555890502725252,0.0
2018-12-10,1.0,-0.18460049597774147,-0.8270731264743241,-0.0,-0.566473114377306,-0.44610778443113774,0.0
2018-12-11,1.0,-0.1713184879558279,-0.8344760633456708,-0.0,-0.5659850737212547,-0.46198652994357137,0.0
2018-12-12,1.0,-0.1741494532199271,-0.8348420413122722,-0.0,-0.5685297691373026,-0.4601458080194411,0.0
2018-12-13,1.0,-0.17452600875060767,-0.8350753524550315,-0.0,-0.5682425862907146,-0.460531113271755,0.0
2018-12-14,1.0,-0.16291214733784495,-0.8849541114304256,-0.0,-0.5666388554123791,-0.47560334971107193,0.0
2018-12-17,1.0,-0.1513518507113383,-0.8853544373960708,-0.0,-0.557215002771448,-0.4854960891790356,0.0
2018-12-18,1.0,-0.14385911179173047,-0.879509954058193,-0.0,-0.5539356814701378,-0.48548238897396634,0.0
2018-12-19,1.0,-0.14013421996138878,-0.8809793767045629,-0.0,-0.5564612508810101,-0.48680783256213034,0.0
2018-12-20,1.0,-0.13741297178453646,-0.8672590692561377,-0.0,-0.5660498351044339,-0.4828997190668133,0.0
2018-12-21,1.0,-0.1317597483892638,-0.8777672600690097,-0.0,-0.5813917982228466,-0.4626095453296284,0.0
2018-12-24,1.0,-0.1350537634408602,-0.8901382488479263,-0.0,-0.5883563748079877,-0.4586175115207373,0.0
2018-12-26,1.0,-0.13608800316908917,-0.898223481732029,-0.0,-0.5673583813267513,-0.4455617515312185,0.0
2018-12-27,1.0,-0.11639159344573735,-0.8741391593445738,-0.0,-0.5289717406791735,-0.448913559724531,0.0
2018-12-28,1.0,-0.11788484974586096,-0.8731088190708319,-0.0,-0.5303629283952085,-0.4510299319323485,0.0
2018-12-31,1.0,-0.116931767504088,-0.8749814181656014,-0.0,-0.5303701501412219,-0.4508398989148209,0.0
2019-01-02,1.0,-0.11514125300775334,-0.8747289308736595,-0.0,-0.5291863470278941,-0.45153432552060124,0.0
2019-01-03,1.0,-0.11735708982925018,-0.8736451373422421,-0.0,-0.5303637713437268,-0.4482256867112101,0.0
2019-01-04,1.0,-0.11359995253070668,-0.8754821100100872,-0.0,-0.5295496350798078,-0.44819913368539727,0.0
2019-01-07,1.0,-0.10413556940907895,-0.8597477097784413,-0.0,-0.5267655925308046,-0.4361225744139082,0.0
2019-01-08,1.0,-0.10706982179374819,-0.8461875547765119,-0.0,-0.5347940403155127,-0.4333625474729769,0.0
2019-01-09,1.0,-0.10739647564218709,-0.847073263391683,-0.0,-0.5349075075250592,-0.43297583214003915,0.0
2019-01-10,1.0,-0.10625530544741386,-0.8503351579193864,-0.0,-0.5349939993560284,-0.43555893803237417,0.0
2019-01-11,1.0,-0.10730506636973657,-0.8408005391625398,-0.0,-0.537814633574589,-0.4443402584463914,0.0
2019-01-14,1.0,-0.11382423638388932,-0.8392448847980302,-0.0,-0.5391334935803482,-0.4391452189716832,0.0
2019-01-15,1.0,-0.10348198625607408,-0.8069812243020215,-0.0,-0.5070876103395727,-0.45774749130222264,0.0
2019-01-16,1.0,-0.09389280068975428,-0.8079321741629545,-0.0,-0.502888346026728,-0.46926282511855155,0.0
2019-01-17,1.0,-0.08515482695810564,-0.8153176229508197,-0.0,-0.49217326958105645,-0.4534380692167577,0.0
2019-01-18,1.0,-0.08466956820524567,-0.806035963807124,-0.0,-0.4960199289886611,-0.4766636124155309,0.0
2019-01-22,1.0,-0.0,-0.9308651957953102,-0.0,-0.53690654961303,-0.420064687536098,0.0
2019-01-23,1.0,-0.0,-0.9187333410592189,-0.0,-0.5403870668675397,-0.4380866844362035,0.0
2019-01-24,1.0,-0.0,-0.9233353607321805,-0.0,-0.5311784979870826,-0.44177020882208123,0.0
2019-01-25,1.0,-0.0,-0.9470369393912764,-0.0,-0.5521574830828719,-0.4301783988048159,0.0
2019-01-28,1.0,-0.0,-0.9392748181178128,-0.0,-0.5650082140342642,-0.4293006336540718,0.0
2019-01-29,1.0,-0.0,-0.9312443046532821,-0.0,-0.5648608130750463,-0.4434580675504865,0.0
2019-01-30,1.0,-0.0,-0.9326331891860088,-0.0,-0.5659694643014739,-0.4431500603065337,0.0
2019-01-31,1.0,-0.0,-0.9315407019505163,-0.0,-0.5751816657350475,-0.4352328557559354,0.0
2019-02-01,1.0,-0.0,-0.9291162352386843,-0.0,-0.5838855022528492,-0.4318991665930442,0.0
2019-02-04,1.0,-0.0,-0.9399375278893352,-0.0,-0.6163914918935,-0.4185333928305816,0.0
2019-02-05,1.0,-0.0,-0.9559337214509627,-0.0,-0.6288102701895805,-0.40077623525899386,0.0
2019-02-06,1.0,-0.0,-0.9403238793951866,-0.0,-0.6280456890638514,-0.4139453043452328,0.0
2019-02-07,1.0,-0.0,-0.9389592962576413,-0.0,-0.6355449530341434,-0.4074548978678993,0.0
2019-02-08,1.0,-0.0,-0.9439868695911668,-0.0,-0.647806624888093,-0.39239033124440464,0.0
2019-02-11,1.0,-0.0,-0.9320336094249917,-0.0,-0.6491941512424124,-0.40893460514905955,0.0
2019-02-12,1.0,-0.0,-0.9106146926536731,-0.0,-0.6673163418290854,-0.42056971514242875,0.0
2019-02-13,1.0,-0.0,-0.9270309130122213,-0.0,-0.6588185957344835,-0.4095674574646537,0.0
2019-02-14,1.0,-0.0,-0.8093205473044088,-0.0,-0.6955911589287802,-0.4186937200327447,0.0
2019-02-15,1.0,-0.0,-0.83866428215427,-0.0,-0.6842182415198335,-0.40889501304641007,0.0
2019-02-19,1.0,-0.0,-0.8363497473263604,-0.0,-0.6908861205782113,-0.41085909037489715,0.0
2019-02-20,1.0,-0.0,-0.8405456255879585,-0.0,-0.6868826434619002,-0.41236476952022577,0.0
2019-02-21,1.0,-0.0,-0.8449507570189622,-0.0,-0.6857562839923563,-0.4092018227252683,0.0
2019-02-22,1.0,-0.0,-0.8431850915610946,-0.0,-0.6899268099115252,-0.4062490814496928,0.0
2019-02-25,1.0,-0.0,-0.8444031172511514,-0.0,-0.6987542803164483,-0.40878498051718026,0.0
2019-02-26,1.0,-0.0,-0.8436317407757805,-0.0,-0.6945068590350048,-0.41834200567644275,0.0
2019-02-27,1.0,-0.0,-0.8504128073861451,-0.0,-0.6904092563548664,-0.41837066848163823,0.0
2019-02-28,1.0,-0.0,-0.846721165807713,-0.0,-0.6879627984124164,-0.4272258752443576,0.0
2019-03-01,1.0,-0.0,-0.8489822523777074,-0.0,-0.6959793783887885,-0.4179135433024207,0.0
2019-03-04,1.0,-0.0,-0.8470145940025458,-0.0,-0.7033539563660046,-0.4098753737307954,0.0
2019-03-05,1.0,-0.0,-0.8396439169139465,-0.0,-0.7130860534124629,-0.4146587537091988,0.0
2019-03-06,1.0,-0.0,-0.8380262884609679,-0.0,-0.7162863840014243,-0.41278224490401444,0.0
2019-03-07,1.0,-0.0,-0.8040879290397224,-0.0,-0.7611617075558456,-0.40131715565575965,0.0
2019-03-08,1.0,-0.0,-0.8028959546200924,-0.0,-0.787550380653829,-0.39507389162561574,0.0
2019-03-11,1.0,-0.0,-0.7986886034830211,-0.0,-0.7864468974644329,-0.422684753511595,0.0
2019-03-12,1.0,-0.0,-0.7571926633318176,-0.0,-0.8028800970137943,-0.47160830680612403,0.0
2019-03-13,1.0,-0.0,-0.7639709915290389,-0.0,-0.8108659881772198,-0.47224084343957584,0.0
2019-03-14,1.0,-0.0,-0.7654655660808382,-0.0,-0.8092351740732845,-0.4711705400383784,0.0
2019-03-15,1.0,-0.0,-0.761689797163337,-0.0,-0.8126582278481014,-0.47579685831935337,0.0
2019-03-18,1.0,-0.0,-0.7705601176614781,-0.0,-0.8162458634636599,-0.4773256526535115,0.0
2019-03-19,1.0,-0.0,-0.77137152511135,-0.0,-0.8142835201965903,-0.4860697281523575,0.0
2019-03-20,1.0,-0.0,-0.7746730266194799,-0.0,-0.8126480997076474,-0.4900446222495768,0.0
2019-03-21,1.0,-0.0,-0.7757090012330455,-0.0,-0.8031134401972871,-0.5037916152897657,0.0
2019-03-22,1.0,-0.0,-0.7699696350003098,-0.0,-0.82899547623474,-0.49950424490301787,0.0
2019-03-25,1.0,-0.0,-0.742497609721494,-0.0,-0.8421182493908644,-0.49961447120870983,0.0
2019-03-26,1.0,-0.0,-0.7483043761033169,-0.0,-0.839078323887392,-0.509647248288891,0.0
2019-03-27,1.0,-0.0,-0.7398477157360407,-0.0,-0.8471895505757089,-0.5081713507490405,0.0
2019-03-28,1.0,-0.0,-0.7382685457642868,-0.0,-0.8447886015177326,-0.5143255381756233,0.0
2019-03-29,1.0,-0.0,-0.7404554173627869,-0.0,-0.8399851494338222,-0.5134273869191263,0.0
2019-04-01,1.0,-0.0,-0.7433746130030959,-0.0,-0.8381424148606812,-0.5144582043343654,0.0
2019-04-02,1.0,-0.0,-0.7486102532427426,-0.0,-0.8430821494749846,-0.4966337245213095,0.0
2019-04-03,1.0,-0.0,-0.7501852766798418,-0.0,-0.8373888339920947,-0.5003396739130435,0.0
2019-04-04,1.0,-0.0,-0.7502000369298947,-0.0,-0.8433249215239736,-0.4839662706961285,0.0
2019-04-05,1.0,-0.0,-0.7449448955021146,-0.0,-0.8418794183928627,-0.5002932732380453,0.0
2019-04-08,1.0,-0.0,-0.7442276824299295,-0.0,-0.8409988887516977,-0.501574268428201,0.0
2019-04-09,1.0,-0.0,-0.7466473471652743,-0.0,-0.8330918395659279,-0.5031908006289114,0.0
2019-04-10,1.0,-0.0,-0.7529962719906337,-0.0,-0.831869858582124,-0.4961333456573312,0.0
2019-04-11,1.0,-0.0,-0.7577612996523183,-0.0,-0.8183748192363312,-0.500692286391188,0.0
2019-04-12,1.0,-0.0,-0.7589082405071081,-0.0,-0.8183888239276262,-0.4998153732537387,0.0
2019-04-15,1.0,-0.0,-0.758686603977185,-0.0,-0.8235548019115153,-0.5008478495452443,0.0
2019-04-16,1.0,-0.0,-0.7536857689223366,-0.0,-0.828881623588921,-0.5017580655110727,0.0
2019-04-17,1.0,-0.0,-0.7592849437509632,-0.0,-0.8217599013715519,-0.5010633379565418,0.0
2019-04-18,1.0,-0.0,-0.7503391293624369,-0.0,-0.8208472068072512,-0.5118386977432483,0.0
2019-04-22,1.0,-0.0,-0.7535627067297288,-0.0,-0.8229311570682247,-0.5147918019104146,0.0
2019-04-23,1.0,-0.0,-0.7563194208099997,-0.0,-0.8185699699885525,-0.5190433464311128,0.0
2019-04-24,1.0,-0.0,-0.7548855905998763,-0.0,-0.8164192949907235,-0.5208410636982066,0.0
2019-04-25,1.0,-0.0,-0.7688848920863309,-0.0,-0.8257256263954355,-0.5063569833788142,0.0
2019-04-26,1.0,-0.0,-0.8004922012704113,-0.0,-0.826499052179986,-0.6986930060860022,0.0
2019-04-29,1.0,-0.0,-0.8238248292486943,-0.0,-0.8435449310298647,-0.6806950582563278,0.0
2019-04-30,1.0,-0.0,-0.8243605196196598,-0.0,-0.8435449310298647,-0.6801593678853622,0.0
2019-05-01,1.0,-0.0,-0.811649118100731,-0.0,-0.8545369190530482,-0.6870095902353968,0.0
2019-05-02,1.0,-0.0,-0.8041578788791806,-0.0,-0.8536038298014798,-0.689966857487195,0.0
2019-05-03,1.0,-0.0,-0.8128747027497739,-0.0,-0.8490806176106106,-0.6873430016411562,0.0
2019-05-06,1.0,-0.0,-0.8006624510689552,-0.0,-0.8522867944728831,-0.6927632239285356,0.0
2019-05-07,1.0,-0.0,-0.8118490237449344,-0.0,-0.848152985699454,-0.6890719715998526,0.0
2019-05-08,1.0,-0.0,-0.8114806256070196,-0.0,-0.8441006061823905,-0.693492749254831,0.0
2019-05-09,1.0,-0.0,-0.8125293132328308,-0.0,-0.844891122278057,-0.6926633165829146,0.0
2019-05-10,1.0,-0.0,-0.8132170412613218,-0.0,-0.8548473666554848,-0.6865145924186515,0.0
2019-05-13,1.0,-0.0,-0.8115213090567683,-0.0,-0.8528317070717232,-0.6887637058646012,0.0
2019-05-14,1.0,-0.0,-0.7709357968895387,-0.0,-0.8660441313305862,-0.6861624351987239,0.0
2019-05-15,1.0,-0.0,-0.7660294703305457,-0.0,-0.8765100225673703,-0.6761582370901368,0.0
2019-05-16,1.0,-0.0,-0.7693023255813953,-0.0,-0.8715946843853822,-0.6813953488372093,0.0
2019-05-17,1.0,-0.0,-0.7694173950613181,-0.0,-0.8529030542723255,-0.7011200106351159,0.0
2019-05-20,1.0,-0.0,-0.7791533546325877,-0.0,-0.8504060170394034,-0.698449148029819,0.0
2019-05-21,1.0,-0.0,-0.7754213343084134,-0.0,-0.8510454409467142,-0.6976697802745737,0.0
2019-05-22,1.0,-0.0,-0.7759726236752051,-0.0,-0.8498288979700324,-0.6965679922921029,0.0
2019-05-23,1.0,-0.0,-0.7708194979412938,-0.0,-0.8520387833709656,-0.6976358082082614,0.0
2019-05-24,1.0,-0.0,-0.7655053535320052,-0.0,-0.8511950144197302,-0.6981801306062917,0.0
2019-05-28,1.0,-0.0,-0.7171990006077386,-0.0,-0.9156593963130528,-0.7434668107232089,0.0
2019-05-29,1.0,-0.0,-0.7242611127961446,-0.0,-0.9156472213797054,-0.7301587301587301,0.0
2019-05-30,1.0,-0.0,-0.7235827129720079,-0.0,-0.9146090881530635,-0.7302859837639369,0.0
2019-05-31,1.0,-0.0,-0.7184705207384158,-0.0,-0.9308156997738855,-0.7255239445175661,0.0
2019-06-03,1.0,-0.0,-0.7192333557498319,-0.0,-0.9333557498318762,-0.7098856758574311,0.0
2019-06-04,1.0,-0.0,-0.7270162238419939,-0.0,-0.9282187363541702,-0.7037721272379162,0.0
2019-06-05,1.0,-0.0,-0.7300619628223066,-0.0,-0.9325737890598974,-0.668665467386235,0.0
2019-06-06,1.0,-0.0,-0.7355793262021393,-0.0,-0.9356193142057383,-0.6611349928354826,0.0
2019-06-07,1.0,-0.0,-0.7589002702612526,-0.0,-0.9208901938540591,-0.65676820926896,0.0
2019-06-10,1.0,-0.0,-0.7600360096025607,-0.0,-0.9163110162710055,-0.6578754334489197,0.0
2019-06-11,1.0,-0.0,-0.7601613817478576,-0.0,-0.9207428895335267,-0.6534293621419759,0.0
2019-06-12,1.0,-0.0,-0.7525109279588909,-0.0,-0.9215189028662952,-0.6627848777069638,0.0
2019-06-13,1.0,-0.0,-0.7562276986694233,-0.0,-0.9217994464267849,-0.6567512588788474,0.0
2019-06-14,1.0,-0.0,-0.7539661378482869,-0.0,-0.9234768697507,-0.6554459405412613,0.0
2019-06-17,1.0,-0.0,-0.7448539176626825,-0.0,-0.9145086321381141,-0.6606905710491368,0.0
2019-06-18,1.0,-0.0,-0.7322767046392603,-0.0,-0.9111441307578009,-0.6585108139342909,0.0
2019-06-19,1.0,-0.0,-0.7473670352817272,-0.0,-0.9007701421800948,-0.643068720379147,0.0
2019-06-20,1.0,-0.0,-0.7514660341305924,-0.0,-0.8988930618699348,-0.6440666798445016,0.0
2019-06-21,1.0,-0.0,-0.7503219202958366,-0.0,-0.907551094529006,-0.6438736091392346,0.0
2019-06-24,1.0,-0.0,-0.7532638363642342,-0.0,-0.9058831267059093,-0.6293531520273602,0.0
2019-06-25,1.0,-0.0,-0.7650646097046413,-0.0,-0.9006131329113923,-0.6307357594936709,0.0
2019-06-26,1.0,-0.0,-0.7637652489284537,-0.0,-0.8911968348170127,-0.6421035278602044,0.0
2019-06-27,1.0,-0.0,-0.7558761389145648,-0.0,-0.8960781724547735,-0.6492473260266737,0.0
2019-06-28,1.0,-0.0,-0.7018091286307053,-0.0,-0.9575435684647302,-0.6601493775933609,0.0
2019-07-01,1.0,-0.0,-0.7104098005925631,-0.0,-0.9488664735843404,-0.6697293518426046,0.0
2019-07-02,1.0,-0.0,-0.7191680532445923,-0.0,-0.9374043261231282,-0.6712146422628952,0.0
2019-07-03,1.0,-0.0,-0.7173565819246639,-0.0,-0.9401370957007853,-0.6700718754159457,0.0
2019-07-05,1.0,-0.0,-0.7309646355636726,-0.0,-0.925618462560186,-0.66402125186784,0.0
2019-07-08,1.0,-0.0,-0.7259904860117761,-0.0,-0.9335684108978411,-0.6670436778550282,0.0
2019-07-09,1.0,-0.0,-0.7245909272316083,-0.0,-0.9331515232140482,-0.6680856724757217,0.0
2019-07-10,1.0,-0.0,-0.7183361064891847,-0.0,-0.9369717138103161,-0.6725124792013311,0.0
2019-07-11,1.0,-0.0,-0.711392405063291,-0.0,-0.9535642904730179,-0.666155896069287,0.0
2019-07-12,1.0,-0.0,-0.7389802631578947,-0.0,-0.8793092105263158,-0.6711842105263158,0.0
2019-07-15,1.0,-0.0,-0.7563861075311458,-0.0,-0.8682793033938072,-0.6798850004956876,0.0
2019-07-16,1.0,-0.0,-0.7697697368421053,-0.0,-0.8850657894736843,-0.6346052631578948,0.0
2019-07-17,1.0,-0.0,-0.7837668131795499,-0.0,-0.883902310056512,-0.6371658019101755,0.0
2019-07-18,1.0,-0.0,-0.7853252797306663,-0.0,-0.8793279862692674,-0.6360035647093771,0.0
2019-07-19,1.0,-0.0,-0.7878647827809322,-0.0,-0.8791099960385579,-0.6342268585765218,0.0
2019-07-22,1.0,-0.0,-0.7889899156885436,-0.0,-0.888212927756654,-0.6291287816167962,0.0
2019-07-23,1.0,-0.0,-0.8003083006601656,-0.0,-0.9008411246271908,-0.6499782178881405,0.0
2019-07-24,1.0,-0.0,-0.7938416720300804,-0.0,-0.9162968734121474,-0.677314454117408,0.0
2019-07-25,1.0,-0.0,-0.7964694721149285,-0.0,-0.9115335095209053,-0.680219556820492,0.0
2019-07-26,1.0,-0.0,-0.7821064399200515,-0.0,-0.9214065517124564,-0.6841695179375995,0.0
2019-07-29,1.0,-0.0,-0.7870910818515,-0.0,-0.9255802904845934,-0.6808741685896567,0.0
2019-07-30,1.0,-0.0,-0.7853943260485952,-0.0,-0.9230012216641781,-0.6851499932129768,0.0
2019-07-31,1.0,-0.0,-0.8007604304579556,-0.0,-0.9156736938588452,-0.6783447058424144,0.0
2019-08-01,1.0,-0.0,-0.8227473648418906,-0.0,-0.9138048282896974,-0.6636178170690242,0.0
2019-08-02,1.0,-0.0,-0.8174743424182696,-0.0,-0.9191191463331746,-0.6617617073336505,0.0
2019-08-05,1.0,-0.0,-0.8177991989681623,-0.0,-0.9201004683999728,-0.6563030344172154,0.0
2019-08-06,1.0,-0.0,-0.8169430086594617,-0.0,-0.8825602470296033,-0.6568772236020676,0.0
2019-08-07,1.0,-0.0,-0.8103702215973756,-0.0,-0.8789582914909285,-0.6580303943228225,0.0
2019-08-08,1.0,-0.0,-0.8142972049064952,-0.0,-0.8845096856357665,-0.6526241705208123,0.0
2019-08-09,1.0,-0.0,-0.8072176639316925,-0.0,-0.8726569274898273,-0.655459942632246,0.0
2019-08-12,1.0,-0.0,-0.8037296037296037,-0.0,-0.8863136863136863,-0.63999333999334,0.0
2019-08-13,1.0,-0.0,-0.8071675762012511,-0.0,-0.8855650206309064,-0.6348329562092373,0.0
2019-08-14,1.0,-0.0,-0.8184530716440672,-0.0,-0.8705035971223022,-0.6263634253887213,0.0
2019-08-15,1.0,-0.0,-0.8286212111249918,-0.0,-0.8595239660727201,-0.5993819449010455,0.0
2019-08-16,1.0,-0.0,-0.8404780719083367,-0.0,-0.8414658237850653,-0.6105952851310418,0.0
2019-08-19,1.0,-0.0,-0.8292082457983193,-0.0,-0.8471638655462184,-0.6061909138655461,0.0
2019-08-20,1.0,-0.0,-0.830230190785801,-0.0,-0.847765408990904,-0.6057531277706629,0.0
2019-08-21,1.0,-0.0,-0.8398456658928164,-0.0,-0.8505705784259229,-0.5794068600202728,0.0
2019-08-22,1.0,-0.0,-0.841215884948521,-0.0,-0.8428828239908481,-0.584441902271613,0.0
2019-08-23,1.0,-0.0,-0.8317233701168997,-0.0,-0.8433478502897934,-0.5994302367464553,0.0
2019-08-26,1.0,-0.0,-0.8281423079429205,-0.0,-0.8381768423796182,-0.5916465758780218,0.0
2019-08-27,1.0,-0.0,-0.8222497231811372,-0.0,-0.8306194229140884,-0.6038233569986322,0.0
2019-08-28,1.0,-0.0,-0.8174034767888534,-0.0,-0.8364476853961846,-0.6015691125724331,0.0
2019-08-29,1.0,-0.0,-0.8175684485006518,-0.0,-0.8350717079530637,-0.6068448500651891,0.0
2019-08-30,1.0,-0.0,-0.8222607104342996,-0.0,-0.8336982451553872,-0.611875428907552,0.0
2019-09-03,1.0,-0.0,-0.8248242027800491,-0.0,-0.8291414554374489,-0.61664758789861,0.0
2019-09-04,1.0,-0.0,-0.833578937027213,-0.0,-0.8299112551986115,-0.611192979009071,0.0
2019-09-05,1.0,-0.0,-0.8243176505448918,-0.0,-0.8377835577651204,-0.6302966450465874,0.0
2019-09-06,1.0,-0.0,-0.8317079599367422,-0.0,-0.8233065366367949,-0.6396613073273589,0.0
2019-09-09,1.0,-0.0,-0.8300382232766574,-0.0,-0.823250296559905,-0.6418544879398971,0.0
2019-09-10,1.0,-0.0,-0.8378914646648368,-0.0,-0.7831608188101459,-0.6859684513376766,0.0
2019-09-11,1.0,-0.0,-0.835191372523074,-0.0,-0.7679049918952,-0.7049521982202521,0.0
2019-09-12,1.0,-0.0,-0.8348378137089575,-0.0,-0.7681116291373211,-0.7036008332506697,0.0
2019-09-13,1.0,-0.0,-0.8322640386268934,-0.0,-0.7638402010714995,-0.7109597195581719,0.0
2019-09-16,1.0,-0.0,-0.831652058872168,-0.0,-0.7649412932032413,-0.7108318174301306,0.0
2019-09-17,1.0,-0.0,-0.8371577833619893,-0.0,-0.762928184102632,-0.7063880439095358,0.0
