Date,IWF,IWM,MTUM,NIE,SPY,VLUE,VXX
2018-12-06,-0.1996684237374596,-0.269448223091311,-0.05443376976704642,1.0,-0.3250935215099473,-0.2768449243325965,0.0
2018-12-07,-0.19907742017771352,-0.2697589388206284,-0.05363292377024786,1.0,-0.3255388801496535,-0.2777517962671655,0.0
2018-12-10,-0.19702657419779007,-0.2696867510763292,-0.05225764034697037,1.0,-0.3259527899726411,-0.2759220377086382,0.0
2018-12-11,-0.1961944762632048,-0.27028976284417294,-0.05165245428704764,1.0,-0.3258241058928344,-0.2772898901192143,0.0
2018-12-12,-0.19617742517129463,-0.2703167094461297,-0.05169597590208099,1.0,-0.32578859167179314,-0.2773169852145691,0.0
2018-12-13,-0.19610130663499067,-0.2701086034277957,-0.05192601391481418,1.0,-0.3258314949940607,-0.2771932801629051,0.0
2018-12-14,-0.1964126701437476,-0.26476699317304836,-0.054785226646313016,1.0,-0.32763007250985876,-0.27657634736886744,0.0
2018-12-17,-0.19772920203735145,-0.2649830220713073,-0.05500848896434635,1.0,-0.329902376910017,-0.2746179966044142,0.0
2018-12-18,-0.19857145894007358,-0.26676728811037176,-0.054654450373078804,1.0,-0.33134924852787995,-0.2744627027486661,0.0
2018-12-19,-0.20030613546494322,-0.2664016327224797,-0.054445342063863256,1.0,-0.3305837833241209,-0.2742038351970747,0.0
2018-12-20,-0.1985227007407722,-0.2636002801774457,-0.057712308704603824,1.0,-0.33012119797083606,-0.2725786937787872,0.0
2018-12-21,-0.19926096800375925,-0.2657952069716776,-0.055427399718057165,1.0,-0.3329275065145884,-0.28251954376521854,0.0
2018-12-24,-0.1908914934802493,-0.2572802110144434,-0.059347812214162646,1.0,-0.33032694475761,-0.2893152666397226,0.0
2018-12-26,-0.193319645238448,-0.26033486442435916,-0.056960819592320557,1.0,-0.3217196198378595,-0.28435958766378083,0.0
2018-12-27,-0.19394697242650952,-0.2610262170697073,-0.058220121653985546,1.0,-0.321853209842528,-0.2843820867685395,0.0
2018-12-28,-0.1942171535167677,-0.2607156484504176,-0.05823122906685887,1.0,-0.3219782083350998,-0.2846483232288973,0.0
2018-12-31,-0.19038616763668806,-0.26734355750031863,-0.058689833892688725,1.0,-0.32301712052338677,-0.2846764943285611,0.0
2019-01-02,-0.19015655203177773,-0.26870871126027573,-0.05295579582386303,1.0,-0.3241073135501412,-0.2882299211929392,0.0
2019-01-03,-0.1891368223821488,-0.27275050036196397,-0.04435123280671124,1.0,-0.32397904867350846,-0.2989822424732785,0.0
2019-01-04,-0.18108263076302322,-0.27554205865488757,-0.043704474505723206,1.0,-0.32145511690628387,-0.3018326997812653,0.0
2019-01-07,-0.16930160198461086,-0.2645166715721313,-0.05571206323844763,1.0,-0.3185258377832906,-0.29430685783963334,0.0
2019-01-08,-0.16838880084521923,-0.27666138404648705,-0.05170628631801373,1.0,-0.31693608029582676,-0.2993766508188061,0.0
2019-01-09,-0.17052318162484048,-0.28985538068906846,-0.05038281582305402,1.0,-0.32039557635048915,-0.2955976180348788,0.0
2019-01-10,-0.17083023280535772,-0.2888487296693952,-0.050558095035611775,1.0,-0.3208249176145424,-0.2949930902519401,0.0
2019-01-11,-0.17158542034597954,-0.28748643530438117,-0.0500883035087346,1.0,-0.3216162733791519,-0.2970189586569355,0.0
2019-01-14,-0.16727404471154872,-0.28719391343264494,-0.05112631332182512,1.0,-0.3205251156149437,-0.3050529591032116,0.0
2019-01-15,-0.1687000958160332,-0.28578728840626,-0.04990950707974023,1.0,-0.3210050037261791,-0.3038219951027361,0.0
2019-01-16,-0.1639131360442836,-0.28882265275707897,-0.04398552267404727,1.0,-0.3186502022567596,-0.3136257185437513,0.0
2019-01-17,-0.1654100106496273,-0.2825346112886049,-0.0488817891373802,1.0,-0.3187220447284345,-0.3143769968051119,0.0
2019-01-18,-0.16642543953003278,-0.2815120684517474,-0.05201992252351964,1.0,-0.31661061683197816,-0.31192797241496745,0.0
2019-01-22,-0.15168621242735433,-0.2803966088278793,-0.0,1.0,-0.3441581436040578,-0.30678859333013936,0.0
2019-01-23,-0.15077975148027686,-0.28039779834876155,-0.0,1.0,-0.3448628137769994,-0.3088566424818614,0.0
2019-01-24,-0.15848985881470992,-0.2731039940027487,-0.0,1.0,-0.34779892549248265,-0.30298613135646163,0.0
2019-01-25,-0.1353579628470048,-0.2609893550407013,-0.0,1.0,-0.3869338342725944,-0.3039657691504905,0.0
2019-01-28,-0.13644149225049088,-0.2559217947111167,-0.0,1.0,-0.3937627940009191,-0.3026695074570748,0.0
2019-01-29,-0.13155147212361662,-0.25779912299018587,-0.0,1.0,-0.39298392148674044,-0.30578408853622885,0.0
2019-01-30,-0.13222243103844308,-0.25772097976570824,-0.0,1.0,-0.39251185032053293,-0.3057069473156675,0.0
2019-01-31,-0.13764003769238822,-0.25884200607266256,-0.0,1.0,-0.3979269186472621,-0.2996335462255261,0.0
2019-02-01,-0.1358257409152791,-0.25868677348413444,-0.0,1.0,-0.3999581107969421,-0.29998952769923554,0.0
2019-02-04,-0.1388499298737728,-0.25567813108371185,-0.0,1.0,-0.39852630256850385,-0.3002449184651776,0.0
2019-02-05,-0.13794474675596483,-0.2530975303474257,-0.0,1.0,-0.39761406446211806,-0.30429049811636666,0.0
2019-02-06,-0.14003684629234184,-0.2501779508436964,-0.0,1.0,-0.39877737302683924,-0.3045471674412762,0.0
2019-02-07,-0.13754319824065347,-0.2499738192480888,-0.0,1.0,-0.39694208817677246,-0.3100010472300765,0.0
2019-02-08,-0.13709103095806627,-0.25042939131163333,-0.0,1.0,-0.39912446064262075,-0.30792593523522266,0.0
2019-02-11,-0.13616824977459058,-0.2471745193013357,-0.0,1.0,-0.401144870101277,-0.3123650164601287,0.0
2019-02-12,-0.1322558950863772,-0.256567609600269,-0.0,1.0,-0.4021268546929511,-0.3107057290572065,0.0
2019-02-13,-0.13483240340646893,-0.25531736376221836,-0.0,1.0,-0.3992322859420229,-0.3081973402693292,0.0
2019-02-14,-0.13645424596596514,-0.2536668275384519,-0.0,1.0,-0.40008812976058084,-0.3081184296115996,0.0
2019-02-15,-0.13388901719540613,-0.26364189884314176,-0.0,1.0,-0.39755191165046505,-0.3044993596338365,0.0
2019-02-19,-0.1458822050938338,-0.25464979892761397,-0.0,1.0,-0.3928032841823057,-0.30116873324396787,0.0
2019-02-20,-0.14587042583942522,-0.2568023292348296,-0.0,1.0,-0.39182254246873754,-0.30014034058775474,0.0
2019-02-21,-0.14829470510646317,-0.24632037351087663,-0.0,1.0,-0.39266796474258314,-0.3063668530033708,0.0
2019-02-22,-0.14793642816759847,-0.24643507758025002,-0.0,1.0,-0.39242414724542996,-0.3071591599137299,0.0
2019-02-25,-0.14661015170908787,-0.2475397108504522,-0.0,1.0,-0.3964370396793755,-0.3077617139140105,0.0
2019-02-26,-0.1464392127239918,-0.2474296025850854,-0.0,1.0,-0.3978555541566998,-0.30655923454614126,0.0
2019-02-27,-0.14783520285145194,-0.24358947478771362,-0.0,1.0,-0.39488415976517455,-0.31032602998217845,0.0
2019-02-28,-0.14520392749244712,-0.24257301107754278,-0.0,1.0,-0.3950780463242699,-0.3151854649211145,0.0
2019-03-01,-0.14521576772190406,-0.24264165984853253,-0.0,1.0,-0.3955566744288502,-0.31447332536136113,0.0
2019-03-04,-0.1426443749868893,-0.24251641459168047,-0.0,1.0,-0.3927335277212561,-0.3197961024522246,0.0
2019-03-05,-0.14551753096787737,-0.2369934914969557,-0.0,1.0,-0.3981314297711526,-0.31887465882846944,0.0
2019-03-06,-0.147208228379513,-0.23543240973971452,-0.0,1.0,-0.3992653232577666,-0.31717044500419816,0.0
2019-03-07,-0.15499423540509383,-0.22307934178807254,-0.0,1.0,-0.40178178388009644,-0.316340006288649,0.0
2019-03-08,-0.14895002099958002,-0.22049559008819822,-0.0,1.0,-0.4143427131457371,-0.31614867702645943,0.0
2019-03-11,-0.1484588537067407,-0.22076447584205877,-0.0,1.0,-0.4147428619486144,-0.31855262604600315,0.0
2019-03-12,-0.14828118067146995,-0.2107798601280399,-0.0,1.0,-0.4207145724608591,-0.33309387479135416,0.0
2019-03-13,-0.15521730846582127,-0.21364608252005843,-0.0,1.0,-0.4160933166797214,-0.3320278595169041,0.0
2019-03-14,-0.15125499566513712,-0.21661626948045085,-0.0,1.0,-0.4134401894652259,-0.33323465352815546,0.0
2019-03-15,-0.1521895493970806,-0.21535857837952188,-0.0,1.0,-0.4135392426486143,-0.33441929342077426,0.0
2019-03-18,-0.15178343949044587,-0.21791932059447983,-0.0006369426751592356,1.0,-0.4146284501061571,-0.3381953290870488,0.0
2019-03-19,-0.1464996597482137,-0.2176973460360667,-0.0038703640694113645,1.0,-0.4167446410343654,-0.3417829193603267,0.0
2019-03-20,-0.1503556066607044,-0.21451386227162386,-0.003343128486861718,1.0,-0.414547932370853,-0.3466206720327073,0.0
2019-03-21,-0.16377350472750452,-0.2102199086369914,-0.0,1.0,-0.4190799957505577,-0.33162647402528417,0.0
2019-03-22,-0.15556360382624257,-0.20861117620741815,-0.009693431900977866,1.0,-0.4274696947101557,-0.32908668697671445,0.0
2019-03-25,-0.14769811480798187,-0.1858896876391628,-0.03182984498589817,1.0,-0.4262781771529148,-0.3288801238416354,0.0
2019-03-26,-0.14575861117595876,-0.18627305333305036,-0.03355334366179249,1.0,-0.42623994566947515,-0.33046117277531356,0.0
2019-03-27,-0.15168348740564838,-0.17659655669578492,-0.0353871596980748,1.0,-0.42623611228903396,-0.3303579000932915,0.0
2019-03-28,-0.14296018159061502,-0.1747597530707058,-0.04647956044888521,1.0,-0.4214769087167738,-0.33568807144827,0.0
2019-03-29,-0.13983860692291358,-0.18027181991930347,-0.04856657464429816,1.0,-0.4217880654066681,-0.3331280526651094,0.0
2019-04-01,-0.1409193349491857,-0.17950844070247057,-0.046753412425054215,1.0,-0.42175872772887696,-0.33720287451630737,0.0
2019-04-02,-0.13886588964609473,-0.18060420779992784,-0.054688661019467975,1.0,-0.4189117465978812,-0.3299365220898881,0.0
2019-04-03,-0.13693016540331657,-0.18126419941822197,-0.05626685351508588,1.0,-0.41705416480879887,-0.3317408752149818,0.0
2019-04-04,-0.12937129753487484,-0.1798416034991613,-0.06497229122874068,1.0,-0.42658768074399644,-0.3225258509034546,0.0
2019-04-05,-0.1293485874387112,-0.17986542992380022,-0.0673487147920956,1.0,-0.4252329505656613,-0.32073949865217666,0.0
2019-04-08,-0.1296111665004985,-0.17738274538087864,-0.06955728559003839,1.0,-0.42540463715237264,-0.3193398527820793,0.0
2019-04-09,-0.13899212130221494,-0.16957251162691925,-0.07020747945380025,1.0,-0.42905986536133706,-0.3158062392490816,0.0
2019-04-10,-0.1380138077535847,-0.16737121614445033,-0.07005841741901223,1.0,-0.4284227296866702,-0.3204248539564525,0.0
2019-04-11,-0.135765524852498,-0.16318604355023558,-0.07007937518570398,1.0,-0.4302177511778938,-0.32308247378921007,0.0
2019-04-12,-0.1358881320686655,-0.1639187726780826,-0.06989623782545037,1.0,-0.4290109703566957,-0.32321174698156047,0.0
2019-04-15,-0.13505649477529522,-0.16396228018010367,-0.06849460538611843,1.0,-0.4330345765015717,-0.323337014697137,0.0
2019-04-16,-0.13532748401351152,-0.1648998321684264,-0.067196362941089,1.0,-0.4329842153342822,-0.32404240402795775,0.0
2019-04-17,-0.13473473898996768,-0.16170719265431047,-0.06674035028056452,1.0,-0.4349600408093861,-0.32732528481550754,0.0
2019-04-18,-0.13494559673580417,-0.16225348520911256,-0.06917290037402245,1.0,-0.4332497449846991,-0.3255057803468208,0.0
2019-04-22,-0.13781580571696145,-0.16414447778983884,-0.06506608773386117,1.0,-0.4351148287678522,-0.32628823191367085,0.0
2019-04-23,-0.13962842367362574,-0.16231458426440232,-0.06348294281640383,1.0,-0.43620847432377796,-0.32652322884079255,0.0
2019-04-24,-0.1353127592147521,-0.1625582236212434,-0.06837952230044451,1.0,-0.43282217070421336,-0.3278175978901248,0.0
2019-04-25,-0.13316764381000934,-0.1700441838728864,-0.06986574900161441,1.0,-0.42998555527232557,-0.3211402837964143,0.0
2019-04-26,-0.13576257493941069,-0.16305965389684937,-0.0668183171053191,1.0,-0.43494621369956205,-0.32533270972405287,0.0
2019-04-29,-0.13606309926228288,-0.15959776346280588,-0.06380083763845483,1.0,-0.4365499500393307,-0.3299742755702957,0.0
2019-04-30,-0.13609404561977848,-0.15964796666737527,-0.06400799302735911,1.0,-0.43683170000637744,-0.32920218532769285,0.0
2019-05-01,-0.13544037263117598,-0.15560329242614374,-0.0677414552183253,1.0,-0.4382882787077015,-0.3297956058446945,0.0
2019-05-02,-0.13629308328549256,-0.15517424677340477,-0.06629669792264677,1.0,-0.4316302013565521,-0.33686292020156916,0.0
2019-05-03,-0.1388250808235494,-0.14709885996256591,-0.0663391185979241,1.0,-0.43578781691339114,-0.33888463501786625,0.0
2019-05-06,-0.13742373025490573,-0.14163318238833258,-0.0686055658311542,1.0,-0.4360397134170972,-0.3422624742224206,0.0
2019-05-07,-0.13609970861603252,-0.14073632941276562,-0.06918774060446223,1.0,-0.43743752259820917,-0.34340770359657147,0.0
2019-05-08,-0.14010433301394654,-0.1452996912594485,-0.07354412860640903,1.0,-0.42748855530714364,-0.3428084743958267,0.0
2019-05-09,-0.14422524420609079,-0.1440124284406989,-0.07395347847368534,1.0,-0.4283555725808168,-0.33761093021771055,0.0
2019-05-10,-0.14260488469066462,-0.14292400646753467,-0.07452557229171985,1.0,-0.43160156582418513,-0.33582248319291974,0.0
2019-05-13,-0.14052099946836788,-0.14169059011164273,-0.07542796384901648,1.0,-0.43087719298245614,-0.33801169590643276,0.0
2019-05-14,-0.13456262362023863,-0.13690210340500647,-0.08522086815968014,1.0,-0.42952848848337905,-0.3405857206661137,0.0
2019-05-15,-0.12669200222041932,-0.14464750843332339,-0.08392758016994747,1.0,-0.43789230966309406,-0.3418591741748153,0.0
2019-05-16,-0.12552891396332863,-0.14503996238834038,-0.08661366841902807,1.0,-0.4387528315596016,-0.3410907381288199,0.0
2019-05-17,-0.12421935152707675,-0.14079476430832408,-0.09230900846950124,1.0,-0.4335272478398494,-0.34793395500042773,0.0
2019-05-20,-0.12459360027378509,-0.1404645790554415,-0.09255219028062972,1.0,-0.4332221081451061,-0.3480920602327173,0.0
2019-05-21,-0.12174210515062751,-0.1388253404887644,-0.09358363088238439,1.0,-0.4356759530478288,-0.34824998396442236,0.0
2019-05-22,-0.11993409509136818,-0.1382933196388069,-0.09504857277356957,1.0,-0.4367270081739205,-0.3497667650960757,0.0
2019-05-23,-0.12086544033999441,-0.14376784219450942,-0.0869089269999356,1.0,-0.4318615982313421,-0.3630041426087703,0.0
2019-05-24,-0.11603890817157304,-0.1339718044307323,-0.09566353858679351,1.0,-0.43015383296910487,-0.36671380211681026,0.0
2019-05-28,-0.1182682832783514,-0.13238507347585793,-0.09384773574396985,1.0,-0.4296088428087914,-0.36806477871556487,0.0
2019-05-29,-0.1131970339891132,-0.12828425699712828,-0.09435943594359436,1.0,-0.43279327932793277,-0.37443744374437443,0.0
2019-05-30,-0.11384865883966064,-0.12738880795269517,-0.09362413231639387,1.0,-0.4320850115691147,-0.37548204644785327,0.0
2019-05-31,-0.11193710098975963,-0.12305582929859891,-0.09726209349158063,1.0,-0.43393033120527874,-0.3761515060628134,0.0
2019-06-03,-0.11185677530017153,-0.12234133790737564,-0.09444682675814751,1.0,-0.43576329331046315,-0.37965265866209263,0.0
2019-06-04,-0.1352491488040429,-0.12177990963403926,-0.0916507848133793,1.0,-0.43525557292447375,-0.35743806077217927,0.0
2019-06-05,-0.13482188512016363,-0.11513550366456451,-0.10169166524629283,1.0,-0.4360618714845747,-0.34282853246974604,0.0
2019-06-06,-0.13333617511029647,-0.11660521323983887,-0.10707815597092862,1.0,-0.43621986828363774,-0.3381146230738081,0.0
2019-06-07,-0.131315284587508,-0.12338520571306758,-0.11048816883393732,1.0,-0.4301001918567469,-0.33645278192283096,0.0
2019-06-10,-0.13007645292501652,-0.12585982920544328,-0.12085525054837405,1.0,-0.41770130119045085,-0.3351151053091126,0.0
2019-06-11,-0.13012166279590054,-0.12496537617454669,-0.11946817804103722,1.0,-0.41929985298191036,-0.33682057400975857,0.0
2019-06-12,-0.13086919471665956,-0.12313591819343843,-0.11808691947166595,1.0,-0.41998295696634,-0.3383255219429059,0.0
2019-06-13,-0.1310993157255228,-0.12824284283003984,-0.12189038818187632,1.0,-0.4155528554070474,-0.3348894715525143,0.0
2019-06-14,-0.13243537009015152,-0.12608426930372327,-0.12663839219112977,1.0,-0.4163807250484857,-0.3297031180068626,0.0
2019-06-17,-0.13333333333333333,-0.12471264367816093,-0.1256704980842912,1.0,-0.41096211153682416,-0.3338867603235419,0.0
2019-06-18,-0.13662190632248727,-0.12930135557872785,-0.12459832733927773,1.0,-0.4066948990232172,-0.33087186908131344,0.0
2019-06-19,-0.13750850918992513,-0.12738257317903337,-0.12625510551395508,1.0,-0.40576072157930565,-0.330390571817563,0.0
2019-06-20,-0.1370754957868755,-0.12809600817090816,-0.12737254234402928,1.0,-0.4049706357987914,-0.33032598519022893,0.0
2019-06-21,-0.13929903057419835,-0.12728241184617023,-0.12728241184617023,1.0,-0.40764887610525197,-0.32907212101842975,0.0
2019-06-24,-0.13622996931469486,-0.1317124105011933,-0.1300076713262871,1.0,-0.4068786225707467,-0.32609529491987727,0.0
2019-06-25,-0.13620094592867185,-0.1331117644552388,-0.13017171588052323,1.0,-0.4056627892113,-0.3253227662022242,0.0
2019-06-26,-0.13447082941829674,-0.1302639446485009,-0.12945246433757582,1.0,-0.40971213803707185,-0.33157512599299566,0.0
2019-06-27,-0.14205371653408605,-0.12332135830981096,-0.12411256522111026,1.0,-0.40415704387990764,-0.34473098965015825,0.0
2019-06-28,-0.14314119558710336,-0.12082014880697853,-0.12396305481912254,1.0,-0.4053921149405627,-0.34473616693748393,0.0
2019-07-01,-0.13395838684818903,-0.12338385135713673,-0.12736535662299853,1.0,-0.4057710420412707,-0.3500941861460741,0.0
2019-07-02,-0.13213804317593444,-0.12308778536126146,-0.12732407625323605,1.0,-0.4060420633732001,-0.3509702817775305,0.0
2019-07-03,-0.13363138529990587,-0.12173782835629332,-0.12749208522289723,1.0,-0.40628476084538373,-0.3499614956789595,0.0
2019-07-05,-0.13442665013149735,-0.11259595030896534,-0.1301930766105754,1.0,-0.4073424704398213,-0.35361029741923067,0.0
2019-07-08,-0.13423995552419443,-0.1129642696773366,-0.12983514016293543,1.0,-0.4072957427245708,-0.3539247760172772,0.0
2019-07-09,-0.1331109115017751,-0.11319988023439839,-0.1298815176012661,1.0,-0.40827238119680054,-0.3542067667564909,0.0
2019-07-10,-0.13513282286007613,-0.11397955255165333,-0.1299781836848184,1.0,-0.4073448261111349,-0.35239765581554516,0.0
2019-07-11,-0.1448395304582095,-0.10791336141461225,-0.13384934465137163,1.0,-0.40460561483033636,-0.3469605935555603,0.0
2019-07-12,-0.12874398717263497,-0.11835382148583645,-0.13898450026723677,1.0,-0.4022875467664351,-0.34954569748797437,0.0
2019-07-15,-0.12817663026054246,-0.13123303481736381,-0.14873789727915873,1.0,-0.3951952465428431,-0.33400303503109835,0.0
2019-07-16,-0.12453523654857045,-0.12921492371468868,-0.1436599854694645,1.0,-0.39792298816188726,-0.3415103209538869,0.0
2019-07-17,-0.12192,-0.12462933333333333,-0.14645333333333335,1.0,-0.3958826666666667,-0.344448,0.0
2019-07-18,-0.1304718105944473,-0.12404190086867654,-0.14707886220405383,1.0,-0.38541134389371484,-0.34210526315789475,0.0
2019-07-19,-0.13186368477103302,-0.12423855165069224,-0.14947816826411078,1.0,-0.3811927582534611,-0.34315228966986155,0.0
2019-07-22,-0.13126557740238162,-0.10994184436444199,-0.14178897812240374,1.0,-0.38276207315254673,-0.3644845876914556,0.0
2019-07-23,-0.13057372334306228,-0.11133598926266006,-0.14197149491893737,1.0,-0.38256034427661434,-0.3639830418202348,0.0
2019-07-24,-0.13266412879351777,-0.11173730886199783,-0.14074562429552753,1.0,-0.3795750834733417,-0.3619871972097573,0.0
2019-07-25,-0.13412975087152454,-0.10845166227361619,-0.14076183997959357,1.0,-0.3833645098205935,-0.35896182297423684,0.0
2019-07-26,-0.13432994513673288,-0.1086845574788415,-0.13939097520520563,1.0,-0.3842129885595203,-0.35986475566707776,0.0
2019-07-29,-0.13474664568670394,-0.10974079823087883,-0.1398711433370899,1.0,-0.38293393438091394,-0.35905505113865915,0.0
2019-07-30,-0.13256189908959415,-0.1100357355568791,-0.14170849995745768,1.0,-0.3826682549136391,-0.360142091380924,0.0
2019-07-31,-0.13252115490921462,-0.11170642513926098,-0.14153591019262662,1.0,-0.38185142662754606,-0.35850661223795555,0.0
2019-08-01,-0.13141509233482798,-0.11815457848991648,-0.1434218075950443,1.0,-0.3777546379922222,-0.354336230528933,0.0
2019-08-02,-0.12085852993782471,-0.11909121880589388,-0.14338642364364193,1.0,-0.3805893876160463,-0.3653649603951963,0.0
2019-08-05,-0.12009031268637642,-0.11917440572548352,-0.14309448751810513,1.0,-0.3807403936269915,-0.36691658856607307,0.0
