Date,IWF,IWM,MTUM,SGMS,SPY,VLUE,VXX
2018-11-26,-0.9385591451707155,-2.450788880540947,-0.0,1.0,-2.1143668085816847,-1.8442273979464063,0.0
2018-11-27,-0.9210984817057993,-2.445947067120219,-0.0,1.0,-2.1008047788932216,-1.8288392931220443,0.0
2018-11-28,-0.921423830069698,-2.448971125124461,-0.0,1.0,-2.0989047461002324,-1.8280783272485892,0.0
2018-11-29,-0.883016093456417,-2.4099338289355443,-0.0,1.0,-2.068213381259701,-1.8081039130789966,0.0
2018-11-30,-0.8811864962307441,-2.4180596525729268,-0.0,1.0,-2.074647656506064,-1.8201409373975745,0.0
2018-12-03,-0.8770666230152235,-2.417253232935014,-0.0,1.0,-2.072597806514978,-1.8176460959240466,0.0
2018-12-04,-0.8591101694915254,-2.419573011734029,-0.0,1.0,-2.0611147327249024,-1.808833116036506,0.0
2018-12-06,-0.8274322418925271,-2.263747454175153,-0.0,1.0,-2.024361585461382,-1.7176876077079744,0.0
2018-12-07,-0.8270405765314115,-2.264217452608491,-0.0,1.0,-2.0248315838947204,-1.7171392762024127,0.0
2018-12-10,-0.7679067613460944,-2.2635844396418645,-0.0,1.0,-2.0131213337449827,-1.6737418956468044,0.0
2018-12-11,-0.7756251929607902,-2.26065143562828,-0.0,1.0,-2.014819388700216,-1.66725841309046,0.0
2018-12-12,-0.7736577829277713,-2.2631904210119735,-0.0,1.0,-2.01591348010815,-1.6721514098107377,0.0
2018-12-13,-0.7727272727272727,-2.2590677573699645,-0.0,1.0,-2.0161290322580645,-1.6693162525081031,0.0
2018-12-14,-0.7686642375377937,-2.290177533142104,-0.0,1.0,-2.0148073494069307,-1.678812311031863,0.0
2018-12-17,-0.7217701309772921,-2.3017127799736494,-0.0,1.0,-1.9928698752228162,-1.7337053398434472,0.0
2018-12-18,-0.6864229966772275,-2.2830538598253614,-0.0,1.0,-2.0010045591530794,-1.7568194111737887,0.0
2018-12-19,-0.7026503409795413,-2.2852603843769375,-0.0,1.0,-2.0017048977061376,-1.75991940483571,0.0
2018-12-20,-0.6959402203220091,-2.2506740620907477,-0.0,1.0,-2.0111701717895385,-1.745782297203605,0.0
2018-12-21,-0.6834455324357405,-2.249082007343941,-0.0,1.0,-2.0111689106487147,-1.7062423500611994,0.0
2018-12-24,-0.6344314558979809,-2.201077880674055,-0.0,1.0,-2.0040989828449978,-1.7511006528009716,0.0
2018-12-26,-0.6402043773354686,-2.2730877754899717,-0.0,1.0,-1.9706398230763362,-1.7421642644703728,0.0
2018-12-27,-0.5354540864170815,-2.1612926494986655,-0.0,1.0,-1.804299213734401,-1.7123277789800189,0.0
2018-12-28,-0.5293269923620119,-2.1668107796512466,-0.0,1.0,-1.801988759187203,-1.7075226977950715,0.0
2018-12-31,-0.5295092599264971,-2.167471355480291,-0.0,1.0,-1.8018303667939755,-1.707429559703106,0.0
2019-01-02,-0.5239602820549719,-2.165851201611743,-0.0,1.0,-1.7980284933083899,-1.7074399194128653,0.0
2019-01-03,-0.5239568345323741,-2.1656115107913667,-0.0,1.0,-1.798345323741007,-1.7063309352517984,0.0
2019-01-04,-0.4642780672328884,-2.1810006423524375,-0.0,1.0,-1.7751766469202768,-1.71679394761259,0.0
2019-01-07,-0.4263765294771969,-2.1165183537263625,-0.0,1.0,-1.7453420467185763,-1.6640016685205785,0.0
2019-01-08,-0.430690324369282,-2.089132242861104,-0.0,1.0,-1.755198225672304,-1.6559467701691157,0.0
2019-01-09,-0.42534061830002073,-2.0706826198215644,-0.0,1.0,-1.7548239850612077,-1.6653295525278373,0.0
2019-01-10,-0.42661691542288566,-2.065505804311775,-0.0,1.0,-1.755804311774461,-1.6619679380873413,0.0
2019-01-11,-0.43338628358312037,-2.0277643483666,-0.0,1.0,-1.759306581946267,-1.6860280406105395,0.0
2019-01-14,-0.4407278199603257,-2.0041726520281826,-0.0,1.0,-1.7264518776934128,-1.669060811273001,0.0
2019-01-15,-0.4313510550835845,-1.9910934502603452,-0.0,1.0,-1.7290353521512742,-1.699712249931488,0.0
2019-01-16,-0.4043966579920558,-1.9990412272291465,-0.0,1.0,-1.716545678674154,-1.7284618545404737,0.0
2019-01-17,-0.40300358225406446,-2.0155690272802422,-0.0,1.0,-1.7272664645907962,-1.7431799393772387,0.0
2019-01-18,-0.4180998613037448,-2.0079056865464633,-0.0,1.0,-1.7370319001386962,-1.7718446601941749,0.0
2019-01-22,-0.0,-2.2448611611972598,-0.0,1.0,-2.0628200504868373,-1.904652001442481,0.0
2019-01-23,-0.0,-2.1890601258953764,-0.0,1.0,-2.0889226539324217,-1.9573836914839735,0.0
2019-01-24,-0.0,-2.185383502170767,-0.0,1.0,-2.0944283646888566,-1.9561505065123013,0.0
2019-01-25,-0.0,-2.1415164605988384,-0.0,1.0,-2.2315656189483093,-2.075152688812752,0.0
2019-01-28,-0.0,-2.10714552378108,-0.0,1.0,-2.2807436720674983,-2.078697827223176,0.0
2019-01-29,-0.0,-2.087752193804845,-0.0,1.0,-2.291457286432161,-2.121053026325658,0.0
2019-01-30,-0.0,-2.0912025221438224,-0.0,1.0,-2.294850623029575,-2.1203272781864584,0.0
2019-01-31,-0.0,-2.121633819768317,-0.0,1.0,-2.2340905671731606,-2.1664660749210167,0.0
2019-02-01,-0.0,-2.1189795304033714,-0.0,1.0,-2.2496989765201687,-2.1569084888621313,0.0
2019-02-04,-0.0,-2.1226194956718105,-0.0,1.0,-2.246066992849078,-2.158599924727136,0.0
2019-02-05,-0.0,-2.0869339272457315,-0.0,1.0,-2.1797327394209356,-2.157238307349666,0.0
2019-02-06,-0.0,-2.0915314778984966,-0.0,1.0,-2.174877213871112,-2.175174877213871,0.0
2019-02-07,-0.0,-2.0907331596576104,-0.0,1.0,-2.1714179382210643,-2.1811685895050243,0.0
2019-02-08,-0.0,-2.0869241091397046,-0.0,1.0,-2.1947219323095273,-2.1732518264499774,0.0
2019-02-11,-0.0,-2.071337770133852,-0.0,1.0,-2.206161669034622,-2.200329021162043,0.0
2019-02-12,-0.0,-2.076392015608585,-0.0,1.0,-2.226099354645055,-2.2016358997448595,0.0
2019-02-13,-0.0,-2.0977657819763085,-0.0,1.0,-2.215099715099715,-2.1844354475933425,0.0
2019-02-14,-0.0,-2.1102985074626863,-0.0,1.0,-2.1906716417910443,-2.1617164179104473,0.0
2019-02-15,-0.0,-2.1383511473204275,-0.0,1.0,-2.182076388369833,-2.1540473876971373,0.0
2019-02-19,-0.0,-2.0998066339431802,-0.0,1.0,-2.1961178045515397,-2.1413059645991375,0.0
2019-02-20,-0.0,-2.110334052525854,-0.0,1.0,-2.192619596756194,-2.1369689755226546,0.0
2019-02-21,-0.0,-2.1027147638527337,-0.0,1.0,-2.1943473410189664,-2.140647080699145,0.0
2019-02-22,-0.0,-2.1495447647951442,-0.0,1.0,-2.2686646433990894,-2.169044006069803,0.0
2019-02-25,-0.0,-2.1401448722836447,-0.0,1.0,-2.29454822722074,-2.19016393442623,0.0
2019-02-26,-0.0,-2.1274979104931235,-0.0,1.0,-2.293214801306892,-2.17741812932148,0.0
2019-02-27,-0.0,-2.1151681119732237,-0.0,1.0,-2.3080024342005174,-2.18370607028754,0.0
2019-02-28,-0.0,-2.092178351598859,-0.0,1.0,-2.2612971025371564,-2.1529049692238402,0.0
2019-03-01,-0.0,-2.094887771188349,-0.0,1.0,-2.25974025974026,-2.1523158922002854,0.0
2019-03-04,-0.0,-2.0866726699684826,-0.0,1.0,-2.2492120666366504,-2.1683175746660663,0.0
2019-03-05,-0.0,-2.073315769665036,-0.0,1.0,-2.27527286413248,-2.178697779450508,0.0
2019-03-06,-0.0,-2.0638713555755936,-0.0,1.0,-2.2762248271716263,-2.174180943793207,0.0
2019-03-07,-0.0,-2.0107970308165255,-0.0,1.0,-2.323685986353753,-2.1634550498612883,0.0
2019-03-08,-0.0,-1.99538158691702,-0.0,1.0,-2.3930950938824957,-2.1826165960024224,0.0
2019-03-11,-0.0,-1.9872382699067705,-0.0,1.0,-2.401650618982118,-2.2528656579550663,0.0
2019-03-12,-0.0,-1.8928266770065916,-0.0,1.0,-2.4762310973245443,-2.3858860023264827,0.0
2019-03-13,-0.0,-1.9351452964674551,-0.0,1.0,-2.4978460092425787,-2.3997023576407925,0.0
2019-03-14,-0.0,-1.9484245179495219,-0.0,1.0,-2.4893400219470134,-2.4004546167110834,0.0
2019-03-15,-0.0,-1.9283187927375618,-0.0,1.0,-2.5021614399119705,-2.4293012654248214,0.0
2019-03-18,-0.0,-1.9665718349928873,-0.0,1.0,-2.499209736051841,-2.436857910542121,0.0
2019-03-19,-0.0,-1.9623222748815168,-0.0,1.0,-2.48349131121643,-2.4531595576619276,0.0
2019-03-20,-0.0,-1.967818642993025,-0.0,1.0,-2.489695624603678,-2.4689283449587824,0.0
2019-03-21,-0.0,-1.9694136291600635,-0.0,1.0,-2.5114104595879554,-2.4430269413629158,0.0
2019-03-22,-0.0,-1.9640661183422503,-0.0,1.0,-2.581569911363092,-2.4396710053501556,0.0
2019-03-25,-0.0,-1.7764317180616738,-0.07528319697923222,1.0,-2.59306167400881,-2.421806167400881,0.0
2019-03-26,-0.0,-1.7906314290235799,-0.11038138946035767,1.0,-2.5692356385504036,-2.4423959487260642,0.0
2019-03-27,-0.0,-1.7647244841489447,-0.12404142619969959,1.0,-2.5775160091706857,-2.4394813819274255,0.0
2019-03-28,-0.0,-1.7595567867036013,-0.13969133359715077,1.0,-2.5683419074000797,-2.4469331222793826,0.0
2019-03-29,-0.0,-1.7447043945621246,-0.16621877963958268,1.0,-2.5482137211508067,-2.444751817894404,0.0
2019-04-01,-0.0,-1.7618444989322157,-0.16839357747370087,1.0,-2.5484457802736693,-2.4308312900419207,0.0
2019-04-02,-0.0,-1.7616873917834095,-0.25617818353533767,1.0,-2.515661892019518,-2.336691326932158,0.0
2019-04-03,-0.0,-1.7385559959586538,-0.26175487681666276,1.0,-2.4853501204632003,-2.2861583896790236,0.0
2019-04-04,-0.0,-1.7378565322141912,-0.24442371959275663,1.0,-2.4849615294940546,-2.3045776016165385,0.0
2019-04-05,-0.0,-1.7148634984833167,-0.2565139612662363,1.0,-2.495527728085868,-2.310959010655674,0.0
2019-04-08,-0.0,-1.7261951181470792,-0.24760196521874756,1.0,-2.5070576308196206,-2.317632379318412,0.0
2019-04-09,-0.0,-1.7292590246991768,-0.2693951868271058,1.0,-2.5842305256491453,-2.3335180493983536,0.0
2019-04-10,-0.0,-1.702687747035573,-0.29312252964426877,1.0,-2.594071146245059,-2.3152569169960473,0.0
2019-04-11,-0.0,-1.7199333174565372,-0.2916567436691276,1.0,-2.6058585377470824,-2.3209494324045408,0.0
2019-04-12,-0.0,-1.7222883440450687,-0.29429500912481155,1.0,-2.600333253987146,-2.317781480599857,0.0
2019-04-15,-0.0,-1.7231146632903378,-0.28487773996992954,1.0,-2.5893803909155655,-2.3158977605444324,0.0
2019-04-16,-0.0,-1.7248120300751881,-0.28523941432528693,1.0,-2.5886822318955285,-2.315789473684211,0.0
2019-04-17,-0.0,-1.7146974063400575,-0.24119436439321165,1.0,-2.643852065321806,-2.40537944284342,0.0
2019-04-18,-0.0,-1.7052420968387354,-0.24001600640256102,1.0,-2.6428971588635455,-2.415126050420168,0.0
2019-04-22,-0.0,-1.702471406862353,-0.22010717427817322,1.0,-2.652723346396865,-2.4227785331520435,0.0
2019-04-23,-0.0,-1.6980407836865254,-0.2218312674930028,1.0,-2.6566973210715714,-2.4203118752499,0.0
2019-04-24,-0.0,-1.6673850574712643,-0.23786717752234993,1.0,-2.6420019157088124,-2.4349457215836523,0.0
2019-04-25,-0.0,-1.649433540769108,-0.2651986596457635,1.0,-2.6396202329663314,-2.424126376256582,0.0
2019-04-26,-0.0,-1.666426397565273,-0.24563511132468363,1.0,-2.6420791286240592,-2.4547493192375462,0.0
2019-04-29,-0.0,-1.663115738886664,-0.23940728874649578,1.0,-2.6467761313576292,-2.460392470965158,0.0
2019-04-30,-0.0,-1.697616060225847,-0.23659033877038896,1.0,-2.5558343789209537,-2.351866373902133,0.0
2019-05-01,-0.0,-1.6755419415645618,-0.25557650015708455,1.0,-2.5639333961671382,-2.359173735469683,0.0
2019-05-02,-0.0,-1.6738430109216627,-0.2515125324114088,1.0,-2.5520546868861476,-2.379979570990807,0.0
2019-05-03,-0.0,-1.7041210306516428,-0.2449767551808368,1.0,-2.550074856197305,-2.380427074304625,0.0
2019-05-06,-0.0,-1.5826479600064507,-0.3101919045315271,1.0,-2.669650056442509,-2.500725689404935,0.0
2019-05-07,-0.0,-1.5742045178528055,-0.30515747712735813,1.0,-2.694680592664562,-2.5224678163711443,0.0
2019-05-08,-0.0,-1.5632331672826612,-0.3444480154266431,1.0,-2.634179656114414,-2.4928491081471957,0.0
2019-05-09,-0.0,-1.6085721662793702,-0.42103451243652634,1.0,-2.93140545657974,-2.6455805146742404,0.0
2019-05-10,-0.0,-1.6037995358033181,-0.42181724404710735,1.0,-2.931917819994842,-2.6387002492908107,0.0
2019-05-13,-0.0,-1.6037298040563768,-0.4152629769680303,1.0,-2.9315056720522517,-2.6435201100034376,0.0
2019-05-14,-0.0,-1.451101172896802,-0.5578432199814362,1.0,-2.850139228757067,-2.579022867268585,0.0
2019-05-15,-0.0,-1.4589168213261345,-0.5823350767673359,1.0,-2.857769529272819,-2.536949552893538,0.0
2019-05-16,-0.0,-1.4609671702253355,-0.5918642923453455,1.0,-2.852814583509157,-2.5339691113174108,0.0
2019-05-17,-0.0,-1.4378273356985978,-0.6132792701469842,1.0,-2.8296164892718365,-2.5666497719209325,0.0
2019-05-20,-0.0,-1.4185163304920247,-0.6280698793147101,1.0,-2.8262300616085745,-2.5667144906743187,0.0
2019-05-21,-0.0,-1.422649140546006,-0.6366700370744861,1.0,-2.8070441523424337,-2.5596562184024267,0.0
2019-05-22,-0.0,-1.3940978077571669,-0.6707419898819561,1.0,-2.8145025295109614,-2.5524451939291737,0.0
2019-05-23,-0.0,-1.3818778394750129,-0.6690223792697291,1.0,-2.8160020191822315,-2.5464411913175167,0.0
2019-05-24,-0.0,-1.3367372562149493,-0.6911358500041852,1.0,-2.801874947685611,-2.540637817025195,0.0
2019-05-28,-0.0,-1.327084030800134,-0.6922497489119518,1.0,-2.805239370605959,-2.545028456645464,0.0
2019-05-29,-0.0,-1.3350020859407594,-0.6942010846891948,1.0,-2.799666249478515,-2.5148936170212766,0.0
2019-05-30,-0.0,-1.3269295021717342,-0.6953725359171401,1.0,-2.8007016371533577,-2.5299031072502505,0.0
2019-05-31,-0.0,-1.3277921643972936,-0.6976025394703868,1.0,-2.8003508478823824,-2.527775457355275,0.0
2019-06-03,-0.0,-1.3394695004602124,-0.774328508074638,1.0,-2.814325161074387,-2.4393774579533094,0.0
2019-06-04,-0.0,-1.3533923303834807,-0.7404129793510323,1.0,-2.814496418036241,-2.5198482932996207,0.0
2019-06-05,-0.0,-1.3378310844577712,-0.7956021989005497,1.0,-2.829335332333833,-2.3664834249541893,0.0
2019-06-06,-0.0,-1.3707602339181286,-0.7407685881370092,1.0,-2.8191311612364247,-2.423558897243108,0.0
2019-06-07,-0.0,-1.3894226752443812,-0.7463447238699975,1.0,-2.802823961901579,-2.4163255075612,0.0
2019-06-10,-0.0,-1.3891666666666667,-0.7175,1.0,-2.802333333333334,-2.4242500000000002,0.0
2019-06-11,-0.0,-1.3895636150431359,-0.7664796046570064,1.0,-2.798475584219784,-2.4214758354971107,0.0
2019-06-12,-0.0,-1.3927434221551869,-0.7637841461370872,1.0,-2.7982235629294454,-2.424669012904307,0.0
2019-06-13,-0.0,-1.423990598505834,-0.7894736842105263,1.0,-2.779736422395702,-2.400906572651725,0.0
2019-06-14,-0.0,-1.4183938910799698,-0.7938239489804482,1.0,-2.7832508181589324,-2.395821095913401,0.0
2019-06-17,-0.0,-1.416897390720698,-0.7930195486198507,1.0,-2.7836227871465726,-2.396509774309925,0.0
2019-06-18,-0.0,-1.4051122509038931,-0.8055999327335408,1.0,-2.7849154965105525,-2.41267972757084,0.0
2019-06-19,-0.0,-1.3866990942636699,-0.8182656826568266,1.0,-2.780862126803086,-2.4006205971150623,0.0
2019-06-20,-0.0,-1.4058700209643606,-0.7908595387840671,1.0,-2.783647798742139,-2.4054507337526205,0.0
2019-06-21,-0.0,-1.4219798657718121,-0.7880033557046979,1.0,-2.7661912751677855,-2.4131711409395975,0.0
2019-06-24,-0.0,-1.4230152703956804,-0.8035096600016874,1.0,-2.768413059984814,-2.441744705981608,0.0
2019-06-25,-0.0,-1.4311771660192534,-0.8001182232730958,1.0,-2.7692957270731298,-2.443928390474582,0.0
2019-06-26,-0.0,-1.4308434142627529,-0.767616952880467,1.0,-2.7389391760426363,-2.5221216479147284,0.0
2019-06-27,-0.0,-1.4194286683055013,-0.7866406713571246,1.0,-2.7421378316521148,-2.528524201068068,0.0
2019-06-28,-0.0,-1.3841463414634145,-0.7970867208672086,1.0,-2.7591463414634143,-2.5284552845528454,0.0
2019-07-01,-0.0,-1.381448538754765,-0.7919525624735282,1.0,-2.76569250317662,-2.531977975434138,0.0
2019-07-02,-0.0,-1.3971721276775886,-0.7821522309711286,1.0,-2.752688172043011,-2.5346710693421386,0.0
2019-07-03,-0.0,-1.3924972478618003,-0.7871962062833432,1.0,-2.7535777796595817,-2.534846303666695,0.0
2019-07-05,-0.0,-1.3702982039986444,-0.7880379532361911,1.0,-2.761352084039309,-2.552100982717723,0.0
2019-07-08,-0.0,-1.3784975411226046,-0.7811599118195692,1.0,-2.763099881295574,-2.556215024588774,0.0
2019-07-09,-0.0,-1.3689649330848723,-0.7804506183296629,1.0,-2.7605454853464337,-2.5603083178045063,0.0
2019-07-10,-0.0,-1.3648534146754787,-0.7805456702253855,1.0,-2.7669039145907472,-2.560921877647856,0.0
2019-07-11,-0.0,-1.3490462060194999,-0.8031369224247562,1.0,-2.7756676557863504,-2.5504874947011444,0.0
2019-07-12,-0.0,-1.3707064710372319,-0.7987448053600203,1.0,-2.767195318463235,-2.5443134594182,0.0
2019-07-15,-0.0,-1.4179306838403525,-0.8384882637064655,1.0,-2.7398525548682313,-2.477586645199559,0.0
2019-07-16,-0.0,-1.4249872859806747,-0.8673503983726055,1.0,-2.733259874555009,-2.4504153246312934,0.0
2019-07-17,-0.0,-1.447256667232886,-0.8578223203669102,1.0,-2.7361984032614237,-2.4520129098012573,0.0
2019-07-18,-0.0,-1.445318447094646,-0.8655163664044659,1.0,-2.7118328681383743,-2.435422481603654,0.0
2019-07-19,-0.0,-1.4409551848217206,-0.8810107948969579,1.0,-2.535819430814524,-2.320085050703304,0.0
2019-07-22,-0.0,-1.3518889869254833,-0.8338814470201331,1.0,-2.485601989251624,-2.3498836929493865,0.0
2019-07-23,-0.0,-1.3607726835524208,-0.8336005129849311,1.0,-2.4790798332798976,-2.3419365181147804,0.0
2019-07-24,-0.0,-1.3595676541232986,-0.8490792634107286,1.0,-2.4711769415532423,-2.3265812650120097,0.0
2019-07-25,-0.0,-1.3401132647363803,-0.8564249820531227,1.0,-2.46542234984446,-2.3145090532025203,0.0
2019-07-26,-0.0,-1.3075753939684824,-0.8735301175905927,1.0,-2.4910007199424045,-2.3272538196944246,0.0
2019-07-29,-0.0,-1.2916166226279127,-0.8683641604612059,1.0,-2.5042837697173512,-2.3428617183121148,0.0
2019-07-30,-0.0,-1.289427383237364,-0.8724408189379398,1.0,-2.49608125399872,-2.3394913627639156,0.0
2019-07-31,-0.0,-1.3412526997840173,-0.863130949524038,1.0,-2.4742020638348934,-2.3206943444524435,0.0
2019-08-01,-0.0,-1.3679802169751116,-0.8418953414167198,1.0,-2.4684109763880024,-2.298739629865986,0.0
2019-08-02,-0.0,-1.34048,-0.90504,1.0,-2.47304,-2.28152,0.0
2019-08-05,-0.0,-1.3321920535074447,-0.8741938052392706,1.0,-2.467393900788279,-2.2887172545584837,0.0
2019-08-06,-0.0,-1.334791948444586,-0.8672925451507677,1.0,-2.4276394303444984,-2.326358501074071,0.0
2019-08-07,-0.0,-1.3770439243347228,-0.8225392754087849,1.0,-2.4349951907662715,-2.380811157422251,0.0
2019-08-08,-0.0,-1.3800708306503542,-0.8161622665808114,1.0,-2.4533966516419836,-2.3993077913715393,0.0
2019-08-09,-0.0,-1.3410511136035892,-0.7957058163755809,1.0,-2.4294984778080435,-2.4452010895689793,0.0
2019-08-12,-0.0,-1.327783558792924,-0.8253421916273113,1.0,-2.4381653726086605,-2.413271432001921,0.0
2019-08-13,-0.0,-1.2857256651266527,-0.8218097817428707,1.0,-2.4313366257766447,-2.4267165843555834,0.0
2019-08-14,-0.0,-1.315156822162076,-0.8200923419837605,1.0,-2.4062251233879954,-2.419121159051106,0.0
2019-08-15,-0.0,-1.340958436724566,-0.8175403225806452,1.0,-2.308235111662531,-2.2876085607940446,0.0
2019-08-16,-0.0,-1.3569052224371374,-0.8097485493230174,1.0,-2.286963249516441,-2.283404255319149,0.0
2019-08-19,-0.0,-1.3192553273328718,-0.8199861527809832,1.0,-2.291714747288253,-2.261866297407493,0.0
2019-08-20,-0.0,-1.2990378058943859,-0.8458974164709447,1.0,-2.2195620880369726,-2.211834229865899,0.0
2019-08-21,-0.0,-1.3004914933837428,-0.894820415879017,1.0,-2.1919848771266537,-2.17413988657845,0.0
2019-08-22,-0.0,-1.295425523923984,-0.9049049800946443,1.0,-2.176368962668069,-2.1347555021407647,0.0
2019-08-23,-0.0,-1.2779356768885564,-0.9063575168287209,1.0,-2.1561705310396406,-2.138967838444278,0.0
2019-08-26,-0.0,-1.235558834378458,-0.9081519734415344,1.0,-2.1381040206565842,-2.095536702323866,0.0
2019-08-27,-0.0,-1.2270919269298763,-0.9010017678255746,1.0,-2.1323659398939308,-2.105480259281084,0.0
2019-08-28,-0.0,-1.21177162172092,-0.9152031743699023,1.0,-2.134543316922625,-2.0865603644646926,0.0
2019-08-29,-0.0,-1.1858997872496515,-0.9201085760399091,1.0,-2.1395348837209305,-2.0906756657618666,0.0
2019-08-30,-0.0,-1.1704163623082544,-0.9251278305332361,1.0,-2.135135135135135,-2.073922571219869,0.0
2019-09-03,-0.0,-1.1597055178948903,-0.9120927181281433,1.0,-2.1290181500109338,-2.08834463153291,0.0
2019-09-04,-0.0,-1.1635146930462612,-0.8989671224905442,1.0,-2.1281640965958686,-2.0830666278731456,0.0
2019-09-05,-0.0,-1.1717288872779994,-0.8874954693729613,1.0,-2.128452337803552,-2.061399057629576,0.0
