Date,INOV,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-01,1.0,-0.46659733268077824,-1.8514621314082957,-0.0,-1.4199192462987889,-1.3797871038786247,0.0
2018-11-02,1.0,-0.4762337819813265,-1.7873772280829394,-0.0,-1.433187825876076,-1.365951255001819,0.0
2018-11-05,1.0,-0.47274379164142943,-1.7944276196244702,-0.0,-1.4320411871592975,-1.3577225923682616,0.0
2018-11-06,1.0,-0.473655523255814,-1.7938468992248064,-0.0,-1.4314437984496124,-1.3572553294573644,0.0
2018-11-07,1.0,-0.485621236327885,-1.8181147843185448,-0.0,-1.4601818852156816,-1.3808528941870468,0.0
2018-11-08,1.0,-0.41872252076209093,-1.8345139228138743,-0.0,-1.4485222276502199,-1.404799706888129,0.0
2018-11-09,1.0,-0.4217986012254751,-1.8607414742835924,-0.0,-1.4798539332796932,-1.4269356935074582,0.0
2018-11-12,1.0,-0.465576365075178,-1.921656554998681,-0.0,-1.6609074122922711,-1.5462938538644158,0.0
2018-11-13,1.0,-0.4052669131478238,-1.9017318544463904,-0.0,-1.6523967049361092,-1.5269507686320296,0.0
2018-11-14,1.0,-0.40492111926248137,-1.9042394338765176,-0.0,-1.6540933584366682,-1.528987859507888,0.0
2018-11-15,1.0,-0.40619497880665145,-1.9214215846103688,-0.0,-1.6770785784153899,-1.5163351809585914,0.0
2018-11-16,1.0,-0.39972785589321586,-1.8987235145467507,-0.0,-1.6657811183826863,-1.5153243050605847,0.0
2018-11-19,1.0,-0.4053563322741715,-1.8988392451851372,-0.0,-1.664742883081512,-1.5157901562803968,0.0
2018-11-20,1.0,-0.32064102564102565,-1.8749358974358976,-0.0,-1.6658333333333333,-1.5489102564102566,0.0
2018-11-21,1.0,-0.3276886136737015,-1.8542904081890559,-0.0,-1.6525969922911663,-1.4841400227473776,0.0
2018-11-23,1.0,-0.33087121212121207,-1.827651515151515,-0.0,-1.6659090909090908,-1.4886994949494947,0.0
2018-11-26,1.0,-0.329413995827802,-1.8424679183260637,-0.0,-1.6638219862191035,-1.4858082053227133,0.0
2018-11-27,1.0,-0.3105065666041276,-1.8345215759849907,-0.0,-1.6430894308943091,-1.4657911194496562,0.0
2018-11-28,1.0,-0.315436662072422,-1.8237689512592405,-0.0,-1.6528004009522614,-1.472810424758802,0.0
2018-11-29,1.0,-0.2798555426332864,-1.7763971353369654,-0.0,-1.6148007590132827,-1.4500214237620126,0.0
2018-11-30,1.0,-0.29012538207223504,-1.816106294055268,-0.0,-1.661780300667457,-1.469964443889963,0.0
2018-12-03,1.0,-0.28625716421629704,-1.81559930226763,-0.0,-1.6599800647894343,-1.4678544729628706,0.0
2018-12-04,1.0,-0.2650280024891101,-1.8315494710640943,-0.0,-1.6573117610454262,-1.468886123210952,0.0
2018-12-06,1.0,-0.23575160294466874,-1.6822013773450486,-0.0,-1.6310852529090476,-1.387793873189266,0.0
2018-12-07,1.0,-0.2370748501216834,-1.6820205377812074,-0.0,-1.631210304505253,-1.3854692230070635,0.0
2018-12-10,1.0,-0.16373396957948105,-1.7374888159856845,-0.0,-1.6829704742022071,-1.3805547271100507,0.0
2018-12-11,1.0,-0.159773202029245,-1.7400179051029545,-0.0,-1.6821844225604297,-1.3863921217547,0.0
2018-12-12,1.0,-0.15659834591873426,-1.748711494666187,-0.0,-1.6890207359463023,-1.3987174877142514,0.0
2018-12-13,1.0,-0.15631166656700354,-1.7396998146265625,-0.0,-1.6905459546732047,-1.3932308796268613,0.0
2018-12-14,1.0,-0.2098052895287626,-1.7516965814676222,-0.0,-1.8775924399061332,-1.503266315722712,0.0
2018-12-17,1.0,-0.17389935126283304,-1.7468035523083705,-0.0,-1.8499086729230965,-1.5278075203124017,0.0
2018-12-18,1.0,-0.15090593199305039,-1.7134524695954332,-0.0,-1.8266319185902207,-1.5140233308513278,0.0
2018-12-19,1.0,-0.13669289371799676,-1.7299862620207318,-0.0,-1.848132883726739,-1.5296615461471212,0.0
2018-12-20,1.0,-0.13084932881696149,-1.7125831137874794,-0.0,-1.8917325304227826,-1.5375109772926858,0.0
2018-12-21,1.0,-0.1193706605516275,-1.7636155169119054,-0.0,-1.9607618319638194,-1.5261481623033315,0.0
2018-12-24,1.0,-0.0741160186233799,-1.7129105322763307,-0.0,-1.9465206996350823,-1.5581351453378633,0.0
2018-12-26,1.0,-0.07069072806471687,-1.736403235843186,-0.0,-1.8920970752955817,-1.52352209085252,0.0
2018-12-27,1.0,-0.0,-1.6052069502972925,-0.0,-1.6946833689314784,-1.4727241239969984,0.0
2018-12-28,1.0,-0.0,-1.613821372899948,-0.0,-1.692165579354541,-1.467409502915536,0.0
2018-12-31,1.0,-0.0,-1.6149893180899588,-0.0,-1.6918413303308504,-1.4671747791442922,0.0
2019-01-02,1.0,-0.0,-1.6135603000577032,-0.0,-1.6866705135603,-1.4701096364685515,0.0
2019-01-03,1.0,-0.0,-1.614749364749365,-0.0,-1.7095749595749596,-1.4506814506814505,0.0
2019-01-04,1.0,-0.0,-1.6047135357224378,-0.0,-1.6641748459255876,-1.4376283953435287,0.0
2019-01-07,1.0,-0.0,-1.5275285255345077,-0.0,-1.6316605738340535,-1.3796942505815886,0.0
2019-01-08,1.0,-0.0,-1.498646334051605,-0.0,-1.6512514503563733,-1.375324603569258,0.0
2019-01-09,1.0,-0.0,-1.496272983269836,-0.0,-1.6499365026779305,-1.3752967809618464,0.0
2019-01-10,1.0,-0.0,-1.4918105112226328,-0.0,-1.6506921083108146,-1.3723046379529036,0.0
2019-01-11,1.0,-0.0,-1.494880168262578,-0.0,-1.6598217745060053,-1.380251286876626,0.0
2019-01-14,1.0,-0.0,-1.5015505593088936,-0.0,-1.6665743714697088,-1.3695868866984164,0.0
2019-01-15,1.0,-0.0,-1.4926294709907104,-0.0,-1.6724703788173776,-1.397563553429382,0.0
2019-01-16,1.0,-0.0,-1.4905314599877826,-0.0,-1.6560226578552786,-1.4068417837507636,0.0
2019-01-17,1.0,-0.0,-1.487875256645025,-0.0,-1.6557904666777647,-1.4054159036679428,0.0
2019-01-18,1.0,-0.0,-1.4837642308339412,-0.0,-1.667152711569738,-1.457237395547081,0.0
2019-01-22,1.0,-0.0,-1.5183652052238805,-0.0,-1.9063666044776117,-1.4054337686567164,0.0
2019-01-23,1.0,-0.0,-1.4416880691104366,-0.0,-1.9309479336913378,-1.464335745972449,0.0
2019-01-24,1.0,-0.0,-1.4366427362400045,-0.0,-1.9380727251502947,-1.4619739683651432,0.0
2019-01-25,1.0,-0.0,-1.3390240949267465,-0.0,-2.1917302336844657,-1.5233079065262138,0.0
2019-01-28,1.0,-0.0,-1.3057610673135236,-0.0,-2.236082474226804,-1.522437841115828,0.0
2019-01-29,1.0,-0.0,-1.265882638215325,-0.0,-2.247575169738118,-1.5486178467507277,0.0
2019-01-30,1.0,-0.0,-1.272777034424036,-0.0,-2.257328792117747,-1.551940153266026,0.0
2019-01-31,1.0,-0.0,-1.299920881261031,-0.0,-2.2051609762035174,-1.5809141257379342,0.0
2019-02-01,1.0,-0.0,-1.298109756097561,-0.0,-2.220792682926829,-1.5786585365853658,0.0
2019-02-04,1.0,-0.0,-1.307861866274798,-0.0,-2.2418564780798436,-1.5732304677932893,0.0
2019-02-05,1.0,-0.0,-1.3022586766236153,-0.0,-2.2293566750321356,-1.5895207198384038,0.0
2019-02-06,1.0,-0.0,-1.3153196333353305,-0.0,-2.1592474986519683,-1.516685638967108,0.0
2019-02-07,1.0,-0.0,-1.3212699555875647,-0.0,-2.172728363941904,-1.5076821510022806,0.0
2019-02-08,1.0,-0.0,-1.3258968947844438,-0.0,-2.2024721133554417,-1.5011757612300272,0.0
2019-02-11,1.0,-0.0,-1.3054428770357813,-0.0,-2.2142035478597806,-1.534782345462251,0.0
2019-02-12,1.0,-0.0,-1.3188660920237951,-0.0,-2.222350370280442,-1.5290154182347944,0.0
2019-02-13,1.0,-0.0,-1.3476472722874078,-0.0,-2.197108987540825,-1.5033264787710174,0.0
2019-02-14,1.0,-0.0,-1.309691522953607,-0.0,-2.235244109788681,-1.5275078940976439,0.0
2019-02-15,1.0,-0.0,-1.329601460298144,-0.0,-2.2307271067843017,-1.5242470337693947,0.0
2019-02-19,1.0,-0.0,-1.3205385974532382,-0.0,-2.2445622372509595,-1.527630536769634,0.0
2019-02-20,1.0,-0.0,-1.3364218226150564,-0.0,-2.239683023468455,-1.5195976836330387,0.0
2019-02-21,1.0,-0.0,-1.3254011837207882,-0.0,-2.244432241137348,-1.5318201232534017,0.0
2019-02-22,1.0,-0.0,-1.370075708969588,-0.0,-2.3613499294238416,-1.6845245733350442,0.0
2019-02-25,1.0,-0.0,-1.3147854743646619,-0.0,-2.35300082387984,-1.6697509347867416,0.0
2019-02-26,1.0,-0.0,-1.3104343421552487,-0.0,-2.3538685576801317,-1.6672153982525009,0.0
2019-02-27,1.0,-0.0,-1.297408865743681,-0.0,-2.3809221389559254,-1.672488250984377,0.0
2019-02-28,1.0,-0.0,-1.3005488612705822,-0.0,-2.3683679263137973,-1.6397703614913883,0.0
2019-03-01,1.0,-0.0,-1.3029022082018926,-0.0,-2.3673186119873817,-1.6389274447949527,0.0
2019-03-04,1.0,-0.0,-1.2929458488306123,-0.0,-2.345205824875497,-1.6658891760701002,0.0
2019-03-05,1.0,-0.0,-1.2745644599303136,-0.0,-2.3834653151726326,-1.6770985112448529,0.0
2019-03-06,1.0,-0.0,-1.2641819330385344,-0.0,-2.382248894504106,-1.6706253948199619,0.0
2019-03-07,1.0,-0.0,-1.1798516301976187,-0.0,-2.4048999438937724,-1.6492737360513685,0.0
2019-03-08,1.0,-0.0,-1.1723239257564202,-0.0,-2.499936435291126,-1.6842105263157894,0.0
2019-03-11,1.0,-0.0,-1.172043701799486,-0.0,-2.4952442159383037,-1.7595115681233935,0.0
2019-03-12,1.0,-0.0,-1.073115201977493,-0.0,-2.5505756846419048,-1.8812853704546935,0.0
2019-03-13,1.0,-0.0,-1.1132199382675512,-0.0,-2.5643265252511984,-1.8898010113613977,0.0
2019-03-14,1.0,-0.0,-1.1061103810775295,-0.0,-2.575624178712221,-1.888567674113009,0.0
2019-03-15,1.0,-0.0,-1.0954269098598994,-0.0,-2.588157546920433,-1.9249273063706052,0.0
2019-03-18,1.0,-0.0,-1.1466872732159654,-0.0,-2.6140975675312457,-1.958742104555839,0.0
2019-03-19,1.0,-0.0,-1.1472508244161788,-0.0,-2.602665051483949,-1.9800121138703817,0.0
2019-03-20,1.0,-0.0,-1.151273022751896,-0.0,-2.61430119176598,-2.0057556879739975,0.0
2019-03-21,1.0,-0.0,-1.1532018373412591,-0.0,-2.6396919751418535,-1.9621048365306675,0.0
2019-03-22,1.0,-0.0,-1.1522169843547174,-0.0,-2.715925394548063,-1.9638587142173942,0.0
2019-03-25,1.0,-0.0,-0.9780639967800363,-0.0,-2.7733950493056954,-1.9567988193466157,0.0
2019-03-26,1.0,-0.0,-1.0046728971962617,-0.0,-2.7780712447514557,-1.9895706352431257,0.0
2019-03-27,1.0,-0.0,-0.9774095366925938,-0.0,-2.797024010821779,-1.9891782211701046,0.0
2019-03-28,1.0,-0.0,-0.9667545104398946,-0.0,-2.7800527062639366,-2.010473680654098,0.0
2019-03-29,1.0,-0.0,-0.9603378378378379,-0.0,-2.7804054054054053,-2.016013513513514,0.0
2019-04-01,1.0,-0.0,-0.9803908310230578,-0.0,-2.7756440597741565,-2.005747515044966,0.0
2019-04-02,1.0,-0.0,-1.0213083604777415,-0.0,-2.825054288816504,-1.9397394136807817,0.0
2019-04-03,1.0,-0.0,-1.0222553942190256,-0.0,-2.8234495861039486,-1.9395440358257563,0.0
2019-04-04,1.0,-0.0,-1.018961533233655,-0.0,-2.8264917765393505,-1.950795161071089,0.0
2019-04-05,1.0,-0.0,-1.001700911688665,-0.0,-2.839161790719826,-1.9627160157844605,0.0
2019-04-08,1.0,-0.0,-0.9902107409925222,-0.0,-2.846770904146839,-1.961114887831407,0.0
2019-04-09,1.0,-0.0,-0.9710501160726479,-0.0,-2.902908643998361,-1.9537757749556193,0.0
2019-04-10,1.0,-0.0,-0.950769440283263,-0.0,-2.9110036769712653,-1.947432929320441,0.0
2019-04-11,1.0,-0.0,-0.9141745186399017,-0.0,-2.971050116072648,-1.9425781783422094,0.0
2019-04-12,1.0,-0.0,-0.9155795369168772,-0.0,-2.972474557748787,-1.9420121576395055,0.0
2019-04-15,1.0,-0.0,-0.9214638157894737,-0.0,-2.972245065789474,-1.9593612938596492,0.0
2019-04-16,1.0,-0.0,-0.9183239610478672,-0.0,-2.9788780688520093,-1.9605678233438484,0.0
2019-04-17,1.0,-0.0,-0.8976772952171522,-0.0,-2.996357888949972,-1.9778724573941726,0.0
2019-04-18,1.0,-0.0,-0.890439205443673,-0.0,-2.9886590143652483,-1.994157674066946,0.0
2019-04-22,1.0,-0.0,-0.88965230064543,-0.0,-3.0213755291831497,-2.0290790478173366,0.0
2019-04-23,1.0,-0.0,-0.8714622641509433,-0.0,-3.034267480577136,-2.0310072142064373,0.0
2019-04-24,1.0,-0.0,-0.8406639004149378,-0.0,-3.0317427385892115,-2.043153526970954,0.0
2019-04-25,1.0,-0.0,-0.5556978233034571,-0.0,-2.683564195087883,-1.580782213944826,0.0
2019-04-26,1.0,-0.0,-0.5392863420636316,-0.0,-2.7536180933966135,-1.566356125856917,0.0
2019-04-29,1.0,-0.0,-0.5381085163239224,-0.0,-2.7273730684326716,-1.5437434646218193,0.0
2019-04-30,1.0,-0.0,-0.5424859346905632,-0.0,-2.7281480192564236,-1.5294356475842468,0.0
2019-05-01,1.0,-0.0,-0.5588678807562928,-0.0,-2.7155202412713146,-1.5254030854889227,0.0
2019-05-02,1.0,-0.0,-0.5553559007651286,-0.0,-2.707917922559703,-1.5330976118710873,0.0
2019-05-03,1.0,-0.0,-0.6101029333016006,-0.0,-2.761765930862141,-1.5780329624561196,0.0
2019-05-06,1.0,-0.0,-0.5299814670891374,-0.0,-2.815746995874933,-1.6326298798349972,0.0
2019-05-07,1.0,-0.0,-0.5356866018722796,-0.0,-2.8009659531333853,-1.6260211078647666,0.0
2019-05-08,1.0,-0.0,-0.5460017704337563,-0.0,-2.7305399822956624,-1.6248450870463265,0.0
2019-05-09,1.0,-0.0,-0.5468814539446509,-0.0,-2.725084085678881,-1.6288428630436065,0.0
2019-05-10,1.0,-0.0,-0.5488655164263767,-0.0,-2.736764358307729,-1.6231387378870243,0.0
2019-05-13,1.0,-0.0,-0.5537116345467524,-0.0,-2.745003568879372,-1.6494765643587914,0.0
2019-05-14,1.0,-0.0,-0.4445345536696982,-0.0,-2.72588773677808,-1.6223136187221223,0.0
2019-05-15,1.0,-0.0,-0.46259638623547017,-0.0,-2.727989411900104,-1.563873863505582,0.0
2019-05-16,1.0,-0.0,-0.4654593844017588,-0.0,-2.7514464244387873,-1.5688498032862765,0.0
2019-05-17,1.0,-0.0,-0.4529036004645761,-0.0,-2.7355981416957027,-1.6186991869918699,0.0
2019-05-20,1.0,-0.0,-0.4205471478463329,-0.0,-2.7630384167636786,-1.6371362048894063,0.0
2019-05-21,1.0,-0.0,-0.41725321389098946,-0.0,-2.761910301902158,-1.6378337502181373,0.0
2019-05-22,1.0,-0.0,-0.39975592747559274,-0.0,-2.777603440260344,-1.6338912133891215,0.0
2019-05-23,1.0,-0.0,-0.38273681768083995,-0.0,-2.806717326991125,-1.6113463657984806,0.0
2019-05-24,1.0,-0.0,-0.35367825383993534,-0.0,-2.8122185009816376,-1.608442083381453,0.0
2019-05-28,1.0,-0.0,-0.35023041474654376,-0.0,-2.8019009216589863,-1.60823732718894,0.0
2019-05-29,1.0,-0.0,-0.3576428735368373,-0.0,-2.8037066789075054,-1.5765434932292863,0.0
2019-05-30,1.0,-0.0,-0.35416547216329336,-0.0,-2.8020755690614068,-1.5773751505074252,0.0
2019-05-31,1.0,-0.0,-0.35831422018348624,-0.0,-2.7987385321100917,-1.5768922018348623,0.0
2019-06-03,1.0,-0.0,-0.36960973944703607,-0.0,-2.8178973717146434,-1.5013653430424394,0.0
2019-06-04,1.0,-0.0,-0.3859579531931774,-0.0,-2.822462741542472,-1.458321527738426,0.0
2019-06-05,1.0,-0.0,-0.377413073713491,-0.0,-2.8347148817802506,-1.35115438108484,0.0
2019-06-06,1.0,-0.0,-0.4120815057464882,-0.0,-2.769751818333241,-1.370329243240242,0.0
2019-06-07,1.0,-0.0,-0.44264844748097537,-0.0,-2.7446536688329726,-1.367383213908793,0.0
2019-06-10,1.0,-0.0,-0.4453510963086317,-0.0,-2.725395503746878,-1.3801276713849568,0.0
2019-06-11,1.0,-0.0,-0.45380965671225226,-0.0,-2.7408875244208764,-1.3872174155735417,0.0
2019-06-12,1.0,-0.0,-0.4475294903182729,-0.0,-2.732862230135767,-1.3838192744268865,0.0
2019-06-13,1.0,-0.0,-0.49426247771836007,-0.0,-2.7208667557932262,-1.3553364527629232,0.0
2019-06-14,1.0,-0.0,-0.48236727011016994,-0.0,-2.74146044400155,-1.312295853401982,0.0
2019-06-17,1.0,-0.0,-0.48339422118897385,-0.0,-2.7408391453559173,-1.3110815897265582,0.0
2019-06-18,1.0,-0.0,-0.4883759548322817,-0.0,-2.739621388243109,-1.3072622606000222,0.0
2019-06-19,1.0,-0.0,-0.4582897417543087,-0.02059357964869776,-2.735256869115137,-1.2921645283850007,0.0
2019-06-20,1.0,-0.0,-0.46630206607004754,-0.02474864655839134,-2.736161750082864,-1.296983758700696,0.0
2019-06-21,1.0,-0.0,-0.4829246692865445,-0.022693308241545362,-2.7203188133060276,-1.309016438811092,0.0
2019-06-24,1.0,-0.0,-0.4828105815381181,-0.0423596383524947,-2.712746958365889,-1.3430628418350261,0.0
2019-06-25,1.0,-0.0,-0.40030582709846546,-0.04696630440718694,-2.692261482169188,-1.3217191851892307,0.0
2019-06-26,1.0,-0.0,-0.40065645514223197,-0.03369803063457331,-2.6708424507658646,-1.3652625820568929,0.0
2019-06-27,1.0,-0.0,-0.4066844774003599,-0.028787961397960853,-2.65939697944496,-1.3573959980371844,0.0
2019-06-28,1.0,-0.0,-0.40628061391096115,-0.03205616632197671,-2.6516817241754653,-1.3524545553499512,0.0
2019-07-01,1.0,-0.0,-0.3807479073812371,-0.04734210240243505,-2.674366778997717,-1.3329709751059897,0.0
2019-07-02,1.0,-0.0,-0.3956611570247934,-0.03653762505437147,-2.6684971726837756,-1.3365050021748586,0.0
2019-07-03,1.0,-0.0,-0.3963494132985658,-0.036071273359408955,-2.663135593220339,-1.3368644067796611,0.0
2019-07-05,1.0,-0.0,-0.3763761592277239,-0.04349476652746895,-2.6607191279353546,-1.3426975432507187,0.0
2019-07-08,1.0,-0.0,-0.3823816760746852,-0.038428137212331744,-2.6615284411637,-1.3453104646113765,0.0
2019-07-09,1.0,-0.0,-0.3628891791857174,-0.041585020683649034,-2.673579359895493,-1.3650664053995212,0.0
2019-07-10,1.0,-0.0,-0.3530308806709874,-0.03796089537606884,-2.684712161646969,-1.370676978378084,0.0
2019-07-11,1.0,-0.0,-0.348089519650655,-0.052783842794759825,-2.690447598253275,-1.367248908296943,0.0
2019-07-12,1.0,-0.0,-0.34773123909249565,-0.05595549738219895,-2.695026178010471,-1.3550392670157068,0.0
2019-07-15,1.0,-0.0,-0.3659641843197205,-0.08053068355536143,-2.6926184756497054,-1.320594016160734,0.0
2019-07-16,1.0,-0.0,-0.3698832005239603,-0.10735727540661501,-2.682021613360987,-1.2987119310118982,0.0
2019-07-17,1.0,-0.0,-0.351243026593728,-0.11276607268591238,-2.658668688728809,-1.2935600931592917,0.0
2019-07-18,1.0,-0.0,-0.35013778570270704,-0.11141730156157129,-2.662019776300859,-1.279786026908737,0.0
2019-07-19,1.0,-0.0,-0.30990973018802054,-0.00079796518876864,-2.5666051568500325,-1.1100194504014762,0.0
2019-07-22,1.0,-0.0,-0.2820384960606363,-0.0,-2.5713573351949734,-1.1331405205943952,0.0
2019-07-23,1.0,-0.0,-0.2915630285543727,-0.0,-2.5613371803800615,-1.1216794348821013,0.0
2019-07-24,1.0,-0.0,-0.2907154479562152,-0.007741235639268281,-2.538237759479316,-1.0940288940387555,0.0
2019-07-25,1.0,-0.0,-0.2861714173189583,-0.006744449367400186,-2.5435927731009698,-1.0864963323979717,0.0
2019-07-26,1.0,-0.0,-0.26987951807228916,-0.0059995082370297515,-2.5531841652323584,-1.088615687238751,0.0
2019-07-29,1.0,-0.0,-0.26530712772769816,-0.01034431801389094,-2.5503669769962074,-1.0998472981626521,0.0
2019-07-30,1.0,-0.0,-0.2687558419835686,-0.017710434397599253,-2.5309686623702463,-1.1021301716928225,0.0
2019-07-31,1.0,-0.0,-0.2877835608366886,-0.016154374938623196,-2.5122753608956105,-1.093881960129628,0.0
2019-08-01,1.0,-0.0,-0.30114942528735633,-0.004353142577647347,-2.506285155294693,-1.079334800684764,0.0
2019-08-02,1.0,-0.0,-0.2688398745810358,-0.2233214401556925,-2.6878581468266836,-1.2259703751756947,0.0
2019-08-05,1.0,-0.0,-0.2616756756756757,-0.20675675675675675,-2.705135135135135,-1.2317837837837837,0.0
2019-08-06,1.0,-0.0,-0.2576213874359381,-0.1986051672214297,-2.6024726581074655,-1.2247582818196228,0.0
2019-08-07,1.0,-0.0,-0.25483396385035734,-0.16866330390920553,-2.596101303068516,-1.2347099621689785,0.0
2019-08-08,1.0,-0.0,-0.24822583188771485,-0.1575986963149871,-2.603479997897282,-1.2475424486148345,0.0
2019-08-09,1.0,-0.0,-0.21880537892213073,-0.1438548941936829,-2.579902011883665,-1.2695715625977275,0.0
2019-08-12,1.0,-0.0,-0.21125590571621408,-0.16406209438762268,-2.5759306370385753,-1.2405897928456466,0.0
2019-08-13,1.0,-0.0,-0.18644682947062788,-0.15383418883185562,-2.5978119977186704,-1.2467465131954165,0.0
2019-08-14,1.0,-0.0,-0.2094251683065769,-0.15018125323666495,-2.576903158984982,-1.2421025375453134,0.0
2019-08-15,1.0,-0.0,-0.2478473236316028,-0.16612115413666348,-2.49841381741276,-1.1231683367742586,0.0
2019-08-16,1.0,-0.0,-0.2580385041830461,-0.16359237980042335,-2.4860397137385344,-1.1321439371031146,0.0
2019-08-19,1.0,-0.0,-0.25090677384570137,-0.17419860797960984,-2.4226056268993235,-1.0537692383099695,0.0
2019-08-20,1.0,-0.0,-0.24992693619094009,-0.19069654164637115,-2.4028738431563568,-1.027423283000487,0.0
2019-08-21,1.0,-0.0,-0.2573891025953158,-0.209962506695233,-2.39669864147636,-1.0052588011880996,0.0
2019-08-22,1.0,-0.0,-0.2611570247933884,-0.20228488089450658,-2.3943121050072924,-1.0037433155080213,0.0
2019-08-23,1.0,-0.0,-0.2638571220010706,-0.20400019465667427,-2.3982675555988124,-1.000291985011436,0.0
2019-08-26,1.0,-0.0,-0.23637667304015297,-0.20215105162523903,-2.383413001912046,-0.9581739961759081,0.0
2019-08-27,1.0,-0.0,-0.23554726725003583,-0.2037010471955243,-2.385119303782336,-0.9572992875245062,0.0
2019-08-28,1.0,-0.0,-0.21771728748806113,-0.21523400191021966,-2.3923113658070676,-0.9502865329512894,0.0
2019-08-29,1.0,-0.0,-0.20280990155787057,-0.2314823664341011,-2.407483513332696,-0.9370161521552136,0.0
2019-08-30,1.0,-0.0,-0.1847634475201296,-0.24017342417456766,-2.4180761351183957,-0.9213873933965411,0.0
2019-09-03,1.0,-0.0,-0.17755121669712418,-0.2493026834663845,-2.4154082908531307,-0.966817351158988,0.0
2019-09-04,1.0,-0.0,-0.16390290795481854,-0.2596491228070175,-2.4145157414083154,-0.9684691180004806,0.0
2019-09-05,1.0,-0.0,-0.19084954821437108,-0.2618922407611034,-2.409332122197256,-0.918774202801549,0.0
2019-09-06,1.0,-0.0,-0.15353495485717103,-0.3373131382899995,-2.554738763629187,-0.8880556514874931,0.0
2019-09-09,1.0,-0.0,-0.13888752996428744,-0.33471943642678925,-2.533829069027934,-0.8846436084340296,0.0
2019-09-10,1.0,-0.0,-0.14858768144370343,-0.3063946645743429,-2.534327187132209,-0.9145743428795606,0.0
2019-09-11,1.0,-0.0,-0.1465770890545312,-0.30948411141624166,-2.53295409964692,-0.9148195370733622,0.0
2019-09-12,1.0,-0.0,-0.14037400517552856,-0.31121527269176313,-2.518724671646892,-0.9122601435476784,0.0
2019-09-13,1.0,-0.0,-0.133642578125,-0.32304687499999996,-2.5229980468749997,-0.9031250000000001,0.0
