Date,CNBS,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-04-29,1.0,-0.3125496031746032,-0.5431051587301587,-0.18266369047619047,-0.43447420634920636,-0.007390873015873016,0.0
2020-04-30,1.0,-0.31291591420725823,-0.5266556168517923,-0.18865497365361303,-0.44333671424683974,-0.002251193627390347,0.0
2020-05-01,1.0,-0.31401503908182454,-0.5260710398733551,-0.18840902344909471,-0.4443702384486,-0.0006431186306520234,0.0
2020-05-04,1.0,-0.3130432635322007,-0.5237554326353221,-0.18700612406163575,-0.445574871592256,-0.0,0.0
2020-05-05,1.0,-0.31495361781076064,-0.5230674087816944,-0.1945330859616574,-0.44113790970933825,-0.0,0.0
2020-05-06,1.0,-0.3142510942407082,-0.5236529093202107,-0.19295729370162465,-0.44197433170948836,-0.0,0.0
2020-05-07,1.0,-0.3166238005737462,-0.5227272727272727,-0.19423286180631122,-0.43943515679097833,-0.0,0.0
2020-05-08,1.0,-0.3151311398412973,-0.5216423998220157,-0.19672212196870442,-0.4385088868563518,-0.0,0.0
2020-05-11,1.0,-0.3215820939769752,-0.5040762883541677,-0.20294975048174319,-0.44186965759177826,-0.0,0.0
2020-05-12,1.0,-0.32207452065625614,-0.5031873888120182,-0.2046105949792449,-0.44097153587665544,-0.0,0.0
2020-05-13,1.0,-0.32238805970149254,-0.49125447144443074,-0.2074503515480449,-0.44593561120019737,-0.0,0.0
2020-05-14,1.0,-0.32186890025449066,-0.4993205346774393,-0.2010476119882391,-0.4485459442097201,-0.0,0.0
2020-05-15,1.0,-0.3238955574805098,-0.4962999628758817,-0.20054448706843211,-0.45420121272119784,-0.0,0.0
2020-05-18,1.0,-0.3238235001492389,-0.5066162570888468,-0.21045169634862204,-0.4464232414685106,-0.0,0.0
2020-05-19,1.0,-0.32450973081798523,-0.5014291750553028,-0.21417741654860437,-0.4454303681057838,-0.0,0.0
2020-05-20,1.0,-0.3314328395369102,-0.4906261670608739,-0.22198431470185484,-0.4457114403087265,-0.0,0.0
2020-05-21,1.0,-0.3306214857938996,-0.48537095088819227,-0.22600388117629497,-0.4459372045578942,-0.0,0.0
2020-05-22,1.0,-0.3320682164348673,-0.49756548228420183,-0.22162850508127543,-0.44567904317211415,-0.0,0.0
2020-05-26,1.0,-0.33765972431834185,-0.5006288358989838,-0.229852097796559,-0.44720293792132004,-0.0,0.0
2020-05-27,1.0,-0.33534651970406154,-0.5064925260455987,-0.22384115959534953,-0.4508027580653279,-0.0,0.0
2020-05-28,1.0,-0.3462177679290895,-0.4901541095890411,-0.23159246575342465,-0.4501410153102337,-0.0,0.0
2020-05-29,1.0,-0.35223233418206573,-0.47722288047999595,-0.2362165023823329,-0.4553155015504071,-0.0,0.0
2020-06-01,1.0,-0.35434205536594615,-0.49075970168120336,-0.21951712804955126,-0.4635317911768424,-0.0,0.0
2020-06-02,1.0,-0.3546682176815699,-0.4915284240339874,-0.21975520938701193,-0.4628767954683391,-0.0,0.0
2020-06-03,1.0,-0.3546682176815699,-0.49150313574752175,-0.21983107424640905,-0.4628262188954076,-0.0,0.0
2020-06-04,1.0,-0.35469923386179164,-0.49030316822169967,-0.2214215277251005,-0.46211029355988775,-0.0,0.0
2020-06-05,1.0,-0.35251289311356054,-0.49135402973000303,-0.21996662958843158,-0.46422793002325813,-0.0,0.0
2020-06-08,1.0,-0.35190563988583845,-0.4767004268431288,-0.23814815750258883,-0.45889424898340614,-0.0,0.0
2020-06-09,1.0,-0.349935135960115,-0.48645486225930357,-0.23882685116882457,-0.4684709892402005,-0.0,0.0
2020-06-10,1.0,-0.3511038762844643,-0.48466273272967747,-0.24013124427713906,-0.4675958897141113,-0.0,0.0
2020-06-11,1.0,-0.352463812358493,-0.48161998524510924,-0.24332849983464347,-0.46650894197257625,-0.0,0.0
2020-06-12,1.0,-0.3536700165373362,-0.4780307848874189,-0.25060424882330495,-0.4619005215621422,-0.0,0.0
2020-06-15,1.0,-0.3536743570828988,-0.47648360593188005,-0.2516979116322845,-0.4618319639813802,-0.0,0.0
2020-06-16,1.0,-0.35467792386135344,-0.4743534318337868,-0.25043867456704727,-0.46357093812781325,-0.0,0.0
2020-06-17,1.0,-0.3537452993190365,-0.47309177761967675,-0.2505844089846529,-0.46348714300233756,-0.0,0.0
2020-06-18,1.0,-0.35361825388759016,-0.4733712775688586,-0.25045736355320664,-0.4634617339160484,-0.0,0.0
2020-06-19,1.0,-0.35542612986088157,-0.472977440931865,-0.25066761616521277,-0.4642539230397518,-0.0,0.0
2020-06-22,1.0,-0.35542612986088157,-0.472977440931865,-0.25059131717490274,-0.4643047890332918,-0.0,0.0
2020-06-23,1.0,-0.35366070747399736,-0.47211555578160364,-0.2506675482542024,-0.46662258728988115,-0.0,0.0
2020-06-24,1.0,-0.35423978839208503,-0.4720738593010835,-0.2503433541889211,-0.46673279414008856,-0.0,0.0
2020-06-25,1.0,-0.3522078053982683,-0.4696950460858746,-0.2520884645659294,-0.46520072112332733,-0.0,0.0
2020-06-26,1.0,-0.35252309879175553,-0.46842319017159106,-0.25152299725860494,-0.4658848614072495,-0.0,0.0
2020-06-29,1.0,-0.35128075069743847,-0.46824752726350494,-0.25123002789753995,-0.46540705046918596,-0.0,0.0
2020-06-30,1.0,-0.3532364798052788,-0.46347709236581225,-0.25326436956466625,-0.46545472984964886,-0.0,0.0
2020-07-01,1.0,-0.3512205013814605,-0.4636384375554485,-0.24650832678512585,-0.47342272692707404,-0.0,0.0
2020-07-02,1.0,-0.3564738431860294,-0.45721755463613983,-0.2497144452623296,-0.4748331091199837,-0.0,0.0
2020-07-06,1.0,-0.35710659898477154,-0.45733502538071064,-0.24901015228426396,-0.4746192893401015,-0.0,0.0
2020-07-07,1.0,-0.35943295564249783,-0.45533763528276,-0.25074945378791724,-0.47500127026065747,-0.0,0.0
2020-07-08,1.0,-0.35862139029284024,-0.46013765778579224,-0.2482665786198664,-0.4727605211693292,-0.0,0.0
2020-07-09,1.0,-0.35797546791274093,-0.461081341900094,-0.2477080529242959,-0.47278868374939687,-0.0,0.0
2020-07-10,1.0,-0.35828211510133595,-0.46177680703001983,-0.24719357951947987,-0.4724945395438615,-0.0,0.0
2020-07-13,1.0,-0.3549485452928472,-0.463575149282175,-0.24764324736374033,-0.47478084106212676,-0.0,0.0
2020-07-14,1.0,-0.34787244846146037,-0.4618919467858231,-0.24096171422768353,-0.4881182085914491,-0.0,0.0
2020-07-15,1.0,-0.3481927404810892,-0.46013360766084993,-0.24389748279102846,-0.4878457669740151,-0.0,0.0
2020-07-16,1.0,-0.3463688570412156,-0.46526401382324545,-0.24340600701326423,-0.4859988819433857,-0.0,0.0
2020-07-17,1.0,-0.3456341087620924,-0.46861660478391554,-0.24149427900280368,-0.47005632593266145,-0.0,0.0
2020-07-20,1.0,-0.3527056139906222,-0.4666835635534152,-0.24491192497782283,-0.4702065644405018,-0.0,0.0
2020-07-21,1.0,-0.34706746353322526,-0.4709785251215559,-0.24154173419773098,-0.47285251215559154,-0.0,0.0
2020-07-22,1.0,-0.3455977311286116,-0.4723861132916361,-0.2406117849636626,-0.473626902332177,-0.0,0.0
2020-07-23,1.0,-0.34715039042693435,-0.47403914410303216,-0.24191258493053444,-0.47213771422776596,-0.0,0.0
2020-07-24,1.0,-0.3450504333721932,-0.4761011708652238,-0.2409143899842871,-0.4722743169952861,-0.0,0.0
2020-07-27,1.0,-0.34640738299274887,-0.4750012676841945,-0.2408346432736677,-0.4731250950763146,-0.0,0.0
2020-07-28,1.0,-0.3462259846910326,-0.47690981902975615,-0.24441121305824504,-0.46705023571754445,-0.0,0.0
2020-07-29,1.0,-0.34536528286528284,-0.4741300366300366,-0.24745624745624745,-0.4768009768009768,-0.0,0.0
2020-07-30,1.0,-0.34143316374313415,-0.4607537904675121,-0.24955071253195638,-0.4794593363201458,-0.0,0.0
2020-07-31,1.0,-0.34312980963953016,-0.46033313082219524,-0.24972154718509518,-0.4782300526528959,-0.0,0.0
2020-08-03,1.0,-0.33612658227848097,-0.46632911392405063,-0.252126582278481,-0.4770886075949367,-0.0,0.0
2020-08-04,1.0,-0.33745565129244803,-0.46781550937658384,-0.2532691332995438,-0.47567156614292955,-0.0,0.0
2020-08-05,1.0,-0.33763533558153097,-0.468673140799716,-0.25393645883516314,-0.4753416668779634,-0.0,0.0
2020-08-06,1.0,-0.3358076611268747,-0.4641518038102959,-0.2563082691528172,-0.4771736927442237,-0.0,0.0
2020-08-07,1.0,-0.3331976492736663,-0.4702724705523189,-0.2654489022311548,-0.47508077441677055,-0.0,0.0
2020-08-10,1.0,-0.34406956876546047,-0.46023002575676436,-0.27169561114936375,-0.4741539795475991,-0.0,0.0
2020-08-11,1.0,-0.3358479025434528,-0.4575666445792344,-0.26813293236148633,-0.47902543452775365,-0.007976961109128905,0.0
2020-08-12,1.0,-0.33963996124228674,-0.45723902289764906,-0.27262991483502474,-0.47893824264368406,-0.0014024172573818146,0.0
2020-08-13,1.0,-0.3372573001070173,-0.4613208989451154,-0.26553024512052187,-0.47829078122611224,-0.00563114712327371,0.0
2020-08-14,1.0,-0.34630340240470703,-0.4615758506011768,-0.2735738040419544,-0.47674597083653103,-0.0,0.0
2020-08-17,1.0,-0.34813054256433845,-0.46668711186076817,-0.2703621355005239,-0.4704694727695571,-0.0,0.0
2020-08-18,1.0,-0.3484716604372535,-0.4656187599201269,-0.2786339665147714,-0.4673083815472838,-0.0,0.0
2020-08-19,1.0,-0.3479861910241657,-0.46147551464007164,-0.28091036951796444,-0.46684567190896303,-0.0,0.0
2020-08-20,1.0,-0.34742383970558166,-0.46623901042731547,-0.27964628910243305,-0.46240543856062155,-0.0,0.0
2020-08-21,1.0,-0.34060800980166933,-0.47647854608571355,-0.26768256885417463,-0.467774459504301,-0.0,0.0
2020-08-24,1.0,-0.34002195501774274,-0.474075208700314,-0.27443772178397285,-0.4643741543488806,-0.0,0.0
2020-08-25,1.0,-0.34004239993869884,-0.47493039769099127,-0.2807080278920078,-0.4585323491098567,-0.0,0.0
2020-08-26,1.0,-0.3385507098355633,-0.473010928403636,-0.2850066387498723,-0.4567970585231335,-0.0,0.0
2020-08-27,1.0,-0.33238078228255047,-0.4788099915801291,-0.2841323705763784,-0.45615288444365065,-0.0,0.0
2020-08-28,1.0,-0.33083454448099137,-0.48114434330299094,-0.2826691144598282,-0.45516203880772077,-0.0,0.0
2020-08-31,1.0,-0.3308063404548587,-0.481073078592031,-0.2842739362380989,-0.45636470378027927,-0.0,0.0
2020-09-01,1.0,-0.3302536879179215,-0.4820836098208361,-0.2808942881935583,-0.45896074728191516,-0.0,0.0
2020-09-02,1.0,-0.3270177228101492,-0.4801479025882953,-0.2813719240086701,-0.4614815759275787,-0.0,0.0
2020-09-03,1.0,-0.3278262199785834,-0.48090357452450155,-0.2832338993422059,-0.45762582224261894,-0.0,0.0
2020-09-04,1.0,-0.3080548306179846,-0.4906377479919933,-0.2669825423771759,-0.46808726277649676,-0.0,0.0
2020-09-08,1.0,-0.3055260361317747,-0.48729821365315523,-0.26838216689438793,-0.46725874196649964,-0.0017711654268508677,0.0
2020-09-09,1.0,-0.29638311279143037,-0.49260239445494647,-0.25187145557655954,-0.46628859483301827,-0.013358538122243227,0.0
2020-09-10,1.0,-0.2942465063577993,-0.49379327709933274,-0.24801712199420875,-0.46594485710688655,-0.01593856225607453,0.0
2020-09-11,1.0,-0.28983685679093035,-0.49478394208290394,-0.246600135743194,-0.46499585229129486,-0.0175460647042558,0.0
2020-09-14,1.0,-0.2906261764336805,-0.49077675994478603,-0.24572719287238046,-0.46201530932362905,-0.020579746517756306,0.0
2020-09-15,1.0,-0.29143386866434495,-0.4861072833412673,-0.2440808759050936,-0.4616039886753689,-0.022223335755267706,0.0
2020-09-16,1.0,-0.29319555566702615,-0.47673747836773595,-0.24519074013694164,-0.4628928293747335,-0.030071982142409272,0.0
2020-09-17,1.0,-0.283991995997999,-0.4820910455227614,-0.23989494747373685,-0.45892946473236623,-0.036343171585792894,0.0
2020-09-18,1.0,-0.28399479505530256,-0.48073169511035485,-0.2415544767529153,-0.4595365597317452,-0.03658475551774185,0.0
2020-09-21,1.0,-0.28195451137215694,-0.4830792301924519,-0.24196450887278179,-0.4558610347413147,-0.03651587103224194,0.0
2020-09-22,1.0,-0.2831311741903214,-0.4808553207452795,-0.24416656246092283,-0.4549205952232087,-0.03788920845316994,0.0
2020-09-23,1.0,-0.28252713721174527,-0.47894052323545594,-0.24518533340003001,-0.4546045720574258,-0.039867940573257966,0.0
2020-09-24,1.0,-0.27622802449849987,-0.4727367403109425,-0.23320687346574426,-0.4475191549505319,-0.049914453618983855,0.0
2020-09-25,1.0,-0.27558918382535347,-0.47449764326469857,-0.233118332919871,-0.4464897047878938,-0.051103944430662365,0.0
2020-09-28,1.0,-0.2739237118001338,-0.473145463107542,-0.23010384910897963,-0.44650159863186856,-0.05482439834436266,0.0
2020-09-29,1.0,-0.26985773562537047,-0.46937364157281164,-0.23574886386089702,-0.4445514720410986,-0.05033590199565303,0.0
2020-09-30,1.0,-0.26990243299987654,-0.470841052241571,-0.23702605903421023,-0.443571693219711,-0.04870939854267013,0.0
2020-10-01,1.0,-0.2695645741900488,-0.4649884116573796,-0.23578578825385868,-0.4419843187533902,-0.05328172000591745,0.0
2020-10-02,1.0,-0.2656119079304057,-0.45862289910789095,-0.2340184336339889,-0.44580807334023365,-0.060328256690817685,0.0
2020-10-05,1.0,-0.26177868630396767,-0.46173928034874273,-0.23018003595793415,-0.44619855675688985,-0.06295101347191094,0.0
2020-10-06,1.0,-0.26221377812870117,-0.465505329648638,-0.23312277931306752,-0.4462840505329649,-0.060303987366758786,0.0
2020-10-07,1.0,-0.26092529146434645,-0.46594858396391514,-0.2343299401050011,-0.44309975105370836,-0.060535850730817575,0.0
2020-10-08,1.0,-0.26179006398379406,-0.46779811754242945,-0.2350848588156822,-0.4449467625188369,-0.06079695644655254,0.0
2020-10-09,1.0,-0.2577396308791427,-0.46683369716213535,-0.2341238340940663,-0.45135443540385,-0.070599325262949,0.0
2020-10-12,1.0,-0.26097524678803513,-0.467508308943896,-0.2319063445607421,-0.44922863237263755,-0.07063842452502604,0.0
2020-10-13,1.0,-0.2547020392001584,-0.4700306869926747,-0.23339437735101962,-0.4471639279350623,-0.06946644228865571,0.0
2020-10-14,1.0,-0.25467775467775466,-0.4694337194337194,-0.23356598356598354,-0.4485199485199485,-0.06882981882981883,0.0
2020-10-15,1.0,-0.2555640828856485,-0.4701062065209318,-0.23355531899091425,-0.44876587527541895,-0.06768499492486321,0.0
2020-10-16,1.0,-0.2617522958550509,-0.46386200049640114,-0.23832216430876146,-0.45296599652519237,-0.0651030032266071,0.0
2020-10-19,1.0,-0.260667857497271,-0.46214151037014983,-0.23379974198670242,-0.4534335615758658,-0.07085442095861863,0.0
2020-10-20,1.0,-0.25918108906711695,-0.46207136294788076,-0.23556725349489732,-0.44955677501055297,-0.07670151217937576,0.0
2020-10-21,1.0,-0.2580140540808979,-0.4607801753035533,-0.23919251111166293,-0.4482407568346039,-0.07682566483748417,0.0
2020-10-22,1.0,-0.2584593232541397,-0.45842953253394897,-0.23681139991559297,-0.4497653980784985,-0.07911918770636281,0.0
2020-10-23,1.0,-0.25554016620498615,-0.46102097348634746,-0.22860605461020972,-0.4479867431737238,-0.08015927977839335,0.0
2020-10-26,1.0,-0.2532674490426189,-0.45692402717726993,-0.2301173563928351,-0.4434836318715256,-0.08686843730697962,0.0
2020-10-27,1.0,-0.25301175076528093,-0.45751456502419274,-0.22716500444356671,-0.4450972647378295,-0.08585958329218919,0.0
2020-10-28,1.0,-0.25294016124657903,-0.4567666855691708,-0.2335856406716142,-0.44409378929460785,-0.07815774550654601,0.0
2020-10-29,1.0,-0.24777201057682888,-0.4579375183625502,-0.22492899813926154,-0.44011360297718144,-0.07758789540691412,0.0
2020-10-30,1.0,-0.2500611935183825,-0.4559651441719293,-0.2205903950653547,-0.4402506486512948,-0.08084887648700248,0.0
2020-11-02,1.0,-0.24302662671441447,-0.45009622646105873,-0.21837316377987281,-0.43645399400716217,-0.08813856610392456,0.0
2020-11-03,1.0,-0.23745639924872552,-0.4459350684196405,-0.2127960582481645,-0.43861745981413275,-0.10439788277191013,0.0
2020-11-04,1.0,-0.23639104325204832,-0.4425858841263281,-0.20959859959641144,-0.4339549245094941,-0.10872577860980769,0.0
2020-11-05,1.0,-0.2119087635054022,-0.46165666266506605,-0.1999759903961585,-0.4172148859543818,-0.11018007202881153,0.0
2020-11-06,1.0,-0.22095196485351584,-0.47018131508046307,-0.19709216243112695,-0.42068982256850895,-0.11835238719386391,0.0
