Date,CPRT,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-17,1.0,-0.40845974526166423,-0.8488800297307342,-0.12128788134734284,-0.5340045271799724,-0.4658603331193622,0.0
2018-10-18,1.0,-0.4079991892713576,-0.8481910617167178,-0.12154173563490185,-0.5345066378407594,-0.4657973854001284,0.0
2018-10-19,1.0,-0.4017533252720677,-0.8437793900309015,-0.11470509203278248,-0.5351000940480989,-0.46348918446862825,0.0
2018-10-22,1.0,-0.4021695325094035,-0.8420875873186459,-0.11408516926383663,-0.5358006448146158,-0.4642665233745298,0.0
2018-10-23,1.0,-0.4096060442525634,-0.8459592552617375,-0.12493254182406906,-0.5298165137614679,-0.46259444144630324,0.0
2018-10-24,1.0,-0.4096149956172881,-0.8463353785988806,-0.12268221967500506,-0.5301395725170251,-0.4625783831164453,0.0
2018-10-25,1.0,-0.40151439340871947,-0.8341172153841022,-0.12161846625971513,-0.5269021648487274,-0.45151606124287,0.0
2018-10-26,1.0,-0.39911536798696334,-0.8297582227543316,-0.12058931125078985,-0.5267218730253749,-0.44946622767634437,0.0
2018-10-29,1.0,-0.3934208781005438,-0.834593447406818,-0.11457089799708184,-0.5231794667727815,-0.45029181589070166,0.0
2018-10-30,1.0,-0.387632625994695,-0.8355106100795756,-0.11057692307692307,-0.5247015915119364,-0.4572612732095491,0.0
2018-10-31,1.0,-0.38828504410452935,-0.8274472232316892,-0.11176451154646667,-0.5221844130959067,-0.45406191152664443,0.0
2018-11-01,1.0,-0.3803346866026339,-0.8377397102023302,-0.10291447998151632,-0.5238802521701819,-0.4557877017526487,0.0
2018-11-02,1.0,-0.3833431972118103,-0.8241928059446307,-0.1011376339843493,-0.5265667126980995,-0.4527191425001644,0.0
2018-11-05,1.0,-0.38018539215041747,-0.8330484517783183,-0.10101242521859181,-0.5272828873841299,-0.4455657090263625,0.0
2018-11-06,1.0,-0.3828381753647956,-0.8346260023662417,-0.09997370842644933,-0.5257986065466018,-0.4432102011305377,0.0
2018-11-07,1.0,-0.3793171437021458,-0.8351352239492621,-0.10597745719825177,-0.5231835956754625,-0.4425421445236765,0.0
2018-11-08,1.0,-0.36387075718015666,-0.8403720626631853,-0.08926240208877284,-0.5197127937336814,-0.4504895561357703,0.0
2018-11-09,1.0,-0.3641912844785376,-0.8403460094662967,-0.08927697078504977,-0.5196670474946956,-0.45075893585767907,0.0
2018-11-12,1.0,-0.36465076938091673,-0.8245225934480628,-0.0879989589771951,-0.5275057744233709,-0.44851816910114184,0.0
2018-11-13,1.0,-0.35417474473310073,-0.8256107018224119,-0.07531989143078714,-0.5305027788548533,-0.4456507690319245,0.0
2018-11-14,1.0,-0.3537531518717269,-0.8265339109070926,-0.07506303743453806,-0.5309691601474106,-0.4463373634188918,0.0
2018-11-15,1.0,-0.3569783659303948,-0.8360740812818268,-0.0688916999124258,-0.54536018941974,-0.43621679478447023,0.0
2018-11-16,1.0,-0.3559585492227979,-0.8318976683937823,-0.06836139896373057,-0.5443652849740932,-0.43779145077720205,0.0
2018-11-19,1.0,-0.3559470224409832,-0.831805964832745,-0.06855347948576795,-0.5442181276513066,-0.4377125093099318,0.0
2018-11-20,1.0,-0.35989617131732643,-0.8364373783257626,-0.06907852044127191,-0.5449383517196625,-0.43429591174561977,0.0
2018-11-21,1.0,-0.36123831022250885,-0.8326991293131248,-0.07210577233150597,-0.5405353111899387,-0.418187681393099,0.0
2018-11-23,1.0,-0.36745484400656814,-0.8789162561576355,-0.0548440065681445,-0.5499835796387521,-0.4329064039408867,0.0
2018-11-26,1.0,-0.3689573303435996,-0.8763107564466135,-0.05457363318604498,-0.5576403086460464,-0.44001846600276995,0.0
2018-11-27,1.0,-0.3679273229979263,-0.8774563049274217,-0.051479543135512326,-0.5564662124354036,-0.43816859221223786,0.0
2018-11-28,1.0,-0.3678077682685978,-0.8783739302172481,-0.05151415404871626,-0.5559249506254115,-0.43801843317972344,0.0
2018-11-29,1.0,-0.3565220232649327,-0.8715200627368972,-0.04270683570775062,-0.555352241537054,-0.44147823813880543,0.0
2018-11-30,1.0,-0.35699817041296394,-0.8719942498693153,-0.04188447464715107,-0.5560964453737585,-0.44011369576581283,0.0
2018-12-03,1.0,-0.35747006085989136,-0.8773640468555722,-0.03193508278254041,-0.5615797395458413,-0.4436555199267063,0.0
2018-12-04,1.0,-0.3448005232177894,-0.8869522563767168,-0.03485938521909745,-0.5593525179856115,-0.4441465009810333,0.0
2018-12-06,1.0,-0.32646223555314463,-0.8335939245030155,-0.07071061616516161,-0.5486135486135486,-0.41153195698650247,0.0
2018-12-07,1.0,-0.32569495420164046,-0.8344556856987841,-0.06944754731433314,-0.5493249928190725,-0.4126001340439792,0.0
2018-12-10,1.0,-0.3170453103185683,-0.8372255362355628,-0.06615687269958116,-0.5485784998096205,-0.40398527731945677,0.0
2018-12-11,1.0,-0.3290736855489859,-0.8321889503464938,-0.07441668256087482,-0.5536270582999555,-0.38956704176997903,0.0
2018-12-12,1.0,-0.32966683621566634,-0.8317967955239064,-0.07505722278738555,-0.5538212105798576,-0.38870167853509663,0.0
2018-12-13,1.0,-0.329255505068158,-0.8302564265514284,-0.0759747068729942,-0.5540338724540053,-0.38797623208668297,0.0
2018-12-14,1.0,-0.3302953318513814,-0.8159098126389329,-0.08326452842172118,-0.5592886630676405,-0.3868212130835186,0.0
2018-12-17,1.0,-0.32731019178950704,-0.8167062925978761,-0.08004438104295451,-0.5563163734347757,-0.3897289586305278,0.0
2018-12-18,1.0,-0.32208840406078565,-0.8103285200832335,-0.0733968093826849,-0.555299829749669,-0.3916388170754776,0.0
2018-12-19,1.0,-0.31903620537403815,-0.8113725242840925,-0.07367225936672134,-0.5570833858963038,-0.3925823136117068,0.0
2018-12-20,1.0,-0.3067696558653605,-0.7941471991961818,-0.09347525747299675,-0.5605061542326049,-0.38504772670183374,0.0
2018-12-21,1.0,-0.3052437384697164,-0.7973796941934275,-0.09042869203589632,-0.5653669366186174,-0.3684375097714268,0.0
2018-12-24,1.0,-0.2894753201541713,-0.7828235732935472,-0.09735173442745244,-0.5598035558871068,-0.37883874176302373,0.0
2018-12-26,1.0,-0.2925707583567394,-0.7886354517114726,-0.09345967468131733,-0.5438130806506374,-0.36797432019506776,0.0
2018-12-27,1.0,-0.26549869279081645,-0.7645520930372328,-0.0987769330167984,-0.5032905610481714,-0.3729603029119211,0.0
2018-12-28,1.0,-0.2642438804625319,-0.7662111428142363,-0.09824297942634029,-0.5029884367022075,-0.3717975672022826,0.0
2018-12-31,1.0,-0.26628410046869366,-0.7637603653407041,-0.0974642470856868,-0.5038757360894123,-0.3730621319552938,0.0
2019-01-02,1.0,-0.2659580856302168,-0.7643367561400348,-0.09313637182489641,-0.5039032006245121,-0.3751576292559899,0.0
2019-01-03,1.0,-0.2673005969343372,-0.7605063443021267,-0.10243873173950865,-0.5051744308126106,-0.36421993580706125,0.0
2019-01-04,1.0,-0.24704336399474375,-0.7691136064986261,-0.10061521920917452,-0.4990443196750686,-0.3707143710428861,0.0
2019-01-07,1.0,-0.2275429715093007,-0.7493524841064281,-0.12093830939486697,-0.4906698846244408,-0.35472097951495174,0.0
2019-01-08,1.0,-0.2286226243280557,-0.7362453367799546,-0.1243427430014981,-0.4967834797168287,-0.35146726199218636,0.0
2019-01-09,1.0,-0.2277916360968452,-0.7320909757887014,-0.12428466617754952,-0.4966984592809978,-0.3538371239911959,0.0
2019-01-10,1.0,-0.22786630278486955,-0.7319012823898817,-0.1243654077530299,-0.4966693077442263,-0.3537576664612495,0.0
2019-01-11,1.0,-0.22732612781954886,-0.725093984962406,-0.12737899436090225,-0.49782659774436094,-0.35943374060150374,0.0
2019-01-14,1.0,-0.22926027075441224,-0.7231668281796024,-0.1287698587495962,-0.4966669603265498,-0.35876427921181686,0.0
2019-01-15,1.0,-0.22495368600582233,-0.7214397035904373,-0.13370776604816656,-0.4951921663186991,-0.3652483312259241,0.0
2019-01-16,1.0,-0.21252282499852743,-0.7252753725628792,-0.1252577015962773,-0.4934322907463038,-0.38867291040819935,0.0
2019-01-17,1.0,-0.2100447216664705,-0.724608685418383,-0.12951629987054253,-0.4919089090267153,-0.3861362833941391,0.0
2019-01-18,1.0,-0.20415286322763843,-0.7141800757217227,-0.1358554188357785,-0.49378845243729297,-0.4099029815428301,0.0
2019-01-22,1.0,-0.0886638824625184,-0.8563831385391941,-0.05068653667037226,-0.6417991166661658,-0.3670342216747288,0.0
2019-01-23,1.0,-0.07374684457266498,-0.8222442601274192,-0.07927635533116961,-0.639950715230196,-0.3899507152301959,0.0
2019-01-24,1.0,-0.07720986169573062,-0.8232411304870715,-0.07609741431148527,-0.6383944678292243,-0.39164161154539984,0.0
2019-01-25,1.0,-0.0065561716859164855,-0.8494225054379462,-0.050243558714500175,-0.7782849790141234,-0.379124414080451,0.0
2019-01-28,1.0,-0.0,-0.8399522336874982,-0.06374965553140023,-0.7814997397348358,-0.37674148014329895,0.0
2019-01-29,1.0,-0.0,-0.8436372531034061,-0.06011129456368862,-0.7778083532073625,-0.3759554821745245,0.0
2019-01-30,1.0,-0.0,-0.844293619493106,-0.060594943287780124,-0.7782261762817573,-0.37414778807056165,0.0
2019-01-31,1.0,-0.0,-0.8453309764720224,-0.047909301475070096,-0.7681640863098865,-0.386261123979032,0.0
2019-02-01,1.0,-0.0,-0.8449931412894376,-0.046822130772748057,-0.7700350556317634,-0.3864959609815577,0.0
2019-02-04,1.0,-0.0,-0.8380114466634194,-0.05199707744763761,-0.7651302971261569,-0.389186556259133,0.0
2019-02-05,1.0,-0.0,-0.8397562833206398,-0.03792840822543793,-0.7671591774562072,-0.4016146230007616,0.0
2019-02-06,1.0,-0.0,-0.8458707224334601,-0.03948288973384031,-0.7619771863117871,-0.3944638783269962,0.0
2019-02-07,1.0,-0.0,-0.8457233240053534,-0.03972502737559314,-0.7604027253923835,-0.3959119114247475,0.0
2019-02-08,1.0,-0.0,-0.8423747409484333,-0.041996830427892234,-0.7661526270876509,-0.3971412897720346,0.0
2019-02-11,1.0,-0.0,-0.8331653995297853,-0.04467039174376355,-0.7728618973466459,-0.40267472748923694,0.0
2019-02-12,1.0,-0.0,-0.8478214405667001,-0.03019755121981008,-0.7847393972703124,-0.390614027052609,0.0
2019-02-13,1.0,-0.0,-0.8515737094361511,-0.03245107915865312,-0.7801080685044418,-0.38864975425099985,0.0
2019-02-14,1.0,-0.0,-0.8490387549588038,-0.03848031736344217,-0.7759841318278914,-0.38806835520292954,0.0
2019-02-15,1.0,-0.0,-0.8759320376482094,-0.028816770565945483,-0.771604938271605,-0.3795379537953796,0.0
2019-02-19,1.0,-0.010920816475527027,-0.8595503908983054,-0.033857573084294094,-0.7655522769446049,-0.37212910291120366,0.0
2019-02-20,1.0,-0.020005456033463674,-0.8378648722378831,-0.04049589281925374,-0.7693613409717802,-0.36340213997756965,0.0
2019-02-21,1.0,-0.02075820479408467,-0.832328252371284,-0.04109215430770629,-0.769932422194612,-0.36631413073123426,0.0
2019-02-22,1.0,-0.0,-0.837043440674303,-0.07209237704158819,-0.8152150421439377,-0.3631479823396832,0.0
2019-02-25,1.0,-0.0,-0.8443864067406647,-0.06824612131952865,-0.8294624257687404,-0.3670677486552871,0.0
2019-02-26,1.0,-0.0,-0.8371406371406371,-0.0648951048951049,-0.8360528360528362,-0.36991452991452994,0.0
2019-02-27,1.0,-0.0,-0.8357786757848927,-0.0665216039788623,-0.8374572583152005,-0.3686975442959279,0.0
2019-02-28,1.0,-0.0,-0.8314767564876471,-0.06724127201443773,-0.833872674092974,-0.3789594872114008,0.0
2019-03-01,1.0,-0.0,-0.8289809115214823,-0.07461294534601753,-0.8340794627867935,-0.37119940309643723,0.0
2019-03-04,1.0,-0.0,-0.8155017086051569,-0.08002485243864554,-0.8319975147561354,-0.37903075489282384,0.0
2019-03-05,1.0,-0.0,-0.8083735408560311,-0.07567315175097276,-0.8461634241245137,-0.3826614785992218,0.0
2019-03-06,1.0,-0.0,-0.8111142208539354,-0.068663121559847,-0.8517585595671237,-0.37820692228752684,0.0
2019-03-07,1.0,-0.0,-0.7880743337573295,-0.0786771321316663,-0.8687680327614556,-0.36689107436478147,0.0
2019-03-08,1.0,-0.0,-0.7830919080919081,-0.0902847152847153,-0.8888299200799201,-0.35967157842157843,0.0
2019-03-11,1.0,-0.0,-0.7746974697469747,-0.10161873330190162,-0.8727644192990727,-0.3940908376551941,0.0
2019-03-12,1.0,-0.0,-0.7379755241438193,-0.12854567877810452,-0.8687980267526799,-0.42693609081997275,0.0
2019-03-13,1.0,-0.0,-0.7397703482839562,-0.15092304764321512,-0.8549451246590116,-0.4263782274947663,0.0
2019-03-14,1.0,-0.0,-0.7400830770206425,-0.1520753400767353,-0.8529980657640234,-0.42575387639915024,0.0
2019-03-15,1.0,-0.0,-0.7392118883561427,-0.15251008160543614,-0.8528879433524911,-0.43069888546661167,0.0
2019-03-18,1.0,-0.0,-0.7457258811874861,-0.1785063752276867,-0.8372799028536735,-0.43405873518039184,0.0
2019-03-19,1.0,-0.0,-0.7457453286753629,-0.1769174064933816,-0.8382103137719944,-0.44415243101182655,0.0
2019-03-20,1.0,-0.0,-0.7507307828209824,-0.17468118595612092,-0.8370755838231988,-0.4497446275416787,0.0
2019-03-21,1.0,-0.0,-0.7505218201085385,-0.18056581355768922,-0.8607623390385665,-0.4193506952249446,0.0
2019-03-22,1.0,-0.0,-0.7419136379760715,-0.19574962107775162,-0.8731013576703538,-0.41410558225031446,0.0
2019-03-25,1.0,-0.0,-0.6455849537774945,-0.2683136754861333,-0.8627350972266496,-0.4110934013388588,0.0
2019-03-26,1.0,-0.0,-0.6519540377044458,-0.28163108536312137,-0.849118202477355,-0.4179816278846462,0.0
2019-03-27,1.0,-0.0,-0.6467521668212493,-0.28438929222502957,-0.8507691815652286,-0.4163495058688073,0.0
2019-03-28,1.0,-0.0,-0.6413161769412971,-0.29469944305742274,-0.8414634146341464,-0.4233083669419372,0.0
2019-03-29,1.0,-0.0,-0.6354646697388633,-0.29787506400409625,-0.8403097798259088,-0.4265232974910395,0.0
2019-04-01,1.0,-0.0,-0.6383380850177788,-0.29301342217381554,-0.8397988275619054,-0.43223243745395135,0.0
2019-04-02,1.0,-0.0,-0.6386573480379585,-0.29690305206463197,-0.838836881251603,-0.43158502180046165,0.0
2019-04-03,1.0,-0.0,-0.6379836249799326,-0.29234227002729174,-0.8589821801252207,-0.4214801733825654,0.0
2019-04-04,1.0,-0.0,-0.6388219028327063,-0.2841066203659046,-0.8588469824121411,-0.4335551911514099,0.0
2019-04-05,1.0,-0.0,-0.6309991625330155,-0.2948205888037106,-0.8642337177092057,-0.43100560458674225,0.0
2019-04-08,1.0,-0.0,-0.6327259850630955,-0.297482616533608,-0.8622199330414628,-0.42669971671388096,0.0
2019-04-09,1.0,-0.0,-0.6244273824117685,-0.30340667139815475,-0.8726046841731726,-0.42557584360281314,0.0
2019-04-10,1.0,-0.0,-0.617069948770822,-0.3109192254406032,-0.8740857685987692,-0.419918162193511,0.0
2019-04-11,1.0,-0.0,-0.59375,-0.332055412371134,-0.8884664948453609,-0.40734536082474226,0.0
2019-04-12,1.0,-0.0,-0.5936935775083828,-0.3282821769409337,-0.8906048491101366,-0.411561774567965,0.0
2019-04-15,1.0,-0.0,-0.5947733505404098,-0.32792385868688495,-0.8898209388611066,-0.41380867881916444,0.0
2019-04-16,1.0,-0.0,-0.5933548387096774,-0.3263225806451613,-0.890483870967742,-0.4156451612903226,0.0
2019-04-17,1.0,-0.0,-0.5795824863678896,-0.33510792759655406,-0.8968154099312747,-0.41502920014196754,0.0
2019-04-18,1.0,-0.0,-0.5809158088353933,-0.32392139146148635,-0.894704572590274,-0.42737745651682857,0.0
2019-04-22,1.0,-0.0,-0.5810325295355235,-0.31865997734261203,-0.9027998057938178,-0.43424502346658034,0.0
2019-04-23,1.0,-0.0,-0.5922072887050917,-0.32812096148875675,-0.8934802274489533,-0.41700051692943907,0.0
2019-04-24,1.0,-0.0,-0.5798929170429622,-0.32802219068507293,-0.8959166559153658,-0.4215262546768159,0.0
2019-04-25,1.0,-0.0,-0.5837825623809678,-0.33619548726556703,-0.8949611026824623,-0.41305400432551076,0.0
2019-04-26,1.0,-0.0,-0.5828292304208585,-0.3291818975835409,-0.8987480995050626,-0.4241257723287937,0.0
2019-04-29,1.0,-0.0,-0.5855320523171322,-0.3339576941708381,-0.8928144679476828,-0.41711609882124984,0.0
2019-04-30,1.0,-0.0,-0.5884061713252856,-0.33467820024530376,-0.8929701116777484,-0.41165838228648893,0.0
2019-05-01,1.0,-0.0,-0.5835190028738416,-0.33882269366140333,-0.8927637314734088,-0.4139300590913494,0.0
2019-05-02,1.0,-0.0,-0.5855360951334583,-0.33690945517999094,-0.8956569508175533,-0.4133329024752795,0.0
2019-05-03,1.0,-0.0,-0.592410627707027,-0.3375460598616588,-0.8913310491951646,-0.4109832568362532,0.0
2019-05-06,1.0,-0.0,-0.5888726021286087,-0.35893187177362823,-0.870148492766554,-0.36855522273914987,0.0
2019-05-07,1.0,-0.0,-0.5873223277455543,-0.3644910446809867,-0.8654789980240932,-0.36965389763528583,0.0
2019-05-08,1.0,-0.0,-0.5714421462734788,-0.3816793893129771,-0.8302872889677235,-0.3840233125336543,0.0
2019-05-09,1.0,-0.0,-0.5696960101329955,-0.38521215959468014,-0.8342938568714375,-0.37735908803039897,0.0
2019-05-10,1.0,-0.0,-0.5705424393948985,-0.38777770744983864,-0.8321412747642256,-0.3742958415089563,0.0
2019-05-13,1.0,-0.0,-0.565118912797282,-0.39065055995973325,-0.8176985025795898,-0.37234176418774384,0.0
2019-05-14,1.0,-0.0,-0.4932778588505604,-0.44890862234917867,-0.7893315117831526,-0.3733970875896544,0.0
2019-05-15,1.0,-0.0,-0.4955881439135028,-0.4549804262722923,-0.7942273037966819,-0.36214503200149134,0.0
2019-05-16,1.0,-0.0,-0.4950845092262366,-0.45262831446735924,-0.7919987594975965,-0.3615444254923244,0.0
2019-05-17,1.0,-0.0,-0.4900993171942893,-0.4574487895716946,-0.7848541278708877,-0.37129112352576044,0.0
2019-05-20,1.0,-0.0,-0.4954462093189519,-0.45345186658792086,-0.7879767492462155,-0.3715147182244879,0.0
2019-05-21,1.0,-0.0,-0.48821559263164416,-0.45295540532159023,-0.7905786764249828,-0.3694101593996154,0.0
2019-05-22,1.0,-0.0,-0.4798773120178455,-0.4623725872912601,-0.7884561762245562,-0.36750627381726925,0.0
2019-05-23,1.0,-0.0,-0.4841262452285634,-0.45740620053998693,-0.7852775967476646,-0.37656332433355055,0.0
2019-05-24,1.0,-0.0,-0.3785691056910569,-0.5258861788617886,-0.8632520325203252,-0.48432520325203254,0.0
2019-05-28,1.0,-0.0,-0.3838919622518711,-0.5229742922225837,-0.8630003254149039,-0.48428246013667425,0.0
2019-05-29,1.0,-0.0,-0.39654836193447734,-0.5270410816432657,-0.8672971918876754,-0.4592433697347894,0.0
2019-05-30,1.0,-0.0,-0.3974371483396754,-0.5243113149250332,-0.8713370410121312,-0.4592968419683221,0.0
2019-05-31,1.0,-0.0,-0.3939788445890968,-0.5308380797396256,-0.8748576078112286,-0.4550040683482506,0.0
2019-06-03,1.0,-0.0,-0.39807586407955686,-0.5520067377150076,-0.8700074503579411,-0.4191636163389589,0.0
2019-06-04,1.0,-0.0,-0.39023837284622365,-0.5522088353413656,-0.8775748153905947,-0.4187394740251328,0.0
2019-06-05,1.0,-0.0,-0.3743671900032041,-0.5760653636654919,-0.8780519064402436,-0.37561678949054794,0.0
2019-06-06,1.0,-0.0,-0.3764050341051014,-0.5663048003330451,-0.8747237967143818,-0.38492330355141385,0.0
2019-06-07,1.0,-0.0,-0.38070984688320836,-0.5676212441540137,-0.86892177589852,-0.3860272919469537,0.0
2019-06-10,1.0,-0.0,-0.3839808153477219,-0.5718305355715428,-0.8542605915267787,-0.3873381294964029,0.0
2019-06-11,1.0,-0.0,-0.3829405737704918,-0.5815509733606558,-0.8546042520491803,-0.3827484631147541,0.0
2019-06-12,1.0,-0.0,-0.40491517361661644,-0.5952750911685428,-0.8188679245283019,-0.35205327413984455,0.0
2019-06-13,1.0,-0.0,-0.41588903700882374,-0.6042023741509553,-0.8135275820478638,-0.3403478702469371,0.0
2019-06-14,1.0,-0.0,-0.4090981188338673,-0.609015639374425,-0.8189575865241252,-0.33521555689496557,0.0
2019-06-17,1.0,-0.0,-0.41241987688011683,-0.6078885574665228,-0.8122104461509172,-0.3406739861648791,0.0
2019-06-18,1.0,-0.0,-0.40509465125142924,-0.6109134798627874,-0.8127620378605006,-0.34744632194130354,0.0
2019-06-19,1.0,-0.0,-0.3882710768938314,-0.6295979469632164,-0.8086366948642397,-0.34179260526565913,0.0
2019-06-20,1.0,-0.0,-0.39673482326834686,-0.6246631795847203,-0.8066254556982089,-0.34205103819939764,0.0
2019-06-21,1.0,-0.0,-0.40013309249928697,-0.6234749817790031,-0.8008999588047027,-0.34436099755997085,0.0
2019-06-24,1.0,-0.0,-0.3969911448249595,-0.6267496111975116,-0.7972514044498048,-0.35293744247310116,0.0
2019-06-25,1.0,-0.0,-0.3891445802253611,-0.6282494842088557,-0.8015870496746548,-0.35511823520076174,0.0
2019-06-26,1.0,-0.0,-0.3882748983739837,-0.6218241869918699,-0.7899199695121951,-0.3757939532520325,0.0
2019-06-27,1.0,-0.0,-0.3823968965626888,-0.627778307736335,-0.7892778784699037,-0.38029826067601513,0.0
2019-06-28,1.0,-0.0,-0.3616656071201526,-0.6348696757787666,-0.8012396694214877,-0.38086458995549904,0.0
2019-07-01,1.0,-0.0,-0.3588620054613577,-0.6370102241696831,-0.7961198958531784,-0.38324760271797803,0.0
2019-07-02,1.0,-0.0,-0.3639592781706892,-0.6329009546160921,-0.7899210300973646,-0.3847007706701342,0.0
2019-07-03,1.0,-0.0,-0.36842940075500424,-0.6290962154617263,-0.7877422834121118,-0.3870190019985407,0.0
2019-07-05,1.0,-0.0,-0.36640350042804143,-0.6261771140492723,-0.7868036399378547,-0.39132502615809,0.0
2019-07-08,1.0,-0.0,-0.36497114225914884,-0.627449736792034,-0.7874992072049216,-0.3912602270565104,0.0
2019-07-09,1.0,-0.0,-0.3614980372293276,-0.6281182727618083,-0.7832404710649614,-0.3929023679878435,0.0
2019-07-10,1.0,-0.0,-0.3417476958160453,-0.6251860767111139,-0.8055933867545054,-0.3947043359832768,0.0
2019-07-11,1.0,-0.0,-0.34140006335128287,-0.6262907823883435,-0.8057966423820083,-0.3941083306936966,0.0
2019-07-12,1.0,-0.0,-0.3360180105907347,-0.6258680280305673,-0.8062910232425405,-0.4027015886102039,0.0
2019-07-15,1.0,-0.0,-0.3386268543172309,-0.6290414606314187,-0.805946494231013,-0.3961899328008115,0.0
2019-07-16,1.0,-0.0,-0.3387648998224702,-0.6335911742328176,-0.8044636063910727,-0.393387014963226,0.0
2019-07-17,1.0,-0.0,-0.3346312124089902,-0.6347578347578348,-0.8011396011396011,-0.3950300728078506,0.0
2019-07-18,1.0,-0.0,-0.3347039473684211,-0.6358489372469636,-0.8012082489878541,-0.39119433198380565,0.0
2019-07-19,1.0,-0.0,-0.33618071374335606,-0.6414831688180207,-0.7947355099974689,-0.39135661857757525,0.0
2019-07-22,1.0,-0.0,-0.3231552967978737,-0.6346664979116569,-0.797430704974054,-0.4089039362106063,0.0
2019-07-23,1.0,-0.0,-0.31987607094306225,-0.6347886566975436,-0.796908096487623,-0.40991432455502513,0.0
2019-07-24,1.0,-0.0,-0.319997471874605,-0.635159903931235,-0.7962330931614209,-0.40873467323979273,0.0
2019-07-25,1.0,-0.0,-0.30620558976788254,-0.6415600821095847,-0.8101689562608558,-0.4001263224380231,0.0
2019-07-26,1.0,-0.0,-0.29512179729900295,-0.6427174050233498,-0.8146535403256343,-0.40290925154613155,0.0
2019-07-29,1.0,-0.0,-0.2785741348825461,-0.6419550391513008,-0.8162099014902754,-0.4206238949229604,0.0
2019-07-30,1.0,-0.0,-0.2842165098212594,-0.6408766500347376,-0.8156066443504074,-0.41726141602981115,0.0
2019-07-31,1.0,-0.0,-0.2808814695374498,-0.6417528217774826,-0.8167820670903285,-0.42223908438458374,0.0
2019-08-01,1.0,-0.0,-0.3020734858511376,-0.6471292619902943,-0.7967479674796748,-0.4052435873195941,0.0
2019-08-02,1.0,-0.0,-0.29780396357793254,-0.6520369261791487,-0.79564573553042,-0.40521125429282584,0.0
2019-08-05,1.0,-0.0,-0.295702817566504,-0.6471903037934834,-0.7994018573902093,-0.40579253895797257,0.0
2019-08-06,1.0,-0.0,-0.29747899159663865,-0.6441332088390913,-0.7691254279489574,-0.4016495487083723,0.0
2019-08-07,1.0,-0.0,-0.29843517138599107,-0.6374503229011426,-0.7648410332836563,-0.40409215101838053,0.0
2019-08-08,1.0,-0.0,-0.295907594858101,-0.6355337514748804,-0.7668136372104577,-0.4067565049990685,0.0
2019-08-09,1.0,-0.0,-0.2804994900009273,-0.631564306246716,-0.7531295397644732,-0.4257101350724817,0.0
2019-08-12,1.0,-0.0,-0.27657802184241376,-0.6501820201147652,-0.7518356265811069,-0.4064910223977294,0.0
2019-08-13,1.0,-0.0,-0.2760955194485475,-0.6498030526834071,-0.7506154603643524,-0.40081856228458884,0.0
2019-08-14,1.0,-0.0,-0.28245000613421667,-0.6501656238498343,-0.7396945160103054,-0.39479818427186847,0.0
2019-08-15,1.0,-0.0,-0.29829235799927334,-0.6624379314521013,-0.7167554801986193,-0.350248274191595,0.0
