Date,FANH,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-20,1.0,-0.6708978328173374,-1.9915634674922598,-0.0,-2.2927244582043342,-1.784829721362229,0.0
2018-12-21,1.0,-0.6589434661723818,-2.0048656163113994,-0.0,-2.315569972196478,-1.743821439604572,0.0
2018-12-24,1.0,-0.6070035935469074,-1.9482376328465478,-0.0,-2.304457527333894,-1.7862221882406912,0.0
2018-12-26,1.0,-0.6082812261705047,-2.0,-0.0,-2.2557572060393474,-1.7614000305017539,0.0
2018-12-27,1.0,-0.4323960514507927,-1.9839216272808855,-0.0,-2.167588991923422,-1.8944062219563265,0.0
2018-12-28,1.0,-0.4277715565509518,-1.9863381858902571,-0.0,-2.1631952220977975,-1.8881672265770806,0.0
2018-12-31,1.0,-0.4234625168337573,-1.9994014664073019,-0.0,-2.167514589256322,-1.8913661529253332,0.0
2019-01-02,1.0,-0.41058805835463985,-2.014287862836517,-0.0,-2.179199879681155,-1.915776808542638,0.0
2019-01-03,1.0,-0.4122378410884763,-2.0129294144178007,-0.0,-2.1792076975118393,-1.9127264526798466,0.0
2019-01-04,1.0,-0.33574087862993296,-2.031571109456441,-0.0,-2.150856291883842,-1.9277736411020105,0.0
2019-01-07,1.0,-0.2796266821009984,-1.9487049631023003,-0.0,-2.135146867312979,-1.8713644913905367,0.0
2019-01-08,1.0,-0.2857451559461211,-1.9148599005978535,-0.0,-2.1431246848663834,-1.859324353525895,0.0
2019-01-09,1.0,-0.2738775215096522,-1.8904634516665462,-0.0,-2.1641240691200925,-1.90159785987998,0.0
2019-01-10,1.0,-0.2751299826689775,-1.8851097631426923,-0.0,-2.1634170999422304,-1.897530329289428,0.0
2019-01-11,1.0,-0.27972230257448655,-1.8520393404686146,-0.0,-2.1734162568701185,-1.9264535724616723,0.0
2019-01-14,1.0,-0.29830018083182636,-1.8515009041591317,-0.0,-2.1714285714285713,-1.9121157323688966,0.0
2019-01-15,1.0,-0.2932434391764535,-1.8457300275482091,-0.0,-2.1729012614180077,-1.9377265477743948,0.0
2019-01-16,1.0,-0.27443473235570326,-1.8508993715235138,-0.0,-2.1548074839268945,-1.9436538322617931,0.0
2019-01-17,1.0,-0.28706715824477697,-1.8332971878840452,-0.0,-2.15925684956264,-1.9493963709968916,0.0
2019-01-18,1.0,-0.295576304913516,-1.9191030154599722,-0.0,-2.3033828256543702,-2.135389560691872,0.0
2019-01-22,1.0,-0.0,-2.0402723573860335,-0.0,-2.868471311135099,-2.394752138171552,0.0
2019-01-23,1.0,-0.0,-1.894039189856743,-0.0,-2.869998353367364,-2.4691256380701465,0.0
2019-01-24,1.0,-0.0,-1.8793074884029157,-0.0,-2.9298376408217366,-2.4744864148442676,0.0
2019-01-25,1.0,-0.0,-1.6919256785683705,-0.0,-3.269286754002911,-2.601164483260553,0.0
2019-01-28,1.0,-0.0,-1.6150840835739766,-0.0,-3.312383217258366,-2.565822999830134,0.0
2019-01-29,1.0,-0.0,-1.6239206634179704,-0.0,-3.3153800119688808,-2.609899974352398,0.0
2019-01-30,1.0,-0.0,-1.6270330422872796,-0.0,-3.32015065913371,-2.612994350282486,0.0
2019-01-31,1.0,-0.0,-1.6573342493988321,-0.0,-3.2682068017863277,-2.6625729989694262,0.0
2019-02-01,1.0,-0.0,-1.6582866982350408,-0.0,-3.2856650882479554,-2.6656909169177787,0.0
2019-02-04,1.0,-0.0,-1.6648030276965422,-0.0,-3.2801479442628594,-2.656459659384139,0.0
2019-02-05,1.0,-0.0,-1.6272053183329072,-0.0,-3.220915366913833,-2.6749339469871303,0.0
2019-02-06,1.0,-0.0,-1.6022475736420911,-0.0,-3.220415460582326,-2.6908734888472674,0.0
2019-02-07,1.0,-0.0,-1.5657894736842106,-0.0,-3.1876686909581644,-2.681005398110661,0.0
2019-02-08,1.0,-0.0,-1.5674942801457503,-0.0,-3.2191339716973135,-2.687229895771545,0.0
2019-02-11,1.0,-0.0,-1.5704333050127444,-0.0,-3.232625318606627,-2.69303313508921,0.0
2019-02-12,1.0,-0.0,-1.5893299189073835,-0.0,-3.253521126760563,-2.693128467776355,0.0
2019-02-13,1.0,-0.0,-1.636039402173913,-0.0,-3.2130604619565215,-2.6427479619565215,0.0
2019-02-14,1.0,-0.0,-1.6339735381988902,-0.0,-3.249082373026035,-2.653008962868118,0.0
2019-02-15,1.0,-0.0,-1.7060335961604387,-0.0,-3.2290023997257453,-2.6353273911552964,0.0
2019-02-19,1.0,-0.0,-1.650901287553648,-0.0,-3.290901287553648,-2.6419742489270384,0.0
2019-02-20,1.0,-0.0,-1.619462227912932,-0.0,-3.2916773367477594,-2.6249253094323515,0.0
2019-02-21,1.0,-0.0,-1.6423948220064726,-0.0,-3.2769545222279,-2.5970873786407767,0.0
2019-02-22,1.0,-0.0,-1.6340425531914895,-0.0,-3.287148936170213,-2.589446808510638,0.0
2019-02-25,1.0,-0.0,-1.63529310641224,-0.0,-3.331098504383703,-2.6291043493209556,0.0
2019-02-26,1.0,-0.0,-1.6418345477925418,-0.0,-3.3113587655379337,-2.619374196313759,0.0
2019-02-27,1.0,-0.0,-1.5409822668954807,-0.0,-3.116613549072485,-2.5142600310533627,0.0
2019-02-28,1.0,-0.0,-1.5211885046273745,-0.0,-3.0841857444390324,-2.5127455755804515,0.0
2019-03-01,1.0,-0.0,-1.5110103626943006,-0.0,-3.091321243523316,-2.493523316062176,0.0
2019-03-04,1.0,-0.0,-1.5000807623970278,-0.0,-3.0583912130512036,-2.517767727346148,0.0
2019-03-05,1.0,-0.0,-1.4435367611725134,-0.0,-3.068556783597629,-2.4968765016818835,0.0
2019-03-06,1.0,-0.0,-1.4376240768681015,-0.0,-3.041769236877631,-2.461526244739141,0.0
2019-03-07,1.0,-0.0,-1.3820971058042069,-0.0,-3.0846117349359483,-2.4410090147082086,0.0
2019-03-08,1.0,-0.0,-1.3572862304295465,-0.0,-3.195262946607788,-2.476354877559213,0.0
2019-03-11,1.0,-0.0,-1.378019818196708,-0.0,-3.2302022766358203,-2.58111538776513,0.0
2019-03-12,1.0,-0.0,-1.2751666666666666,-0.0,-3.31825,-2.7399999999999998,0.0
2019-03-13,1.0,-0.0,-1.3161634103019537,-0.0,-3.3779920493952464,-2.76393470354394,0.0
2019-03-14,1.0,-0.0,-1.3185197701926326,-0.0,-3.3739438999662044,-2.7563366002027707,0.0
2019-03-15,1.0,-0.0,-1.2791599898793962,-0.0,-3.3694020409884455,-2.7852745213797756,0.0
2019-03-18,1.0,-0.0,-1.3393424328268522,-0.0,-3.4087904541162333,-2.8362091166623746,0.0
2019-03-19,1.0,-0.0,-1.343693499784761,-0.0,-3.400258286698235,-2.8656909169177784,0.0
2019-03-20,1.0,-0.0,-1.3556821123479161,-0.0,-3.391146777116231,-2.8820433169384763,0.0
2019-03-21,1.0,-0.0,-1.358295229057027,-0.0,-3.439565179880942,-2.8295229057027003,0.0
2019-03-22,1.0,-0.0,-1.3570307048150734,-0.0,-3.5364619678995113,-2.8294661549197486,0.0
2019-03-25,1.0,-0.0,-1.0995857783914396,-0.0,-3.6688816016568864,-2.861235761132206,0.0
2019-03-26,1.0,-0.0,-1.1340008707009142,-0.0,-3.6702655637788424,-2.9027427078798436,0.0
2019-03-27,1.0,-0.0,-1.049806451612903,-0.0,-3.6714838709677418,-2.8809462365591396,0.0
2019-03-28,1.0,-0.0,-1.029988861280096,-0.0,-3.634992716990832,-2.903350184217291,0.0
2019-03-29,1.0,-0.0,-1.013898421413864,-0.0,-3.643874399450927,-2.921499656829101,0.0
2019-04-01,1.0,-0.0,-1.0320309145556033,-0.0,-3.6403606698153714,-2.914984972091026,0.0
2019-04-02,1.0,-0.0,-1.0737374603446799,-0.0,-3.6779559290062593,-2.8224299065420557,0.0
2019-04-03,1.0,-0.0,-1.0743376489753922,-0.0,-3.6776129640744237,-2.8221726828431795,0.0
2019-04-04,1.0,-0.0,-1.0689121842240934,-0.0,-3.6886922151572437,-2.8350231998625195,0.0
2019-04-05,1.0,-0.0,-1.0575514775566468,-0.0,-3.706901008012406,-2.850952011717067,0.0
2019-04-08,1.0,-0.0,-1.0410203378145466,-0.0,-3.721561530506722,-2.8551361599448466,0.0
2019-04-09,1.0,-0.0,-1.0063881215469614,-0.0,-3.79480317679558,-2.8314053867403315,0.0
2019-04-10,1.0,-0.0,-0.9689869055823569,-0.0,-3.819090282563749,-2.826671261199173,0.0
2019-04-11,1.0,-0.0,-0.9357616464307242,-0.026694221992594507,-3.8461207267717215,-2.8025488676483254,0.0
2019-04-12,1.0,-0.0,-0.9393991564087114,-0.030730825514332444,-3.8395454936730653,-2.798484978910218,0.0
2019-04-15,1.0,-0.0,-0.9453589588899423,-0.02887184348875291,-3.830733431009222,-2.8134965095233992,0.0
2019-04-16,1.0,-0.0,-0.9459762191969671,-0.03558504221954162,-3.825348957435809,-2.809322764087541,0.0
2019-04-17,1.0,-0.0,-0.8977448786365984,-0.06860044758133929,-3.8390428645205716,-2.802031330693751,0.0
2019-04-18,1.0,-0.0,-0.8966526116513209,-0.07150847603476465,-3.8261767489888996,-2.810773599518114,0.0
2019-04-22,1.0,-0.0,-0.9104658197217181,-0.054878575749719126,-3.8477227551637716,-2.8292282430213467,0.0
2019-04-23,1.0,-0.0,-0.9241456679323439,-0.06826026924404557,-3.8357783914394203,-2.8014325163962717,0.0
2019-04-24,1.0,-0.0,-0.8849032258064516,-0.09462365591397849,-3.804215053763441,-2.8184086021505372,0.0
2019-04-25,1.0,-0.0,-0.8583404619332763,-0.14422583404619332,-3.7744225834046192,-2.7773310521813515,0.0
2019-04-26,1.0,-0.0,-0.8334191113398524,-0.17164179104477612,-3.804511923142906,-2.768227826385315,0.0
2019-04-29,1.0,-0.0,-0.8181506261794477,-0.15971864813861728,-3.811888831703551,-2.787956767884714,0.0
2019-04-30,1.0,-0.0,-0.8148846780416703,-0.16590928577552944,-3.8121409585869848,-2.7812741147217697,0.0
2019-05-01,1.0,-0.0,-0.7482717922778621,-0.18394874388804586,-3.7970831225762938,-2.700977912662283,0.0
2019-05-02,1.0,-0.0,-0.7209282841823057,-0.19436997319034852,-3.772117962466488,-2.6905998659517425,0.0
2019-05-03,1.0,-0.0,-0.7259780514367093,-0.19435369020691964,-3.76878612716763,-2.688196364245623,0.0
2019-05-06,1.0,-0.0,-0.6695659377070908,-0.2394797879390325,-3.7321073558648115,-2.642478462557986,0.0
2019-05-07,1.0,-0.0,-0.6746308279409325,-0.24514683922349428,-3.7315413970466236,-2.6446822631491624,0.0
2019-05-08,1.0,-0.0,-0.6594576882116818,-0.3123617596461047,-3.6072745146227576,-2.6129270090931436,0.0
2019-05-09,1.0,-0.0,-0.6550229057591623,-0.315690445026178,-3.6032395287958114,-2.606675392670157,0.0
2019-05-10,1.0,-0.0,-0.6508662961752207,-0.3155442955214122,-3.6048545276234063,-2.601340307289964,0.0
2019-05-13,1.0,-0.0,-0.6427576030822197,-0.3140421346011968,-3.62865808672842,-2.612017378473645,0.0
2019-05-14,1.0,-0.0,-0.48332531665865003,-0.5134680134680134,-3.4939073272406604,-2.5259740259740258,0.0
2019-05-15,1.0,-0.0,-0.4965964603187315,-0.5269480259469849,-3.5002802915031634,-2.4845038840394014,0.0
2019-05-16,1.0,-0.0,-0.49848024316109424,-0.541753319468885,-3.4835226363781797,-2.4749640057590785,0.0
2019-05-17,1.0,-0.0,-0.5036526307149306,-0.5861446277599934,-3.5903307888040716,-2.528112944266601,0.0
2019-05-20,1.0,-0.0,-0.45753785385121787,-0.6254114549045424,-3.6012179065174457,-2.5449308755760365,0.0
2019-05-21,1.0,-0.0,-0.45143279415387144,-0.6321537072009197,-3.5891288283110274,-2.5381394203136547,0.0
2019-05-22,1.0,-0.0,-0.4156198347107438,-0.6800826446280992,-3.622727272727273,-2.546115702479339,0.0
2019-05-23,1.0,-0.0,-0.3962794543199669,-0.7174038859032658,-3.645721372467962,-2.5083918974782966,0.0
2019-05-24,1.0,-0.0,-0.19942755473040924,-0.7192697454939274,-3.45896186276785,-2.3580877233696915,0.0
2019-05-28,1.0,-0.0,-0.20406441717791415,-0.7032208588957056,-3.4207822085889577,-2.3406441717791413,0.0
2019-05-29,1.0,-0.0,-0.20757020757020758,-0.7035256410256411,-3.4147588522588523,-2.30540293040293,0.0
2019-05-30,1.0,-0.0,-0.19885757806549886,-0.7075399847677075,-3.401904036557502,-2.307844630616908,0.0
2019-05-31,1.0,-0.0,-0.15334023056458765,-0.6862252438663908,-3.2858409695536506,-2.2644841856340525,0.0
2019-06-03,1.0,-0.0,-0.16104160605178935,-0.7147948792551644,-3.2327611288914753,-2.165187663660169,0.0
2019-06-04,1.0,-0.0,-0.11841049945315349,-0.7452424352898287,-3.3087860007291288,-2.1188479766678823,0.0
2019-06-05,1.0,-0.0,-0.10851003273089511,-0.7836914757364452,-3.262843318628149,-1.9603671552582893,0.0
2019-06-06,1.0,-0.0,-0.09548247199132634,-0.8477773762197326,-3.3371882905674015,-1.9475966750993858,0.0
2019-06-07,1.0,-0.0,-0.11190631099544567,-0.8557796573411407,-3.3155497722836693,-1.9458541169666739,0.0
2019-06-10,1.0,-0.0,-0.12279322421556715,-0.8812093488671288,-3.2235008219569723,-1.9199485383460797,0.0
2019-06-11,1.0,-0.0,-0.12134944612286001,-0.922816860883326,-3.227305423680046,-1.9216659473457056,0.0
2019-06-12,1.0,-0.0,-0.13846264161766816,-0.9328839810698407,-3.2038577369855155,-1.8952387781442708,0.0
2019-06-13,1.0,-0.0,-0.0,-0.8117607070020394,-3.1656016315431676,-1.8207341944255608,0.0
2019-06-14,1.0,-0.0,-0.0,-0.8177620858229224,-3.1696768060836504,-1.802349266702879,0.0
2019-06-17,1.0,-0.0,-0.0,-0.8181324647122693,-3.169109663409338,-1.79892779587405,0.0
2019-06-18,1.0,-0.0,-0.0,-0.8255687973997833,-3.1508667388949076,-1.7948943661971828,0.0
2019-06-19,1.0,-0.0,-0.0,-0.8441103094868856,-3.1386959746476975,-1.7598273885779787,0.0
2019-06-20,1.0,-0.0,-0.0,-0.8272328951803167,-3.1435119649477583,-1.770003370407819,0.0
2019-06-21,1.0,-0.0,-0.0,-0.8235333377828206,-3.089234465727825,-1.7614629913902422,0.0
2019-06-24,1.0,-0.0,-0.0,-0.8285656997727576,-3.0864189279508083,-1.7686138216815934,0.0
2019-06-25,1.0,-0.0,-0.0,-0.8276069518716577,-3.0888368983957215,-1.7679812834224597,0.0
2019-06-26,1.0,-0.0,-0.0,-0.8008008008008007,-3.0499833166499832,-1.8226226226226223,0.0
2019-06-27,1.0,-0.0,-0.0,-0.792805069155822,-3.083463923145057,-1.937112488928255,0.0
2019-06-28,1.0,-0.0,-0.0,-0.7958628198149156,-3.083560152422428,-1.9251497005988023,0.0
2019-07-01,1.0,-0.0,-0.0,-0.8018617924848814,-3.094448596860773,-1.8985526941632127,0.0
2019-07-02,1.0,-0.0,-0.0,-0.7933469110658521,-3.0890699253224714,-1.9064494229463682,0.0
2019-07-03,1.0,-0.0,-0.0,-0.7937122292388129,-3.0893596795002374,-1.907177293406668,0.0
2019-07-05,1.0,-0.0,-0.0,-0.78925227303569,-3.0833898765097025,-1.9124711629800515,0.0
2019-07-08,1.0,-0.0,-0.0,-0.7979673964941,-3.104699543005252,-1.9181501943932886,0.0
2019-07-09,1.0,-0.0,-0.0,-0.7974744027303755,-3.106348122866894,-1.9221160409556315,0.0
2019-07-10,1.0,-0.0,-0.0,-0.7953024716646183,-3.111361463880923,-1.9212071555373482,0.0
2019-07-11,1.0,-0.0,-0.0,-0.812786011884434,-3.112082508025408,-1.9052660337408645,0.0
2019-07-12,1.0,-0.0,-0.0,-0.8101066739606126,-3.1116657549234135,-1.9162335886214439,0.0
2019-07-15,1.0,-0.0,-0.0,-0.8583252862463788,-3.1602979721340874,-1.8788798454959303,0.0
2019-07-16,1.0,-0.0,-0.0,-0.7893732970027247,-3.1189373297002723,-1.9036784741144412,0.0
2019-07-17,1.0,-0.0,-0.0,-0.7747655931512434,-3.1180187525479,-1.9016170675363502,0.0
2019-07-18,1.0,-0.0,-0.0,-0.7597266391501455,-3.1195615400230055,-1.8870694904932677,0.0
2019-07-19,1.0,-0.0,-0.0,-0.776037799527506,-3.099156260546743,-1.874721565980425,0.0
2019-07-22,1.0,-0.0,-0.0,-0.7632716466297447,-3.0963123058219644,-1.8944346886397407,0.0
2019-07-23,1.0,-0.0,-0.0,-0.7655311973018549,-3.0903878583473863,-1.8895109612141652,0.0
2019-07-24,1.0,-0.0,-0.0,-0.8013245033112583,-3.087714556021084,-1.868630896067036,0.0
2019-07-25,1.0,-0.0,-0.0,-0.8059761760549162,-3.0960360724140252,-1.827915741301568,0.0
2019-07-26,1.0,-0.0,-0.0,-0.8060394108547986,-3.0993341852175673,-1.8200955007061672,0.0
2019-07-29,1.0,-0.0,-0.0,-0.8009293555121556,-3.0868071924035285,-1.8467910296989694,0.0
2019-07-30,1.0,-0.0,-0.0,-0.8075006733099919,-3.0720441691354696,-1.8534877457581471,0.0
2019-07-31,1.0,-0.0,-0.0,-0.7999867978084362,-2.9887781371707702,-1.8123308469205888,0.0
2019-08-01,1.0,-0.0,-0.0,-0.7853742396191483,-3.0122983337741336,-1.8143348320550117,0.0
2019-08-02,1.0,-0.0,-0.0,-0.7747818670865314,-2.968378928032539,-1.8171619759889786,0.0
2019-08-05,1.0,-0.0,-0.0,-0.7512946574893479,-2.982366437233694,-1.821566699442806,0.0
2019-08-06,1.0,-0.0,-0.0,-0.7452054794520547,-2.8396941701178715,-1.7865562280981202,0.0
2019-08-07,1.0,-0.0,-0.0,-0.7153465346534653,-2.8288271134805787,-1.8026148768723025,0.0
2019-08-08,1.0,-0.0,-0.0,-0.7274629136553823,-2.8217953594522633,-1.790287815392418,0.0
2019-08-09,1.0,-0.0,-0.0,-0.711139002196423,-2.7729526200188266,-1.79140257295262,0.0
2019-08-12,1.0,-0.0,-0.0,-0.7057098283931357,-2.769235569422777,-1.7653042121684865,0.0
2019-08-13,1.0,-0.0,-0.0,-0.6739865867410528,-2.596830672443468,-1.6642530713988961,0.0
2019-08-14,1.0,-0.0,-0.0,-0.6703808513147035,-2.5705695083126994,-1.6545808277325789,0.0
2019-08-15,1.0,-0.0,-0.0,-0.6905621454357916,-2.480430920864134,-1.5593375737780069,0.0
2019-08-16,1.0,-0.0,-0.0,-0.6876503608660786,-2.468037575896437,-1.5723450567075266,0.0
2019-08-19,1.0,-0.0,-0.0,-0.6985495660118776,-2.4776724531749656,-1.534148012791229,0.0
2019-08-20,1.0,-0.0,-0.0,-0.6958326226618909,-2.4806413099096027,-1.5088976064585824,0.0
2019-08-21,1.0,-0.0,-0.0,-0.7426119572630143,-2.452602864287338,-1.4878949761309388,0.0
2019-08-22,1.0,-0.0,-0.0,-0.7263503939239357,-2.4491866462619734,-1.4924332596497194,0.0
2019-08-23,1.0,-0.0,-0.0,-0.7323125960498604,-2.4673572770220273,-1.49217371506631,0.0
2019-08-26,1.0,-0.0,-0.0,-0.7244989362893293,-2.4370731161124173,-1.4369051617959914,0.0
2019-08-27,1.0,-0.0,-0.0,-0.7093626275581331,-2.42112306920203,-1.445826130597223,0.0
2019-08-28,1.0,-0.0,-0.0,-0.7148723640399556,-2.4148723640399554,-1.419700332963374,0.0
2019-08-29,1.0,-0.0,-0.0,-0.726077550341155,-2.4198701947079377,-1.4012314861041768,0.0
2019-08-30,1.0,-0.0,-0.0,-0.727805560036565,-2.3123084368446523,-1.337043609184277,0.0
2019-09-03,1.0,-0.0,-0.0,-0.7616391332332118,-2.288993778159193,-1.3130229564471143,0.0
2019-09-04,1.0,-0.0,-0.0,-0.7562975667274092,-2.292850251902669,-1.3104834387394149,0.0
2019-09-05,1.0,-0.0,-0.0,-0.763063784360822,-2.2989057912997066,-1.2756872164398185,0.0
2019-09-06,1.0,-0.0,-0.0,-0.786052449598383,-2.310069684557689,-1.2233097505186448,0.0
2019-09-09,1.0,-0.0,-0.0,-0.7861013707363724,-2.3062905111040273,-1.220539793858251,0.0
2019-09-10,1.0,-0.0,-0.0,-0.7867635360873946,-2.291880999098478,-1.2244789733255554,0.0
2019-09-11,1.0,-0.0,-0.0,-0.819454757611117,-2.2948445953113397,-1.1896149358226369,0.0
2019-09-12,1.0,-0.0,-0.0,-0.8244675214580905,-2.2931016212779487,-1.1807777895517644,0.0
