Date,IWF,IWM,MGTA,MTUM,SPY,VLUE,VXX
2019-04-04,-0.0,-1.704434760317867,1.0,-0.037169956421430395,-5.632658292745449,-4.442963342732632,0.0
2019-04-05,-0.0,-1.6951734733068748,1.0,-0.05466649596722571,-5.627064396364101,-4.4256817308923315,0.0
2019-04-08,-0.0,-1.6907877854760074,1.0,-0.027457018219142933,-5.667821401077752,-4.44431614062099,0.0
2019-04-09,-0.0,-1.6883667180277349,1.0,-0.026322547508988187,-5.675141242937853,-4.450564971751412,0.0
2019-04-10,-0.0,-1.6611644273832373,1.0,-0.025975687779910432,-5.679590531030071,-4.429302623160589,0.0
2019-04-11,-0.0,-1.5981008597459259,1.0,-0.0553060438855383,-5.731553958680868,-4.447067881432054,0.0
2019-04-12,-0.0,-1.5994354631768029,1.0,-0.058634847318450097,-5.727097767513472,-4.445214267385168,0.0
2019-04-15,-0.0,-1.61016077170418,1.0,-0.07536977491961415,-5.709710610932476,-4.466495176848875,0.0
2019-04-16,-0.0,-1.6111111111111112,1.0,-0.07844650205761318,-5.705632716049383,-4.464763374485597,0.0
2019-04-17,-0.0,-1.6081758580794445,1.0,-0.08124437588378969,-5.70754595706389,-4.458156575395295,0.0
2019-04-18,-0.0,-1.6155232333633676,1.0,-0.0827648345990475,-5.716694555283821,-4.456558115587592,0.0
2019-04-22,-0.0,-1.6275595621377978,1.0,-0.08229233741146169,-5.714230521571153,-4.454217643271089,0.0
2019-04-23,-0.0,-1.6267061550347668,1.0,-0.08537213494720576,-5.71594128251352,-4.448622199330415,0.0
2019-04-24,-0.0,-1.5717215741571593,1.0,-0.09511601076785028,-5.6963209844891685,-4.455710806306884,0.0
2019-04-25,-0.0,-1.6197546804389928,1.0,-0.10664945125887669,-5.734667527437056,-4.450484183344092,0.0
2019-04-26,-0.0,-1.5970341715022567,1.0,-0.14364925854287558,-5.742617666021922,-4.411605415860735,0.0
2019-04-29,-0.0,-1.6042718446601942,1.0,-0.12595469255663433,-5.792233009708738,-4.42252427184466,0.0
2019-04-30,-0.0,-1.5909680768232546,1.0,-0.14378406436542954,-5.813392161951725,-4.428756812873085,0.0
2019-05-01,-0.0,-1.748447204968944,1.0,-0.06292195517148258,-6.101809343775318,-4.589386983526871,0.0
2019-05-02,-0.0,-1.7294751009421265,1.0,-0.05100942126514132,-6.091790040376851,-4.586675639300134,0.0
2019-05-03,-0.0,-1.741687979539642,1.0,-0.05209314847220353,-6.084533584600888,-4.582447166509625,0.0
2019-05-06,-0.0,-1.696246648793566,1.0,-0.029490616621983917,-6.104155495978552,-4.574932975871313,0.0
2019-05-07,-0.0,-1.7155877228253587,1.0,-0.03846669347272484,-6.0875217799222625,-4.561586918643614,0.0
2019-05-08,-0.0,-1.6835526315789475,1.0,-0.1531578947368421,-5.853421052631579,-4.467763157894737,0.0
2019-05-09,-0.0,-1.677559625774147,1.0,-0.16392146527869284,-5.874555277375149,-4.460930293846356,0.0
2019-05-10,-0.0,-1.681986265187533,1.0,-0.17445853143159007,-5.893159006867407,-4.456946645536187,0.0
2019-05-13,-0.0,-1.6830298231723408,1.0,-0.16442333069411455,-5.891396146740565,-4.457244655581948,0.0
2019-05-14,-0.0,-1.5046496398166338,1.0,-0.5201047806155862,-5.729927963326785,-4.342894564505566,0.0
2019-05-15,-0.0,-1.4678827361563518,1.0,-0.5555700325732899,-5.714657980456026,-4.291335504885994,0.0
2019-05-16,-0.0,-1.4772905246671888,1.0,-0.5622552858261551,-5.7069955625163145,-4.304881232054295,0.0
2019-05-17,-0.0,-1.4791449426485923,1.0,-0.5409280500521377,-5.681569343065694,-4.332768508863399,0.0
2019-05-20,-0.0,-1.4212449432337204,1.0,-0.5847579277045544,-5.695550045674018,-4.3482970116142505,0.0
2019-05-21,-0.0,-1.4163622129436324,1.0,-0.6045146137787056,-5.6809759916492695,-4.34616388308977,0.0
2019-05-22,-0.0,-1.3742538281858292,1.0,-0.6287308590708538,-5.665585258240331,-4.308331170516481,0.0
2019-05-23,-0.0,-1.3590208522212148,1.0,-0.675301126797047,-5.664810257738635,-4.252557958813625,0.0
2019-05-24,-0.0,-1.2433622587747701,1.0,-0.7571558088330527,-5.665328325346457,-4.285973319518197,0.0
2019-05-28,-0.0,-1.2137573004542506,1.0,-0.7717066839714471,-5.6864373783257625,-4.306683971447113,0.0
2019-05-29,-0.0,-1.2321497740477727,1.0,-0.7770174306003873,-5.666236281471917,-4.236281471917366,0.0
2019-05-30,-0.0,-1.221878623888674,1.0,-0.7706481123566551,-5.659837649787399,-4.232573122020359,0.0
2019-05-31,-0.0,-1.2395039400594237,1.0,-0.7501614778452396,-5.668259914739697,-4.260302286526288,0.0
2019-06-03,-0.0,-1.2336817950025498,1.0,-0.8048189699133097,-5.6031361550229475,-4.106833248342682,0.0
2019-06-04,-0.0,-1.2284438775510205,1.0,-0.8281887755102041,-5.625255102040817,-4.073214285714286,0.0
2019-06-05,-0.0,-1.1810257705912077,1.0,-0.9243304699343103,-5.674709449216777,-3.85245073269328,0.0
2019-06-06,-0.0,-1.2151258378651828,1.0,-0.8656886303275578,-5.657645124573163,-3.9085620336410773,0.0
2019-06-07,-0.0,-1.2838972271686595,1.0,-0.8454591706944798,-5.67005850928517,-3.920122106334266,0.0
2019-06-10,-0.0,-1.2985093642502228,1.0,-0.8124601860109567,-5.670276468339916,-3.9592304752197727,0.0
2019-06-11,-0.0,-1.2867958424226869,1.0,-0.8893879122289233,-5.688310021814449,-3.967534967278327,0.0
2019-06-12,-0.0,-1.2935968176568715,1.0,-0.8902861542409855,-5.683947132041576,-3.964198639804953,0.0
2019-06-13,-0.0,-1.3601493113656842,1.0,-0.9420774874501224,-5.6536233749517315,-3.9158192817608444,0.0
2019-06-14,-0.0,-1.3269280040994107,1.0,-0.9909044324878299,-5.641045349730976,-3.85178068152703,0.0
2019-06-17,-0.0,-1.316011775246384,1.0,-0.9909125815947779,-5.6496864200691155,-3.842570075515167,0.0
2019-06-18,-0.0,-1.2977246432703433,1.0,-1.003985088057591,-5.6769507648798045,-3.876333718987016,0.0
2019-06-19,-0.0,-1.291234804862444,1.0,-1.0392834293026232,-5.658093410108766,-3.807421625079974,0.0
2019-06-20,-0.0,-1.3157962273835495,1.0,-1.0223277300141154,-5.675606313358142,-3.8182984729885794,0.0
2019-06-21,-0.0,-1.3310724340926543,1.0,-1.0120296902994625,-5.646787816739186,-3.807652930637318,0.0
2019-06-24,-0.0,-1.2411688311688311,1.0,-1.0088311688311689,-5.762207792207792,-3.9746753246753244,0.0
2019-06-25,-0.0,-1.2368798020575595,1.0,-0.9972652689152233,-5.793462690454486,-3.9949212136997003,0.0
2019-06-26,-0.0,-1.2370757180156657,1.0,-0.9595300261096605,-5.761749347258486,-4.096475195822454,0.0
2019-06-27,-0.0,-1.2108496732026144,1.0,-1.0290196078431373,-5.772156862745098,-4.059869281045752,0.0
2019-06-28,-0.0,-1.1788461538461539,1.0,-1.0502564102564103,-5.63076923076923,-3.9606410256410256,0.0
2019-07-01,-0.0,-1.1421254801536491,1.0,-1.0749039692701663,-5.659923175416133,-3.927016645326504,0.0
2019-07-02,-0.0,-1.2149557060969256,1.0,-1.069176654507556,-5.71508598228244,-4.028400208441897,0.0
2019-07-03,-0.0,-1.213242961418144,1.0,-1.0731230448383733,-5.717283628779979,-4.030761209593327,0.0
2019-07-05,-0.0,-1.1807040417209909,1.0,-1.0750977835723599,-5.726597131681877,-4.055410691003911,0.0
2019-07-08,-0.0,-1.1985760517799353,1.0,-1.050873786407767,-5.661100323624595,-4.034433656957929,0.0
2019-07-09,-0.0,-1.1782965623396613,1.0,-1.0454079014879425,-5.598383786557209,-4.005002565418163,0.0
2019-07-10,-0.0,-1.1648478623700091,1.0,-1.0442932340480164,-5.619206573372705,-4.010142508666068,0.0
2019-07-11,-0.0,-1.1416303511920018,1.0,-1.081902076390669,-5.613176108690079,-3.9805178159446295,0.0
2019-07-12,-0.0,-1.170575419710368,1.0,-1.0752274766115597,-5.597078046905037,-3.972702806612841,0.0
2019-07-15,-0.0,-1.2526018244892714,1.0,-1.1561094693562894,-5.584093537196454,-3.8557111653604013,0.0
2019-07-16,-0.0,-1.2432710882163556,1.0,-1.2096587250482937,-5.594591113972956,-3.830779137153896,0.0
2019-07-17,-0.0,-1.2778492410599434,1.0,-1.1917931566760998,-5.582582968870594,-3.8111654232055567,0.0
2019-07-18,-0.0,-1.277884492252529,1.0,-1.212831348444103,-5.541810731207581,-3.7732103982584198,0.0
2019-07-19,-0.0,-1.2842132239876987,1.0,-1.225781650435674,-5.53575089697591,-3.76832393644285,0.0
2019-07-22,-0.0,-1.2460571868188228,1.0,-1.2072060520579562,-5.562764456981664,-3.8060007693294007,0.0
2019-07-23,-0.0,-1.2604472843450478,1.0,-1.2043450479233226,-5.534952076677317,-3.779680511182109,0.0
2019-07-24,-0.0,-1.2661870503597121,1.0,-1.26464542651593,-5.5531860226104826,-3.7628468653648506,0.0
2019-07-25,-0.0,-1.2248498018662919,1.0,-1.2745749712386552,-5.561677105969577,-3.7217180109932255,0.0
2019-07-26,-0.0,-1.1726923076923077,1.0,-1.2957692307692308,-5.605769230769231,-3.746282051282052,0.0
2019-07-29,-0.0,-1.1255945494279471,1.0,-1.3046664095642113,-5.618202853837254,-3.806658953593007,0.0
2019-07-30,-0.0,-1.110236220472441,1.0,-1.3154769588227702,-5.641022331224991,-3.8414870272363495,0.0
2019-07-31,-0.0,-1.1752643796750064,1.0,-1.3006190353366005,-5.607299458344081,-3.8133866391539852,0.0
2019-08-01,-0.0,-1.2274469716330183,1.0,-1.2906976744186047,-5.526066956299515,-3.7335803731152573,0.0
2019-08-02,-0.0,-1.1813563627127255,1.0,-1.32004064008128,-5.475361950723902,-3.7231394462788923,0.0
2019-08-05,-0.0,-1.1764484102048511,1.0,-1.3209752419253487,-5.409576473545306,-3.660550458715596,0.0
2019-08-06,-0.0,-1.1503362151777137,1.0,-1.2750960614793467,-5.05835734870317,-3.523895292987512,0.0
2019-08-07,-0.0,-1.1664877757901013,1.0,-1.2225402504472274,-5.011568276684556,-3.5254621347644606,0.0
2019-08-08,-0.0,-1.1589609151572928,1.0,-1.2106768350810295,-5.010128693994281,-3.536344137273594,0.0
2019-08-09,-0.0,-1.1069794721407624,1.0,-1.16574780058651,-4.941348973607038,-3.5162463343108503,0.0
2019-08-12,-0.0,-1.0870937573065231,1.0,-1.1928922141688099,-4.9380406827215335,-3.4725274725274726,0.0
2019-08-13,-0.0,-1.0318456531845652,1.0,-1.1820083682008367,-4.930613668061366,-3.478033472803347,0.0
2019-08-14,-0.0,-1.0734816875289754,1.0,-1.1777932313398238,-4.882939267501159,-3.4558414464534075,0.0
2019-08-15,-0.0,-1.1559726962457337,1.0,-1.2385665529010237,-4.774971558589305,-3.20716723549488,0.0
2019-08-16,-0.0,-1.1387198557583953,1.0,-1.232702276312824,-4.703515889114266,-3.194050033806626,0.0
2019-08-19,-0.0,-1.0939367116618721,1.0,-1.240539942465147,-4.632551449435716,-3.09736667404293,0.0
2019-08-20,-0.0,-1.0959401474309605,1.0,-1.2477720321267467,-4.6055671691055124,-3.0530311365386735,0.0
2019-08-21,-0.0,-1.112642169728784,1.0,-1.215660542432196,-4.582786526684164,-3.025043744531934,0.0
2019-08-22,-0.0,-1.147932309761291,1.0,-1.2370279054129778,-4.730920094138742,-3.0911128544211586,0.0
2019-08-23,-0.0,-1.1484427515124356,1.0,-1.2354918216446336,-4.7265292404212405,-3.092762715662111,0.0
2019-08-26,-0.0,-1.0868856024358415,1.0,-1.2182470639408438,-4.599717268377555,-2.969551979121357,0.0
2019-08-27,-0.0,-1.0695887445887446,1.0,-1.2056277056277056,-4.588961038961039,-2.9583333333333335,0.0
2019-08-28,-0.0,-1.04341252699784,1.0,-1.2188984881209504,-4.590928725701944,-2.945896328293736,0.0
2019-08-29,-0.0,-0.9938498057833405,1.0,-1.2480578334052654,-4.612429866206302,-2.9353690116529996,0.0
2019-08-30,-0.0,-0.9579489379961382,1.0,-1.2587427590645786,-4.611242222698992,-2.899377815919331,0.0
2019-09-03,-0.0,-0.9776608312748363,1.0,-1.2840726022983568,-4.600902158736978,-2.87745677156052,0.0
2019-09-04,-0.0,-0.9580960567314925,1.0,-1.298914795315354,-4.605780595250886,-2.8818093907811324,0.0
2019-09-05,-0.0,-0.9778798888651421,1.0,-1.2751656336824109,-4.606219277623424,-2.8267792263304123,0.0
2019-09-06,-0.0,-0.9528712450907547,1.0,-1.2941301348052223,-4.612355376287018,-2.755333828680607,0.0
2019-09-09,-0.0,-0.9564986737400529,1.0,-1.2958090185676392,-4.608169761273209,-2.749496021220159,0.0
2019-09-10,-0.0,-0.9107558755028583,1.0,-1.4012280330298539,-4.628731738301926,-2.6456701249206014,0.0
2019-09-11,-0.0,-0.9400828641240837,1.0,-1.3508976946775735,-4.641347073196643,-2.6911717837033886,0.0
2019-09-12,-0.0,-0.9678378091497717,1.0,-1.326610763188621,-4.643880692070906,-2.676361320454304,0.0
2019-09-13,-0.0,-0.971607826456827,1.0,-1.3068906848149724,-4.6492981709910675,-2.7059761803487876,0.0
2019-09-16,-0.0,-0.9802253880501808,1.0,-1.298532851371465,-4.6463959174994685,-2.7063576440569848,0.0
2019-09-17,-0.0,-0.9335527014117397,1.0,-1.3070799278208258,-4.653646109754803,-2.720305700031844,0.0
2019-09-18,-0.0,-0.9233216671969456,1.0,-1.294304804327076,-4.652879414572065,-2.73507264821296,0.0
2019-09-19,-0.0,-0.9406653952108497,1.0,-1.2954015681288407,-4.6194108921381645,-2.739987285441831,0.0
2019-09-20,-0.0,-0.9599659284497445,1.0,-1.3558347529812607,-4.6114778534923335,-2.7199744463373086,0.0
2019-09-23,-0.0,-0.97111797932431,1.0,-1.3732281786209102,-4.5859533198337425,-2.7272727272727275,0.0
2019-09-24,-0.0,-0.9694518360830228,1.0,-1.3378392762107503,-4.594784459819053,-2.7418839808408726,0.0
2019-09-25,-0.0,-0.9532561351322639,1.0,-1.3232763199830022,-4.6045893976415595,-2.7424837990013806,0.0
2019-09-26,-0.0,-0.857820951539905,1.0,-1.598520808036207,-4.837951208742687,-2.744563417595761,0.0
2019-09-27,-0.0,-0.8419925617040459,1.0,-1.5992336301138284,-4.9764453961456105,-2.8524737969119798,0.0
2019-09-30,-0.0,-0.8037372593431484,1.0,-1.6408833522083803,-4.994903737259343,-2.8855039637599096,0.0
2019-10-01,-0.0,-0.7735956333863997,1.0,-1.661018876506709,-5.028655901751193,-2.9081191721628383,0.0
2019-10-02,-0.0,-0.85771474322315,1.0,-1.787144000915018,-4.999656868351825,-2.7932059933661217,0.0
2019-10-03,-0.0,-1.0937934228809634,1.0,-1.788096340898564,-5.0302223251505325,-2.667322834645669,0.0
2019-10-04,-0.0,-1.1489781699953552,1.0,-1.841151881096145,-4.973060845332094,-2.6485137018114258,0.0
2019-10-07,-0.0,-1.219486703054233,1.0,-1.841133433979793,-4.911044013471141,-2.6413889211473696,0.0
2019-10-08,-0.0,-1.2235376044568245,1.0,-1.8274141132776232,-4.913997214484679,-2.641480965645311,0.0
2019-10-09,-0.0,-1.235334713595583,1.0,-1.779043018173453,-4.895675178283874,-2.5921325051759836,0.0
2019-10-10,-0.0,-1.3641571194762683,1.0,-1.9607201309328968,-4.70984334814122,-2.6558335281739534,0.0
2019-10-11,-0.0,-1.4049606206653342,1.0,-2.155989185376748,-4.5534265898671675,-2.640766427647819,0.0
2019-10-14,-0.0,-1.3016905071521456,1.0,-2.3003901170351106,-4.64854001655042,-2.571107695945147,0.0
2019-10-15,-0.0,-1.3084477046852816,1.0,-2.349266445811642,-4.641859914813062,-2.531945101751065,0.0
2019-10-16,-0.0,-1.3770356384234128,1.0,-2.3764455983006845,-4.577177248052868,-2.470143969789946,0.0
2019-10-17,-0.0,-1.2472533963378616,1.0,-2.528883638511518,-4.536326048434731,-2.500886001181335,0.0
2019-10-18,-0.0,-1.3984429467813153,1.0,-2.546363002556356,-4.263537067162445,-2.41157332093888,0.0
2019-10-21,-0.0,-1.300278357689631,1.0,-2.548944560426815,-4.248086290883785,-2.501043841336117,0.0
2019-10-22,-0.0,-1.305269253039954,1.0,-2.5431383902721483,-4.242269832078749,-2.4900984365952517,0.0
2019-10-23,-0.0,-1.3060349820456387,1.0,-2.5156955867021895,-4.252519402293525,-2.509208849762539,0.0
2019-10-24,-0.0,-1.2565003513703443,1.0,-2.7343640196767396,-4.239634574841884,-2.4817287420941674,0.0
2019-10-25,-0.0,-1.2658776658073587,1.0,-2.696390906960394,-4.254980079681275,-2.5007030700726505,0.0
2019-10-28,-0.0,-1.358741753063148,1.0,-2.7567153628652217,-4.248704052780396,-2.417177191328935,0.0
2019-10-29,-0.0,-1.3612048192771082,1.0,-2.920120481927711,-4.291566265060241,-2.475421686746988,0.0
2019-10-30,-0.0,-1.3505495804278453,1.0,-2.8566363314029073,-4.1933577591301265,-2.418272071859118,0.0
2019-10-31,-0.0,-1.3166027791087684,1.0,-2.9423814087206517,-4.258025874460949,-2.4620268327743173,0.0
2019-11-01,-0.0,-1.338265367496692,1.0,-2.970768675568387,-4.269216889209671,-2.450980392156863,0.0
2019-11-04,-0.0,-1.3154202829627868,1.0,-2.992628700511235,-4.1769111877303535,-2.4041136606824396,0.0
2019-11-05,-0.0,-1.38752408477842,1.0,-3.3446531791907512,-4.067437379576107,-2.2427745664739884,0.0
2019-11-06,-0.0,-1.3572469045884925,1.0,-3.3392813789754796,-4.06494294731731,-2.3773974265598445,0.0
2019-11-07,-0.0,-1.3964698721850275,1.0,-3.3349969567863664,-4.0660986001217285,-2.3752891052951917,0.0
2019-11-08,-0.0,-1.3010752688172043,1.0,-3.246957343731537,-3.941510102800425,-2.326479971641262,0.0
2019-11-11,-0.0,-1.2526753864447087,1.0,-3.3498216409036865,-3.933650416171225,-2.3544589774078477,0.0
2019-11-12,-0.0,-1.2516090584028605,1.0,-3.3696066746126343,-3.939570917759237,-2.3581644815256255,0.0
2019-11-13,-0.0,-1.2872353297035692,1.0,-3.6693284936479125,-3.8390804597701154,-2.30356926799758,0.0
2019-11-14,-0.0,-1.2848154869933455,1.0,-3.6581972171808834,-3.8261343012704176,-2.3300665456745313,0.0
2019-11-15,-0.0,-1.2940097799511003,1.0,-3.719559902200489,-3.849144254278728,-2.3623471882640588,0.0
2019-11-18,-0.0,-1.2596745027124774,1.0,-3.676311030741411,-3.810608800482218,-2.3088607594936708,0.0
2019-11-19,-0.0,-1.4943060943561508,1.0,-3.7211863346264553,-3.898385683894382,-2.400075084470029,0.0
2019-11-20,-0.0,-1.5997412677878398,1.0,-3.951228978007762,-4.023027166882277,-2.3627425614489006,0.0
2019-11-21,-0.0,-1.7409433683276654,1.0,-4.708265562620139,-4.542954310217359,-2.7941741830548574,0.0
2019-11-22,-0.0,-1.7216799763383615,1.0,-4.701567583555161,-4.561520260278025,-2.8039041703637975,0.0
2019-11-25,-0.0,-1.720229344310497,1.0,-4.653778300499853,-4.5235224933842995,-2.8040282269920613,0.0
2019-11-26,-0.0,-1.5965766563376127,1.0,-4.712704736609119,-4.570606463036743,-2.8757562343219716,0.0
2019-11-27,-0.0,-1.5799792068914302,1.0,-4.710827268676668,-4.615030447051835,-2.9463834843309074,0.0
2019-11-29,-0.0,-1.5944749694749696,1.0,-4.935439560439561,-4.791056166056166,-2.9413919413919416,0.0
2019-12-02,-0.0,-1.6500077845243657,1.0,-5.162385178265608,-4.822979915927137,-2.933520161918107,0.0
2019-12-03,-0.0,-1.6250575771533857,1.0,-5.072009826500845,-4.750345462920314,-2.9064947029018886,0.0
2019-12-04,-0.010878133375374428,-1.7616269903830997,1.0,-5.254138420305849,-4.828314677597351,-2.9104524672867726,0.0
2019-12-05,-0.04070796460176992,-1.7205148833467419,1.0,-5.4201126307321,-4.840064360418343,-3.068704746580853,0.0
2019-12-06,-0.24566473988439305,-1.8805394990366089,1.0,-5.3347784200385355,-4.772800256904303,-2.8227360308285165,0.0
2019-12-09,-0.17127799736495386,-1.7050395256916995,1.0,-5.608530961791831,-5.0057641633728585,-2.9784255599472993,0.0
2019-12-10,-0.5484364377974167,-1.6459891230455472,1.0,-6.0851461590754585,-5.130693405846363,-2.5849762066621347,0.0
2019-12-11,-0.5523434827232295,-1.6067396510434486,1.0,-6.160793705097502,-5.166096476223059,-2.6197399931577148,0.0
2019-12-12,-0.5623183450162421,-1.5895024790562489,1.0,-6.152846640451359,-5.16755000854847,-2.624722174730723,0.0
2019-12-13,-0.5975504571329998,-1.6053130929791273,1.0,-6.346731067793686,-5.1675004312575465,-2.533034328100742,0.0
2019-12-16,-0.5955640270317103,-1.617743891873159,1.0,-6.391959798994975,-5.187142609599723,-2.5356090798821693,0.0
2019-12-17,-0.935773232866882,-1.4639397201291713,1.0,-6.685145317545748,-5.3602439899533545,-2.495335486185863,0.0
2019-12-18,-1.2852496651999237,-1.5854218480964224,1.0,-7.029653721063708,-5.575473502965373,-2.655825521331548,0.0
2019-12-19,-1.2466417910447762,-1.7147388059701494,1.0,-6.831902985074627,-5.299253731343284,-2.5643656716417906,0.0
2019-12-20,-1.2540096978739275,-1.7987691160014918,1.0,-6.854904886236479,-5.26165609847072,-2.480604252144722,0.0
2019-12-23,-1.253725782414307,-1.8315946348733236,1.0,-6.837555886736214,-5.251676602086438,-2.4543591654247394,0.0
2019-12-24,-1.2790039615166948,-1.8513488021128088,1.0,-6.88907753254103,-5.367666478023015,-2.4772684399169966,0.0
2019-12-26,-1.305926622765757,-1.8570084666039508,1.0,-6.853809971777986,-5.349388523047978,-2.448541862652869,0.0
2019-12-27,-1.288366805608185,-1.9215611974232663,1.0,-6.9397499052671465,-5.347480106100796,-2.449223190602501,0.0
2019-12-30,-1.3774094063222821,-1.9502698535080956,1.0,-7.068812644564379,-5.434078643022359,-2.444487278334618,0.0
2019-12-31,-1.3479945746948265,-1.9848866498740554,1.0,-7.133307498546793,-5.459600852547956,-2.450300329393528,0.0
2020-01-02,-1.3518948182521267,-2.003480278422274,1.0,-7.111755607115235,-5.43445475638051,-2.4331013147718483,0.0
2020-01-03,-1.2954722872755657,-2.0279078844652614,1.0,-7.205308352849336,-5.468579234972678,-2.5189305230288834,0.0
2020-01-06,-1.3706032619375124,-2.0748673609746513,1.0,-7.223423069365298,-5.460601296914915,-2.5209274906661427,0.0
2020-01-07,-1.3599370945547475,-2.0760762728523687,1.0,-7.232750147434637,-5.456064478081385,-2.533123648515825,0.0
2020-01-08,-1.357002360346184,-2.0647128245476,1.0,-7.238001573564122,-5.448859166011014,-2.5611723052714397,0.0
2020-01-09,-1.379992091735864,-2.111111111111111,1.0,-7.23942269671807,-5.448596283115856,-2.591340450771056,0.0
2020-01-10,-1.4241338112305855,-2.1270410195141376,1.0,-7.2837514934289125,-5.465949820788531,-2.6115093588211864,0.0
2020-01-13,-1.4372881355932203,-2.1284147557328015,1.0,-7.304287138584248,-5.46221335992024,-2.6079760717846456,0.0
2020-01-14,-1.6699029126213591,-2.1019417475728157,1.0,-7.818488813845504,-5.816378218657661,-2.6990291262135924,0.0
2020-01-15,-1.7151335311572702,-2.1144552776600256,1.0,-7.844001695633744,-5.830012717253074,-2.691818567189487,0.0
2020-01-16,-1.7009523809523808,-2.0975661375661376,1.0,-7.824550264550264,-5.828994708994709,-2.711746031746032,0.0
2020-01-17,-1.7504159733777038,-2.1054492512479204,1.0,-7.602537437603994,-5.744592346089851,-2.595881863560732,0.0
2020-01-21,-1.7446587844845467,-2.1420867040033187,1.0,-7.55196017423771,-5.704418170504044,-2.5994606928023227,0.0
2020-01-22,-1.7726242011956297,-2.143475572047001,1.0,-7.478870336013194,-5.666872809729952,-2.5526695526695526,0.0
2020-01-23,-1.8361781848459617,-2.1261448792672772,1.0,-7.48293089092423,-5.738134887593672,-2.6323896752706077,0.0
2020-01-24,-1.838676103247294,-2.1286427976686095,1.0,-7.476269775187344,-5.7352206494587845,-2.6371773522064945,0.0
2020-01-27,-1.8222267370987404,-1.985981308411215,1.0,-7.32080455099553,-5.552011377488826,-2.63592035757822,0.0
2020-01-28,-1.704406243825331,-2.09227425409998,1.0,-7.196996640980044,-5.344398340248962,-2.4206678522031218,0.0
2020-01-29,-1.6702044025157232,-2.128341194968553,1.0,-7.177672955974843,-5.2855738993710695,-2.39249213836478,0.0
