Date,IWF,IWM,MTUM,SPY,VLUE,VXX,WPP
2018-10-23,-0.3290200138026225,-0.966097308488613,-0.0,-1.0374396135265702,-0.9807625948930297,0.0,1.0
2018-10-24,-0.32617600137972663,-0.9597292286465745,-0.0,-1.0402276548958738,-0.9855128702625792,0.0,1.0
2018-10-25,-0.2687590494847117,-0.914700621752832,-0.0,-1.1076569287113534,-0.9674644408483093,0.0,1.0
2018-10-26,-0.3621910177555994,-1.403794824184751,-0.0,-1.652547290240223,-1.3839503307415575,0.0,1.0
2018-10-29,-0.32905223324350663,-1.397282265925119,-0.0,-1.6303537641190298,-1.3769852646063871,0.0,1.0
2018-10-30,-0.31954865685319894,-1.3958416862363252,-0.0,-1.6291883842144455,-1.3831261813391373,0.0,1.0
2018-10-31,-0.32111692844677137,-1.3432415695546922,-0.0,-1.6072735461352248,-1.3579913302933062,0.0,1.0
2018-11-01,-0.28870151770657676,-1.3682967959527825,-0.0,-1.6056211354693648,-1.3585160202360878,0.0,1.0
2018-11-02,-0.2914311051989802,-1.317038022392196,-0.0,-1.597106750914533,-1.3370468905886266,0.0,1.0
2018-11-05,-0.2837139523253876,-1.3480580096682782,-0.0,-1.603656164916375,-1.321053508918153,0.0,1.0
2018-11-06,-0.2941307371349096,-1.3583866481223923,-0.0,-1.5986648122392213,-1.3121001390820586,0.0,1.0
2018-11-07,-0.29254312743461325,-1.361324429604897,-0.0,-1.5977740678909294,-1.3131886477462438,0.0,1.0
2018-11-08,-0.23649794801641588,-1.3511901504787962,-0.0,-1.5709986320109441,-1.3133242134062928,0.0,1.0
2018-11-09,-0.23957876261518207,-1.3551448003510311,-0.0,-1.5731132075471699,-1.3170250109697235,0.0,1.0
2018-11-12,-0.2356009563138448,-1.3205281460552054,-0.0,-1.5732449467507064,-1.3042273418821995,0.0,1.0
2018-11-13,-0.18647956461423543,-1.2964998399317043,-0.0,-1.566855191548394,-1.285775264112688,0.0,1.0
2018-11-14,-0.1918233938809409,-1.3012377431281146,-0.0,-1.5744521245244603,-1.290682098269303,0.0,1.0
2018-11-15,-0.19149164741902563,-1.3116506418864478,-0.0,-1.5906429607348123,-1.2776494601708115,0.0,1.0
2018-11-16,-0.18359354042598852,-1.2951338591126134,-0.0,-1.5924137561027953,-1.2938998873330114,0.0,1.0
2018-11-19,-0.18734571213910053,-1.2945154019534184,-0.0,-1.591016421594934,-1.2936567564666737,0.0,1.0
2018-11-20,-0.109535192563081,-1.2740504648074369,-0.0,-1.5991500664010623,-1.3293492695883133,0.0,1.0
2018-11-21,-0.11282747103642625,-1.2484604947291513,-0.0,-1.583394217722576,-1.2739797515916917,0.0,1.0
2018-11-23,-0.1139280125195618,-1.2467396974439227,-0.0,-1.5824204486176316,-1.27339593114241,0.0,1.0
2018-11-26,-0.11326557206150639,-1.2480062548866302,-0.0,-1.5800364868386763,-1.2710450873077928,0.0,1.0
2018-11-27,-0.10316148362434137,-1.2393325756793057,-0.0,-1.5659159004029342,-1.2574129558838723,0.0,1.0
2018-11-28,-0.1018432225328777,-1.254478616547582,-0.0,-1.5637879258568914,-1.2574298436367402,0.0,1.0
2018-11-29,-0.052666261151662605,-1.219941200324412,-0.0,-1.5433394160583942,-1.2530413625304135,0.0,1.0
2018-11-30,-0.051788790919225704,-1.2198236546062633,-0.0,-1.5440356744704573,-1.2516975777845345,0.0,1.0
2018-12-03,-0.04752254534400648,-1.2221096362346742,-0.0,-1.54493869692978,-1.2518492248454758,0.0,1.0
2018-12-04,-0.03456267634018541,-1.2220878677952438,-0.0,-1.5363260781942765,-1.2453647722692465,0.0,1.0
2018-12-06,-0.011638488433354088,-1.0983763590210258,-0.0,-1.5045739738493222,-1.1749125915992145,0.0,1.0
2018-12-07,-0.0103453230518703,-1.098520044063413,-0.0,-1.5055318741319028,-1.1750562766416015,0.0,1.0
2018-12-10,-0.0,-1.0926301874321325,-0.0,-1.4927529389547236,-1.1358292809593502,0.0,1.0
2018-12-11,-0.0,-1.0953011250827267,-0.0,-1.4893637137184457,-1.1425262361728277,0.0,1.0
2018-12-12,-0.0,-1.1024265159789164,-0.0,-1.5010209411652975,-1.1451635880146256,0.0,1.0
2018-12-13,-0.0,-1.1280411578036351,-0.0,-1.514184056159246,-1.165929416290028,0.0,1.0
2018-12-14,-0.0,-1.1180058594688054,-0.0,-1.5190432736179817,-1.165794150136881,0.0,1.0
2018-12-17,-0.0,-1.1066367670213273,-0.0,-1.4876663962975334,-1.1769168376353834,0.0,1.0
2018-12-18,-0.0,-1.0822775800711744,-0.0,-1.4800000000000002,-1.1827283511269278,0.0,1.0
2018-12-19,-0.0,-1.0826293308020882,-0.0,-1.4801613668723304,-1.1833412434741337,0.0,1.0
2018-12-20,-0.0,-1.0586984262016164,-0.0,-1.492367314145281,-1.1751027931376719,0.0,1.0
2018-12-21,-0.0,-1.0542606575059794,-0.0,-1.4925667120011255,-1.1428973408994982,0.0,1.0
2018-12-24,-0.0,-1.0125509447943681,-0.0,-1.4681826602445351,-1.1506113375324194,0.0,1.0
2018-12-26,-0.0,-1.0247461348458513,-0.0,-1.4258988198700941,-1.1235019668831763,0.0,1.0
2018-12-27,-0.0,-0.9368498294988562,-0.0,-1.2752190615962362,-1.1044157638019596,0.0,1.0
2018-12-28,-0.0,-0.9460242005185825,-0.0,-1.2745462402765775,-1.1009507346585998,0.0,1.0
2018-12-31,-0.0,-0.9540040712027371,-0.0,-1.2754558447745679,-1.1015635150937675,0.0,1.0
2019-01-02,-0.0,-0.95127961265779,-0.0,-1.271096316790593,-1.100639806328895,0.0,1.0
2019-01-03,-0.0,-0.9532386560443367,-0.0,-1.293167648077589,-1.0833477658469,0.0,1.0
2019-01-04,-0.0,-0.9543151567196222,-0.0,-1.2558608844997854,-1.083512237011593,0.0,1.0
2019-01-07,-0.0,-0.8970716874245012,-0.0,-1.2285999916690964,-1.0397384096305244,0.0,1.0
2019-01-08,-0.0,-0.8825384966587806,-0.0,-1.2332627734196655,-1.034781886855103,0.0,1.0
2019-01-09,-0.0,-0.8693960342757793,-0.0,-1.2307405720909053,-1.0394916587324585,0.0,1.0
2019-01-10,-0.0,-0.8665067615069683,-0.0,-1.2314213638807328,-1.0375501426740004,0.0,1.0
2019-01-11,-0.0,-0.8481159420289855,-0.0,-1.2377639751552796,-1.0549068322981365,0.0,1.0
2019-01-14,-0.0,-0.8506856693043875,-0.0,-1.2389277872146496,-1.0534034884202677,0.0,1.0
2019-01-15,-0.0,-0.8402858567392388,-0.0,-1.2386986870533487,-1.0759099218879842,0.0,1.0
2019-01-16,-0.0,-0.8397753276471811,-0.0,-1.2229249011857708,-1.0978988974412316,0.0,1.0
2019-01-17,-0.0,-0.8242705570291777,-0.0,-1.221816976127321,-1.0984333554376657,0.0,1.0
2019-01-18,-0.0,-0.8259394244061832,-0.0,-1.230530769553014,-1.1327552260064513,0.0,1.0
2019-01-22,-0.0,-0.7526975287156282,-0.0,-1.42542638357118,-1.1727288548555517,0.0,1.0
2019-01-23,-0.0,-0.7005380342067276,-0.0,-1.4532172695857575,-1.2205502821398888,0.0,1.0
2019-01-24,-0.0,-0.6947359216509269,-0.0,-1.461393844001399,-1.21602833158447,0.0,1.0
2019-01-25,-0.0,-0.5130834512022631,-0.0,-1.6341053748231966,-1.272940240452617,0.0,1.0
2019-01-28,-0.0,-0.4891621693355746,-0.0,-1.666460231796868,-1.2679819516942403,0.0,1.0
2019-01-29,-0.0,-0.47094366447485336,-0.0,-1.6750488715123513,-1.2968722232095256,0.0,1.0
2019-01-30,-0.0,-0.46586752456921243,-0.0,-1.6631704199903046,-1.277995681107047,0.0,1.0
2019-01-31,-0.0,-0.46871284512748257,-0.0,-1.615482848209961,-1.319344753181558,0.0,1.0
2019-02-01,-0.0,-0.46738218276577886,-0.0,-1.6217481560001767,-1.327635705136699,0.0,1.0
2019-02-04,-0.0,-0.45008986892288805,-0.0,-1.6142212090658015,-1.3195388189908377,0.0,1.0
2019-02-05,-0.0,-0.4219821227110996,-0.0,-1.596112123578929,-1.3210535450837455,0.0,1.0
2019-02-06,-0.0,-0.4236692551299293,-0.0,-1.5947247407921565,-1.3198125894755108,0.0,1.0
2019-02-07,-0.0,-0.4396559290792592,-0.0,-1.6398226981479855,-1.3092249626963923,0.0,1.0
2019-02-08,-0.0,-0.43184238551650694,-0.0,-1.6585463258785942,-1.3470003549875753,0.0,1.0
2019-02-11,-0.0,-0.42765359389639945,-0.0,-1.6797394369339222,-1.3543033061169856,0.0,1.0
2019-02-12,-0.0,-0.448609865470852,-0.0,-1.6834080717488789,-1.3523318385650225,0.0,1.0
2019-02-13,-0.0,-0.47564251813378705,-0.0,-1.6694277782752753,-1.3324079878212591,0.0,1.0
2019-02-14,-0.0,-0.5022745166652087,-0.0,-1.5964045140407666,-1.2753914793106467,0.0,1.0
2019-02-15,-0.0,-0.5227143295220572,-0.0,-1.5890392955710342,-1.2690235247732948,0.0,1.0
2019-02-19,-0.0,-0.5024040562986275,-0.0,-1.6040737826733105,-1.2645336130780662,0.0,1.0
2019-02-20,-0.0,-0.5156434603771933,-0.0,-1.594976589506848,-1.2651730626175994,0.0,1.0
2019-02-21,-0.0,-0.5458926710663425,-0.0,-1.5715960402917681,-1.2243400486279958,0.0,1.0
2019-02-22,-0.0,-0.5500065027962024,-0.0,-1.5675640525425936,-1.217626912905883,0.0,1.0
2019-02-25,-0.0,-0.5343716201600692,-0.0,-1.573913043478261,-1.217910447761194,0.0,1.0
2019-02-26,-0.0,-0.5359847665209677,-0.0,-1.5703466482018438,-1.2213614921885145,0.0,1.0
2019-02-27,-0.0,-0.5294626259132765,-0.0,-1.5686308417275519,-1.22510916086637,0.0,1.0
2019-02-28,-0.0,-0.5257731958762887,-0.0,-1.5664038811400849,-1.2394524820237374,0.0,1.0
2019-03-01,-0.0,-0.5303817190340172,-0.0,-1.565134597074353,-1.2324071669696184,0.0,1.0
2019-03-04,-0.0,-0.5498647587470553,-0.0,-1.577305645231655,-1.2354506587557805,0.0,1.0
2019-03-05,-0.0,-0.5240627724498692,-0.0,-1.6029206625980819,-1.2322144725370532,0.0,1.0
2019-03-06,-0.0,-0.5138611280090379,-0.0,-1.6055879030155558,-1.2256887112192578,0.0,1.0
2019-03-07,-0.0,-0.4864596380598626,-0.0,-1.6322290847838292,-1.2004059949034682,0.0,1.0
2019-03-08,-0.0,-0.4667718744520428,-0.0,-1.7002016482553042,-1.2166842012975627,0.0,1.0
2019-03-11,-0.0,-0.46738357625311056,-0.0,-1.7025862068965518,-1.2736846782794171,0.0,1.0
2019-03-12,-0.0,-0.41536511385757613,-0.0,-1.7535877586128843,-1.358187333061705,0.0,1.0
2019-03-13,-0.0,-0.4461973372241474,-0.0,-1.758252781324093,-1.355143169797556,0.0,1.0
2019-03-14,-0.0,-0.44161629016862863,-0.0,-1.7577382846234262,-1.3458933684832506,0.0,1.0
2019-03-15,-0.0,-0.4256124823212738,-0.0,-1.7665039463479173,-1.3701354988822483,0.0,1.0
2019-03-18,-0.0,-0.45949326045671407,-0.0,-1.781416462087174,-1.3910787901246005,0.0,1.0
2019-03-19,-0.0,-0.46485756842301246,-0.0,-1.7781604915285796,-1.4116086389871532,0.0,1.0
2019-03-20,-0.0,-0.4662464985994398,-0.0,-1.7745564892623715,-1.4276844070961718,0.0,1.0
2019-03-21,-0.0,-0.46564030790762767,-0.0,-1.79888033589923,-1.4007464427338465,0.0,1.0
2019-03-22,-0.0,-0.4563872491145219,-0.0,-1.8868004722550178,-1.3793624557260922,0.0,1.0
2019-03-25,-0.0,-0.3464351851851852,-0.0,-1.9134259259259259,-1.3697685185185187,0.0,1.0
2019-03-26,-0.0,-0.34671858141389506,-0.0,-1.9271942581038608,-1.4171318665853545,0.0,1.0
2019-03-27,-0.0,-0.32008809334145544,-0.0,-1.946815988004311,-1.4189119535167052,0.0,1.0
2019-03-28,-0.0,-0.31777547755716573,-0.0,-1.9425990401806719,-1.4446221887644677,0.0,1.0
2019-03-29,-0.0,-0.3092269326683292,-0.0,-1.943113913329883,-1.4529242930409825,0.0,1.0
2019-04-01,-0.0,-0.31743322415463393,-0.0,-1.8832403007796281,-1.412510956313143,0.0,1.0
2019-04-02,-0.0,-0.3327231958998764,-0.0,-1.8819384066260927,-1.3613691484006771,0.0,1.0
2019-04-03,-0.0,-0.3313514749599817,-0.0,-1.8864395152069517,-1.3557283329522067,0.0,1.0
2019-04-04,-0.0,-0.3274078125712202,-0.0,-1.848488992205661,-1.382196089156297,0.0,1.0
2019-04-05,-0.0,-0.32219581314562573,-0.0,-1.8617332480117013,-1.3868726574641193,0.0,1.0
2019-04-08,-0.0,-0.3178895526471795,-0.0,-1.854348123489443,-1.3879337863103653,0.0,1.0
2019-04-09,-0.0,-0.3078650655422128,-0.0,-1.893894949124576,-1.3815656797139975,0.0,1.0
2019-04-10,-0.0,-0.2899076668657265,-0.0,-1.9330240249896642,-1.37075658045845,0.0,1.0
2019-04-11,-0.0,-0.2810042764519244,-0.0,-1.9527750954154597,-1.3646020140709065,0.0,1.0
2019-04-12,-0.0,-0.28021523178807944,-0.0,-1.9527225901398086,-1.3660320088300222,0.0,1.0
2019-04-15,-0.0,-0.26133021968517556,-0.0,-1.7884449057256528,-1.2747362048088564,0.0,1.0
2019-04-16,-0.0,-0.2604721680745073,-0.0,-1.7964912280701753,-1.2748538011695907,0.0,1.0
2019-04-17,-0.0,-0.23531201112463063,-0.0,-1.8090996002085868,-1.301147227533461,0.0,1.0
2019-04-18,-0.0,-0.22403515641996258,-0.0,-1.7960231475438366,-1.330940260192316,0.0,1.0
2019-04-22,-0.0,-0.22760607647983236,-0.0,-1.7997642744892612,-1.3379168849310283,0.0,1.0
2019-04-23,-0.0,-0.226742917012267,-0.0,-1.7981403064565415,-1.340550923298555,0.0,1.0
2019-04-24,-0.0,-0.22509097210188875,-0.0,-1.7705337029977475,-1.336380176745798,0.0,1.0
2019-04-25,-0.0,-0.2112688321867108,-0.0,-1.787381346338065,-1.355612644779239,0.0,1.0
2019-04-26,-0.0,-0.20402110863971393,-0.0,-1.8060534694055563,-1.3511710061494178,0.0,1.0
2019-04-29,-0.0,-0.2420631391729658,-0.0,-1.85606936416185,-1.348332592263228,0.0,1.0
2019-04-30,-0.0,-0.2379851509358467,-0.0,-1.8557328946783445,-1.3521095451918375,0.0,1.0
2019-05-01,-0.0,-0.24261959807931707,-0.0,-1.8506580117375067,-1.3527476436066155,0.0,1.0
2019-05-02,-0.0,-0.2370363781908743,-0.0,-1.842035044027395,-1.3681401761095793,0.0,1.0
2019-05-03,-0.0,-0.23864494072725656,-0.0,-1.8386538205390044,-1.36260711272921,0.0,1.0
2019-05-06,-0.0,-0.20459475012172987,-0.0,-1.8441414722677172,-1.3778053207029348,0.0,1.0
2019-05-07,-0.0,-0.20687364365118033,-0.0,-1.8449001284379292,-1.3771203330528368,0.0,1.0
2019-05-08,-0.0,-0.21994739149495834,-0.0,-1.8007014467338887,-1.3633932485751863,0.0,1.0
2019-05-09,-0.0,-0.21618128554196106,-0.0,-1.7875236946407032,-1.3044115112872652,0.0,1.0
2019-05-10,-0.0,-0.2181771236767364,-0.0,-1.7845339530080042,-1.3005422153369481,0.0,1.0
2019-05-13,-0.0,-0.21603716768476297,-0.0,-1.7850382861567582,-1.3007399122429666,0.0,1.0
2019-05-14,-0.0,-0.19852600547483681,-0.0,-1.7492103600758055,-1.2636344493577596,0.0,1.0
2019-05-15,-0.0,-0.2050773837135748,-0.0,-1.7644751823894067,-1.247543541517311,0.0,1.0
2019-05-16,-0.0,-0.20999831394368573,-0.0,-1.7590625526892598,-1.2461220704771538,0.0,1.0
2019-05-17,-0.0,-0.19993244099142846,-0.0,-1.7488493856352656,-1.2736984334754886,0.0,1.0
2019-05-20,-0.0,-0.18420497235237007,-0.0,-1.7579249504031067,-1.2788822759697775,0.0,1.0
2019-05-21,-0.0,-0.19000884545722588,-0.0,-1.7468514384398297,-1.2752622046249102,0.0,1.0
2019-05-22,-0.0,-0.17692436692939795,-0.0,-1.747358712057689,-1.2682374643635752,0.0,1.0
2019-05-23,-0.0,-0.17937219730941703,-0.0,-1.7717614517413354,-1.2398055404216084,0.0,1.0
2019-05-24,-0.0,-0.1581694434005595,-0.0,-1.7766086266649965,-1.2407616184391834,0.0,1.0
2019-05-28,-0.0,-0.1585360764511956,-0.0,-1.7761966364812418,-1.2383674832032716,0.0,1.0
2019-05-29,-0.0,-0.1689782998042401,-0.0,-1.783664459161148,-1.2124619934191345,0.0,1.0
2019-05-30,-0.0,-0.1661812432387451,-0.0,-1.781393026545727,-1.213156361820754,0.0,1.0
2019-05-31,-0.0,-0.1572204486089805,-0.0,-1.7722957004850948,-1.2166341888137981,0.0,1.0
2019-06-03,-0.0,-0.1693627853506323,-0.0,-1.771267860075546,-1.165133847922483,0.0,1.0
2019-06-04,-0.0,-0.1653986922728955,-0.0,-1.7614837356581816,-1.18546695727269,0.0,1.0
2019-06-05,-0.0,-0.15734972898632796,-0.0,-1.7678585874929214,-1.1197314133160747,0.0,1.0
2019-06-06,-0.0,-0.15885658836372457,-0.0,-1.7410746775563013,-1.1432499090284236,0.0,1.0
2019-06-07,-0.0,-0.17612097198075446,-0.0,-1.7273278615614767,-1.1397323414062184,0.0,1.0
2019-06-10,-0.0,-0.17912797739200645,-0.0,-1.7186112232539363,-1.139442874444893,0.0,1.0
2019-06-11,-0.0,-0.18393834921922533,-0.0,-1.730602311904279,-1.1414317582640439,0.0,1.0
2019-06-12,-0.0,-0.18710959681998862,-0.0,-1.7287255617749655,-1.1403017765879775,0.0,1.0
2019-06-13,-0.0,-0.21420440686234654,-0.0,-1.7283925522400194,-1.1227742092853077,0.0,1.0
2019-06-14,-0.0,-0.20292214399088357,-0.0,-1.7552806153595701,-1.1115949696797036,0.0,1.0
2019-06-17,-0.0,-0.2007566512082011,-0.0,-1.7590513383776747,-1.1082092588072572,0.0,1.0
2019-06-18,-0.0,-0.22286500262955622,-0.0,-1.7329989077228043,-1.089647639467616,0.0,1.0
2019-06-19,-0.0,-0.2141532258064516,-0.0,-1.7381048387096774,-1.079959677419355,0.0,1.0
2019-06-20,-0.0,-0.21889521962258052,-0.0,-1.7400088899664605,-1.0819897361296318,0.0,1.0
2019-06-21,-0.0,-0.22731679728528723,-0.0,-1.7262260644744285,-1.0862082895693626,0.0,1.0
2019-06-24,-0.0,-0.2224699063753901,-0.0,-1.7261378835163943,-1.1044056255826207,0.0,1.0
2019-06-25,-0.0,-0.22399773453618677,-0.0,-1.7215097698126947,-1.100004045471095,0.0,1.0
2019-06-26,-0.0,-0.2240074466793476,-0.0,-1.6991379659233476,-1.1239629284875956,0.0,1.0
2019-06-27,-0.0,-0.2222222222222222,-0.0,-1.6991128934256896,-1.129420342690485,0.0,1.0
2019-06-28,-0.0,-0.19981386314894994,-0.0,-1.717071986403917,-1.1296078986768099,0.0,1.0
2019-07-01,-0.0,-0.19353276008235437,-0.0,-1.7191070203060028,-1.124338944733761,0.0,1.0
2019-07-02,-0.0,-0.19834513485559713,-0.0,-1.6878033256424536,-1.0918927520089108,0.0,1.0
2019-07-03,-0.0,-0.21451960706013898,-0.0,-1.6739078348374732,-1.104903761680377,0.0,1.0
2019-07-05,-0.0,-0.2301148785626267,-0.0,-1.6487260007155067,-1.0962356401796718,0.0,1.0
2019-07-08,-0.0,-0.23218955543228464,-0.0,-1.633806165306284,-1.0962833822014422,0.0,1.0
2019-07-09,-0.0,-0.2297505025422727,-0.0,-1.6255567380079619,-1.0862007804185883,0.0,1.0
2019-07-10,-0.0,-0.21677052930504065,-0.0,-1.6354815808156504,-1.0918987142068313,0.0,1.0
2019-07-11,-0.0,-0.21658822133449354,-0.0,-1.6458489894395443,-1.0928291737531146,0.0,1.0
2019-07-12,-0.0,-0.22720626012725764,-0.0,-1.6340354898628622,-1.0908192704422401,0.0,1.0
2019-07-15,-0.0,-0.2627987694249428,-0.0,-1.62439851699929,-1.0569535379032895,0.0,1.0
2019-07-16,-0.0,-0.2708908703542965,-0.0,-1.6283042689181724,-1.046200583918567,0.0,1.0
2019-07-17,-0.0,-0.27452528522363906,-0.0,-1.6285973708104695,-1.0446093719158345,0.0,1.0
2019-07-18,-0.0,-0.27456465211567255,-0.0,-1.626152391458514,-1.0390828145930187,0.0,1.0
2019-07-19,-0.0,-0.28030392504232116,-0.0,-1.6230463367583954,-1.033541986535963,0.0,1.0
2019-07-22,-0.0,-0.26315582164802265,-0.0,-1.6262801323459903,-1.0494328028990074,0.0,1.0
2019-07-23,-0.0,-0.26490405453327553,-0.0,-1.627329682020568,-1.0480712400015761,0.0,1.0
2019-07-24,-0.0,-0.2678809766821072,-0.0,-1.6237340032974796,-1.0339954463374421,0.0,1.0
2019-07-25,-0.0,-0.2636773056588995,-0.0,-1.6266692774623066,-1.0258468768357156,0.0,1.0
2019-07-26,-0.0,-0.2564132645080557,-0.0,-1.6305725011731582,-1.0235804786485216,0.0,1.0
2019-07-29,-0.0,-0.24228919901489387,-0.0,-1.6296860951487433,-1.0371369375708535,0.0,1.0
2019-07-30,-0.0,-0.24148182920627467,-0.0,-1.6272737941556155,-1.043148300277745,0.0,1.0
2019-07-31,-0.0,-0.24918815290113072,-0.0,-1.6206033099886539,-1.0427246762392897,0.0,1.0
2019-08-01,-0.0,-0.2767857142857143,-0.0,-1.5896739130434783,-1.015527950310559,0.0,1.0
2019-08-02,-0.0,-0.26546890730271816,-0.0,-1.6055912646170525,-1.0010067373964224,0.0,1.0
2019-08-05,-0.0,-0.2641706674926436,-0.0,-1.5982654483506271,-1.0093696763202724,0.0,1.0
2019-08-06,-0.0,-0.2654008757360713,-0.0,-1.526989279782576,-0.9823720368413106,0.0,1.0
2019-08-07,-0.0,-0.2722312121326158,-0.0,-1.5038196665788581,-0.9871674255823579,0.0,1.0
2019-08-08,-0.0,-0.2692220799759018,-0.0,-1.506250470667972,-0.9898712252428647,0.0,1.0
2019-08-09,-0.0,-0.24962625205561367,-0.0,-1.4833308416803708,-1.004559724921513,0.0,1.0
2019-08-12,-0.0,-0.23586423536622741,-0.0,-1.6042752068648483,-0.9906910818265401,0.0,1.0
2019-08-13,-0.0,-0.22282130702458797,-0.0,-1.609192765095025,-0.9919314748957975,0.0,1.0
2019-08-14,-0.0,-0.2323405226520598,-0.0,-1.5888394385484423,-0.9826923808436989,0.0,1.0
2019-08-15,-0.0,-0.26041201844414696,-0.0,-1.5515766770786852,-0.9065893202439387,0.0,1.0
2019-08-16,-0.0,-0.26535617405521905,-0.0,-1.5435695440526178,-0.9070640258630299,0.0,1.0
2019-08-19,-0.0,-0.25415957997485766,-0.0,-1.5461066331435334,-0.897138208977298,0.0,1.0
2019-08-20,-0.0,-0.24320584687433477,-0.0,-1.4634925140140496,-0.8411268005392749,0.0,1.0
2019-08-21,-0.0,-0.24326804305629082,-0.0,-1.4473266278454209,-0.8386094935592024,0.0,1.0
2019-08-22,-0.0,-0.24502027146130795,-0.0,-1.4413185263528998,-0.8391679887184911,0.0,1.0
2019-08-23,-0.0,-0.23603470165044438,-0.0,-1.4394837071519255,-0.8510720835096629,0.0,1.0
2019-08-26,-0.0,-0.2171774891774892,-0.0,-1.417073593073593,-0.8289523809523809,0.0,1.0
2019-08-27,-0.0,-0.21319166551676555,-0.0,-1.408893335173175,-0.827618324824065,0.0,1.0
2019-08-28,-0.0,-0.19775900706774696,-0.0,-1.427202206516118,-0.8227202206516119,0.0,1.0
2019-08-29,-0.0,-0.17978108219743907,-0.0,-1.438730552113452,-0.8235577585019964,0.0,1.0
2019-08-30,-0.0,-0.17933963556651594,-0.0,-1.4307781887929854,-0.8149746540622004,0.0,1.0
2019-09-03,-0.0,-0.20387193358511108,-0.0,-1.4118607737062365,-0.7866353645673845,0.0,1.0
2019-09-04,-0.0,-0.1948506904292225,-0.0,-1.415583973879328,-0.7906945105775117,0.0,1.0
2019-09-05,-0.0,-0.2018314397151094,-0.0,-1.4144141088689164,-0.7753094793963032,0.0,1.0
2019-09-06,-0.0,-0.1966314935064935,-0.0,-1.4330695346320346,-0.7523336038961039,0.0,1.0
2019-09-09,-0.0,-0.19309644670050763,-0.0,-1.4338071065989848,-0.7571573604060914,0.0,1.0
2019-09-10,-0.0,-0.1946758788864052,-0.0,-1.4258619521777416,-0.7662737925895821,0.0,1.0
2019-09-11,-0.0,-0.197549718319419,-0.0,-1.4042625398764679,-0.7919296816670061,0.0,1.0
2019-09-12,-0.0,-0.19568681970770743,-0.0,-1.4044623783527177,-0.7907158116035401,0.0,1.0
2019-09-13,-0.0,-0.19062309309105702,-0.0,-1.3961963522950707,-0.8032747982914095,0.0,1.0
2019-09-16,-0.0,-0.19844635164015062,-0.0,-1.3890566165745106,-0.8047423589674005,0.0,1.0
2019-09-17,-0.0,-0.20091014059634585,-0.0,-1.3890851049378523,-0.8060517557562997,0.0,1.0
2019-09-18,-0.0,-0.2006181225376987,-0.0,-1.3863605488384732,-0.8092990082869176,0.0,1.0
2019-09-19,-0.0,-0.1954432786662592,-0.0,-1.3946894842280397,-0.8053037248310754,0.0,1.0
2019-09-20,-0.0,-0.2157089032958827,-0.0,-1.3871559010216896,-0.7914870506771665,0.0,1.0
