Date,FNF,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-14,1.0,-0.17808405002848696,-0.47461949591687247,-0.0,-0.5825442904039719,-0.47776662416234844,0.0
2018-11-15,1.0,-0.1774621930727953,-0.47441595750447185,-0.0,-0.5833378502899886,-0.47498509404303757,0.0
2018-11-16,1.0,-0.1756625202812331,-0.46909140075716604,-0.0,-0.5819902650081125,-0.4773931855056787,0.0
2018-11-19,1.0,-0.1756354786371011,-0.46911844240129796,-0.0,-0.5820173066522445,-0.4773931855056787,0.0
2018-11-20,1.0,-0.1483543078412391,-0.46267613208561903,-0.0,-0.5862106055716898,-0.49182531999569756,0.0
2018-11-21,1.0,-0.15524005230711752,-0.458167649649062,-0.0,-0.587013957460436,-0.4683355127965627,0.0
2018-11-23,1.0,-0.15544525391615296,-0.4578229658687588,-0.0,-0.5869826274917941,-0.4683372027860059,0.0
2018-11-26,1.0,-0.15549683721675073,-0.45752261990551685,-0.0,-0.5873435289721621,-0.4686524141244295,0.0
2018-11-27,1.0,-0.15546768548451734,-0.45782681877688425,-0.0,-0.5888749365465281,-0.46958240936172485,0.0
2018-11-28,1.0,-0.15102974828375285,-0.48488356440974556,-0.0,-0.5863507874545699,-0.46991519720016156,0.0
2018-11-29,1.0,-0.15113682227902597,-0.4842459303107763,-0.0,-0.5854702004574197,-0.4698506659491457,0.0
2018-11-30,1.0,-0.15055732055355123,-0.4845996446071833,-0.0,-0.5856173604006247,-0.47159549835765446,0.0
2018-12-03,1.0,-0.15113146551724138,-0.484832974137931,-0.0,-0.5859913793103448,-0.47203663793103445,0.0
2018-12-04,1.0,-0.14456568479896795,-0.4883358417544614,-0.0,-0.5836379273274565,-0.47108148785207477,0.0
2018-12-06,1.0,-0.1408391424437722,-0.45158490069709323,-0.0,-0.5841115349204261,-0.45400499802709454,0.0
2018-12-07,1.0,-0.1482886728321872,-0.4519800806260375,-0.0,-0.5854609648776118,-0.4491344557742471,0.0
2018-12-10,1.0,-0.13490694270179843,-0.4526087411125052,-0.0,-0.5862871183605186,-0.4401662484316186,0.0
2018-12-11,1.0,-0.13088512241054615,-0.45459301109018624,-0.0,-0.5853996652019251,-0.4447321615400711,0.0
2018-12-12,1.0,-0.12962575242083224,-0.4554043444124575,-0.0,-0.5853703219052604,-0.44671551949751376,0.0
2018-12-13,1.0,-0.129638831498287,-0.45356591782828154,-0.0,-0.5863953762062923,-0.4456416559876559,0.0
2018-12-14,1.0,-0.13446850805607868,-0.44020715630885127,-0.0,-0.5948943293576062,-0.44606612261979495,0.0
2018-12-17,1.0,-0.12823455759599334,-0.43919553422370616,-0.0,-0.5903328464106845,-0.4507512520868114,0.0
2018-12-18,1.0,-0.1211193816946339,-0.43185413802941097,-0.0,-0.5886609435381384,-0.45190237829706664,0.0
2018-12-19,1.0,-0.1258303923603903,-0.431025534565082,-0.0,-0.5867760016607847,-0.45137014739464404,0.0
2018-12-20,1.0,-0.12635482030804335,-0.429756780583934,-0.0,-0.5862158377845771,-0.45063008867914744,0.0
2018-12-21,1.0,-0.12345455953333505,-0.43006478589680713,-0.0,-0.589422605373874,-0.43816947577626925,0.0
2018-12-24,1.0,-0.10509284228368904,-0.4124354726866477,-0.0,-0.589953001001618,-0.46074427922027894,0.0
2018-12-26,1.0,-0.10473853703419722,-0.4131779379440781,-0.0,-0.5824515667331187,-0.45547717630220314,0.0
2018-12-27,1.0,-0.09418220084185208,-0.3993786329925837,-0.0,-0.5560232511525356,-0.4559280416917218,0.0
2018-12-28,1.0,-0.09298307122107584,-0.40040568967244317,-0.0,-0.5557948512471201,-0.4550485825904037,0.0
2018-12-31,1.0,-0.09361147980265958,-0.3996644211264431,-0.0,-0.5557837269289524,-0.4552603240590018,0.0
2019-01-02,1.0,-0.09323985978968453,-0.399549323985979,-0.0,-0.5556584877315974,-0.4553329994992489,0.0
2019-01-03,1.0,-0.09829583844248142,-0.39778784314706833,-0.0,-0.5591952153349515,-0.44718600635619726,0.0
2019-01-04,1.0,-0.06753285618095214,-0.4112571385820095,-0.0,-0.5543030998279258,-0.46073468166288434,0.0
2019-01-07,1.0,-0.06020832820310768,-0.3978428427195942,-0.0,-0.5527838656455466,-0.4516486493141914,0.0
2019-01-08,1.0,-0.06257988398387573,-0.38727755382951534,-0.0,-0.5588437715072265,-0.4492921050044244,0.0
2019-01-09,1.0,-0.062430898503722264,-0.38588732463575837,-0.0,-0.5586349229748655,-0.4499889437605956,0.0
2019-01-10,1.0,-0.06269192030854645,-0.3854619598594836,-0.0,-0.5586999778907804,-0.4497015255361486,0.0
2019-01-11,1.0,-0.06569560047562426,-0.3804003170828379,-0.0,-0.5663149028933809,-0.46479885057471265,0.0
2019-01-14,1.0,-0.07007767229688078,-0.37805449389717666,-0.0,-0.5585747749969178,-0.4590802613734435,0.0
2019-01-15,1.0,-0.06640827511294345,-0.3736391241020071,-0.0,-0.5583726269533661,-0.47028908583701584,0.0
2019-01-16,1.0,-0.07116748031302898,-0.3615288374260972,-0.0,-0.556534111817089,-0.46395015087211444,0.0
2019-01-17,1.0,-0.065151182905733,-0.3665667714348366,-0.0,-0.5506663742903783,-0.4541091050849109,0.0
2019-01-18,1.0,-0.06362077413032827,-0.3601420872121509,-0.0,-0.5507594316511514,-0.47525722684958355,0.0
2019-01-22,1.0,-0.0,-0.3260660705047668,-0.0,-0.6736136772349913,-0.46382381198728845,0.0
2019-01-23,1.0,-0.0,-0.31611346400078794,-0.0,-0.6795774647887325,-0.4666354771988575,0.0
2019-01-24,1.0,-0.0,-0.319669113134834,-0.0,-0.667100321559194,-0.4678809003657429,0.0
2019-01-25,1.0,-0.0,-0.25922704113334166,-0.0,-0.7511370697154219,-0.4750341742264198,0.0
2019-01-28,1.0,-0.0,-0.25601571045043253,-0.0,-0.7555185442975041,-0.47432136820125287,0.0
2019-01-29,1.0,-0.0,-0.2540420874583354,-0.0,-0.7519526391721806,-0.48144370926819563,0.0
2019-01-30,1.0,-0.0,-0.2549409077366173,-0.0,-0.7523587247988877,-0.47556857681994236,0.0
2019-01-31,1.0,-0.0,-0.2661990398726463,-0.0,-0.7399945277715593,-0.48118299629380895,0.0
2019-02-01,1.0,-0.0,-0.2642287463887997,-0.0,-0.7233758858243413,-0.48159213807748336,0.0
2019-02-04,1.0,-0.0,-0.26948396163613497,-0.0,-0.7171281343228384,-0.47895658176976746,0.0
2019-02-05,1.0,-0.0,-0.23947753966874424,-0.0,-0.7144595366392689,-0.5292394030443743,0.0
2019-02-06,1.0,-0.0,-0.2232368852052211,-0.0,-0.7069085314407663,-0.5513673135143183,0.0
2019-02-07,1.0,-0.0,-0.22046481601032925,-0.0,-0.7027114267269206,-0.5598152654317923,0.0
2019-02-08,1.0,-0.0,-0.222991930477964,-0.0,-0.7092737430167598,-0.5506641837368095,0.0
2019-02-11,1.0,-0.0,-0.22513609585125158,-0.0,-0.7174177831912302,-0.5432399512789282,0.0
2019-02-12,1.0,-0.0,-0.23828991649009096,-0.0,-0.7162657360089741,-0.5382774523245669,0.0
2019-02-13,1.0,-0.0,-0.2459396751740139,-0.0,-0.7132949130554099,-0.5355886535438964,0.0
2019-02-14,1.0,-0.0,-0.2690032424939977,-0.0,-0.6833494220440088,-0.5228583450904681,0.0
2019-02-15,1.0,-0.0,-0.27704065121605137,-0.0,-0.6867142963829628,-0.5256030469741854,0.0
2019-02-19,1.0,-0.0,-0.2567848120263138,-0.0,-0.7160009004727482,-0.5285274769253858,0.0
2019-02-20,1.0,-0.0,-0.2794498704405023,-0.0,-0.6960085708590791,-0.5160703607733705,0.0
2019-02-21,1.0,-0.0,-0.2701504433595696,-0.0,-0.6971953771047126,-0.5234382783700309,0.0
2019-02-22,1.0,-0.0,-0.2720898315658141,-0.0,-0.6931004366812228,-0.5301310043668123,0.0
2019-02-25,1.0,-0.0,-0.2780558979648311,-0.0,-0.7051646499459133,-0.5324394354858998,0.0
2019-02-26,1.0,-0.0,-0.2816274154589372,-0.0,-0.7046095008051529,-0.5298409822866345,0.0
2019-02-27,1.0,-0.0,-0.28939157566302653,-0.0,-0.7122188113330985,-0.5146444567460118,0.0
2019-02-28,1.0,-0.0,-0.29759834681585645,-0.0,-0.7201935435094882,-0.5023058894685114,0.0
2019-03-01,1.0,-0.0,-0.302116935483871,-0.0,-0.7244707661290323,-0.49357358870967744,0.0
2019-03-04,1.0,-0.0,-0.29604403337689755,-0.0,-0.7321805569518448,-0.48509600884688847,0.0
2019-03-05,1.0,-0.0,-0.27663668165917044,-0.0,-0.7395802098950526,-0.4825337331334333,0.0
2019-03-06,1.0,-0.0,-0.27653840395268753,-0.0,-0.7430503568398462,-0.47581973349303786,0.0
2019-03-07,1.0,-0.0,-0.2490470139771283,-0.0,-0.7712335251762712,-0.4711861873084685,0.0
2019-03-08,1.0,-0.0,-0.23641563393708295,-0.0,-0.8024183432843309,-0.46984596859164124,0.0
2019-03-11,1.0,-0.0,-0.23792703234596554,-0.0,-0.799540798304486,-0.48561840843720033,0.0
2019-03-12,1.0,-0.0,-0.21636981783122747,-0.0,-0.8116151621251333,-0.5092099254072157,0.0
2019-03-13,1.0,-0.0,-0.22912047302291202,-0.0,-0.8122690317812269,-0.5072508091852079,0.0
2019-03-14,1.0,-0.0,-0.23335448660997588,-0.0,-0.7989338748572153,-0.5060794517070694,0.0
2019-03-15,1.0,-0.0,-0.22688754866783725,-0.0,-0.803089294348169,-0.5147466727740031,0.0
2019-03-18,1.0,-0.0,-0.23604820756889539,-0.0,-0.8049435787211178,-0.5177963716383921,0.0
2019-03-19,1.0,-0.0,-0.237328134619331,-0.0,-0.7999179150420686,-0.5278832341473425,0.0
2019-03-20,1.0,-0.0,-0.25397398843930635,-0.0,-0.8013005780346821,-0.525237407101569,0.0
2019-03-21,1.0,-0.0,-0.25685098937292544,-0.0,-0.8225818902297817,-0.493708668913877,0.0
2019-03-22,1.0,-0.0,-0.2562460961898813,-0.0,-0.8383562356860296,-0.5079377472413075,0.0
2019-03-25,1.0,-0.0,-0.13114324635858746,-0.0,-0.9430734569841768,-0.5455045583149952,0.0
2019-03-26,1.0,-0.0,-0.13924483620576242,-0.0,-0.9374555979476384,-0.5545586107091173,0.0
2019-03-27,1.0,-0.0,-0.1285207100591716,-0.0,-0.9467718606180145,-0.5545562130177515,0.0
2019-03-28,1.0,-0.0,-0.13205751744554875,-0.0,-0.9472139987312328,-0.563993444702897,0.0
2019-03-29,1.0,-0.0,-0.11963912479826443,-0.0,-0.9520332301505411,-0.5740402677461175,0.0
2019-04-01,1.0,-0.0,-0.13020916070955785,-0.0,-0.9555732062483453,-0.5617950754567117,0.0
2019-04-02,1.0,-0.0,-0.12573905133898713,-0.0,-0.956151849969234,-0.5933813103614328,0.0
2019-04-03,1.0,-0.0,-0.12859889963142995,-0.0,-0.9434859248971744,-0.5987126756049357,0.0
2019-04-04,1.0,-0.0,-0.12749726601050917,-0.0,-0.9552692646235096,-0.5845402896695207,0.0
2019-04-05,1.0,-0.0,-0.11989632321504916,-0.0,-0.9537729799059426,-0.5984127832407011,0.0
2019-04-08,1.0,-0.0,-0.11516898926798012,-0.0,-0.9540018153665438,-0.6004858775161513,0.0
2019-04-09,1.0,-0.0,-0.10681222240059933,-0.0,-0.9742601808744046,-0.594557713918767,0.0
2019-04-10,1.0,-0.0,-0.10032916744721279,-0.0,-0.9660395536168277,-0.6098161479380202,0.0
2019-04-11,1.0,-0.0,-0.10887659757276341,-0.0,-0.9723982386424659,-0.6037214047900333,0.0
2019-04-12,1.0,-0.0,-0.10619160133175815,-0.0,-0.9731768875523574,-0.6056277521211471,0.0
2019-04-15,1.0,-0.0,-0.10685012496304855,-0.0,-0.971701916100078,-0.6088253473435274,0.0
2019-04-16,1.0,-0.0,-0.10310939262123409,-0.0,-0.9716180656248322,-0.6104129745985716,0.0
2019-04-17,1.0,-0.0,-0.09299075467641367,-0.0,-0.977961728660503,-0.6166415824553859,0.0
2019-04-18,1.0,-0.0,-0.09950807400278046,-0.0,-0.950994546037857,-0.6230082344134317,0.0
2019-04-22,1.0,-0.0,-0.10145238222841524,-0.0,-0.9522214480947532,-0.625971381102953,0.0
2019-04-23,1.0,-0.0,-0.11051870110384739,-0.0,-0.9489068695745364,-0.6198156682027649,0.0
2019-04-24,1.0,-0.0,-0.10475323841130499,-0.0,-0.9469542875495129,-0.6246654533775826,0.0
2019-04-25,1.0,-0.0,-0.10572285928625014,-0.0,-0.9545064837637981,-0.6190118958311006,0.0
2019-04-26,1.0,-0.0,-0.09335630451168302,-0.0,-0.9986001938193174,-0.6000053838699257,0.0
2019-04-29,1.0,-0.0,-0.10539956803455723,-0.0,-1.0056965442764578,-0.5886609071274298,0.0
2019-04-30,1.0,-0.0,-0.09206357876338213,-0.0016113174568494649,-1.040310246886607,-0.5970613939261525,0.0
2019-05-01,1.0,-0.0,-0.07286328884991643,-0.019866823774422494,-1.0378428739758312,-0.6097059710081386,0.0
2019-05-02,1.0,-0.0,-0.08043710459288472,-0.015035740695094897,-1.0245665927204008,-0.618711143976118,0.0
2019-05-03,1.0,-0.0,-0.07856556255132767,-0.017465097180399673,-1.0236517930468108,-0.6177935943060497,0.0
2019-05-06,1.0,-0.0,-0.04795081967213115,-0.027568306010928963,-1.0230054644808744,-0.6337158469945355,0.0
2019-05-07,1.0,-0.0,-0.04908544908544908,-0.0266994266994267,-1.0231777231777233,-0.631040131040131,0.0
2019-05-08,1.0,-0.0,-0.04194081174017816,-0.05618281753445429,-0.9697831207862887,-0.6396989142501286,0.0
2019-05-09,1.0,-0.0,-0.043187298490882986,-0.05464791785201442,-0.968219133544664,-0.6432848356769352,0.0
2019-05-10,1.0,-0.0,-0.04523075258345507,-0.058459124600984694,-0.9619379970783964,-0.6395877292647297,0.0
2019-05-13,1.0,-0.0,-0.042998241104045466,-0.059017724259234204,-0.9630902448924368,-0.6408605060208362,0.0
2019-05-14,1.0,-0.0,-0.019249355670103094,-0.09646155498281786,-0.9338487972508591,-0.6351481958762887,0.0
2019-05-15,1.0,-0.0,-0.021516063178252928,-0.10347050607069946,-0.9392124207585688,-0.6219780810142903,0.0
2019-05-16,1.0,-0.0,-0.019201928227102302,-0.09753615425816818,-0.9417246920192822,-0.6196304231387252,0.0
2019-05-17,1.0,-0.0,-0.02009794738673161,-0.09599379131319077,-0.9377258008403137,-0.6223138062996761,0.0
2019-05-20,1.0,-0.0,-0.012567037541022973,-0.10747351850369541,-0.9269190746818218,-0.6212012060086982,0.0
2019-05-21,1.0,-0.0,-0.015032784263553494,-0.11591769284076976,-0.9141212218135294,-0.6202889279812357,0.0
2019-05-22,1.0,-0.0,-0.000587073704435075,-0.13070395474195443,-0.9207717350696483,-0.6164540748252121,0.0
2019-05-23,1.0,-0.0,-0.0008794840360321944,-0.14351580406161718,-0.9192207238420127,-0.6014871275518363,0.0
2019-05-24,1.0,-0.0,-0.0,-0.14780091363008604,-0.9106554764687135,-0.5974184638266227,0.0
2019-05-28,1.0,-0.0,-0.0,-0.14665108620598077,-0.9106867796250067,-0.5984224783555532,0.0
2019-05-29,1.0,-0.0,-0.0,-0.1451141795007966,-0.9123207647371216,-0.597902283590016,0.0
2019-05-30,1.0,-0.0,-0.0,-0.1411042944785276,-0.9116405067325314,-0.6030860754787135,0.0
2019-05-31,1.0,-0.0,-0.0,-0.13526647016649407,-0.9093709339069014,-0.6107968878621313,0.0
2019-06-03,1.0,-0.0,-0.0,-0.15875241395730272,-0.9114044601994655,-0.5752493320282532,0.0
2019-06-04,1.0,-0.0,-0.0,-0.1447221483647966,-0.8960116990162191,-0.6181068864663654,0.0
2019-06-05,1.0,-0.0,-0.0,-0.1588342153068478,-0.9005081220546034,-0.573414422241529,0.0
2019-06-06,1.0,-0.0,-0.0,-0.16130559427684701,-0.8931906051918677,-0.5756292575155835,0.0
2019-06-07,1.0,-0.0,-0.013784032618703144,-0.1594107589109562,-0.8840194660002632,-0.5733263185584638,0.0
2019-06-10,1.0,-0.0,-0.014562468785321872,-0.1465446994190784,-0.8868911494887364,-0.580579870146939,0.0
2019-06-11,1.0,-0.0,-0.01169867994624931,-0.16451927383869525,-0.8827497167549337,-0.575870155191948,0.0
2019-06-12,1.0,-0.0,-0.010429011614126571,-0.1655737273182165,-0.883068657659793,-0.5745173948539676,0.0
2019-06-13,1.0,-0.0,-0.018653668818337507,-0.1720721907522066,-0.8754314319588987,-0.5685416941114478,0.0
2019-06-14,1.0,-0.0,-0.020572992028623293,-0.1650311751861303,-0.8714319539080791,-0.5737812738417826,0.0
2019-06-17,1.0,-0.0,-0.01472715318869165,-0.16504930966469428,-0.8747140039447733,-0.5753846153846155,0.0
2019-06-18,1.0,-0.0,-0.021892247043363997,-0.16664914586070959,-0.8679894875164258,-0.5715900131406044,0.0
2019-06-19,1.0,-0.0,-0.016711703439410235,-0.1777946847863158,-0.8681165883988772,-0.5608521132303171,0.0
2019-06-20,1.0,-0.0,-0.01673486517679152,-0.18096212359668448,-0.8651767915224006,-0.5601458398908823,0.0
2019-06-21,1.0,-0.0,-0.016647380601725225,-0.18312118661897747,-0.8717652009257311,-0.5583841784136335,0.0
2019-06-24,1.0,-0.0,-0.015302762925698633,-0.1863723760107462,-0.8677799141359601,-0.5644111991993047,0.0
2019-06-25,1.0,-0.0,-0.01797575118608329,-0.18473906167633103,-0.8677385345282024,-0.5652872957301002,0.0
2019-06-26,1.0,-0.0,-0.016383927393610005,-0.1766614779832731,-0.8509352821676385,-0.5943329024087803,0.0
2019-06-27,1.0,-0.0,-0.013408796382005235,-0.21655073920287746,-0.8600936235487028,-0.5546798550686308,0.0
2019-06-28,1.0,-0.0,-0.018567990054751765,-0.2129235326791335,-0.8585182638135794,-0.5550030417647525,0.0
2019-07-01,1.0,-0.0,-0.01994075954723368,-0.2118904051623823,-0.8591187982651011,-0.5536866603194752,0.0
2019-07-02,1.0,-0.0,-0.020586680761099364,-0.21014799154334035,-0.8578488372093023,-0.554122621564482,0.0
2019-07-03,1.0,-0.0,-0.01937152463468253,-0.21145739040475883,-0.8290702185439028,-0.5264451053924738,0.0
2019-07-05,1.0,-0.0,-0.0,-0.22028558886564928,-0.8304283832984739,-0.5314638365997882,0.0
2019-07-08,1.0,-0.0,-0.0010324445706321142,-0.21784580440337611,-0.8285883901608033,-0.5336705985597399,0.0
2019-07-09,1.0,-0.0,-0.0,-0.21883036724616808,-0.8168655488118507,-0.5360559613208516,0.0
2019-07-10,1.0,-0.0,-0.013241810311707606,-0.22567425658888915,-0.7871065235765695,-0.5352816125810005,0.0
2019-07-11,1.0,-0.0,-0.015351943300156079,-0.22275669728526468,-0.7845354757823094,-0.5359875137527825,0.0
2019-07-12,1.0,-0.0,-0.029402725130621865,-0.2210070689478537,-0.781784653211761,-0.529018543182051,0.0
2019-07-15,1.0,-0.0,-0.04160891216181529,-0.22644899635504906,-0.7694183479644746,-0.5293906258021459,0.0
2019-07-16,1.0,-0.0,-0.043067604332426464,-0.2226528412299163,-0.7690570299265952,-0.5318002155946819,0.0
2019-07-17,1.0,-0.0,-0.042630687939260246,-0.2223618734930488,-0.7673780331401016,-0.532652747139999,0.0
2019-07-18,1.0,-0.0,-0.044674693814273164,-0.233011213890755,-0.7791586998087954,-0.5269753501111054,0.0
2019-07-19,1.0,-0.0,-0.046184064301036366,-0.23231592277672963,-0.7821828237665727,-0.5237898327862921,0.0
2019-07-22,1.0,-0.0,-0.02355885844041905,-0.2216287350983124,-0.7844351550807659,-0.5507560509882851,0.0
2019-07-23,1.0,-0.0,-0.0258211113406321,-0.2174395785994629,-0.7847035736418095,-0.5541468704813055,0.0
2019-07-24,1.0,-0.0,-0.025545090956005677,-0.22108115081924914,-0.7823506644303961,-0.5513095084505225,0.0
2019-07-25,1.0,-0.0,-0.014449452672247265,-0.2281777205408886,-0.7872247263361237,-0.5457823567289118,0.0
2019-07-26,1.0,-0.0,-0.006951596292481977,-0.23084449021627187,-0.7905509783728114,-0.546318228630278,0.0
2019-07-29,1.0,-0.0,-0.0032222308148377285,-0.22991261310030162,-0.7937514500038667,-0.5508983579511768,0.0
2019-07-30,1.0,-0.0,-0.008487694133429646,-0.23071564934729888,-0.7919096021877096,-0.5487590939580002,0.0
2019-07-31,1.0,-0.0,-0.01927344032199804,-0.23004282986738223,-0.7856700552144074,-0.5451519686258322,0.0
2019-08-01,1.0,-0.0,-0.028739924287296232,-0.22198758723700138,-0.787437871803456,-0.5370966495840952,0.0
2019-08-02,1.0,-0.0,-0.016564480395692718,-0.24076459374516976,-0.7863104745221289,-0.5324849296718017,0.0
2019-08-05,1.0,-0.0,-0.015613344651079044,-0.24093937289399903,-0.7875607685778224,-0.5281271703063508,0.0
2019-08-06,1.0,-0.0,-0.020043584025947702,-0.2374822623150213,-0.7549918913440097,-0.5214119197243058,0.0
2019-08-07,1.0,-0.0,-0.022335333890450504,-0.23530603459191166,-0.7531717693534908,-0.5215376433943629,0.0
2019-08-08,1.0,-0.0,-0.0248911171882913,-0.23994733110503394,-0.7507849691076673,-0.5165349944292515,0.0
2019-08-09,1.0,-0.0,-0.016868806576060918,-0.23840742328349177,-0.7418744799415012,-0.5243450414786051,0.0
2019-08-12,1.0,-0.0,-0.01327455919395466,-0.24445843828715363,-0.7461712846347607,-0.5150125944584383,0.0
2019-08-13,1.0,-0.0,-0.0,-0.2437717046655594,-0.7499622527555488,-0.5227490059892295,0.0
2019-08-14,1.0,-0.0,-0.007731958762886597,-0.24522069862876592,-0.7289060154138725,-0.5203933540186167,0.0
2019-08-15,1.0,-0.0,-0.02521672553039097,-0.2528094050235867,-0.7074267084887254,-0.48437847316555105,0.0
2019-08-16,1.0,-0.0,-0.023062662217278457,-0.2557656655543196,-0.7133110863922877,-0.4797429242368063,0.0
2019-08-19,1.0,-0.0,-0.016523218821672545,-0.2572443216848751,-0.7154800364990505,-0.4769044859306025,0.0
2019-08-20,1.0,-0.0,-0.02356239854395199,-0.25571843179694037,-0.7145703182645482,-0.46568940921835805,0.0
2019-08-21,1.0,-0.0,-0.024258958855626015,-0.261441282013469,-0.7109079290173524,-0.46121516000589885,0.0
2019-08-22,1.0,-0.0,-0.025594419335822363,-0.2596286107290234,-0.7111416781292985,-0.45991353900569854,0.0
2019-08-23,1.0,-0.0,-0.02706286836935167,-0.2594302554027505,-0.7114440078585462,-0.4578585461689587,0.0
2019-08-26,1.0,-0.0,-0.019386264003896737,-0.261641500243546,-0.7065026790063322,-0.4479298587433025,0.0
2019-08-27,1.0,-0.0,-0.017895351099007976,-0.25829118848473065,-0.7034623614082864,-0.45178467224275437,0.0
2019-08-28,1.0,-0.0,-0.0083478936128907,-0.26482721801591924,-0.7028489613667249,-0.4506891865657154,0.0
2019-08-29,1.0,-0.0,-0.011837327523602033,-0.26702977487291213,-0.7001210360687484,-0.4417332365044783,0.0
2019-08-30,1.0,-0.0,-0.003164021930777963,-0.27070502137526264,-0.7062773228993068,-0.4351375504190517,0.0
2019-09-03,1.0,-0.0,-0.006183873617082951,-0.27283926759746846,-0.7057828880622252,-0.430769602396251,0.0
2019-09-04,1.0,-0.0,-0.0,-0.28145087235996324,-0.6991928857957566,-0.43586583538736645,0.0
