Date,BRO,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-26,1.0,-0.12446883852691218,-0.3562101628895184,-0.00907400849858357,-0.374933604815864,-0.34848618980169965,0.0
2018-10-29,1.0,-0.11722023730757355,-0.3605928278417362,-0.0032861364739094,-0.37223766044726747,-0.35210180406686953,0.0
2018-10-30,1.0,-0.11424980153479757,-0.3610082032283673,-0.001301049660403987,-0.3729602187527565,-0.35562759107347625,0.0
2018-10-31,1.0,-0.11660157107122483,-0.3501557905823496,-0.0024355992451836578,-0.3719445297757493,-0.3530960635450038,0.0
2018-11-01,1.0,-0.11162025871519403,-0.35507564130673097,-0.0,-0.37224292918219687,-0.35356281517211136,0.0
2018-11-02,1.0,-0.11540980743198986,-0.3385441683769268,-0.0,-0.3782149251124405,-0.3511418715339942,0.0
2018-11-05,1.0,-0.11422023354796465,-0.3416784895776493,-0.0,-0.378391356542617,-0.3483793517406963,0.0
2018-11-06,1.0,-0.11294091951512504,-0.34078846783881184,-0.0,-0.379884241563831,-0.35050780823413785,0.0
2018-11-07,1.0,-0.11352297592997812,-0.34155361050328226,-0.0,-0.38164113785557985,-0.35148796498905904,0.0
2018-11-08,1.0,-0.10059377514844378,-0.34212758553189637,-0.0,-0.3775148443787111,-0.3547425886856472,0.0
2018-11-09,1.0,-0.09967355821545157,-0.34263329706202394,-0.0,-0.37915125136017414,-0.35482045701849835,0.0
2018-11-12,1.0,-0.09952483238950725,-0.3321833843216386,-0.0,-0.38445182147584017,-0.35355507821822996,0.0
2018-11-13,1.0,-0.09324946501523895,-0.33041523463675077,-0.0,-0.38518902794890086,-0.3527008624602815,0.0
2018-11-14,1.0,-0.0939884567994639,-0.32991072393592874,-0.0,-0.3853353796934783,-0.35241348003718037,0.0
2018-11-15,1.0,-0.09348098801747633,-0.3300601289094606,-0.0,-0.3853224899424666,-0.3540684344854437,0.0
2018-11-16,1.0,-0.0930760254138393,-0.3283269222457536,-0.0,-0.38483813804728356,-0.35482128192937723,0.0
2018-11-19,1.0,-0.0935258017114703,-0.32816146598668855,-0.0,-0.38454058259140805,-0.35471950903275995,0.0
2018-11-20,1.0,-0.06733354845649135,-0.323459180380768,-0.0,-0.3897601376788212,-0.3706787135635151,0.0
2018-11-21,1.0,-0.06708545945714163,-0.3215985592384546,-0.0,-0.3893486557180224,-0.3659577205094121,0.0
2018-11-23,1.0,-0.06830115085403228,-0.3117164227084717,-0.0,-0.3951265510812027,-0.3679732538951158,0.0
2018-11-26,1.0,-0.06754699993568994,-0.31661986323393854,-0.0,-0.3934275118437694,-0.3660742995562606,0.0
2018-11-27,1.0,-0.06314755078934438,-0.3180876289760953,-0.0,-0.3912755548909444,-0.36373929204674116,0.0
2018-11-28,1.0,-0.06127471963016865,-0.3281183117883743,-0.0,-0.388451331221642,-0.3623833575892475,0.0
2018-11-29,1.0,-0.05670839642560089,-0.3256200814690013,-0.0,-0.3874042952504852,-0.36296359487299795,0.0
2018-11-30,1.0,-0.05706666666666667,-0.32635733333333333,-0.0,-0.38916266666666666,-0.36076800000000003,0.0
2018-12-03,1.0,-0.05572022603689093,-0.3268791982087643,-0.0,-0.38923126132849983,-0.3605928137328073,0.0
2018-12-04,1.0,-0.051457756969567996,-0.32904873377314325,-0.0,-0.38759310491593957,-0.36001276867418597,0.0
2018-12-06,1.0,-0.048369542467244335,-0.3048264891791201,-0.0,-0.3893842354221609,-0.3504123236636109,0.0
2018-12-07,1.0,-0.037695695231673654,-0.3107102973092564,-0.0,-0.39594176025622113,-0.3627552202954129,0.0
2018-12-10,1.0,-0.027850486860014657,-0.3116322898125851,-0.0,-0.39700554915715636,-0.3575332425923987,0.0
2018-12-11,1.0,-0.027518324607329846,-0.31187434554973825,-0.0,-0.39677486910994764,-0.35809424083769636,0.0
2018-12-12,1.0,-0.026381409383316224,-0.31255369528319676,-0.0,-0.3967059908220355,-0.35978459023950715,0.0
2018-12-13,1.0,-0.02645358579088472,-0.3115155831099196,-0.0,-0.3973902479892762,-0.3591446045576408,0.0
2018-12-14,1.0,-0.030523956172878303,-0.30021159365638034,-0.0,-0.40477237969538893,-0.35945781744285926,0.0
2018-12-17,1.0,-0.022769050802139038,-0.2998830213903743,-0.0,-0.3991268382352941,-0.36714572192513373,0.0
2018-12-18,1.0,-0.019645424053665546,-0.29736880481656636,-0.0,-0.3987000270827691,-0.3675756755067603,0.0
2018-12-19,1.0,-0.022232408892963556,-0.29677244598170566,-0.0,-0.3974954680890963,-0.3671368741274769,0.0
2018-12-20,1.0,-0.02207166015462632,-0.29268850278493647,-0.0,-0.3984121705877463,-0.365138415495885,0.0
2018-12-21,1.0,-0.0196869954042976,-0.29321409348735145,-0.0,-0.4011095930112201,-0.3561255330600753,0.0
2018-12-24,1.0,-0.01682443884089124,-0.29114133355380106,-0.0,-0.4011822578644951,-0.3577363482286801,0.0
2018-12-26,1.0,-0.016289797767618106,-0.29202191194036,-0.0,-0.3963713497261007,-0.3547098315416615,0.0
2018-12-27,1.0,-0.0069517632752330765,-0.2834414268342116,-0.0,-0.37871909201459264,-0.357640859343332,0.0
2018-12-28,1.0,-0.006077795786061589,-0.28419773095623985,-0.0,-0.3786061588330632,-0.3570705024311183,0.0
2018-12-31,1.0,-0.004601755559609965,-0.287072513126153,-0.0,-0.3787427274017312,-0.3567880962516978,0.0
2019-01-02,1.0,-0.005256321792426025,-0.28761618703575925,-0.0,-0.37989609124487556,-0.3566992734505013,0.0
2019-01-03,1.0,-0.01715436897155183,-0.2860282446786862,-0.0,-0.3932684872410565,-0.3384477636237841,0.0
2019-01-04,1.0,-0.009437217137174516,-0.28814969658839523,-0.0,-0.39124875692569966,-0.3406733911066913,0.0
2019-01-07,1.0,-0.005783025711292013,-0.281917465946643,-0.0,-0.39076730877730315,-0.3365438865156766,0.0
2019-01-08,1.0,-0.00764525993883792,-0.2734186383389667,-0.0,-0.3960445839369065,-0.3347819089006921,0.0
2019-01-09,1.0,-0.008011594669672693,-0.27474938604613713,-0.0,-0.3960908249124361,-0.33411167921413903,0.0
2019-01-10,1.0,-0.008571773512012555,-0.273532134089903,-0.0,-0.39667592257233697,-0.33337357640146487,0.0
2019-01-11,1.0,-0.00824369156529607,-0.2760832411782447,-0.0,-0.3956971951342113,-0.3306323514627526,0.0
2019-01-14,1.0,-0.01389000562836697,-0.2772372758703867,-0.0,-0.39509125995014877,-0.32389241778563965,0.0
2019-01-15,1.0,-0.012553311338215176,-0.2744628631206244,-0.0,-0.39579142190391886,-0.3289611330168182,0.0
2019-01-16,1.0,-0.010368524695575292,-0.27245508982035926,-0.0,-0.3947675119559539,-0.3318128842985171,0.0
2019-01-17,1.0,-0.012407396253689092,-0.26967013993454997,-0.0,-0.39302134152462403,-0.3325704190005822,0.0
2019-01-18,1.0,-0.012575950261410203,-0.26679989503219687,-0.0,-0.3941944730414421,-0.34502109449120894,0.0
2019-01-22,1.0,-0.0,-0.2274575460416168,-0.0,-0.4355218049908315,-0.3301642350314916,0.0
2019-01-23,1.0,-0.0,-0.2116894794684784,-0.0,-0.4390448596263363,-0.34746727944849637,0.0
2019-01-24,1.0,-0.0,-0.20896208502388422,-0.0,-0.44412687626166725,-0.3455919093398357,0.0
2019-01-25,1.0,-0.0,-0.17989218007121685,-0.0,-0.48333963277566694,-0.32606576617796257,0.0
2019-01-28,1.0,-0.0,-0.17107201146451176,-0.0,-0.49534254209625417,-0.32395207197165715,0.0
2019-01-29,1.0,-0.0,-0.16960835093031595,-0.0,-0.4987250488067254,-0.3237778397545719,0.0
2019-01-30,1.0,-0.0,-0.1856785503650526,-0.0,-0.5276484106485531,-0.320392101035163,0.0
2019-01-31,1.0,-0.0,-0.18520998174071818,-0.0,-0.5090484885372287,-0.3345303306958815,0.0
2019-02-01,1.0,-0.0,-0.18608578870258832,-0.0,-0.5179269086765423,-0.33082370177437737,0.0
2019-02-04,1.0,-0.0,-0.18510241322042933,-0.0,-0.5127427060053719,-0.35246960408422695,0.0
2019-02-05,1.0,-0.0,-0.1806771805336232,-0.0,-0.508275055884826,-0.3618670658928242,0.0
2019-02-06,1.0,-0.0,-0.17828184337473055,-0.0,-0.5132915939648979,-0.3611823873550241,0.0
2019-02-07,1.0,-0.0,-0.17731937602627257,-0.0,-0.5171387520525451,-0.3580870279146141,0.0
2019-02-08,1.0,-0.0,-0.17818062370403828,-0.0,-0.5214642057935905,-0.3533638547291055,0.0
2019-02-11,1.0,-0.0,-0.17685970787024674,-0.0,-0.5227725619902623,-0.3547055077346591,0.0
2019-02-12,1.0,-0.0,-0.18879043890377084,-0.0,-0.5199876365134969,-0.3518030084483824,0.0
2019-02-13,1.0,-0.0,-0.18976207642393655,-0.0,-0.5188587908126481,-0.3513441137089298,0.0
2019-02-14,1.0,-0.0,-0.19297306203146883,-0.0,-0.518741247219705,-0.34776340719993415,0.0
2019-02-15,1.0,-0.0,-0.19621817582598663,-0.0,-0.5172200708577078,-0.34637884155886955,0.0
2019-02-19,1.0,-0.0,-0.20035937048205213,-0.0,-0.5161510182163658,-0.3488372093023256,0.0
2019-02-20,1.0,-0.0,-0.20212743984302387,-0.0,-0.5153568109057111,-0.3479913250025818,0.0
2019-02-21,1.0,-0.0,-0.21699438202247193,-0.0,-0.511029411764706,-0.3374091209517515,0.0
2019-02-22,1.0,-0.0,-0.2153595176145046,-0.0,-0.5146408953867757,-0.3350266385825796,0.0
2019-02-25,1.0,-0.0,-0.21335313408823714,-0.0,-0.5136027061031703,-0.3356434214054411,0.0
2019-02-26,1.0,-0.0,-0.21559046676562757,-0.0,-0.5107413821540492,-0.33535378525482434,0.0
2019-02-27,1.0,-0.0,-0.22187848038609082,-0.0,-0.5031349255455183,-0.3374376108567422,0.0
2019-02-28,1.0,-0.0,-0.22480556185917933,-0.0,-0.505539166133724,-0.33263878860396506,0.0
2019-03-01,1.0,-0.0,-0.22654637046824674,-0.0,-0.5140597902386654,-0.3239739037079858,0.0
2019-03-04,1.0,-0.0,-0.22724926177545585,-0.0,-0.5148367646147811,-0.32287773349577714,0.0
2019-03-05,1.0,-0.0,-0.22100647403148074,-0.0,-0.5242517632945167,-0.3231224274515482,0.0
2019-03-06,1.0,-0.0,-0.2247051263448104,-0.0,-0.5194129474927967,-0.3288281752036649,0.0
2019-03-07,1.0,-0.0,-0.2216151330767002,-0.0,-0.525125212136264,-0.32288174179394846,0.0
2019-03-08,1.0,-0.0,-0.21866057274617587,-0.0,-0.5238301113787495,-0.3162662384452268,0.0
2019-03-11,1.0,-0.0,-0.21813902595123563,-0.0,-0.5257138138200136,-0.320705245989636,0.0
2019-03-12,1.0,-0.0,-0.21000124187606076,-0.0,-0.5300740986049592,-0.3297180941342054,0.0
2019-03-13,1.0,-0.0,-0.21577461279740895,-0.0,-0.5301249844288503,-0.3302537059336461,0.0
2019-03-14,1.0,-0.0,-0.21447382063245202,-0.0,-0.5322343182996371,-0.32690513219284606,0.0
2019-03-15,1.0,-0.0,-0.20735584415584415,-0.0,-0.533277922077922,-0.33728831168831164,0.0
2019-03-18,1.0,-0.0,-0.2067903802945827,-0.0,-0.5327868852459017,-0.3408296579845219,0.0
2019-03-19,1.0,-0.0,-0.20594665500655882,-0.0,-0.5339496533200075,-0.34226580881587443,0.0
2019-03-20,1.0,-0.0,-0.21639919759277834,-0.0,-0.5330366098294884,-0.3401663323303243,0.0
2019-03-21,1.0,-0.0,-0.21751418343207657,-0.0,-0.5269118847740072,-0.34906944124604855,0.0
2019-03-22,1.0,-0.0,-0.21705035214968987,-0.0,-0.5338589298854199,-0.3514769263113634,0.0
2019-03-25,1.0,-0.0,-0.1846738653689509,-0.0,-0.549969715324046,-0.35397564694333633,0.0
2019-03-26,1.0,-0.0,-0.19154776122530223,-0.0,-0.5493536153539924,-0.3543486915163324,0.0
2019-03-27,1.0,-0.0,-0.18673928982926574,-0.0,-0.5529904682099088,-0.355169163087881,0.0
2019-03-28,1.0,-0.0,-0.18785733732643614,-0.0,-0.551236675113615,-0.3551906846216675,0.0
2019-03-29,1.0,-0.0,-0.18755497842751226,-0.0,-0.5512084781971265,-0.3556528295564026,0.0
2019-04-01,1.0,-0.0,-0.18971430961643032,-0.0,-0.5513238800351362,-0.350420378968503,0.0
2019-04-02,1.0,-0.0,-0.19245472206555117,-0.0,-0.5538008397568466,-0.3426918175931148,0.0
2019-04-03,1.0,-0.0,-0.19345604981091077,-0.0,-0.5496542069743633,-0.34627358392010193,0.0
2019-04-04,1.0,-0.0,-0.1929637526652452,-0.0,-0.5492286466825536,-0.34819599481583674,0.0
2019-04-05,1.0,-0.0,-0.1930268551827993,-0.0,-0.5482305697314482,-0.3502677152179369,0.0
2019-04-08,1.0,-0.0,-0.19392077070010796,-0.0,-0.5461548044182377,-0.33616393987210363,0.0
2019-04-09,1.0,-0.0,-0.19168970462907148,-0.0,-0.5533060342139724,-0.3336174104637386,0.0
2019-04-10,1.0,-0.0,-0.1993167701863354,-0.0,-0.5539958592132505,-0.31708074534161496,0.0
2019-04-11,1.0,-0.0,-0.20587871796984425,-0.0,-0.5296201697289281,-0.3242976023729093,0.0
2019-04-12,1.0,-0.0,-0.2064570593201145,-0.0,-0.5251714126876275,-0.3273827907838656,0.0
2019-04-15,1.0,-0.0,-0.20534926206457707,-0.0,-0.5245191616889381,-0.3228236549869655,0.0
2019-04-16,1.0,-0.0,-0.2055072999445574,-0.0,-0.5269512721000432,-0.3209922174993326,0.0
2019-04-17,1.0,-0.0,-0.21410569022396164,-0.0,-0.5203573550806303,-0.3145913161076163,0.0
2019-04-18,1.0,-0.0,-0.22319304290753958,-0.0,-0.5147879235376158,-0.31304865042251206,0.0
2019-04-22,1.0,-0.0,-0.22125399819568606,-0.0,-0.5149060936602969,-0.31417616665299763,0.0
2019-04-23,1.0,-0.0,-0.22403576042157927,-0.0,-0.5144251471221473,-0.3120219811765671,0.0
2019-04-24,1.0,-0.0,-0.24731517833032135,-0.0,-0.5252487484680417,-0.30464676678922337,0.0
2019-04-25,1.0,-0.0,-0.2423719295326442,-0.0,-0.530585078724599,-0.3069531396243682,0.0
2019-04-26,1.0,-0.0,-0.2366706222805155,-0.0,-0.5414610788416296,-0.3037703245685258,0.0
2019-04-29,1.0,-0.0,-0.23631063918384343,-0.0,-0.5417655631896731,-0.30395586092025817,0.0
2019-04-30,1.0,-0.0,-0.22882237855388585,-0.0,-0.5441243808017316,-0.30839195770719724,0.0
2019-05-01,1.0,-0.0,-0.22294002417371733,-0.0,-0.5480765223190097,-0.312924603009211,0.0
2019-05-02,1.0,-0.0,-0.22695005845999666,-0.0,-0.5473734758643728,-0.31353348922665775,0.0
2019-05-03,1.0,-0.0,-0.235072675938513,-0.0,-0.5449545121823696,-0.3113458119836871,0.0
2019-05-06,1.0,-0.0,-0.23415972193140416,-0.0,-0.5431131956949621,-0.31661711126931613,0.0
2019-05-07,1.0,-0.0,-0.2382168271243198,-0.0,-0.5410422771033906,-0.3136668061950607,0.0
2019-05-08,1.0,-0.0,-0.23966562173458728,-0.0,-0.5301985370950888,-0.32,0.0
2019-05-09,1.0,-0.0,-0.239536098631282,-0.0,-0.5291610072092781,-0.320927802737436,0.0
2019-05-10,1.0,-0.0,-0.23827152747275732,-0.0,-0.5301708811779716,-0.3231055614816674,0.0
2019-05-13,1.0,-0.0,-0.23720852206005702,-0.0,-0.5378292232846837,-0.32190488173125315,0.0
2019-05-14,1.0,-0.0,-0.24548638619021806,-0.0,-0.5253929866989118,-0.31395154901388483,0.0
2019-05-15,1.0,-0.0,-0.24081352548505833,-0.0,-0.5306423773577058,-0.3081082205169796,0.0
2019-05-16,1.0,-0.0,-0.24067245797137676,-0.0,-0.5347582442763994,-0.30777243088973605,0.0
2019-05-17,1.0,-0.0,-0.24002084418968211,-0.0,-0.53588327253778,-0.30853569567483063,0.0
2019-05-20,1.0,-0.0,-0.24091838011427616,-0.0,-0.5358468532343496,-0.3085665429369812,0.0
2019-05-21,1.0,-0.0,-0.24151879730603223,-0.0,-0.5352488583998832,-0.30834671281719805,0.0
2019-05-22,1.0,-0.0,-0.24074653973821009,-0.0,-0.5359387069163484,-0.3109747186906328,0.0
2019-05-23,1.0,-0.0,-0.24043157059977463,-0.0,-0.5478734504778997,-0.29859343044367465,0.0
2019-05-24,1.0,-0.0,-0.23194011228945727,-0.0,-0.5470576003327094,-0.30043668122270745,0.0
2019-05-28,1.0,-0.0,-0.22910905499532175,-0.0,-0.5489344006653499,-0.30117475829088264,0.0
2019-05-29,1.0,-0.0,-0.23366834170854273,-0.0,-0.5485069977989119,-0.29432285393911706,0.0
2019-05-30,1.0,-0.0,-0.2317300908826825,-0.0,-0.5467070589699963,-0.2965099389965556,0.0
2019-05-31,1.0,-0.0,-0.2328553939368788,-0.0,-0.5463864046645778,-0.2957483451953603,0.0
2019-06-03,1.0,-0.0,-0.2381267445466763,-0.0,-0.5520107515765532,-0.27747337950997625,0.0
2019-06-04,1.0,-0.0,-0.23331745998881964,-0.0,-0.5393900494834262,-0.29774943580612434,0.0
2019-06-05,1.0,-0.0,-0.22922789206518834,-0.0,-0.5568753981791652,-0.26899443062948275,0.0
2019-06-06,1.0,-0.0,-0.23777416901350545,-0.0,-0.5669414352375275,-0.2509096141591465,0.0
2019-06-07,1.0,-0.0,-0.24534353028247194,-0.0,-0.560462152049669,-0.2500308375477982,0.0
2019-06-10,1.0,-0.0,-0.24718893251382407,-0.0,-0.5589450531379119,-0.24949123275844348,0.0
2019-06-11,1.0,-0.0,-0.2474362670400725,-0.0,-0.569045755940859,-0.24276183023763437,0.0
2019-06-12,1.0,-0.0,-0.2525011321997612,-0.0,-0.5675408621186545,-0.23850302606117998,0.0
2019-06-13,1.0,-0.0,-0.2549979432332374,-0.0005758946935417523,-0.5680789798436857,-0.23311394487865075,0.0
2019-06-14,1.0,-0.0,-0.24753616031932185,-0.007550974219698373,-0.5760755508919203,-0.2263234779746106,0.0
2019-06-17,1.0,-0.0,-0.24316984858459512,-0.007570770243581304,-0.5794519420671495,-0.22708196181698487,0.0
2019-06-18,1.0,-0.0,-0.23982626952923983,-0.010168584426010168,-0.5775920627405776,-0.23083098330623084,0.0
2019-06-19,1.0,-0.0,-0.23019232349798638,-0.020978877291033125,-0.5750390400263007,-0.22852798553464287,0.0
2019-06-20,1.0,-0.0,-0.23223880597014923,-0.025568708183221822,-0.5720638188368502,-0.22880082346886257,0.0
2019-06-21,1.0,-0.0,-0.2330944732723828,-0.026027510089778435,-0.5706902232106087,-0.22932624989704306,0.0
2019-06-24,1.0,-0.0,-0.24496982927281338,-0.02881149988673106,-0.5672714541672673,-0.2183825195131495,0.0
2019-06-25,1.0,-0.0,-0.22541051241851637,-0.033047281128806005,-0.5804934400528096,-0.22390461259179797,0.0
2019-06-26,1.0,-0.0,-0.22464351307290698,-0.03014919829133907,-0.5729998555479889,-0.23580758992137682,0.0
2019-06-27,1.0,-0.0,-0.2319411337962483,-0.04189035133174422,-0.5874598403979687,-0.21146232770235257,0.0
2019-06-28,1.0,-0.0,-0.24689408733951054,-0.03843437071508705,-0.5798603897452944,-0.21234470436697553,0.0
2019-07-01,1.0,-0.0,-0.2511158628993751,-0.03579065373995723,-0.5786086487159792,-0.21050883348211505,0.0
2019-07-02,1.0,-0.0,-0.24802379763687804,-0.0367573639540689,-0.585247129306041,-0.2102055250457647,0.0
2019-07-03,1.0,-0.0,-0.2410512101381531,-0.04215228004570479,-0.5894047990028046,-0.2048821024202763,0.0
2019-07-05,1.0,-0.0,-0.24584441489361702,-0.041181848404255324,-0.5875997340425532,-0.20316655585106386,0.0
2019-07-08,1.0,-0.0,-0.24758047767393562,-0.0385877466251298,-0.5856282450674974,-0.20504672897196263,0.0
2019-07-09,1.0,-0.0,-0.24739891595539218,-0.0379000269972795,-0.5862147737420306,-0.20520009137540754,0.0
2019-07-10,1.0,-0.0,-0.2158274870139277,-0.029945572318453677,-0.6165642267337182,-0.2071770037871733,0.0
2019-07-11,1.0,-0.0,-0.21588674793550924,-0.03079661402818884,-0.6163048202496015,-0.2066767390359501,0.0
2019-07-12,1.0,-0.0,-0.2098145046218748,-0.03323200363959716,-0.6237359637694646,-0.20114978183096552,0.0
2019-07-15,1.0,-0.0,-0.21492234836735113,-0.03827780879707177,-0.6198275327253552,-0.1949252435014579,0.0
2019-07-16,1.0,-0.0,-0.21887595857706857,-0.05146861241447735,-0.6143988094007731,-0.18228983649930755,0.0
2019-07-17,1.0,-0.0,-0.22947738070646562,-0.04720099153067548,-0.6125593885560835,-0.17645114645734353,0.0
2019-07-18,1.0,-0.0,-0.2304854168813769,-0.051592291044007005,-0.6056889621766464,-0.17343089766051736,0.0
2019-07-19,1.0,-0.0,-0.2303648732220161,-0.05186559472273758,-0.6053184910327768,-0.1738816738816739,0.0
2019-07-22,1.0,-0.0,-0.23146007102155422,-0.05382360227929639,-0.6107647204558593,-0.1685316706581881,0.0
2019-07-23,1.0,-0.0,-0.23235263755548674,-0.05273046350779395,-0.6102611747703107,-0.16927841436977392,0.0
2019-07-24,1.0,-0.0,-0.23011795053150547,-0.039836907907054145,-0.6263235630629693,-0.18395706351022445,0.0
2019-07-25,1.0,-0.0,-0.23715612570024364,-0.0350694516753785,-0.6230866948499553,-0.18719673462587724,0.0
2019-07-26,1.0,-0.0,-0.23654794862721426,-0.03532399408838284,-0.6236964259694844,-0.18598696946358317,0.0
2019-07-29,1.0,-0.0,-0.23670118558956516,-0.03594274164982393,-0.6237576313212343,-0.18725647490258995,0.0
2019-07-30,1.0,-0.0,-0.23689037098791163,-0.03751563151313047,-0.6209462275948311,-0.18884952063359733,0.0
2019-07-31,1.0,-0.0,-0.24037860150940252,-0.037380644623274825,-0.6192094400200142,-0.18784138764958513,0.0
2019-08-01,1.0,-0.0,-0.24247865210764763,-0.04392759463014385,-0.6133160740756206,-0.18809111217821575,0.0
2019-08-02,1.0,-0.0,-0.23756859962857085,-0.050602007386849744,-0.6118565198339002,-0.18665359013417357,0.0
2019-08-05,1.0,-0.0,-0.2360276943610277,-0.046004337671004335,-0.6153236569903237,-0.18808391725058393,0.0
2019-08-06,1.0,-0.0,-0.23669728566699766,-0.049817941079112874,-0.5910087719298245,-0.19132737504137703,0.0
2019-08-07,1.0,-0.0,-0.2263294288379807,-0.05386130403234166,-0.6026951383849902,-0.19029750181403543,0.0
2019-08-08,1.0,-0.0,-0.22799817601459188,-0.05635700368942503,-0.6011068275090162,-0.1872694109356216,0.0
2019-08-09,1.0,-0.0,-0.2266939941618533,-0.05442726124671345,-0.6001904643603917,-0.18893236444941305,0.0
2019-08-12,1.0,-0.0,-0.2249803483513301,-0.05928592114517397,-0.6034917876794506,-0.18081585370899012,0.0
2019-08-13,1.0,-0.0,-0.21537919748099354,-0.05800343877529882,-0.6106519172208067,-0.18751683135500177,0.0
2019-08-14,1.0,-0.0,-0.21884297520661158,-0.058285123966942146,-0.6028512396694214,-0.18613636363636366,0.0
2019-08-15,1.0,-0.0,-0.21984761196803568,-0.0625451692167916,-0.5965846909909353,-0.18592165851039666,0.0
2019-08-16,1.0,-0.0,-0.2176634645181283,-0.06470405949798574,-0.5992149571325276,-0.18434046069620907,0.0
2019-08-19,1.0,-0.0,-0.2087805682028884,-0.0643812192257772,-0.6032056696676898,-0.18383155812851523,0.0
2019-08-20,1.0,-0.0,-0.21012449840518574,-0.0648009054429468,-0.6025722810988785,-0.18032719415577733,0.0
2019-08-21,1.0,-0.0,-0.20633939244054245,-0.07893326738386712,-0.5955030707720209,-0.18016569803388155,0.0
2019-08-22,1.0,-0.0,-0.20782431346696606,-0.0753177726046023,-0.5944047300220432,-0.1825673142292083,0.0
2019-08-23,1.0,-0.0,-0.20538713599736208,-0.07536632112606392,-0.5938833130680296,-0.1862415761597593,0.0
2019-08-26,1.0,-0.0,-0.20337729569826207,-0.0749825383129956,-0.5919511894490325,-0.18400509470397305,0.0
2019-08-27,1.0,-0.0,-0.20287772737535661,-0.07358525421293541,-0.5907346209897576,-0.18536915782343644,0.0
2019-08-28,1.0,-0.0,-0.20301724137931032,-0.07288587848932676,-0.591564039408867,-0.18507799671592776,0.0
2019-08-29,1.0,-0.0,-0.2008370776143288,-0.0748240700847336,-0.5930530764653987,-0.18296711187706446,0.0
2019-08-30,1.0,-0.0,-0.20531267293857222,-0.0754473344401402,-0.5860132406894997,-0.18286908934390947,0.0
2019-09-03,1.0,-0.0,-0.19274781715459682,-0.06752953261427838,-0.5850642013353877,-0.20910118130457112,0.0
2019-09-04,1.0,-0.0,-0.19190678052876245,-0.08197661321701379,-0.5677540906391431,-0.20622145768057176,0.0
