Date,EQIX,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-24,1.0,-0.08257771122757397,-0.4273909547181321,-0.0,-0.7463050772259656,-0.5166514155782935,0.0
2018-12-26,1.0,-0.0817007891396722,-0.4271563379504442,-0.0,-0.7393631698029909,-0.511009326196126,0.0
2018-12-27,1.0,-0.055619281350868306,-0.403206444900899,-0.0,-0.692533411582682,-0.5162322938618721,0.0
2018-12-28,1.0,-0.05053361792956242,-0.40928495197438636,-0.0,-0.693649946638207,-0.5146211312700106,0.0
2018-12-31,1.0,-0.045991165841252846,-0.41889974568330884,-0.0,-0.6962120198099319,-0.5159148708338911,0.0
2019-01-02,1.0,-0.04327591740665454,-0.41871723547662354,-0.0,-0.6950358403765914,-0.5175992296993688,0.0
2019-01-03,1.0,-0.05134101665909029,-0.4163702970826536,-0.0,-0.7014198999919778,-0.5048533304810546,0.0
2019-01-04,1.0,-0.030751223664609497,-0.4225367099382848,-0.0,-0.6958395403277293,-0.5110129814854224,0.0
2019-01-07,1.0,-0.021067231948915233,-0.40412446677658265,-0.0,-0.6934390620501949,-0.4983905158200518,0.0
2019-01-08,1.0,-0.02352910453607709,-0.3933878254511268,-0.0,-0.6988222390515239,-0.4957041756979082,0.0
2019-01-09,1.0,-0.024157494313576826,-0.3963240869042328,-0.0,-0.6992339669010955,-0.49473188841538346,0.0
2019-01-10,1.0,-0.025695371169898215,-0.39280948269094906,-0.0,-0.7044247324489101,-0.4936808226705393,0.0
2019-01-11,1.0,-0.026445362134688694,-0.3982157983905125,-0.0,-0.7153483693350277,-0.5071738670055062,0.0
2019-01-14,1.0,-0.030263749636253008,-0.3981640697336049,-0.0,-0.7112245707785507,-0.5057802703632179,0.0
2019-01-15,1.0,-0.02329958119069077,-0.38949265758362933,-0.0,-0.712081853363728,-0.5258177384297301,0.0
2019-01-16,1.0,-0.015889691398555485,-0.39398555482600134,-0.0,-0.6936835193696652,-0.5228627708470125,0.0
2019-01-17,1.0,-0.013237063778580025,-0.3949667765395281,-0.0,-0.6909433369957622,-0.5168994924920212,0.0
2019-01-18,1.0,-0.0166026416881545,-0.39375361784981316,-0.0,-0.6895490185760144,-0.5312582223859391,0.0
2019-01-22,1.0,-0.0,-0.3431576144834931,-0.0,-0.8415335463258787,-0.4777156549520767,0.0
2019-01-23,1.0,-0.0,-0.3134137231885604,-0.0,-0.8513765873439335,-0.5030146195710169,0.0
2019-01-24,1.0,-0.0,-0.32237896761782625,-0.0,-0.8399326707277973,-0.5094848776317196,0.0
2019-01-25,1.0,-0.0,-0.26656023379153587,-0.0,-0.9359238012771945,-0.503436519103799,0.0
2019-01-28,1.0,-0.0,-0.26268344377967967,-0.0,-0.9238054355699837,-0.49639148981836717,0.0
2019-01-29,1.0,-0.0,-0.2619054050403825,-0.0,-0.9178304205721077,-0.5214607925231626,0.0
2019-01-30,1.0,-0.0,-0.2608061772726046,-0.0,-0.9172223872134776,-0.5218283430978159,0.0
2019-01-31,1.0,-0.0,-0.2722972972972973,-0.0,-0.892081081081081,-0.5382972972972974,0.0
2019-02-01,1.0,-0.0,-0.2527876198416007,-0.0,-0.8957378074197583,-0.4567528136723635,0.0
2019-02-04,1.0,-0.0,-0.2566846312062277,-0.0,-0.8912234111796715,-0.4556744513004765,0.0
2019-02-05,1.0,-0.0,-0.24516481231153167,-0.0,-0.8859311635645211,-0.46849329312675464,0.0
2019-02-06,1.0,-0.0,-0.26015022068502697,-0.0,-0.8701700952430116,-0.45079111065224686,0.0
2019-02-07,1.0,-0.0,-0.2680931240966343,-0.0,-0.8779165806318397,-0.43503510220937436,0.0
2019-02-08,1.0,-0.0,-0.27178600015492266,-0.0,-0.8874486818663017,-0.4228097807844251,0.0
2019-02-11,1.0,-0.0,-0.2643856920684292,-0.0,-0.903732503888025,-0.42387247278382584,0.0
2019-02-12,1.0,-0.0,-0.2769138755980861,-0.0,-0.9003796546702725,-0.42308092365300604,0.0
2019-02-13,1.0,-0.0,-0.2932410995240944,-0.0,-0.8941304969703275,-0.4132057316724313,0.0
2019-02-14,1.0,-0.0,-0.2944614019983825,-0.0,-0.9060812397276357,-0.40828572173958416,0.0
2019-02-15,1.0,-0.0,-0.3834724312491449,-0.0,-0.9251060336571351,-0.4277739772882747,0.0
2019-02-19,1.0,-0.0,-0.3725934624102242,-0.0,-0.9332586908435511,-0.42497064365493326,0.0
2019-02-20,1.0,-0.0,-0.3740679824561403,-0.0,-0.931359649122807,-0.43580043859649126,0.0
2019-02-21,1.0,-0.0,-0.37641835224469655,-0.0,-0.9312338979334539,-0.43312503425971605,0.0
2019-02-22,1.0,-0.0,-0.3692020736758373,-0.0,-0.9383657459472804,-0.4353896371067285,0.0
2019-02-25,1.0,-0.0,-0.36666483123176036,-0.0,-0.9460932768019382,-0.440421782941468,0.0
2019-02-26,1.0,-0.0,-0.36726041351209976,-0.0,-0.9457093301764722,-0.44013435013627733,0.0
2019-02-27,1.0,-0.0,-0.36366620169032576,-0.0,-0.9591914881978064,-0.4123246081890539,0.0
2019-02-28,1.0,-0.0,-0.35161290322580646,-0.0,-0.9456533624931657,-0.43646801530891194,0.0
2019-03-01,1.0,-0.0,-0.35593266730532364,-0.0,-0.9557958122348433,-0.42537293006705895,0.0
2019-03-04,1.0,-0.0,-0.36016891058158984,-0.0,-0.9650113795278181,-0.4169020263785681,0.0
2019-03-05,1.0,-0.0,-0.3623681898066784,-0.0,-0.9624890158172232,-0.42116102811950795,0.0
2019-03-06,1.0,-0.0,-0.36245643882227047,-0.0,-0.9637516121065774,-0.41780314463683016,0.0
2019-03-07,1.0,-0.0,-0.3525837530107291,-0.0,-0.9774195314210641,-0.4070232099846727,0.0
2019-03-08,1.0,-0.0,-0.3310519227069074,-0.0,-1.0255627937659766,-0.39210027212006265,0.0
2019-03-11,1.0,-0.0,-0.3341955367216092,-0.0,-1.020197572989186,-0.3973198315951679,0.0
2019-03-12,1.0,-0.0,-0.31119328291814946,-0.0,-1.0372275355871887,-0.43182829181494664,0.0
2019-03-13,1.0,-0.0,-0.3256873044255699,-0.0,-1.0376620473848905,-0.4305710773357175,0.0
2019-03-14,1.0,-0.0,-0.32256897079702684,-0.0,-1.039002254948359,-0.4223156370925086,0.0
2019-03-15,1.0,-0.0,-0.31348618985114646,-0.0,-1.0444605803334543,-0.4348032507610244,0.0
2019-03-18,1.0,-0.0,-0.3234582489309026,-0.0,-1.0469558856628405,-0.4430283592167455,0.0
2019-03-19,1.0,-0.0,-0.32543176430748394,-0.0,-1.041059939045039,-0.45549723445084095,0.0
2019-03-20,1.0,-0.0,-0.328166544096849,-0.0,-1.0401934717429429,-0.46017423771001864,0.0
2019-03-21,1.0,-0.0,-0.3285010476244408,-0.0,-1.0751741321705646,-0.4277422277592163,0.0
2019-03-22,1.0,-0.0,-0.3273615635179153,-0.0,-1.092748157037545,-0.4371964112234985,0.0
2019-03-25,1.0,-0.0,-0.27622229142485066,-0.0,-1.1165812643320217,-0.4382130623106758,0.0
2019-03-26,1.0,-0.0,-0.2770022460409974,-0.0,-1.1018394791459358,-0.4642197139851591,0.0
2019-03-27,1.0,-0.0,-0.25936861230978875,-0.0,-1.1138144446967977,-0.4657903702021349,0.0
2019-03-28,1.0,-0.0,-0.2499292946433622,-0.0,-1.0961027207421234,-0.4821822501272696,0.0
2019-03-29,1.0,-0.0,-0.2485222162513788,-0.0,-1.096048872924739,-0.4837231665582487,0.0
2019-04-01,1.0,-0.0,-0.2518319422832084,-0.0,-1.095091243457349,-0.4823030131560334,0.0
2019-04-02,1.0,-0.0,-0.2611788617886179,-0.0,-1.1046465672990062,-0.4571194670280036,0.0
2019-04-03,1.0,-0.0,-0.259249851833037,-0.0,-1.11497756328846,-0.4480004515564587,0.0
2019-04-04,1.0,-0.0,-0.2589812332439678,-0.0,-1.116494990828277,-0.4465923521941583,0.0
2019-04-05,1.0,-0.0,-0.2560320958354524,-0.0,-1.1213482511160084,-0.447957280895067,0.0
2019-04-08,1.0,-0.0,-0.25707020765644867,-0.0,-1.1217121062296935,-0.4464754908885436,0.0
2019-04-09,1.0,-0.0,-0.24485346170182642,-0.0,-1.1554013875123885,-0.4314030865071499,0.0
2019-04-10,1.0,-0.0,-0.23989134433094705,-0.0,-1.1590503947256727,-0.43066127161087686,0.0
2019-04-11,1.0,-0.0,-0.23261669024045262,-0.0,-1.1654031117397454,-0.43086280056577086,0.0
2019-04-12,1.0,-0.0,-0.2348786620335057,-0.0,-1.1605785801056587,-0.42964093002231823,0.0
2019-04-15,1.0,-0.0,-0.23591788259246693,-0.0,-1.1586641782603777,-0.43315235833050564,0.0
2019-04-16,1.0,-0.0,-0.23633740665308894,-0.0,-1.1566813758768952,-0.43567549219280377,0.0
2019-04-17,1.0,-0.0,-0.22536889897843362,-0.0,-1.1915720771850171,-0.4207434733257662,0.0
2019-04-18,1.0,-0.0,-0.22177198554375205,-0.0,-1.1660004380681197,-0.35015332384185743,0.0
2019-04-22,1.0,-0.0,-0.22503635814834125,-0.0,-1.1658754767719453,-0.35309936064539144,0.0
2019-04-23,1.0,-0.0,-0.2477129165759094,-0.0,-1.1563112611631454,-0.31869418427357876,0.0
2019-04-24,1.0,-0.0,-0.2482032923819597,-0.0,-1.1431942071434382,-0.3206139994033575,0.0
2019-04-25,1.0,-0.0,-0.250346232179226,-0.0,-1.1523693143245077,-0.31283095723014254,0.0
2019-04-26,1.0,-0.0,-0.2533917085562942,-0.0,-1.1519917842278795,-0.297173125776985,0.0
2019-04-29,1.0,-0.0,-0.24537224699364954,-0.0,-1.150871503850831,-0.3060937711120119,0.0
2019-04-30,1.0,-0.0,-0.23488227502500472,-0.0,-1.1572459654529235,-0.31108588111264296,0.0
2019-05-01,1.0,-0.0,-0.23752156101768004,-0.0,-1.1319803794739112,-0.325625269512721,0.0
2019-05-02,1.0,-0.0,-0.2440817645633029,-0.0,-1.116668013250384,-0.33241765640569876,0.0
2019-05-03,1.0,-0.0,-0.27734449305687653,-0.0,-1.108100763607707,-0.331992717193402,0.0
2019-05-06,1.0,-0.0,-0.27316767819720766,-0.0,-1.104591350733473,-0.3438478077456931,0.0
2019-05-07,1.0,-0.0,-0.2769230769230769,-0.0,-1.1045336963921033,-0.34145677331518043,0.0
2019-05-08,1.0,-0.0,-0.27681014166914975,-0.0,-1.0697510631958176,-0.36224503616220166,0.0
2019-05-09,1.0,-0.0,-0.2749078490893322,-0.0,-1.0779217259323504,-0.3574913269731136,0.0
2019-05-10,1.0,-0.0,-0.2732050934706042,-0.0,-1.079951232728258,-0.3561636412896234,0.0
2019-05-13,1.0,-0.0,-0.2719317258195611,-0.0,-1.0804118125169333,-0.3569764291519913,0.0
2019-05-14,1.0,-0.0,-0.21189948460490826,-0.0,-1.0934921355515794,-0.36507597404331454,0.0
2019-05-15,1.0,-0.0,-0.21545911815068494,-0.0,-1.098191352739726,-0.36183647260273977,0.0
2019-05-16,1.0,-0.0,-0.21587293098376872,-0.0,-1.0959970051073615,-0.3621413482364895,0.0
2019-05-17,1.0,-0.0,-0.2111563387070859,-0.0,-1.094692303572385,-0.3721011193830004,0.0
2019-05-20,1.0,-0.0,-0.20454484623002597,-0.0,-1.098632263590375,-0.37341077594282807,0.0
2019-05-21,1.0,-0.0,-0.21363538988860328,-0.0,-1.0921700942587833,-0.3720008568980291,0.0
2019-05-22,1.0,-0.0,-0.2106292357558062,-0.0,-1.0947469931156413,-0.3733358334895931,0.0
2019-05-23,1.0,-0.0,-0.21098723975822697,-0.0,-1.1315245130960374,-0.3438549361987911,0.0
2019-05-24,1.0,-0.0,-0.1850780643260759,-0.0,-1.1411317318764895,-0.35181168152968584,0.0
2019-05-28,1.0,-0.0,-0.18053993250843645,-0.0,-1.14366061385184,-0.3540361026300284,0.0
2019-05-29,1.0,-0.0,-0.18199325950890707,-0.0,-1.1455625100304927,-0.3472422832076178,0.0
2019-05-30,1.0,-0.0,-0.18380401316487952,-0.0,-1.1358159040237816,-0.3345896591994904,0.0
2019-05-31,1.0,-0.0,-0.1790862512941676,-0.0,-1.140831983859407,-0.3347845708672914,0.0
2019-06-03,1.0,-0.0,-0.18442677094617804,-0.0,-1.1512405210452612,-0.306523634634185,0.0
2019-06-04,1.0,-0.0,-0.17689015691868762,-0.0,-1.1578168753632379,-0.3070217150103028,0.0
2019-06-05,1.0,-0.0,-0.17056093147667375,-0.009335745941835154,-1.1916974798730757,-0.25080638816772877,0.0
2019-06-06,1.0,-0.0,-0.148044986335926,-0.024674164389321,-1.2170222829514399,-0.23793882699180158,0.0
2019-06-07,1.0,-0.0,-0.16566855827819765,-0.03383979706582285,-1.1848636209105885,-0.23073302126101625,0.0
2019-06-10,1.0,-0.0,-0.16592197747641818,-0.029761438164667767,-1.1847874369627134,-0.23247367458388857,0.0
2019-06-11,1.0,-0.0,-0.1653336829684017,-0.043713124426379965,-1.1825619509636816,-0.23065425462173852,0.0
2019-06-12,1.0,-0.0,-0.15764613778705636,-0.042249478079331944,-1.179384133611691,-0.23034968684759918,0.0
2019-06-13,1.0,-0.0,-0.16462538845219754,-0.049800224584127646,-1.1676807771655393,-0.22936306896821876,0.0
2019-06-14,1.0,-0.0,-0.16313260563012483,-0.054212148117198516,-1.168407583433436,-0.22562281297331174,0.0
2019-06-17,1.0,-0.0,-0.1582630493250124,-0.05457346528448703,-1.1720239183225842,-0.22633626654829359,0.0
2019-06-18,1.0,-0.0,-0.16438713718939232,-0.055961578617665486,-1.1662403424514511,-0.22353309667989138,0.0
2019-06-19,1.0,-0.0,-0.16425360652310267,-0.06943863683880411,-1.1767196320301068,-0.20298452853857413,0.0
2019-06-20,1.0,-0.0,-0.15870293865461066,-0.08104035128744771,-1.1616649777847066,-0.19687167095382857,0.0
2019-06-21,1.0,-0.0,-0.16521174330995061,-0.07908547674720706,-1.149857105741751,-0.20392309690828786,0.0
2019-06-24,1.0,-0.0,-0.15056951162427837,-0.08451656524678837,-1.1388932230717221,-0.22653039995839186,0.0
2019-06-25,1.0,-0.0,-0.14507825906089128,-0.08702095574853101,-1.1410223077323072,-0.22682127814466224,0.0
2019-06-26,1.0,-0.0,-0.14285714285714285,-0.0869973400093882,-1.147759870651437,-0.23021957961716996,0.0
2019-06-27,1.0,-0.0,-0.1470087707815159,-0.1027359602042152,-1.1596805864641968,-0.20874460007854428,0.0
2019-06-28,1.0,-0.0,-0.15562835801336652,-0.09917442012842353,-1.1565456689817848,-0.20956624295636223,0.0
2019-07-01,1.0,-0.0,-0.15404768142520303,-0.10023578726748757,-1.1544406602043489,-0.2111343987424679,0.0
2019-07-02,1.0,-0.0,-0.159989532905927,-0.09755331676043438,-1.150071961271752,-0.209158707313882,0.0
2019-07-03,1.0,-0.0,-0.1480053505389881,-0.1083221863771081,-1.1578671282817952,-0.2085923361397435,0.0
2019-07-05,1.0,-0.0,-0.1357655815903968,-0.11361849347381664,-1.1580699271373907,-0.2134769617864444,0.0
2019-07-08,1.0,-0.0,-0.13478112802242423,-0.11521232284599062,-1.1578340712021584,-0.2118251119901501,0.0
2019-07-09,1.0,-0.0,-0.12904490564065033,-0.11574049871922214,-1.1546081865230802,-0.21443881018349106,0.0
2019-07-10,1.0,-0.0,-0.12172162225766807,-0.11385090081845044,-1.1638208299558088,-0.215438119394399,0.0
2019-07-11,1.0,-0.0,-0.1191267701489412,-0.11645682276261028,-1.1676308143339529,-0.21435489359474388,0.0
2019-07-12,1.0,-0.0,-0.12311557788944724,-0.11769786432160806,-1.171875,-0.20453831658291458,0.0
2019-07-15,1.0,-0.0,-0.16141804068661927,-0.14756062618842958,-1.1414654476309551,-0.15430699903623246,0.0
2019-07-16,1.0,-0.0,-0.1589374740340673,-0.12627233070211882,-1.1395668882426255,-0.171790610718737,0.0
2019-07-17,1.0,-0.0,-0.15396985967369597,-0.12823904754493815,-1.1381474852800042,-0.17347547531968976,0.0
2019-07-18,1.0,-0.0,-0.1534062977049859,-0.12336671065228079,-1.1438329581619187,-0.16680897306527984,0.0
2019-07-19,1.0,-0.0,-0.15464237656557292,-0.12353793603146672,-1.1450160438877963,-0.16452748162716074,0.0
2019-07-22,1.0,-0.0,-0.16595689766421473,-0.12817137695186476,-1.1392179636082074,-0.14763195251000127,0.0
2019-07-23,1.0,-0.0,-0.1708411793535739,-0.1286661335672092,-1.135785590837568,-0.14422059999484096,0.0
2019-07-24,1.0,-0.0,-0.1708986133621466,-0.13694013531938978,-1.1285791464073474,-0.1361940778472383,0.0
2019-07-25,1.0,-0.0,-0.16246368987943755,-0.14076758952212026,-1.1367831161152668,-0.1306393151846996,0.0
2019-07-26,1.0,-0.0,-0.18126087747097175,-0.1327116398680417,-1.1487128867184457,-0.13489362807491492,0.0
2019-07-29,1.0,-0.0,-0.17401337966084116,-0.13766011512731421,-1.135507960379609,-0.14580200176321112,0.0
2019-07-30,1.0,-0.0,-0.17704688593421972,-0.14078739341160615,-1.1260658839385222,-0.1479408029443019,0.0
2019-07-31,1.0,-0.0,-0.22747093023255813,-0.13603093853820597,-1.1055336378737541,-0.12650539867109634,0.0
2019-08-01,1.0,-0.0,-0.247078031461373,-0.1346826651462928,-1.0969238344520176,-0.11283592919895302,0.0
2019-08-02,1.0,-0.0,-0.22135998947783772,-0.18513744574510063,-1.1247928449296332,-0.09925029593581482,0.0
2019-08-05,1.0,-0.0,-0.21827491138243402,-0.17397925692529867,-1.1293685177891557,-0.10410922935538924,0.0
2019-08-06,1.0,-0.0,-0.21993572465270578,-0.18002280738129792,-1.0821843251088532,-0.10957910014513787,0.0
2019-08-07,1.0,-0.0,-0.23628190554924047,-0.17376252970962075,-1.0677637697633564,-0.1056370776066963,0.0
2019-08-08,1.0,-0.0,-0.23955576314287197,-0.18345529088172713,-1.071513830504956,-0.1003425190720847,0.0
2019-08-09,1.0,-0.0,-0.23830879303193694,-0.1823931978432186,-1.0719877644131066,-0.09959560348403153,0.0
2019-08-12,1.0,-0.0,-0.23393675705073422,-0.19493434853546734,-1.0799471680522104,-0.08098308859710461,0.0
2019-08-13,1.0,-0.0,-0.22848350056894587,-0.1916054618806248,-1.0884710872038894,-0.07755767042515775,0.0
2019-08-14,1.0,-0.0,-0.24175739125948092,-0.19134719570713585,-1.0763892472008667,-0.070352406996543,0.0
2019-08-15,1.0,-0.0,-0.2574023199023199,-0.20525539275539273,-1.0480514855514855,-0.033043345543345544,0.0
2019-08-16,1.0,-0.0,-0.25767822638055526,-0.20741381063764874,-1.048103325536459,-0.029263703854367943,0.0
2019-08-19,1.0,-0.0,-0.2435134793064169,-0.2088343247690166,-1.0543222376914314,-0.024680420199974688,0.0
2019-08-20,1.0,-0.0,-0.2412213356155763,-0.221209756588718,-1.0391421451405845,-0.015606514461197674,0.0
2019-08-21,1.0,-0.0,-0.23950076746936413,-0.23811680632092802,-1.0292896504869027,-0.009385772879394077,0.0
2019-08-22,1.0,-0.0,-0.2410141610282466,-0.2347008074049853,-1.0277938476243178,-0.011771511935005157,0.0
2019-08-23,1.0,-0.0,-0.2395904093390696,-0.2343824691171661,-1.0277253629204721,-0.014189750169824138,0.0
2019-08-26,1.0,-0.0,-0.23011406086566716,-0.23586691238730886,-1.023285351397121,-0.0011455894805000747,0.0
2019-08-27,1.0,-0.0,-0.22955105699559272,-0.23662259405891287,-1.023256393018102,-0.0005477951246233908,0.0
2019-08-28,1.0,-0.0,-0.22700591951450036,-0.2372780182062379,-1.0229070288016715,-0.0,0.0
2019-08-29,1.0,-0.0,-0.21788334784230814,-0.24472080586991668,-1.0246238030095758,-0.0,0.0
2019-08-30,1.0,-0.0,-0.20772970827545148,-0.24620460408811273,-1.026716610438579,-0.0,0.0
2019-09-03,1.0,-0.0,-0.21119769692758225,-0.25328833076884893,-1.0172730431329726,-0.0,0.0
2019-09-04,1.0,-0.0,-0.1884919647743669,-0.2661326434150953,-1.0330364694760934,-0.0,0.0
2019-09-05,1.0,-0.0,-0.19363830952262429,-0.25825078401115037,-1.0370351933894169,-0.0,0.0
2019-09-06,1.0,-0.0,-0.17399755775413062,-0.2733072494828918,-1.044807735439978,-0.0,0.0
2019-09-09,1.0,-0.0,-0.17031242214360456,-0.2732572624445662,-1.0478349693557227,-0.0,0.0
2019-09-10,1.0,-0.0,-0.13169381188736187,-0.34547177811588053,-1.0170353927119447,-0.0,0.0
