Date,FRC,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-23,1.0,-0.11435098436818193,-0.6454477784337381,-0.004697245822531379,-0.3733412048563875,-0.4289637824379476,0.0
2018-10-24,1.0,-0.11499242288033287,-0.6424883774689851,-0.0,-0.3767754860914905,-0.43425885495594996,0.0
2018-10-25,1.0,-0.1003632144478636,-0.6248801896786561,-0.0,-0.37600262321545685,-0.42107652726630684,0.0
2018-10-26,1.0,-0.09847570178086325,-0.6216671697353858,-0.0,-0.37611932790019115,-0.41908139651876447,0.0
2018-10-29,1.0,-0.08723756075562458,-0.6263716991531794,-0.0,-0.3704214060229494,-0.4213809690835296,0.0
2018-10-30,1.0,-0.053239858772130354,-0.639894333104727,-0.0,-0.38474434199497065,-0.4621910640351546,0.0
2018-10-31,1.0,-0.05412593080391064,-0.6347196190669165,-0.0,-0.38351653918241224,-0.4604629957955524,0.0
2018-11-01,1.0,-0.04013970439360194,-0.6460822028750759,-0.0,-0.3835290544644665,-0.4611510427211986,0.0
2018-11-02,1.0,-0.04143102403554838,-0.6392395475661483,-0.0,-0.3846445162593416,-0.45945263583114526,0.0
2018-11-05,1.0,-0.04192025051137655,-0.6381221748023941,-0.0,-0.38468143134927646,-0.4605924392030102,0.0
2018-11-06,1.0,-0.040858095815645847,-0.6371032949262179,-0.0,-0.3861936527188195,-0.46262886597938147,0.0
2018-11-07,1.0,-0.040480820222732895,-0.6371120482840475,-0.0,-0.385388519912119,-0.4623349074471577,0.0
2018-11-08,1.0,-0.01643993775412881,-0.6421615380753979,-0.0,-0.3800763013904925,-0.4712112845740675,0.0
2018-11-09,1.0,-0.015667763075300673,-0.6424033946819997,-0.0,-0.38160042182439047,-0.4711878876139302,0.0
2018-11-12,1.0,-0.015063557201481333,-0.6323941547392654,-0.0,-0.3853968571714543,-0.46939745771194075,0.0
2018-11-13,1.0,-0.0002733802221835624,-0.6317568407187414,-0.0,-0.38514302756169694,-0.46812635136814373,0.0
2018-11-14,1.0,-0.0033930442592685,-0.6328776009181178,-0.0,-0.38890274936380415,-0.46968714136021156,0.0
2018-11-15,1.0,-0.0025198343396038124,-0.6333017314505265,-0.0,-0.38887780050895665,-0.47016116960231524,0.0
2018-11-16,1.0,-0.00450281425891182,-0.6370981863664791,-0.0,-0.3905440900562852,-0.46941838649155726,0.0
2018-11-19,1.0,-0.007507319636645729,-0.6365206075924025,-0.0,-0.3892795475588699,-0.4691324040939916,0.0
2018-11-20,1.0,-0.0,-0.627178567871726,-0.0,-0.38385121003884076,-0.478762075490489,0.0
2018-11-21,1.0,-0.0,-0.6257157730348776,-0.0,-0.3816712525718252,-0.47148062764928983,0.0
2018-11-23,1.0,-0.0,-0.634417425033567,-0.0,-0.3800785717837784,-0.471952856929733,0.0
2018-11-26,1.0,-0.0,-0.6375003107211217,-0.0,-0.37818489149618434,-0.4700837704143777,0.0
2018-11-27,1.0,-0.0,-0.6374196430787559,-0.0,-0.37605798108664895,-0.46858944128670355,0.0
2018-11-28,1.0,-0.0,-0.647660018898891,-0.0,-0.3724076192370816,-0.4666285373253096,0.0
2018-11-29,1.0,-0.0,-0.6348795344134547,-0.0,-0.36381346945821313,-0.46733742694384856,0.0
2018-11-30,1.0,-0.0,-0.6384541206141977,-0.0,-0.3695818806715624,-0.4645797789481492,0.0
2018-12-03,1.0,-0.0,-0.6438489343138477,-0.0,-0.37761435871868376,-0.47139474012214877,0.0
2018-12-04,1.0,-0.0,-0.6448788737999305,-0.0,-0.3731532607073571,-0.46918370392478737,0.0
2018-12-06,1.0,-0.0,-0.6179638086400155,-0.0,-0.36836064372756355,-0.4557376248504237,0.0
2018-12-07,1.0,-0.0,-0.6181174459772921,-0.0,-0.3684775973629593,-0.4551092662678549,0.0
2018-12-10,1.0,-0.0,-0.6176391960531752,-0.0,-0.3635988042870683,-0.44907283641577755,0.0
2018-12-11,1.0,-0.0,-0.6212716142721265,-0.0,-0.3572421530131942,-0.46035655927615055,0.0
2018-12-12,1.0,-0.0,-0.623730638412411,-0.0,-0.35759904079085814,-0.46565688697482077,0.0
2018-12-13,1.0,-0.0,-0.6214147736997824,-0.0,-0.359341761009365,-0.4643861407927232,0.0
2018-12-14,1.0,-0.0,-0.627506672216645,-0.0,-0.3563330966430793,-0.464704586077716,0.0
2018-12-17,1.0,-0.0,-0.6255431333300785,-0.0,-0.34601864961187323,-0.46948689156861784,0.0
2018-12-18,1.0,-0.0,-0.6211432322692018,-0.0,-0.341389287364147,-0.4688662500911766,0.0
2018-12-19,1.0,-0.0,-0.6246489021322326,-0.0,-0.34628630046650216,-0.47148474708741417,0.0
2018-12-20,1.0,-0.0,-0.6244015632633122,-0.0,-0.3467024914509038,-0.47149487054225697,0.0
2018-12-21,1.0,-0.0,-0.6245459199843968,-0.0,-0.3451495721286296,-0.46831801448180027,0.0
2018-12-24,1.0,-0.0,-0.6124666504972108,-0.0,-0.3373756973077856,-0.47557603686635946,0.0
2018-12-26,1.0,-0.0,-0.6207652115287375,-0.0,-0.3201223182682815,-0.4669523970046471,0.0
2018-12-27,1.0,-0.0,-0.6077430687428789,-0.0,-0.30091625522218,-0.4650826053930877,0.0
2018-12-28,1.0,-0.0,-0.6110860641150369,-0.0,-0.2992667821465012,-0.46252046603231856,0.0
2018-12-31,1.0,-0.0,-0.6403536393363207,-0.0,-0.3109119534940051,-0.4709216422429454,0.0
2019-01-02,1.0,-0.0,-0.6405962190984004,-0.0,-0.3087009209888512,-0.4743577314590402,0.0
2019-01-03,1.0,-0.0,-0.6403111294191766,-0.0,-0.3104994063340522,-0.4723157818217064,0.0
2019-01-04,1.0,-0.0,-0.6407828129919829,-0.0,-0.3090318986605953,-0.47225518928476273,0.0
2019-01-07,1.0,-0.0,-0.6272196429426123,-0.0,-0.3035945053367156,-0.4623318814914086,0.0
2019-01-08,1.0,-0.0,-0.6163532532078086,-0.0,-0.31229839191417175,-0.4608014145420659,0.0
2019-01-09,1.0,-0.0,-0.6037424720390021,-0.0,-0.31433419367173315,-0.4717522225408661,0.0
2019-01-10,1.0,-0.0,-0.6031825675578811,-0.0,-0.314720569612692,-0.47141184622368765,0.0
2019-01-11,1.0,-0.0,-0.596780375622844,-0.0,-0.3190877730931392,-0.47968570333461097,0.0
2019-01-14,1.0,-0.0,-0.6025810482805029,-0.0,-0.33145081829323975,-0.4692028550142991,0.0
2019-01-15,1.0,-0.0,-0.5981186999302331,-0.0,-0.3309596554959463,-0.47665215194745836,0.0
2019-01-16,1.0,-0.0,-0.6708384154425413,-0.0,-0.4814922840324548,-0.49917802407594003,0.0
2019-01-17,1.0,-0.0,-0.6694946709793733,-0.0,-0.4814942467787263,-0.5002916379447478,0.0
2019-01-18,1.0,-0.0,-0.6607999999999999,-0.0,-0.48514666666666667,-0.52072,0.0
2019-01-22,1.0,-0.0,-0.714503898609362,-0.0,-0.4734599823155864,-0.49149272527531424,0.0
2019-01-23,1.0,-0.0,-0.7007481296758106,-0.0,-0.47979513581637306,-0.500898291904647,0.0
2019-01-24,1.0,-0.0,-0.6973239663216604,-0.0,-0.48530594733737337,-0.4987665576232102,0.0
2019-01-25,1.0,-0.0,-0.6870042377485602,-0.0,-0.5225741605998044,-0.5069270889927198,0.0
2019-01-28,1.0,-0.0,-0.6820198720566217,-0.0,-0.5331700013610998,-0.5070096638083571,0.0
2019-01-29,1.0,-0.0,-0.6769830665612303,-0.0,-0.5322716985248003,-0.5175469691598724,0.0
2019-01-30,1.0,-0.0,-0.6794651384909264,-0.0,-0.5351071087460771,-0.5143402919907218,0.0
2019-01-31,1.0,-0.0,-0.6705621381810312,-0.0,-0.5216956121841693,-0.512930801276849,0.0
2019-02-01,1.0,-0.0,-0.6687791138554869,-0.0,-0.5283013757989383,-0.5111851370382406,0.0
2019-02-04,1.0,-0.0,-0.666720959904444,-0.0,-0.5245812634036431,-0.5233325189347667,0.0
2019-02-05,1.0,-0.0,-0.6643673790837248,-0.0,-0.5205985389566304,-0.5307280775602204,0.0
2019-02-06,1.0,-0.0,-0.658671737063697,-0.0,-0.5212005975825071,-0.5363846258318621,0.0
2019-02-07,1.0,-0.0,-0.6494881655202297,-0.0,-0.5177381790608243,-0.5408925960028165,0.0
2019-02-08,1.0,-0.0,-0.6574915254237288,-0.0,-0.5331525423728813,-0.5212203389830509,0.0
2019-02-11,1.0,-0.0,-0.6481360721660689,-0.0,-0.5361102054124552,-0.5328496902510598,0.0
2019-02-12,1.0,-0.0,-0.645080471664715,-0.0,-0.5451104272759456,-0.5330464856621552,0.0
2019-02-13,1.0,-0.0,-0.6468701584626675,-0.0,-0.5435296675817456,-0.5276562202712619,0.0
2019-02-14,1.0,-0.0,-0.6273467941905774,-0.0,-0.5659827243249135,-0.5315676176462574,0.0
2019-02-15,1.0,-0.0,-0.6270594653573377,-0.0,-0.5676759410801964,-0.5330332787779597,0.0
2019-02-19,1.0,-0.0,-0.6222282905516111,-0.0,-0.5749044238121245,-0.5336155106499181,0.0
2019-02-20,1.0,-0.0,-0.5977871786527823,-0.0,-0.582709621433995,-0.5312940666015837,0.0
2019-02-21,1.0,-0.0,-0.5928437728888045,-0.0,-0.5834034126359764,-0.5365271410357269,0.0
2019-02-22,1.0,-0.0,-0.5894716858320677,-0.0,-0.5902853113473638,-0.5323551746582773,0.0
2019-02-25,1.0,-0.0,-0.585302123026674,-0.0,-0.59858464888405,-0.5379695155144256,0.0
2019-02-26,1.0,-0.0,-0.5873966042664345,-0.0,-0.5961852416195037,-0.5373313016978667,0.0
2019-02-27,1.0,-0.0,-0.5861543899719934,-0.0,-0.5931696440710227,-0.5397938929222068,0.0
2019-02-28,1.0,-0.0,-0.5951265995099374,-0.0,-0.6023686359923768,-0.5250748706779199,0.0
2019-03-01,1.0,-0.0,-0.5963250306247448,-0.0,-0.6051721791207295,-0.5207023274806043,0.0
2019-03-04,1.0,-0.0,-0.5909919221040607,-0.0,-0.6063045665950445,-0.5225337938912612,0.0
2019-03-05,1.0,-0.0,-0.5808148249080256,-0.0,-0.619948221828587,-0.5244038697370214,0.0
2019-03-06,1.0,-0.0,-0.5762748781616706,-0.0,-0.623921152223039,-0.5224482016934847,0.0
2019-03-07,1.0,-0.0,-0.5636507029996465,-0.0,-0.6319110168339181,-0.5239726958744664,0.0
2019-03-08,1.0,-0.0,-0.5643291447101743,-0.0,-0.6221051209296041,-0.515903256316714,0.0
2019-03-11,1.0,-0.0,-0.563584443840087,-0.0,-0.6227903181941801,-0.5332336143595322,0.0
2019-03-12,1.0,-0.0,-0.5376181992599698,-0.0,-0.6372755927093325,-0.565958613128683,0.0
2019-03-13,1.0,-0.0,-0.5451768267510664,-0.0,-0.6405669464703454,-0.5664235585523599,0.0
2019-03-14,1.0,-0.0,-0.5431264254114803,-0.0,-0.6429258373863106,-0.5617289039100927,0.0
2019-03-15,1.0,-0.0,-0.5383196100570043,-0.0,-0.6472613113760912,-0.5682537934073197,0.0
2019-03-18,1.0,-0.0,-0.5460446022412071,-0.0,-0.6523632530788861,-0.5753633640297349,0.0
2019-03-19,1.0,-0.0,-0.5508736727698353,-0.0,-0.6467965331772706,-0.5891647855530474,0.0
2019-03-20,1.0,-0.0,-0.5618376534407069,-0.0,-0.6439336744680256,-0.5904146743841401,0.0
2019-03-21,1.0,-0.0,-0.5647738101911542,-0.0,-0.6398060429396267,-0.5982678401255676,0.0
2019-03-22,1.0,-0.0,-0.5616480793060719,-0.0,-0.6675960346964065,-0.5870226427847245,0.0
2019-03-25,1.0,-0.0,-0.5367760374345036,-0.0,-0.678864636162403,-0.5863711507747486,0.0
2019-03-26,1.0,-0.0,-0.5509646528657935,-0.0,-0.6776228700183073,-0.5879171947613013,0.0
2019-03-27,1.0,-0.0,-0.5566334851808109,-0.0,-0.6720094482874979,-0.5833755131882347,0.0
2019-03-28,1.0,-0.0,-0.5554930211616389,-0.0,-0.669687077892841,-0.5888676271949572,0.0
2019-03-29,1.0,-0.0,-0.5535704253047924,-0.0,-0.6647845384572166,-0.5908197089724142,0.0
2019-04-01,1.0,-0.0,-0.5607529147352156,-0.0,-0.6618626211546565,-0.5867678044669195,0.0
2019-04-02,1.0,-0.0,-0.5693440878283762,-0.0,-0.671203719262869,-0.560101943650927,0.0
2019-04-03,1.0,-0.0,-0.5673971527855622,-0.0,-0.6852090572805739,-0.5497702051339536,0.0
2019-04-04,1.0,-0.0,-0.5634290823739802,-0.0,-0.6657259416564212,-0.5650776796691629,0.0
2019-04-05,1.0,-0.0,-0.5541976620616366,-0.0,-0.6702556071368645,-0.5721237205660272,0.0
2019-04-08,1.0,-0.0,-0.550930323517908,-0.0,-0.6739118287981226,-0.568894228082919,0.0
2019-04-09,1.0,-0.0,-0.5403566729191747,-0.0,-0.7022593017721661,-0.5570144740894202,0.0
2019-04-10,1.0,-0.0,-0.5348954396573443,-0.0,-0.7007362615828223,-0.5638140029674421,0.0
2019-04-11,1.0,-0.0,-0.5243390096347748,-0.0,-0.7223000224064531,-0.5541676002688775,0.0
2019-04-12,1.0,-0.0,-0.5265973836802151,-0.0,-0.7219810078713691,-0.5526205215832377,0.0
2019-04-15,1.0,-0.0,-0.5294529957663947,-0.0,-0.7148344407996188,-0.5594527153951833,0.0
2019-04-16,1.0,-0.0,-0.5280892576810944,-0.0,-0.7151827764072662,-0.560019062570083,0.0
2019-04-17,1.0,-0.0,-0.5161335617400096,-0.0,-0.7183015529781797,-0.5738436912016625,0.0
2019-04-18,1.0,-0.0,-0.5106460674157304,-0.0,-0.710870786516854,-0.5874438202247192,0.0
2019-04-22,1.0,-0.0,-0.509085274811956,-0.0,-0.7156097698397048,-0.5924444319238245,0.0
2019-04-23,1.0,-0.0,-0.5054920295161381,-0.0,-0.7179631611558609,-0.5929702022193433,0.0
2019-04-24,1.0,-0.0,-0.5077959793610963,-0.0,-0.7209236755293653,-0.5908027180195675,0.0
2019-04-25,1.0,-0.0,-0.508255016510033,-0.0,-0.7260463409815708,-0.587898286907685,0.0
2019-04-26,1.0,-0.0,-0.5002401740555509,-0.0,-0.7406402757763274,-0.5846966742957249,0.0
2019-04-29,1.0,-0.0,-0.49429249547920434,-0.0,-0.739884719710669,-0.5913200723327305,0.0
2019-04-30,1.0,-0.0,-0.4917490816614863,-0.0,-0.7427804464538005,-0.591155693698785,0.0
2019-05-01,1.0,-0.0,-0.48842271917672664,-0.0,-0.7551666619547086,-0.5835571513386673,0.0
2019-05-02,1.0,-0.0,-0.49182186693879865,-0.0,-0.7610341015392466,-0.5818521983161834,0.0
2019-05-03,1.0,-0.0,-0.49988660202982366,-0.0,-0.7556840732550888,-0.5793785791234337,0.0
2019-05-06,1.0,-0.0,-0.49448404616429054,-0.0,-0.7588821000226296,-0.575356415478615,0.0
2019-05-07,1.0,-0.0,-0.495690751363418,-0.0,-0.7574387521546244,-0.5726073073553929,0.0
2019-05-08,1.0,-0.0,-0.499957807094034,-0.0,-0.7431014598745466,-0.5698011307698799,0.0
2019-05-09,1.0,-0.0,-0.5010127152019804,-0.0,-0.7444863283447732,-0.5675987397321931,0.0
2019-05-10,1.0,-0.0,-0.4997610009841136,-0.0,-0.7496977365387318,-0.5622662730212288,0.0
2019-05-13,1.0,-0.0,-0.500393457366084,-0.0,-0.7482153898038334,-0.5618009105727615,0.0
2019-05-14,1.0,-0.0,-0.5009373513528638,-0.0,-0.7401438204762304,-0.5569825680629005,0.0
2019-05-15,1.0,-0.0,-0.5000279579512413,-0.0,-0.7420599418474614,-0.5537072243346007,0.0
2019-05-16,1.0,-0.0,-0.502924140246803,-0.0,-0.738086576937068,-0.557237596888379,0.0
2019-05-17,1.0,-0.0,-0.5041530329725649,-0.0,-0.7379254411723578,-0.5545767262354224,0.0
2019-05-20,1.0,-0.0,-0.498532412713499,-0.0,-0.7405585217901769,-0.5563413747798619,0.0
2019-05-21,1.0,-0.0,-0.5077647977249282,-0.0,-0.7267404578024368,-0.5535729221847381,0.0
2019-05-22,1.0,-0.0,-0.5037273991655077,-0.0,-0.7294575799721835,-0.5484283727399166,0.0
2019-05-23,1.0,-0.0,-0.5042822979812024,-0.0,-0.731438740893165,-0.544991935932373,0.0
2019-05-24,1.0,-0.0,-0.4882876389543426,-0.0,-0.7334571563219028,-0.5503839436697807,0.0
2019-05-28,1.0,-0.0,-0.49369050254593755,-0.0,-0.7234336949302633,-0.5501992472880229,0.0
2019-05-29,1.0,-0.0,-0.49959943644852073,-0.0,-0.7228652725213405,-0.5400701676841902,0.0
2019-05-30,1.0,-0.0,-0.4973244331659955,-0.0,-0.7193413140618967,-0.5416505764881117,0.0
2019-05-31,1.0,-0.0,-0.5031481276924776,-0.0,-0.7114492433447477,-0.5469457638351928,0.0
2019-06-03,1.0,-0.0,-0.5100648993510065,-0.0,-0.7161478385216147,-0.5237322626773733,0.0
2019-06-04,1.0,-0.0,-0.5073713797569511,-0.0,-0.7511918212130398,-0.4970927829369782,0.0
2019-06-05,1.0,-0.0,-0.49927419133959633,-0.0,-0.7558270110377694,-0.48377201391361513,0.0
2019-06-06,1.0,-0.0,-0.5056665754174651,-0.0,-0.7412263892690939,-0.490583082398029,0.0
2019-06-07,1.0,-0.0,-0.5124301828934399,-0.0,-0.7357627861132406,-0.4897327784470485,0.0
2019-06-10,1.0,-0.0,-0.5113854069735617,-0.0,-0.7269418140018612,-0.4985768241283048,0.0
2019-06-11,1.0,-0.0,-0.5139273854935645,-0.0,-0.7316885754274267,-0.49872389472817585,0.0
2019-06-12,1.0,-0.0,-0.5253056972089707,-0.0,-0.7281899435214125,-0.48818336349180236,0.0
2019-06-13,1.0,-0.0,-0.5210764794727448,-0.0,-0.7273925580118084,-0.49767952766717016,0.0
2019-06-14,1.0,-0.0,-0.5135290889132821,-0.0,-0.7367178924259056,-0.4939901207464325,0.0
2019-06-17,1.0,-0.0,-0.50938065719458,-0.0,-0.7457348181469088,-0.4877667452959569,0.0
2019-06-18,1.0,-0.0,-0.4932315549575771,-0.0,-0.7532057442543727,-0.4994096488096872,0.0
2019-06-19,1.0,-0.0,-0.4897483690587139,-0.0,-0.7588673866564333,-0.4924620360725837,0.0
2019-06-20,1.0,-0.0,-0.49270153103221204,-0.0,-0.7573396257476814,-0.4937441694561817,0.0
2019-06-21,1.0,-0.0,-0.49669455493073655,-0.0,-0.7500480043889728,-0.49636538197778085,0.0
2019-06-24,1.0,-0.0,-0.4973133018971379,-0.0,-0.7499451694264723,-0.49424278977958114,0.0
2019-06-25,1.0,-0.0,-0.47345677324070784,-0.0,-0.7619177857396822,-0.49963077428000985,0.0
2019-06-26,1.0,-0.0,-0.4701968622511842,-0.0,-0.7367412315527202,-0.5310626180762806,0.0
2019-06-27,1.0,-0.0,-0.4648404328174223,-0.0,-0.7453225585536228,-0.5291877824955485,0.0
2019-06-28,1.0,-0.0,-0.44341560967591703,-0.0,-0.76495082595951,-0.5311344273073446,0.0
2019-07-01,1.0,-0.0,-0.44382930906898344,-0.0,-0.7626277852385781,-0.5342450735878531,0.0
2019-07-02,1.0,-0.0,-0.4436310796731919,-0.0,-0.7646268574875255,-0.5334484838515107,0.0
2019-07-03,1.0,-0.0,-0.4466865900803334,-0.0,-0.7604803553313411,-0.534587228909056,0.0
2019-07-05,1.0,-0.0,-0.4394953373560066,-0.0,-0.7660998354360944,-0.5371640153592979,0.0
2019-07-08,1.0,-0.0,-0.44280817221993696,-0.0,-0.75990675990676,-0.5396407514054573,0.0
2019-07-09,1.0,-0.0,-0.44110316873442335,-0.0,-0.7592912113493824,-0.5383562019006929,0.0
2019-07-10,1.0,-0.0,-0.4298373158486736,-0.0,-0.775205069819758,-0.5383940083948314,0.0
2019-07-11,1.0,-0.0,-0.429140127388535,-0.0,-0.779815506259609,-0.536486931693389,0.0
2019-07-12,1.0,-0.0,-0.4226152874289324,-0.0,-0.7866461589167513,-0.5373122030267241,0.0
2019-07-15,1.0,-0.0,-0.4398560281349599,-0.0,-0.796131443015716,-0.5115672051873832,0.0
2019-07-16,1.0,-0.0,-0.44821413818742595,-0.0,-0.7938479332470466,-0.5117726434059428,0.0
2019-07-17,1.0,-0.0,-0.4398398342340324,-0.0,-0.8348500546019657,-0.5254109147929326,0.0
2019-07-18,1.0,-0.0,-0.44047752180720195,-0.0,-0.8384869156788191,-0.5168306866472825,0.0
2019-07-19,1.0,-0.0,-0.43872193051055747,-0.0,-0.8373924701150708,-0.5168696235057535,0.0
2019-07-22,1.0,-0.0,-0.42685247369599283,-0.0,-0.8305070517125588,-0.5409111260353705,0.0
2019-07-23,1.0,-0.0,-0.43157718026915864,-0.0,-0.8277048767521893,-0.5386530874905571,0.0
2019-07-24,1.0,-0.0,-0.43298392732354996,-0.0,-0.8292662473794549,-0.533025856044724,0.0
2019-07-25,1.0,-0.0,-0.4320290665176076,-0.0,-0.8308552263834544,-0.5319731693683623,0.0
2019-07-26,1.0,-0.0,-0.42152341020265544,-0.0,-0.8397763801537386,-0.5339203354297694,0.0
2019-07-29,1.0,-0.0,-0.42022780063246856,-0.0,-0.8418268827134583,-0.5364788850642264,0.0
2019-07-30,1.0,-0.0,-0.42203375598287013,-0.0,-0.8391972457805021,-0.5377725529711423,0.0
2019-07-31,1.0,-0.0,-0.4276370954217676,-0.0,-0.8347867404550282,-0.5325619095533568,0.0
2019-08-01,1.0,-0.0,-0.4405649055234586,-0.0,-0.8265650729855705,-0.5238773060928299,0.0
2019-08-02,1.0,-0.0,-0.44283988424690246,-0.0,-0.8249374877082571,-0.5417638299665665,0.0
2019-08-05,1.0,-0.0,-0.4377107215104518,-0.0,-0.8314508878399641,-0.540458530006743,0.0
2019-08-06,1.0,-0.0,-0.4394167084098626,-0.0,-0.8050036177436413,-0.5384593977848278,0.0
2019-08-07,1.0,-0.0,-0.4401588359435744,-0.0,-0.7963178940353216,-0.5403754304120848,0.0
2019-08-08,1.0,-0.0,-0.4392664028095211,-0.0,-0.7999331066391661,-0.5480238586320307,0.0
2019-08-09,1.0,-0.0,-0.4316914111280699,-0.0,-0.7894269460246982,-0.5539614263910088,0.0
2019-08-12,1.0,-0.0,-0.4275561478026707,-0.0,-0.8192720912800866,-0.5293578745731656,0.0
2019-08-13,1.0,-0.0,-0.402653033024734,-0.0,-0.8178250656349316,-0.5430979687715904,0.0
2019-08-14,1.0,-0.0,-0.41094343779258685,-0.0,-0.8036019166161811,-0.5391859888748141,0.0
2019-08-15,1.0,-0.0,-0.4267990749557884,-0.0,-0.7931165827778534,-0.5007754047068427,0.0
2019-08-16,1.0,-0.0,-0.42964858317227866,-0.0,-0.7868906007567303,-0.5055121539592237,0.0
2019-08-19,1.0,-0.0,-0.41720920138888884,-0.0,-0.7926161024305555,-0.5028483072916666,0.0
2019-08-20,1.0,-0.0,-0.42571258586186383,-0.0,-0.7889555952187788,-0.48966953323597817,0.0
2019-08-21,1.0,-0.0,-0.42203550616614716,-0.0,-0.7921127524054751,-0.4962732077517279,0.0
2019-08-22,1.0,-0.0,-0.42403898213318897,-0.0,-0.7826475365457498,-0.500406063887385,0.0
2019-08-23,1.0,-0.0,-0.4185617867888218,-0.0,-0.7826687989591522,-0.5093378147616079,0.0
2019-08-26,1.0,-0.0,-0.41282230715400764,-0.0,-0.7775744199816979,-0.5011035150993164,0.0
2019-08-27,1.0,-0.0,-0.4112998602300828,-0.0,-0.7728201268680788,-0.5037630362326632,0.0
2019-08-28,1.0,-0.0,-0.4052758435993572,-0.0,-0.7677557579003749,-0.5050615961435458,0.0
2019-08-29,1.0,-0.0,-0.38504917682274964,-0.0,-0.7806553346162071,-0.5069221723326919,0.0
2019-08-30,1.0,-0.0,-0.3814479758759641,-0.0,-0.7835775091399141,-0.5035625650468337,0.0
2019-09-03,1.0,-0.0,-0.3796358013170874,-0.0,-0.7838270189564613,-0.5027061615165169,0.0
2019-09-04,1.0,-0.0,-0.38314339854279533,-0.0,-0.7852624836531532,-0.5004670527636179,0.0
2019-09-05,1.0,-0.0,-0.40236230922362315,-0.0,-0.7794293297942934,-0.4724883875248839,0.0
2019-09-06,1.0,-0.0,-0.4001801897291854,-0.0,-0.7898404790926917,-0.4598282897874821,0.0
2019-09-09,1.0,-0.0,-0.40588734036352075,-0.0,-0.7892533517036723,-0.45442742832918237,0.0
2019-09-10,1.0,-0.0,-0.40927531620396146,-0.0,-0.7728104367194335,-0.4694932781799379,0.0
2019-09-11,1.0,-0.0,-0.40963951298442935,-0.0,-0.7654314438048754,-0.47749277169155685,0.0
2019-09-12,1.0,-0.0,-0.3970510516858683,-0.0,-0.7650354085191841,-0.48034034457245534,0.0
2019-09-13,1.0,-0.0,-0.3931069062887605,-0.0,-0.7617765814266488,-0.48412635579130714,0.0
2019-09-16,1.0,-0.0,-0.3970308034296602,-0.0,-0.7611940298507462,-0.48811792103313223,0.0
2019-09-17,1.0,-0.0,-0.3834735672328941,-0.0,-0.7685082288193893,-0.4939408371699212,0.0
2019-09-18,1.0,-0.0,-0.37491071664770775,-0.0,-0.7657469379116955,-0.5047750059522235,0.0
