Date,CUE,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-19,1.0,-0.8955386289445049,-2.9216539717083783,-0.0,-2.13411316648531,-2.116430903155604,0.0
2018-10-22,1.0,-0.8965486004167044,-2.9124920735573876,-0.0,-2.1336171754687925,-2.116043119847812,0.0
2018-10-23,1.0,-0.9042398985323428,-2.9134807030259102,-0.0,-2.1285558978075736,-2.1134263453524187,0.0
2018-10-24,1.0,-0.8973755656108597,-2.903710407239819,-0.0,-2.1302262443438913,-2.118552036199095,0.0
2018-10-25,1.0,-0.7537370154547758,-2.6835571319989864,-0.0,-2.0565830588632714,-1.9513554598429186,0.0
2018-10-26,1.0,-0.700202736948809,-2.676887987835783,-0.0,-2.1152221659064034,-1.9551444500760262,0.0
2018-10-29,1.0,-0.6338051904280417,-2.718065385911695,-0.0,-2.0945399393326594,-1.9795247724974723,0.0
2018-10-30,1.0,-0.6052454039467027,-2.722044189576657,-0.0,-2.0990892224658455,-2.006746500252994,0.0
2018-10-31,1.0,-0.6177528653894421,-2.659081402158454,-0.0,-2.0962101564460807,-1.9932234585459716,0.0
2018-11-01,1.0,-0.5926357880706431,-2.666694435188271,-0.0,-2.085971342885705,-1.9852549150283239,0.0
2018-11-02,1.0,-0.618450929274241,-2.6903540492809688,-0.0,-2.09637540997393,-2.0046253469010176,0.0
2018-11-05,1.0,-0.6088870080406263,-2.752687261955142,-0.0,-2.1161235717308506,-1.9861193398222599,0.0
2018-11-06,1.0,-0.6147665764546685,-2.75515899864682,-0.0,-2.109861299052774,-1.9776725304465494,0.0
2018-11-07,1.0,-0.6286033904139059,-2.806557094914379,-0.0,-2.1503312967902937,-2.0197057051888825,0.0
2018-11-08,1.0,-0.5498229640870005,-2.780053953802057,-0.0,-2.097875569044006,-2.0025290844714214,0.0
2018-11-09,1.0,-0.5488442719757044,-2.7815083516112704,-0.0,-2.1019908891513412,-2.0036274675215116,0.0
2018-11-12,1.0,-0.542510460251046,-2.730292887029289,-0.0,-2.107782426778243,-1.9876150627615063,0.0
2018-11-13,1.0,-0.5421224012690992,-2.7228855306003172,-0.0,-2.101861901978793,-1.9824663939216833,0.0
2018-11-14,1.0,-0.5435345187411303,-2.7213456882878373,-0.0,-2.1015944569663576,-1.9814675682444278,0.0
2018-11-15,1.0,-0.5395845499290899,-2.722032201551681,-0.0,-2.101610077584049,-1.979060649036456,0.0
2018-11-16,1.0,-0.5285215366705471,-2.695326791950773,-0.0,-2.0982870447364044,-1.993181440212872,0.0
2018-11-19,1.0,-0.5379362038810693,-2.6967602232031314,-0.0,-2.0984425751644875,-1.9953360539685183,0.0
2018-11-20,1.0,-0.4876461867896557,-2.6718003623785207,-0.0,-2.081782243452479,-1.9945643221874485,0.0
2018-11-21,1.0,-0.5180004965654226,-2.6972606140859057,-0.0,-2.119755027724903,-1.9411569974344118,0.0
2018-11-23,1.0,-0.5201915930299778,-2.6673548600214714,-0.0,-2.1286646296143363,-1.9421917581963828,0.0
2018-11-26,1.0,-0.5190921891824734,-2.692371407272426,-0.0,-2.129710925205003,-1.9416880642756562,0.0
2018-11-27,1.0,-0.4916215089620675,-2.7413922467694873,-0.0,-2.1484785327219673,-1.9553980825343893,0.0
2018-11-28,1.0,-0.4908939014202172,-2.7606516290726817,-0.0,-2.1466165413533838,-1.9560568086883876,0.0
2018-11-29,1.0,-0.42280130293159607,-2.694788273615635,-0.0,-2.0977198697068404,-1.9280130293159607,0.0
2018-11-30,1.0,-0.42245901639344263,-2.7112295081967215,-0.0,-2.112459016393443,-1.9505737704918031,0.0
2018-12-03,1.0,-0.4170933113129645,-2.7360033030553264,-0.0,-2.1350949628406277,-1.9694467382328653,0.0
2018-12-04,1.0,-0.39709502708025607,-2.7339569998358773,-0.0,-2.1184966354833414,-1.9565074675857541,0.0
2018-12-06,1.0,-0.38822264494251923,-2.634686957240923,-0.0,-2.2657348440989167,-1.9819700603754857,0.0
2018-12-07,1.0,-0.37574850299401197,-2.6516134397870923,-0.0,-2.283599467731204,-2.0057385229540916,0.0
2018-12-10,1.0,-0.2832316818447656,-2.7243712925056394,-0.0,-2.3468125992146374,-2.000417745843429,0.0
2018-12-11,1.0,-0.2991302893460445,-2.720939956514467,-0.0,-2.3532363271450074,-1.9892958688743936,0.0
2018-12-12,1.0,-0.2994647934437197,-2.720689078441211,-0.0,-2.352650944974076,-1.9897976250209066,0.0
2018-12-13,1.0,-0.3002257336343115,-2.7193378480060195,-0.0,-2.3518936543767244,-1.9890477384834047,0.0
2018-12-14,1.0,-0.3162701072386059,-2.6844001340482575,-0.0,-2.3815348525469173,-1.9958947721179625,0.0
2018-12-17,1.0,-0.2566177710335525,-2.7168268420165234,-0.0,-2.374557410217501,-2.0823638509526217,0.0
2018-12-18,1.0,-0.2107127794179671,-2.705778152678195,-0.0,-2.3978068325601014,-2.121045972163644,0.0
2018-12-19,1.0,-0.20148812040246894,-2.7147205546630593,-0.0,-2.4095713198613344,-2.129449564555678,0.0
2018-12-20,1.0,-0.1946398659966499,-2.6664154103852593,-0.0,-2.4097152428810715,-2.1045226130653267,0.0
2018-12-21,1.0,-0.17625661375661375,-2.6480654761904763,-0.0,-2.3894675925925926,-2.0534887566137567,0.0
2018-12-24,1.0,-0.11745021221025138,-2.584720861900098,-0.0,-2.3685112634671888,-2.0911687887691803,0.0
2018-12-26,1.0,-0.11027811366384523,-2.6094316807738815,-0.0,-2.296977025392987,-2.0445787988714232,0.0
2018-12-27,1.0,-0.0,-2.5986552469382853,-0.0,-2.207236052189226,-2.198591211078204,0.0
2018-12-28,1.0,-0.0,-2.613471167824261,-0.0,-2.235583912130512,-2.227103860442578,0.0
2018-12-31,1.0,-0.0,-2.610891169103983,-0.0,-2.2385069079744686,-2.230104225579704,0.0
2019-01-02,1.0,-0.0,-2.604109589041096,-0.0,-2.2273972602739724,-2.2265108783239325,0.0
2019-01-03,1.0,-0.0,-2.6416653034516604,-0.0,-2.2439064289219695,-2.2937183052511045,0.0
2019-01-04,1.0,-0.0,-2.750104997900042,-0.0,-2.24855102897942,-2.4011759764804705,0.0
2019-01-07,1.0,-0.0,-2.735479475387498,-0.0,-2.3430420711974107,-2.4379151762902405,0.0
2019-01-08,1.0,-0.0,-2.713571246927185,-0.0,-2.3382215817580736,-2.42493854369755,0.0
2019-01-09,1.0,-0.0,-2.6792484766418414,-0.0,-2.3386086662153014,-2.445243737305349,0.0
2019-01-10,1.0,-0.0,-2.703855339474582,-0.0,-2.356789491641078,-2.468867280791539,0.0
2019-01-11,1.0,-0.0,-2.7199825859817155,-0.0,-2.428733130169787,-2.558293426208098,0.0
2019-01-14,1.0,-0.0,-2.720824993473153,-0.0,-2.4374728048037597,-2.5442520233226005,0.0
2019-01-15,1.0,-0.0,-2.745995423340961,-0.0,-2.4625066009505368,-2.5927653582115826,0.0
2019-01-16,1.0,-0.0,-2.821859410430839,-0.0,-2.4965079365079363,-2.7518367346938777,0.0
2019-01-17,1.0,-0.0,-2.8847820075583006,-0.0,-2.5394045534150615,-2.793252834362614,0.0
2019-01-18,1.0,-0.0,-2.849194593593779,-0.0,-2.545639696352527,-2.8627106091464545,0.0
2019-01-22,1.0,-0.0,-3.056267244777296,-0.0,-2.7638943634213637,-3.0339968466692944,0.0
2019-01-23,1.0,-0.0,-2.9063813153522915,-0.0,-2.752956122349262,-3.1130655721684746,0.0
2019-01-24,1.0,-0.0,-2.920969958766935,-0.0,-2.7671313567641858,-3.1292951109365794,0.0
2019-01-25,1.0,-0.0,-2.8277806253203486,-0.0,-3.017631983598155,-3.4057406458226556,0.0
2019-01-28,1.0,-0.0,-2.7752042187984696,-0.0,-3.135663323337814,-3.429324785441009,0.0
2019-01-29,1.0,-0.0,-2.695603040887611,-0.0,-3.12245736593384,-3.4552085473597702,0.0
2019-01-30,1.0,-0.0,-2.708978328173375,-0.0,-3.1432404540763677,-3.4676986584107325,0.0
2019-01-31,1.0,-0.0,-2.7548226509023026,-0.0,-3.0728064716863717,-3.543663140427297,0.0
2019-02-01,1.0,-0.0,-2.7480813109313416,-0.0,-3.092719352831363,-3.5304915992532666,0.0
2019-02-04,1.0,-0.0,-2.7343345416882445,-0.0,-3.085965820818229,-3.536923873640601,0.0
2019-02-05,1.0,-0.0,-2.7080783988385355,-0.0,-3.0742507518407134,-3.5877838846831898,0.0
2019-02-06,1.0,-0.0,-2.664429530201342,-0.0,-3.059163655136809,-3.601652039235932,0.0
2019-02-07,1.0,-0.0,-2.6651172399545504,-0.0,-3.0685879557896913,-3.595806218365871,0.0
2019-02-08,1.0,-0.0,-2.6385529715762273,-0.0,-3.0876485788113692,-3.609715762273902,0.0
2019-02-11,1.0,-0.0,-2.7667763157894734,-0.0,-3.414912280701754,-3.783223684210526,0.0
2019-02-12,1.0,-0.0,-2.7757361080363068,-0.0,-3.488709320345362,-3.8048483506752264,0.0
2019-02-13,1.0,-0.0,-2.8237493128092357,-0.0,-3.4344145134689392,-3.7368884002199008,0.0
2019-02-14,1.0,-0.0,-2.813190568401868,-0.0,-3.630709648023693,-3.9469187834605304,0.0
2019-02-15,1.0,-0.0,-2.885230909922268,-0.0,-3.6141975308641974,-3.931755829903978,0.0
2019-02-19,1.0,-0.0,-2.8465042131632887,-0.0,-3.624231382373036,-3.9161922113413805,0.0
2019-02-20,1.0,-0.0,-2.877959510465516,-0.0,-3.643257463113348,-3.9165046322772508,0.0
2019-02-21,1.0,-0.0,-2.883462946020128,-0.0,-3.643641354071363,-3.9094236047575475,0.0
2019-02-22,1.0,-0.0,-2.918062887307781,-0.0,-3.656759238007804,-3.9008492081707598,0.0
2019-02-25,1.0,-0.0,-2.892407257598521,-0.0,-3.713972032820987,-3.950306252166879,0.0
2019-02-26,1.0,-0.0,-2.8941462285978714,-0.0,-3.715872281351226,-3.9586996760758906,0.0
2019-02-27,1.0,-0.0,-2.8774647887323943,-0.0,-3.843661971830986,-4.015845070422535,0.0
2019-02-28,1.0,-0.0,-2.8670819132683043,-0.0,-3.8402867552003763,-4.04489364202609,0.0
2019-03-01,1.0,-0.0,-2.8733121991311497,-0.0,-3.831983092638253,-4.03604555594693,0.0
2019-03-04,1.0,-0.0,-2.878294482839405,-0.0,-3.7946585451563783,-4.040763734332904,0.0
2019-03-05,1.0,-0.0,-2.826459875455293,-0.0,-3.8726354129949474,-4.050405357772294,0.0
2019-03-06,1.0,-0.0,-2.818673565380997,-0.0,-3.892991533396049,-4.047507055503292,0.0
2019-03-07,1.0,-0.0,-2.7262126865671643,-0.0,-3.9208255597014925,-4.013409514925373,0.0
2019-03-08,1.0,-0.0,-2.7089632186644446,-0.0,-4.095345792167599,-4.099154862516367,0.0
2019-03-11,1.0,-0.0,-2.739305301645338,-0.0,-4.169408897014016,-4.278976234003657,0.0
2019-03-12,1.0,-0.0,-2.4525435704192184,-0.0,-4.016721620348564,-4.306523787093735,0.0
2019-03-13,1.0,-0.0,-2.5187274909963984,-0.0,-4.112364945978391,-4.373709483793517,0.0
2019-03-14,1.0,-0.0,-2.508551608659251,-0.0,-4.0998684367898575,-4.3518717856715705,0.0
2019-03-15,1.0,-0.0,-2.4877167630057806,-0.0,-4.136440269749518,-4.4182321772639686,0.0
2019-03-18,1.0,-0.0,-2.5749906959434314,-0.0,-4.262002232973576,-4.568415829301575,0.0
2019-03-19,1.0,-0.0,-2.596673336668334,-0.0,-4.269509754877439,-4.640070035017509,0.0
2019-03-20,1.0,-0.0,-2.5859776746519505,-0.0,-4.2656465571303155,-4.690706133199549,0.0
2019-03-21,1.0,-0.0,-2.6039716670882873,-0.0,-4.418416392613205,-4.626233240576777,0.0
2019-03-22,1.0,-0.0,-2.691176470588235,-0.0,-4.8544117647058815,-4.823262032085561,0.0
2019-03-25,1.0,-0.0,-2.3698894317305217,-0.0,-4.789148881460529,-4.697737207508356,0.0
2019-03-26,1.0,-0.0,-2.3820546163849157,-0.0,-4.797659297789337,-4.824187256176853,0.0
2019-03-27,1.0,-0.0,-2.337610160705028,-0.0,-4.804950751684811,-4.817522032141005,0.0
2019-03-28,1.0,-0.0,-2.3298177083333336,-0.0,-4.822526041666666,-4.868489583333334,0.0
2019-03-29,1.0,-0.0,-2.3310793237971392,-0.0,-4.809882964889467,-4.862938881664499,0.0
2019-04-01,1.0,-0.0,-2.359744990892532,-0.0,-4.8023679417122045,-4.848685922456414,0.0
2019-04-02,1.0,-0.0,-2.3775301050473994,-0.0,-4.772226492441711,-4.6607737637714575,0.0
2019-04-03,1.0,-0.0,-2.401753008895866,-0.0,-4.954735740450027,-4.725667189952905,0.0
2019-04-04,1.0,-0.0,-2.40411772469315,-0.0,-5.033390523954071,-4.760459284677313,0.0
2019-04-05,1.0,-0.0,-2.3678024300052827,-0.0,-5.0483359746434235,-4.79041204437401,0.0
2019-04-08,1.0,-0.0,-2.3460828277499344,-0.0,-5.057504616196255,-4.785412819836455,0.0
2019-04-09,1.0,-0.0,-2.3008032128514055,-0.0,-5.250468540829987,-4.8356091030789825,0.0
2019-04-10,1.0,-0.0,-2.26494927923118,-0.0,-5.2491991457554725,-4.833422317138281,0.0
2019-04-11,1.0,-0.0,-2.2236000000000002,-0.0,-5.314800000000001,-4.794933333333334,0.0
2019-04-12,1.0,-0.0,-2.1984722770973266,-0.0,-5.247728170683525,-4.723692875016463,0.0
2019-04-15,1.0,-0.0,-2.2181673938913127,-0.0,-5.247653047732381,-4.75657807748248,0.0
2019-04-16,1.0,-0.0,-2.2232816845450936,-0.0,-5.266189908621375,-4.7538074427228185,0.0
2019-04-17,1.0,-0.0,-2.134316565709771,-0.0,-5.313405319989466,-4.720568870160654,0.0
2019-04-18,1.0,-0.0,-2.1667548267654055,-0.0,-5.32226924094155,-4.734990743189631,0.0
2019-04-22,1.0,-0.0,-2.170235546038544,-0.0,-5.4064507494646685,-4.8066113490364035,0.0
2019-04-23,1.0,-0.0,-2.1839635290962724,-0.0,-5.411102172164119,-4.813354786806115,0.0
2019-04-24,1.0,-0.0,-2.135272145144077,-0.0,-5.381136606189968,-4.824039487726788,0.0
2019-04-25,1.0,-0.0,-2.1331906926985824,-0.0,-5.420032094142819,-4.819202995453329,0.0
2019-04-26,1.0,-0.0,-2.119984002133049,-0.0,-5.452739634715371,-4.758832155712572,0.0
2019-04-29,1.0,-0.0,-2.1304579339723104,-0.0,-5.443823216187433,-4.737886048988285,0.0
2019-04-30,1.0,-0.0,-2.1210547343188173,-0.0,-5.457184711679318,-4.7391130643228125,0.0
2019-05-01,1.0,-0.0,-2.1351822079314045,-0.0,-5.52518756698821,-4.737272240085745,0.0
2019-05-02,1.0,-0.0,-2.141807003475007,-0.0,-5.464982624966586,-4.758620689655173,0.0
2019-05-03,1.0,-0.0,-2.133583188328202,-0.0,-5.481193949939767,-4.770311872573952,0.0
2019-05-06,1.0,-0.0,-2.013818761626362,-0.0,-5.475285676322084,-4.7981663566303485,0.0
2019-05-07,1.0,-0.0,-2.031927630703738,-0.0,-5.467473726220567,-4.803778102966609,0.0
2019-05-08,1.0,-0.0,-2.0317752100840334,-0.0,-5.341386554621848,-4.757090336134453,0.0
2019-05-09,1.0,-0.0,-2.0266579120157586,-0.0,-5.372422849638871,-4.732895600787919,0.0
2019-05-10,1.0,-0.0,-2.0316961362148005,-0.0,-5.3544204322200395,-4.711460379829731,0.0
2019-05-13,1.0,-0.0,-2.024625407166124,-0.0,-5.307622149837133,-4.697068403908795,0.0
2019-05-14,1.0,-0.0,-1.8285118582225697,-0.0,-5.467683085744071,-4.734818868908001,0.0
2019-05-15,1.0,-0.0,-1.8529602280088093,-0.0,-5.477911646586346,-4.6241741158181116,0.0
2019-05-16,1.0,-0.0,-1.8609778238879522,-0.0,-5.480352742834912,-4.627156010893529,0.0
2019-05-17,1.0,-0.0,-1.8558582040922715,-0.0,-5.47543333767757,-4.7014205656197054,0.0
2019-05-20,1.0,-0.0,-1.8092523001166254,-0.0,-5.458727484773876,-4.690423739795257,0.0
2019-05-21,1.0,-0.0,-1.8179807442102525,-0.0,-5.476841009627895,-4.715977101223003,0.0
2019-05-22,1.0,-0.0,-1.7842523790900795,-0.0,-5.530830400208577,-4.721027245469952,0.0
2019-05-23,1.0,-0.0,-1.7804497595216433,-0.0,-5.531652151306383,-4.686728194462498,0.0
2019-05-24,1.0,-0.0,-1.685125563425628,-0.0,-5.507276239536382,-4.685898261429491,0.0
2019-05-28,1.0,-0.0,-1.6868231046931408,-0.0,-5.515600825167612,-4.690948942753996,0.0
2019-05-29,1.0,-0.0,-1.724752983446683,-0.0,-5.50455537020403,-4.602592069806237,0.0
2019-05-30,1.0,-0.0,-1.7118251928020567,-0.0,-5.511439588688947,-4.630077120822622,0.0
2019-05-31,1.0,-0.0,-1.716233599176743,-0.0,-5.531000771803447,-4.616156418832004,0.0
2019-06-03,1.0,-0.0,-1.746357531990371,-0.0,-5.489421005954643,-4.433548714050424,0.0
2019-06-04,1.0,-0.0,-1.7520933773154022,-0.0,-5.553920324790662,-4.381121542755646,0.0
2019-06-05,1.0,-0.0,-1.6961685823754793,-0.11966794380587485,-5.755555555555556,-4.2,0.0
2019-06-06,1.0,-0.0,-1.7887557368689444,-0.03748087710351861,-5.670448750637431,-4.252039775624682,0.0
2019-06-07,1.0,-0.0,-1.8568337999490967,-0.04530414863833036,-5.603461440570119,-4.220412318656146,0.0
2019-06-10,1.0,-0.0,-1.8590782476576349,-0.027728538870600155,-5.562041023043809,-4.212585464674602,0.0
2019-06-11,1.0,-0.0,-1.859876701772412,-0.10737220652453121,-5.601078859491395,-4.275237605959415,0.0
2019-06-12,1.0,-0.0,-1.8731669668124518,-0.11705685618729098,-5.605994340108052,-4.267172626704399,0.0
2019-06-13,1.0,-0.0,-1.9582089552238806,-0.18559377027903962,-5.615184944841013,-4.219597663854641,0.0
2019-06-14,1.0,-0.0,-1.909797822706065,-0.26632970451010884,-5.634525660964229,-4.1494297563504405,0.0
2019-06-17,1.0,-0.0,-1.9095151672284156,-0.25887995851698214,-5.648172154524241,-4.146746175784288,0.0
2019-06-18,1.0,-0.0,-1.9151334542627623,-0.26664939103394664,-5.6315107540813685,-4.143560507903602,0.0
2019-06-19,1.0,-0.0,-1.890979450226848,-0.37469975980784626,-5.878702962369895,-4.199626367760875,0.0
2019-06-20,1.0,-0.0,-1.9224091880341878,-0.3414797008547008,-5.883146367521367,-4.207532051282051,0.0
2019-06-21,1.0,-0.0,-1.9390308839190629,-0.33146964856230027,-5.848642172523961,-4.192891373801917,0.0
2019-06-24,1.0,-0.0,-1.8698501872659177,-0.34149277688603535,-5.863830925628679,-4.300963081861958,0.0
2019-06-25,1.0,-0.0,-1.7518189167340341,-0.3721368903260577,-5.985179196981946,-4.364322285098356,0.0
2019-06-26,1.0,-0.0,-1.7441672285906946,-0.3151719487525287,-5.918948078219826,-4.507889413351315,0.0
2019-06-27,1.0,-0.0,-1.7508824327993482,-0.37021449904968773,-5.956557154493619,-4.498099375509096,0.0
2019-06-28,1.0,-0.0,-1.6524813052345342,-0.40149558123725354,-6.028552005438477,-4.513528212100612,0.0
2019-07-01,1.0,-0.0,-1.694026762312043,-0.41426403641881643,-6.081252586563664,-4.605600772520347,0.0
2019-07-02,1.0,-0.0,-1.732700509010868,-0.39785390012381344,-6.033292062181868,-4.593204017058742,0.0
2019-07-03,1.0,-0.0,-1.7501719631311046,-0.38547255468427566,-6.019397441188609,-4.602008529371302,0.0
2019-07-05,1.0,-0.0,-1.7378423700391281,-0.3693404136389044,-6.148406931246506,-4.718697596422583,0.0
2019-07-08,1.0,-0.0,-1.747068676716918,-0.35608598548297044,-6.134003350083752,-4.721384701284199,0.0
2019-07-09,1.0,-0.0,-1.7283486494012812,-0.3572820941241994,-6.1193260930103035,-4.718602060707324,0.0
2019-07-10,1.0,-0.0,-1.7411322854360831,-0.35943803032410626,-6.097231882042009,-4.712199193211852,0.0
2019-07-11,1.0,-0.0,-1.7090407177363698,-0.4292615596963423,-6.032298136645962,-4.632022084195997,0.0
2019-07-12,1.0,-0.0,-1.7537758071220728,-0.4234446445891645,-6.051683525010393,-4.6274075100457255,0.0
2019-07-15,1.0,-0.0,-1.788673455154136,-0.4889105872506625,-6.101129864695215,-4.570372436881015,0.0
2019-07-16,1.0,-0.0,-1.774000278667967,-0.48070224327713534,-6.088755747526822,-4.589940086387069,0.0
2019-07-17,1.0,-0.0,-1.8408366809807453,-0.44188945837373594,-6.0360160687075775,-4.533591910236875,0.0
2019-07-18,1.0,-0.0,-1.844349385952808,-0.4534290051055609,-6.014212777701117,-4.486684145163515,0.0
2019-07-19,1.0,-0.0,-1.8459986550100875,-0.48755884330867516,-5.765702757229321,-4.350638870208473,0.0
2019-07-22,1.0,-0.0,-1.7972517849925904,-0.45049171494005114,-5.785262023440657,-4.43863666981005,0.0
2019-07-23,1.0,-0.0,-1.8210654737698249,-0.4387962586417243,-5.82580994984411,-4.4699742442727395,0.0
2019-07-24,1.0,-0.0,-1.8228742189622387,-0.5100516164085845,-5.820429231187177,-4.429910350448247,0.0
2019-07-25,1.0,-0.0,-1.7457212713936427,-0.5535180657430046,-5.8920130399348,-4.3920130399348,0.0
2019-07-26,1.0,-0.0,-1.7052917232021707,-0.5637720488466756,-5.904884667571235,-4.394572591587517,0.0
2019-07-29,1.0,-0.0,-1.6732497956959957,-0.5488967583764642,-5.961318441841461,-4.43666575864887,0.0
2019-07-30,1.0,-0.0,-1.6710759579980907,-0.559525432974226,-5.957043501977362,-4.449202236465293,0.0
2019-07-31,1.0,-0.0,-1.7676906198573779,-0.5429237520570488,-5.965715852989578,-4.437191442676906,0.0
2019-08-01,1.0,-0.0,-1.882402469828796,-0.5124894751613808,-6.142857142857142,-4.495369071007578,0.0
2019-08-02,1.0,-0.0,-1.8316929133858266,-0.5894263217097863,-6.139341957255343,-4.500281214848144,0.0
2019-08-05,1.0,-0.0,-1.8144574944071588,-0.5369127516778524,-6.129893736017897,-4.500699105145414,0.0
2019-08-06,1.0,-0.0,-1.8093390420123092,-0.5123093390420123,-5.707920792079208,-4.3500133797163505,0.0
2019-08-07,1.0,-0.0,-1.7929133858267714,-0.4553805774278215,-5.5749343832021,-4.300131233595801,0.0
2019-08-08,1.0,-0.0,-1.7840819542947202,-0.4390596270028894,-5.5890464933018125,-4.321644339374836,0.0
2019-08-09,1.0,-0.0,-1.7115188583078491,-0.41156982670744147,-5.37283384301733,-4.246304791029562,0.0
2019-08-12,1.0,-0.0,-1.6902857142857144,-0.4457142857142857,-5.37384126984127,-4.188571428571429,0.0
2019-08-13,1.0,-0.0,-1.642393380012731,-0.44417568427753024,-5.413621896880968,-4.230553787396563,0.0
2019-08-14,1.0,-0.0,-1.6662060301507537,-0.4219849246231156,-5.308668341708542,-4.1659547738693465,0.0
2019-08-15,1.0,-0.0,-1.7407849218656806,-0.4787069068352618,-4.945127042824764,-3.764284862221162,0.0
2019-08-16,1.0,-0.0,-1.7141672589433785,-0.49087893864013266,-4.898602226960437,-3.7417673537076523,0.0
2019-08-19,1.0,-0.0,-1.6250290765294255,-0.49488253082112116,-4.84356827169109,-3.667131891137474,0.0
2019-08-20,1.0,-0.0,-1.6300357843703106,-0.5050213551887337,-4.797529724114048,-3.610758397783678,0.0
2019-08-21,1.0,-0.0,-1.6301574531663026,-0.5614297207217561,-4.747960004597172,-3.5534995977473853,0.0
2019-08-22,1.0,-0.0,-1.6362906923429619,-0.5492893168271435,-4.741403026134801,-3.5355341586428244,0.0
2019-08-23,1.0,-0.0,-1.6339029705241426,-0.5529303819245326,-4.744924876706044,-3.5374469549260232,0.0
2019-08-26,1.0,-0.0,-1.5659242761692649,-0.5467706013363028,-4.61403118040089,-3.40913140311804,0.0
2019-08-27,1.0,-0.0,-1.5524242760457116,-0.531454565627427,-4.594252746033507,-3.4168423388438924,0.0
2019-08-28,1.0,-0.0,-1.5136811786861637,-0.5584358037000111,-4.6067353495070344,-3.399135925556663,0.0
2019-08-29,1.0,-0.0,-1.4605713025256424,-0.5709716554538435,-4.608690856953789,-3.3887724716003085,0.0
2019-08-30,1.0,-0.0,-1.4241726934034629,-0.5831689677843525,-4.6028928336620645,-3.347578347578348,0.0
2019-09-03,1.0,-0.0,-1.4452602739726028,-0.6163287671232877,-4.57227397260274,-3.3250410958904113,0.0
2019-09-04,1.0,-0.0,-1.389968170343541,-0.6431785753484799,-4.583799802436615,-3.35890681593678,0.0
2019-09-05,1.0,-0.0,-1.4505833149900946,-0.6446180937706362,-4.624367158265463,-3.286484701738939,0.0
2019-09-06,1.0,-0.0,-1.4239047306893915,-0.6736589096471103,-4.6326887359335736,-3.1951272806730033,0.0
2019-09-09,1.0,-0.0,-1.431614594712694,-0.6744592527856675,-4.629451605855364,-3.188660694778239,0.0
2019-09-10,1.0,-0.0,-1.396368806737395,-0.7687848627365198,-4.659739691567319,-3.1124357431915124,0.0
2019-09-11,1.0,-0.0,-1.381301257517769,-0.8012028430836523,-4.664516129032258,-3.0879168944778566,0.0
2019-09-12,1.0,-0.0,-1.3221542495084118,-0.821935765785449,-4.683307843565654,-3.096897531133931,0.0
2019-09-13,1.0,-0.0,-1.3179285480170435,-0.8207145198295641,-4.686223096252594,-3.1004042390473066,0.0
2019-09-16,1.0,-0.0,-1.3199694122787853,-0.8157089796810137,-4.6871313087175,-3.1013764474546646,0.0
2019-09-17,1.0,-0.0,-1.27566270317443,-0.8237155012544998,-4.6948838224064575,-3.114432202465365,0.0
