Date,IWF,IWM,MEN,MTUM,SPY,VLUE,VXX
2018-11-21,-0.0,-0.1653428153585869,1.0,-0.0,-0.14934189774323978,-0.11908926676798669,0.0
2018-11-23,-0.0,-0.16016218229748702,1.0,-0.0,-0.15241124387518265,-0.12013238201667668,0.0
2018-11-26,-0.0,-0.16220474696689727,1.0,-0.0,-0.1512325784595992,-0.11896065202755933,0.0
2018-11-27,-0.0,-0.16174159069475008,1.0,-0.0,-0.1496527678545912,-0.1175588008345003,0.0
2018-11-28,-0.0,-0.16041336134814116,1.0,-0.0,-0.1506796449551906,-0.11823392364535541,0.0
2018-11-29,-0.0,-0.15846792011745756,1.0,-0.0,-0.149088421022622,-0.11791370290650435,0.0
2018-11-30,-0.0,-0.15949948636000458,1.0,-0.0,-0.15111003310124416,-0.11616824563406006,0.0
2018-12-03,-0.0,-0.1596853406430244,1.0,-0.0,-0.15147621495060248,-0.1165124778710525,0.0
2018-12-04,-0.0,-0.15952791595991847,1.0,-0.0,-0.1502059666177288,-0.11565488832190658,0.0
2018-12-06,-0.0,-0.13891598160791416,1.0,-0.0,-0.14885049463564162,-0.1055733593423436,0.0
2018-12-07,-0.0,-0.13942468502620137,1.0,-0.0,-0.15014215631620023,-0.1041225331698071,0.0
2018-12-10,-0.0,-0.13782432096377553,1.0,-0.0,-0.14659722030339034,-0.09713740985327843,0.0
2018-12-11,-0.0,-0.13821419669316198,1.0,-0.0,-0.15365441604121086,-0.09290442296507602,0.0
2018-12-12,-0.0,-0.14032671007959036,1.0,-0.0,-0.15412979351032446,-0.09698335837925084,0.0
2018-12-13,-0.0,-0.13810448657938493,1.0,-0.0,-0.16234682613980914,-0.09680168788162472,0.0
2018-12-14,-0.0,-0.14340732441705764,1.0,-0.0,-0.15979273160142848,-0.09726209649184231,0.0
2018-12-17,-0.0,-0.14157576095750912,1.0,-0.0,-0.15308428423960047,-0.10031247384426527,0.0
2018-12-18,-0.0,-0.1373862627607634,1.0,-0.0,-0.15018863737239235,-0.09947847314691523,0.0
2018-12-19,-0.0,-0.13753919582651164,1.0,-0.0,-0.1504009767738713,-0.09952271276743346,0.0
2018-12-20,-0.0,-0.13376668280201923,1.0,-0.0,-0.15141414839914252,-0.097849388009128,0.0
2018-12-21,-0.0,-0.13314342333415904,1.0,-0.0,-0.1512812044147194,-0.0917485481518179,0.0
2018-12-24,-0.0,-0.12870296785508756,1.0,-0.0,-0.14852977446493654,-0.09296812912773011,0.0
2018-12-26,-0.0,-0.12821706275325812,1.0,-0.0,-0.14834081699704305,-0.09241868360530062,0.0
2018-12-27,-0.0,-0.11794658769614215,1.0,-0.0,-0.12819756924437536,-0.09386683103970413,0.0
2018-12-28,-0.0,-0.11739422431161854,1.0,-0.0,-0.12988582941571522,-0.09588985896574881,0.0
2018-12-31,-0.0,-0.11980581479788065,1.0,-0.0,-0.129541970361206,-0.09542508270353138,0.0
2019-01-02,-0.0,-0.11998869934886726,1.0,-0.0,-0.12993058171447022,-0.0954097831351235,0.0
2019-01-03,-0.0,-0.12522644002233754,1.0,-0.0,-0.1228019994824228,-0.11401680763834976,0.0
2019-01-04,-0.0,-0.12688346883468835,1.0,-0.0,-0.11246612466124661,-0.11565040650406504,0.0
2019-01-07,-0.0,-0.11957876120422846,1.0,-0.0,-0.10986508032209227,-0.11037421118212147,0.0
2019-01-08,-0.0,-0.12081634842308518,1.0,-0.0,-0.10932471572623902,-0.11075949367088608,0.0
2019-01-09,-0.0,-0.12042474459013756,1.0,-0.0,-0.10931005818786368,-0.11099938326227443,0.0
2019-01-10,-0.0,-0.12063994421274256,1.0,-0.0,-0.10925451595166893,-0.11114538212930306,0.0
2019-01-11,-0.0,-0.11545431359652067,1.0,-0.0,-0.11078298454971341,-0.11611205820368604,0.0
2019-01-14,-0.0,-0.11258685195082845,1.0,-0.0,-0.10446285408872262,-0.11913415285943348,0.0
2019-01-15,-0.0,-0.11432650229480201,1.0,-0.0,-0.10484043120930729,-0.11502027964563988,0.0
2019-01-16,-0.0,-0.11387558531997494,1.0,-0.0,-0.10627142838084819,-0.1139156071986019,0.0
2019-01-17,-0.0,-0.11320779878910729,1.0,-0.0,-0.10652655162296963,-0.11383458245539169,0.0
2019-01-18,-0.0,-0.11373861810391002,1.0,-0.0,-0.10869041242635244,-0.11661756829137654,0.0
2019-01-22,-0.0,-0.09312033494909722,1.0,-0.0,-0.07055363796089768,-0.08240395758308308,0.0
2019-01-23,-0.0,-0.09095991154949873,1.0,-0.0,-0.07069828689267924,-0.08061169981489995,0.0
2019-01-24,-0.0,-0.08642526639623882,1.0,-0.0,-0.07719598575912073,-0.07687345713470532,0.0
2019-01-25,-0.0,-0.07805974549206506,1.0,-0.0,-0.05918046479634452,-0.0910799390753206,0.0
2019-01-28,-0.0,-0.07416568222090962,1.0,-0.0,-0.06625319944871037,-0.09013831462886394,0.0
2019-01-29,-0.0,-0.07399845016543868,1.0,-0.0,-0.06524065486660352,-0.09077602430534201,0.0
2019-01-30,-0.0,-0.07407088570233908,1.0,-0.0,-0.06535159997048479,-0.09037804068180141,0.0
2019-01-31,-0.0,-0.07564636890052742,1.0,-0.0,-0.05950405094727007,-0.09427212038505514,0.0
2019-02-01,-0.0,-0.07549445545285596,1.0,-0.0,-0.0627315356118694,-0.09254039950277536,0.0
2019-02-04,-0.0,-0.0765017907031125,1.0,-0.0,-0.06265614808068624,-0.09156584987631225,0.0
2019-02-05,-0.0,-0.0746685361473938,1.0,-0.0,-0.06251691142105134,-0.09273608343787666,0.0
2019-02-06,-0.0,-0.07880291289558032,1.0,-0.0,-0.05892104972307844,-0.09030958725792389,0.0
2019-02-07,-0.0,-0.07712543639671535,1.0,-0.0,-0.05560062939469932,-0.096560456311157,0.0
2019-02-08,-0.0,-0.07904808635917565,1.0,-0.0,-0.056795878312070655,-0.09084887144259077,0.0
2019-02-11,-0.0,-0.0757140048173819,1.0,-0.0,-0.06048763702502089,-0.0927223123433122,0.0
2019-02-12,-0.0,-0.07821118991331756,1.0,-0.0,-0.06075157604412924,-0.09230939716312056,0.0
2019-02-13,-0.0,-0.08105212604824708,1.0,-0.0,-0.06009334170699571,-0.0902877830728878,0.0
2019-02-14,-0.0,-0.07832373151083752,1.0,-0.0,-0.06338436486103058,-0.09193076818692096,0.0
2019-02-15,-0.0,-0.07369276618802492,1.0,-0.0,-0.06470283983153124,-0.0931134701115736,0.0
2019-02-19,-0.0,-0.07079820296633639,1.0,-0.0,-0.0675118468828851,-0.09253492522616776,0.0
2019-02-20,-0.0,-0.07403802318847721,1.0,-0.0,-0.06408250267985854,-0.09399834896070772,0.0
2019-02-21,-0.0,-0.07199438236852156,1.0,-0.0,-0.06454116516575709,-0.09540118019538517,0.0
2019-02-22,-0.0,-0.0710326649258511,1.0,-0.0,-0.06590875498842193,-0.09476769966004828,0.0
2019-02-25,-0.0,-0.07254487725930593,1.0,-0.0,-0.06812201178607169,-0.09477039398094957,0.0
2019-02-26,-0.0,-0.07333975689297362,1.0,-0.0,-0.06670619626445301,-0.09525397766577724,0.0
2019-02-27,-0.0,-0.07099962930927962,1.0,-0.0,-0.06851600148276288,-0.0961201037934017,0.0
2019-02-28,-0.0,-0.07201473169043676,1.0,-0.0,-0.06961712435425266,-0.09424821415329857,0.0
2019-03-01,-0.0,-0.07252809752840662,1.0,-0.0,-0.06784208509007282,-0.09605707291138614,0.0
2019-03-04,-0.0,-0.07803407243805294,1.0,-0.0,-0.06955939101410792,-0.09320908763788419,0.0
2019-03-05,-0.0,-0.08036946333337477,1.0,-0.0,-0.0673910070735073,-0.09538668092142068,0.0
2019-03-06,-0.0,-0.08112953832362169,1.0,-0.0,-0.06506798147318094,-0.0988844065939539,0.0
2019-03-07,-0.0,-0.07928891098955744,1.0,-0.0,-0.06769020387866732,-0.09618349080059671,0.0
2019-03-08,-0.0,-0.0773531458105556,1.0,-0.0,-0.06930225623695457,-0.09576582844647648,0.0
2019-03-11,-0.0,-0.07602580451579026,1.0,-0.0,-0.07295026629660191,-0.10125521966344112,0.0
2019-03-12,-0.0,-0.07007480670750076,1.0,-0.0,-0.07599909629480872,-0.10907219600361483,0.0
2019-03-13,-0.0,-0.07155912419800084,1.0,-0.0,-0.0797020155546872,-0.10924835818637893,0.0
2019-03-14,-0.0,-0.07075186454343882,1.0,-0.0,-0.08122102398709938,-0.1078537593227172,0.0
2019-03-15,-0.0,-0.07131319249892733,1.0,-0.0,-0.08029832664496102,-0.11034552383836854,0.0
2019-03-18,-0.0,-0.0736472437750393,1.0,-0.0,-0.08231908311780517,-0.11184644251736904,0.0
2019-03-19,-0.0,-0.07148228875887475,1.0,-0.0,-0.08597504238206315,-0.11719118453086562,0.0
2019-03-20,-0.0,-0.06593154146565587,1.0,-0.0,-0.08882762845547132,-0.12148709702121142,0.0
2019-03-21,-0.0,-0.0659079890791253,1.0,-0.0,-0.09716516547166443,-0.11272996351203082,0.0
2019-03-22,-0.0,-0.0647810687336379,1.0,-0.0,-0.104884246188594,-0.11363636363636363,0.0
2019-03-25,-0.0,-0.04510731638886409,1.0,-0.0,-0.11507020519556707,-0.11512121714511625,0.0
2019-03-26,-0.0,-0.04969031531531532,1.0,-0.0,-0.11364916052416052,-0.11636210073710072,0.0
2019-03-27,-0.0,-0.04544931391229842,1.0,-0.0,-0.1171528319500748,-0.11621929230021612,0.0
2019-03-28,-0.0,-0.04469838507409209,1.0,-0.0,-0.11524582192306708,-0.11969902490210631,0.0
2019-03-29,-0.0,-0.042296729001827876,1.0,-0.0,-0.11541165492822722,-0.12052458681119221,0.0
2019-04-01,-0.0,-0.04266506326199035,1.0,-0.0,-0.11517648112374787,-0.12147069735310298,0.0
2019-04-02,-0.0,-0.04695225562468858,1.0,-0.0,-0.12194810338439523,-0.10872481506560538,0.0
2019-04-03,-0.0,-0.04745117574178386,1.0,-0.0,-0.12135494501283672,-0.10846712904420687,0.0
2019-04-04,-0.0,-0.04681509125300343,1.0,-0.0,-0.12225857573743673,-0.1089796022698226,0.0
2019-04-05,-0.0,-0.0463988742484329,1.0,-0.0,-0.12261737239350136,-0.11025969041831905,0.0
2019-04-08,-0.0,-0.04598524277804064,1.0,-0.0,-0.121254747503165,-0.11154874103249403,0.0
2019-04-09,-0.0,-0.04360804007225304,1.0,-0.0,-0.12520016910285808,-0.11227404911669378,0.0
2019-04-10,-0.0,-0.036803297575462766,1.0,-0.0,-0.13043088660744,-0.11288051409406283,0.0
2019-04-11,-0.0,-0.030446644720831036,1.0,-0.0,-0.1383356175788705,-0.1120902767993237,0.0
2019-04-12,-0.0,-0.03162889445950785,1.0,-0.0,-0.13549393768864787,-0.11185859722719597,0.0
2019-04-15,-0.0,-0.03282737790519095,1.0,-0.0,-0.13194942152144976,-0.11504300194532609,0.0
2019-04-16,-0.0,-0.03400568254537077,1.0,-0.0,-0.13277190467658126,-0.11306217523741265,0.0
2019-04-17,-0.0,-0.026977102174331347,1.0,-0.0,-0.1509075748829453,-0.10490667692899751,0.0
2019-04-18,-0.0,-0.01911794977356937,1.0,-0.0,-0.1503962536023055,-0.1170363318237958,0.0
2019-04-22,-0.0,-0.018476256785157106,1.0,-0.0,-0.1521809203316185,-0.11868384068902385,0.0
2019-04-23,-0.0,-0.022174784914936282,1.0,-0.0,-0.14853483407723655,-0.123035125169804,0.0
2019-04-24,-0.0,-0.018978177681249354,1.0,-0.0,-0.14907177577826042,-0.12474144172096392,0.0
2019-04-25,-0.0,-0.017758060969773788,1.0,-0.0,-0.15303232148169224,-0.12258623588602766,0.0
2019-04-26,-0.0,-0.01626037310824282,1.0,-0.0,-0.15436997527284027,-0.12398534495035149,0.0
2019-04-29,-0.0,-0.013806935817805384,1.0,-0.0,-0.15348084886128363,-0.12670807453416147,0.0
2019-04-30,-0.0,-0.014456178495625614,1.0,-0.0,-0.15275405083605115,-0.12699953408914427,0.0
2019-05-01,-0.0,-0.012377039619487032,1.0,-0.0,-0.15374745655075883,-0.12988763462460634,0.0
2019-05-02,-0.0,-0.012796269913223676,1.0,-0.0,-0.14517549540214997,-0.13719725424167853,0.0
2019-05-03,-0.0,-0.010032274371038612,1.0,-0.0,-0.14759367992637815,-0.13852056357014167,0.0
2019-05-06,-0.0,-0.014765797327105227,1.0,-0.0,-0.14677565849227972,-0.13596730245231606,0.0
2019-05-07,-0.0,-0.017881009537403493,1.0,-0.0,-0.14483877246480245,-0.134886135080776,0.0
2019-05-08,-0.0,-0.01859272944911395,1.0,-0.0,-0.14534596268443103,-0.13717505009237813,0.0
2019-05-09,-0.0,-0.018613907749941466,1.0,-0.0,-0.14275865657275164,-0.1393766747313926,0.0
2019-05-10,-0.0,-0.01728683680758491,1.0,-0.0,-0.14561984544450937,-0.13587895317877785,0.0
2019-05-13,-0.0,-0.018116035998651345,1.0,-0.0,-0.14415021915605467,-0.1345151334388049,0.0
2019-05-14,-0.0,-0.0005423483684353249,1.0,-0.0,-0.15183171704910836,-0.13894448677057372,0.0
2019-05-15,-0.0,-0.0013574309649394974,1.0,-0.0,-0.15597528182852413,-0.13547161030096183,0.0
2019-05-16,-0.0,-0.002973689314112095,1.0,-0.0,-0.15447669532613614,-0.13544508371581876,0.0
2019-05-17,-0.0,-0.002275577621762797,1.0,-0.0,-0.15012347594481726,-0.14054277698046366,0.0
2019-05-20,-0.0,-0.0003618599601954043,1.0,-0.0,-0.15083098555144872,-0.14116415518622863,0.0
2019-05-21,-0.0,-0.0,1.0,-0.0,-0.1512887464129676,-0.14123212946924846,0.0
2019-05-22,-0.0,-0.0,1.0,-0.0,-0.15278082811187907,-0.13912537949744846,0.0
2019-05-23,-0.0,-0.0,1.0,-0.0,-0.15570331160028406,-0.1353560131689368,0.0
2019-05-24,-0.0,-0.0,1.0,-0.0,-0.15388873868654487,-0.1335599242980186,0.0
2019-05-28,-0.0,-0.0,1.0,-0.0,-0.1535676553199165,-0.13485969026206612,0.0
2019-05-29,-0.0,-0.0007589400565989195,1.0,-0.0,-0.15415487522510934,-0.13142526369951119,0.0
2019-05-30,-0.0,-0.0011057111265396385,1.0,-0.0,-0.15366813237676463,-0.1309367687520893,0.0
2019-05-31,-0.0,-0.003969987409101421,1.0,-0.0,-0.15411002903615387,-0.12670555284323046,0.0
2019-06-03,-0.0,-0.00781309940922227,1.0,-0.0,-0.155111122477686,-0.11581545229022275,0.0
2019-06-04,-0.0,-0.008491157175922966,1.0,-0.0,-0.15174107085768362,-0.11855650328009311,0.0
2019-06-05,-0.0,-0.0053748411689961886,1.0,-0.0019695044472681066,-0.1571664548919949,-0.10612452350698856,0.0
2019-06-06,-0.0,-0.005842753715229265,1.0,-0.0,-0.15494728820017784,-0.10937380922138956,0.0
2019-06-07,-0.0,-0.007595965754642685,1.0,-0.0,-0.15367223026700202,-0.10897289332622007,0.0
2019-06-10,-0.0,-0.008577419149882456,1.0,-0.0035961623991359044,-0.15073384586060104,-0.10783404282355931,0.0
2019-06-11,-0.0,-0.008114697889416605,1.0,-0.004571660782769918,-0.14981078403982423,-0.10740863027963325,0.0
2019-06-12,-0.0,-0.00971601300548669,1.0,-0.005816907132696607,-0.1488518593781752,-0.10566957935378989,0.0
2019-06-13,-0.0,-0.011984190527024794,1.0,-0.007803067851106282,-0.14832183206882968,-0.10276157433883616,0.0
2019-06-14,-0.0,-0.013237538148524925,1.0,-0.006485249237029502,-0.14754577822990844,-0.10433621566632757,0.0
2019-06-17,-0.0,-0.013437066981935598,1.0,-0.006241816355847095,-0.1453288076986639,-0.10622529016182956,0.0
2019-06-18,-0.0,-0.010935215207578359,1.0,-0.006713713522792294,-0.145896115455528,-0.10797889249157606,0.0
2019-06-19,-0.0,-0.011177725840869832,1.0,-0.007786302205060462,-0.14564068692206078,-0.10559140331267147,0.0
2019-06-20,-0.0,-0.01384544969105195,1.0,-0.006140819284461058,-0.14557428738525696,-0.10581788593078546,0.0
2019-06-21,-0.0,-0.013671750570187173,1.0,-0.006905954155677026,-0.14912783660155704,-0.10444300039499,0.0
2019-06-24,-0.0,-0.00934782054225011,1.0,-0.004042645445966282,-0.15471726987527737,-0.10717473920473386,0.0
2019-06-25,-0.0,-0.0044895095976021935,1.0,-0.004757349658822779,-0.1576047445953702,-0.1085772591033735,0.0
2019-06-26,-0.0,-0.0033877937153230548,1.0,-0.004627854056403569,-0.16097773005036947,-0.10941934494132086,0.0
2019-06-27,-0.0,-0.0025200194438048454,1.0,-0.005820349476808147,-0.1610126128891959,-0.10984470540077264,0.0
2019-06-28,-0.0,-0.014867220342458728,1.0,-0.0043704501179124364,-0.1526581564646775,-0.10976109914897979,0.0
2019-07-01,-0.0,-0.012590619156185158,1.0,-0.0055332120808463765,-0.155954607167559,-0.1067576914209596,0.0
2019-07-02,-0.0,-0.011989701154136832,1.0,-0.005597755773886533,-0.15666030461014258,-0.10670321646790577,0.0
2019-07-03,-0.0,-0.01584249788510344,1.0,-0.0023840652157194496,-0.15464380014868362,-0.10888512907277807,0.0
2019-07-05,-0.0,-0.011784641454209351,1.0,-0.005045058923207272,-0.15696166782202367,-0.10995147500577679,0.0
2019-07-08,-0.0,-0.011252967216269968,1.0,-0.0059280169371912494,-0.15689998075319175,-0.10905241547443383,0.0
2019-07-09,-0.0,-0.011691178357845024,1.0,-0.005544005544005544,-0.15714432381099047,-0.10895510895510896,0.0
2019-07-10,-0.0,-0.008152418122761294,1.0,-0.004082628288248963,-0.1609942098573648,-0.11061611739482097,0.0
2019-07-11,-0.0,-0.00851036518837045,1.0,-0.0041204030550028884,-0.16040048777357038,-0.11059623900904948,0.0
2019-07-12,-0.0,-0.00876731319718111,1.0,-0.003863779315302363,-0.15917230401910068,-0.11184421652567937,0.0
2019-07-15,-0.0,-0.009898047526134206,1.0,-0.0019124164933000815,-0.1566243264546641,-0.12373851580974041,0.0
2019-07-16,-0.0,-0.012052399487902338,1.0,-0.0,-0.15381034282093392,-0.12731316841029885,0.0
2019-07-17,-0.0,-0.01395372896918282,1.0,-0.0,-0.15234006233269104,-0.12691556636103818,0.0
2019-07-18,-0.0,-0.013669549008439912,1.0,-0.0,-0.15081810179671723,-0.12996427276963704,0.0
2019-07-19,-0.0,-0.013406807131280389,1.0,-0.0,-0.15050891410048622,-0.13268071312803892,0.0
2019-07-22,-0.0,-0.011732980695681487,1.0,-0.0,-0.14955985116616755,-0.13515615884251878,0.0
2019-07-23,-0.0,-0.012434521031066853,1.0,-0.0,-0.1492920491675743,-0.13489964213474404,0.0
2019-07-24,-0.0,-0.01318482061909079,1.0,-0.0,-0.14943660147649268,-0.1325605491516643,0.0
2019-07-25,-0.0,-0.01519745024875622,1.0,-0.0,-0.14562603648424544,-0.134781820066335,0.0
2019-07-26,-0.0,-0.013025857492457691,1.0,-0.0,-0.14683223058098432,-0.1349587600833862,0.0
2019-07-29,-0.0,-0.011287500809952701,1.0,-0.0,-0.1475280243633772,-0.13710879284649777,0.0
2019-07-30,-0.0,-0.010766061642504567,1.0,-0.0,-0.14773213105833885,-0.1370567582624017,0.0
2019-07-31,-0.0,-0.013454018076813509,1.0,-0.0,-0.14628492994587317,-0.13516173309507162,0.0
2019-08-01,-0.0,-0.014492002177689057,1.0,-0.0,-0.14639773935135975,-0.13535374484743212,0.0
2019-08-02,-0.0,-0.009583754241458802,1.0,-0.008185044162975625,-0.14393762789131503,-0.13339549822571034,0.0
2019-08-05,-0.0,-0.009202334882155752,1.0,-0.00753271294151146,-0.14464879696620633,-0.13290967215873056,0.0
2019-08-06,-0.0,-0.010148684023882292,1.0,-0.008098314570518524,-0.13880614337111688,-0.13250029014662076,0.0
2019-08-07,-0.0,-0.015109006203186533,1.0,-0.005250830094463463,-0.13353581632390416,-0.13307250778615737,0.0
2019-08-08,-0.0,-0.014711939453225555,1.0,-0.005380219327601296,-0.13386191628481695,-0.13317973536528857,0.0
2019-08-09,-0.0,-0.012813599363171814,1.0,-0.005007318388413835,-0.1307937241609532,-0.13531314998844465,0.0
2019-08-12,-0.0,-0.0123288901433025,1.0,-0.006222176607181803,-0.13079400105199687,-0.1335651147574634,0.0
2019-08-13,-0.0,-0.00677336747759283,1.0,-0.00645326504481434,-0.13024327784891165,-0.13693982074263764,0.0
2019-08-14,-0.0,-0.006389571809055521,1.0,-0.006351157549682442,-0.13036519155910675,-0.13735658676500717,0.0
2019-08-15,-0.0,-0.014082720121796498,1.0,-0.010213143872113676,-0.12311596041613804,-0.12130170007612281,0.0
2019-08-16,-0.0,-0.013227210987978726,1.0,-0.011018444469832566,-0.1251126597864859,-0.12003503560683958,0.0
2019-08-19,-0.0,-0.009383904261381625,1.0,-0.0120306464889508,-0.1263724434876211,-0.11859684670423605,0.0
2019-08-20,-0.0,-0.009456025688027002,1.0,-0.014285172496618332,-0.12350985424067354,-0.11693614654311467,0.0
2019-08-21,-0.0,-0.009365994236311239,1.0,-0.014080590525304618,-0.12354011830729561,-0.11698013044137721,0.0
2019-08-22,-0.0,-0.009498547429581913,1.0,-0.014563597322218014,-0.12396109637488949,-0.11506883920677025,0.0
2019-08-23,-0.0,-0.009923991818388427,1.0,-0.013964293830963866,-0.12388576046059444,-0.11482033281987829,0.0
2019-08-26,-0.0,-0.007914175167077032,1.0,-0.01449675895683634,-0.12158936736847395,-0.11221797899603037,0.0
2019-08-27,-0.0,-0.0062751004016064265,1.0,-0.01329066265060241,-0.1202183734939759,-0.11523594377510041,0.0
2019-08-28,-0.0,-0.004290176499366509,1.0,-0.01481490773611651,-0.1208901489017399,-0.11442979540123184,0.0
2019-08-29,-0.0,-0.002295851158589369,1.0,-0.015380948199074132,-0.12180556775270045,-0.11508110752863543,0.0
2019-08-30,-0.0,-0.0029782388347327723,1.0,-0.01696845319284722,-0.11801584222842341,-0.11338580706518338,0.0
2019-09-03,-0.0,-0.0,1.0,-0.010989422680669856,-0.1195474355932415,-0.11826117362039039,0.0
2019-09-04,-0.0,-0.0,1.0,-0.017389678384442782,-0.11120668162552978,-0.11798803290949887,0.0
2019-09-05,-0.0,-0.0,1.0,-0.013694200176619114,-0.11447903580890309,-0.11561089068271994,0.0
2019-09-06,-0.0,-0.0,1.0,-0.018023161997442996,-0.11834216699973933,-0.10489927137767958,0.0
2019-09-09,-0.0,-0.0,1.0,-0.017075866522608448,-0.1174447052394968,-0.10736062988214547,0.0
2019-09-10,-0.0,-0.0,1.0,-0.027282318624712965,-0.11709799540743498,-0.09685347235151741,0.0
2019-09-11,-0.0,-0.0,1.0,-0.041382818995148216,-0.11758428569655908,-0.08190944173522441,0.0
2019-09-12,-0.0,-0.0,1.0,-0.0430316938535012,-0.1180053339949141,-0.07941450102338274,0.0
2019-09-13,-0.0,-0.0,1.0,-0.03666045934202359,-0.11810055865921788,-0.08671632526381129,0.0
2019-09-16,-0.0,-0.0,1.0,-0.047909309135696965,-0.1231792074603793,-0.08571392662787336,0.0
