Date,HQL,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-14,1.0,-0.3042053657214654,-0.4439407750486561,-0.10268286073267474,-0.34502722278337566,-0.2677687172033209,0.0
2018-11-15,1.0,-0.3042845514417503,-0.44456229496065713,-0.10226684097580227,-0.34481142547051136,-0.27073826496633036,0.0
2018-11-16,1.0,-0.30377125955139267,-0.44286418535863936,-0.10197190041902883,-0.34456494947005173,-0.27170322898693616,0.0
2018-11-19,1.0,-0.30384956624605675,-0.44228115141955837,-0.10348481861198738,-0.34365141955835965,-0.27124408517350157,0.0
2018-11-20,1.0,-0.2960605539308446,-0.4413260917647637,-0.09397655501216486,-0.3473249612936522,-0.2788331572092109,0.0
2018-11-21,1.0,-0.2999609298691151,-0.4374633717522954,-0.09894510646610666,-0.3451113498730221,-0.2604024223481149,0.0
2018-11-23,1.0,-0.2995437800385469,-0.42833443118885556,-0.10183219888262705,-0.3486789138549367,-0.2612896142867599,0.0
2018-11-26,1.0,-0.2995216245240652,-0.4344430342673045,-0.09994630479351753,-0.34731035829346874,-0.25946988187054576,0.0
2018-11-27,1.0,-0.29866556275264206,-0.4359324015000244,-0.0961379243169532,-0.3463936102858812,-0.2579749671260897,0.0
2018-11-28,1.0,-0.2990526751576846,-0.4326035603828264,-0.09704600248398801,-0.347709616930083,-0.25887051603633443,0.0
2018-11-29,1.0,-0.28809662116371376,-0.42934940458902116,-0.08585051795914415,-0.35134088488721077,-0.26573240391131764,0.0
2018-11-30,1.0,-0.2881967133764128,-0.4294392410271303,-0.08562646724267287,-0.3514363851980929,-0.2654710907814807,0.0
2018-12-03,1.0,-0.28843217566224766,-0.4294612345798696,-0.08785535978284578,-0.35176074258985485,-0.26608661932575556,0.0
2018-12-04,1.0,-0.28382758453872575,-0.4312079725218906,-0.08971505974553722,-0.3493057907213004,-0.26476706497024816,0.0
2018-12-06,1.0,-0.2729451404707669,-0.39398253606681854,-0.1160782080485953,-0.34481776765375854,-0.2449696279422931,0.0
2018-12-07,1.0,-0.2705482706195363,-0.3958808437856328,-0.11283732421132649,-0.34704009882174075,-0.24921607753705816,0.0
2018-12-10,1.0,-0.2625103317983233,-0.3981816034950998,-0.11059156925256819,-0.3480930452237572,-0.24217735269807533,0.0
2018-12-11,1.0,-0.2501961530231342,-0.41144582610142894,-0.09698280986233623,-0.3522908295489669,-0.2666967830904206,0.0
2018-12-12,1.0,-0.2515046984655644,-0.4113001070536457,-0.09784703223504222,-0.35327703104555724,-0.265041037230879,0.0
2018-12-13,1.0,-0.2511891171993912,-0.4104119101978691,-0.09841133942161338,-0.35361967275494666,-0.2645785768645358,0.0
2018-12-14,1.0,-0.2512543694861247,-0.40922169643069456,-0.09913680355741564,-0.35383920291061277,-0.264499560078948,0.0
2018-12-17,1.0,-0.2552749665839221,-0.41108936413977465,-0.10051078861943862,-0.3605594806186748,-0.259451976322322,0.0
2018-12-18,1.0,-0.25398223767232553,-0.40898592823638663,-0.0986213957475178,-0.36003238172337443,-0.2593871282649587,0.0
2018-12-19,1.0,-0.23830440939967834,-0.419793091860493,-0.09646911980029284,-0.3765872158613572,-0.26919661073906054,0.0
2018-12-20,1.0,-0.23866583421381235,-0.4202526174238786,-0.09612429161463838,-0.3765488425703583,-0.26971472481029685,0.0
2018-12-21,1.0,-0.23844363950392208,-0.4205387770767865,-0.09530549092043084,-0.3770240122820064,-0.26751745148367595,0.0
2018-12-24,1.0,-0.24677738618259062,-0.4318302515328537,-0.08810891710519962,-0.38420315743735817,-0.2630232221310288,0.0
2018-12-26,1.0,-0.25604411481410133,-0.45273068772876135,-0.07529859371989983,-0.3679445193604315,-0.25599595453669816,0.0
2018-12-27,1.0,-0.2443874278383579,-0.44292400161547046,-0.07863540256099588,-0.3506521274321146,-0.2590692039056375,0.0
2018-12-28,1.0,-0.24216300940438873,-0.44656597321174124,-0.07730122542034769,-0.3510734302270352,-0.2577419967702099,0.0
2018-12-31,1.0,-0.23599580112606164,-0.45863154881190954,-0.07708273690237619,-0.3546378471228171,-0.25937589464643573,0.0
2019-01-02,1.0,-0.2357054219167621,-0.46055269186712483,-0.06980240549828179,-0.35629056891943484,-0.2640559373806796,0.0
2019-01-03,1.0,-0.23355192044389997,-0.47092311018231603,-0.04989070644471667,-0.3583627585212942,-0.28932766448079555,0.0
2019-01-04,1.0,-0.2054531950068285,-0.485995639360759,-0.045858590698900255,-0.35474519011907896,-0.303879052159954,0.0
2019-01-07,1.0,-0.20012391573729862,-0.4802688018301401,-0.051639500524258884,-0.35192069392812886,-0.2990420360308836,0.0
2019-01-08,1.0,-0.19847401737790937,-0.5029725371266276,-0.0435651190218307,-0.35193876814210406,-0.3099862805978771,0.0
2019-01-09,1.0,-0.19803218744737666,-0.5008540017801727,-0.04356611898289591,-0.3519209025956843,-0.31126560658182784,0.0
2019-01-10,1.0,-0.19822983308480446,-0.5001924094473038,-0.043725046899802784,-0.3520852373851556,-0.31088556448121607,0.0
2019-01-11,1.0,-0.1994705174488568,-0.5015884476534297,-0.04168471720818291,-0.35285198555956676,-0.31116726835138386,0.0
2019-01-14,1.0,-0.19997113372302805,-0.4990017079213875,-0.04517572346106661,-0.35233696567318556,-0.3090375502152943,0.0
2019-01-15,1.0,-0.20338494085969805,-0.5009135493797481,-0.043537840176940096,-0.35205308202711794,-0.3041879026829503,0.0
2019-01-16,1.0,-0.20497933242539365,-0.4861539196712303,-0.06018684443170143,-0.3479798341815401,-0.29001505268439537,0.0
2019-01-17,1.0,-0.20696902390676122,-0.4811922332879558,-0.06259702419335578,-0.3472570514198371,-0.2902725036421389,0.0
2019-01-18,1.0,-0.2034491856755655,-0.4770334124871075,-0.06636924036362764,-0.34923604614904896,-0.3025353193734859,0.0
2019-01-22,1.0,-0.16875134527539282,-0.5478200559634564,-0.0,-0.41099658001100137,-0.2640088010905699,0.0
2019-01-23,1.0,-0.1668340506934481,-0.546389287422286,-0.0,-0.41360593017694885,-0.2643711142993783,0.0
2019-01-24,1.0,-0.17187275771346566,-0.5438172685960296,-0.0,-0.41320258311408753,-0.2628557761301124,0.0
2019-01-25,1.0,-0.1314891367044799,-0.564891367044799,-0.0,-0.4734426071909248,-0.23356085368198423,0.0
2019-01-28,1.0,-0.1382330998965177,-0.5538950256299184,-0.0,-0.4842490313575434,-0.23021201838615743,0.0
2019-01-29,1.0,-0.14254354223959087,-0.5516234862739422,-0.0,-0.49112269021083604,-0.2270227239832103,0.0
2019-01-30,1.0,-0.1402755326079089,-0.551402996598065,-0.0,-0.4921465968586387,-0.22891886023113858,0.0
2019-01-31,1.0,-0.13001062493963103,-0.5578817733990148,-0.0,-0.48964068385975085,-0.23725007244277022,0.0
2019-02-01,1.0,-0.12900031398690914,-0.5579064319010699,-0.0,-0.4913412071589015,-0.23701181073835229,0.0
2019-02-04,1.0,-0.12558589031166947,-0.5604977047596038,-0.0,-0.4909398405411935,-0.23901908673592656,0.0
2019-02-05,1.0,-0.12032583210461434,-0.5579028788281646,-0.0,-0.49147953880737716,-0.24746803316332694,0.0
2019-02-06,1.0,-0.11272410539304638,-0.5597009508601292,-0.0,-0.4921487503326801,-0.2549418112312792,0.0
2019-02-07,1.0,-0.11677225903177443,-0.556826425496929,-0.0,-0.4930599216520772,-0.25148715964598345,0.0
2019-02-08,1.0,-0.11247632460783837,-0.5534942450585207,-0.0,-0.496163372347142,-0.266135690350153,0.0
2019-02-11,1.0,-0.11256780093887579,-0.5508476637559896,-0.0,-0.5044876316493567,-0.2644175808138545,0.0
2019-02-12,1.0,-0.11415135714633791,-0.5517274986599093,-0.0,-0.508868963500804,-0.2617806149797768,0.0
2019-02-13,1.0,-0.1214283980287913,-0.5453596484839657,-0.0,-0.5019784914912727,-0.25880610783385527,0.0
2019-02-14,1.0,-0.12559858042247016,-0.5321714188482949,-0.0,-0.509516517173485,-0.2634969250589465,0.0
2019-02-15,1.0,-0.1311845168800931,-0.5202512611563834,-0.0,-0.5084157935584013,-0.26544916569654636,0.0
2019-02-19,1.0,-0.12520044705768016,-0.5242480198260362,-0.0,-0.5123912726565917,-0.26782156567374504,0.0
2019-02-20,1.0,-0.12785465865700318,-0.5306807403263857,-0.0,-0.5127562808570664,-0.2607923729844104,0.0
2019-02-21,1.0,-0.12820699885703168,-0.5317234503051969,-0.0,-0.5123902628827119,-0.25955108095620244,0.0
2019-02-22,1.0,-0.12338817794028031,-0.5361365021328458,-0.0,-0.5097623400365631,-0.2682754418037782,0.0
2019-02-25,1.0,-0.1209746540957512,-0.5398555161013836,-0.0,-0.5188686176074446,-0.2692053385576099,0.0
2019-02-26,1.0,-0.1195142892186925,-0.5365877591070771,-0.0,-0.5211823868514657,-0.2758248497485588,0.0
2019-02-27,1.0,-0.12036014818085916,-0.5360270847133289,-0.0,-0.5216015308751012,-0.27533671892249945,0.0
2019-02-28,1.0,-0.11607428360595252,-0.5455171565613085,-0.0,-0.534251629565859,-0.2638543844545566,0.0
2019-03-01,1.0,-0.11391064479582287,-0.5453179646322841,-0.0,-0.5321905324860844,-0.27151371853603273,0.0
2019-03-04,1.0,-0.11268334771354616,-0.5492666091458154,-0.0,-0.534229015160853,-0.2690003697769012,0.0
2019-03-05,1.0,-0.11243812947868699,-0.5529562412273141,-0.0,-0.5271737792115048,-0.2699401610480435,0.0
2019-03-06,1.0,-0.11139016102821687,-0.5536514502388339,-0.0,-0.5280445166691289,-0.2691190229969961,0.0
2019-03-07,1.0,-0.10107643689512145,-0.5683883073276713,-0.0,-0.5249851866482322,-0.2744420304167489,0.0
2019-03-08,1.0,-0.0891253658778588,-0.5707198491839064,-0.0,-0.5506523788262142,-0.2700550677184105,0.0
2019-03-11,1.0,-0.08231654065923097,-0.5697033211068693,-0.0,-0.5553309878483919,-0.2878708486164134,0.0
2019-03-12,1.0,-0.08215254748266505,-0.5546176263692092,-0.0,-0.564867852477138,-0.3106722942417848,0.0
2019-03-13,1.0,-0.08663951324986172,-0.5538291346105496,-0.0,-0.5615226027052849,-0.31218886709911,0.0
2019-03-14,1.0,-0.0937059770577581,-0.5470919702153351,-0.0,-0.5643992755081506,-0.31037432078889116,0.0
2019-03-15,1.0,-0.09737591691663935,-0.5427894431700738,-0.0,-0.5616193188979355,-0.3189231428499407,0.0
2019-03-18,1.0,-0.10004276406812064,-0.5381732196312228,-0.0,-0.5571403416094383,-0.32020224888687643,0.0
2019-03-19,1.0,-0.09502319483662768,-0.5387505042355788,-0.0,-0.5609116579265834,-0.3264673255344897,0.0
2019-03-20,1.0,-0.09448501636867288,-0.5385545202719718,-0.0,-0.561193653991438,-0.32404935784437167,0.0
2019-03-21,1.0,-0.09850214516897911,-0.5417116190380611,-0.0,-0.569084477005294,-0.2996964146824899,0.0
2019-03-22,1.0,-0.08205504030729574,-0.5418361931717671,-0.0,-0.6149200171843016,-0.2882919309595411,0.0
2019-03-25,1.0,-0.07986572137184657,-0.511010346468923,-0.02850915649973695,-0.6002956133978004,-0.28551744870606505,0.0
2019-03-26,1.0,-0.07701760545719015,-0.5114611024727893,-0.030596378592566587,-0.6008928123589307,-0.28795706475397503,0.0
2019-03-27,1.0,-0.07852720755946561,-0.5124194801614157,-0.029375642278868085,-0.6000952452565356,-0.28601147955986667,0.0
2019-03-28,1.0,-0.08144195600982013,-0.5131770128763966,-0.025802895936670175,-0.6009569617716318,-0.28375670123753693,0.0
2019-03-29,1.0,-0.08062213539709971,-0.5092794349688181,-0.02699927367445588,-0.601522779071806,-0.2861472186740802,0.0
2019-04-01,1.0,-0.08473554673765633,-0.506379024561756,-0.020493244261389324,-0.600507308252549,-0.2992867547340399,0.0
2019-04-02,1.0,-0.07447101540002504,-0.5109553023663453,-0.05373732315011895,-0.5947164141730312,-0.2701389758357331,0.0
2019-04-03,1.0,-0.08455044216749756,-0.509607435428514,-0.04667184407645865,-0.6016734724553447,-0.2627201442994213,0.0
2019-04-04,1.0,-0.08101069291062528,-0.5086519920867453,-0.05158640723211379,-0.6052638168932962,-0.2576816167079859,0.0
2019-04-05,1.0,-0.0929818846934429,-0.5012152038285184,-0.04753075593194858,-0.603267269675027,-0.260579790032823,0.0
2019-04-08,1.0,-0.09377896925813645,-0.5018916142610177,-0.043569764237215945,-0.6026357327186631,-0.26354821737278583,0.0
2019-04-09,1.0,-0.0863341758214259,-0.5082455394009159,-0.04299191711919121,-0.5987087410224968,-0.2661344811190911,0.0
2019-04-10,1.0,-0.08536981915505641,-0.5025888591510543,-0.04604917581730408,-0.5986642987568473,-0.2686410365441857,0.0
2019-04-11,1.0,-0.07876216620913401,-0.5009732967307212,-0.0438482655353132,-0.59680559021712,-0.2752433241826803,0.0
2019-04-12,1.0,-0.07654653979670838,-0.5040583402012937,-0.04815064558827202,-0.59578931595115,-0.272895282335606,0.0
2019-04-15,1.0,-0.07643979057591622,-0.5047369733233608,-0.053552729992520566,-0.5838444278234854,-0.2745450012465719,0.0
2019-04-16,1.0,-0.07870208842147235,-0.5050092209539949,-0.057493894233165525,-0.5793251258535613,-0.2716443203907691,0.0
2019-04-17,1.0,-0.08060547311908135,-0.5176347774215196,-0.05893172271518404,-0.5722665473616185,-0.25608331469191953,0.0
2019-04-18,1.0,-0.05636481954247384,-0.5414977223807378,-0.08419682635030286,-0.582519897882565,-0.238274015117385,0.0
2019-04-22,1.0,-0.06038029299618704,-0.5453291190046157,-0.07773931366646598,-0.5853401565322095,-0.2397150311057596,0.0
2019-04-23,1.0,-0.054586084816832796,-0.5470660607125819,-0.0795189193260853,-0.5841012378537174,-0.24558716448640366,0.0
2019-04-24,1.0,-0.04887236928022503,-0.557285649706163,-0.08521271786629164,-0.5780802652066904,-0.2419759907579487,0.0
2019-04-25,1.0,-0.05388137042813302,-0.5501081652160789,-0.07745132565276451,-0.5829350505609499,-0.25109422951149574,0.0
2019-04-26,1.0,-0.054038393711896004,-0.5346399959691641,-0.08935859323827279,-0.6016274499924421,-0.23960800120925077,0.0
2019-04-29,1.0,-0.06161434079415152,-0.5307195433378399,-0.09328526363226679,-0.5832457062740974,-0.23476540984427421,0.0
2019-04-30,1.0,-0.06215594034631168,-0.532028825943349,-0.09586127514763286,-0.5840756681012912,-0.228130317285557,0.0
2019-05-01,1.0,-0.058040628439907926,-0.5314720304212949,-0.10127088962273592,-0.5783798659061343,-0.2325878114680276,0.0
2019-05-02,1.0,-0.059635091227193196,-0.5281929517620595,-0.10069982504373906,-0.5759310172456885,-0.23491627093226694,0.0
2019-05-03,1.0,-0.057818199990005495,-0.5343061316276048,-0.09992004397581329,-0.5731847483883863,-0.23339663185248113,0.0
2019-05-06,1.0,-0.05573999650532937,-0.5246249469558922,-0.10479019495269715,-0.5737001073363122,-0.2373380594593245,0.0
2019-05-07,1.0,-0.03964373035277681,-0.5311112219949105,-0.12342198493089167,-0.5639439149743026,-0.23676463250336807,0.0
2019-05-08,1.0,-0.056074300938721636,-0.5289459923806678,-0.12791016159956176,-0.5387814048454969,-0.23824107965439106,0.0
2019-05-09,1.0,-0.056462856004779925,-0.527409878510257,-0.1289334793865764,-0.5407289384584745,-0.23603365863373832,0.0
2019-05-10,1.0,-0.05591933275239636,-0.5269264284825096,-0.12894310967260053,-0.5420141914602266,-0.23595169924063236,0.0
2019-05-13,1.0,-0.05687899833221318,-0.5264481119159635,-0.126901152515371,-0.5411097005451423,-0.2378960993702238,0.0
2019-05-14,1.0,-0.04185677444951398,-0.5115800436421345,-0.15502876413410038,-0.5313181908351516,-0.23990775639754017,0.0
2019-05-15,1.0,-0.03520357497517378,-0.5146226415094339,-0.15846573982125123,-0.5366186693147964,-0.23768619662363458,0.0
2019-05-16,1.0,-0.027746038054548162,-0.5167420140096378,-0.16630234984350936,-0.5360176859257788,-0.23714541209200657,0.0
2019-05-17,1.0,-0.026234644651116527,-0.5096732481225444,-0.17580941960511265,-0.52921868006167,-0.24576018302083852,0.0
2019-05-20,1.0,-0.02522303123679829,-0.501975597027907,-0.18476181009418255,-0.5259312641335951,-0.24713600556646206,0.0
2019-05-21,1.0,-0.02859698377599443,-0.5063728291386121,-0.1847499316753211,-0.5190687967402916,-0.24574523590648215,0.0
2019-05-22,1.0,-0.028833258828788556,-0.5060348681269558,-0.18504445437838377,-0.5187006407390851,-0.24487160383450055,0.0
2019-05-23,1.0,-0.02505525067666559,-0.5000124158823968,-0.1974870254028954,-0.5299098606937995,-0.23073675846142386,0.0
2019-05-24,1.0,-0.014893195222282796,-0.4856024185954304,-0.21398126579769042,-0.5282004262278832,-0.23539178272290232,0.0
2019-05-28,1.0,-0.01484694509852522,-0.4886107324327674,-0.21172388152187385,-0.5276985995786343,-0.2357169413805924,0.0
2019-05-29,1.0,-0.017870844781069775,-0.4897156010989827,-0.2106631023984555,-0.5269671542783595,-0.2299695552090295,0.0
2019-05-30,1.0,-0.01702560035686848,-0.4913880696884836,-0.20931327600307303,-0.5315853386533171,-0.22896582488661993,0.0
2019-05-31,1.0,-0.015687732342007432,-0.4875588599752168,-0.21258983890954147,-0.5331846344485749,-0.22929368029739777,0.0
2019-06-03,1.0,-0.013392746627057805,-0.48830300779799485,-0.21648718900854066,-0.5337294219581632,-0.22364153979452905,0.0
2019-06-04,1.0,-0.0,-0.5000371369859623,-0.2185387833923399,-0.5222202966007279,-0.23500284716892378,0.0
2019-06-05,1.0,-0.0,-0.4879001547797459,-0.23516694101171903,-0.523597769206201,-0.21015649952091983,0.0
2019-06-06,1.0,-0.0,-0.4853659134957435,-0.22173155712568388,-0.5226564608326587,-0.22357155123770273,0.0
2019-06-07,1.0,-0.0,-0.4903331861229697,-0.22209136856568037,-0.5175180332695422,-0.22356347220177636,0.0
2019-06-10,1.0,-0.0,-0.49088991883077077,-0.22082444395399595,-0.5157556585497438,-0.22477255450109127,0.0
2019-06-11,1.0,-0.0,-0.4913687411112746,-0.22379971556078662,-0.517949095189054,-0.21894463243587856,0.0
2019-06-12,1.0,-0.0,-0.49687660762842656,-0.22603561892163349,-0.5119423825971926,-0.2148648979691825,0.0
2019-06-13,1.0,-0.0,-0.5046082949308756,-0.23342974801451122,-0.5063241494264143,-0.2068585155407393,0.0
2019-06-14,1.0,-0.0,-0.5020095084056266,-0.24043032887320495,-0.5078664902220262,-0.2003136793608783,0.0
2019-06-17,1.0,-0.0,-0.5011474609375,-0.2394287109375,-0.493017578125,-0.2077880859375,0.0
2019-06-18,1.0,-0.0,-0.5150047692420574,-0.2352581505123878,-0.4958544280578179,-0.19962335216572505,0.0
2019-06-19,1.0,-0.0,-0.5087140377893477,-0.24086431522084528,-0.49412138544645695,-0.20063063723692895,0.0
2019-06-20,1.0,-0.0,-0.5111198101436156,-0.24192009394955105,-0.4926234922809679,-0.20096396153940255,0.0
2019-06-21,1.0,-0.0,-0.5118926265715257,-0.24103198873841075,-0.473180913547886,-0.20096111839231104,0.0
2019-06-24,1.0,-0.0,-0.4964708173100326,-0.23723409433870418,-0.4824757825049895,-0.21776274156647032,0.0
2019-06-25,1.0,-0.0,-0.49333138629283485,-0.2382447429906542,-0.48398559190031154,-0.21821456386292834,0.0
2019-06-26,1.0,-0.0,-0.49104772112737816,-0.2348298458015639,-0.4788433899295998,-0.23129765413753625,0.0
2019-06-27,1.0,-0.0,-0.49275185771713975,-0.23793397490559143,-0.48083810451942993,-0.22482641003776344,0.0
2019-06-28,1.0,-0.0,-0.4845458752466084,-0.24044620892904986,-0.48571498161093113,-0.2249311932191831,0.0
2019-07-01,1.0,-0.0,-0.4839998051726657,-0.24075787833032977,-0.486094199016122,-0.22448979591836735,0.0
2019-07-02,1.0,-0.0,-0.4849827191744146,-0.23966801343523342,-0.48469064888283114,-0.2245777150367522,0.0
2019-07-03,1.0,-0.0,-0.48523720273592486,-0.23961249178492322,-0.48419054109972504,-0.22503225178297595,0.0
2019-07-05,1.0,-0.0,-0.4901612628608956,-0.23695668036873985,-0.48125896918249705,-0.2239437647459441,0.0
2019-07-08,1.0,-0.0,-0.48559039197057174,-0.2395673463421764,-0.4846646690540573,-0.2262905308290092,0.0
2019-07-09,1.0,-0.0,-0.4887913160141481,-0.2380046347115502,-0.48737650933040616,-0.2251738016831321,0.0
2019-07-10,1.0,-0.0,-0.48604702263238847,-0.23850679948240924,-0.49334700554212746,-0.2235650284430772,0.0
2019-07-11,1.0,-0.0,-0.48825007930891434,-0.23673100856536275,-0.4910563947387686,-0.22423680421679398,0.0
2019-07-12,1.0,-0.0,-0.5105968331303289,-0.23200974421437273,-0.47074299634591965,-0.22270401948842877,0.0
2019-07-15,1.0,-0.0,-0.5055156459271886,-0.2337026665043224,-0.48294167782783387,-0.21297942286618773,0.0
2019-07-16,1.0,-0.0,-0.49835450135296555,-0.23653738329148485,-0.4851661344189561,-0.21771775432095755,0.0
2019-07-17,1.0,-0.0,-0.49086974493641644,-0.23935614073479708,-0.4804143263549493,-0.22087679626522722,0.0
2019-07-18,1.0,-0.0,-0.4914620223954918,-0.2385775705020768,-0.4824989676698487,-0.21647356020306543,0.0
2019-07-19,1.0,-0.0,-0.4925416646421457,-0.24165492444487635,-0.47910694329721587,-0.21614595986589571,0.0
2019-07-22,1.0,-0.0,-0.4872904009720535,-0.23902794653705955,-0.481044957472661,-0.22277035236938034,0.0
2019-07-23,1.0,-0.0,-0.48866259994653316,-0.2390210707949547,-0.4804724524266653,-0.22213041047950033,0.0
2019-07-24,1.0,-0.0,-0.49002012950791846,-0.2427424635607402,-0.47595372638420685,-0.21652559842844324,0.0
2019-07-25,1.0,-0.0,-0.4760023270470742,-0.24996363988946527,-0.4889707664711301,-0.20907063557473213,0.0
2019-07-26,1.0,-0.0,-0.4768290612799185,-0.24853893348206707,-0.49021509809151975,-0.20942357591483376,0.0
2019-07-29,1.0,-0.0,-0.47643623852099537,-0.24998182743330666,-0.48622519444646356,-0.21034140195294515,0.0
2019-07-30,1.0,-0.0,-0.47487035331750105,-0.25165996219648135,-0.4829884166141617,-0.2137595114622207,0.0
2019-07-31,1.0,-0.0,-0.4859892374072817,-0.2506666020264702,-0.4782808939739177,-0.20907063557473213,0.0
2019-08-01,1.0,-0.0,-0.49477200116177744,-0.24266627940749344,-0.481169522703069,-0.20176202923806758,0.0
2019-08-02,1.0,-0.0,-0.4904629517708207,-0.2523631089084975,-0.479124864015472,-0.19552761996857243,0.0
2019-08-05,1.0,-0.0,-0.4896948317104404,-0.25041679754512286,-0.4810689346896368,-0.19501292676444296,0.0
2019-08-06,1.0,-0.0,-0.48804183558423486,-0.2525967327943963,-0.4589200470170557,-0.19927075587113488,0.0
2019-08-07,1.0,-0.0,-0.4947807933194155,-0.25280157416072757,-0.45530679336740815,-0.19674609459362175,0.0
2019-08-08,1.0,-0.0,-0.4872544321993292,-0.24444178246286535,-0.4587685673215141,-0.205294681360805,0.0
2019-08-09,1.0,-0.0,-0.48074857374740404,-0.24416967035065523,-0.45005132122311603,-0.21206406798271787,0.0
2019-08-12,1.0,-0.0,-0.47904448576741526,-0.247604062365899,-0.4537023792495113,-0.20369045916177944,0.0
