Date,GSX,IWF,IWM,MTUM,SPY,VLUE,VXX
2020-03-10,1.0,-1.6098182624113475,-1.8413120567375887,-3.739915780141844,-2.469304078014184,-0.42121010638297873,0.0
2020-03-11,1.0,-1.2321558064850306,-2.205842743188646,-3.654304361338444,-2.113125453226976,-0.15404537449497566,0.0
2020-03-12,1.0,-1.3339177868692773,-1.7368010909799336,-3.435807519968829,-2.1260471459185664,-0.10831872199493472,0.0
2020-03-13,1.0,-1.3342512652575171,-1.0241887466507889,-2.4833283715391485,-1.60099732063114,-0.0,0.0
2020-03-16,1.0,-0.9592600013357377,-1.2396981232885862,-2.221532091097308,-1.2581980898951446,-0.0,0.0
2020-03-17,1.0,-0.9648723640399556,-0.8388457269700332,-1.4243063263041065,-1.2973917869034406,-0.024028856825749165,0.0
2020-03-18,1.0,-0.9132003395585738,-0.8465089134125636,-1.2688879456706281,-1.2394418505942275,-0.037563667232597624,0.0
2020-03-19,1.0,-0.93123297527882,-0.672457213342242,-1.2298915557382948,-1.2331808603587397,-0.07272446934265303,0.0
2020-03-20,1.0,-0.9310964957352791,-0.6625732196074402,-1.2340458329051485,-1.2349707121570241,-0.07548042338916865,0.0
2020-03-23,1.0,-0.9182953858553293,-0.7428470683054603,-1.1163106991738867,-1.2019947612331252,-0.05782792665726375,0.0
2020-03-24,1.0,-0.9210262577670876,-0.7489977951493285,-1.0850871918220086,-1.1802966526357987,-0.07561635598316296,0.0
2020-03-25,1.0,-0.9207128824024698,-0.7327626531948733,-0.8568154177191505,-1.153101319113107,-0.014313780522031994,0.0
2020-03-26,1.0,-0.9201047806155862,-0.7325755449527551,-0.8568154177191505,-1.151651230236692,-0.016605856487978295,0.0
2020-03-27,1.0,-0.918602524236327,-0.7039967075178343,-0.7955917322114504,-1.1547466617889153,-0.0,0.0
2020-03-30,1.0,-0.8904893897396283,-0.679692825010224,-0.8233289407915663,-1.1504975689553325,-0.0,0.0
2020-03-31,1.0,-0.8684198614945912,-0.7071923233603403,-0.8166387543565836,-1.1340696148101208,-0.0,0.0
2020-04-01,1.0,-0.8732146085698789,-0.7278069065268487,-0.7843066353281505,-1.1346501536792624,-0.0,0.0
2020-04-02,1.0,-0.8935442306837873,-0.6338916781445773,-0.7669169591682589,-1.1487537210645578,-0.0,0.0
2020-04-03,1.0,-0.8998655311519498,-0.6700582698341552,-0.7852532496638279,-1.1271178843567908,-0.0,0.0
2020-04-06,1.0,-0.922436015466765,-0.720033143067575,-0.812879764315964,-1.1479009390535815,-0.0,0.0
2020-04-07,1.0,-0.8766088666428317,-0.6550321773328567,-0.7835180550589919,-1.1539149088308902,-0.0,0.0
2020-04-08,1.0,-0.8807059982977198,-0.6509429736146575,-0.7944720691663307,-1.1535635891233258,-0.0,0.0
2020-04-09,1.0,-0.919757553826669,-0.586846390446897,-0.8421838248597793,-1.1745069658042337,-0.0,0.0
2020-04-13,1.0,-0.9143155220901751,-0.6080014515104781,-0.8379297831806224,-1.1757234872539235,-0.0,0.0
2020-04-14,1.0,-0.9122503752899969,-0.6272119364963836,-0.8273211117681846,-1.1821862348178138,-0.0,0.0
2020-04-15,1.0,-0.8758720666847876,-0.6645827670562653,-0.7946905862100209,-1.1950711243997463,-0.0,0.0
2020-04-16,1.0,-0.878820763248327,-0.650524507144149,-0.7963465364442033,-1.1959215047929102,-0.0,0.0
2020-04-17,1.0,-0.8907604994324632,-0.6379568671963678,-0.8130306469920545,-1.1985017026106697,-0.0,0.0
2020-04-20,1.0,-0.8977966791838212,-0.6160249739854319,-0.8196624892548523,-1.1907433380084151,-0.0,0.0
2020-04-21,1.0,-0.9063268092853891,-0.6264906690942195,-0.8374146563495676,-1.1814292216659081,-0.0,0.0
2020-04-22,1.0,-0.8849141824751581,-0.639476061427281,-0.8134146341463414,-1.178906955736224,-0.0,0.0
2020-04-23,1.0,-0.86642860371559,-0.6699362654251232,-0.8008407539664602,-1.1830221940966414,-0.0,0.0
2020-04-24,1.0,-0.8730237825594565,-0.6602491506228765,-0.8077916194790488,-1.1889467723669311,-0.0,0.0
2020-04-27,1.0,-0.8746421918306148,-0.6545049752374029,-0.8133036485074288,-1.2011449861420327,-0.0,0.0
2020-04-28,1.0,-0.8698677163912665,-0.6869135350391359,-0.8141163546482354,-1.2063898933492014,-0.0,0.0
2020-04-29,1.0,-0.8498640991385267,-0.7380568480213755,-0.800893720919519,-1.217994195420832,-0.0,0.0
2020-04-30,1.0,-0.8479776208383013,-0.6859579932128771,-0.8159680821792168,-1.236081812345226,-0.0,0.0
2020-05-01,1.0,-0.8741624598439651,-0.6484167049105094,-0.8182652592932537,-1.2483708122992196,-0.0,0.0
2020-05-04,1.0,-0.8694420326280675,-0.6335511584334873,-0.8165242425627199,-1.2501942146872,-0.0,0.0
2020-05-05,1.0,-0.8686494883040936,-0.6345029239766082,-0.810763888888889,-1.2547514619883042,-0.0,0.0
2020-05-06,1.0,-0.8704440481090228,-0.6337860703342937,-0.8134174783920977,-1.2554076919559152,-0.0,0.0
2020-05-07,1.0,-0.8691156960519695,-0.6346584930692163,-0.8127087240953383,-1.258291779129878,-0.0,0.0
2020-05-08,1.0,-0.869240975431212,-0.6345335590428697,-0.8124170746214028,-1.2590016928215217,-0.0,0.0
2020-05-11,1.0,-0.8764732754682503,-0.6090452261306533,-0.8201005025125628,-1.262722704431247,-0.0,0.0
2020-05-12,1.0,-0.8775322706601131,-0.627314070467178,-0.7998989388580091,-1.2889889292112637,-0.0,0.0
2020-05-13,1.0,-0.8748969308291342,-0.6101694915254238,-0.8005497022446175,-1.2951901053595969,-0.0,0.0
2020-05-14,1.0,-0.8769906644700715,-0.5840655317591067,-0.814936847885777,-1.3002471169686984,-0.0,0.0
2020-05-15,1.0,-0.890883785664579,-0.6063094409649733,-0.8369751797726745,-1.305126420784041,-0.0,0.0
2020-05-18,1.0,-0.8923619162454205,-0.6014005472336873,-0.8335574827250384,-1.31030005101331,-0.0,0.0
2020-05-19,1.0,-0.9513195098963242,-0.4600377002827521,-0.9716776625824695,-1.3295475966069745,-0.0,0.0
2020-05-20,1.0,-0.9605834592145015,-0.44514728096676737,-0.9826756042296072,-1.332090256797583,-0.0,0.0
2020-05-21,1.0,-0.9947781929673277,-0.3864137204177445,-1.0484813643767366,-1.3610232825524577,-0.0,0.0
2020-05-22,1.0,-0.9989952633845272,-0.38165638007750824,-1.0430122960623893,-1.3608439787569973,-0.0,0.0
2020-05-26,1.0,-0.9992343398573958,-0.38216011867732214,-1.0434990668517012,-1.3604345121309278,-0.0,0.0
2020-05-27,1.0,-0.9969350126909631,-0.3909295531823188,-1.0351994636272208,-1.3659786408696901,-0.0,0.0
2020-05-28,1.0,-1.0265120531203389,-0.3566376365298562,-1.0564884761583988,-1.3719386036664583,-0.0,0.0
2020-05-29,1.0,-1.0275224943463408,-0.352788336621277,-1.0573545686378292,-1.3740076023673193,-0.0,0.0
2020-06-01,1.0,-1.029910413254985,-0.35020710914170117,-1.0630960408438492,-1.3733262691455543,-0.0,0.0
2020-06-02,1.0,-1.032676273555352,-0.3538001831413562,-1.0591835751120535,-1.373801147043231,-0.0,0.0
2020-06-03,1.0,-1.0588437208846173,-0.3619869563085372,-1.0641886921983033,-1.4186730740940519,-0.0,0.0
2020-06-04,1.0,-1.0623893805309734,-0.3666175024582104,-1.0573746312684367,-1.4299901671583088,-0.0,0.0
2020-06-05,1.0,-1.0494137353433837,-0.37929845304956156,-1.0534535422209084,-1.4444280224652677,-0.0,0.0
2020-06-08,1.0,-1.0510405365420652,-0.336818226649571,-1.1031659927014499,-1.4403787355755007,-0.0,0.0
2020-06-09,1.0,-1.0685107433934307,-0.32215361817732774,-1.10980489009632,-1.439021980735984,-0.0,0.0
2020-06-10,1.0,-1.0671442687747035,-0.32218379446640316,-1.1094367588932808,-1.4419466403162056,-0.0,0.0
2020-06-11,1.0,-1.072813378718366,-0.29737062799072567,-1.1221449361156333,-1.4408267969019781,-0.0,0.0
2020-06-12,1.0,-1.055518137207736,-0.2373231983065525,-1.1439430385836622,-1.374194169152314,-0.0,0.0
2020-06-15,1.0,-1.0575047801147228,-0.23484703632887188,-1.1252868068833652,-1.3624760994263863,-0.0,0.0
2020-06-16,1.0,-1.0935808965893858,-0.2784590180211488,-1.1954525145211736,-1.3970610137516755,-0.0,0.0
2020-06-17,1.0,-1.0919694262457813,-0.26985308715505263,-1.200019853087155,-1.4014294222751638,-0.0,0.0
2020-06-18,1.0,-1.1153134223823102,-0.24338386112361796,-1.2270248636750212,-1.417029366151383,-0.0,0.0
2020-06-19,1.0,-1.0979897009308774,-0.23994850465438702,-1.2149435531788473,-1.3985937809467222,-0.0,0.0
2020-06-22,1.0,-1.097424467558197,-0.23868251609707775,-1.2245666171371965,-1.3923229321446262,-0.0,0.0
2020-06-23,1.0,-1.0925184196212234,-0.23132077337684817,-1.2225683627552786,-1.39845720219552,-0.0,0.0
2020-06-24,1.0,-1.095803642121932,-0.22961203483768802,-1.2217438638163103,-1.4013756927949326,-0.0,0.0
2020-06-25,1.0,-1.0883860790693087,-0.21896874691905746,-1.2259686483288967,-1.3961845607808339,-0.0,0.0
2020-06-26,1.0,-1.0836651428009636,-0.22027232954824758,-1.219534975175736,-1.392223369217913,-0.0,0.0
2020-06-29,1.0,-1.0738714090287278,-0.2079343365253078,-1.222298221614227,-1.3815712331444205,-0.0,0.0
2020-06-30,1.0,-1.0786313939867238,-0.19225888324873097,-1.2269133151112845,-1.383102303787583,-0.0,0.0
2020-07-01,1.0,-1.0640583232077765,-0.1931956257594168,-1.2198784933171325,-1.383086269744836,-0.0,0.0
2020-07-02,1.0,-1.0505217984980006,-0.22490978250268215,-1.2151565395494002,-1.3860333560909002,-0.0,0.0
2020-07-06,1.0,-1.0542213054368645,-0.22513628996611165,-1.230489661607976,-1.401502873139826,-0.0,0.0
2020-07-07,1.0,-1.0448090107737513,-0.23207639569049954,-1.224681684622919,-1.3956415279138101,-0.0,0.0
2020-07-08,1.0,-1.0503826530612246,-0.21251962323390894,-1.2428865777080065,-1.400019623233909,-0.0,0.0
2020-07-09,1.0,-1.078196008693934,-0.21976882039122703,-1.247480735032602,-1.3942896660738984,-0.0,0.0
2020-07-10,1.0,-1.1292281441332932,-0.18137107296998894,-1.2979524239686844,-1.4100170631335942,-0.0,0.0
2020-07-13,1.0,-1.1395162099769147,-0.17680417544916188,-1.2977014955334738,-1.4044966375589683,-0.0,0.0
2020-07-14,1.0,-1.140432796103831,-0.17417281719134406,-1.2999949791635286,-1.4062860872621379,-0.0,0.0
2020-07-15,1.0,-1.155082909127564,-0.16596945718461772,-1.305730557935588,-1.4132856206844413,-0.0,0.0
2020-07-16,1.0,-1.1769378668285773,-0.13180530257032988,-1.3222019834041692,-1.4287593604533495,-0.0,0.0
2020-07-17,1.0,-1.1804416084270233,-0.13314088929403425,-1.324014990377798,-1.426719335561633,-0.0,0.0
2020-07-20,1.0,-1.2008971810164653,-0.13947086710506193,-1.329612071162767,-1.4276392924504255,-0.0,0.0
2020-07-21,1.0,-1.2177406971387625,-0.12484004709013666,-1.3480575318626198,-1.4278548395352408,-0.0,0.0
2020-07-22,1.0,-1.2044792146034669,-0.13637060898910877,-1.3393669785754463,-1.4330418775885874,-0.0,0.0
2020-07-23,1.0,-1.210647791967995,-0.14371441760270812,-1.344258090988357,-1.4304251936195314,-0.0,0.0
2020-07-24,1.0,-1.1936028659160696,-0.1616171954964176,-1.3329580348004095,-1.429580348004094,-0.0,0.0
2020-07-27,1.0,-1.1766995198382613,-0.16138488754106647,-1.3135203436947183,-1.402779883750316,-0.0,0.0
2020-07-28,1.0,-1.1874021316361065,-0.15325554376925796,-1.3110067181896246,-1.3996060009092286,-0.0,0.0
2020-07-29,1.0,-1.1971566387407973,-0.16125920284336126,-1.3138359989845139,-1.4052297537446055,-0.0,0.0
2020-07-30,1.0,-1.2009355297945903,-0.14607484238356722,-1.320724018710596,-1.4166666666666667,-0.0,0.0
2020-07-31,1.0,-1.203002544529262,-0.15333333333333332,-1.3201017811704836,-1.4125699745547073,-0.0,0.0
2020-08-03,1.0,-1.2023724671622034,-0.15589043885551368,-1.3202830668974646,-1.412534365135933,-0.0,0.0
2020-08-04,1.0,-1.2058238563924728,-0.16115049212096488,-1.3224539752154623,-1.4102707940231527,-0.0,0.0
2020-08-05,1.0,-1.2004181753276557,-0.16579121831811922,-1.323014942118415,-1.4104747819878627,-0.0,0.0
2020-08-06,1.0,-1.1849165694578283,-0.17842470964142618,-1.308667647207993,-1.399756555256885,-0.0,0.0
2020-08-07,1.0,-1.2390626623714018,-0.17686792060687936,-1.329055388132599,-1.450846929232048,-0.0,0.0
2020-08-10,1.0,-1.3330478993845332,-0.12555525822852556,-1.3985549906341985,-1.4947283917580947,-0.0,0.0
2020-08-11,1.0,-1.362766302584622,-0.11084676111171192,-1.4303557910673732,-1.5031902238563861,-0.0,0.0
2020-08-12,1.0,-1.3556920424546093,-0.11238618608911158,-1.4109153601637843,-1.5086471634071439,-0.0,0.0
2020-08-13,1.0,-1.3471714347171437,-0.13572811357281137,-1.3832544633254464,-1.5113465261346528,-0.0,0.0
2020-08-14,1.0,-1.3456770246337144,-0.13620995008855258,-1.3794343369291042,-1.5054473246390812,-0.0,0.0
2020-08-17,1.0,-1.3705917513448895,-0.13698853447807421,-1.3974895397489542,-1.528826821713851,-0.0,0.0
2020-08-18,1.0,-1.3619336328695932,-0.13387105505332106,-1.3775780869376928,-1.5399772641151952,-0.0,0.0
2020-08-19,1.0,-1.3638869372534181,-0.14300383721558665,-1.36518402421229,-1.532454196616765,-0.0,0.0
2020-08-20,1.0,-1.3605265997625984,-0.13763893385130033,-1.3635480738102945,-1.5337757634617462,-0.0,0.0
2020-08-21,1.0,-1.3596439169139467,-0.13121122201240898,-1.372970056649582,-1.53131912597788,-0.0,0.0
2020-08-24,1.0,-1.3599805940380572,-0.11616624440730958,-1.3891973478518678,-1.5252007978006576,-0.0,0.0
2020-08-25,1.0,-1.3621388063732107,-0.11860653524169591,-1.4041587901701322,-1.5161220631920065,-0.0,0.0
2020-08-26,1.0,-1.358535399902792,-0.11821569368688233,-1.4072473942863313,-1.5164443484365717,-0.0,0.0
2020-08-27,1.0,-1.3341472678929946,-0.15540723859135058,-1.406261869878995,-1.5304140213793478,-0.0,0.0
2020-08-28,1.0,-1.3379669852302347,-0.15090139009556908,-1.409589487402259,-1.5315486533449176,-0.0,0.0
2020-08-31,1.0,-1.3396882298625823,-0.14714029656183802,-1.4141545815001901,-1.53055238715985,-0.0,0.0
2020-09-01,1.0,-1.341247419319787,-0.14446376181679887,-1.4221449527328045,-1.525209170922525,-0.0,0.0
2020-09-02,1.0,-1.3565925359269984,-0.14605759248128516,-1.428938309382001,-1.532593847330747,-0.0,0.0
2020-09-03,1.0,-1.397681030157757,-0.15736663136183734,-1.4759462623334634,-1.543397067841017,-0.0,0.0
2020-09-04,1.0,-1.3389765294343978,-0.1720991590172044,-1.4250535920408947,-1.560490298466443,-0.0,0.0
2020-09-08,1.0,-1.3266113522721028,-0.18171328094950273,-1.4206824550799493,-1.5658003186988294,-0.0,0.0
2020-09-09,1.0,-1.2920614178373082,-0.20793858216269195,-1.3760209081999348,-1.5688228247849287,-0.0,0.0
2020-09-10,1.0,-1.2777083220090233,-0.22101429580909931,-1.3530466923954994,-1.583845192150894,-0.0,0.0
2020-09-11,1.0,-1.2710290524029322,-0.2300841705131686,-1.3557426011403746,-1.5734998642411078,-0.0,0.0
2020-09-14,1.0,-1.2703659333478545,-0.22549553474188633,-1.3586909170115444,-1.5908843389239817,-0.0,0.0
2020-09-15,1.0,-1.2696353627296018,-0.23180901509783616,-1.3587507494413256,-1.590287240420777,-0.0,0.0
2020-09-16,1.0,-1.2809654415798135,-0.23170597915523863,-1.3796489303346133,-1.5931431705979158,-0.0,0.0
2020-09-17,1.0,-1.2714944548149774,-0.24629405951465905,-1.3739980234984077,-1.5984407598550567,-0.0,0.0
2020-09-18,1.0,-1.2655348607219383,-0.24888742376792483,-1.3772320202186692,-1.6025493104774462,-0.0,0.0
2020-09-21,1.0,-1.2588099681633549,-0.25535184981886044,-1.3823141947524427,-1.5926556153255023,-0.0,0.0
2020-09-22,1.0,-1.261426764204389,-0.2588416478741543,-1.3873824322094495,-1.592596666850008,-0.0,0.0
2020-09-23,1.0,-1.2525163632363456,-0.26104174687860954,-1.3936527143721467,-1.5929816841757878,-0.0,0.0
2020-09-24,1.0,-1.2406241445387352,-0.24741308513550506,-1.3793046810840404,-1.6076101834108951,-0.0,0.0
2020-09-25,1.0,-1.2428422267406716,-0.25625103038962466,-1.383579710941364,-1.612793317579821,-0.0,0.0
2020-09-28,1.0,-1.2409731395860852,-0.25957727873183617,-1.3715874064288858,-1.6320453544693967,-0.0,0.0
2020-09-29,1.0,-1.2451605807303123,-0.24917509898812143,-1.3691157061152661,-1.6358886933567973,-0.0,0.0
2020-09-30,1.0,-1.2478792552605484,-0.24826484521317616,-1.3704417759171532,-1.6418420182879805,-0.0,0.0
2020-10-01,1.0,-1.2538954580616641,-0.2522378163332965,-1.37037241684164,-1.648966736655984,-0.0,0.0
2020-10-02,1.0,-1.2519050248481502,-0.25024848150193263,-1.3686361126449473,-1.6510215350635007,-0.0,0.0
2020-10-05,1.0,-1.2329808327825513,-0.2720312844238819,-1.3480392156862744,-1.6547146948667106,-0.0,0.0
2020-10-06,1.0,-1.2394195888754536,-0.25365505111575243,-1.347147411234473,-1.6560954160712325,-0.0,0.0
2020-10-07,1.0,-1.2314489571899012,-0.2650933040614709,-1.3425905598243688,-1.6493413830954995,-0.0,0.0
2020-10-08,1.0,-1.230651004501043,-0.26572620485234383,-1.3402129761774069,-1.6524865517619935,-0.0,0.0
2020-10-09,1.0,-1.2365573680452573,-0.2619871478002966,-1.344263195474268,-1.6495853243258087,-0.0,0.0
2020-10-12,1.0,-1.2585120495246518,-0.25950696440415655,-1.3494914879504754,-1.659849657307097,-0.0,0.0
2020-10-13,1.0,-1.2453059421250277,-0.2722001325381047,-1.3480229732714823,-1.6568367572343716,-0.0,0.0
2020-10-14,1.0,-1.2331725498794126,-0.2789410217057663,-1.331835123876343,-1.6373054154790616,-0.0,0.0
2020-10-15,1.0,-1.2332912988650695,-0.2801688689072866,-1.3328581610833927,-1.6364384012281377,-0.0,0.0
2020-10-16,1.0,-1.22929866724929,-0.28856237710290583,-1.3169106401573083,-1.627321389556478,-0.0,0.0
2020-10-19,1.0,-1.2299415587962204,-0.2889835599978153,-1.3143262876181112,-1.6285433393413076,-0.0,0.0
2020-10-20,1.0,-1.2292906678315951,-0.28717304646972097,-1.313656964997543,-1.6304810790149076,-0.0,0.0
2020-10-21,1.0,-1.2235953832752613,-0.28124999999999994,-1.3136977351916375,-1.6257621951219512,-0.0,0.0
2020-10-22,1.0,-1.3372837165205025,-0.3636525242948566,-1.449158568381133,-1.7754799715572411,-0.0,0.0
2020-10-23,1.0,-1.3441854948704264,-0.3554527664116705,-1.4540117416829745,-1.776492913479215,-0.0,0.0
2020-10-26,1.0,-1.3453540874524716,-0.3533745247148289,-1.4600166349809887,-1.7823193916349809,-0.0,0.0
2020-10-27,1.0,-1.3407917383820998,-0.342512908777969,-1.472134844797911,-1.7796308386254378,-0.0,0.0
2020-10-28,1.0,-1.3400593471810087,-0.34124629080118696,-1.4744213649851632,-1.7789317507418398,-0.0,0.0
