Date,AZO,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-22,1.0,-0.2852949497807328,-0.8880322535012024,-0.0,-0.6903380959117272,-0.6729028151082189,0.0
2018-10-23,1.0,-0.2941009642654566,-0.8915555870674986,-0.0,-0.6871100397050481,-0.6723269994327851,0.0
2018-10-24,1.0,-0.29187026414559875,-0.8876495998866937,-0.0,-0.6874513136463423,-0.6738545428793995,0.0
2018-10-25,1.0,-0.25,-0.8366492864983535,-0.0,-0.7030392425905598,-0.6406421514818881,0.0
2018-10-26,1.0,-0.2338600298386003,-0.8216804557168045,-0.0,-0.7049708395497084,-0.6301708938017089,0.0
2018-10-29,1.0,-0.2069408306018315,-0.8368533099043692,-0.0,-0.6951981887608555,-0.640185178927449,0.0
2018-10-30,1.0,-0.19390928141688635,-0.8378287027648211,-0.0,-0.6965456634894883,-0.6516933684850943,0.0
2018-10-31,1.0,-0.2004498455753995,-0.8135155096011817,-0.0,-0.6960185309520612,-0.6470726467033705,0.0
2018-11-01,1.0,-0.16919396145033022,-0.8456665318776115,-0.0,-0.7012737565709664,-0.6535584310553982,0.0
2018-11-02,1.0,-0.17292175834477216,-0.822692423582979,-0.0,-0.7046101309049516,-0.6477284140747932,0.0
2018-11-05,1.0,-0.16547899159663867,-0.8515294117647059,-0.0,-0.711529411764706,-0.6328067226890757,0.0
2018-11-06,1.0,-0.1660168067226891,-0.8513949579831933,-0.0,-0.7112941176470589,-0.6326386554621849,0.0
2018-11-07,1.0,-0.1665993537964459,-0.8523492191707054,-0.0,-0.7129442649434572,-0.6337170166935918,0.0
2018-11-08,1.0,-0.1411525514115255,-0.8518148185181482,-0.0,-0.7028297170282971,-0.6372029463720293,0.0
2018-11-09,1.0,-0.13995861976907162,-0.8531669225121805,-0.0,-0.706000133484616,-0.6379897216845759,0.0
2018-11-12,1.0,-0.13904205141832193,-0.8364445625456719,-0.0,-0.7116521623596626,-0.6344582475254102,0.0
2018-11-13,1.0,-0.10934360899779337,-0.8344695846918947,-0.0,-0.7174521621710634,-0.632183908045977,0.0
2018-11-14,1.0,-0.11429045092838197,-0.8388925729442972,-0.0,-0.7254641909814324,-0.6369694960212202,0.0
2018-11-15,1.0,-0.11382491537797836,-0.8441295546558704,-0.0,-0.7343200371673193,-0.6262361452180262,0.0
2018-11-16,1.0,-0.10749326504140753,-0.8344696843715702,-0.0,-0.7403133002960056,-0.6436292280573386,0.0
2018-11-19,1.0,-0.10313751668891857,-0.8397530040053405,-0.0,-0.7469292389853138,-0.6479305740987984,0.0
2018-11-20,1.0,-0.05387730713052716,-0.8326915416279379,-0.0,-0.7565396361704952,-0.676503784357987,0.0
2018-11-21,1.0,-0.05047559075995095,-0.8326649653663872,-0.0,-0.7569681503330792,-0.6740794750273423,0.0
2018-11-23,1.0,-0.050446190729888124,-0.8463638785295686,-0.0,-0.7565596696856687,-0.6764118273841236,0.0
2018-11-26,1.0,-0.049286856838176483,-0.8549053585710477,-0.0,-0.7543988269794721,-0.673853639029592,0.0
2018-11-27,1.0,-0.035973136511736156,-0.8650176208524504,-0.0,-0.7528426092160383,-0.6708557749850389,0.0
2018-11-28,1.0,-0.04055902071311831,-0.8528401320836528,-0.0,-0.7637170207798272,-0.678362963210033,0.0
2018-11-29,1.0,-0.0027748414376321355,-0.8426929175475687,-0.0,-0.7667811839323467,-0.6911667547568711,0.0
2018-11-30,1.0,-0.002015596087761036,-0.8430808881839809,-0.0,-0.7670499603489294,-0.6921094369547978,0.0
2018-12-03,1.0,-0.0,-0.8500796389700027,-0.0,-0.7722657286965755,-0.6959450491106981,0.0
2018-12-04,1.0,-0.0,-0.8495082944273369,-0.0,-0.7683851528095096,-0.6932220787391146,0.0
2018-12-06,1.0,-0.0,-0.8126721763085399,-0.0,-0.8960743801652893,-0.7348140495867769,0.0
2018-12-07,1.0,-0.0,-0.8133121919272001,-0.0,-0.8962807211057874,-0.7373754782668643,0.0
2018-12-10,1.0,-0.0,-0.812809057736248,-0.0,-0.8876649728881766,-0.7098182314224329,0.0
2018-12-11,1.0,-0.0,-0.8146096234738893,-0.0,-0.9026025101740707,-0.7026435484422557,0.0
2018-12-12,1.0,-0.0,-0.8153103825884608,-0.0,-0.9022311956744918,-0.7045376770926015,0.0
2018-12-13,1.0,-0.0,-0.8128333105428689,-0.0,-0.9027075071789964,-0.7030288527280186,0.0
2018-12-14,1.0,-0.0,-0.8069210535305572,-0.0,-0.9060567758685479,-0.7031735729170225,0.0
2018-12-17,1.0,-0.0,-0.8010739897359209,-0.0,-0.8894402338306767,-0.7081534853685891,0.0
2018-12-18,1.0,-0.0,-0.786515718184575,-0.0,-0.8791064388961891,-0.7037636038950099,0.0
2018-12-19,1.0,-0.0,-0.7865615312036661,-0.0,-0.8790942175495349,-0.7040369322011052,0.0
2018-12-20,1.0,-0.0,-0.7770886415448572,-0.0,-0.8770282955612176,-0.6984377095346654,0.0
2018-12-21,1.0,-0.0,-0.7744879267277268,-0.0,-0.8759367194004996,-0.6801332223147377,0.0
2018-12-24,1.0,-0.0,-0.7441814334832054,-0.0,-0.8628008463369478,-0.6990214229039936,0.0
2018-12-26,1.0,-0.0,-0.7538109257441936,-0.0,-0.8351979064442263,-0.6821720641151455,0.0
2018-12-27,1.0,-0.0,-0.7040420473032162,-0.0,-0.7449943686647479,-0.6794831685646352,0.0
2018-12-28,1.0,-0.0,-0.7055881985248155,-0.0,-0.7430303787973497,-0.676772096512064,0.0
2018-12-31,1.0,-0.0,-0.7040140052519696,-0.0,-0.7441540577716644,-0.6780042515943479,0.0
2019-01-02,1.0,-0.0,-0.7028512538646514,-0.0,-0.7409200212360638,-0.6791480590862247,0.0
2019-01-03,1.0,-0.0,-0.7022378975623459,-0.0,-0.7486812946721183,-0.6703080620493773,0.0
2019-01-04,1.0,-0.0,-0.7092745067578065,-0.0,-0.7209569675314587,-0.6768059655118843,0.0
2019-01-07,1.0,-0.0,-0.6773976375543178,-0.0,-0.7230246649121733,-0.6597710998225106,0.0
2019-01-08,1.0,-0.0,-0.6576165231514112,-0.0,-0.7460546072993596,-0.6607115496583214,0.0
2019-01-09,1.0,-0.0,-0.6419260849562951,-0.0,-0.749424934825947,-0.6756939119766907,0.0
2019-01-10,1.0,-0.0,-0.6410264271261267,-0.0,-0.7496474339321846,-0.6750873750689803,0.0
2019-01-11,1.0,-0.0,-0.6374604733982132,-0.0,-0.7522487950142756,-0.680318054830688,0.0
2019-01-14,1.0,-0.0,-0.6403217882584131,-0.0,-0.755219847703267,-0.674987718005404,0.0
2019-01-15,1.0,-0.0,-0.6352228339433458,-0.0,-0.7566819426075724,-0.6838187801802357,0.0
2019-01-16,1.0,-0.0,-0.6297671279109011,-0.0,-0.750805387659927,-0.6875709508176602,0.0
2019-01-17,1.0,-0.0,-0.6284504968715495,-0.0,-0.7511655011655012,-0.6874923322291743,0.0
2019-01-18,1.0,-0.0,-0.6281385281385281,-0.0,-0.756060606060606,-0.7079468150896722,0.0
2019-01-22,1.0,-0.0,-0.6102143757881463,-0.0,-0.8468789407313997,-0.6954918032786885,0.0
2019-01-23,1.0,-0.0,-0.5894686907020873,-0.0,-0.8563251106894372,-0.7167615433270083,0.0
2019-01-24,1.0,-0.0,-0.592827203680943,-0.0,-0.8419211496643662,-0.7167123633040245,0.0
2019-01-25,1.0,-0.0,-0.5270753429110057,-0.0,-0.9903464863810701,-0.7328869531300787,0.0
2019-01-28,1.0,-0.0,-0.5085822232355144,-0.0,-1.0180112692570757,-0.7304497931798195,0.0
2019-01-29,1.0,-0.0,-0.4987245732225783,-0.0,-1.0204068284387469,-0.7511936686506638,0.0
2019-01-30,1.0,-0.0,-0.4893048998860492,-0.0,-1.0054045254761517,-0.7610288132834121,0.0
2019-01-31,1.0,-0.0,-0.500130488680107,-0.0,-0.9825471390356888,-0.7795393749592223,0.0
2019-02-01,1.0,-0.0,-0.4986606559519143,-0.0,-0.9910819286554292,-0.7769502156017248,0.0
2019-02-04,1.0,-0.0,-0.5044977511244378,-0.0,-0.9856593442409232,-0.7691154422788606,0.0
2019-02-05,1.0,-0.0,-0.5138412262640127,-0.0,-0.9861097493218288,-0.768375984573651,0.0
2019-02-06,1.0,-0.0,-0.5026299454408834,-0.0,-0.9856251429318176,-0.7787578816687903,0.0
2019-02-07,1.0,-0.0,-0.5013229673668049,-0.0,-0.9878482997419397,-0.7774148237676803,0.0
2019-02-08,1.0,-0.0,-0.509409794068381,-0.0,-1.0140900581338061,-0.7608959831838933,0.0
2019-02-11,1.0,-0.0,-0.5027173018016534,-0.0,-1.0158756299199632,-0.7751391587892362,0.0
2019-02-12,1.0,-0.0,-0.4359903020144273,-0.0,-0.8735370708491723,-0.683707982878865,0.0
2019-02-13,1.0,-0.0,-0.4601042442293373,-0.0,-0.8559046909903203,-0.662397617274758,0.0
2019-02-14,1.0,-0.0,-0.4422266710490931,-0.0,-0.8761466519257776,-0.6696148444736606,0.0
2019-02-15,1.0,-0.0,-0.47034329878377573,-0.0,-0.8652567251812353,-0.6600263615121922,0.0
2019-02-19,1.0,-0.0,-0.45628864131895697,-0.0,-0.8751232042053702,-0.6553866371972163,0.0
2019-02-20,1.0,-0.0,-0.45371476349737216,-0.0,-0.8804049211657906,-0.6519947443860488,0.0
2019-02-21,1.0,-0.0,-0.4702255056748786,-0.0,-0.8734844648336262,-0.6352289314546159,0.0
2019-02-22,1.0,-0.0,-0.46390521949327046,-0.0,-0.8803605001641349,-0.6400071622549166,0.0
2019-02-25,1.0,-0.0,-0.45989978697230643,-0.0,-0.8925560322841971,-0.6479342314500885,0.0
2019-02-26,1.0,-0.0,-0.47159622288593234,-0.0,-0.8999306121217607,-0.6453374362687423,0.0
2019-02-27,1.0,-0.0,-0.44721766327067786,-0.0,-0.9640169696218994,-0.6853807326665222,0.0
2019-02-28,1.0,-0.0,-0.43908676938431784,-0.0,-0.9634458237165492,-0.7163932381011789,0.0
2019-03-01,1.0,-0.0,-0.4459854703273894,-0.0,-0.995817215460578,-0.703179545240117,0.0
2019-03-04,1.0,-0.0,-0.4369782314211007,-0.0,-0.9888164319692531,-0.7245061903411776,0.0
2019-03-05,1.0,-0.0,-0.42077503710956,-0.0,-1.0122856330733032,-0.7251997599722072,0.0
2019-03-06,1.0,-0.0,-0.4163350388478302,-0.0,-1.0199292527319814,-0.7220958878150464,0.0
2019-03-07,1.0,-0.0,-0.3960367966731775,-0.0,-1.0412072333186315,-0.7131560708209943,0.0
2019-03-08,1.0,-0.0,-0.3804160551336865,-0.0,-1.090740858911365,-0.7194499393784698,0.0
2019-03-11,1.0,-0.0,-0.37962364200724263,-0.0,-1.0958678220382825,-0.7578246249353336,0.0
2019-03-12,1.0,-0.0,-0.3259923426813705,-0.0,-1.1220589678981643,-0.8243070781111949,0.0
2019-03-13,1.0,-0.0,-0.34549653579676676,-0.0,-1.1274826789838337,-0.8262619597492578,0.0
2019-03-14,1.0,-0.0,-0.3458483040511587,-0.0,-1.127006625572733,-0.8234499126479218,0.0
2019-03-15,1.0,-0.0,-0.33872036031262415,-0.0,-1.1392568552126108,-0.8337196979732414,0.0
2019-03-18,1.0,-0.0,-0.33705121436114044,-0.0,-1.1338107180570223,-0.8290324709609294,0.0
2019-03-19,1.0,-0.0,-0.3413857180780462,-0.0,-1.1322006902044066,-0.8447040084948234,0.0
2019-03-20,1.0,-0.0,-0.3424776109464993,-0.0,-1.1341678596397775,-0.8525485234876984,0.0
2019-03-21,1.0,-0.0,-0.3416849670592933,-0.0,-1.158082118852732,-0.8275770280162374,0.0
2019-03-22,1.0,-0.0,-0.34175643477969064,-0.0,-1.1832611832611835,-0.8307996912648077,0.0
2019-03-25,1.0,-0.0,-0.27669630168225534,-0.0,-1.2047460091879565,-0.8235780150047922,0.0
2019-03-26,1.0,-0.0,-0.29939002033265555,-0.0,-1.203726542448585,-0.8301056631445619,0.0
2019-03-27,1.0,-0.0,-0.28709903067852505,-0.0,-1.214782985243663,-0.8290863062522902,0.0
2019-03-28,1.0,-0.0,-0.28352183631935407,-0.0,-1.2089213625596371,-0.8438928368865312,0.0
2019-03-29,1.0,-0.0,-0.27490013315579226,-0.0,-1.2084553928095871,-0.8455392809587217,0.0
2019-04-01,1.0,-0.0,-0.2764043446391684,-0.0,-1.2016392350236555,-0.8537349237022723,0.0
2019-04-02,1.0,-0.0,-0.29325230789665935,-0.0,-1.2201965863053728,-0.8072657235837152,0.0
2019-04-03,1.0,-0.0,-0.29278590425531914,-0.0,-1.2315159574468084,-0.8001662234042553,0.0
2019-04-04,1.0,-0.0,-0.29148086522462563,-0.0,-1.2350748752079868,-0.8012312811980034,0.0
2019-04-05,1.0,-0.0,-0.28940086020071354,-0.0,-1.245924048944754,-0.798786383489481,0.0
2019-04-08,1.0,-0.0,-0.28640906062624916,-0.0,-1.2478014656895402,-0.7969020652898068,0.0
2019-04-09,1.0,-0.0,-0.27046798276380396,-0.0,-1.2866018639142198,-0.7832782175902728,0.0
2019-04-10,1.0,-0.0,-0.2707659475140885,-0.0,-1.2883057120944348,-0.7754843442595618,0.0
2019-04-11,1.0,-0.0,-0.274807885065152,-0.0,-1.29164717674574,-0.7746742398930838,0.0
2019-04-12,1.0,-0.0,-0.2760484435992393,-0.0,-1.2853234577786674,-0.7749307710272579,0.0
2019-04-15,1.0,-0.0,-0.2798621105124,-0.0,-1.2798621105124002,-0.7871080022758459,0.0
2019-04-16,1.0,-0.0,-0.2765551839464883,-0.0,-1.28,-0.7879264214046823,0.0
2019-04-17,1.0,-0.0,-0.2695914266577361,-0.0,-1.2991292699263228,-0.7802411252511722,0.0
2019-04-18,1.0,-0.0,-0.2793812361883078,-0.0,-1.2856090537735219,-0.7833322172369919,0.0
2019-04-22,1.0,-0.0,-0.2861658484094425,-0.0,-1.2894276683031813,-0.7871074046674289,0.0
2019-04-23,1.0,-0.0,-0.29506983005216214,-0.0,-1.2858152448258453,-0.7843849907454148,0.0
2019-04-24,1.0,-0.0,-0.2833495618305745,-0.0,-1.2854984387066448,-0.788772118322533,0.0
2019-04-25,1.0,-0.0,-0.2767103005013965,-0.0,-1.2968334623279605,-0.7915671164653229,0.0
2019-04-26,1.0,-0.0,-0.2640447544906144,-0.0,-1.3129781282647526,-0.7930778822498569,0.0
2019-04-29,1.0,-0.0,-0.24849712934819324,-0.0,-1.3152988855116514,-0.8134414049307667,0.0
2019-04-30,1.0,-0.0,-0.24583009101058972,-0.0,-1.3274351253510166,-0.809994248401394,0.0
2019-05-01,1.0,-0.0,-0.2514854827819041,-0.0,-1.311883862255233,-0.812727886563133,0.0
2019-05-02,1.0,-0.0,-0.2584118438761776,-0.0,-1.2812584118438761,-0.8250336473755047,0.0
2019-05-03,1.0,-0.0,-0.27239044764054027,-0.0,-1.2739398430395097,-0.8219542591532217,0.0
2019-05-06,1.0,-0.0,-0.228353083759763,-0.0,-1.290836251009965,-0.8473942903312685,0.0
2019-05-07,1.0,-0.0,-0.2293377305155472,-0.0,-1.2907524565890431,-0.8451002826759996,0.0
2019-05-08,1.0,-0.0,-0.18267113162578816,-0.0,-1.0725254170814855,-0.7616677225691617,0.0
2019-05-09,1.0,-0.0,-0.18167975397844327,-0.0,-1.0384557967336459,-0.7655629534529604,0.0
2019-05-10,1.0,-0.0,-0.17669395989082712,-0.0,-1.0364008543965824,-0.753559985760057,0.0
2019-05-13,1.0,-0.0,-0.17766437218134346,-0.0,-1.0333194873012106,-0.7560230239734156,0.0
2019-05-14,1.0,-0.0,-0.15249378382331433,-0.0,-1.0280532397250255,-0.7446833406464825,0.0
2019-05-15,1.0,-0.0,-0.14359345591428987,-0.0,-1.0184160996090923,-0.7336035905603012,0.0
2019-05-16,1.0,-0.0,-0.14713825246101575,-0.0,-1.0161744635130818,-0.7405406975055899,0.0
2019-05-17,1.0,-0.0,-0.14083769633507853,-0.0,-1.0089586969168123,-0.7588714368819082,0.0
2019-05-20,1.0,-0.0,-0.129199116587237,-0.0,-1.015052888527258,-0.7617110310356853,0.0
2019-05-21,1.0,-0.0,-0.13665604172703563,-0.0,-1.0028977108084614,-0.7581570559258185,0.0
2019-05-22,1.0,-0.0,-0.14736183897093852,-0.0,-1.0317115292996666,-0.7985350166746068,0.0
2019-05-23,1.0,-0.0,-0.1527748846897783,-0.0,-1.0558845409909239,-0.7670882309180181,0.0
2019-05-24,1.0,-0.0,-0.1360499896348506,-0.0,-1.0554683566795984,-0.7699529126069831,0.0
2019-05-28,1.0,-0.0,-0.14383137011779293,-0.0,-1.048947539338116,-0.759395388657633,0.0
2019-05-29,1.0,-0.0,-0.15352709301641465,-0.0,-1.0491851503206446,-0.7389833500029416,0.0
2019-05-30,1.0,-0.0,-0.15498656271226482,-0.0,-1.0585924810253684,-0.7396710079442427,0.0
2019-05-31,1.0,-0.0,-0.15308751665926254,-0.0,-1.0752258255590108,-0.7333333333333333,0.0
2019-06-03,1.0,-0.0,-0.1530972410141773,-0.0,-1.074386728631096,-0.7138655215012648,0.0
2019-06-04,1.0,-0.0,-0.1594181604466647,-0.0,-1.063796650014693,-0.7153687922421392,0.0
2019-06-05,1.0,-0.0,-0.15526759253878786,-0.0,-1.0975361729327677,-0.6526526817363008,0.0
2019-06-06,1.0,-0.0,-0.14806458229554312,-0.0,-1.1424092360887272,-0.6397573768570339,0.0
2019-06-07,1.0,-0.0,-0.14615429848288838,-0.0,-1.148006585910855,-0.6460072915441609,0.0
2019-06-10,1.0,-0.0,-0.14424882629107982,-0.0,-1.1419014084507042,-0.6480927230046949,0.0
2019-06-11,1.0,-0.0,-0.1438335984915444,-0.0,-1.1528489776677862,-0.6495492310411879,0.0
2019-06-12,1.0,-0.0,-0.1547931859112515,-0.0,-1.156889374391072,-0.6407251040713294,0.0
2019-06-13,1.0,-0.0,-0.17141336172478042,-0.0,-1.1580161476355249,-0.6280128944488806,0.0
2019-06-14,1.0,-0.0,-0.1680644970763688,-0.0,-1.1592050085641723,-0.6259228633866872,0.0
2019-06-17,1.0,-0.0,-0.1634975383980425,-0.0,-1.1687450252056248,-0.6157837327908965,0.0
2019-06-18,1.0,-0.0,-0.1713747091225073,-0.0,-1.1625084685852307,-0.6116822292261922,0.0
2019-06-19,1.0,-0.0,-0.16038068382093762,-0.0,-1.1732463870285512,-0.6037774644577606,0.0
2019-06-20,1.0,-0.0,-0.1640328418822283,-0.0,-1.1723021688590682,-0.6064565492481093,0.0
2019-06-21,1.0,-0.0,-0.16929006443261055,-0.0,-1.1639648121451058,-0.6088440377769279,0.0
2019-06-24,1.0,-0.0,-0.16951903216287992,-0.0,-1.1640601947477134,-0.6171437002065506,0.0
2019-06-25,1.0,-0.0,-0.16918580622306195,-0.0,-1.1646100253882035,-0.6183208360394403,0.0
2019-06-26,1.0,-0.0,-0.16942197555647398,-0.0,-1.1636948692212317,-0.6189703017063235,0.0
2019-06-27,1.0,-0.0,-0.17367610472692807,-0.0,-1.1835386802511552,-0.6045196066816728,0.0
2019-06-28,1.0,-0.0,-0.1504222847829308,-0.0,-1.2058971699511039,-0.6070825307452955,0.0
2019-07-01,1.0,-0.0,-0.1520085255025014,-0.0,-1.2053225185755305,-0.6029128800213137,0.0
2019-07-02,1.0,-0.0,-0.15679782422325358,-0.0,-1.1949034794690632,-0.6045171017234753,0.0
2019-07-03,1.0,-0.0,-0.14985207100591716,-0.0,-1.2044970414201182,-0.6042603550295857,0.0
2019-07-05,1.0,-0.0,-0.11271896420411272,-0.0,-1.2107329076102877,-0.6058351397269904,0.0
2019-07-08,1.0,-0.0,-0.11242932888068663,-0.0,-1.2110906055013622,-0.6058528868969154,0.0
2019-07-09,1.0,-0.0,-0.10241140577329264,-0.0,-1.2167918329030742,-0.6143804271297817,0.0
2019-07-10,1.0,-0.0,-0.0722316566141594,-0.0,-1.236194882005036,-0.6195174796509926,0.0
2019-07-11,1.0,-0.0,-0.0689655172413793,-0.0,-1.2452172384495943,-0.615504057656813,0.0
2019-07-12,1.0,-0.0,-0.07039737620428123,-0.0,-1.249729128232159,-0.6082462151161088,0.0
2019-07-15,1.0,-0.0,-0.06641321830677001,-0.0,-1.2467904664424625,-0.6112004679046644,0.0
2019-07-16,1.0,-0.0,-0.06284040995607613,-0.0,-1.2524743777452414,-0.6129428989751098,0.0
2019-07-17,1.0,-0.0,-0.06496662372643168,-0.0,-1.2504977163602295,-0.6123082328141469,0.0
2019-07-18,1.0,-0.0,-0.06361159131530371,-0.0,-1.2522195200562574,-0.6142283688358874,0.0
2019-07-19,1.0,-0.0,-0.06207520200694262,-0.0,-1.2490592456462764,-0.6059333158309267,0.0
2019-07-22,1.0,-0.0,-0.04950061328193447,-0.0,-1.244641084048829,-0.6262484667951638,0.0
2019-07-23,1.0,-0.0,-0.051025176704246736,-0.0,-1.2436474093112915,-0.6260295578012735,0.0
2019-07-24,1.0,-0.0,-0.05397752152970369,-0.0,-1.2488103926434095,-0.6164647496715807,0.0
2019-07-25,1.0,-0.0,-0.041097888227744725,-0.0,-1.2680550694201378,-0.6076887177692218,0.0
2019-07-26,1.0,-0.0,-0.04518284106891702,-0.0,-1.272767229254571,-0.6121952648851383,0.0
2019-07-29,1.0,-0.0,-0.028771703425621773,-0.0,-1.2723193336461756,-0.6318043172219615,0.0
2019-07-30,1.0,-0.0,-0.028847561868501976,-0.0,-1.2674183628642555,-0.6324205593791185,0.0
2019-07-31,1.0,-0.0,-0.02147666589273276,-0.0,-1.2566751799396332,-0.6241003018342234,0.0
2019-08-01,1.0,-0.0,-0.026982282892826025,-0.0,-1.2548068544873658,-0.6226546616322974,0.0
2019-08-02,1.0,-0.0,-0.023205094652359766,-0.0,-1.2586582918956644,-0.6260141324260665,0.0
2019-08-05,1.0,-0.0,-0.020712895447811058,-0.0,-1.2571245969264737,-0.6271969322836476,0.0
2019-08-06,1.0,-0.0,-0.02807478986791698,-0.0,-1.2091886328549375,-0.6216764823603408,0.0
2019-08-07,1.0,-0.0,-0.034836942566121715,-0.0,-1.1980655653513652,-0.6202459413963308,0.0
2019-08-08,1.0,-0.0,-0.03917320028510335,-0.0,-1.196151104775481,-0.6157091945830364,0.0
2019-08-09,1.0,-0.0,-0.028245396000451926,-0.0,-1.1705174556547282,-0.6257767483900124,0.0
2019-08-12,1.0,-0.0,-0.02476448355615727,-0.0,-1.1865233824110113,-0.6092401421560332,0.0
2019-08-13,1.0,-0.0,-0.006115259969000987,-0.0,-1.193236578836128,-0.6187403128082288,0.0
2019-08-14,1.0,-0.0,-0.013347166531138715,-0.0,-1.1778313658413482,-0.6128480497995121,0.0
2019-08-15,1.0,-0.0,-0.03553439211692494,-0.0,-1.1521840852164817,-0.5647793895020781,0.0
2019-08-16,1.0,-0.0,-0.03170482476732304,-0.0,-1.1705100941754811,-0.559529398768262,0.0
2019-08-19,1.0,-0.0,-0.015223125961749833,-0.0,-1.1795449549351504,-0.5531160694658166,0.0
2019-08-20,1.0,-0.0,-0.025372401375020462,-0.0,-1.1688492388279588,-0.5339935614121242,0.0
2019-08-21,1.0,-0.0,-0.026646364674533688,-0.0,-1.1609114144325412,-0.5314862145848062,0.0
2019-08-22,1.0,-0.0,-0.028969752968992034,-0.0,-1.1616164361225099,-0.5270266597820474,0.0
2019-08-23,1.0,-0.0,-0.02994125965408463,-0.0,-1.1641738279125422,-0.5253453714782987,0.0
2019-08-26,1.0,-0.0,-0.021861587982832616,-0.0,-1.1548551502145923,-0.5056866952789699,0.0
2019-08-27,1.0,-0.0,-0.01829039687215468,-0.0,-1.1496706121793157,-0.5100155321086177,0.0
2019-08-28,1.0,-0.0,-0.012097853433970343,-0.0,-1.1571115036668271,-0.5073068893528183,0.0
2019-08-29,1.0,-0.0,-0.009238808382265798,-0.0,-1.1591876313095946,-0.5251037009104133,0.0
2019-08-30,1.0,-0.0,-0.015097263787943564,-0.0,-1.1404446344591705,-0.5165134672937153,0.0
2019-09-03,1.0,-0.0,-0.02527037156012421,-0.0,-1.1505246814434094,-0.5011778563015312,0.0
2019-09-04,1.0,-0.0,-0.013076247037204721,-0.0,-1.145862739353911,-0.5042477828970146,0.0
2019-09-05,1.0,-0.0,-0.030199836329558357,-0.0,-1.132256276233468,-0.4773897204403263,0.0
2019-09-06,1.0,-0.0,-0.027038411921122607,-0.0,-1.1429323644788458,-0.46278598320301184,0.0
2019-09-09,1.0,-0.0,-0.028549626355120514,-0.0,-1.1402220818861173,-0.46253025997263447,0.0
2019-09-10,1.0,-0.0,-0.018889328584619444,-0.0,-1.2023479752011608,-0.4169634612847909,0.0
2019-09-11,1.0,-0.0,-0.021295732917118594,-0.0,-1.1751540964524747,-0.4489828311420333,0.0
2019-09-12,1.0,-0.0,-0.013874573852374535,-0.0,-1.1793652052115542,-0.4495361928169349,0.0
2019-09-13,1.0,-0.0,-0.010084346646089988,-0.0,-1.174387355985419,-0.4763057765479073,0.0
2019-09-16,1.0,-0.0,-0.015275926419621434,-0.0,-1.171580911756865,-0.47909890695814455,0.0
2019-09-17,1.0,-0.0,-0.0,-0.0,-1.1804824619987713,-0.4909571768225897,0.0
2019-09-18,1.0,-0.0,-0.0,-0.0,-1.1942993383160545,-0.48458303195906666,0.0
2019-09-19,1.0,-0.0,-0.0,-0.0,-1.1949520390118429,-0.4844327742350356,0.0
