Date,IWF,IWM,MTUM,SPY,VEEV,VLUE,VXX
2018-11-30,-0.6936393697724178,-1.0079751021202101,-0.28714257926473447,-0.6475004862867146,1.0,-0.253997276794398,0.0
2018-12-03,-0.6956283296772171,-1.0240128486367908,-0.2656298965841429,-0.6647210905672203,1.0,-0.26727514885615794,0.0
2018-12-04,-0.6921452867810923,-1.0251006763889432,-0.26695859561324625,-0.6616100402705556,1.0,-0.2639480783516441,0.0
2018-12-06,-0.6808413001912046,-0.9774378585086041,-0.2981644359464627,-0.6439770554493307,1.0,-0.22363288718929253,0.0
2018-12-07,-0.6788120024494794,-0.9798683404776486,-0.29477954684629515,-0.6463946723821188,1.0,-0.2274571341090018,0.0
2018-12-10,-0.6679958983707417,-0.9832516805286545,-0.29125365538718617,-0.6446014203790209,1.0,-0.21074019216892637,0.0
2018-12-11,-0.6727431544567241,-0.9800235463901865,-0.2953932626941628,-0.6455128935475296,1.0,-0.204132011697239,0.0
2018-12-12,-0.6727431544567241,-0.9797956780980593,-0.29565910903497783,-0.6454749154988417,1.0,-0.204132011697239,0.0
2018-12-13,-0.6718281528710768,-0.9773425936468179,-0.29697521727579795,-0.6459827697445824,1.0,-0.20308171088086835,0.0
2018-12-14,-0.6724438713592232,-0.964654126213592,-0.30339805825242716,-0.6498407160194174,1.0,-0.2021389563106796,0.0
2018-12-17,-0.6604879894079819,-0.9693966332513714,-0.2894268961603934,-0.6398335540003784,1.0,-0.22375638358237188,0.0
2018-12-18,-0.6617730523288811,-0.9720761284952136,-0.2877520905066404,-0.6409625789852056,1.0,-0.22115857580687878,0.0
2018-12-19,-0.6702018862921858,-0.9710995795613802,-0.28616340290140524,-0.6389909473126018,1.0,-0.2212794969887504,0.0
2018-12-20,-0.6582893745290128,-0.9527128862094951,-0.3055764883195177,-0.6389600602863602,1.0,-0.21232102486812357,0.0
2018-12-21,-0.6582648812872735,-0.9539777202655564,-0.30400210044634485,-0.6398484677994073,1.0,-0.1947038745733468,0.0
2018-12-24,-0.6540245362058648,-0.9493192698982645,-0.3059545182525434,-0.6368192698982645,1.0,-0.19419509275882707,0.0
2018-12-26,-0.6618050916648112,-0.9621094039931716,-0.29815185927410376,-0.6121131151191272,1.0,-0.17694648556372006,0.0
2018-12-27,-0.6289244553632719,-0.9317171863145346,-0.3048159254308321,-0.5647602875826438,1.0,-0.18259330178113373,0.0
2018-12-28,-0.6264081455805893,-0.9356224725592145,-0.3034373194685153,-0.5646663778162911,1.0,-0.1805314846909301,0.0
2018-12-31,-0.6270445928868028,-0.9344647048203647,-0.30330384545946926,-0.5648311969669616,1.0,-0.18111572486008307,0.0
2019-01-02,-0.6270073256107682,-0.9346468911262675,-0.3010717765508282,-0.5644328966836274,1.0,-0.18151636534228283,0.0
2019-01-03,-0.6301414345504401,-0.9273343916871122,-0.3224491268581325,-0.5703925530379564,1.0,-0.1577428200317506,0.0
2019-01-04,-0.6095388593592874,-0.936323804051142,-0.32071541445194657,-0.5626346789254417,1.0,-0.16222525499209883,0.0
2019-01-07,-0.597547974413646,-0.9205756929637527,-0.3356076759061834,-0.553091684434968,1.0,-0.14683724235963044,0.0
2019-01-08,-0.5975696418419556,-0.9200540079590676,-0.3357376350198977,-0.5531552018192155,1.0,-0.146638715179079,0.0
2019-01-09,-0.5943556975505857,-0.9078452254171104,-0.33397231096911606,-0.5561235356762513,1.0,-0.15757898473553425,0.0
2019-01-10,-0.594434387534164,-0.907464593759983,-0.3340787278600078,-0.5561708018315409,1.0,-0.15738473006069642,0.0
2019-01-11,-0.5946329185720869,-0.9115885001240738,-0.332517990712184,-0.5541493849480662,1.0,-0.15204367400475025,0.0
2019-01-14,-0.592274678111588,-0.9089844996985067,-0.3340190827510375,-0.5537544780619302,1.0,-0.1579470081225836,0.0
2019-01-15,-0.5715548015410171,-0.89322447248436,-0.3588166684338882,-0.5360336478987735,1.0,-0.1748489025554024,0.0
2019-01-16,-0.5754486566847191,-0.8987646454992745,-0.3549254893632084,-0.5389897702736186,1.0,-0.17156914799476125,0.0
2019-01-17,-0.5676923619188609,-0.902259349335589,-0.3621655916252511,-0.532022135278982,1.0,-0.16058651439850552,0.0
2019-01-18,-0.5580414125655935,-0.8930648135016309,-0.366082825131187,-0.5375124095872926,1.0,-0.19093036448730677,0.0
2019-01-22,-0.5766462563110967,-1.0595839152075053,-0.29802699896157836,-0.6465427722275933,1.0,-0.0,0.0
2019-01-23,-0.5814402057436777,-1.0091441634519218,-0.3331904557793971,-0.6388412630375768,1.0,-0.00932276039434205,0.0
2019-01-24,-0.5687468832371589,-1.014604260169552,-0.34337821471824465,-0.6218565220488709,1.0,-0.01346441547339175,0.0
2019-01-25,-0.5961719371879296,-1.0280049207612707,-0.31047832694116795,-0.6835154497431073,1.0,-0.0,0.0
2019-01-28,-0.596888260254597,-1.021035070540021,-0.3177383672433177,-0.6911108693286911,1.0,-0.0,0.0
2019-01-29,-0.5975295186194369,-1.0154041780199818,-0.32101725703905537,-0.6991099000908265,1.0,-0.0,0.0
2019-01-30,-0.6047289923608585,-1.0157875591124046,-0.3217897417242634,-0.6953437613677701,1.0,-0.0,0.0
2019-01-31,-0.5832483612527312,-1.0372906045156591,-0.33252002913328477,-0.688638018936635,1.0,-0.0,0.0
2019-02-01,-0.5773507857220986,-1.0378459182557334,-0.33262843183724067,-0.6982170853538484,1.0,-0.0,0.0
2019-02-04,-0.5619459301047696,-1.0439226316946297,-0.3402080738515642,-0.7171953989303246,1.0,-0.0,0.0
2019-02-05,-0.5429963726962957,-1.0429780529806179,-0.34323819294324553,-0.7265599237899828,1.0,-0.008170593192393655,0.0
2019-02-06,-0.542309524682083,-1.039725876791146,-0.3439000256532415,-0.7273060431707407,1.0,-0.011507311173819035,0.0
2019-02-07,-0.5414819969964471,-1.0336251419361928,-0.34767957217684337,-0.7228672942383063,1.0,-0.01721548661221201,0.0
2019-02-08,-0.5445872776161185,-1.031124534973664,-0.33128292018122213,-0.7371542229916387,1.0,-0.039227964197576334,0.0
2019-02-11,-0.5412529070840563,-1.0229613496253092,-0.3366311048765181,-0.7481265458304108,1.0,-0.04256340211894127,0.0
2019-02-12,-0.5516820250915955,-1.0277561896302876,-0.31897413123126456,-0.760038488582954,1.0,-0.042374449502239,0.0
2019-02-13,-0.5455452013342045,-1.0339740724184174,-0.39090815308964616,-0.4682438705684124,1.0,-0.0,0.0
2019-02-14,-0.541539096632151,-1.0003440090818396,-0.4129141009322646,-0.4852936117513502,1.0,-0.0,0.0
2019-02-15,-0.5461617195496417,-0.959467758444217,-0.4378369157284203,-0.4683725690890481,1.0,-0.0,0.0
2019-02-19,-0.5782176875360158,-0.9354598149215281,-0.4347988203789702,-0.44120538286837735,1.0,-0.0,0.0
2019-02-20,-0.5792523807909987,-0.9505202155420748,-0.43179584505371604,-0.42749178161114315,1.0,-0.0,0.0
2019-02-21,-0.5824903252087718,-0.9398126145698961,-0.4371308303347138,-0.4352298187249643,1.0,-0.0,0.0
2019-02-22,-0.5885489183957618,-0.9342547627941726,-0.4320983461812748,-0.4410296464835128,1.0,-0.0,0.0
2019-02-25,-0.5730646367158295,-0.9269353632841704,-0.45266091211853465,-0.44569428396656013,1.0,-0.0,0.0
2019-02-26,-0.5748427672955974,-0.9257861635220125,-0.44936257011728703,-0.44963454020057786,1.0,-0.0,0.0
2019-02-27,-0.5756134031128933,-0.9223815673214163,-0.45045198124107927,-0.4498742608577448,1.0,-0.0,0.0
2019-02-28,-0.5611228596766491,-0.9203219864929395,-0.46050208063305814,-0.4689269390817927,1.0,-0.0,0.0
2019-03-01,-0.5530346968714817,-0.9169936201426087,-0.47330353792091706,-0.4683224727917847,1.0,-0.0,0.0
2019-03-04,-0.5465889332105962,-0.9258463741433978,-0.4750946097985067,-0.461832191197027,1.0,-0.0,0.0
2019-03-05,-0.5538118131868132,-0.9354395604395603,-0.4659684065934066,-0.47881181318681315,1.0,-0.0,0.0
2019-03-06,-0.5551091882983107,-0.9344526850707321,-0.4637069083917045,-0.4803598406812251,1.0,-0.0,0.0
2019-03-07,-0.5492904641118804,-0.9365188181257285,-0.46613422910811,-0.4757660930965929,1.0,-0.0,0.0
2019-03-08,-0.512503444475062,-0.9261160099200881,-0.525041333700744,-0.48077982915403694,1.0,-0.0,0.0
2019-03-11,-0.490454246214615,-0.9320189875610687,-0.5447143203631197,-0.4976958525345622,1.0,-0.0,0.0
2019-03-12,-0.4777928728184764,-0.8990838471452955,-0.5940014630577908,-0.5125927474135229,1.0,-0.0,0.0
2019-03-13,-0.48161341016238873,-0.8994237820848612,-0.6047145102147722,-0.5064431639601886,1.0,-0.0,0.0
2019-03-14,-0.47933393842072186,-0.9027787474691057,-0.6008517768623891,-0.5079243175312435,1.0,-0.0,0.0
2019-03-15,-0.482572976752316,-0.8953329837441006,-0.6060828526481383,-0.5119384722950532,1.0,-0.0,0.0
2019-03-18,-0.45895010723954854,-0.9047150240849477,-0.6528603073028375,-0.4995604936535284,1.0,-0.0,0.0
2019-03-19,-0.448195658302791,-0.9097476740907808,-0.6561883281646461,-0.5099732168029321,1.0,-0.0,0.0
2019-03-20,-0.4587732617677178,-0.9047635862848264,-0.6550725661216851,-0.5084925315159433,1.0,-0.004096189837211766,0.0
2019-03-21,-0.46276614526323223,-0.8999682214611066,-0.6567211609759541,-0.5114932382331132,1.0,-0.0,0.0
2019-03-22,-0.454509929304771,-0.8950939642616079,-0.6698639383281821,-0.5330207112153185,1.0,-0.0,0.0
2019-03-25,-0.44308583948828495,-0.8587482772025303,-0.7015938085309397,-0.5305156023606743,1.0,-0.0,0.0
2019-03-26,-0.4276395093242573,-0.866907750124087,-0.7269375310217685,-0.5238956250443169,1.0,-0.0,0.0
2019-03-27,-0.43081883570137836,-0.8547992771852745,-0.7322042305920703,-0.5253870956312228,1.0,-0.0,0.0
2019-03-28,-0.4191601888332801,-0.8504241649806553,-0.7477726901643418,-0.5237283924324708,1.0,-0.00837681468072268,0.0
2019-03-29,-0.4198034554936673,-0.8435448965835314,-0.7482527406251108,-0.5246390179870153,1.0,-0.011494660659169119,0.0
2019-04-01,-0.42271887436043204,-0.8433769187038088,-0.7407973280272881,-0.5230955088118249,1.0,-0.023202103467879476,0.0
2019-04-02,-0.41199603202720897,-0.8446467795649402,-0.7736838375965421,-0.512506199957486,1.0,-0.0,0.0
2019-04-03,-0.42312601943124606,-0.8404723069285867,-0.7649457485284732,-0.517268278845472,1.0,-0.0,0.0
2019-04-04,-0.4338303159389421,-0.8452254171104011,-0.7523606673766418,-0.5184593539226128,1.0,-0.0,0.0
2019-04-05,-0.43150684931506855,-0.8388104194761872,-0.7666619348427852,-0.5118532188231955,1.0,-0.0,0.0
2019-04-08,-0.43280246869790373,-0.8338239988649665,-0.7673181286134856,-0.5129996807718228,1.0,-0.0,0.0
2019-04-09,-0.43302003901400965,-0.8335165809540699,-0.7669444937045575,-0.5132470296151801,1.0,-0.0,0.0
2019-04-10,-0.430859167404783,-0.8127192205491586,-0.7812223206377326,-0.5181576616474756,1.0,-0.0,0.0
2019-04-11,-0.4377840909090909,-0.8165838068181818,-0.7831321022727272,-0.5136363636363636,1.0,-0.0,0.0
2019-04-12,-0.43757102272727266,-0.8168678977272728,-0.78359375,-0.5131036931818181,1.0,-0.0,0.0
2019-04-15,-0.43245931926383857,-0.8221772187877496,-0.790911674838343,-0.5073545086335537,1.0,-0.0,0.0
2019-04-16,-0.43345317338838857,-0.8290677392944862,-0.7830420389420852,-0.5140426440750365,1.0,-0.0,0.0
2019-04-17,-0.4336289489617836,-0.8268689674822808,-0.7799978630195533,-0.5191437831677174,1.0,-0.0020301314242974675,0.0
2019-04-18,-0.4179973564819776,-0.8417104276069016,-0.792269495945415,-0.5203086485907191,1.0,-0.0,0.0
2019-04-22,-0.4194067766288597,-0.8473290636516512,-0.7867902250527747,-0.5244194783355397,1.0,-0.0,0.0
2019-04-23,-0.43478575041549244,-0.8416431823108605,-0.7772237878459426,-0.5593612255220753,1.0,-0.0,0.0
2019-04-24,-0.4269735892625198,-0.8365565016596911,-0.7875234521575984,-0.5570067830855823,1.0,-0.0,0.0
2019-04-25,-0.4313987022350397,-0.8369502523431868,-0.781831290555155,-0.5547224224945927,1.0,-0.0,0.0
2019-04-26,-0.4325552869872651,-0.8302969082578736,-0.7833255167935351,-0.5614199646451893,1.0,-0.0,0.0
2019-04-29,-0.4342636665224289,-0.8272753497764316,-0.7819847108034039,-0.5624188662916486,1.0,-0.0,0.0
2019-04-30,-0.43398131784902805,-0.8274245320445774,-0.778483067046561,-0.5657662206513506,1.0,-0.0009737800699679013,0.0
2019-05-01,-0.4512648406769874,-0.8355165818627981,-0.7581104976363177,-0.5637472483851178,1.0,-0.0,0.0
2019-05-02,-0.4517944093778179,-0.8371866546438234,-0.757799819657349,-0.5587376014427412,1.0,-0.0012984670874661858,0.0
2019-05-03,-0.44536632877601817,-0.85397352187872,-0.7576566501929944,-0.5504130442624724,1.0,-0.0,0.0
2019-05-06,-0.43909817762731396,-0.8228408845350428,-0.7728516891161852,-0.5533746308434776,1.0,-0.01336166534610675,0.0
2019-05-07,-0.42856629019495,-0.8218833177469247,-0.7894396086612474,-0.5430904251492699,1.0,-0.013883893245090283,0.0
2019-05-08,-0.4279667097144497,-0.8026976610704548,-0.79218682737839,-0.5290213803989094,1.0,-0.03544267470225283,0.0
2019-05-09,-0.42691107364494024,-0.7995480144922337,-0.7943107221006563,-0.53355813035836,1.0,-0.03285862897729311,0.0
2019-05-10,-0.4259020156373287,-0.7991535757836596,-0.7964278028835808,-0.5356143748655046,1.0,-0.029445520407431317,0.0
2019-05-13,-0.42310865588119234,-0.7993327832980592,-0.7988664490440147,-0.5369659575994546,1.0,-0.028912723750762273,0.0
2019-05-14,-0.4292602187679908,-0.794329303396661,-0.7874208405296489,-0.5422423719055843,1.0,-0.04486902705814623,0.0
2019-05-15,-0.4138492135237751,-0.8102693907069246,-0.7862592659555233,-0.5583438799493762,1.0,-0.04726089314771289,0.0
2019-05-16,-0.4043838391145513,-0.8133613050240532,-0.7985676565269288,-0.5561905450862661,1.0,-0.04448945636054545,0.0
2019-05-17,-0.4022560468563578,-0.8139484435445967,-0.7948226617014353,-0.5488629379225568,1.0,-0.05556961567663328,0.0
2019-05-20,-0.4009757860498735,-0.8135525840260209,-0.7959884351282978,-0.5492591254065775,1.0,-0.05428261655222263,0.0
2019-05-21,-0.3945477523018596,-0.820003610760065,-0.8050189564903413,-0.5391948005055064,1.0,-0.052031052536558944,0.0
2019-05-22,-0.38915562615068056,-0.8140500342947908,-0.8154940254864446,-0.539800007219956,1.0,-0.05147828598245551,0.0
2019-05-23,-0.3878440697506846,-0.8005116010952588,-0.8118965268770717,-0.5524931546332325,1.0,-0.050079262141518956,0.0
2019-05-24,-0.3831708457747239,-0.7967406554664173,-0.821887254020218,-0.5503111846602151,1.0,-0.045400582796704676,0.0
2019-05-28,-0.39001189060642094,-0.7763485028645553,-0.8233704464382229,-0.5584261160955573,1.0,-0.055057110942961125,0.0
2019-05-29,-0.40078366525271414,-0.7795671867136387,-0.8214465454022576,-0.5542814005320297,1.0,-0.03871593931986484,0.0
2019-05-30,-0.40030309590820523,-0.7851266507902144,-0.815905318611532,-0.5691708161939814,1.0,-0.037778739987010174,0.0
2019-05-31,-0.33830086834076506,-0.7283110380974732,-0.9070640694672611,-0.8138543377923805,1.0,-0.12391457404365172,0.0
2019-06-03,-0.3324243250613581,-0.7340371654524914,-0.93346059449141,-0.8102769878063034,1.0,-0.08551170672795981,0.0
2019-06-04,-0.3856998208583223,-0.7270815484071969,-0.9296674195809642,-0.8149778020095023,1.0,-0.03691876314354701,0.0
2019-06-05,-0.3847344191264652,-0.7191767573213664,-0.9440210453015591,-0.8143448489303261,1.0,-0.006305853224496112,0.0
2019-06-06,-0.38487719976793655,-0.7264745697157223,-0.9294913943144459,-0.8070005801585767,1.0,-0.019918777799265132,0.0
2019-06-07,-0.38436242649334573,-0.7356468585577222,-0.9279634787991334,-0.7994428969359332,1.0,-0.02135561745589601,0.0
2019-06-10,-0.3752029691486894,-0.7382664501662414,-0.9245727982679967,-0.801670146137787,1.0,-0.02636665893450862,0.0
2019-06-11,-0.36680446625198004,-0.7395201483599273,-0.9323494185372638,-0.8082138855619518,1.0,-0.016613221033110536,0.0
2019-06-12,-0.36781298299845444,-0.7427357032457497,-0.9297527047913448,-0.8049845440494591,1.0,-0.018740340030911903,0.0
2019-06-13,-0.36617760617760614,-0.743050193050193,-0.9318532818532819,-0.8031660231660231,1.0,-0.016795366795366792,0.0
2019-06-14,-0.3691749353306822,-0.7299718157600091,-0.9475309833597158,-0.812709933979383,1.0,-0.0014671248214354659,0.0
2019-06-17,-0.36858974358974356,-0.7315801668211306,-0.9472119246215631,-0.8103181958603645,1.0,-0.0038616002471424157,0.0
2019-06-18,-0.3691404741678894,-0.7326820603907638,-0.9461348366669241,-0.8105259093366284,1.0,-0.0027801374623523055,0.0
2019-06-19,-0.36888786055838346,-0.7210782045349375,-0.960473546197748,-0.8057997840505939,1.0,-0.0,0.0
2019-06-20,-0.3736301898441117,-0.7287775891341257,-0.9531177650872048,-0.8031331995678345,1.0,-0.0,0.0
2019-06-21,-0.3767746913580247,-0.7360725308641975,-0.9491512345679013,-0.7960262345679013,1.0,-0.0,0.0
2019-06-24,-0.3710587326120557,-0.7286321483771252,-0.9583462132921176,-0.7918469860896445,1.0,-0.014064914992272026,0.0
2019-06-25,-0.3752326302729529,-0.7423619727047147,-0.9485499379652607,-0.7922999379652607,1.0,-0.018687965260545905,0.0
2019-06-26,-0.3683617137081098,-0.7376564808335276,-0.947515745276417,-0.7992380063758651,1.0,-0.03495062592333411,0.0
2019-06-27,-0.3663062081842229,-0.7382137855920337,-0.953555313521083,-0.801968258907733,1.0,-0.02975727400031119,0.0
2019-06-28,-0.36272677723273383,-0.7490461730125361,-0.9525033091956708,-0.7987230397882116,1.0,-0.030211009888655303,0.0
2019-07-01,-0.3731186559327966,-0.7419982110216621,-0.9514642398786606,-0.7999844436666277,1.0,-0.022556683389725038,0.0
2019-07-02,-0.364261836274586,-0.7516908963694318,-0.9521107051232216,-0.7962372696882531,1.0,-0.0227785120111949,0.0
2019-07-03,-0.3669453626288159,-0.7439237798950029,-0.9575345129301964,-0.800311102469376,1.0,-0.020066109274742366,0.0
2019-07-05,-0.3684087818146493,-0.7445890810180688,-0.9525937439285019,-0.7972799689139304,1.0,-0.02292597629687196,0.0
2019-07-08,-0.3676887800707318,-0.7478527845789126,-0.9501768295052662,-0.7970152734056197,1.0,-0.0236290855388442,0.0
2019-07-09,-0.36704483642862695,-0.7473385655451084,-0.9511228533685601,-0.7974201569663533,1.0,-0.02234050819799518,0.0
2019-07-10,-0.39873907325752306,-0.6926974549392744,-0.9286764137077436,-0.8283050978571982,1.0,-0.019455403419200122,0.0
2019-07-11,-0.3969064191802011,-0.6942382057231246,-0.9284996133023975,-0.8275328692962104,1.0,-0.019798917246713073,0.0
2019-07-12,-0.4035352363270674,-0.6862381062891623,-0.9269745493927439,-0.8295041386245843,1.0,-0.021621412547381452,0.0
2019-07-15,-0.4118646030336949,-0.6695742792079973,-0.9198734030645721,-0.84186962059516,1.0,-0.0165193562082674,0.0
2019-07-16,-0.39635579182557107,-0.6704033283254363,-0.8966447089641357,-0.8479140182595633,1.0,-0.04094918910589777,0.0
2019-07-17,-0.40096432015429123,-0.6744455159112827,-0.894079074252652,-0.8507618129218901,1.0,-0.03706846673095468,0.0
2019-07-18,-0.390540955893653,-0.6764638082065468,-0.8939219302289841,-0.8573843553096665,1.0,-0.023743660673121253,0.0
2019-07-19,-0.39877866113607563,-0.6764988285900834,-0.8879287168260553,-0.8585474517033452,1.0,-0.018934593079079774,0.0
2019-07-22,-0.39983090580684827,-0.6628108066561624,-0.8837093117097728,-0.8664540179086122,1.0,-0.03028323277352907,0.0
2019-07-23,-0.3917541633014115,-0.667320487673551,-0.8825814391754162,-0.8694665589785008,1.0,-0.03492173377947001,0.0
2019-07-24,-0.3904992878315433,-0.6688224198329291,-0.9039919929168111,-0.8650344535550679,1.0,-0.02117257574007776,0.0
2019-07-25,-0.3958068859396037,-0.6496249278707443,-0.9101365647239853,-0.8822465858819003,1.0,-0.009078668974802846,0.0
2019-07-26,-0.38709056618297993,-0.6306916592894808,-0.9194411300565799,-0.8965397790693199,1.0,-0.015164928216773796,0.0
2019-07-29,-0.3857973581853891,-0.6142411522316786,-0.9185119574844995,-0.899680363538337,1.0,-0.03281087534177995,0.0
2019-07-30,-0.3771384136858476,-0.6380248833592536,-0.9188569206842925,-0.9215007776049767,1.0,-0.03250388802488336,0.0
2019-07-31,-0.3772373540856031,-0.6353307392996109,-0.9193385214007782,-0.9225680933852141,1.0,-0.036575875486381325,0.0
2019-08-01,-0.38735224125151174,-0.6601646315296689,-0.8876838450434986,-0.9397651464908516,1.0,-0.02625521788319744,0.0
2019-08-02,-0.3907132562034981,-0.6539675119784971,-0.8988742160414476,-0.9361146819368159,1.0,-0.015815511666861442,0.0
2019-08-05,-0.3858822613300109,-0.6530914187821212,-0.8950319264912007,-0.9410917302600841,1.0,-0.018338265067746454,0.0
2019-08-06,-0.381630610516591,-0.6518592655323735,-0.8921010085456925,-0.9024174301331895,1.0,-0.02136423127261529,0.0
2019-08-07,-0.3809304291037609,-0.6556797664323307,-0.8850985363604933,-0.8979293918789136,1.0,-0.021935384733586877,0.0
2019-08-08,-0.3745004611128189,-0.6509760221334152,-0.8789963110974485,-0.9055871503227788,1.0,-0.03254687980325853,0.0
