Date,CW,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-15,1.0,-0.18829191916263158,-0.6085708486763896,-0.06146887413378179,-0.5584099278030678,-0.48273362521383634,0.0
2018-11-16,1.0,-0.18868362286476612,-0.6087700472724109,-0.06194715930512456,-0.5582204692439314,-0.48249760737797626,0.0
2018-11-19,1.0,-0.18973421541318478,-0.606633008356546,-0.0703052460538533,-0.554172469823584,-0.4807335190343547,0.0
2018-11-20,1.0,-0.1776003702418142,-0.6056635427513594,-0.057705657757723,-0.5600485942381117,-0.49149600833044077,0.0
2018-11-21,1.0,-0.18068482132597954,-0.600970929564518,-0.06359875904860393,-0.5582844995978399,-0.4690336665517638,0.0
2018-11-23,1.0,-0.1808648182732366,-0.6017526217497485,-0.06346789254417468,-0.5580232725183163,-0.46907053584255126,0.0
2018-11-26,1.0,-0.1807706675095543,-0.6073388695727134,-0.0617798339128186,-0.5564495273124336,-0.4671130139938508,0.0
2018-11-27,1.0,-0.1781744212697685,-0.6137405454962181,-0.05028077011230804,-0.5569275727710291,-0.46587783635113456,0.0
2018-11-28,1.0,-0.1774392872539158,-0.6312688604684582,-0.04540882310676822,-0.5545049576088519,-0.4653542175599943,0.0
2018-11-29,1.0,-0.16959615879276344,-0.6268541541627369,-0.03886935894138158,-0.5544885535453999,-0.4682328731887165,0.0
2018-11-30,1.0,-0.17015317786922726,-0.6273719707361682,-0.03789437585733882,-0.5556698673982624,-0.4667352537722908,0.0
2018-12-03,1.0,-0.1704288616141676,-0.6274139558836151,-0.039882127428260805,-0.5559751666523617,-0.4672846393728721,0.0
2018-12-04,1.0,-0.1626984126984127,-0.6308381865935823,-0.0425088500628069,-0.5528719881237867,-0.46594153248829506,0.0
2018-12-06,1.0,-0.14525827110775513,-0.5879687893279638,-0.07173420588975585,-0.5482003523785552,-0.4434656151243113,0.0
2018-12-07,1.0,-0.13934080755289557,-0.5949310180111833,-0.06243502205737728,-0.5566045688274467,-0.4565455618309029,0.0
2018-12-10,1.0,-0.12256966721526404,-0.6009093698568998,-0.057407459064409055,-0.5614940444642808,-0.44704175848698713,0.0
2018-12-11,1.0,-0.12177770338131906,-0.6014953688204442,-0.056745898895212595,-0.5612096864189265,-0.4486106461332441,0.0
2018-12-12,1.0,-0.1212045099352534,-0.6021154275507925,-0.05598347845501228,-0.5612860013395846,-0.45021210091538283,0.0
2018-12-13,1.0,-0.12453698507127624,-0.6113200134695251,-0.05107194971377259,-0.5621001234706476,-0.4570939499382647,0.0
2018-12-14,1.0,-0.12477192982456141,-0.6132491228070175,-0.05027368421052631,-0.5612631578947368,-0.4574315789473684,0.0
2018-12-17,1.0,-0.11657987569292795,-0.6149280474830617,-0.04283554510330925,-0.5551542639565485,-0.47018310095750043,0.0
2018-12-18,1.0,-0.11156322287561662,-0.6098213539199019,-0.03793093837964382,-0.5551406036621053,-0.4725342103062902,0.0
2018-12-19,1.0,-0.12546156428331653,-0.6100760881727649,-0.03412778337249636,-0.5539051135727873,-0.47376076983327736,0.0
2018-12-20,1.0,-0.12220021756715295,-0.6037488494044797,-0.04080778778834621,-0.5524811023402415,-0.4700566232462135,0.0
2018-12-21,1.0,-0.120125628839045,-0.604630478890464,-0.039245115206092446,-0.5546846771727952,-0.4607131938074988,0.0
2018-12-24,1.0,-0.10170006910850035,-0.5890255701451278,-0.046800276434001385,-0.5510711817553559,-0.4757429163787146,0.0
2018-12-26,1.0,-0.10372018903176172,-0.5942960764919222,-0.043191559512034294,-0.5383558632816793,-0.46799098802066164,0.0
2018-12-27,1.0,-0.07084381186794371,-0.5764888437048531,-0.04253839156723206,-0.5008026111616459,-0.48469688051795173,0.0
2018-12-28,1.0,-0.07253094689459301,-0.5752103317078399,-0.04265580622689031,-0.502116714002465,-0.48687101441509034,0.0
2018-12-31,1.0,-0.07472727760057896,-0.5727840467447534,-0.04178616419630652,-0.5029617518561206,-0.488059181430754,0.0
2019-01-02,1.0,-0.07463606873810354,-0.572933701509343,-0.04211683332886517,-0.5032304763947347,-0.48797619366773004,0.0
2019-01-03,1.0,-0.07474731226038231,-0.5729644226386766,-0.0419314190728974,-0.503069787393764,-0.48832408375559666,0.0
2019-01-04,1.0,-0.07334334119665452,-0.573745442847952,-0.04104117520909286,-0.5038333690757024,-0.4887411537636715,0.0
2019-01-07,1.0,-0.05925238600212089,-0.5598886532343584,-0.05530222693531284,-0.49832979851537645,-0.4783138918345705,0.0
2019-01-08,1.0,-0.0605924239616698,-0.5451994599888822,-0.058765915768854066,-0.5071339704052731,-0.47542155279667525,0.0
2019-01-09,1.0,-0.06113907284768212,-0.5473907284768211,-0.05878145695364239,-0.5073112582781457,-0.47438410596026487,0.0
2019-01-10,1.0,-0.06156657133778202,-0.5461815485647707,-0.059024467747060695,-0.5076527910179006,-0.47359919500052966,0.0
2019-01-11,1.0,-0.06457353839615373,-0.5455149148670544,-0.05535633649427577,-0.5114086115759555,-0.47940074906367036,0.0
2019-01-14,1.0,-0.06812264201073383,-0.5446888782613316,-0.05709655135767044,-0.5110526595462033,-0.4759020139221,0.0
2019-01-15,1.0,-0.0622855775112364,-0.5413951756602218,-0.063828089678466,-0.5082577591021515,-0.48373713465067414,0.0
2019-01-16,1.0,-0.06297811304717382,-0.5361240968975776,-0.07036230344241394,-0.5084201019974501,-0.4782989800254994,0.0
2019-01-17,1.0,-0.06427964300892478,-0.5351944326391841,-0.06927326816829579,-0.5085263493412665,-0.4789630259243519,0.0
2019-01-18,1.0,-0.06462212486308871,-0.5329522079448615,-0.07212887024817674,-0.5096839686907274,-0.49205246707450645,0.0
2019-01-22,1.0,-0.0,-0.5774659182036889,-0.0,-0.6001069232825448,-0.49550922213311954,0.0
2019-01-23,1.0,-0.0,-0.5509052812550369,-0.0,-0.6036372427872992,-0.5317520012894213,0.0
2019-01-24,1.0,-0.0,-0.5408519553072626,-0.0,-0.6199237215298667,-0.5250859475719811,0.0
2019-01-25,1.0,-0.0,-0.5287842461140594,-0.0,-0.6489049325179818,-0.5162037660623368,0.0
2019-01-28,1.0,-0.0,-0.5249494541043267,-0.0,-0.6552365547917509,-0.5155950936783934,0.0
2019-01-29,1.0,-0.0,-0.5213765182186235,-0.0,-0.6519298245614036,-0.5257759784075574,0.0
2019-01-30,1.0,-0.0,-0.5187864392139927,-0.0,-0.6488069531418701,-0.5316076441373353,0.0
2019-01-31,1.0,-0.0,-0.5208973736720055,-0.0,-0.6302108612414388,-0.5453540419565335,0.0
2019-02-01,1.0,-0.0,-0.5188958176540157,-0.0,-0.6180249435544565,-0.5509622621223524,0.0
2019-02-04,1.0,-0.0,-0.5142841800021479,-0.0,-0.6217108796047686,-0.5490011813983461,0.0
2019-02-05,1.0,-0.0,-0.5162464536159734,-0.0,-0.6061773994968149,-0.5540923933408276,0.0
2019-02-06,1.0,-0.0,-0.5148044842568256,-0.0,-0.6173362656224856,-0.5498310357775036,0.0
2019-02-07,1.0,-0.0,-0.5249547113339809,-0.0,-0.5843156816928772,-0.5161595211215837,0.0
2019-02-08,1.0,-0.0,-0.5224661495990535,-0.0,-0.5950834757460234,-0.5116340212961745,0.0
2019-02-11,1.0,-0.0,-0.5221464852488354,-0.0,-0.6014948548569624,-0.508145379898413,0.0
2019-02-12,1.0,-0.0,-0.5180544931817582,-0.0,-0.6113734075383114,-0.5082161791469944,0.0
2019-02-13,1.0,-0.0,-0.5244954491491888,-0.0,-0.6088378841841446,-0.5048410499934046,0.0
2019-02-14,1.0,-0.0,-0.5480069142527894,-0.0,-0.5833900790948615,-0.48763815410402805,0.0
2019-02-15,1.0,-0.0,-0.545866275721242,-0.0,-0.5839572752500132,-0.48811456097177863,0.0
2019-02-19,1.0,-0.0,-0.5431772373897338,-0.0,-0.5866554982592991,-0.4877365651912154,0.0
2019-02-20,1.0,-0.0,-0.5433701512851384,-0.0,-0.5881798670365911,-0.4858399204313459,0.0
2019-02-21,1.0,-0.0,-0.5457830378885077,-0.0,-0.5874420675028147,-0.48519284648215544,0.0
2019-02-22,1.0,-0.0,-0.5463588293806606,-0.0,-0.5889220459661798,-0.48238312130254957,0.0
2019-02-25,1.0,-0.0,-0.5439018020370854,-0.0,-0.5855314703577957,-0.48221467746147817,0.0
2019-02-26,1.0,-0.0,-0.5478709542919685,-0.0,-0.5758586542971804,-0.4822014905925887,0.0
2019-02-27,1.0,-0.0,-0.5585823234433765,-0.0,-0.5728687839531968,-0.4803332636857501,0.0
2019-02-28,1.0,-0.0,-0.5835295985604276,-0.0,-0.6080870094471936,-0.4546561168594035,0.0
2019-03-01,1.0,-0.0,-0.5851573458963026,-0.0,-0.6056692163142153,-0.4558663949395231,0.0
2019-03-04,1.0,-0.0,-0.5738316273903039,-0.0,-0.608532360020101,-0.46250892644608427,0.0
2019-03-05,1.0,-0.0,-0.5664263372740285,-0.0,-0.6181943487250173,-0.46609765148703813,0.0
2019-03-06,1.0,-0.0,-0.5665403270693631,-0.0,-0.6183572318375785,-0.46561000821649123,0.0
2019-03-07,1.0,-0.0,-0.5633037253082328,-0.0,-0.6182420787485086,-0.46991913031950155,0.0
2019-03-08,1.0,-0.0,-0.5596843844964547,-0.0,-0.6371754544969879,-0.46881164365303624,0.0
2019-03-11,1.0,-0.0,-0.5556987861209581,-0.0,-0.6394349554194865,-0.49043935975937264,0.0
2019-03-12,1.0,-0.0,-0.5370175863833455,-0.0,-0.6492957367159516,-0.5068541111200884,0.0
2019-03-13,1.0,-0.0,-0.5397788565264293,-0.0,-0.649217907227616,-0.5078748651564184,0.0
2019-03-14,1.0,-0.0,-0.5436927129532564,-0.0,-0.6368841222482058,-0.5074053167755288,0.0
2019-03-15,1.0,-0.0,-0.5457105312558663,-0.0,-0.6349593713963904,-0.501059293625466,0.0
2019-03-18,1.0,-0.0,-0.5599135018245709,-0.0,-0.643789701310988,-0.4993647790241924,0.0
2019-03-19,1.0,-0.0,-0.5655359565807327,-0.0,-0.6423066485753053,-0.5058344640434193,0.0
2019-03-20,1.0,-0.0,-0.5712577129033135,-0.0,-0.6409252765772377,-0.5059936394030825,0.0
2019-03-21,1.0,-0.0,-0.5676248437754714,-0.0,-0.6790197250448297,-0.47033092430581974,0.0
2019-03-22,1.0,-0.0,-0.5662186014935505,-0.0,-0.6868431771894093,-0.46245756958587914,0.0
2019-03-25,1.0,-0.0,-0.5363943281566509,-0.0,-0.7010398379473328,-0.46347062795408506,0.0
2019-03-26,1.0,-0.0,-0.5373753252385083,-0.0,-0.6996693408499566,-0.47324913269731134,0.0
2019-03-27,1.0,-0.0,-0.5286976315646849,-0.0,-0.7094466424584033,-0.47173594927104223,0.0
2019-03-28,1.0,-0.0,-0.5295011257900876,-0.0,-0.7064264981146406,-0.47679244771179774,0.0
2019-03-29,1.0,-0.0,-0.5296766493055555,-0.0,-0.7054036458333333,-0.47759331597222215,0.0
2019-04-01,1.0,-0.0,-0.5334941849432049,-0.0,-0.7057499932225446,-0.47173801068126986,0.0
2019-04-02,1.0,-0.0,-0.5468013650398136,-0.0,-0.7271545420074752,-0.4344564216456313,0.0
2019-04-03,1.0,-0.0,-0.5472914409534128,-0.0,-0.7255958829902492,-0.43567172264355364,0.0
2019-04-04,1.0,-0.0,-0.5411579575668782,-0.0,-0.734521677790439,-0.4374626946660155,0.0
2019-04-05,1.0,-0.0,-0.5364796335678064,-0.0,-0.7319646654670374,-0.4579857135067343,0.0
2019-04-08,1.0,-0.0,-0.5322760838169978,-0.0,-0.7329899997275131,-0.45960380391836286,0.0
2019-04-09,1.0,-0.0,-0.5434600750195645,-0.0,-0.6903149202579809,-0.46479747416142697,0.0
2019-04-10,1.0,-0.0,-0.5390080501377709,-0.0,-0.6823167107893457,-0.4800637527689232,0.0
2019-04-11,1.0,-0.0,-0.5147467551741818,-0.0,-0.7251409913921046,-0.4585121023233223,0.0
2019-04-12,1.0,-0.0,-0.5119273002650511,-0.0,-0.7271055336182183,-0.46557040082219936,0.0
2019-04-15,1.0,-0.0,-0.5118986659479855,-0.0,-0.7211427031397386,-0.4620132057674168,0.0
2019-04-16,1.0,-0.0,-0.517360176562416,-0.0,-0.7194649297518437,-0.45467513592076225,0.0
2019-04-17,1.0,-0.0,-0.5110943558810856,-0.0,-0.7256031882809133,-0.4561342093925032,0.0
2019-04-18,1.0,-0.0,-0.5220040988027181,-0.0,-0.729398123179808,-0.44517851364469846,0.0
2019-04-22,1.0,-0.0,-0.5121502905798081,-0.0,-0.7361535342613867,-0.45473712663873495,0.0
2019-04-23,1.0,-0.0,-0.49597631543533843,-0.0,-0.7290539631274392,-0.46639752388642175,0.0
2019-04-24,1.0,-0.0,-0.4924032592034851,-0.0,-0.7346922311560492,-0.46201629601742544,0.0
2019-04-25,1.0,-0.0,-0.4955507906727419,-0.0,-0.725140712945591,-0.4595550790672742,0.0
2019-04-26,1.0,-0.0,-0.4941860465116279,-0.0,-0.7306826706676669,-0.4543457292894652,0.0
2019-04-29,1.0,-0.0,-0.49694599228461206,-0.0,-0.7310865837976853,-0.4508947706815259,0.0
2019-04-30,1.0,-0.0,-0.4846412735723062,-0.0,-0.724851754901437,-0.4616165393450505,0.0
2019-05-01,1.0,-0.0,-0.4868723597668574,-0.0,-0.7314047377145607,-0.4554034543607294,0.0
2019-05-02,1.0,-0.0,-0.4870190636613994,-0.0,-0.7169861768401914,-0.4697200609609369,0.0
2019-05-03,1.0,-0.0,-0.48917228103946103,-0.0,-0.7155384450860871,-0.468800128328521,0.0
2019-05-06,1.0,-0.0,-0.47582928262379154,-0.0,-0.7190855189359543,-0.47588269857379417,0.0
2019-05-07,1.0,-0.0,-0.47937786789029985,-0.0,-0.716572404225803,-0.471881336036709,0.0
2019-05-08,1.0,-0.0,-0.47098504767216426,-0.0,-0.7010331182110323,-0.48381271080657584,0.0
2019-05-09,1.0,-0.0,-0.46962778102267294,-0.0,-0.7024903095630012,-0.48279615568417145,0.0
2019-05-10,1.0,-0.0,-0.46924690079902315,-0.0,-0.7065912771097131,-0.4787236866555175,0.0
2019-05-13,1.0,-0.0,-0.4693731248174601,-0.0,-0.7099009638106364,-0.475851631574755,0.0
2019-05-14,1.0,-0.0,-0.47880961870599176,-0.0,-0.7016075461671316,-0.47668393782383417,0.0
2019-05-15,1.0,-0.0,-0.4811700963514559,-0.0,-0.6994688659353565,-0.4883764379320469,0.0
2019-05-16,1.0,-0.0,-0.47806213292938954,-0.0,-0.6943314996412341,-0.485131148847963,0.0
2019-05-17,1.0,-0.0,-0.47681729405784307,-0.0,-0.7207105974262247,-0.47791422532573513,0.0
2019-05-20,1.0,-0.0,-0.47588992003423275,-0.0,-0.7202267925436602,-0.4783504051777165,0.0
2019-05-21,1.0,-0.0,-0.4774240115486406,-0.0,-0.7179939583500413,-0.47785173897933536,0.0
2019-05-22,1.0,-0.0,-0.4778265759734348,-0.0,-0.7188152750254405,-0.48130791066359596,0.0
2019-05-23,1.0,-0.0,-0.47882988973343327,-0.0,-0.7246012204260784,-0.4729686329086821,0.0
2019-05-24,1.0,-0.0,-0.4650318862235504,-0.001547615871067588,-0.7247378392080477,-0.4769592016436748,0.0
2019-05-28,1.0,-0.0,-0.4558171819104063,-0.0029099257835442363,-0.7288429707939558,-0.4820599070959474,0.0
2019-05-29,1.0,-0.0,-0.4582822412965826,-0.0028256117716052675,-0.7298875086634323,-0.4746761209148585,0.0
2019-05-30,1.0,-0.0,-0.4574717544233639,-0.002478149648262631,-0.7293221061607333,-0.4754050309102537,0.0
2019-05-31,1.0,-0.0,-0.46318732525629075,-0.0037544934096658236,-0.7274663826387965,-0.4683530821461856,0.0
2019-06-03,1.0,-0.0,-0.46783051656894215,-0.009471757183412484,-0.7244700326337853,-0.4513809662784219,0.0
2019-06-04,1.0,-0.0,-0.4765301792723029,-0.006364697146494112,-0.7098758884056432,-0.4591863795481065,0.0
2019-06-05,1.0,-0.0,-0.5033383756715873,-0.0,-0.6801418809660426,-0.4246257367899432,0.0
2019-06-06,1.0,-0.0,-0.5140430410088063,-0.0,-0.6628628002709603,-0.4285081548642593,0.0
2019-06-07,1.0,-0.0,-0.5135916263083893,-0.0,-0.6609644326407332,-0.4291777326459407,0.0
2019-06-10,1.0,-0.0,-0.5098773133707631,-0.0,-0.6575431482636722,-0.43187253067165726,0.0
2019-06-11,1.0,-0.0,-0.5133487875393952,-0.0,-0.6636105540072409,-0.4276821295548668,0.0
2019-06-12,1.0,-0.0,-0.5149892933618844,-0.0,-0.6746487700423044,-0.4217370867498825,0.0
2019-06-13,1.0,-0.0,-0.5270693979933111,-0.011078595317725752,-0.6636444397993311,-0.4110838210702341,0.0
2019-06-14,1.0,-0.0,-0.530974377764401,-0.011986704703080426,-0.6619121149467404,-0.4123112355727709,0.0
2019-06-17,1.0,-0.0,-0.5282115671348976,-0.011797326636846373,-0.6610688220984069,-0.4147375029427921,0.0
2019-06-18,1.0,-0.0,-0.5194910595072911,-0.014399036573552897,-0.6624604026494227,-0.4216823310731209,0.0
2019-06-19,1.0,-0.0,-0.5143958464443047,-0.01565449968533669,-0.6627071533459199,-0.42943675267463816,0.0
2019-06-20,1.0,-0.0,-0.5206748176523063,-0.009497822322506165,-0.6633258120375715,-0.430209371884347,0.0
2019-06-21,1.0,-0.0,-0.5216752002100564,-0.011343048444269397,-0.6654588420638046,-0.4272285676775633,0.0
2019-06-24,1.0,-0.0,-0.5325372508969022,-0.011129441956686833,-0.663157619085029,-0.4118679131641658,0.0
2019-06-25,1.0,-0.0,-0.5169784625058953,-0.014541738720326993,-0.6726667714719908,-0.4159199287323796,0.0
2019-06-26,1.0,-0.0,-0.5194866298977965,-0.013644561779543611,-0.6609247980761691,-0.41984473429699143,0.0
2019-06-27,1.0,-0.0,-0.5207523543682988,-0.0021652362194453864,-0.6554665692745154,-0.4303341768189288,0.0
2019-06-28,1.0,-0.0,-0.520823023831228,-0.005677822633155359,-0.6500065112644875,-0.427998437296523,0.0
2019-07-01,1.0,-0.0,-0.5336339327845645,-0.0,-0.6424526818014995,-0.4454202275467939,0.0
2019-07-02,1.0,-0.0,-0.5358086715336107,-0.0,-0.6338540440118272,-0.44697385980061227,0.0
2019-07-03,1.0,-0.0,-0.5427097517544778,-0.0,-0.6251178380643134,-0.4507960615900283,0.0
2019-07-05,1.0,-0.0,-0.5464179182584122,-0.0,-0.6201266418964885,-0.4500235491129834,0.0
2019-07-08,1.0,-0.0,-0.5487425087016827,-0.0,-0.6169689356468032,-0.4513621731962001,0.0
2019-07-09,1.0,-0.0,-0.5474882260596546,-0.0,-0.6167451596023025,-0.45219780219780226,0.0
2019-07-10,1.0,-0.0,-0.5473386716910034,-0.0,-0.6183335950175328,-0.4511435599518501,0.0
2019-07-11,1.0,-0.0,-0.5493219540290067,-0.0,-0.6166553222681816,-0.4519608356458453,0.0
2019-07-12,1.0,-0.0,-0.5333746481782735,-0.0,-0.637384770315284,-0.411418390270354,0.0
2019-07-15,1.0,-0.0,-0.5327407101142179,-0.0,-0.6342963460643961,-0.4170758178717246,0.0
2019-07-16,1.0,-0.0,-0.5376444134294798,-0.0,-0.6378485952805563,-0.40908738466309996,0.0
2019-07-17,1.0,-0.0,-0.5312781916127536,-0.001546511328195479,-0.6321107302110989,-0.41258344717375056,0.0
2019-07-18,1.0,-0.0,-0.5322605561277034,-0.004248197734294541,-0.6279608650875386,-0.4101956745623068,0.0
2019-07-19,1.0,-0.0,-0.5339993305697881,-0.008754087386389968,-0.6227503282782769,-0.40925358531373107,0.0
2019-07-22,1.0,-0.0,-0.5278858291043046,-0.002782142765140782,-0.6218346685901234,-0.42355547541152533,0.0
2019-07-23,1.0,-0.0,-0.5298194090218203,-0.0038642862663266094,-0.6208877553649174,-0.4216451554731175,0.0
2019-07-24,1.0,-0.0,-0.5302144751409665,-0.006720049434846417,-0.6190684621128247,-0.41872859754370606,0.0
2019-07-25,1.0,-0.0,-0.5270120711399378,-0.008210434200705222,-0.6219339561938589,-0.41662162509973494,0.0
2019-07-26,1.0,-0.0,-0.5266109324758843,-0.00869453376205788,-0.6218906752411576,-0.41517684887459805,0.0
2019-07-29,1.0,-0.0,-0.5177717195617509,-0.011419165680777738,-0.6177922946350497,-0.42490098245975,0.0
2019-07-30,1.0,-0.0,-0.5222407811897726,-0.013568032892200951,-0.6103559038931003,-0.4235384813054092,0.0
2019-07-31,1.0,-0.0,-0.5204307154605263,-0.013980263157894737,-0.6109169407894736,-0.4245733963815789,0.0
2019-08-01,1.0,-0.0,-0.5238241780786788,-0.007642201364312458,-0.6128122275221829,-0.4202184951531005,0.0
2019-08-02,1.0,-0.0,-0.5243050202970042,-0.0,-0.6113252145316274,-0.4336108113663224,0.0
2019-08-05,1.0,-0.0,-0.5224922374194874,-0.0,-0.6137699196797455,-0.42985449973055506,0.0
2019-08-06,1.0,-0.0,-0.5220182078559739,-0.0030431669394435355,-0.6007569558101473,-0.43146481178396073,0.0
2019-08-07,1.0,-0.0,-0.5136679220147056,-0.006584172366971537,-0.6110214433940512,-0.4306612353649476,0.0
2019-08-08,1.0,-0.0,-0.5160232599841177,-0.0073776161077951695,-0.6095242974613828,-0.42874708609780465,0.0
2019-08-09,1.0,-0.0,-0.5117704131134148,-0.008298013583209926,-0.6026911096359087,-0.4304754123474442,0.0
2019-08-12,1.0,-0.0,-0.5131404029041824,-0.005547602004294917,-0.603308109213621,-0.4345025053686471,0.0
2019-08-13,1.0,-0.0,-0.5197583112380175,-0.0019630838262288397,-0.6017999184172956,-0.42593820110136654,0.0
2019-08-14,1.0,-0.0,-0.5231857146490982,-0.002034950270902755,-0.5932897514816982,-0.4251774222267443,0.0
2019-08-15,1.0,-0.0,-0.531362052421595,-0.009797484975506289,-0.5796929448007676,-0.4042725114893187,0.0
2019-08-16,1.0,-0.0,-0.5271311951879091,-0.013268632951702176,-0.58579118962772,-0.4011676396997498,0.0
2019-08-19,1.0,-0.0,-0.5230551912016951,-0.014983351831298557,-0.5871254162042175,-0.39728584401170414,0.0
2019-08-20,1.0,-0.0,-0.5232672394245548,-0.01783779698168351,-0.5838351263510619,-0.39452268776296895,0.0
2019-08-21,1.0,-0.0,-0.5246334532102709,-0.04252697231094234,-0.5661796142142193,-0.3815607474285139,0.0
2019-08-22,1.0,-0.0,-0.5269771065262735,-0.036363179453672755,-0.5644460080918755,-0.385218505767346,0.0
2019-08-23,1.0,-0.0,-0.5230405473387665,-0.03581849280611731,-0.5645437166716973,-0.3919156856826642,0.0
2019-08-26,1.0,-0.0,-0.5165068424732794,-0.03878233942663071,-0.560633303366297,-0.3813305364099491,0.0
2019-08-27,1.0,-0.0,-0.5157036741612244,-0.03477242135699686,-0.5571813151203949,-0.3849892816192233,0.0
2019-08-28,1.0,-0.0,-0.5085957743671518,-0.040861072353996414,-0.5625124576440104,-0.3795594977077935,0.0
2019-08-29,1.0,-0.0,-0.5135417184316454,-0.04340804055061372,-0.55923570044228,-0.3685335188590171,0.0
