Date,FAF,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-12,1.0,-0.03748888394842152,-0.611688528234771,-0.0,-0.5436027123165852,-0.5862605602489996,0.0
2018-11-13,1.0,-0.024522407453484836,-0.6101573083409362,-0.0,-0.5442481545989882,-0.5857454867158775,0.0
2018-11-14,1.0,-0.02510090119975673,-0.6096367556808757,-0.0,-0.5442583070713772,-0.5854204677392603,0.0
2018-11-15,1.0,-0.024062102878612077,-0.6097298193270346,-0.0,-0.5446986021327145,-0.5840930438145754,0.0
2018-11-16,1.0,-0.022971072442985966,-0.6054380498028293,-0.0,-0.5435567934258059,-0.5856658301850372,0.0
2018-11-19,1.0,-0.021248999641250654,-0.6066175456025609,-0.0,-0.5451886193669454,-0.5865551784088086,0.0
2018-11-20,1.0,-0.0,-0.5953219592735278,-0.0,-0.5458447991194276,-0.6106219042377545,0.0
2018-11-21,1.0,-0.0,-0.592783786736589,-0.0,-0.5478258494482683,-0.5907352780509123,0.0
2018-11-23,1.0,-0.0,-0.5941854746160992,-0.0,-0.5474889338215202,-0.5907426635335263,0.0
2018-11-26,1.0,-0.0,-0.598480915821972,-0.0,-0.5452310046173602,-0.5884538673806726,0.0
2018-11-27,1.0,-0.0,-0.6001370801919123,-0.0,-0.5494174091843728,-0.5920493488690884,0.0
2018-11-28,1.0,-0.0,-0.6284521604511653,-0.0,-0.5450197661239046,-0.5910209272109032,0.0
2018-11-29,1.0,-0.0,-0.6310437505195201,-0.0,-0.5476157490787177,-0.5921143775456484,0.0
2018-11-30,1.0,-0.0,-0.631053973179652,-0.0,-0.5475174553917765,-0.5921256788207913,0.0
2018-12-03,1.0,-0.0,-0.6309362279511533,-0.0,-0.5467837066984188,-0.5913936809459198,0.0
2018-12-04,1.0,-0.0,-0.6332614942528736,-0.0,-0.5410311671087533,-0.5887488947833774,0.0
2018-12-06,1.0,-0.0,-0.5972601997996589,-0.0,-0.5375098140076346,-0.5725424371226684,0.0
2018-12-07,1.0,-0.0,-0.5973417790049266,-0.0,-0.5377348275675382,-0.5718694169238265,0.0
2018-12-10,1.0,-0.0,-0.5956835691085282,-0.0,-0.5307492014065982,-0.5579147988081498,0.0
2018-12-11,1.0,-0.0,-0.5969531690803084,-0.0,-0.5270695075096054,-0.562777076224509,0.0
2018-12-12,1.0,-0.0,-0.5978483055406132,-0.0,-0.5300968262506723,-0.5616729424421731,0.0
2018-12-13,1.0,-0.0,-0.5967308312721797,-0.0,-0.5307022260458113,-0.5610280675341435,0.0
2018-12-14,1.0,-0.0,-0.5835888333064386,-0.0,-0.5428433112796515,-0.5630681512559841,0.0
2018-12-17,1.0,-0.0,-0.5856018543474745,-0.0,-0.5481375667079942,-0.5615330709934774,0.0
2018-12-18,1.0,-0.0,-0.5753865116154444,-0.0,-0.5420272768682511,-0.5620428177165671,0.0
2018-12-19,1.0,-0.0,-0.5753865116154444,-0.0,-0.5420272768682511,-0.5620428177165671,0.0
2018-12-20,1.0,-0.0,-0.5640779290098746,-0.0,-0.5471577261809448,-0.5575660528422738,0.0
2018-12-21,1.0,-0.0,-0.5640841702534672,-0.0,-0.5482756788352197,-0.5445294649024922,0.0
2018-12-24,1.0,-0.0,-0.5423581016805834,-0.0,-0.5390814924426593,-0.5609872106542648,0.0
2018-12-26,1.0,-0.0,-0.5437983069562017,-0.0,-0.5296545559703455,-0.5554971344445029,0.0
2018-12-27,1.0,-0.0,-0.5289707061044031,-0.0,-0.5040980427644336,-0.5524471908369315,0.0
2018-12-28,1.0,-0.0,-0.5289448509450061,-0.0,-0.5040980427644336,-0.5524730459963286,0.0
2018-12-31,1.0,-0.0,-0.5268630849220104,-0.0,-0.5057295843141313,-0.5541271114100209,0.0
2019-01-02,1.0,-0.0,-0.5264001654858562,-0.0,-0.5031804312975126,-0.5561359052593474,0.0
2019-01-03,1.0,-0.0,-0.5268605734396026,-0.0,-0.5177517855294483,-0.5431114791429459,0.0
2019-01-04,1.0,-0.0,-0.5319143453500657,-0.0,-0.4967918159095008,-0.5481485299043987,0.0
2019-01-07,1.0,-0.0,-0.5151284007119248,-0.0,-0.4910755148741419,-0.5364098652428172,0.0
2019-01-08,1.0,-0.0,-0.5052286918117671,-0.0,-0.49827402406213517,-0.534697192750901,0.0
2019-01-09,1.0,-0.0,-0.5052415158514608,-0.0,-0.49828667157397777,-0.5347107647790441,0.0
2019-01-10,1.0,-0.0,-0.5045422249289485,-0.0,-0.49870584652862365,-0.5342823792123427,0.0
2019-01-11,1.0,-0.0,-0.5033024762196211,-0.0,-0.5039910233851019,-0.5428811873613343,0.0
2019-01-14,1.0,-0.0,-0.5025990820802799,-0.0,-0.5004183888226792,-0.5326723635164947,0.0
2019-01-15,1.0,-0.0,-0.50040611198538,-0.0,-0.49979694400731,-0.5380222346311996,0.0
2019-01-16,1.0,-0.0,-0.4987573544329479,-0.0,-0.4946997362548184,-0.5425542706431324,0.0
2019-01-17,1.0,-0.0,-0.5004312094155844,-0.0,-0.49414062500000006,-0.5419541396103896,0.0
2019-01-18,1.0,-0.0,-0.4973097029198011,-0.0,-0.4973607038123167,-0.5553742190488334,0.0
2019-01-22,1.0,-0.0,-0.48985492413581355,-0.0,-0.5010618427449275,-0.5677404498119387,0.0
2019-01-23,1.0,-0.0,-0.4580600532896085,-0.0,-0.5079678212748514,-0.5959725353556057,0.0
2019-01-24,1.0,-0.0,-0.44874259786203186,-0.0,-0.5246994283370504,-0.5900689584454869,0.0
2019-01-25,1.0,-0.0,-0.4202921028822541,-0.0,-0.540157683856792,-0.6245573219594157,0.0
2019-01-28,1.0,-0.0,-0.4005631183323432,-0.0,-0.5652364838684679,-0.6172861829359647,0.0
2019-01-29,1.0,-0.0,-0.4069137324395819,-0.0,-0.5507358039910625,-0.6106274237871433,0.0
2019-01-30,1.0,-0.0,-0.4072146446518306,-0.0,-0.5505845554302122,-0.6060404061121937,0.0
2019-01-31,1.0,-0.0,-0.4118477451810785,-0.0,-0.540720207386874,-0.6141012807679475,0.0
2019-02-01,1.0,-0.0,-0.41138671121963755,-0.0,-0.5506233131988176,-0.6083536820460095,0.0
2019-02-04,1.0,-0.0,-0.4166837835062134,-0.0,-0.5426209304713978,-0.6082468932936222,0.0
2019-02-05,1.0,-0.0,-0.40815225766682073,-0.0,-0.5375507268711152,-0.6227461858529819,0.0
2019-02-06,1.0,-0.0,-0.39696067358044973,-0.0,-0.5367850908717527,-0.6332529007084916,0.0
2019-02-07,1.0,-0.0,-0.3955900094976512,-0.0,-0.536540288009857,-0.6348024745231922,0.0
2019-02-08,1.0,-0.0,-0.4014371872192994,-0.0,-0.546131143333761,-0.6188630822533042,0.0
2019-02-11,1.0,-0.0,-0.40059637036656215,-0.0,-0.5541617397563108,-0.6158038147138964,0.0
2019-02-12,1.0,-0.0,-0.4095193942203678,-0.0,-0.5575130067480555,-0.6085612733735126,0.0
2019-02-13,1.0,-0.0,-0.41421732640140013,-0.0,-0.5555155196376178,-0.6039789983013332,0.0
2019-02-14,1.0,-0.0,-0.42573063402868655,-0.0,-0.544761758140251,-0.5953865496625869,0.0
2019-02-15,1.0,-0.0,-0.4276508344030808,-0.0,-0.5445442875481387,-0.595198973042362,0.0
2019-02-19,1.0,-0.0,-0.4102478403948992,-0.0,-0.5655080213903744,-0.595202591526121,0.0
2019-02-20,1.0,-0.0,-0.41573149387418923,-0.0,-0.5685936373931844,-0.58951920107073,0.0
2019-02-21,1.0,-0.0,-0.4038921924472933,-0.0,-0.5699281797822227,-0.6004067238139368,0.0
2019-02-22,1.0,-0.0,-0.4025121618491158,-0.0,-0.572108826027644,-0.599315332938663,0.0
2019-02-25,1.0,-0.0,-0.40319088612815096,-0.0,-0.5742306304448683,-0.6000309294293521,0.0
2019-02-26,1.0,-0.0,-0.4064650839068904,-0.0,-0.5739179748923775,-0.5974015930709149,0.0
2019-02-27,1.0,-0.0,-0.4066706127596057,-0.0,-0.5848881797359549,-0.5819800808091206,0.0
2019-02-28,1.0,-0.0,-0.4066618616144976,-0.0,-0.5847405271828666,-0.5827327018121911,0.0
2019-03-01,1.0,-0.0,-0.40497015846882073,-0.0,-0.5892158880428071,-0.5783597448034574,0.0
2019-03-04,1.0,-0.0,-0.3953207663464996,-0.0,-0.5929683085931481,-0.5798962453130618,0.0
2019-03-05,1.0,-0.0,-0.3782653323069028,-0.0,-0.6095714652296639,-0.578239671542212,0.0
2019-03-06,1.0,-0.0,-0.3771711522179747,-0.0,-0.6138748492700824,-0.5745696179798343,0.0
2019-03-07,1.0,-0.0,-0.3621766965428937,-0.0,-0.6331626120358514,-0.5654801536491677,0.0
2019-03-08,1.0,-0.0,-0.35407166962928616,-0.0,-0.65321895045985,-0.5689002241286034,0.0
2019-03-11,1.0,-0.0,-0.35453203118928583,-0.0,-0.6530321477605368,-0.5829080641400928,0.0
2019-03-12,1.0,-0.0,-0.33071646540257166,-0.0,-0.6659189901150205,-0.6115385618528469,0.0
2019-03-13,1.0,-0.0,-0.3401173450678401,-0.0,-0.6687359212111686,-0.6104562837236104,0.0
2019-03-14,1.0,-0.0,-0.34179866474669457,-0.0,-0.6670244796439324,-0.6093205917004844,0.0
2019-03-15,1.0,-0.0,-0.33811722726557175,-0.0,-0.6692291546413393,-0.61636144198982,0.0
2019-03-18,1.0,-0.0,-0.34720244687022095,-0.0,-0.6728102093550599,-0.6167009439434689,0.0
2019-03-19,1.0,-0.0,-0.3472977970310106,-0.0,-0.673305510063923,-0.6208199059643932,0.0
2019-03-20,1.0,-0.0,-0.36580501037178875,-0.0,-0.6732354661986064,-0.620392532312111,0.0
2019-03-21,1.0,-0.0,-0.3678994633083586,-0.0,-0.6927838886232,-0.5962059620596206,0.0
2019-03-22,1.0,-0.0,-0.36692989008643684,-0.0,-0.7057144381602817,-0.5951606018567922,0.0
2019-03-25,1.0,-0.0,-0.26589871536256504,-0.0,-0.7760643380401316,-0.6122465229854549,0.0
2019-03-26,1.0,-0.0,-0.2865389240760041,-0.0,-0.7782677249525641,-0.6076324861701274,0.0
2019-03-27,1.0,-0.0,-0.2851958586828904,-0.0,-0.7796723236204505,-0.6035062439961576,0.0
2019-03-28,1.0,-0.0,-0.28553455752449275,-0.0,-0.7767011081963702,-0.614567160982922,0.0
2019-03-29,1.0,-0.0,-0.28157001149701877,-0.0,-0.7769845726050106,-0.6151707173604983,0.0
2019-04-01,1.0,-0.0,-0.2931519322959908,-0.0,-0.7797209352151906,-0.6052652722354642,0.0
2019-04-02,1.0,-0.0,-0.28840347106988384,-0.0,-0.7876825984059193,-0.6442153369059601,0.0
2019-04-03,1.0,-0.0,-0.29155780535597653,-0.0,-0.7744665795776181,-0.6555355976485957,0.0
2019-04-04,1.0,-0.0,-0.2904921426042433,-0.0,-0.773701555137947,-0.6593675953917804,0.0
2019-04-05,1.0,-0.0,-0.2826727005070607,-0.0,-0.776457117932501,-0.6670301510277521,0.0
2019-04-08,1.0,-0.0,-0.2781682467037158,-0.0,-0.7772692601067888,-0.6687915440775852,0.0
2019-04-09,1.0,-0.0,-0.268381248805526,-0.0,-0.8042154694624184,-0.6576296174952904,0.0
2019-04-10,1.0,-0.0,-0.26626282471076185,-0.0,-0.8068107400130976,-0.6556155861165686,0.0
2019-04-11,1.0,-0.0,-0.2553984817189302,-0.0,-0.8292067920276831,-0.597870114541699,0.0
2019-04-12,1.0,-0.0,-0.2511725136011578,-0.0,-0.8297376249564494,-0.5991209498030177,0.0
2019-04-15,1.0,-0.0,-0.25130089587468485,-0.0,-0.8301325036210504,-0.6008261359369133,0.0
2019-04-16,1.0,-0.0,-0.24578926228410763,-0.0,-0.8287053153032534,-0.603213281563797,0.0
2019-04-17,1.0,-0.0,-0.24913494809688583,-0.0,-0.8146777178723748,-0.6185188165553499,0.0
2019-04-18,1.0,-0.0,-0.2515038900622945,-0.0,-0.7941876320081277,-0.6278908108975216,0.0
2019-04-22,1.0,-0.0,-0.2535181065215643,-0.0,-0.7963920979976947,-0.6305519071487924,0.0
2019-04-23,1.0,-0.0,-0.2548252198155694,-0.0,-0.7962148831224534,-0.629610765601544,0.0
2019-04-24,1.0,-0.0,-0.24831280128548472,-0.0,-0.7976700589180503,-0.6321103374397429,0.0
2019-04-25,1.0,-0.0,-0.25032171581769436,-0.0,-0.8036193029490617,-0.6270241286863271,0.0
2019-04-26,1.0,-0.0,-0.23592956681430266,-0.0,-0.8600518526520472,-0.60470454790969,0.0
2019-04-29,1.0,-0.0,-0.23509719222462203,-0.0,-0.8595842332613391,-0.6051025917926566,0.0
2019-04-30,1.0,-0.0,-0.22553793422376975,-0.0,-0.885857294415277,-0.6088789750006801,0.0
2019-05-01,1.0,-0.0,-0.22452198982783475,-0.0,-0.8750509968177986,-0.6202844942475589,0.0
2019-05-02,1.0,-0.0,-0.22736790580045144,-0.0,-0.8646561335762653,-0.6273624670274386,0.0
2019-05-03,1.0,-0.0,-0.21881290462978076,-0.0,-0.8715249442358958,-0.6298623578695393,0.0
2019-05-06,1.0,-0.0,-0.19056803672815192,-0.0,-0.8795197087827008,-0.646518703648366,0.0
2019-05-07,1.0,-0.0,-0.19093525961329566,-0.0,-0.8794264610036933,-0.6452585270475776,0.0
2019-05-08,1.0,-0.0,-0.19820892291875222,-0.0,-0.8617461648764915,-0.6455994156002273,0.0
2019-05-09,1.0,-0.0,-0.1982420554428668,-0.0,-0.8656389452332657,-0.6406761325219742,0.0
2019-05-10,1.0,-0.0,-0.19729123300262225,-0.0,-0.8687248249574221,-0.637344218864048,0.0
2019-05-13,1.0,-0.0,-0.19731402167157563,-0.0,-0.8686734942037992,-0.6362039614127057,0.0
2019-05-14,1.0,-0.0,-0.1749859336066233,-0.0,-0.8724647000509068,-0.6318623904830801,0.0
2019-05-15,1.0,-0.0,-0.17877349636661036,-0.0,-0.885286783042394,-0.6174349073552677,0.0
2019-05-16,1.0,-0.0,-0.17390260813910077,-0.0,-0.8807136380606966,-0.6121926502746813,0.0
2019-05-17,1.0,-0.0,-0.1655988039938064,-0.0,-0.8687596775054727,-0.6352982006513962,0.0
2019-05-20,1.0,-0.0,-0.16140135546187098,-0.0,-0.8701371471263142,-0.636666844548802,0.0
2019-05-21,1.0,-0.0,-0.16428495254345737,-0.0,-0.8653087341367175,-0.6365042124346806,0.0
2019-05-22,1.0,-0.0,-0.15922599216397024,-0.0,-0.8702257522855087,-0.63586449532237,0.0
2019-05-23,1.0,-0.0,-0.16684841875681566,-0.0,-0.8835279410591269,-0.6094103252919115,0.0
2019-05-24,1.0,-0.0,-0.1566779912941926,-0.0,-0.8858955303110734,-0.6116360547828857,0.0
2019-05-28,1.0,-0.0,-0.15780532476840178,-0.0,-0.884373423937568,-0.612215645157009,0.0
2019-05-29,1.0,-0.0,-0.1410427990058176,-0.0,-0.9187720208669052,-0.6714554939502363,0.0
2019-05-30,1.0,-0.0,-0.1358439995624111,-0.0,-0.9184990701236189,-0.6805601137731101,0.0
2019-05-31,1.0,-0.0,-0.14246995373285518,-0.0,-0.9106414433159032,-0.6846168587620117,0.0
2019-06-03,1.0,-0.0,-0.14983366962971043,-0.0,-0.9224246059878932,-0.6544418389049462,0.0
2019-06-04,1.0,-0.0,-0.14760198079395911,-0.0,-0.9000574539684276,-0.6882164646658094,0.0
2019-06-05,1.0,-0.0,-0.1456084196820919,-0.0,-0.9298540660771443,-0.6370639613736234,0.0
2019-06-06,1.0,-0.0,-0.16660377358490566,-0.004743935309973046,-0.9015094339622641,-0.622533692722372,0.0
2019-06-07,1.0,-0.0,-0.18310504745470232,-0.0060396893874029335,-0.8886701898188093,-0.6184749784296808,0.0
2019-06-10,1.0,-0.0,-0.1855681206246634,-0.006085083467959073,-0.8793753365643511,-0.6214862681744749,0.0
2019-06-11,1.0,-0.0,-0.183043900334376,-0.013590766907561213,-0.8834807464135476,-0.6164653219717399,0.0
2019-06-12,1.0,-0.0,-0.1766969909027292,-0.010819830973784788,-0.8842654895838941,-0.6197179307746138,0.0
2019-06-13,1.0,-0.0,-0.19059032640310244,-0.022406549606808143,-0.8714585802003663,-0.6086394484541636,0.0
2019-06-14,1.0,-0.0,-0.18661290322580645,-0.020725806451612903,-0.8725806451612903,-0.608252688172043,0.0
2019-06-17,1.0,-0.0,-0.1820087054650975,-0.02082325756354452,-0.8741469181578806,-0.6098930624966414,0.0
2019-06-18,1.0,-0.0,-0.18920221740178356,-0.02621783026699874,-0.8573953563107576,-0.6052060737527114,0.0
2019-06-19,1.0,-0.0,-0.18897827190849079,-0.03177699975946762,-0.8564021701365689,-0.5954512654675682,0.0
2019-06-20,1.0,-0.0,-0.19259239392801586,-0.03912996835273293,-0.8537788982459904,-0.596443705412219,0.0
2019-06-21,1.0,-0.0,-0.18912574203993524,-0.0426605504587156,-0.8705882352941177,-0.5959525094441447,0.0
2019-06-24,1.0,-0.0,-0.18524523713011756,-0.04566950412106472,-0.8668828536684232,-0.6045399270368869,0.0
2019-06-25,1.0,-0.0,-0.18987649650028376,-0.044780152960570765,-0.8643353241629057,-0.6034916087884766,0.0
2019-06-26,1.0,-0.0,-0.18804597701149423,-0.03740365111561866,-0.8493035835023663,-0.6297498309668694,0.0
2019-06-27,1.0,-0.0,-0.19563194482456622,-0.06875034210958454,-0.8819585089495867,-0.5905358804532268,0.0
2019-06-28,1.0,-0.0,-0.19352632154974278,-0.06999014993980518,-0.8823738645069497,-0.5902374958958082,0.0
2019-07-01,1.0,-0.0,-0.18841768517759003,-0.07259453695349029,-0.8910945232822027,-0.5821507669592322,0.0
2019-07-02,1.0,-0.0,-0.18917072104083527,-0.07117476630405073,-0.8909418903405675,-0.5819985786913027,0.0
2019-07-03,1.0,-0.0,-0.18422628770554283,-0.07459435914189264,-0.889959708156376,-0.5736415114886203,0.0
2019-07-05,1.0,-0.0,-0.17679242201535195,-0.07820240622788394,-0.8906853938701074,-0.5762970221568948,0.0
2019-07-08,1.0,-0.0,-0.17352132611121696,-0.07836359182340293,-0.8900895506137892,-0.5799014671058004,0.0
2019-07-09,1.0,-0.0,-0.16412629286880784,-0.08004899292324441,-0.8899836690255851,-0.5876701143168209,0.0
2019-07-10,1.0,-0.0,-0.1603598691384951,-0.07655398037077427,-0.8950654307524536,-0.5943020719738277,0.0
2019-07-11,1.0,-0.0,-0.15965309406278125,-0.07892655521313442,-0.8953554967682111,-0.593312788065563,0.0
2019-07-12,1.0,-0.0,-0.14819531758075008,-0.08622371558638631,-0.9064871016691958,-0.5688272274008238,0.0
2019-07-15,1.0,-0.0,-0.17005991270637352,-0.09903217935858162,-0.8849459159053326,-0.5569712906986202,0.0
2019-07-16,1.0,-0.0,-0.16592608648531484,-0.09147068386257722,-0.88541779559987,-0.566625121924786,0.0
2019-07-17,1.0,-0.0,-0.17005991270637352,-0.08862200775340906,-0.8846477078645594,-0.5676525605226774,0.0
2019-07-18,1.0,-0.0,-0.17068675808986936,-0.09130576182990947,-0.8875006775434983,-0.5606807957070844,0.0
2019-07-19,1.0,-0.0,-0.17257837075604732,-0.08948909860071592,-0.8932367935784793,-0.5565137216617855,0.0
2019-07-22,1.0,-0.0,-0.17150374308343277,-0.08891179342519256,-0.8950851687099924,-0.5568785939025713,0.0
2019-07-23,1.0,-0.0,-0.1727514375610285,-0.08744710860366713,-0.8943528262992297,-0.5578279266572638,0.0
2019-07-24,1.0,-0.0,-0.1723838707053177,-0.0892968516961792,-0.8935650947745207,-0.5564715134094422,0.0
2019-07-25,1.0,-0.0,-0.162846770697876,-0.09446792371044646,-0.9004930645860425,-0.5513383181621153,0.0
2019-07-26,1.0,-0.0,-0.14189758790416881,-0.10118837190329862,-0.91757539499089,-0.5586979577407337,0.0
2019-07-29,1.0,-0.0,-0.14198926635246684,-0.10126133979894843,-0.9205601111504618,-0.5604380635846024,0.0
2019-07-30,1.0,-0.0,-0.1427520636390879,-0.1035224888985752,-0.9167188819571199,-0.5612825891519329,0.0
2019-07-31,1.0,-0.0,-0.16445413656807958,-0.10159465721684612,-0.9076461769115441,-0.5522148016900641,0.0
2019-08-01,1.0,-0.0,-0.17057783820530248,-0.09405846363018355,-0.9087967369136641,-0.5458327668252889,0.0
2019-08-02,1.0,-0.0,-0.16011090874493708,-0.10642346481093864,-0.9049936118737598,-0.5468236061652214,0.0
2019-08-05,1.0,-0.0,-0.1604232976958024,-0.10702140972278898,-0.9051388775537964,-0.5478114203324356,0.0
2019-08-06,1.0,-0.0,-0.16348693074642953,-0.11042845594179468,-0.8753435731608732,-0.5454055510644031,0.0
2019-08-07,1.0,-0.0,-0.15589680259872749,-0.10456656554538377,-0.8761040564847379,-0.5480684045209268,0.0
2019-08-08,1.0,-0.0,-0.1546427802883581,-0.1071121153432322,-0.8798149343662578,-0.5483376371852808,0.0
2019-08-09,1.0,-0.0,-0.14938347553962608,-0.1103592157701875,-0.8696605772059807,-0.5453499879637307,0.0
2019-08-12,1.0,-0.0,-0.1473985348377092,-0.11272124485321641,-0.8727073418533767,-0.540799957221539,0.0
2019-08-13,1.0,-0.0,-0.1380369737123317,-0.11017311391322933,-0.8787668305193418,-0.5445340884804446,0.0
2019-08-14,1.0,-0.0,-0.14812941019837572,-0.1103448275862069,-0.8633737185461323,-0.5409133271202237,0.0
2019-08-15,1.0,-0.0,-0.1657510842423446,-0.12059403338152187,-0.8408989354711525,-0.5012485214877119,0.0
2019-08-16,1.0,-0.0,-0.1601170238001107,-0.1262486492185235,-0.8539047468437837,-0.4954007538019556,0.0
2019-08-19,1.0,-0.0,-0.14597064306908594,-0.12779980568757712,-0.8597799543103222,-0.4922931491741722,0.0
2019-08-20,1.0,-0.0,-0.1522599240141491,-0.12886152233721998,-0.8581684789728808,-0.48091183021092626,0.0
2019-08-21,1.0,-0.0,-0.15582070806185727,-0.15014260669335636,-0.8450689483737605,-0.46563047858282963,0.0
2019-08-22,1.0,-0.0,-0.1581603304920776,-0.14511321445379907,-0.8440621241437012,-0.4673429901166135,0.0
2019-08-23,1.0,-0.0,-0.16122624990199408,-0.14465671797820348,-0.8445756997621723,-0.46303217207223685,0.0
2019-08-26,1.0,-0.0,-0.15008933889219772,-0.14755159644716057,-0.841986689799829,-0.4498795867105161,0.0
2019-08-27,1.0,-0.0,-0.1479115479115479,-0.14540281908702962,-0.8395189447821026,-0.4534850640113798,0.0
2019-08-28,1.0,-0.0,-0.12858308681016015,-0.15910945628889114,-0.8170458023054167,-0.44550137712945015,0.0
2019-08-29,1.0,-0.0,-0.1249076315454198,-0.16353675627468467,-0.820053510001274,-0.4395719199898076,0.0
2019-08-30,1.0,-0.0,-0.12065372102480683,-0.16701403009353397,-0.8202013013420089,-0.4338145587637251,0.0
2019-09-03,1.0,-0.0,-0.12161406718503837,-0.16681912893225592,-0.8208568379326117,-0.43174772577120496,0.0
2019-09-04,1.0,-0.0,-0.10039425155792954,-0.1764466488617576,-0.8214930688032557,-0.445224469032176,0.0
2019-09-05,1.0,-0.0,-0.09603377234004905,-0.1594580247225663,-0.8290907252458353,-0.4432872418413003,0.0
2019-09-06,1.0,-0.0,-0.08988338633954264,-0.16972083396435964,-0.8421424604977535,-0.42235852390327633,0.0
2019-09-09,1.0,-0.0,-0.08305958457573155,-0.16902511750138982,-0.8441400919795826,-0.4307120836913125,0.0
2019-09-10,1.0,-0.0,-0.08739976221193493,-0.1537780476082062,-0.84333813968784,-0.445144317118211,0.0
2019-09-11,1.0,-0.0,-0.07075268271645654,-0.19853370202186763,-0.8566173672594435,-0.41096932951114945,0.0
