Date,BLDP,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-25,1.0,-1.3145184203049531,-2.378823752249266,-0.4798749881617577,-2.170849512264419,-2.1265271332512548,0.0
2018-10-26,1.0,-1.283446072904923,-2.362833521232619,-0.42596768132281093,-2.20152198421646,-2.121288989101841,0.0
2018-10-29,1.0,-1.2543975789672783,-2.431908454700208,-0.3803669377718933,-2.2160960847361455,-2.174484584830717,0.0
2018-10-30,1.0,-1.2357677370465094,-2.441602728047741,-0.3636449748981718,-2.2266742445770578,-2.2046983044425503,0.0
2018-10-31,1.0,-1.2277357256331185,-2.381272778245024,-0.3573497803943557,-2.203158583309971,-2.175404167834782,0.0
2018-11-01,1.0,-1.2021613564374882,-2.406372275013974,-0.3284889137320663,-2.2024408421837154,-2.1767281535308363,0.0
2018-11-02,1.0,-1.4805695321700032,-2.6615994004924524,-0.3573493202012632,-2.6611711808157583,-2.5448024836741245,0.0
2018-11-05,1.0,-1.4951508620689657,-2.667672413793104,-0.3574353448275862,-2.6811422413793107,-2.574353448275862,0.0
2018-11-06,1.0,-1.4947482403898213,-2.6778559826746076,-0.3583107742284786,-2.701353546291283,-2.5962100703844073,0.0
2018-11-07,1.0,-1.4883821463309197,-2.6731870744623363,-0.3602075002701826,-2.6946936128823085,-2.5908354047335997,0.0
2018-11-08,1.0,-1.4431670281995663,-2.7360086767895875,-0.28101952277657266,-2.7246203904555313,-2.6611713665943597,0.0
2018-11-09,1.0,-1.4417823070251516,-2.7340633130962706,-0.28274067649609713,-2.7234388551604507,-2.6591500433651345,0.0
2018-11-12,1.0,-1.431180831632105,-2.6798108950252497,-0.2754915654883421,-2.7201031481680453,-2.6380143977651227,0.0
2018-11-13,1.0,-1.417077715663707,-2.7746355365559574,-0.19763235777704702,-2.8384303408966347,-2.7334210237860352,0.0
2018-11-14,1.0,-1.4247388675096206,-2.782407916437603,-0.1971412864211105,-2.849257833974711,-2.7415063221550304,0.0
2018-11-15,1.0,-1.418428837515065,-2.775282129944122,-0.18998575654651037,-2.844417661882327,-2.728388298455133,0.0
2018-11-16,1.0,-1.4112629852378349,-2.753745215965008,-0.17692728266812466,-2.8468015308911974,-2.7463094587206123,0.0
2018-11-19,1.0,-1.4144045534150613,-2.7529553415061296,-0.1881567425569177,-2.8444614711033274,-2.7457311733800354,0.0
2018-11-20,1.0,-1.337379702537183,-2.766841644794401,-0.07906824146981628,-2.9034339457567806,-2.8494094488188977,0.0
2018-11-21,1.0,-1.3292420327304049,-2.7234065460809647,-0.08128768303186908,-2.8703703703703702,-2.7622739018087854,0.0
2018-11-23,1.0,-1.3247129520334802,-2.6939585792467002,-0.08627535143255714,-2.869513896340809,-2.7563043244983367,0.0
2018-11-26,1.0,-1.3236429950654367,-2.703282557391118,-0.08313666595151255,-2.8653722377172284,-2.7518772795537436,0.0
2018-11-27,1.0,-1.3017965344955884,-2.7038375677686832,-0.041458488359732114,-2.8493674922929735,-2.734027851599872,0.0
2018-11-28,1.0,-1.3019670388091442,-2.7074960127591705,-0.04199893673577885,-2.8478468899521534,-2.7332270069112177,0.0
2018-11-29,1.0,-1.216930116472546,-2.6488144758735443,-0.0,-2.8140599001663897,-2.719529950083195,0.0
2018-11-30,1.0,-1.2171381031613977,-2.6498544093178036,-0.0,-2.8164517470881867,-2.7159941763727122,0.0
2018-12-03,1.0,-1.211078777800873,-2.651215963417169,-0.0,-2.8157347744751613,-2.7148202036998548,0.0
2018-12-04,1.0,-1.1878831965083654,-2.6713083238075446,-0.0,-2.8142990751324954,-2.7183830406318195,0.0
2018-12-06,1.0,-1.1382221318144832,-2.504373474369406,-0.021257119609438567,-2.8412327095199346,-2.665886899918633,0.0
2018-12-07,1.0,-1.1362803014870646,-2.510592788755347,-0.015379914442860052,-2.8483397840700753,-2.674781014463231,0.0
2018-12-10,1.0,-1.05824363746102,-2.5190624685645306,-0.0,-2.847701438487074,-2.6343426214666534,0.0
2018-12-11,1.0,-1.0494450050454087,-2.5332996972754795,-0.0,-2.853077699293643,-2.6549949545913223,0.0
2018-12-12,1.0,-1.0493739903069466,-2.5353392568659125,-0.0,-2.854200323101777,-2.6580169628432952,0.0
2018-12-13,1.0,-1.0449924509310518,-2.5216909914443884,-0.0,-2.850629089079014,-2.6481127327629594,0.0
2018-12-14,1.0,-1.0550523349436394,-2.49567230273752,-0.0,-2.864633655394525,-2.649053945249597,0.0
2018-12-17,1.0,-1.0072985402919417,-2.486402719456109,-0.0,-2.830133973205359,-2.6743651269746054,0.0
2018-12-18,1.0,-0.9634242783708976,-2.443159351522341,-0.0,-2.810003954132068,-2.6687425860023724,0.0
2018-12-19,1.0,-0.9620365793376173,-2.4439940682155217,-0.0,-2.810874938210578,-2.6694018783984177,0.0
2018-12-20,1.0,-0.9482943993744501,-2.392923467891702,-0.0,-2.7963053464959438,-2.636692405434464,0.0
2018-12-21,1.0,-0.9227505063169061,-2.365994792168965,-0.0,-2.771916288938181,-2.5833735172147745,0.0
2018-12-24,1.0,-0.8652623588575766,-2.294050668943923,-0.0,-2.736407628807287,-2.5927507353638863,0.0
2018-12-26,1.0,-0.8401932546687726,-2.2707423580786026,-0.0,-2.6533494378890645,-2.5268047942023597,0.0
2018-12-27,1.0,-0.6898486651929944,-2.054922632205407,-0.0,-2.381907838802925,-2.375276313552117,0.0
2018-12-28,1.0,-0.682208067940552,-2.0609766454352445,-0.0,-2.3791932059447984,-2.370191082802548,0.0
2018-12-31,1.0,-0.6876807895184618,-2.0590437297941127,-0.0,-2.3847200952867107,-2.3762123532414496,0.0
2019-01-02,1.0,-0.6815613764766307,-2.0772128060263655,-0.0,-2.3999315185755865,-2.401472350624893,0.0
2019-01-03,1.0,-0.6685944619698564,-2.1455485453908167,-0.0,-2.4477742726954084,-2.500788643533123,0.0
2019-01-04,1.0,-0.5807526976050531,-2.1978243705588207,-0.0,-2.444337222563383,-2.5496973418720943,0.0
2019-01-07,1.0,-0.5079324894514768,-2.087426160337553,-0.0,-2.3808438818565403,-2.4625316455696207,0.0
2019-01-08,1.0,-0.5039515722212881,-2.069783083907853,-0.0,-2.3795190852530688,-2.4542626534387084,0.0
2019-01-09,1.0,-0.4966014936645129,-2.0463203826466394,-0.0,-2.380884450784593,-2.4675673407736847,0.0
2019-01-10,1.0,-0.4979879275653924,-2.039235412474849,-0.0,-2.3827967806841044,-2.4636150234741785,0.0
2019-01-11,1.0,-0.4990543540827235,-1.932406874434668,-0.0,-2.3393635391826333,-2.4522654386974754,0.0
2019-01-14,1.0,-0.0572571653440021,-1.4545812290942481,-0.0,-1.994097199449072,-2.052731684921624,0.0
2019-01-15,1.0,-0.06509261674928253,-1.4351030524393424,-0.0,-1.9879337333681188,-2.034111661883642,0.0
2019-01-16,1.0,-0.037853658536585365,-1.4418211382113821,-0.0,-1.9693658536585366,-2.0550243902439025,0.0
2019-01-17,1.0,-0.03385214007782101,-1.437224383916991,-0.0,-1.966018158236057,-2.047924773022049,0.0
2019-01-18,1.0,-0.05403104329032681,-1.4389940402121948,-0.0,-1.973213700962735,-2.082978584059205,0.0
2019-01-22,1.0,-0.0,-1.375622060126798,-0.0,-2.211943554434522,-2.2295998363896654,0.0
2019-01-23,1.0,-0.0,-1.3075345275536714,-0.0,-2.238821277177629,-2.290783536168467,0.0
2019-01-24,1.0,-0.0,-1.3090958791772023,-0.0,-2.235426775097383,-2.289345998769904,0.0
2019-01-25,1.0,-0.0,-1.1744719926538107,-0.0,-2.4340608886063433,-2.45518118245391,0.0
2019-01-28,1.0,-0.0,-1.1378019494278853,-0.0,-2.476197202994773,-2.4491453595140555,0.0
2019-01-29,1.0,-0.0,-1.1631108548363847,-0.0,-2.5110278218249964,-2.5336600836096297,0.0
2019-01-30,1.0,-0.0,-1.1554755043227665,-0.0,-2.5043227665706054,-2.544740634005764,0.0
2019-01-31,1.0,-0.0,-1.186387738795671,-0.0,-2.4504975666448754,-2.626861335076633,0.0
2019-02-01,1.0,-0.0,-1.177191328934967,-0.0,-2.4616109620822155,-2.611252084390633,0.0
2019-02-04,1.0,-0.0,-1.1817127111884562,-0.0,-2.465013414545718,-2.604452178957291,0.0
2019-02-05,1.0,-0.0,-1.1620404011044907,-0.0,-2.4619968027902925,-2.6424211597151577,0.0
2019-02-06,1.0,-0.0,-1.1182330012992638,-0.0,-2.450700158798903,-2.649198787353833,0.0
2019-02-07,1.0,-0.0,-1.1187003610108301,-0.0,-2.4575451263537906,-2.6439711191335737,0.0
2019-02-08,1.0,-0.0,-1.1078381703698343,-0.0,-2.4749221972931896,-2.6547007309835715,0.0
2019-02-11,1.0,-0.0,-1.090975148960907,-0.0,-2.4877198081674177,-2.6876907426246186,0.0
2019-02-12,1.0,-0.0,-1.1370232625975352,-0.0,-2.4868373076642603,-2.6684897542477937,0.0
2019-02-13,1.0,-0.0,-1.1682826976944625,-0.0,-2.4177978883861235,-2.5963513610572435,0.0
2019-02-14,1.0,-0.0,-1.191562786111698,-0.0,-2.3369955630678216,-2.5141207127262484,0.0
2019-02-15,1.0,-0.0,-1.257979855298624,-0.0,-2.3288409703504045,-2.506383884238899,0.0
2019-02-19,1.0,-0.0,-1.2089036263581205,-0.0,-2.352194158318047,-2.494003104275434,0.0
2019-02-20,1.0,-0.0,-1.2347930160518164,-0.0,-2.327231765699803,-2.478245564629682,0.0
2019-02-21,1.0,-0.0,-1.2743928120174084,-0.0,-2.3044363330057562,-2.440614909448266,0.0
2019-02-22,1.0,-0.0,-1.2785523165751302,-0.0,-2.3078439656386425,-2.4548655118997322,0.0
2019-02-25,1.0,-0.0,-1.2835355040079448,-0.0,-2.334681137830744,-2.4754912392707666,0.0
2019-02-26,1.0,-0.0,-1.2776047565118913,-0.0,-2.338335220838052,-2.4621319365798415,0.0
2019-02-27,1.0,-0.0,-1.2696692868777,-0.0,-2.347000920614687,-2.464981233623681,0.0
2019-02-28,1.0,-0.0,-1.2721151119931953,-0.0,-2.3486674227388713,-2.4673943861638787,0.0
2019-03-01,1.0,-0.0,-1.2769078154892652,-0.0,-2.350031885495642,-2.4587259973074467,0.0
2019-03-04,1.0,-0.0,-1.2620142968362942,-0.0,-2.348290749522259,-2.467336683417085,0.0
2019-03-05,1.0,-0.0,-1.2609592940506689,-0.0,-2.3729718189581557,-2.4824935952177625,0.0
2019-03-06,1.0,-0.0,-1.2445977972954132,-0.0,-2.3060783493656767,-2.4199079882894186,0.0
2019-03-07,1.0,-0.0,-1.209420088790233,-0.0,-2.327830188679245,-2.3994866814650386,0.0
2019-03-08,1.0,-0.0,-1.1984759754462713,-0.0,-2.416002257814154,-2.4411909969660623,0.0
2019-03-11,1.0,-0.0,-1.191079177633919,-0.0,-2.4160916269474284,-2.5067226292950133,0.0
2019-03-12,1.0,-0.0,-1.1400159108989658,-0.0,-2.480726115570984,-2.6114847761625803,0.0
2019-03-13,1.0,-0.0,-1.1736207526488858,-0.0,-2.5133357690902445,-2.6202411399342345,0.0
2019-03-14,1.0,-0.0,-1.1821770597265882,-0.0,-2.508955332992178,-2.6192704145039842,0.0
2019-03-15,1.0,-0.0,-1.173082574199236,-0.0,-2.5215985894798707,-2.651777843079636,0.0
2019-03-18,1.0,-0.0,-1.2335782843431313,-0.0,-2.5737852429514096,-2.69121175764847,0.0
2019-03-19,1.0,-0.0,-1.2498678946176491,-0.0,-2.5740922473012757,-2.724918849550842,0.0
2019-03-20,1.0,-0.0,-1.250908540278619,-0.0,-2.573213204118716,-2.747047244094488,0.0
2019-03-21,1.0,-0.0,-1.2531635977873758,-0.0,-2.617337273622793,-2.707054633628855,0.0
2019-03-22,1.0,-0.0,-1.2620886760389312,-0.0,-2.745481229723467,-2.716900973273598,0.0
2019-03-25,1.0,-0.0,-1.0706455542021922,-0.0,-2.8156211936662605,-2.726400730816078,0.0
2019-03-26,1.0,-0.0,-1.0899117759877255,-0.0,-2.8146528576908323,-2.767088607594937,0.0
2019-03-27,1.0,-0.0,-1.0564448188711038,-0.0,-2.8329631615225552,-2.769319139159072,0.0
2019-03-28,1.0,-0.0,-1.0535522479668558,-0.0,-2.829676231394813,-2.7890133497007823,0.0
2019-03-29,1.0,-0.0,-1.043054489639294,-0.0,-2.832156561780507,-2.7993860322333077,0.0
2019-04-01,1.0,-0.0,-1.0627496159754224,-0.0,-2.8284946236559136,-2.789247311827957,0.0
2019-04-02,1.0,-0.0,-1.0915147802113645,-0.0,-2.8438505130954206,-2.7227753101546948,0.0
2019-04-03,1.0,-0.0,-1.0924890896562285,-0.0,-2.845417655615956,-2.7184748487864634,0.0
2019-04-04,1.0,-0.0,-1.088208269525268,-0.0,-2.8346094946401226,-2.7341500765696787,0.0
2019-04-05,1.0,-0.0,-1.0910638297872342,-0.0,-2.861121856866538,-2.7847582205029013,0.0
2019-04-08,1.0,-0.0,-1.0764841942945258,-0.0,-2.8513492675404777,-2.782266769468003,0.0
2019-04-09,1.0,-0.0,-1.0614403484212163,-0.0,-2.915538964069062,-2.800357753927516,0.0
2019-04-10,1.0,-0.0,-1.0231711097334162,-0.0,-2.9287817730936148,-2.797582145071296,0.0
2019-04-11,1.0,-0.0,-0.9694163424124513,-0.0,-3.018988326848249,-2.7936964980544743,0.0
2019-04-12,1.0,-0.0,-0.9693385214007783,-0.0,-3.0192996108949415,-2.793385214007782,0.0
2019-04-15,1.0,-0.0,-0.9729392497855415,-0.0,-3.018872338766279,-2.806675504952039,0.0
2019-04-16,1.0,-0.0,-0.9681364911187286,-0.0,-3.0158148956061077,-2.806559675911499,0.0
2019-04-17,1.0,-0.0,-0.9689228133032167,-0.0,-3.0266375885972425,-2.7931303060986057,0.0
2019-04-18,1.0,-0.0,-0.95174409510402,-0.0,-3.035664007508212,-2.8337243860472388,0.0
2019-04-22,1.0,-0.0,-0.9584997259415865,-0.0,-3.0350794769399423,-2.8365828830945112,0.0
2019-04-23,1.0,-0.0,-0.9774236387782205,-0.0,-3.0248418092336533,-2.8096242481056164,0.0
2019-04-24,1.0,-0.0,-0.9431720472133199,-0.0,-3.0326741186586417,-2.8408504650981006,0.0
2019-04-25,1.0,-0.0,-0.9327375352775165,-0.0,-3.053778613985575,-2.8529319535904674,0.0
2019-04-26,1.0,-0.0,-0.9382422802850356,-0.0,-3.0688044338875695,-2.910688836104513,0.0
2019-04-29,1.0,-0.0,-0.9446031746031746,-0.0,-3.0809523809523807,-2.910873015873016,0.0
2019-04-30,1.0,-0.0,-0.9496345726088338,-0.0,-3.0815856371147126,-2.9128535112805847,0.0
2019-05-01,1.0,-0.0,-0.9478620251152441,-0.0,-3.0941026863773646,-2.905897313622636,0.0
2019-05-02,1.0,-0.0,-0.9499920622321002,-0.0,-3.0619145896173996,-2.9258612478171133,0.0
2019-05-03,1.0,-0.0,-0.9707122960604854,-0.0,-3.060962992439315,-2.926939912455232,0.0
2019-05-06,1.0,-0.0,-0.9059693188140847,-0.0,-3.0872744614895473,-2.9551704951911613,0.0
2019-05-07,1.0,-0.0,-0.8931576440704873,-0.0,-3.083108429909509,-2.9615018256866166,0.0
2019-05-08,1.0,-0.0,-0.8926307448494453,-0.0,-3.062202852614897,-2.9690966719492864,0.0
2019-05-09,1.0,-0.0,-0.891264750138592,-0.0,-3.063673081492041,-2.9645996673794253,0.0
2019-05-10,1.0,-0.0,-0.8922041946972695,-0.0,-3.0641867827463396,-2.9581321725366045,0.0
2019-05-13,1.0,-0.0,-0.8862664343418343,-0.0,-3.072469507365753,-2.9614287977189924,0.0
2019-05-14,1.0,-0.0,-0.7527879591359276,-0.0,-3.1023941355377054,-2.9433829837011616,0.0
2019-05-15,1.0,-0.0,-0.7687021708574105,-0.0,-3.117210682492581,-2.922926753084491,0.0
2019-05-16,1.0,-0.0,-0.7692732145672394,-0.0,-3.165142676966735,-2.9482106258868046,0.0
2019-05-17,1.0,-0.0,-0.7403332285444829,-0.0,-3.1341559258094938,-2.984674630619302,0.0
2019-05-20,1.0,-0.0,-0.7142071349992142,-0.0,-3.149064906490649,-2.994656608517994,0.0
2019-05-21,1.0,-0.0,-0.7199434229137198,-0.0,-3.1416784535596416,-2.9963067735344957,0.0
2019-05-22,1.0,-0.0,-0.6949843260188088,-0.0,-3.1531347962382443,-2.988949843260188,0.0
2019-05-23,1.0,-0.0,-0.6888289431926371,-0.0,-3.271501110758489,-2.97357981593145,0.0
2019-05-24,1.0,-0.0,-0.6487766377269139,-0.0,-3.270165745856353,-2.973717442778216,0.0
2019-05-28,1.0,-0.0,-0.6500591249507293,-0.0,-3.2599921166732364,-2.9731966890027595,0.0
2019-05-29,1.0,-0.0,-0.667931388823018,-0.0,-3.292704134060548,-2.9437989091771395,0.0
2019-05-30,1.0,-0.0,-0.6717284146923199,-0.0,-3.321672761965336,-2.956908888535538,0.0
2019-05-31,1.0,-0.0,-0.6850356294536817,-0.0,-3.3066508313539194,-2.92596991290578,0.0
2019-06-03,1.0,-0.0,-0.6951745782659866,-0.0,-3.3028638681836013,-2.848175755198117,0.0
2019-06-04,1.0,-0.0,-0.6914083954491957,-0.0,-3.3066300510003925,-2.848175755198117,0.0
2019-06-05,1.0,-0.0,-0.6734045848822799,-0.045539033457249065,-3.3277571251548945,-2.6981102850061958,0.0
2019-06-06,1.0,-0.0,-0.6881337564826999,-0.01633253347782336,-3.313569161699822,-2.722501741620868,0.0
2019-06-07,1.0,-0.0,-0.729295905707196,-0.021324441687344913,-3.289857320099256,-2.7138647642679903,0.0
2019-06-10,1.0,-0.0,-0.7309923427952665,-0.010828370330265296,-3.2776703534689458,-2.715136514811664,0.0
2019-06-11,1.0,-0.0,-0.7336033650101262,-0.041517370306901384,-3.287272160772706,-2.726904502258919,0.0
2019-06-12,1.0,-0.0,-0.7403831178944089,-0.04469708768104656,-3.280797383585111,-2.721071484192493,0.0
2019-06-13,1.0,-0.0,-0.755522246765541,-0.05443357526033448,-3.310350268223414,-2.768617860523824,0.0
2019-06-14,1.0,-0.0,-0.7275536888818449,-0.08812108724938585,-3.3516126475948966,-2.757270782153895,0.0
2019-06-17,1.0,-0.0,-0.7176627660409959,-0.08701798476399905,-3.3043273384120004,-2.7446006439959163,0.0
2019-06-18,1.0,-0.0,-0.6994634685182264,-0.09807479880069435,-3.321603282310242,-2.7709483982957237,0.0
2019-06-19,1.0,-0.0,-0.6856192587899905,-0.1411149825783972,-3.3477985429204944,-2.744377573645866,0.0
2019-06-20,1.0,-0.0,-0.7021749484045086,-0.12478171138275918,-3.3571201778060007,-2.7536910620733446,0.0
2019-06-21,1.0,-0.0,-0.7098079669893668,-0.12688462148865262,-3.3498651007776545,-2.7487700365021426,0.0
2019-06-24,1.0,-0.0,-0.6701796407185628,-0.13197604790419162,-3.3693413173652695,-2.812614770459082,0.0
2019-06-25,1.0,-0.0,-0.64797383535418,-0.1356892150606254,-3.3767549457562223,-2.816608168474793,0.0
2019-06-26,1.0,-0.0,-0.6515612489991993,-0.11048839071257005,-3.3519615692554043,-2.892393915132106,0.0
2019-06-27,1.0,-0.0,-0.6396533739870015,-0.13776779266629222,-3.3552916633234373,-2.891117708416914,0.0
2019-06-28,1.0,-0.0,-0.6288668055778169,-0.13319442218304214,-3.361195704439814,-2.890767751242186,0.0
2019-07-01,1.0,-0.0,-0.6180233487925795,-0.13625459779305932,-3.3687030225491763,-2.873260834799296,0.0
2019-07-02,1.0,-0.0,-0.6361164427383237,-0.12188099808061419,-3.3567658349328213,-2.8827575175943694,0.0
2019-07-03,1.0,-0.0,-0.6323494120470361,-0.12542996560275177,-3.3593312534997195,-2.882249420046396,0.0
2019-07-05,1.0,-0.0,-0.593382881802925,-0.13402061855670105,-3.365060337249261,-2.8992248062015507,0.0
2019-07-08,1.0,-0.0,-0.6144122383252818,-0.11771336553945248,-3.3923510466988724,-2.927053140096618,0.0
2019-07-09,1.0,-0.0,-0.6029246344206973,-0.11642294713160854,-3.388879961433392,-2.926482403985216,0.0
2019-07-10,1.0,-0.0,-0.5641951532659284,-0.10664419836302359,-3.416706788637458,-2.936848017974643,0.0
2019-07-11,1.0,-0.0,-0.5584238037796542,-0.12480900683554484,-3.4245275432247686,-2.9339766787293926,0.0
2019-07-12,1.0,-0.0,-0.5745229084467348,-0.1267412835171914,-3.430308398421773,-2.920525002013045,0.0
2019-07-15,1.0,-0.0,-0.6168721295624849,-0.15309000080573684,-3.402465554749819,-2.8848602046571594,0.0
2019-07-16,1.0,-0.0,-0.6271785398763152,-0.11493052766846036,-3.388402537948759,-2.901052124327363,0.0
2019-07-17,1.0,-0.0,-0.6288535645472061,-0.11713230571612075,-3.3831888246628132,-2.8990847784200384,0.0
2019-07-18,1.0,-0.0,-0.6295998714446408,-0.1275108468584284,-3.3891210027318013,-2.8884782259360438,0.0
2019-07-19,1.0,-0.0,-0.6375141060777043,-0.1318716749959697,-3.404562308560374,-2.8865871352571335,0.0
2019-07-22,1.0,-0.0,-0.6068121426845962,-0.1122473629116676,-3.4077622997020693,-2.9254368306626946,0.0
2019-07-23,1.0,-0.0,-0.6090704043821492,-0.11503141614306428,-3.407282100853875,-2.9241179313678103,0.0
2019-07-24,1.0,-0.0,-0.607436021245775,-0.13833896668276197,-3.398519233864478,-2.903347819089007,0.0
2019-07-25,1.0,-0.0,-0.5792810142834217,-0.14796982827796504,-3.41510190980581,-2.8820414058738564,0.0
2019-07-26,1.0,-0.0,-0.5532836179937455,-0.15267420415363644,-3.426108571886777,-2.8866169513270785,0.0
2019-07-29,1.0,-0.0,-0.5166131621187801,-0.15730337078651685,-3.428250401284109,-2.9234349919743177,0.0
2019-07-30,1.0,-0.0,-0.5108214659264624,-0.1695228900152868,-3.4282725883015526,-2.9370826293346206,0.0
2019-07-31,1.0,-0.0,-0.516152362584378,-0.16706846673095468,-3.4159434265509483,-2.9367566698810674,0.0
2019-08-01,1.0,-0.0,-0.5433632574543124,-0.15694132734850916,-3.4014908624559155,-2.913674254568772,0.0
2019-08-02,1.0,-0.0,-0.5108256584262401,-0.22588463402811437,-3.425755372434965,-2.9163839069316526,0.0
2019-08-05,1.0,-0.0,-0.5023144321375433,-0.2036700281038188,-3.5621590345511653,-2.9976855678624563,0.0
2019-08-06,1.0,-0.0,-0.4891583681336331,-0.1736267266302602,-3.418968840346932,-2.9490041760359778,0.0
2019-08-07,1.0,-0.0,-0.51190666453572,-0.13329071439987214,-3.3916413616749237,-2.9542911938628733,0.0
2019-08-08,1.0,-0.0,-0.5113100471585005,-0.13460155063544083,-3.3930940772120533,-2.9539605147470227,0.0
2019-08-09,1.0,-0.0,-0.4708718678365346,-0.10742233815508655,-3.354675519721761,-2.9715437514820957,0.0
2019-08-12,1.0,-0.0,-0.45202139373918515,-0.14527292748151643,-3.3471763410413717,-2.920874626396099,0.0
2019-08-13,1.0,-0.0,-0.41409380155550324,-0.13661717338361223,-3.363657789300024,-2.9417079110692126,0.0
2019-08-14,1.0,-0.0,-0.42528825179183544,-0.12200062324711748,-3.3208943596135865,-2.9223278279837954,0.0
2019-08-15,1.0,-0.0,-0.42819206201105287,-0.027775784109667696,-3.043206775281705,-2.677958802842173,0.0
2019-08-16,1.0,-0.0,-0.4286740410860508,-0.028156874012354543,-3.0365608389599195,-2.689484269501508,0.0
2019-08-19,1.0,-0.0,-0.37913105413105413,-0.031054131054131056,-3.0426638176638177,-2.6696581196581195,0.0
2019-08-20,1.0,-0.0,-0.3890664073353709,-0.0,-2.9623506529591555,-2.594956932481245,0.0
2019-08-21,1.0,-0.0,-0.3974332292750607,-0.0,-2.963718348942074,-2.576066597294485,0.0
2019-08-22,1.0,-0.0,-0.4021912488731711,-0.0,-2.960959711531794,-2.5711809167186743,0.0
2019-08-23,1.0,-0.0,-0.4067397032311746,-0.0,-2.9616558036333385,-2.5654555540147,0.0
2019-08-26,1.0,-0.0,-0.3563539678211071,-0.0,-2.9418461958003816,-2.519361876193073,0.0
2019-08-27,1.0,-0.0,-0.3372093023255814,-0.0,-2.8895012770533675,-2.494622933189945,0.0
2019-08-28,1.0,-0.0,-0.3102265850870705,-0.0,-2.928528205473005,-2.48483829758623,0.0
2019-08-29,1.0,-0.0,-0.26593333333333335,-0.0,-2.9194666666666667,-2.481333333333333,0.0
2019-08-30,1.0,-0.0,-0.19185223323465053,-0.0,-2.8537778349851974,-2.3902690178916206,0.0
2019-09-03,1.0,-0.0,-0.21403305678821788,-0.0,-2.8490578172229726,-2.368255193260017,0.0
2019-09-04,1.0,-0.0,-0.18955425484016208,-0.0,-2.8595870585965137,-2.383032096224352,0.0
2019-09-05,1.0,-0.0,-0.22118794326241137,-0.0048125633232016215,-2.803888044579534,-2.302431610942249,0.0
2019-09-06,1.0,-0.0,-0.18510356985456147,-0.05653843732292388,-2.8257885789838193,-2.228546244412265,0.0
2019-09-09,1.0,-0.0,-0.17073323715737315,-0.05469485040456627,-2.815467603336888,-2.231449538982626,0.0
