Date,IWF,IWM,KOD,MTUM,SPY,VLUE,VXX
2019-09-16,-0.0,-1.4705141417611358,1.0,-1.497538073972289,-4.299553418069391,-3.1833276079239665,0.0
2019-09-17,-0.0,-1.61036629159684,1.0,-1.558295427340196,-4.522264783337324,-3.279387119942542,0.0
2019-09-18,-0.0,-1.6178900730451444,1.0,-1.5459226439947311,-4.521973416357323,-3.2887079391689618,0.0
2019-09-19,-0.0,-1.6227839003354099,1.0,-1.5465979875419262,-4.517848586487782,-3.29168663152851,0.0
2019-09-20,-0.0,-1.6236224245328221,1.0,-1.5480354575946336,-4.515692381408721,-3.291447053186392,0.0
2019-09-23,-0.0,-1.6335841394959991,1.0,-1.5628806879254749,-4.46530514749791,-3.2813806282097215,0.0
2019-09-24,-0.0,-1.6326457612972456,1.0,-1.545487063312269,-4.461189936806963,-3.2838917372123526,0.0
2019-09-25,-0.0,-1.6020674904942966,1.0,-1.5432509505703422,-4.4644724334600765,-3.2723384030418248,0.0
2019-09-26,-0.0,-1.5103934669636228,1.0,-1.9519920811680278,-4.655283345706509,-3.2555060628557286,0.0
2019-09-27,-0.0,-1.463199702122378,1.0,-1.9174630755864464,-4.7127963261759955,-3.318232592776467,0.0
2019-09-30,-0.0,-1.3345827086456772,1.0,-2.03448275862069,-4.755247376311844,-3.3694402798600698,0.0
2019-10-01,-0.0,-1.299637182534718,1.0,-2.0661829100462903,-4.762792443387964,-3.382334542724884,0.0
2019-10-02,-0.0,-1.3612379502790464,1.0,-2.2567224759005584,-4.7981988838153224,-3.2677574835109087,0.0
2019-10-03,-0.0,-1.4998116760828626,1.0,-2.2055241682360327,-4.720401757689893,-3.1293157564344005,0.0
2019-10-04,-0.0,-1.5690222897669706,1.0,-2.2607649442755826,-4.698961499493414,-3.1358915906788245,0.0
2019-10-07,-0.0,-1.632136926810576,1.0,-2.2636352024524204,-4.706603653084685,-3.170647592285094,0.0
2019-10-08,-0.0,-1.6457157516675218,1.0,-2.241021036428938,-4.748332478193945,-3.19202154951257,0.0
2019-10-09,-0.0,-1.6676911256242797,1.0,-2.2180817006018696,-4.7655269560763225,-3.154437187860161,0.0
2019-10-10,-0.0,-1.7909403063919707,1.0,-2.429609086106709,-4.713681986265188,-3.2723190702588485,0.0
2019-10-11,-0.0,-1.805857853016257,1.0,-2.608491199785033,-4.683192261185006,-3.337901383850598,0.0
2019-10-14,-0.0,-1.6801592568015924,1.0,-2.6922362309223624,-4.680822826808228,-3.2181818181818183,0.0
2019-10-15,-0.0,-1.6902701983229067,1.0,-2.734194063623053,-4.687741248502595,-3.198056701717024,0.0
2019-10-16,-0.0,-1.7479371839233433,1.0,-2.7486026084642,-4.651716795315411,-3.1602342294383816,0.0
2019-10-17,-0.0,-1.6945865876649608,1.0,-2.863722057635335,-4.714112577430648,-3.193778615674656,0.0
2019-10-18,-0.0,-1.7813470103927653,1.0,-2.920637063031448,-4.603590228100958,-3.1915238223781888,0.0
2019-10-21,-0.0,-1.7326839826839826,1.0,-2.931953463203463,-4.613365800865801,-3.250135281385281,0.0
2019-10-22,-0.0,-1.6678316978088452,1.0,-2.9260653313617424,-4.58825110902003,-3.26051888694717,0.0
2019-10-23,-0.0,-1.6692152917505028,1.0,-2.8524480214621057,-4.593158953722334,-3.2988598256203887,0.0
2019-10-24,-0.0,-1.6036397698380838,1.0,-3.0397430750702528,-4.524287434765155,-3.213836477987421,0.0
2019-10-25,-0.0,-1.6111631642350424,1.0,-3.011377325659216,-4.5331280953018345,-3.2294204256458308,0.0
2019-10-28,-0.0,-1.672583030791986,1.0,-3.0492133924969744,-4.509883017345703,-3.2146026623638564,0.0
2019-10-29,-0.0,-1.6857851923342067,1.0,-3.2596167103267613,-4.57272852612712,-3.269405763132497,0.0
2019-10-30,-0.0,-1.6862339809838778,1.0,-3.256166459969685,-4.568416701116164,-3.2689816728675765,0.0
2019-10-31,-0.0,-1.6745237768946142,1.0,-3.2257091955598196,-4.475537892284501,-3.328491160750994,0.0
2019-11-01,-0.0,-1.7123626373626373,1.0,-3.265934065934066,-4.478021978021978,-3.279945054945055,0.0
2019-11-04,-0.0,-1.6665316592412582,1.0,-3.285540704738761,-4.358984744160929,-3.1896854326987985,0.0
2019-11-05,-0.0,-1.7417246175243393,1.0,-3.6506258692628646,-4.395132127955494,-3.120723226703755,0.0
2019-11-06,-0.0,-1.756401087112001,1.0,-3.762837934487198,-4.513231297382349,-3.2716349592333,0.0
2019-11-07,-0.0,-1.441757355904877,1.0,-3.4965739621120515,-4.383447534596265,-3.1136638452237007,0.0
2019-11-08,-0.0,-1.4245079536263145,1.0,-3.5206255055270965,-4.404556484227555,-3.1308978161229444,0.0
2019-11-11,-0.0,-1.3602584814216478,1.0,-3.6097199784598812,-4.356623586429725,-3.135971997845988,0.0
2019-11-12,-0.0,-1.3534120200786868,1.0,-3.65974765974766,-4.394247727581061,-3.159408492741826,0.0
2019-11-13,-0.0,-1.3879879054425508,1.0,-3.9883177570093458,-4.278724573941726,-3.0887850467289715,0.0
2019-11-14,-0.0,-1.375987799805906,1.0,-4.074310273117981,-4.318036877859421,-3.095383335643976,0.0
2019-11-15,-0.0,-1.3662603334734482,1.0,-4.143897996357013,-4.373826537760964,-3.1273644388398485,0.0
2019-11-18,-0.0,-1.246931894807822,1.0,-3.9428186109238035,-4.2472016183412,-3.049359406608227,0.0
2019-11-19,-0.0,-1.5074711023400056,1.0,-4.029602480969833,-4.377784042853115,-3.181420919086552,0.0
2019-11-20,-0.0,-1.3860751210574531,1.0,-3.6119617851066614,-4.108755398508048,-2.9804999345635386,0.0
2019-11-21,-0.0,-1.2621722846441947,1.0,-3.736277928451505,-3.9126953377243963,-3.00374531835206,0.0
2019-11-22,-0.0,-1.2286646586345382,1.0,-3.7248995983935744,-3.799447791164659,-2.7973142570281126,0.0
2019-11-25,-0.0,-1.24145932705943,1.0,-3.8646383911305917,-3.932319195565296,-2.8532937991491556,0.0
2019-11-26,-0.0,-1.1880407124681933,1.0,-3.8237913486005084,-3.8647582697201015,-2.846055979643766,0.0
2019-11-27,-0.0,-1.154500444331598,1.0,-3.8357242605052684,-3.869620413863146,-2.8352164529643265,0.0
2019-11-29,-0.0,-1.1565919749869724,1.0,-4.014981761334028,-4.005992704533612,-2.8500521104742056,0.0
2019-12-02,-0.0,-1.1991531211583117,1.0,-4.350225379046578,-4.183171697855484,-2.9269225515639943,0.0
2019-12-03,-3.769445638160722,-3.775247099269446,1.0,-4.440481306403094,-4.34959174903309,-4.152127202406532,0.0
2019-12-04,-3.8154580981328707,-3.8304385584020846,1.0,-4.481545809813287,-4.38970907511941,-4.193660442900565,0.0
2019-12-05,-4.561897315611154,-4.553036226218399,1.0,-5.502736512900704,-5.350534271566328,-5.094083919728955,0.0
2019-12-06,-4.842437551468571,-4.821575624485314,1.0,-5.812791655229208,-5.644249245127642,-5.328575349986275,0.0
2019-12-09,-4.350729656195894,-4.29779866435815,1.0,-5.224091021518674,-5.068266139005689,-4.7932228543161015,0.0
2019-12-10,-5.091628959276018,-4.895361990950226,1.0,-6.085972850678733,-5.818156108597284,-5.389705882352941,0.0
2019-12-11,-4.97130242825607,-4.763245033112582,1.0,-5.933774834437086,-5.668046357615894,-5.257450331125828,0.0
2019-12-12,-4.937517127980268,-4.7382844614963,1.0,-5.885448067963826,-5.623458481775828,-5.2200602904905455,0.0
2019-12-13,-4.983167770419426,-4.772075055187638,1.0,-5.945640176600441,-5.6572847682119205,-5.235651214128035,0.0
2019-12-16,-4.980976013234078,-4.767852219465123,1.0,-5.941273779983457,-5.651778329197684,-5.229114971050455,0.0
2019-12-17,-4.90552871712292,-4.588835212023618,1.0,-5.805958132045088,-5.495437466451959,-5.042404723564143,0.0
2019-12-18,-4.880731513384575,-4.54836999734959,1.0,-5.706864564007422,-5.398886827458256,-4.9692552345613565,0.0
2019-12-19,-4.960948020468623,-4.636951252356584,1.0,-5.801508214381901,-5.481820630218152,-5.05117155938594,0.0
2019-12-20,-5.010051616408584,-4.694648193425699,1.0,-5.84813909263787,-5.524314045096441,-5.089106221135561,0.0
2019-12-23,-5.023686359923768,-4.715219166893548,1.0,-5.855159270351212,-5.534985025864416,-5.0966512387693985,0.0
2019-12-24,-5.002710761724044,-4.697207915424234,1.0,-5.824884792626728,-5.509352127947953,-5.073461642721605,0.0
2019-12-26,-5.127399165507649,-4.807232267037552,1.0,-6.008901251738525,-5.668428372739916,-5.204450625869262,0.0
2019-12-27,-5.171436588103255,-4.8599887766554435,1.0,-6.065656565656567,-5.713524130190797,-5.247755331088665,0.0
2019-12-30,-5.161686679698408,-4.827143256073723,1.0,-6.054174811505166,-5.687517453225356,-5.194359117564926,0.0
2019-12-31,-5.148870922776694,-4.82575968776136,1.0,-6.042654028436019,-5.676609980485085,-5.184555338723167,0.0
2020-01-02,-5.130277777777778,-4.8125,1.0,-6.018055555555557,-5.653333333333334,-5.16388888888889,0.0
2020-01-03,-5.184351252462708,-4.883478750351816,1.0,-6.105826062482409,-5.7272727272727275,-5.244582043343653,0.0
2020-01-06,-5.2646891043924695,-4.960068454078722,1.0,-6.186822589845978,-5.798916143753565,-5.3120365088419845,0.0
2020-01-07,-5.256410256410256,-4.954131054131054,1.0,-6.180341880341881,-5.791168091168092,-5.3076923076923075,0.0
2020-01-08,-5.246871444823664,-4.946814562002276,1.0,-6.164675767918089,-5.77844141069397,-5.3043230944254836,0.0
2020-01-09,-5.265049928673324,-4.973751783166905,1.0,-6.174607703281027,-5.792011412268189,-5.32524964336662,0.0
2020-01-10,-5.279794226921977,-4.981994855673049,1.0,-6.186338953986854,-5.799657044869963,-5.331809088310946,0.0
2020-01-13,-5.30416068866571,-5.000286944045911,1.0,-6.218077474892397,-5.822668579626972,-5.348923959827833,0.0
2020-01-14,-5.410651920838183,-5.048311990686845,1.0,-6.334400465657741,-5.911233993015134,-5.39871944121071,0.0
2020-01-15,-5.380346820809248,-5.010404624277457,1.0,-6.289884393063584,-5.868208092485549,-5.3528901734104055,0.0
2020-01-16,-5.376949740034663,-5.006065857885615,1.0,-6.281340265742346,-5.865395725014443,-5.355285961871751,0.0
2020-01-17,-5.323814962878354,-4.952312964020559,1.0,-6.1950314106225015,-5.798686464877212,-5.284980011422044,0.0
2020-01-21,-5.323630136986301,-4.949771689497717,1.0,-6.188641552511415,-5.796232876712328,-5.280536529680365,0.0
2020-01-22,-5.325435341136169,-4.948615472452184,1.0,-6.193548387096774,-5.798743933771053,-5.280331144733086,0.0
2020-01-23,-5.38299711815562,-4.994524495677233,1.0,-6.240634005763688,-5.8567723342939475,-5.343804034582132,0.0
2020-01-24,-5.381734370498416,-4.992797464707578,1.0,-6.240564678766926,-5.855084989916451,-5.339959665802362,0.0
2020-01-27,-5.312446596411278,-4.931643406436912,1.0,-6.17373967530618,-5.783252634577043,-5.28083167188835,0.0
2020-01-28,-5.3273247496423455,-4.979399141630901,1.0,-6.223175965665236,-5.802861230329041,-5.2792560801144495,0.0
2020-01-29,-5.296296296296297,-4.9623931623931625,1.0,-6.196296296296296,-5.775783475783475,-5.258974358974359,0.0
2020-01-30,-5.293515358361775,-4.951649601820251,1.0,-6.184869169510808,-5.768771331058021,-5.242605233219568,0.0
2020-01-31,-5.306087453558159,-4.99514146899114,1.0,-6.209202629322664,-5.795370105744498,-5.274078308088026,0.0
2020-02-03,-5.201793721973093,-4.887892376681614,1.0,-6.087163677130044,-5.679372197309416,-5.170964125560538,0.0
2020-02-04,-5.174811505166154,-4.863445964814297,1.0,-6.063110862887462,-5.662105557106953,-5.161965931304104,0.0
2020-02-05,-5.077282728272826,-4.789878987898789,1.0,-5.982948294829483,-5.578932893289329,-5.073707370737074,0.0
2020-02-06,-5.164951321279555,-4.831710709318497,1.0,-6.0917941585535464,-5.637830319888734,-5.090403337969401,0.0
2020-02-07,-5.169869117237539,-4.833751044277361,1.0,-6.102478418267893,-5.646059593428015,-5.095238095238096,0.0
2020-02-10,-5.228691983122363,-4.869198312236287,1.0,-6.177777777777778,-5.710267229254572,-5.143741209563994,0.0
2020-02-11,-5.267309875141884,-4.914301929625426,1.0,-6.229852440408627,-5.7633371169125995,-5.202043132803633,0.0
2020-02-12,-5.380208333333333,-4.99681712962963,1.0,-6.371817129629629,-5.890046296296296,-5.296006944444445,0.0
2020-02-13,-5.378761574074074,-5.002604166666666,1.0,-6.377025462962963,-5.890335648148148,-5.286458333333333,0.0
2020-02-14,-5.402906976744186,-5.029651162790698,1.0,-6.409302325581396,-5.913372093023256,-5.31453488372093,0.0
2020-02-18,-5.418903150525088,-5.050175029171529,1.0,-6.429404900816803,-5.934072345390899,-5.3386814469078185,0.0
2020-02-19,-5.418883367436422,-5.0938322128032745,1.0,-6.431745103770828,-5.93306050862321,-5.353697749196142,0.0
2020-02-20,-5.473016809200826,-5.142730757888528,1.0,-6.4845178413447355,-5.9858448835151865,-5.403715718077263,0.0
2020-02-21,-5.461425206124853,-5.137809187279152,1.0,-6.475559481743228,-5.9764428739693765,-5.395465253239105,0.0
2020-02-24,-5.487399940705603,-5.191520901274829,1.0,-6.517047139045359,-6.016898903053661,-5.4340349836940405,0.0
2020-02-25,-5.401414677276746,-5.194223401119952,1.0,-6.551724137931034,-5.9622752726201,-5.36280577659888,0.0
2020-02-26,-5.1291585127201555,-4.8898518311434165,1.0,-6.233994967850153,-5.660050321498462,-5.043052837573385,0.0
2020-02-27,-5.223199092456041,-4.9435621100397045,1.0,-6.334940442427681,-5.755530346001135,-5.103233125354509,0.0
2020-02-28,-4.678516228748068,-4.568521380731582,1.0,-5.708140133951572,-5.174909840288511,-4.630087583719733,0.0
2020-03-02,-4.811792576993946,-4.63042906027902,1.0,-5.84127401947881,-5.308502237430902,-4.730981837325611,0.0
2020-03-03,-4.471287128712872,-4.457178217821783,1.0,-5.402475247524753,-4.9628712871287135,-4.458663366336634,0.0
2020-03-04,-4.344592952612394,-4.425030376670717,1.0,-5.345321992709599,-4.845686512758202,-4.340704738760632,0.0
2020-03-05,-4.116090085906664,-4.3406083120501515,1.0,-5.024146737868587,-4.589969816577665,-4.1472022289296495,0.0
2020-03-06,-4.0081688223281144,-4.320853188109826,1.0,-4.878602223734967,-4.4556387565237126,-4.027910142954391,0.0
2020-03-09,-3.9556749496306245,-4.252518468770987,1.0,-4.820685023505709,-4.393552719946272,-3.9639579135885383,0.0
2020-03-10,-3.5469199769717905,-3.3799654576856653,1.0,-4.284974093264249,-3.792746113989638,-3.185760890424103,0.0
2020-03-11,-3.4434052300057263,-3.5230005726283644,1.0,-4.302156900171789,-3.7165489597251384,-3.1025004771903033,0.0
2020-03-12,-3.215620592383639,-3.1532087447108608,1.0,-3.9721438645980256,-3.453984485190409,-2.8355077574047955,0.0
2020-03-13,-2.807046231603984,-2.496209305782667,1.0,-3.434220306228631,-2.9411327486249443,-2.186710272038056,0.0
2020-03-16,-2.4685475161987043,-2.4642278617710582,1.0,-3.1243250539956806,-2.639038876889849,-1.802780777537797,0.0
2020-03-17,-1.912339709901198,-1.792831616565062,1.0,-2.301765818793357,-2.1348538995165023,-1.3691402144208533,0.0
2020-03-18,-1.8535110199897489,-1.8032803690415173,1.0,-2.158072783188109,-2.0907227063044593,-1.3455663762173244,0.0
2020-03-19,-1.8186584883260781,-1.636426592797784,1.0,-2.0810249307479225,-2.03205381875742,-1.3248911753066879,0.0
2020-03-20,-1.8175789369494209,-1.6613877066217957,1.0,-2.0758190636444622,-2.033059487281006,-1.3102048896367415,0.0
2020-03-23,-1.8100305448812692,-1.7466745492166718,1.0,-1.9839393043649622,-2.019410779387132,-1.2932308601832694,0.0
2020-03-24,-1.8211158122601594,-1.769064252681295,1.0,-1.9404703335629243,-2.0063957492866282,-1.3026665354718097,0.0
2020-03-25,-1.756208724769789,-1.7123988466189193,1.0,-1.7169565621802625,-1.930704120546926,-1.1851920751557996,0.0
2020-03-26,-1.7752819461273186,-1.7181470780128625,1.0,-1.7055643582812938,-1.9343834467331533,-1.1871563053406655,0.0
2020-03-27,-1.7374478883451152,-1.667119811491753,1.0,-1.627605582744245,-1.8990393329708177,-1.13168388617002,0.0
2020-03-30,-1.7158927285817136,-1.6461483081353492,1.0,-1.6432685385169188,-1.8902087832973362,-1.1036717062634989,0.0
2020-03-31,-1.6905633425587,-1.6499419694670119,1.0,-1.6236943130077672,-1.8676903847870725,-1.0957950183019374,0.0
2020-04-01,-1.686365254538982,-1.6555713777144891,1.0,-1.6069775720897117,-1.8616055535777856,-1.0894446422214312,0.0
2020-04-02,-1.665510664123461,-1.5659788451534593,1.0,-1.563031038668285,-1.8331888330154327,-1.0422229928905844,0.0
2020-04-03,-1.6587706406155445,-1.5692919512405983,1.0,-1.5590905161234547,-1.8182761303708828,-1.0398547592288407,0.0
2020-04-06,-1.658645968089694,-1.5594652867615353,1.0,-1.551962052608883,-1.8168175937904267,-1.03751617076326,0.0
2020-04-07,-1.586458679057418,-1.4750248921340856,1.0,-1.4852306671091935,-1.7707434450713573,-0.9800033189512114,0.0
2020-04-08,-1.6009174311926606,-1.4804837364470391,1.0,-1.5058381984987488,-1.7833194328607171,-0.9698081734778982,0.0
2020-04-09,-1.5938918695831614,-1.4460586050350805,1.0,-1.5043334709038383,-1.7678085018572018,-0.9421378456458936,0.0
2020-04-13,-1.5961000493664637,-1.422741484285009,1.0,-1.5046898140529865,-1.7657561296692448,-0.9384564752344907,0.0
2020-04-14,-1.5984213122841637,-1.4137477388587403,1.0,-1.5101134681795756,-1.7640190758098997,-0.9360302581812201,0.0
2020-04-15,-1.5679314565483475,-1.421297429620563,1.0,-1.4799673602611179,-1.7528355773153814,-0.9379028967768257,0.0
2020-04-16,-1.5732390933463318,-1.3997075310748233,1.0,-1.4840360711674383,-1.7499390689739216,-0.9172962872694775,0.0
2020-04-17,-1.5700934579439252,-1.4122714343762697,1.0,-1.4757415684681023,-1.7486387647297845,-0.9200325071109305,0.0
2020-04-20,-1.5815740516055974,-1.3767693925422633,1.0,-1.4881501253741,-1.740920488554558,-0.9012375636981316,0.0
2020-04-21,-1.5887835318907528,-1.387389577761569,1.0,-1.4951778912391602,-1.738714644622741,-0.8943188264851285,0.0
2020-04-22,-1.5665380906460946,-1.3948891031822566,1.0,-1.4679363548698168,-1.7277402764384442,-0.8788171006107361,0.0
2020-04-23,-1.5544220419310786,-1.4109567033496666,1.0,-1.457787774118403,-1.7260020885211664,-0.8836051088440838,0.0
2020-04-24,-1.5602254428341384,-1.4067632850241545,1.0,-1.4677133655394525,-1.7332528180354265,-0.8836553945249597,0.0
2020-04-27,-1.57405614714424,-1.4181994191674734,1.0,-1.4503065505001613,-1.7369312681510165,-0.8876250403355922,0.0
2020-04-28,-1.593591088869158,-1.3869561707966747,1.0,-1.459601259181532,-1.7489708612478814,-0.8826378238760191,0.0
2020-04-29,-1.5958013726281792,-1.3860314897052888,1.0,-1.4604763827210336,-1.7495357287040776,-0.882438433589019,0.0
2020-04-30,-1.5785987871050113,-1.3447175231407598,1.0,-1.4518831790616025,-1.7370730928822216,-0.8673795084583468,0.0
2020-05-01,-1.5858529598981541,-1.3327498408656908,1.0,-1.4462126034373013,-1.7363940165499685,-0.8555060471037557,0.0
2020-05-04,-1.5830698703762252,-1.3133101485931078,1.0,-1.4426177679418273,-1.7340341447992413,-0.8308567815365161,0.0
