Date,IWF,IWM,MTUM,SDY,SPY,UMPQ,USMV,VLUE,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2019-01-23,-0.0,-0.40331888339729965,-0.0,-0.3585332854736726,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.6663445343347046,-0.0,-0.0,-0.0739983985421211,-0.0,-0.2589391722119447,-0.0,-0.0
2019-01-24,-0.0,-0.401035784138178,-0.0,-0.372992479546018,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.009669155119693672,-0.6620478774689402,-0.0,-0.0,-0.05154127985454946,-0.0,-0.2574584722183962,-0.0,-0.0
2019-01-25,-0.0,-0.33920385307259326,-0.0,-0.4865084431033482,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.6440259966343642,-0.0,-0.0,-0.22622294435095455,-0.0,-0.20544884814019612,-0.0,-0.0
2019-01-28,-0.0,-0.3430923531798945,-0.0,-0.48770943243086556,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.6445011305003189,-0.0,-0.0,-0.22444779407501883,-0.0,-0.19893906893153224,-0.0,-0.0
2019-01-29,-0.0,-0.3394728392539187,-0.0,-0.48258851688607374,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.6429259464666219,-0.0,-0.0,-0.26661607168919116,-0.0,-0.18733763390641875,-0.0,-0.0
2019-01-30,-0.0,-0.34403736680776525,-0.0,-0.46857393081302,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.6478470296307108,-0.0,-0.0,-0.26854473799445333,-0.0,-0.19030798423587797,-0.0,-0.0
2019-01-31,-0.0,-0.3281991556267288,-0.0,-0.4918328723249381,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.6487698354927938,-0.0,-0.0,-0.2615518998398602,-0.0,-0.18127820643470668,-0.0,-0.0
2019-02-01,-0.0,-0.2972575057736721,-0.0,-0.5028290993071594,-0.0,1.0,-0.0,-0.0,-0.021882217090069284,-0.0,-0.0,-0.6676963048498845,-0.0,-0.0,-0.22823325635103928,-0.004792147806004619,-0.1641743648960739,-0.0,-0.0
2019-02-04,-0.0,-0.2971880593567758,-0.0,-0.5028581326866447,-0.0,1.0,-0.0,-0.0,-0.022258790923263466,-0.0,-0.0,-0.6678214677521797,-0.0,-0.0,-0.2280443443616837,-0.004503724233500779,-0.1643570644956406,-0.0,-0.0
2019-02-05,-0.0,-0.29647269368433204,-0.0,-0.5029153677404457,-0.0,1.0,-0.0,-0.0,-0.022630181272370393,-0.0,-0.0,-0.6680810529961897,-0.0,-0.0,-0.22762960397182772,-0.004445214178501327,-0.1643574644960166,-0.0,-0.0
2019-02-06,-0.0,-0.30038726085197387,-0.0,-0.4954915900814982,-0.0,1.0,-0.0,-0.0,-0.013351829374024623,-0.0,-0.0,-0.678082191780822,-0.0,-0.0,-0.23527541760591872,-0.0,-0.16744696838333045,-0.0,-0.0
2019-02-07,-0.0,-0.3005000144512847,-0.0,-0.495014306771872,-0.0,1.0,-0.0,-0.0,-0.01372872048325096,-0.0,-0.0,-0.6778808636087748,-0.0,-0.0,-0.2354692332148328,-0.0,-0.16769270788173068,-0.0,-0.0
2019-02-08,-0.0,-0.300248283919965,-0.0,-0.5287279100335914,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.6724112750109537,-0.0,-0.0,-0.21752592376223162,-0.0048196290346137,-0.19728348181685412,-0.0,-0.0
2019-02-11,-0.0,-0.2864097601032318,-0.0,-0.5434043052378439,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.6886034371517391,-0.0,-0.0,-0.2019473282890492,-0.015132852366707724,-0.19722564373277027,-0.0,-0.0
2019-02-12,-0.0,-0.28985847671619,-0.0,-0.5438076222913854,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.6869457983440014,-0.0,-0.0,-0.2032415291561454,-0.015062540372306067,-0.19728110869692878,-0.0,-0.0
2019-02-13,-0.0,-0.28893442622950816,-0.0,-0.5288056206088992,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.6843384074941452,-0.0,-0.0,-0.19487704918032786,-0.038319672131147536,-0.19209601873536297,-0.0,-0.0
2019-02-14,-0.0,-0.29204265791632483,-0.0,-0.5229989452712996,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.6853978671041837,-0.0,-0.0,-0.19670690261338333,-0.03260869565217391,-0.2000761748505801,-0.0,-0.0
2019-02-15,-0.0,-0.30468110005851373,-0.0,-0.5169104739613809,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.6766530134581628,-0.0,-0.0,-0.18232884727911058,-0.041720304271503805,-0.20345231129315391,-0.0,-0.0
2019-02-19,-0.0,-0.3039930049548237,-0.0,-0.5221801224132906,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.6613523754007578,-0.0,-0.0,-0.17837365199650246,-0.04465170504226173,-0.20405129699795976,-0.0,-0.0
2019-02-20,-0.0,-0.30351056081573197,-0.0,-0.5217771303714495,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.6617916970138383,-0.0,-0.0,-0.17733430444282594,-0.04605972323379461,-0.202884195193008,-0.0,-0.0
2019-02-21,-0.0,-0.2896266784713,-0.0,-0.49824406079386163,-0.0,1.0,-0.0,-0.0,-0.04624465102552752,-0.0,-0.0,-0.6848753135605725,-0.0,-0.0,-0.16561900545964292,-0.025202892135163055,-0.2413162166150214,-0.0,-0.0
2019-02-22,-0.0,-0.28864004714896124,-0.0,-0.4951819655223221,-0.0,1.0,-0.0,-0.0,-0.043878002062767055,-0.0,-0.0,-0.6932665389715633,-0.0,-0.0,-0.150228377781052,-0.04962428171504347,-0.22599086488875791,-0.0,-0.0
2019-02-25,-0.0,-0.2931217555450684,-0.0,-0.5020941481831052,-0.0,1.0,-0.0,-0.0,-0.04214841906559698,-0.0,-0.0,-0.6904495044832468,-0.0,-0.0,-0.13874469089193014,-0.053533506370929684,-0.22941245870693724,-0.0,-0.0
2019-02-26,-0.0,-0.29392422312409283,-0.0,-0.5079539058565632,-0.0,1.0,-0.0,-0.0,-0.038066178866605446,-0.0,-0.0,-0.6868501347868591,-0.0,-0.0,-0.14488846757709514,-0.05889148917261605,-0.23177415054655334,-0.0,-0.0
2019-02-27,-0.0,-0.28986925197900915,-0.0,-0.5072489549052744,-0.0,1.0,-0.0,-0.0,-0.04488718906578909,-0.0,-0.0,-0.6879836342613183,-0.0,-0.0,-0.14085801535770406,-0.052951466097423586,-0.24097957247472504,-0.0,-0.0
2019-02-28,-0.0,-0.28934326497907825,-0.0,-0.5230435943852568,-0.0,1.0,-0.0,-0.0,-0.04421758613526427,-0.0,-0.0,-0.6826720479567914,-0.0,-0.0,-0.13582811526248628,-0.05632548891592724,-0.23622280915215005,-0.0,-0.0
2019-03-01,-0.0,-0.2938929036843976,-0.0,-0.517296528847293,-0.0,1.0,-0.0,-0.0,-0.03909489396990878,-0.0,-0.0,-0.6850787821348181,-0.0,-0.0,-0.13461082810093591,-0.05807961142044781,-0.23365122615803816,-0.0,-0.0
2019-03-04,-0.0,-0.2790284360189574,-0.0,-0.5216528436018957,-0.0,1.0,-0.0,-0.0,-0.05162914691943128,-0.0,-0.0,-0.6779028436018958,-0.0,-0.0,-0.13969194312796207,-0.06172985781990521,-0.23042061611374406,-0.0,-0.0
2019-03-05,-0.0,-0.26561525438830974,-0.0,-0.5091033294722148,-0.0,1.0,-0.0,-0.0,-0.07401467225043809,-0.0,-0.0,-0.6751908283584306,-0.0,-0.0,-0.11993228192105498,-0.08236062847129408,-0.243844486025721,-0.0,-0.0
2019-03-06,-0.0,-0.26519139823324706,-0.0,-0.5018887005145594,-0.0,1.0,-0.0,-0.0,-0.07501264090895571,-0.0,-0.0,-0.6755004312780702,-0.0,-0.0,-0.12367270455965021,-0.09074685464441866,-0.24234853216739535,-0.0,-0.0
2019-03-07,-0.0,-0.2919965345203597,-0.0,-0.5137872315000149,-0.0,1.0,-0.0,-0.0,-0.05180294565769426,-0.0,-0.0,-0.6720939264481821,-0.0,-0.0,-0.12595226003047233,-0.08382875750604965,-0.2479909180533564,-0.0,-0.0
2019-03-08,-0.0,-0.2927854098995739,-0.0,-0.5195339273474983,-0.0,1.0,-0.0,-0.0,-0.05459367643114701,-0.0,-0.0,-0.6480019072026701,-0.0,-0.0,-0.15698661978126768,-0.07670530738743034,-0.2313675239145335,-0.0,-0.0
2019-03-11,-0.0,-0.29733851674641154,-0.0,-0.501584928229665,-0.0,1.0,-0.0,-0.0,-0.06145334928229665,-0.0,-0.0,-0.6496112440191388,-0.0,-0.0,-0.16238038277511962,-0.07634569377990431,-0.24168660287081342,-0.0,-0.0
2019-03-12,-0.0,-0.2727110529602427,-0.0,-0.5004014392339945,-0.0,1.0,-0.0,-0.0,-0.0684825596955009,-0.0,-0.0,-0.6543459514109846,-0.0,-0.0,-0.14362603705135452,-0.0775521127598204,-0.2565048024026882,-0.0,-0.0
2019-03-13,-0.0,-0.2653667815955296,-0.0,-0.4964926881464748,-0.0,1.0,-0.0,-0.0,-0.07531803590536203,-0.0,-0.0,-0.6524194507192961,-0.0,-0.0,-0.14879324693853288,-0.0813815241945072,-0.25249673047200094,-0.0,-0.0
2019-03-14,-0.0,-0.2700103872978187,-0.0,-0.5064846416382253,-0.0,1.0,-0.0,-0.0,-0.07066330316070633,-0.0,-0.0,-0.652737794925063,-0.0,-0.0,-0.1347084137112331,-0.07259237275560171,-0.2606321412672503,-0.0,-0.0
2019-03-15,-0.0,-0.2890690189533913,-0.0,-0.5206520443437835,-0.0,1.0,-0.0,-0.0,-0.05256884014781261,-0.0,-0.0,-0.6390511383955179,-0.0,-0.0,-0.11953152938371676,-0.07229705566813684,-0.28695315293837165,-0.0,-0.0
2019-03-18,-0.0,-0.28543695119765844,-0.0,-0.5305835971566812,-0.0,1.0,-0.0,-0.0,-0.05979332178483961,-0.0,-0.0,-0.6291440176811421,-0.0,-0.0,-0.10504151484379666,-0.09255719491069829,-0.2841526790514306,-0.0,-0.0
2019-03-19,-0.0,-0.28118633912522467,-0.0,-0.5598861593768724,-0.0,1.0,-0.0,-0.0,-0.04976033553025764,-0.0,-0.0,-0.6360095865787897,-0.0,-0.0,-0.10754943079688437,-0.07831036548831637,-0.2830736968244458,-0.0,-0.0
2019-03-20,-0.0,-0.2777539779681763,-0.0,-0.5662790697674419,-0.0,1.0,-0.0,-0.0,-0.051958384332925336,-0.0,-0.0,-0.6581701346389229,-0.0,-0.0,-0.0928702570379437,-0.07937576499388006,-0.33356793145654834,-0.0,-0.0
2019-03-21,-0.0,-0.2673758865248227,-0.0,-0.591150169596053,-0.0,1.0,-0.0,-0.0,-0.037403638606228806,-0.0,-0.0,-0.6847671908726488,-0.0,-0.0,-0.09475794017884676,-0.06234967622571693,-0.34572926302806045,-0.0,-0.0
2019-03-22,-0.0,-0.24724617225614434,-0.0,-0.5723666042772545,-0.0,1.0,-0.0,-0.0,-0.026602436255407938,-0.0,-0.0,-0.7360007363996196,-0.0,-0.0,-0.09057715320180419,-0.043324844282163794,-0.35224448467368297,-0.0,-0.0
2019-03-25,-0.0,-0.24073393371316548,-0.0,-0.5761502174845311,-0.0,1.0,-0.0,-0.0,-0.02040066164308032,-0.0,-0.0,-0.7339030815413834,-0.0,-0.0,-0.09523371929179686,-0.039790479691233234,-0.3569809471298169,-0.0,-0.0
2019-03-26,-0.0,-0.23742940009158908,-0.0,-0.5689818348343765,-0.0,1.0,-0.0,-0.0,-0.02228667379026103,-0.0,-0.0,-0.7388185009922149,-0.0,-0.0,-0.10746450923523126,-0.03428484200885361,-0.34376431079224545,-0.0,-0.0
2019-03-27,-0.0,-0.22614862781375272,-0.0,-0.5919518963922294,-0.0,1.0,-0.0,-0.0,-0.02334258402713537,-0.0,-0.0,-0.7497070613629356,-0.0,-0.0,-0.11267345050878817,-0.025624421831637375,-0.35408572309589886,-0.0,-0.0
2019-03-28,-0.0,-0.2068134787040183,-0.0,-0.6206257528492448,-0.0,1.0,-0.0,-0.0,-0.031164097970781728,-0.0,-0.0,-0.7463940451555117,-0.0,-0.0,-0.11418599623189302,-0.01562837816968836,-0.35376965129567284,-0.0,-0.0
2019-03-29,-0.0,-0.16055754728643837,-0.0,-0.6040301644208184,-0.0,1.0,-0.0,-0.0,-0.08938064037581901,-0.0,-0.0,-0.7048151811101495,-0.0,-0.0,-0.15916676968722956,-0.04719371986648535,-0.32550377055260227,-0.0,-0.0
2019-04-01,-0.0,-0.17684282010124705,-0.0,-0.6160328435609334,-0.0,1.0,-0.0,-0.0,-0.0734041239659217,-0.0,-0.0,-0.6936350166687244,-0.0,-0.0,-0.14822817631806395,-0.06661316211878009,-0.3120138288677614,-0.0,-0.0
2019-04-02,-0.0,-0.15362435666894028,-0.0,-0.6431450362745706,-0.0,1.0,-0.0,-0.0,-0.07130898493210144,-0.0,-0.0,-0.731382154151423,-0.0,-0.0,-0.10556830160600235,-0.052458609784832896,-0.34296521361691573,-0.0,-0.0
2019-04-03,-0.0,-0.14821256638817282,-0.0,-0.6466440972761438,-0.0,1.0,-0.0,-0.0,-0.06975805199242166,-0.0,-0.0,-0.7341056620182005,-0.0,-0.0,-0.11252601174022425,-0.05391806690064292,-0.3407460322390285,-0.0,-0.0
2019-04-04,-0.0,-0.1461990120848737,-0.0,-0.6481717356861039,-0.0,1.0,-0.0,-0.0,-0.07145298083196122,-0.0,-0.0,-0.7333250489297586,-0.0,-0.0,-0.11395197117027554,-0.053527602597160516,-0.3399919227065146,-0.0,-0.0
2019-04-05,-0.0,-0.1428885814889336,-0.0,-0.6331740442655936,-0.0,1.0,-0.0,-0.0,-0.09120347082494971,-0.0,-0.0,-0.7730445171026158,-0.0,-0.0,-0.10770875251509054,-0.07300050301810866,-0.3228747484909457,-0.0,-0.0
2019-04-08,-0.0,-0.09557544921749211,-0.0,-0.6985251497391641,-0.0,1.0,-0.0,-0.0,-0.058639788755071816,-0.0,-0.0,-0.8252721066529273,-0.0,-0.0,-0.12198106524119276,-0.11554067108907067,-0.3046628453661364,-0.0,-0.0
2019-04-09,-0.0,-0.09624770235152438,-0.0,-0.6684414020409457,-0.0,1.0,-0.0,-0.0,-0.06091145338150473,-0.0,-0.0,-0.8164099638714585,-0.0,-0.0,-0.16248336185586615,-0.09929010585028838,-0.2653863218609368,-0.0,-0.0
2019-04-10,-0.0,-0.09518228754236484,-0.0,-0.6479997466028952,-0.0,1.0,-0.0,-0.0,-0.06654841468436223,-0.0,-0.0,-0.819961356941497,-0.0,-0.0,-0.16835070159323431,-0.09863482309714612,-0.27072313198821707,-0.0,-0.0
2019-04-11,-0.0,-0.16674626675581875,-0.0,-0.6114242047951094,-0.0,1.0,-0.0,-0.0,-0.04139204635909192,-0.0,-0.0,-0.8105199477823415,-0.0,-0.0,-0.15795841691342694,-0.12041901486929664,-0.27554366860890883,-0.0,-0.0
2019-04-12,-0.0,-0.16873567608861728,-0.0,-0.6094346829640948,-0.0,1.0,-0.0,-0.0,-0.04357652151769799,-0.0,-0.0,-0.8068818436465495,-0.0,-0.0,-0.1573720397249809,-0.12216704863763686,-0.2749554367201426,-0.0,-0.0
2019-04-15,-0.0,-0.20661755446417326,-0.0,-0.5591865004407506,-0.0,1.0,-0.0,-0.0,-0.029498803677118754,-0.0,-0.0,-0.8376463921420476,-0.0,-0.0,-0.13131217730764388,-0.11418587079712882,-0.26980229190278304,-0.0,-0.0
2019-04-16,-0.0,-0.17878672504600543,-0.0,-0.5173551621295768,-0.0,1.0,-0.0,-0.0,-0.024652579478393298,-0.0,-0.0,-0.8640776699029127,-0.0,-0.0,-0.20550161812297732,-0.11358588742940541,-0.26883050955009835,-0.0,-0.0
2019-04-17,-0.0,-0.18651118815001574,-0.0,-0.5399306649858178,-0.0,1.0,-0.0,-0.0,-0.015033091711314213,-0.0,-0.0,-0.8623384809328709,-0.0,-0.0,-0.2320201701859439,-0.053419476835802074,-0.26236999684840845,-0.0,-0.0
2019-04-18,-0.0,-0.19943307086614173,-0.0,-0.5733543307086615,-0.0,1.0,-0.0,-0.0,-0.02125984251968504,-0.0,-0.0,-0.853763779527559,-0.0,-0.0,-0.17067716535433072,-0.03505511811023622,-0.29606299212598425,-0.0,-0.0
2019-04-22,-0.0,-0.21312171385650372,-0.0,-0.49247248620227946,-0.0,1.0,-0.0,-0.0,-0.025374742823552465,-0.0,-0.0,-0.8970967636589269,-0.0,-0.0,-0.2249763234381634,-0.016426635315633063,-0.39623134450213904,-0.0,-0.0
2019-04-23,-0.0,-0.18243486809765688,-0.0,-0.49175815172865806,-0.0,1.0,-0.0,-0.0,-0.051745043421268226,-0.0,-0.0,-0.8900213009995085,-0.0,-0.0,-0.21127314435523514,-0.0,-0.44984433884974606,-0.0,-0.0
2019-04-24,-0.0,-0.19202338552516632,-0.0,-0.4658961091324508,-0.0,1.0,-0.0,-0.0,-0.024863920435454608,-0.0,-0.0,-0.9262482360056449,-0.0,-0.0,-0.21947449768160743,-0.06068140581950138,-0.4707680935421007,-0.0,-0.0
2019-04-25,-0.0,-0.20728982559108947,-0.0,-0.46163337446226693,-0.0,1.0,-0.0,-0.0,-0.028545703138026474,-0.0,-0.0,-0.9123286757594957,-0.0,-0.0,-0.21155834194817752,-0.04985493713942708,-0.46356754593657246,-0.0,-0.0
2019-04-26,-0.0,-0.19703311790509997,-0.0,-0.47506948397682747,-0.0,1.0,-0.0,-0.0,-0.039480293339584104,-0.0,-0.0,-0.89907243076717,-0.0,-0.0,-0.27267856544888325,-0.07390416234135887,-0.39138733549877774,-0.0,-0.0
2019-04-29,-0.0,-0.19807718075840816,-0.0,-0.49336727857429985,-0.0,1.0,-0.0,-0.0,-0.03145517888248694,-0.0,-0.0,-0.8888516682299343,-0.0,-0.0,-0.2688262092992094,-0.07409888784671044,-0.39514940372504354,-0.0,-0.0
2019-04-30,-0.0,-0.2024519327393314,-0.0,-0.4856970590205667,-0.0,1.0,-0.0,-0.0,-0.019159911569638907,-0.0,-0.0,-0.9037314932672338,-0.0,-0.0,-0.27651236015274333,-0.06571983653781736,-0.3963288001607824,-0.0,-0.0
2019-05-01,-0.0,-0.23471079862032368,-0.0,-0.5114420270628814,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.8935394003714513,-0.0,-0.0,-0.24893871053329794,-0.0555850358185195,-0.37231361103741045,-0.0,-0.0
2019-05-02,-0.0,-0.19771710833722717,-0.0,-0.4772712101995861,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.9447299913223416,-0.0,-0.0,-0.23659969294439623,-0.11858353914958948,-0.36265936853347575,-0.0,-0.0
2019-05-03,-0.0,-0.19567180653577282,-0.0,-0.4923236445128273,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.9409639763186942,-0.0,-0.0,-0.23601030203699366,-0.11780446198615245,-0.3620095661772084,-0.0,-0.0
2019-05-06,-0.0,-0.21130402659770967,-0.0,-0.5051885683581289,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.9379050945360513,-0.0,-0.0,-0.20707257279108038,-0.11552540551432314,-0.38130100413070495,-0.0,-0.0
2019-05-07,-0.0,-0.22525963149078726,-0.0,-0.4979229480737019,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.9256281407035176,-0.0,-0.0,-0.21316582914572868,-0.11041876046901174,-0.3776884422110553,-0.0,-0.0
2019-05-08,-0.0,-0.2381205555924769,-0.0,-0.48388383066391977,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.9199508207616136,-0.0,-0.0,-0.19934206154050643,-0.0854655413039144,-0.39615870273144155,-0.0,-0.0
2019-05-09,-0.0,-0.2733454967656328,-0.0,-0.4535080444518162,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.9334549676563276,-0.0,-0.0,-0.18878752695306023,-0.06067341184276,-0.4075634433571073,-0.0,-0.0
2019-05-10,-0.0,-0.27425558724053317,-0.0,-0.4538762517408316,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.931693083095696,-0.0,-0.0,-0.18950195636315403,-0.060448305590556396,-0.4060614099078188,-0.0,-0.0
2019-05-13,-0.0,-0.27971321492585954,-0.0,-0.4988756721525175,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.8974091575688447,-0.0,-0.0,-0.1652273097604693,-0.05989897343979143,-0.35786214762913476,-0.0,-0.0
2019-05-14,-0.0,-0.2693495432825147,-0.0,-0.4662744205701655,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.8942560868575886,-0.0,-0.0,-0.1693267886747066,-0.07544777817508046,-0.37603614731983226,-0.0,-0.0
2019-05-15,-0.0,-0.27147530258423286,-0.0,-0.4696434412823029,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.8962708537782139,-0.0,-0.0,-0.16136735361465487,-0.08927052666012429,-0.3831207065750736,-0.0,-0.0
2019-05-16,-0.0,-0.2779126213592233,-0.0,-0.4740881658357387,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.903929414851745,-0.0,-0.0,-0.13989110469692995,-0.0795066911571766,-0.4046182104434532,-0.0,-0.0
2019-05-17,-0.0,-0.26527884518996225,-0.0,-0.4676379189360778,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.9316670565041603,-0.0,-0.0,-0.17475857920940957,-0.09486416947906573,-0.4072576603067464,-0.0,-0.0
2019-05-20,-0.0,-0.20412066709170834,-0.0,-0.44491795577329624,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.9716452468037985,-0.0,-0.0,-0.20341599275192107,-0.0842589174859904,-0.4472333143183115,-0.0,-0.0
2019-05-21,-0.0,-0.19367961001849052,-0.0,-0.452008740964868,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.9871911245587495,-0.0,-0.0,-0.19926037989578083,-0.06384266263237519,-0.4659606656580938,-0.0,-0.0
2019-05-22,-0.0,-0.1907941325240263,-0.0,-0.4314955319507672,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0115326251896815,-0.0,-0.0,-0.19973023098971507,-0.05688754004383747,-0.48167256786376667,-0.0,-0.0
2019-05-23,-0.0,-0.17280942227637322,-0.0,-0.4275222526821673,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0298169018851322,-0.0,-0.0,-0.2147764578468203,-0.060919890344197376,-0.47859342742071953,-0.0,-0.0
2019-05-24,-0.0,-0.2361433619384149,-0.0,-0.4029278142352347,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0212014134275618,-0.0,-0.0,-0.20710079084637387,-0.052835268382971555,-0.4450950698300521,-0.0,-0.0
2019-05-28,-0.0,-0.24004581284106988,-0.0,-0.3957421006535067,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0353365222663882,-0.0,-0.0,-0.1908306946035168,-0.05467223607087516,-0.451963888701745,-0.0,-0.0
2019-05-29,-0.0,-0.2558395621996797,-0.0,-0.3963227442605446,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.023625200213561,-0.0,-0.0,-0.15606647090229578,-0.056326748531767216,-0.448711959423385,-0.0,-0.0
2019-05-30,-0.0,-0.2270299324755602,-0.0,-0.44166358719387244,-0.0,1.0,-0.02653945644505661,-0.0,-0.0,-0.0,-0.0,-1.042261564820103,-0.0,-0.0,-0.13740047703833103,-0.04041388114354823,-0.4441495615950549,-0.0,-0.0
2019-05-31,-0.0,-0.24094172081788176,-0.0,-0.44609260708331905,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0764127513353519,-0.0,-0.0,-0.13336508692545843,-0.038750722961249276,-0.4666076957098628,-0.0,-0.0
