Date,CNOB,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-12,1.0,-0.0033712110203725767,-0.8596006858670696,-0.0,-0.4565665959487343,-0.5866779040367346,0.0
2018-11-13,1.0,-0.0,-0.8556302472519547,-0.0,-0.44906378927324664,-0.5803929488474078,0.0
2018-11-14,1.0,-0.0,-0.8554192524173764,-0.0,-0.4503968826670516,-0.5806032616539183,0.0
2018-11-15,1.0,-0.0,-0.8566059554784621,-0.0,-0.45001445504481064,-0.58438855160451,0.0
2018-11-16,1.0,-0.0,-0.8495023799221116,-0.0,-0.4481753930477427,-0.5870763017452761,0.0
2018-11-19,1.0,-0.0,-0.8493956788877031,-0.0,-0.4479764617647907,-0.5871866616667147,0.0
2018-11-20,1.0,-0.0,-0.8388392985275969,-0.0,-0.43816193565052663,-0.5931517465055538,0.0
2018-11-21,1.0,-0.0,-0.8367114227885629,-0.0,-0.4355882436785541,-0.5784372416545512,0.0
2018-11-23,1.0,-0.0,-0.8249102615235598,-0.0,-0.44290923594097203,-0.5810495128482708,0.0
2018-11-26,1.0,-0.0,-0.8309253084836568,-0.0,-0.4403978228035679,-0.5784104186258585,0.0
2018-11-27,1.0,-0.0,-0.8338396888043386,-0.0,-0.43306169965075664,-0.5725034782361793,0.0
2018-11-28,1.0,-0.0,-0.8296839055976826,-0.0,-0.4360853142483883,-0.5742807645338105,0.0
2018-11-29,1.0,-0.0,-0.814724099099099,-0.0,-0.42598536036036033,-0.5745777027027027,0.0
2018-11-30,1.0,-0.0,-0.8148878065260845,-0.0,-0.4256876601255666,-0.5748191108983923,0.0
2018-12-03,1.0,-0.0,-0.8149003266133574,-0.0,-0.4258080864962271,-0.5749239779254421,0.0
2018-12-04,1.0,-0.0,-0.8190200432912602,-0.0,-0.4195878896916201,-0.572512860877632,0.0
2018-12-06,1.0,-0.0,-0.8084531371893457,-0.0,-0.4125431851108882,-0.5651120026746907,0.0
2018-12-07,1.0,-0.0,-0.8087460631567212,-0.0,-0.4118843891970233,-0.5665152317511636,0.0
2018-12-10,1.0,-0.0,-0.810957238024159,-0.0,-0.40401359980097856,-0.5492163529314206,0.0
2018-12-11,1.0,-0.0,-0.8105268977718804,-0.0,-0.40733676120970863,-0.546552772709681,0.0
2018-12-12,1.0,-0.0,-0.8104163211146126,-0.0,-0.407530270359927,-0.5464698402167302,0.0
2018-12-13,1.0,-0.0,-0.8197218358831712,-0.0,-0.40856745479833106,-0.5533796940194715,0.0
2018-12-14,1.0,-0.0,-0.8096165076893128,-0.0,-0.4168914597180121,-0.5544369976918156,0.0
2018-12-17,1.0,-0.0,-0.8076517881896312,-0.0,-0.4054893263099528,-0.5592459107291378,0.0
2018-12-18,1.0,-0.0,-0.8018654451128651,-0.0,-0.3993045973839616,-0.5583641481317954,0.0
2018-12-19,1.0,-0.0,-0.802081607862625,-0.0,-0.39967423113025236,-0.5589972944619293,0.0
2018-12-20,1.0,-0.0,-0.7956021576398062,-0.0,-0.40067701453104354,-0.5558124174372523,0.0
2018-12-21,1.0,-0.0,-0.7968544498027181,-0.0,-0.4007014467338887,-0.5424430074528716,0.0
2018-12-24,1.0,-0.0,-0.778870515160596,-0.0,-0.3904432397090473,-0.5549622687770724,0.0
2018-12-26,1.0,-0.0,-0.783398289487929,-0.0,-0.3758525495290679,-0.5472556024683339,0.0
2018-12-27,1.0,-0.0,-0.7566520891511672,-0.0,-0.3301807260656515,-0.5476579377206386,0.0
2018-12-28,1.0,-0.0,-0.7601717009454086,-0.0,-0.328364890843494,-0.5449134911647749,0.0
2018-12-31,1.0,-0.0,-0.7691270910964878,-0.0,-0.3289991807394487,-0.5446497000449272,0.0
2019-01-02,1.0,-0.0,-0.7696721311475411,-0.0,-0.32969328397673187,-0.5447382337387626,0.0
2019-01-03,1.0,-0.0,-0.7734530672972183,-0.0,-0.3216610430670315,-0.5617046148941257,0.0
2019-01-04,1.0,-0.0,-0.7753418136619681,-0.0,-0.30650834369132307,-0.5627429719937588,0.0
2019-01-07,1.0,-0.0,-0.7626808276872367,-0.0,-0.3001543411724697,-0.5531169068982656,0.0
2019-01-08,1.0,-0.0,-0.7448752519831401,-0.0,-0.31989423253135063,-0.5532109851559023,0.0
2019-01-09,1.0,-0.0,-0.7454045561665357,-0.0,-0.32013616129876926,-0.5529719821942917,0.0
2019-01-10,1.0,-0.0,-0.7427098057693313,-0.0,-0.3231506203863672,-0.5518035704936913,0.0
2019-01-11,1.0,-0.0,-0.7314312662107993,-0.0,-0.3263643270717074,-0.5621315727422778,0.0
2019-01-14,1.0,-0.0,-0.7300417972831766,-0.0,-0.332183908045977,-0.5501044932079415,0.0
2019-01-15,1.0,-0.0,-0.7220984191070445,-0.0,-0.3367066040951157,-0.5629080040898724,0.0
2019-01-16,1.0,-0.0,-0.7224449160313343,-0.0,-0.3256045481935603,-0.5718777017998901,0.0
2019-01-17,1.0,-0.0,-0.7414173061094442,-0.0,-0.3330589703422457,-0.5806494437511616,0.0
2019-01-18,1.0,-0.0,-0.7293200981961789,-0.0,-0.33810972355640945,-0.600917920802647,0.0
2019-01-22,1.0,-0.0,-0.8121890878135725,-0.0,-0.19576494373653267,-0.6522305871086164,0.0
2019-01-23,1.0,-0.0,-0.8021396066742955,-0.0,-0.1952790270644277,-0.6637570854512069,0.0
2019-01-24,1.0,-0.0,-0.7998456256155013,-0.0,-0.1998882116526044,-0.661893481674696,0.0
2019-01-25,1.0,-0.0,-0.8211161792326269,-0.0,-0.11824523745639925,-0.7437617386638047,0.0
2019-01-28,1.0,-0.0,-0.8091082409172685,-0.0,-0.13452914798206278,-0.74157514567278,0.0
2019-01-29,1.0,-0.0,-0.8017831169530787,-0.0,-0.1300705704896838,-0.7616764531595108,0.0
2019-01-30,1.0,-0.0,-0.8041537424140256,-0.0,-0.13275792312879298,-0.7603506405933916,0.0
2019-01-31,1.0,-0.0,-0.8105012964563526,-0.0,-0.12154278305963698,-0.7689066551426101,0.0
2019-02-01,1.0,-0.0,-0.8091177346436016,-0.0,-0.12279704377487208,-0.7752510896342619,0.0
2019-02-04,1.0,-0.0,-0.8048959011060508,-0.0,-0.11993060073736718,-0.7860550856647148,0.0
2019-02-05,1.0,-0.0,-0.799907816609278,-0.0,-0.11867255917360303,-0.7926958219233794,0.0
2019-02-06,1.0,-0.0,-0.7888858769314178,-0.0,-0.12211981566820276,-0.799756031444836,0.0
2019-02-07,1.0,-0.0,-0.7817517260051441,-0.0,-0.11845133342358195,-0.8072559902531473,0.0
2019-02-08,1.0,-0.0,-0.7857743080968258,-0.0,-0.13051963893632593,-0.7943942967119351,0.0
2019-02-11,1.0,-0.0,-0.7743503407825779,-0.0,-0.13647595514160807,-0.804572731962962,0.0
2019-02-12,1.0,-0.0,-0.7764539470105001,-0.0,-0.14392579293836025,-0.7998204667863555,0.0
2019-02-13,1.0,-0.0,-0.7911884688604841,-0.0,-0.13927114495512644,-0.7891487625781887,0.0
2019-02-14,1.0,-0.0,-0.760582190847393,-0.0,-0.16503584180544578,-0.7999672926490229,0.0
2019-02-15,1.0,-0.0,-0.7518252152119429,-0.0,-0.16887327013185136,-0.8035033235262068,0.0
2019-02-19,1.0,-0.0,-0.7545124382185086,-0.0,-0.17028480926244505,-0.8058764097102755,0.0
2019-02-20,1.0,-0.0,-0.7547113126126619,-0.0,-0.16930682252690227,-0.8071775823455509,0.0
2019-02-21,1.0,-0.0,-0.7315498406298526,-0.0,-0.17048519355981145,-0.8222409894570517,0.0
2019-02-22,1.0,-0.0,-0.7285033365109629,-0.0,-0.17673975214489993,-0.8184120931499388,0.0
2019-02-25,1.0,-0.0,-0.725826260200322,-0.0,-0.18099942687153736,-0.8223574684097049,0.0
2019-02-26,1.0,-0.0,-0.7280124511918741,-0.0,-0.18417387980231,-0.8183108975234142,0.0
2019-02-27,1.0,-0.0,-0.7317793020523051,-0.0,-0.1867023747711311,-0.8142814199437052,0.0
2019-02-28,1.0,-0.0,-0.7393433652530781,-0.0,-0.19589603283173734,-0.8007113543091655,0.0
2019-03-01,1.0,-0.0,-0.7483043229549726,-0.0,-0.1831331208629566,-0.7925145051891803,0.0
2019-03-04,1.0,-0.0,-0.7594134291000109,-0.0,-0.1646533899227337,-0.7965502230928283,0.0
2019-03-05,1.0,-0.0,-0.7555561622890843,-0.0,-0.17402937803745974,-0.8007153388303391,0.0
2019-03-06,1.0,-0.0,-0.7499045957586,-0.0,-0.17712478874775117,-0.7988060840647657,0.0
2019-03-07,1.0,-0.0,-0.754194974216256,-0.0,-0.17107309486780717,-0.8031431611688631,0.0
2019-03-08,1.0,-0.0,-0.7538284208793018,-0.0,-0.1730885339480762,-0.8174707722707065,0.0
2019-03-11,1.0,-0.0,-0.7547829438158945,-0.0,-0.1759297492223415,-0.8220607261816281,0.0
2019-03-12,1.0,-0.0,-0.747016244888938,-0.0,-0.1804066747706929,-0.8353132942866616,0.0
2019-03-13,1.0,-0.0,-0.7524414604372435,-0.0,-0.19060037731661303,-0.8313450227499724,0.0
2019-03-14,1.0,-0.0,-0.7526204869391603,-0.0,-0.19133714158948478,-0.8290444234928734,0.0
2019-03-15,1.0,-0.0,-0.7351186346607466,-0.0,-0.19492160399611488,-0.8450395448869155,0.0
2019-03-18,1.0,-0.0,-0.7460006712160197,-0.0,-0.2034623559682291,-0.8472703881865981,0.0
2019-03-19,1.0,-0.0,-0.7453316884427748,-0.0,-0.20515336735266082,-0.8533056692648461,0.0
2019-03-20,1.0,-0.0,-0.760961451758341,-0.0,-0.20466073038773672,-0.852203561767358,0.0
2019-03-21,1.0,-0.0,-0.7627989721288791,-0.0,-0.19837347866602661,-0.8626493095755795,0.0
2019-03-22,1.0,-0.0,-0.7584338551914905,-0.0,-0.2484387030541535,-0.8448113611087348,0.0
2019-03-25,1.0,-0.0,-0.7373966883467296,-0.0,-0.2588826720440796,-0.8439035473884517,0.0
2019-03-26,1.0,-0.0,-0.7448653582838888,-0.0,-0.2544785486079416,-0.8532062984938384,0.0
2019-03-27,1.0,-0.0,-0.7479049280668135,-0.0,-0.25389697680405,-0.8583359551525899,0.0
2019-03-28,1.0,-0.0,-0.7500071565568375,-0.0,-0.25156728594738503,-0.8610482924455387,0.0
2019-03-29,1.0,-0.0,-0.7515439158279963,-0.0,-0.24982845379688928,-0.8577310155535224,0.0
2019-04-01,1.0,-0.0,-0.7610498027331466,-0.0,-0.2547029561438619,-0.8431871462061868,0.0
2019-04-02,1.0,-0.0,-0.7658600766546536,-0.0,-0.2650306046564842,-0.8293575882386591,0.0
2019-04-03,1.0,-0.0,-0.7657894736842105,-0.0,-0.26441647597254003,-0.8302059496567505,0.0
2019-04-04,1.0,-0.0,-0.7613944075478153,-0.0,-0.24313770202092183,-0.845851266995411,0.0
2019-04-05,1.0,-0.0,-0.7534516765285996,-0.0,-0.24420432781636797,-0.8608752822799646,0.0
2019-04-08,1.0,-0.0,-0.753752036819988,-0.0,-0.24396100740401933,-0.8609816757668448,0.0
2019-04-09,1.0,-0.0,-0.7437396137757148,-0.0,-0.26706205948083206,-0.854334995129219,0.0
2019-04-10,1.0,-0.0,-0.7359544126911404,-0.0,-0.2679972510165512,-0.8595441269114026,0.0
2019-04-11,1.0,-0.0,-0.7226001298371392,-0.0,-0.2934037088261029,-0.8065426627903695,0.0
2019-04-12,1.0,-0.0,-0.7172264049854779,-0.0,-0.2938273693708936,-0.8087866226771565,0.0
2019-04-15,1.0,-0.0,-0.7173284692016276,-0.0,-0.28424301950329733,-0.8046864038164726,0.0
2019-04-16,1.0,-0.0,-0.7245949512818353,-0.0,-0.2816106477971527,-0.801729705444641,0.0
2019-04-17,1.0,-0.0,-0.7282031096240899,-0.0,-0.26715775859645174,-0.8162341496330869,0.0
2019-04-18,1.0,-0.0,-0.7281493351325518,-0.0,-0.27123218352028333,-0.8118973320963706,0.0
2019-04-22,1.0,-0.0,-0.7313579830041083,-0.0,-0.2726658787776465,-0.8098654960886938,0.0
2019-04-23,1.0,-0.0,-0.7345013097484719,-0.0,-0.2687660197729769,-0.8133678844041349,0.0
2019-04-24,1.0,-0.0,-0.7335361388090811,-0.0,-0.2700692918708805,-0.8131372880401104,0.0
2019-04-25,1.0,-0.0,-0.7375204467257037,-0.0,-0.27677816007671047,-0.8059394212871567,0.0
2019-04-26,1.0,-0.0,-0.7238149143908306,-0.0,-0.3159190604216782,-0.7903495118154804,0.0
2019-04-29,1.0,-0.0,-0.7396064380367401,-0.0,-0.32656543252004777,-0.777483933344708,0.0
2019-04-30,1.0,-0.0,-0.7444146814088681,-0.0,-0.3242334435198906,-0.7810042174854667,0.0
2019-05-01,1.0,-0.0,-0.7423071438756595,-0.0,-0.3346356766005989,-0.7748752317125338,0.0
2019-05-02,1.0,-0.0,-0.7293741723760723,-0.0,-0.33974322068052276,-0.8096033162530946,0.0
2019-05-03,1.0,-0.0,-0.7355083940449793,-0.0,-0.3365392921933942,-0.8075272842456878,0.0
2019-05-06,1.0,-0.0,-0.7288018631933062,-0.0,-0.33862388222778117,-0.8078725667788034,0.0
2019-05-07,1.0,-0.0,-0.7322870725700211,-0.0,-0.3305172117532505,-0.8010481699982818,0.0
2019-05-08,1.0,-0.0,-0.72735059817834,-0.0,-0.3395197441681181,-0.7883961967849699,0.0
2019-05-09,1.0,-0.0,-0.727150920805063,-0.0,-0.34739722903244197,-0.7762415189007354,0.0
2019-05-10,1.0,-0.0,-0.7295149668195152,-0.0,-0.34581755005553816,-0.772777761954943,0.0
2019-05-13,1.0,-0.0,-0.7291494632535096,-0.0,-0.3429197870098807,-0.7754207124348643,0.0
2019-05-14,1.0,-0.0,-0.7196259033583675,-0.0,-0.3487317557035568,-0.7656794671956922,0.0
2019-05-15,1.0,-0.0,-0.7206157509780575,-0.0,-0.35221409536769294,-0.7620910585700517,0.0
2019-05-16,1.0,-0.0,-0.7203711036940658,-0.0,-0.34609945126435476,-0.7620354132488544,0.0
2019-05-17,1.0,-0.0,-0.7247864211802522,-0.0,-0.341867087715341,-0.752868864014436,0.0
2019-05-20,1.0,-0.0,-0.7229811565219841,-0.0,-0.34104160211813084,-0.7526406219192744,0.0
2019-05-21,1.0,-0.0,-0.7310862898461019,-0.0,-0.3298539796865768,-0.7525532453647694,0.0
2019-05-22,1.0,-0.0,-0.7234485279644575,-0.0,-0.33917273570846107,-0.7493181115204004,0.0
2019-05-23,1.0,-0.0,-0.7246747407761261,-0.0,-0.34577233259336276,-0.7395959198583751,0.0
2019-05-24,1.0,-0.0,-0.7225741353214866,-0.0,-0.34147093446942095,-0.7387745949885083,0.0
2019-05-28,1.0,-0.0,-0.7305350759606791,-0.0,-0.32501117068811436,-0.737125781948168,0.0
2019-05-29,1.0,-0.0,-0.7442927453215805,-0.0,-0.318744264938965,-0.7175986430498013,0.0
2019-05-30,1.0,-0.0,-0.7409466107112087,-0.0,-0.3146660737611517,-0.7236319168450015,0.0
2019-05-31,1.0,-0.0,-0.7531943323219107,-0.0,-0.30378865907635777,-0.726748879547922,0.0
2019-06-03,1.0,-0.0,-0.759426638571587,-0.0,-0.3085837861816569,-0.7045303315958744,0.0
2019-06-04,1.0,-0.0,-0.7583730730841743,-0.0,-0.3122989907951647,-0.7018964178773428,0.0
2019-06-05,1.0,-0.0,-0.74813166282009,-0.0,-0.3284152104626882,-0.6710078030552807,0.0
2019-06-06,1.0,-0.0,-0.7519433076056802,-0.0,-0.3117257670228253,-0.6830829236135908,0.0
2019-06-07,1.0,-0.0,-0.7573709229796939,-0.0,-0.3103069271563213,-0.6801033165718683,0.0
2019-06-10,1.0,-0.0,-0.7571440335996047,-0.0,-0.30264349831178455,-0.6852507617557441,0.0
2019-06-11,1.0,-0.0,-0.7596183016630353,-0.0,-0.3018009321823547,-0.6965167268816017,0.0
2019-06-12,1.0,-0.0,-0.7673527871924168,-0.0,-0.29811799068639605,-0.6900333415998456,0.0
2019-06-13,1.0,-0.0,-0.7693390368428316,-0.0,-0.3005933489719884,-0.6898302745963847,0.0
2019-06-14,1.0,-0.0,-0.7688655810102124,-0.0,-0.3042782224675683,-0.6870273254209218,0.0
2019-06-17,1.0,-0.0,-0.7607621151456577,-0.0,-0.32030926411707855,-0.6802429932348474,0.0
2019-06-18,1.0,-0.0,-0.7479000823497117,-0.0,-0.31715618995333517,-0.6799341202305792,0.0
2019-06-19,1.0,-0.0,-0.7613437568335885,-0.0,-0.3101355783949268,-0.661956046359064,0.0
2019-06-20,1.0,-0.0,-0.7671581366085838,-0.0,-0.306398227425664,-0.661897858139344,0.0
2019-06-21,1.0,-0.0,-0.7735637527002269,-0.0,-0.2978042711438025,-0.6630663640589539,0.0
2019-06-24,1.0,-0.0,-0.7745440646499946,-0.0,-0.29815987768919955,-0.657447854100688,0.0
2019-06-25,1.0,-0.0,-0.7660456616022476,-0.0,-0.30067374048716616,-0.660974877935681,0.0
2019-06-26,1.0,-0.0,-0.7620672709402643,-0.0,-0.27626406028175166,-0.6917931636999017,0.0
2019-06-27,1.0,-0.0,-0.7578018254358638,-0.0,-0.27335082253921406,-0.7015084440072143,0.0
2019-06-28,1.0,-0.0,-0.7494196367608903,-0.0,-0.27980335927898403,-0.7018981291820293,0.0
2019-07-01,1.0,-0.0,-0.7531530059110348,-0.0,-0.27708316308463404,-0.6937157800114407,0.0
2019-07-02,1.0,-0.0,-0.7616070457757964,-0.0,-0.2658747417636186,-0.6907959117103404,0.0
2019-07-03,1.0,-0.0,-0.7665615141955837,-0.0,-0.2595996954204286,-0.6932992494289133,0.0
2019-07-05,1.0,-0.0,-0.7646259243149196,-0.0,-0.2597053066550674,-0.6942420617659851,0.0
2019-07-08,1.0,-0.0,-0.7688855036587688,-0.0,-0.2544816517504964,-0.6969070482304616,0.0
2019-07-09,1.0,-0.0,-0.7680265267849863,-0.0,-0.2528198298589406,-0.6970619411301062,0.0
2019-07-10,1.0,-0.0,-0.7634478996181124,-0.0,-0.26860338243316967,-0.6957174031642117,0.0
2019-07-11,1.0,-0.0,-0.7580478520935291,-0.0,-0.2781674823273518,-0.6826536160957042,0.0
2019-07-12,1.0,-0.0,-0.7387680864348346,-0.0,-0.29888427396367784,-0.6770095284632299,0.0
2019-07-15,1.0,-0.0,-0.7431147808137324,-0.0,-0.2997990113531425,-0.6731490032049541,0.0
2019-07-16,1.0,-0.0,-0.7537903577661431,-0.0,-0.3009925828970332,-0.6721204188481675,0.0
2019-07-17,1.0,-0.0,-0.7605192113659296,-0.0,-0.2983011098688337,-0.6681573995800496,0.0
2019-07-18,1.0,-0.0,-0.7617997113053899,-0.0,-0.2994253343138056,-0.6623090121741972,0.0
2019-07-19,1.0,-0.0,-0.763585846204135,-0.0,-0.2998011495192177,-0.6605921930756449,0.0
2019-07-22,1.0,-0.0,-0.7389542945702712,-0.0,-0.2923679273498464,-0.6876478425188287,0.0
2019-07-23,1.0,-0.0,-0.7426496586612996,-0.0,-0.29017869284956616,-0.6870019310795006,0.0
2019-07-24,1.0,-0.0,-0.7441228427775513,-0.0,-0.29118086696562034,-0.682456855551026,0.0
2019-07-25,1.0,-0.0,-0.753951871367266,-0.0,-0.27855940029333476,-0.6835515237112282,0.0
2019-07-26,1.0,-0.0,-0.7509708606034272,-0.0,-0.278087065149499,-0.6866360698476496,0.0
2019-07-29,1.0,-0.0,-0.7359952162213586,-0.0,-0.28169932864015657,-0.7003886820146231,0.0
2019-07-30,1.0,-0.0,-0.7396088019559902,-0.0,-0.2833197500679163,-0.6937245313773431,0.0
2019-07-31,1.0,-0.0,-0.7540507531551093,-0.0,-0.27648256208440763,-0.6835120097706608,0.0
2019-08-01,1.0,-0.0,-0.761900891381506,-0.0,-0.27239968571351164,-0.6750657021322712,0.0
2019-08-02,1.0,-0.0,-0.7660829895921546,-0.0,-0.26336493020460566,-0.7022700576392492,0.0
2019-08-05,1.0,-0.0,-0.7639559959599268,-0.0,-0.2606666120710835,-0.705129255043267,0.0
2019-08-06,1.0,-0.0,-0.7620288910611491,-0.0,-0.2518464212012599,-0.7014499837080482,0.0
2019-08-07,1.0,-0.0,-0.7676132668545415,-0.0,-0.23767071320182095,-0.7044222848471712,0.0
2019-08-08,1.0,-0.0,-0.7658313855519921,-0.0,-0.23995760178289938,-0.712072620535957,0.0
2019-08-09,1.0,-0.0,-0.7618415707515234,-0.0,-0.22683818551117127,-0.7195125253893027,0.0
2019-08-12,1.0,-0.0,-0.7601071602532878,-0.0,-0.24113763056773285,-0.7048222113979543,0.0
2019-08-13,1.0,-0.0,-0.7515794040291749,-0.0,-0.24261815026707517,-0.7172256717551041,0.0
2019-08-14,1.0,-0.0,-0.7581150418579529,-0.0,-0.2262489873075884,-0.7161760734539562,0.0
2019-08-15,1.0,-0.0,-0.7694509080210757,-0.0,-0.22142876247024526,-0.6836770173045549,0.0
2019-08-16,1.0,-0.0,-0.7733229913341179,-0.0,-0.21530972504546914,-0.6860222531293463,0.0
2019-08-19,1.0,-0.0,-0.7724943964137048,-0.0,-0.21469740634005766,-0.681209307289999,0.0
2019-08-20,1.0,-0.0,-0.7750959079283887,-0.0,-0.21166346973572037,-0.6773231031543052,0.0
2019-08-21,1.0,-0.0,-0.7816886431305828,-0.0,-0.21411101658868567,-0.6626701403658017,0.0
2019-08-22,1.0,-0.0,-0.7820703581677118,-0.0,-0.21436922095865663,-0.6606174938888298,0.0
2019-08-23,1.0,-0.0,-0.7753412991989781,-0.0,-0.21467919205897226,-0.6712084519786039,0.0
2019-08-26,1.0,-0.0,-0.7710827453156796,-0.0,-0.20928142921324558,-0.6624382251116573,0.0
2019-08-27,1.0,-0.0,-0.7696876897489373,-0.0,-0.20715963990601652,-0.663137886427836,0.0
2019-08-28,1.0,-0.0,-0.7728329195499445,-0.0,-0.1998309650837251,-0.6685330938672019,0.0
2019-08-29,1.0,-0.0,-0.7656237602813997,-0.0,-0.20015339451482372,-0.678955859405993,0.0
2019-08-30,1.0,-0.0,-0.7660351397121083,-0.0,-0.19983065198983915,-0.6801704064352244,0.0
2019-09-03,1.0,-0.0,-0.782937307733107,-0.0,-0.2162936246950249,-0.6527262119444149,0.0
2019-09-04,1.0,-0.0,-0.7798955544362856,-0.0,-0.21451104100946372,-0.6565225459268881,0.0
2019-09-05,1.0,-0.0,-0.7854324975509015,-0.0,-0.2124228864942148,-0.6498186343297413,0.0
2019-09-06,1.0,-0.0,-0.7848847975028437,-0.0,-0.21416289712456685,-0.6462185540830093,0.0
2019-09-09,1.0,-0.0,-0.7916931216931218,-0.0,-0.2144973544973545,-0.6392857142857143,0.0
2019-09-10,1.0,-0.0,-0.7950215363475412,-0.0,-0.20109399360515817,-0.6464075258304046,0.0
2019-09-11,1.0,-0.0,-0.7925939631019718,-0.0,-0.1956969921234868,-0.6548607073003119,0.0
2019-09-12,1.0,-0.0,-0.796974585460027,-0.0,-0.19342554148044322,-0.6541665564752862,0.0
2019-09-13,1.0,-0.0,-0.7958795059638729,-0.0,-0.19290682605590967,-0.6559466821824337,0.0
2019-09-16,1.0,-0.0,-0.7971961380769739,-0.0,-0.1915090596481947,-0.6564211083190054,0.0
2019-09-17,1.0,-0.0,-0.7971117987780687,-0.0,-0.19220291464995107,-0.6555846491576081,0.0
2019-09-18,1.0,-0.0,-0.8028455822071774,-0.0,-0.18808346335916218,-0.6536640837807103,0.0
2019-09-19,1.0,-0.0,-0.8038245873889124,-0.0,-0.18638912399492172,-0.6547291578501904,0.0
2019-09-20,1.0,-0.0,-0.8130244870946394,-0.0,-0.1883785572468564,-0.6458239576439445,0.0
