Date,IWF,IWM,MTUM,SPY,VLUE,VNET,VXX
2019-01-02,-0.28741445998214815,-2.1712288009520977,-0.0,-1.9802142219577508,-1.999404939006248,1.0,0.0
2019-01-03,-0.30714285714285716,-2.1659970238095236,-0.0,-1.9954613095238096,-1.9719494047619048,1.0,0.0
2019-01-04,-0.21647268144413964,-2.2072058714508116,-0.0,-1.980057824894358,-2.0097116168730076,1.0,0.0
2019-01-07,-0.15792889594000145,-2.130381481214394,-0.0,-1.965241220162977,-1.9578856277493333,1.0,0.0
2019-01-08,-0.1659945268615872,-2.0926112631427336,-0.0,-1.989917902923808,-1.9529742186374763,1.0,0.0
2019-01-09,-0.1632139260538052,-2.0879729535318656,-0.0,-1.9886347288159976,-1.9533880017263705,1.0,0.0
2019-01-10,-0.16588801840005749,-2.080212750664846,-0.0,-1.9922374757421115,-1.9492560914252857,1.0,0.0
2019-01-11,-0.16321410651566196,-2.079134112250018,-0.0,-1.9858791484481402,-1.939789262418465,1.0,0.0
2019-01-14,-0.17620071684587812,-2.0756989247311823,-0.0,-1.9822222222222219,-1.9342652329749104,1.0,0.0
2019-01-15,-0.1736505426579458,-2.0685689642780134,-0.0,-1.9884280888377777,-1.9568029900093438,1.0,0.0
2019-01-16,-0.14336943269023883,-2.076669296421143,-0.0,-1.9695187549307898,-1.9825001793014416,1.0,0.0
2019-01-17,-0.1436658068214388,-2.072513614216108,-0.0,-1.9691888793350532,-1.9800802522212668,1.0,0.0
2019-01-18,-0.16220335292836924,-2.070106684084476,-0.0,-1.991218520937659,-2.0339647289353366,1.0,0.0
2019-01-22,-0.0,-2.218980320644328,-0.0,-2.2539320720310005,-2.1252944305143986,1.0,0.0
2019-01-23,-0.0,-2.123162043353039,-0.0,-2.260497195695013,-2.195467636804608,1.0,0.0
2019-01-24,-0.0,-2.1274798219808404,-0.0,-2.2268235649091044,-2.1888813457041563,1.0,0.0
2019-01-25,-0.0,-2.0149334571340143,-0.0,-2.425100588053234,-2.2975085112968126,1.0,0.0
2019-01-28,-0.0,-1.9487711213517664,-0.0,-2.462058371735791,-2.2696620583717357,1.0,0.0
2019-01-29,-0.0,-1.944170265268353,-0.0,-2.4716224552745225,-2.295496607032696,1.0,0.0
2019-01-30,-0.0,-1.939204808136847,-0.0,-2.4655570966250577,-2.300585606410849,1.0,0.0
2019-01-31,-0.0,-1.9800697944939898,-0.0,-2.399069406746801,-2.3758045754168284,1.0,0.0
2019-02-01,-0.0,-1.977027551416376,-0.0,-2.4160651920838183,-2.367869615832363,1.0,0.0
2019-02-04,-0.0,-1.977337989910749,-0.0,-2.415909972836632,-2.3677920062087696,1.0,0.0
2019-02-05,-0.0,-1.9651559832376222,-0.0,-2.404857985410523,-2.3902685084587927,1.0,0.0
2019-02-06,-0.0,-1.9411627906976745,-0.0,-2.409457364341085,-2.4013178294573643,1.0,0.0
2019-02-07,-0.0,-1.9275171934162738,-0.0,-2.4044509697859517,-2.395409937408237,1.0,0.0
2019-02-08,-0.0,-1.9147047472018526,-0.0,-2.4219220378232342,-2.382323427248167,1.0,0.0
2019-02-11,-0.0,-1.8796539471651477,-0.0,-2.4333384829290905,-2.4114012050054074,1.0,0.0
2019-02-12,-0.0,-1.8853641510897388,-0.0,-2.4521057938416195,-2.418676801365082,1.0,0.0
2019-02-13,-0.0,-1.9324920647209103,-0.0,-2.4278083146241385,-2.38143531779825,1.0,0.0
2019-02-14,-0.0,-1.88225668199174,-0.0,-2.5039351671471985,-2.406296267435518,1.0,0.0
2019-02-15,-0.0,-1.9212789243277046,-0.0,-2.4964040025015635,-2.399781113195747,1.0,0.0
2019-02-19,-0.0,-1.8745783983057496,-0.0,-2.557298611655816,-2.4118754412110754,1.0,0.0
2019-02-20,-0.0,-1.8955212173503806,-0.0,-2.54655267079771,-2.4016785630245514,1.0,0.0
2019-02-21,-0.0,-1.8878416588124411,-0.0,-2.5563933396167138,-2.4099905749293122,1.0,0.0
2019-02-22,-0.0,-1.883364750235627,-0.0,-2.568488846999686,-2.402293433867421,1.0,0.0
2019-02-25,-0.0,-1.9077940707682497,-0.0,-2.621772394007013,-2.439910742747848,1.0,0.0
2019-02-26,-0.0,-1.9101249599487342,-0.0,-2.6363345081704583,-2.4638737584107653,1.0,0.0
2019-02-27,-0.0,-1.900465190888675,-0.0,-2.6558389477061275,-2.4642284247674047,1.0,0.0
2019-02-28,-0.0,-1.9084190231362468,-0.0,-2.663078406169666,-2.4619215938303345,1.0,0.0
2019-03-01,-0.0,-1.9221556886227547,-0.0,-2.67106327884771,-2.49862437287587,1.0,0.0
2019-03-04,-0.0,-1.9312178102674862,-0.0,-2.7339259013125106,-2.641884033892673,1.0,0.0
2019-03-05,-0.0,-1.8834350698218914,-0.0,-2.8216406054017895,-2.6568274939376204,1.0,0.0
2019-03-06,-0.0,-1.8874349941285018,-0.0,-2.8251132360342224,-2.6753900352289883,1.0,0.0
2019-03-07,-0.0,-1.8037037037037036,-0.0,-2.9347643097643097,-2.679040404040404,1.0,0.0
2019-03-08,-0.0,-1.7780616590018736,-0.0,-3.029892692897292,-2.7084823709759838,1.0,0.0
2019-03-11,-0.0,-1.7908988666839691,-0.0,-3.0560602128211785,-2.8043083311705166,1.0,0.0
2019-03-12,-0.0,-1.6297509264845298,-0.0,-3.072395070240455,-2.9164009307937606,1.0,0.0
2019-03-13,-0.0,-1.6746924888772574,-0.0,-3.108174125447091,-2.940853179795865,1.0,0.0
2019-03-14,-0.0,-1.6836182833217026,-0.0,-3.100837404047453,-2.938503140265178,1.0,0.0
2019-03-15,-0.0,-1.669822070295381,-0.0,-3.1142957314400914,-2.98089227802612,1.0,0.0
2019-03-18,-0.0,-1.723659475427446,-0.0,-3.1741115388058363,-3.054068570405514,1.0,0.0
2019-03-19,-0.0,-1.7289990053350213,-0.0,-3.2064381951351844,-3.1068812731711732,1.0,0.0
2019-03-20,-0.0,-1.7384267631103074,-0.0,-3.187974683544304,-3.1151898734177217,1.0,0.0
2019-03-21,-0.0,-1.742355708340872,-0.0,-3.244526868102045,-3.059616428442193,1.0,0.0
2019-03-22,-0.0,-1.759307040176926,-0.0,-3.370254330998894,-3.0853298931072612,1.0,0.0
2019-03-25,-0.0,-1.5204386839481556,-0.0,-3.453639082751745,-3.0896401703978973,1.0,0.0
2019-03-26,-0.0,-1.550647442373037,-0.0,-3.488841950592341,-3.1440903664248325,1.0,0.0
2019-03-27,-0.0,-1.5285069540388687,-0.0,-3.527217463387676,-3.1549230910933037,1.0,0.0
2019-03-28,-0.0,-1.5004122011541632,-0.0,-3.490427773197765,-3.1691856737198862,1.0,0.0
2019-03-29,-0.0,-1.4814474650991918,-0.0,-3.507347538574577,-3.1955363703159443,1.0,0.0
2019-04-01,-0.0,-1.4969212388567226,-0.0,-3.5027111478724384,-3.190607480930061,1.0,0.0
2019-04-02,-0.0,-1.5520583348717,-0.0,-3.5693188111500826,-3.1087317703525934,1.0,0.0
2019-04-03,-0.0,-1.5531169310217632,-0.0,-3.565473994835854,-3.1030062707488013,1.0,0.0
2019-04-04,-0.0,-1.5541089566020314,-0.0,-3.570452446906741,-3.109048938134811,1.0,0.0
2019-04-05,-0.0,-1.5554937928478785,-0.0,-3.595701315545674,-3.113118399110617,1.0,0.0
2019-04-08,-0.0,-1.532210292484265,-0.0,-3.6039429840799704,-3.1196778970751575,1.0,0.0
2019-04-09,-0.0,-1.4992588475078747,-0.0,-3.671947378173059,-3.093199925884751,1.0,0.0
2019-04-10,-0.0,-1.4570693142121713,-0.0,-3.6466262180547893,-3.089170803456518,1.0,0.0
2019-04-11,-0.0,-1.3919570051890289,-0.05235359525574499,-3.7242401779095626,-3.0975722757598216,1.0,0.0
2019-04-12,-0.0,-1.3825757575757576,-0.05238359201773835,-3.715631929046563,-3.0881374722838135,1.0,0.0
2019-04-15,-0.0,-1.3900834105653384,-0.051251158480074145,-3.7184430027803526,-3.1080630213160334,1.0,0.0
2019-04-16,-0.0,-1.3926556285265008,-0.06937378595874572,-3.6986402737952084,-3.089168439552308,1.0,0.0
2019-04-17,-0.0,-1.347380094261159,-0.09906662970150633,-3.7103779687644396,-3.084372978467794,1.0,0.0
2019-04-18,-0.0,-1.331908425952313,-0.030018048826826255,-3.8677685950413223,-3.269592476489028,1.0,0.0
2019-04-22,-0.0,-1.3486717267552182,-0.0043643263757115755,-3.86764705882353,-3.2669829222011386,1.0,0.0
2019-04-23,-0.0,-1.3347197277625484,-0.003875602608942244,-3.844692314963607,-3.2694016447679366,1.0,0.0
2019-04-24,-0.0,-1.3058856554692615,-0.030036492935342003,-3.774866660428558,-3.24637409937307,1.0,0.0
2019-04-25,-0.0,-1.294547498594716,-0.05930297920179876,-3.778058834551246,-3.2366498032602586,1.0,0.0
2019-04-26,-0.0,-1.2562254259501966,-0.07760718966485677,-3.7988204456094365,-3.2287961055982026,1.0,0.0
2019-04-29,-0.0,-1.240714753484891,-0.06455234353073253,-3.8041912246234446,-3.245953784264197,1.0,0.0
2019-04-30,-0.0,-1.2593950504124656,-0.07470210815765352,-3.698533455545371,-3.1332722273143903,1.0,0.0
2019-05-01,-0.0,-1.2757923748277444,-0.07257694074414332,-3.7120808451998157,-3.126596233348645,1.0,0.0
2019-05-02,-0.0,-0.8520450405696307,-0.0,-3.6335486007617153,-2.794005630071204,1.0,0.0
2019-05-03,-0.0,-0.8425053710130557,-0.0,-3.631631135349529,-2.78887787142621,1.0,0.0
2019-05-06,-0.0,-0.7927209990141308,-0.0,-3.642622412093329,-2.7801511666118963,1.0,0.0
2019-05-07,-0.0,-0.7958620689655173,-0.0,-3.5887221095334683,-2.729006085192698,1.0,0.0
2019-05-08,-0.0,-0.82697807435653,-0.0,-3.4609151572926597,-2.6561804893549414,1.0,0.0
2019-05-09,-0.0,-0.8208422555317629,-0.0,-3.459671663097787,-2.6503291299865173,1.0,0.0
2019-05-10,-0.0,-0.8199619470429681,-0.0,-3.4607578880608845,-2.646900269541779,1.0,0.0
2019-05-13,-0.0,-0.8160272669625872,-0.0,-3.4618738110336085,-2.64854153455929,1.0,0.0
2019-05-14,-0.0,-0.6422241392831934,-0.16453611481452432,-3.418320131754372,-2.6174417692729977,1.0,0.0
2019-05-15,-0.0,-0.6505995767693392,-0.1975860177129869,-3.429265616427619,-2.560153617054628,1.0,0.0
2019-05-16,-0.0,-0.6483109671448404,-0.2323769859632886,-3.335415702606818,-2.4964522597562855,1.0,0.0
2019-05-17,-0.0,-0.6161086252121586,-0.2619194568739392,-3.287301342385434,-2.5495293936120964,1.0,0.0
2019-05-20,-0.0,-0.5408499423488717,-0.3681436336682589,-3.5476857189919286,-2.7792785373085156,1.0,0.0
2019-05-21,-0.0,-0.535541129098529,-0.3743939518448517,-3.535130248993344,-2.7724545977483768,1.0,0.0
2019-05-22,-0.0,-0.5045245146429747,-0.4107436656794998,-3.545574202040145,-2.7655478775913127,1.0,0.0
2019-05-23,-0.0,-0.5280320366132724,-0.4396044458973521,-3.484226871526643,-2.7208237986270025,1.0,0.0
2019-05-24,-0.0,-0.47001541832346017,-0.4644161324352836,-3.4669317536314206,-2.71354377992372,1.0,0.0
2019-05-28,-0.0,-0.42448343719252213,-0.47490980649393244,-3.5303378156772713,-2.7696785831420137,1.0,0.0
2019-05-29,-0.0,-0.4498935647617488,-0.4823153757982643,-3.5383166857704276,-2.716800392991649,1.0,0.0
2019-05-30,-0.0,-0.4442626973092337,-0.47820397480984705,-3.5361903982988467,-2.719964014067228,1.0,0.0
2019-05-31,-0.0,-0.4550662956293992,-0.46906203961368476,-3.5345392044524475,-2.7259780651497794,1.0,0.0
2019-06-03,-0.0,-0.46107154418905794,-0.5138394302363225,-3.4978957591453543,-2.6205082550987377,1.0,0.0
2019-06-04,-0.0,-0.45127873098089993,-0.5141631595985756,-3.5066364519261897,-2.621236646163807,1.0,0.0
2019-06-05,-0.0,-0.41026458399744975,-0.5860694931463181,-3.5164169588779086,-2.4566464775262986,1.0,0.0
2019-06-06,-0.0,-0.43613211301233584,-0.5633903700756069,-3.489375248706725,-2.469717469160366,1.0,0.0
2019-06-07,-0.0,-0.4886390815594355,-0.5665311329028142,-3.4576257673602804,-2.4597783624332297,1.0,0.0
2019-06-10,-0.0,-0.5054174633524537,-0.5640535372848949,-3.41706500956023,-2.4802421924792863,1.0,0.0
2019-06-11,-0.0,-0.5012038523274478,-0.6129213483146067,-3.4256821829855535,-2.4858747993579455,1.0,0.0
2019-06-12,-0.0,-0.49791298763846525,-0.6098089580992133,-3.4263926794027935,-2.492936265853267,1.0,0.0
2019-06-13,-0.0,-0.5366363709482829,-0.6392664682699268,-3.397410118233733,-2.4697981179120085,1.0,0.0
2019-06-14,-0.0,-0.5062166962699823,-0.6624414661714839,-3.4409010172775716,-2.4640723397384146,1.0,0.0
2019-06-17,-0.0,-0.5058851410063986,-0.6451536456276167,-3.3113990046607156,-2.437080338099376,1.0,0.0
2019-06-18,-0.0,-0.5499800239712345,-0.6280463443867359,-3.3702756691969635,-2.442109468637635,1.0,0.0
2019-06-19,-0.0,-0.5172523453649229,-0.6529654953092701,-3.351725234536492,-2.4284464938781998,1.0,0.0
2019-06-20,-0.0,-0.5452830188679245,-0.6276729559748427,-3.29316037735849,-2.395518867924528,1.0,0.0
2019-06-21,-0.0,-0.561915244909191,-0.6258353644154415,-3.2750216211966348,-2.3994810912807614,1.0,0.0
2019-06-24,-0.0,-0.5338114754098361,-0.639344262295082,-3.2600882723833546,-2.4482187894073144,1.0,0.0
2019-06-25,-0.0,-0.48805110813155606,-0.6509188421799826,-3.286852275416042,-2.4612351131792725,1.0,0.0
2019-06-26,-0.0,-0.4801387137452712,-0.6237389659520808,-3.25047288776797,-2.527112232030265,1.0,0.0
2019-06-27,-0.0,-0.4600094652153336,-0.6572803281274648,-3.246411105852658,-2.5240574223063574,1.0,0.0
2019-06-28,-0.0,-0.4558858314278956,-0.657573129385792,-3.2479697232515963,-2.5232200583458173,1.0,0.0
2019-07-01,-0.0,-0.43472430385737953,-0.6724777155478426,-3.285635402697799,-2.4954642265520235,1.0,0.0
2019-07-02,-0.0,-0.4432487628623046,-0.6592569318985154,-3.260388029220014,-2.492027334851936,1.0,0.0
2019-07-03,-0.0,-0.42877269881026925,-0.6702410770194113,-3.2544614902943017,-2.473700688791484,1.0,0.0
2019-07-05,-0.0,-0.39416914178521184,-0.6776614037830233,-3.255901203689229,-2.4885102391746132,1.0,0.0
2019-07-08,-0.0,-0.39956229482569955,-0.6707050179771767,-3.2534000312646554,-2.492574644364546,1.0,0.0
2019-07-09,-0.0,-0.39362531172069826,-0.6661471321695761,-3.243453865336659,-2.48979114713217,1.0,0.0
2019-07-10,-0.0,-0.331187466066858,-0.6540758551151789,-3.2810827580857835,-2.4898006670286206,1.0,0.0
2019-07-11,-0.0,-0.32037252619324796,-0.6758246022506792,-3.285060147458285,-2.479705083430346,1.0,0.0
2019-07-12,-0.0,-0.32286578274017214,-0.6801581763200745,-3.288826858959448,-2.4618903620997132,1.0,0.0
2019-07-15,-0.0,-0.3072707625810435,-0.686014201914171,-3.2930688484100026,-2.432077801790676,1.0,0.0
2019-07-16,-0.0,-0.3114096032113633,-0.6949204878801916,-3.287787555967269,-2.4255056353249964,1.0,0.0
2019-07-17,-0.0,-0.33153264392653187,-0.6865256984102485,-3.2854607192467973,-2.413798425682976,1.0,0.0
2019-07-18,-0.0,-0.3265774378585086,-0.694225621414914,-3.238317399617591,-2.3890630975143403,1.0,0.0
2019-07-19,-0.0,-0.3345345805857997,-0.7005827327097071,-3.24812145376476,-2.3842968869805246,1.0,0.0
2019-07-22,-0.0,-0.2864678899082569,-0.6720948012232416,-3.2465596330275233,-2.4401376146788993,1.0,0.0
2019-07-23,-0.0,-0.29436038514442914,-0.6732385755769524,-3.241020938407458,-2.4331346477151152,1.0,0.0
2019-07-24,-0.0,-0.29175878630784474,-0.6883433711976823,-3.2288633071586488,-2.414728977662575,1.0,0.0
2019-07-25,-0.0,-0.24532906276214442,-0.714024250743537,-3.2737741172881876,-2.3928925493784794,1.0,0.0
2019-07-26,-0.0,-0.20142846288275965,-0.7183344730643568,-3.280525795912165,-2.3979180913304456,1.0,0.0
2019-07-29,-0.0,-0.16902479841776968,-0.7223490034991633,-3.2809219534459153,-2.434580861098433,1.0,0.0
2019-07-30,-0.0,-0.166273853873641,-0.7300235687675815,-3.2655667908461945,-2.441040066904889,1.0,0.0
2019-07-31,-0.0,-0.18973774230330673,-0.7304446978335233,-3.251843405549221,-2.4296465222348917,1.0,0.0
2019-08-01,-0.0,-0.23211434653691174,-0.7115486961149547,-3.252641982817608,-2.4064471983577893,1.0,0.0
2019-08-02,-0.0,-0.20752998330044026,-0.7431304083801428,-3.2498102322756948,-2.39031425535145,1.0,0.0
2019-08-05,-0.0,-0.19271070615034167,-0.70167046317388,-3.2831435079726647,-2.415489749430524,1.0,0.0
2019-08-06,-0.0,-0.19250980682406926,-0.6814447487232624,-3.143734734660647,-2.3837613796166086,1.0,0.0
2019-08-07,-0.0,-0.09671001207986926,-0.6023591274070916,-3.0667235131102113,-2.339941732395367,1.0,0.0
2019-08-08,-0.0,-0.09425646858117713,-0.5977395507534831,-3.070727893090702,-2.345607051464316,1.0,0.0
2019-08-09,-0.0,-0.050359712230215826,-0.5781492453096347,-3.0375229228382,-2.387149104246015,1.0,0.0
2019-08-12,-0.0,-0.03349013550516043,-0.5914484308081163,-3.04668960190971,-2.3494348100821454,1.0,0.0
2019-08-13,-0.0,-0.0060338174419420475,-0.5829649898267032,-3.0655300638462077,-2.361537921841016,1.0,0.0
2019-08-14,-0.0,-0.016491545473523068,-0.574420708371025,-3.025815879201169,-2.341660288080161,1.0,0.0
2019-08-15,-0.0,-0.05818375925802362,-0.6178020951491293,-2.8679522252618934,-2.1285781010208846,1.0,0.0
2019-08-16,-0.0,-0.08550477936362447,-0.5967657457116669,-2.782899044127275,-2.081903888961634,1.0,0.0
2019-08-19,-0.0,-0.030435065357351892,-0.6087663393379723,-2.8003511738310465,-2.0636014827339535,1.0,0.0
2019-08-20,-0.0,-0.03152307592724449,-0.6092303708977928,-2.7899540423328375,-2.0422681079681535,1.0,0.0
2019-08-21,-0.0,-0.07715193725065927,-0.7082967070119683,-2.9112177970112922,-2.0651159645682604,1.0,0.0
2019-08-22,-0.0,-0.08926499692895652,-0.7066129802770763,-2.961782570122159,-2.0668805022862213,1.0,0.0
2019-08-23,-0.0,-0.07559572719802793,-0.7079567241851548,-2.970487537660915,-2.093467543138866,1.0,0.0
2019-08-26,-0.0,-0.024469160768452982,-0.7117627232895181,-2.959487698011459,-2.0450960566228513,1.0,0.0
2019-08-27,-0.0,-0.00795593635250918,-0.7066503467972256,-2.9898000815993475,-2.095607235142119,1.0,0.0
2019-08-28,-0.0,-0.0,-0.7162455854387394,-2.992325455039391,-2.083061668024993,1.0,0.0
2019-08-29,-0.0,-0.0,-0.7220527421869704,-2.9890176937156805,-2.068063182157142,1.0,0.0
2019-08-30,-0.0,-0.0,-0.7299878918337146,-2.966097134400646,-2.0306740212565586,1.0,0.0
2019-09-03,-0.0,-0.0,-0.7216431637032495,-2.9858300974180803,-2.104979903263165,1.0,0.0
2019-09-04,-0.0,-0.0,-0.7147621316273055,-2.9884298645613554,-2.102770026543252,1.0,0.0
2019-09-05,-0.0,-0.0,-0.7239727413804736,-2.967343634032791,-2.055866675662911,1.0,0.0
2019-09-06,-0.0,-0.0,-0.7318233599142263,-2.9507471687998392,-2.0184949406955703,1.0,0.0
2019-09-09,-0.0,-0.0,-0.7259713701431493,-2.8914836070980936,-1.9793522000131933,1.0,0.0
