Date,IWF,IWM,MTUM,PRDO,SPY,VLUE,VXX
2018-11-28,-0.2636168179646441,-1.0576126771778944,-0.0,1.0,-0.9029702181876095,-0.7572861920688008,0.0
2018-11-29,-0.22363765038924274,-1.0418337658252732,-0.0,1.0,-0.9004482189195565,-0.7657859558071872,0.0
2018-11-30,-0.22395689960281567,-1.042982421644579,-0.0,1.0,-0.9027488300758975,-0.7628298399465178,0.0
2018-12-03,-0.22334027750481505,-1.0427263079281475,-0.0,1.0,-0.902244408631736,-0.762312802169726,0.0
2018-12-04,-0.22596438583330045,-1.045879891025388,-0.0,1.0,-0.9093062739369053,-0.7672049591345206,0.0
2018-12-06,-0.21661948121508912,-0.9814446399877572,-0.0,1.0,-0.8975055474787665,-0.7302777565230698,0.0
2018-12-07,-0.21471758763202203,-0.9822057247818766,-0.0,1.0,-0.8982856268176949,-0.7315169141282718,0.0
2018-12-10,-0.19543320205998185,-0.9811042108451985,-0.0,1.0,-0.8941987276582853,-0.7159951529839443,0.0
2018-12-11,-0.2041141038754404,-0.9784824033034059,-0.0,1.0,-0.8970337538356632,-0.7086411334621359,0.0
2018-12-12,-0.20601053549096146,-0.9783984537840604,-0.0,1.0,-0.8980558608405654,-0.7072801000492667,0.0
2018-12-13,-0.20614848748722223,-0.9755802067163898,-0.0,1.0,-0.8986862529814864,-0.7056373755347746,0.0
2018-12-14,-0.20337245072348184,-0.9899737951464055,-0.0,1.0,-0.8955983441570773,-0.7088982568075652,0.0
2018-12-17,-0.1890144785090538,-0.9884323139152459,-0.0,1.0,-0.8837182928212302,-0.7191244849355461,0.0
2018-12-18,-0.17708606787924244,-0.9764860303768985,-0.0,1.0,-0.8781548846802926,-0.7185074067129196,0.0
2018-12-19,-0.19291427709025052,-0.9789465741020225,-0.0,1.0,-0.8789616661635979,-0.7222306067008754,0.0
2018-12-20,-0.19397200481637566,-0.9729831426851294,-0.0,1.0,-0.8769190246839254,-0.7189193257074052,0.0
2018-12-21,-0.1886806568660457,-0.9736655070512101,-0.0,1.0,-0.8795122133692439,-0.6988740507986383,0.0
2018-12-24,-0.17460907031162945,-0.9578427366935334,-0.0,1.0,-0.8737510678601939,-0.7080934516955762,0.0
2018-12-26,-0.1739930785656432,-0.9594654296443562,-0.0,1.0,-0.853950371843016,-0.6942051395331714,0.0
2018-12-27,-0.10582631260886567,-0.9300415911272261,-0.0,1.0,-0.7895915538018556,-0.7293377412818598,0.0
2018-12-28,-0.09634646230618427,-0.9439672072714311,-0.0,1.0,-0.794546426661914,-0.7295669221172696,0.0
2018-12-31,-0.0912538007512073,-0.9557860847791092,-0.0,1.0,-0.7983187265247719,-0.7317832230370237,0.0
2019-01-02,-0.08611687289893427,-0.9567269866247049,-0.0,1.0,-0.7974751448394249,-0.735998855589729,0.0
2019-01-03,-0.09066866802473107,-0.9546120581823381,-0.0,1.0,-0.7998999320967799,-0.7286730281262285,0.0
2019-01-04,-0.029400179051029544,-0.9897582811101164,-0.0,1.0,-0.7988898836168309,-0.7629722470904208,0.0
2019-01-07,-0.010763621064441484,-0.9597153074819438,-0.0,1.0,-0.7937732276838931,-0.7418133370731366,0.0
2019-01-08,-0.015600295140718881,-0.9355960788447351,-0.0,1.0,-0.8196830750852043,-0.742700537577738,0.0
2019-01-09,-0.014558849324679879,-0.9292404841255919,-0.0,1.0,-0.8189089633397649,-0.7454481669882477,0.0
2019-01-10,-0.01616352862802847,-0.9252831247151222,-0.0,1.0,-0.8213596998702709,-0.7434171312366326,0.0
2019-01-11,-0.019367991845056064,-0.9131428169707195,-0.0,1.0,-0.8257583746353122,-0.7567928573939329,0.0
2019-01-14,-0.031009387195443515,-0.9133002847800864,-0.0,1.0,-0.8257567767113173,-0.7457370882115106,0.0
2019-01-15,-0.027102276732219637,-0.9068513427786001,-0.0,1.0,-0.8294213011912314,-0.7610136040036654,0.0
2019-01-16,-0.015765765765765764,-0.9114583333333333,-0.0,1.0,-0.8215090090090089,-0.770411036036036,0.0
2019-01-17,-0.017097625329815302,-0.9090941072999119,-0.0,1.0,-0.8215303430079156,-0.7703078276165347,0.0
2019-01-18,-0.02087838077345716,-0.9007124880365813,-0.0,1.0,-0.8244656339725638,-0.7986955442912338,0.0
2019-01-22,-0.0,-0.9466816484830911,-0.0,1.0,-0.8991627097756352,-0.7787886476494255,0.0
2019-01-23,-0.0,-0.9038007768541039,-0.0,1.0,-0.9089556031509783,-0.8174029839909973,0.0
2019-01-24,-0.0,-0.8924399622723644,-0.0,1.0,-0.9249437713124863,-0.8102372487847348,0.0
2019-01-25,-0.0,-0.8755553909952608,-0.0,1.0,-0.9952236374407583,-0.8318276066350712,0.0
2019-01-28,-0.0,-0.8571481577678007,-0.0,1.0,-1.0225223553857,-0.8308040517977069,0.0
2019-01-29,-0.0,-0.8409040137016904,-0.0,1.0,-1.0251321766326609,-0.8572492367264875,0.0
2019-01-30,-0.0,-0.8444204007014141,-0.0,1.0,-1.029511621833377,-0.8569936201171511,0.0
2019-01-31,-0.0,-0.8588406772059649,-0.0,1.0,-0.9881526329558622,-0.8903464513958965,0.0
2019-02-01,-0.0,-0.8567367397321761,-0.0,1.0,-0.9986159946136005,-0.8852023640308221,0.0
2019-02-04,-0.0,-0.8600014961101138,-0.0,1.0,-1.0006358467983243,-0.8796753441053262,0.0
2019-02-05,-0.0,-0.8864699667974645,-0.0,1.0,-1.018714156353758,-0.8678312707515846,0.0
2019-02-06,-0.0,-0.8693160395143653,-0.0,1.0,-1.024168614734937,-0.8769700625895482,0.0
2019-02-07,-0.0,-0.842175803340852,-0.0,1.0,-0.7982086234513419,-0.6285508809780654,0.0
2019-02-08,-0.0,-0.8213787962272712,-0.0,1.0,-0.798269212070139,-0.6215278903186076,0.0
2019-02-11,-0.0,-0.8256329011607229,-0.0,1.0,-0.7945294060590383,-0.6130492418118917,0.0
2019-02-12,-0.0,-0.8281189398836457,-0.0,1.0,-0.7899482870071105,-0.613994828700711,0.0
2019-02-13,-0.0,-0.8467582861762327,-0.0,1.0,-0.7850929668552951,-0.6018108326596604,0.0
2019-02-14,-0.0,-0.8546094708960528,-0.0,1.0,-0.7711738484398216,-0.6044318108404936,0.0
2019-02-15,-0.0,-0.826484457703782,-0.0,1.0,-0.7743239341738043,-0.6071279633015751,0.0
2019-02-19,-0.0,-0.8200237232712468,-0.0,1.0,-0.7799185714743693,-0.6059372295066201,0.0
2019-02-20,-0.0,-0.817447340579013,-0.0,1.0,-0.7867654130999326,-0.6018402744381391,0.0
2019-02-21,-0.0,-0.7925698574077626,-0.0,1.0,-0.7883176673700365,-0.6162798132872945,0.0
2019-02-22,-0.0,-0.9101721439749609,-0.0,1.0,-1.1609154929577465,-0.8412754303599375,0.0
2019-02-25,-0.0,-0.9070526688431735,-0.0,1.0,-1.1757857058569012,-0.8506077174212326,0.0
2019-02-26,-0.0,-0.9067699933126155,-0.0,1.0,-1.175366822705637,-0.8516187404114708,0.0
2019-02-27,-0.0,-0.9065310450457527,-0.0,1.0,-1.1664375760907983,-0.8542983937477908,0.0
2019-02-28,-0.0,-0.9058486193487568,-0.0,1.0,-1.1647354570093091,-0.8572999725048117,0.0
2019-03-01,-0.0,-0.9062634989200865,-0.0,1.0,-1.1698409581778912,-0.8508148439033968,0.0
2019-03-04,-0.0,-0.9040069071072564,-0.0,1.0,-1.161610611828421,-0.8588752403751815,0.0
2019-03-05,-0.0,-0.8816166372375907,-0.0,1.0,-1.1832842848734548,-0.8590151069256424,0.0
2019-03-06,-0.0,-0.8799042686754551,-0.0,1.0,-1.1825564971751412,-0.8609934086629002,0.0
2019-03-07,-0.0,-0.8601885537691194,-0.0,1.0,-1.2029886945976607,-0.8487266752728552,0.0
2019-03-08,-0.0,-0.849331328638126,-0.0,1.0,-1.2518398354039724,-0.8554245469652607,0.0
2019-03-11,-0.0,-0.851380042462845,-0.0,1.0,-1.2577414573568884,-0.8968072747666548,0.0
2019-03-12,-0.0,-0.8013807106598985,-0.0,1.0,-1.2933604060913706,-0.9661319796954315,0.0
2019-03-13,-0.0,-0.8172522393553928,-0.0,1.0,-1.30123931449139,-0.9716552824246389,0.0
2019-03-14,-0.0,-0.8193071329356973,-0.0,1.0,-1.2956532396437617,-0.9702998610997631,0.0
2019-03-15,-0.0,-0.8116203684707234,-0.0,1.0,-1.3009724672766814,-0.9906446186040786,0.0
2019-03-18,-0.0,-0.8317605487424652,-0.0,1.0,-1.3140303471211805,-1.0113489918935772,0.0
2019-03-19,-0.0,-0.8329715287634634,-0.0,1.0,-1.3141020288887033,-1.0275945562327795,0.0
2019-03-20,-0.0,-0.8363697281903086,-0.0,1.0,-1.3131884240063658,-1.0385726850106798,0.0
2019-03-21,-0.0,-0.8378966758770829,-0.0,1.0,-1.3367244410952024,-1.0119316754584275,0.0
2019-03-22,-0.0,-0.8322776792500634,-0.0,1.0,-1.384215860146947,-1.0060805675196351,0.0
2019-03-25,-0.0,-0.7621707235745249,-0.0,1.0,-1.4055101700566857,-1.0003751250416806,0.0
2019-03-26,-0.0,-0.7887253051465962,-0.0,1.0,-1.3980118283629042,-1.0077177970722704,0.0
2019-03-27,-0.0,-0.7772283451368226,-0.0,1.0,-1.4077023006327787,-1.0056153878389138,0.0
2019-03-28,-0.0,-0.7706848855729735,-0.0,1.0,-1.398859921200436,-1.0219213680945596,0.0
2019-03-29,-0.0,-0.7725881514401911,-0.0,1.0,-1.3982222967590459,-1.0218858748060877,0.0
2019-04-01,-0.0,-0.784386149003148,-0.0,1.0,-1.3982791185729275,-1.0145645330535151,0.0
2019-04-02,-0.0,-0.8031331155231632,-0.0,1.0,-1.4191170310798358,-0.9663650833542766,0.0
2019-04-03,-0.0,-0.7946313736879227,-0.0,1.0,-1.4092436626146125,-0.944986101315189,0.0
2019-04-04,-0.0,-0.7944960982898888,-0.0,1.0,-1.4093475012452268,-0.9469118379545077,0.0
2019-04-05,-0.0,-0.7874448422279577,-0.0,1.0,-1.41249687786196,-0.9629506285904588,0.0
2019-04-08,-0.0,-0.780090572936142,-0.0,1.0,-1.4101956873987287,-0.9644355810378495,0.0
2019-04-09,-0.0,-0.7730117666694484,-0.0,1.0,-1.4409997496453308,-0.958566302261537,0.0
2019-04-10,-0.0,-0.7528442362389159,-0.0,1.0,-1.4777062071273215,-0.9521080809770789,0.0
2019-04-11,-0.0,-0.7470167064439142,-0.0,1.0,-1.4960432106519284,-0.9440187581124649,0.0
2019-04-12,-0.0,-0.7448261416003352,-0.0,1.0,-1.497318810222036,-0.9472140762463344,0.0
2019-04-15,-0.0,-0.7480490056222204,-0.0,1.0,-1.4922379793572207,-0.9554418058236134,0.0
2019-04-16,-0.0,-0.755786213535345,-0.0,1.0,-1.484870045620056,-0.9446699870254885,0.0
2019-04-17,-0.0,-0.7039973434062513,-0.0,1.0,-1.5060811091278898,-0.9408492798140384,0.0
2019-04-18,-0.0,-0.6689503110481141,-0.0,1.0,-1.3471139459799986,-0.9212536420190567,0.0
2019-04-22,-0.0,-0.6818953603158935,-0.0,1.0,-1.3450740375123398,-0.9216979269496546,0.0
2019-04-23,-0.0,-0.6897859230586934,-0.0,1.0,-1.3425626036811753,-0.9174105379571845,0.0
2019-04-24,-0.0,-0.6849930980082825,-0.0,1.0,-1.3386314336422795,-0.9203312956024453,0.0
2019-04-25,-0.0,-0.6739259317813525,-0.0,1.0,-1.3516857041223667,-0.9268013122010987,0.0
2019-04-26,-0.0,-0.658331682187438,-0.0,1.0,-1.3848226669308499,-0.9195957994848424,0.0
2019-04-29,-0.0,-0.6660446279679187,-0.0,1.0,-1.3908917652664181,-0.9134836814103074,0.0
2019-04-30,-0.0,-0.6478388220392655,-0.0,1.0,-1.3885766307789742,-0.9218255224825841,0.0
2019-05-01,-0.0,-0.6458333333333334,-0.0,1.0,-1.3997148288973384,-0.9151615969581749,0.0
2019-05-02,-0.0,-0.6426647655259823,-0.0,1.0,-1.3905259822560203,-0.9275190114068441,0.0
2019-05-03,-0.0,-0.6401630585348478,-0.0,1.0,-1.3913404836347805,-0.926227886175644,0.0
2019-05-06,-0.0,-0.6025311449475974,-0.0,1.0,-1.408898556456397,-0.9434842792169269,0.0
2019-05-07,-0.0,-0.6051131866392275,-0.0,1.0,-1.4077489314548046,-0.9447126800696533,0.0
2019-05-08,-0.0,-0.6053344856031739,-0.0,1.0,-1.377656440271831,-0.9452409946183761,0.0
2019-05-09,-0.0,-0.6046813022817421,-0.0,1.0,-1.3802772650512507,-0.9423084475513489,0.0
2019-05-10,-0.0,-0.6122914122914123,-0.0,1.0,-1.4831501831501832,-0.9745624745624746,0.0
2019-05-13,-0.0,-0.6128992779341574,-0.0,1.0,-1.4800717986374579,-0.9864969607963122,0.0
2019-05-14,-0.0,-0.5375456039770677,-0.0,1.0,-1.4903179248687006,-0.9812773122719801,0.0
2019-05-15,-0.0,-0.5411372044394402,-0.0,1.0,-1.518578092327489,-0.9615570210712562,0.0
2019-05-16,-0.0,-0.5465513774381661,-0.0,1.0,-1.513291775588176,-0.9618741202493464,0.0
2019-05-17,-0.0,-0.5437932700048301,-0.0,1.0,-1.5008452745129608,-0.9804781838673322,0.0
2019-05-20,-0.0,-0.5375708599686406,-0.0,1.0,-1.5026735817955212,-0.9801793108993687,0.0
2019-05-21,-0.0,-0.5294566483273765,-0.0,1.0,-1.505562025621461,-0.9808843018352676,0.0
2019-05-22,-0.0,-0.5129862309822969,-0.0,1.0,-1.5228212436273134,-0.9784834009072297,0.0
2019-05-23,-0.0,-0.5107074109720885,-0.0,1.0,-1.5360522938723131,-0.9635065768367019,0.0
2019-05-24,-0.0,-0.47036650894217663,-0.0,1.0,-1.5577031036971691,-0.9818750501243083,0.0
2019-05-28,-0.0,-0.4971009204070876,-0.0,1.0,-1.5677735879657788,-0.9897822649312736,0.0
2019-05-29,-0.0,-0.510052995671346,-0.0,1.0,-1.5728387070674381,-0.9625793923702416,0.0
2019-05-30,-0.0,-0.5068653582101608,-0.0,1.0,-1.5685728131814876,-0.9630078345852516,0.0
2019-05-31,-0.0,-0.5099163872844044,-0.0,1.0,-1.5640021004160438,-0.9653431352748717,0.0
2019-06-03,-0.0,-0.5160694940416483,-0.0,1.0,-1.5701560807286443,-0.9261324880632347,0.0
2019-06-04,-0.0,-0.508428995745364,-0.0,1.0,-1.5675523801878462,-0.9377859837842176,0.0
2019-06-05,-0.0,-0.4926458959354737,-0.015419895619168117,1.0,-1.5702593705519534,-0.8755337656175867,0.0
2019-06-06,-0.0,-0.48807870829531474,-0.03360177728408775,1.0,-1.5829333121751892,-0.8625778553576388,0.0
2019-06-07,-0.0,-0.5058688238559759,-0.034816400983424534,1.0,-1.5654294551510826,-0.8593068443175509,0.0
2019-06-10,-0.0,-0.507760532150776,-0.02486537852391511,1.0,-1.5616487171365219,-0.8651805511561609,0.0
2019-06-11,-0.0,-0.505914214026843,-0.061292763550918,1.0,-1.559361185232387,-0.856067545501613,0.0
2019-06-12,-0.0,-0.5065323030351311,-0.06468573249422449,1.0,-1.5587110650840437,-0.8531028439416872,0.0
2019-06-13,-0.0,-0.5226076555023923,-0.08066188197767145,1.0,-1.542583732057416,-0.841347687400319,0.0
2019-06-14,-0.0,-0.5134521104866674,-0.09290924309458329,1.0,-1.5491251145920524,-0.8302841882896886,0.0
2019-06-17,-0.0,-0.5110163751543887,-0.09450575720148215,1.0,-1.5517749711143871,-0.8269253755129687,0.0
2019-06-18,-0.0,-0.502788844621514,-0.09601593625498007,1.0,-1.5533067729083665,-0.8319521912350598,0.0
2019-06-19,-0.0,-0.4940134099616858,-0.12017081736909323,1.0,-1.565772669220945,-0.81110312899106,0.0
2019-06-20,-0.0,-0.5026180103121627,-0.1165514209201007,1.0,-1.5648906830808582,-0.8129021943323074,0.0
2019-06-21,-0.0,-0.5125979843225085,-0.11370180771076628,1.0,-1.5508718605023197,-0.8221484562470005,0.0
2019-06-24,-0.0,-0.5155559128547311,-0.12368357585014872,1.0,-1.5453814615322776,-0.8349947744995578,0.0
2019-06-25,-0.0,-0.5279455891178235,-0.12418483696739348,1.0,-1.5259051810362072,-0.8227645529105821,0.0
2019-06-26,-0.0,-0.5194851626742939,-0.09903468001430103,1.0,-1.4705041115480872,-0.8834465498748659,0.0
2019-06-27,-0.0,-0.5174666401115315,-0.12085241983668592,1.0,-1.4777932682732524,-0.8671181039633539,0.0
2019-06-28,-0.0,-0.5146087094976515,-0.1189793806225619,1.0,-1.480057320277048,-0.8669293846031367,0.0
2019-07-01,-0.0,-0.5116870726665607,-0.12032914612816027,1.0,-1.484973763714422,-0.8582843059309906,0.0
2019-07-02,-0.0,-0.5222676890071908,-0.1094513527472091,1.0,-1.4759842676095507,-0.8651225616781217,0.0
2019-07-03,-0.0,-0.5029507935242045,-0.12548847595502033,1.0,-1.4967302017704762,-0.8624292208310073,0.0
2019-07-05,-0.0,-0.4942721430567198,-0.12337843771205047,1.0,-1.500019957689698,-0.8739073164890433,0.0
2019-07-08,-0.0,-0.49792382017088554,-0.12045835662381217,1.0,-1.4997604407889482,-0.8744709734089274,0.0
2019-07-09,-0.0,-0.492283150548355,-0.11992023928215355,1.0,-1.4987437686939182,-0.8770887337986042,0.0
2019-07-10,-0.0,-0.4757080175508577,-0.11527722377343438,1.0,-1.5155564419625052,-0.882289589150379,0.0
2019-07-11,-0.0,-0.47498404085541024,-0.11546441110756465,1.0,-1.5172358761570381,-0.8821018193424833,0.0
2019-07-12,-0.0,-0.4750618466203814,-0.11427659404676402,1.0,-1.5137658606655493,-0.8870401404516798,0.0
2019-07-15,-0.0,-0.4856390617520344,-0.12601723312589755,1.0,-1.5066618796872506,-0.8708712302537098,0.0
2019-07-16,-0.0,-0.4831962960006387,-0.144288337191666,1.0,-1.503033447752854,-0.8608605412309412,0.0
2019-07-17,-0.0,-0.48830245927818594,-0.14228680932609392,1.0,-1.5027147876077933,-0.8590306611306293,0.0
2019-07-18,-0.0,-0.48824982075997764,-0.14092248864813192,1.0,-1.50561618736557,-0.8482832788974747,0.0
2019-07-19,-0.0,-0.4950487359714186,-0.17016814880975495,1.0,-1.4064308182206515,-0.8117354665838219,0.0
2019-07-22,-0.0,-0.4524148547238791,-0.151587454300558,1.0,-1.400538772368674,-0.8437944968250913,0.0
2019-07-23,-0.0,-0.45956038033645147,-0.14982484505524118,1.0,-1.397890441544443,-0.842283558532548,0.0
2019-07-24,-0.0,-0.460754528323655,-0.1625581663654194,1.0,-1.3920316886513096,-0.8303272699303926,0.0
2019-07-25,-0.0,-0.4417434715821812,-0.17000768049155143,1.0,-1.412058371735791,-0.8163978494623655,0.0
2019-07-26,-0.0,-0.4450743067259078,-0.17071395740769113,1.0,-1.4057377049180328,-0.8086793320055157,0.0
2019-07-29,-0.0,-0.4240855762594893,-0.1730695498811441,1.0,-1.4051069703243615,-0.8317997086113028,0.0
2019-07-30,-0.0,-0.42111720277575426,-0.17735689912970135,1.0,-1.3995322623931294,-0.8358701069662231,0.0
2019-07-31,-0.0,-0.44456801012386393,-0.17551865628714958,1.0,-1.38765962342294,-0.8270506576676765,0.0
2019-08-01,-0.0,-0.4517195004803074,-0.19377521613832854,1.0,-1.3717195004803073,-0.8252449567723343,0.0
2019-08-02,-0.0,-0.43290476557086766,-0.22084071137116018,1.0,-1.3728924474555393,-0.8227731157132959,0.0
2019-08-05,-0.0,-0.43256850762904037,-0.2107690533840655,1.0,-1.3673469387755102,-0.8326223144625082,0.0
2019-08-06,-0.0,-0.43168429003021147,-0.20577794561933535,1.0,-1.3083081570996982,-0.8306646525679758,0.0
2019-08-07,-0.0,-0.45229230132761666,-0.19124449960509984,1.0,-1.2882018879987964,-0.8292150889465568,0.0
2019-08-08,-0.0,-0.4571708272148801,-0.19168643397718288,1.0,-1.288339169396438,-0.8279679204789337,0.0
2019-08-09,-0.0,-0.5094223426530361,-0.23660549328735064,1.0,-1.4557622038838938,-0.9038058874245597,0.0
2019-08-12,-0.0,-0.49341723938064086,-0.2770141591454831,1.0,-1.4972675333278134,-0.8724020866109132,0.0
2019-08-13,-0.0,-0.4559579103127954,-0.2742817214024415,1.0,-1.4944716182333841,-0.8856508693328948,0.0
2019-08-14,-0.0,-0.4595978211901544,-0.2704263423024942,1.0,-1.4876520457058606,-0.877871974444035,0.0
2019-08-15,-0.0,-0.4838580308802887,-0.28999398435933427,1.0,-1.4444355323841989,-0.7921796671345499,0.0
2019-08-16,-0.0,-0.47539797395079597,-0.2977568740955137,1.0,-1.4569866538028622,-0.7897973950795948,0.0
2019-08-19,-0.0,-0.4521951414735662,-0.3059590987313403,1.0,-1.467242966342498,-0.7766838756153199,0.0
2019-08-20,-0.0,-0.458275076898494,-0.31510406263731877,1.0,-1.4621899093196982,-0.759117964287141,0.0
2019-08-21,-0.0,-0.46585530764029753,-0.28791313685717695,1.0,-1.4690768802449985,-0.7544048045181562,0.0
2019-08-22,-0.0,-0.46538461538461545,-0.2914353687549564,1.0,-1.4670896114195084,-0.7411974623314831,0.0
2019-08-23,-0.0,-0.46414974619289345,-0.2921954314720812,1.0,-1.467044733502538,-0.7423461294416244,0.0
2019-08-26,-0.0,-0.45262752646775745,-0.29717035611164583,1.0,-1.4180558229066411,-0.6820019249278153,0.0
2019-08-27,-0.0,-0.44541989141735017,-0.2925570829001579,1.0,-1.417465634746448,-0.6950059681952947,0.0
2019-08-28,-0.0,-0.45676197836166926,-0.28044822256568785,1.0,-1.4188176197836169,-0.7079598145285936,0.0
2019-08-29,-0.0,-0.44985330450895616,-0.2869827053736875,1.0,-1.4224830142063,-0.7010500308832613,0.0
2019-08-30,-0.0,-0.43328457037265167,-0.29365568216815524,1.0,-1.43374653526332,-0.6889821373575609,0.0
2019-09-03,-0.0,-0.44455155394462864,-0.3041181460630832,1.0,-1.4364155163106347,-0.6708953497339399,0.0
2019-09-04,-0.0,-0.4355740676462648,-0.3099618188129121,1.0,-1.4372710092946122,-0.6738786686721431,0.0
2019-09-05,-0.0,-0.4578002158162479,-0.307037151225528,1.0,-1.4494758748265764,-0.6395483274240789,0.0
2019-09-06,-0.0,-0.45118155619596545,-0.31704130643611916,1.0,-1.4569452449567724,-0.6172910662824207,0.0
