Date,IWF,IWM,MTUM,OIA,SPY,VLUE,VXX
2018-11-16,-0.042250108178277804,-0.24290783210731284,-0.0,1.0,-0.2568411942881869,-0.18887061877974903,0.0
2018-11-19,-0.042234992730042234,-0.24293775531399295,-0.0,1.0,-0.2568718410302569,-0.18889773592743891,0.0
2018-11-20,-0.0275002149797919,-0.23869636254192103,-0.0,1.0,-0.2579929486628257,-0.19566600739530482,0.0
2018-11-21,-0.02928377617365484,-0.23522585709653746,-0.0,1.0,-0.25602825986791583,-0.1859758698953907,0.0
2018-11-23,-0.029868048689010877,-0.2301817313921375,-0.0,1.0,-0.2581915510245832,-0.1865389205223499,0.0
2018-11-26,-0.02961776384178865,-0.23145481501678564,-0.0,1.0,-0.25735757741006454,-0.1856819072612941,0.0
2018-11-27,-0.024736601007787448,-0.2336573861997591,-0.0,1.0,-0.25513649242462805,-0.183081386471217,0.0
2018-11-28,-0.026405219873581184,-0.22809760076123153,-0.0,1.0,-0.2590226330456059,-0.18566913613810915,0.0
2018-11-29,-0.029384662639500358,-0.2303846285109723,-0.0,1.0,-0.2603665403911129,-0.1862905702877035,0.0
2018-11-30,-0.029460934834527462,-0.23045035823950866,-0.0,1.0,-0.2608495394063459,-0.18515864892528144,0.0
2018-12-03,-0.02883156297420334,-0.23055020374759172,-0.0,1.0,-0.2606946173125778,-0.18494143322364495,0.0
2018-12-04,-0.026431268496785384,-0.23121406946287038,-0.0,1.0,-0.25921012348198796,-0.1839813586420383,0.0
2018-12-06,-0.02560573143833231,-0.20272309656876564,-0.0,1.0,-0.25944045506558977,-0.1706330121560888,0.0
2018-12-07,-0.023578800650449674,-0.2032821159526101,-0.0,1.0,-0.26009690372681116,-0.17235257027179507,0.0
2018-12-10,-0.015474428547936195,-0.20330537740503207,-0.0,1.0,-0.25979279723729654,-0.16589376747245518,0.0
2018-12-11,-0.015345394736842105,-0.20345394736842107,-0.0,1.0,-0.25970394736842106,-0.16623355263157893,0.0
2018-12-12,-0.016340030606703856,-0.20346875977028517,-0.0,1.0,-0.26033799015978015,-0.16539138733935596,0.0
2018-12-13,-0.01598500172677488,-0.2012926143371651,-0.0,1.0,-0.2628973637903531,-0.16435607742529643,0.0
2018-12-14,-0.017016589119247652,-0.19865840224914916,-0.0,1.0,-0.2641434983476645,-0.16429640103250415,0.0
2018-12-17,-0.010513559544084896,-0.19807087645748725,-0.0,1.0,-0.2585975370103498,-0.1704605004585353,0.0
2018-12-18,-0.008169055422393974,-0.1951279166462848,-0.0,1.0,-0.2573333985553327,-0.16991961388576365,0.0
2018-12-19,-0.008576972622172942,-0.19505275001222955,-0.0,1.0,-0.2571135062859752,-0.16987623722014772,0.0
2018-12-20,-0.007455413702368191,-0.18846441217555143,-0.0,1.0,-0.26082578046324273,-0.1675275314296852,0.0
2018-12-21,-0.0064413802032757175,-0.18770635074771802,-0.0,1.0,-0.2608435294879265,-0.16346216093739888,0.0
2018-12-24,-0.007283876514770533,-0.19071102963840175,-0.0,1.0,-0.26281978489041735,-0.16142952160018167,0.0
2018-12-26,-0.008864934438098302,-0.1961225967339715,-0.0,1.0,-0.2499074893411632,-0.15398600273509774,0.0
2018-12-27,-0.0,-0.18125585754451734,-0.0,1.0,-0.21743205248359887,-0.1633239612621056,0.0
2018-12-28,-0.0,-0.18331980266033848,-0.0,1.0,-0.21640229813276715,-0.16152501092862048,0.0
2018-12-31,-0.0,-0.18222000093710466,-0.0,1.0,-0.21722085994970872,-0.1624158558108298,0.0
2019-01-02,-0.0,-0.18518925883443582,-0.0,1.0,-0.22211397954213347,-0.16397718523639676,0.0
2019-01-03,-0.0,-0.18724559023066484,-0.0,1.0,-0.21734877409990216,-0.17314063929822346,0.0
2019-01-04,-0.0,-0.19024964672633066,-0.0,1.0,-0.20372114931700425,-0.17613440100486732,0.0
2019-01-07,-0.0,-0.1779591584349735,-0.0,1.0,-0.20031226329051308,-0.16758645210159379,0.0
2019-01-08,-0.0,-0.1850016312706822,-0.0,1.0,-0.19826929948576136,-0.1703357310423043,0.0
2019-01-09,-0.0,-0.19411507055032381,-0.0,1.0,-0.20146732159058908,-0.16872633983042892,0.0
2019-01-10,-0.0,-0.1925596960077562,-0.0,1.0,-0.2031775320958889,-0.16800888207790582,0.0
2019-01-11,-0.0,-0.18451596712466276,-0.0,1.0,-0.20649036953384778,-0.17748917748917747,0.0
2019-01-14,-0.0,-0.1847737782777153,-0.0,1.0,-0.2051774778152731,-0.17235345581802275,0.0
2019-01-15,-0.0,-0.182738977760437,-0.0,1.0,-0.20603979711275847,-0.17190792040577446,0.0
2019-01-16,-0.0,-0.18353807970279257,-0.0,1.0,-0.20573497962942727,-0.17169036729469428,0.0
2019-01-17,-0.0,-0.1840203530568606,-0.0,1.0,-0.2054971983330472,-0.17128408434656386,0.0
2019-01-18,-0.0,-0.18482870870306897,-0.0,1.0,-0.2066763697826189,-0.17351362348780067,0.0
2019-01-22,-0.0,-0.16697313539938108,-0.0,1.0,-0.20186572184598828,-0.12613057062983063,0.0
2019-01-23,-0.0,-0.16130909742120345,-0.0,1.0,-0.2049755253104107,-0.12608942215854824,0.0
2019-01-24,-0.0,-0.1464288875121692,-0.0,1.0,-0.2168480986517981,-0.11177980352243562,0.0
2019-01-25,-0.0,-0.13636495503336232,-0.0,1.0,-0.23098346388163618,-0.0831737742964897,0.0
2019-01-28,-0.0,-0.1267857142857143,-0.0,1.0,-0.24478803716608596,-0.08022648083623693,0.0
2019-01-29,-0.0,-0.11858196041936281,-0.0,1.0,-0.24540867516831222,-0.09009611609544721,0.0
2019-01-30,-0.0,-0.11667152433692801,-0.0,1.0,-0.2447537161177499,-0.09587583794812007,0.0
2019-01-31,-0.0,-0.12650028576871783,-0.0,1.0,-0.20754136319005817,-0.13143895540542522,0.0
2019-02-01,-0.0,-0.12776289843129174,-0.0,1.0,-0.21376225093445564,-0.13005856903199223,0.0
2019-02-04,-0.0,-0.12678574066687348,-0.0,1.0,-0.2107727991254118,-0.13978637592518725,0.0
2019-02-05,-0.0,-0.12524383755985105,-0.0,1.0,-0.20931607258970267,-0.14325826092096708,0.0
2019-02-06,-0.0,-0.1282797541661742,-0.0,1.0,-0.2112338967025174,-0.13785309065122325,0.0
2019-02-07,-0.0,-0.12829151520524867,-0.0,1.0,-0.21485356266808522,-0.1345272926086828,0.0
2019-02-08,-0.0,-0.1301558203483043,-0.0,1.0,-0.22057301676473196,-0.12764258892404126,0.0
2019-02-11,-0.0,-0.13245130900875626,-0.0,1.0,-0.22123946074450332,-0.12291245219497068,0.0
2019-02-12,-0.0,-0.13422064477965098,-0.0,1.0,-0.22126589766341317,-0.12336586808636497,0.0
2019-02-13,-0.0,-0.1392828590886211,-0.0,1.0,-0.2195984958398721,-0.1215764071891748,0.0
2019-02-14,-0.0,-0.13985972420351878,-0.0,1.0,-0.22907750832144555,-0.11703518782691393,0.0
2019-02-15,-0.0,-0.13959605867403807,-0.0,1.0,-0.229345936064916,-0.11721432074546347,0.0
2019-02-19,-0.0,-0.12585212375458837,-0.0,1.0,-0.25194396584013784,-0.12044347891227808,0.0
2019-02-20,-0.0,-0.12924806402834843,-0.0,1.0,-0.2553191489361702,-0.14282659498098393,0.0
2019-02-21,-0.0,-0.14370737944471504,-0.0,1.0,-0.24952812956648807,-0.12894240136385776,0.0
2019-02-22,-0.0,-0.1451052679686786,-0.0,1.0,-0.24662563602571524,-0.1316839828158801,0.0
2019-02-25,-0.0,-0.1487433171511092,-0.0,1.0,-0.2545474098199471,-0.13299637436244083,0.0
2019-02-26,-0.0,-0.15049237245172292,-0.0,1.0,-0.2537292796460449,-0.1320418478177377,0.0
2019-02-27,-0.0,-0.14365347007283533,-0.0,1.0,-0.26213024129594553,-0.13407554549514172,0.0
2019-02-28,-0.0,-0.13791715060007742,-0.0,1.0,-0.25945025164537355,-0.15121951219512195,0.0
2019-03-01,-0.0,-0.13997801959661316,-0.0,1.0,-0.2580839899075894,-0.149869201120691,0.0
2019-03-04,-0.0,-0.14210770659238625,-0.0,1.0,-0.252940266171464,-0.15246053853296193,0.0
2019-03-05,-0.0,-0.13723361354964794,-0.0,1.0,-0.2608803548717312,-0.15289884294444273,0.0
2019-03-06,-0.0,-0.13322537448226462,-0.0,1.0,-0.2740182491980941,-0.14985518981034537,0.0
2019-03-07,-0.0,-0.14509510212360938,-0.0,1.0,-0.2639298475557428,-0.15128961288208587,0.0
2019-03-08,-0.0,-0.1398421036077124,-0.0,1.0,-0.28174440914666754,-0.1510867172018998,0.0
2019-03-11,-0.0,-0.13847714770367317,-0.0,1.0,-0.28472233231344823,-0.1620983211528401,0.0
2019-03-12,-0.0,-0.12003390697971979,-0.0,1.0,-0.29380717804363127,-0.18554475081568678,0.0
2019-03-13,-0.0,-0.12669668703763268,-0.0,1.0,-0.2962045673850113,-0.18533290447089096,0.0
2019-03-14,-0.0,-0.12923136271578745,-0.0,1.0,-0.2930530105763976,-0.18507088436686275,0.0
2019-03-15,-0.0,-0.12463310002257848,-0.0,1.0,-0.298713027771506,-0.18941715317872465,0.0
2019-03-18,-0.0,-0.1360676339540729,-0.0,1.0,-0.30492402604821206,-0.1911018263126112,0.0
2019-03-19,-0.0,-0.1351585911018684,-0.0,1.0,-0.30637475642306244,-0.1959586697014852,0.0
2019-03-20,-0.0,-0.1310543183499055,-0.0,1.0,-0.3087846166488618,-0.20368148574246034,0.0
2019-03-21,-0.0,-0.13056989706994637,-0.0,1.0,-0.3290637640172317,-0.18461639646157388,0.0
2019-03-22,-0.0,-0.1262000926968152,-0.0,1.0,-0.3457591207044958,-0.18334105806793352,0.0
2019-03-25,-0.0,-0.09830814717477004,-0.0,1.0,-0.36020039421813405,-0.1840670170827858,0.0
2019-03-26,-0.0,-0.10187017613299029,-0.0,1.0,-0.3597038063196781,-0.18759482815489148,0.0
2019-03-27,-0.0,-0.09905932356962817,-0.0,1.0,-0.36309121760761764,-0.18528525065484916,0.0
2019-03-28,-0.0,-0.10024905573240529,-0.0,1.0,-0.36162562470105064,-0.18748453710270663,0.0
2019-03-29,-0.0,-0.10629009855149152,-0.0,1.0,-0.36242476354256237,-0.18481711753422844,0.0
2019-04-01,-0.0,-0.11695343120972564,-0.0,1.0,-0.36740184680794524,-0.17642662592174319,0.0
2019-04-02,-0.0,-0.1216231884057971,-0.0,1.0,-0.3728364389233954,-0.16187163561076603,0.0
2019-04-03,-0.0,-0.12190394141718718,-0.0,1.0,-0.37611623784356935,-0.15873357742838684,0.0
2019-04-04,-0.0,-0.12099956886545284,-0.0,1.0,-0.37573375783504126,-0.16147647000298476,0.0
2019-04-05,-0.0,-0.12088349417968361,-0.0,1.0,-0.3777070274931184,-0.15961927503067685,0.0
2019-04-08,-0.0,-0.12110456920142633,-0.0,1.0,-0.3772286259225475,-0.16017911932996104,0.0
2019-04-09,-0.0,-0.11756103235670483,-0.0,1.0,-0.38665182058398284,-0.15764545560301133,0.0
2019-04-10,-0.0,-0.10459073191857947,-0.0,1.0,-0.40588666422360664,-0.15524536096212146,0.0
2019-04-11,-0.0,-0.09885760846068145,-0.0,1.0,-0.4064885178841645,-0.15752365432263,0.0
2019-04-12,-0.0,-0.09819289137380191,-0.0,1.0,-0.4062333599574015,-0.1595780085197018,0.0
2019-04-15,-0.0,-0.0984485284325476,-0.0,1.0,-0.4056964975362898,-0.16050739113064322,0.0
2019-04-16,-0.0,-0.10179241350562734,-0.0,1.0,-0.404268445185494,-0.1613005418924552,0.0
2019-04-17,-0.0,-0.10189004598322964,-0.0,1.0,-0.4473559642953746,-0.14133080876386256,0.0
2019-04-18,-0.0,-0.11975751366120219,-0.0,1.0,-0.4545935792349727,-0.13329918032786886,0.0
2019-04-22,-0.0,-0.12659163158346937,-0.0,1.0,-0.45677463699630555,-0.1349944153277773,0.0
2019-04-23,-0.0,-0.13841146281817243,-0.0,1.0,-0.45065959425481356,-0.1331243757103985,0.0
2019-04-24,-0.0,-0.1273386985830238,-0.0,1.0,-0.4527101389462099,-0.1395824735176778,0.0
2019-04-25,-0.0,-0.14307840572726646,-0.0,1.0,-0.45188270117711843,-0.12597232739037653,0.0
2019-04-26,-0.0,-0.13421940637697127,-0.0,1.0,-0.46164176020935194,-0.12580056469940085,0.0
2019-04-29,-0.0,-0.1286339211904106,-0.0,1.0,-0.46114632130063377,-0.1324572885092312,0.0
2019-04-30,-0.0,-0.1274693856461308,-0.0,1.0,-0.46368474535402426,-0.13117238766125283,0.0
2019-05-01,-0.0,-0.12401055408970976,-0.0,1.0,-0.468208391536034,-0.13230551675375515,0.0
2019-05-02,-0.0,-0.12468548581670286,-0.0,1.0,-0.4590528383827939,-0.13962706373005204,0.0
2019-05-03,-0.0,-0.12320240024830155,-0.0,1.0,-0.4600648342932027,-0.1410490740421423,0.0
2019-05-06,-0.0,-0.1257495377490539,-0.0,1.0,-0.45962432390399,-0.14264977794674177,0.0
2019-05-07,-0.0,-0.1290127405051256,-0.0,1.0,-0.45853717565301566,-0.1411309143084343,0.0
2019-05-08,-0.0,-0.13257588838622786,-0.0,1.0,-0.44559173947577446,-0.14853057982525814,0.0
2019-05-09,-0.0,-0.1325272109430252,-0.0,1.0,-0.44976109568247297,-0.14265261414796543,0.0
2019-05-10,-0.0,-0.132087184439233,-0.0,1.0,-0.45157952821078773,-0.1407090633190785,0.0
2019-05-13,-0.0,-0.13098358394261278,-0.0,1.0,-0.45187267209270243,-0.14151951993378398,0.0
2019-05-14,-0.0,-0.1100380150005137,-0.0,1.0,-0.45635124490564744,-0.14599815062159663,0.0
2019-05-15,-0.0,-0.11058565504951852,-0.0,1.0,-0.4640690860491416,-0.1387889380076077,0.0
2019-05-16,-0.0,-0.11418673310920353,-0.0,1.0,-0.45886308172773355,-0.13352219396897452,0.0
2019-05-17,-0.0,-0.10651543578372846,-0.0,1.0,-0.4526692819375746,-0.1464096878731025,0.0
2019-05-20,-0.0,-0.10337894252560192,-0.0,1.0,-0.45406989622914784,-0.14650604052004704,0.0
2019-05-21,-0.0,-0.10808190754787578,-0.0,1.0,-0.44775332494302533,-0.14490288785332836,0.0
2019-05-22,-0.0,-0.10519337016574584,-0.0,1.0,-0.45081172970675726,-0.1439354016149596,0.0
2019-05-23,-0.0,-0.10799246090367277,-0.0,1.0,-0.4540267943558658,-0.13597541303720306,0.0
2019-05-24,-0.0,-0.09708984408065142,-0.0,1.0,-0.45795594982139526,-0.13788958675447355,0.0
2019-05-28,-0.0,-0.09390704049000863,-0.0,1.0,-0.4577756721544475,-0.14031911473579128,0.0
2019-05-29,-0.0,-0.09864290054689083,-0.0,1.0,-0.45981027614610764,-0.129481466477618,0.0
2019-05-30,-0.0,-0.09793275553906855,-0.0,1.0,-0.45870569588237275,-0.1295315819647253,0.0
2019-05-31,-0.0,-0.09775019394879751,-0.0,1.0,-0.46028265929099066,-0.12846156440786588,0.0
2019-06-03,-0.0,-0.1018431477875512,-0.0,1.0,-0.4648324716309675,-0.11198213926005507,0.0
2019-06-04,-0.0,-0.09995970043993688,-0.0,1.0,-0.47434261342647016,-0.10482923061423247,0.0
2019-06-05,-0.0,-0.1004845235518407,-0.0010323182204165905,1.0,-0.4775970295875722,-0.08591551640886462,0.0
2019-06-06,-0.0,-0.09680427650751887,-0.0025645722659827807,1.0,-0.48137354493830037,-0.08454761944412065,0.0
2019-06-07,-0.0,-0.09939553394501524,-0.007843071953108087,1.0,-0.47281567948312325,-0.08514145837843239,0.0
2019-06-10,-0.0,-0.09996007585587384,-0.005406394517084206,1.0,-0.4713377915294274,-0.08681837841434607,0.0
2019-06-11,-0.0,-0.09951848581282594,-0.013395758009963512,1.0,-0.4703843782802113,-0.08282377247205051,0.0
2019-06-12,-0.0,-0.10215125378800494,-0.014019780878484133,1.0,-0.4671317726198009,-0.08175430417263312,0.0
2019-06-13,-0.0,-0.10739542331042766,-0.018513576622856763,1.0,-0.46072119554339847,-0.08127626926412704,0.0
2019-06-14,-0.0,-0.10520524192203809,-0.020790956684117512,1.0,-0.46235286271632936,-0.07892894061155757,0.0
2019-06-17,-0.0,-0.10491246189468774,-0.02052272992287318,1.0,-0.4587296563442222,-0.08164115207142976,0.0
2019-06-18,-0.0,-0.10114081105837287,-0.020834374219335497,1.0,-0.4595719876759097,-0.0838704305104505,0.0
2019-06-19,-0.0,-0.0963130423218857,-0.027195053027028824,1.0,-0.4577113600851092,-0.08106984939658898,0.0
2019-06-20,-0.0,-0.1008649367930805,-0.02183965402528277,1.0,-0.4587990685296075,-0.08183632734530939,0.0
2019-06-21,-0.0,-0.10135495039616486,-0.02228843464944404,1.0,-0.4586190824955057,-0.08229575870563953,0.0
2019-06-24,-0.0,-0.09604133677806484,-0.020685057088090673,1.0,-0.46227185598799897,-0.0878073172764397,0.0
2019-06-25,-0.0,-0.09331288241276404,-0.0205565095613611,1.0,-0.46416365182307734,-0.08916156782981279,0.0
2019-06-26,-0.0,-0.09276493545481838,-0.018045965509189767,1.0,-0.45752026418492947,-0.09950298542312952,0.0
2019-06-27,-0.0,-0.09002855663733071,-0.017284280489637784,1.0,-0.4565221021693025,-0.10614385197307996,0.0
2019-06-28,-0.0,-0.08726320704375667,-0.01979389007470651,1.0,-0.45544290288153677,-0.10505602988260405,0.0
2019-07-01,-0.0,-0.08291561891122251,-0.02234841546070709,1.0,-0.45872537427767324,-0.10131725757298207,0.0
2019-07-02,-0.0,-0.0848993846665558,-0.020555463163146517,1.0,-0.4560452353234659,-0.10156327956095128,0.0
2019-07-03,-0.0,-0.0850964891885608,-0.021390374331550804,1.0,-0.4522868435911915,-0.10196964161158535,0.0
2019-07-05,-0.0,-0.07827905587092919,-0.023204860073697837,1.0,-0.45267735617302396,-0.10568336487069682,0.0
2019-07-08,-0.0,-0.07929632395651813,-0.021691145962990623,1.0,-0.4517467430088789,-0.1068790971703593,0.0
2019-07-09,-0.0,-0.07734027731705699,-0.021810522125655145,1.0,-0.45165196045909906,-0.10779207855105155,0.0
2019-07-10,-0.0,-0.08235021208907742,-0.02286585365853659,1.0,-0.4450225344644751,-0.10672388653234359,0.0
2019-07-11,-0.0,-0.08331677594542684,-0.021657063381680903,1.0,-0.4438704549970196,-0.10687793893635339,0.0
2019-07-12,-0.0,-0.08320776274610456,-0.021046182378168937,1.0,-0.4407610405524003,-0.11086088986769552,0.0
2019-07-15,-0.0,-0.09538945451535469,-0.02941809452859863,1.0,-0.42964986342190215,-0.10103468255939078,0.0
2019-07-16,-0.0,-0.0972483420766109,-0.05417532746049028,1.0,-0.41840707380646014,-0.07984427067867629,0.0
2019-07-17,-0.0,-0.1045470288456781,-0.052067356060231225,1.0,-0.4186499101149539,-0.07400260584170336,0.0
2019-07-18,-0.0,-0.10451052345768402,-0.04971284701081144,1.0,-0.42123451101713044,-0.0701015320311343,0.0
2019-07-19,-0.0,-0.10639976333694903,-0.05548433750780659,1.0,-0.4125825855438319,-0.06901028826874404,0.0
2019-07-22,-0.0,-0.09604129677122378,-0.04948379035970276,1.0,-0.4138883408956401,-0.08458275794042218,0.0
2019-07-23,-0.0,-0.09447462133022631,-0.04842706401693553,1.0,-0.41237671693716466,-0.08576070367756865,0.0
2019-07-24,-0.0,-0.09490475097544182,-0.052493524377848454,1.0,-0.4098986852027935,-0.08208465851339389,0.0
2019-07-25,-0.0,-0.08954491957630444,-0.057015823198639994,1.0,-0.4088694913037793,-0.0792140708774683,0.0
2019-07-26,-0.0,-0.08112693518654464,-0.05709717939933767,1.0,-0.41167066346922465,-0.08145320478311228,0.0
2019-07-29,-0.0,-0.07096112521976948,-0.05577261183824965,1.0,-0.4111642899003712,-0.0900403724685811,0.0
2019-07-30,-0.0,-0.06816996871741397,-0.05709071949947863,1.0,-0.4101766162669447,-0.09384775808133472,0.0
2019-07-31,-0.0,-0.07808272759868314,-0.05608070667231657,1.0,-0.40661364451253296,-0.08898595130219368,0.0
2019-08-01,-0.0,-0.08473583124450665,-0.05493342882255282,1.0,-0.4040007812754321,-0.08398710895536964,0.0
2019-08-02,-0.0,-0.07879507104073868,-0.06305881587931202,1.0,-0.398429625776246,-0.08536268166596223,0.0
2019-08-05,-0.0,-0.07850858003986194,-0.06445967624325508,1.0,-0.3981494984849222,-0.07928637402168101,0.0
2019-08-06,-0.0,-0.07928049034199112,-0.06620577080032646,1.0,-0.37188535215324786,-0.08296125594123577,0.0
2019-08-07,-0.0,-0.08070287539936102,-0.06365814696485622,1.0,-0.3696485623003195,-0.08343450479233226,0.0
2019-08-08,-0.0,-0.08456791107850799,-0.0666432774650358,1.0,-0.36504696445372925,-0.07847608719919626,0.0
2019-08-09,-0.0,-0.08042107937314429,-0.06470205300011114,1.0,-0.3588383798288373,-0.08381892951842619,0.0
2019-08-12,-0.0,-0.078590099009901,-0.06650297029702971,1.0,-0.3621861386138614,-0.07689504950495049,0.0
2019-08-13,-0.0,-0.0739709998260622,-0.06584336111067188,1.0,-0.36373555130374285,-0.07768694359671732,0.0
2019-08-14,-0.0,-0.07883503709420825,-0.06642304723801723,1.0,-0.3548127963205065,-0.07503898435900262,0.0
2019-08-15,-0.0,-0.08789773257441448,-0.06852041927156231,1.0,-0.33927405057385457,-0.059469378868464436,0.0
2019-08-16,-0.0,-0.0881689658926544,-0.06880569855514254,1.0,-0.33869387374216525,-0.05962953170443411,0.0
2019-08-19,-0.0,-0.07768280808049584,-0.06878004296820663,1.0,-0.34062350268164887,-0.05853258937541539,0.0
2019-08-20,-0.0,-0.07550164904601916,-0.07423789415282186,1.0,-0.334016582930062,-0.05740837777024319,0.0
2019-08-21,-0.0,-0.08103371408366258,-0.060986671176226415,1.0,-0.34192199486525127,-0.05340753608928928,0.0
2019-08-22,-0.0,-0.08229787365082297,-0.059694828090596945,1.0,-0.35051657505350514,-0.04720772322047208,0.0
2019-08-23,-0.0,-0.07816517693155381,-0.06351781559936329,1.0,-0.34077690706501773,-0.048089873882698655,0.0
2019-08-26,-0.0,-0.0723026594777973,-0.06407887562852124,1.0,-0.3360392560731811,-0.04210335009389956,0.0
2019-08-27,-0.0,-0.07129033233541988,-0.06549941032386827,1.0,-0.3338020502585503,-0.041398288427227925,0.0
2019-08-28,-0.0,-0.059784315778452515,-0.07495101485259584,1.0,-0.3234964177273883,-0.03749794337167387,0.0
2019-08-29,-0.0,-0.058395147001411456,-0.07205922099762756,1.0,-0.325234992041803,-0.04585723294993844,0.0
2019-08-30,-0.0,-0.05554389856419172,-0.07219507808518928,1.0,-0.3274931806600522,-0.04352387518359761,0.0
2019-09-03,-0.0,-0.05756053677187195,-0.07261413899092885,1.0,-0.3304145738061324,-0.03877352125346727,0.0
2019-09-04,-0.0,-0.04355844778983986,-0.08144904936124274,1.0,-0.32702573022251546,-0.04738199484196006,0.0
2019-09-05,-0.0,-0.044284474243467334,-0.07813762758538119,1.0,-0.32973150947349517,-0.044434134514651745,0.0
2019-09-06,-0.0,-0.04113640437354365,-0.08400549680348927,1.0,-0.3392035609726952,-0.029336201230806002,0.0
2019-09-09,-0.0,-0.04324057893085988,-0.08447969410464369,1.0,-0.3392929157144777,-0.02663141700646741,0.0
