Date,IWF,IWM,MTUM,MVF,SPY,VLUE,VXX
2019-02-27,-0.0,-0.06344709623967715,-0.0,1.0,-0.16692947056150947,-0.10592778683486115,0.0
2019-02-28,-0.0,-0.0657188626351622,-0.0,1.0,-0.16861567213990122,-0.10061407021759446,0.0
2019-03-01,-0.0,-0.06490349295398383,-0.0,1.0,-0.1673679289387564,-0.10347959660722633,0.0
2019-03-04,-0.0,-0.06555778223112892,-0.0,1.0,-0.1676686706746827,-0.10277889111556446,0.0
2019-03-05,-0.0,-0.06385540556811645,-0.0,1.0,-0.17085635543901426,-0.10313457396283464,0.0
2019-03-06,-0.0,-0.06195636198442072,-0.0,1.0,-0.1705703940248253,-0.10360354341755407,0.0
2019-03-07,-0.0,-0.05896720633183401,-0.0,1.0,-0.17363159510430712,-0.1021048276230263,0.0
2019-03-08,-0.0,-0.05561643103402197,-0.0,1.0,-0.1802790175588636,-0.10038217922334769,0.0
2019-03-11,-0.0,-0.05433099492372116,-0.0,1.0,-0.18650275357830529,-0.10565931032625525,0.0
2019-03-12,-0.0,-0.04409448818897638,-0.0,1.0,-0.19256041270703228,-0.12092044528916643,0.0
2019-03-13,-0.0,-0.0475266731328807,-0.0,1.0,-0.1979344544473436,-0.12062676739388806,0.0
2019-03-14,-0.0,-0.047752386936389335,-0.0,1.0,-0.1977571676387428,-0.12040540355957438,0.0
2019-03-15,-0.0,-0.04926263372458891,-0.0,1.0,-0.19625707953705984,-0.12252045199595064,0.0
2019-03-18,-0.0,-0.05162358996824006,-0.0,1.0,-0.19654199978096593,-0.12081097360639578,0.0
2019-03-19,-0.0,-0.05153338908462772,-0.0,1.0,-0.19682491808672525,-0.12257516142741592,0.0
2019-03-20,-0.0,-0.04178794178794178,-0.0,1.0,-0.20579348579348578,-0.1384199584199584,0.0
2019-03-21,-0.0,-0.041642984875999836,-0.0,1.0,-0.2023926695038607,-0.1422155066054868,0.0
2019-03-22,-0.0,-0.04102177974845924,-0.0,1.0,-0.20944532753283696,-0.14388298614016007,0.0
2019-03-25,-0.0,-0.029590888281564306,-0.0,1.0,-0.21372584381893098,-0.14397292010598894,0.0
2019-03-26,-0.0,-0.029429806217761048,-0.0,1.0,-0.20934058274083364,-0.15536037919977694,0.0
2019-03-27,-0.0,-0.02263672582397682,-0.0,1.0,-0.2137742735352297,-0.15660435182347532,0.0
2019-03-28,-0.0,-0.02231669919152495,-0.0,1.0,-0.21202955115695565,-0.15957624756063563,0.0
2019-03-29,-0.0,-0.023398980472993675,-0.0,1.0,-0.21191398089083263,-0.1574834953619878,0.0
2019-04-01,-0.0,-0.024866884112514292,-0.0,1.0,-0.21096428870117925,-0.1580524657801567,0.0
2019-04-02,-0.0,-0.027220171344988504,-0.0,1.0,-0.21420909660792645,-0.1516194190986975,0.0
2019-04-03,-0.0,-0.027978942677288173,-0.0,1.0,-0.2116873711770932,-0.1530137596791265,0.0
2019-04-04,-0.0,-0.0286032741205155,-0.0,1.0,-0.20986415882967605,-0.1547753396029258,0.0
2019-04-05,-0.0,-0.027129566345389367,-0.0,1.0,-0.21187563639406917,-0.15584506158202335,0.0
2019-04-08,-0.0,-0.026665550953237666,-0.0,1.0,-0.21160899822880494,-0.15636723707515726,0.0
2019-04-09,-0.0,-0.023804202056325434,-0.0,1.0,-0.21848457755923112,-0.1546574653553867,0.0
2019-04-10,-0.0,-0.019492850759606793,-0.0,1.0,-0.2168230563002681,-0.16002010723860588,0.0
2019-04-11,-0.0,-0.01923560472718129,-0.0,1.0,-0.21822702763110102,-0.15945855334842007,0.0
2019-04-12,-0.0,-0.019718467210367557,-0.0,1.0,-0.21711261311585295,-0.15966093173947044,0.0
2019-04-15,-0.0,-0.020789091315524758,-0.0,1.0,-0.21375880183301665,-0.16256845870124065,0.0
2019-04-16,-0.0,-0.020093405671458137,-0.0,1.0,-0.2127635773812853,-0.16543151182952065,0.0
2019-04-17,-0.0,-0.01981056843460134,-0.0,1.0,-0.22053247897925204,-0.15870839570771017,0.0
2019-04-18,-0.0,-0.024323039051135725,-0.0,1.0,-0.2238866510014546,-0.150469956361195,0.0
2019-04-22,-0.0,-0.0261294980164571,-0.0,1.0,-0.22465200386896003,-0.1510015840307274,0.0
2019-04-23,-0.0,-0.028458142346953125,-0.0,1.0,-0.2210989567222519,-0.1564776018672141,0.0
2019-04-24,-0.0,-0.02432071894965948,-0.0,1.0,-0.22288843642491052,-0.15698939830091976,0.0
2019-04-25,-0.0,-0.0232159419882515,-0.0,1.0,-0.22670676522667865,-0.1553866044576857,0.0
2019-04-26,-0.0,-0.023091932563134326,-0.0,1.0,-0.22965593722363378,-0.1510029900192316,0.0
2019-04-29,-0.0,-0.024545046057065825,-0.0,1.0,-0.23029937092788136,-0.14933441923163335,0.0
2019-04-30,-0.0,-0.02196768714644657,-0.0,1.0,-0.22830954085428334,-0.15340885164441825,0.0
2019-05-01,-0.0,-0.02170675508598404,-0.0,1.0,-0.2291643250533888,-0.15409688659098575,0.0
2019-05-02,-0.0,-0.02153241098391741,-0.0,1.0,-0.22035255284781236,-0.16270805534096497,0.0
2019-05-03,-0.0,-0.02049013411979496,-0.0,1.0,-0.2211782880415701,-0.1627273365634436,0.0
2019-05-06,-0.0,-0.020235069439568616,-0.0,1.0,-0.22116748346509765,-0.16283543734992204,0.0
2019-05-07,-0.0,-0.022467812964573224,-0.0,1.0,-0.2192925864632128,-0.1607388292053519,0.0
2019-05-08,-0.0,-0.023774103909955935,-0.0,1.0,-0.2161843545625509,-0.1634715244056474,0.0
2019-05-09,-0.0,-0.02310207862566492,-0.0,1.0,-0.2211259105390953,-0.15930048141026543,0.0
2019-05-10,-0.0,-0.02302834689868089,-0.0,1.0,-0.22211619421835532,-0.15816727476845355,0.0
2019-05-13,-0.0,-0.02239748519464481,-0.0,1.0,-0.2221364618709478,-0.15880322209436135,0.0
2019-05-14,-0.0,-0.004857079053148727,-0.0,1.0,-0.22994361322018758,-0.16089772219740955,0.0
2019-05-15,-0.0,-0.006538961311145577,-0.0,1.0,-0.2329435106397843,-0.15773148342205642,0.0
2019-05-16,-0.0,-0.008104067403484749,-0.0,1.0,-0.23215358604982603,-0.15699534714750799,0.0
2019-05-17,-0.0,-0.005538461538461539,-0.0,1.0,-0.22882517482517484,-0.16425174825174826,0.0
2019-05-20,-0.0,-0.0032425330892115896,-0.0,1.0,-0.2293952396259906,-0.1650058002208277,0.0
2019-05-21,-0.0,-0.0010195388332565186,-0.0,1.0,-0.23091856258990792,-0.16469043728439545,0.0
2019-05-22,-0.0,-0.0,-0.0,1.0,-0.23259190996802526,-0.163685614152669,0.0
2019-05-23,-0.0,-0.0,-0.0,1.0,-0.23287250384024577,-0.16358050551598938,0.0
2019-05-24,-0.0,-0.0,-0.0,1.0,-0.23149012017322768,-0.16101541503627476,0.0
2019-05-28,-0.0,-0.0,-0.0,1.0,-0.2316028471535429,-0.1613294145505704,0.0
2019-05-29,-0.0,-0.0003198086709864012,-0.0,1.0,-0.23273728412914707,-0.15741538974943686,0.0
2019-05-30,-0.0,-0.0,-0.0,1.0,-0.23083218888287763,-0.15624176342475063,0.0
2019-05-31,-0.0,-0.0026763922786776128,-0.0,1.0,-0.2303638784113601,-0.15369147992012425,0.0
2019-06-03,-0.0,-0.00629651620386352,-0.0,1.0,-0.23602270059789288,-0.1384819320362878,0.0
2019-06-04,-0.0,-0.003742163550498495,-0.0,1.0,-0.24132121848159296,-0.1358087768234417,0.0
2019-06-05,-0.0,-0.0002740101383751199,-0.0,1.0,-0.2512398958761474,-0.1185230853541581,0.0
2019-06-06,-0.0,-0.0029032744005149202,-0.0,1.0,-0.2460798948247764,-0.12048588762136919,0.0
2019-06-07,-0.0,-0.0063040469240362345,-0.0,1.0,-0.24389809371102797,-0.12024284285107376,0.0
2019-06-10,-0.0,-0.00650872168706066,-0.0,1.0,-0.2434398936680415,-0.12032228449279929,0.0
2019-06-11,-0.0,-0.006926727567004087,-0.0,1.0,-0.24718130195045676,-0.11752119167146736,0.0
2019-06-12,-0.0,-0.011272009215073226,-0.0,1.0,-0.24639350556744008,-0.11362514398551918,0.0
2019-06-13,-0.0,-0.019211227376342316,-0.0,1.0,-0.24592842822224054,-0.10807173656312653,0.0
2019-06-14,-0.0,-0.018524876065969982,-0.0,1.0,-0.24924129028714243,-0.1054640831628239,0.0
2019-06-17,-0.0,-0.018042121149756465,-0.0,1.0,-0.24622350277834948,-0.1077587981066063,0.0
2019-06-18,-0.0,-0.012870118822205756,-0.0,1.0,-0.24815455119233829,-0.11105622787519552,0.0
2019-06-19,-0.0,-0.010000958996068116,-0.0,1.0,-0.25247626484731417,-0.10751715917964735,0.0
2019-06-20,-0.0,-0.012327564928831965,-0.0,1.0,-0.2509804459314922,-0.10794504017771439,0.0
2019-06-21,-0.0,-0.013032443926195212,-0.0,1.0,-0.25055216407160985,-0.10823787639755814,0.0
2019-06-24,-0.0,-0.007240303900421779,-0.0,1.0,-0.24856086938601674,-0.11807053457348153,0.0
2019-06-25,-0.0,-0.0027896877748460865,-0.0,1.0,-0.2526110378188215,-0.11882970536499561,0.0
2019-06-26,-0.0,-0.0013887933997937436,-0.0,1.0,-0.24389137160536267,-0.12974905465795808,0.0
2019-06-27,-0.0,-0.0,-0.0,1.0,-0.2456367340197104,-0.13078786544073115,0.0
2019-06-28,-0.0,-0.0017463285847863154,-0.0,1.0,-0.2434272042241901,-0.12990209559430174,0.0
2019-07-01,-0.0,-0.0013747594171020072,-0.0,1.0,-0.2441160296948034,-0.12926862799010172,0.0
2019-07-02,-0.0,-0.003337041156840934,-0.0,1.0,-0.24021203257391613,-0.12971889204740522,0.0
2019-07-03,-0.0,-0.002782155828136778,-0.0,1.0,-0.24023847049955457,-0.12749948605495787,0.0
2019-07-05,-0.0,-0.0,-0.0,1.0,-0.2417942357504077,-0.12868831115435744,0.0
2019-07-08,-0.0,-0.0,-0.0,1.0,-0.24126540290856258,-0.12940499198157818,0.0
2019-07-09,-0.0,-0.0,-0.0,1.0,-0.2400016435654413,-0.1296362241823262,0.0
2019-07-10,-0.0,-0.0,-0.0,1.0,-0.24337705321607833,-0.12430761655976039,0.0
2019-07-11,-0.0,-0.0,-0.0,1.0,-0.24783037205354944,-0.12102006734744163,0.0
2019-07-12,-0.0,-0.0,-0.0,1.0,-0.2457064659596305,-0.1227505986999658,0.0
2019-07-15,-0.0,-0.0,-0.0,1.0,-0.24574508838176545,-0.12239369561648333,0.0
2019-07-16,-0.0,-0.0,-0.0,1.0,-0.25042764283270613,-0.11802942182689018,0.0
2019-07-17,-0.0,-0.0,-0.0,1.0,-0.2517084126484162,-0.11774694950767588,0.0
2019-07-18,-0.0,-0.0,-0.0,1.0,-0.2516619702897163,-0.1162284901376084,0.0
2019-07-19,-0.0,-0.0,-0.0,1.0,-0.25112652593057866,-0.11435945052844308,0.0
2019-07-22,-0.0,-0.0,-0.0,1.0,-0.24777770191848164,-0.11768962927561959,0.0
2019-07-23,-0.0,-0.0,-0.0,1.0,-0.24868534276699497,-0.11719230191359459,0.0
2019-07-24,-0.0,-0.0,-0.0,1.0,-0.24871703881640006,-0.11613528416225365,0.0
2019-07-25,-0.0,-0.0,-0.0,1.0,-0.24613514694635638,-0.11953731017152845,0.0
2019-07-26,-0.0,-0.0,-0.0,1.0,-0.25153634534579744,-0.1171591640091428,0.0
2019-07-29,-0.0,-0.0,-0.0,1.0,-0.24831120428604705,-0.1219084419232403,0.0
2019-07-30,-0.0,-0.0,-0.0,1.0,-0.2472229079239694,-0.12418058641213418,0.0
2019-07-31,-0.0,-0.0,-0.0,1.0,-0.24727701720211803,-0.12451644763916707,0.0
2019-08-01,-0.0,-0.0,-0.0,1.0,-0.24696838903276197,-0.12325125717652541,0.0
2019-08-02,-0.0,-0.0,-0.0,1.0,-0.24471522453450165,-0.12432913472070098,0.0
2019-08-05,-0.0,-0.0,-0.0,1.0,-0.2434532767820495,-0.12470926255301683,0.0
2019-08-06,-0.0,-0.0,-0.0,1.0,-0.23449288365074833,-0.12488615200576375,0.0
2019-08-07,-0.0,-0.0,-0.0,1.0,-0.22361764745771906,-0.13262718185886915,0.0
2019-08-08,-0.0,-0.0,-0.0,1.0,-0.22294254868984972,-0.13332067487658006,0.0
2019-08-09,-0.0,-0.0,-0.0,1.0,-0.22127584666007666,-0.13283863017779524,0.0
2019-08-12,-0.0,-0.0,-0.0,1.0,-0.22694076278063297,-0.125507167974033,0.0
2019-08-13,-0.0,-0.0,-0.0,1.0,-0.22517725716442458,-0.12278597039872753,0.0
2019-08-14,-0.0,-0.0,-0.0,1.0,-0.22232975777616473,-0.12186466650536333,0.0
2019-08-15,-0.0,-0.0,-0.0023703309141753777,1.0,-0.21981490112524135,-0.10947466542379652,0.0
2019-08-16,-0.0,-0.0,-0.0022646737537633547,1.0,-0.21883409266512135,-0.11106226520661817,0.0
2019-08-19,-0.0,-0.0,-0.003043391587480896,1.0,-0.2184596983188252,-0.10748886969233835,0.0
2019-08-20,-0.0,-0.0,-0.0019902345823161025,1.0,-0.21923097335739303,-0.10558857870714361,0.0
2019-08-21,-0.0,-0.0,-0.0,1.0,-0.2198527949074995,-0.10631920960148532,0.0
2019-08-22,-0.0,-0.0,-0.0,1.0,-0.21835514365644434,-0.10751362316534745,0.0
2019-08-23,-0.0,-0.0,-0.0,1.0,-0.2186265411639931,-0.10710592602412834,0.0
2019-08-26,-0.0,-0.0,-0.0,1.0,-0.21547441793050745,-0.10217016062087413,0.0
2019-08-27,-0.0,-0.0,-0.0,1.0,-0.21205580415898923,-0.1040800210581732,0.0
2019-08-28,-0.0,-0.0,-0.0,1.0,-0.21118624039913345,-0.10175277358366704,0.0
2019-08-29,-0.0,-0.0,-0.0,1.0,-0.21219121623395376,-0.10038589767148821,0.0
2019-08-30,-0.0,-0.0,-0.0006016768472133205,1.0,-0.20763083201444021,-0.09977371718572194,0.0
2019-09-03,-0.0,-0.0,-0.0,1.0,-0.20501906303859613,-0.10066851203843945,0.0
2019-09-04,-0.0,-0.0,-0.0007695317594887178,1.0,-0.20267379679144384,-0.10086083213773313,0.0
2019-09-05,-0.0,-0.0,-0.0029011526552702106,1.0,-0.2040434002029506,-0.09402076340644758,0.0
2019-09-06,-0.0,-0.0,-0.0086154245987915,1.0,-0.21170814112143463,-0.07912416347215906,0.0
2019-09-09,-0.0,-0.0,-0.008706386849457477,1.0,-0.2116821519069586,-0.07907218504320708,0.0
2019-09-10,-0.0,-0.0,-0.02080706998505426,1.0,-0.21395802196374034,-0.06486451361362013,0.0
2019-09-11,-0.0,-0.0,-0.027015437392795882,1.0,-0.21403139456312698,-0.058384011643016785,0.0
2019-09-12,-0.0,-0.0,-0.028362899664943764,1.0,-0.21435806862159426,-0.05595958546531259,0.0
2019-09-13,-0.0,-0.0,-0.01848132303839733,1.0,-0.21773267946577632,-0.06803005008347246,0.0
2019-09-16,-0.0,-0.0,-0.028606031883943495,1.0,-0.22212129589405366,-0.06570303963771837,0.0
2019-09-17,-0.0,-0.0,-0.030215808427305944,1.0,-0.21930447125621008,-0.06478195725889126,0.0
2019-09-18,-0.0,-0.0,-0.03232209048608008,1.0,-0.2197875864244591,-0.06233076579300192,0.0
2019-09-19,-0.0,-0.0,-0.035796797059595695,1.0,-0.21067209241270674,-0.06621160409556313,0.0
2019-09-20,-0.0,-0.0,-0.03283378389018661,1.0,-0.21261909136243143,-0.06684863914332957,0.0
2019-09-23,-0.0,-0.0,-0.030853922275378462,1.0,-0.2143652926141949,-0.06546955894881709,0.0
2019-09-24,-0.0,-0.0,-0.029283382925454522,1.0,-0.21552255239942852,-0.06599903000432567,0.0
