Date,IWF,IWM,MTUM,SPY,VLUE,VXX,YI
2019-09-03,-0.22632944228274968,-2.063035019455253,-1.8603112840466927,-4.290661478599222,-3.5298313878080414,0.0,1.0
2019-09-04,-0.20245478036175713,-2.045219638242894,-1.8767441860465117,-4.2771317829457365,-3.5183462532299745,0.0,1.0
2019-09-05,-0.22108495394063463,-2.067297850562948,-1.86489252814739,-4.216734902763562,-3.4241299897645856,0.0,1.0
2019-09-06,-0.2108142493638677,-2.037022900763359,-1.8940203562340967,-4.222773536895674,-3.3580152671755723,0.0,1.0
2019-09-09,-0.2538328387734916,-2.034990108803165,-1.8234421364985165,-4.041295746785361,-3.210311572700297,0.0,1.0
2019-09-10,-0.5197755576844122,-2.394142602983441,-1.8753250307923912,-4.193923634870672,-3.702340221705214,0.0,1.0
2019-09-11,-2.312899786780384,-3.360341151385928,-2.8328002842928215,-4.127043354655295,-4.135216773276475,0.0,1.0
2019-09-12,-2.3518618456556935,-3.354020507285483,-2.8958445763626552,-4.197697427594891,-4.189422558014032,0.0,1.0
2019-09-13,-2.403698860452083,-3.4550719222865682,-3.032691948440127,-4.42181954044461,-4.3678311227349145,0.0,1.0
2019-09-16,-2.4273536654669448,-3.490812653911726,-3.0888425838226943,-4.500473574540633,-4.435499147565827,0.0,1.0
2019-09-17,-2.4258663131982576,-3.4906267752319637,-3.0871047150160953,-4.499147888657451,-4.433061920090892,0.0,1.0
2019-09-18,-2.425033087540178,-3.4864813764416716,-3.070523728493099,-4.488372093023256,-4.43694460200416,0.0,1.0
2019-09-19,-2.424288425047439,-3.4984819734345356,-3.085578747628084,-4.509297912713473,-4.457495256166983,0.0,1.0
2019-09-20,-2.457656279870006,-3.532785318294781,-3.125597400114701,-4.529535461670808,-4.471038042439304,0.0,1.0
2019-09-23,-2.41371557054525,-3.4794828555368182,-3.0717631628255573,-4.401161701330335,-4.370807569795765,0.0,1.0
2019-09-24,-2.416572717023675,-3.487598647125141,-3.082299887260428,-4.417888012025554,-4.385569334836528,0.0,1.0
2019-09-25,-2.4113674732695554,-3.465578690677171,-3.088351153629713,-4.418495591821422,-4.374601388107297,0.0,1.0
2019-09-26,-2.5829587649013095,-3.5266757865937075,-3.3777604064881763,-4.5915575532538595,-4.463552863005667,0.0,1.0
2019-09-27,-2.626925385077015,-3.5765153030606123,-3.481496299259852,-4.730146029205842,-4.588917783556711,0.0,1.0
2019-09-30,-2.6363996827914353,-3.4577716098334657,-3.503766851704996,-4.685567010309279,-4.54203013481364,0.0,1.0
2019-10-01,-2.6242138364779874,-3.4015330188679243,-3.493710691823899,-4.636202830188679,-4.498624213836478,0.0,1.0
2019-10-02,-2.7353177795655674,-3.484714400643604,-3.63917940466613,-4.7228479485116655,-4.5303700724054705,0.0,1.0
2019-10-03,-2.725226130653266,-3.55035175879397,-3.6255276381909547,-4.706733668341708,-4.492663316582914,0.0,1.0
2019-10-04,-2.773673469387755,-3.624081632653061,-3.697755102040816,-4.76265306122449,-4.5502040816326526,0.0,1.0
2019-10-07,-2.7502021018593372,-3.6044866612772837,-3.640662894098625,-4.703718674211802,-4.511317704122877,0.0,1.0
2019-10-08,-2.744321608040201,-3.590954773869347,-3.621708542713568,-4.663718592964824,-4.4799999999999995,0.0,1.0
2019-10-09,-2.7555421201128576,-3.6108424022571546,-3.629181781539702,-4.680370818218461,-4.4770253929866985,0.0,1.0
2019-10-10,-2.825802494377428,-3.700674708648538,-3.718871396442445,-4.668574933551421,-4.531793089347782,0.0,1.0
2019-10-11,-2.8669686985172986,-3.7267298187808895,-3.809514003294893,-4.652388797364086,-4.537685337726524,0.0,1.0
2019-10-14,-2.8989940463970436,-3.65222746869226,-3.849517552863888,-4.6524327653459245,-4.476493533155409,0.0,1.0
2019-10-15,-2.9233928938180327,-3.647360854384884,-3.869993838570548,-4.646333949476278,-4.45101663585952,0.0,1.0
2019-10-16,-2.9612580712351595,-3.7177671318475323,-3.9539679233493024,-4.7040199958342015,-4.491980837325557,0.0,1.0
2019-10-17,-3.0117622348246167,-3.7122453266120563,-4.020583910943079,-4.739970594412939,-4.519428691451376,0.0,1.0
2019-10-18,-3.0842780748663103,-3.795080213903743,-4.115935828877006,-4.799144385026738,-4.595935828877005,0.0,1.0
2019-10-21,-3.0251873438801,-3.654246461282265,-3.991465445462115,-4.646752706078268,-4.4983347210657785,0.0,1.0
2019-10-22,-3.02331875910889,-3.6418904851134704,-4.001249219237976,-4.651676035810952,-4.5021861336664575,0.0,1.0
2019-10-23,-3.024018379281537,-3.660818713450292,-3.9956140350877196,-4.66938178780284,-4.535714285714286,0.0,1.0
2019-10-24,-3.116397621070518,-3.6847918436703484,-4.129566694987256,-4.737043330501274,-4.5726423109600685,0.0,1.0
2019-10-25,-3.1109932088285226,-3.6882427843803054,-4.115449915110356,-4.733658743633277,-4.574066213921902,0.0,1.0
2019-10-28,-3.1922577854671275,-3.7796280276816607,-4.2156141868512105,-4.815960207612457,-4.622621107266435,0.0,1.0
2019-10-29,-3.228150075905444,-3.766861852092822,-4.281934504445891,-4.803513337670787,-4.606809802645847,0.0,1.0
2019-10-30,-3.2284660446951614,-3.769581254068128,-4.284226513343459,-4.8055977435452375,-4.609025819049686,0.0,1.0
2019-10-31,-3.221066319895969,-3.7633289986996097,-4.278500216731686,-4.789553532726484,-4.62050281751192,0.0,1.0
2019-11-01,-3.264460999123576,-3.810035056967572,-4.341805433829974,-4.8439964943032425,-4.650306748466258,0.0,1.0
2019-11-04,-3.2927848658161016,-3.7954245490541134,-4.396392432908051,-4.871095468543775,-4.641882974043115,0.0,1.0
2019-11-05,-3.4048096192384767,-3.824760632375863,-4.560454241816967,-4.879314183923403,-4.597194388777555,0.0,1.0
2019-11-06,-3.537316903045803,-3.98651476400837,-4.7658684026970475,-5.1106719367588935,-4.850034875610324,0.0,1.0
2019-11-07,-3.553813757604118,-4.031352363125878,-4.791998128217126,-5.140617688348152,-4.879503977538606,0.0,1.0
2019-11-08,-3.528538283062645,-3.9821345707656612,-4.752900232018562,-5.0967517401392115,-4.8415313225058005,0.0,1.0
2019-11-11,-3.5494505494505493,-3.9752162730886136,-4.839373392564881,-5.138180967968202,-4.878419452887538,0.0,1.0
2019-11-12,-3.5496843581949964,-3.97311199438859,-4.841477671264905,-5.138180967968202,-4.87818564414309,0.0,1.0
2019-11-13,-3.6401703335699076,-3.9950319375443573,-4.999290276792051,-5.152827064111663,-4.870120652945351,0.0,1.0
2019-11-14,-3.6439914671723157,-4.002370229912302,-5.006636643754445,-5.161649680018962,-4.88765110215691,0.0,1.0
2019-11-15,-3.655090390104662,-4.010704091341579,-5.0418648905804,-5.176498572787821,-4.902711703139866,0.0,1.0
2019-11-18,-3.669285714285714,-4.00047619047619,-5.053571428571428,-5.185952380952381,-4.900238095238095,0.0,1.0
2019-11-19,-4.260775277853076,-4.644890214150176,-5.751423149905124,-5.883437245866089,-5.567091352670101,0.0,1.0
2019-11-20,-4.197652707388637,-4.585489463857028,-5.630834889303814,-5.776206988530274,-5.483595625500134,0.0,1.0
2019-11-21,-4.454292084726867,-4.731605351170568,-5.951226309921962,-6.009197324414715,-5.724080267558528,0.0,1.0
2019-11-22,-4.453481894150418,-4.7233983286908074,-5.9437325905292475,-6.009192200557103,-5.725348189415041,0.0,1.0
2019-11-25,-4.447500000000001,-4.711666666666667,-5.92638888888889,-5.9894444444444455,-5.703055555555556,0.0,1.0
2019-11-26,-4.4627156371730665,-4.671953255425709,-5.954924874791319,-6.011129660545354,-5.723427935447969,0.0,1.0
2019-11-27,-4.470735785953177,-4.691192865105908,-5.956521739130435,-6.016722408026755,-5.735228539576365,0.0,1.0
2019-11-29,-4.575671852899576,-4.7306930693069305,-6.102970297029703,-6.11937765205092,-5.7595473833097595,0.0,1.0
2019-12-02,-4.605382436260623,-4.738810198300284,-6.158640226628896,-6.102832861189802,-5.722946175637394,0.0,1.0
2019-12-03,-4.586206896551723,-4.7263990955342,-6.131147540983607,-6.092990390050876,-5.727812323346523,0.0,1.0
2019-12-04,-4.5970064953403,-4.7644733126235534,-6.103925444789608,-6.0646709968935335,-5.710533747528947,0.0,1.0
2019-12-05,-4.7593240093240095,-4.893356643356643,-6.329254079254079,-6.242132867132867,-5.913752913752913,0.0,1.0
2019-12-06,-4.925870794879428,-5.048526347127122,-6.46680559690384,-6.3682643643941645,-5.961298005358738,0.0,1.0
2019-12-09,-4.9324566646742385,-4.97907949790795,-6.5561864913329355,-6.4240884638374185,-5.994620442319188,0.0,1.0
2019-12-10,-5.709224598930482,-5.484959893048129,-7.546457219251337,-7.202205882352941,-6.4796122994652405,0.0,1.0
2019-12-11,-5.650148662041626,-5.405351833498513,-7.460191608853651,-7.112983151635283,-6.40766435414602,0.0,1.0
2019-12-12,-5.674850696748507,-5.428002654280026,-7.496018579960185,-7.145653616456537,-6.433974784339748,0.0,1.0
2019-12-13,-5.694352159468439,-5.42624584717608,-7.551827242524918,-7.147840531561463,-6.402325581395349,0.0,1.0
2019-12-16,-5.69690927218345,-5.426387504154205,-7.553672316384181,-7.150880691259555,-6.405782652043869,0.0,1.0
2019-12-17,-5.9232330064254315,-5.424416638484951,-7.758539059857965,-7.282380791342577,-6.429489347311465,0.0,1.0
2019-12-18,-6.932584269662922,-6.2626888802789615,-8.898876404494382,-8.309957380860132,-7.34056567222007,0.0,1.0
2019-12-19,-7.005875440658049,-6.375636506071288,-8.99020759890325,-8.376419898159028,-7.421464943204073,0.0,1.0
2019-12-20,-6.881970970206265,-6.3208556149732615,-8.641329258976318,-8.100458365164249,-7.252864782276547,0.0,1.0
2019-12-23,-6.879343260786559,-6.334860633829706,-8.631920580374189,-8.094310805651013,-7.242077128675066,0.0,1.0
2019-12-24,-6.8910550458715605,-6.346330275229358,-8.635703363914374,-8.103593272171254,-7.25,0.0,1.0
2019-12-26,-6.893307839388146,-6.349139579349905,-8.639388145315488,-8.106692160611855,-7.252390057361377,0.0,1.0
2019-12-27,-6.919354838709678,-6.390937019969279,-8.687403993855607,-8.131720430107526,-7.273041474654378,0.0,1.0
2019-12-30,-7.736188436830835,-6.981584582441114,-9.92591006423983,-9.169164882226982,-8.012847965738757,0.0,1.0
2019-12-31,-7.552995391705069,-6.861751152073733,-9.680770842061165,-8.958106409719313,-7.839966485127776,0.0,1.0
2020-01-02,-7.472832849440066,-6.798009124844462,-9.58025715470759,-8.864786395686437,-7.760680215678142,0.0,1.0
2020-01-03,-7.318497345855451,-6.705594120049,-9.422213148223765,-8.71416904859126,-7.672519395671703,0.0,1.0
2020-01-06,-7.263136620856911,-6.662894098625706,-9.306386418755052,-8.602667744543249,-7.585286984640258,0.0,1.0
2020-01-07,-7.237308622078969,-6.6506849315068495,-9.267526188557616,-8.566881547139404,-7.5680902497985505,0.0,1.0
2020-01-08,-7.453715234537152,-6.826899128268991,-9.58530510585305,-8.839767538397675,-7.805728518057285,0.0,1.0
2020-01-09,-7.582347972972973,-6.965371621621622,-9.744510135135135,-8.987753378378379,-7.949324324324324,0.0,1.0
2020-01-10,-7.64795918367347,-7.008503401360544,-9.819727891156463,-9.046343537414966,-7.994472789115647,0.0,1.0
2020-01-13,-7.568248635027299,-6.929021419571607,-9.695506089878203,-8.921041579168415,-7.885342293154136,0.0,1.0
2020-01-14,-7.642857142857142,-6.8810924369747895,-9.74831932773109,-8.926050420168066,-7.818487394957982,0.0,1.0
2020-01-15,-7.66148023549201,-6.888141295206056,-9.756938603868798,-8.930193439865434,-7.815391084945332,0.0,1.0
2020-01-16,-7.656998738965952,-6.881042454812947,-9.741908364859185,-8.928121059268602,-7.826817990752418,0.0,1.0
2020-01-17,-7.692923336141533,-6.898062342038752,-9.743049705139006,-8.949031171019376,-7.839090143218196,0.0,1.0
2020-01-21,-7.658986175115208,-6.8613322161709265,-9.67867616254713,-8.901131126937578,-7.793464599916213,0.0,1.0
2020-01-22,-7.7214014352047275,-6.892781764457577,-9.781342338539469,-8.973828619670748,-7.842549598986915,0.0,1.0
2020-01-23,-7.8492505353319055,-6.981584582441114,-9.897216274089937,-9.11134903640257,-7.987152034261242,0.0,1.0
2020-01-24,-7.7921801954951135,-6.9392265193370175,-9.811729706757331,-9.035274118147047,-7.9205269868253305,0.0,1.0
2020-01-27,-7.726582278481013,-6.870042194092827,-9.758649789029537,-8.960337552742617,-7.878481012658228,0.0,1.0
2020-01-28,-8.098803721754543,-7.274700930438636,-10.334514842711565,-9.402303943287551,-8.19672131147541,0.0,1.0
2020-01-29,-7.862516212710765,-7.068741893644617,-10.118893212278426,-9.189364461738002,-7.994811932555123,0.0,1.0
2020-01-30,-7.809012875536481,-7.0133047210300425,-10.04420600858369,-9.125751072961373,-7.92618025751073,0.0,1.0
2020-01-31,-8.252722323049001,-7.461887477313974,-10.617967332123412,-9.650635208711433,-8.388838475499092,0.0,1.0
2020-02-03,-7.561118064246975,-6.831455986649979,-9.741760534000834,-8.861910721735502,-7.722569879015436,0.0,1.0
2020-02-04,-7.517886855241265,-6.7957570715474205,-9.708402662229616,-8.847337770382696,-7.728369384359402,0.0,1.0
2020-02-05,-7.399505766062602,-6.740115321252059,-9.642915980230644,-8.770181219110379,-7.6334431630971995,0.0,1.0
2020-02-06,-7.563021702838064,-6.808430717863105,-9.84933222036728,-8.870200333889816,-7.645242070116862,0.0,1.0
2020-02-07,-7.543107038733861,-6.809662640566431,-9.818825489379424,-8.845897542690546,-7.6314035818409,0.0,1.0
2020-02-10,-7.514711976792375,-6.762536261914629,-9.772896808951513,-8.803149606299213,-7.588893493576461,0.0,1.0
2020-02-11,-7.485312370707488,-6.7558957385188245,-9.739760033098882,-8.785684733140258,-7.606950765411667,0.0,1.0
2020-02-12,-7.50082850041425,-6.758906379453189,-9.751035625517812,-8.799917149958574,-7.613918806959402,0.0,1.0
2020-02-13,-7.395748160261652,-6.685200327064596,-9.626328699918234,-8.682747342600164,-7.492641046606705,0.0,1.0
2020-02-14,-7.385778504290969,-6.695136902329383,-9.630568042501023,-8.662035145075604,-7.492439722108705,0.0,1.0
2020-02-18,-7.461189099917425,-6.752270850536746,-9.755573905862924,-8.76052848885219,-7.559042113955409,0.0,1.0
2020-02-19,-8.000444444444446,-7.291111111111111,-10.604444444444445,-9.449333333333334,-8.098666666666666,0.0,1.0
2020-02-20,-8.15513342379014,-7.414744459520579,-10.797829036635006,-9.622795115332428,-8.237449118046133,0.0,1.0
2020-02-21,-8.208390332877336,-7.49749202006384,-10.887368901048792,-9.69813041495668,-8.307797537619699,0.0,1.0
2020-02-24,-8.306660499537465,-7.656336725254395,-11.029602220166513,-9.83163737280296,-8.429694727104533,0.0,1.0
2020-02-25,-7.608113940440224,-7.232628398791541,-10.423823910228744,-9.11178247734139,-7.783340526542943,0.0,1.0
2020-02-26,-7.5250424448217315,-7.025891341256367,-10.334889643463498,-9.002546689303905,-7.556451612903225,0.0,1.0
2020-02-27,-7.538103302286199,-6.98645215918713,-10.302286198137173,-8.991532599491958,-7.518628281117698,0.0,1.0
2020-02-28,-6.690448791714615,-6.57000383582662,-9.227080935941697,-8.03222094361335,-6.838895281933257,0.0,1.0
2020-03-02,-6.660849772382398,-6.451820940819423,-9.095599393019727,-7.95864946889226,-6.769347496206373,0.0,1.0
2020-03-03,-5.852481305234534,-6.023793337865397,-7.933718558803535,-7.068660774983004,-6.1118286879673684,0.0,1.0
2020-03-04,-5.803840877914952,-6.20164609053498,-8.128600823045268,-7.079218106995885,-6.080246913580248,0.0,1.0
2020-03-05,-6.4407364787111625,-7.28078250863061,-8.979286536248562,-7.867663981588032,-6.789796701189107,0.0,1.0
2020-03-06,-6.290553255551374,-7.383138878434325,-8.728264960481747,-7.638690252164095,-6.595784719608581,0.0,1.0
2020-03-09,-6.193560325684678,-7.230199851961511,-8.604737231680238,-7.509622501850481,-6.4711324944485575,0.0,1.0
2020-03-10,-5.0428211586901766,-4.910159529806886,-6.816120906801008,-5.749790092359363,-4.469073607612651,0.0,1.0
2020-03-11,-4.349722642460917,-4.732476046394352,-6.175743822491175,-5.05244578920827,-3.90393343419062,0.0,1.0
2020-03-12,-4.5187531677648245,-4.521287379624937,-6.242777496198682,-5.1776482513938165,-3.8816523061327923,0.0,1.0
2020-03-13,-3.836912479740681,-3.33063209076175,-5.126215559157211,-4.221839546191248,-2.7437196110210693,0.0,1.0
2020-03-16,-3.2691402714932125,-3.417737556561086,-4.600904977375565,-3.7230769230769227,-2.08868778280543,0.0,1.0
2020-03-17,-2.958936813624065,-2.7138309724653826,-3.7975489415884134,-3.6127646028967053,-1.8328823810281714,0.0,1.0
2020-03-18,-2.907718912120736,-2.816695488130797,-3.555573023109574,-3.60430749882094,-1.8365036943876747,0.0,1.0
2020-03-19,-2.755604075691412,-2.3778748180494906,-3.265502183406114,-3.3711790393013104,-1.7858806404657932,0.0,1.0
2020-03-20,-2.7668272740546067,-2.332311286319171,-3.2988757482844213,-3.389399912395971,-1.8131114031245439,0.0,1.0
2020-03-23,-2.775668175843435,-2.5215422812910764,-3.134803563604498,-3.38790711260406,-1.7850153351832918,0.0,1.0
2020-03-24,-2.760628332612769,-2.5300475572849117,-3.0178700100879094,-3.3193543738290825,-1.7833981841763944,0.0,1.0
2020-03-25,-2.3601262748907237,-2.1975473530840213,-2.2975959203496843,-2.8462846041767844,-1.4402622632345798,0.0,1.0
2020-03-26,-2.3905375820968136,-2.205059596205303,-2.276453417659937,-2.8478472391145706,-1.4425930430552176,0.0,1.0
2020-03-27,-2.2600686498855835,-2.067848970251716,-2.075858123569794,-2.7120137299771163,-1.3259725400457665,0.0,1.0
2020-03-30,-2.215644102331899,-2.030110935023772,-2.1007471134254017,-2.6928911025582973,-1.2805071315372425,0.0,1.0
2020-03-31,-2.2067866089728994,-2.0819858802095195,-2.1089728991118197,-2.696652243224778,-1.2925301753586882,0.0,1.0
2020-04-01,-2.2238720731010853,-2.13055396916048,-2.0744717304397486,-2.712164477441462,-1.2809822958309538,0.0,1.0
