Date,IWF,IWM,MTUM,NAN,SPY,VLUE,VXX
2019-09-16,-0.0,-0.0,-0.04464523630725999,1.0,-0.14083961144352122,-0.02571400886606429,0.0
2019-09-17,-0.0,-0.0,-0.045152931489598716,1.0,-0.14044753348025088,-0.025258518392947956,0.0
2019-09-18,-0.0,-0.0,-0.051630368805691114,1.0,-0.14178017335567047,-0.020564741301867095,0.0
2019-09-19,-0.0,-0.0,-0.05320944920143317,1.0,-0.14114289184429463,-0.020210117204105177,0.0
2019-09-20,-0.0,-0.0,-0.04825652664668114,1.0,-0.14463607345284185,-0.02080273809668297,0.0
2019-09-23,-0.0,-0.0,-0.046319973822306786,1.0,-0.14608607128573678,-0.01952419618726746,0.0
2019-09-24,-0.0,-0.0,-0.04647552515402901,1.0,-0.14650948430602048,-0.019841847377868333,0.0
2019-09-25,-0.0,-0.0,-0.04598453445810002,1.0,-0.14620754854192422,-0.019840981261968826,0.0
2019-09-26,-0.0,-0.0,-0.055918540517607127,1.0,-0.14627553185041517,-0.010000606097339234,0.0
2019-09-27,-0.0,-0.0,-0.05721044224696085,1.0,-0.15150037189226098,-0.01060807432967944,0.0
2019-09-30,-0.0,-0.0,-0.0774529200556899,1.0,-0.13717300505605629,-0.006643706797586772,0.0
2019-10-01,-0.0,-0.0,-0.08301628273980648,1.0,-0.13330805084227396,-0.007022008000685074,0.0
2019-10-02,-0.0,-0.0,-0.07779809802487199,1.0,-0.13256522799317239,-0.008839307485979029,0.0
2019-10-03,-0.0,-0.0,-0.07697728101081278,1.0,-0.13248693961851535,-0.005454987243348317,0.0
2019-10-04,-0.0,-0.0,-0.07360587586507812,1.0,-0.13306749730325912,-0.0053571212139576045,0.0
2019-10-07,-0.0,-0.0,-0.08119441221964424,1.0,-0.12064965197215777,-0.006585943542150039,0.0
2019-10-08,-0.0,-0.0,-0.08417455564142194,1.0,-0.11641470247295208,-0.0069068778979907266,0.0
2019-10-09,-0.0,-0.0,-0.08311810567476888,1.0,-0.11682637765816216,-0.0069395833836201695,0.0
2019-10-10,-0.0,-0.0,-0.09330863625839315,1.0,-0.1106981391891398,-0.01459889594326172,0.0
2019-10-11,-0.0,-0.0,-0.09724967664787562,1.0,-0.10720648168484759,-0.01575273934158186,0.0
2019-10-14,-0.0,-0.0,-0.10161643065720184,1.0,-0.11185504661136023,-0.00833262062140335,0.0
2019-10-15,-0.0,-0.0,-0.10361021426474906,1.0,-0.11213433127873984,-0.007227766363369534,0.0
2019-10-16,-0.0,-0.0,-0.10659574989583077,1.0,-0.11051741464251574,-0.0084070688007059,0.0
2019-10-17,-0.0,-0.0,-0.1145411233085292,1.0,-0.10420196959650287,-0.009184901397382057,0.0
2019-10-18,-0.0,-0.0,-0.1161544794367374,1.0,-0.10215892754014966,-0.010432154135384538,0.0
2019-10-21,-0.0,-0.0,-0.11471917128898357,1.0,-0.10800915892198998,-0.0017264812842082062,0.0
2019-10-22,-0.0,-0.0,-0.1152369071206673,1.0,-0.10778845918641912,-0.0,0.0
2019-10-23,-0.0,-0.0,-0.11506056461854058,1.0,-0.10396112142229168,-0.0020391716323141544,0.0
2019-10-24,-0.0,-0.0,-0.11753628682180021,1.0,-0.10309492657039092,-0.0021643698259944484,0.0
2019-10-25,-0.0,-0.0,-0.11364914769253344,1.0,-0.10566411504316565,-0.0034972731052361275,0.0
2019-10-28,-0.0,-0.0,-0.11692288846695656,1.0,-0.10804189379555337,-0.0,0.0
2019-10-29,-0.0,-0.0,-0.12568474179848588,1.0,-0.1053117498615129,-0.0,0.0
2019-10-30,-0.0,-0.0,-0.1256046972513202,1.0,-0.10533118329866197,-0.0,0.0
2019-10-31,-0.0,-0.0,-0.12486772486772488,1.0,-0.10561092654115911,-0.0,0.0
2019-11-01,-0.0,-0.0,-0.12642955733017844,1.0,-0.10594745144434585,-0.0,0.0
2019-11-04,-0.0,-0.0,-0.13191683182942893,1.0,-0.09910996762399517,-0.0,0.0
2019-11-05,-0.0,-0.0,-0.14082091025767599,1.0,-0.09324711225194984,-0.0,0.0
2019-11-06,-0.0,-0.0,-0.14009381557832365,1.0,-0.09433403283545241,-0.0,0.0
2019-11-07,-0.0,-0.0,-0.14484951984951985,1.0,-0.09265171765171766,-0.0,0.0
2019-11-08,-0.0,-0.0,-0.1480007439092431,1.0,-0.09184799454466554,-0.0,0.0
2019-11-11,-0.0,-0.0,-0.1474604041507373,1.0,-0.09377637654535526,-0.0,0.0
2019-11-12,-0.0,-0.0,-0.14638447971781307,1.0,-0.09563554164493132,-0.0,0.0
2019-11-13,-0.0,-0.0,-0.16101037889208455,1.0,-0.08945854695510817,-0.0,0.0
2019-11-14,-0.0,-0.0,-0.15646667167279918,1.0,-0.09506645640910115,-0.0,0.0
2019-11-15,-0.0,-0.0,-0.15289648622981955,1.0,-0.09666616684160544,-0.0,0.0
2019-11-18,-0.0,-0.0,-0.15367773092947312,1.0,-0.09746393584145532,-0.0,0.0
2019-11-19,-0.0,-0.0,-0.15388406566326726,1.0,-0.10984317144987427,-0.0,0.0
2019-11-20,-0.0,-0.0,-0.14890629151221488,1.0,-0.11622787596624622,-0.0,0.0
2019-11-21,-0.0,-0.0,-0.15877348503207867,1.0,-0.11517710233287842,-0.0015305927220316067,0.0
2019-11-22,-0.0,-0.0,-0.16120832801124024,1.0,-0.11356495082386,-0.0025290586281772895,0.0
2019-11-25,-0.0,-0.0,-0.16089428297668476,1.0,-0.11338230597253274,-0.003283296071542638,0.0
2019-11-26,-0.0,-0.0,-0.16223740501883657,1.0,-0.10889470659600281,-0.005925547538471362,0.0
2019-11-27,-0.0,-0.0,-0.16017106019020871,1.0,-0.1094912874194166,-0.006906236037531116,0.0
2019-11-29,-0.0,-0.0,-0.15961978840175522,1.0,-0.11127457878644441,-0.008417874550641575,0.0
2019-12-02,-0.0,-0.0,-0.15668373405518596,1.0,-0.11327042659958884,-0.006907823333375895,0.0
2019-12-03,-0.0,-0.0,-0.1523579201934704,1.0,-0.11440208744351811,-0.006071405842296188,0.0
2019-12-04,-0.0,-0.0,-0.15045317989714344,1.0,-0.11309129792759305,-0.009432761342227201,0.0
2019-12-05,-0.0,-0.0,-0.1439012383080244,1.0,-0.11584049683795965,-0.002549828959493064,0.0
2019-12-06,-0.0,-0.0,-0.14866913853955635,1.0,-0.12549214479568824,-0.0,0.0
2019-12-09,-0.0,-0.0,-0.15381547289734057,1.0,-0.13227744683041057,-0.0005275143779833511,0.0
2019-12-10,-0.0,-0.0,-0.19790559002867025,1.0,-0.14811624244545246,-0.0,0.0
2019-12-11,-0.0,-0.0,-0.19643361439464235,1.0,-0.14835733785183094,-0.0,0.0
2019-12-12,-0.0,-0.0,-0.19620660957341138,1.0,-0.14609788182233083,-0.0,0.0
2019-12-13,-0.0,-0.0,-0.20762557998789588,1.0,-0.13727388877681393,-0.0,0.0
2019-12-16,-0.0,-0.0,-0.21843542514457054,1.0,-0.12019436710216319,-0.0,0.0
2019-12-17,-0.0,-0.0,-0.23529012001685404,1.0,-0.12390414962010521,-0.0,0.0
2019-12-18,-0.0,-0.0,-0.24665429054334875,1.0,-0.1387326480285944,-0.0,0.0
2019-12-19,-0.0,-0.0,-0.2484530647354255,1.0,-0.13893282277532673,-0.0,0.0
2019-12-20,-0.0,-0.0,-0.24193993215477536,1.0,-0.13702804820872058,-0.0,0.0
2019-12-23,-0.0,-0.0,-0.24162036207205595,1.0,-0.1371764997862865,-0.0,0.0
2019-12-24,-0.0,-0.0,-0.24356055902763407,1.0,-0.13607328614985584,-0.0,0.0
2019-12-26,-0.0,-0.0,-0.24426722591682995,1.0,-0.1354617953034024,-0.0,0.0
2019-12-27,-0.0,-0.0,-0.2454558011049724,1.0,-0.1357596685082873,-0.0,0.0
2019-12-30,-0.0,-0.0,-0.25159527244478974,1.0,-0.1355842858728221,-0.0,0.0
2019-12-31,-0.0,-0.0,-0.25297083183291325,1.0,-0.13203235367441346,-0.0,0.0
2020-01-02,-0.0,-0.0,-0.25376051905560715,1.0,-0.13260595305763126,-0.0,0.0
2020-01-03,-0.0,-0.0,-0.2517491289198606,1.0,-0.141993031358885,-0.0,0.0
2020-01-06,-0.0006716762520465136,-0.0,-0.25169668219918,1.0,-0.1469431733904258,-0.0,0.0
2020-01-07,-0.0,-0.0,-0.25270773278105846,1.0,-0.14663737370910412,-0.0,0.0
2020-01-08,-0.0,-0.0,-0.25184283776034017,1.0,-0.14683955072524585,-0.0,0.0
2020-01-09,-0.0,-0.0,-0.25121035815439563,1.0,-0.14401518005385572,-0.0,0.0
2020-01-10,-0.0,-0.0,-0.25148478877569563,1.0,-0.14597744518509204,-0.0,0.0
2020-01-13,-0.0,-0.0,-0.2515908868407435,1.0,-0.14699095117550803,-0.0,0.0
2020-01-14,-0.008176845429425365,-0.0,-0.26092595725483564,1.0,-0.1406981334235606,-0.0,0.0
2020-01-15,-0.00832521977169143,-0.0,-0.2614260113730968,1.0,-0.14130296744697965,-0.0,0.0
2020-01-16,-0.006976842520683872,-0.0,-0.26063792301512356,1.0,-0.1418483699558838,-0.0,0.0
2020-01-17,-0.0,-0.0,-0.2645664431789492,1.0,-0.1380621090133812,-0.0,0.0
2020-01-21,-0.0,-0.0,-0.2630612187666508,1.0,-0.1391093412602709,-0.0,0.0
2020-01-22,-0.0,-0.0,-0.2679523889731065,1.0,-0.1356745831227893,-0.0,0.0
2020-01-23,-0.0018434865819507184,-0.0,-0.2643503468850706,1.0,-0.14104783214421412,-0.0,0.0
2020-01-24,-0.0017027144927740173,-0.0,-0.26527166035771077,1.0,-0.14022768529333127,-0.0,0.0
2020-01-27,-0.0,-0.0,-0.26602429240651915,1.0,-0.13653959437852395,-0.0,0.0
2020-01-28,-0.0,-0.0,-0.27121226949263916,1.0,-0.1268472045521272,-0.0,0.0
2020-01-29,-0.0,-0.0,-0.267380498196856,1.0,-0.12499477854049765,-0.0,0.0
2020-01-30,-0.0,-0.0,-0.2632229740055851,1.0,-0.12610972949692262,-0.0,0.0
2020-01-31,-0.0,-0.0,-0.26266620257570483,1.0,-0.12962060563870517,-0.0,0.0
2020-02-03,-0.0,-0.0,-0.2589929052512205,1.0,-0.12399905956546393,-0.0,0.0
2020-02-04,-0.0,-0.0,-0.25836957272037,1.0,-0.12217850486643196,-0.0,0.0
2020-02-05,-0.0,-0.0,-0.26122179960728853,1.0,-0.1118953135512928,-0.0,0.0
2020-02-06,-0.0,-0.0,-0.25951090694028,1.0,-0.11590515225703517,-0.0,0.0
2020-02-07,-0.0,-0.0,-0.25981403537729364,1.0,-0.11566394322026904,-0.0,0.0
2020-02-10,-0.0,-0.0,-0.25908023563983906,1.0,-0.11409856776018565,-0.0,0.0
2020-02-11,-0.0,-0.0,-0.2596944448257402,1.0,-0.11298403590890996,-0.0,0.0
2020-02-12,-0.0,-0.0,-0.26194387405886377,1.0,-0.10698151950718685,-0.0,0.0
2020-02-13,-0.0,-0.0,-0.26269539270168907,1.0,-0.10606641298694189,-0.0,0.0
2020-02-14,-0.0,-0.0,-0.26577309717568215,1.0,-0.10193530739246393,-0.0,0.0
2020-02-18,-0.0,-0.0,-0.2631046319215568,1.0,-0.10446781450432832,-0.0,0.0
2020-02-19,-0.0,-0.0,-0.2613442511088366,1.0,-0.10337768679631525,-0.0,0.0
2020-02-20,-0.0,-0.0,-0.2611919877408056,1.0,-0.10700799036777583,-0.0,0.0
2020-02-21,-0.0,-0.0,-0.25978725437985606,1.0,-0.10571736785329018,-0.0,0.0
2020-02-24,-0.0,-0.0,-0.2591088704183131,1.0,-0.10346096198392152,-0.0,0.0
2020-02-25,-0.0,-0.0,-0.26400196041059715,1.0,-0.0973806736188635,-0.0,0.0
2020-02-26,-0.0,-0.0,-0.2581961143349535,1.0,-0.08818817066767197,-0.0,0.0
2020-02-27,-0.0,-0.0,-0.2573265369252081,1.0,-0.08760910790418679,-0.0,0.0
2020-02-28,-0.0,-0.0,-0.2418804999867868,1.0,-0.07943764699664385,-0.0,0.0
2020-03-02,-0.0,-0.0,-0.24324823780986826,1.0,-0.07674437023152669,-0.0,0.0
2020-03-03,-0.0,-0.0,-0.23273169265353602,1.0,-0.07423575078744789,-0.0,0.0
2020-03-04,-0.0,-0.00045270523715287207,-0.23901543078136925,1.0,-0.053975398703969585,-0.0,0.0
2020-03-05,-0.0,-0.01021266829865361,-0.22331446348429213,1.0,-0.04146266829865361,-0.0,0.0
2020-03-06,-0.0,-0.017461468952439132,-0.2197701500515444,1.0,-0.03547019968691535,-0.0,0.0
2020-03-09,-0.0,-0.017041241594436346,-0.21970801053412084,1.0,-0.041663470634859756,-0.0,0.0
2020-03-10,-0.008961448613549076,-0.02489144636988742,-0.21349100555636208,1.0,-0.07245707347332023,-0.0,0.0
2020-03-11,-0.0,-0.04748193974294126,-0.21268951921455714,1.0,-0.03679493664319158,-0.0,0.0
2020-03-12,-0.0,-0.06515550589299493,-0.2301992710245564,1.0,-0.03489238300476229,-0.0,0.0
2020-03-13,-0.0065769992051493845,-0.1278462665399062,-0.29816249240216325,1.0,-0.11134142730233935,-0.014619017190592708,0.0
2020-03-16,-0.006124626877213604,-0.13783503719628193,-0.2914146960112594,1.0,-0.10728923395765347,-0.003974820978393677,0.0
2020-03-17,-0.06598286816069793,-0.1189588140468439,-0.23218067452666186,1.0,-0.13299301450832887,-0.030328412934222587,0.0
2020-03-18,-0.06450905445203334,-0.12497650228711071,-0.21343755874428222,1.0,-0.13063161852246383,-0.03295945861269503,0.0
2020-03-19,-0.05358453215925186,-0.22450895066468712,-0.2667622314373965,1.0,-0.16165804877216333,-0.0,0.0
2020-03-20,-0.05354126499343104,-0.2219966216792643,-0.26828644064904705,1.0,-0.16238120425190672,-0.0,0.0
2020-03-23,-0.05767991042649205,-0.2670579852746582,-0.21424693787534357,1.0,-0.15748312014386048,-0.0,0.0
2020-03-24,-0.05525447489443182,-0.2618262014258117,-0.2281982459439591,1.0,-0.1643273554100491,-0.0,0.0
2020-03-25,-0.0582428262092718,-0.2610356174660279,-0.22187174984228744,1.0,-0.1638505737327582,-0.0,0.0
2020-03-26,-0.04577343102018247,-0.26287323748963226,-0.24540364943323198,1.0,-0.17390102294719378,-0.0,0.0
2020-03-27,-0.043764090384979436,-0.26175848004543345,-0.24213950126490782,1.0,-0.17330097922797597,-0.0,0.0
2020-03-30,-0.035808609157948895,-0.25976676384839653,-0.24837935174069628,1.0,-0.17103412793688905,-0.0,0.0
2020-03-31,-0.036372994767092735,-0.2598953418546796,-0.2471819507592005,1.0,-0.17223985588058677,-0.0,0.0
2020-04-01,-0.03990876037593469,-0.26915689099265966,-0.23238663648212937,1.0,-0.1735782396926665,-0.0,0.0
2020-04-02,-0.04068785505911254,-0.2594639780268523,-0.23102512922872206,1.0,-0.17482982752443832,-0.0,0.0
2020-04-03,-0.0399965858654831,-0.2702116763400478,-0.23596790713554114,1.0,-0.1609081597814954,-0.0,0.0
2020-04-06,-0.04154859854562835,-0.2698439793793315,-0.23437233279847053,1.0,-0.1612611382335871,-0.0,0.0
2020-04-07,-0.032911349786202485,-0.2580721187838793,-0.22872967240160264,1.0,-0.16373186088010505,-0.0,0.0
2020-04-08,-0.03291070946857297,-0.2622234960884813,-0.22251820879417317,1.0,-0.16834704612894524,-0.0,0.0
2020-04-09,-0.03379049221708036,-0.25753470761464037,-0.22414808582246534,1.0,-0.16732015145140935,-0.0,0.0
2020-04-13,-0.029253660920411845,-0.26891124479719597,-0.2203461233843924,1.0,-0.16659083632441907,-0.0,0.0
2020-04-14,-0.026963103122043516,-0.28209893228814703,-0.20999459386403566,1.0,-0.17036085957561833,-0.0,0.0
2020-04-15,-0.02273302190667319,-0.2853432720036427,-0.20790259203669664,1.0,-0.17046393578089955,-0.0,0.0
2020-04-16,-0.03165004716345506,-0.26753469882765124,-0.2158401832637111,1.0,-0.1693841800296456,-0.0,0.0
2020-04-17,-0.029198679067259738,-0.2755088286831109,-0.20968122388462057,1.0,-0.1704744574740531,-0.0,0.0
2020-04-20,-0.03726572226521754,-0.26193680810256065,-0.2158551768229079,1.0,-0.16736767724351426,-0.0,0.0
2020-04-21,-0.04039196538312596,-0.26314548852558384,-0.21457074065967371,1.0,-0.16559190476992242,-0.0,0.0
2020-04-22,-0.034398858964678244,-0.26817686047487205,-0.2105042369326286,1.0,-0.16489638392482592,-0.0,0.0
2020-04-23,-0.027209516628968755,-0.27687023540253,-0.2065343051017844,1.0,-0.16484878947809334,-0.0,0.0
2020-04-24,-0.027280648837053424,-0.27604061934446006,-0.2072189825055299,1.0,-0.16517527984449362,-0.0,0.0
2020-04-27,-0.037119150794450606,-0.27713393127078506,-0.19750411501897946,1.0,-0.1678423863750882,-0.0,0.0
2020-04-28,-0.053219259982821635,-0.2476884989137208,-0.20339525405460027,1.0,-0.17985078397359244,-0.0,0.0
2020-04-29,-0.054812518950240884,-0.24674055856887783,-0.20304551426742581,1.0,-0.1798672640905569,-0.0,0.0
2020-04-30,-0.0544774610875278,-0.246698335691665,-0.2034903308402399,1.0,-0.17983963344788087,-0.0,0.0
2020-05-01,-0.059178174469518355,-0.24050185247558098,-0.20293027955540585,1.0,-0.1814584035028629,-0.0,0.0
2020-05-04,-0.06052817256324967,-0.23055471558646642,-0.20507005342203405,1.0,-0.18376843732150658,-0.0,0.0
2020-05-05,-0.06092479333288527,-0.23170239935479534,-0.20268499227098594,1.0,-0.18490825996370722,-0.0,0.0
2020-05-06,-0.06177989336114241,-0.23066960456158647,-0.20554051099187595,1.0,-0.18401089936588566,-0.0,0.0
2020-05-07,-0.06567008400249147,-0.23160446442098886,-0.20416477282292142,1.0,-0.18199417537834792,-0.0,0.0
2020-05-08,-0.06369555342451926,-0.2329615235787951,-0.20505055603223474,1.0,-0.18068944632312117,-0.0,0.0
2020-05-11,-0.06429856871352406,-0.2296281346182956,-0.20635080814706425,1.0,-0.1815934204551188,-0.0,0.0
2020-05-12,-0.06388776746063787,-0.23171511236711076,-0.2026476921006594,1.0,-0.18387498317857623,-0.0,0.0
2020-05-13,-0.062111801242236024,-0.227262044653349,-0.20429746516703037,1.0,-0.1850260198086285,-0.0,0.0
2020-05-14,-0.06256499714851219,-0.22340568284746218,-0.20542453621389511,1.0,-0.18595055184675768,-0.0,0.0
2020-05-15,-0.060505921427852515,-0.2274465729526621,-0.20703190525715437,1.0,-0.18247391552319925,-0.0,0.0
2020-05-18,-0.06405066267994826,-0.2282844232416724,-0.20357460818733097,1.0,-0.18387058843291731,-0.0,0.0
2020-05-19,-0.06788673801456034,-0.2058073606870869,-0.22350454591203409,1.0,-0.1802596705471869,-0.0,0.0
2020-05-20,-0.06791427709025054,-0.2040446725022638,-0.22473756581815743,1.0,-0.18021598417010432,-0.0,0.0
2020-05-21,-0.06792079539929245,-0.20332645909830155,-0.2254413761883205,1.0,-0.17997082641718223,-0.0,0.0
2020-05-22,-0.06731252723676712,-0.20490429419060707,-0.2246823773926452,1.0,-0.1791927860279575,-0.0,0.0
2020-05-26,-0.06740668701163688,-0.2055736275529025,-0.22594654414970322,1.0,-0.17785640028169958,-0.0,0.0
2020-05-27,-0.06657385353416753,-0.20859471971552215,-0.22192961857157234,1.0,-0.18023080277768458,-0.0,0.0
2020-05-28,-0.06732736358453231,-0.20676124358587386,-0.22275882885602177,1.0,-0.1800650635543482,-0.0,0.0
2020-05-29,-0.06840057685213134,-0.20397759667303889,-0.22391588691015196,1.0,-0.1806016701881477,-0.0,0.0
2020-06-01,-0.0685756462516565,-0.2026235888145203,-0.22594065052924697,1.0,-0.1803465687014577,-0.0,0.0
2020-06-02,-0.06864735190994647,-0.20230166585582715,-0.22570417218876343,1.0,-0.1809458303276351,-0.0,0.0
2020-06-03,-0.06838581950572958,-0.20252336291797393,-0.2260792242001242,1.0,-0.180762713286244,-0.0,0.0
2020-06-04,-0.06884690247667628,-0.1980502047117256,-0.23223035103027045,1.0,-0.17885428552251828,-0.0,0.0
2020-06-05,-0.06782220581572898,-0.19885229122271256,-0.23192442572612718,1.0,-0.17933788613520815,-0.0,0.0
2020-06-08,-0.06724646424023058,-0.1936121723976138,-0.23944299215765133,1.0,-0.1754139017360413,-0.0,0.0
2020-06-09,-0.06991248365355598,-0.19211682258659424,-0.23937900278308688,1.0,-0.17515005197330918,-0.0,0.0
2020-06-10,-0.07040600797934758,-0.190146511549938,-0.24207932410232344,1.0,-0.17368491635095717,-0.0,0.0
2020-06-11,-0.07007309059210085,-0.19142694293569368,-0.2412157178300811,1.0,-0.1736572118286059,-0.0,0.0
2020-06-12,-0.07124490750016696,-0.18206104321111333,-0.2459093034128097,1.0,-0.1704735190008682,-0.0,0.0
2020-06-15,-0.071215131128658,-0.1807421998898219,-0.24703270286963927,1.0,-0.170358746640402,-0.0,0.0
2020-06-16,-0.07333600373856733,-0.17596301488750918,-0.24574404165832164,1.0,-0.17396021096201347,-0.0,0.0
2020-06-17,-0.07256988458202682,-0.17484488624991662,-0.24649743144972983,1.0,-0.17397758356127827,-0.0,0.0
2020-06-18,-0.0732166980770193,-0.17343518070681632,-0.24723561100085062,1.0,-0.17391884454377157,-0.0,0.0
2020-06-19,-0.0735019351394635,-0.17374549579607634,-0.24711397304150542,1.0,-0.17387895369011078,-0.0,0.0
2020-06-22,-0.07369843361636112,-0.17372011943883764,-0.24735182744757872,1.0,-0.1733698099988323,-0.0,0.0
2020-06-23,-0.0727863931965983,-0.17385359346339838,-0.2472402868100717,1.0,-0.1736034684008671,-0.0,0.0
2020-06-24,-0.07307762831091329,-0.17530962977779999,-0.24633695054258137,1.0,-0.1721924955409978,-0.0,0.0
2020-06-25,-0.0708485856905158,-0.1736439267886855,-0.2487687188019967,1.0,-0.17063227953410984,-0.0,0.0
2020-06-26,-0.07087125056147997,-0.1733184714435442,-0.2487314711607247,1.0,-0.17073982265550916,-0.0,0.0
2020-06-29,-0.06931104390308751,-0.17283724949317028,-0.24979228289408092,1.0,-0.16977965369404102,-0.0,0.0
2020-06-30,-0.0693345742205677,-0.17287110283852955,-0.24965100046533267,1.0,-0.17002924948481019,-0.0,0.0
2020-07-01,-0.06798744540578242,-0.17300762243220352,-0.24737200458342332,1.0,-0.17227693176345552,-0.0,0.0
2020-07-02,-0.06919524189261031,-0.17193314726209463,-0.24803960659223814,1.0,-0.17218234981392874,-0.0,0.0
2020-07-06,-0.06969133136192976,-0.17171146625909556,-0.24789846164069507,1.0,-0.1720104993853208,-0.0,0.0
2020-07-07,-0.06657703415994423,-0.1749991700693822,-0.2454602795206321,1.0,-0.17284135046310128,-0.0,0.0
2020-07-08,-0.06625736331203849,-0.1740147681075251,-0.24682651622002819,1.0,-0.17223927652866505,-0.0,0.0
2020-07-09,-0.06552181848349095,-0.17506222000995522,-0.24584370333499253,1.0,-0.17275593164094907,-0.0,0.0
2020-07-10,-0.06865869853917662,-0.17181274900398405,-0.248539176626826,1.0,-0.1710325365205843,-0.0,0.0
2020-07-13,-0.0699654737401235,-0.17160215125157693,-0.24827368700617491,1.0,-0.17005842905517563,-0.0,0.0
2020-07-14,-0.06612502072624772,-0.17255844801857073,-0.24690764384015917,1.0,-0.17250870502404245,-0.0,0.0
2020-07-15,-0.06763749751210774,-0.17058647913487693,-0.2478935845551649,1.0,-0.1724938631990977,-0.0,0.0
2020-07-16,-0.07067823893526279,-0.16628221510479763,-0.2475314890721718,1.0,-0.17501120164622713,-0.0,0.0
2020-07-17,-0.07079190665095358,-0.16636513021395258,-0.24774677577306756,1.0,-0.17492987202682292,-0.0,0.0
2020-07-20,-0.07741537641039316,-0.16509724837919365,-0.24809586506891548,1.0,-0.17603039949334176,-0.0,0.0
2020-07-21,-0.07664988161536665,-0.16487144429252673,-0.2488078167205789,1.0,-0.17706005935905558,-0.0,0.0
2020-07-22,-0.07681790138895836,-0.16452403581611724,-0.2490454037650276,1.0,-0.17702966334850684,-0.0,0.0
2020-07-23,-0.0787962746603465,-0.16533698300897953,-0.24919050639249588,1.0,-0.17573522048269186,-0.0,0.0
2020-07-24,-0.07354657950035022,-0.1705913745372069,-0.24680631066342015,1.0,-0.17677862646342682,-0.0,0.0
2020-07-27,-0.07618888703487402,-0.16879692975137658,-0.2447522109127315,1.0,-0.17887535458034373,-0.0,0.0
2020-07-28,-0.0766842491820792,-0.16790745810242372,-0.24333978767443415,1.0,-0.1812946517994258,-0.0,0.0
2020-07-29,-0.08084885434811738,-0.166186520166153,-0.24157510384563846,1.0,-0.18631917459466704,-0.0,0.0
2020-07-30,-0.08076968164386314,-0.1656590692144089,-0.24168941436538105,1.0,-0.1865590407448964,-0.0,0.0
2020-07-31,-0.08166890080428954,-0.16757707774798927,-0.2414544235924933,1.0,-0.18488605898123323,-0.0,0.0
2020-08-03,-0.08378043055462411,-0.16628663402856952,-0.2404600630407082,1.0,-0.18610421836228289,-0.0,0.0
2020-08-04,-0.0832005902178105,-0.1646741226378712,-0.23945740203558075,1.0,-0.18940626100370564,-0.0,0.0
2020-08-05,-0.08386999396256792,-0.1643355470584289,-0.23941772321728044,1.0,-0.18944120211980947,-0.0,0.0
2020-08-06,-0.08399020561500016,-0.1628484218294033,-0.24023077181095495,1.0,-0.19003454868681446,-0.0,0.0
2020-08-07,-0.08712471617189471,-0.16444369691363214,-0.24016483054410898,1.0,-0.19019426456984273,-0.0,0.0
2020-08-10,-0.08679924624806513,-0.16490006056935191,-0.24051080153442359,1.0,-0.1902718890907867,-0.0,0.0
2020-08-11,-0.08678972253537716,-0.16641146876209387,-0.23923541586040956,1.0,-0.19017011324056468,-0.0,0.0
2020-08-12,-0.08445991390906644,-0.16854990583804141,-0.23448009147161686,1.0,-0.19397363465160075,-0.0,0.0
2020-08-13,-0.08314848423741346,-0.17296834039120787,-0.22892720306513406,1.0,-0.1954022988505747,-0.0,0.0
2020-08-14,-0.08298322858199172,-0.17312539911941652,-0.228531576647733,1.0,-0.19586260209054548,-0.0,0.0
2020-08-17,-0.08402400685910259,-0.1737975556041222,-0.22809878452667148,1.0,-0.19523225123144428,-0.0,0.0
2020-08-18,-0.08384482149763735,-0.17328938739132627,-0.22762204247734039,1.0,-0.1968318563236753,-0.0,0.0
2020-08-19,-0.08324920923346121,-0.17740090181035065,-0.22536846355743995,1.0,-0.1964634228413756,-0.0,0.0
2020-08-20,-0.08327585336720446,-0.17760468363587423,-0.22539997644723336,1.0,-0.19604313520970373,-0.0,0.0
2020-08-21,-0.0815506222670703,-0.17975109317188026,-0.22312478977463843,1.0,-0.19737638748738648,-0.0,0.0
2020-08-24,-0.08174111948331539,-0.17917451560818085,-0.22319025834230358,1.0,-0.19781014531754576,-0.0,0.0
2020-08-25,-0.08150976401527257,-0.1807309975947387,-0.22269692025633692,1.0,-0.19708004642322507,-0.0,0.0
2020-08-26,-0.08005178733564246,-0.1799946194975956,-0.22497225678447724,1.0,-0.19638833776103842,-0.0,0.0
2020-08-27,-0.0779087733440817,-0.18230216310627434,-0.22250772537955127,1.0,-0.19671167539970444,-0.0,0.0
2020-08-28,-0.07850712174146735,-0.18165479709755442,-0.22299113141628593,1.0,-0.19650295619457134,-0.0,0.0
2020-08-31,-0.07830233026660399,-0.18255993553152913,-0.2214089047075415,1.0,-0.1965952588812034,-0.0,0.0
2020-09-01,-0.0780138265125902,-0.18849136263477487,-0.21050949521454645,1.0,-0.20504280836318986,-0.0,0.0
2020-09-02,-0.07726324993274145,-0.18940005380683347,-0.2102838310465429,1.0,-0.2045332257196664,-0.0,0.0
2020-09-03,-0.078387514505306,-0.1893173676863827,-0.21030591480129834,1.0,-0.20378062932005853,-0.0,0.0
2020-09-04,-0.058951308358119174,-0.1985429268455703,-0.1969221000568125,1.0,-0.21655582662166226,-0.0,0.0
2020-09-08,-0.06420819935691319,-0.198100884244373,-0.19756497856377278,1.0,-0.21483118971061094,-0.0,0.0
