Date,BLDR,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-02-08,1.0,-0.0,-1.7944286475919673,-0.0,-0.5221698951483916,-1.126221787808779,0.0
2019-02-11,1.0,-0.0,-1.7681107796429048,-0.0,-0.5241996527004764,-1.1602030366445524,0.0
2019-02-12,1.0,-0.0,-1.7683835005574136,-0.0,-0.5323076923076923,-1.1586176142697882,0.0
2019-02-13,1.0,-0.0,-1.7799678197908286,-0.0,-0.5343702511844105,-1.1551354250469295,0.0
2019-02-14,1.0,-0.0,-1.6127612291123552,-0.0,-0.5280140176930638,-1.1329116628915765,0.0
2019-02-15,1.0,-0.0,-1.6355316055085107,-0.0,-0.5177914635189462,-1.1235138140449918,0.0
2019-02-19,1.0,-0.0,-1.6086919435322216,-0.0,-0.537766025504329,-1.1184373267368959,0.0
2019-02-20,1.0,-0.0,-1.6129018431204458,-0.0,-0.5383626232318902,-1.1351050150021431,0.0
2019-02-21,1.0,-0.0,-1.6092789267747345,-0.0,-0.5499849507675109,-1.1405168336414842,0.0
2019-02-22,1.0,-0.0,-1.5996390822376902,-0.0,-0.5648362980149523,-1.1321646472458538,0.0
2019-02-25,1.0,-0.0,-1.599930858649151,-0.0,-0.5815219739855667,-1.13983838209239,0.0
2019-02-26,1.0,-0.0,-1.6023955720833694,-0.0,-0.5862232984519589,-1.1355184640664189,0.0
2019-02-27,1.0,-0.0,-1.5938026708155062,-0.0,-0.6043476381866113,-1.1235576299753662,0.0
2019-02-28,1.0,-0.0,-1.5875324675324674,-0.0,-0.6032034632034632,-1.1382683982683983,0.0
2019-03-01,1.0,-0.0,-1.582054054054054,-0.0,-0.6209297297297297,-1.1213837837837837,0.0
2019-03-04,1.0,-0.0,-1.5823872221023096,-0.0,-0.6004748543060652,-1.1339952514569394,0.0
2019-03-05,1.0,-0.0,-1.5504330329804916,-0.0,-0.6799492607820838,-1.143688216254046,0.0
2019-03-06,1.0,-0.0,-1.5615357489200388,-0.0,-0.6798906814775632,-1.1665785065679273,0.0
2019-03-07,1.0,-0.0,-1.518065934065934,-0.0,-0.7152527472527472,-1.1622857142857141,0.0
2019-03-08,1.0,-0.0,-1.5186187918867338,-0.0,-0.742710043939461,-1.1770005769828236,0.0
2019-03-11,1.0,-0.0,-1.5158466511043276,-0.0,-0.7507631531693302,-1.222526485904112,0.0
2019-03-12,1.0,-0.0,-1.4587946995825014,-0.0,-0.7836267925213287,-1.295652568524233,0.0
2019-03-13,1.0,-0.0,-1.4714775062799728,-0.0,-0.8010504681434116,-1.294724823018954,0.0
2019-03-14,1.0,-0.0,-1.477513711151737,-0.0,-0.7989031078610604,-1.2939670932358318,0.0
2019-03-15,1.0,-0.0,-1.466629971102243,-0.0,-0.809550020641255,-1.3107196917572588,0.0
2019-03-18,1.0,-0.0,-1.4814351851851852,-0.0,-0.8291666666666667,-1.3189814814814815,0.0
2019-03-19,1.0,-0.0,-1.4838304990242543,-0.0,-0.8275253229253787,-1.3350060403308244,0.0
2019-03-20,1.0,-0.0,-1.4973197221833776,-0.0,-0.8293944902810796,-1.3346385120962103,0.0
2019-03-21,1.0,-0.0,-1.4978796775245817,-0.0,-0.8437951442285289,-1.3183279742765273,0.0
2019-03-22,1.0,-0.0,-1.4860531620646007,-0.0,-0.8944728329661057,-1.3074867563639772,0.0
2019-03-25,1.0,-0.0,-1.3894630005536077,-0.0,-0.9237405425355231,-1.3001476287137848,0.0
2019-03-26,1.0,-0.0,-1.4156640497979283,-0.0,-0.9213081246806337,-1.3083569470897014,0.0
2019-03-27,1.0,-0.0,-1.4045230797808117,-0.0,-0.9324324324324323,-1.3068635645955233,0.0
2019-03-28,1.0,-0.0,-1.4054255964887705,-0.0,-0.9335574543586871,-1.330158285474156,0.0
2019-03-29,1.0,-0.0,-1.4024276377217553,-0.0,-0.9320728291316527,-1.334033613445378,0.0
2019-04-01,1.0,-0.0,-1.406193078324226,-0.0,-0.9328382607071132,-1.3314651347438233,0.0
2019-04-02,1.0,-0.0,-1.4161033148398527,-0.0,-0.9461513357266074,-1.300013986666045,0.0
2019-04-03,1.0,-0.0,-1.4178443169628283,-0.0,-0.9407210484585607,-1.305396203535283,0.0
2019-04-04,1.0,-0.0,-1.4168260038240919,-0.0,-0.9434780581075408,-1.3032224968521193,0.0
2019-04-05,1.0,-0.0,-1.4173353981885588,-0.0,-0.9490825472804918,-1.3264348397390775,0.0
2019-04-08,1.0,-0.0,-1.4052051582649472,-0.0,-0.9534349355216882,-1.330691676436108,0.0
2019-04-09,1.0,-0.0,-1.3956980137437636,-0.0,-0.9775487150522452,-1.3334745363833191,0.0
2019-04-10,1.0,-0.0,-1.3864491254466804,-0.0,-0.9818506676697386,-1.3336467933044949,0.0
2019-04-11,1.0,-0.0,-1.3671433948061724,-0.0,-1.0047986450884456,-1.3325649228453142,0.0
2019-04-12,1.0,-0.0,-1.3651047798445963,-0.0,-1.0064045208382388,-1.337697198022133,0.0
2019-04-15,1.0,-0.0,-1.36835657745948,-0.0,-0.9991047870335468,-1.3441858273652467,0.0
2019-04-16,1.0,-0.0,-1.3583540795716098,-0.0,-0.9933298886749025,-1.3455775283010005,0.0
2019-04-17,1.0,-0.0,-1.3626570071035422,-0.0,-1.0153831678976337,-1.3262925154066896,0.0
2019-04-18,1.0,-0.0,-1.3546656627923392,-0.0,-1.0096936614747543,-1.3413486424168275,0.0
2019-04-22,1.0,-0.0,-1.3509890006136998,-0.0,-1.019543973941368,-1.350186470282774,0.0
2019-04-23,1.0,-0.0,-1.3546903158493788,-0.0,-1.017167789054349,-1.3706250592810396,0.0
2019-04-24,1.0,-0.0,-1.3306193524096384,-0.0,-1.012895331325301,-1.3628106174698795,0.0
2019-04-25,1.0,-0.0,-1.3305528064470524,-0.0,-1.0229982562797495,-1.3591592440737075,0.0
2019-04-26,1.0,-0.0,-1.303891233005157,-0.0,-1.0218002812939522,-1.362541022034693,0.0
2019-04-29,1.0,-0.0,-1.3006934032983508,-0.0,-1.0196776611694154,-1.3647863568215892,0.0
2019-04-30,1.0,-0.0,-1.2943049831397528,-0.0,-1.0158767328587486,-1.3731734732109406,0.0
2019-05-01,1.0,-0.0,-1.3108329817653401,-0.0,-1.014390849857029,-1.3623962874419915,0.0
2019-05-02,1.0,-0.0,-1.288855265024351,-0.0,-1.0375431462480493,-1.401957539363563,0.0
2019-05-03,1.0,-0.0,-1.3062568086013355,-0.0,-1.0310709041822572,-1.3990432434992657,0.0
2019-05-06,1.0,-0.0,-1.36566127592023,-0.0,-1.1098323246353805,-1.485316003571783,0.0
2019-05-07,1.0,-0.0,-1.3692071052892725,-0.0,-1.104545003473256,-1.4880420760146869,0.0
2019-05-08,1.0,-0.0,-1.3491162239557617,-0.0,-1.0997827589611928,-1.4883973536091637,0.0
2019-05-09,1.0,-0.0,-1.3479441235993879,-0.0,-1.1051384569820821,-1.482995212004541,0.0
2019-05-10,1.0,-0.0,-1.3498716429699844,-0.0,-1.1091528436018958,-1.4777349921011058,0.0
2019-05-13,1.0,-0.0,-1.3498098859315588,-0.0,-1.1031060194558293,-1.4851118463285764,0.0
2019-05-14,1.0,-0.0,-1.2878994544037412,-0.0,-1.1145752143413874,-1.468969212782541,0.0
2019-05-15,1.0,-0.0,-1.298728503921664,-0.0,-1.1278803527061918,-1.445072343742388,0.0
2019-05-16,1.0,-0.0,-1.304167883922485,-0.0,-1.1222611744084137,-1.4425942156003504,0.0
2019-05-17,1.0,-0.0,-1.2817537385900175,-0.0,-1.0924451349776656,-1.481161390561274,0.0
2019-05-20,1.0,-0.0,-1.2652378412452117,-0.0,-1.0988217039228048,-1.4848955050186685,0.0
2019-05-21,1.0,-0.0,-1.2698666666666667,-0.0,-1.0940606060606062,-1.484557575757576,0.0
2019-05-22,1.0,-0.0,-1.2647244170827476,-0.0,-1.0960298608754666,-1.4867419651946288,0.0
2019-05-23,1.0,-0.0,-1.274613152804642,-0.0,-1.0964700193423598,-1.4645551257253382,0.0
2019-05-24,1.0,-0.0,-1.2588812939250986,-0.0,-1.0865986329065176,-1.4682295176663136,0.0
2019-05-28,1.0,-0.0,-1.2509146928557675,-0.0,-1.0905545927209706,-1.4727036395147315,0.0
2019-05-29,1.0,-0.0,-1.2496402877697843,-0.0,-1.0839328537170265,-1.462589928057554,0.0
2019-05-30,1.0,-0.0,-1.245871298405467,-0.0,-1.0540527714502659,-1.4457099468488992,0.0
2019-05-31,1.0,-0.0,-1.2621703374610078,-0.0,-1.0404102467151906,-1.4237167974288685,0.0
2019-06-03,1.0,-0.0,-1.2733637175210262,-0.0,-1.0408776958135602,-1.3843443123619792,0.0
2019-06-04,1.0,-0.0,-1.2728127055727845,-0.0,-1.0552109764119912,-1.3707828211634243,0.0
2019-06-05,1.0,-0.0,-1.2623948701268526,-0.0,-1.058500999024209,-1.3257283583476605,0.0
2019-06-06,1.0,-0.0,-1.2566314227416064,-0.0,-1.040716008161751,-1.3400111296605453,0.0
2019-06-07,1.0,-0.0,-1.2680417149478562,-0.0,-1.033279258400927,-1.3336732329084588,0.0
2019-06-10,1.0,-0.0,-1.2605119674706589,-0.0,-1.0209777284908972,-1.3391553460863137,0.0
2019-06-11,1.0,-0.0,-1.2682123811731973,-0.0,-1.0271272895896129,-1.3418038488291213,0.0
2019-06-12,1.0,-0.0,-1.2583491154325834,-0.0,-1.0218485842302185,-1.3389071088733893,0.0
2019-06-13,1.0,-0.0,-1.2666050808314089,-0.0,-1.0275750577367206,-1.3248036951501156,0.0
2019-06-14,1.0,-0.0,-1.2671656963312077,-0.0,-1.0328527862489605,-1.3206265594677018,0.0
2019-06-17,1.0,-0.0,-1.2553968474090509,-0.0,-1.0451162575694541,-1.3220080432672308,0.0
2019-06-18,1.0,-0.0,-1.2467129629629627,-0.0,-1.0506018518518518,-1.3323148148148147,0.0
2019-06-19,1.0,-0.0,-1.2414860681114552,-0.0,-1.0635368051383949,-1.3158356822697659,0.0
2019-06-20,1.0,-0.0,-1.2491791148314295,-0.0,-1.0588262498265735,-1.316699810387088,0.0
2019-06-21,1.0,-0.0,-1.252046053544181,-0.0,-1.061219771581819,-1.3105377537337588,0.0
2019-06-24,1.0,-0.0,-1.2600842865743527,-0.0,-1.0616866577131479,-1.3093595146575276,0.0
2019-06-25,1.0,-0.0,-1.2234486596790648,-0.0,-1.092338373063723,-1.322001669603933,0.0
2019-06-26,1.0,-0.0,-1.2198179791976225,-0.0,-1.0672362555720654,-1.3563335809806836,0.0
2019-06-27,1.0,-0.0,-1.2156571056668681,-0.0,-1.0814002138440797,-1.3517270233833851,0.0
2019-06-28,1.0,-0.0,-1.2402873000326478,-0.0,-1.0690732708362485,-1.3546009980877758,0.0
2019-07-01,1.0,-0.0,-1.239738805970149,-0.0,-1.0677705223880596,-1.356669776119403,0.0
2019-07-02,1.0,-0.0,-1.24335397364868,-0.0,-1.0551236091065692,-1.357232645840123,0.0
2019-07-03,1.0,-0.0,-1.2393349478390463,-0.0,-1.0604042473919524,-1.3574888226527573,0.0
2019-07-05,1.0,-0.0,-1.2256668063119676,-0.0,-1.063585160359354,-1.3655913978494625,0.0
2019-07-08,1.0,-0.0,-1.2244090824492835,-0.0,-1.0649078726968173,-1.3636236739251815,0.0
2019-07-09,1.0,-0.0,-1.2142193308550184,-0.0,-1.0615241635687733,-1.3710966542750929,0.0
2019-07-10,1.0,-0.0,-1.1815055762081783,-0.0,-1.0824349442379182,-1.382899628252788,0.0
2019-07-11,1.0,-0.0,-1.1724201844214819,-0.0,-1.0941105602150039,-1.36717482971132,0.0
2019-07-12,1.0,-0.0,-1.166450477161123,-0.0,-1.1022421940146392,-1.3638932641526915,0.0
2019-07-15,1.0,-0.0,-1.1880935835070652,-0.0,-1.1103080843178135,-1.334491545054436,0.0
2019-07-16,1.0,-0.0,-1.2075419509496588,-0.0,-1.1189839572192513,-1.283422459893048,0.0
2019-07-17,1.0,-0.0,-1.208847926267281,-0.0,-1.1160829493087556,-1.2833640552995393,0.0
2019-07-18,1.0,-0.0,-1.21047062612136,-0.0,-1.109720752633758,-1.2803054699360537,0.0
2019-07-19,1.0,-0.0,-1.2150710769655426,-0.0,-1.108386621888945,-1.2769931453282422,0.0
2019-07-22,1.0,-0.0,-1.2068568798895536,-0.0,-1.1081914404049702,-1.2868844914864244,0.0
2019-07-23,1.0,-0.0,-1.2108001104870638,-0.0,-1.106113617530614,-1.286713930577295,0.0
2019-07-24,1.0,-0.0,-1.2112287160607456,-0.0,-1.106028531983433,-1.2847215830648873,0.0
2019-07-25,1.0,-0.0,-1.208676071871697,-0.0,-1.1027526308533615,-1.2839483479619502,0.0
2019-07-26,1.0,-0.0,-1.1787814739937512,-0.0,-1.1215309685719537,-1.2944771181768056,0.0
2019-07-29,1.0,-0.0,-1.1765402304084513,-0.0,-1.092163380538227,-1.2848686307545192,0.0
2019-07-30,1.0,-0.0,-1.180214411724793,-0.0,-1.077441534355634,-1.2657981634776316,0.0
2019-07-31,1.0,-0.0,-1.199063653551814,-0.0,-1.0587017196362654,-1.2439002430899433,0.0
2019-08-01,1.0,-0.0,-1.212170239539796,-0.0,-1.050469641813851,-1.2315850972989977,0.0
2019-08-02,1.0,-0.0,-1.2063128591954024,-0.0,-1.054552801724138,-1.229076867816092,0.0
2019-08-05,1.0,-0.0,-1.1821206422681905,-0.0,-1.299194753845412,-1.340517864892232,0.0
2019-08-06,1.0,-0.0,-1.1743633599391867,-0.0,-1.226244773850247,-1.3504370961611554,0.0
2019-08-07,1.0,-0.0,-1.1808319120712527,-0.0,-1.2002558271745312,-1.356405154443813,0.0
2019-08-08,1.0,-0.0,-1.1933709516809712,-0.0,-1.2069799421499359,-1.3414576319408222,0.0
2019-08-09,1.0,-0.0,-1.1735144791274916,-0.0,-1.1768522000752164,-1.3506487401278677,0.0
2019-08-12,1.0,-0.0,-1.1691635748837645,-0.0,-1.2049969473535902,-1.3222185694829287,0.0
2019-08-13,1.0,-0.0,-1.1638698790662791,-0.0,-1.2007124777350708,-1.3227242898659417,0.0
2019-08-14,1.0,-0.0,-1.1878041931860726,-0.0,-1.1714713590415573,-1.320619618120554,0.0
2019-08-15,1.0,-0.0,-1.22063550371935,-0.0,-1.1377077784920562,-1.233492515382496,0.0
2019-08-16,1.0,-0.0,-1.2231241973949734,-0.0,-1.1345166024582645,-1.2286277747202348,0.0
2019-08-19,1.0,-0.0,-1.2037957936037227,-0.0,-1.148181942606871,-1.210274191340846,0.0
2019-08-20,1.0,-0.0,-1.2104066223960703,-0.0,-1.1423633221140725,-1.1955335213317564,0.0
2019-08-21,1.0,-0.0,-1.2208097715448993,-0.0,-1.1393802307170322,-1.1636733770640129,0.0
2019-08-22,1.0,-0.0,-1.223025483462859,-0.0,-1.125835893728538,-1.1694831013916502,0.0
2019-08-23,1.0,-0.0,-1.2236830215957348,-0.0,-1.1256438059094604,-1.1686093792355652,0.0
2019-08-26,1.0,-0.0,-1.2040446057173202,-0.0,-1.0810248694574742,-1.1401008938844146,0.0
2019-08-27,1.0,-0.0,-1.2013873547474925,-0.0,-1.0748022798568462,-1.1421817699818848,0.0
2019-08-28,1.0,-0.0,-1.1963136079019312,-0.0,-1.0812681894346945,-1.1319781285827675,0.0
2019-08-29,1.0,-0.0,-1.1571148398343867,-0.0,-1.068947483111789,-1.1321856613641317,0.0
2019-08-30,1.0,-0.0,-1.1428137080310994,-0.0,-1.0800503843982106,-1.1206619467489034,0.0
2019-09-03,1.0,-0.0,-1.146891428074901,-0.0,-1.0828083590389712,-1.1149150627796847,0.0
2019-09-04,1.0,-0.0,-1.145135358275757,-0.0,-1.0831703819580236,-1.117064268022422,0.0
2019-09-05,1.0,-0.0,-1.1541894116627676,-0.0,-1.0814920717442162,-1.0966987262802184,0.0
2019-09-06,1.0,-0.0,-1.1468032680586175,-0.0,-1.1120909523191975,-1.0639346388276487,0.0
2019-09-09,1.0,-0.0,-1.1473802427540927,-0.0,-1.1113558809554664,-1.0607317178523608,0.0
2019-09-10,1.0,-0.0,-1.1413958306357634,-0.0,-1.1416116362380768,-1.0331477405153437,0.0
2019-09-11,1.0,-0.0,-1.140184498663678,-0.0,-1.1606172945943616,-1.0099146478144667,0.0
2019-09-12,1.0,-0.0,-1.1005687693898654,-0.0,-1.186271975180972,-1.02201826956222,0.0
2019-09-13,1.0,-0.0,-1.098414339882799,-0.0,-1.186918304033092,-1.0235263702171664,0.0
2019-09-16,1.0,-0.0,-1.1032552531863589,-0.0,-1.1802445745780228,-1.0224336892869446,0.0
2019-09-17,1.0,-0.0,-1.0566937250354336,-0.0,-1.194261907829747,-1.044023536485848,0.0
2019-09-18,1.0,-0.0,-1.0633911699020786,-0.0,-1.1954561071980758,-1.0359474317127642,0.0
2019-09-19,1.0,-0.0,-1.0617156609936393,-0.0,-1.201177582946536,-1.034854736118274,0.0
2019-09-20,1.0,-0.0,-1.0705128205128205,-0.0,-1.2033643090690072,-1.0283514025124763,0.0
2019-09-23,1.0,-0.0,-1.0724962308852035,-0.0,-1.2059875080766747,-1.0290760284298945,0.0
2019-09-24,1.0,-0.0,-1.0748062015503876,-0.0,-1.2060723514211888,-1.0257536606373816,0.0
