Date,IWF,IWM,MTUM,SNY,SPY,VLUE,VXX
2018-11-13,-0.176474922631036,-0.3735078842658545,-0.0,1.0,-0.47747703492656085,-0.42867318367146434,0.0
2018-11-14,-0.17769914983537274,-0.3729667305518699,-0.0,1.0,-0.477984176126591,-0.4284485724114207,0.0
2018-11-15,-0.17740628912291037,-0.3742543633551808,-0.0,1.0,-0.48157694479220364,-0.42153324987112456,0.0
2018-11-16,-0.17270249699231507,-0.3664956173733704,-0.0,1.0,-0.48405313167521913,-0.43197721525203175,0.0
2018-11-19,-0.17014998770592574,-0.36845340545856897,-0.0,1.0,-0.4867469879518072,-0.433489058273912,0.0
2018-11-20,-0.1436084340296463,-0.36248226603395134,-0.0,1.0,-0.4912675505112274,-0.4487060319945208,0.0
2018-11-21,-0.14791433982421212,-0.35774292235225563,-0.0,1.0,-0.4903608022143447,-0.43199145340649736,0.0
2018-11-23,-0.14864405957405522,-0.3515014796487654,-0.0,1.0,-0.4929170911560665,-0.4325910832969485,0.0
2018-11-26,-0.14797477564879943,-0.3554935726412806,-0.0,1.0,-0.49119573126364297,-0.4307300509337861,0.0
2018-11-27,-0.14017742754236265,-0.3601489037685223,-0.0,1.0,-0.48903768522323476,-0.4279291256738137,0.0
2018-11-28,-0.13998355978917848,-0.3619747594410328,-0.0,1.0,-0.4882259078381123,-0.4275180117015618,0.0
2018-11-29,-0.13017580939571524,-0.3568306273417235,-0.0,1.0,-0.4861177826880584,-0.42864348160245935,0.0
2018-11-30,-0.12952010001923447,-0.35735237545681864,-0.0,1.0,-0.48627139834583577,-0.4311646470475091,0.0
2018-12-03,-0.12919430823959233,-0.35734544755311987,-0.0,1.0,-0.4861071050860494,-0.43099221228728,0.0
2018-12-04,-0.11759460110870089,-0.3698481561822126,-0.0,1.0,-0.4879248011569053,-0.4348276693179079,0.0
2018-12-06,-0.11503194022110648,-0.32963251066638377,-0.0,1.0,-0.49270442920114094,-0.41984300968814087,0.0
2018-12-07,-0.11139162852154218,-0.33077721674295696,-0.0,1.0,-0.4941012694068237,-0.42319852767684396,0.0
2018-12-10,-0.09475235711110593,-0.33359848396228625,-0.0,1.0,-0.4971106379992046,-0.4141262896848607,0.0
2018-12-11,-0.10749460650970828,-0.33101960416471254,-0.0,1.0,-0.5030250445549198,-0.40345652377825725,0.0
2018-12-12,-0.10832805647411994,-0.33091770444897867,-0.0,1.0,-0.5033185581275358,-0.4027064424587819,0.0
2018-12-13,-0.1088489749858943,-0.3345166447244687,-0.0,1.0,-0.5025155162685725,-0.4050686477336844,0.0
2018-12-14,-0.10929308601923031,-0.33408561957824945,-0.0,1.0,-0.5025272116040153,-0.40501210710675406,0.0
2018-12-17,-0.10732406276425821,-0.3336230386169313,-0.0,1.0,-0.5022080240533684,-0.40580663346800716,0.0
2018-12-18,-0.10161927237890506,-0.3274528588452461,-0.0,1.0,-0.500759399023296,-0.4067808491249386,0.0
2018-12-19,-0.0972050052625424,-0.3294351537831833,-0.0,1.0,-0.5038708922932991,-0.4084200678283242,0.0
2018-12-20,-0.09533908179911443,-0.3197855977627593,-0.0,1.0,-0.5101608016779305,-0.40517361920298295,0.0
2018-12-21,-0.09289592130295578,-0.3197067421465361,-0.0,1.0,-0.5128068303094984,-0.39469166163983105,0.0
2018-12-24,-0.0887845060971377,-0.3153851493625194,-0.0,1.0,-0.512367818219682,-0.3973436379202629,0.0
2018-12-26,-0.08868628263572316,-0.31620389556568584,-0.0,1.0,-0.5050651563291431,-0.39238845144356954,0.0
2018-12-27,-0.06799730881363535,-0.3011661807580175,-0.0,1.0,-0.473805786050684,-0.3996860282574568,0.0
2018-12-28,-0.06686391858875215,-0.3021540806491381,-0.0,1.0,-0.47360634792549255,-0.3988747674444668,0.0
2018-12-31,-0.06535683846947472,-0.30511819853765754,-0.0,1.0,-0.47375857892612033,-0.39864531467276726,0.0
2019-01-02,-0.06524323233229418,-0.305088927265795,-0.0,1.0,-0.473837665687308,-0.3986588018929284,0.0
2019-01-03,-0.07502525535974856,-0.3030867661914917,-0.0,1.0,-0.4834212594006061,-0.383387585587608,0.0
2019-01-04,-0.06092244405195734,-0.30740682778510586,-0.0,1.0,-0.47948758076415743,-0.38784681079389205,0.0
2019-01-07,-0.050512396694214874,-0.29271625344352614,-0.0,1.0,-0.48138842975206614,-0.37926170798898073,0.0
2019-01-08,-0.05343208570294935,-0.2773001807521051,-0.0,1.0,-0.4954150685535423,-0.37816867257417447,0.0
2019-01-09,-0.053592292938868184,-0.27755120037036224,-0.0,1.0,-0.49533740437821033,-0.37805603932893894,0.0
2019-01-10,-0.05442446677243081,-0.2756037369998237,-0.0,1.0,-0.49645249427110877,-0.3769390093424995,0.0
2019-01-11,-0.05372155464589111,-0.2770588494211893,-0.0,1.0,-0.4955763898058893,-0.3744442977243717,0.0
2019-01-14,-0.06013166875839444,-0.2790585023229187,-0.0,1.0,-0.4956514080630601,-0.36697712310368363,0.0
2019-01-15,-0.060452788514632795,-0.28351187189398125,-0.0,1.0,-0.4959911651021535,-0.3687907233572612,0.0
2019-01-16,-0.06828688416325453,-0.2751067670497072,-0.0,1.0,-0.49852507374631266,-0.35946374323074887,0.0
2019-01-17,-0.06894806338028169,-0.27378961267605634,-0.0,1.0,-0.4987676056338028,-0.35922095070422533,0.0
2019-01-18,-0.07030541610456244,-0.2729504389941836,-0.0,1.0,-0.49863989207598913,-0.36963973726695715,0.0
2019-01-22,-0.0,-0.24064381911748603,-0.0,1.0,-0.6233439176612285,-0.32587320705135225,0.0
2019-01-23,-0.0,-0.22803828379947,-0.0,1.0,-0.6317702972031801,-0.33034013009483343,0.0
2019-01-24,-0.0,-0.23600465076220825,-0.0,1.0,-0.5885797950219619,-0.3285462061837912,0.0
2019-01-25,-0.0,-0.1901583931009079,-0.0,1.0,-0.6865723386275486,-0.29006955428918113,0.0
2019-01-28,-0.0,-0.17562032722938561,-0.0,1.0,-0.7072922310109437,-0.28416946581428104,0.0
2019-01-29,-0.0,-0.17550056340469794,-0.0,1.0,-0.7022839559677558,-0.2891566265060241,0.0
2019-01-30,-0.0,-0.17144099108889374,-0.0,1.0,-0.7001956096500761,-0.3018039556618127,0.0
2019-01-31,-0.0,-0.1740859887840716,-0.0,1.0,-0.6891057688127634,-0.31043776898665393,0.0
2019-02-01,-0.0,-0.17343896228262998,-0.0,1.0,-0.6998280627679718,-0.3031753977408754,0.0
2019-02-04,-0.0,-0.17303297420829253,-0.0,1.0,-0.703232125367287,-0.30027206442485577,0.0
2019-02-05,-0.0,-0.1759019355962464,-0.0,1.0,-0.7037601515382439,-0.29763330357726053,0.0
2019-02-06,-0.0,-0.1748752913499031,-0.0,1.0,-0.6998714792950966,-0.30357026161587564,0.0
2019-02-07,-0.0,-0.17845323114439993,-0.0,1.0,-0.7020771642570981,-0.29679062881031176,0.0
2019-02-08,-0.0,-0.172092004381161,-0.0,1.0,-0.7045564074479738,-0.31391018619934286,0.0
2019-02-11,-0.0,-0.1695911563432181,-0.0,1.0,-0.7078873486576593,-0.31588875241270403,0.0
2019-02-12,-0.0,-0.16191667215164882,-0.0,1.0,-0.7113583009719389,-0.32069593453125345,0.0
2019-02-13,-0.0,-0.16149585094038055,-0.0,1.0,-0.7087338252359161,-0.3192695903487837,0.0
2019-02-14,-0.0,-0.155251343521242,-0.0,1.0,-0.7402746754539222,-0.31605369661852845,0.0
2019-02-15,-0.0,-0.16392281819791113,-0.0,1.0,-0.73636926889715,-0.3124889360948841,0.0
2019-02-19,-0.0,-0.1700838769804287,-0.0,1.0,-0.7334132161718369,-0.3154706430568499,0.0
2019-02-20,-0.0,-0.1842216159868698,-0.0,1.0,-0.7267948632643555,-0.30691773681992596,0.0
2019-02-21,-0.0,-0.1705074230002216,-0.0,1.0,-0.7296033680478617,-0.31571017061821405,0.0
2019-02-22,-0.0,-0.16878782484870059,-0.0,1.0,-0.7308873264506942,-0.32531594873620506,0.0
2019-02-25,-0.0,-0.16377636424506192,-0.0,1.0,-0.7369043633523045,-0.33119071532195066,0.0
2019-02-26,-0.0,-0.16473530265478822,-0.0,1.0,-0.7412642061312434,-0.3267912563913635,0.0
2019-02-27,-0.0,-0.15486497975255611,-0.0,1.0,-0.7503188133431774,-0.33210282569299954,0.0
2019-02-28,-0.0,-0.153982182029816,-0.0,1.0,-0.7484890540359045,-0.3359896136455209,0.0
2019-03-01,-0.0,-0.15646761156266092,-0.0,1.0,-0.7540807415866192,-0.3285416806609794,0.0
2019-03-04,-0.0,-0.15707087672153172,-0.0,1.0,-0.7609898107714702,-0.3213078042772366,0.0
2019-03-05,-0.0,-0.14757521329142342,-0.0,1.0,-0.7770094297260889,-0.3205882352941176,0.0
2019-03-06,-0.0,-0.14060464489465882,-0.0,1.0,-0.7892951799110552,-0.3162032253717263,0.0
2019-03-07,-0.0,-0.12752655402680052,-0.0,1.0,-0.8085421054990364,-0.30477748397795007,0.0
2019-03-08,-0.0,-0.1160142509245062,-0.0,1.0,-0.8404212140344548,-0.29845765310724276,0.0
2019-03-11,-0.0,-0.11458309660704953,-0.0,1.0,-0.8350567006794992,-0.32290980160443605,0.0
2019-03-12,-0.0,-0.09790898472390812,-0.0,1.0,-0.846116849506447,-0.3462428142821153,0.0
2019-03-13,-0.0,-0.10313324916791002,-0.0,1.0,-0.8436359462871572,-0.348651440376449,0.0
2019-03-14,-0.0,-0.09738608508396142,-0.0,1.0,-0.850060708803922,-0.34345146732033627,0.0
2019-03-15,-0.0,-0.09014886969307112,-0.0,1.0,-0.8549898915640507,-0.3522330453960669,0.0
2019-03-18,-0.0,-0.09381084840055633,-0.0,1.0,-0.8579044969865554,-0.3662957811775614,0.0
2019-03-19,-0.0,-0.09314112996977447,-0.0,1.0,-0.8573122529644269,-0.37456405487096023,0.0
2019-03-20,-0.0,-0.0900907187718074,-0.0,1.0,-0.8586182833217028,-0.3774133519423122,0.0
2019-03-21,-0.0,-0.09033383738513436,-0.0,1.0,-0.8811678492497382,-0.3548912411306269,0.0
2019-03-22,-0.0,-0.08677038250087729,-0.0,1.0,-0.9045268452450579,-0.34815767926073227,0.0
2019-03-25,-0.0,-0.08524184896683613,-0.0,1.0,-0.8998787256868325,-0.3470777554923271,0.0
2019-03-26,-0.0,-0.08295470513841398,-0.0,1.0,-0.8998547941355567,-0.35922057239214944,0.0
2019-03-27,-0.0,-0.08515462471657978,-0.0,1.0,-0.8979687244337439,-0.3543862929805287,0.0
2019-03-28,-0.0,-0.08234798286075534,-0.0,1.0,-0.8982650026926408,-0.3608138799784588,0.0
2019-03-29,-0.0,-0.08497436017514694,-0.0,1.0,-0.899079776149109,-0.35748237993771514,0.0
2019-04-01,-0.0,-0.09038952521490642,-0.0,1.0,-0.898671913428431,-0.3532429203850749,0.0
2019-04-02,-0.0,-0.10019407487081161,-0.0,1.0,-0.9110529146304394,-0.32702784857483574,0.0
2019-04-03,-0.0,-0.10184622575368077,-0.0,1.0,-0.9048375788735686,-0.3303108202851133,0.0
2019-04-04,-0.0,-0.1015034083481184,-0.0,1.0,-0.9100056027640302,-0.32299934634419647,0.0
2019-04-05,-0.0,-0.0990605720695457,-0.0,1.0,-0.912483641802206,-0.32534118526827444,0.0
2019-04-08,-0.0,-0.093417762927308,-0.0,1.0,-0.916816599294343,-0.32637801715073483,0.0
2019-04-09,-0.0,-0.08621214605241587,-0.0,1.0,-0.9336487341030986,-0.3222240438438298,0.0
2019-04-10,-0.0,-0.08690161595846682,-0.0,1.0,-0.9375833118963541,-0.3140946189284629,0.0
2019-04-11,-0.0,-0.07420585687867225,-0.0,1.0,-0.9550785364825954,-0.3115943725274468,0.0
2019-04-12,-0.0,-0.07213221905784584,-0.0,1.0,-0.9574209813716794,-0.30482282085998413,0.0
2019-04-15,-0.0,-0.07634607721337991,-0.0,1.0,-0.9500714938702797,-0.31764374956048846,0.0
2019-04-16,-0.0,-0.07970946579194002,-0.0,1.0,-0.9485707591377693,-0.31473758200562324,0.0
2019-04-17,-0.0,-0.07943837165473049,-0.0,1.0,-0.9835092348284961,-0.29287598944591026,0.0
2019-04-18,-0.0,-0.09397590361445783,-0.0,1.0,-0.9798251830852823,-0.2885896527285613,0.0
2019-04-22,-0.0,-0.09271852711892518,-0.0,1.0,-0.9826078714783308,-0.294173399995261,0.0
2019-04-23,-0.0,-0.0925978580229362,-0.0,1.0,-0.9834375888541369,-0.2934082077528196,0.0
2019-04-24,-0.0,-0.09991277082301908,-0.0,1.0,-0.9671593936393427,-0.29047315934648843,0.0
2019-04-25,-0.0,-0.10159020975735794,-0.0,1.0,-0.9589176238460996,-0.2883987503816973,0.0
2019-04-26,-0.0,-0.09935769239818365,-0.0,1.0,-0.9580029644966237,-0.29541444133355294,0.0
2019-04-29,-0.0,-0.12393355355402932,-0.0,1.0,-0.9768768269207918,-0.27569571520235747,0.0
2019-04-30,-0.0,-0.12982957931116673,-0.0,1.0,-0.9752592062924562,-0.2784173519246812,0.0
2019-05-01,-0.0,-0.1275996947147491,-0.0,1.0,-0.9692091203968709,-0.2882560580041977,0.0
2019-05-02,-0.0,-0.125271110899254,-0.0,1.0,-0.9709941130204733,-0.28712729699454204,0.0
2019-05-03,-0.0,-0.11961050401161821,-0.0,1.0,-0.9744542056519772,-0.28674142323167395,0.0
2019-05-06,-0.0,-0.1086615296803653,-0.0,1.0,-0.9779299847792998,-0.291619101978691,0.0
2019-05-07,-0.0,-0.1053959488729679,-0.0,1.0,-0.9808392640373218,-0.2940042367838526,0.0
2019-05-08,-0.0,-0.11758283489983862,-0.0,1.0,-0.9505126744517232,-0.30537358777176493,0.0
2019-05-09,-0.0,-0.11776977052911057,-0.0,1.0,-0.9558600417219799,-0.29693722738479045,0.0
2019-05-10,-0.0,-0.11813935844851703,-0.0,1.0,-0.9594110813437966,-0.2932739040754878,0.0
2019-05-13,-0.0,-0.12026066350710901,-0.0,1.0,-0.9555450236966825,-0.2938625592417062,0.0
2019-05-14,-0.0,-0.09401569270406371,-0.038622789553811925,1.0,-0.9241597376742007,-0.28539641644220637,0.0
2019-05-15,-0.0,-0.08837546138391815,-0.047096201467084056,1.0,-0.9226977526514974,-0.27795168901555856,0.0
2019-05-16,-0.0,-0.0883177570093458,-0.047009345794392525,1.0,-0.923177570093458,-0.2779672897196262,0.0
2019-05-17,-0.0,-0.08848668846333489,-0.04631013545072396,1.0,-0.9193367585240542,-0.28122372723026623,0.0
2019-05-20,-0.0,-0.07558139534883722,-0.0563883440739703,1.0,-0.9189081909031475,-0.2840431493415522,0.0
2019-05-21,-0.0,-0.08191253644314868,-0.05919533527696793,1.0,-0.9095043731778426,-0.2817725947521866,0.0
2019-05-22,-0.0,-0.07154850746268657,-0.06989272388059702,1.0,-0.9124300373134328,-0.2781949626865671,0.0
2019-05-23,-0.0,-0.06642023255269869,-0.09912734248882858,1.0,-0.9279180216643661,-0.246122172051564,0.0
2019-05-24,-0.0,-0.04776014932337844,-0.11021931871208586,1.0,-0.9268315445636958,-0.2483667755482968,0.0
2019-05-28,-0.0,-0.047824464860327376,-0.11171477871566478,1.0,-0.9258266100825444,-0.24639742573333953,0.0
2019-05-29,-0.0,-0.05313919627256843,-0.1120326150262085,1.0,-0.9227955736750145,-0.24167734420500872,0.0
2019-05-30,-0.0,-0.054171332586786115,-0.1094391564016424,1.0,-0.9283081373646882,-0.24104143337066067,0.0
2019-05-31,-0.0,-0.052576358125437164,-0.10652832828165074,1.0,-0.9261832595010492,-0.2462578689671252,0.0
2019-06-03,-0.0,-0.04772889801379501,-0.11993356248125678,1.0,-0.9129160995640038,-0.2262566610533115,0.0
2019-06-04,-0.0,-0.055875749369256766,-0.10899706038932482,1.0,-0.8938268175821124,-0.255954447607805,0.0
2019-06-05,-0.0,-0.05814299786946461,-0.11837071315662871,1.0,-0.8944124991409131,-0.21994914205860117,0.0
2019-06-06,-0.0,-0.059758219617181065,-0.10845773422474586,1.0,-0.8912904112098178,-0.2301034893305248,0.0
2019-06-07,-0.0,-0.05945785063418655,-0.11085672420898392,1.0,-0.8863272127844681,-0.23281743669581942,0.0
2019-06-10,-0.0,-0.05882077569459074,-0.14622100507923133,1.0,-0.9019029562530722,-0.2337148608477869,0.0
2019-06-11,-0.0,-0.0564654061526206,-0.18101731449591152,1.0,-0.8874674913896112,-0.21798926922986808,0.0
2019-06-12,-0.0,-0.06607092597804672,-0.18852612815461112,1.0,-0.8828923914063233,-0.20796979078712824,0.0
2019-06-13,-0.0,-0.07096471691478139,-0.19388113937404758,1.0,-0.8767553627945142,-0.20276638143242293,0.0
2019-06-14,-0.0,-0.059043190305079964,-0.20613447943822072,1.0,-0.8912844359895723,-0.1921134831724559,0.0
2019-06-17,-0.0,-0.06029867568329107,-0.20573870573870576,1.0,-0.886094674556213,-0.19592373438527286,0.0
2019-06-18,-0.0,-0.0661046402404659,-0.20554668420063874,1.0,-0.8836887093744129,-0.1929363141085854,0.0
2019-06-19,-0.0,-0.04174364491008162,-0.2231940319449966,1.0,-0.8708168658356914,-0.20284838988798204,0.0
2019-06-20,-0.0,-0.035388154378790344,-0.23970072263401263,1.0,-0.8525687199386576,-0.19592443711225227,0.0
2019-06-21,-0.0,-0.040595462040456116,-0.23795257669709005,1.0,-0.8429364360528577,-0.20091037878260065,0.0
2019-06-24,-0.0,-0.016858876383678386,-0.24519475707470706,1.0,-0.8218007503126303,-0.23192533926172945,0.0
2019-06-25,-0.0,-0.027173409869456534,-0.2436811406351264,1.0,-0.8149939820387001,-0.22875196741042497,0.0
2019-06-26,-0.0,-0.02851794504402487,-0.24392780384090965,1.0,-0.8103348663076888,-0.22821289085068525,0.0
2019-06-27,-0.0,-0.031603282857473124,-0.24820251993989134,1.0,-0.8133394983238932,-0.2187261588255693,0.0
2019-06-28,-0.0,-0.020015254119767952,-0.2501675641944207,1.0,-0.821688584833707,-0.2193588647236924,0.0
2019-07-01,-0.0,-0.016835250103921295,-0.25204378550644313,1.0,-0.8235647314211815,-0.21694148076301323,0.0
2019-07-02,-0.0,-0.018369795993722883,-0.2505769408289486,1.0,-0.8223022246838365,-0.21651435428782426,0.0
2019-07-03,-0.0,-0.018392873626880826,-0.2505307855626327,1.0,-0.8223483799501523,-0.21651435428782426,0.0
2019-07-05,-0.0,-0.016978085351787773,-0.2507266435986159,1.0,-0.8209688581314879,-0.21810841983852364,0.0
2019-07-08,-0.0,-0.013579363063208701,-0.25191104131544306,1.0,-0.8227754555322048,-0.22114962702939886,0.0
2019-07-09,-0.0,-0.013583441138421734,-0.25103954906671594,1.0,-0.8246165218998337,-0.22086952504158197,0.0
2019-07-10,-0.0,-0.020411461820868643,-0.25366551986884944,1.0,-0.8176591470595027,-0.21725276501420027,0.0
2019-07-11,-0.0,-0.02249757718399557,-0.2516959712031012,1.0,-0.8154737182149615,-0.21777654714107714,0.0
2019-07-12,-0.0,-0.04287866496697184,-0.24904392165952022,1.0,-0.8174991308378723,-0.20834395642600534,0.0
2019-07-15,-0.0,-0.06519460554817973,-0.27116670160482614,1.0,-0.8260079659003564,-0.16684135746395548,0.0
2019-07-16,-0.0,-0.059915139646570616,-0.27323168741548937,1.0,-0.8268988669744021,-0.1712826968806826,0.0
2019-07-17,-0.0,-0.06021204706978912,-0.27237562623791217,1.0,-0.8250262146102761,-0.1725503903064197,0.0
2019-07-18,-0.0,-0.05935573903942319,-0.267635771601349,1.0,-0.83044540062798,-0.1684149319688336,0.0
2019-07-19,-0.0,-0.060895647321428575,-0.277250744047619,1.0,-0.8166387648809523,-0.17036365327380953,0.0
2019-07-22,-0.0,-0.0433145884649347,-0.26841567132964633,1.0,-0.8192824278477483,-0.19270809127666497,0.0
2019-07-23,-0.0,-0.04915069635946515,-0.27205524529001457,1.0,-0.8119945310870622,-0.18411234444882163,0.0
2019-07-24,-0.0,-0.048975523827183384,-0.27037363248655666,1.0,-0.8133923604672725,-0.18507787873168924,0.0
2019-07-25,-0.0,-0.03620318254464596,-0.27686285409862643,1.0,-0.8250758575961828,-0.17812058462464966,0.0
2019-07-26,-0.0,-0.043525495816189724,-0.2772641116915538,1.0,-0.8190559844667376,-0.1716517960334705,0.0
2019-07-29,-0.0,-0.04405917706888581,-0.27843273231622745,1.0,-0.8155570966250578,-0.1735552473416551,0.0
2019-07-30,-0.0,-0.03458834991996659,-0.28134641705523467,1.0,-0.8171526666202705,-0.18674461224395109,0.0
2019-07-31,-0.0,-0.008685298031799397,-0.2843734678153674,1.0,-0.8335784828745535,-0.20812028670822533,0.0
2019-08-01,-0.0,-0.00929368029739777,-0.2747676579925651,1.0,-0.8360362453531598,-0.2032992565055762,0.0
2019-08-02,-0.0,-0.0033275563258232236,-0.2883188908145581,1.0,-0.8354015020219526,-0.18373194685153088,0.0
2019-08-05,-0.0,-0.004326812428078251,-0.29454545454545455,1.0,-0.8302186421173763,-0.17240506329113925,0.0
2019-08-06,-0.0,-0.00796004014232278,-0.29703038043974095,1.0,-0.8016604324422955,-0.1741629413374692,0.0
2019-08-07,-0.0,-0.0,-0.2925322979815181,1.0,-0.8025338873373749,-0.17544218150443885,0.0
2019-08-08,-0.0,-0.0,-0.28817521561507037,1.0,-0.8038356786200636,-0.1776214253290967,0.0
2019-08-09,-0.0,-0.0,-0.2881113806943153,1.0,-0.8033604680165982,-0.17605042969547174,0.0
2019-08-12,-0.0,-0.0,-0.28764518100930514,1.0,-0.806651724059861,-0.16973442912449907,0.0
2019-08-13,-0.0,-0.0,-0.2854042322300597,1.0,-0.8081027310544402,-0.1672996925302948,0.0
2019-08-14,-0.0,-0.0,-0.2848560135516658,1.0,-0.8084472049689441,-0.165330321852061,0.0
2019-08-15,-0.0,-0.0,-0.2965952418114116,1.0,-0.7926375170014939,-0.1404490624094183,0.0
2019-08-16,-0.0,-0.003365877580134635,-0.29514956979180595,1.0,-0.7871026704114841,-0.1434398823057376,0.0
2019-08-19,-0.0,-0.0053423776905854444,-0.2998603444836071,1.0,-0.7797876349449137,-0.1317638713395846,0.0
2019-08-20,-0.0,-0.0010634762379528083,-0.30446438462390607,1.0,-0.7768250803146117,-0.1332225545585466,0.0
2019-08-21,-0.0,-0.002457165626245186,-0.30834108115287556,1.0,-0.7746269978306106,-0.12823748173728253,0.0
2019-08-22,-0.0,-0.0025262038247612292,-0.30777583265007646,1.0,-0.7738604383185232,-0.13180579254105082,0.0
2019-08-23,-0.0,-0.005884834891519176,-0.30914259065976774,1.0,-0.7787080011547601,-0.12693477826386268,0.0
2019-08-26,-0.0,-0.0,-0.3092778974201204,1.0,-0.7732606689227794,-0.11497384960225024,0.0
2019-08-27,-0.0,-0.0,-0.3091387822270982,1.0,-0.7697641250685684,-0.11528250137136589,0.0
2019-08-28,-0.0,-0.0,-0.3119758909853249,1.0,-0.769392033542977,-0.10241963661774982,0.0
2019-08-29,-0.0,-0.0014753742677370363,-0.3153178563679757,1.0,-0.7625732262963767,-0.09030158385766977,0.0
2019-08-30,-0.0,-0.0,-0.32029730780865134,1.0,-0.7569897584374055,-0.08338014778963744,0.0
2019-09-03,-0.0,-0.0034581135990317284,-0.32586236707875854,1.0,-0.7499351603700182,-0.0820653583470217,0.0
2019-09-04,-0.0,-0.0,-0.32894967177242884,1.0,-0.7626258205689278,-0.09658643326039387,0.0
2019-09-05,-0.0,-0.0,-0.32756511099458135,1.0,-0.766102954029016,-0.09124278972207656,0.0
