Date,AXDX,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-13,1.0,-0.4410071061014457,-2.0222371967654986,-0.0,-1.4570570938495468,-1.2056481254594462,0.0
2018-11-14,1.0,-0.4470465302108304,-2.0254471694633964,-0.0,-1.4640727764460018,-1.2100928145552892,0.0
2018-11-15,1.0,-0.4441031941031941,-2.0265356265356265,-0.0,-1.4643734643734643,-1.2074938574938576,0.0
2018-11-16,1.0,-0.4375879151122256,-2.0077671090453184,-0.0,-1.4585040670295395,-1.211974802764357,0.0
2018-11-19,1.0,-0.43949122485170916,-2.0070323488045005,-0.0,-1.457224974010885,-1.2113373692900384,0.0
2018-11-20,1.0,-0.4169964083521033,-2.0038960248371582,-0.0,-1.454860899738236,-1.2118463505204846,0.0
2018-11-21,1.0,-0.4217077570655442,-1.9901984365604328,-0.0,-1.4437161755862897,-1.1576067348165964,0.0
2018-11-23,1.0,-0.4222609531822826,-1.9868381513312097,-0.0,-1.443656469739768,-1.1571608870725403,0.0
2018-11-26,1.0,-0.42094184158296744,-1.9989775666085283,-0.0,-1.440608648583629,-1.1537258675648043,0.0
2018-11-27,1.0,-0.3988439306358381,-2.024265414258189,-0.0,-1.4439426782273603,-1.1540823699421965,0.0
2018-11-28,1.0,-0.3994098873968808,-2.0248690311314506,-0.0,-1.4432468236285905,-1.1539712169567051,0.0
2018-11-29,1.0,-0.37645452386606504,-1.9956067442412728,-0.0,-1.4218712894799335,-1.1428995488007598,0.0
2018-11-30,1.0,-0.37624643874643876,-1.9963200379867045,-0.0,-1.4230769230769231,-1.1397792022792024,0.0
2018-12-03,1.0,-0.3827942846894243,-2.006994679261075,-0.0,-1.4363005918574758,-1.1522687869910921,0.0
2018-12-04,1.0,-0.3689944632970173,-2.0105971304399595,-0.0,-1.4278740251235338,-1.145918914091802,0.0
2018-12-06,1.0,-0.3447324558882694,-1.8991896085981954,-0.0,-1.4211161561009253,-1.0824185298005633,0.0
2018-12-07,1.0,-0.36614583333333334,-1.907986111111111,-0.0,-1.4335069444444444,-1.0793402777777779,0.0
2018-12-10,1.0,-0.32590100364963503,-1.907789689781022,-0.0,-1.4229584854014599,-1.0459055656934306,0.0
2018-12-11,1.0,-0.3349304129591604,-1.9046885694729636,-0.0,-1.4255076431667808,-1.0387291809263062,0.0
2018-12-12,1.0,-0.33073751717819516,-1.912677508016491,-0.0,-1.4315735226752178,-1.0510765002290428,0.0
2018-12-13,1.0,-0.3312929061784897,-1.9090389016018305,-0.0,-1.431178489702517,-1.0493135011441648,0.0
2018-12-14,1.0,-0.32674009572689,-1.9464275416642638,-0.0,-1.4310016723372354,-1.0625684793264518,0.0
2018-12-17,1.0,-0.29519490211837646,-1.9481026465353921,-0.0,-1.409610195763247,-1.087892531144153,0.0
2018-12-18,1.0,-0.274913307941561,-1.9305326587459495,-0.0,-1.3977602182934454,-1.0815189585583536,0.0
2018-12-19,1.0,-0.2549177037334404,-1.951769226357745,-0.0,-1.4262201066697253,-1.1020244308080518,0.0
2018-12-20,1.0,-0.252106102003643,-1.9265710382513659,-0.0,-1.4246926229508197,-1.088740892531876,0.0
2018-12-21,1.0,-0.24218440838939456,-1.9253773531573295,-0.0,-1.421278760811804,-1.0644468313641247,0.0
2018-12-24,1.0,-0.20346684617973745,-1.8910019073263773,-0.0,-1.4163581285762368,-1.0989565802760013,0.0
2018-12-26,1.0,-0.20362824448785932,-1.9261512698855707,-0.0,-1.375718671504326,-1.0764722299748812,0.0
2018-12-27,1.0,-0.11111703545721142,-1.8614769394828046,-0.0,-1.2645161290322582,-1.0947480671820848,0.0
2018-12-28,1.0,-0.10774966711051931,-1.8642343541944073,-0.0,-1.2627430093209056,-1.0915046604527296,0.0
2018-12-31,1.0,-0.0963483905869624,-1.908953205301596,-0.0,-1.2899107384365704,-1.1145793886935353,0.0
2019-01-02,1.0,-0.08711915862517619,-1.914398785644584,-0.0,-1.2930174563591021,-1.126694134229643,0.0
2019-01-03,1.0,-0.08295781529941908,-1.9178565611596723,-0.0,-1.291981106466149,-1.1364352027797384,0.0
2019-01-04,1.0,-0.023206864914458416,-1.9417129904474066,-0.0,-1.27664741756166,-1.1553240865670031,0.0
2019-01-07,1.0,-0.01663135593220339,-1.9034957627118643,-0.0,-1.2524364406779662,-1.1240466101694915,0.0
2019-01-08,1.0,-0.013552339133734484,-1.966119152165664,-0.0,-1.272673063370738,-1.168645308180192,0.0
2019-01-09,1.0,-0.0059659399067143945,-1.94500488122356,-0.0,-1.2811042412409157,-1.1915066710055322,0.0
2019-01-10,1.0,-0.00472543588072348,-1.9493780891858128,-0.0,-1.2823855303894411,-1.195046439628483,0.0
2019-01-11,1.0,-0.008513889646891884,-1.94253124488348,-0.0,-1.2927468209354362,-1.2137750368389455,0.0
2019-01-14,1.0,-0.03406725818819148,-1.9452842589549786,-0.0,-1.3020593712345274,-1.195695037791653,0.0
2019-01-15,1.0,-0.024801097393689985,-1.9306995884773663,-0.0,-1.3047462277091908,-1.2267215363511659,0.0
2019-01-16,1.0,-0.025674858430919784,-1.9368299521688932,-0.0,-1.3107922370663587,-1.2245862884160756,0.0
2019-01-17,1.0,-0.03038962466340606,-1.9296037808429962,-0.0,-1.3104357861185911,-1.2249821399131726,0.0
2019-01-18,1.0,-0.04030115146147033,-1.909156333038087,-0.0,-1.3174269264836138,-1.2689880425155005,0.0
2019-01-22,1.0,-0.0,-2.1309327103868725,-0.0,-1.373824853284713,-1.1929234801435815,0.0
2019-01-23,1.0,-0.0,-2.016462761459097,-0.0,-1.3688898911879122,-1.2525793538929921,0.0
2019-01-24,1.0,-0.0,-1.9941677882458502,-0.0,-1.3804957379991027,-1.233232391206819,0.0
2019-01-25,1.0,-0.0,-2.093064645768745,-0.0,-1.4100355953611208,-1.2380870363991274,0.0
2019-01-28,1.0,-0.0,-2.1033980299586172,-0.0,-1.4558489246371744,-1.2692778457772338,0.0
2019-01-29,1.0,-0.0,-2.0779121203184903,-0.0,-1.469183131819522,-1.3508699498672958,0.0
2019-01-30,1.0,-0.0,-2.1386114194105317,-0.0,-1.5985941546429894,-1.428721174004193,0.0
2019-01-31,1.0,-0.0,-2.1663470460872256,-0.0,-1.5757500773275597,-1.444107639962883,0.0
2019-02-01,1.0,-0.0,-2.160182502003823,-0.0,-1.554966397435107,-1.4505209938960477,0.0
2019-02-04,1.0,-0.0,-2.1588456557933036,-0.0,-1.5545415304926926,-1.4529814392304372,0.0
2019-02-05,1.0,-0.0,-2.1310958650101983,-0.0,-1.5507756968910318,-1.4989801594659746,0.0
2019-02-06,1.0,-0.0,-2.1112765165612206,-0.0,-1.579580697183972,-1.5118471653640988,0.0
2019-02-07,1.0,-0.0,-2.1265940324377866,-0.0,-1.584313482728736,-1.4795097189550577,0.0
2019-02-08,1.0,-0.0,-2.131326949384405,-0.0,-1.626663350329561,-1.4602039547319987,0.0
2019-02-11,1.0,-0.0,-2.1257096512570963,-0.0,-1.644020213363279,-1.468962505458856,0.0
2019-02-12,1.0,-0.0,-2.144643862172472,-0.0,-1.651241323244325,-1.457694953411294,0.0
2019-02-13,1.0,-0.0,-2.190542157294881,-0.0,-1.6588376046848434,-1.44751589950255,0.0
2019-02-14,1.0,-0.0,-2.1770504233539745,-0.0,-1.6726905092885125,-1.4689751042588144,0.0
2019-02-15,1.0,-0.0,-2.2224117238329857,-0.0,-1.6475901711831218,-1.4467184637736088,0.0
2019-02-19,1.0,-0.0,-2.201211432897975,-0.0,-1.6643952299829645,-1.4440027762003913,0.0
2019-02-20,1.0,-0.0,-2.222888902924272,-0.0,-1.6603928503757974,-1.4325775279479567,0.0
2019-02-21,1.0,-0.0,-2.2540925266903917,-0.0,-1.7181494661921708,-1.4981559365901003,0.0
2019-02-22,1.0,-0.0,-2.2459419258876028,-0.0,-1.7319407618185347,-1.48916769061631,0.0
2019-02-25,1.0,-0.0,-2.237639864689045,-0.0,-1.7583918813427009,-1.5093026281550872,0.0
2019-02-26,1.0,-0.0,-2.250114461377461,-0.0,-1.7830466348355027,-1.5074236379096082,0.0
2019-02-27,1.0,-0.0,-2.225331082835627,-0.0,-1.7533757465593351,-1.513113477018956,0.0
2019-02-28,1.0,-0.0,-2.22245268343272,-0.0,-1.7465646875810215,-1.5126393570132226,0.0
2019-03-01,1.0,-0.0,-2.221285973554576,-0.0,-1.7626393570132228,-1.4977962146746175,0.0
2019-03-04,1.0,-0.0,-2.225103734439834,-0.0,-1.7576504149377594,-1.5006483402489628,0.0
2019-03-05,1.0,-0.0,-2.2057886178861787,-0.0,-1.7873821138211383,-1.5109593495934959,0.0
2019-03-06,1.0,-0.0,-2.199064449064449,-0.0,-1.7900857588357588,-1.50766632016632,0.0
2019-03-07,1.0,-0.0,-2.165965162209415,-0.0,-1.8184938159683999,-1.4909667810658551,0.0
2019-03-08,1.0,-0.0,-2.1599658389173566,-0.0,-1.8985021679148604,-1.5109709630797532,0.0
2019-03-11,1.0,-0.0,-2.1591242824723,-0.0,-1.9276465091443065,-1.5879054865839006,0.0
2019-03-12,1.0,-0.0,-2.05227257378267,-0.0,-1.9851421624907135,-1.7161477679475923,0.0
2019-03-13,1.0,-0.0,-2.085264449291167,-0.0,-2.0047709923664123,-1.725599781897492,0.0
2019-03-14,1.0,-0.0,-2.084701873935264,-0.0,-2.0053151618398637,-1.7242930153321976,0.0
2019-03-15,1.0,-0.0,-2.072313908101075,-0.0,-2.017325207149216,-1.7582688488666713,0.0
2019-03-18,1.0,-0.0,-2.1164583333333336,-0.0,-2.0430555555555556,-1.7848611111111115,0.0
2019-03-19,1.0,-0.0,-2.119570522205954,-0.0,-2.041135048455693,-1.8114062608938157,0.0
2019-03-20,1.0,-0.0,-2.1258751050126015,-0.0,-2.0470456454774575,-1.8278493419210304,0.0
2019-03-21,1.0,-0.0,-2.1292874142517153,-0.0,-2.1015679686406274,-1.7689346213075738,0.0
2019-03-22,1.0,-0.0,-2.108561403508772,-0.0,-2.16021052631579,-1.7487719298245616,0.0
2019-03-25,1.0,-0.0,-1.9219292158223453,-0.0,-2.250936849410132,-1.7667591950034696,0.0
2019-03-26,1.0,-0.0,-1.9568294905038897,-0.0,-2.2613357628425255,-1.7900343401780079,0.0
2019-03-27,1.0,-0.0,-1.928096803525215,-0.0,-2.276561516402042,-1.7898160453241938,0.0
2019-03-28,1.0,-0.0,-1.9187771092766195,-0.0,-2.263607107877431,-1.8136280957044915,0.0
2019-03-29,1.0,-0.0,-1.913670071358612,-0.0,-2.2637470267244995,-1.8185952147754303,0.0
2019-04-01,1.0,-0.0,-1.9295262089719367,-0.0,-2.258520540275737,-1.810343620967178,0.0
2019-04-02,1.0,-0.0,-1.9718220785608884,-0.0,-2.3249947298151925,-1.7300962687091563,0.0
2019-04-03,1.0,-0.0,-1.9716132658797079,-0.0,-2.3255340078695896,-1.729272062956717,0.0
2019-04-04,1.0,-0.0,-1.9681757375202424,-0.0,-2.341125114412448,-1.7314651834119554,0.0
2019-04-05,1.0,-0.0,-1.9471381184275531,-0.0,-2.36706895334886,-1.74338344272708,0.0
2019-04-08,1.0,-0.0,-1.9224366793427567,-0.0,-2.456123986510727,-1.7966563822917416,0.0
2019-04-09,1.0,-0.0,-1.9017715684862448,-0.0,-2.5138988909693216,-1.7858274521100388,0.0
2019-04-10,1.0,-0.0,-1.865112287226434,-0.0,-2.4901301673580316,-1.7968101845229583,0.0
2019-04-11,1.0,-0.0,-1.8313063385319788,-0.0,-2.5429961367863787,-1.7798683645729005,0.0
2019-04-12,1.0,-0.0,-1.8285959762296846,-0.0,-2.545714899405742,-1.7854227822724997,0.0
2019-04-15,1.0,-0.0,-1.8309192600028683,-0.0,-2.547899039151011,-1.7917682489602753,0.0
2019-04-16,1.0,-0.0,-1.8355791284403669,-0.0,-2.5483801605504586,-1.7834719036697246,0.0
2019-04-17,1.0,-0.0,-1.8123251309276134,-0.0,-2.5706291699548034,-1.791089748188536,0.0
2019-04-18,1.0,-0.0,-1.8230266465560583,-0.0,-2.5646771529124472,-1.7946563240680888,0.0
2019-04-22,1.0,-0.0,-1.8300187346879955,-0.0,-2.571191814382476,-1.8044386799250614,0.0
2019-04-23,1.0,-0.0,-1.8356045857668177,-0.0,-2.581080106712813,-1.793568389934386,0.0
2019-04-24,1.0,-0.0,-1.7968704932218056,-0.0,-2.5891981540236517,-1.8247043553504472,0.0
2019-04-25,1.0,-0.0,-1.7923015815700152,-0.0,-2.607207337329385,-1.8222719722683614,0.0
2019-04-26,1.0,-0.0,-1.6513551684713164,-0.0,-2.4582688815656737,-1.6158450467415428,0.0
2019-04-29,1.0,-0.0,-1.6413654618473894,-0.0,-2.439223560910308,-1.6128514056224899,0.0
2019-04-30,1.0,-0.0,-1.6481543511757215,-0.0,-2.438199236283245,-1.6129161921350572,0.0
2019-05-01,1.0,-0.0,-1.6372654155495978,-0.0,-2.45656836461126,-1.6085790884718498,0.0
2019-05-02,1.0,-0.0,-1.6077858234239024,-0.0,-2.445094001195775,-1.5903142230784562,0.0
2019-05-03,1.0,-0.0,-1.6076999668104879,-0.0,-2.443212744772652,-1.5869897112512446,0.0
2019-05-06,1.0,-0.0,-1.561250165540988,-0.0,-2.4674877499668924,-1.5929016024367635,0.0
2019-05-07,1.0,-0.0,-1.5645428628256979,-0.0,-2.4692700391168865,-1.5962341709209045,0.0
2019-05-08,1.0,-0.0,-1.5406243812289617,-0.0,-2.43026862913339,-1.6292653950234308,0.0
2019-05-09,1.0,-0.0,-1.5382383966244724,-0.0,-2.4450158227848102,-1.6095068565400843,0.0
2019-05-10,1.0,-0.0,-1.5420284135753748,-0.0,-2.4328466193107077,-1.6024072612470404,0.0
2019-05-13,1.0,-0.0,-1.5397611034118657,-0.0,-2.4528476209331487,-1.6067445390351744,0.0
2019-05-14,1.0,-0.0,-1.4621914080217715,-0.0,-2.4263591006285234,-1.5910710814488433,0.0
2019-05-15,1.0,-0.0,-1.4652222005335416,-0.0,-2.470297351812089,-1.5710846509206846,0.0
2019-05-16,1.0,-0.0,-1.4677955063497232,-0.0,-2.472224031260176,-1.572256593943341,0.0
2019-05-17,1.0,-0.0,-1.443923101987618,-0.025154773541870318,-2.4478983382209187,-1.5998044965786902,0.0
2019-05-20,1.0,-0.0,-1.4206318252730108,-0.0484919396775871,-2.4343473738949557,-1.5967888715548622,0.0
2019-05-21,1.0,-0.0,-1.4204102830433651,-0.05498571799532589,-2.423591274993508,-1.5928330303817189,0.0
2019-05-22,1.0,-0.0,-1.395,-0.08292207792207792,-2.430064935064935,-1.5855194805194806,0.0
2019-05-23,1.0,-0.0,-1.381304771178189,-0.11411879259980526,-2.4440116845180135,-1.5519636481661798,0.0
2019-05-24,1.0,-0.0,-1.322908572908573,-0.14957264957264957,-2.4393291893291895,-1.5631960631960633,0.0
2019-05-28,1.0,-0.0,-1.308552589049066,-0.1588984420453811,-2.437326265434094,-1.559829336091538,0.0
2019-05-29,1.0,-0.0,-1.3289176090468497,-0.1649757673667205,-2.4480775444264946,-1.520064620355412,0.0
2019-05-30,1.0,-0.0,-1.3266227900374241,-0.15595560717511936,-2.4473480449090204,-1.5225190347141566,0.0
2019-05-31,1.0,-0.0,-1.3164922642357322,-0.1462412531296142,-2.4238300057777495,-1.533157860948835,0.0
2019-06-03,1.0,-0.0,-1.3259813323104463,-0.2011891062523974,-2.4201508758470784,-1.4457869837616673,0.0
2019-06-04,1.0,-0.0,-1.3117688422936775,-0.20903918685674103,-2.43994118775171,-1.4318225404334206,0.0
2019-06-05,1.0,-0.0,-1.295966110268083,-0.23387708649468894,-2.405096105209914,-1.3877718765806777,0.0
2019-06-06,1.0,-0.0,-1.3035014536721021,-0.22898495765389962,-2.3974213120970798,-1.3904057641259007,0.0
2019-06-07,1.0,-0.0,-1.3362401263823065,-0.2338072669826224,-2.367519747235387,-1.3815481832543444,0.0
2019-06-10,1.0,-0.0,-1.3434974747474746,-0.22367424242424241,-2.3508207070707066,-1.3950757575757575,0.0
2019-06-11,1.0,-0.0,-1.3436489314477773,-0.265711205529837,-2.3439025936964932,-1.3882934872217643,0.0
2019-06-12,1.0,-0.0,-1.35721570627231,-0.28015043345232027,-2.356323304436512,-1.3806093829678736,0.0
2019-06-13,1.0,-0.0,-1.371069583519357,-0.30021047260667133,-2.339371133363097,-1.3672428088526054,0.0
2019-06-14,1.0,-0.0,-1.3439969411164925,-0.34425184807545245,-2.355149120570992,-1.3292123374968134,0.0
2019-06-17,1.0,-0.0,-1.3367931737137035,-0.34538970962812016,-2.354750382068263,-1.3308711156393274,0.0
2019-06-18,1.0,-0.0,-1.3617736615072316,-0.3482618624714539,-2.323839127125095,-1.3097564070032985,0.0
2019-06-19,1.0,-0.0,-1.3685009487666036,-0.3651486401012018,-2.324035420619861,-1.2673624288425047,0.0
2019-06-20,1.0,-0.0,-1.3915696759987417,-0.33922617175212333,-2.3038062283737024,-1.2566844919786095,0.0
2019-06-21,1.0,-0.0,-1.400817610062893,-0.3382389937106918,-2.2871698113207546,-1.2630817610062894,0.0
2019-06-24,1.0,-0.0,-1.3631485923494508,-0.34092917560914027,-2.2930816816058575,-1.315237975003156,0.0
2019-06-25,1.0,-0.0,-1.3336280391537734,-0.348658035996211,-2.3097568676981375,-1.3231449321124094,0.0
2019-06-26,1.0,-0.0,-1.3272267845862287,-0.329943145925458,-2.2893872394188253,-1.370625394819962,0.0
2019-06-27,1.0,-0.0,-1.3135141987829613,-0.3337981744421906,-2.2922160243407705,-1.39927738336714,0.0
2019-06-28,1.0,-0.0,-1.3769408443474913,-0.315411266521237,-2.2980238675734634,-1.4255742332862826,0.0
2019-07-01,1.0,-0.0,-1.375855671422174,-0.3145032307593884,-2.3001727336702706,-1.4069477320708847,0.0
2019-07-02,1.0,-0.0,-1.3862548656754514,-0.30329908748643997,-2.2827515793503927,-1.408971986471827,0.0
2019-07-03,1.0,-0.0,-1.3716017868538608,-0.31742182514358647,-2.286215698787492,-1.4063816209317166,0.0
2019-07-05,1.0,-0.0,-1.3321671649386173,-0.3317219006424528,-2.2853508046561926,-1.4118058647668725,0.0
2019-07-08,1.0,-0.0,-1.3222095092804476,-0.34331299262649384,-2.28604118993135,-1.4049071955250445,0.0
2019-07-09,1.0,-0.0,-1.3367962036680776,-0.3356419135564961,-2.324676157496473,-1.4156085673977172,0.0
2019-07-10,1.0,-0.0,-1.2886783942264322,-0.3172884850828017,-2.3859140408531476,-1.4518976738191893,0.0
2019-07-11,1.0,-0.0,-1.2944122812723606,-0.3262863461913745,-2.411110388343199,-1.473102192155077,0.0
2019-07-12,1.0,-0.0,-1.3293522004413865,-0.31637024535895103,-2.377904712449695,-1.467350382967675,0.0
2019-07-15,1.0,-0.0,-1.36684200272745,-0.35502305344502894,-2.3642444314565885,-1.4077537502435225,0.0
2019-07-16,1.0,-0.0,-1.3644018394973767,-0.42016970011011073,-2.341472893322106,-1.351123777446726,0.0
2019-07-17,1.0,-0.0,-1.3536632639875954,-0.42518413231683677,-2.3304044450187362,-1.3515312055821165,0.0
2019-07-18,1.0,-0.0,-1.3559878889389938,-0.43831733556657865,-2.3132770727307865,-1.334471429491722,0.0
2019-07-19,1.0,-0.0,-1.3610017427225196,-0.4380042599883818,-2.326082747047053,-1.3294391015297229,0.0
2019-07-22,1.0,-0.0,-1.3328601845280343,-0.4206723014388025,-2.331311697528873,-1.3671204593844766,0.0
2019-07-23,1.0,-0.0,-1.3338925091941416,-0.42138202464675145,-2.329440609071553,-1.3672494999677398,0.0
2019-07-24,1.0,-0.0,-1.3320493066255776,-0.4371468926553672,-2.3077170005136103,-1.3432203389830506,0.0
2019-07-25,1.0,-0.0,-1.3101869515452116,-0.4389545974818771,-2.307198270380262,-1.3025562762304463,0.0
2019-07-26,1.0,-0.0,-1.2991485576312112,-0.4404625746600585,-2.312809759817003,-1.3016266361672386,0.0
2019-07-29,1.0,-0.0,-1.277194990145591,-0.4403331426028355,-2.316739780024159,-1.3234153474473902,0.0
2019-07-30,1.0,-0.0,-1.2817465361637217,-0.4435617134867167,-2.3069785178594127,-1.323376128130164,0.0
2019-07-31,1.0,-0.0,-1.26998280364308,-0.44799694286988084,-2.3143748805808544,-1.3366027641551492,0.0
2019-08-01,1.0,-0.0,-1.2915899714376389,-0.4291970802919708,-2.3084735004760395,-1.3179308156140908,0.0
2019-08-02,1.0,-0.0,-1.2885935910478128,-0.4148016276703968,-2.3112919633774163,-1.3433367243133265,0.0
2019-08-05,1.0,-0.0,-1.2824568089430894,-0.4026295731707317,-2.323170731707317,-1.3433689024390243,0.0
2019-08-06,1.0,-0.0,-1.2764313749922123,-0.3951778705376612,-2.218366456918572,-1.3401034203476418,0.0
2019-08-07,1.0,-0.0,-1.2888115797974777,-0.3634838789836615,-2.2055041312045724,-1.354538112691806,0.0
2019-08-08,1.0,-0.0,-1.278198287628738,-0.3546966124829383,-2.207531951855069,-1.3638168507258965,0.0
2019-08-09,1.0,-0.0,-1.2280800500312696,-0.3400250156347718,-2.2196998123827396,-1.4661663539712322,0.0
2019-08-12,1.0,-0.0,-1.2061920675956868,-0.40380856296109463,-2.2740399772999558,-1.4215902642032916,0.0
2019-08-13,1.0,-0.0,-1.2031092648539778,-0.3965886203423968,-2.2794561933534743,-1.4149043303121853,0.0
2019-08-14,1.0,-0.0,-1.2022280966767374,-0.39180513595166166,-2.28468026183283,-1.4153449144008057,0.0
2019-08-15,1.0,-0.0,-1.2560500092839018,-0.43046357615894043,-2.2311691526892368,-1.2715850714860433,0.0
2019-08-16,1.0,-0.0,-1.2544283413848631,-0.4295181469094512,-2.2233989842685493,-1.2862009166356994,0.0
2019-08-19,1.0,-0.0,-1.2130935517644887,-0.43955164131305047,-2.238406109502987,-1.2677834575352591,0.0
2019-08-20,1.0,-0.0,-1.2206667894639898,-0.45183275004604906,-2.225640081046233,-1.2417265303616383,0.0
2019-08-21,1.0,-0.0,-1.2267075038284838,-0.44042879019908115,-2.225604900459418,-1.2327718223583461,0.0
2019-08-22,1.0,-0.0,-1.2324813501284089,-0.4264400146753088,-2.2241653418124008,-1.2316864375687906,0.0
2019-08-23,1.0,-0.0,-1.2436816524908871,-0.4206561360874848,-2.2035844471445927,-1.207411907654921,0.0
2019-08-26,1.0,-0.0,-1.2094970396507387,-0.42826385981699655,-2.187010346271156,-1.1557323126607262,0.0
2019-08-27,1.0,-0.0,-1.2069171495131712,-0.4274535571351771,-2.185472791350576,-1.1534555880771757,0.0
2019-08-28,1.0,-0.0,-1.1732895129967134,-0.45563190917239316,-2.2044218703316405,-1.142097400657305,0.0
2019-08-29,1.0,-0.0,-1.1380912665316334,-0.4679494817109495,-2.2108900274037886,-1.1404146312403192,0.0
2019-08-30,1.0,-0.0,-1.1165008291873966,-0.4719260838663824,-2.215470267709074,-1.1189291637052832,0.0
2019-09-03,1.0,-0.0,-1.1336025176652218,-0.48934148803515226,-2.2231458939492903,-1.0917997743601924,0.0
2019-09-04,1.0,-0.0,-1.143151815181518,-0.4605728429985856,-2.2186468646864688,-1.0710749646393212,0.0
2019-09-05,1.0,-0.0,-1.1604698972099852,-0.44634361233480174,-2.229662261380323,-1.0372980910425844,0.0
2019-09-06,1.0,-0.0,-1.1516091281451142,-0.45974253949678173,-2.2413692217671155,-0.998595669982446,0.0
