Date,IWF,IWM,MTUM,SHI,SPY,VLUE,VXX
2018-12-06,-0.2688281764318631,-0.5616524028966425,-0.0,1.0,-0.830348913759052,-0.6308097432521396,0.0
2018-12-07,-0.26348923827416854,-0.5636968917894459,-0.0,1.0,-0.832888361514882,-0.6360130525066746,0.0
2018-12-10,-0.24196918255419173,-0.5652585531470358,-0.0,1.0,-0.8352050143640638,-0.6221598328545312,0.0
2018-12-11,-0.25001632813010255,-0.5628959571549866,-0.0,1.0,-0.8376983867807459,-0.6150153484422964,0.0
2018-12-12,-0.24539193178091176,-0.5687438504427681,-0.0,1.0,-0.8412594293210889,-0.624401443096097,0.0
2018-12-13,-0.2463844506671059,-0.5767748311645529,-0.0,1.0,-0.84114643386592,-0.6300444737275572,0.0
2018-12-14,-0.2519765449993412,-0.5612728949795757,-0.0,1.0,-0.8505731980498089,-0.6304190275398603,0.0
2018-12-17,-0.22377668525423172,-0.5691424423400535,-0.0,1.0,-0.8392120632197182,-0.6674365658098789,0.0
2018-12-18,-0.21936375300194097,-0.5648912721650162,-0.0,1.0,-0.8386024936671382,-0.6669737145113004,0.0
2018-12-19,-0.2214765100671141,-0.5643834715094092,-0.0,1.0,-0.8375115146729833,-0.6665679694696671,0.0
2018-12-20,-0.2200798742961896,-0.5520164986251146,-0.0,1.0,-0.8406114966609927,-0.6608615948670945,0.0
2018-12-21,-0.21554309557960621,-0.5542769591863346,-0.0,1.0,-0.8481223106011215,-0.6419350632416222,0.0
2018-12-24,-0.1981474284233709,-0.5348490737142118,-0.0,1.0,-0.8458025650991061,-0.6599300427516518,0.0
2018-12-26,-0.20031520375671416,-0.5503843556012994,-0.0,1.0,-0.8198514039432633,-0.645813901128944,0.0
2018-12-27,-0.14718964820056613,-0.5263305234999534,-0.0,1.0,-0.7640362064138854,-0.6729913838688606,0.0
2018-12-28,-0.14019739095239578,-0.5352595037205392,-0.0,1.0,-0.7663065475263863,-0.6716585198791993,0.0
2018-12-31,-0.14136256071739944,-0.5337837837837838,-0.0,1.0,-0.7664092664092664,-0.672126043093785,0.0
2019-01-02,-0.13876446435237028,-0.5333457757869852,-0.0,1.0,-0.7649931566504915,-0.6735100161751898,0.0
2019-01-03,-0.12944336852626975,-0.5400762166552133,-0.0,1.0,-0.762291497469857,-0.6918223277316174,0.0
2019-01-04,-0.12009842090509856,-0.5415018531784346,-0.0,1.0,-0.7593671162051888,-0.6936493599526582,0.0
2019-01-07,-0.10590107737512242,-0.5179664544564152,-0.0,1.0,-0.7581109206660137,-0.6787463271302645,0.0
2019-01-08,-0.10295293755767457,-0.5314364810827438,-0.0,1.0,-0.7568440479852353,-0.6847431559520147,0.0
2019-01-09,-0.09987711213517664,-0.5206451612903226,-0.0,1.0,-0.7583717357910906,-0.6933026113671275,0.0
2019-01-10,-0.09442686029913734,-0.5367715509216161,-0.0,1.0,-0.7649103208589338,-0.7069757338794762,0.0
2019-01-11,-0.09405402045193173,-0.5290771765144686,-0.0,1.0,-0.7691853417461847,-0.7158797749665868,0.0
2019-01-14,-0.1073013311819282,-0.5312936357712478,-0.0,1.0,-0.7665932292797965,-0.6977999813820709,0.0
2019-01-15,-0.10531229577070302,-0.5335013848691377,-0.0,1.0,-0.7665017271963401,-0.7067500700214733,0.0
2019-01-16,-0.09538767766615869,-0.536124156377321,-0.0,1.0,-0.7612975461076728,-0.7173203122570212,0.0
2019-01-17,-0.08875279781148968,-0.5445473762745585,-0.0,1.0,-0.7609114648097487,-0.7144677940810743,0.0
2019-01-18,-0.0879484935616952,-0.5360357544693086,-0.0,1.0,-0.7609388673584198,-0.7404988123515439,0.0
2019-01-22,-0.0,-0.4966280697289732,-0.0,1.0,-0.9130296475378548,-0.7713767654917929,0.0
2019-01-23,-0.0,-0.463857343371188,-0.0,1.0,-0.9217174939390073,-0.8044213346943985,0.0
2019-01-24,-0.0,-0.468018918833127,-0.0,1.0,-0.902263276513348,-0.803986921880456,0.0
2019-01-25,-0.0,-0.3897253634894992,-0.0,1.0,-1.0067205169628435,-0.8345395799676899,0.0
2019-01-28,-0.0,-0.37663430420711974,-0.0,1.0,-1.0276699029126213,-0.8319093851132686,0.0
2019-01-29,-0.0,-0.37322870391387525,-0.0,1.0,-1.022860663445637,-0.8465579298939655,0.0
2019-01-30,-0.0,-0.3715916091171417,-0.0,1.0,-1.0204260285964402,-0.8502091236261066,0.0
2019-01-31,-0.0,-0.37366836123433605,-0.0,1.0,-0.9921315934332805,-0.8722274390441344,0.0
2019-02-01,-0.0,-0.37215181667909114,-0.0,1.0,-1.0029494700677404,-0.8660746118691861,0.0
2019-02-04,-0.0,-0.37625943564324354,-0.0,1.0,-1.0019762205591731,-0.8614701785077914,0.0
2019-02-05,-0.0,-0.37675623179022333,-0.0,1.0,-0.9911298154742635,-0.8694075752670768,0.0
2019-02-06,-0.0,-0.3635627268014515,-0.0,1.0,-1.0012960082944529,-0.8751620010368066,0.0
2019-02-07,-0.0,-0.3639398457250276,-0.0,1.0,-1.0083943735010048,-0.8687366305827446,0.0
2019-02-08,-0.0,-0.3615991685882238,-0.0,1.0,-1.0200707999090641,-0.8660322821603715,0.0
2019-02-11,-0.0,-0.3541931074880406,-0.0,1.0,-1.0217058804386736,-0.878388492954538,0.0
2019-02-12,-0.0,-0.3523016650342801,-0.0,1.0,-1.0369898792033954,-0.8755142017629775,0.0
2019-02-13,-0.0,-0.3633605220228385,-0.0,1.0,-1.0330505709624798,-0.866231647634584,0.0
2019-02-14,-0.0,-0.33621084297953047,-0.0,1.0,-1.0568962134588975,-0.8767902687855601,0.0
2019-02-15,-0.0,-0.3605271828665569,-0.0,1.0,-1.0572652388797363,-0.8770675453047776,0.0
2019-02-19,-0.0,-0.34003951267698385,-0.0,1.0,-1.077905828119855,-0.8747448139611458,0.0
2019-02-20,-0.0,-0.3563744036848166,-0.0,1.0,-1.0662608981740418,-0.8673795032077644,0.0
2019-02-21,-0.0,-0.36606643183987886,-0.0,1.0,-1.0640287059288278,-0.8618362576949665,0.0
2019-02-22,-0.0,-0.3639565503620803,-0.0,1.0,-1.067083607636603,-0.8605990783410138,0.0
2019-02-25,-0.0,-0.36855191619148653,-0.0,1.0,-1.0813884100251954,-0.8653030102108473,0.0
2019-02-26,-0.0,-0.3686605333953303,-0.0,1.0,-1.0785479424756717,-0.874024378092929,0.0
2019-02-27,-0.0,-0.363893134844155,-0.0,1.0,-1.0865288761879446,-0.8724995015617732,0.0
2019-02-28,-0.0,-0.3509105463277967,-0.0,1.0,-1.0778133546794744,-0.9066106330464947,0.0
2019-03-01,-0.0,-0.3602182737738737,-0.0,1.0,-1.0744659612697145,-0.8926598788846744,0.0
2019-03-04,-0.0,-0.3607691795861334,-0.0,1.0,-1.0690332024752145,-0.8970989420453789,0.0
2019-03-05,-0.0,-0.3505969452411125,-0.0,1.0,-1.0889081571399986,-0.8953845127726272,0.0
2019-03-06,-0.0,-0.35119639424670246,-0.0,1.0,-1.0839464439583748,-0.8790017896202029,0.0
2019-03-07,-0.0,-0.3250801626392516,-0.0,1.0,-1.1209877359426135,-0.8595748900862781,0.0
2019-03-08,-0.0,-0.3053368912608405,-0.0,1.0,-1.165910607071381,-0.8642761841227485,0.0
2019-03-11,-0.0,-0.30297109748703094,-0.0,1.0,-1.1660041770531564,-0.899582294684363,0.0
2019-03-12,-0.0,-0.2743561793159831,-0.0,1.0,-1.1874233546804742,-0.9446791115955853,0.0
2019-03-13,-0.0,-0.2948823489058105,-0.0,1.0,-1.1888591616930781,-0.9463538450984426,0.0
2019-03-14,-0.0,-0.29625441211747366,-0.0,1.0,-1.189986635139303,-0.9406120420821767,0.0
2019-03-15,-0.0,-0.28840136171383374,-0.0,1.0,-1.1908118702933186,-0.959458065403528,0.0
2019-03-18,-0.0,-0.308121985914027,-0.0,1.0,-1.1929708913020851,-0.9683586025049441,0.0
2019-03-19,-0.0,-0.309967979952666,-0.0,1.0,-1.191598218014757,-0.9788737296394263,0.0
2019-03-20,-0.0,-0.31240188383045525,-0.0,1.0,-1.1910343624629338,-0.9851037851037852,0.0
2019-03-21,-0.0,-0.3145914668153932,-0.0,1.0,-1.2119353039598437,-0.9592861126603457,0.0
2019-03-22,-0.0,-0.3066171576698077,-0.0,1.0,-1.241951868847865,-0.9544260342592916,0.0
2019-03-25,-0.0,-0.23823243543460149,-0.0,1.0,-1.2751666203832268,-0.9578242154956956,0.0
2019-03-26,-0.0,-0.22797256630974877,-0.0,1.0,-1.2796556791937856,-0.9915669396038912,0.0
2019-03-27,-0.0,-0.21388354607448856,-0.0,1.0,-1.2913796118202483,-0.9918517223290785,0.0
2019-03-28,-0.0,-0.2095802088443479,-0.0,1.0,-1.292171841054033,-1.0023477468638307,0.0
2019-03-29,-0.0,-0.19898996983937714,-0.0,1.0,-1.2958195973907554,-1.0122396015992143,0.0
2019-04-01,-0.0,-0.21293176074136477,-0.0,1.0,-1.2950716090985677,-1.0022816624543667,0.0
2019-04-02,-0.0,-0.22177461729778963,-0.0,1.0,-1.3017479945353276,-0.9794724489438471,0.0
2019-04-03,-0.0,-0.22217540903026473,-0.0,1.0,-1.3190787163822764,-0.9697001615055122,0.0
2019-04-04,-0.0,-0.2203342227215279,-0.0,1.0,-1.2988344333661004,-0.9915742171043395,0.0
2019-04-05,-0.0,-0.21172501054407425,-0.0,1.0,-1.303282721777028,-0.9996836777730916,0.0
2019-04-08,-0.0,-0.20762071992976294,-0.0,1.0,-1.3071115013169445,-0.9970851624231782,0.0
2019-04-09,-0.0,-0.18287418845411477,-0.0,1.0,-1.3552202140726444,-0.9713283032110899,0.0
2019-04-10,-0.0,-0.16860668957296124,-0.0,1.0,-1.367435663698198,-0.970023140032256,0.0
2019-04-11,-0.0,-0.1641927220409166,-0.0,1.0,-1.3816542092150053,-0.9632592904516265,0.0
2019-04-12,-0.0,-0.16326960182424133,-0.0,1.0,-1.3832660936677774,-0.9616207682862655,0.0
2019-04-15,-0.0,-0.17101643507088946,-0.0,1.0,-1.372822176765183,-0.9830006348310645,0.0
2019-04-16,-0.0,-0.17025778467397823,-0.0,1.0,-1.3715484712769335,-0.9846246076806433,0.0
2019-04-17,-0.0,-0.1623032954625644,-0.0,1.0,-1.3832827605673559,-0.982781737350928,0.0
2019-04-18,-0.0,-0.16741905903928897,-0.0,1.0,-1.3816392748818507,-0.9777456443535303,0.0
2019-04-22,-0.0,-0.1705453773785103,-0.0,1.0,-1.3844875150314777,-0.981820754049657,0.0
2019-04-23,-0.0,-0.18712294937378726,-0.0,1.0,-1.3830657964367614,-0.9577703298641737,0.0
2019-04-24,-0.0,-0.14513849632560769,-0.0,1.0,-1.3998728094968909,-0.9880582249858677,0.0
2019-04-25,-0.0,-0.15005654509471303,-0.0,1.0,-1.4021416454622562,-0.9818702290076337,0.0
2019-04-26,-0.0,-0.1535762387467215,-0.0,1.0,-1.3916495356915006,-0.9991139150776209,0.0
2019-04-29,-0.0,-0.1266034182567601,-0.0,1.0,-1.3931705930426748,-1.033507444124649,0.0
2019-04-30,-0.0,-0.1343331206126356,-0.0,1.0,-1.3921506062539888,-1.0188257817485642,0.0
2019-05-01,-0.0,-0.13883271243569276,-0.0,1.0,-1.3970551711903496,-1.0120986340251907,0.0
2019-05-02,-0.0,-0.11845110509856283,-0.0,1.0,-1.4016304156857233,-0.9937102498330932,0.0
2019-05-03,-0.0,-0.12543835039977558,-0.0,1.0,-1.391394304951606,-0.9899354748211528,0.0
2019-05-06,-0.0,-0.10952280849274754,-0.0,1.0,-1.3899166141125359,-1.0041692943732043,0.0
2019-05-07,-0.0,-0.1052742025741466,-0.0,1.0,-1.3909834918858421,-1.001259093452714,0.0
2019-05-08,-0.0,-0.12217430618348751,-0.0,1.0,-1.3591848090700422,-0.9964178896849133,0.0
2019-05-09,-0.0,-0.12155214340304314,-0.0,1.0,-1.3527061766136317,-0.9996526089071076,0.0
2019-05-10,-0.0,-0.12537738140680849,-0.0,1.0,-1.3505222611652845,-0.9942742131380783,0.0
2019-05-13,-0.0,-0.1257509984372287,-0.0,1.0,-1.3463795797881577,-1.000694565028651,0.0
2019-05-14,-0.0,-0.09466561329990039,-0.0,1.0,-1.3488819427747054,-0.9913440730944938,0.0
2019-05-15,-0.0,-0.10169138332233528,-0.0,1.0,-1.3551904976904108,-1.0162192199492932,0.0
2019-05-16,-0.0,-0.108343968817909,-0.0,1.0,-1.3393811872650132,-1.0015866993204787,0.0
2019-05-17,-0.0,-0.09660718600075933,-0.0,1.0,-1.3334138680840784,-1.0214337486625478,0.0
2019-05-20,-0.0,-0.09803921568627452,-0.0,1.0,-1.3163992869875223,-1.0134718222953518,0.0
2019-05-21,-0.0,-0.10958202431361837,-0.0,1.0,-1.2972613031006694,-1.0079907116514137,0.0
2019-05-22,-0.0,-0.1056177481370581,-0.003368607302051788,1.0,-1.293681309333424,-0.9999659736636156,0.0
2019-05-23,-0.0,-0.10086004691164972,-0.013631573579902776,1.0,-1.2984328789475474,-0.9864364143182514,0.0
2019-05-24,-0.0,-0.09025797691785473,-0.01296673455532926,1.0,-1.3024439918533606,-0.9887644263408012,0.0
2019-05-28,-0.0,-0.08867061812023708,-0.008399661303979677,1.0,-1.2984250635055037,-0.9914648602878915,0.0
2019-05-29,-0.0,-0.09871521068510798,-0.010813925895793079,1.0,-1.3134682531611244,-0.9669480321366827,0.0
2019-05-30,-0.0,-0.09741052060737528,-0.00908351409978308,1.0,-1.3146014099783079,-0.9682415943600866,0.0
2019-05-31,-0.0,-0.09698531655871681,-0.017633693919766692,1.0,-1.3180507986028691,-0.9583912645393198,0.0
2019-06-03,-0.0,-0.0920249513716547,-0.04239050238111208,1.0,-1.3006237842913677,-0.9186397478033402,0.0
2019-06-04,-0.0,-0.09025634143068044,-0.03845121460206683,1.0,-1.2983492148704872,-0.9281975573748489,0.0
2019-06-05,-0.0,-0.07411717762851633,-0.07065904103212077,1.0,-1.317915807674403,-0.8624725676664228,0.0
2019-06-06,-0.0,-0.1359285668401105,-0.07390634033532473,1.0,-1.1852636988501317,-0.816791931650286,0.0
2019-06-07,-0.0,-0.14834900362609504,-0.07435099316497128,1.0,-1.1732503289157012,-0.8129512562975323,0.0
2019-06-10,-0.0,-0.15202075193748799,-0.07903670018574266,1.0,-1.1568244411708193,-0.8145775955934157,0.0
2019-06-11,-0.0,-0.1490413950351649,-0.10128777417386557,1.0,-1.1522206878833616,-0.8088570602781078,0.0
2019-06-12,-0.0,-0.14234692235914925,-0.09430805366968048,1.0,-1.1597541748447504,-0.8211654171627143,0.0
2019-06-13,-0.0,-0.13351237291386917,-0.09153398554894814,1.0,-1.151640130443123,-0.8204808491591534,0.0
2019-06-14,-0.0,-0.12677989911244494,-0.10816678373028542,1.0,-1.1535981099546644,-0.8041312815273609,0.0
2019-06-17,-0.0,-0.12967501671069803,-0.10666199828118533,1.0,-1.134035713148932,-0.8126492026609796,0.0
2019-06-18,-0.0,-0.13566273487425684,-0.11041871999491304,1.0,-1.1235812164181478,-0.8097160843162815,0.0
2019-06-19,-0.0,-0.10839171924040199,-0.1292521320102717,1.0,-1.1114668864724346,-0.8211330564626067,0.0
2019-06-20,-0.0,-0.12304520222045996,-0.12910388580491675,1.0,-1.1010626486915147,-0.8188739095955592,0.0
2019-06-21,-0.0,-0.12801572456646482,-0.12998129537456807,1.0,-1.0956789144976697,-0.8165995625019814,0.0
2019-06-24,-0.0,-0.13124325696515834,-0.13292504918448944,1.0,-1.0923081804912103,-0.8166846480929111,0.0
2019-06-25,-0.0,-0.13554694940003809,-0.13157894736842105,1.0,-1.0907878864833978,-0.816487842041775,0.0
2019-06-26,-0.0,-0.1328548644338118,-0.13409888357256777,1.0,-1.109792663476874,-0.8130462519936205,0.0
2019-06-27,-0.0,-0.12840988947805532,-0.12368236120871398,1.0,-1.1067846419216765,-0.8353989650546221,0.0
2019-06-28,-0.0,-0.1291434040516829,-0.12662306587972563,1.0,-1.101387781145318,-0.833147232413463,0.0
2019-07-01,-0.0,-0.13316200266514372,-0.12386572752078176,1.0,-1.1003870803985025,-0.8154070689764579,0.0
2019-07-02,-0.0,-0.1407125890736342,-0.12164687252573239,1.0,-1.0924465558194776,-0.8122882026920032,0.0
2019-07-03,-0.0,-0.14484133261619261,-0.11750561584459138,1.0,-1.0900749833897554,-0.8113708988515203,0.0
2019-07-05,-0.0,-0.14425845647565105,-0.11296395911780528,1.0,-1.0894851754580261,-0.8175806094358131,0.0
2019-07-08,-0.0,-0.13800532251932582,-0.11864782663794196,1.0,-1.0941579014066658,-0.8173552148016728,0.0
2019-07-09,-0.0,-0.143593332485049,-0.11458200788904443,1.0,-1.104307163761293,-0.818615599949103,0.0
2019-07-10,-0.0,-0.15203916208398233,-0.11700944085953147,1.0,-1.0946311071553452,-0.8150608728821642,0.0
2019-07-11,-0.0,-0.15241848344244582,-0.11479056759677111,1.0,-1.0949914193097312,-0.8158329625627662,0.0
2019-07-12,-0.0,-0.16495270742080873,-0.111597790896972,1.0,-1.0810321843458388,-0.8164159207769949,0.0
2019-07-15,-0.0,-0.177012516678315,-0.1262151343795667,1.0,-1.0850752906792045,-0.7885189656267869,0.0
2019-07-16,-0.0,-0.1738218564301376,-0.1544694778988846,1.0,-1.0790301566621117,-0.7703771966061839,0.0
2019-07-17,-0.0,-0.1824081437887705,-0.15196437092412915,1.0,-1.0825831080006363,-0.764211865754732,0.0
2019-07-18,-0.0,-0.18163907337379642,-0.14979821411547872,1.0,-1.0861482729034921,-0.7601449045091995,0.0
2019-07-19,-0.0,-0.18371302386172275,-0.15721412003939886,1.0,-1.076732437327233,-0.7596670161725924,0.0
2019-07-22,-0.0,-0.17192168330048946,-0.15164325217722968,1.0,-1.08136799949145,-0.7735045451655965,0.0
2019-07-23,-0.0,-0.1811095972877919,-0.15386077754190297,1.0,-1.0707518773169418,-0.7627451601660277,0.0
2019-07-24,-0.0,-0.18312802811995313,-0.1679913866810222,1.0,-1.0651698913835144,-0.7503720827131954,0.0
2019-07-25,-0.0,-0.17393918298895675,-0.17162927570167388,1.0,-1.0746448122013732,-0.7440432870297123,0.0
2019-07-26,-0.0,-0.16145751034984043,-0.17081186992383782,1.0,-1.0799860948709035,-0.7480011376923806,0.0
2019-07-29,-0.0,-0.14753063028925095,-0.177308323860048,1.0,-1.067544524441076,-0.7654098774788429,0.0
2019-07-30,-0.0,-0.14186369958275385,-0.18102794284991783,1.0,-1.0655266152484513,-0.7725060058161588,0.0
2019-07-31,-0.0,-0.14650346332669134,-0.18101021602302558,1.0,-1.0628459373122054,-0.7724958092165607,0.0
2019-08-01,-0.0,-0.15020595541301135,-0.16555041977171966,1.0,-1.0653397478225326,-0.7632613275477157,0.0
2019-08-02,-0.0,-0.15166371457489877,-0.14600202429149797,1.0,-1.0742661943319838,-0.791023532388664,0.0
2019-08-05,-0.0,-0.14659536767497786,-0.13558410327806608,1.0,-1.0885330970763194,-0.7934122263004683,0.0
2019-08-06,-0.0,-0.15010623672040996,-0.14010748656417948,1.0,-1.0437132858392701,-0.7906824146981627,0.0
2019-08-07,-0.0,-0.12024615384615384,-0.1292923076923077,1.0,-1.0368615384615385,-0.7905230769230769,0.0
2019-08-08,-0.0,-0.12616463208388426,-0.13877187048368747,1.0,-1.0305341164170843,-0.7794348267273453,0.0
2019-08-09,-0.0,-0.10737434266846031,-0.13797847621377035,1.0,-1.0131466307936896,-0.7988259752965636,0.0
2019-08-12,-0.0,-0.10503957703004187,-0.13752635921885029,1.0,-1.0167170929983802,-0.7968582867271784,0.0
2019-08-13,-0.0,-0.10667804565820356,-0.13264652991557196,1.0,-1.0181657472035113,-0.7904538388856717,0.0
2019-08-14,-0.0,-0.11767564776282614,-0.13216487956015918,1.0,-1.0038880957443577,-0.7838765529601167,0.0
2019-08-15,-0.0,-0.14102640876699205,-0.14785316486017128,1.0,-0.9767950176657285,-0.7284867357326785,0.0
2019-08-16,-0.0,-0.14811157000059855,-0.145597653678099,1.0,-0.9684563356676842,-0.7305919674387982,0.0
2019-08-19,-0.0,-0.11071856287425148,-0.15562874251497005,1.0,-1.0000898203592814,-0.7275449101796406,0.0
2019-08-20,-0.0,-0.1033841353654146,-0.15834633385335414,1.0,-1.0027001080043203,-0.7357194287771511,0.0
2019-08-21,-0.0,-0.11640861309933816,-0.12901680093438353,1.0,-1.02087388817346,-0.7285496091761253,0.0
2019-08-22,-0.0,-0.1209827039320127,-0.12005506014722606,1.0,-1.022951702675205,-0.7284098390089174,0.0
2019-08-23,-0.0,-0.1274118529632408,-0.12153038259564893,1.0,-1.0315078769692423,-0.7203300825206302,0.0
2019-08-26,-0.0,-0.12227178114778471,-0.12575081772227178,1.0,-1.0213202497769849,-0.7042224204579245,0.0
2019-08-27,-0.0,-0.11492572928473424,-0.1176698681620235,1.0,-1.025950008948279,-0.7242140428324285,0.0
2019-08-28,-0.0,-0.10204993742923546,-0.12919373100530362,1.0,-1.0361420654311424,-0.7122042786484715,0.0
2019-08-29,-0.0,-0.09159688995215312,-0.14611244019138758,1.0,-1.0597488038277512,-0.6929724880382775,0.0
2019-08-30,-0.0,-0.0879084869969317,-0.15168756888796212,1.0,-1.0548124757961215,-0.6845303702821055,0.0
2019-09-03,-0.0,-0.08963560334528077,-0.16499402628434887,1.0,-1.034020310633214,-0.6982377538829152,0.0
2019-09-04,-0.0,-0.07474319159101768,-0.16420807453416147,1.0,-1.040074056378404,-0.7071189679885332,0.0
