Date,IWF,IWM,MTUM,SPY,TPR,VLUE,VXX
2018-11-09,-0.3397939772441764,-0.6731990955098525,-0.0,-0.8180610889774236,1.0,-0.7581565629374394,0.0
2018-11-12,-0.3389278557114228,-0.6648296593186372,-0.0,-0.8191382765531061,1.0,-0.7556541654738046,0.0
2018-11-13,-0.31590522133938703,-0.6574205448354143,-0.0,-0.8215096481271282,1.0,-0.7522701475595913,0.0
2018-11-14,-0.31609562318223733,-0.6571965666453855,-0.0,-0.8214513726324749,1.0,-0.7520749095552245,0.0
2018-11-15,-0.3154557370080414,-0.6583655106450813,-0.0,-0.8255340252931382,1.0,-0.7431010662793582,0.0
2018-11-16,-0.3106617647058823,-0.6479072398190044,-0.0,-0.8252969457013574,1.0,-0.751201923076923,0.0
2018-11-19,-0.31483446519524616,-0.6474250141482739,-0.0,-0.8237832484436898,1.0,-0.7510257498585171,0.0
2018-11-20,-0.3021189577971301,-0.6430913514085252,-0.0,-0.8249479956281071,1.0,-0.7555970807037338,0.0
2018-11-21,-0.3046489663133592,-0.6353237485570364,-0.0,-0.821422324832966,1.0,-0.7367334802532619,0.0
2018-11-23,-0.30649840948019713,-0.6204425490264621,-0.0,-0.8293075121473765,1.0,-0.739399447687629,0.0
2018-11-26,-0.3059049615653389,-0.6229210342417889,-0.0,-0.827603074772886,1.0,-0.7376310272536687,0.0
2018-11-27,-0.3018808777429467,-0.6220480668756531,-0.0,-0.8246603970741901,1.0,-0.7345175896900035,0.0
2018-11-28,-0.2968261221046712,-0.6584302836455661,-0.0,-0.8232048082668448,1.0,-0.7363537309760642,0.0
2018-11-29,-0.27830172263789804,-0.6472942404732904,-0.0,-0.8176439881677396,1.0,-0.7368366104054289,0.0
2018-11-30,-0.2776868711485569,-0.6475994847334889,-0.0,-0.8179159558541935,1.0,-0.7383281690631203,0.0
2018-12-03,-0.2793009627459188,-0.6489116785265802,-0.0,-0.8197990791125994,1.0,-0.7401981303195201,0.0
2018-12-04,-0.2740779401530968,-0.6499652052887961,-0.0,-0.8169798190675018,1.0,-0.7384829505915101,0.0
2018-12-06,-0.26840766491436324,-0.5919620145836866,-0.0,-0.8171951839918603,1.0,-0.7139901644904189,0.0
2018-12-07,-0.26679104477611937,-0.5922998643147896,-0.0,-0.817876526458616,1.0,-0.7151967435549524,0.0
2018-12-10,-0.26391339758381976,-0.5923374507940817,-0.0,-0.8206868467490159,1.0,-0.7165739106827745,0.0
2018-12-11,-0.27602255741269194,-0.589414322598179,-0.0,-0.8254857997010463,1.0,-0.7062780269058295,0.0
2018-12-12,-0.27196182035111643,-0.5943071416396796,-0.0,-0.8282938469405148,1.0,-0.7143344128174535,0.0
2018-12-13,-0.27292315058654537,-0.6006019357707172,-0.0,-0.8279694928007114,1.0,-0.7185950271897124,0.0
2018-12-14,-0.2678307496648678,-0.6227614890179768,-0.0,-0.8236001787371532,1.0,-0.7230605300244044,0.0
2018-12-17,-0.250710689454396,-0.6224612117683324,-0.0,-0.8115559817789498,1.0,-0.7402815357742234,0.0
2018-12-18,-0.23396419437340155,-0.6110826939471441,-0.0,-0.8142881500426257,1.0,-0.7507246376811595,0.0
2018-12-19,-0.23393009377664106,-0.6111167945439046,-0.0,-0.8142881500426257,1.0,-0.7507246376811595,0.0
2018-12-20,-0.23322358372085128,-0.600828213570483,-0.0,-0.8150096738060487,1.0,-0.7452564407182377,0.0
2018-12-21,-0.22938971258738894,-0.599885170049647,-0.0,-0.8171501908203587,1.0,-0.7309264075112296,0.0
2018-12-24,-0.2132478775880004,-0.5814905540082548,-0.0,-0.8138653065333379,1.0,-0.746988356095433,0.0
2018-12-26,-0.21432373095602422,-0.5884172709733217,-0.0,-0.7904663695030271,1.0,-0.7332512806865811,0.0
2018-12-27,-0.1838876903757607,-0.5604855588112181,-0.0,-0.7388028463792381,1.0,-0.736677721608655,0.0
2018-12-28,-0.18205804749340368,-0.5621018083531759,-0.0,-0.7382392689362249,1.0,-0.7352789754810477,0.0
2018-12-31,-0.18402163066919883,-0.5594682460488621,-0.0,-0.7389512988058068,1.0,-0.7364084076351113,0.0
2019-01-02,-0.18041170794467673,-0.5595046638790607,-0.0,-0.7376648440012865,1.0,-0.7389192666452234,0.0
2019-01-03,-0.17658615136876005,-0.5619001610305958,-0.0,-0.7358132045088567,1.0,-0.7463123993558776,0.0
2019-01-04,-0.169811320754717,-0.5627912956831989,-0.0,-0.7338883353154833,1.0,-0.7478062421651506,0.0
2019-01-07,-0.15871106609268168,-0.5421625728032413,-0.0,-0.7302798176753609,1.0,-0.734236515573563,0.0
2019-01-08,-0.16096420560452407,-0.5321454522478123,-0.0,-0.7346854958455755,1.0,-0.7314630524752789,0.0
2019-01-09,-0.1612577026386475,-0.5330699952599147,-0.0,-0.7347132248380471,1.0,-0.7310475588560593,0.0
2019-01-10,-0.15656469088591457,-0.5473550031867431,-0.0,-0.7398980242192479,1.0,-0.742925430210325,0.0
2019-01-11,-0.15457019369297262,-0.5388506483111893,-0.0,-0.7497038578517687,1.0,-0.7583800224107572,0.0
2019-01-14,-0.1595690261525673,-0.536383400473176,-0.0,-0.7480017903958054,1.0,-0.7531811496898779,0.0
2019-01-15,-0.1572461912687236,-0.5332863909870695,-0.0,-0.7483356804506465,1.0,-0.7617462552810139,0.0
2019-01-16,-0.14706352504875475,-0.5306115924422137,-0.0,-0.7443332587358931,1.0,-0.7750567473384699,0.0
2019-01-17,-0.15265196376556447,-0.522678531417048,-0.0,-0.7474792740309208,1.0,-0.7781120962837297,0.0
2019-01-18,-0.15428276573787408,-0.5241550567595459,-0.0,-0.7506127450980392,1.0,-0.7959558823529411,0.0
2019-01-22,-0.0,-0.49255059661151035,-0.0,-0.9200672424022678,1.0,-0.8835783505834268,0.0
2019-01-23,-0.0,-0.5046836535694875,-0.0,-0.8877201956584289,1.0,-0.8046293040058825,0.0
2019-01-24,-0.0,-0.48924302788844626,-0.0,-0.905593625498008,1.0,-0.7924462151394422,0.0
2019-01-25,-0.0,-0.4094184084123069,-0.0,-1.0184992859924704,1.0,-0.8175710762040764,0.0
2019-01-28,-0.0,-0.40932269874476984,-0.0,-1.03598980125523,1.0,-0.823548640167364,0.0
2019-01-29,-0.0,-0.4050101646009575,-0.0,-1.03164141910945,1.0,-0.8422847399829497,0.0
2019-01-30,-0.0,-0.4047283339344853,-0.0,-1.0313801357510575,1.0,-0.8429353706921993,0.0
2019-01-31,-0.0,-0.41625615763546797,-0.0,-1.009096880131363,1.0,-0.8586863711001642,0.0
2019-02-01,-0.0,-0.4148586456278764,-0.0,-1.018507560815253,1.0,-0.8539447731755423,0.0
2019-02-04,-0.0,-0.41995992247298053,-0.0,-1.0176078315429846,1.0,-0.8474754443020925,0.0
2019-02-05,-0.0,-0.4082276401393179,-0.0,-1.0116317276729974,1.0,-0.8659722678583164,0.0
2019-02-06,-0.0,-0.39815301695806493,-0.0,-1.015939266465098,1.0,-0.8723544104114632,0.0
2019-02-07,-0.0,-0.3963015366391366,-0.0,-1.0089171136191635,1.0,-0.8852620841696555,0.0
2019-02-08,-0.0,-0.41992622621525877,-0.0,-1.109053723384829,1.0,-1.1231876118476316,0.0
2019-02-11,-0.0,-0.4143526998314895,-0.0,-1.1236354311671184,1.0,-1.12528390358268,0.0
2019-02-12,-0.0,-0.4412782563876003,-0.0,-1.12153007878654,1.0,-1.1188425005522422,0.0
2019-02-13,-0.0,-0.46395353112017945,-0.0,-1.1088562920480867,1.0,-1.1035623690305505,0.0
2019-02-14,-0.0,-0.44708224278394215,-0.0,-1.132967154495521,1.0,-1.106314741770192,0.0
2019-02-15,-0.0,-0.45498801401438316,-0.0,-1.1296330444403466,1.0,-1.1033745159505808,0.0
2019-02-19,-0.0,-0.44446493104211227,-0.0,-1.1404233350542075,1.0,-1.1026993141087102,0.0
2019-02-20,-0.0,-0.4498985052592729,-0.0,-1.1436058313341946,1.0,-1.097213508027311,0.0
2019-02-21,-0.0,-0.4546596239796107,-0.0,-1.1464558785505854,1.0,-1.092601484874229,0.0
2019-02-22,-0.0,-0.4676808878109727,-0.0,-1.1235071473192961,1.0,-1.083526255833609,0.0
2019-02-25,-0.0,-0.46827214301543924,-0.0,-1.136293122553003,1.0,-1.089015291423506,0.0
2019-02-26,-0.0,-0.46669626998223807,-0.0,-1.1373963883955003,1.0,-1.0963217880402605,0.0
2019-02-27,-0.0,-0.47086678258296033,-0.0,-1.146387481040287,1.0,-1.0822019163183012,0.0
2019-02-28,-0.0,-0.47096272717178067,-0.0,-1.1458711181848467,1.0,-1.0845393641040826,0.0
2019-03-01,-0.0,-0.47284238587137617,-0.0,-1.1432485467807028,1.0,-1.0863786145358956,0.0
2019-03-04,-0.0,-0.4713111719848967,-0.0,-1.143296068705116,1.0,-1.087177019323314,0.0
2019-03-05,-0.0,-0.4678204033126601,-0.0,-1.1532291009024398,1.0,-1.092695064433468,0.0
2019-03-06,-0.0,-0.46800860023724794,-0.0,-1.1536180308422301,1.0,-1.0853721826809015,0.0
2019-03-07,-0.0,-0.43549879696464927,-0.0,-1.1887099759392932,1.0,-1.077438460114751,0.0
2019-03-08,-0.0,-0.41956814106395696,-0.0,-1.228668559473999,1.0,-1.0876046025104604,0.0
2019-03-11,-0.0,-0.4151590532187547,-0.0,-1.2267073722297601,1.0,-1.1272048846675713,0.0
2019-03-12,-0.0,-0.3774877278435252,-0.0,-1.2509988964572472,1.0,-1.1768332128315384,0.0
2019-03-13,-0.0,-0.3990369917456435,-0.0,-1.2533246713543258,1.0,-1.169061449098135,0.0
2019-03-14,-0.0,-0.4025582283314242,-0.0,-1.2480717831233294,1.0,-1.1676212294768995,0.0
2019-03-15,-0.0,-0.39674017257909877,-0.0,-1.2488207094918504,1.0,-1.189530201342282,0.0
2019-03-18,-0.0,-0.42921575488938146,-0.0,-1.2641237995256427,1.0,-1.1948365021968197,0.0
2019-03-19,-0.0,-0.4372923750341971,-0.0,-1.2586860515105327,1.0,-1.2122171415171767,0.0
2019-03-20,-0.0,-0.43901292596944763,-0.0,-1.2590285938112022,1.0,-1.218918918918919,0.0
2019-03-21,-0.0,-0.43827619980411364,-0.0,-1.2488540646425075,1.0,-1.2305974534769835,0.0
2019-03-22,-0.0,-0.4373866414320637,-0.0,-1.2847961517230502,1.0,-1.2207239176721079,0.0
2019-03-25,-0.0,-0.3696441823223841,-0.0,-1.312893020349178,1.0,-1.2232941452173574,0.0
2019-03-26,-0.0,-0.39981885484760177,-0.0,-1.3153107033157438,1.0,-1.2228085374497915,0.0
2019-03-27,-0.0,-0.39341359773371104,-0.0,-1.3192477179729305,1.0,-1.221868114573497,0.0
2019-03-28,-0.0,-0.39436063502093044,-0.0,-1.3169575862886027,1.0,-1.2378169180949372,0.0
2019-03-29,-0.0,-0.39424937793751724,-0.0,-1.3164027015284963,1.0,-1.2389509854259646,0.0
2019-04-01,-0.0,-0.4072902664663557,-0.0,-1.3188898553016526,1.0,-1.2273266387285522,0.0
2019-04-02,-0.0,-0.41633749407489334,-0.0,-1.3263153736767264,1.0,-1.2074182335282035,0.0
2019-04-03,-0.0,-0.417525569640248,-0.0,-1.3247245587015755,1.0,-1.206729060537851,0.0
2019-04-04,-0.0,-0.4179228486646885,-0.0,-1.3109792284866468,1.0,-1.22757665677547,0.0
2019-04-05,-0.0,-0.4114031957495738,-0.0,-1.3127552436461678,1.0,-1.2407914039887395,0.0
2019-04-08,-0.0,-0.40427133687296934,-0.0,-1.3196370552341707,1.0,-1.2384103336239005,0.0
2019-04-09,-0.0,-0.3951750725328882,-0.0,-1.3501450657764,1.0,-1.2290846945669887,0.0
2019-04-10,-0.0,-0.38520782881416493,-0.0,-1.3630553019175036,1.0,-1.2217237683115647,0.0
2019-04-11,-0.0,-0.3699162798079594,-0.0,-1.3741618061341907,1.0,-1.2237035273578545,0.0
2019-04-12,-0.0,-0.37242365275406064,-0.0,-1.3765934633255232,1.0,-1.2222310472181408,0.0
2019-04-15,-0.0,-0.37607891491985196,-0.0,-1.3695557058191798,1.0,-1.2319319040610952,0.0
2019-04-16,-0.0,-0.39738943943203664,-0.0,-1.2112853128235468,1.0,-1.089003106049401,0.0
2019-04-17,-0.0,-0.40556806853007416,-0.0,-1.2099471993501456,1.0,-1.0768378687737694,0.0
2019-04-18,-0.0,-0.4012705917116053,-0.0,-1.2052892073576125,1.0,-1.0870576937283003,0.0
2019-04-22,-0.0,-0.3994739376875486,-0.0,-1.211239951098433,1.0,-1.093950283406809,0.0
2019-04-23,-0.0,-0.42507231676621965,-0.0,-1.2124798076561853,1.0,-1.1191254367181338,0.0
2019-04-24,-0.0,-0.4104757616689179,-0.0,-1.2131922557406576,1.0,-1.1283580969533245,0.0
2019-04-25,-0.0,-0.42562170308967595,-0.0,-1.2290881688018085,1.0,-1.1131499623210248,0.0
2019-04-26,-0.0,-0.42434198104301196,-0.0,-1.2265020203164534,1.0,-1.1254484347267852,0.0
2019-04-29,-0.0,-0.4374905288680104,-0.0,-1.2353386876799515,1.0,-1.1156235793302018,0.0
2019-04-30,-0.0,-0.4377941399726734,-0.0,-1.2328449977227873,1.0,-1.124715348413542,0.0
2019-05-01,-0.0,-0.4400030368598869,-0.0,-1.2338382112895265,1.0,-1.122233610446798,0.0
2019-05-02,-0.0,-0.45884320133769096,-0.0,-1.2103063008284562,1.0,-1.1311089154062477,0.0
2019-05-03,-0.0,-0.4687963491158015,-0.0,-1.205742536603917,1.0,-1.1285035177790455,0.0
2019-05-06,-0.0,-0.42656677821721933,-0.0,-1.2249771828414968,1.0,-1.151315789473684,0.0
2019-05-07,-0.0,-0.4372548272841527,-0.0,-1.2219598583234947,1.0,-1.149293521727539,0.0
2019-05-08,-0.0,-0.4339358644683104,-0.0,-1.1999319316291028,1.0,-1.1477083648464679,0.0
2019-05-09,-0.0,-0.4313821752265861,-0.0,-1.197545317220544,1.0,-1.1475075528700909,0.0
2019-05-10,-0.0,-0.44694255226995316,-0.0,-1.3074378863645315,1.0,-1.1830531165098241,0.0
2019-05-13,-0.0,-0.4526724513649511,-0.0,-1.309402115773208,1.0,-1.2000475454653512,0.0
2019-05-14,-0.0,-0.43037775239295706,-0.003229999606097609,-1.3081498404695318,1.0,-1.1972663174065468,0.0
2019-05-15,-0.0,-0.43850035480564536,-0.008318221241031301,-1.3142789560829458,1.0,-1.1811874162264449,0.0
2019-05-16,-0.0,-0.43977281691251874,-0.013331229786227026,-1.3108779679734954,1.0,-1.180129368147038,0.0
2019-05-17,-0.0,-0.43533172830248257,-0.01768165133993764,-1.3027588112246913,1.0,-1.1909855152543711,0.0
2019-05-20,-0.0,-0.4291967348870224,-0.0200323356599235,-1.3028904925273082,1.0,-1.19125359832801,0.0
2019-05-21,-0.0,-0.4329986217759401,-0.029297105729474308,-1.2869856270919473,1.0,-1.188501673557787,0.0
2019-05-22,-0.0,-0.429020965267671,-0.03315895055658262,-1.2859221964362977,1.0,-1.185343979860756,0.0
2019-05-23,-0.0,-0.43250461490122144,-0.04709163033659322,-1.2781508974510034,1.0,-1.1698283649503163,0.0
2019-05-24,-0.0,-0.41062896530116705,-0.05565128847810762,-1.2752016918618312,1.0,-1.174904049502624,0.0
2019-05-28,-0.0,-0.3917189952904238,-0.060792778649921504,-1.2866169544740973,1.0,-1.1855180533751961,0.0
2019-05-29,-0.0,-0.4028881148984464,-0.0631237036747153,-1.2845849802371543,1.0,-1.1627988885845106,0.0
2019-05-30,-0.0,-0.40133792348016584,-0.061341053125733506,-1.2847977466551912,1.0,-1.1646193568578358,0.0
2019-05-31,-0.0,-0.4111328890631125,-0.04805958447667581,-1.2846726773814192,1.0,-1.1761662093296745,0.0
2019-06-03,-0.0,-0.4137729223566134,-0.08825595005852518,-1.2818962153726103,1.0,-1.1177526336324621,0.0
2019-06-04,-0.0,-0.40265210608424334,-0.08377535101404056,-1.285569422776911,1.0,-1.128198127925117,0.0
2019-06-05,-0.0,-0.3921697456906547,-0.1009894102187524,-1.278928654247507,1.0,-1.092795856844709,0.0
2019-06-06,-0.0,-0.39734178193339004,-0.09516266130901785,-1.2735105478711075,1.0,-1.0976740591917165,0.0
2019-06-07,-0.0,-0.4217715868862552,-0.10243189164229645,-1.2407649684469755,1.0,-1.08296136678467,0.0
2019-06-10,-0.0,-0.4188264246712297,-0.09109436283934476,-1.2521725755594861,1.0,-1.083173113896793,0.0
2019-06-11,-0.0,-0.4169077095144433,-0.12838906243973927,-1.2386131358710324,1.0,-1.0727756566007174,0.0
2019-06-12,-0.0,-0.4201897855269248,-0.13134547137787375,-1.236807591421077,1.0,-1.0690865607159388,0.0
2019-06-13,-0.0,-0.4199945772165627,-0.13130882751675252,-1.2380214587287446,1.0,-1.0840918774450943,0.0
2019-06-14,-0.0,-0.4316325736952633,-0.12001244458271759,-1.2376137512639032,1.0,-1.0996733297036636,0.0
2019-06-17,-0.0,-0.4319047989422105,-0.12028466982966478,-1.2368748541650463,1.0,-1.0998288869876334,0.0
2019-06-18,-0.0,-0.44203856320945417,-0.1213263878090499,-1.229979785414399,1.0,-1.0940755714507853,0.0
2019-06-19,-0.0,-0.4291868814282942,-0.1333203958858917,-1.2258102076460315,1.0,-1.0928779351833884,0.0
2019-06-20,-0.0,-0.4393615781911382,-0.12752902799891266,-1.223369966214904,1.0,-1.093044930293969,0.0
2019-06-21,-0.0,-0.4429470250116514,-0.12855367407177257,-1.2193180052819637,1.0,-1.0929780953860495,0.0
2019-06-24,-0.0,-0.4114554941203956,-0.1298964255120318,-1.2195701269371544,1.0,-1.1328556965968382,0.0
2019-06-25,-0.0,-0.39636165322737715,-0.13470453040395777,-1.2281562853024814,1.0,-1.1361847999688364,0.0
2019-06-26,-0.0,-0.39361077398895983,-0.13843323023920448,-1.2487961476725522,1.0,-1.134126766628822,0.0
2019-06-27,-0.0,-0.3799913620479799,-0.14217283756723859,-1.2470454277749419,1.0,-1.1571321999293258,0.0
2019-06-28,-0.0,-0.37008613938919344,-0.1494126859827721,-1.2435395458104932,1.0,-1.1524275646045417,0.0
2019-07-01,-0.0,-0.3743300864530767,-0.14626608770488594,-1.242811876540312,1.0,-1.1484958729413606,0.0
2019-07-02,-0.0,-0.3856360078277887,-0.13792563600782778,-1.2356164383561643,1.0,-1.1546771037181995,0.0
2019-07-03,-0.0,-0.404885328306629,-0.12236883443292493,-1.2329170593779455,1.0,-1.1669022934338675,0.0
2019-07-05,-0.0,-0.3805080758977576,-0.130351262349067,-1.2349066959385293,1.0,-1.1745334796926454,0.0
2019-07-08,-0.0,-0.38201982991731,-0.12709174275972882,-1.2327076066935767,1.0,-1.177097621193714,0.0
2019-07-09,-0.0,-0.3735109717868339,-0.12813479623824453,-1.2335423197492166,1.0,-1.1833072100313482,0.0
2019-07-10,-0.0,-0.3619301896423102,-0.1221484942479092,-1.2476736424673132,1.0,-1.1945895009619536,0.0
2019-07-11,-0.0,-0.3634643434383254,-0.1280009461110892,-1.2528087672960935,1.0,-1.1978160602357393,0.0
2019-07-12,-0.0,-0.3454365472183726,-0.129439714907939,-1.2660067313403287,1.0,-1.2186893684418927,0.0
2019-07-15,-0.0,-0.3650843965448926,-0.14200808304937,-1.2502179253506616,1.0,-1.2049686979950869,0.0
2019-07-16,-0.0,-0.35909541757587776,-0.1605237056139655,-1.2500297560007936,1.0,-1.197817893275144,0.0
2019-07-17,-0.0,-0.3804645622394282,-0.1507246376811594,-1.248004764740917,1.0,-1.191423466349017,0.0
2019-07-18,-0.0,-0.3790117572291071,-0.14994439148395297,-1.2483714648871942,1.0,-1.1946695265332061,0.0
2019-07-19,-0.0,-0.38133640552995396,-0.15501350707134912,-1.2436437311298267,1.0,-1.1926744001271252,0.0
2019-07-22,-0.0,-0.3697051577525232,-0.14750059604227928,-1.2460462528808711,1.0,-1.2103631884288326,0.0
2019-07-23,-0.0,-0.3859551455384126,-0.142078892953714,-1.2412120248131064,1.0,-1.207213297280102,0.0
2019-07-24,-0.0,-0.38553306557442235,-0.1411301546904203,-1.24217600509007,1.0,-1.2077782638088042,0.0
2019-07-25,-0.0,-0.387665372732314,-0.1344767487918878,-1.2403945179434364,1.0,-1.1984868890121207,0.0
2019-07-26,-0.0,-0.36685008511143663,-0.13716796643046594,-1.2499505166066267,1.0,-1.2047029017061872,0.0
2019-07-29,-0.0,-0.33803151476759835,-0.13765935545173805,-1.251484678121783,1.0,-1.2320057011639876,0.0
2019-07-30,-0.0,-0.3370822113099952,-0.14161254554094724,-1.2477031522255662,1.0,-1.233684460636781,0.0
2019-07-31,-0.0,-0.3082973013269718,-0.12580140152079916,-1.1385492768749068,1.0,-1.1548009542269269,0.0
2019-08-01,-0.0,-0.3307732458429647,-0.10990977555737827,-1.1467452091566626,1.0,-1.140891805234509,0.0
2019-08-02,-0.0,-0.33352078881265695,-0.08259288419000486,-1.1510891163348704,1.0,-1.18190679713568,0.0
2019-08-05,-0.0,-0.326203007518797,-0.06902255639097744,-1.1766165413533833,1.0,-1.1875563909774436,0.0
2019-08-06,-0.0,-0.3312961168666617,-0.07147648505627188,-1.1493627487515838,1.0,-1.174517403294328,0.0
2019-08-07,-0.0,-0.34929368029739777,-0.05464684014869888,-1.1333085501858735,1.0,-1.180260223048327,0.0
2019-08-08,-0.0,-0.3500985826420148,-0.05874037424202968,-1.1337747851642423,1.0,-1.1774859566236375,0.0
2019-08-09,-0.0,-0.33348141566711087,-0.05168073448837553,-1.1194284021916183,1.0,-1.197430771508959,0.0
2019-08-12,-0.0,-0.3333333333333333,-0.054764553207267336,-1.1184278828327772,1.0,-1.2012977382276604,0.0
2019-08-13,-0.0,-0.31208889219220337,-0.05113530788955368,-1.131257200193244,1.0,-1.221710208480434,0.0
2019-08-14,-0.0,-0.31768712519434367,-0.04830828459317391,-1.1216406307840379,1.0,-1.214148219441771,0.0
2019-08-15,-0.0,-0.32948167712116205,-0.05990242470929166,-1.0991159531932064,1.0,-1.1797439565679908,0.0
2019-08-16,-0.0,-0.4846817501540629,-0.13434281186724184,-1.333083898230478,1.0,-1.449643454529448,0.0
2019-08-19,-0.0,-0.4666228358536051,-0.13683979837825994,-1.3368836291913215,1.0,-1.4426912119219812,0.0
2019-08-20,-0.0,-0.4662536250988663,-0.12593373758678267,-1.3502504613762194,1.0,-1.4515774672642585,0.0
2019-08-21,-0.0,-0.4733558845494882,-0.134077230593507,-1.3479330492465844,1.0,-1.437771822694724,0.0
2019-08-22,-0.0,-0.47541776605101144,-0.12647317502198768,-1.3469217238346527,1.0,-1.4486807387862797,0.0
2019-08-23,-0.0,-0.48065325527138264,-0.1277457410749659,-1.3510146586256988,1.0,-1.442576044372056,0.0
2019-08-26,-0.0,-0.4600060893393067,-0.11961202209560262,-1.3416989256665652,1.0,-1.4282110391022573,0.0
2019-08-27,-0.0,-0.45948178419267893,-0.11807668898356664,-1.3410572993652727,1.0,-1.4288757499347884,0.0
2019-08-28,-0.0,-0.4534398888116748,-0.12169909659485754,-1.3446838082001389,1.0,-1.4234711605281445,0.0
2019-08-29,-0.0,-0.43216734658449785,-0.13258397708532246,-1.3537887336168735,1.0,-1.4213609929693602,0.0
2019-08-30,-0.0,-0.4132546842470507,-0.14343337959750174,-1.369144691186676,1.0,-1.4114330326162388,0.0
2019-09-03,-0.0,-0.4221528319888975,-0.16098534131321016,-1.347341486685749,1.0,-1.4063665539075376,0.0
2019-09-04,-0.0,-0.40713913948646774,-0.16459923664122136,-1.3498438584316448,1.0,-1.4156835530881333,0.0
