Date,IWF,IWM,MTUM,SKYW,SPY,VLUE,VXX
2018-10-15,-0.35291285507944153,-0.9844820562201401,-0.0,1.0,-0.6171623273212105,-0.7490092959520018,0.0
2018-10-16,-0.348716619134042,-0.9914070891514501,-0.0,1.0,-0.6159487388421794,-0.747768435867995,0.0
2018-10-17,-0.3289454492415403,-0.955075845974329,-0.0,1.0,-0.6091015169194866,-0.7533182613768962,0.0
2018-10-18,-0.3278682538523333,-0.9531877601694296,-0.0,1.0,-0.6149492441393413,-0.7554955086540568,0.0
2018-10-19,-0.321904067116542,-0.9554623381360569,-0.0,1.0,-0.6138975013678644,-0.7563742476746306,0.0
2018-10-22,-0.3220054081707228,-0.9418987064240297,-0.0,1.0,-0.624497551706497,-0.7657677409924724,0.0
2018-10-23,-0.32510047497259775,-0.9419802703690171,-0.0,1.0,-0.6221044939715017,-0.7644501278772379,0.0
2018-10-24,-0.32313533642437303,-0.9409295023912965,-0.0,1.0,-0.6216275418933227,-0.765178343251433,0.0
2018-10-25,-0.3051205790661841,-0.9152900705916078,-0.0,1.0,-0.6161894865087613,-0.7466943777546853,0.0
2018-10-26,-0.30154878309899363,-0.9091785026050959,-0.0,1.0,-0.6155163799871529,-0.7423809863678538,0.0
2018-10-29,-0.26824302603850414,-0.9354930885452012,-0.0,1.0,-0.6062435260920813,-0.7618316248169447,0.0
2018-10-30,-0.24755805216644602,-0.9386740133815163,-0.0,1.0,-0.6100397151955347,-0.781709542380765,0.0
2018-10-31,-0.252461347076595,-0.9173271725608673,-0.0,1.0,-0.6078905278123333,-0.7766127599075885,0.0
2018-11-01,-0.3566820276497696,-0.9389400921658986,-0.0,1.0,-0.6970046082949308,-0.8476190476190476,0.0
2018-11-02,-0.37086118153184294,-0.894368902204809,-0.0,1.0,-0.7270876546055158,-0.8488130905738649,0.0
2018-11-05,-0.369542679414814,-0.8975156471988635,-0.0,1.0,-0.7270283761471413,-0.8457166993049956,0.0
2018-11-06,-0.3710841523341523,-0.898264742014742,-0.0,1.0,-0.7258138820638821,-0.8438651719901721,0.0
2018-11-07,-0.3724637123166365,-0.9008970854348747,-0.0,1.0,-0.7301043391213953,-0.8466869441342932,0.0
2018-11-08,-0.3320439661445368,-0.9111102600436597,-0.0,1.0,-0.7230669066676879,-0.863620696258282,0.0
2018-11-09,-0.3311628619580205,-0.9112149532710281,-0.0,1.0,-0.7244905776007355,-0.8633752106633983,0.0
2018-11-12,-0.33015230751612784,-0.9004847883345422,-0.0,1.0,-0.7261136771386038,-0.8604802076573654,0.0
2018-11-13,-0.3098484848484848,-0.8958712121212121,-0.0,1.0,-0.7241666666666666,-0.8579924242424242,0.0
2018-11-14,-0.3104571450213991,-0.8952391773662084,-0.0,1.0,-0.7241222588342234,-0.8575919403098133,0.0
2018-11-15,-0.3094526610432348,-0.8952604304573136,-0.0,1.0,-0.724930967961569,-0.8528955630366533,0.0
2018-11-16,-0.30560585483627584,-0.8853553644182889,-0.0,1.0,-0.7234797042402294,-0.8580428549871738,0.0
2018-11-19,-0.3067783184338576,-0.8848402549884954,-0.0,1.0,-0.7227188714118667,-0.8576817170231225,0.0
2018-11-20,-0.2672866356682166,-0.8766686665666718,-0.0,1.0,-0.7264511774411281,-0.8794060296985152,0.0
2018-11-21,-0.27027529761904767,-0.8699032738095239,-0.0,1.0,-0.7214657738095238,-0.85859375,0.0
2018-11-23,-0.27079073571508233,-0.8658314435480873,-0.0,1.0,-0.7224803896055616,-0.8585077512175173,0.0
2018-11-26,-0.26909281123897777,-0.8866761321177702,-0.0,1.0,-0.7232102824689882,-0.8573830518607085,0.0
2018-11-27,-0.25569176882662,-0.8962998844878339,-0.0,1.0,-0.720311510228416,-0.8538957409546521,0.0
2018-11-28,-0.2564370086075195,-0.89462309498081,-0.0,1.0,-0.7209449640421807,-0.8541565748779669,0.0
2018-11-29,-0.23162862726300654,-0.8819733785627373,-0.0,1.0,-0.7166033700822241,-0.8569374285608937,0.0
2018-11-30,-0.23112094395280236,-0.8821902654867256,-0.0,1.0,-0.7166666666666667,-0.8573377581120943,0.0
2018-12-03,-0.23498220112726195,-0.8868659151587067,-0.0,1.0,-0.7230792049836845,-0.8631711658261644,0.0
2018-12-04,-0.2236330655610262,-0.8948654351608486,-0.0,1.0,-0.7201347499352164,-0.8633250657091031,0.0
2018-12-06,-0.21660007264802036,-0.8577915001816201,-0.0,1.0,-0.7120958953868507,-0.8459135488557937,0.0
2018-12-07,-0.2105492906511459,-0.8604583484903602,-0.0,1.0,-0.7146234994543471,-0.8520552928337578,0.0
2018-12-10,-0.20341936186431447,-0.8613379795999855,-0.0,1.0,-0.7140731061018548,-0.8510290754655341,0.0
2018-12-11,-0.18869710873206613,-0.8701478406525381,-0.0,1.0,-0.7138591508265968,-0.868727696453281,0.0
2018-12-12,-0.18927973199329984,-0.8699657708834027,-0.0,1.0,-0.7139683926880781,-0.8682179010997015,0.0
2018-12-13,-0.1898102625732911,-0.870060817946757,-0.0,1.0,-0.7137914709202812,-0.8681670854728868,0.0
2018-12-14,-0.17481027328124416,-0.94953082358219,-0.0,1.0,-0.7200643014692139,-0.8940521140977232,0.0
2018-12-17,-0.15829267384260123,-0.9494580803754329,-0.0,1.0,-0.7071026853886551,-0.909642817237141,0.0
2018-12-18,-0.14155555555555555,-0.9379259259259259,-0.0,1.0,-0.706,-0.9182222222222222,0.0
2018-12-19,-0.15422904052598344,-0.937669477359682,-0.0,1.0,-0.7039857360424947,-0.9186880130752945,0.0
2018-12-20,-0.15664940194507584,-0.9427283228378731,-0.0,1.0,-0.705332190632336,-0.9215262510712822,0.0
2018-12-21,-0.15036420395421438,-0.9497175561171399,-0.0,1.0,-0.7159209157127993,-0.9003642039542145,0.0
2018-12-24,-0.12558655089599113,-0.926731941622021,-0.0,1.0,-0.7133936818769628,-0.9290966192499539,0.0
2018-12-26,-0.1263007474717866,-0.9391396746299281,-0.0,1.0,-0.6844130148028726,-0.9142605891836435,0.0
2018-12-27,-0.08360765990584404,-0.9061980106898871,-0.0,1.0,-0.6253229974160207,-0.9245336448267317,0.0
2018-12-28,-0.07980191015210471,-0.9101874778917579,-0.0,1.0,-0.6248319773611601,-0.9225327201980897,0.0
2018-12-31,-0.08012026883622214,-0.9100459851432614,-0.0,1.0,-0.6247966041740362,-0.9223558542624689,0.0
2019-01-02,-0.0751140502882201,-0.91091699968172,-0.0,1.0,-0.6238639176716059,-0.9265480779432047,0.0
2019-01-03,-0.07293251707420645,-0.9121695742949149,-0.0,1.0,-0.6226688842492657,-0.9309246611698928,0.0
2019-01-04,-0.06632274477933642,-0.9139253029928271,-0.0,1.0,-0.620260768170736,-0.9329352319706018,0.0
2019-01-07,-0.05024497029083707,-0.8897459953438271,-0.0,1.0,-0.6170471524375413,-0.9177525278849162,0.0
2019-01-08,-0.05364635711065644,-0.8741894094392619,-0.0,1.0,-0.6256892187120713,-0.9142421194992544,0.0
2019-01-09,-0.05467176102813477,-0.8793331017714484,-0.0,1.0,-0.6268843348384856,-0.9125043417853421,0.0
2019-01-10,-0.053347717149220486,-0.8835606904231627,-0.0,1.0,-0.6273663697104677,-0.915680679287305,0.0
2019-01-11,-0.054421768707482984,-0.8825396825396824,-0.0,1.0,-0.6303854875283447,-0.9212279783708356,0.0
2019-01-14,-0.07465646199339016,-0.8801530700991478,-0.0,1.0,-0.6342668290137415,-0.889789528613672,0.0
2019-01-15,-0.07327946503204236,-0.8776121482307049,-0.0,1.0,-0.6348913346336027,-0.8970813597102258,0.0
2019-01-16,-0.0540314428138181,-0.8830132115592427,-0.0,1.0,-0.6278802244919302,-0.9209746575103704,0.0
2019-01-17,-0.05614414163239702,-0.8803234125601171,-0.0,1.0,-0.6268209381752283,-0.9217606468251204,0.0
2019-01-18,-0.064307444836871,-0.8760009791236844,-0.0,1.0,-0.6305206839878309,-0.9260411931321467,0.0
2019-01-22,-0.0,-0.9320405621775485,-0.0,1.0,-0.5868706635829923,-1.0391745241060308,0.0
2019-01-23,-0.0,-0.9027678698815808,-0.0,1.0,-0.5904194606933942,-1.0736553003281495,0.0
2019-01-24,-0.0,-0.8938859808425024,-0.0,1.0,-0.6012534273403838,-1.065769326638892,0.0
2019-01-25,-0.0,-0.8473545069351393,-0.0,1.0,-0.5912794698149423,-1.1828848730670336,0.0
2019-01-28,-0.0,-0.8269948881557481,-0.0,1.0,-0.6203096109922778,-1.1781532103106984,0.0
2019-01-29,-0.0,-0.8311059320490877,-0.0,1.0,-0.6079895123994027,-1.202432540694075,0.0
2019-01-30,-0.0,-0.8313458881698538,-0.0,1.0,-0.607285683123682,-1.1969024940013087,0.0
2019-01-31,-0.0,-0.847014245637046,-0.0,1.0,-0.5864028855612636,-1.210004736401064,0.0
2019-02-01,-0.0,-0.8454303525208706,-0.0,1.0,-0.5865626480988662,-1.2135175531333164,0.0
2019-02-04,-0.0,-0.8521552351827582,-0.0,1.0,-0.5766710353866318,-1.211810106305519,0.0
2019-02-05,-0.0,-0.8482464765650606,-0.0,1.0,-0.5734367602607523,-1.2201099821552133,0.0
2019-02-06,-0.0,-0.8397566661809706,-0.0,1.0,-0.5770799941716451,-1.2259216086259654,0.0
2019-02-07,-0.0,-0.8384088590995192,-0.0,1.0,-0.5768978580795571,-1.2274151245810871,0.0
2019-02-08,-0.0,-0.8573007219684692,-0.0,1.0,-0.6282230735229115,-1.1979888021217033,0.0
2019-02-11,-0.0,-0.8488127331142215,-0.0,1.0,-0.62668488496621,-1.2174009379962334,0.0
2019-02-12,-0.0,-0.8537758537758537,-0.0,1.0,-0.6344396344396345,-1.2118252118252117,0.0
2019-02-13,-0.0,-0.8609068401019918,-0.0,1.0,-0.6335686042644395,-1.2008794944754442,0.0
2019-02-14,-0.0,-0.8214695539515084,-0.0,1.0,-0.6684804738108459,-1.211697205256339,0.0
2019-02-15,-0.0,-0.8695893863029943,-0.0,1.0,-0.645234212866884,-1.1910761932997331,0.0
2019-02-19,-0.0,-0.846633509019375,-0.0,1.0,-0.6732981961250093,-1.1917452304951377,0.0
2019-02-20,-0.0,-0.8497066904284547,-0.0,1.0,-0.6708621073735798,-1.192247716640677,0.0
2019-02-21,-0.0,-0.8491568234157938,-0.0,1.0,-0.6737612361637322,-1.191553376420771,0.0
2019-02-22,-0.0,-0.8560566723536829,-0.0,1.0,-0.6634522661523625,-1.1894147318448185,0.0
2019-02-25,-0.0,-0.8517428869357963,-0.0,1.0,-0.6754804111425593,-1.196894086101594,0.0
2019-02-26,-0.0,-0.8496537344552834,-0.0,1.0,-0.6783081391019437,-1.1953235535036115,0.0
2019-02-27,-0.0,-0.8536512778542465,-0.0,1.0,-0.6895948811428146,-1.1768535396748634,0.0
2019-02-28,-0.0,-0.8485638714003652,-0.0,1.0,-0.6878888350780464,-1.1889505643929517,0.0
2019-03-01,-0.0,-0.8530518005437009,-0.0,1.0,-0.6878933452500652,-1.1830335530480767,0.0
2019-03-04,-0.0,-0.8302090709201356,-0.0,1.0,-0.6966049267692767,-1.199940371930086,0.0
2019-03-05,-0.0,-0.8171223666517257,-0.0,1.0,-0.7203047960555805,-1.1978186164649633,0.0
2019-03-06,-0.0,-0.8186811133943583,-0.0,1.0,-0.7180646366523444,-1.199476928824958,0.0
2019-03-07,-0.0,-0.8160589922163047,-0.0,1.0,-0.7206435514505977,-1.1875162936203492,0.0
2019-03-08,-0.0,-0.8093486014642389,-0.0,1.0,-0.7395907640322884,-1.2055190538764784,0.0
2019-03-11,-0.0,-0.8097690268837562,-0.0,1.0,-0.7452858765619084,-1.2313517606967057,0.0
2019-03-12,-0.0,-0.7562774699025416,-0.0,1.0,-0.7693483661379706,-1.2962736480030577,0.0
2019-03-13,-0.0,-0.7722555350553506,-0.0,1.0,-0.7787130996309962,-1.2928198031980318,0.0
2019-03-14,-0.0,-0.7711098288132332,-0.0,1.0,-0.7818426620503943,-1.293941142527409,0.0
2019-03-15,-0.0,-0.7584263155862707,-0.0,1.0,-0.7932512258213968,-1.309177251843558,0.0
2019-03-18,-0.0,-0.7755356447214649,-0.0,1.0,-0.8059213089209194,-1.3141020646669266,0.0
2019-03-19,-0.0,-0.7734143680847748,-0.0,1.0,-0.8098410472183263,-1.3126460963066853,0.0
2019-03-20,-0.0,-0.7751132635525699,-0.0,1.0,-0.8089361037337917,-1.3215903765036714,0.0
2019-03-21,-0.0,-0.775021486053598,-0.0,1.0,-0.8420579732791624,-1.289436674740214,0.0
2019-03-22,-0.0,-0.7710554266157901,-0.0,1.0,-0.8770308013060069,-1.2856693285079266,0.0
2019-03-25,-0.0,-0.6837207491336682,-0.0,1.0,-0.9189347038897325,-1.2909706809952108,0.0
2019-03-26,-0.0,-0.7016718506998445,-0.0,1.0,-0.884253499222395,-1.302099533437014,0.0
2019-03-27,-0.0,-0.6942318896873179,-0.0,1.0,-0.8903476403185084,-1.299630996309963,0.0
2019-03-28,-0.0,-0.7018380915134924,-0.0,1.0,-0.8966757919436841,-1.3123191239734064,0.0
2019-03-29,-0.0,-0.6960312805474096,-0.0,1.0,-0.8954056695992181,-1.318670576735093,0.0
2019-04-01,-0.0,-0.6978217512025341,-0.0,1.0,-0.8956630558054046,-1.3171952602557586,0.0
2019-04-02,-0.0,-0.7109628068532178,-0.0,1.0,-0.912305350661515,-1.2794364438200054,0.0
2019-04-03,-0.0,-0.7071573366599095,-0.0,1.0,-0.9260486511772961,-1.2651255262747543,0.0
2019-04-04,-0.0,-0.7063597346859151,-0.0,1.0,-0.9254389387436599,-1.269840031213422,0.0
2019-04-05,-0.0,-0.6970146920912786,-0.0,1.0,-0.92950922163176,-1.2809471709909348,0.0
2019-04-08,-0.0,-0.6975581168196914,-0.0,1.0,-0.9298691150615354,-1.2795858566126197,0.0
2019-04-09,-0.0,-0.6955399061032864,-0.0,1.0,-0.9396322378716745,-1.277190923317684,0.0
2019-04-10,-0.0,-0.6784751786899973,-0.0,1.0,-0.9461391243213687,-1.2811779869546538,0.0
2019-04-11,-0.0,-0.6693002257336343,-0.0,1.0,-0.9751303806336109,-1.2474896863080873,0.0
2019-04-12,-0.0,-0.675906103286385,-0.0,1.0,-0.8792112676056338,-1.2007511737089203,0.0
2019-04-15,-0.0,-0.6782170775706555,-0.0,1.0,-0.8730832832230908,-1.2069678292242936,0.0
2019-04-16,-0.0,-0.6701784643071386,-0.0,1.0,-0.8688137372525494,-1.2102579484103178,0.0
2019-04-17,-0.0,-0.6586693699782232,-0.0,1.0,-0.8727941728617555,-1.2231358414057218,0.0
2019-04-18,-0.0,-0.6446782224551683,-0.0,1.0,-0.8768672082662573,-1.2222679794841076,0.0
2019-04-22,-0.0,-0.649205812774586,-0.0,1.0,-0.8813037437572754,-1.2245127858510758,0.0
2019-04-23,-0.0,-0.6711806075115966,-0.0,1.0,-0.8718015861140207,-1.1978153523866526,0.0
2019-04-24,-0.0,-0.6606275681733284,-0.0,1.0,-0.8738513261113187,-1.2010459469555472,0.0
2019-04-25,-0.0,-0.6593373719243139,-0.0,1.0,-0.8796649465260639,-1.2004711689477228,0.0
2019-04-26,-0.0,-0.6471799094277481,-0.0,1.0,-0.8788876829222652,-1.2166248736853926,0.0
2019-04-29,-0.0,-0.6629466801938902,-0.0,1.0,-0.889753128170443,-1.2048622853492654,0.0
2019-04-30,-0.0,-0.6580579677455735,-0.0,1.0,-0.8845908048569602,-1.2166083981805194,0.0
2019-05-01,-0.0,-0.6518485087818271,-0.0,1.0,-0.8990560006017526,-1.2100492684944901,0.0
2019-05-02,-0.0,-0.6479032015632045,-0.0,1.0,-0.9056816473771231,-1.2041184428077558,0.0
2019-05-03,-0.0,-0.647666641617194,-0.0,1.0,-0.9058014578793117,-1.203952806793417,0.0
2019-05-06,-0.0,-0.6366401321718234,-0.0,1.0,-0.906728747371583,-1.2114749173926103,0.0
2019-05-07,-0.0,-0.6379277959352342,-0.0,1.0,-0.9055937488260266,-1.213193583530561,0.0
2019-05-08,-0.0,-0.6226653768881613,-0.0,1.0,-0.8886821936155963,-1.2091673487610686,0.0
2019-05-09,-0.0,-0.6240713224368499,-0.0,1.0,-0.8922734026745914,-1.1983655274888558,0.0
2019-05-10,-0.0,-0.6185631843740752,-0.0,1.0,-0.8970479431784552,-1.1837081976916246,0.0
2019-05-13,-0.0,-0.614393799594021,-0.0,1.0,-0.8900904225871931,-1.1861967152611184,0.0
2019-05-14,-0.0,-0.5885574500711964,-0.0,1.0,-0.894008543575888,-1.1685348132461937,0.0
2019-05-15,-0.0,-0.5935684268225836,-0.0,1.0,-0.9100310615750046,-1.150739996345697,0.0
2019-05-16,-0.0,-0.5953450984690709,-0.0,1.0,-0.9066827432496621,-1.151777558551646,0.0
2019-05-17,-0.0,-0.5859092073014596,-0.0,1.0,-0.9028057211837436,-1.1693309434100303,0.0
2019-05-20,-0.0,-0.5716636799180778,-0.0,1.0,-0.9108364115130014,-1.1747430786673005,0.0
2019-05-21,-0.0,-0.5748894654145503,-0.0,1.0,-0.904958526692732,-1.1741878905250849,0.0
2019-05-22,-0.0,-0.5693942381421843,-0.0,1.0,-0.9063789389126228,-1.1755577463760178,0.0
2019-05-23,-0.0,-0.5552885490624431,-0.0,1.0,-0.9042417622428545,-1.1814673220462406,0.0
2019-05-24,-0.0,-0.5293477866802015,-0.0,1.0,-0.9075517528912735,-1.188521915672697,0.0
2019-05-28,-0.0,-0.5309849496517126,-0.0,1.0,-0.9016133107157037,-1.1765618796693977,0.0
2019-05-29,-0.0,-0.5482107534616076,-0.0,1.0,-0.900197806149973,-1.1480668944434453,0.0
2019-05-30,-0.0,-0.5465325188645347,-0.0,1.0,-0.8975206611570248,-1.149191519942508,0.0
2019-05-31,-0.0,-0.5410595075730386,-0.0,1.0,-0.8941210250520423,-1.1539731533988946,0.0
2019-06-03,-0.0,-0.547482245458763,-0.0,1.0,-0.9049998215623996,-1.1162699404018415,0.0
2019-06-04,-0.0,-0.5522254768879046,-0.0007858826891476745,1.0,-0.9380938772594127,-1.0810888047438736,0.0
2019-06-05,-0.0,-0.5460039817974972,-0.011483219567690557,1.0,-0.9329849260523323,-1.0646686575654154,0.0
2019-06-06,-0.0,-0.5494154021109492,-0.0,1.0,-0.9192224315007641,-1.0851487259675185,0.0
2019-06-07,-0.0,-0.5713117958559903,-0.0,1.0,-0.9058890428972527,-1.0768383267583608,0.0
2019-06-10,-0.0,-0.5667908461947845,-0.0,1.0,-0.9031044882029449,-1.07812666311868,0.0
2019-06-11,-0.0,-0.565828717511717,-0.0,1.0,-0.9097429342422951,-1.0750603607442124,0.0
2019-06-12,-0.0,-0.5855437900626836,-0.0,1.0,-0.9003081063852392,-1.0556008074512164,0.0
2019-06-13,-0.0,-0.5948043663169833,-0.0,1.0,-0.9002693507229941,-1.0490501842925999,0.0
2019-06-14,-0.0,-0.5970371420470655,-0.006804649844060108,1.0,-0.9005528777998298,-1.0396937907570172,0.0
2019-06-17,-0.0,-0.5982591465572147,-0.005590545608944873,1.0,-0.8882244710211591,-1.0462104592739367,0.0
2019-06-18,-0.0,-0.5782392202563831,-0.0062153476710103475,1.0,-0.8920436486915987,-1.054949323727796,0.0
2019-06-19,-0.0,-0.6052880406233584,-0.0,1.0,-0.8812116967256172,-1.0155489406408684,0.0
2019-06-20,-0.0,-0.6016530662277169,-0.0,1.0,-0.8836549574475536,-1.0169509333520121,0.0
2019-06-21,-0.0,-0.6082647522325337,-0.0,1.0,-0.8728769042199264,-1.0208720014008053,0.0
2019-06-24,-0.0,-0.6167252283907239,-0.0,1.0,-0.8726985242445537,-1.0242445537596625,0.0
2019-06-25,-0.0,-0.6175270783513855,-0.0,1.0,-0.8725559150372767,-1.026621184414123,0.0
2019-06-26,-0.0,-0.6149540606188616,-0.0,1.0,-0.8654556975393389,-1.0398493329109022,0.0
2019-06-27,-0.0,-0.6047906304018063,-0.0,1.0,-0.8667583871309134,-1.0561964229018943,0.0
2019-06-28,-0.0,-0.6087461300309597,-0.001231353785533352,1.0,-0.8569166901210246,-1.0512946805516465,0.0
2019-07-01,-0.0,-0.6144633646576698,-0.0,1.0,-0.8487246520172402,-1.069631880166749,0.0
2019-07-02,-0.0,-0.61795016587845,-0.0,1.0,-0.8406155149290606,-1.0707630408696267,0.0
2019-07-03,-0.0,-0.6129771261410496,-0.0,1.0,-0.8459803334155712,-1.0655200366545658,0.0
2019-07-05,-0.0,-0.6053132266929744,-0.0011627087590726517,1.0,-0.8484955253329575,-1.0683884151927276,0.0
2019-07-08,-0.0,-0.6062207192926838,-0.0008806227764274896,1.0,-0.8478988340554441,-1.067490929585403,0.0
2019-07-09,-0.0,-0.5991054448122842,-0.0018313728252447696,1.0,-0.8479608367965062,-1.0729731633443684,0.0
2019-07-10,-0.0,-0.5814486014232368,-0.0,1.0,-0.8621855844430354,-1.0792291974917214,0.0
2019-07-11,-0.0,-0.5860415932322875,-0.0,1.0,-0.8566443426154388,-1.0821642580190343,0.0
2019-07-12,-0.0,-0.5869504045022863,-0.0,1.0,-0.8721421034118889,-1.0583186774533941,0.0
2019-07-15,-0.0,-0.6749355780793679,-0.053014945885586674,1.0,-0.7581171619996565,-0.9497680810857242,0.0
2019-07-16,-0.0,-0.6794832147888534,-0.04030512318317699,1.0,-0.7598185754045974,-0.9564649692471566,0.0
2019-07-17,-0.0,-0.697189170546646,-0.031074323159165376,1.0,-0.7639248146232109,-0.9566821865838939,0.0
2019-07-18,-0.0,-0.6970857044317986,-0.029418865321607174,1.0,-0.7650974305914814,-0.9572684945680289,0.0
2019-07-19,-0.0,-0.6998586840381898,-0.03853445007410471,1.0,-0.7527315341398684,-0.9556061076069348,0.0
2019-07-22,-0.0,-0.691779166522805,-0.03725442806339122,1.0,-0.7624210199219694,-0.961226392293616,0.0
2019-07-23,-0.0,-0.6899484803430033,-0.041907264617406036,1.0,-0.7661215034058296,-0.9597178520798034,0.0
2019-07-24,-0.0,-0.6909963074162265,-0.04420747489388135,1.0,-0.761258929495807,-0.9545156503433757,0.0
2019-07-25,-0.0,-0.6882740538862248,-0.04498568323731327,1.0,-0.7639976541208127,-0.9525649429054402,0.0
2019-07-26,-0.0,-0.6955786421841025,-0.04272943775239016,1.0,-0.7621233562282125,-0.9510233665826805,0.0
2019-07-29,-0.0,-0.6914478904336426,-0.04546865836409425,1.0,-0.7588919170662711,-0.9540138682857833,0.0
2019-07-30,-0.0,-0.6879616207634431,-0.04873334713881411,1.0,-0.7574377027679988,-0.9572720369986885,0.0
2019-07-31,-0.0,-0.6936967984285074,-0.048419891787572805,1.0,-0.7531102457180274,-0.9509942447530757,0.0
2019-08-01,-0.0,-0.7019134631960007,-0.06085157731425617,1.0,-0.7380106878124462,-0.9469057059127738,0.0
2019-08-02,-0.0,-0.6886099520673127,-0.08389944480844166,1.0,-0.7349563778061311,-0.9409289975516396,0.0
2019-08-05,-0.0,-0.6882669240314353,-0.07641665517716807,1.0,-0.7325589411278092,-0.949572590652144,0.0
2019-08-06,-0.0,-0.6891239601519976,-0.07990140700421075,1.0,-0.713566807024751,-0.9407757351682586,0.0
2019-08-07,-0.0,-0.6700820369676959,-0.0765224495353508,1.0,-0.7154917112026415,-0.9419273581373184,0.0
2019-08-08,-0.0,-0.6757152090349355,-0.08504269143109841,1.0,-0.7092220294587883,-0.9317277273191141,0.0
2019-08-09,-0.0,-0.6558476758368343,-0.0808036319284456,1.0,-0.6934543976148531,-0.957887247594525,0.0
2019-08-12,-0.0,-0.6534599912105743,-0.07951049660254893,1.0,-0.6957506507555525,-0.9518609918528784,0.0
2019-08-13,-0.0,-0.635728037288479,-0.0782585199446077,1.0,-0.6969973317120951,-0.9665957374945114,0.0
2019-08-14,-0.0,-0.64686501933098,-0.07695410993444277,1.0,-0.6818288788031602,-0.9562279374684822,0.0
2019-08-15,-0.0,-0.6676949613560221,-0.09022456629183666,1.0,-0.6571466480910206,-0.9020134673433509,0.0
2019-08-16,-0.0,-0.6697080291970803,-0.08944923689449237,1.0,-0.654014598540146,-0.9046449900464499,0.0
2019-08-19,-0.0,-0.6612582781456954,-0.08834437086092715,1.0,-0.6562582781456954,-0.9053973509933775,0.0
2019-08-20,-0.0,-0.662883049837845,-0.08627308226884638,1.0,-0.6562975709841816,-0.9038321530213779,0.0
2019-08-21,-0.0,-0.6683195954155857,-0.026567272010771404,1.0,-0.674329250270927,-0.9147154444845819,0.0
2019-08-22,-0.0,-0.6678147346322901,-0.029784163222462766,1.0,-0.6739814997047825,-0.9086137899363642,0.0
2019-08-23,-0.0,-0.670550013126805,-0.03065108952480966,1.0,-0.6759976371751116,-0.9045024940929377,0.0
2019-08-26,-0.0,-0.661637510567731,-0.028809260583989076,1.0,-0.6654744098328673,-0.8957208818365091,0.0
2019-08-27,-0.0,-0.6597479373741311,-0.027350094198661728,1.0,-0.6627687910089001,-0.8983304099265899,0.0
2019-08-28,-0.0,-0.6512432502344231,-0.03155818540433925,1.0,-0.6509522423772108,-0.8996669576745239,0.0
2019-08-29,-0.0,-0.6605996062865073,-0.029948042727595447,1.0,-0.6439797334366025,-0.8926323942298384,0.0
2019-08-30,-0.0,-0.6646129032258065,-0.02993548387096774,1.0,-0.6380322580645161,-0.8932258064516129,0.0
2019-09-03,-0.0,-0.6660214221189831,-0.03255258743063621,1.0,-0.6371467286101432,-0.8904697380307135,0.0
2019-09-04,-0.0,-0.6629470764666042,-0.042925790950430545,1.0,-0.6269874544457703,-0.8922178862837423,0.0
2019-09-05,-0.0,-0.673694035855676,-0.03534069329556793,1.0,-0.635585310116193,-0.8740223373780939,0.0
2019-09-06,-0.0,-0.6701997815892593,-0.042011948352283675,1.0,-0.6438941350292285,-0.8557846727050813,0.0
2019-09-09,-0.0,-0.6704344754503708,-0.042580520856748336,1.0,-0.6437172858931954,-0.8544683857294242,0.0
2019-09-10,-0.0,-0.6689436213199923,-0.05560900519530499,1.0,-0.6376755820665768,-0.8447501763838111,0.0
