Date,IWF,IWM,MTUM,SPY,SUPN,VLUE,VXX
2018-11-26,-0.3985126631650112,-1.3777107493889438,-0.0,-1.349680170575693,1.0,-1.0745748608872017,0.0
2018-11-27,-0.382732624186719,-1.3791180419291542,-0.0,-1.338944541980791,1.0,-1.0628420943922339,0.0
2018-11-28,-0.38386863575338226,-1.3768460187958278,-0.0,-1.3395125477641225,1.0,-1.0634617370649593,0.0
2018-11-29,-0.3442989135952889,-1.3488679053711037,-0.0,-1.3232815514265408,1.0,-1.0602091582901818,0.0
2018-11-30,-0.3437388965027156,-1.3490178163545,-0.0,-1.3237399116796102,1.0,-1.059387848332572,0.0
2018-12-03,-0.35071794871794876,-1.3626666666666667,-0.0,-1.3401025641025641,1.0,-1.0746666666666667,0.0
2018-12-04,-0.34259874303816873,-1.3626794747330233,-0.0,-1.3344233815339022,1.0,-1.0698993408614788,0.0
2018-12-06,-0.32890528905289057,-1.2630750307503076,-0.0,-1.3150799507995081,1.0,-1.0130381303813039,0.0
2018-12-07,-0.2962499348041517,-1.3592552026286966,-0.0,-1.4225734105252177,1.0,-1.1375893183122099,0.0
2018-12-10,-0.29228362877997915,-1.3600625651720541,-0.0,-1.4242961418143898,1.0,-1.1370698644421273,0.0
2018-12-11,-0.3209080423613296,-1.359284890426759,-0.0,-1.4428017196183287,1.0,-1.1197441543462305,0.0
2018-12-12,-0.31778058007566207,-1.3638083228247164,-0.0,-1.4453551912568305,1.0,-1.1273644388398487,0.0
2018-12-13,-0.31724210305383566,-1.356543183964739,-0.0,-1.4497848672473501,1.0,-1.1235176828628397,0.0
2018-12-14,-0.31466175309291916,-1.3751513556199,-0.0,-1.4464859173466702,1.0,-1.1282442748091603,0.0
2018-12-17,-0.27940944675038093,-1.3805495717963536,-0.0,-1.4279409446750382,1.0,-1.1661850470235906,0.0
2018-12-18,-0.25198620112899855,-1.3635270750574953,-0.0,-1.4313715241480243,1.0,-1.179908007526657,0.0
2018-12-19,-0.2428638768134919,-1.3695071492169906,-0.0,-1.4397946891530928,1.0,-1.1853558895930445,0.0
2018-12-20,-0.2433388842631141,-1.352154454621149,-0.0,-1.434013322231474,1.0,-1.1744900083263947,0.0
2018-12-21,-0.2343758077022486,-1.351977255104678,-0.0,-1.4378909278883432,1.0,-1.1450504006203153,0.0
2018-12-24,-0.2167401784798441,-1.3309570212329471,-0.0,-1.428915786234486,1.0,-1.1521694532772593,0.0
2018-12-26,-0.21658705152962698,-1.3516617542433174,-0.0,-1.3868787478402276,1.0,-1.126740522410814,0.0
2018-12-27,-0.1435897435897436,-1.2867440735365263,-0.0,-1.2755200774068698,1.0,-1.1321238509917755,0.0
2018-12-28,-0.13905268245529243,-1.2908651522474626,-0.0,-1.274335427742871,1.0,-1.1289511841469309,0.0
2018-12-31,-0.14095127610208816,-1.288476411446249,-0.0,-1.2746036349574632,1.0,-1.1296887084300078,0.0
2019-01-02,-0.13931694121056953,-1.288005410366649,-0.0,-1.2738031979131441,1.0,-1.1295589585044201,0.0
2019-01-03,-0.15538156686482044,-1.284084867816925,-0.0,-1.2873713208641437,1.0,-1.1061814315402831,0.0
2019-01-04,-0.09263806634888536,-1.3122442101208531,-0.0,-1.2774327122153208,1.0,-1.1326014733497038,0.0
2019-01-07,-0.06770025839793281,-1.266901573878318,-0.0,-1.2645994832041343,1.0,-1.0989429175475687,0.0
2019-01-08,-0.07175980139584992,-1.2476462597779754,-0.0,-1.2715818071104033,1.0,-1.0931191156494449,0.0
2019-01-09,-0.0687608096106203,-1.234375730379096,-0.0,-1.2711167204225682,1.0,-1.1001262095077828,0.0
2019-01-10,-0.06964686098654709,-1.2318759342301944,-0.0,-1.2712537369207773,1.0,-1.0983744394618833,0.0
2019-01-11,-0.07909761871605625,-1.1795478809822215,-0.0,-1.2649120363923316,1.0,-1.1182750777514738,0.0
2019-01-14,-0.07092065868263472,-1.1846463323353293,-0.0,-1.271191991017964,1.0,-1.1513847305389222,0.0
2019-01-15,-0.0692758378251699,-1.1827982188891493,-0.0,-1.2712444340285916,1.0,-1.1638621982657604,0.0
2019-01-16,-0.07094120945882793,-1.1733339564445275,-0.0,-1.270258902701187,1.0,-1.1587531545004206,0.0
2019-01-17,-0.08969235059020356,-1.1418812157263687,-0.0,-1.2605725439167208,1.0,-1.1551724137931034,0.0
2019-01-18,-0.09922197225346832,-1.137045369328834,-0.0,-1.2665448068991378,1.0,-1.1841019872515934,0.0
2019-01-22,-0.0,-1.1592894724139595,-0.0,-1.4771926437225469,1.0,-1.1905198629145146,0.0
2019-01-23,-0.0,-1.062365179042232,-0.0,-1.478979914673314,1.0,-1.2522889602607739,0.0
2019-01-24,-0.0,-1.054786648149035,-0.0,-1.4880513385374263,1.0,-1.2462046836837317,0.0
2019-01-25,-0.0,-0.9522118656606007,-0.0,-1.6963061596883167,1.0,-1.2831779849090101,0.0
2019-01-28,-0.0,-0.9201500271430686,-0.0,-1.7375018506637714,1.0,-1.277402161575285,0.0
2019-01-29,-0.0,-0.914997774810859,-0.0,-1.7375760272956535,1.0,-1.2922909558423579,0.0
2019-01-30,-0.0,-0.9084524457193729,-0.0,-1.7316385577921756,1.0,-1.3057520154310303,0.0
2019-01-31,-0.0,-0.9227225442116214,-0.0,-1.684846683509189,1.0,-1.3461138356367959,0.0
2019-02-01,-0.0,-0.9198751300728408,-0.0,-1.7048709181903772,1.0,-1.3304097913879394,0.0
2019-02-04,-0.0,-0.9297698589458054,-0.0,-1.7049245236327641,1.0,-1.3145261073991585,0.0
2019-02-05,-0.0,-0.8998212867355043,-0.0,-1.7005559968228752,1.0,-1.363880063542494,0.0
2019-02-06,-0.0,-0.8715705765407554,-0.0,-1.7233598409542743,1.0,-1.3752485089463222,0.0
2019-02-07,-0.0,-0.8724842220344879,-0.0,-1.7202703374248371,1.0,-1.3766833971077872,0.0
2019-02-08,-0.0,-0.8732871593004136,-0.0,-1.738850964173601,1.0,-1.3706711844137724,0.0
2019-02-11,-0.0,-0.8389154704944178,-0.0,-1.7405801435406696,1.0,-1.4045554226475279,0.0
2019-02-12,-0.0,-0.8457922896144807,-0.0,-1.7502375118755937,1.0,-1.4042702135106755,0.0
2019-02-13,-0.0,-0.8809559298454811,-0.0,-1.718487603716401,1.0,-1.3690068067769663,0.0
2019-02-14,-0.0,-0.8434851958927326,-0.0,-1.7597946366264579,1.0,-1.3812680689861432,0.0
2019-02-15,-0.0,-0.8582975750923062,-0.0,-1.7543159365332803,1.0,-1.3769084921664505,0.0
2019-02-19,-0.0,-0.8440919037199124,-0.0,-1.7585538094290827,1.0,-1.3704993037596975,0.0
2019-02-20,-0.0,-0.8539348270871799,-0.0,-1.7721942212685262,1.0,-1.3641898298318278,0.0
2019-02-21,-0.0,-0.8145032848895083,-0.0,-1.7779713318733825,1.0,-1.3846306987855863,0.0
2019-02-22,-0.0,-0.8214605511889363,-0.0,-1.7661426723709084,1.0,-1.387026166550592,0.0
2019-02-25,-0.0,-0.8150260104041617,-0.0,-1.784763905562225,1.0,-1.4022108843537417,0.0
2019-02-26,-0.0,-0.8127970383711041,-0.0,-1.7860823452899093,1.0,-1.4039221571864524,0.0
2019-02-27,-0.0,-0.8132632632632633,-0.0,-1.7936936936936936,1.0,-1.3980480480480482,0.0
2019-02-28,-0.0,-0.94586055478205,-0.0,-1.9760629752597196,1.0,-1.4331691121345185,0.0
2019-03-01,-0.0,-0.9500241299801598,-0.0,-1.97072229073945,1.0,-1.4415250147460992,0.0
2019-03-04,-0.0,-0.9324605931071333,-0.0,-1.9736574939887788,1.0,-1.4371894202511353,0.0
2019-03-05,-0.0,-0.9331251346112428,-0.0,-1.9907387465001076,1.0,-1.4605858281283652,0.0
2019-03-06,-0.0,-0.9308023694130317,-0.0,-2.0011847065158856,1.0,-1.4530425417339796,0.0
2019-03-07,-0.0,-0.9453481505341709,-0.0,-1.9861491383475602,1.0,-1.4371074247060718,0.0
2019-03-08,-0.0,-0.9154899096467024,-0.0,-2.0553481577665966,1.0,-1.4395390358708,0.0
2019-03-11,-0.0,-0.9070488415098444,-0.0,-2.0314913521157405,1.0,-1.5003807244642664,0.0
2019-03-12,-0.0,-0.8318044493271081,-0.0,-2.0672342762977207,1.0,-1.593902773963197,0.0
2019-03-13,-0.0,-0.8688289480942137,-0.0,-2.064537481383419,1.0,-1.582657620387225,0.0
2019-03-14,-0.0,-0.8670300627684175,-0.0,-2.064034797929743,1.0,-1.5749366809822707,0.0
2019-03-15,-0.0,-0.8530467929948621,-0.0,-2.0667918899508315,1.0,-1.6047732169493398,0.0
2019-03-18,-0.0,-0.8856935041682985,-0.0,-2.0823588653275893,1.0,-1.6269232921166004,0.0
2019-03-19,-0.0,-0.8905248960323705,-0.0,-2.083342699786445,1.0,-1.6460042711026188,0.0
2019-03-20,-0.0,-0.9015949952093784,-0.0,-2.078566195119202,1.0,-1.6558642845065659,0.0
2019-03-21,-0.0,-0.9041852081338365,-0.0,-2.1197544077057398,1.0,-1.6089111699431082,0.0
2019-03-22,-0.0,-0.902101486417222,-0.0,-2.1912409590523376,1.0,-1.601742696053306,0.0
2019-03-25,-0.0,-0.8134043746494672,-0.0,-2.204935501962984,1.0,-1.590185081323612,0.0
2019-03-26,-0.0,-0.8092429827048483,-0.0,-2.2094130989509497,1.0,-1.6518854550609583,0.0
2019-03-27,-0.0,-0.7866538156253544,-0.0,-2.229731262047851,1.0,-1.6531919718788979,0.0
2019-03-28,-0.0,-0.7843995000568117,-0.0,-2.2248608112714465,1.0,-1.6719690944210885,0.0
2019-03-29,-0.0,-0.7722597874879255,-0.0,-2.2291607477697597,1.0,-1.6807204954826978,0.0
2019-04-01,-0.0,-0.7780683303962252,-0.0,-2.22272753112387,1.0,-1.6839292820192142,0.0
2019-04-02,-0.0,-0.7980164352507793,-0.0,-2.2368376310569564,1.0,-1.6324737886086709,0.0
2019-04-03,-0.0,-0.7913884802534796,-0.0,-2.2574968880841912,1.0,-1.609143374448342,0.0
2019-04-04,-0.0,-0.7857344553001637,-0.0,-2.2328457672107076,1.0,-1.628903823346699,0.0
2019-04-05,-0.0,-0.7782189449801473,-0.0,-2.237492909812819,1.0,-1.656437889960295,0.0
2019-04-08,-0.0,-0.768525332578545,-0.0,-2.234305123124823,1.0,-1.6580809510331163,0.0
2019-04-09,-0.0,-0.7536207190322031,-0.0,-2.2751178508547736,1.0,-1.6508206963139658,0.0
2019-04-10,-0.0,-0.7439052046717314,-0.0,-2.2860301621499035,1.0,-1.6396983785009638,0.0
2019-04-11,-0.0,-0.7279328341275244,-0.0,-2.316712049012934,1.0,-1.6282051282051282,0.0
2019-04-12,-0.0,-0.729841684162742,-0.0,-2.3173126028485505,1.0,-1.6271917380695682,0.0
2019-04-15,-0.0,-0.7361743286299499,-0.0,-2.31025261720528,1.0,-1.6431497496586254,0.0
2019-04-16,-0.0,-0.7377972465581978,-0.0,-2.3106155421549666,1.0,-1.6405734440778248,0.0
2019-04-17,-0.0,-0.7174655584652169,-0.0,-2.333997495161107,1.0,-1.641409541159057,0.0
2019-04-18,-0.0,-0.7740929050150218,-0.0,-2.370926739080194,1.0,-1.6327131962098451,0.0
2019-04-22,-0.0,-0.7646512707438785,-0.0,-2.386619473134502,1.0,-1.6512127190437507,0.0
2019-04-23,-0.0,-0.7811069255288322,-0.0,-2.3899159663865546,1.0,-1.624398725007244,0.0
2019-04-24,-0.0,-0.7738652789823648,-0.0,-2.3803411390575313,1.0,-1.627869326394912,0.0
2019-04-25,-0.0,-0.7829594872968643,-0.0,-2.33829251544976,1.0,-1.6008239871824217,0.0
2019-04-26,-0.0,-0.780744382825453,-0.0,-2.346921273797953,1.0,-1.589503173060431,0.0
2019-04-29,-0.0,-0.72954800149421,-0.0,-2.1654303858263515,1.0,-1.4414856715940019,0.0
2019-04-30,-0.0,-0.732315412951791,-0.0,-2.164540067268165,1.0,-1.441887779616678,0.0
2019-05-01,-0.0,-0.7161665156441555,-0.0,-2.185544480571398,1.0,-1.428495282767443,0.0
2019-05-02,-0.0,-0.715770399189895,-0.0,-2.1667643766988225,1.0,-1.4471033416830996,0.0
2019-05-03,-0.0,-0.741541403303766,-0.0,-2.1376746162426303,1.0,-1.432357784033569,0.0
2019-05-06,-0.0,-0.7121958975989823,-0.0,-2.14581014469709,1.0,-1.4422536704298512,0.0
2019-05-07,-0.0,-0.7223958057512048,-0.0,-2.1339299899380393,1.0,-1.4394428851347774,0.0
2019-05-08,-0.0,-0.7304822948408112,-0.0,-2.0870547441420615,1.0,-1.436219396868761,0.0
2019-05-09,-0.0,-0.7340952180324415,-0.0,-2.0831577838634927,1.0,-1.4492837581630504,0.0
2019-05-10,-0.0,-0.7340970279258829,-0.0,-2.1033099297893685,1.0,-1.441587921659716,0.0
2019-05-13,-0.0,-0.7282522996057819,-0.0,-2.086360052562418,1.0,-1.441629434954008,0.0
2019-05-14,-0.0,-0.7043161726469059,-0.0,-2.062090483619345,1.0,-1.4338013520540822,0.0
2019-05-15,-0.0,-0.7069980720129228,-0.0,-2.0888958365900683,1.0,-1.4148819759262155,0.0
2019-05-16,-0.0,-0.7112918360963404,-0.0,-2.0846627046189137,1.0,-1.4173183192576375,0.0
2019-05-17,-0.0,-0.7066221364087043,-0.0,-2.074622971351041,1.0,-1.4371444972081615,0.0
2019-05-20,-0.0,-0.6902414854222083,-0.0,-2.083398529181662,1.0,-1.4420278516664058,0.0
2019-05-21,-0.0,-0.7132982564737439,-0.0,-2.0284225729908183,1.0,-1.416640874858145,0.0
2019-05-22,-0.0,-0.7024201853759011,-0.0,-2.03259526261586,1.0,-1.4143151390319257,0.0
2019-05-23,-0.0,-0.697314262193867,-0.0,-2.052377032311175,1.0,-1.3954002881251286,0.0
2019-05-24,-0.0,-0.6686323778267782,-0.0,-2.0610225116660685,1.0,-1.3982872673196245,0.0
2019-05-28,-0.0,-0.6748397024878174,-0.0,-2.0597076173377786,1.0,-1.3949730700179535,0.0
2019-05-29,-0.0,-0.6785274815422478,-0.0,-2.0609105824446265,1.0,-1.3877153404429863,0.0
2019-05-30,-0.0,-0.6731242312423126,-0.0,-2.057759327593276,1.0,-1.3941676916769168,0.0
2019-05-31,-0.0,-0.686950711826078,-0.0,-2.0467698000719534,1.0,-1.4058179575474123,0.0
2019-06-03,-0.0,-0.6888129716500102,-0.0,-2.049867428105242,1.0,-1.3602896186008568,0.0
2019-06-04,-0.0,-0.6937267492228508,-0.0,-2.060439280436223,1.0,-1.341843754777557,0.0
2019-06-05,-0.0,-0.668439805289306,-0.013900737692577908,-2.0607216339639685,1.0,-1.2752546795804687,0.0
2019-06-06,-0.0,-0.6507667795259909,-0.0,-2.036148177653854,1.0,-1.292172873929496,0.0
2019-06-07,-0.0,-0.6833723187179614,-0.0,-2.010451400985418,1.0,-1.2830338924003384,0.0
2019-06-10,-0.0,-0.6771231448850946,-0.0,-1.9998014592743334,1.0,-1.2865935374993795,0.0
2019-06-11,-0.0,-0.682494649345478,-0.005972823652381663,-2.0090587825394453,1.0,-1.279826788114081,0.0
2019-06-12,-0.0,-0.6788771650408123,-0.003782600039816843,-2.0098048974716307,1.0,-1.284690424049373,0.0
2019-06-13,-0.0,-0.7298278778231022,-0.04492090339269724,-1.9686598348423041,1.0,-1.2312705203462342,0.0
2019-06-14,-0.0,-0.7256179439996021,-0.05316556423136221,-1.9709056547471029,1.0,-1.223752921868006,0.0
2019-06-17,-0.0,-0.727493675908933,-0.051584742820296604,-1.9496056743217103,1.0,-1.2313873319775805,0.0
2019-06-18,-0.0,-0.7220138203356367,-0.07018756169792695,-1.9110562685093782,1.0,-1.2325765054294175,0.0
2019-06-19,-0.0,-0.7608759409521947,-0.04609443738390849,-1.888209991201486,1.0,-1.1928829797634177,0.0
2019-06-20,-0.0,-0.7849806201550388,-0.026308139534883722,-1.8574612403100774,1.0,-1.1762112403100775,0.0
2019-06-21,-0.0,-0.7966841186736475,-0.023220864843901495,-1.841477603257708,1.0,-1.1863971301144076,0.0
2019-06-24,-0.0,-0.7735281269718003,-0.030044168325001216,-1.8298306071931274,1.0,-1.2202591855555018,0.0
2019-06-25,-0.0,-0.7869035483714383,-0.027377311780981507,-1.8226299694189603,1.0,-1.217222464928887,0.0
2019-06-26,-0.0,-0.7860884037397817,-0.0,-1.7870184541583045,1.0,-1.3219442948749327,0.0
2019-06-27,-0.0,-0.7762021589793915,-0.0008341511285574093,-1.788223748773307,1.0,-1.341511285574092,0.0
2019-06-28,-0.0,-0.7439292519665804,-0.001807788146772854,-1.8021204866370255,1.0,-1.3381052425856257,0.0
2019-07-01,-0.0,-0.7514143581740149,-0.0,-1.7945278969957081,1.0,-1.3312036675770582,0.0
2019-07-02,-0.0,-0.7557709165286841,-0.0,-1.7823122625888772,1.0,-1.3318885750462648,0.0
2019-07-03,-0.0,-0.7602529798102651,-0.0,-1.774458769155923,1.0,-1.3302846022865482,0.0
2019-07-05,-0.0,-0.7611548556430445,-0.0,-1.7659667541557305,1.0,-1.333381938368815,0.0
2019-07-08,-0.0,-0.7619579468751517,-0.0,-1.7582673724081,1.0,-1.3357937163113678,0.0
2019-07-09,-0.0,-0.7601961545931248,-0.0,-1.759856282773354,1.0,-1.335259273645368,0.0
2019-07-10,-0.0,-0.7405373888537972,-0.0,-1.7807200816286866,1.0,-1.3375443370098636,0.0
2019-07-11,-0.0,-0.7378324500413284,-0.0,-1.7899547819322217,1.0,-1.334321972091214,0.0
2019-07-12,-0.0,-0.7573729142413659,-0.0,-1.7594101668606905,1.0,-1.3338183934807917,0.0
2019-07-15,-0.0,-0.8003778337531485,-0.0030032939352838597,-1.7572660337143962,1.0,-1.2833753148614608,0.0
2019-07-16,-0.0,-0.7954435288414929,-0.014105671352399417,-1.7562772661173047,1.0,-1.2814832767813862,0.0
2019-07-17,-0.0,-0.8094799592885183,-0.00814229632142684,-1.7542771288712256,1.0,-1.2747055687490914,0.0
2019-07-18,-0.0,-0.8101186153473735,-0.009537642217380779,-1.7572016460905349,1.0,-1.2645848462841927,0.0
2019-07-19,-0.0,-0.8104875804967803,-0.010555367258993852,-1.7565002663051372,1.0,-1.2644167917493827,0.0
2019-07-22,-0.0,-0.7741234424804404,-0.0,-1.755143436685019,1.0,-1.3002511349367334,0.0
2019-07-23,-0.0,-0.7763018065887353,-0.0,-1.7552410395130906,1.0,-1.2989083180369045,0.0
2019-07-24,-0.0,-0.7783676818379265,-0.00917032675322168,-1.7528355615618514,1.0,-1.2861141947005164,0.0
2019-07-25,-0.0,-0.7589252160841788,-0.021232619316046596,-1.6732901164975573,1.0,-1.2440341976700489,0.0
2019-07-26,-0.0,-0.7593766136224945,-0.020184950476458716,-1.6734262779890154,1.0,-1.2411397455757407,0.0
2019-07-29,-0.0,-0.7619515389652914,-0.02727102628870802,-1.653007764992048,1.0,-1.2355224997661145,0.0
2019-07-30,-0.0,-0.7502900905082385,-0.03216523555349269,-1.630679972151311,1.0,-1.2283128336040845,0.0
2019-07-31,-0.0,-0.788754573664953,-0.02746514751516836,-1.6051132416284564,1.0,-1.2102727988513733,0.0
2019-08-01,-0.0,-0.8216428241808953,-0.029533917858790955,-1.5798800184586985,1.0,-1.1835717581910474,0.0
2019-08-02,-0.0,-0.8092712177121771,-0.03980627306273063,-1.5757841328413285,1.0,-1.1876845018450184,0.0
2019-08-05,-0.0,-0.8050675986388302,-0.037983997056930015,-1.5806585119102363,1.0,-1.1748367515864986,0.0
2019-08-06,-0.0,-0.8019295226016849,-0.03650692997554126,-1.5103270223752152,1.0,-1.1806775976084791,0.0
2019-08-07,-0.0,-0.8169186204399385,-0.030008147008237528,-1.5019914909025074,1.0,-1.1771974291662894,0.0
2019-08-08,-0.0,-0.8190667188417139,-0.029984347485814907,-1.6945803169634124,1.0,-1.3477303854431617,0.0
2019-08-09,-0.0,-0.7955363220849947,-0.015365165807643683,-1.6749975688028784,1.0,-1.3765438101721288,0.0
2019-08-12,-0.0,-0.7868414663753338,-0.03947560087399855,-1.6812818645302259,1.0,-1.3479485311968926,0.0
2019-08-13,-0.0,-0.7711568322981366,-0.03353066770186335,-1.6914790372670807,1.0,-1.3563179347826084,0.0
2019-08-14,-0.0,-0.7817874396135266,-0.028840579710144927,-1.6742995169082127,1.0,-1.345990338164251,0.0
2019-08-15,-0.0,-0.8111516760703619,-0.04300412498221991,-1.627092124602911,1.0,-1.2601109477976389,0.0
2019-08-16,-0.0,-0.8283448210744973,-0.03672929846095741,-1.6010763856104238,1.0,-1.2548390142573882,0.0
2019-08-19,-0.0,-0.7881595034327096,-0.04612997272641776,-1.6222608859211889,1.0,-1.2457914041192515,0.0
2019-08-20,-0.0,-0.7931535756154748,-0.04848769050410317,-1.6165064478311841,1.0,-1.2311840562719814,0.0
2019-08-21,-0.0,-0.7921623512946115,-0.10632143690226266,-1.5731280615815255,1.0,-1.1936085840914392,0.0
2019-08-22,-0.0,-0.79818520241973,-0.090134946486738,-1.567100977198697,1.0,-1.1978594695207072,0.0
2019-08-23,-0.0,-0.7831214298875991,-0.09411276948590382,-1.5354247282107978,1.0,-1.1938916528468768,0.0
2019-08-26,-0.0,-0.7628645525274126,-0.09418080895400154,-1.5257291050548252,1.0,-1.1670685654488375,0.0
2019-08-27,-0.0,-0.7612177305929859,-0.08674742525293772,-1.5180345719341228,1.0,-1.1709995009300849,0.0
2019-08-28,-0.0,-0.7696708286038593,-0.07759364358683314,-1.5193643586833143,1.0,-1.17366628830874,0.0
2019-08-29,-0.0,-0.7632094825621154,-0.07180305447914292,-1.5273763391839525,1.0,-1.1965352176886257,0.0
2019-08-30,-0.0,-0.7536791424418604,-0.07994186046511628,-1.5255268895348837,1.0,-1.1829578488372094,0.0
2019-09-03,-0.0,-0.746568827286316,-0.07061647868822757,-1.523803052951035,1.0,-1.1886125832314172,0.0
2019-09-04,-0.0,-0.7306682361463238,-0.06840818544005796,-1.5304690329590729,1.0,-1.1977544367982615,0.0
2019-09-05,-0.0,-0.7529629128926141,-0.07403902482988599,-1.5193546933441486,1.0,-1.1599747645441847,0.0
2019-09-06,-0.0,-0.7406262599113023,-0.09187833176544372,-1.5214800878018186,1.0,-1.125699950723469,0.0
2019-09-09,-0.0,-0.7433957195307603,-0.09348974657472911,-1.5200591027133519,1.0,-1.1204889406286378,0.0
2019-09-10,-0.0,-0.7463982102908278,-0.07158836689038031,-1.523579418344519,1.0,-1.132751677852349,0.0
