Date,FTAG,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-18,1.0,-0.15018281112602397,-0.32570463275790246,-0.0,-0.3948488915629194,-0.4433285509325681,0.0
2018-10-19,1.0,-0.14773095249109497,-0.32553083221538603,-0.0,-0.39533700328445204,-0.4444187445066383,0.0
2018-10-22,1.0,-0.14758687705335247,-0.31877284716116794,-0.0,-0.3993336726666975,-0.4479431770857434,0.0
2018-10-23,1.0,-0.1453425070076679,-0.31959598767577085,-0.0,-0.4019968957768666,-0.4496490374591702,0.0
2018-10-24,1.0,-0.1479232850923638,-0.33968702200258855,-0.0,-0.4107542063772209,-0.45485351217790326,0.0
2018-10-25,1.0,-0.12718542513841982,-0.3121510786408436,-0.0,-0.4190042961839777,-0.4390837870746893,0.0
2018-10-26,1.0,-0.11436194472315972,-0.30536805618899937,-0.0,-0.42622913436103255,-0.4344385660859254,0.0
2018-10-29,1.0,-0.09965932318873495,-0.31131047013399954,-0.0,-0.42028162616397907,-0.43992732228026343,0.0
2018-10-30,1.0,-0.10997471583790802,-0.3130680394524043,-0.0,-0.4215849297282522,-0.4332247557003257,0.0
2018-10-31,1.0,-0.11356273927916091,-0.30007022630994723,-0.0,-0.4210633622544911,-0.43066850916340077,0.0
2018-11-01,1.0,-0.13373797526339898,-0.29241868987631703,-0.0,-0.4282867613376088,-0.4360054970224462,0.0
2018-11-02,1.0,-0.13761656140990858,-0.2749139326508744,-0.0,-0.43418982695332986,-0.43320945714871983,0.0
2018-11-05,1.0,-0.13495030546184006,-0.2824382237621957,-0.0,-0.4349639828576639,-0.427236254217197,0.0
2018-11-06,1.0,-0.12359446148127497,-0.2850571508224143,-0.0,-0.45932069510268564,-0.45520862373385373,0.0
2018-11-07,1.0,-0.12349607469689229,-0.2850141682538208,-0.0,-0.4590514237933758,-0.4551028940400428,0.0
2018-11-08,1.0,-0.10491591501534062,-0.2866963482433274,-0.0,-0.4541742600752036,-0.4610717663613924,0.0
2018-11-09,1.0,-0.10459054209919262,-0.2867358708189158,-0.0,-0.4546020761245675,-0.46085351787773937,0.0
2018-11-12,1.0,-0.10458268151283703,-0.27335051072053,-0.0,-0.4625931719885893,-0.4599935584798012,0.0
2018-11-13,1.0,-0.09518254186110349,-0.26900905846829537,-0.0,-0.46378900173849397,-0.459511391710129,0.0
2018-11-14,1.0,-0.09498970487302677,-0.2692518874399451,-0.0,-0.4638755433539236,-0.459688858384809,0.0
2018-11-15,1.0,-0.09456340409972806,-0.27002445211270826,-0.0,-0.4667839758678215,-0.4538494938184145,0.0
2018-11-16,1.0,-0.09083021280482236,-0.2630148872043109,-0.0,-0.46791944469814595,-0.46154899990866743,0.0
2018-11-19,1.0,-0.09143835616438356,-0.26278538812785385,-0.0,-0.46751141552511416,-0.46136986301369864,0.0
2018-11-20,1.0,-0.05267950644265356,-0.257637845467377,-0.0,-0.4780767654691982,-0.4881846742248327,0.0
2018-11-21,1.0,-0.047323026104509794,-0.26237555626921133,-0.0,-0.483690416112309,-0.5005046566041198,0.0
2018-11-23,1.0,-0.04805885318788101,-0.2567034881056057,-0.0,-0.48604299399550804,-0.5010083879543475,0.0
2018-11-26,1.0,-0.04751976171382748,-0.25970901592393175,-0.0,-0.48454576698361784,-0.49943865276663996,0.0
2018-11-27,1.0,-0.041423224392915826,-0.261981924411174,-0.0,-0.4820613474529852,-0.49678199744385615,0.0
2018-11-28,1.0,-0.04337597076290543,-0.25580173595248973,-0.0,-0.48583828232069437,-0.49913202375513926,0.0
2018-11-29,1.0,-0.025415666198523083,-0.24994336972772163,-0.0,-0.485865084039324,-0.5040094232773071,0.0
2018-11-30,1.0,-0.026301432143669017,-0.25371675380768355,-0.0,-0.49195271652648326,-0.5012957490338713,0.0
2018-12-03,1.0,-0.0252198214163997,-0.2540158589507645,-0.0,-0.4918319587394633,-0.5009883443528048,0.0
2018-12-04,1.0,-0.027158297988780958,-0.2541615360058376,-0.0,-0.49557623021845215,-0.5034204405527432,0.0
2018-12-06,1.0,-0.023675637077698933,-0.21084928816887583,-0.0,-0.5052662114517784,-0.4916320792609452,0.0
2018-12-07,1.0,-0.0012606293978775585,-0.23333104127988263,-0.0,-0.5308395791789864,-0.5266451213642303,0.0
2018-12-10,1.0,-0.0,-0.23232346189686132,-0.0,-0.5275347166981068,-0.5129207481988227,0.0
2018-12-11,1.0,-0.0,-0.2387902635431918,-0.0,-0.5204291727672035,-0.5284818814055636,0.0
2018-12-12,1.0,-0.0,-0.24176732650530472,-0.0,-0.5268451752170119,-0.5278326367519405,0.0
2018-12-13,1.0,-0.0,-0.23948509671645904,-0.0,-0.5287166425735986,-0.5263761731029577,0.0
2018-12-14,1.0,-0.0,-0.23422555563200992,-0.0,-0.5327415766416661,-0.5266634555838436,0.0
2018-12-17,1.0,-0.0,-0.23182567295367149,-0.0,-0.5284059696026369,-0.5287035341512544,0.0
2018-12-18,1.0,-0.0,-0.22123370270085782,-0.0,-0.5237434298846391,-0.530387494596009,0.0
2018-12-19,1.0,-0.0,-0.22183507549361206,-0.0,-0.5242422172120881,-0.5312336316640477,0.0
2018-12-20,1.0,-0.0,-0.22514893519892265,-0.0,-0.5245942799753487,-0.532811394398667,0.0
2018-12-21,1.0,-0.0,-0.2237117149868218,-0.0,-0.5257884213396347,-0.5226074706898118,0.0
2018-12-24,1.0,-0.0,-0.20945259019948942,-0.0,-0.5193502473849491,-0.5304204414522287,0.0
2018-12-26,1.0,-0.0,-0.2172089789877335,-0.0,-0.5030834435898012,-0.5222120063687126,0.0
2018-12-27,1.0,-0.0,-0.19756306020030243,-0.0,-0.44732747474304746,-0.5465801757577086,0.0
2018-12-28,1.0,-0.0,-0.19701892259735698,-0.0,-0.44924704746015715,-0.5489089871361461,0.0
2018-12-31,1.0,-0.0,-0.1976026870979781,-0.0,-0.44907905424688804,-0.5486597440231827,0.0
2019-01-02,1.0,-0.0,-0.20342247409899938,-0.0,-0.45822633489772424,-0.5521119277428496,0.0
2019-01-03,1.0,-0.0,-0.2032353006262586,-0.0,-0.4638739516253956,-0.5457965434065812,0.0
2019-01-04,1.0,-0.0,-0.20514288230372946,-0.0,-0.4474483730350931,-0.5489850733124917,0.0
2019-01-07,1.0,-0.0,-0.18517074016293986,-0.0,-0.44435777431097245,-0.5372248223262264,0.0
2019-01-08,1.0,-0.0,-0.17761051994117139,-0.0,-0.44956311099576085,-0.5356648499005104,0.0
2019-01-09,1.0,-0.0,-0.17206670122688786,-0.0,-0.4491532745809574,-0.538793848280629,0.0
2019-01-10,1.0,-0.0,-0.17068221070811745,-0.0,-0.4502590673575129,-0.5379533678756477,0.0
2019-01-11,1.0,-0.0,-0.16557894281886157,-0.0,-0.4522409992652462,-0.5432208151445737,0.0
2019-01-14,1.0,-0.0,-0.16794916133494728,-0.0,-0.453008818952101,-0.540549887601591,0.0
2019-01-15,1.0,-0.0,-0.16589174109556454,-0.0,-0.4532341428602322,-0.5434571051664109,0.0
2019-01-16,1.0,-0.0,-0.18215129240889125,-0.0,-0.48747323576805074,-0.53775688144273,0.0
2019-01-17,1.0,-0.0,-0.18130861745558866,-0.0,-0.48774136599360035,-0.5377248151826106,0.0
2019-01-18,1.0,-0.0,-0.1845318261099949,-0.0,-0.4873821561830747,-0.5359106263661051,0.0
2019-01-22,1.0,-0.0,-0.07158647594278283,-0.0,-0.5100346770697877,-0.5856957087126138,0.0
2019-01-23,1.0,-0.0,-0.05406343558814596,-0.0,-0.5169436369158675,-0.5984726862498373,0.0
2019-01-24,1.0,-0.0,-0.052617874888797274,-0.0,-0.5206891314253477,-0.596502267450691,0.0
2019-01-25,1.0,-0.0,-0.0,-0.0,-0.5373731226499163,-0.6361146732161098,0.0
2019-01-28,1.0,-0.0,-0.0,-0.0,-0.5519538673248728,-0.6323584019571438,0.0
2019-01-29,1.0,-0.0,-0.0,-0.0,-0.5464880315957146,-0.6355582709638002,0.0
2019-01-30,1.0,-0.0,-0.0,-0.0,-0.5466489454418686,-0.6321901690779154,0.0
2019-01-31,1.0,-0.0,-0.0,-0.0,-0.5407068062827225,-0.6407940663176266,0.0
2019-02-01,1.0,-0.0,-0.0,-0.0,-0.5472188264058679,-0.6358059727558505,0.0
2019-02-04,1.0,-0.0,-0.0,-0.0,-0.541675720307679,-0.6311763938985703,0.0
2019-02-05,1.0,-0.0,-0.0,-0.0,-0.5361172097471903,-0.6376323283264135,0.0
2019-02-06,1.0,-0.0,-0.0,-0.0,-0.531779983062257,-0.6397255217041975,0.0
2019-02-07,1.0,-0.0,-0.0,-0.0,-0.5350296346149671,-0.6360044289094895,0.0
2019-02-08,1.0,-0.0,-0.0,-0.0,-0.5445398560152659,-0.6239049353803452,0.0
2019-02-11,1.0,-0.0,-0.0,-0.0,-0.5462288955042263,-0.6266921622737446,0.0
2019-02-12,1.0,-0.0,-0.0,-0.0,-0.5683367791316588,-0.6310869660845467,0.0
2019-02-13,1.0,-0.0,-0.0,-0.0,-0.5699097512656834,-0.6312788906009245,0.0
2019-02-14,1.0,-0.0,-0.0,-0.0,-0.5568253691304442,-0.624130335216244,0.0
2019-02-15,1.0,-0.0,-0.0,-0.0,-0.5565371024734982,-0.6246782707324521,0.0
2019-02-19,1.0,-0.0,-0.0,-0.0,-0.5552851182197497,-0.6178720445062588,0.0
2019-02-20,1.0,-0.0,-0.0,-0.0,-0.5565017161228657,-0.6158057088239127,0.0
2019-02-21,1.0,-0.0,-0.0017032055201327628,-0.0,-0.5624508690715346,-0.6194209101231548,0.0
2019-02-22,1.0,-0.0,-0.0,-0.0,-0.5658210714753525,-0.6172990437933895,0.0
2019-02-25,1.0,-0.0,-0.0,-0.0,-0.5714348331105219,-0.6201538495255211,0.0
2019-02-26,1.0,-0.0,-0.0,-0.0,-0.5716411053011574,-0.616207583083554,0.0
2019-02-27,1.0,-0.0,-0.0,-0.0,-0.575565234520344,-0.6131453960471885,0.0
2019-02-28,1.0,-0.0,-0.0,-0.0,-0.57679277861561,-0.6088562498633969,0.0
2019-03-01,1.0,-0.0,-0.0,-0.0,-0.5768499705053418,-0.6079395250267636,0.0
2019-03-04,1.0,-0.0,-0.0,-0.0,-0.5722648144507787,-0.6119738767664853,0.0
2019-03-05,1.0,-0.0,-0.0,-0.0,-0.5773939658941846,-0.6088981198076082,0.0
2019-03-06,1.0,-0.0,-0.0,-0.0,-0.5831820269945093,-0.6043794981733862,0.0
2019-03-07,1.0,-0.0,-0.0,-0.0,-0.587145136263304,-0.5983128264527833,0.0
2019-03-08,1.0,-0.0,-0.0,-0.0,-0.6001540832049307,-0.6010345586616773,0.0
2019-03-11,1.0,-0.0,-0.0,-0.0,-0.6047402813157603,-0.6103444456750471,0.0
2019-03-12,1.0,-0.0,-0.0,-0.0,-0.6045140756679218,-0.6368343195266272,0.0
2019-03-13,1.0,-0.0,-0.0,-0.0,-0.6072529141172793,-0.6258094770220177,0.0
2019-03-14,1.0,-0.0,-0.0,-0.0,-0.6004365353348626,-0.6267622886923985,0.0
2019-03-15,1.0,-0.0,-0.0,-0.0,-0.6013587259160262,-0.6260608085532909,0.0
2019-03-18,1.0,-0.0,-0.0,-0.0,-0.6097418761633514,-0.632863133816241,0.0
2019-03-19,1.0,-0.0,-0.0,-0.0,-0.6077324456839548,-0.6413566641176736,0.0
2019-03-20,1.0,-0.0,-0.0,-0.0,-0.6088222678736709,-0.6486443777230964,0.0
2019-03-21,1.0,-0.0,-0.0,-0.0,-0.594016026877937,-0.6760572972236726,0.0
2019-03-22,1.0,-0.0,-0.0,-0.0,-0.6174240694222425,-0.6662023292989266,0.0
2019-03-25,1.0,-0.0,-0.0,-0.0,-0.6202107171179335,-0.6455647445338167,0.0
2019-03-26,1.0,-0.0,-0.0,-0.0,-0.6166816184758356,-0.6836197179858763,0.0
2019-03-27,1.0,-0.0,-0.0,-0.0,-0.6193431244110414,-0.6790319244294284,0.0
2019-03-28,1.0,-0.0,-0.0,-0.0,-0.6177004573345897,-0.6804633098154574,0.0
2019-03-29,1.0,-0.0,-0.0,-0.0,-0.616588527302813,-0.6816280566280567,0.0
2019-04-01,1.0,-0.0,-0.0,-0.0,-0.6198915092171194,-0.678665011722521,0.0
2019-04-02,1.0,-0.0,-0.0,-0.0,-0.6404203088076721,-0.6538646844242549,0.0
2019-04-03,1.0,-0.0,-0.0,-0.0,-0.6434607369409394,-0.6466210181601667,0.0
2019-04-04,1.0,-0.0,-0.0,-0.0,-0.6390792190726488,-0.7074572930354797,0.0
2019-04-05,1.0,-0.0,-0.0,-0.0,-0.6423791297813886,-0.7057552774320801,0.0
2019-04-08,1.0,-0.0,-0.0,-0.0,-0.6423738370453904,-0.7070529085612254,0.0
2019-04-09,1.0,-0.0,-0.0,-0.0,-0.6490447957839263,-0.7036984754376059,0.0
2019-04-10,1.0,-0.0,-0.0,-0.0,-0.638241438396357,-0.7090111025045184,0.0
2019-04-11,1.0,-0.0,-0.0,-0.0,-0.6361143017886026,-0.7080803581893621,0.0
2019-04-12,1.0,-0.0,-0.0,-0.0,-0.6363167518402175,-0.7079094191007549,0.0
2019-04-15,1.0,-0.0,-0.0,-0.0,-0.6333841642228739,-0.7126334310850438,0.0
2019-04-16,1.0,-0.0,-0.0,-0.0,-0.6346370287000562,-0.7101388107296942,0.0
2019-04-17,1.0,-0.0,-0.0,-0.0,-0.6432457786116323,-0.7019699812382738,0.0
2019-04-18,1.0,-0.0,-0.0,-0.0,-0.6365767600464136,-0.7314641597006796,0.0
2019-04-22,1.0,-0.0,-0.0,-0.0,-0.6405652535328347,-0.7344495903099395,0.0
2019-04-23,1.0,-0.0,-0.0,-0.0,-0.6418087683465539,-0.733149669880777,0.0
2019-04-24,1.0,-0.0,-0.0,-0.0,-0.6367302400607269,-0.7354113293481356,0.0
2019-04-25,1.0,-0.0,-0.0,-0.0,-0.6394646762384711,-0.7376628316059712,0.0
2019-04-26,1.0,-0.0,-0.0,-0.0,-0.6366124770904243,-0.7436031704472426,0.0
2019-04-29,1.0,-0.0,-0.0,-0.0,-0.6405717689100655,-0.7417986896962477,0.0
2019-04-30,1.0,-0.0,-0.0,-0.0,-0.6423689662562807,-0.7389803062415163,0.0
2019-05-01,1.0,-0.0,-0.0,-0.0,-0.6493967860378618,-0.7348719660483525,0.0
2019-05-02,1.0,-0.0,-0.0,-0.0,-0.6406015395981791,-0.7426773755332586,0.0
2019-05-03,1.0,-0.0,-0.0,-0.0,-0.6493693003662127,-0.7441776969290793,0.0
2019-05-06,1.0,-0.0,-0.0,-0.0,-0.6444662330208533,-0.7469389707289077,0.0
2019-05-07,1.0,-0.0,-0.0,-0.0,-0.6438444614501627,-0.7475846565907787,0.0
2019-05-08,1.0,-0.0,-0.0,-0.0,-0.6356515321063784,-0.745244160853313,0.0
2019-05-09,1.0,-0.0,-0.0,-0.0,-0.6414789084247342,-0.7377173990625967,0.0
2019-05-10,1.0,-0.0,-0.0,-0.0,-0.6685412489608293,-0.7765416401780038,0.0
2019-05-13,1.0,-0.0,-0.0,-0.0,-0.6676692097026604,-0.7775821596244131,0.0
2019-05-14,1.0,-0.0,-0.0,-0.0,-0.6621825069204992,-0.7660385605361565,0.0
2019-05-15,1.0,-0.0,-0.0,-0.0,-0.6630672166949769,-0.7635282698374181,0.0
2019-05-16,1.0,-0.0,-0.0,-0.0,-0.6615687131308717,-0.7660282086762313,0.0
2019-05-17,1.0,-0.0,-0.0,-0.0,-0.6518918130786615,-0.7781827902116596,0.0
2019-05-20,1.0,-0.0,-0.0,-0.0,-0.6514548015738088,-0.7772866371982319,0.0
2019-05-21,1.0,-0.0,-0.0,-0.0,-0.6491287676551959,-0.7777265446779595,0.0
2019-05-22,1.0,-0.0,-0.0,-0.0,-0.6518941409840824,-0.7671875755963036,0.0
2019-05-23,1.0,-0.0,-0.0,-0.0,-0.6599821208533669,-0.7561429365290295,0.0
2019-05-24,1.0,-0.0,-0.0,-0.0,-0.6533949948213985,-0.7552568827227402,0.0
2019-05-28,1.0,-0.0,-0.0,-0.0,-0.6530985813723837,-0.7554372696837592,0.0
2019-05-29,1.0,-0.0,-0.0,-0.0,-0.6588390818411249,-0.7447181829107079,0.0
2019-05-30,1.0,-0.0,-0.0,-0.0,-0.6549869113091092,-0.7466077475443694,0.0
2019-05-31,1.0,-0.0,-0.0,-0.0,-0.6491554503056811,-0.767271584950342,0.0
2019-06-03,1.0,-0.0,-0.0,-0.0,-0.6508408703788114,-0.7482186982702781,0.0
2019-06-04,1.0,-0.0,-0.0,-0.0,-0.6293453941828855,-0.7764091707364016,0.0
2019-06-05,1.0,-0.0,-0.0,-0.0,-0.6276886512180629,-0.7490196078431371,0.0
2019-06-06,1.0,-0.0,-0.0,-0.0,-0.6202218896253534,-0.755446273727223,0.0
2019-06-07,1.0,-0.0,-0.0,-0.0,-0.61941770647653,-0.7572905525846703,0.0
2019-06-10,1.0,-0.0,-0.0,-0.0,-0.6206609605325726,-0.7568949120304328,0.0
2019-06-11,1.0,-0.0,-0.0,-0.0,-0.6272915822347247,-0.7566691300927361,0.0
2019-06-12,1.0,-0.0,-0.0,-0.0,-0.6263736263736263,-0.7625418060200668,0.0
2019-06-13,1.0,-0.0,-0.0,-0.0,-0.6297049603981718,-0.7631547462372281,0.0
2019-06-14,1.0,-0.0,-0.0,-0.0,-0.6383334527819584,-0.7506390501445328,0.0
2019-06-17,1.0,-0.0,-0.0,-0.0,-0.628096611907203,-0.756205145323192,0.0
2019-06-18,1.0,-0.0,-0.0,-0.0,-0.6269659708321418,-0.7560289772185682,0.0
2019-06-19,1.0,-0.0,-0.0,-0.0,-0.6317917013434788,-0.7460468434193318,0.0
2019-06-20,1.0,-0.0,-0.0,-0.0,-0.6318257557724352,-0.7485598666984052,0.0
2019-06-21,1.0,-0.0,-0.0,-0.0,-0.6627565276038154,-0.7459533673764333,0.0
2019-06-24,1.0,-0.0,-0.0,-0.0,-0.6630952954206193,-0.7445707131506718,0.0
2019-06-25,1.0,-0.0,-0.0,-0.0,-0.6695834538617299,-0.740984475942532,0.0
2019-06-26,1.0,-0.0,-0.0,-0.0,-0.6610071804231407,-0.7404481160394804,0.0
2019-06-27,1.0,-0.0,-0.0,-0.0,-0.6625555956244741,-0.7415795167688425,0.0
2019-06-28,1.0,-0.0,-0.0,-0.0,-0.6671553195068612,-0.7360553699742857,0.0
2019-07-01,1.0,-0.0,-0.0,-0.0,-0.673810266625069,-0.7260553409009095,0.0
2019-07-02,1.0,-0.0,-0.0,-0.0,-0.6636600712969831,-0.728856138000335,0.0
2019-07-03,1.0,-0.0,-0.0,-0.0,-0.6732913000743174,-0.7240188909932156,0.0
2019-07-05,1.0,-0.0,-0.0,-0.0,-0.6698205859103648,-0.7255611181641795,0.0
2019-07-08,1.0,-0.0,-0.0,-0.0,-0.6680000958152682,-0.7273816082592761,0.0
2019-07-09,1.0,-0.0,-0.0,-0.0,-0.6708736233414114,-0.7285313242315906,0.0
2019-07-10,1.0,-0.0,-0.0,-0.0,-0.6733647783606873,-0.7331424170958271,0.0
2019-07-11,1.0,-0.0,-0.0,-0.0,-0.6731963228570053,-0.7332868075275544,0.0
2019-07-12,1.0,-0.0,-0.0,-0.0,-0.6770168380989088,-0.7318671259605425,0.0
2019-07-15,1.0,-0.0,-0.0,-0.0,-0.6788747346072187,-0.7337869137232195,0.0
2019-07-16,1.0,-0.0,-0.0,-0.0,-0.6838647342995169,-0.7315942028985507,0.0
2019-07-17,1.0,-0.0,-0.0,-0.0,-0.6772779811211713,-0.7307358890387209,0.0
2019-07-18,1.0,-0.0,-0.0,-0.0,-0.6786633008775093,-0.7254718115158072,0.0
2019-07-19,1.0,-0.0,-0.0,-0.0,-0.6742891421715657,-0.7252309538092382,0.0
2019-07-22,1.0,-0.0,-0.0,-0.0,-0.6707873259721554,-0.7296207393182909,0.0
2019-07-23,1.0,-0.0,-0.0,-0.0,-0.6695620875824835,-0.7299580083983203,0.0
2019-07-24,1.0,-0.0,-0.0,-0.0,-0.6687546499628003,-0.7312261501907985,0.0
2019-07-25,1.0,-0.0,-0.0,-0.0,-0.6796891862723937,-0.7185648847638919,0.0
2019-07-26,1.0,-0.0,-0.0,-0.0,-0.6806654202023107,-0.7163814180929096,0.0
2019-07-29,1.0,-0.0,-0.0,-0.0,-0.6739452434421138,-0.7151082230398011,0.0
2019-07-30,1.0,-0.0,-0.0,-0.0,-0.666658748069842,-0.7089202993229601,0.0
2019-07-31,1.0,-0.0,-0.0,-0.0,-0.668881268752679,-0.7124112968519313,0.0
2019-08-01,1.0,-0.0,-0.0,-0.0,-0.6628551136363636,-0.7045691287878788,0.0
2019-08-02,1.0,-0.0,-0.0,-0.0,-0.6780115266940209,-0.693759931693665,0.0
2019-08-05,1.0,-0.0,-0.0,-0.0,-0.6833400756728459,-0.6962853675368251,0.0
2019-08-06,1.0,-0.0,-0.0,-0.0,-0.6912260563885501,-0.7001697874070354,0.0
2019-08-07,1.0,-0.0,-0.0,-0.0,-0.6832119221063658,-0.6974003713755178,0.0
2019-08-08,1.0,-0.0,-0.0,-0.0,-0.6829547078154022,-0.6983378577892081,0.0
2019-08-09,1.0,-0.0,-0.0,-0.0,-0.686211493596153,-0.6944246060086655,0.0
2019-08-12,1.0,-0.0,-0.0,-0.0,-0.6957596501235976,-0.6811180832857958,0.0
2019-08-13,1.0,-0.0,-0.0,-0.0,-0.6876783398184176,-0.6705105530008255,0.0
2019-08-14,1.0,-0.0,-0.0,-0.0,-0.6798148757224076,-0.6695014800545036,0.0
2019-08-15,1.0,-0.0,-0.0,-0.0,-0.683652198082179,-0.6325566313058786,0.0
2019-08-16,1.0,-0.0,-0.0,-0.0,-0.6974080627420974,-0.6936779685333078,0.0
2019-08-19,1.0,-0.0,-0.0,-0.0,-0.7016578533657282,-0.6802915535229385,0.0
2019-08-20,1.0,-0.0,-0.0,-0.0,-0.7044214757393052,-0.6881759020001914,0.0
2019-08-21,1.0,-0.0,-0.0,-0.0,-0.7079927338782924,-0.6821549787274727,0.0
2019-08-22,1.0,-0.0,-0.0,-0.0,-0.7101279724954638,-0.6774185846624009,0.0
2019-08-23,1.0,-0.0,-0.0,-0.0,-0.7102562878824036,-0.6760368443659619,0.0
2019-08-26,1.0,-0.0,-0.0,-0.0,-0.7021693458914618,-0.6583811344805608,0.0
2019-08-27,1.0,-0.0,-0.0,-0.0,-0.6963439643589563,-0.660844353298918,0.0
2019-08-28,1.0,-0.0,-0.0,-0.0,-0.6922222222222223,-0.6718203309692671,0.0
2019-08-29,1.0,-0.0,-0.0,-0.0,-0.6950277548128027,-0.6670839730719262,0.0
2019-08-30,1.0,-0.0,-0.0,-0.0,-0.694922445900712,-0.6623450096647966,0.0
2019-09-03,1.0,-0.0,-0.0,-0.0,-0.6993074531235278,-0.6562941675303873,0.0
2019-09-04,1.0,-0.0,-0.0,-0.0,-0.6984011114512445,-0.6563920220406433,0.0
2019-09-05,1.0,-0.0,-0.0,-0.0,-0.7039874057191192,-0.6456918630606922,0.0
2019-09-06,1.0,-0.0,-0.0,-0.0,-0.6992094954375924,-0.6464779151321808,0.0
2019-09-09,1.0,-0.0,-0.0,-0.0,-0.6984328078078078,-0.6476632882882883,0.0
2019-09-10,1.0,-0.0,-0.0,-0.0,-0.7119514253563392,-0.6323612153038259,0.0
2019-09-11,1.0,-0.0,-0.0,-0.0,-0.7264500398555822,-0.6180194120129414,0.0
2019-09-12,1.0,-0.0,-0.0,-0.0,-0.7305225429164309,-0.6275231088473873,0.0
2019-09-13,1.0,-0.0,-0.0,-0.0,-0.7309414926217529,-0.6263259629437556,0.0
2019-09-16,1.0,-0.0,-0.0,-0.0,-0.7286499752224084,-0.6311206550723271,0.0
2019-09-17,1.0,-0.0,-0.0,-0.0,-0.7292585690358803,-0.6297091363732868,0.0
2019-09-18,1.0,-0.0,-0.0,-0.0,-0.728218312184537,-0.6303599226378602,0.0
2019-09-19,1.0,-0.0,-0.0,-0.0,-0.7220645283375909,-0.6433437411297189,0.0
2019-09-20,1.0,-0.0,-0.0,-0.0,-0.7238685854951713,-0.6431073660291611,0.0
2019-09-23,1.0,-0.0,-0.0,-0.0,-0.7230397955803719,-0.6429281218946671,0.0
2019-09-24,1.0,-0.0,-0.0,-0.0,-0.7236459146731028,-0.6425782636473345,0.0
2019-09-25,1.0,-0.0,-0.0,-0.0,-0.7283126562573706,-0.6303127506014434,0.0
2019-09-26,1.0,-0.0,-0.0,-0.0,-0.7835983263598325,-0.6073161984459056,0.0
2019-09-27,1.0,-0.0,-0.0,-0.0,-0.796434164558487,-0.6129141067341285,0.0
2019-09-30,1.0,-0.0,-0.0,-0.0,-0.8034088988677242,-0.610825426715917,0.0
2019-10-01,1.0,-0.0,-0.0,-0.0,-0.8044144992634451,-0.6105194522929798,0.0
2019-10-02,1.0,-0.0,-0.0,-0.0,-0.8191031346749227,-0.5996275154798761,0.0
2019-10-03,1.0,-0.0,-0.0,-0.0,-0.81901235755157,-0.5851565129585998,0.0
2019-10-04,1.0,-0.0,-0.0,-0.0,-0.811373725254949,-0.5881463707258549,0.0
2019-10-07,1.0,-0.0,-0.0,-0.0,-0.8031159089269829,-0.6011348063376047,0.0
2019-10-08,1.0,-0.0,-0.0,-0.0,-0.7993612218433312,-0.6020364055520868,0.0
2019-10-09,1.0,-0.0,-0.0,-0.0,-0.7677777777777778,-0.5962647754137116,0.0
2019-10-10,1.0,-0.0,-0.0,-0.0,-0.7747120921305183,-0.6245201535508637,0.0
