Date,IWF,IWM,MLR,MTUM,SPY,VLUE,VXX
2019-02-07,-0.0,-0.900797889049444,1.0,-0.0,-0.5917258277313564,-0.6487403405164289,0.0
2019-02-08,-0.0,-0.8938320581845659,1.0,-0.0,-0.6016813072636251,-0.6530335946601178,0.0
2019-02-11,-0.0,-0.8855537670043871,1.0,-0.0,-0.6068238487516965,-0.6638891519111195,0.0
2019-02-12,-0.0,-0.8815426997245179,1.0,-0.0,-0.6200563630030715,-0.664861783984041,0.0
2019-02-13,-0.0,-0.8784563483305482,1.0,-0.0,-0.6172399659488602,-0.6571869975092222,0.0
2019-02-14,-0.0,-0.8490291569160711,1.0,-0.0,-0.6419897539687559,-0.6713364113591803,0.0
2019-02-15,-0.0,-0.8575180356916845,1.0,-0.0,-0.6384634856347298,-0.6681749145677762,0.0
2019-02-19,-0.0,-0.8552334994761739,1.0,-0.0,-0.647830089844122,-0.6716721165751294,0.0
2019-02-20,-0.0,-0.8602456656643849,1.0,-0.0,-0.6480071652485446,-0.6905508284818629,0.0
2019-02-21,-0.0,-0.8366572002935639,1.0,-0.0,-0.6501483774211047,-0.7041386132295223,0.0
2019-02-22,-0.0,-0.8576243164186695,1.0,-0.0,-0.6335050235279155,-0.6883187078723133,0.0
2019-02-25,-0.0,-0.8470281111712458,1.0,-0.0,-0.6434688484925662,-0.6931011429117188,0.0
2019-02-26,-0.0,-0.8493111548473112,1.0,-0.0,-0.6290394260681861,-0.6960827883943876,0.0
2019-02-27,-0.0,-0.8423157493810702,1.0,-0.0,-0.6317844220148543,-0.6998984320446899,0.0
2019-02-28,-0.0,-0.8457213645892891,1.0,-0.0,-0.6356330601613621,-0.6950638460072422,0.0
2019-03-01,-0.0,-0.8464206172446705,1.0,-0.0,-0.6320394527521476,-0.7032134902958955,0.0
2019-03-04,-0.0,-0.8468070220073782,1.0,-0.0,-0.6241572319043378,-0.7092927108510367,0.0
2019-03-05,-0.0,-0.8250424965521665,1.0,-0.0,-0.6711568684050162,-0.7110875910067673,0.0
2019-03-06,-0.0,-0.8223397435897437,1.0,-0.0,-0.6710576923076923,-0.711698717948718,0.0
2019-03-07,-0.0,-0.7973357186212185,1.0,-0.0,-0.6855892406478613,-0.7116250838577773,0.0
2019-03-08,-0.0,-0.7921129503407984,1.0,-0.0,-0.7291788380395976,-0.7243752028562155,0.0
2019-03-11,-0.0,-0.7903013986473176,1.0,-0.0,-0.7279204149977017,-0.7649878521242367,0.0
2019-03-12,-0.0,-0.7504412989175686,1.0,-0.0,-0.7607660283097418,-0.8193505412156536,0.0
2019-03-13,-0.0,-0.76152143288388,1.0,-0.0,-0.7747702421681089,-0.8178372576641846,0.0
2019-03-14,-0.0,-0.7637985379920864,1.0,-0.0,-0.7757360338005499,-0.8136945878881363,0.0
2019-03-15,-0.0,-0.7447519721887953,1.0,-0.0,-0.7622008289878327,-0.8357400722021662,0.0
2019-03-18,-0.0,-0.7650097926656311,1.0,-0.0,-0.7693996082933747,-0.8423718511514823,0.0
2019-03-19,-0.0,-0.7684117726841176,1.0,-0.0,-0.7650210226502101,-0.8573172385731723,0.0
2019-03-20,-0.0,-0.7775965198477434,1.0,-0.0,-0.7585644371941273,-0.8624252311038607,0.0
2019-03-21,-0.0,-0.7774189161623717,1.0,-0.0,-0.7521248385122731,-0.8701978649622629,0.0
2019-03-22,-0.0,-0.7705743347374909,1.0,-0.0,-0.7907805061817185,-0.8634542278845165,0.0
2019-03-25,-0.0,-0.7326699045613557,1.0,-0.0,-0.803179023876643,-0.8605441021635022,0.0
2019-03-26,-0.0,-0.7427521437321356,1.0,-0.0,-0.8061113379610726,-0.8538519123451749,0.0
2019-03-27,-0.0,-0.7392846182698538,1.0,-0.0,-0.8210522726497768,-0.8494902308452962,0.0
2019-03-28,-0.0,-0.7361106368448012,1.0,-0.0,-0.814819873655455,-0.863786921632235,0.0
2019-03-29,-0.0,-0.7283146297370127,1.0,-0.0,-0.8152948801036942,-0.8673465907152847,0.0
2019-04-01,-0.0,-0.7405007162835118,1.0,-0.0,-0.8203492734838665,-0.8499897673784024,0.0
2019-04-02,-0.0,-0.7549126266403753,1.0,-0.0,-0.8382742911538723,-0.80655470184266,0.0
2019-04-03,-0.0,-0.7537970167510447,1.0,-0.0,-0.8396928408820631,-0.8042879956508443,0.0
2019-04-04,-0.0,-0.7520486925771023,1.0,-0.0,-0.8453194600292426,-0.8029514774388792,0.0
2019-04-05,-0.0,-0.7470686767169179,1.0,-0.0,-0.8477421119201448,-0.8236762041500016,0.0
2019-04-08,-0.0,-0.7404598407980594,1.0,-0.0,-0.8506029858904718,-0.825287827542619,0.0
2019-04-09,-0.0,-0.7343900096061479,1.0,-0.0,-0.8782763825991491,-0.8181350349938246,0.0
2019-04-10,-0.0,-0.7147491718744665,1.0,-0.0,-0.8690024929139774,-0.8311989891746066,0.0
2019-04-11,-0.0,-0.7045679054399291,1.0,-0.0,-0.896719692066628,-0.8050550124331505,0.0
2019-04-12,-0.0,-0.7051351903561943,1.0,-0.0,-0.8918136620581626,-0.8083157392903358,0.0
2019-04-15,-0.0,-0.7034927348386656,1.0,-0.0,-0.9003683743775155,-0.8070468654069172,0.0
2019-04-16,-0.0,-0.705796063180159,1.0,-0.0,-0.8994302869034216,-0.806229318050012,0.0
2019-04-17,-0.0,-0.6798355319513448,1.0,-0.0,-0.9076237793387014,-0.8389926332019874,0.0
2019-04-18,-0.0,-0.6769715872091031,1.0,-0.0,-0.9052335743907874,-0.845152003290263,0.0
2019-04-22,-0.0,-0.6640309381582129,1.0,-0.0,-0.9262111114947689,-0.8626773937364042,0.0
2019-04-23,-0.0,-0.6661946046768679,1.0,-0.0,-0.9244931090463196,-0.8634244067562433,0.0
2019-04-24,-0.0,-0.6454696018218203,1.0,-0.0,-0.9277827617141674,-0.8771651369815747,0.0
2019-04-25,-0.0,-0.6518838575872796,1.0,-0.0,-0.9352229519529901,-0.8695126166609056,0.0
2019-04-26,-0.0,-0.6370101847056793,1.0,-0.0,-0.928914206801312,-0.8865182116347315,0.0
2019-04-29,-0.0,-0.6307177132599165,1.0,-0.0,-0.9281251078813822,-0.8933614112610903,0.0
2019-04-30,-0.0,-0.6201954622371102,1.0,-0.0,-0.9342473322512691,-0.8989536208861415,0.0
2019-05-01,-0.0,-0.6270152203307562,1.0,-0.0,-0.9558298373955552,-0.8842006726068715,0.0
2019-05-02,-0.0,-0.6222314940370641,1.0,-0.0,-0.9456555752581621,-0.9090434964013769,0.0
2019-05-03,-0.0,-0.611265743511238,1.0,-0.0,-0.9549787767030826,-0.9129496903486188,0.0
2019-05-06,-0.0,-0.5887133182844244,1.0,-0.0,-0.9612085431498526,-0.9229032818197603,0.0
2019-05-07,-0.0,-0.5883048254762898,1.0,-0.0,-0.962453066332916,-0.9258100403281879,0.0
2019-05-08,-0.0,-0.5919066740515092,1.0,-0.0,-0.9490099695375241,-0.9207283301024646,0.0
2019-05-09,-0.0,-0.5909971628261019,1.0,-0.0,-0.9487924711092659,-0.920178534357484,0.0
2019-05-10,-0.0,-0.596364271980423,1.0,-0.0,-0.9783953854221289,-0.921097710190526,0.0
2019-05-13,-0.0,-0.5999929681457,1.0,-0.0,-0.9800998523310597,-0.9357991702411926,0.0
2019-05-14,-0.0,-0.5512073272273106,1.0,-0.0,-0.989487926727727,-0.928670552317513,0.0
2019-05-15,-0.0,-0.5529767911200808,1.0,-0.0,-1.0160757159260936,-0.9105396847489475,0.0
2019-05-16,-0.0,-0.5574067619379576,1.0,-0.0,-1.0126873475078426,-0.9154409201812478,0.0
2019-05-17,-0.0,-0.5555555555555556,1.0,-0.0,-0.9975921273031827,-0.9365228922389727,0.0
2019-05-20,-0.0,-0.5575895196506551,1.0,-0.0,-0.9982532751091703,-0.93764192139738,0.0
2019-05-21,-0.0,-0.563797494853634,1.0,-0.0,-0.9896025958619727,-0.9356268099508044,0.0
2019-05-22,-0.0,-0.552265355236999,1.0,-0.0,-1.0020927069163963,-0.9335216769558089,0.0
2019-05-23,-0.0,-0.550901564582895,1.0,-0.0,-0.9941415842278818,-0.9629902476671578,0.0
2019-05-24,-0.0,-0.5392715950040234,1.0,-0.0,-0.994717139558479,-0.9645943392925866,0.0
2019-05-28,-0.0,-0.5336568675371832,1.0,-0.0,-0.9898051812024299,-0.9679142517980587,0.0
2019-05-29,-0.0,-0.5470516611584624,1.0,-0.0,-0.9885893198817185,-0.9431901200208733,0.0
2019-05-30,-0.0,-0.5499195410340726,1.0,-0.0,-1.0030784300006996,-0.9452179388511859,0.0
2019-05-31,-0.0,-0.5617173524150268,1.0,-0.0,-0.9931951313620261,-0.9527166859588201,0.0
2019-06-03,-0.0,-0.5784909832101154,1.0,-0.0,-0.9743315138533822,-0.9019208180750363,0.0
2019-06-04,-0.0,-0.5653811597207823,1.0,-0.0,-0.9638191996682561,-0.9264634736332849,0.0
2019-06-05,-0.0,-0.5559122890907848,1.0,-0.0,-0.9678256711524011,-0.8917958876972472,0.0
2019-06-06,-0.0,-0.5538871066821377,1.0,-0.0,-0.9620162446249402,-0.8968329806839125,0.0
2019-06-07,-0.0,-0.5836040904271692,1.0,-0.0,-0.9464413967645952,-0.8900099182598585,0.0
2019-06-10,-0.0,-0.5760207035107434,1.0,-0.0,-0.940886028535431,-0.8883100078319202,0.0
2019-06-11,-0.0,-0.5863821138211381,1.0,-0.0,-0.9266260162601626,-0.874559620596206,0.0
2019-06-12,-0.0,-0.5804685123212656,1.0,-0.0,-0.9246526721427848,-0.8751985937869722,0.0
2019-06-13,-0.0,-0.6002777495511974,1.0,-0.0,-0.9296819428919825,-0.8572299563052537,0.0
2019-06-14,-0.0,-0.6005082161612739,1.0,-0.0,-0.9346095205827544,-0.8530238861595798,0.0
2019-06-17,-0.0,-0.5984958840069108,1.0,-0.0,-0.9368542294793184,-0.8522985195975472,0.0
2019-06-18,-0.0,-0.5970305735930735,1.0,-0.0,-0.9358766233766235,-0.8491274350649352,0.0
2019-06-19,-0.0,-0.5882591093117409,1.0,-0.0,-0.9426113360323888,-0.842948717948718,0.0
2019-06-20,-0.0,-0.592669058417383,1.0,-0.0,-0.947065592635213,-0.8447844039802341,0.0
2019-06-21,-0.0,-0.5984638289233267,1.0,-0.0,-0.9397374297895377,-0.8454354740475062,0.0
2019-06-24,-0.0,-0.5671021979135015,1.0,-0.0,-0.9229548600560451,-0.8861879199162699,0.0
2019-06-25,-0.0,-0.5453377075793959,1.0,-0.0,-0.9435181114079887,-0.8932931984983259,0.0
2019-06-26,-0.0,-0.5456481324995774,1.0,-0.0,-0.9251647794490452,-0.9092445496028393,0.0
2019-06-27,-0.0,-0.5513557373723714,1.0,-0.0,-0.933464061126513,-0.896105213334235,0.0
2019-06-28,-0.0,-0.5477920059465486,1.0,-0.0,-0.935601581241342,-0.8952934419028955,0.0
2019-07-01,-0.0,-0.5420267350796651,1.0,-0.0,-0.9478125843910342,-0.885802052389954,0.0
2019-07-02,-0.0,-0.5396905995057716,1.0,-0.0,-0.9611387563047967,-0.8843302528688941,0.0
2019-07-03,-0.0,-0.5464667659401651,1.0,-0.0,-0.9496074184377961,-0.8882157844862596,0.0
2019-07-05,-0.0,-0.546386520503451,1.0,-0.0,-0.9440046014345649,-0.8930166463662201,0.0
2019-07-08,-0.0,-0.5431238584860989,1.0,-0.0,-0.9485895961577487,-0.8905499560305756,0.0
2019-07-09,-0.0,-0.535316990701606,1.0,-0.0,-0.9490109890109889,-0.8969061707523246,0.0
2019-07-10,-0.0,-0.5353422619047619,1.0,-0.0,-0.9475108225108226,-0.8991815476190476,0.0
2019-07-11,-0.0,-0.5324130464203546,1.0,-0.0,-0.9573690621193667,-0.8935918256868318,0.0
2019-07-12,-0.0,-0.5377562757967387,1.0,-0.0,-0.9622775559916097,-0.8831450030448609,0.0
2019-07-15,-0.0,-0.5449713956873498,1.0,-0.0,-0.9605971361836093,-0.8795910768085035,0.0
2019-07-16,-0.0,-0.5490255785627284,1.0,-0.0,-0.9762823115441872,-0.8580998781973204,0.0
2019-07-17,-0.0,-0.5489705534331789,1.0,-0.0,-0.9727509381655904,-0.8590554109334325,0.0
2019-07-18,-0.0,-0.5493362159240617,1.0,-0.0,-0.9696990169915211,-0.8590007769482823,0.0
2019-07-19,-0.0,-0.551502653730435,1.0,-0.0,-0.974409249180217,-0.8546364220276528,0.0
2019-07-22,-0.0,-0.5265521083015429,1.0,-0.0,-0.9708315046757369,-0.878599642145775,0.0
2019-07-23,-0.0,-0.5287662907691268,1.0,-0.0,-0.970153285164427,-0.8774056317104463,0.0
2019-07-24,-0.0,-0.5303438975050574,1.0,-0.0,-0.9709035738368174,-0.8702966958867163,0.0
2019-07-25,-0.0,-0.5154472639159992,1.0,-0.0,-0.992764353503399,-0.8572053577438243,0.0
2019-07-26,-0.0,-0.45394777265745007,1.0,-0.0,-0.8291551459293395,-0.789062980030722,0.0
2019-07-29,-0.0,-0.4437701149425287,1.0,-0.0,-0.8208429118773947,-0.800521072796935,0.0
2019-07-30,-0.0,-0.44303409369634533,1.0,-0.0,-0.8205788570026981,-0.8023669364728967,0.0
2019-07-31,-0.0,-0.4856249616869981,1.0,-0.0,-0.796450683503954,-0.7829645068350396,0.0
2019-08-01,-0.0,-0.5005505597357313,1.0,-0.0,-0.7851899431088273,-0.7729246956628126,0.0
2019-08-02,-0.0,-0.4962086467314865,1.0,-0.0,-0.7731303124808903,-0.7881734238366049,0.0
2019-08-05,-0.0,-0.49364613880742914,1.0,-0.0,-0.7695503421309873,-0.7915444770283481,0.0
2019-08-06,-0.0,-0.49532121648371424,1.0,-0.0,-0.7240117569431948,-0.7798872293203767,0.0
2019-08-07,-0.0,-0.49786152235681175,1.0,-0.0,-0.7099147599820548,-0.7831015403020787,0.0
2019-08-08,-0.0,-0.4986830290332236,1.0,-0.0,-0.7129901227177492,-0.7814426818317868,0.0
2019-08-09,-0.0,-0.513807402856704,1.0,-0.0,-0.7738289049301181,-0.7840884656734756,0.0
2019-08-12,-0.0,-0.5123193519683349,1.0,-0.0,-0.7750605995520236,-0.7809211131907583,0.0
2019-08-13,-0.0,-0.48961905928466437,1.0,-0.0,-0.7768557079862812,-0.795749632533072,0.0
2019-08-14,-0.0,-0.49972550933268267,1.0,-0.0,-0.7610101256557277,-0.7891301695742345,0.0
2019-08-15,-0.0,-0.5148183844346726,1.0,-0.0,-0.74284681645684,-0.7541714354556955,0.0
2019-08-16,-0.0,-0.5109196614151882,1.0,-0.0,-0.7460011446817484,-0.7553995842997862,0.0
2019-08-19,-0.0,-0.5076207620762077,1.0,-0.0,-0.7461446144614462,-0.7465646564656466,0.0
2019-08-20,-0.0,-0.5044612420334964,1.0,-0.0,-0.7258929894768045,-0.733926189417519,0.0
2019-08-21,-0.0,-0.5068095689246802,1.0,-0.0,-0.7284166271909047,-0.7254559450497394,0.0
2019-08-22,-0.0,-0.5090672425524362,1.0,-0.0,-0.7256752359258054,-0.7235748306363341,0.0
2019-08-23,-0.0,-0.5108579881656804,1.0,-0.0,-0.726775147928994,-0.7209467455621301,0.0
2019-08-26,-0.0,-0.504247466166735,1.0,-0.0,-0.7189642041127189,-0.7060753412619368,0.0
2019-08-27,-0.0,-0.5024278944597204,1.0,-0.0,-0.7163458725794185,-0.7063710290762301,0.0
2019-08-28,-0.0,-0.5019263323798961,1.0,-0.0,-0.7050084641877299,-0.7117506275173662,0.0
2019-08-29,-0.0,-0.4854312354312354,1.0,-0.0,-0.7120920745920746,-0.7162587412587412,0.0
2019-08-30,-0.0,-0.4698130111846479,1.0,-0.0,-0.7178405248403226,-0.7024652466691714,0.0
2019-09-03,-0.0,-0.47273042573484786,1.0,-0.0,-0.7213503280441631,-0.6961472874938581,0.0
2019-09-04,-0.0,-0.47290811310935066,1.0,-0.0,-0.7217660324986989,-0.6966691724975423,0.0
2019-09-05,-0.0,-0.4762316335350043,1.0,-0.0,-0.7208009219245175,-0.6839815615096514,0.0
2019-09-06,-0.0,-0.4785689495603887,1.0,-0.0,-0.7189090698750579,-0.6947015270708006,0.0
2019-09-09,-0.0,-0.47885410343133,1.0,-0.0,-0.718873760587402,-0.6930303818691643,0.0
2019-09-10,-0.0,-0.4808743169398907,1.0,-0.0,-0.7107005522306069,-0.6996848526903171,0.0
2019-09-11,-0.0,-0.4595955212221161,1.0,-0.0,-0.7520180539883691,-0.6816537916268842,0.0
2019-09-12,-0.0,-0.4832220609579101,1.0,-0.0,-0.7431930333817126,-0.6763425253991293,0.0
2019-09-13,-0.0,-0.4841866813812331,1.0,-0.0,-0.7493102546975285,-0.6706938111695175,0.0
2019-09-16,-0.0,-0.487062449121991,1.0,-0.0,-0.7475578555646006,-0.6726944993603907,0.0
2019-09-17,-0.0,-0.48406438280408653,1.0,-0.0,-0.7495706842855895,-0.6769799458625607,0.0
2019-09-18,-0.0,-0.4975415321055541,1.0,-0.0,-0.7517965726920951,-0.6600913560850716,0.0
2019-09-19,-0.0,-0.49195542754065924,1.0,-0.0,-0.7616886328590963,-0.6557854004829652,0.0
2019-09-20,-0.0,-0.4936428966279712,1.0,-0.0,-0.7599138808879577,-0.6558726833667917,0.0
