Date,GRC,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-12,1.0,-0.03546784432790505,-1.074213359094673,-0.0,-0.6770977090808723,-0.6633659950317417,0.0
2018-11-13,1.0,-0.00844733242134063,-1.0739398084815321,-0.0,-0.6782489740082079,-0.6593023255813953,0.0
2018-11-14,1.0,-0.010024633912686464,-1.0732858902422335,-0.0,-0.6789380046530724,-0.65909401943342,0.0
2018-11-15,1.0,-0.008506713129035564,-1.0738956646510198,-0.0,-0.6800587612312526,-0.6538895152198421,0.0
2018-11-16,1.0,-0.007192527952004362,-1.0678347422961547,-0.0,-0.6782451595309518,-0.6555426779383693,0.0
2018-11-19,1.0,-0.013832912084158754,-1.0680374342509733,-0.0,-0.677300362046588,-0.6563972948971925,0.0
2018-11-20,1.0,-0.0,-1.0557856851826701,-0.0,-0.670786364253701,-0.6687831047127529,0.0
2018-11-21,1.0,-0.0,-1.053433309690276,-0.0,-0.6669368730367818,-0.6572432195089,0.0
2018-11-23,1.0,-0.0,-1.0486973542116633,-0.0,-0.6685340172786177,-0.6574986501079915,0.0
2018-11-26,1.0,-0.0,-1.0516462015922279,-0.0,-0.6663405748212118,-0.6553434084469033,0.0
2018-11-27,1.0,-0.0,-1.0551765852347188,-0.0,-0.6575153735004536,-0.6476360092745052,0.0
2018-11-28,1.0,-0.0,-1.0719751879445774,-0.0,-0.6532717526885345,-0.6459562417826923,0.0
2018-11-29,1.0,-0.0,-1.0642888299835587,-0.0,-0.6475187061705198,-0.6435593732174613,0.0
2018-11-30,1.0,-0.0,-1.065378800604737,-0.0,-0.6475390559381824,-0.6467327397950613,0.0
2018-12-03,1.0,-0.0,-1.0660770731051181,-0.0,-0.6487658887618535,-0.6478243325038671,0.0
2018-12-04,1.0,-0.0,-1.066434035699906,-0.0,-0.6440075157696953,-0.644812776808482,0.0
2018-12-06,1.0,-0.0,-1.0340209916757148,-0.0,-0.6332708189385714,-0.6229723949593657,0.0
2018-12-07,1.0,-0.0,-1.0359236088244979,-0.0,-0.6366150806717155,-0.6202173197234112,0.0
2018-12-10,1.0,-0.0,-1.0347022721337165,-0.0,-0.6264690519717941,-0.6033886132149386,0.0
2018-12-11,1.0,-0.0,-1.0637946157479252,-0.0,-0.7084204844477431,-0.6013764253424195,0.0
2018-12-12,1.0,-0.0,-1.0659994590208277,-0.0,-0.7086827157154449,-0.6064376521503921,0.0
2018-12-13,1.0,-0.0,-1.067650343497242,-0.0,-0.7085518968493012,-0.6079731970625064,0.0
2018-12-14,1.0,-0.0,-1.0543092071870876,-0.0,-0.7195885358508441,-0.6098534835718877,0.0
2018-12-17,1.0,-0.0,-1.0549242424242424,-0.0,-0.7180059523809523,-0.6091044372294373,0.0
2018-12-18,1.0,-0.0,-1.0430342325393893,-0.0,-0.7092081835589747,-0.6071824503644977,0.0
2018-12-19,1.0,-0.0,-1.0430765095258896,-0.0,-0.709351164275394,-0.6076744733039885,0.0
2018-12-20,1.0,-0.0,-1.0377434384741728,-0.0,-0.7089464686756277,-0.6053028525458385,0.0
2018-12-21,1.0,-0.0,-1.0379252835223483,-0.0,-0.7079719813208806,-0.5896597731821214,0.0
2018-12-24,1.0,-0.0,-1.0087690161429617,-0.0,-0.6973692951571115,-0.6154254965787551,0.0
2018-12-26,1.0,-0.0,-1.012071638246644,-0.0,-0.6814208911903427,-0.6047692865859692,0.0
2018-12-27,1.0,-0.0,-0.9717263802116537,-0.0,-0.6112138212418717,-0.6046474563304858,0.0
2018-12-28,1.0,-0.0,-0.9750565448695486,-0.0,-0.609123634162658,-0.6014462744098626,0.0
2018-12-31,1.0,-0.0,-0.9774682898846325,-0.0,-0.608642998279049,-0.6008349799222386,0.0
2019-01-02,1.0,-0.0,-0.9770041723731566,-0.0,-0.6073510207981654,-0.6006624836767844,0.0
2019-01-03,1.0,-0.0,-0.9783330142319229,-0.0,-0.628853149530921,-0.5838279405194972,0.0
2019-01-04,1.0,-0.0,-0.9790349734760649,-0.0,-0.615037641752168,-0.5824465550649598,0.0
2019-01-07,1.0,-0.0,-0.9573676144005506,-0.0,-0.6053611085045822,-0.5651058772012136,0.0
2019-01-08,1.0,-0.0,-0.9462775089745591,-0.0,-0.6124239113469643,-0.5628843452473856,0.0
2019-01-09,1.0,-0.0,-0.9451986393284024,-0.0,-0.6122710108291983,-0.5633055581562275,0.0
2019-01-10,1.0,-0.0,-0.9419711103484854,-0.0,-0.6158237918447572,-0.5620378747699124,0.0
2019-01-11,1.0,-0.0,-0.9302681752828655,-0.0,-0.6204600862661749,-0.574857785834844,0.0
2019-01-14,1.0,-0.0,-0.9301838419209605,-0.0,-0.6238119059529764,-0.5725675337668834,0.0
2019-01-15,1.0,-0.0,-0.9325726466254975,-0.0,-0.6246199178709131,-0.5775054073540015,0.0
2019-01-16,1.0,-0.0,-0.916995678801256,-0.0,-0.6210401964746479,-0.570740199583424,0.0
2019-01-17,1.0,-0.0,-0.8835310665362035,-0.0,-0.6097113502935421,-0.5644875244618395,0.0
2019-01-18,1.0,-0.0,-0.8786082790811939,-0.0,-0.6143594153052451,-0.5779081193956517,0.0
2019-01-22,1.0,-0.0,-0.9737159094418877,-0.0,-0.608919912283411,-0.5059764647743769,0.0
2019-01-23,1.0,-0.0,-0.9539286156896766,-0.0,-0.6140785723137935,-0.5302701697855993,0.0
2019-01-24,1.0,-0.0,-0.9563601449499799,-0.0,-0.6085111654845604,-0.5323814538359092,0.0
2019-01-25,1.0,-0.0,-0.9716474614587586,-0.0,-0.6569437030989984,-0.5112248422242457,0.0
2019-01-28,1.0,-0.0,-0.9710869565217392,-0.0,-0.6331366459627329,-0.5013664596273292,0.0
2019-01-29,1.0,-0.0,-0.9322950465065974,-0.0,-0.6453138036525446,-0.512561416519885,0.0
2019-01-30,1.0,-0.0,-0.9292701046245279,-0.0,-0.644648052993252,-0.5214820776326379,0.0
2019-01-31,1.0,-0.0,-0.946845088746399,-0.0,-0.6225257875662114,-0.528265650652046,0.0
2019-02-01,1.0,-0.0,-0.9474516369047619,-0.0,-0.6252480158730158,-0.5274987599206349,0.0
2019-02-04,1.0,-0.0,-0.952373574615766,-0.0,-0.6263324243926623,-0.5199553792761527,0.0
2019-02-05,1.0,-0.0,-0.9379650297619047,-0.0,-0.6212797619047619,-0.540953621031746,0.0
2019-02-06,1.0,-0.0,-0.9360831136610327,-0.0,-0.6182974104512327,-0.5468754845712513,0.0
2019-02-07,1.0,-0.0,-0.9390829897386613,-0.0,-0.6190904299841894,-0.5419288836531605,0.0
2019-02-08,1.0,-0.0,-0.9284029545031346,-0.0,-0.6260629383650922,-0.5490037862330085,0.0
2019-02-11,1.0,-0.0,-0.9210485303743415,-0.0,-0.6197051397936602,-0.5761618302527818,0.0
2019-02-12,1.0,-0.0,-0.917663969002906,-0.0,-0.6341280504952661,-0.5729150392150737,0.0
2019-02-13,1.0,-0.0,-0.9065768645830101,-0.0,-0.6304664949253547,-0.5666842546323598,0.0
2019-02-14,1.0,-0.0,-0.8603625977896435,-0.0,-0.6617720104308953,-0.5822985222898298,0.0
2019-02-15,1.0,-0.0,-0.8696246582152622,-0.0,-0.6582774049217002,-0.5792319164802386,0.0
2019-02-19,1.0,-0.0,-0.8751513646101778,-0.0,-0.6509454466420344,-0.5788182693203341,0.0
2019-02-20,1.0,-0.0,-0.8541415639385793,-0.0,-0.6582321500293509,-0.5771928198473755,0.0
2019-02-21,1.0,-0.0,-0.855041562374463,-0.0,-0.6598374586693859,-0.5752603442415253,0.0
2019-02-22,1.0,-0.0,-0.8490548554484805,-0.0,-0.6678094885100074,-0.5718124536693847,0.0
2019-02-25,1.0,-0.0,-0.8444307121890932,-0.0,-0.6692414645450332,-0.5760852773057316,0.0
2019-02-26,1.0,-0.0,-0.8487834549878346,-0.0,-0.6273114355231144,-0.5652676399026765,0.0
2019-02-27,1.0,-0.0,-0.8544552345581296,-0.0,-0.6328046515875674,-0.5569423726749673,0.0
2019-02-28,1.0,-0.0,-0.8555068226120858,-0.0,-0.6339851364522417,-0.556317007797271,0.0
2019-03-01,1.0,-0.0,-0.8597133272339127,-0.0,-0.6252516010978957,-0.5647148520890515,0.0
2019-03-04,1.0,-0.0,-0.85324200913242,-0.0,-0.6297412480974125,-0.5611567732115678,0.0
2019-03-05,1.0,-0.0,-0.8409901533396336,-0.0,-0.6422278450141755,-0.5652836630795964,0.0
2019-03-06,1.0,-0.0,-0.836085085604419,-0.0,-0.6544083986938077,-0.5613269447920164,0.0
2019-03-07,1.0,-0.0,-0.8279310870559535,-0.0,-0.6614727854855923,-0.5598414392437872,0.0
2019-03-08,1.0,-0.0,-0.8252364574376614,-0.0,-0.6846824714408549,-0.5609875936617124,0.0
2019-03-11,1.0,-0.0,-0.8254330271836281,-0.0,-0.6848918202551932,-0.5717191641496641,0.0
2019-03-12,1.0,-0.0,-0.7915189952123359,-0.0,-0.7039420506124479,-0.6133805881987191,0.0
2019-03-13,1.0,-0.0,-0.8031855090568396,-0.0,-0.7093066833229231,-0.6105559025608995,0.0
2019-03-14,1.0,-0.0,-0.7980811437888004,-0.0,-0.7223302188499404,-0.6149746033736754,0.0
2019-03-15,1.0,-0.0,-0.795403675798367,-0.0,-0.7223605813183696,-0.6347214778853125,0.0
2019-03-18,1.0,-0.0,-0.8042918454935623,-0.0,-0.7291368621840725,-0.6457161023684629,0.0
2019-03-19,1.0,-0.0,-0.8091800555786246,-0.0,-0.7270259047497365,-0.657967866611301,0.0
2019-03-20,1.0,-0.0,-0.817241489736446,-0.0,-0.7248214686008904,-0.6602939763666059,0.0
2019-03-21,1.0,-0.0,-0.8178700765951992,-0.0,-0.7593180142934974,-0.6276319584655322,0.0
2019-03-22,1.0,-0.0,-0.8104353991427375,-0.0,-0.7909052821554029,-0.6214509007702471,0.0
2019-03-25,1.0,-0.0,-0.779582812650197,-0.0,-0.8040629305649012,-0.6205261302829312,0.0
2019-03-26,1.0,-0.0,-0.7847579814624099,-0.0,-0.8029415550978373,-0.630664263645726,0.0
2019-03-27,1.0,-0.0,-0.7751583957804008,-0.0,-0.8102788408966649,-0.6306885794230213,0.0
2019-03-28,1.0,-0.0,-0.7721107065760222,-0.0,-0.8112253117247157,-0.6386248670941135,0.0
2019-03-29,1.0,-0.0,-0.7747768072968705,-0.0,-0.8103909498179006,-0.6378315660553712,0.0
2019-04-01,1.0,-0.0,-0.7813839559093693,-0.0,-0.8112289296419247,-0.6304186676120798,0.0
2019-04-02,1.0,-0.0,-0.7898781389665926,-0.0,-0.8213883797948619,-0.6040641780007073,0.0
2019-04-03,1.0,-0.0,-0.7907799138429885,-0.0,-0.8196167941876166,-0.6044493023853919,0.0
2019-04-04,1.0,-0.0,-0.7904066400720627,-0.0,-0.8179127525415005,-0.6087697850984429,0.0
2019-04-05,1.0,-0.0,-0.7821227250765018,-0.0,-0.8253502979545821,-0.6136898051215977,0.0
2019-04-08,1.0,-0.0,-0.7765372116219955,-0.0,-0.8250587213230798,-0.6160108111586602,0.0
2019-04-09,1.0,-0.0,-0.775439273991118,-0.0,-0.8254167471197785,-0.6172362746991054,0.0
2019-04-10,1.0,-0.0,-0.7863906275076232,-0.0,-0.8216979618038839,-0.6016369764082812,0.0
2019-04-11,1.0,-0.0,-0.785220286885246,-0.0,-0.8112512807377049,-0.6053726946721312,0.0
2019-04-12,1.0,-0.0,-0.7862512395636736,-0.0,-0.8031412942644189,-0.6094814625251912,0.0
2019-04-15,1.0,-0.0,-0.7876578737010392,-0.0,-0.7984012789768187,-0.6114148681055156,0.0
2019-04-16,1.0,-0.0,-0.7816444572268559,-0.0,-0.8011056785862654,-0.6128846706931262,0.0
2019-04-17,1.0,-0.0,-0.7849112048038839,-0.0,-0.8039159320301521,-0.6052766066181168,0.0
2019-04-18,1.0,-0.0,-0.7821405750798722,-0.0,-0.7986581469648563,-0.6140575079872205,0.0
2019-04-22,1.0,-0.0,-0.7818833850981397,-0.0,-0.8020876693029363,-0.6179437097755436,0.0
2019-04-23,1.0,-0.0,-0.7815742282566928,-0.0,-0.8003074164211605,-0.620404764954528,0.0
2019-04-24,1.0,-0.0,-0.7714943705220062,-0.0,-0.7995138178096213,-0.6275588536335722,0.0
2019-04-25,1.0,-0.0,-0.7841567673145273,-0.0,-0.8018635330280811,-0.6159264833018476,0.0
2019-04-26,1.0,-0.0,-0.805888840613616,-0.0,-0.7949934828381405,-0.7412519635038936,0.0
2019-04-29,1.0,-0.0,-0.7966838269706492,-0.0,-0.7943437855184863,-0.7518887477435314,0.0
2019-04-30,1.0,-0.0,-0.7929340196537201,-0.0,-0.7924660739354235,-0.7570693228156963,0.0
2019-05-01,1.0,-0.0,-0.7925026752273944,-0.0,-0.7968164794007491,-0.7547150882825041,0.0
2019-05-02,1.0,-0.0,-0.7973257563095437,-0.0,-0.7818819989971585,-0.7636302858097944,0.0
2019-05-03,1.0,-0.0,-0.7852914618240192,-0.0,-0.7915119895655663,-0.7675663021303635,0.0
2019-05-06,1.0,-0.0,-0.7771688276968319,-0.0,-0.7928418660606871,-0.7717885309450607,0.0
2019-05-07,1.0,-0.0,-0.7836925647451963,-0.0,-0.7892731829573935,-0.7687552213868003,0.0
2019-05-08,1.0,-0.0,-0.7798717053877089,-0.0,-0.7786751753248911,-0.7651809751720011,0.0
2019-05-09,1.0,-0.0,-0.779132341217114,-0.0,-0.776076268934361,-0.7666090884932236,0.0
2019-05-10,1.0,-0.0,-0.7788372093023256,-0.0,-0.7762790697674419,-0.7671096345514951,0.0
2019-05-13,1.0,-0.0,-0.7775154618607435,-0.0,-0.779311032785795,-0.7683048480414976,0.0
2019-05-14,1.0,-0.0,-0.7744225610155074,-0.0,-0.7586861218347183,-0.738533010534581,0.0
2019-05-15,1.0,-0.0,-0.7770427378418209,-0.0,-0.773767807434092,-0.7241198624529228,0.0
2019-05-16,1.0,-0.0,-0.7785931920191331,-0.0,-0.7732857189660256,-0.7243390230318121,0.0
2019-05-17,1.0,-0.0,-0.7710772063659082,-0.0,-0.7580889122714718,-0.7590096014731027,0.0
2019-05-20,1.0,-0.0,-0.7753019780798472,-0.0,-0.7565085738735478,-0.759536582957575,0.0
2019-05-21,1.0,-0.0,-0.781666995332939,-0.0,-0.7474528363899298,-0.7575757575757577,0.0
2019-05-22,1.0,-0.0,-0.7787276015124117,-0.0,-0.7493342100937038,-0.7597895775110965,0.0
2019-05-23,1.0,-0.0,-0.7789826498422713,-0.0,-0.7537460567823344,-0.753286014721346,0.0
2019-05-24,1.0,-0.0,-0.7683330601540731,-0.0,-0.7544009178823144,-0.7554171447303721,0.0
2019-05-28,1.0,-0.0,-0.7656198780567757,-0.0,-0.7556218448829738,-0.7568019406018488,0.0
2019-05-29,1.0,-0.0,-0.7686598881877923,-0.0,-0.7554843560989964,-0.7452185569032597,0.0
2019-05-30,1.0,-0.0,-0.7683508726060527,-0.0,-0.7540035296424603,-0.7458330609843781,0.0
2019-05-31,1.0,-0.0,-0.7679657359576276,-0.0,-0.7594324200614659,-0.7420715359968613,0.0
2019-06-03,1.0,-0.0,-0.7694715221856356,-0.0,-0.7606689922733348,-0.7300231473934731,0.0
2019-06-04,1.0,-0.0,-0.7563743071405282,-0.0,-0.7502119334854908,-0.7539289207694816,0.0
2019-06-05,1.0,-0.0,-0.7435723733023647,-0.0,-0.7739281912319753,-0.7084099487080229,0.0
2019-06-06,1.0,-0.0,-0.7489512746047112,-0.0,-0.7490480800258148,-0.7288480154888674,0.0
2019-06-07,1.0,-0.0,-0.7623704851360512,-0.0,-0.7403569929957071,-0.7250572931796908,0.0
2019-06-10,1.0,-0.0,-0.7699263120635841,-0.0,-0.7255848376612929,-0.7223026675676546,0.0
2019-06-11,1.0,-0.0,-0.7719649077538383,-0.0,-0.7358727906076635,-0.7175525738614372,0.0
2019-06-12,1.0,-0.0,-0.7712258064516129,-0.0,-0.7354516129032258,-0.7191290322580645,0.0
2019-06-13,1.0,-0.0,-0.7938840092999225,-0.0,-0.7351782485145957,-0.700077499354172,0.0
2019-06-14,1.0,-0.0,-0.7847753770629461,-0.0,-0.7514129767787359,-0.6934728546975422,0.0
2019-06-17,1.0,-0.0,-0.7898562429332903,-0.0,-0.7498303989662414,-0.6908415441770313,0.0
2019-06-18,1.0,-0.0,-0.797344446598178,-0.0,-0.7465917167409705,-0.6866963881889255,0.0
2019-06-19,1.0,-0.0,-0.7949296864920656,-0.0,-0.7497419687782222,-0.6807186169526512,0.0
2019-06-20,1.0,-0.0,-0.7957180224109536,-0.0,-0.7505408983756902,-0.6829851131850033,0.0
2019-06-21,1.0,-0.0,-0.798067913799231,-0.0,-0.7506057962586022,-0.6822073600206778,0.0
2019-06-24,1.0,-0.0,-0.7768434040066237,-0.0,-0.7691158803857269,-0.7008993798499952,0.0
2019-06-25,1.0,-0.0,-0.7700100659155111,-0.0,-0.7742961976815923,-0.7027307854661168,0.0
2019-06-26,1.0,-0.0,-0.7674962635648841,-0.0,-0.7557995971148223,-0.7257781532263304,0.0
2019-06-27,1.0,-0.0,-0.7629456154046318,-0.0,-0.7641165755919854,-0.7256049960967994,0.0
2019-06-28,1.0,-0.0,-0.7612351359232739,-0.0,-0.7589022454071218,-0.7199883355474191,0.0
2019-07-01,1.0,-0.0,-0.76495046288777,-0.0,-0.7529316225434465,-0.7304531427643332,0.0
2019-07-02,1.0,-0.0,-0.7723864853461426,-0.0,-0.7429164908636526,-0.7302911297913083,0.0
2019-07-03,1.0,-0.0,-0.7718166493775934,-0.0,-0.7424468360995852,-0.7274053423236515,0.0
2019-07-05,1.0,-0.0,-0.7679896322695611,-0.0,-0.7422971002753929,-0.7296614288028511,0.0
2019-07-08,1.0,-0.0,-0.7652551715193566,-0.0,-0.7444394008170676,-0.7326373127553335,0.0
2019-07-09,1.0,-0.0,-0.7672788630021415,-0.0,-0.744499967551431,-0.7330456226880394,0.0
2019-07-10,1.0,-0.0,-0.7720254314259763,-0.0,-0.7387764370053199,-0.7330024652912936,0.0
2019-07-11,1.0,-0.0,-0.7755908081995038,-0.0,-0.7482373678025851,-0.7403381642512077,0.0
2019-07-12,1.0,-0.0,-0.7726412014365002,-0.0,-0.7510610512569376,-0.7410708455762324,0.0
2019-07-15,1.0,-0.0,-0.7877410918600849,-0.0,-0.7457012095456031,-0.7355998692383131,0.0
2019-07-16,1.0,-0.0,-0.7954352233339874,-0.0,-0.7509973186841934,-0.7234647832058074,0.0
2019-07-17,1.0,-0.0,-0.7912410664752146,-0.0,-0.7452925627386353,-0.7268544202591131,0.0
2019-07-18,1.0,-0.0,-0.7943195497283405,-0.0,-0.7373198425350556,-0.7217685525588053,0.0
2019-07-19,1.0,-0.0,-0.7960738353354819,-0.0,-0.7356838232900348,-0.7238011524562946,0.0
2019-07-22,1.0,-0.0,-0.7761247477049287,-0.0,-0.7387525229507129,-0.7405430041018295,0.0
2019-07-23,1.0,-0.0,-0.7767903645833334,-0.0,-0.7368815104166667,-0.7415690104166668,0.0
2019-07-24,1.0,-0.0,-0.7759895748493241,-0.0,-0.7370907313894771,-0.7448118586088939,0.0
2019-07-25,1.0,-0.0,-0.7737440171914173,-0.0,-0.7406310031582717,-0.741575228730505,0.0
2019-07-26,1.0,-0.0,-0.7757094506638896,-0.0,-0.7390002603488675,-0.7396185889091382,0.0
2019-07-29,1.0,-0.0,-0.787889692171808,-0.0,-0.7519709509633942,-0.731427262913409,0.0
2019-07-30,1.0,-0.0,-0.7887370004578456,-0.0,-0.7517169206619139,-0.7298711491922297,0.0
2019-07-31,1.0,-0.0,-0.8164314483119945,-0.0,-0.7414453649431874,-0.7166246438979665,0.0
2019-08-01,1.0,-0.0,-0.8295235292193989,-0.0,-0.7347526079989535,-0.7059746885117236,0.0
2019-08-02,1.0,-0.0,-0.8262589928057553,-0.0,-0.7331589274035317,-0.7106932635709614,0.0
2019-08-05,1.0,-0.0,-0.8241848003659412,-0.0,-0.7331242240083644,-0.7100241782656995,0.0
2019-08-06,1.0,-0.0,-0.8229977079768861,-0.0,-0.6998741001388127,-0.7053297607902638,0.0
2019-08-07,1.0,-0.0,-0.8261989886301414,-0.0,-0.6873772023061808,-0.7073147163977195,0.0
2019-08-08,1.0,-0.0,-0.8290028655140217,-0.0,-0.686435493737725,-0.7042403168163818,0.0
2019-08-09,1.0,-0.0,-0.8203903721034581,-0.0,-0.6720617928912535,-0.7125733149578539,0.0
2019-08-12,1.0,-0.0,-0.821051956793487,-0.0,-0.6740600660277573,-0.7101509663771275,0.0
2019-08-13,1.0,-0.0,-0.8114035087719298,-0.0,-0.6735177359457036,-0.7165129978230247,0.0
2019-08-14,1.0,-0.0,-0.8164768921634293,-0.0,-0.6583739992983128,-0.7146365579051447,0.0
2019-08-15,1.0,-0.0,-0.828318863456985,-0.0,-0.6465035516969219,-0.6822099447513813,0.0
2019-08-16,1.0,-0.0,-0.8315417835639757,-0.0,-0.6428458846893421,-0.6778993159537243,0.0
2019-08-19,1.0,-0.0,-0.8176392989509391,-0.0,-0.6504491488158803,-0.6728123625855896,0.0
2019-08-20,1.0,-0.0,-0.8244365733630066,-0.0,-0.6495940820612482,-0.6605021471334984,0.0
2019-08-21,1.0,-0.0,-0.8294148952822215,-0.0,-0.6513790188773754,-0.6497824249444323,0.0
2019-08-22,1.0,-0.0,-0.8308621121121121,-0.0,-0.6507132132132132,-0.6465840840840841,0.0
2019-08-23,1.0,-0.0,-0.8296627666896077,-0.0,-0.6514734405305637,-0.6471563536257273,0.0
2019-08-26,1.0,-0.0,-0.82461786001609,-0.0,-0.642180828021536,-0.6274831363326938,0.0
2019-08-27,1.0,-0.0,-0.8241663057600693,-0.0,-0.6429808822619564,-0.6263379323145456,0.0
2019-08-28,1.0,-0.0,-0.8260775395278319,-0.0,-0.6410470620996938,-0.6270305393112411,0.0
2019-08-29,1.0,-0.0,-0.8206920008657741,-0.0,-0.6512785628150027,-0.6200797748987353,0.0
2019-08-30,1.0,-0.0,-0.807608327951533,-0.0,-0.6583940707937387,-0.6093120521573331,0.0
2019-09-03,1.0,-0.0,-0.8189080406796325,-0.0,-0.6512735428764556,-0.6022982148892372,0.0
2019-09-04,1.0,-0.0,-0.8172657450076803,-0.0,-0.6516129032258065,-0.6033179723502304,0.0
2019-09-05,1.0,-0.0,-0.8239514348785871,-0.0,-0.6510914888398331,-0.5909369634535198,0.0
2019-09-06,1.0,-0.0,-0.820813316605979,-0.0,-0.6647899391083505,-0.5742480340258866,0.0
2019-09-09,1.0,-0.0,-0.830813402975045,-0.0,-0.658908335624179,-0.5647698463606097,0.0
2019-09-10,1.0,-0.0,-0.8223077392950949,-0.0,-0.711318795430945,-0.5205546393012034,0.0
2019-09-11,1.0,-0.0,-0.8446908685416924,-0.0,-0.6577561640441085,-0.595062569693966,0.0
2019-09-12,1.0,-0.0,-0.8548206973569923,-0.0,-0.6535860528601564,-0.5937461223476859,0.0
2019-09-13,1.0,-0.0,-0.853228474237743,-0.0,-0.6881066067471835,-0.5794713353930656,0.0
2019-09-16,1.0,-0.0,-0.8571696227829129,-0.0,-0.6846739945041219,-0.5808456157881589,0.0
2019-09-17,1.0,-0.0,-0.8349125934265254,-0.0,-0.6960627951340026,-0.596272320730525,0.0
2019-09-18,1.0,-0.0,-0.8352462861610633,-0.0,-0.6975449569976544,-0.5946833463643473,0.0
2019-09-19,1.0,-0.0,-0.8363306539893035,-0.0,-0.6957745597848184,-0.5955337315860256,0.0
