Date,CUB,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-29,1.0,-0.31958634825005433,-0.8135461631626346,-0.13816341107419025,-0.5267227725847023,-0.3074749231390329,0.0
2018-10-30,1.0,-0.32685309029829857,-0.8140222090889296,-0.1422128215496594,-0.5265793648324987,-0.30088027621387914,0.0
2018-10-31,1.0,-0.3293863039109599,-0.798299582624826,-0.14413356005565003,-0.5237903849126603,-0.29602720667800275,0.0
2018-11-01,1.0,-0.3246532604330769,-0.803972446174281,-0.13912828591727672,-0.5244493868347079,-0.2967596453834986,0.0
2018-11-02,1.0,-0.3340508625726499,-0.7768996586610905,-0.13229189089455398,-0.537347396906424,-0.2945662535748332,0.0
2018-11-05,1.0,-0.3324828625003843,-0.7807937044665089,-0.13233531093418585,-0.5374258399680305,-0.2909532445974609,0.0
2018-11-06,1.0,-0.3348495558902173,-0.7821556996649968,-0.13138888035159973,-0.536035897593509,-0.28899406829148355,0.0
2018-11-07,1.0,-0.33875347115087934,-0.785930268435668,-0.1254242517741438,-0.542209194692996,-0.2931502622647331,0.0
2018-11-08,1.0,-0.33186954919543055,-0.7867276747328338,-0.11921139909102077,-0.5393379191745487,-0.2937599803463948,0.0
2018-11-09,1.0,-0.3319411602125112,-0.7865368669962842,-0.11936860854343889,-0.539231643276111,-0.2938918404323926,0.0
2018-11-12,1.0,-0.33217050705345935,-0.7722390526025886,-0.11854707916398909,-0.5458857370176565,-0.2912573824168426,0.0
2018-11-13,1.0,-0.3276829268292683,-0.774390243902439,-0.1125,-0.5479268292682926,-0.28631097560975605,0.0
2018-11-14,1.0,-0.326635628522421,-0.7812423425630973,-0.1100526831658907,-0.5529894633668219,-0.2920546434697378,0.0
2018-11-15,1.0,-0.32652936128478605,-0.7822422459237465,-0.10938457766335662,-0.5533897266151772,-0.29330636263332105,0.0
2018-11-16,1.0,-0.327450197980294,-0.7845544676018293,-0.1101936830473618,-0.5541299610178335,-0.29316430829675555,0.0
2018-11-19,1.0,-0.3293394586540849,-0.8023963248075491,-0.08560963496399304,-0.577414949093618,-0.3092873106530917,0.0
2018-11-20,1.0,-0.32597575719998756,-0.8039805313575348,-0.08054065784170877,-0.5797501317543479,-0.3098862262454661,0.0
2018-11-21,1.0,-0.32726376436516,-0.8004128539298149,-0.08395723572726992,-0.5763317620236004,-0.29303386018424377,0.0
2018-11-23,1.0,-0.32678692359785755,-0.786030905620883,-0.08834574893800407,-0.5822815982269285,-0.2948039155328449,0.0
2018-11-26,1.0,-0.32662481536189064,-0.7890201870999507,-0.0875492368291482,-0.5808714918759231,-0.2932360905957656,0.0
2018-11-27,1.0,-0.3262688403568133,-0.7898800369117195,-0.08637342356198092,-0.5811750230698247,-0.29227929867733005,0.0
2018-11-28,1.0,-0.3463131450298751,-0.9876086366105378,-0.008928571428571428,-0.6712724063009234,-0.3808052688756111,0.0
2018-11-29,1.0,-0.33888063732109097,-0.9811976775587361,-0.004725897920604915,-0.6688158250067513,-0.38202133405347016,0.0
2018-11-30,1.0,-0.3378841908643233,-0.9872643912379012,-0.00315843097300051,-0.6733910680930549,-0.3944642553914077,0.0
2018-12-03,1.0,-0.33954854352354613,-0.9906088857016017,-0.007410442919099819,-0.6780726018509032,-0.3993101799678995,0.0
2018-12-04,1.0,-0.32645262547340403,-1.000068238425057,-0.010611075096386775,-0.6755262888532533,-0.3992971442219113,0.0
2018-12-06,1.0,-0.31909649537443446,-0.9851779323384429,-0.01883989465865352,-0.6698966844486461,-0.3833142008238234,0.0
2018-12-07,1.0,-0.3194692954322947,-0.9853819925053172,-0.01897302589379157,-0.6698963573140677,-0.3822963438101347,0.0
2018-12-10,1.0,-0.2997188566838477,-0.9941763170225585,-0.011647365954883191,-0.6744427337840552,-0.36695896646361875,0.0
2018-12-11,1.0,-0.30490662025570653,-0.9908293727826496,-0.015998393466764845,-0.6753464087288306,-0.35986344467501175,0.0
2018-12-12,1.0,-0.3043754812359814,-0.9911954738709786,-0.015466505975695492,-0.6753707609387032,-0.3613203441464966,0.0
2018-12-13,1.0,-0.30347526507676353,-0.9881593470916815,-0.017192360437502087,-0.676188246312339,-0.35980198682142017,0.0
2018-12-14,1.0,-0.30536598420982203,-0.9670480396092599,-0.02776662652214639,-0.6859360363976983,-0.3592265489094072,0.0
2018-12-17,1.0,-0.2923261871368463,-0.9729513123622521,-0.012889868429840379,-0.6777532892539905,-0.3834568890669872,0.0
2018-12-18,1.0,-0.28560045154221586,-0.9659351240081012,-0.003950994388923935,-0.6781765662870612,-0.3865334174441382,0.0
2018-12-19,1.0,-0.2919366091896741,-0.964949001627961,-0.0029236851722648596,-0.6762683145619457,-0.3862586796903552,0.0
2018-12-20,1.0,-0.29126696982772926,-0.9620938029010523,-0.005675971719719852,-0.6748431639393235,-0.38543499186775987,0.0
2018-12-21,1.0,-0.28967387709201564,-0.9634517430707151,-0.0036052126744724484,-0.6758946880994906,-0.37490904279949727,0.0
2018-12-24,1.0,-0.26814999835672265,-0.9449173431491767,-0.012258849048542414,-0.6705557564005653,-0.3907056232950998,0.0
2018-12-26,1.0,-0.2716657425225872,-0.9524120160474902,-0.007110473270491537,-0.6525326983919894,-0.37799667308131385,0.0
2018-12-27,1.0,-0.2303681466266393,-0.9249802496444937,-0.00891136040448728,-0.6015484278717017,-0.3942170959077263,0.0
2018-12-28,1.0,-0.23173779619728557,-0.9239457116643993,-0.00904805593343668,-0.6027080894681895,-0.3961846309595369,0.0
2018-12-31,1.0,-0.23488254289875266,-0.9205660735769011,-0.007661622237700247,-0.6044133476856836,-0.3984360159564364,0.0
2019-01-02,1.0,-0.23455344996678162,-0.920845328862033,-0.004270935493055776,-0.604195007750957,-0.3997911987092284,0.0
2019-01-03,1.0,-0.23732886457773422,-0.9146299048281532,-0.021911657760774025,-0.6084358301451291,-0.37951750086951025,0.0
2019-01-04,1.0,-0.19977928425035474,-0.9354564086394451,-0.01563928740343686,-0.604004414314993,-0.3982342740028378,0.0
2019-01-07,1.0,-0.17467208285528232,-0.9115011318180408,-0.04071444075785295,-0.5950572110763124,-0.37892647834041365,0.0
2019-01-08,1.0,-0.17486440415310708,-0.9094994576166124,-0.04140709747404308,-0.5953509995351,-0.3782426778242678,0.0
2019-01-09,1.0,-0.17400996996625073,-0.9050376195931511,-0.04142799640833514,-0.5951017122333344,-0.38065454995820047,0.0
2019-01-10,1.0,-0.17392920189538233,-0.9055715568769549,-0.04137632010901545,-0.5950323639629594,-0.3811205054352876,0.0
2019-01-11,1.0,-0.17380251123856766,-0.897969307084173,-0.044148194078437446,-0.5965586730739421,-0.3877848395597582,0.0
2019-01-14,1.0,-0.17349091134685773,-0.8943793039270426,-0.04773869346733668,-0.5953843290526708,-0.3909361622929462,0.0
2019-01-15,1.0,-0.17118291585187942,-0.8914548219883912,-0.05096688083930844,-0.5944997982431636,-0.3958158736071018,0.0
2019-01-16,1.0,-0.16489838844381205,-0.8833245692721704,-0.057069504160351385,-0.5892542299483435,-0.39868229762751706,0.0
2019-01-17,1.0,-0.16882232811436348,-0.882727891577449,-0.05167398972708707,-0.5898879881180766,-0.40113868432452504,0.0
2019-01-18,1.0,-0.16652144146387005,-0.8737785523121926,-0.05782037717059812,-0.5913362793303043,-0.4225431007655443,0.0
2019-01-22,1.0,-0.0,-1.05054220305663,-0.0,-0.7788382269008814,-0.3413976789904243,0.0
2019-01-23,1.0,-0.0,-1.0185155778575286,-0.0,-0.7900403341061392,-0.36735795725219933,0.0
2019-01-24,1.0,-0.0,-1.0202334136749969,-0.0,-0.7815869592794622,-0.36956108080679945,0.0
2019-01-25,1.0,-0.0,-1.0292055323255065,-0.0,-0.8730781601801223,-0.314184625281441,0.0
2019-01-28,1.0,-0.0,-1.0323831315346235,-0.0,-0.8421520958464424,-0.3033654304509486,0.0
2019-01-29,1.0,-0.0,-1.029774780506426,-0.0,-0.840596768036646,-0.3106947448784833,0.0
2019-01-30,1.0,-0.0,-1.028913133369382,-0.0,-0.8401030567129998,-0.31174655682432645,0.0
2019-01-31,1.0,-0.0,-1.040625298481327,-0.0,-0.8042280874908466,-0.33894743544843836,0.0
2019-02-01,1.0,-0.0,-1.039030441836053,-0.0,-0.798676718516398,-0.3432579444603493,0.0
2019-02-04,1.0,-0.0,-1.0414188006998568,-0.0,-0.8011452202958486,-0.3386034674725624,0.0
2019-02-05,1.0,-0.0,-1.0418643150488682,-0.0,-0.7982872242208143,-0.3434465633058483,0.0
2019-02-06,1.0,-0.0,-1.0365876958349254,-0.0,-0.7980193605910075,-0.3497006750732391,0.0
2019-02-07,1.0,-0.0,-1.0368778064392854,-0.0,-0.8011209834081717,-0.34661316518582214,0.0
2019-02-08,1.0,-0.0,-1.0224547923428495,-0.0,-0.8288401669205803,-0.4606213154931444,0.0
2019-02-11,1.0,-0.0,-1.0096566880889746,-0.0,-0.8233825047450967,-0.496853251639972,0.0
2019-02-12,1.0,-0.0,-0.9885718127121776,-0.0,-0.8613828106618265,-0.5112769318678364,0.0
2019-02-13,1.0,-0.0,-1.0093016985710435,-0.0,-0.8598004853060125,-0.5010447559989215,0.0
2019-02-14,1.0,-0.0,-0.9872063900358763,-0.0,-0.873350030460976,-0.5239626345359778,0.0
2019-02-15,1.0,-0.0,-1.0196650166135486,-0.0,-0.8591238896046655,-0.5117311995660135,0.0
2019-02-19,1.0,-0.0,-1.03066771513556,-0.0,-0.8648158911415774,-0.5234366986905535,0.0
2019-02-20,1.0,-0.0,-1.0466443411700384,-0.0,-0.8518657736468015,-0.5186919081465282,0.0
2019-02-21,1.0,-0.0,-1.038055546066341,-0.0,-0.8534827315273461,-0.5245789635500291,0.0
2019-02-22,1.0,-0.0,-1.0384260367166935,-0.0,-0.8632867252401628,-0.5169737786742333,0.0
2019-02-25,1.0,-0.0,-1.0367639493809802,-0.0,-0.8707088720463665,-0.5220000685894578,0.0
2019-02-26,1.0,-0.0,-1.0355587559578918,-0.0,-0.8725782669821348,-0.5208654802318006,0.0
2019-02-27,1.0,-0.0,-1.04294731064764,-0.0,-0.8810030186608123,-0.506346048298573,0.0
2019-02-28,1.0,-0.0,-1.0465922746781116,-0.0,-0.8845665236051503,-0.5022832618025751,0.0
2019-03-01,1.0,-0.0,-1.051842448363412,-0.0,-0.8803952514924861,-0.49873052906059145,0.0
2019-03-04,1.0,-0.0,-1.0468417803991497,-0.0,-0.8638296413140389,-0.5184486660722858,0.0
2019-03-05,1.0,-0.0,-1.0504699280476468,-0.0,-0.8629806864736461,-0.5292457052363411,0.0
2019-03-06,1.0,-0.0,-1.054981283697929,-0.0,-0.8543906040729421,-0.5248119784333254,0.0
2019-03-07,1.0,-0.0,-1.0596527419632111,-0.0,-0.8505758982293279,-0.5280041258380609,0.0
2019-03-08,1.0,-0.0,-1.0594632034632034,-0.0,-0.8784415584415584,-0.5252987012987013,0.0
2019-03-11,1.0,-0.0,-1.0523922775601566,-0.0,-0.8825195858981533,-0.5626049244543928,0.0
2019-03-12,1.0,-0.0,-1.023928672117282,-0.0,-0.9009726529461516,-0.5991683112489428,0.0
2019-03-13,1.0,-0.0,-1.0351573575276438,-0.0,-0.902998298837539,-0.6058973631981854,0.0
2019-03-14,1.0,-0.0,-1.0374517237713923,-0.0,-0.9022782836693477,-0.6034439995748149,0.0
2019-03-15,1.0,-0.0,-1.0247678018575852,-0.0,-0.9162307391196043,-0.6175936799402157,0.0
2019-03-18,1.0,-0.0,-1.0421169796416647,-0.0,-0.9219417615166422,-0.6264766076622025,0.0
2019-03-19,1.0,-0.0,-1.0511030741410488,-0.0,-0.915768535262206,-0.649764918625678,0.0
2019-03-20,1.0,-0.0,-1.057271277366971,-0.0,-0.9120632158909671,-0.6554298970566913,0.0
2019-03-21,1.0,-0.0,-1.0569886240127528,-0.0,-0.9298601550612274,-0.6360770958626187,0.0
2019-03-22,1.0,-0.0,-1.05324259407526,-0.0,-0.9484314724506878,-0.6376009898828152,0.0
2019-03-25,1.0,-0.0,-1.022620340209917,-0.0,-0.9601520086862108,-0.6364820846905537,0.0
2019-03-26,1.0,-0.0,-1.0313568570389233,-0.0,-0.954419789014187,-0.6519097853765007,0.0
2019-03-27,1.0,-0.0,-1.0168641418914006,-0.0,-0.9644544595478665,-0.653158392091299,0.0
2019-03-28,1.0,-0.0,-1.014298188168522,-0.0,-0.9621625554827912,-0.6617550753110675,0.0
2019-03-29,1.0,-0.0,-1.0115978912924921,-0.0,-0.9593164879112888,-0.6647882203235775,0.0
2019-04-01,1.0,-0.0,-1.0087508203894116,-0.0,-0.9568292860789032,-0.6806315175381026,0.0
2019-04-02,1.0,-0.0,-1.017609469174352,-0.0,-0.9647810616512963,-0.6483915474547963,0.0
2019-04-03,1.0,-0.0,-1.01823862810638,-0.0,-0.9606888533643366,-0.654265368405755,0.0
2019-04-04,1.0,-0.0,-1.0140952519344644,-0.0,-0.9547353507465397,-0.664002615613761,0.0
2019-04-05,1.0,-0.0,-1.0117565698478561,-0.0,-0.9543932445220936,-0.6736186940379997,0.0
2019-04-08,1.0,-0.0,-1.0039643571558465,-0.0,-0.9568285142753227,-0.676232042189489,0.0
2019-04-09,1.0,-0.0,-1.0072508653670977,-0.0,-0.9611951175077426,-0.6752049553652759,0.0
2019-04-10,1.0,-0.0,-0.9909663789021237,-0.0,-0.9810949622992023,-0.6705278111681783,0.0
2019-04-11,1.0,-0.0,-0.9755626775438853,-0.0,-0.994063660863865,-0.6722630927234322,0.0
2019-04-12,1.0,-0.0,-0.973332848255539,-0.0,-0.9950158256630408,-0.6697711645505149,0.0
2019-04-15,1.0,-0.0,-0.9747199185217518,-0.0,-0.9910155681652846,-0.671686308744362,0.0
2019-04-16,1.0,-0.0,-0.9843154340485786,-0.0,-0.9833714555422429,-0.6629996732382093,0.0
2019-04-17,1.0,-0.0,-0.9946339871650774,-0.0,-0.9842645299300242,-0.6467495739820892,0.0
2019-04-18,1.0,-0.0,-1.0168573148705597,-0.0,-0.8983957219251337,-0.6261996671034459,0.0
2019-04-22,1.0,-0.0,-1.0076534244624804,-0.0,-0.9121814039584223,-0.6398974797095258,0.0
2019-04-23,1.0,-0.0,-0.9583030050951441,-0.0,-0.8599701916744654,-0.6478458285674673,0.0
2019-04-24,1.0,-0.0,-0.9552476619328023,-0.0,-0.8669553169379979,-0.6416002771042605,0.0
2019-04-25,1.0,-0.0,-0.9578304896656956,-0.0,-0.8756762380357886,-0.634415314190595,0.0
2019-04-26,1.0,-0.0,-0.953128800250165,-0.0,-0.8762377957680415,-0.6451478405892777,0.0
2019-04-29,1.0,-0.0,-0.9524454633875225,-0.0,-0.876024732527442,-0.6452341253299986,0.0
2019-04-30,1.0,-0.0,-0.9423804072570854,-0.0,-0.8732438339057134,-0.6533458216255593,0.0
2019-05-01,1.0,-0.0,-0.9340556307948744,-0.0,-0.8780775775254366,-0.6604854672361704,0.0
2019-05-02,1.0,-0.0,-0.9315800430226912,-0.0,-0.8750607175074596,-0.662931094302963,0.0
2019-05-03,1.0,-0.0,-0.9402845246356697,-0.0,-0.869326856349757,-0.6602012491325469,0.0
2019-05-06,1.0,-0.0,-0.9447234428402037,-0.0,-0.8629769128827509,-0.6797447164678804,0.0
2019-05-07,1.0,-0.0,-0.9458365324213023,-0.0,-0.8627067774132756,-0.6813708382773783,0.0
2019-05-08,1.0,-0.0,-0.9245866333194387,-0.0,-0.8509101014311519,-0.6981728497985271,0.0
2019-05-09,1.0,-0.0,-0.9245512308600397,-0.0,-0.8555258497968821,-0.6920245824797749,0.0
2019-05-10,1.0,-0.0,-0.9238085320559547,-0.0,-0.8580304765871776,-0.6892984831129161,0.0
2019-05-13,1.0,-0.0,-0.9209968370929059,-0.0,-0.8634041222063883,-0.6912863647422752,0.0
2019-05-14,1.0,-0.0,-0.8448592942156217,-0.0605503313786044,-0.8735209410458379,-0.6909677643221486,0.0
2019-05-15,1.0,-0.0,-0.8604740461479387,-0.051279366076727055,-0.8870038747512828,-0.6920096345167033,0.0
2019-05-16,1.0,-0.0,-0.8610519702628181,-0.05256361034518865,-0.8844368433911557,-0.6922620501902202,0.0
2019-05-17,1.0,-0.0,-0.8566318299782563,-0.047941362137897174,-0.8704846741951322,-0.7319913025180612,0.0
2019-05-20,1.0,-0.0,-0.8399565461171853,-0.06405943369778526,-0.8653980936361088,-0.7349313148303896,0.0
2019-05-21,1.0,-0.0,-0.8430322128851541,-0.06792717086834733,-0.8571428571428571,-0.733298319327731,0.0
2019-05-22,1.0,-0.0,-0.8259849413412711,-0.08576431448082647,-0.8610050779198037,-0.729259324111364,0.0
2019-05-23,1.0,-0.0,-0.82361995382355,-0.10361715525082209,-0.8624151682641853,-0.7085636325474008,0.0
2019-05-24,1.0,-0.0,-0.828395321145899,-0.09623870561042236,-0.8694403586187575,-0.708026896406808,0.0
2019-05-28,1.0,-0.0,-0.82614922453542,-0.09151879279027526,-0.864677937683387,-0.7107726701131759,0.0
2019-05-29,1.0,-0.0,-0.8349308145411454,-0.09274685441427626,-0.8611411243944095,-0.6966296051026454,0.0
2019-05-30,1.0,-0.0,-0.836432783224591,-0.09040159101217683,-0.8657757928892922,-0.6964516241582639,0.0
2019-05-31,1.0,-0.0,-0.8415858846502546,-0.09317246669921195,-0.8642164725573611,-0.6880186902852362,0.0
2019-06-03,1.0,-0.0,-0.8535680865074688,-0.11697223858870828,-0.8567566630852944,-0.6385471181506255,0.0
2019-06-04,1.0,-0.0,-0.853933754600375,-0.10686757864037219,-0.8473022706756476,-0.6638775085063537,0.0
2019-06-05,1.0,-0.0,-0.8436240917386963,-0.12311029994145804,-0.843038672130583,-0.6338716897964807,0.0
2019-06-06,1.0,-0.0,-0.8472925057661193,-0.11518468794106508,-0.8385486591621053,-0.6414334400495714,0.0
2019-06-07,1.0,-0.0,-0.855274929461152,-0.11558048310508569,-0.830637946459294,-0.6394260546418002,0.0
2019-06-10,1.0,-0.0,-0.8605600933488915,-0.12183403116205642,-0.8075365502093488,-0.6420138650559407,0.0
2019-06-11,1.0,-0.0,-0.8608618513084717,-0.10863557269098228,-0.8120372581800811,-0.6303524514654202,0.0
2019-06-12,1.0,-0.0,-0.849652753902221,-0.09516605927250223,-0.8349721515505741,-0.6582892113044077,0.0
2019-06-13,1.0,-0.0,-0.8533214138357861,-0.10225553568972631,-0.8299064777884748,-0.6527987897125568,0.0
2019-06-14,1.0,-0.0,-0.8484619350403849,-0.10785358308987798,-0.8333734318611445,-0.6472933493727445,0.0
2019-06-17,1.0,-0.0,-0.8547372761950581,-0.10594865802948554,-0.8178975222516237,-0.6579951201072202,0.0
2019-06-18,1.0,-0.0,-0.81643930236574,-0.11182869970644103,-0.8374028665170092,-0.6879640821965118,0.0
2019-06-19,1.0,-0.0,-0.7973806651731863,-0.1275202481475099,-0.8306048595554023,-0.6909874202998448,0.0
2019-06-20,1.0,-0.0,-0.7998896133015972,-0.12425402738969957,-0.8328676394494463,-0.6925730449480838,0.0
2019-06-21,1.0,-0.0,-0.7992396751339208,-0.12652496975980645,-0.8382236046310697,-0.6920684292379472,0.0
2019-06-24,1.0,-0.0,-0.7730560578661845,-0.11920990402003061,-0.8625330365836695,-0.7227013492836278,0.0
2019-06-25,1.0,-0.0,-0.7771210013908205,-0.11867176634214185,-0.8598748261474269,-0.7214186369958274,0.0
2019-06-26,1.0,-0.0,-0.7741048749086608,-0.10908521521277709,-0.8432095758377118,-0.7531925258359722,0.0
2019-06-27,1.0,-0.0,-0.769359389695893,-0.11408367297174905,-0.8431044692932037,-0.7569233984742398,0.0
2019-06-28,1.0,-0.0,-0.7552576601671308,-0.1182451253481894,-0.8512534818941504,-0.7571378830083565,0.0
2019-07-01,1.0,-0.0,-0.7526881720430106,-0.1199150920416188,-0.8491143821554094,-0.7580819153008316,0.0
2019-07-02,1.0,-0.0,-0.7569456517959595,-0.11805000173858618,-0.8455092318926248,-0.7567022497305191,0.0
2019-07-03,1.0,-0.0,-0.7474930362116992,-0.12635793871866297,-0.8526114206128134,-0.7554317548746518,0.0
2019-07-05,1.0,-0.0,-0.747468420503184,-0.12555242370463165,-0.8506803076173574,-0.7561332080592964,0.0
2019-07-08,1.0,-0.0,-0.7511225590866373,-0.12175850186222979,-0.8499077587107104,-0.7579797417243901,0.0
2019-07-09,1.0,-0.0,-0.7454596061512768,-0.12243406861039594,-0.8492102150163523,-0.7621251130749426,0.0
2019-07-10,1.0,-0.0,-0.7473552338530067,-0.12374721603563475,-0.8487959354120267,-0.7600222717149221,0.0
2019-07-11,1.0,-0.0,-0.7456305271220668,-0.12833368149850288,-0.8495926467516189,-0.7580948401921872,0.0
2019-07-12,1.0,-0.0,-0.7563455311444587,-0.12698025834755058,-0.8457574596984784,-0.7527244873089376,0.0
2019-07-15,1.0,-0.0,-0.7629774048671797,-0.13463078369251125,-0.8419037008669011,-0.7420534066775755,0.0
2019-07-16,1.0,-0.0,-0.7655390826198929,-0.12184172060973064,-0.842625461126192,-0.7501914108721376,0.0
2019-07-17,1.0,-0.0,-0.7617127763103018,-0.12286250521340193,-0.8391144167941055,-0.7519115807034618,0.0
2019-07-18,1.0,-0.0,-0.7629248984410264,-0.12430123954029373,-0.8412555119613903,-0.7436200131939863,0.0
2019-07-19,1.0,-0.0,-0.7663402097659235,-0.12867264013336113,-0.8386122108772661,-0.7392859623532682,0.0
2019-07-22,1.0,-0.0,-0.7334302426193194,-0.11286470771467137,-0.8391305852628663,-0.7756203924826082,0.0
2019-07-23,1.0,-0.0,-0.7309424809424809,-0.11659736659736658,-0.8423769923769923,-0.7750866250866251,0.0
2019-07-24,1.0,-0.0,-0.7322518025513034,-0.13491403216860787,-0.8374930671103716,-0.761820576816417,0.0
2019-07-25,1.0,-0.0,-0.7468836331783573,-0.11616467892999124,-0.7880196752240416,-0.7179772252543629,0.0
2019-07-26,1.0,-0.0,-0.740366818105334,-0.12081440349991586,-0.7885579673565538,-0.7155645296988054,0.0
2019-07-29,1.0,-0.0,-0.698673383711167,-0.11916036943744751,-0.7882451721242653,-0.7524433249370276,0.0
2019-07-30,1.0,-0.0,-0.7024785061794733,-0.1214065018807093,-0.7830803331542181,-0.7514441160666308,0.0
2019-07-31,1.0,-0.0,-0.6836786255684689,-0.12423783055415194,-0.7942058278591881,-0.7666161360956711,0.0
2019-08-01,1.0,-0.0,-0.6962574397256128,-0.11412623154779919,-0.7960254211641279,-0.7561787551699788,0.0
2019-08-02,1.0,-0.0,-0.6882258172786467,-0.12965697791501646,-0.7936497281331812,-0.7448479559642882,0.0
2019-08-05,1.0,-0.0,-0.6860055669204198,-0.12438378215231898,-0.7982829739427881,-0.7448606593111774,0.0
2019-08-06,1.0,-0.0,-0.6839308113817918,-0.13081798375916023,-0.7392222882418961,-0.7470126097577078,0.0
2019-08-07,1.0,-0.0,-0.6856648821201742,-0.13959365543843316,-0.7537990888837163,-0.746184284906727,0.0
2019-08-08,1.0,-0.0,-0.6829470484611931,-0.16251597526855724,-0.8319574453386757,-0.7766916514110048,0.0
2019-08-09,1.0,-0.0,-0.6533102852203976,-0.14928262748487467,-0.8238893690579083,-0.8307346585998271,0.0
2019-08-12,1.0,-0.0,-0.6454677352494127,-0.1612201188337709,-0.8382617106535857,-0.8095205195523006,0.0
2019-08-13,1.0,-0.0,-0.640462627308821,-0.15801829794579664,-0.8412566891075435,-0.8126704643535301,0.0
2019-08-14,1.0,-0.0,-0.6571684526065534,-0.15784033352858076,-0.8239327429969335,-0.8066016607518176,0.0
2019-08-15,1.0,-0.0,-0.677091822874219,-0.1728470524314045,-0.794926650366748,-0.7509508285791904,0.0
2019-08-16,1.0,-0.0,-0.6768927953303696,-0.17602742050429293,-0.7989276139410187,-0.7417450028845828,0.0
2019-08-19,1.0,-0.0,-0.6598154220614583,-0.18014942023596225,-0.805145194550556,-0.7354382880903282,0.0
2019-08-20,1.0,-0.0,-0.6624708939358149,-0.1811156480950292,-0.80177504808828,-0.7292545472952452,0.0
2019-08-21,1.0,-0.0,-0.6671048639902922,-0.1834361411669532,-0.7994404557252166,-0.7207671823912091,0.0
2019-08-22,1.0,-0.0,-0.6694972368243698,-0.17630408410837037,-0.7966370130745383,-0.7272880442108101,0.0
2019-08-23,1.0,-0.0,-0.6666217400094346,-0.17770739268144756,-0.7952355280005391,-0.7299009367208034,0.0
2019-08-26,1.0,-0.0,-0.6571314129310056,-0.17967889448913515,-0.7858406488868119,-0.7152775459795053,0.0
2019-08-27,1.0,-0.0,-0.6542,-0.17636666666666667,-0.7822666666666667,-0.7205,0.0
