Date,APTV,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-01-17,1.0,-0.04745387674550727,-0.5767425171186795,-0.0,-0.5944741799479711,-0.7714917920043058,0.0
2019-01-18,1.0,-0.049342995459602496,-0.5729921520281445,-0.0,-0.5977989596175242,-0.7867516613043871,0.0
2019-01-22,1.0,-0.0,-0.5491785790484318,-0.0,-0.6086744490840927,-0.8900911335304338,0.0
2019-01-23,1.0,-0.0,-0.5262306095028705,-0.0,-0.6132893611823622,-0.9141016245266886,0.0
2019-01-24,1.0,-0.0,-0.5261066275372952,-0.0,-0.6176021032037172,-0.9132734164832478,0.0
2019-01-25,1.0,-0.0,-0.48201906412478335,-0.0,-0.5933708838821491,-1.0194355038375835,0.0
2019-01-28,1.0,-0.0,-0.4637326560951437,-0.0,-0.6195180872150644,-1.0138751238850345,0.0
2019-01-29,1.0,-0.0,-0.46659452774771987,-0.0,-0.6080383366826403,-1.0170350904312875,0.0
2019-01-30,1.0,-0.0,-0.46614728250788345,-0.0,-0.6062573424843875,-1.0191677487169974,0.0
2019-01-31,1.0,-0.0,-0.47057548834473584,-0.0,-0.5971272018078817,-1.027985016871498,0.0
2019-02-01,1.0,-0.0,-0.4880028004073319,-0.0,-0.6587003564154786,-1.0355779022403258,0.0
2019-02-04,1.0,-0.0,-0.49546221698563836,-0.0,-0.666433143330255,-1.0225456166608287,0.0
2019-02-05,1.0,-0.0,-0.49356605937062037,-0.0,-0.6602751942922666,-1.0312778697923302,0.0
2019-02-06,1.0,-0.0,-0.4848842024784174,-0.0,-0.6633748526647765,-1.0373673982988754,0.0
2019-02-07,1.0,-0.0,-0.48749561948453274,-0.0,-0.666889674726815,-1.0314441364809328,0.0
2019-02-08,1.0,-0.0,-0.47652229502956683,-0.0,-0.6731021256193063,-1.0467955889403868,0.0
2019-02-11,1.0,-0.0,-0.4721902201740911,-0.0,-0.6730350742447517,-1.0550115207373274,0.0
2019-02-12,1.0,-0.0,-0.47550856959794974,-0.0,-0.6769181483261253,-1.0511613006567357,0.0
2019-02-13,1.0,-0.0,-0.4849513319672132,-0.0,-0.6741803278688525,-1.0426805840163935,0.0
2019-02-14,1.0,-0.0,-0.4990712867482227,-0.0,-0.6567283673861526,-1.0466598347530904,0.0
2019-02-15,1.0,-0.0,-0.5104133290611983,-0.0,-0.6515860301185518,-1.0421018904197372,0.0
2019-02-19,1.0,-0.0,-0.4996956591382349,-0.0,-0.6628864328047414,-1.0410059266378344,0.0
2019-02-20,1.0,-0.0,-0.4975498830989975,-0.0,-0.6646702751177016,-1.0405470326361976,0.0
2019-02-21,1.0,-0.0,-0.5054909870969807,-0.0,-0.6623443153075272,-1.0339064451061377,0.0
2019-02-22,1.0,-0.0,-0.5050097634367298,-0.0,-0.6635935849418996,-1.032491436985819,0.0
2019-02-25,1.0,-0.0,-0.5054701787031987,-0.0,-0.66809971445988,-1.034746061792165,0.0
2019-02-26,1.0,-0.0,-0.5071371291098636,-0.0,-0.6640256615878107,-1.0365036086607857,0.0
2019-02-27,1.0,-0.0,-0.5057589271391446,-0.0,-0.6682280470980781,-1.0343289807180212,0.0
2019-02-28,1.0,-0.0,-0.5118039517577624,-0.0,-0.6735309212214524,-1.0222607133692585,0.0
2019-03-01,1.0,-0.0,-0.5129085019723549,-0.0,-0.6766299990378757,-1.0175427343574615,0.0
2019-03-04,1.0,-0.0,-0.5149813935583216,-0.0,-0.674002309765174,-1.019023482612601,0.0
2019-03-05,1.0,-0.0,-0.5071001734884021,-0.0,-0.6890059757116238,-1.0166420355972499,0.0
2019-03-06,1.0,-0.0,-0.5045458926334051,-0.0,-0.6938028078517043,-1.014264143669483,0.0
2019-03-07,1.0,-0.0,-0.4899399929403459,-0.0,-0.7061579437153034,-1.012835734685364,0.0
2019-03-08,1.0,-0.0,-0.4813721400378654,-0.0,-0.7027885633603953,-1.0247729679427526,0.0
2019-03-11,1.0,-0.0,-0.4808810231236274,-0.0,-0.7067885286138741,-1.0419196486242088,0.0
2019-03-12,1.0,-0.0,-0.4613291877186165,-0.0,-0.7158958414302371,-1.0615688560694392,0.0
2019-03-13,1.0,-0.0,-0.4761486398542236,-0.0,-0.7226669269816479,-1.055121697253677,0.0
2019-03-14,1.0,-0.0,-0.4825336017141744,-0.0,-0.710246087916369,-1.0537627426790468,0.0
2019-03-15,1.0,-0.0,-0.4846681624556953,-0.0,-0.7086463109290151,-1.0584008064253894,0.0
2019-03-18,1.0,-0.0,-0.490461880185536,-0.0,-0.7145097014437838,-1.0615404716796235,0.0
2019-03-19,1.0,-0.0,-0.48738558446245195,-0.0,-0.7224172435287556,-1.0709294314490994,0.0
2019-03-20,1.0,-0.0,-0.47407114363894115,-0.0,-0.7329970659018231,-1.0896713150693964,0.0
2019-03-21,1.0,-0.0,-0.4742887319295002,-0.0,-0.7211697141725526,-1.1051224503267543,0.0
2019-03-22,1.0,-0.0,-0.4711736217076892,-0.0,-0.7540635573542095,-1.0919524978438266,0.0
2019-03-25,1.0,-0.0,-0.4394774174392135,-0.0,-0.7687968064399063,-1.0908251129952822,0.0
2019-03-26,1.0,-0.0,-0.44981794107911294,-0.0,-0.7699106256206555,-1.0904336312479312,0.0
2019-03-27,1.0,-0.0,-0.44562053453294526,-0.0,-0.7722611802064039,-1.0898385816353533,0.0
2019-03-28,1.0,-0.0,-0.4406217891352624,-0.0,-0.7719333134466873,-1.1018859169401083,0.0
2019-03-29,1.0,-0.0,-0.4451041528459599,-0.0,-0.7714607934191322,-1.10040467029322,0.0
2019-04-01,1.0,-0.0,-0.44917249842459617,-0.0,-0.7717488640509436,-1.0957182183012173,0.0
2019-04-02,1.0,-0.0,-0.44957913298067004,-0.0,-0.7760255514522407,-1.1014073260804471,0.0
2019-04-03,1.0,-0.0,-0.45041088598329837,-0.0,-0.7802841268256978,-1.0963502678244668,0.0
2019-04-04,1.0,-0.0,-0.4534996165260596,-0.0,-0.7723498616159259,-1.1087065257260997,0.0
2019-04-05,1.0,-0.0,-0.44419202886446396,-0.0,-0.7731934654060736,-1.1233755387031037,0.0
2019-04-08,1.0,-0.0,-0.4406451397468861,-0.0,-0.7758039202591245,-1.1227835843323204,0.0
2019-04-09,1.0,-0.0,-0.4284612547362774,-0.0,-0.8026020185762666,-1.1220534486805485,0.0
2019-04-10,1.0,-0.0,-0.4144258781770083,-0.0,-0.8062485349763923,-1.127950976124301,0.0
2019-04-11,1.0,-0.0,-0.41471884599973285,-0.0,-0.7923400560972351,-1.1320622412181114,0.0
2019-04-12,1.0,-0.0,-0.4105642256902761,-0.0,-0.7924169667867148,-1.131686007736428,0.0
2019-04-15,1.0,-0.0,-0.40894056329557976,-0.0,-0.7997728107981691,-1.1323042998897463,0.0
2019-04-16,1.0,-0.0,-0.4126358014374059,-0.0,-0.7984623098779875,-1.1316730737088416,0.0
2019-04-17,1.0,-0.0,-0.32297024545868874,-0.0,-0.8103392147926297,-1.1221108145061527,0.0
2019-04-18,1.0,-0.0,-0.3166384805515806,-0.0,-0.7945882659034735,-1.1409847794978536,0.0
2019-04-22,1.0,-0.0,-0.3209675316208111,-0.0,-0.7975942104576869,-1.1413156865301866,0.0
2019-04-23,1.0,-0.0,-0.3196857580597842,-0.0,-0.795938325129576,-1.1441470808749228,0.0
2019-04-24,1.0,-0.0,-0.2991823305208978,-0.0,-0.7998175717496823,-1.1586474248297878,0.0
2019-04-25,1.0,-0.0,-0.29605713726641225,-0.0,-0.8056941590842382,-1.1595082020676386,0.0
2019-04-26,1.0,-0.0,-0.30509587601786187,-0.0,-0.7838192802731809,-1.1945101129498292,0.0
2019-04-29,1.0,-0.0,-0.3088549367504518,-0.0,-0.785871529489075,-1.190964350254641,0.0
2019-04-30,1.0,-0.0,-0.3003188586831465,-0.0,-0.7920515433417705,-1.1948653890404655,0.0
2019-05-01,1.0,-0.0,-0.29681641781227386,-0.0,-0.8057291324080774,-1.1863119121226073,0.0
2019-05-02,1.0,-0.0,-0.2961841108879597,-0.0,-0.8127613340796102,-1.1834524083890297,0.0
2019-05-03,1.0,-0.0,-0.2612976436819972,-0.0,-0.8639610172885654,-1.2123022495160536,0.0
2019-05-06,1.0,-0.0,-0.2390347953606186,-0.0,-0.8736501799760031,-1.2202373016931076,0.0
2019-05-07,1.0,-0.0,-0.2390782365103715,-0.0,-0.8727739611818849,-1.2230707663576337,0.0
2019-05-08,1.0,-0.0,-0.24642109808350218,-0.0,-0.866343375294782,-1.2087222240674926,0.0
2019-05-09,1.0,-0.0,-0.24461794019933555,-0.0,-0.8758803986710963,-1.2017940199335548,0.0
2019-05-10,1.0,-0.0,-0.24360041276921537,-0.0,-0.8773675976165907,-1.207815984820745,0.0
2019-05-13,1.0,-0.0,-0.24413880378313574,-0.0,-0.872818702544292,-1.2132676168909018,0.0
2019-05-14,1.0,-0.0,-0.233419551664677,-0.0,-0.8790622098421541,-1.2036079055577664,0.0
2019-05-15,1.0,-0.0,-0.24229543039319873,-0.0,-0.8867893198724761,-1.191817215727949,0.0
2019-05-16,1.0,-0.0,-0.24736318407960198,-0.0,-0.8812935323383085,-1.1881260364842454,0.0
2019-05-17,1.0,-0.0,-0.24484570364458633,-0.0,-0.8631284916201118,-1.2173782920989626,0.0
2019-05-20,1.0,-0.0,-0.23154674823779753,-0.0,-0.8705612448463891,-1.2228022343396727,0.0
2019-05-21,1.0,-0.0,-0.22918951251121528,-0.0,-0.8708337487123252,-1.2230086731133487,0.0
2019-05-22,1.0,-0.0,-0.21744622851633919,-0.0,-0.8873042784481897,-1.219607060935474,0.0
2019-05-23,1.0,-0.0,-0.2178158229117903,-0.0,-0.8743061592991372,-1.2516551862502507,0.0
2019-05-24,1.0,-0.0,-0.20705198838024644,-0.0,-0.8741861163978764,-1.257771544959765,0.0
2019-05-28,1.0,-0.0,-0.2037308950143496,-0.0,-0.8763598745244612,-1.2570246279116333,0.0
2019-05-29,1.0,-0.0,-0.22060841337304643,-0.0,-0.8977276530236604,-1.2283056122619724,0.0
2019-05-30,1.0,-0.0,-0.218311979393169,-0.0,-0.8955608336399827,-1.231358512026227,0.0
2019-05-31,1.0,-0.0,-0.2140301601631725,-0.0,-0.8959775303440665,-1.2336911091048919,0.0
2019-06-03,1.0,-0.0,-0.20146904512067157,-0.0,-0.90518904647463,-1.2782046508479166,0.0
2019-06-04,1.0,-0.0,-0.1963487459477905,-0.0,-0.8673946425524656,-1.3486094523118923,0.0
2019-06-05,1.0,-0.0,-0.20522312028798478,-0.0,-0.8637505943082253,-1.3270732866942878,0.0
2019-06-06,1.0,-0.0,-0.20687067171562104,-0.0,-0.9006925255006311,-1.303858356360659,0.0
2019-06-07,1.0,-0.0,-0.21371627146361405,-0.0,-0.8959525756336876,-1.2972540201689833,0.0
2019-06-10,1.0,-0.0,-0.21034189488008168,-0.0,-0.8915802007144071,-1.3000170096955264,0.0
2019-06-11,1.0,-0.0,-0.21080026024723486,-0.0,-0.8954559463068863,-1.3180495154607401,0.0
2019-06-12,1.0,-0.0,-0.21226754340902085,-0.0,-0.8937634850508578,-1.3187095448474262,0.0
2019-06-13,1.0,-0.0,-0.21639692771910574,-0.0,-0.8940474557673845,-1.3184405431353723,0.0
2019-06-14,1.0,-0.0,-0.21671805412812606,-0.0,-0.9039739636861939,-1.305104487838301,0.0
2019-06-17,1.0,-0.0,-0.21647083005035797,-0.0,-0.9046623959439553,-1.3045801788222398,0.0
2019-06-18,1.0,-0.0,-0.22305979098852152,-0.0,-0.9035463422991262,-1.2998115470275828,0.0
2019-06-19,1.0,-0.0,-0.22766422858705312,-0.0,-0.9064529359491421,-1.2837514525941622,0.0
2019-06-20,1.0,-0.0,-0.22657557643040135,-0.0,-0.9064730999146029,-1.2828010247651578,0.0
2019-06-21,1.0,-0.0,-0.22707214449423596,-0.0,-0.9127698149351761,-1.2809496117401569,0.0
2019-06-24,1.0,-0.0,-0.21726170081545945,-0.0,-0.9132118138833687,-1.2958267662577947,0.0
2019-06-25,1.0,-0.0,-0.21223539083373297,-0.0,-0.917380283619922,-1.2957457011714737,0.0
2019-06-26,1.0,-0.0,-0.21553756277544323,-0.0,-0.9043763451880701,-1.2964367462676367,0.0
2019-06-27,1.0,-0.0,-0.2077517788724685,-0.0,-0.9093117131910234,-1.3038108921729612,0.0
2019-06-28,1.0,-0.0,-0.2233219178082192,-0.0,-0.8976369863013699,-1.3037328767123288,0.0
2019-07-01,1.0,-0.0,-0.21320683631879986,-0.0,-0.9213275336507176,-1.2904750488063843,0.0
2019-07-02,1.0,-0.0,-0.21551724137931033,-0.0,-0.8988687474444594,-1.2929671527872428,0.0
2019-07-03,1.0,-0.0,-0.22265784808400382,-0.0,-0.890324560207282,-1.2962634665212054,0.0
2019-07-05,1.0,-0.0,-0.23702645718560839,-0.0,-0.871216758484663,-1.2924233149697342,0.0
2019-07-08,1.0,-0.0,-0.23524818360833843,-0.0,-0.8726828274597677,-1.287193590004753,0.0
2019-07-09,1.0,-0.0,-0.2395272801580274,-0.0,-0.8774606634425447,-1.2887746066344257,0.0
2019-07-10,1.0,-0.0,-0.24166354439865118,-0.0,-0.8733267481862461,-1.29115433086958,0.0
2019-07-11,1.0,-0.0,-0.24113378530303545,-0.0,-0.872006268524512,-1.2936667461588254,0.0
2019-07-12,1.0,-0.0,-0.2560934211419648,-0.0,-0.839058999253174,-1.2994772218073187,0.0
2019-07-15,1.0,-0.0,-0.2870508982035928,-0.0,-0.8243059335873707,-1.290895481763745,0.0
2019-07-16,1.0,-0.0,-0.2790230960236743,-0.0,-0.8209462906901597,-1.3014728392122183,0.0
2019-07-17,1.0,-0.0,-0.24710799063858244,-0.0,-0.7937813440320963,-1.3024740889334672,0.0
2019-07-18,1.0,-0.0,-0.24779882604055498,-0.0,-0.7842849519743864,-1.3030282817502667,0.0
2019-07-19,1.0,-0.0,-0.24918284303915683,-0.0,-0.7853712227336402,-1.3008138216263092,0.0
2019-07-22,1.0,-0.0,-0.24803846282261025,-0.0,-0.7738973656973056,-1.3168508563987846,0.0
2019-07-23,1.0,-0.0,-0.2519445835419796,-0.0,-0.7727925221165082,-1.313603738941746,0.0
2019-07-24,1.0,-0.0,-0.25025071872701743,-0.0,-0.7736511332486461,-1.3189810790934011,0.0
2019-07-25,1.0,-0.0,-0.24523069727038857,-0.0,-0.7790585012194714,-1.3167284754936353,0.0
2019-07-26,1.0,-0.0,-0.25245474584196115,-0.0,-0.7733618328768952,-1.313973682452742,0.0
2019-07-29,1.0,-0.0,-0.25373582388258836,-0.0,-0.7702801867911941,-1.3115410273515677,0.0
2019-07-30,1.0,-0.0,-0.25430732829006564,-0.0,-0.770386909721065,-1.3078614989835706,0.0
2019-07-31,1.0,-0.0,-0.2499916636099903,-0.0,-0.773483610657241,-1.3110807296008535,0.0
2019-08-01,1.0,-0.0,-0.2901724137931035,-0.0,-0.8516896551724138,-1.3064137931034483,0.0
2019-08-02,1.0,-0.0,-0.28998681562695167,-0.0,-0.8453264867115399,-1.3342585524946222,0.0
2019-08-05,1.0,-0.0,-0.2857043815862451,-0.0,-0.8479963948973931,-1.3327440377149193,0.0
2019-08-06,1.0,-0.0,-0.29050985213263675,-0.0,-0.8066796434791518,-1.3177270088447222,0.0
2019-08-07,1.0,-0.0,-0.3047531243597623,-0.0,-0.7952605340435702,-1.314553028750939,0.0
2019-08-08,1.0,-0.0,-0.31906218144750254,-0.0,-0.7858307849133537,-1.2929663608562691,0.0
2019-08-09,1.0,-0.0,-0.30896067036085956,-0.0,-0.7705771050141912,-1.2992972023246385,0.0
2019-08-12,1.0,-0.0,-0.3081909649537444,-0.0,-0.7748666351542981,-1.293267607535958,0.0
2019-08-13,1.0,-0.0,-0.3215039003649269,-0.0,-0.7523854163179216,-1.2740634102246475,0.0
2019-08-14,1.0,-0.0,-0.3289403443213666,-0.0,-0.7366542105965568,-1.2708527959428801,0.0
2019-08-15,1.0,-0.0,-0.3453711948814353,-0.0,-0.7278124072425052,-1.2248606576300254,0.0
2019-08-16,1.0,-0.0,-0.35202317848088766,-0.0,-0.7201132584861555,-1.2202614163895567,0.0
2019-08-19,1.0,-0.0,-0.35306290031203813,-0.0,-0.7171292494662506,-1.2144194449006405,0.0
2019-08-20,1.0,-0.0,-0.3527425330317039,-0.0,-0.7139110193108422,-1.2118946919773124,0.0
2019-08-21,1.0,-0.0,-0.3515775707045937,-0.0,-0.7016838319437633,-1.2163151871832598,0.0
2019-08-22,1.0,-0.0,-0.35298539167946663,-0.0,-0.6979639857511684,-1.2171312787999609,0.0
2019-08-23,1.0,-0.0,-0.35306229165304925,-0.0,-0.6980848421465456,-1.2170403294332963,0.0
2019-08-26,1.0,-0.0,-0.34615758912641514,-0.0,-0.686962727479158,-1.2107892431958998,0.0
2019-08-27,1.0,-0.0,-0.3437327890627531,-0.0,-0.683901901707325,-1.2120711439401304,0.0
2019-08-28,1.0,-0.0,-0.32660270953523046,-0.0,-0.7084656770597005,-1.2059700525053478,0.0
2019-08-29,1.0,-0.0,-0.3268545513443473,-0.0,-0.7090702947845806,-1.2034661483641076,0.0
2019-08-30,1.0,-0.0,-0.31501050250444335,-0.0,-0.7210857973824527,-1.1954435288414929,0.0
2019-09-03,1.0,-0.0,-0.31676196013825625,-0.0,-0.7252963788480796,-1.188228833543302,0.0
2019-09-04,1.0,-0.0,-0.3186770553813327,-0.0,-0.7251947883999872,-1.1891306456305972,0.0
2019-09-05,1.0,-0.0,-0.32272242510422394,-0.0,-0.7232653588856931,-1.1857285977442396,0.0
2019-09-06,1.0,-0.0,-0.3231679710238665,-0.0,-0.7181618265312723,-1.192613673112994,0.0
2019-09-09,1.0,-0.0,-0.32433306386418753,-0.0,-0.7167663702506062,-1.1925303152789004,0.0
2019-09-10,1.0,-0.0,-0.3234971620227038,-0.0,-0.7321013931888544,-1.1693756449948398,0.0
2019-09-11,1.0,-0.0,-0.3322323060642016,-0.0,-0.7543212647917135,-1.1203219703043326,0.0
2019-09-12,1.0,-0.0,-0.3115921115921116,-0.0,-0.7695045695045695,-1.1255411255411254,0.0
2019-09-13,1.0,-0.0,-0.309063511910487,-0.0,-0.7708313295501907,-1.1261581866564072,0.0
