Date,AMRX,IWF,IWM,MTUM,SPY,VLUE,VXX
2019-03-20,1.0,-0.0,-1.035780641294576,-0.0,-2.0528019178903207,-1.904764758765358,0.0
2019-03-21,1.0,-0.0,-1.0329722936987613,-0.0,-2.080186703369038,-1.870923343905212,0.0
2019-03-22,1.0,-0.0,-1.027577580558699,-0.0,-2.086306510215022,-1.8423968074334383,0.0
2019-03-25,1.0,-0.0,-0.8905791142957828,-0.0,-2.1376717960765887,-1.8451192294138377,0.0
2019-03-26,1.0,-0.0,-0.8842717761843187,-0.0,-2.13923827436229,-1.85400258610556,0.0
2019-03-27,1.0,-0.0,-0.8809425868249398,-0.0,-2.141564318034906,-1.85402832461656,0.0
2019-03-28,1.0,-0.0,-0.8822078684674105,-0.0,-2.1375807398708164,-1.8522019964768055,0.0
2019-03-29,1.0,-0.0,-0.8624301265077965,-0.0,-2.148749632244778,-1.8729037952338925,0.0
2019-04-01,1.0,-0.0,-0.869087490451848,-0.0,-2.1473647100299664,-1.85939244373935,0.0
2019-04-02,1.0,-0.0,-0.8854702854468881,-0.0,-2.16091483387927,-1.8029363593823116,0.0
2019-04-03,1.0,-0.0,-0.88715155774186,-0.0,-2.1568282970250645,-1.8121925509487,0.0
2019-04-04,1.0,-0.0,-0.8883810863069082,-0.0,-2.154567293607547,-1.816312181402707,0.0
2019-04-05,1.0,-0.0,-0.8869814858214202,-0.0,-2.163288024373096,-1.8087063510663228,0.0
2019-04-08,1.0,-0.0,-0.8717813361487478,-0.0,-2.1786615050736113,-1.815003812540325,0.0
2019-04-09,1.0,-0.0,-0.873870702804177,-0.0,-2.178282294966561,-1.8143259415698696,0.0
2019-04-10,1.0,-0.0,-0.8617357695010541,-0.0,-2.190735535254158,-1.803642539236355,0.0
2019-04-11,1.0,-0.0,-0.8371398453970484,-0.0,-2.2128718669477627,-1.806160693370813,0.0
2019-04-12,1.0,-0.0,-0.841065040173597,-0.0,-2.2181690223447306,-1.8055246026626006,0.0
2019-04-15,1.0,-0.0,-0.8505564387917328,-0.0,-2.210327975033857,-1.827356768533239,0.0
2019-04-16,1.0,-0.0,-0.8475696083058046,-0.0,-2.223100519112789,-1.8283978291647003,0.0
2019-04-17,1.0,-0.0,-0.8465993027241033,-0.0,-2.2180464456656623,-1.844472020327365,0.0
2019-04-18,1.0,-0.0,-0.9107788762961176,-0.0,-2.2793585724620207,-1.8382565710151917,0.0
2019-04-22,1.0,-0.0,-0.9061896718146719,-0.0,-2.2839647683397684,-1.8426640926640927,0.0
2019-04-23,1.0,-0.0,-0.9046842931305082,-0.0,-2.2940359773029093,-1.8378003138959313,0.0
2019-04-24,1.0,-0.0,-0.8849024801348423,-0.0,-2.2820250421382133,-1.8527570431013727,0.0
2019-04-25,1.0,-0.0,-0.8550593623817273,-0.0,-2.3043452058096787,-1.8672331706141143,0.0
2019-04-26,1.0,-0.0,-0.815009874917709,-0.0,-2.310431503979891,-1.8594170806152375,0.0
2019-04-29,1.0,-0.0,-0.8065071543074274,-0.0,-2.282906845573829,-1.8477705871875556,0.0
2019-04-30,1.0,-0.0,-0.8258496945251794,-0.0,-2.2735630820333355,-1.8321371374340116,0.0
2019-05-01,1.0,-0.0,-0.8205828239064632,-0.0,-2.284467920944863,-1.830019585732091,0.0
2019-05-02,1.0,-0.0,-0.8186995728523969,-0.0,-2.2720099667774085,-1.8418960607498815,0.0
2019-05-03,1.0,-0.0,-0.8002676285780778,-0.0,-2.2246334652082846,-1.7931114731207818,0.0
2019-05-06,1.0,-0.0,-0.7520842982862435,-0.0,-2.220182955071792,-1.8175081056044462,0.0
2019-05-07,1.0,-0.0,-0.7667437825332561,-0.0,-2.203585887796414,-1.8133603238866396,0.0
2019-05-08,1.0,-0.0,-0.7968563130018793,-0.0,-2.135258272111168,-1.7629705564098184,0.0
2019-05-09,1.0,-0.0,-0.7973142141800387,-0.0,-2.124388300899055,-1.7685216797541823,0.0
2019-05-10,1.0,-0.0,-0.8442192650470028,-0.0,-2.2994750335734344,-1.960505432792089,0.0
2019-05-13,1.0,-0.0,-0.8538793103448276,-0.0,-2.3077586206896554,-1.995935960591133,0.0
2019-05-14,1.0,-0.0,-0.8366697275788186,-0.0,-2.280808080808081,-2.0043464952555863,0.0
2019-05-15,1.0,-0.0,-0.8345464554406998,-0.0,-2.291149305767937,-1.9908251269190775,0.0
2019-05-16,1.0,-0.0,-0.8485818002830245,-0.0,-2.29557620131668,-2.0084907401710455,0.0
2019-05-17,1.0,-0.0,-0.8365988909426988,-0.0,-2.2845348120764015,-2.040295748613678,0.0
2019-05-20,1.0,-0.0,-0.821090553825487,-0.0,-2.2600598400195397,-2.025035110215546,0.0
2019-05-21,1.0,-0.0,-0.8288398194461388,-0.0,-2.2491765279980482,-2.0217762596071736,0.0
2019-05-22,1.0,-0.0,-0.8531294673379327,-0.0,-2.2886444154391197,-2.07365280626515,0.0
2019-05-23,1.0,-0.0,-0.856608944811262,-0.0,-2.285037996760932,-2.087267970599228,0.0
2019-05-24,1.0,-0.0,-0.828543050468682,-0.0,-2.2880377428766527,-2.091191259544354,0.0
2019-05-28,1.0,-0.0,-0.8221311984112208,-0.0,-2.2911313845962886,-2.0929684106001365,0.0
2019-05-29,1.0,-0.0,-0.8171478024355567,-0.0,-2.2849724918093592,-2.0794955801446497,0.0
2019-05-30,1.0,-0.0,-0.8094264833395268,-0.0,-2.2879970271274623,-2.0959990090424876,0.0
2019-05-31,1.0,-0.0,-0.8179616172908516,-0.0,-2.278926774734489,-2.1139059685733805,0.0
2019-06-03,1.0,-0.0,-0.8251049123673169,-0.0,-2.28215255492471,-2.0640582572204393,0.0
2019-06-04,1.0,-0.0,-0.824858757062147,-0.0,-2.2601353448811077,-2.123486682808717,0.0
2019-06-05,1.0,-0.0,-0.8208361388259778,-0.0,-2.287017200220359,-2.0132827324478177,0.0
2019-06-06,1.0,-0.0,-0.8524980174464711,-0.0,-2.2312572439455867,-2.016409443054963,0.0
2019-06-07,1.0,-0.0,-0.8842809364548494,-0.0,-2.1985405898449373,-1.998114928549711,0.0
2019-06-10,1.0,-0.0,-0.8916767922235724,-0.0,-2.174726609963548,-2.0089307411907655,0.0
2019-06-11,1.0,-0.0,-0.9018042179690356,-0.0,-2.1870657076679265,-2.0064000975252956,0.0
2019-06-12,1.0,-0.0,-0.9166005250625803,-0.0,-2.192014164478906,-1.9967030954270713,0.0
2019-06-13,1.0,-0.0,-0.9259937717530684,-0.0,-2.1873969591500275,-1.9927337119130486,0.0
2019-06-14,1.0,-0.0,-0.914709291684461,-0.0,-2.201024952717955,-1.9851137819535112,0.0
2019-06-17,1.0,-0.0,-0.9335215763304892,-0.0,-2.1988828187342704,-2.0059542078448223,0.0
2019-06-18,1.0,-0.0,-0.9384823182711198,-0.0,-2.1972617878192535,-2.0037450884086443,0.0
2019-06-19,1.0,-0.0,-0.9306439764936336,-0.0,-2.2054970617042113,-1.9853085210577863,0.0
2019-06-20,1.0,-0.0,-0.9322846257834583,-0.0,-2.2168489615337346,-1.9956372127319653,0.0
2019-06-21,1.0,-0.0,-0.9395931911755668,-0.0,-2.2105327843667424,-1.9950224297916792,0.0
2019-06-24,1.0,-0.0,-0.9280083754156916,-0.0,-2.2165907131420126,-2.013794802315556,0.0
2019-06-25,1.0,-0.0,-0.9568559385073147,-0.0,-2.2187577485742627,-2.0232457227870073,0.0
2019-06-26,1.0,-0.0,-0.942993315177024,-0.0,-2.14390938351077,-2.102748205001238,0.0
2019-06-27,1.0,-0.0,-0.9265301039785816,-0.0,-2.1519208019425937,-2.147873731399041,0.0
2019-06-28,1.0,-0.0,-0.9261674118231497,-0.0,-2.142573273720815,-2.140834575260805,0.0
2019-07-01,1.0,-0.0,-0.9146046511627907,-0.0,-2.158759689922481,-2.128186046511628,0.0
2019-07-02,1.0,-0.0,-0.9248558497116994,-0.0,-2.143778287556575,-2.1313782627565256,0.0
2019-07-03,1.0,-0.0,-0.9345695857107418,-0.0,-2.13123294467874,-2.136070453981642,0.0
2019-07-05,1.0,-0.0,-0.923305662247553,-0.0,-2.131210506752571,-2.140564985751456,0.0
2019-07-08,1.0,-0.0,-0.914975725133823,-0.0,-2.155483630026142,-2.153865305614341,0.0
2019-07-09,1.0,-0.0,-0.900484231437795,-0.0,-2.152719145766079,-2.154891979140799,0.0
2019-07-10,1.0,-0.0,-0.9014906832298136,-0.0,-2.1562111801242234,-2.1534782608695653,0.0
2019-07-11,1.0,-0.27713417139101143,-1.4253553528880125,-0.7185933777010928,-2.371867554021855,-2.423301289951524,0.0
2019-07-12,1.0,-0.2676780237088618,-1.4604990466716405,-0.7250269418884191,-2.3984083561303158,-2.4381994528724196,0.0
2019-07-15,1.0,-0.2807998644297577,-1.501101508218946,-0.7842738518895103,-2.4692425012709713,-2.4378071513302833,0.0
2019-07-16,1.0,-0.2937781173075291,-1.5101434513199221,-0.810287751464222,-2.465919701213819,-2.408029878618114,0.0
2019-07-17,1.0,-0.29409754847527125,-1.5162723157085505,-0.8159220978901511,-2.490988297599727,-2.424532331083967,0.0
2019-07-18,1.0,-0.30123902942694886,-1.5248666322491824,-0.8344519015659955,-2.512648425400103,-2.431078988125968,0.0
2019-07-19,1.0,-0.3141947146423345,-1.5256090212619438,-0.8365326676422484,-2.506240853920978,-2.425497116295085,0.0
2019-07-22,1.0,-0.31007751937984496,-1.5222222222222224,-0.829801894918174,-2.5080103359173127,-2.443152454780362,0.0
2019-07-23,1.0,-0.31325924011372447,-1.5214956491772207,-0.8314810028431119,-2.5071077797880585,-2.4421469802705262,0.0
2019-07-24,1.0,-0.30627051304197617,-1.524270167559164,-0.8269131110727242,-2.522629124201071,-2.4570737605804114,0.0
2019-07-25,1.0,-0.3145718232044199,-1.4931802486187846,-0.8428004143646408,-2.539796270718232,-2.4422479281767955,0.0
2019-07-26,1.0,-0.30718165359082683,-1.4828002414001207,-0.8425726355720321,-2.544788343822743,-2.4440900077592898,0.0
2019-07-29,1.0,-0.30701678863538523,-1.4653465346534653,-0.8377098579423159,-2.546190271201033,-2.4532931554024966,0.0
2019-07-30,1.0,-0.2878568385172561,-1.4554750745632723,-0.8316148274392842,-2.513336173838943,-2.4332339156369835,0.0
2019-07-31,1.0,-0.2881544111367324,-1.4806559057135535,-0.8351695277137245,-2.5083269280040996,-2.428132205995388,0.0
2019-08-01,1.0,-0.2837054712800409,-1.50366456451338,-0.8305778080790864,-2.494290097153571,-2.4099198909152886,0.0
2019-08-02,1.0,-0.26461590754588715,-1.489292997960571,-0.8396498980285519,-2.489208021753909,-2.414853840924541,0.0
2019-08-05,1.0,-0.25029766967171285,-1.4906446674604525,-0.832539547542099,-2.501445824119748,-2.429920054431026,0.0
2019-08-06,1.0,-0.20829307568438002,-1.4351046698872787,-0.7404186795491143,-2.3605475040257646,-2.307165861513688,0.0
2019-08-07,1.0,-0.18663243199871618,-1.467784642541924,-0.7117066516889994,-2.3422129503329856,-2.3154136243280106,0.0
2019-08-08,1.0,-0.18111057615150056,-1.465976568769058,-0.7067083935162896,-2.347055047343926,-2.3236238164018617,0.0
2019-08-09,1.0,-0.15670217840674192,-1.4413261249801241,-0.6886627444744793,-2.3292256320559708,-2.3343933852758783,0.0
2019-08-12,1.0,-0.15532134083524843,-1.4278468975354626,-0.7103573975750852,-2.3253031143513754,-2.3057294555828514,0.0
2019-08-13,1.0,-0.14809836324820116,-1.4106112121451728,-0.7040404839092275,-2.3306713054479324,-2.313592156242587,0.0
2019-08-14,1.0,-0.12069915754664985,-1.4236674277615935,-0.700338556019211,-2.32084087867097,-2.3078497756082195,0.0
2019-08-15,1.0,-0.09524174980813507,-1.4120491174213352,-0.6784343821949348,-2.2706062931696085,-2.2182655410590946,0.0
2019-08-16,1.0,-0.08939323761000464,-1.427049559981473,-0.6776285317276517,-2.2813802686428906,-2.244248880654624,0.0
2019-08-19,1.0,-0.09698688951928237,-1.3821973472360654,-0.6779881929004064,-2.2834470597255234,-2.2263282987042863,0.0
2019-08-20,1.0,-0.11447650846649175,-1.416090309245568,-0.7041100246442482,-2.3886636457588044,-2.3264170442801495,0.0
2019-08-21,1.0,-0.11934025850448021,-1.4085322337641741,-0.7322179050035683,-2.3696772658789946,-2.2998176195384983,0.0
2019-08-22,1.0,-0.11549117390960184,-1.411936990421911,-0.7204939444312515,-2.368875168210243,-2.298899707116283,0.0
2019-08-23,1.0,-0.11555203798971113,-1.4083102493074793,-0.7218045112781956,-2.369687376335576,-2.299168975069252,0.0
2019-08-26,1.0,-0.09518633540372672,-1.3648291925465839,-0.702251552795031,-2.34666149068323,-2.2551242236024844,0.0
2019-08-27,1.0,-0.09226121310713456,-1.359826477651251,-0.6937020683244248,-2.340770005422573,-2.2599736617863506,0.0
2019-08-28,1.0,-0.07520435967302452,-1.3805371739976642,-0.68283378746594,-2.3612300506033477,-2.2852471778902297,0.0
2019-08-29,1.0,-0.07527635061497742,-1.3753697649073642,-0.6828584773470342,-2.364315740308267,-2.286626187139966,0.0
2019-08-30,1.0,-0.06098794243485025,-1.3755737067288991,-0.6789576040451186,-2.371995332555426,-2.2916374951380787,0.0
2019-09-03,1.0,-0.07261960417640642,-1.3839800529842605,-0.6896524855851643,-2.3688639551192145,-2.2766090073242946,0.0
2019-09-04,1.0,-0.06666146280540161,-1.358051674342362,-0.7015065178362345,-2.3825618609007884,-2.2970103817032235,0.0
2019-09-05,1.0,-0.06396207352141135,-1.366519002098391,-0.6961995803217533,-2.373979948705992,-2.2710810600761637,0.0
2019-09-06,1.0,-0.056209352740786624,-1.3537472901827192,-0.7071848869619077,-2.379296995973986,-2.245896562403221,0.0
2019-09-09,1.0,-0.04532312260686098,-1.340235992810815,-0.7185277799484254,-2.4175197311869967,-2.29280300070329,0.0
2019-09-10,1.0,-0.052960474925792846,-1.3297922199656305,-0.7332448054991407,-2.4199343852523048,-2.2753476019371974,0.0
2019-09-11,1.0,-0.027466774063632703,-1.4322190898107128,-0.6696737817156666,-2.4924687877567457,-2.432863471606927,0.0
2019-09-12,1.0,-0.03757155526888656,-1.3868418930903814,-0.6894299766185601,-2.508022252680803,-2.4406192050310405,0.0
2019-09-13,1.0,-0.040241935483870964,-1.3841129032258066,-0.6914516129032258,-2.5093548387096773,-2.4393548387096775,0.0
2019-09-16,1.0,-0.04119306731156792,-1.3833131801692866,-0.6880290205562273,-2.509552599758162,-2.4391777509068926,0.0
2019-09-17,1.0,-0.041145623235175476,-1.353771682129891,-0.6960871319080274,-2.5210165389269865,-2.45582896329165,0.0
2019-09-18,1.0,-0.032516379519534094,-1.3685189678880532,-0.6835719485561756,-2.5308582059370703,-2.4731861198738168,0.0
2019-09-19,1.0,-0.028617754357519256,-1.370490474260235,-0.6947709768950142,-2.5359546007296307,-2.4771787596270776,0.0
2019-09-20,1.0,-0.04745266921264321,-1.3890468838872185,-0.7132526204599009,-2.517266596246039,-2.458357032583083,0.0
2019-09-23,1.0,-0.025473011712670978,-1.4120730608567449,-0.7444508149725612,-2.5228110410353017,-2.485871078712425,0.0
2019-09-24,1.0,-0.025378632828489563,-1.411788784281621,-0.7383544821940238,-2.523454768726975,-2.487760949652067,0.0
2019-09-25,1.0,-0.020536737031582392,-1.3909343806251024,-0.7512682048764523,-2.5360824742268044,-2.4831451480936018,0.0
2019-09-26,1.0,-0.07983367983367982,-1.3498544698544699,-0.9103534303534304,-2.544698544698545,-2.4313513513513514,0.0
2019-09-27,1.0,-0.04846553748113366,-1.342193526748281,-0.9275532450109005,-2.5922354519537145,-2.474593325507295,0.0
2019-09-30,1.0,-0.07500631366276622,-1.2863035609058,-0.9690209613603838,-2.6003030558127787,-2.4874989477228717,0.0
2019-10-01,1.0,-0.056429548563611494,-1.296939124487004,-1.0093194254445965,-2.6609097127222983,-2.5263337893296858,0.0
2019-10-02,1.0,-0.0943331621297723,-1.3268275980140387,-1.0704502653655197,-2.62557781201849,-2.442903612395138,0.0
2019-10-03,1.0,-0.07780709968502597,-1.3989103600919384,-1.0501404613943985,-2.5996424619051672,-2.386226270537158,0.0
2019-10-04,1.0,-0.09773856433099196,-1.40945691279767,-1.0889155388041805,-2.5919993147164644,-2.37793387013877,0.0
2019-10-07,1.0,-0.07513218488828245,-1.4297288077775883,-1.0969640115981578,-2.5657513218488828,-2.3603957018591166,0.0
2019-10-08,1.0,-0.06887451047164993,-1.431210624893581,-1.0786650774731825,-2.572790737272263,-2.3619955729610083,0.0
2019-10-09,1.0,-0.053639200472294854,-1.439234207641056,-1.065362233279919,-2.5519102639790843,-2.3236906468752636,0.0
2019-10-10,1.0,-0.09881526985519964,-1.5342694164107067,-1.1727073277753401,-2.5751645458534442,-2.3947345326897764,0.0
2019-10-11,1.0,-0.11720344246295802,-1.5483985449383373,-1.2482477153757432,-2.551326412918108,-2.4072398190045248,0.0
2019-10-14,1.0,-0.18322673633006037,-1.4783352851094498,-1.3494279794613098,-2.626610215295919,-2.3705972434915776,0.0
2019-10-15,1.0,-0.20454545454545453,-1.4755591630591631,-1.3640873015873014,-2.621663059163059,-2.352994227994228,0.0
2019-10-16,1.0,-0.18314718968491783,-1.512666848270226,-1.3809134659039315,-2.6361572686824664,-2.367293198946699,0.0
2019-10-17,1.0,-0.21501457725947523,-1.4767674927113703,-1.419369533527697,-2.6307397959183674,-2.368804664723032,0.0
2019-10-18,1.0,-0.2120906338867994,-1.5181176038895514,-1.4470232088799193,-2.6239794514264747,-2.372259425740758,0.0
2019-10-21,1.0,-0.21223252823950775,-1.5034438424097714,-1.4495362292221508,-2.6245752594361282,-2.393700064285058,0.0
2019-10-22,1.0,-0.19422812643151627,-1.4734768666972058,-1.46156665139716,-2.627301878149336,-2.4050389372423275,0.0
2019-10-23,1.0,-0.185812356979405,-1.4807322654462243,-1.4452173913043478,-2.619496567505721,-2.4219679633867277,0.0
2019-10-24,1.0,-0.2338326974969759,-1.4788313017586303,-1.5172606308737324,-2.645761607890574,-2.4292360658788503,0.0
2019-10-25,1.0,-0.23211461531305236,-1.4813471020560052,-1.5109312494185505,-2.646571774118523,-2.4322262536049863,0.0
2019-10-28,1.0,-0.21050141911069062,-1.5183538315988647,-1.5535477767265846,-2.667549668874172,-2.5107852412488176,0.0
2019-10-29,1.0,-0.24055608820709493,-1.5047938638542666,-1.6680728667305849,-2.671907957813998,-2.5023969319271333,0.0
2019-10-30,1.0,-0.22059107591269075,-1.5279119180992855,-1.696059493915395,-2.6963492370098514,-2.517191423604404,0.0
2019-10-31,1.0,-0.21093597976259976,-1.5436855419342284,-1.7050982681455535,-2.7058766296944934,-2.5640202374002725,0.0
2019-11-01,1.0,-0.21146918508421772,-1.5630415733618928,-1.7228118002141954,-2.699055593418363,-2.5397721740823678,0.0
2019-11-04,1.0,-0.1893450635386119,-1.5698924731182795,-1.7296187683284456,-2.7230694037145646,-2.563343108504399,0.0
2019-11-05,1.0,-0.2929203539823009,-1.5798426745329401,-1.8885939036381514,-2.6352015732546707,-2.4363815142576204,0.0
2019-11-06,1.0,-0.27419992097984985,-1.5744764915053338,-1.882161201106282,-2.636606084551561,-2.5100750691426317,0.0
2019-11-07,1.0,-0.2899782360866411,-1.692817908591564,-1.9837288838221576,-2.7836045186029637,-2.6137423567209033,0.0
2019-11-08,1.0,-0.2909469302809573,-1.681165452653486,-2.008532778355879,-2.801977107180021,-2.623100936524454,0.0
2019-11-11,1.0,-0.30050346129641287,-1.658275645059786,-2.080344031885882,-2.8084749318229494,-2.6411789385357665,0.0
2019-11-12,1.0,-0.30085989932885904,-1.644609899328859,-2.081585570469799,-2.813758389261745,-2.645763422818792,0.0
2019-11-13,1.0,-0.3727155450440765,-1.6628682003870137,-2.2473661578155237,-2.822296280369813,-2.645237583315416,0.0
2019-11-14,1.0,-0.37233354880413705,-1.6570782159017454,-2.2741865977160094,-2.8246067657832366,-2.64522732169791,0.0
2019-11-15,1.0,-0.37155080213903746,-1.6411764705882352,-2.2797860962566845,-2.780427807486631,-2.622245989304813,0.0
2019-11-18,1.0,-0.39046391752577325,-1.6364905498281788,-2.29639175257732,-2.7935996563573884,-2.6218857388316152,0.0
2019-11-19,1.0,-0.4468131868131868,-1.7896703296703298,-2.277912087912088,-2.8018681318681318,-2.6727472527472527,0.0
2019-11-20,1.0,-0.4497501388117712,-1.8279844530816214,-2.343031649083842,-2.831315935591338,-2.652859522487507,0.0
2019-11-21,1.0,-0.5444619540747412,-1.7738631247185952,-2.4422557406573615,-2.8041422782530394,-2.6914678072940115,0.0
2019-11-22,1.0,-0.5507816893487797,-1.7658306152288832,-2.4395456079181193,-2.8042964795860983,-2.686761894050163,0.0
2019-11-25,1.0,-0.5479914481827388,-1.7664003600765164,-2.440756160684145,-2.8066839203330707,-2.6905592438393158,0.0
2019-11-26,1.0,-0.534345137717819,-1.764362001124227,-2.442608206857785,-2.8034851039910063,-2.6974704890387855,0.0
2019-11-27,1.0,-0.5221450529431857,-1.7954002049413638,-2.4474553113970168,-2.8485711032676764,-2.772059660708186,0.0
2019-11-29,1.0,-0.5724353049907578,-1.7975970425138632,-2.5433225508317934,-2.9086182994454712,-2.730707024029575,0.0
2019-12-02,1.0,-0.6406155337453047,-1.8421180176905365,-2.794498970071489,-3.0466497031382525,-2.7929237852901974,0.0
2019-12-03,1.0,-0.6265938069216758,-1.837279902853673,-2.7850637522768666,-3.0666666666666664,-2.827686703096539,0.0
2019-12-04,1.0,-0.666046626984127,-1.9258432539682537,-2.883060515873016,-3.100446428571429,-2.825272817460317,0.0
2019-12-05,1.0,-0.7021919879062736,-1.918493323255228,-2.962585034013605,-3.114638447971781,-2.899596875787352,0.0
2019-12-06,1.0,-0.8153446033810144,-2.01924577373212,-3.0685305591677507,-3.20962288686606,-2.891157347204161,0.0
2019-12-09,1.0,-0.7862014690451207,-1.9043809024134315,-3.1884837355718783,-3.2913168940188875,-2.9460912906610703,0.0
2019-12-10,1.0,-1.1138998972552474,-1.9828269484808454,-3.8460296492000587,-3.7189197123146926,-3.016145603992368,0.0
2019-12-11,1.0,-1.126135364781717,-1.9551714034573688,-3.846469381775564,-3.704512159390565,-3.0177263404629358,0.0
