Date,CHA,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-10-19,1.0,-0.20714640488503228,-0.5941508166067725,-0.0,-0.5755689952376779,-0.5448038098577146,0.0
2018-10-22,1.0,-0.21019052099259086,-0.6106962248618135,-0.0,-0.5747677290368106,-0.544484299658944,0.0
2018-10-23,1.0,-0.21686888915066557,-0.6129108257745318,-0.0,-0.5716809989398045,-0.5435563670632584,0.0
2018-10-24,1.0,-0.2153963953351396,-0.6081693956885381,-0.0,-0.5738897396630934,-0.5475615502414891,0.0
2018-10-25,1.0,-0.2023141452126121,-0.5876771767428406,-0.0,-0.5698004049754122,-0.5328608620190918,0.0
2018-10-26,1.0,-0.20250823556608682,-0.5861989250419003,-0.0,-0.5691209616829451,-0.5318441888689822,0.0
2018-10-29,1.0,-0.1928102693990329,-0.5880439788164862,-0.0,-0.5645579092792999,-0.5328114206769514,0.0
2018-10-30,1.0,-0.23552157742487748,-0.6108093748155144,-0.0,-0.5847157447310939,-0.5207214121258634,0.0
2018-10-31,1.0,-0.24289155210903535,-0.5890318411467512,-0.0,-0.5869463047820467,-0.5185054635178005,0.0
2018-11-01,1.0,-0.253354962394927,-0.5846630290517623,-0.0,-0.59032591063265,-0.5210735879663766,0.0
2018-11-02,1.0,-0.2563508360222939,-0.5671751246699912,-0.0,-0.5931651510706952,-0.5167497799941332,0.0
2018-11-05,1.0,-0.2560199442733539,-0.568030503006306,-0.0,-0.5931074937674147,-0.5158527643349465,0.0
2018-11-06,1.0,-0.25475463723878844,-0.5671812632073256,-0.0,-0.5947992486499178,-0.5182261094153557,0.0
2018-11-07,1.0,-0.2557318185831592,-0.5691202872531418,-0.0,-0.5979927598081054,-0.5203225711510727,0.0
2018-11-08,1.0,-0.2310498817897901,-0.5707947812381425,-0.0,-0.590292168938443,-0.5266337818510843,0.0
2018-11-09,1.0,-0.23022128802475622,-0.5710282010860045,-0.0,-0.5915513516669586,-0.5265662404390729,0.0
2018-11-12,1.0,-0.22969114219114217,-0.5668706293706294,-0.0,-0.5920454545454545,-0.5251748251748252,0.0
2018-11-13,1.0,-0.2032426172553561,-0.5656050955414014,-0.0,-0.6006948465547192,-0.5256514186450493,0.0
2018-11-14,1.0,-0.2074602943319248,-0.5693428529797464,-0.0,-0.6076934285297975,-0.5296517557919277,0.0
2018-11-15,1.0,-0.2080997798972854,-0.5815994130594278,-0.0,-0.6253264856933235,-0.5196771826852531,0.0
2018-11-16,1.0,-0.2129475930756462,-0.5965437514820964,-0.0,-0.6333590230021342,-0.5213421863884278,0.0
2018-11-19,1.0,-0.21966881707643368,-0.5976157207836609,-0.0,-0.6328745131848857,-0.5227576775574516,0.0
2018-11-20,1.0,-0.17569086928220606,-0.5908633646961359,-0.0,-0.6424344635777265,-0.549795845908042,0.0
2018-11-21,1.0,-0.1790795224546068,-0.5844357748379337,-0.0,-0.6393476284063242,-0.5304625854331055,0.0
2018-11-23,1.0,-0.18008437335208297,-0.575613757543798,-0.0,-0.6427315872736861,-0.5312005624890139,0.0
2018-11-26,1.0,-0.17898501861678737,-0.5832771409305462,-0.0,-0.6407106628749011,-0.5287753965229118,0.0
2018-11-27,1.0,-0.17425193402423003,-0.5831557436870529,-0.0,-0.63701649394249,-0.5248576850094876,0.0
2018-11-28,1.0,-0.17498686284813453,-0.5812459858702633,-0.0,-0.637706545220996,-0.5253984936065861,0.0
2018-11-29,1.0,-0.1534684918847109,-0.5710737596026108,-0.0,-0.6345809507306648,-0.5288511523132906,0.0
2018-11-30,1.0,-0.15331754922908125,-0.5711150892186869,-0.0,-0.6350407114396258,-0.5278627937864526,0.0
2018-12-03,1.0,-0.1524166786899437,-0.5710864233155388,-0.0,-0.6346558938104169,-0.5273986437743471,0.0
2018-12-04,1.0,-0.14185194797704528,-0.5797791043054474,-0.0,-0.6336476627159212,-0.5284770885601408,0.0
2018-12-06,1.0,-0.13785742374023932,-0.5241840346047975,-0.0,-0.6406381663951464,-0.5061794281220157,0.0
2018-12-07,1.0,-0.12893578602866493,-0.5293420607154949,-0.0,-0.6464281683782869,-0.5166177632321408,0.0
2018-12-10,1.0,-0.11659996081614375,-0.5286741862352711,-0.0,-0.6458059279576814,-0.5077947885471186,0.0
2018-12-11,1.0,-0.11272299549108018,-0.5305962416332932,-0.0,-0.6449435684879715,-0.5122805052230655,0.0
2018-12-12,1.0,-0.11422087745839637,-0.5305653611251191,-0.0,-0.6457387796268281,-0.5110662856502494,0.0
2018-12-13,1.0,-0.11455064993276558,-0.5303675481846705,-0.0,-0.6455345136709996,-0.5109536082474226,0.0
2018-12-14,1.0,-0.11642819141489093,-0.5257749278974043,-0.0,-0.6472993027748999,-0.5106263825497718,0.0
2018-12-17,1.0,-0.10884429683793363,-0.5244899667885351,-0.0,-0.6413440875219781,-0.5162289637464765,0.0
2018-12-18,1.0,-0.09709087883746081,-0.5146010704678443,-0.0,-0.6407276962755484,-0.5208131118444771,0.0
2018-12-19,1.0,-0.09414016980189778,-0.5158426280450585,-0.0,-0.6426946340380667,-0.5218633816103435,0.0
2018-12-20,1.0,-0.09173576561636262,-0.5032891100055279,-0.0,-0.6511055831951355,-0.5178551686014372,0.0
2018-12-21,1.0,-0.0870894864447873,-0.5074663874807142,-0.0,-0.6602104915142165,-0.5003306149437955,0.0
2018-12-24,1.0,-0.07789041095890412,-0.4968219178082192,-0.0,-0.6575616438356164,-0.5074794520547945,0.0
2018-12-26,1.0,-0.07928749864233735,-0.5044802867383513,-0.0,-0.6366080156402737,-0.4949766482024547,0.0
2018-12-27,1.0,-0.049445216798258265,-0.48031372137554756,-0.0,-0.5897227395535503,-0.5035805156991843,0.0
2018-12-28,1.0,-0.045983640939597316,-0.48406040268456374,-0.0,-0.589765100671141,-0.5018351510067114,0.0
2018-12-31,1.0,-0.045570151288707096,-0.4851202181494008,-0.0,-0.5896326594824195,-0.5016387424945593,0.0
2019-01-02,1.0,-0.042728773152393186,-0.4850540986612874,-0.0,-0.5884834036310288,-0.5034974195069556,0.0
2019-01-03,1.0,-0.04912152077714644,-0.48288863868450677,-0.0,-0.593150218637899,-0.49323138959440704,0.0
2019-01-04,1.0,-0.03874047792966712,-0.4851560054262757,-0.0,-0.5895596368569341,-0.49533027235729943,0.0
2019-01-07,1.0,-0.027804853024162524,-0.4663468937567332,-0.0,-0.5880572513209871,-0.4828143436105269,0.0
2019-01-08,1.0,-0.029096870037395625,-0.4613749295630347,-0.0,-0.5897238870959479,-0.48117412017826955,0.0
2019-01-09,1.0,-0.027751489884134336,-0.455124434099803,-0.0,-0.5897639205054097,-0.4851011586566744,0.0
2019-01-10,1.0,-0.029166453461597505,-0.45169625953026665,-0.0,-0.5938187586348054,-0.4837793583380239,0.0
2019-01-11,1.0,-0.03133005430884312,-0.4410544113126345,-0.0,-0.5961164053694026,-0.49321139461010355,0.0
2019-01-14,1.0,-0.032757914148140554,-0.44037496158180517,-0.0,-0.5927415223850016,-0.4953129802274357,0.0
2019-01-15,1.0,-0.032246469833119386,-0.442387676508344,-0.0,-0.592811296534018,-0.4999486521181001,0.0
2019-01-16,1.0,-0.036307374935533786,-0.449484270242393,-0.0,-0.5985301701908201,-0.4943527591542032,0.0
2019-01-17,1.0,-0.03442327497425334,-0.4509526261585994,-0.0,-0.5976828012358394,-0.4916323377960865,0.0
2019-01-18,1.0,-0.0362008563643441,-0.4487868171791877,-0.0,-0.601531075645517,-0.508524717789023,0.0
2019-01-22,1.0,-0.0,-0.4246625510097311,-0.0,-0.7136392173276133,-0.477581877158104,0.0
2019-01-23,1.0,-0.0,-0.4150376332845495,-0.0,-0.7199979092619696,-0.4784131298348317,0.0
2019-01-24,1.0,-0.0,-0.42298314712107815,-0.0,-0.7560753422822388,-0.5002545347372933,0.0
2019-01-25,1.0,-0.0,-0.35770049680624555,-0.0,-0.8925042310422011,-0.47949991810886067,0.0
2019-01-28,1.0,-0.0,-0.32506767731456415,-0.0,-0.9219545208446128,-0.4600703844071467,0.0
2019-01-29,1.0,-0.0,-0.31101400499402887,-0.0,-0.9230810986863534,-0.4800781674085333,0.0
2019-01-30,1.0,-0.0,-0.30508565887296624,-0.0,-0.907768559422476,-0.48082103221635597,0.0
2019-01-31,1.0,-0.0,-0.3120177000701527,-0.0,-0.8652528195995899,-0.5209109060493228,0.0
2019-02-01,1.0,-0.0,-0.31029542935913723,-0.0,-0.8709895396924076,-0.52160986025894,0.0
2019-02-04,1.0,-0.0,-0.3152992147305713,-0.0,-0.8802328730029786,-0.5122935282967777,0.0
2019-02-05,1.0,-0.0,-0.29758283541553504,-0.0,-0.8715100488864747,-0.5468223791417707,0.0
2019-02-06,1.0,-0.0,-0.2913937878746705,-0.0,-0.8752955243349004,-0.5507486616484144,0.0
2019-02-07,1.0,-0.0,-0.2887169042769857,-0.0,-0.8799728445349626,-0.5468839103869654,0.0
2019-02-08,1.0,-0.0,-0.28817800990152875,-0.0,-0.8881997715031825,-0.5438224253305043,0.0
2019-02-11,1.0,-0.0,-0.2781944596518121,-0.0,-0.9159914595423191,-0.5431402605934523,0.0
2019-02-12,1.0,-0.0,-0.26918743645406834,-0.0,-0.9293231843038113,-0.5494490395977026,0.0
2019-02-13,1.0,-0.0,-0.27583363114055587,-0.0,-0.9257772768507574,-0.5473513483794706,0.0
2019-02-14,1.0,-0.0,-0.2527539440907833,-0.0,-0.9403265983946858,-0.5747024633268751,0.0
2019-02-15,1.0,-0.0,-0.26923290100875735,-0.0,-0.9334608136570226,-0.5686176698813878,0.0
2019-02-19,1.0,-0.0,-0.2446864668129914,-0.0,-0.9644375295196287,-0.5691662267663156,0.0
2019-02-20,1.0,-0.0,-0.24573302941012956,-0.0,-0.9691999777617168,-0.5648523933952299,0.0
2019-02-21,1.0,-0.0,-0.2487278591886105,-0.0,-0.9686066234741261,-0.5633011706476101,0.0
2019-02-22,1.0,-0.0,-0.24551747143691102,-0.0,-0.9747866455397104,-0.5595585578072443,0.0
2019-02-25,1.0,-0.0,-0.24436006254188075,-0.0,-0.9837502792048247,-0.5639379048469958,0.0
2019-02-26,1.0,-0.0,-0.25240579063345514,-0.0,-0.9776017405372236,-0.559314942400491,0.0
2019-02-27,1.0,-0.0,-0.2539209404685628,-0.0,-0.9691339109117753,-0.5626932612753155,0.0
2019-02-28,1.0,-0.0,-0.252195489141041,-0.0,-0.9667122027377401,-0.5690429061306421,0.0
2019-03-01,1.0,-0.0,-0.2515428220379213,-0.0,-0.9636424562285332,-0.5772807237999498,0.0
2019-03-04,1.0,-0.0,-0.25280585180635434,-0.0,-0.9792283209559439,-0.5598581718688928,0.0
2019-03-05,1.0,-0.0,-0.2511388725860093,-0.0,-0.9825885246359799,-0.5610799027416785,0.0
2019-03-06,1.0,-0.0,-0.24862990716922043,-0.0,-0.9908287663572307,-0.5566771054691868,0.0
2019-03-07,1.0,-0.0,-0.2861225875827721,-0.0,-0.9671458486614976,-0.5765464938593016,0.0
2019-03-08,1.0,-0.0,-0.27363112804790696,-0.0,-1.0111171599667632,-0.5804704736253975,0.0
2019-03-11,1.0,-0.0,-0.2751046327031318,-0.0,-1.0107086159618994,-0.600606148073315,0.0
2019-03-12,1.0,-0.0,-0.2545582252919313,-0.0,-1.0314612660598788,-0.6406099095671516,0.0
2019-03-13,1.0,-0.0,-0.2712711241734019,-0.0,-1.032681851579721,-0.6350624540778839,0.0
2019-03-14,1.0,-0.0,-0.2675813749817545,-0.0,-1.03138227995913,-0.6202890089038097,0.0
2019-03-15,1.0,-0.0,-0.26057762791379563,-0.0,-1.0458583785368714,-0.6256853833748717,0.0
2019-03-18,1.0,-0.0,-0.27232670925005914,-0.0,-1.0503312041637094,-0.6345221197066477,0.0
2019-03-19,1.0,-0.0,-0.27233450714645047,-0.0,-1.0506317876483295,-0.6362264374278697,0.0
2019-03-20,1.0,-0.0,-0.2660760472099176,-0.0,-1.0521152302524006,-0.6547254511401136,0.0
2019-03-21,1.0,-0.0,-0.26768307180218737,-0.0,-1.0694543509272467,-0.6348074179743224,0.0
2019-03-22,1.0,-0.0,-0.2640713366647715,-0.0,-1.0987761453065623,-0.629462281935426,0.0
2019-03-25,1.0,-0.0,-0.23896698267407648,-0.0,-1.105144283633986,-0.6277452524592112,0.0
2019-03-26,1.0,-0.0,-0.26207103251910685,-0.0,-1.1122733403266896,-0.6228083320845197,0.0
2019-03-27,1.0,-0.0,-0.2539634968681631,-0.0,-1.1184403752210268,-0.6245991548535978,0.0
2019-03-28,1.0,-0.0,-0.25308142150247415,-0.0,-1.116569200779727,-0.6292997450892187,0.0
2019-03-29,1.0,-0.0,-0.24471788715486195,-0.0,-1.1191476590636256,-0.6373349339735894,0.0
2019-04-01,1.0,-0.0,-0.255524861878453,-0.0,-1.1170429978380976,-0.6300744655296661,0.0
2019-04-02,1.0,-0.0,-0.2676731368320153,-0.0,-1.130990893841361,-0.596782890007189,0.0
2019-04-03,1.0,-0.0,-0.26734956719681313,-0.0,-1.1337047353760445,-0.5941234612274239,0.0
2019-04-04,1.0,-0.0,-0.2597969818368023,-0.0,-1.1562095243832646,-0.5961324136269165,0.0
2019-04-05,1.0,-0.0,-0.25315233785822017,-0.0,-1.160180995475113,-0.6032579185520361,0.0
2019-04-08,1.0,-0.0,-0.2485678104082494,-0.0,-1.163360067539046,-0.603177953325695,0.0
2019-04-09,1.0,-0.0,-0.24200594624112612,-0.0,-1.1990473879012196,-0.5927431587889084,0.0
2019-04-10,1.0,-0.0,-0.22800266634347352,-0.0,-1.208065689007393,-0.5938371106532542,0.0
2019-04-11,1.0,-0.0,-0.22160572433448547,-0.0,-1.220696137287005,-0.5896549633133223,0.0
2019-04-12,1.0,-0.0,-0.22861035422343323,-0.0,-1.215046927036028,-0.5838934302149561,0.0
2019-04-15,1.0,-0.0,-0.2304314912944739,-0.0,-1.20890234670704,-0.5886752460257381,0.0
2019-04-16,1.0,-0.0,-0.2292563185647615,-0.0,-1.2132856536759804,-0.587944723922662,0.0
2019-04-17,1.0,-0.0,-0.22292974316989597,-0.0,-1.2218987840747142,-0.5874344279693138,0.0
2019-04-18,1.0,-0.0,-0.23160514813016028,-0.0,-1.2184616318601262,-0.5853569694026226,0.0
2019-04-22,1.0,-0.0,-0.2420108048713488,-0.0,-1.2213167292372493,-0.5888960107438269,0.0
2019-04-23,1.0,-0.0,-0.24583639480773942,-0.0,-1.2161707078128827,-0.5994673034533432,0.0
2019-04-24,1.0,-0.0,-0.2338408854644408,-0.0,-1.2155873540023237,-0.6081147190118021,0.0
2019-04-25,1.0,-0.0,-0.21790504250682868,-0.0,-1.2300279286744622,-0.6211214436976338,0.0
2019-04-26,1.0,-0.0,-0.20464958947077094,-0.0,-1.255758172145515,-0.6147175497401519,0.0
2019-04-29,1.0,-0.0,-0.202113606340819,-0.0,-1.2545543915701514,-0.6154342416515621,0.0
2019-04-30,1.0,-0.0,-0.19815469783176995,-0.0,-1.2637859449484854,-0.6135322159003537,0.0
2019-05-01,1.0,-0.0,-0.19869546489446804,-0.0,-1.2626299920004924,-0.6154082825672267,0.0
2019-05-02,1.0,-0.0,-0.19675861856874863,-0.0,-1.259741058523234,-0.6188147738106221,0.0
2019-05-03,1.0,-0.0,-0.20399889431493598,-0.0,-1.2517890598605608,-0.61559015940293,0.0
2019-05-06,1.0,-0.0,-0.18459462774438853,-0.0,-1.2593830491843494,-0.6223782656690788,0.0
2019-05-07,1.0,-0.0,-0.18311457311089305,-0.0,-1.2593228655544653,-0.6242946516192346,0.0
2019-05-08,1.0,-0.0,-0.19479331788806242,-0.0,-1.2220765760273138,-0.6315388367272283,0.0
2019-05-09,1.0,-0.0,-0.1953294106886985,-0.0,-1.2231639279290265,-0.6301942013962989,0.0
2019-05-10,1.0,-0.0,-0.19761577258138469,-0.0,-1.2337154210606756,-0.6253706250955219,0.0
2019-05-13,1.0,-0.0,-0.19814990657640824,-0.0,-1.230067081201948,-0.6348515943271971,0.0
2019-05-14,1.0,-0.0,-0.18128920810982818,-0.0,-1.220292753886717,-0.6289965754462528,0.0
2019-05-15,1.0,-0.0,-0.19102591366163382,-0.0,-1.227177446304341,-0.6197405595892699,0.0
2019-05-16,1.0,-0.0,-0.19878332980236676,-0.0,-1.2135831239974577,-0.6141763263823734,0.0
2019-05-17,1.0,-0.0,-0.1956627236882014,-0.0,-1.1983924780103126,-0.6390354868061874,0.0
2019-05-20,1.0,-0.0,-0.18877350207393506,-0.0,-1.200490478064731,-0.6383481183202641,0.0
2019-05-21,1.0,-0.0,-0.1914983673962994,-0.006560648204135929,-1.1887471278268231,-0.6365340428104971,0.0
2019-05-22,1.0,-0.0,-0.18311433318229875,-0.015435734783265367,-1.1890046820721947,-0.6331369883703368,0.0
2019-05-23,1.0,-0.0,-0.17753568518574403,-0.0254096629145668,-1.1950086006578748,-0.6198509219301687,0.0
2019-05-24,1.0,-0.0,-0.1664360069799627,-0.029995787953547143,-1.1960105902882243,-0.6161622239605271,0.0
2019-05-28,1.0,-0.0,-0.1741617000782614,-0.02432123291794594,-1.1947203660225152,-0.6168502799349829,0.0
2019-05-29,1.0,-0.0,-0.17779113448534936,-0.024222389181066867,-1.1957325319308791,-0.6075131480090158,0.0
2019-05-30,1.0,-0.0,-0.1743166115950736,-0.024181435866626615,-1.193902072694503,-0.6114749173926104,0.0
2019-05-31,1.0,-0.0,-0.17222405965302623,-0.0317808713430951,-1.1980215881415557,-0.604678432905379,0.0
2019-06-03,1.0,-0.0,-0.1826822174916799,-0.06167361256858454,-1.2028003477948013,-0.5511048481395977,0.0
2019-06-04,1.0,-0.0,-0.18934607128820632,-0.04108595096290474,-1.1850832905039757,-0.6077334703872782,0.0
2019-06-05,1.0,-0.0,-0.1917996123453109,-0.05925152825406292,-1.1917697927538393,-0.5391083942149993,0.0
2019-06-06,1.0,-0.0,-0.20727772466539196,-0.03399856596558317,-1.179881692160612,-0.5664137189292543,0.0
2019-06-07,1.0,-0.0,-0.2125335720680394,-0.03628767532079976,-1.1694419576245896,-0.5659206207102357,0.0
2019-06-10,1.0,-0.0,-0.21338662530573288,-0.037940702738173356,-1.1653940225496628,-0.5660681262303884,0.0
2019-06-11,1.0,-0.0,-0.21035453347706315,-0.07081686429512517,-1.1594502335609056,-0.5537489519702959,0.0
2019-06-12,1.0,-0.0,-0.20579710144927535,-0.0704616763783057,-1.158523830868071,-0.5534438966083969,0.0
2019-06-13,1.0,-0.0,-0.20974018199233715,-0.07480244252873564,-1.1509219348659006,-0.5578603927203065,0.0
2019-06-14,1.0,-0.0,-0.21096142980343177,-0.061765842923840956,-1.137984357807714,-0.5630594462782883,0.0
2019-06-17,1.0,-0.0,-0.2164487984992407,-0.06175743679838013,-1.1342643599440192,-0.5652264538605841,0.0
2019-06-18,1.0,-0.0,-0.22132342007434944,-0.06557620817843866,-1.1239851301115242,-0.5631226765799257,0.0
2019-06-19,1.0,-0.0,-0.21582284132511834,-0.06875613894097687,-1.1232848170967646,-0.5685924338482603,0.0
2019-06-20,1.0,-0.0,-0.2189410887397465,-0.06004474272930648,-1.1313348247576436,-0.5725279642058165,0.0
2019-06-21,1.0,-0.0,-0.22201665124884362,-0.06150219330965951,-1.128793530482528,-0.5717823998090179,0.0
2019-06-24,1.0,-0.0,-0.2158615329427239,-0.06400215233767786,-1.1263900514169558,-0.5831041492287458,0.0
2019-06-25,1.0,-0.0,-0.21441177350363433,-0.06242708863031318,-1.1287427836439234,-0.5856540336813137,0.0
2019-06-26,1.0,-0.0,-0.2161960479971345,-0.0622649394066026,-1.1202614769267507,-0.5862038087278372,0.0
2019-06-27,1.0,-0.0,-0.20183843343912808,-0.06745912928917899,-1.1164740403616982,-0.6084196658482544,0.0
2019-06-28,1.0,-0.0,-0.1843082081063282,-0.07244207627372327,-1.1275818715200863,-0.6091121355445129,0.0
2019-07-01,1.0,-0.0,-0.17647938730329685,-0.07652725423323162,-1.1396218512535152,-0.5990247113025788,0.0
2019-07-02,1.0,-0.0,-0.17535672619581802,-0.07520416404917886,-1.1418827963744056,-0.5990008675102456,0.0
2019-07-03,1.0,-0.0,-0.18348047284153823,-0.06880143648062248,-1.1366452192129282,-0.6037707616339968,0.0
2019-07-05,1.0,-0.0,-0.18815934969068468,-0.06556887122321509,-1.1311975135232062,-0.6035982188219121,0.0
2019-07-08,1.0,-0.0,-0.18693122482470534,-0.06397135610920483,-1.1265403550648962,-0.6062956884976876,0.0
2019-07-09,1.0,-0.0,-0.1876483151400095,-0.0625,-1.1138467014712863,-0.6023077835785478,0.0
2019-07-10,1.0,-0.0,-0.1882935801590127,-0.06304141450100867,-1.114305209445829,-0.6010145959416162,0.0
2019-07-11,1.0,-0.0,-0.19157894736842107,-0.060163083765752405,-1.1112527798369163,-0.6021645663454411,0.0
2019-07-12,1.0,-0.0,-0.2139856830148494,-0.055226882801869485,-1.088800804590901,-0.6000414127669644,0.0
2019-07-15,1.0,-0.0,-0.23523128504880872,-0.0779455834792155,-1.0944723021689464,-0.5594457466694359,0.0
2019-07-16,1.0,-0.0,-0.2447540064339049,-0.11893870082342177,-1.0712451671929877,-0.516424165510728,0.0
2019-07-17,1.0,-0.0,-0.23638559184755398,-0.12231614290342531,-1.067799605336789,-0.5187465025181869,0.0
2019-07-18,1.0,-0.0,-0.23713764920326924,-0.1269477274063621,-1.06279767154701,-0.5130828482389604,0.0
2019-07-19,1.0,-0.0,-0.2396029135338346,-0.137453007518797,-1.0471687030075187,-0.5128348214285714,0.0
2019-07-22,1.0,-0.0,-0.22465407326889741,-0.12879344281559385,-1.050236493434002,-0.5340932459825494,0.0
2019-07-23,1.0,-0.0,-0.23178242036715088,-0.12328726758405281,-1.0530983881898812,-0.5384978047558712,0.0
2019-07-24,1.0,-0.0,-0.23172239227690133,-0.12876736519896395,-1.049211207911467,-0.5335530963032729,0.0
2019-07-25,1.0,-0.0,-0.20527184809529425,-0.14008137752093405,-1.0827632975586743,-0.520344380233518,0.0
2019-07-26,1.0,-0.0,-0.20416224501827615,-0.13951774554887394,-1.0845124395708055,-0.5195731635420352,0.0
2019-07-29,1.0,-0.0,-0.18185849865476159,-0.1433344174082725,-1.0835230464476835,-0.547852053336487,0.0
2019-07-30,1.0,-0.0,-0.18259843680873025,-0.14514083468514966,-1.0763014304674827,-0.5453767880843533,0.0
2019-07-31,1.0,-0.0,-0.17593194304956578,-0.1463342588763514,-1.0800200862527323,-0.5515448691439712,0.0
2019-08-01,1.0,-0.0,-0.18719037508846426,-0.14163128096249117,-1.077406227883935,-0.5425807973578675,0.0
2019-08-02,1.0,-0.0,-0.18530737282394177,-0.1404165071136116,-1.0820348169312792,-0.5378067100650976,0.0
2019-08-05,1.0,-0.0,-0.18350376116596143,-0.1395745181006112,-1.0847731546779502,-0.5305594734367653,0.0
2019-08-06,1.0,-0.0,-0.18613518197573656,-0.14950895436164066,-1.0208261120739457,-0.5320623916811091,0.0
2019-08-07,1.0,-0.0,-0.14531140165893433,-0.14742021650499085,-1.003627161535217,-0.5153943483762126,0.0
2019-08-08,1.0,-0.0,-0.13887015177065767,-0.13847667228780214,-1.0085160202360877,-0.5247048903878583,0.0
2019-08-09,1.0,-0.0,-0.12553327942447648,-0.13947522516242367,-0.9903521735493405,-0.5330005855617209,0.0
2019-08-12,1.0,-0.0,-0.11752267542151243,-0.14565132713816703,-1.0062879082967002,-0.5127705748149797,0.0
2019-08-13,1.0,-0.0,-0.11224716603689708,-0.14208713047343852,-1.012086019115359,-0.5119470993554123,0.0
2019-08-14,1.0,-0.0,-0.1185497424029534,-0.14329007906989558,-0.9858114995729675,-0.5073973055624431,0.0
2019-08-15,1.0,-0.0,-0.1428803729199415,-0.15626863244620307,-0.9554447395522794,-0.4556073499918695,0.0
2019-08-16,1.0,-0.0,-0.12671962797907382,-0.169291665513328,-1.0198743322169015,-0.45209953774185513,0.0
2019-08-19,1.0,-0.0,-0.1152118188583556,-0.17485736335823157,-1.023896805490477,-0.44229762134450534,0.0
2019-08-20,1.0,-0.0,-0.13530088156381756,-0.16517001587909982,-1.0228878059464492,-0.41441712752559823,0.0
2019-08-21,1.0,-0.0,-0.13961820369762606,-0.17714145060715455,-1.016300185975276,-0.40189804178973854,0.0
2019-08-22,1.0,-0.0,-0.147199740140216,-0.15740465040738436,-0.9902552581003167,-0.4120401699916087,0.0
2019-08-23,1.0,-0.0,-0.15102925243770315,-0.15785482123510294,-0.9930931744312026,-0.40655471289274114,0.0
2019-08-26,1.0,-0.0,-0.1379208979155532,-0.15718866916087654,-0.9836451095670765,-0.3936130411544629,0.0
2019-08-27,1.0,-0.0,-0.1350836836678036,-0.1644060178207874,-0.9629570873324345,-0.3815869490494699,0.0
2019-08-28,1.0,-0.0,-0.12994529453738207,-0.1680012685324665,-0.9668860170723328,-0.37796981949840114,0.0
2019-08-29,1.0,-0.0,-0.11602282936109495,-0.17536859905934576,-0.9752417692754848,-0.37562754320139513,0.0
2019-08-30,1.0,-0.0,-0.11365311710193765,-0.17936499578770007,-0.9709877843302442,-0.368681550126369,0.0
2019-09-03,1.0,-0.0,-0.11802501645819619,-0.18367346938775514,-0.968768926925609,-0.36287030941408827,0.0
2019-09-04,1.0,-0.0,-0.10342465753424658,-0.1868809272918862,-0.9729188619599578,-0.37112750263435196,0.0
2019-09-05,1.0,-0.0,-0.10418090980804628,-0.1811727583486721,-0.9778332895082829,-0.3663160662634761,0.0
