Date,IWF,IWM,MTUM,SPY,VHC,VLUE,VXX
2018-10-16,-1.6230402181322425,-3.6665530561236084,-0.0,-2.6362190411270165,1.0,-2.4353556009997726,0.0
2018-10-17,-1.55453306066803,-3.573165189729607,-0.0,-2.6877982276755286,1.0,-2.545557827766417,0.0
2018-10-18,-1.5529545454545455,-3.5697727272727273,-0.0,-2.693522727272727,1.0,-2.5472727272727274,0.0
2018-10-19,-1.4878323569175305,-3.527264533573682,-0.0,-2.704033348355115,1.0,-2.5473186119873814,0.0
2018-10-22,-1.4867814152323096,-3.506243671954101,-0.0,-2.706828664641692,1.0,-2.5500056249296885,0.0
2018-10-23,-1.4935897435897438,-3.5056230319388213,-0.0,-2.700629779577148,1.0,-2.5461088618983356,0.0
2018-10-24,-1.4836828529774588,-3.4938880789503197,-0.0,-2.6951889648985086,1.0,-2.5417741392845126,0.0
2018-10-25,-1.3216655962320702,-3.2877328195247273,-0.0,-2.698030400342539,1.0,-2.396917148362235,0.0
2018-10-26,-1.2453347390616762,-3.2297311544544014,-0.0,-2.710806536636795,1.0,-2.3570901423299944,0.0
2018-10-29,-1.1736595523165019,-3.231025507548152,-0.0,-2.6606975533576263,1.0,-2.3457574180114524,0.0
2018-10-30,-1.1651586063442538,-3.228185127405096,-0.0,-2.6582423296931874,1.0,-2.348933957358294,0.0
2018-10-31,-1.1729663105998356,-3.1410230073952343,-0.0,-2.6386606409202957,1.0,-2.3185086277732125,0.0
2018-11-01,-1.1032937252449448,-3.265895351261205,-0.0,-2.6851156973108194,1.0,-2.368876381071503,0.0
2018-11-02,-1.1036816736744948,-3.1542405907086453,-0.0,-2.673059173418111,1.0,-2.3243769869756945,0.0
2018-11-05,-1.0924119519457849,-3.1956052982852445,-0.0,-2.6794332066947324,1.0,-2.3004415237704072,0.0
2018-11-06,-1.1217571059431524,-3.235968992248062,-0.0,-2.684237726098191,1.0,-2.293953488372093,0.0
2018-11-07,-1.119483204134367,-3.23968992248062,-0.0,-2.6818604651162787,1.0,-2.2948837209302324,0.0
2018-11-08,-1.0147778230737872,-3.2357317570322053,-0.0,-2.638401956787607,1.0,-2.30279249898084,0.0
2018-11-09,-1.015578558983294,-3.2542789791944244,-0.0,-2.6612688326329814,1.0,-2.318028082402378,0.0
2018-11-12,-1.0046629498226052,-3.1873289406994423,-0.0,-2.655549923973644,1.0,-2.2894069944247337,0.0
2018-11-13,-0.9120557350565427,-3.1996163166397413,-0.0,-2.6890145395799676,1.0,-2.296142972536349,0.0
2018-11-14,-0.9163129169193451,-3.200323428340408,-0.0,-2.692743076612088,1.0,-2.297756215888417,0.0
2018-11-15,-0.9095300392472577,-3.1928147328167453,-0.0,-2.687933984099829,1.0,-2.273221294153165,0.0
2018-11-16,-0.8993825285960118,-3.181698552485069,-0.0,-2.7152545804231196,1.0,-2.3261463710901915,0.0
2018-11-19,-0.9064303797468355,-3.1808607594936706,-0.0,-2.713215189873418,1.0,-2.3260759493670884,0.0
2018-11-20,-0.8086524117354549,-3.12680258577822,-0.0,-2.6821481849825957,1.0,-2.327598209845848,0.0
2018-11-21,-0.8160312805474096,-3.0866080156402735,-0.0,-2.6513196480938417,1.0,-2.221309872922776,0.0
2018-11-23,-0.8149303186823895,-3.0644186726439915,-0.0,-2.650131566124159,1.0,-2.216060812786278,0.0
2018-11-26,-0.812835267726519,-3.0827075002438313,-0.0,-2.6462498780844634,1.0,-2.211450307227153,0.0
2018-11-27,-0.7777777777777778,-3.0985929160601646,-0.0,-2.6323144104803493,1.0,-2.1952450266860746,0.0
2018-11-28,-0.7919397437151522,-3.0871564120121295,-0.0,-2.6747530079233104,1.0,-2.2280152597085006,0.0
2018-11-29,-0.6782852177271411,-3.0489523993434395,-0.0,-2.672588587428792,1.0,-2.2554793859225644,0.0
2018-11-30,-0.677992277992278,-3.0496138996138997,-0.0,-2.6744208494208492,1.0,-2.2504826254826256,0.0
2018-12-03,-0.6710283997286033,-3.0681399631675874,-0.0,-2.690220025201125,1.0,-2.263448676940971,0.0
2018-12-04,-0.651458273173549,-3.0591972278371355,-0.0,-2.669746847627298,1.0,-2.2451631533352585,0.0
2018-12-06,-0.6085435463082306,-2.8252623826183023,-0.0,-2.6477628429386857,1.0,-2.124838887865955,0.0
2018-12-07,-0.6091678939617085,-2.825202503681885,-0.0,-2.6479197349042707,1.0,-2.122422680412371,0.0
2018-12-10,-0.5116491548652352,-2.8646870717222472,-0.0,-2.675742348104157,1.0,-2.0845134764732753,0.0
2018-12-11,-0.5182715147085694,-2.8619587063767584,-0.0,-2.6761374017906085,1.0,-2.079389731408734,0.0
2018-12-12,-0.5224467404224193,-2.863033738685197,-0.0,-2.6796196397549603,1.0,-2.078175002285819,0.0
2018-12-13,-0.5215879985364069,-2.852177094767655,-0.0,-2.698042444200512,1.0,-2.0756494694474936,0.0
2018-12-14,-0.5360541727672035,-2.815977306002928,-0.0,-2.7205344070278183,1.0,-2.078239385065886,0.0
2018-12-17,-0.49760028977632886,-2.796884904464367,-0.0,-2.678076609616952,1.0,-2.082948474146518,0.0
2018-12-18,-0.4596422532704459,-2.7435258520957553,-0.0,-2.63896057666637,1.0,-2.057043694936371,0.0
2018-12-19,-0.4399210903873745,-2.7707137733142035,-0.0,-2.6735114777618367,1.0,-2.082944763271162,0.0
2018-12-20,-0.4321285140562249,-2.7280678268630076,-0.0,-2.694868362338242,1.0,-2.069522534582776,0.0
2018-12-21,-0.41639139362556915,-2.753236318185876,-0.0,-2.731631104365682,1.0,-2.0265154896884208,0.0
2018-12-24,-0.37921644413211525,-2.693517217146873,-0.0,-2.6912333099086436,1.0,-2.020203794799719,0.0
2018-12-26,-0.3882247191011236,-2.839191011235955,-0.0,-2.704179775280899,1.0,-2.0571685393258425,0.0
2018-12-27,-0.1631708238851096,-3.011904761904762,-0.0,-2.8122637944066518,1.0,-2.4608843537414966,0.0
2018-12-28,-0.15078840524974035,-3.0250212444528373,-0.0,-2.8114436785950336,1.0,-2.4548201302993107,0.0
2018-12-31,-0.14910705849003117,-3.0312765756401774,-0.0,-2.8129074931493907,1.0,-2.4558253803269396,0.0
2019-01-02,-0.1338335866261398,-3.0501519756838906,-0.0,-2.8287424012158056,1.0,-2.4857522796352582,0.0
2019-01-03,-0.13833017077798862,-3.0454459203036053,-0.0,-2.8285578747628084,1.0,-2.475237191650854,0.0
2019-01-04,-0.04337664765822193,-3.0536599046461625,-0.0,-2.7752640927362817,1.0,-2.476021314387211,0.0
2019-01-07,-0.0,-2.8882964542788585,-0.0,-2.6658668799431258,1.0,-2.332355816226784,0.0
2019-01-08,-0.0,-2.8548714777846476,-0.0,-2.66363395459765,1.0,-2.3146365162088154,0.0
2019-01-09,-1.9970531710442028,-2.8225496476617553,-1.6354900704676492,-2.6802049967969253,1.0,-2.677001921844971,0.0
2019-01-10,-2.141620879120879,-3.0410714285714286,-1.7369505494505495,-2.9138736263736265,1.0,-2.9027472527472526,0.0
2019-01-11,-2.1632653061224487,-3.0706650006941554,-1.750104123281966,-2.9530751075940582,1.0,-2.9459947244203804,0.0
2019-01-14,-2.161937716262976,-3.0555017301038068,-1.7543252595155712,-2.9385467128027685,1.0,-2.930519031141869,0.0
2019-01-15,-2.153048527581916,-3.0435503940273745,-1.760265450020738,-2.9326697082814874,1.0,-2.935987833540716,0.0
2019-01-16,-2.824204039712427,-3.671687778158165,-2.433242040397124,-3.606641561109209,1.0,-3.581478945566587,0.0
2019-01-17,-2.9229950319375444,-3.8119233498935414,-2.5097586941092973,-3.761710432931157,1.0,-3.736870120652945,0.0
2019-01-18,-2.956944694649613,-3.867591424968474,-2.5427850837686905,-3.8279589263195826,1.0,-3.81949198342641,0.0
2019-01-22,-3.025283509946087,-4.008365867261573,-2.6200037181632276,-3.9908905000929544,1.0,-3.9462725413645656,0.0
2019-01-23,-3.033569563595673,-3.986758672137262,-2.653301007086908,-4.004848936963819,1.0,-3.971092875792615,0.0
2019-01-24,-3.0390143737166326,-3.9893597162591004,-2.654097442598469,-4.009893597162591,1.0,-3.9747993279820797,0.0
2019-01-25,-3.1518475750577366,-4.060816012317167,-2.767513471901463,-4.153002309468822,1.0,-4.112394149345651,0.0
2019-01-28,-3.131790359602142,-4.009755164498853,-2.7771614384085694,-4.131981637337414,1.0,-4.077276205049732,0.0
2019-01-29,-3.1448328851325393,-4.016135228582405,-2.7958125240107567,-4.150019208605455,1.0,-4.101805608912793,0.0
2019-01-30,-3.1438448242750145,-4.014787785673133,-2.7948914922220087,-4.149222200883426,1.0,-4.102170155559824,0.0
2019-01-31,-3.134296724470135,-4.045857418111753,-2.7992292870905584,-4.1539499036608865,1.0,-4.134489402697495,0.0
2019-02-01,-3.1284615384615386,-4.035961538461539,-2.7940384615384617,-4.148269230769231,1.0,-4.124038461538461,0.0
2019-02-04,-3.12913143735588,-4.030553420445811,-2.7943889315910835,-4.143735588009223,1.0,-4.117986164488855,0.0
2019-02-05,-3.1237747453392277,-4.026523159715548,-2.798769940418989,-4.14472419757832,1.0,-4.12588891024409,0.0
2019-02-06,-3.1233878729547637,-4.028103946102021,-2.807892204042348,-4.151299326275264,1.0,-4.138594802694898,0.0
2019-02-07,-3.1151189562547965,-4.013430544896393,-2.803914044512663,-4.13296239447429,1.0,-4.121258633921719,0.0
2019-02-08,-3.1263238975544003,-4.023108030040439,-2.8261120739456964,-4.149239360677836,1.0,-4.131908338147507,0.0
2019-02-11,-3.1393775372124493,-4.029963270829306,-2.839744828919389,-4.167021070945293,1.0,-4.15503576261357,0.0
2019-02-12,-3.1587332426656305,-4.053429182047795,-2.8490382747231395,-4.191567903633184,1.0,-4.175830580920925,0.0
2019-02-13,-3.155611748687026,-4.069052713479867,-2.855086559035207,-4.194709200544642,1.0,-4.176813849445633,0.0
2019-02-14,-3.1448209099709583,-4.019361084220717,-2.8598257502420137,-4.180251694094869,1.0,-4.156824782187803,0.0
2019-02-15,-3.1478176527643065,-4.044616876818623,-2.8574199806013576,-4.1860329776915615,1.0,-4.162754607177498,0.0
2019-02-19,-3.1611024844720497,-4.030279503105589,-2.8643245341614905,-4.192352484472049,1.0,-4.162072981366459,0.0
2019-02-20,-3.1599689380702776,-4.037856726849156,-2.861968549796156,-4.191613278974956,1.0,-4.1622985827994565,0.0
2019-02-21,-3.1634877384196183,-4.0552744258466324,-2.862397820163488,-4.2061113273647335,1.0,-4.175749318801089,0.0
2019-02-22,-3.1628721541155866,-4.052150223778946,-2.861451644288772,-4.207433352792372,1.0,-4.175131348511384,0.0
2019-02-25,-3.1671875,-4.0646484375,-2.8738281249999997,-4.2298828125,1.0,-4.195703125,0.0
2019-02-26,-3.1682626538987684,-4.067617744772328,-2.873558725815908,-4.233535274574946,1.0,-4.19953097518077,0.0
2019-02-27,-3.174202387942846,-4.073987081620669,-2.8788412605206495,-4.2423174789587,1.0,-4.2041495400274025,0.0
2019-02-28,-3.1762745098039216,-4.084705882352941,-2.8803921568627455,-4.253137254901961,1.0,-4.213529411764706,0.0
2019-03-01,-3.188768472906404,-4.1064039408866995,-2.8959605911330044,-4.279211822660098,1.0,-4.234088669950738,0.0
2019-03-04,-3.1958885155169003,-4.115437833563945,-2.9080846016999407,-4.292547934374382,1.0,-4.254793437438229,0.0
2019-03-05,-3.2166666666666663,-4.121626984126984,-2.9130952380952384,-4.31686507936508,1.0,-4.2728174603174605,0.0
2019-03-06,-3.2169773899246334,-4.116223720745736,-2.9163030543435147,-4.3151527171757245,1.0,-4.268940896469655,0.0
2019-03-07,-3.2440725244072524,-4.104204024706117,-2.942219565650528,-4.348675034867504,1.0,-4.285315799960151,0.0
2019-03-08,-3.3056120374135824,-4.170191134607564,-3.0437169581130536,-4.443269621797478,1.0,-4.370475803172021,0.0
2019-03-11,-3.324174697559975,-4.200533114619643,-3.0814025015378306,-4.476317408242772,1.0,-4.421980725856058,0.0
2019-03-12,-3.346432264736298,-4.194415718717684,-3.13981385729059,-4.519751809720786,1.0,-4.48210961737332,0.0
2019-03-13,-3.4830928279129876,-4.38208055136765,-3.2765453370665516,-4.716777945293991,1.0,-4.679302175317683,0.0
2019-03-14,-3.4951372379511563,-4.399610979036092,-3.289820618111087,-4.732440025934731,1.0,-4.6954830343635185,0.0
2019-03-15,-3.5275659185007626,-4.427326214861625,-3.3220745260405318,-4.771845718021355,1.0,-4.742645456526477,0.0
2019-03-18,-3.578387953941541,-4.50044286979628,-3.4158547387068205,-4.83613817537644,1.0,-4.812666076173605,0.0
2019-03-19,-3.5738976290715705,-4.505207179259916,-3.41746066917793,-4.839131398183026,1.0,-4.822734323066696,0.0
2019-03-20,-3.626939509781875,-4.572071059140994,-3.4621092871598833,-4.917697324038677,1.0,-4.908252754666067,0.0
2019-03-21,-3.621748878923767,-4.556502242152466,-3.456502242152466,-4.906726457399103,1.0,-4.87982062780269,0.0
2019-03-22,-3.6013845466726218,-4.521214828048236,-3.467396158999553,-4.895042429656097,1.0,-4.8465832961143365,0.0
2019-03-25,-3.5262467191601052,-4.344488188976379,-3.4577865266841648,-4.804899387576553,1.0,-4.738626421697289,0.0
2019-03-26,-3.55489286503203,-4.394079964656506,-3.510934393638171,-4.8420587585597525,1.0,-4.78771813563066,0.0
2019-03-27,-3.511496746203904,-4.286117136659436,-3.4700650759219087,-4.741431670281996,1.0,-4.682863340563991,0.0
2019-03-28,-3.4354667233680627,-4.188177758877313,-3.426536253455241,-4.629598128853923,1.0,-4.5832447374016585,0.0
2019-03-29,-3.4319677350880915,-4.176607938866483,-3.425387391212057,-4.618976862661855,1.0,-4.573975801316069,0.0
2019-04-01,-3.3314791924186236,-4.0560362587556655,-3.322208487845076,-4.467449526163988,1.0,-4.424392253811289,0.0
2019-04-02,-3.3633347158855247,-4.080671920364994,-3.380132725010369,-4.491289921194525,1.0,-4.423060970551639,0.0
2019-04-03,-3.3594947194036036,-4.074756678401325,-3.375025885276455,-4.483744046386415,1.0,-4.4149927521225925,0.0
2019-04-04,-3.360231740120008,-4.070556590109662,-3.3656114214773436,-4.479412373267122,1.0,-4.415270018621974,0.0
2019-04-05,-3.382793017456359,-4.082086450540316,-3.381753948462178,-4.499376558603491,1.0,-4.4353699085619285,0.0
2019-04-08,-3.3722567287784675,-4.061076604554865,-3.371221532091097,-4.481573498964804,1.0,-4.4175983436853,0.0
2019-04-09,-3.434928631402183,-4.105583543240974,-3.431150293870697,-4.547649034424853,1.0,-4.471452560873216,0.0
2019-04-10,-3.4371194625236194,-4.0948981734201135,-3.440898593323536,-4.553222758765484,1.0,-4.4692420743229055,0.0
2019-04-11,-3.3915191436805268,-3.9857966241251543,-3.3958419102511326,-4.459036640592837,1.0,-4.352408398517909,0.0
2019-04-12,-3.3908211566165876,-3.9845647252521097,-3.3945256225560816,-4.458530561844,1.0,-4.351924264251903,0.0
2019-04-15,-3.4439565035549977,-4.053324968632372,-3.453785027185278,-4.529903805938938,1.0,-4.430782099539941,0.0
2019-04-16,-3.445420326223337,-4.053743203680468,-3.4567126725219572,-4.52823086574655,1.0,-4.4276453366792135,0.0
2019-04-17,-3.4369397540129247,-4.0258494892641234,-3.455909943714822,-4.5159474671669795,1.0,-4.411507191994997,0.0
2019-04-18,-3.4347644852021673,-4.022300958732805,-3.445393914130888,-4.518549395581492,1.0,-4.42080033347228,0.0
2019-04-22,-3.474789915966386,-4.055252100840336,-3.477941176470588,-4.547899159663865,1.0,-4.452521008403361,0.0
2019-04-23,-3.4712547209399918,-4.054553084347461,-3.4773394880402853,-4.540075535039866,1.0,-4.43894250944188,0.0
2019-04-24,-3.453444676409186,-4.021503131524009,-3.465135699373695,-4.516910229645094,1.0,-4.419832985386222,0.0
2019-04-25,-3.4699224481240827,-4.032907147348564,-3.48836721861245,-4.533431146510166,1.0,-4.435128903793754,0.0
2019-04-26,-3.47024308466052,-4.025146689019279,-3.4870075440067057,-4.536462699077955,1.0,-4.436923721709975,0.0
2019-04-29,-3.4245729573986416,-3.9446388145708995,-3.4379501955134804,-4.43198188927763,1.0,-4.341428277423338,0.0
2019-04-30,-3.4270403957131084,-3.9513602638087386,-3.4402308326463316,-4.441261335531739,1.0,-4.350370981038747,0.0
2019-05-01,-3.431780708985985,-3.950741962077494,-3.4424979389942294,-4.438169826875515,1.0,-4.346867271228359,0.0
2019-05-02,-3.4284243048403704,-3.9507723995880535,-3.4372811534500514,-4.4308959835221415,1.0,-4.350360453141092,0.0
2019-05-03,-3.419745484400657,-3.934113300492611,-3.429597701149425,-4.411330049261084,1.0,-4.330665024630542,0.0
2019-05-06,-3.4069078275086855,-3.8982219497240953,-3.425097077457592,-4.394849785407725,1.0,-4.312282853055385,0.0
2019-05-07,-3.4164102564102565,-3.9152820512820514,-3.4432820512820514,-4.409230769230769,1.0,-4.3284102564102565,0.0
2019-05-08,-3.3542465200726244,-3.8438571716764165,-3.3913657454105306,-4.331450474077062,1.0,-4.252572120234012,0.0
2019-05-09,-3.367408906882591,-3.8548582995951417,-3.4050607287449393,-4.349797570850202,1.0,-4.265789473684211,0.0
2019-05-10,-3.356523492639645,-3.8402903811252265,-3.394031054648114,-4.329098608590441,1.0,-4.245412381528534,0.0
2019-05-13,-3.3569844789356984,-3.8393469058657526,-3.389840757911711,-4.326345494859907,1.0,-4.24450715581536,0.0
2019-05-14,-3.242924528301887,-3.693396226415094,-3.3651729559748427,-4.2230738993710695,1.0,-4.129520440251572,0.0
2019-05-15,-3.206123244929797,-3.668876755070203,-3.3484789391575664,-4.192277691107645,1.0,-4.085023400936038,0.0
2019-05-16,-3.1800736576855986,-3.6489629773211867,-3.3355301415002914,-4.162240744330297,1.0,-4.056600116301609,0.0
2019-05-17,-3.200311769290725,-3.665237724084178,-3.3593141075604054,-4.175954793452845,1.0,-4.084762275915823,0.0
2019-05-20,-3.193234836702955,-3.6489113530326596,-3.3580870917573873,-4.165629860031104,1.0,-4.07445567651633,0.0
2019-05-21,-3.183194255773336,-3.6438967591694156,-3.357073549388706,-4.15583155443431,1.0,-4.066175043663885,0.0
2019-05-22,-3.178100775193798,-3.6279069767441863,-3.3651162790697673,-4.151744186046511,1.0,-4.056976744186047,0.0
2019-05-23,-3.1753435262241143,-3.6210567060189662,-3.36558931681827,-4.145538997484033,1.0,-4.046061544416489,0.0
2019-05-24,-3.1463133640552994,-3.5762288786482332,-3.351190476190476,-4.113287250384024,1.0,-4.014400921658986,0.0
2019-05-28,-3.145241749808135,-3.570222563315426,-3.3495778971603993,-4.110322333077513,1.0,-4.011128165771297,0.0
2019-05-29,-3.170011578541104,-3.5961018911617137,-3.3705133153222695,-4.135468930914705,1.0,-4.025472790428406,0.0
2019-05-30,-3.165735209096165,-3.589901715166699,-3.364810175370977,-4.129504721526306,1.0,-4.021584120254384,0.0
2019-05-31,-3.1671164225134927,-3.5929067077872014,-3.3644949884348496,-4.129722436391673,1.0,-4.021202775636083,0.0
2019-06-03,-3.143895905089935,-3.565633371603521,-3.354381936471489,-4.097780329123613,1.0,-3.9732108687332564,0.0
2019-06-04,-3.141491395793499,-3.5646271510516256,-3.352198852772467,-4.093499043977055,1.0,-3.968451242829828,0.0
2019-06-05,-3.0633644859813085,-3.4697196261682244,-3.292897196261682,-4.0123364485981305,1.0,-3.8532710280373834,0.0
2019-06-06,-3.0651441407712468,-3.487083489329839,-3.284163234743542,-4.013290902283789,1.0,-3.8700861100711346,0.0
2019-06-07,-3.0757234122510333,-3.5099586621570835,-3.2959413754227733,-4.0248027057497175,1.0,-3.8836903419767004,0.0
2019-06-10,-3.063462260608336,-3.5135185880585804,-3.291400675929403,-4.02009012392039,1.0,-3.887345099511829,0.0
2019-06-11,-3.102773556231003,-3.552621580547113,-3.351633738601824,-4.062689969604863,1.0,-3.927241641337386,0.0
2019-06-12,-3.1022036474164136,-3.554521276595745,-3.3522036474164136,-4.061930091185411,1.0,-3.9261018237082066,0.0
2019-06-13,-3.115942028985507,-3.5787566742944317,-3.3726163234172386,-4.0709382151029745,1.0,-3.931350114416476,0.0
2019-06-14,-3.1193745232646837,-3.5718916857360794,-3.3810068649885587,-4.072845156369183,1.0,-3.9244851258581237,0.0
2019-06-17,-3.1155750190403655,-3.563785224676314,-3.3766184310738767,-4.066831683168317,1.0,-3.9175552170601677,0.0
2019-06-18,-3.119092987804878,-3.567644817073171,-3.3793826219512195,-4.068788109756097,1.0,-3.919969512195122,0.0
2019-06-19,-3.1172216936251194,-3.5550903901046627,-3.3857278782112274,-4.064700285442436,1.0,-3.9067554709800194,0.0
2019-06-20,-3.119550732914525,-3.5615838568437086,-3.3799733485627264,-4.065676756139349,1.0,-3.9097658480868076,0.0
2019-06-21,-3.1195279786829078,-3.565854586981347,-3.3760944042634184,-4.06166730110392,1.0,-3.9099733536353254,0.0
2019-06-24,-3.1121033631008928,-3.5502565076952304,-3.3716511495344856,-4.053391601748052,1.0,-3.9131673950218504,0.0
2019-06-25,-3.10817992028848,-3.5410893907762384,-3.3695198329853864,-4.051053330802809,1.0,-3.9092806984247486,0.0
2019-06-26,-3.084200567644276,-3.534720908230842,-3.350614947965941,-4.035383159886471,1.0,-3.9165562913907284,0.0
2019-06-27,-3.092028024995266,-3.528498390456353,-3.3607271350123082,-4.037114182919901,1.0,-3.917439878810831,0.0
2019-06-28,-3.0884186661628568,-3.50462875495938,-3.357831097676176,-4.034007179293407,1.0,-3.9078027583600985,0.0
2019-07-01,-3.093018867924528,-3.493207547169811,-3.3552830188679246,-4.030377358490566,1.0,-3.895849056603774,0.0
2019-07-02,-3.0745399924896732,-3.483289523094254,-3.336462636124671,-4.006383777694329,1.0,-3.875516334960571,0.0
2019-07-03,-3.073642682697727,-3.4897614127371783,-3.3353372158557204,-4.007514559458952,1.0,-3.8801427766297203,0.0
2019-07-05,-3.0700075075075075,-3.4853603603603602,-3.329954954954955,-4.004316816816817,1.0,-3.879316816816817,0.0
2019-07-08,-3.065991751031121,-3.483689538807649,-3.323772028496438,-3.998312710911136,1.0,-3.8758905136857895,0.0
2019-07-09,-3.0746661651307123,-3.489749858943013,-3.33646793304495,-4.013917622719578,1.0,-3.8927966898627044,0.0
2019-07-10,-3.07700997928827,-3.4921860289964224,-3.3396723780832236,-4.021276595744681,1.0,-3.898512521182452,0.0
2019-07-11,-3.0720045002812677,-3.469154322145134,-3.333958372398275,-4.002812675792237,1.0,-3.873429589349334,0.0
2019-07-12,-3.0742685671417855,-3.4692423105776444,-3.3347711927981996,-4.003750937734433,1.0,-3.872655663915979,0.0
2019-07-15,-3.0859992472713587,-3.4932254422280766,-3.3567933759879565,-4.011667293940534,1.0,-3.870530673692134,0.0
2019-07-16,-3.1112793338380014,-3.5075700227100683,-3.3892884178652536,-4.034443603330811,1.0,-3.8826646479939444,0.0
2019-07-17,-3.1016981132075476,-3.5066037735849056,-3.3732075471698115,-4.019056603773585,1.0,-3.8673584905660383,0.0
2019-07-18,-3.093920572181442,-3.4974590626764543,-3.365518539431583,-4.009034443817053,1.0,-3.855637116506682,0.0
2019-07-19,-3.1039939713639786,-3.500565184626978,-3.370572720422005,-4.00923134890731,1.0,-3.855124340617935,0.0
2019-07-22,-3.086206896551724,-3.475824587706147,-3.347263868065967,-3.9880059970014994,1.0,-3.8433283358320844,0.0
2019-07-23,-3.088709677419355,-3.479744936234059,-3.3501500375093776,-3.990810202550638,1.0,-3.8456489122280573,0.0
2019-07-24,-3.101053820097855,-3.4900263455024465,-3.3705306736921337,-4.003575461046292,1.0,-3.8530297327813323,0.0
2019-07-25,-3.097446488922268,-3.469207660533233,-3.3702591062711225,-4.000563274502441,1.0,-3.838152459631994,0.0
2019-07-26,-3.08856019472009,-3.451975285527055,-3.36435124508519,-3.9908256880733948,1.0,-3.8271859202396556,0.0
2019-07-29,-3.082491582491582,-3.4388327721661054,-3.3612046389824166,-3.9908342686120464,1.0,-3.8323980546202767,0.0
2019-07-30,-3.0808383233532934,-3.438997005988024,-3.363585329341317,-3.993076347305389,1.0,-3.8360778443113768,0.0
2019-07-31,-3.0833801761289115,-3.4483792392729997,-3.3674348885141465,-3.9966273187183807,1.0,-3.8412966085816,0.0
2019-08-01,-3.0788094346686634,-3.4576937476600524,-3.3620366903781354,-3.9891426432047923,1.0,-3.831898165481093,0.0
2019-08-02,-3.0785123966942147,-3.467693463561232,-3.372088655146506,-4.010330578512397,1.0,-3.854432757325319,0.0
2019-08-05,-3.0524253731343283,-3.4438432835820896,-3.3434701492537315,-3.9856343283582087,1.0,-3.8313432835820893,0.0
2019-08-06,-2.9219003059204605,-3.3219362965628934,-3.2166636674464635,-3.8355227640813387,1.0,-3.699118229260392,0.0
2019-08-07,-2.9174774774774774,-3.3446846846846845,-3.206126126126126,-3.835675675675676,1.0,-3.7138738738738737,0.0
2019-08-08,-2.917102180573077,-3.3458280771310145,-3.206343485312669,-3.836547125608218,1.0,-3.71526401153361,0.0
2019-08-09,-2.923202318420576,-3.3535591378373484,-3.220431081325847,-3.8587212461510596,1.0,-3.756928092736823,0.0
2019-08-12,-2.9111231296196145,-3.331350279430323,-3.2175950964485307,-3.840454299621417,1.0,-3.7272399495222643,0.0
2019-08-13,-2.890759312320917,-3.300501432664756,-3.1952005730659025,-3.816618911174785,1.0,-3.7052292263610314,0.0
2019-08-14,-2.8559246757861074,-3.2808669390655534,-3.1673476638834606,-3.7850417480902467,1.0,-3.675963759104637,0.0
2019-08-15,-2.8080614203454894,-3.232594660617693,-3.12336415983249,-3.71087070319316,1.0,-3.5740708427848547,0.0
2019-08-16,-2.8153011204481797,-3.2452731092436977,-3.1321778711484596,-3.7237394957983194,1.0,-3.5905112044817926,0.0
2019-08-19,-2.767991775188485,-3.157299520219328,-3.0707676490747087,-3.638450993831391,1.0,-3.500514050719671,0.0
