Date,IWF,IWM,KTB,MTUM,SPY,VLUE,VXX
2020-04-30,-0.42219541616405304,-0.7289677752886438,1.0,-0.31990349819059105,-0.7883163880751335,-0.18711011545752196,0.0
2020-05-01,-0.4041964810397871,-0.7516678765252861,1.0,-0.3194026755159183,-0.7830896332400014,-0.19838224618894534,0.0
2020-05-04,-0.4139194139194139,-0.7360563964337549,1.0,-0.33298776695003107,-0.8051696730942014,-0.16753058262492224,0.0
2020-05-05,-0.4125338142470695,-0.7331969203024208,1.0,-0.31608517722133594,-0.8222584448914476,-0.18405354789484638,0.0
2020-05-06,-0.4151303683644065,-0.7336735756692011,1.0,-0.3197236398986217,-0.8231781411658508,-0.18015484498142553,0.0
2020-05-07,-0.42582484441817614,-0.7344852762229253,1.0,-0.326043875812676,-0.8202551889580364,-0.1700796161735563,0.0
2020-05-08,-0.42396844236542625,-0.729630663967046,1.0,-0.34486490260420305,-0.8233610277176568,-0.16902883474132513,0.0
2020-05-11,-0.4538124452234882,-0.6896406660823838,1.0,-0.3720245398773006,-0.8493952673093778,-0.14082383873794915,0.0
2020-05-12,-0.43572702787785517,-0.6912798628843262,1.0,-0.33673790618769456,-0.8532302633880164,-0.18083878414774915,0.0
2020-05-13,-0.43339606859054786,-0.6861843022445281,1.0,-0.3415586226125749,-0.8549769970723546,-0.16917607695524883,0.0
2020-05-14,-0.42845194117237057,-0.6951976022861923,1.0,-0.3380846169930996,-0.8561720220255107,-0.1671429567156897,0.0
2020-05-15,-0.4287460278660474,-0.686699025735936,1.0,-0.336068722282362,-0.8607396026120053,-0.1797674337395677,0.0
2020-05-18,-0.4367799894310376,-0.6463977452880043,1.0,-0.3241148493922847,-0.8848687687158711,-0.23082614056720097,0.0
2020-05-19,-0.42892617687750545,-0.6790946823228919,1.0,-0.2917804817481997,-0.8925467380893257,-0.25513498173046223,0.0
2020-05-20,-0.42835197027616023,-0.6892929870315458,1.0,-0.28912864849415887,-0.9124361401879176,-0.25329570218998965,0.0
2020-05-21,-0.4375865620227991,-0.6692709258141268,1.0,-0.3006498810327071,-0.9024823324691928,-0.2412372598458752,0.0
2020-05-22,-0.42692103868574455,-0.6770535241123476,1.0,-0.29962904080551134,-0.8955661543896837,-0.23373962197491607,0.0
2020-05-26,-0.41950001758025385,-0.6660454976969867,1.0,-0.28501107555993105,-0.8924440068914595,-0.2530853345522309,0.0
2020-05-27,-0.40357167967376784,-0.6791112986008577,1.0,-0.27012585249244186,-0.8921816775645083,-0.27040708711242356,0.0
2020-05-28,-0.39601079678900686,-0.6759911662635398,1.0,-0.26911347144810177,-0.8895782942475549,-0.2747923020296561,0.0
2020-05-29,-0.38729256569483916,-0.6855769568115637,1.0,-0.26260393642774443,-0.8842928814510753,-0.28863628389994034,0.0
2020-06-01,-0.38785604040970956,-0.6958046864038165,1.0,-0.25,-0.8848744212150974,-0.28925213975024555,0.0
2020-06-02,-0.4130139920045688,-0.7146987435750999,1.0,-0.2619931467732724,-0.9009851513420901,-0.27869788692175895,0.0
2020-06-03,-0.4136477313326188,-0.7152197213290462,1.0,-0.2594140764558771,-0.9041443372633085,-0.28024294390853877,0.0
2020-06-04,-0.4179443702875284,-0.7322774991882824,1.0,-0.23254807171975903,-0.9260795844005916,-0.29882030376276203,0.0
2020-06-05,-0.3975825130283729,-0.7230023161551824,1.0,-0.2212290098436595,-0.9323248407643312,-0.34485379270411115,0.0
2020-06-08,-0.40662507752362187,-0.7451023311809127,1.0,-0.20083178286089526,-0.9474663456276676,-0.348144905329977,0.0
2020-06-09,-0.40810899420786134,-0.7399366143309898,1.0,-0.20629485264653383,-0.9454300389785436,-0.3430840406542567,0.0
2020-06-10,-0.3971478590706835,-0.7489970092639872,1.0,-0.2000145889561602,-0.9524400029177913,-0.3486760522284631,0.0
2020-06-11,-0.3866564752129286,-0.7476159277862707,1.0,-0.17991555652617022,-0.9585062240663902,-0.3671107228652545,0.0
2020-06-12,-0.38477329203731053,-0.7089350668059208,1.0,-0.2283285914934995,-0.9277919832895165,-0.35153239456909285,0.0
2020-06-15,-0.3803363518758085,-0.7051171481960614,1.0,-0.23260744573810546,-0.9255785539744142,-0.3498634468880264,0.0
2020-06-16,-0.3815151406300513,-0.6994863321239986,1.0,-0.2305398900822587,-0.9281942598512878,-0.3523474262724954,0.0
2020-06-17,-0.37873241458512774,-0.6928653459661211,1.0,-0.23280935974734424,-0.9285816824576515,-0.3558713752512202,0.0
2020-06-18,-0.375,-0.7052491359447005,1.0,-0.22757056451612903,-0.9322436635944701,-0.3602030529953917,0.0
2020-06-19,-0.3742318059299191,-0.7100449236298293,1.0,-0.22433063791554358,-0.9276909254267746,-0.35759209344115006,0.0
2020-06-22,-0.3724833423374752,-0.7098505312443724,1.0,-0.24296776517197913,-0.9220241311003061,-0.35433099225643794,0.0
2020-06-23,-0.3640904027882577,-0.7073048039955445,1.0,-0.24009198375911756,-0.9184003449390966,-0.36322805504653083,0.0
2020-06-24,-0.3635744009183527,-0.7146649447553451,1.0,-0.23737265030850913,-0.9141914191419142,-0.35751183814033577,0.0
2020-06-25,-0.3615067264573991,-0.7161614349775784,1.0,-0.23382959641255607,-0.9182780269058295,-0.35770403587443944,0.0
2020-06-26,-0.35976394849785404,-0.705829756795422,1.0,-0.23165236051502142,-0.9145207439198855,-0.36477110157367665,0.0
2020-06-29,-0.35593401885175663,-0.7029777206512425,1.0,-0.23118394744358756,-0.9141673807483576,-0.3661810911168238,0.0
2020-06-30,-0.3525945501946359,-0.7132602407056892,1.0,-0.22795614442341347,-0.9129673940216421,-0.36452269561801365,0.0
2020-07-01,-0.33941917574204566,-0.7130756637483096,1.0,-0.2242152466367713,-0.9128763613068546,-0.36935013168197023,0.0
2020-07-02,-0.3321711907218328,-0.7200184994129993,1.0,-0.22124586431392082,-0.9078231171510904,-0.37632075136077414,0.0
2020-07-06,-0.3281965699676881,-0.7227568085786316,1.0,-0.21677378120228669,-0.9055143273088806,-0.37755210737492456,0.0
2020-07-07,-0.32320187260604344,-0.7277628032345014,1.0,-0.21332813164987943,-0.90505745495815,-0.37725209249538944,0.0
2020-07-08,-0.3225051422086673,-0.7287750904319454,1.0,-0.212461876728846,-0.9058798496347258,-0.37672884601744805,0.0
2020-07-09,-0.3113691888255497,-0.7226569415430372,1.0,-0.21244202103176008,-0.9073044648231419,-0.3869277343058457,0.0
2020-07-10,-0.3031699879441175,-0.7347351251684278,1.0,-0.20182965747110135,-0.9106446351322601,-0.39546840649599324,0.0
2020-07-13,-0.30073617894811355,-0.7408508529765697,1.0,-0.19767112621221772,-0.9056062858356339,-0.3944574219579528,0.0
2020-07-14,-0.2853810264385692,-0.7375583203732503,1.0,-0.1869786512088223,-0.9164781563692918,-0.4082426127527216,0.0
2020-07-15,-0.29041704890268855,-0.7353750617458189,1.0,-0.18139157434196598,-0.9130266036271258,-0.4081222214381483,0.0
2020-07-16,-0.28327379478654546,-0.7599122838043364,1.0,-0.17306263926714535,-0.9093481413362573,-0.41138188377604074,0.0
2020-07-17,-0.2805623255978242,-0.7583271519903925,1.0,-0.1736780756596376,-0.9003920737522519,-0.41927166119176296,0.0
2020-07-20,-0.29435970202199363,-0.7553032990422136,1.0,-0.1793189074139766,-0.8980489535296204,-0.4202908832919475,0.0
2020-07-21,-0.2654067087440607,-0.7661867952627474,1.0,-0.16466917239912063,-0.9064959931919722,-0.44312460109212115,0.0
2020-07-22,-0.24735346358792187,-0.7811722912966254,1.0,-0.15403197158081708,-0.9178685612788633,-0.45200710479573714,0.0
2020-07-23,-0.2168024510827937,-0.7718473643896665,1.0,-0.13352134252489384,-0.8841306315716176,-0.47534990599540433,0.0
2020-07-24,-0.19980554205153134,-0.782207097715119,1.0,-0.12011250781304257,-0.876762275157997,-0.49361066740745885,0.0
2020-07-27,-0.20753016225211482,-0.7838371931770907,1.0,-0.1163500208015532,-0.8822978782415755,-0.4769102759672722,0.0
2020-07-28,-0.24388265989704533,-0.792927156053875,1.0,-0.14674564558211692,-0.8945419928072774,-0.447746985403004,0.0
2020-07-29,-0.2487526980644705,-0.7832348466084003,1.0,-0.15158699267541845,-0.8940589504971517,-0.46084710378259797,0.0
2020-07-30,-0.24763049936341772,-0.7721389163955298,1.0,-0.15345169047955862,-0.8963785542509549,-0.46696845381242036,0.0
2020-07-31,-0.24135378106821784,-0.7658029261413714,1.0,-0.15148951172219285,-0.8948351842058875,-0.4719548739643927,0.0
2020-08-03,-0.23829817208466875,-0.7646955235445356,1.0,-0.14820554361990632,-0.892860916423062,-0.4779347022153347,0.0
2020-08-04,-0.23629003871876098,-0.7613868356212601,1.0,-0.14607532558958114,-0.8933122140091517,-0.4828229496656106,0.0
2020-08-05,-0.23443764507280018,-0.7619751002321165,1.0,-0.14560033762397132,-0.8920306675107266,-0.4828726172891609,0.0
2020-08-06,-0.23807171089779788,-0.7791149068322981,1.0,-0.1428924336533032,-0.8975861095426313,-0.4714497459062676,0.0
2020-08-07,-0.23805636402356786,-0.7823880173209342,1.0,-0.15705970043302336,-0.8863846099240436,-0.48548306949669917,0.0
2020-08-10,-0.22872736293723644,-0.7872559095580679,1.0,-0.15164617074813058,-0.8838643371017473,-0.4924690789240529,0.0
2020-08-11,-0.21975291110479978,-0.7881993751775064,1.0,-0.1425731326327748,-0.8865734166429993,-0.5130289690428855,0.0
2020-08-12,-0.21484056326038378,-0.7889901748661015,1.0,-0.13510445855354164,-0.8889795339268614,-0.5190650161387578,0.0
2020-08-13,-0.2106027853573833,-0.7954569616216025,1.0,-0.12271873560367129,-0.8884085190828873,-0.5265246819518764,0.0
2020-08-14,-0.21205570714766647,-0.7968390091782133,1.0,-0.1231439810057054,-0.8884085190828873,-0.5232290300861122,0.0
2020-08-17,-0.21319904961168834,-0.7996737472960034,1.0,-0.12301854675697718,-0.8858470158516258,-0.5244866839249619,0.0
2020-08-18,-0.211972904918963,-0.7958293435471858,1.0,-0.11873603574848389,-0.8884278469340711,-0.5315104443735149,0.0
2020-08-19,-0.21472675656493967,-0.7951029098651526,1.0,-0.1185237757274663,-0.8878637331440737,-0.5323988644428673,0.0
2020-08-20,-0.21515979143759087,-0.7984606107899124,1.0,-0.11765331819955306,-0.886638527294009,-0.5290320292271131,0.0
2020-08-21,-0.21070909670789184,-0.8003472837449945,1.0,-0.11028030759417413,-0.8857861724370105,-0.5365533860165137,0.0
2020-08-24,-0.20383201357466063,-0.810308257918552,1.0,-0.09290158371040724,-0.8798076923076922,-0.5482183257918551,0.0
2020-08-25,-0.20376330774944296,-0.8059279170940474,1.0,-0.08736250132635377,-0.8843773211190888,-0.5554769568139214,0.0
2020-08-26,-0.20391921049839057,-0.805949559619398,1.0,-0.0877931449188214,-0.8846167450744578,-0.5549149304941459,0.0
2020-08-27,-0.19446799491309877,-0.8117846545146249,1.0,-0.08223823654090716,-0.8825067118835664,-0.5615727002967359,0.0
2020-08-28,-0.19147656940760388,-0.8164809902740937,1.0,-0.08074270557029177,-0.886896551724138,-0.5610610079575596,0.0
2020-08-31,-0.1924600367803084,-0.8153911444334417,1.0,-0.08392276135238365,-0.8867590889800537,-0.5580704484368368,0.0
2020-09-01,-0.1902337258229907,-0.8200558678971748,1.0,-0.0740426434708815,-0.890456490223118,-0.5611541317492309,0.0
2020-09-02,-0.18541806492634852,-0.8195980077007312,1.0,-0.07305097318873856,-0.8886926419159985,-0.5656858242961602,0.0
2020-09-03,-0.1831090388894776,-0.8175974003037689,1.0,-0.07357564197661687,-0.8874289145561798,-0.5704849705061636,0.0
2020-09-04,-0.14026391119178944,-0.8213712211128954,1.0,-0.034769252251623264,-0.8920966278014383,-0.6023877679257139,0.0
2020-09-08,-0.1277391395519519,-0.8165169678118338,1.0,-0.0329919966448817,-0.8928808583510991,-0.6247859364624472,0.0
2020-09-09,-0.11603727658390707,-0.8238403226928159,1.0,-0.010883927950483343,-0.887996383614994,-0.6385353640726058,0.0
2020-09-10,-0.11448419590135465,-0.8285168461271275,1.0,-0.004967002431399792,-0.886453629732546,-0.6390065995137201,0.0
2020-09-11,-0.11070225986739335,-0.8350748082063387,1.0,-0.007185753462700038,-0.8820078453153747,-0.636373103759503,0.0
2020-09-14,-0.10955719044975012,-0.8348833981121598,1.0,-0.0069752915047196,-0.8816629650194336,-0.6372501388117712,0.0
2020-09-15,-0.1088933629547348,-0.8370938628158845,1.0,-0.00659539016939739,-0.8795820605387392,-0.639093307414607,0.0
2020-09-16,-0.11100681407314698,-0.8308649701015158,1.0,-0.002329300514532054,-0.8823877068557918,-0.6499791405924071,0.0
2020-09-17,-0.1163883089770355,-0.82839248434238,1.0,-0.005671537926235213,-0.8842032011134309,-0.6448503827418233,0.0
2020-09-18,-0.1168487716612151,-0.8255271765606513,1.0,-0.00908205163894495,-0.8848214907091655,-0.6434337810564409,0.0
2020-09-21,-0.12161879531511431,-0.8206218627997768,1.0,-0.006832124930284439,-0.8925334634690462,-0.6441369213608478,0.0
2020-09-22,-0.1236656666434103,-0.8169608595548733,1.0,-0.013639852089583479,-0.8892416102700063,-0.6449452312844484,0.0
2020-09-23,-0.11866889912097113,-0.8138342402678945,1.0,-0.017057346169945586,-0.8875052323147761,-0.6511441328310311,0.0
2020-09-24,-0.1084920441488806,-0.7970822742940704,1.0,-0.007137634483478987,-0.895059364228265,-0.6740016016155426,0.0
2020-09-25,-0.10912312395775431,-0.7931489716509172,1.0,-0.008094774874930518,-0.8927529182879377,-0.6710325180655919,0.0
2020-09-28,-0.10568682557857118,-0.792061344158773,1.0,-0.003886055306894278,-0.8923354498455986,-0.6757225634086256,0.0
2020-09-29,-0.10560987448859302,-0.7890576242978989,1.0,-0.004888703973372165,-0.8924485125858124,-0.6751958948755287,0.0
2020-09-30,-0.10579956321281242,-0.7874995666793775,1.0,-0.007765105556903663,-0.8898325649114291,-0.6756681804000416,0.0
2020-10-01,-0.10596968330500538,-0.7882340698602103,1.0,-0.008949321863401435,-0.8909778348191058,-0.6745984945714385,0.0
2020-10-02,-0.10713666169378622,-0.7889879610033654,1.0,-0.009367518995246852,-0.8906428893591923,-0.6733164486694654,0.0
2020-10-05,-0.09821521400103969,-0.7955640270317103,1.0,-0.0004851845434066886,-0.8909721018887542,-0.6803673540114366,0.0
2020-10-06,-0.1016720324021186,-0.7910132585592135,1.0,-0.0024924706615432547,-0.8911967320940215,-0.675424931630145,0.0
2020-10-07,-0.10296206478434089,-0.7892603499047288,1.0,-0.003014030833188983,-0.8944396327732548,-0.6746925342109822,0.0
2020-10-08,-0.10573682198825532,-0.7909239375933841,1.0,-0.008478404392091455,-0.8964870217867196,-0.6730949650787033,0.0
2020-10-09,-0.11134672877702843,-0.7922895084474726,1.0,-0.01178474588055343,-0.8971007439338107,-0.6638044914134742,0.0
2020-10-12,-0.11571885428253616,-0.7932772525027809,1.0,-0.008933537263626251,-0.8948484427141268,-0.6633064516129032,0.0
2020-10-13,-0.10920897284533647,-0.7969650670185429,1.0,-0.00809083964164178,-0.8913118966594903,-0.6668865893464824,0.0
2020-10-14,-0.1118562791020919,-0.7967544652164849,1.0,-0.013864757801098061,-0.8893946764889847,-0.6629717145041351,0.0
2020-10-15,-0.11085274008260161,-0.7940860028459377,1.0,-0.012459653628570436,-0.8883837156838926,-0.6648734946031305,0.0
2020-10-16,-0.10632463204665371,-0.8031796723132463,1.0,-0.004130797000833102,-0.8856567620105525,-0.6720008331019162,0.0
2020-10-19,-0.10541478653245401,-0.8024991322457479,1.0,-0.002568552585907671,-0.8862547726483859,-0.6742797639708433,0.0
2020-10-20,-0.10387984981226533,-0.8024266444166318,1.0,-0.0057015714087053256,-0.882213878459185,-0.6823459880406063,0.0
2020-10-21,-0.10279399499582985,-0.799416180150125,1.0,-0.006011954406449819,-0.8829927717542395,-0.6838685015290519,0.0
2020-10-22,-0.09032658123191402,-0.7901336640485049,1.0,-0.0,-0.8704009921455147,-0.6941229158054293,0.0
2020-10-23,-0.08812695789872284,-0.7908017487693207,1.0,-0.0,-0.869496368205446,-0.6940686426383007,0.0
2020-10-26,-0.0888024240754769,-0.7926795675228978,1.0,-0.0,-0.8709110942772536,-0.690895943805523,0.0
2020-10-27,-0.08499226405363589,-0.7927454014096613,1.0,-0.0,-0.8731304796286746,-0.6873302389547877,0.0
2020-10-28,-0.09704626824566234,-0.7947190856513356,1.0,-0.0,-0.8752065546681355,-0.6756058936931975,0.0
