Date,CCXI,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-12-24,1.0,-0.45164553022640624,-2.5434528903757876,-0.0,-2.121528047926554,-1.66365828989341,0.0
2018-12-26,1.0,-0.44924289245982696,-2.5803461063040793,-0.0,-2.066131025957973,-1.6298671199011123,0.0
2018-12-27,1.0,-0.3160663403229342,-2.471177029297874,-0.0,-1.8942061810477095,-1.6246803536202237,0.0
2018-12-28,1.0,-0.3057362075264889,-2.4843259042747534,-0.0,-1.8955791012056995,-1.621629521373767,0.0
2018-12-31,1.0,-0.3006229388054233,-2.5002565042139984,-0.0,-1.9016489556614145,-1.626236716746061,0.0
2019-01-02,1.0,-0.2919627811561286,-2.501795003296945,-0.0,-1.899992673455931,-1.6327936112535717,0.0
2019-01-03,1.0,-0.30100995316159246,-2.4964139344262293,-0.0,-1.9038348946135828,-1.6173155737704916,0.0
2019-01-04,1.0,-0.202726473175022,-2.554749340369393,-0.0,-1.9002491937848138,-1.6715039577836412,0.0
2019-01-07,1.0,-0.1475140880233968,-2.483201369569869,-0.0,-1.8839432199158286,-1.6185177259433625,0.0
2019-01-08,1.0,-0.15456874466268147,-2.4474096214062055,-0.0,-1.9028608027327072,-1.6115855394249927,0.0
2019-01-09,1.0,-0.14586744500605112,-2.4222253862034595,-0.0,-1.9125791984053533,-1.638285754965473,0.0
2019-01-10,1.0,-0.1488650110296734,-2.4147157190635453,-0.0,-1.917384188429517,-1.6349533907350744,0.0
2019-01-11,1.0,-0.1515,-2.4097142857142853,-0.0,-1.9286428571428567,-1.6530714285714283,0.0
2019-01-14,1.0,-0.1702036441586281,-2.405216148624509,-0.0,-1.9272597356198644,-1.642729546266524,0.0
2019-01-15,1.0,-0.15781595266947038,-2.3838477439589423,-0.0,-1.9155321120536035,-1.6709672820585928,0.0
2019-01-16,1.0,-0.1371111269310173,-2.381860895564889,-0.0,-1.9065992738663058,-1.6933152986402789,0.0
2019-01-17,1.0,-0.14443258626823194,-2.3705442902881533,-0.0,-1.9060832443970117,-1.6938456065457133,0.0
2019-01-18,1.0,-0.14721173705576526,-2.330460793390784,-0.0,-1.898297842034043,-1.7461007050779858,0.0
2019-01-22,1.0,-0.0,-2.61402461767997,-0.0,-2.129503916449086,-1.7162998881014546,0.0
2019-01-23,1.0,-0.0,-2.5813343328335834,-0.0,-2.1537481259370317,-1.761169415292354,0.0
2019-01-24,1.0,-0.0,-2.5769980506822616,-0.0,-2.1594691857849755,-1.7609086819613136,0.0
2019-01-25,1.0,-0.0,-2.527839643652561,-0.0,-2.3429844097995547,-1.8090008447891868,0.0
2019-01-28,1.0,-0.0,-2.482486395339925,-0.0,-2.385682532382923,-1.7965049436652103,0.0
2019-01-29,1.0,-0.0,-2.4409139867671947,-0.0,-2.426373288198184,-1.8262040313894443,0.0
2019-01-30,1.0,-0.0,-2.4464560862865947,-0.0,-2.432742681047766,-1.8249614791987674,0.0
2019-01-31,1.0,-0.0,-2.4774725702279974,-0.0,-2.458330091043498,-1.8456929421834876,0.0
2019-02-01,1.0,-0.0,-2.4667339492275446,-0.0,-2.4703051005356724,-1.8263333592112412,0.0
2019-02-04,1.0,-0.0,-2.47052427184466,-0.0,-2.4768932038834954,-1.8195728155339805,0.0
2019-02-05,1.0,-0.0,-2.445283312577833,-0.0,-2.4712795765877957,-1.8667496886674968,0.0
2019-02-06,1.0,-0.0,-2.415079673532841,-0.0,-2.463039253789351,-1.8949086669257678,0.0
2019-02-07,1.0,-0.0,-2.421081081081081,-0.0,-2.4420077220077223,-1.8589189189189188,0.0
2019-02-08,1.0,-0.0,-2.3529144930823316,-0.0,-2.395781356316625,-1.8115218870492173,0.0
2019-02-11,1.0,-0.0,-2.3364968491382587,-0.0,-2.423582112216233,-1.8323589704654166,0.0
2019-02-12,1.0,-0.0,-2.358201018005014,-0.0,-2.4255109017701133,-1.8133404239155209,0.0
2019-02-13,1.0,-0.0,-2.429035250463822,-0.0,-2.467996289424861,-1.8333333333333333,0.0
2019-02-14,1.0,-0.0,-2.368821292775665,-0.0,-2.533405757740358,-1.8575308450376347,0.0
2019-02-15,1.0,-0.0,-2.3275848795134344,-0.0,-2.5222111017014397,-1.8490260990068519,0.0
2019-02-19,1.0,-0.0,-2.2878578024007385,-0.0,-2.5583256386580486,-1.8484918436441984,0.0
2019-02-20,1.0,-0.0,-2.3048536209553157,-0.0,-2.5587827426810477,-1.840446841294299,0.0
2019-02-21,1.0,-0.0,-2.320573057074636,-0.0,-2.5538781483478394,-1.8278518062081182,0.0
2019-02-22,1.0,-0.0,-2.31206219690555,-0.0,-2.5665460703564005,-1.8190285582326227,0.0
2019-02-25,1.0,-0.0,-2.3013120540167264,-0.0,-2.562265019565718,-1.8093301618967237,0.0
2019-02-26,1.0,-0.0,-2.3111589633161578,-0.0,-2.572560178420364,-1.8068907175267244,0.0
2019-02-27,1.0,-0.0,-2.299816905706439,-0.0,-2.5762892889838267,-1.7528227036924016,0.0
2019-02-28,1.0,-0.0,-2.256618084473528,-0.0,-2.4857971445568117,-1.6935603807257587,0.0
2019-03-01,1.0,-0.0,-2.2589206066012486,-0.0,-2.4888492417484387,-1.6860689860243832,0.0
2019-03-04,1.0,-0.0,-2.24429580081754,-0.0,-2.4857673727238945,-1.7020438498699366,0.0
2019-03-05,1.0,-0.0,-2.2072341379568043,-0.0,-2.55070622524475,-1.7154173828562886,0.0
2019-03-06,1.0,-0.0,-2.205737337516809,-0.0,-2.5528163753174957,-1.711863140594651,0.0
2019-03-07,1.0,-0.0,-2.1401675190867984,-0.0,-2.573864057519828,-1.6983915202727744,0.0
2019-03-08,1.0,-0.0,-2.1302028549962437,-0.0,-2.6644628099173557,-1.7184823441021788,0.0
2019-03-11,1.0,-0.0,-2.1321747084381433,-0.0,-2.683969814772467,-1.8063876819879563,0.0
2019-03-12,1.0,-0.0,-2.0420654523000925,-0.0,-2.745909231244211,-1.9304569311515898,0.0
2019-03-13,1.0,-0.0,-2.070948585716518,-0.0,-2.78824816377559,-1.9544460071886232,0.0
2019-03-14,1.0,-0.0,-2.1006090326662976,-0.0,-2.8224313849561025,-1.986395633947639,0.0
2019-03-15,1.0,-0.0,-2.0597427195959277,-0.0,-2.8201404782574384,-2.012153736879489,0.0
2019-03-18,1.0,-0.0,-2.1016772329668565,-0.0,-2.8653398603643367,-2.0579407752186825,0.0
2019-03-19,1.0,-0.0,-2.113755125010049,-0.0,-2.8375271324061417,-2.0878687997427448,0.0
2019-03-20,1.0,-0.0,-2.101189506273424,-0.0,-2.8907446635163763,-2.1552875998044647,0.0
2019-03-21,1.0,-0.0,-2.104078648033799,-0.0,-2.904777380565486,-2.115940851478713,0.0
2019-03-22,1.0,-0.0,-2.114416666666667,-0.0,-3.0716666666666668,-2.1473333333333335,0.0
2019-03-25,1.0,-0.0,-1.841543930929406,-0.0,-3.335872693414593,-2.2872016251904523,0.0
2019-03-26,1.0,-0.0,-1.9705213435969209,-0.0,-3.430458362491253,-2.346396081175647,0.0
2019-03-27,1.0,-0.0,-1.9508440479314264,-0.0,-3.45141257762617,-2.3443540628006647,0.0
2019-03-28,1.0,-0.0,-1.9566294919454772,-0.0,-3.4764560099132593,-2.418127102141972,0.0
2019-03-29,1.0,-0.0,-1.9531651173085438,-0.0,-3.478972996901284,-2.421336874723329,0.0
2019-04-01,1.0,-0.0,-1.9405104085010016,-0.0,-3.391690619284035,-2.3777545509973,0.0
2019-04-02,1.0,-0.0,-1.9949145111793074,-0.0,-3.472862779482683,-2.3003068829460767,0.0
2019-04-03,1.0,-0.0,-1.999736425935688,-0.0,-3.4956949569495697,-2.2903707608504655,0.0
2019-04-04,1.0,-0.0,-1.9983276120059854,-0.0,-3.4897456209840683,-2.313968840771059,0.0
2019-04-05,1.0,-0.0,-1.9821775189694724,-0.0,-3.510058231868714,-2.3307746603140993,0.0
2019-04-08,1.0,-0.0,-1.968816067653277,-0.0,-3.5101303735024665,-2.3300739957716705,0.0
2019-04-09,1.0,-0.0,-1.9423536704153013,-0.009297795094306206,-3.5932878774462056,-2.3101036040024794,0.0
2019-04-10,1.0,-0.0,-1.911305268731798,-0.020651310563939637,-3.586091254081723,-2.3072985614685377,0.0
2019-04-11,1.0,-0.0,-1.8598833097595473,-0.062411598302687415,-3.61987270155587,-2.2980021216407356,0.0
2019-04-12,1.0,-0.0,-1.8619472151116603,-0.06337717362520963,-3.6076440992144057,-2.2939359166740223,0.0
2019-04-15,1.0,-0.0,-1.8802421868043808,-0.06847119579734663,-3.61472709464874,-2.3404861543940876,0.0
2019-04-16,1.0,-0.0,-1.8803738317757008,-0.07681352914997774,-3.6086337338673786,-2.3350244770805517,0.0
2019-04-17,1.0,-0.0,-1.8480178173719377,-0.11020044543429845,-3.6301113585746103,-2.3204454342984406,0.0
2019-04-18,1.0,-0.0,-1.8712933190425152,-0.09941050375133975,-3.6347802786709535,-2.3263665594855305,0.0
2019-04-22,1.0,-0.0,-1.887502244568145,-0.08080445322319985,-3.661519123720596,-2.348356976117795,0.0
2019-04-23,1.0,-0.0,-1.8881496133788886,-0.0846070850566445,-3.6772163279985617,-2.341215608703471,0.0
2019-04-24,1.0,-0.0,-1.8624362301977984,-0.10149467466213193,-3.64521614606641,-2.3409111250335632,0.0
2019-04-25,1.0,-0.0,-1.8407016287810989,-0.13119742258815106,-3.646053338106318,-2.3313943082155,0.0
2019-04-26,1.0,-0.0,-1.7730269018350258,-0.16844824514519866,-3.670407981471584,-2.296098343132015,0.0
2019-04-29,1.0,-0.0,-1.7565953654188948,-0.15909090909090912,-3.6777183600713017,-2.319251336898396,0.0
2019-04-30,1.0,-0.0,-1.7694845728553592,-0.15159621901194936,-3.6806670233636525,-2.315676832530765,0.0
2019-05-01,1.0,-0.0,-1.754831240537893,-0.14925638970522753,-3.7116395048535042,-2.2896963220233326,0.0
2019-05-02,1.0,-0.0,-1.7204509423991545,-0.16399506781750925,-3.673595208737009,-2.2493394398449884,0.0
2019-05-03,1.0,-0.0,-1.7196722755704343,-0.16113117786979123,-3.6776495462954806,-2.2513434939652894,0.0
2019-05-06,1.0,-0.0,-1.6437802197802198,-0.19516483516483515,-3.6859780219780216,-2.266197802197802,0.0
2019-05-07,1.0,-0.0,-1.6724320508295092,-0.21152488528062124,-3.6752559124602895,-2.2652665019414044,0.0
2019-05-08,1.0,-0.0,-1.645969214714323,-0.28515523088964256,-3.533176797982433,-2.2321941038351163,0.0
2019-05-09,1.0,-0.0,-1.6499260161893985,-0.2774828096440073,-3.5298981634607016,-2.2467577683001134,0.0
2019-05-10,1.0,-0.0,-1.6504001391788448,-0.28444676409185804,-3.526443980514961,-2.237386917188587,0.0
2019-05-13,1.0,-0.0,-1.6523138482950592,-0.2747912317327766,-3.5294885177453024,-2.242171189979123,0.0
2019-05-14,1.0,-0.0,-1.462036642522369,-0.48734554750745634,-3.406646783127397,-2.1654878568385176,0.0
2019-05-15,1.0,-0.0,-1.4693442483158523,-0.5234927944060714,-3.4215059264944143,-2.1129871237315596,0.0
2019-05-16,1.0,-0.0,-1.4709287477653867,-0.5397973950795947,-3.404273431514429,-2.097812207372095,0.0
2019-05-17,1.0,-0.0,-1.439553890686191,-0.5691299165673421,-3.36693342414439,-2.1379192916737613,0.0
2019-05-20,1.0,-0.0,-1.3983943803311591,-0.6147349055025925,-3.268857668506439,-2.0806154875397223,0.0
2019-05-21,1.0,-0.0,-1.4122353725620937,-0.6187697949658276,-3.239456576096016,-2.064260710118353,0.0
2019-05-22,1.0,-0.0,-1.3838459614903726,-0.6522463949320664,-3.244477786113195,-2.0549303992664836,0.0
2019-05-23,1.0,-0.0,-1.366658356187152,-0.6656694091249065,-3.2455746696584393,-2.0325770796974982,0.0
2019-05-24,1.0,-0.0,-1.2986260552888595,-0.705098493626883,-3.235225955967555,-2.0379076311868896,0.0
2019-05-28,1.0,-0.0,-1.2887620937732571,-0.7028032746216819,-3.235011990407674,-2.042752005292318,0.0
2019-05-29,1.0,-0.0,-1.326563022400535,-0.7171514543630892,-3.2980608492143095,-2.016633233032431,0.0
2019-05-30,1.0,-0.0,-1.3205941255006677,-0.7067757009345794,-3.2942256341789053,-2.0227803738317753,0.0
2019-05-31,1.0,-0.0,-1.3375523889354568,-0.679379715004191,-3.305867560771165,-2.0594300083822294,0.0
2019-06-03,1.0,-0.0,-1.3365161076054466,-0.7093158419129857,-3.2784789106609096,-1.978578545333776,0.0
2019-06-04,1.0,-0.0,-1.3337484433374842,-0.720381901203819,-3.290909090909091,-1.9572436695724367,0.0
2019-06-05,1.0,-0.0,-1.2990268843806696,-0.7973775358733299,-3.3422398152729667,-1.8080983011710374,0.0
2019-06-06,1.0,-0.0,-1.4875056382498872,-0.6935498421290032,-3.5520072169598556,-2.288227334235453,0.0
2019-06-07,1.0,-0.0,-1.5314584460068505,-0.6875788714620515,-3.5168559581755905,-2.277988101676582,0.0
2019-06-10,1.0,-0.0,-1.5444364809173983,-0.6949471420892314,-3.446514961476438,-2.273069342411754,0.0
2019-06-11,1.0,-0.0,-1.53251960085531,-0.7875980042765502,-3.3771382751247323,-2.212134711332858,0.0
2019-06-12,1.0,-0.0,-1.5267087370011556,-0.7916629632921518,-3.3669007199360057,-2.2028264154297394,0.0
2019-06-13,1.0,-0.0,-1.5960595524650083,-0.8470179192297405,-3.3334224837300526,-2.1386288668984577,0.0
2019-06-14,1.0,-0.0,-1.576206529453513,-0.847764371894961,-3.3245209368346345,-2.1230482611781403,0.0
2019-06-17,1.0,-0.0,-1.573708340680656,-0.8468524069828953,-3.3093810615411745,-2.0868453535531652,0.0
2019-06-18,1.0,-0.0,-1.625550272935376,-0.8424898749779891,-3.2819158302518048,-2.0544109878499737,0.0
2019-06-19,1.0,-0.0,-1.60045742434905,-0.8855559465165376,-3.2880014074595354,-2.0226073187895848,0.0
2019-06-20,1.0,-0.0,-1.6108461402579048,-0.8720190779014309,-3.308602720367426,-2.0408938350114822,0.0
2019-06-21,1.0,-0.0,-1.6188752538183104,-0.8726052794208529,-3.293987816721109,-2.0429063300079457,0.0
2019-06-24,1.0,-0.0,-1.5881363435148297,-0.8821602478972997,-3.290482514386897,-2.0926958831341302,0.0
2019-06-25,1.0,-0.0,-1.5717447109852172,-0.8861644684429495,-3.298220766575197,-2.0957776400814376,0.0
2019-06-26,1.0,-0.0,-1.5792710097139293,-0.8592817039479548,-3.2799215756171463,-2.193476517244452,0.0
2019-06-27,1.0,-0.0,-1.569091884161602,-0.8828208795137648,-3.287629603146228,-2.1985162674293885,0.0
2019-06-28,1.0,-0.0,-1.535523027490182,-0.8918243484469832,-3.3020349875044626,-2.1960906818993218,0.0
2019-07-01,1.0,-0.0,-1.5116752166990979,-0.9012029011144524,-3.2672032549088983,-2.1647797629577217,0.0
2019-07-02,1.0,-0.0,-1.5436056838365895,-0.8875666074600355,-3.2666074600355235,-2.183214920071048,0.0
2019-07-03,1.0,-0.0,-1.5531177829099307,-0.8802629241428317,-3.2605258482856634,-2.188665837626577,0.0
2019-07-05,1.0,-0.0,-1.5517027314650584,-0.8722064561901384,-3.251684994678964,-2.19279886484569,0.0
2019-07-08,1.0,-0.0,-1.5556442316218853,-0.866276491974816,-3.24926842245278,-2.196328810853951,0.0
2019-07-09,1.0,-0.0,-1.5526805494018607,-0.8605228178998671,-3.255294638901196,-2.1928223305272487,0.0
2019-07-10,1.0,-0.0,-1.5192188193519751,-0.8608965823346648,-3.2964935641367066,-2.200532623169108,0.0
2019-07-11,1.0,-0.0,-1.51324679943101,-0.876778093883357,-3.3033428165007113,-2.197101706970128,0.0
2019-07-12,1.0,-0.0,-1.5288675384752248,-0.8757228004625923,-3.304154434658838,-2.187260919846989,0.0
2019-07-15,1.0,-0.0,-1.5213059336357975,-0.8989413753224802,-3.3188328440530204,-2.1568365803754115,0.0
2019-07-16,1.0,-0.0,-1.5334105488239487,-0.9156272273699215,-3.3179793300071276,-2.142551674982181,0.0
2019-07-17,1.0,-0.0,-1.5407090682344557,-0.9132371280954926,-3.3117762337430965,-2.1420808836629255,0.0
2019-07-18,1.0,-0.0,-1.539914848323576,-0.9227425935781444,-3.2875643072556326,-2.119744544970729,0.0
2019-07-19,1.0,-0.0,-1.5437694013303769,-0.9350776053215077,-3.2748558758314856,-2.115476718403548,0.0
2019-07-22,1.0,-0.0,-1.5116052445074417,-0.9152197023387668,-3.2780829199149544,-2.154057406094968,0.0
2019-07-23,1.0,-0.0,-1.5170550190484628,-0.9192876760875344,-3.275981217329671,-2.14751484008151,0.0
2019-07-24,1.0,-0.0,-1.5187123093295496,-0.9514898900319262,-3.271993614757006,-2.126197233061369,0.0
2019-07-25,1.0,-0.0,-1.4575773745997866,-0.9887940234791889,-3.3441835645677696,-2.10298826040555,0.0
2019-07-26,1.0,-0.0,-1.447527570259694,-0.9811454998221274,-3.358591248665955,-2.1064567769477054,0.0
2019-07-29,1.0,-0.0,-1.4038257173219977,-0.9731668437832093,-3.349805171803046,-2.128940843074743,0.0
2019-07-30,1.0,-0.0,-1.3888888888888888,-0.9722661049675269,-3.299719150430051,-2.115762682113393,0.0
2019-07-31,1.0,-0.0,-1.4375,-0.9302266576454669,-3.106985791610284,-1.9826623815967523,0.0
2019-08-01,1.0,-0.0,-1.481506388702085,-0.9280430396772025,-3.0613651647612645,-1.9352723604572968,0.0
2019-08-02,1.0,-0.0,-1.4480633069554352,-0.9486880466472304,-3.0070803831736774,-1.9259475218658892,0.0
2019-08-05,1.0,-0.0,-1.4400332917186849,-0.9314190595089471,-3.0221389929255094,-1.9292550977944236,0.0
2019-08-06,1.0,-0.0,-1.426031178954206,-0.9067067229620006,-2.88372848327379,-1.9030529392659954,0.0
2019-08-07,1.0,-0.0,-1.5041141897565071,-0.8548278757346768,-2.981024349286314,-2.056339210747271,0.0
2019-08-08,1.0,-0.0,-1.4978180597515944,-0.8483551527358174,-2.98296408190668,-2.0629405840886204,0.0
2019-08-09,1.0,-0.0,-1.457491897282473,-0.8226543671569849,-2.94066317626527,-2.0896700739632674,0.0
2019-08-12,1.0,-0.0,-1.4474863115978098,-0.8389746142359383,-2.946407831425253,-2.063132570101211,0.0
2019-08-13,1.0,-0.0,-1.4294117647058822,-0.8323943661971831,-2.955923777961889,-2.0672742336371166,0.0
2019-08-14,1.0,-0.0,-1.4411668305473617,-0.8189118321861685,-2.90929203539823,-2.024664044575549,0.0
2019-08-15,1.0,-0.0,-1.491869918699187,-0.8323768531802965,-2.8036824485891922,-1.8427387215048623,0.0
2019-08-16,1.0,-0.0,-1.4978393085787451,-0.8274647887323944,-2.8057778489116516,-1.8715588988476313,0.0
2019-08-19,1.0,-0.0,-1.4519635065450218,-0.8340341134470448,-2.80531535105117,-1.8420468068226896,0.0
2019-08-20,1.0,-0.0,-1.460530470476792,-0.816940322071361,-2.797837069782129,-1.818598042311336,0.0
2019-08-21,1.0,-0.0,-1.4745350388448561,-0.7819979596641294,-2.7892176096680537,-1.8017735227183553,0.0
2019-08-22,1.0,-0.0,-1.4803698769688896,-0.7696888958545569,-2.7900634746493225,-1.7961758482877517,0.0
2019-08-23,1.0,-0.0,-1.4997357493393733,-0.7261608154020385,-2.660324650811627,-1.6637976594941486,0.0
2019-08-26,1.0,-0.0,-1.4545118069435192,-0.7173736027833296,-2.6238063513213414,-1.606780664742024,0.0
2019-08-27,1.0,-0.0,-1.4471682788156244,-0.708779443254818,-2.6144871889537034,-1.6133796057003618,0.0
2019-08-28,1.0,-0.0,-1.430995057903666,-0.7197757615991739,-2.6210813601829313,-1.6043372427528215,0.0
2019-08-29,1.0,-0.0,-1.4134246979074565,-0.7320954907161804,-2.6279840848806364,-1.594532861774241,0.0
2019-08-30,1.0,-0.0,-1.3939705127264723,-0.7464241179490941,-2.6252475610650627,-1.5695004767842733,0.0
2019-09-03,1.0,-0.0,-1.4010859994129732,-0.7549897270325798,-2.623569122395069,-1.5581890226005282,0.0
2019-09-04,1.0,-0.0,-1.3795272175233138,-0.7182100773512614,-2.5949540952794043,-1.53639846743295,0.0
2019-09-05,1.0,-0.0,-1.4105270716645124,-0.7210972282062329,-2.574249605055292,-1.474938963090622,0.0
