Date,IWF,IWM,MTUM,SPR,SPY,VLUE,VXX
2018-10-12,-0.26493572772798313,-0.6113680584351376,-0.08596217026570126,1.0,-0.6093585531561991,-0.6180664093649325,0.0
2018-10-15,-0.25480019105238016,-0.6262697022767075,-0.07231332590351855,1.0,-0.6099347237701003,-0.6208883935679032,0.0
2018-10-16,-0.2545373495510412,-0.6273005158250016,-0.07154683818378654,1.0,-0.6099153028083806,-0.6208049417308794,0.0
2018-10-17,-0.2429815461033041,-0.6003961143072716,-0.06098902826244145,1.0,-0.6096702191203748,-0.6296959979879909,0.0
2018-10-18,-0.24241662213560491,-0.5995976487599408,-0.0612956967277528,1.0,-0.6103479709552698,-0.6297111243831138,0.0
2018-10-19,-0.23479919929938695,-0.5936131615163267,-0.05454772926310522,1.0,-0.6134430126360565,-0.631302389590892,0.0
2018-10-22,-0.23624140087554726,-0.590087554721701,-0.05137585991244528,1.0,-0.6159161976235148,-0.6333646028767981,0.0
2018-10-23,-0.23708890834062776,-0.5895960985369513,-0.05361385519569838,1.0,-0.6137926722520946,-0.6320807802926097,0.0
2018-10-24,-0.23743479211570295,-0.5870427638771749,-0.04860525411551556,1.0,-0.615812326242464,-0.6348046106269328,0.0
2018-10-25,-0.20898705255140898,-0.54997715156131,-0.04216298552932216,1.0,-0.6317136329017518,-0.6136176694592536,0.0
2018-10-26,-0.20010880406201834,-0.5427811527185904,-0.028712183032610996,1.0,-0.6411581587934838,-0.6095747574576118,0.0
2018-10-29,-0.1825233926954422,-0.5610624811349231,-0.011530335043766979,1.0,-0.6383640205252038,-0.6249320857229098,0.0
2018-10-30,-0.1977068672652269,-0.5639711235137104,-0.01898810968211599,1.0,-0.6397112351371027,-0.612867022567338,0.0
2018-10-31,-0.19767653482164527,-0.5639711235137104,-0.01895777723853434,1.0,-0.6397415675806843,-0.6128973550109197,0.0
2018-11-01,-0.19831927674291605,-0.5633456707724045,-0.0195983253443359,1.0,-0.6397063284994842,-0.6128572295370426,0.0
2018-11-02,-0.1973227867356252,-0.5706114998478856,-0.020352905384849407,1.0,-0.6390629753574688,-0.6149376331000913,0.0
2018-11-05,-0.1957361394118184,-0.5746175602931785,-0.020376509230254556,1.0,-0.6392141358231198,-0.6113256896079803,0.0
2018-11-06,-0.20406610463523756,-0.5813677450771525,-0.016221809660042,1.0,-0.6363636363636365,-0.6055026326201418,0.0
2018-11-07,-0.20361467778251077,-0.5811172640418669,-0.016917178847441122,1.0,-0.6358242560701028,-0.6051846893446114,0.0
2018-11-08,-0.18753023705853894,-0.5865686985970004,-0.0,1.0,-0.6342223028543783,-0.6154148524431543,0.0
2018-11-09,-0.1855063674954518,-0.5895087932080049,-0.0004851425106124925,1.0,-0.6395391146149182,-0.6171315949060037,0.0
2018-11-12,-0.18572292800967938,-0.5720810647307925,-0.0,1.0,-0.6506654567453115,-0.6163036902601331,0.0
2018-11-13,-0.1759864950411479,-0.570162481536189,-0.0,1.0,-0.6524583245410424,-0.6158924426491423,0.0
2018-11-14,-0.1760663149962321,-0.5700376789751319,-0.0,1.0,-0.6524189902034665,-0.6157950263752826,0.0
2018-11-15,-0.17521766637544062,-0.5699394450637182,-0.0,1.0,-0.6530292531557859,-0.6144970325068538,0.0
2018-11-16,-0.17121804511278196,-0.5612631578947368,-0.0,1.0,-0.6531729323308271,-0.6218345864661654,0.0
2018-11-19,-0.17600313054995334,-0.5608801661599591,-0.0,1.0,-0.6515758104813221,-0.6217151801571296,0.0
2018-11-20,-0.15533776898639334,-0.5557453695378529,-0.0,1.0,-0.6541389438350417,-0.6318108253911167,0.0
2018-11-21,-0.15161696766064678,-0.5569688606227875,-0.0,1.0,-0.6564468710625787,-0.6349073018539628,0.0
2018-11-23,-0.1520122353505668,-0.5549391231332094,-0.0,1.0,-0.6569903436694057,-0.6349187308822648,0.0
2018-11-26,-0.15191771373736768,-0.5550124448975919,-0.0,1.0,-0.656940654331724,-0.6348697034215972,0.0
2018-11-27,-0.14935784210999012,-0.5549202167469988,-0.0,1.0,-0.6558093584408586,-0.6336257222405174,0.0
2018-11-28,-0.1491362016826851,-0.5573520165274409,-0.0,1.0,-0.6546603191712327,-0.6329830234438156,0.0
2018-11-29,-0.13592175283170319,-0.5504652614680262,-0.0,1.0,-0.6520200969170853,-0.6345096173856171,0.0
2018-11-30,-0.13540675547098,-0.5505768315889629,-0.0,1.0,-0.6521170313986678,-0.6352580875356804,0.0
2018-12-03,-0.13494634842314895,-0.5505751567933894,-0.0,1.0,-0.6519038135719168,-0.6349909342210861,0.0
2018-12-04,-0.12748791267463588,-0.5548601429715541,-0.0,1.0,-0.6494823955150832,-0.6344140242636371,0.0
2018-12-06,-0.12202986115145528,-0.5099924475686981,-0.0,1.0,-0.6544762679370244,-0.6182826933131935,0.0
2018-12-07,-0.11012765460228433,-0.5167820524055736,-0.0,1.0,-0.6619928139514503,-0.6322846376303567,0.0
2018-12-10,-0.09596076838256631,-0.5174104811096281,-0.0,1.0,-0.6631362079972144,-0.6252393941152574,0.0
2018-12-11,-0.09154254855848794,-0.5195830792904219,-0.0,1.0,-0.6620503440466858,-0.6301715878407804,0.0
2018-12-12,-0.09006391632771645,-0.5206275421266705,-0.0,1.0,-0.6620859965136549,-0.6325392213829168,0.0
2018-12-13,-0.08993265211333024,-0.5178529958197863,-0.0,1.0,-0.6641895030190432,-0.6309219693450998,0.0
2018-12-14,-0.09212778922322491,-0.5125496909729275,-0.0,1.0,-0.6665119113251893,-0.6305022778051824,0.0
2018-12-17,-0.07813132774081573,-0.5126120914087359,-0.0,1.0,-0.657043679490888,-0.6448944171246745,0.0
2018-12-18,-0.06652088847968697,-0.5034238692599838,-0.0,1.0,-0.6568937737369088,-0.6503912993439982,0.0
2018-12-19,-0.07004518115629227,-0.5026619471063914,-0.0,1.0,-0.6552994330772108,-0.6497740942185386,0.0
2018-12-20,-0.07053381600873412,-0.49962650117795787,-0.0,1.0,-0.6550020111475033,-0.6478768028500834,0.0
2018-12-21,-0.06715328467153285,-0.49909832546157146,-0.0,1.0,-0.6567339344496923,-0.6394733075712037,0.0
2018-12-24,-0.06217142857142858,-0.49560000000000004,-0.0,1.0,-0.6568,-0.6425714285714286,0.0
2018-12-26,-0.06158216162476922,-0.498082658713251,-0.0,1.0,-0.6451072290867775,-0.6357335605737822,0.0
2018-12-27,-0.03147191290652372,-0.4789588571744356,-0.0,1.0,-0.6050675582327097,-0.6476195739272195,0.0
2018-12-28,-0.038264377153421666,-0.48029356564609654,-0.0,1.0,-0.6187848399114821,-0.6638841424129528,0.0
2018-12-31,-0.03902179393803574,-0.4793825984649,-0.0,1.0,-0.6188021737912488,-0.6640428035184044,0.0
2019-01-02,-0.03953123247729057,-0.47998205674554223,-0.0,1.0,-0.6199955141863855,-0.6641247056184816,0.0
2019-01-03,-0.042541266149146655,-0.47885547739820084,-0.0,1.0,-0.6216966062270549,-0.6593616007622678,0.0
2019-01-04,-0.036430789893393774,-0.47986793139147715,-0.0,1.0,-0.6206385181454434,-0.6611265004616805,0.0
2019-01-07,-0.027959070796460178,-0.4658462389380531,-0.0,1.0,-0.6193307522123894,-0.6523506637168142,0.0
2019-01-08,-0.029576647979895614,-0.45925271326392536,-0.0,1.0,-0.6222694761260391,-0.6504929441329983,0.0
2019-01-09,-0.031036967244914924,-0.4683810896192429,-0.0,1.0,-0.624175580557557,-0.647564152302832,0.0
2019-01-10,-0.03112096438963558,-0.46844949424968824,-0.0,1.0,-0.6240820285437163,-0.6475820978245809,0.0
2019-01-11,-0.032445345704047335,-0.4656240451123642,-0.0,1.0,-0.6265451818106059,-0.6532403677879942,0.0
2019-01-14,-0.03906488602604326,-0.46497487297664997,-0.0,1.0,-0.626592997751062,-0.6458339117638893,0.0
2019-01-15,-0.03585624148761709,-0.46176724018122695,-0.0,1.0,-0.625621925118826,-0.6563081969035773,0.0
2019-01-16,-0.03212449631791024,-0.4645268862025844,-0.0,1.0,-0.6232319021814645,-0.659052382937335,0.0
2019-01-17,-0.03753507626482927,-0.45639429889145106,-0.0,1.0,-0.6237046092295724,-0.6606562387130831,0.0
2019-01-18,-0.057095984724201916,-0.4394212408896539,-0.009628055831966222,1.0,-0.5829545760159213,-0.6003012129198827,0.0
2019-01-22,-0.0,-0.4041758477992153,-0.0,1.0,-0.6451066802816144,-0.6378782178749932,0.0
2019-01-23,-0.0,-0.3690059738442495,-0.0,1.0,-0.6499919272375007,-0.6719229320273398,0.0
2019-01-24,-0.0,-0.35778463188949977,-0.0,1.0,-0.6625452594877296,-0.6617406463725358,0.0
2019-01-25,-0.0,-0.3153311044003451,-0.0,1.0,-0.6788449094046592,-0.7021138912855911,0.0
2019-01-28,-0.0,-0.30638068258464857,-0.0,1.0,-0.6917847025495751,-0.699770673141778,0.0
2019-01-29,-0.0,-0.3111123072368598,-0.0,1.0,-0.6780149097074575,-0.7021557176305946,0.0
2019-01-30,-0.0,-0.30838500943650576,-0.0,1.0,-0.6784038824480992,-0.7093556214613103,0.0
2019-01-31,-0.0,-0.31241049474452165,-0.0,1.0,-0.6771325893701532,-0.7124753438352834,0.0
2019-02-01,-0.0,-0.31103299080584096,-0.0,1.0,-0.6813683071930774,-0.7117901568415359,0.0
2019-02-04,-0.0,-0.31451724042887463,-0.0,1.0,-0.6808522367079187,-0.7608665692786858,0.0
2019-02-05,-0.0,-0.3185162730454433,-0.0,1.0,-0.6837986055612202,-0.7534929864689833,0.0
2019-02-06,-0.0,-0.29833365680539,-0.0,1.0,-0.7150026339867469,-0.7593090636870269,0.0
2019-02-07,-0.0,-0.295826173715426,-0.0,1.0,-0.7182251538163074,-0.7574413835153262,0.0
2019-02-08,-0.0,-0.30409519308293254,-0.0,1.0,-0.7398593233061803,-0.7361894965108843,0.0
2019-02-11,-0.0,-0.2908579543872351,-0.0,1.0,-0.7484614742001059,-0.7453704992899113,0.0
2019-02-12,-0.0,-0.29733950582854596,-0.0,1.0,-0.7485080037927381,-0.74293044787774,0.0
2019-02-13,-0.0,-0.31736476883203746,-0.0,1.0,-0.7409915558899758,-0.7284507984282251,0.0
2019-02-14,-0.0,-0.3262448854621872,-0.0,1.0,-0.73869234837309,-0.7184847050964457,0.0
2019-02-15,-0.0,-0.34995964038188554,-0.0,1.0,-0.7259999443315612,-0.7074901884376653,0.0
2019-02-19,-0.0,-0.3419229163767914,-0.0,1.0,-0.734576318352581,-0.7062752191456798,0.0
2019-02-20,-0.0,-0.3469075321494182,-0.0,1.0,-0.7310026164894505,-0.7055892668262539,0.0
2019-02-21,-0.0,-0.3434703832752613,-0.0,1.0,-0.7318745644599304,-0.7121114982578396,0.0
2019-02-22,-0.0,-0.34108808579567673,-0.0,1.0,-0.7329497849522427,-0.7188180751829303,0.0
2019-02-25,-0.0,-0.34414293315410677,-0.0,1.0,-0.7371530986586015,-0.7191184295275701,0.0
2019-02-26,-0.0,-0.3472366172721925,-0.0,1.0,-0.7380038656545003,-0.7159584302081291,0.0
2019-02-27,-0.0,-0.3461657000364237,-0.0,1.0,-0.7456221456389567,-0.7100669636603065,0.0
2019-02-28,-0.0,-0.35000137676570203,-0.0,1.0,-0.7333480188341549,-0.6702095437398464,0.0
2019-03-01,-0.0,-0.3532216281761561,-0.0,1.0,-0.7432067464035715,-0.6594278785206416,0.0
2019-03-04,-0.0,-0.3551219243683602,-0.0,1.0,-0.72821599603677,-0.6689326801343094,0.0
2019-03-05,-0.0,-0.3452535222917643,-0.0,1.0,-0.7413769334693541,-0.6705450936061099,0.0
2019-03-06,-0.0,-0.3477600817025035,-0.0,1.0,-0.7375859118385824,-0.6748737199481079,0.0
2019-03-07,-0.0,-0.3256249827733524,-0.0,1.0,-0.7600396901959703,-0.6705713734461564,0.0
2019-03-08,-0.0,-0.31682320441988954,-0.0,1.0,-0.7726795580110498,-0.6729281767955801,0.0
2019-03-11,-0.0,-0.3142912794256776,-0.0,1.0,-0.7650119650509211,-0.7032667371584397,0.0
2019-03-12,-0.0,-0.27711630814696936,-0.0,1.0,-0.8082748429996307,-0.7562444943309368,0.0
2019-03-13,-0.0,-0.2875470407115977,-0.0,1.0,-0.8066199110502908,-0.7568137758011174,0.0
2019-03-14,-0.0,-0.28782866594421946,-0.0,1.0,-0.8055666457537215,-0.758398448639708,0.0
2019-03-15,-0.0,-0.287979847135946,-0.0,1.0,-0.8044542409755818,-0.7701886468382333,0.0
2019-03-18,-0.0,-0.2999798497366073,-0.0,1.0,-0.8089467169463715,-0.7696537033305507,0.0
2019-03-19,-0.0,-0.30270067516879223,-0.0,1.0,-0.8072595071844884,-0.7753765364418028,0.0
2019-03-20,-0.0,-0.31813840409828953,-0.0,1.0,-0.7997163613209459,-0.7763885271048595,0.0
2019-03-21,-0.0,-0.31571643344512546,-0.0,1.0,-0.8262114027986586,-0.749248294206083,0.0
2019-03-22,-0.0,-0.3163859730072673,-0.0,1.0,-0.8285269350559464,-0.7389260583689007,0.0
2019-03-25,-0.0,-0.2903780561208404,-0.0,1.0,-0.8407520995156066,-0.7351027544498265,0.0
2019-03-26,-0.0,-0.3094785364448286,-0.0,1.0,-0.8357245750504178,-0.7358110054739269,0.0
2019-03-27,-0.0,-0.3023784842202258,-0.0,1.0,-0.8435268371343009,-0.733615526376411,0.0
2019-03-28,-0.0,-0.30138880885149544,-0.0,1.0,-0.8409785051576097,-0.7389788509191494,0.0
2019-03-29,-0.0,-0.2986075148167328,-0.0,1.0,-0.8407273145750618,-0.7376719028712815,0.0
2019-04-01,-0.0,-0.302861090322952,-0.0,1.0,-0.8382649242991191,-0.7372344712451788,0.0
2019-04-02,-0.0,-0.3063327576280944,-0.0,1.0,-0.8422279792746115,-0.7299654576856649,0.0
2019-04-03,-0.0,-0.3060860047812437,-0.0,1.0,-0.8384746104438492,-0.7357066735793082,0.0
2019-04-04,-0.0,-0.29801227282069354,-0.0,1.0,-0.9056930620394023,-0.7323761707625004,0.0
2019-04-05,-0.0,-0.29886212501847204,-0.0,1.0,-0.9028520762524013,-0.7538052312693956,0.0
2019-04-08,-0.0,-0.2873171887027059,-0.0,1.0,-0.9153591094795429,-0.7578305405885487,0.0
2019-04-09,-0.0,-0.3033103781563368,-0.0,1.0,-0.9453002295517701,-0.7717772139664131,0.0
2019-04-10,-0.0,-0.29645283018867924,-0.0,1.0,-0.9470792452830189,-0.7753358490566038,0.0
2019-04-11,-0.0,-0.2938584578240531,-0.0,1.0,-0.9488154519390374,-0.7752829334540516,0.0
2019-04-12,-0.0,-0.2929936305732484,-0.0,1.0,-0.9484710357110513,-0.7772209979774806,0.0
2019-04-15,-0.0,-0.2911864612398398,-0.0,1.0,-0.9623923328885114,-0.7792975858304015,0.0
2019-04-16,-0.0,-0.3004758873632203,-0.0,1.0,-0.956594222666788,-0.7740899033069626,0.0
2019-04-17,-0.0,-0.21956200059189113,-0.0,1.0,-0.9649304527966855,-0.7749630068067476,0.0
2019-04-18,-0.0,-0.23214391384105568,-0.0,1.0,-0.9705603881886502,-0.7560210663352862,0.0
2019-04-22,-0.0,-0.23551207944271532,-0.0,1.0,-0.9714836223506745,-0.7572550763302209,0.0
2019-04-23,-0.0,-0.23925416493745186,-0.0,1.0,-0.9745360763621272,-0.7505780518171578,0.0
2019-04-24,-0.0,-0.2322057474325964,-0.0,1.0,-0.9789576489390038,-0.7483796501820118,0.0
2019-04-25,-0.0,-0.22277550536487048,-0.0,1.0,-0.988618175351236,-0.7526231548995197,0.0
2019-04-26,-0.0,-0.20443086778575245,-0.0,1.0,-1.0153627142772408,-0.7460110326828401,0.0
2019-04-29,-0.0,-0.20024912509638768,-0.0,1.0,-1.015006821282401,-0.7504893528679044,0.0
2019-04-30,-0.0,-0.19565797668831744,-0.0,1.0,-1.0181807396862117,-0.7520538600705875,0.0
2019-05-01,-0.0,-0.19571475205507907,-0.0,1.0,-1.0252247974597146,-0.7466540048075496,0.0
2019-05-02,-0.0,-0.19548314339981007,-0.0,1.0,-1.008250237416904,-0.7639779202279202,0.0
2019-05-03,-0.0,-0.18314693177111072,-0.0,1.0,-1.013196047103379,-0.7624119770400616,0.0
2019-05-06,-0.0,-0.1657461826988393,-0.0,1.0,-1.0069996160548156,-0.7806786969491125,0.0
2019-05-07,-0.0,-0.15893020916540931,-0.0,1.0,-1.0137865743617052,-0.7857755687701548,0.0
2019-05-08,-0.0,-0.17364171423501226,-0.0,1.0,-0.9982550057673537,-0.7857501996391707,0.0
2019-05-09,-0.0,-0.1705633093311998,-0.0,1.0,-1.0149939253859603,-0.7776691261445462,0.0
2019-05-10,-0.0,-0.1684079306660335,-0.0,1.0,-1.0173631722664134,-0.7822628517155409,0.0
2019-05-13,-0.0,-0.16928736723432028,-0.0,1.0,-1.0145671393817124,-0.782976324689966,0.0
2019-05-14,-0.0,-0.17207878234757262,-0.0,1.0,-1.0012659345835664,-0.7706597580004121,0.0
2019-05-15,-0.0,-0.17613602876171391,-0.0,1.0,-1.009194318382743,-0.7615960393705429,0.0
2019-05-16,-0.0,-0.17747450333077874,-0.0,1.0,-1.0082532570889582,-0.7618640570653775,0.0
2019-05-17,-0.0,-0.17855460007067972,-0.0,1.0,-1.003504535280952,-0.7629579455766287,0.0
2019-05-20,-0.0,-0.1702234127100933,-0.0,1.0,-1.0074470903364436,-0.7658140287875667,0.0
2019-05-21,-0.0,-0.1764239111267854,-0.0,1.0,-0.998266031857991,-0.7642391112678539,0.0
2019-05-22,-0.0,-0.18037454502759187,-0.0,1.0,-0.9923094986497595,-0.7626218151931431,0.0
2019-05-23,-0.0,-0.1843418040964845,-0.0,1.0,-0.991519455367099,-0.7585832501907389,0.0
2019-05-24,-0.0,-0.1821435906463633,-0.0,1.0,-0.9928703459202534,-0.7590000880204206,0.0
2019-05-28,-0.0,-0.19021180341353075,-0.0,1.0,-0.9894538938339063,-0.7579683323051615,0.0
2019-05-29,-0.0,-0.1954609429978888,-0.0,1.0,-0.9913793103448276,-0.7453964344358432,0.0
2019-05-30,-0.0,-0.19487946507126516,-0.0,1.0,-0.9920229925508828,-0.745820869259194,0.0
2019-05-31,-0.0,-0.1998710320368145,-0.0,1.0,-0.9968637336225343,-0.7343553067385761,0.0
2019-06-03,-0.0,-0.20761437622259207,-0.0,1.0,-1.0094011853668505,-0.7025780269189221,0.0
2019-06-04,-0.0,-0.20368477911763846,-0.0,1.0,-1.017109988612806,-0.6990277088382143,0.0
2019-06-05,-0.0,-0.21396448339483393,-0.0,1.0,-1.0257149446494465,-0.6431619003690037,0.0
2019-06-06,-0.0,-0.22021785487868134,-0.0,1.0,-1.0186732753155436,-0.6427871592415423,0.0
2019-06-07,-0.0,-0.22301058521530961,-0.0,1.0,-1.0171036312768595,-0.6441406362666204,0.0
2019-06-10,-0.0,-0.2223406707387346,-0.0,1.0,-1.0114959087242135,-0.647343551918866,0.0
2019-06-11,-0.0,-0.2213680894720111,-0.0,1.0,-1.0282923445943994,-0.6402624049937866,0.0
2019-06-12,-0.0,-0.22630588916220518,-0.0,1.0,-1.033077702213862,-0.6345825495586745,0.0
2019-06-13,-0.0,-0.25409812368093904,-0.007777038943016567,1.0,-1.0171152678597244,-0.612073202463211,0.0
2019-06-14,-0.0,-0.25294066645472674,-0.017253836594318082,1.0,-1.0163290078321436,-0.6035663709141355,0.0
2019-06-17,-0.0,-0.2811910377358491,-0.011704009433962263,1.0,-1.0108195754716982,-0.6443691037735849,0.0
2019-06-18,-0.0,-0.2978516201381102,-0.009502449389128254,1.0,-1.0085876173050818,-0.635129552027386,0.0
2019-06-19,-0.0,-0.3006176670508615,-0.005703815350060585,1.0,-1.0100777255666873,-0.6389159795490144,0.0
2019-06-20,-0.0,-0.3038461538461538,-0.0,1.0,-1.0138165680473372,-0.6409171597633135,0.0
2019-06-21,-0.0,-0.30784922394678493,-0.0013895048041389505,1.0,-1.009519586104952,-0.6376348854397635,0.0
2019-06-24,-0.0,-0.31150452957546326,-0.0054473325833382675,1.0,-1.0048848362839717,-0.6386997453964118,0.0
2019-06-25,-0.0,-0.308970296443273,-0.004619895163917434,1.0,-1.0071667604465897,-0.6407143068676517,0.0
2019-06-26,-0.0,-0.3094046949468636,-0.0037595097836061694,1.0,-1.0018945561114234,-0.6452147656966933,0.0
2019-06-27,-0.0,-0.3008697200866752,-0.0,1.0,-0.99815963667666,-0.6692985841075721,0.0
2019-06-28,-0.0,-0.26529217789132825,-0.010160125961795548,1.0,-1.0235584207242803,-0.6717863402750958,0.0
2019-07-01,-0.0,-0.2708209752046506,-0.006584410962154467,1.0,-1.0220370150670304,-0.6665084826195278,0.0
2019-07-02,-0.0,-0.2770624278483261,-0.0,1.0,-1.01222508362194,-0.6707811621229612,0.0
2019-07-03,-0.0,-0.29348827532915267,-0.0,1.0,-0.9970874074954678,-0.6814277647338545,0.0
2019-07-05,-0.0,-0.2928335956758041,-0.0,1.0,-0.9937334798491283,-0.6833476879213566,0.0
2019-07-08,-0.0,-0.29332620511449703,-0.0,1.0,-0.9928717811636817,-0.6838634946092845,0.0
2019-07-09,-0.0,-0.30545695204861323,-0.0,1.0,-1.0133565970759881,-0.6894290355574273,0.0
2019-07-10,-0.0,-0.31881271405395667,-0.0,1.0,-1.0008712371567627,-0.6845821065913598,0.0
2019-07-11,-0.0,-0.32246812605244163,-0.0,1.0,-0.9973237911955737,-0.6871842675006014,0.0
2019-07-12,-0.0,-0.3030923489205384,-0.0,1.0,-1.017313540694348,-0.6906446659239408,0.0
2019-07-15,-0.0,-0.3315586837514288,-0.0,1.0,-1.0112193948144137,-0.6651326475365458,0.0
2019-07-16,-0.0,-0.3385037045961087,-0.0,1.0,-1.0060237335100295,-0.6673393169086199,0.0
2019-07-17,-0.0,-0.33471683358898013,-0.0,1.0,-1.0003909892026828,-0.6725315047069085,0.0
2019-07-18,-0.0,-0.34130287198559583,-0.007792437793323298,1.0,-0.9503232090675641,-0.6522624634729479,0.0
2019-07-19,-0.0,-0.34864386792452834,-0.017924528301886792,1.0,-0.939681603773585,-0.6418632075471697,0.0
2019-07-22,-0.0,-0.3138730799828652,-0.0,1.0,-0.9854354078697755,-0.760479774799584,0.0
2019-07-23,-0.0,-0.3113048799143338,-0.0,1.0,-0.987150068838917,-0.7610524705522411,0.0
2019-07-24,-0.0,-0.3101579720793534,-0.0,1.0,-0.9867744305657605,-0.7645726181729121,0.0
2019-07-25,-0.0,-0.26534329464065204,-0.004167695727340085,1.0,-1.067547542603112,-0.7501234872808101,0.0
2019-07-26,-0.0,-0.26543228957373804,-0.0,1.0,-1.0722697907328984,-0.7533924762758493,0.0
2019-07-29,-0.0,-0.24,-0.004124031007751938,1.0,-1.07231007751938,-0.7843410852713179,0.0
2019-07-30,-0.0,-0.23807308145666603,-0.007940939264222346,1.0,-1.0676220609218934,-0.7882622991500714,0.0
2019-07-31,-0.0,-0.25665912121306084,-0.006573847251077553,1.0,-1.0565909020434743,-0.7810164656268411,0.0
2019-08-01,-0.0,-0.2731132806446614,-0.0,1.0,-1.0584844258484425,-0.7677359367735938,0.0
2019-08-02,-0.0,-0.2699202571552204,-0.0,1.0,-1.0635470111887249,-0.7573097607714656,0.0
2019-08-05,-0.0,-0.26276401645174263,-0.0,1.0,-1.0687138571914525,-0.7609240189256888,0.0
2019-08-06,-0.0,-0.26826277551270655,-0.0,1.0,-1.0412004536954722,-0.7560467183716011,0.0
2019-08-07,-0.0,-0.27599510104102876,-0.0,1.0,-1.0304654011022658,-0.7553582363747704,0.0
2019-08-08,-0.0,-0.2759032455603184,-0.0,1.0,-1.030771586037967,-0.7551745254133496,0.0
2019-08-09,-0.0,-0.2644781760546208,-0.0,1.0,-1.016185076810534,-0.7673738112655449,0.0
2019-08-12,-0.0,-0.26256166636214145,-0.0,1.0,-1.0271027468177112,-0.7555880382483708,0.0
2019-08-13,-0.0,-0.2519142186022391,-0.0,1.0,-1.0349592751898966,-0.7636740794972698,0.0
2019-08-14,-0.0,-0.2599550124627637,-0.0,1.0,-1.0200924068332422,-0.7596510426165725,0.0
2019-08-15,-0.0,-0.2821688697059617,-0.0023379192518658393,1.0,-1.0059047447771485,-0.7069508137757395,0.0
2019-08-16,-0.0,-0.27707264380232244,-0.007141356857802983,1.0,-1.0124223602484472,-0.7039337474120083,0.0
2019-08-19,-0.0,-0.26815475299961106,-0.009365369079321385,1.0,-1.0157984500762993,-0.6988121241135813,0.0
2019-08-20,-0.0,-0.27309368842180687,-0.00943452558667224,1.0,-1.0139129396309787,-0.6891682092315041,0.0
2019-08-21,-0.0,-0.27577773138067824,-0.01592746144898142,1.0,-1.0098428132549884,-0.6811226772452054,0.0
2019-08-22,-0.0,-0.27874959024942636,-0.008701612182257056,1.0,-1.0070328098459338,-0.6855201597282237,0.0
2019-08-23,-0.0,-0.269938466156386,-0.005523037670718896,1.0,-1.0183100705387964,-0.7079093501425784,0.0
2019-08-26,-0.0,-0.25269265099672716,-0.008390360011901219,1.0,-1.0195775066944361,-0.6946146980065456,0.0
2019-08-27,-0.0,-0.25383010432190756,-0.009329359165424739,1.0,-1.024113263785395,-0.6933532041728763,0.0
2019-08-28,-0.0,-0.2515028867329326,-0.011368370930301769,1.0,-1.0271412415927623,-0.6860008332837331,0.0
2019-08-29,-0.0,-0.2386079714455681,-0.015139797739440809,1.0,-1.0313801308744794,-0.6892920880428317,0.0
2019-08-30,-0.0,-0.2329779968524512,-0.014728152745197018,1.0,-1.0360483415981232,-0.6856311429165305,0.0
2019-09-03,-0.0,-0.24350148367952518,-0.029970326409495547,1.0,-1.0194955489614241,-0.6743916913946587,0.0
2019-09-04,-0.0,-0.23765980113636365,-0.020330255681818184,1.0,-1.0258049242424243,-0.6755149147727273,0.0
2019-09-05,-0.0,-0.26037746942615236,-0.03172036688617121,1.0,-1.008525399811853,-0.6391992003762935,0.0
2019-09-06,-0.0,-0.25716801173881143,-0.037035950110051355,1.0,-1.015730007336757,-0.6247395451210566,0.0
