Date,ESLT,IWF,IWM,MTUM,SPY,VLUE,VXX
2018-11-12,1.0,-0.22566686242388653,-0.6414551973541867,-0.0,-0.6880969307328533,-0.5356844805736717,0.0
2018-11-13,1.0,-0.20830396813237323,-0.6362187835146316,-0.0,-0.6891374291404934,-0.5305347020070477,0.0
2018-11-14,1.0,-0.20672041356391163,-0.6420395101237,-0.0,-0.6931503477137054,-0.5352021662871561,0.0
2018-11-15,1.0,-0.20602457880309238,-0.6428065420272893,-0.0,-0.6937813780145994,-0.5374380139834293,0.0
2018-11-16,1.0,-0.2033294428404693,-0.6352355795810554,-0.0,-0.6919958228392408,-0.5408808894895264,0.0
2018-11-19,1.0,-0.2045328911000553,-0.6347583072292857,-0.0,-0.6912044714698113,-0.5405687611326085,0.0
2018-11-20,1.0,-0.1636280348144755,-0.6273934951901053,-0.0,-0.6990074820583295,-0.5638418079096045,0.0
2018-11-21,1.0,-0.16987528756508052,-0.6213827339871655,-0.0,-0.698086935464342,-0.5376558905436494,0.0
2018-11-23,1.0,-0.16977527067600764,-0.6274527643829799,-0.0,-0.6972371334121856,-0.5383192308858763,0.0
2018-11-26,1.0,-0.16866482532552282,-0.6354144535162535,-0.0,-0.6952074543964549,-0.5359213281937658,0.0
2018-11-27,1.0,-0.16692435955737456,-0.6352584508109748,-0.0,-0.6946793997271488,-0.5348188570562378,0.0
2018-11-28,1.0,-0.16618641754375324,-0.6401468045739938,-0.0,-0.6928326609845613,-0.5339864721404957,0.0
2018-11-29,1.0,-0.14637220188441455,-0.6295685050711156,-0.0,-0.688591490127828,-0.5361279481485927,0.0
2018-11-30,1.0,-0.14588397707151646,-0.6297530086131868,-0.0,-0.688784850394646,-0.5366885747726658,0.0
2018-12-03,1.0,-0.14298577345578967,-0.6315805270424396,-0.0,-0.6897472837505253,-0.5370370370370371,0.0
2018-12-04,1.0,-0.14096837055913655,-0.6317793434267726,-0.0,-0.6890721031329635,-0.5362314495577873,0.0
2018-12-06,1.0,-0.1355011968007473,-0.5786093759121957,-0.0,-0.6926557300484558,-0.5122599100939926,0.0
2018-12-07,1.0,-0.12831547514491481,-0.5823233210375315,-0.0,-0.6967913812284091,-0.5201416944785995,0.0
2018-12-10,1.0,-0.10294330868493547,-0.5883717558358706,-0.0,-0.70207336523126,-0.5064230824996375,0.0
2018-12-11,1.0,-0.12096328004426196,-0.5860050668297371,-0.0,-0.712035176611048,-0.49296758976150956,0.0
2018-12-12,1.0,-0.12541688608039317,-0.5892282487859107,-0.0,-0.7187993680884676,-0.4920718506816453,0.0
2018-12-13,1.0,-0.1245757753071972,-0.5848449385605617,-0.0,-0.725804564072557,-0.4904622586307783,0.0
2018-12-14,1.0,-0.12613323974966367,-0.5812715681113645,-0.0,-0.7268819091068608,-0.4902029595835526,0.0
2018-12-17,1.0,-0.11342518423582186,-0.5804957618478925,-0.0,-0.7175730389443943,-0.5013253327896071,0.0
2018-12-18,1.0,-0.10153356481481482,-0.5703125,-0.0,-0.716724537037037,-0.5049189814814814,0.0
2018-12-19,1.0,-0.10775112964893986,-0.5695168578380257,-0.0,-0.7146912292897695,-0.5045765264743367,0.0
2018-12-20,1.0,-0.1065387164635025,-0.5581395348837209,-0.0,-0.7175009365724331,-0.49955332699345845,0.0
2018-12-21,1.0,-0.1038606375945037,-0.5574496219852244,-0.0,-0.7185155374134016,-0.49484002644666103,0.0
2018-12-24,1.0,-0.08994603238057165,-0.5420176465549241,-0.0,-0.7158847548613688,-0.5075811655863625,0.0
2018-12-26,1.0,-0.08413286285031057,-0.5501151905747864,-0.0,-0.7510717097780759,-0.5308973199965005,0.0
2018-12-27,1.0,-0.07107536660225076,-0.5290155734909628,-0.0,-0.713084005911106,-0.5287029669205411,0.0
2018-12-28,1.0,-0.06533792044582185,-0.5361803758778538,-0.0,-0.7145944101674675,-0.5271672684882431,0.0
2018-12-31,1.0,-0.06536821154392948,-0.5364799545066817,-0.0,-0.7143872618709126,-0.5270969576343474,0.0
2019-01-02,1.0,-0.06079390354868062,-0.5375341219290264,-0.0,-0.714001364877161,-0.531164695177434,0.0
2019-01-03,1.0,-0.06046471943346322,-0.53784022069907,-0.0,-0.7134893774352266,-0.5322658627456558,0.0
2019-01-04,1.0,-0.02276593331821275,-0.5549160807439328,-0.0,-0.7084089362667272,-0.5490190519392153,0.0
2019-01-07,1.0,-0.01115355659035775,-0.5352591807712684,-0.0,-0.7063826227588322,-0.5355937874689791,0.0
2019-01-08,1.0,-0.010279329608938547,-0.5400837988826815,-0.0,-0.7053351955307263,-0.5375698324022347,0.0
2019-01-09,1.0,-0.009121847801829949,-0.5343115376032135,-0.0,-0.7051718366436064,-0.5409506806516402,0.0
2019-01-10,1.0,-0.00895772289660946,-0.5350913910980885,-0.0,-0.7050090693456118,-0.5415096972233849,0.0
2019-01-11,1.0,-0.009246584909349945,-0.5290946168673353,-0.0,-0.7075173897253959,-0.547671592591558,0.0
2019-01-14,1.0,-0.021034301666712732,-0.518256447110202,-0.0,-0.6974764366068714,-0.5272671992039581,0.0
2019-01-15,1.0,-0.01517333037988703,-0.5174161036659652,-0.0,-0.691466386089268,-0.5447724000443017,0.0
2019-01-16,1.0,-0.009934141347058499,-0.5205877469699486,-0.0,-0.6880015496153633,-0.5486191820244618,0.0
2019-01-17,1.0,-0.009049898984307973,-0.5217114549027205,-0.0,-0.6882074557883375,-0.5485567210029613,0.0
2019-01-18,1.0,-0.012339489150720036,-0.5178128742931952,-0.0,-0.689033731650929,-0.5662237820673519,0.0
2019-01-22,1.0,-0.0,-0.4898967345799609,-0.0,-0.7829472509070611,-0.5181133128663131,0.0
2019-01-23,1.0,-0.0,-0.4567186713638651,-0.0,-0.7941620533467539,-0.5450707375719959,0.0
2019-01-24,1.0,-0.0,-0.45737127522781906,-0.0,-0.792251355733214,-0.545703583608207,0.0
2019-01-25,1.0,-0.0,-0.35785887255730137,-0.0,-0.9117812693585627,-0.5461226558540294,0.0
2019-01-28,1.0,-0.0,-0.34709066305818675,-0.0,-0.9279431664411367,-0.5440911141181778,0.0
2019-01-29,1.0,-0.0,-0.34269821549582113,-0.0,-0.9319234244409308,-0.5489609216173481,0.0
2019-01-30,1.0,-0.0,-0.34379401656431346,-0.0,-0.9320243393994027,-0.5412699307003211,0.0
2019-01-31,1.0,-0.0,-0.3529312240927163,-0.0,-0.9003468403688352,-0.5665623325719764,0.0
2019-02-01,1.0,-0.0,-0.3512575154543145,-0.0,-0.907161204730855,-0.5642871256386373,0.0
2019-02-04,1.0,-0.0,-0.3510268651656826,-0.0,-0.9040933359699426,-0.5698183564507472,0.0
2019-02-05,1.0,-0.0,-0.3415833192066452,-0.0,-0.8982030852686897,-0.5855229699949145,0.0
2019-02-06,1.0,-0.0,-0.35066362329867273,-0.0,-0.8935384788795896,-0.5737312255192042,0.0
2019-02-07,1.0,-0.0,-0.3503001606493616,-0.0,-0.889715622445816,-0.5784222541642006,0.0
2019-02-08,1.0,-0.0,-0.35288135593220343,-0.0,-0.9057062146892656,-0.566271186440678,0.0
2019-02-11,1.0,-0.0,-0.33709517748550416,-0.0,-0.911610804695234,-0.5797482675717721,0.0
2019-02-12,1.0,-0.0,-0.3405341044395305,-0.0,-0.9156035606962635,-0.5788399387650961,0.0
2019-02-13,1.0,-0.0,-0.3570012461765039,-0.0,-0.9067350175597598,-0.5684547411351535,0.0
2019-02-14,1.0,-0.0,-0.35657816440452245,-0.0,-0.9083619053016351,-0.5686435635147772,0.0
2019-02-15,1.0,-0.0,-0.36863769267891106,-0.0,-0.9046186164021914,-0.5654753456155789,0.0
2019-02-19,1.0,-0.0,-0.35318211349961864,-0.0,-0.9131662947374368,-0.5584588005988531,0.0
2019-02-20,1.0,-0.0,-0.3722759437286797,-0.0,-0.8979447999774464,-0.5489554847622001,0.0
2019-02-21,1.0,-0.0,-0.3756740732375279,-0.0,-0.8978514356701206,-0.5498178943504898,0.0
2019-02-22,1.0,-0.0,-0.3626271449099772,-0.0,-0.9111605759206559,-0.5438280127356231,0.0
2019-02-25,1.0,-0.0,-0.35870241529498276,-0.0,-0.9198766898580236,-0.5496351603597489,0.0
2019-02-26,1.0,-0.0,-0.35737704918032787,-0.0,-0.9233182589033353,-0.54576031656303,0.0
2019-02-27,1.0,-0.0,-0.34781870169577894,-0.0,-0.935707612603686,-0.5475186139342638,0.0
2019-02-28,1.0,-0.0,-0.3448090218746458,-0.0,-0.9324776153235861,-0.5562450413691489,0.0
2019-03-01,1.0,-0.0,-0.3437978995174567,-0.0,-0.9291796764121487,-0.5655123474311666,0.0
2019-03-04,1.0,-0.0,-0.3407298110209409,-0.0,-0.9247772544123488,-0.572016344134839,0.0
2019-03-05,1.0,-0.0,-0.32848605577689244,-0.0,-0.945731360273193,-0.5715424018212862,0.0
2019-03-06,1.0,-0.0,-0.3216777267313255,-0.0,-0.9442175713232376,-0.5700470761726505,0.0
2019-03-07,1.0,-0.0,-0.3046872790020084,-0.0,-0.9678085485559107,-0.5562501767983933,0.0
2019-03-08,1.0,-0.0,-0.29398056045017906,-0.0,-0.9943159211049849,-0.5537429659523675,0.0
2019-03-11,1.0,-0.0,-0.2910794087315229,-0.0,-0.9859917497421794,-0.5876303426148733,0.0
2019-03-12,1.0,-0.0,-0.22222540127607224,-0.0,-0.9904151526422708,-0.6485365225601557,0.0
2019-03-13,1.0,-0.0,-0.23650437384898712,-0.0,-0.9879719152854511,-0.6530559392265194,0.0
2019-03-14,1.0,-0.0,-0.24354889635178967,-0.0,-0.9747409512328139,-0.652027899767502,0.0
2019-03-15,1.0,-0.0,-0.24171147597550102,-0.0,-0.9759323690945164,-0.6578198234465307,0.0
2019-03-18,1.0,-0.0,-0.2580317791695662,-0.0,-0.9780793319415448,-0.6634481558803061,0.0
2019-03-19,1.0,-0.0,-0.2601162790697675,-0.0,-0.9714244186046513,-0.6754651162790698,0.0
2019-03-20,1.0,-0.0,-0.2661494202772208,-0.0,-0.9596373463516694,-0.6800627669775957,0.0
2019-03-21,1.0,-0.0,-0.26601986870388655,-0.0,-0.9765003195259397,-0.6622610817405449,0.0
2019-03-22,1.0,-0.0,-0.26495203102674014,-0.0,-0.9971422739334557,-0.6539818621876184,0.0
2019-03-25,1.0,-0.0,-0.21010322991064972,-0.0,-1.0258508515744729,-0.6556689703033282,0.0
2019-03-26,1.0,-0.0,-0.1994277038075216,-0.0,-1.0256949310908665,-0.6947266993693062,0.0
2019-03-27,1.0,-0.0,-0.16020231213872835,-0.0,-1.0323121387283238,-0.6976878612716764,0.0
2019-03-28,1.0,-0.0,-0.1645269488780939,-0.0,-1.0301584547767755,-0.6968251214434421,0.0
2019-03-29,1.0,-0.0,-0.16445922498554078,-0.0,-1.029814921920185,-0.6975708502024291,0.0
2019-04-01,1.0,-0.0,-0.1737021424034186,-0.0,-1.031905064387596,-0.6817289368828319,0.0
2019-04-02,1.0,-0.0,-0.18215624099164024,-0.0,-1.0410204669933698,-0.6594984145286826,0.0
2019-04-03,1.0,-0.0,-0.18164458075342862,-0.0,-1.063248654591748,-0.6484578438747758,0.0
2019-04-04,1.0,-0.0,-0.1789531616603424,-0.0,-1.0677808996900617,-0.6499145497204762,0.0
2019-04-05,1.0,-0.0,-0.17393826873984683,-0.0,-1.0752784868879088,-0.6516883267579484,0.0
2019-04-08,1.0,-0.0,-0.18101416809705292,-0.0,-1.0752334681290547,-0.6530125389113549,0.0
2019-04-09,1.0,-0.0,-0.18377844293975765,-0.0,-1.0686699020661996,-0.6535991398099444,0.0
2019-04-10,1.0,-0.0,-0.17742872074792404,-0.0,-1.0768248069217814,-0.6492073631031879,0.0
2019-04-11,1.0,-0.0,-0.208480461393597,-0.0,-1.091896186440678,-0.6422139830508475,0.0
2019-04-12,1.0,-0.0,-0.20731240991852223,-0.0,-1.093096449686737,-0.6410271494543637,0.0
2019-04-15,1.0,-0.0,-0.20614266455659105,-0.0,-1.0883594162124142,-0.6361584901236739,0.0
2019-04-16,1.0,-0.0,-0.1993890259663964,-0.0,-1.0992539067089648,-0.6387322288802726,0.0
2019-04-17,1.0,-0.0,-0.21741164089221507,-0.0,-1.0860057882889467,-0.6199608267313709,0.0
2019-04-18,1.0,-0.0,-0.2360846219301077,-0.0,-1.0886124233443855,-0.6094891581819782,0.0
2019-04-22,1.0,-0.0,-0.2519070427532375,-0.0,-1.0929276802081485,-0.6118502749689552,0.0
2019-04-23,1.0,-0.0,-0.25627070515854233,-0.0,-1.090422385234264,-0.6111867013724562,0.0
2019-04-24,1.0,-0.0,-0.25674842120722574,-0.0,-1.0677045087384345,-0.6128359524159201,0.0
2019-04-25,1.0,-0.0,-0.25742574257425743,-0.0,-1.0694832094485414,-0.6110703058436407,0.0
2019-04-26,1.0,-0.0,-0.23727227534579057,-0.0,-1.0709126531567097,-0.6160189490306167,0.0
2019-04-29,1.0,-0.0,-0.22793622934035399,-0.0,-1.0703817463799914,-0.6269708936668129,0.0
2019-04-30,1.0,-0.0,-0.23683133586670563,-0.0,-1.067348728441976,-0.6189418298743058,0.0
2019-05-01,1.0,-0.0,-0.2400829584623474,-0.0,-1.0583338201787698,-0.6226558392241631,0.0
2019-05-02,1.0,-0.0,-0.2418987563496234,-0.0,-1.0383020961055642,-0.6391662287616044,0.0
2019-05-03,1.0,-0.0,-0.23241393430635585,-0.0,-1.047968644885782,-0.6445640410658399,0.0
2019-05-06,1.0,-0.0,-0.21415008909531738,-0.0,-1.052756112523004,-0.6542809569713435,0.0
2019-05-07,1.0,-0.0,-0.20594007205412845,-0.0,-1.0611874286049032,-0.6619021118303506,0.0
2019-05-08,1.0,-0.0,-0.21988127109766034,-0.0,-1.0323303457106274,-0.6578395995809568,0.0
2019-05-09,1.0,-0.0,-0.2191167925624637,-0.0,-1.0431435212085995,-0.6430273097036606,0.0
2019-05-10,1.0,-0.0,-0.2171564641654083,-0.0,-1.045620861888721,-0.641160413520734,0.0
2019-05-13,1.0,-0.0,-0.21385349391982314,-0.0,-1.0524233432245302,-0.6428987025077093,0.0
2019-05-14,1.0,-0.0,-0.15154384756657485,-0.013114095500459137,-1.056760789715335,-0.6481864095500459,0.0
2019-05-15,1.0,-0.0,-0.14449331657717354,-0.020135953387410033,-1.0488403975779732,-0.642722495144522,0.0
2019-05-16,1.0,-0.0,-0.1441744939618009,-0.01904245296485568,-1.0491335255659917,-0.6425614525937133,0.0
2019-05-17,1.0,-0.0,-0.14705966273860815,-0.011584443746968357,-1.0385197021143038,-0.6561759922389934,0.0
2019-05-20,1.0,-0.0,-0.14110586495250013,-0.01240116047556744,-1.0374025826269981,-0.6534216963422265,0.0
2019-05-21,1.0,-0.0,-0.1353018074343526,-0.016994429919290666,-1.0358644992611117,-0.6537171763101057,0.0
2019-05-22,1.0,-0.0,-0.13168443496801704,-0.020554371002132196,-1.035820895522388,-0.6548969438521678,0.0
2019-05-23,1.0,-0.0,-0.12006934182107537,-0.030948050471751733,-1.05180743435262,-0.6390815050585427,0.0
2019-05-24,1.0,-0.0,-0.10601297193191152,-0.03565865125895715,-1.0495935650154362,-0.6410060327980287,0.0
2019-05-28,1.0,-0.0,-0.10273953238528737,-0.040145882219897656,-1.0471007322382742,-0.6371886573746854,0.0
2019-05-29,1.0,-0.0,-0.12393558721861564,-0.0462580445718461,-1.0414242756372425,-0.598712868504623,0.0
2019-05-30,1.0,-0.0,-0.12062671982928061,-0.04773403717639131,-1.03796259897793,-0.601561183804122,0.0
2019-05-31,1.0,-0.0,-0.12827195784989628,-0.051090185527717054,-1.0341068325766491,-0.5890364889860433,0.0
2019-06-03,1.0,-0.0,-0.13045782998074937,-0.0656474067460871,-1.031526378930335,-0.562341321875959,0.0
2019-06-04,1.0,-0.0,-0.13875651735157257,-0.05045691540057184,-1.010792173571789,-0.6031563603745025,0.0
2019-06-05,1.0,-0.0,-0.1421550934281034,-0.05897215203931477,-1.008023988672016,-0.5673431990448955,0.0
2019-06-06,1.0,-0.0,-0.1528763463304667,-0.028415574295176865,-1.0010019203473324,-0.6008460660710806,0.0
2019-06-07,1.0,-0.0,-0.1688192395479597,-0.02825251906697099,-0.9889216723264487,-0.5975059845237431,0.0
2019-06-10,1.0,-0.0,-0.17355005131334425,-0.042465259479100216,-0.9624441794025462,-0.595207056278257,0.0
2019-06-11,1.0,-0.0,-0.17182417215781134,-0.05955459170906665,-0.9566269079989991,-0.5923207384546946,0.0
2019-06-12,1.0,-0.0,-0.17782281573613926,-0.06130098003831311,-0.9488880868430549,-0.5883006191176879,0.0
2019-06-13,1.0,-0.0,-0.17870290918149864,-0.065518864007529,-0.9443629418440501,-0.5794281285465165,0.0
2019-06-14,1.0,-0.0,-0.1872516602295146,-0.05815665897913252,-0.9429825780099476,-0.5902359054155436,0.0
2019-06-17,1.0,-0.0,-0.186149830621425,-0.057949686233131556,-0.9391625478980395,-0.5934081190648082,0.0
2019-06-18,1.0,-0.0,-0.18390677025527194,-0.05693673695893452,-0.9404827968923418,-0.5933684794672587,0.0
2019-06-19,1.0,-0.0,-0.17959511479132625,-0.06574538203771912,-0.9390733612118862,-0.5850065080727797,0.0
2019-06-20,1.0,-0.0,-0.18847716018472155,-0.07124575752517666,-0.9357369387414455,-0.5864908473821844,0.0
2019-06-21,1.0,-0.0,-0.19583785438054693,-0.06999972178170992,-0.9267173023954594,-0.5896280221461758,0.0
2019-06-24,1.0,-0.0,-0.19253947882372635,-0.07901344791027287,-0.9139277942079124,-0.6045700574744712,0.0
2019-06-25,1.0,-0.0,-0.19292613477751105,-0.07774551951314834,-0.9149126235274412,-0.6059683993076881,0.0
2019-06-26,1.0,-0.0,-0.1904373964098098,-0.08174846194904065,-0.9397702053543837,-0.5972694328173722,0.0
2019-06-27,1.0,-0.0,-0.19596631080814628,-0.09456071659953241,-0.9505366046026873,-0.5757584293400186,0.0
2019-06-28,1.0,-0.0,-0.17603808665276915,-0.09921685728773452,-0.9646458955434108,-0.5771592765789622,0.0
2019-07-01,1.0,-0.0,-0.17279328979959468,-0.10070929970727314,-0.9714591308263905,-0.5697196577347444,0.0
2019-07-02,1.0,-0.0,-0.1772365497651658,-0.09801164327699187,-0.9676575639114661,-0.5694237421604748,0.0
2019-07-03,1.0,-0.0,-0.1829220304682669,-0.09418741919163529,-0.961071448648041,-0.5725448310753837,0.0
2019-07-05,1.0,-0.0,-0.19446475783315517,-0.08193170951229116,-0.9582606739044832,-0.5779940372391291,0.0
2019-07-08,1.0,-0.0,-0.20509493045955934,-0.07066888594239286,-0.9600248257962591,-0.585324569074957,0.0
2019-07-09,1.0,-0.0,-0.20059762079269325,-0.07084061566217512,-0.9592095619326831,-0.5883182048824491,0.0
2019-07-10,1.0,-0.0,-0.21547179385977275,-0.07699247272419722,-0.9462095796566208,-0.5805305742719404,0.0
2019-07-11,1.0,-0.0,-0.2082177040267316,-0.08277170527269638,-0.9596194143965566,-0.5811009797813899,0.0
2019-07-12,1.0,-0.0,-0.22217186880416925,-0.08069449951849544,-0.9534640004531808,-0.5760210729054551,0.0
2019-07-15,1.0,-0.0,-0.23557896525358932,-0.09155268597966754,-0.943816724718942,-0.5608416164018917,0.0
2019-07-16,1.0,-0.0,-0.23875736293611236,-0.09985274127775261,-0.94030357951971,-0.5530131400090621,0.0
2019-07-17,1.0,-0.0,-0.24918432774420518,-0.09416404232984367,-0.9411581127471842,-0.5526144068998781,0.0
2019-07-18,1.0,-0.0,-0.25007763755963974,-0.1013523051297253,-0.9224753677197142,-0.5492504446514779,0.0
2019-07-19,1.0,-0.0,-0.25641967287211503,-0.10847764061131669,-0.9191785078674538,-0.5408909856210627,0.0
2019-07-22,1.0,-0.0,-0.2618960313654698,-0.10896115984542915,-0.9136321326827066,-0.536174653766959,0.0
2019-07-23,1.0,-0.0,-0.25577209707809556,-0.10905818498832925,-0.9102055738350346,-0.537191709553137,0.0
2019-07-24,1.0,-0.0,-0.254420542853925,-0.1065435296767654,-0.9136163982430454,-0.5410519202612907,0.0
2019-07-25,1.0,-0.0,-0.26516847643568786,-0.0961043322512034,-0.9038117093921415,-0.5335273704242696,0.0
2019-07-26,1.0,-0.0,-0.2843689049874617,-0.09551407077180273,-0.8865979381443299,-0.5198105321816662,0.0
2019-07-29,1.0,-0.0,-0.27859989410027036,-0.09737201460301535,-0.8838725859041886,-0.526990496892679,0.0
2019-07-30,1.0,-0.0,-0.27228647067019646,-0.10204820955831127,-0.8764107565835307,-0.5359063675630487,0.0
2019-07-31,1.0,-0.0,-0.2754843910710811,-0.10185416840408083,-0.8720151224529509,-0.5305089928557529,0.0
2019-08-01,1.0,-0.0,-0.2811397783764268,-0.10064709639792263,-0.8694420529341517,-0.5260088316160747,0.0
2019-08-02,1.0,-0.0,-0.2756501819161838,-0.09244037191753132,-0.7857431612990162,-0.5412208597224094,0.0
2019-08-05,1.0,-0.0,-0.2744633285748916,-0.08961133406954508,-0.7880518221240607,-0.5413580413176394,0.0
2019-08-06,1.0,-0.0,-0.2791906294518018,-0.08154381892048752,-0.7501978578589141,-0.5271724792908774,0.0
2019-08-07,1.0,-0.0,-0.24895622718798416,-0.08841215240395976,-0.7652233279941182,-0.5232781030906178,0.0
2019-08-08,1.0,-0.0,-0.2534467816906956,-0.08989206649334278,-0.762782636098637,-0.5200241602983271,0.0
2019-08-09,1.0,-0.0,-0.2554027504911592,-0.09718402095612312,-0.7604715127701376,-0.5064571054354945,0.0
2019-08-12,1.0,-0.0,-0.251452499345721,-0.1055221146296781,-0.7667626275844021,-0.4933786966762628,0.0
2019-08-13,1.0,-0.0,-0.25735313307409247,-0.10173030247670746,-0.7664222146827778,-0.4843020069420884,0.0
2019-08-14,1.0,-0.0,-0.2706124469221351,-0.10206580352723578,-0.7526506369343788,-0.47974574725818636,0.0
2019-08-15,1.0,-0.0,-0.2707012187165636,-0.09801925937524467,-0.7462094522299644,-0.4947676087580574,0.0
2019-08-16,1.0,-0.0,-0.2637699379272413,-0.10418794688457611,-0.763206830622561,-0.48793902726487,0.0
2019-08-19,1.0,-0.0,-0.24187565308254966,-0.1101619644723093,-0.7776645768025079,-0.482601880877743,0.0
2019-08-20,1.0,-0.0,-0.247724842890297,-0.11457925891157526,-0.7742835536780621,-0.4710683459803385,0.0
2019-08-21,1.0,-0.0,-0.25398977782413684,-0.12704704287055388,-0.7694795034943153,-0.4571816000834464,0.0
2019-08-22,1.0,-0.0,-0.25542174955687624,-0.12420498383901575,-0.7690021895527057,-0.45798144093420917,0.0
2019-08-23,1.0,-0.0,-0.25070540286341314,-0.1225572160100324,-0.7714755982861323,-0.4678649806667363,0.0
2019-08-26,1.0,-0.0,-0.24076231906574483,-0.12416168207359073,-0.7673683937958,-0.4571066055568503,0.0
2019-08-27,1.0,-0.0,-0.2315481783067126,-0.11373838605282388,-0.7798308800501096,-0.484758325503706,0.0
2019-08-28,1.0,-0.0,-0.2375764226367769,-0.10756649422584522,-0.7795108951246277,-0.4880859068819564,0.0
2019-08-29,1.0,-0.0,-0.2263978480582905,-0.1121412342325873,-0.7844924394766395,-0.48854822281998384,0.0
2019-08-30,1.0,-0.0,-0.2211420678151633,-0.11363340196512811,-0.7875889389872033,-0.4839323412129584,0.0
2019-09-03,1.0,-0.0,-0.22704999218057656,-0.12240004170359173,-0.7787885106604806,-0.4782359380701663,0.0
2019-09-04,1.0,-0.0,-0.19979087700954123,-0.12829695464645144,-0.7880015684224284,-0.49794798065612333,0.0
2019-09-05,1.0,-0.0,-0.1998221943311369,-0.1294320677753373,-0.7878621483108462,-0.4976728375692919,0.0
