Date,IWF,IWM,MTUM,SPY,THW,VLUE,VXX
2018-10-16,-0.19072656683305603,-0.3812756516916251,-0.0264891846921797,-0.28945091514143095,1.0,-0.3305823627287854,0.0
2018-10-17,-0.1879802172569107,-0.3747902499337632,-0.02413229709440961,-0.28881480173099006,1.0,-0.3321778680561689,0.0
2018-10-18,-0.1862910008410429,-0.37295825771324864,-0.025673940949935813,-0.29427648178478155,1.0,-0.33407109025718207,0.0
2018-10-19,-0.18387609213661638,-0.37108375253728715,-0.022504633306857296,-0.2945238725619981,1.0,-0.3343261848027535,0.0
2018-10-22,-0.18427323272438442,-0.37011296443385405,-0.021842732327243847,-0.29522990027358575,1.0,-0.3348777689524314,0.0
2018-10-23,-0.18547604341304155,-0.36976087531986235,-0.024618371128562605,-0.29268507897291096,1.0,-0.3334068649077914,0.0
2018-10-24,-0.1851525109724091,-0.3701947464766988,-0.024106217330892573,-0.29264903729516334,1.0,-0.33340685031207956,0.0
2018-10-25,-0.18178229114118394,-0.36595530015572564,-0.022415721711666264,-0.2925668414010923,1.0,-0.33059899545982935,0.0
2018-10-26,-0.17589604953344382,-0.36203889421819135,-0.012841196476846605,-0.3006017266939915,1.0,-0.3287913142059824,0.0
2018-10-29,-0.16943369985657786,-0.366682602459907,-0.007084184449563214,-0.29738363249163374,1.0,-0.3325003259594072,0.0
2018-10-30,-0.17330694619633769,-0.36664346918359353,-0.009373233004219042,-0.2969640294028098,1.0,-0.32847636031490585,0.0
2018-10-31,-0.17411672847940662,-0.3616804389788969,-0.010020170473030126,-0.2960288025679398,1.0,-0.327021927256165,0.0
2018-11-01,-0.18350623310958067,-0.35330398395955015,-0.01830703513207218,-0.2968137041234417,1.0,-0.3274997820591055,0.0
2018-11-02,-0.18255666681224614,-0.3576887801895445,-0.018888937415381928,-0.2960213128357427,1.0,-0.3285364894964406,0.0
2018-11-05,-0.18630262956232346,-0.3505134324436757,-0.01817266218553631,-0.2970682897992249,1.0,-0.337398462986885,0.0
2018-11-06,-0.18376246302180346,-0.349008436507067,-0.01952448778349951,-0.29889339322888137,1.0,-0.3401117563273803,0.0
2018-11-07,-0.1827420061322821,-0.34875164257555846,-0.021222076215505915,-0.2978098992553657,1.0,-0.3395970214629873,0.0
2018-11-08,-0.18354555217076862,-0.3489228341624844,-0.02123649433474326,-0.2983847991408972,1.0,-0.3394990028271494,0.0
2018-11-09,-0.18285814468234315,-0.3488198812210997,-0.021761521772479236,-0.29878810457802807,1.0,-0.33924305844710834,0.0
2018-11-12,-0.18292096520370696,-0.34158069592586116,-0.021419828641370868,-0.3017354432593111,1.0,-0.33806172407763596,0.0
2018-11-13,-0.17802527680494223,-0.34049727001805485,-0.015553283591829632,-0.30308237802092625,1.0,-0.33812621000195775,0.0
2018-11-14,-0.1779638894931477,-0.3405699369153796,-0.015531868609963018,-0.30311072438546877,1.0,-0.33815531868609966,0.0
2018-11-15,-0.17792464725960389,-0.3406309107115682,-0.015066199969563234,-0.30347631367263084,1.0,-0.336956758049438,0.0
2018-11-16,-0.1766953199617956,-0.3360684205956413,-0.012785447599201182,-0.30400711990969875,1.0,-0.3411695754102631,0.0
2018-11-19,-0.17807652983532382,-0.334595053188018,-0.02262394222193217,-0.30015880267136547,1.0,-0.33988122430333484,0.0
2018-11-20,-0.16921475505822653,-0.33322490404007543,-0.012599483876564094,-0.3042525968815736,1.0,-0.34929412530089127,0.0
2018-11-21,-0.16954209365676481,-0.33156051368530287,-0.013209668353007306,-0.3029575820469581,1.0,-0.34470532278289445,0.0
2018-11-23,-0.16945086767661488,-0.32952261578026065,-0.013960624986493203,-0.30348151189678646,1.0,-0.34467183886931907,0.0
2018-11-26,-0.16951095537819305,-0.336296584690589,-0.011788116713170246,-0.3023597862998291,1.0,-0.3429801224233772,0.0
2018-11-27,-0.16869576479730605,-0.3372620126926564,-0.00891508008461771,-0.3016232785045115,1.0,-0.3421404826663213,0.0
2018-11-28,-0.16885051268213708,-0.3361683756071236,-0.009325418240690771,-0.3019967620075553,1.0,-0.34232056125202376,0.0
2018-11-29,-0.1621668062804734,-0.33352664475803856,-0.0031359408896621346,-0.3033915415512168,1.0,-0.3456837854672767,0.0
2018-11-30,-0.1632183908045977,-0.3344075625738533,-0.0017187667848318833,-0.3052529809861425,1.0,-0.3438607798904286,0.0
2018-12-03,-0.16359054982447827,-0.3347188422027437,-0.004501109124975771,-0.30596773846186975,1.0,-0.3448624900394116,0.0
2018-12-04,-0.16593302261349904,-0.3348221992059382,-0.0025461764198170204,-0.3082168133954773,1.0,-0.34625841532884516,0.0
2018-12-06,-0.16293484322052074,-0.32741388924634324,-0.005061553639600223,-0.30633123150173724,1.0,-0.34296315360528457,0.0
2018-12-07,-0.16034534599029254,-0.32941024870065716,-0.0015892788110476355,-0.30870667067565827,1.0,-0.34764400154632535,0.0
2018-12-10,-0.15724321082840742,-0.3297781204488992,-0.0,-0.30872526342842455,1.0,-0.34596933093463544,0.0
2018-12-11,-0.15455811462238886,-0.33094804499196573,-0.0,-0.308130690948045,1.0,-0.3488162828066417,0.0
2018-12-12,-0.15532461967002356,-0.3308335118920077,-0.0,-0.30850653524748234,1.0,-0.34803942575530317,0.0
2018-12-13,-0.15512441646323183,-0.32902908047453855,-0.0,-0.3102274187331363,1.0,-0.3470384170628293,0.0
2018-12-14,-0.15648838604611298,-0.31284820433701893,-0.0079926287820348,-0.31886946087254653,1.0,-0.3465543841604526,0.0
2018-12-17,-0.15628347401345388,-0.3129097219246754,-0.007241098590342347,-0.3191010754531043,1.0,-0.3468014910664553,0.0
2018-12-18,-0.1619554083211647,-0.328879977333653,-0.005971710655362552,-0.3313645576793148,1.0,-0.351306584137916,0.0
2018-12-19,-0.15251568888986072,-0.3337633656221984,-0.005707038681039949,-0.33912054752585663,1.0,-0.3554982179170402,0.0
2018-12-20,-0.14848398979880986,-0.3275715500141683,-0.012816879918041719,-0.3388626108943479,1.0,-0.35200645203478864,0.0
2018-12-21,-0.14974490359343595,-0.33352474766437706,-0.008061488172802968,-0.3458930582856638,1.0,-0.37140269894206773,0.0
2018-12-24,-0.14787769149311686,-0.3320243558065655,-0.007920049417578538,-0.34554800564772326,1.0,-0.3727717966819626,0.0
2018-12-26,-0.1518201754385965,-0.3388157894736842,-0.003289473684210526,-0.33276315789473687,1.0,-0.3662938596491228,0.0
2018-12-27,-0.14423703060560017,-0.3323203820273497,-0.006273062730627307,-0.3205122639461689,1.0,-0.36726720208378555,0.0
2018-12-28,-0.14480542043085476,-0.33171907574704657,-0.006319492703266157,-0.3208174079221682,1.0,-0.3679421473245309,0.0
2018-12-31,-0.139337112952464,-0.3422590492804186,-0.006323593545573484,-0.32365896205843875,1.0,-0.3689489751417357,0.0
2019-01-02,-0.13804015713662157,-0.3445656918376255,-0.0,-0.3255347010039284,1.0,-0.3742907027498909,0.0
2019-01-03,-0.12486535206313615,-0.35305238629119123,-0.0,-0.3215502648992064,1.0,-0.39886565982984895,0.0
2019-01-04,-0.12346736980883322,-0.35328499230938254,-0.0,-0.3212261041529334,1.0,-0.39934080421885304,0.0
2019-01-07,-0.11595652173913043,-0.34256521739130436,-0.0,-0.32219565217391305,1.0,-0.39319565217391306,0.0
2019-01-08,-0.11095265259555047,-0.36208258370266355,-0.0,-0.31951818859976305,1.0,-0.40146561937777,0.0
2019-01-09,-0.10870470637234486,-0.354786382866788,-0.0,-0.3209189153642123,1.0,-0.40768101010543856,0.0
2019-01-10,-0.10704002461700772,-0.359122579510737,-0.0,-0.32092225861045787,1.0,-0.41086225465415305,0.0
2019-01-11,-0.10705178932559571,-0.3600193440604942,-0.0,-0.320759694012134,1.0,-0.41035786511914185,0.0
2019-01-14,-0.10783580447885961,-0.3596286682212152,-0.0,-0.3213515772801267,1.0,-0.4109947643979058,0.0
2019-01-15,-0.113014747713448,-0.3572710165857074,-0.0,-0.3187387860487506,1.0,-0.3990416174346856,0.0
2019-01-16,-0.12620153011181587,-0.34612785806142243,-0.0,-0.3233941454696049,1.0,-0.3839229277011269,0.0
2019-01-17,-0.13162653883865344,-0.3382721429349602,-0.0,-0.3235210807277481,1.0,-0.3854450375857936,0.0
2019-01-18,-0.1335719586188834,-0.33781483259854206,-0.00024008031777903883,-0.32417390545200575,1.0,-0.3867257409751626,0.0
2019-01-22,-0.043415120513265126,-0.35230622507369513,-0.0,-0.35607768337090345,1.0,-0.41568406450494194,0.0
2019-01-23,-0.04053350683148991,-0.34075037952721754,-0.0,-0.3621340273259596,1.0,-0.42530904359141186,0.0
2019-01-24,-0.04821757503521508,-0.3352259183010077,-0.0,-0.36309459313035,1.0,-0.4205656084082782,0.0
2019-01-25,-0.0,-0.3289413606418368,-0.0,-0.41712869349683646,1.0,-0.42819559498184506,0.0
2019-01-28,-0.0,-0.3212263740092327,-0.0,-0.4300801323926487,1.0,-0.4262041634004006,0.0
2019-01-29,-0.0,-0.3174492399624888,-0.0,-0.43430091815148414,1.0,-0.4291322268990033,0.0
2019-01-30,-0.0,-0.31648854961832057,-0.0,-0.4330643402399127,1.0,-0.4314721919302072,0.0
2019-01-31,-0.007585196843508864,-0.31296041270465824,-0.0,-0.44634620849454615,1.0,-0.41904387172929375,0.0
2019-02-01,-0.00439574858942396,-0.31286357870795606,-0.0,-0.44972225867121546,1.0,-0.4199580107597428,0.0
2019-02-04,-0.0024731888815933464,-0.3117750054716568,-0.0,-0.4486320857955789,1.0,-0.4257824469249289,0.0
2019-02-05,-0.0,-0.30339168490153173,-0.0,-0.4469365426695842,1.0,-0.43785557986870893,0.0
2019-02-06,-0.0007215638256002099,-0.30721126514190755,-0.0,-0.44489876240871123,1.0,-0.43372545589714434,0.0
2019-02-07,-0.0029293459251486533,-0.30574501573976914,-0.0,-0.4458289611752361,1.0,-0.43157572577824416,0.0
2019-02-08,-0.0011157051913106256,-0.30723458248561614,-0.0,-0.45365448141585174,1.0,-0.42567434534357157,0.0
2019-02-11,-0.0008528691392582225,-0.307842022393282,-0.0,-0.4501399580125962,1.0,-0.42800909727081876,0.0
2019-02-12,-0.005890467952788666,-0.2996693454792301,-0.0,-0.4549236866884183,1.0,-0.42925964044058074,0.0
2019-02-13,-0.008085487642315509,-0.29973121216756626,-0.0,-0.4525687812766329,1.0,-0.42488144926902816,0.0
2019-02-14,-0.010732944236780555,-0.2977463003038451,-0.0,-0.4526417032810895,1.0,-0.42481474195029184,0.0
2019-02-15,-0.009947746999278514,-0.3013839393078117,-0.0,-0.45156212422659,1.0,-0.4234460744659918,0.0
2019-02-19,-0.0027184636295874073,-0.3049940807646775,-0.0,-0.4582584294295611,1.0,-0.4263384048756961,0.0
2019-02-20,-0.0023022276793544993,-0.3096386598842309,-0.0,-0.45592878442378537,1.0,-0.4247281178740572,0.0
2019-02-21,-0.006431785753484798,-0.2984524201514652,-0.0,-0.4590495006036659,1.0,-0.4312150148172539,0.0
2019-02-22,-0.009240156270576358,-0.2919099249374479,-0.0,-0.4627101531978403,1.0,-0.43092928317457524,0.0
2019-02-25,-0.004641034664789724,-0.29088949498504313,-0.0,-0.4698442723913426,1.0,-0.4341676931198311,0.0
2019-02-26,-0.004552251935256861,-0.2902445460942997,-0.0,-0.47218068261787477,1.0,-0.43217804363124557,0.0
2019-02-27,-0.005497284341535282,-0.2892231237768543,-0.0,-0.4715790399542626,1.0,-0.4326142885414605,0.0
2019-02-28,-0.004839206370155295,-0.2914522018388984,-0.0,-0.47382429281597815,1.0,-0.4295235581364656,0.0
2019-03-01,-0.005102489663059735,-0.29081991730447787,-0.0,-0.4743555907451395,1.0,-0.4290929884754113,0.0
2019-03-04,-0.007405291377340248,-0.2868726377779731,-0.0,-0.47523512349477015,1.0,-0.4278808121648941,0.0
2019-03-05,-0.007997896443675089,-0.2898087078467033,-0.0,-0.46823849069833684,1.0,-0.4251594101277472,0.0
2019-03-06,-0.009573885420089823,-0.2881805236060904,-0.0,-0.47008434658779713,1.0,-0.4229817066491401,0.0
2019-03-07,-0.008564044156299282,-0.2878263536008411,-0.0,-0.47176712808831256,1.0,-0.42213509724899245,0.0
2019-03-08,-0.0,-0.28440770380793245,-0.0,-0.4900844252924105,1.0,-0.4240612083369976,0.0
2019-03-11,-0.0,-0.2831905308718311,-0.0,-0.4918955922621676,1.0,-0.43319936401377973,0.0
2019-03-12,-0.0,-0.2672375444839858,-0.0,-0.5004448398576513,1.0,-0.4565169039145907,0.0
2019-03-13,-0.0008697979392479593,-0.26974887372318124,-0.0019403184798608324,-0.5018065034122843,1.0,-0.4558856327222445,0.0
2019-03-14,-0.004143092618167239,-0.2669844522653361,-0.006326012384728472,-0.4976611573929701,1.0,-0.4523544348910768,0.0
2019-03-15,-0.005441934116912371,-0.2640453197136294,-0.007895265071258113,-0.4960635189687089,1.0,-0.45685482971652874,0.0
2019-03-18,-0.0038644537270757476,-0.2643241673554181,-0.012620903790738713,-0.49406929211249356,1.0,-0.45893180244376436,0.0
2019-03-19,-0.0014309350266064483,-0.2643428878057506,-0.014175200107320127,-0.4950140857666682,1.0,-0.46087287036623,0.0
2019-03-20,-0.0011839871325172013,-0.262688767759807,-0.015324814583147172,-0.4946385488338844,1.0,-0.4601018675721562,0.0
2019-03-21,-0.010693396437022815,-0.26168683305799884,-0.014376925481091218,-0.5092646336562933,1.0,-0.4364200562575345,0.0
2019-03-22,-0.005759490834117699,-0.25993904352113306,-0.022208775940119226,-0.5164941060463448,1.0,-0.4366680112948769,0.0
2019-03-25,-0.003302539385013612,-0.24548132280091042,-0.03706431026018655,-0.5099745615209533,1.0,-0.43562279644753876,0.0
2019-03-26,-0.0,-0.23729954020410451,-0.0405966132107211,-0.5087361220141303,1.0,-0.456274531793204,0.0
2019-03-27,-0.0009857293276877928,-0.23722472388377355,-0.04070614064565271,-0.507852230212604,1.0,-0.4535251024934472,0.0
2019-03-28,-0.0,-0.23286351311986017,-0.05079884374929975,-0.4972998409034889,1.0,-0.45983373294194096,0.0
2019-03-29,-0.0,-0.22786540012545928,-0.05217761448158438,-0.49713235953042384,1.0,-0.46316874271888164,0.0
2019-04-01,-0.0,-0.22519083969465647,-0.050785810507409074,-0.4981814099685676,1.0,-0.47103726986977995,0.0
2019-04-02,-0.0,-0.22575299518530959,-0.05708207367596014,-0.49309147911768,1.0,-0.46346433770014556,0.0
2019-04-03,-0.0,-0.227139304039974,-0.05960250061619126,-0.4822873019785341,1.0,-0.47164399829707143,0.0
2019-04-04,-0.0,-0.22781038576997178,-0.06017294681661364,-0.4804650746001165,1.0,-0.4717729288946637,0.0
2019-04-05,-0.0,-0.2212903370484157,-0.06447200233220461,-0.4843809566523894,1.0,-0.47238355795752696,0.0
2019-04-08,-0.0,-0.2199452939330075,-0.06468319806286714,-0.4846867853459486,1.0,-0.4727366485807811,0.0
2019-04-09,-0.0,-0.21427128459518305,-0.06985252856277076,-0.49159390361608046,1.0,-0.46890081030728825,0.0
2019-04-10,-0.0,-0.20702257898159152,-0.07762505885782192,-0.49525774120495974,1.0,-0.46229736092737506,0.0
2019-04-11,-0.0006499910346064192,-0.20113860498475883,-0.07929890622198314,-0.49809485386408464,1.0,-0.462166039089116,0.0
2019-04-12,-0.0002465041233416995,-0.202559160989602,-0.08065166726425242,-0.4963696665471495,1.0,-0.46111957690928645,0.0
2019-04-15,-0.0,-0.2041479820627803,-0.08408071748878923,-0.4873542600896861,1.0,-0.46659192825112106,0.0
2019-04-16,-0.0,-0.20344835317593776,-0.08896661509831617,-0.48557207237505884,1.0,-0.46411515436873607,0.0
2019-04-17,-0.0,-0.2035197847774913,-0.09846429772447035,-0.4887568658222173,1.0,-0.45113776482457124,0.0
2019-04-18,-0.0,-0.21114573292384944,-0.11163666524692327,-0.48405030375036434,1.0,-0.43486740343876795,0.0
2019-04-22,-0.0,-0.21379217516152188,-0.11044059583632448,-0.4846778535534817,1.0,-0.4344714644651831,0.0
2019-04-23,-0.0,-0.21454855501705258,-0.11153742595584275,-0.48788368336025845,1.0,-0.42979267635971996,0.0
2019-04-24,-0.0,-0.21312393583654451,-0.11701317322340712,-0.47858231024285336,1.0,-0.4316471009947128,0.0
2019-04-25,-0.0,-0.2076081105329266,-0.11847299479633949,-0.4816301812309349,1.0,-0.4352458280997667,0.0
2019-04-26,-0.0,-0.19934471847579724,-0.12847557281030497,-0.4922914656313817,1.0,-0.42400305199614013,0.0
2019-04-29,-0.0,-0.18527588066139467,-0.12432602444284686,-0.4939342199856218,1.0,-0.4430265995686556,0.0
2019-04-30,-0.0,-0.184487173727481,-0.12770115458915493,-0.49537265825059523,1.0,-0.4387214160564266,0.0
2019-05-01,-0.0,-0.17207543772786604,-0.1391051897195841,-0.4923932124049152,1.0,-0.4469775397218346,0.0
2019-05-02,-0.0,-0.1694225101797485,-0.13873703628714765,-0.48777305347461253,1.0,-0.45375807068457397,0.0
2019-05-03,-0.0,-0.1719825453236763,-0.1378604525619686,-0.48632417112780607,1.0,-0.4531467902289802,0.0
2019-05-06,-0.0,-0.15881110711718188,-0.14321980589503955,-0.4859588425593098,1.0,-0.4585954349388929,0.0
2019-05-07,-0.0,-0.15885457608085346,-0.14933183604716452,-0.4781134194272881,1.0,-0.4596294216732173,0.0
2019-05-08,-0.0,-0.1623179951988872,-0.15747201220469792,-0.4667848248939941,1.0,-0.4569358131604334,0.0
2019-05-09,-0.0,-0.16013196579662003,-0.16015440895931055,-0.47281010840047577,1.0,-0.45121978589222794,0.0
2019-05-10,-0.0,-0.1607347360384434,-0.159275144275032,-0.47160532638717356,1.0,-0.4539105831630476,0.0
2019-05-13,-0.0,-0.16227686089592455,-0.15549567755697766,-0.47207814078814414,1.0,-0.4555742674301111,0.0
2019-05-14,-0.0,-0.128923741840622,-0.19691670194042818,-0.4512665136899325,1.0,-0.45070955956067454,0.0
2019-05-15,-0.0,-0.12925579322638148,-0.19964349376114082,-0.45316399286987524,1.0,-0.4461007130124777,0.0
2019-05-16,-0.0,-0.13102110870873548,-0.2023716648463099,-0.44758486949156323,1.0,-0.4480306711544035,0.0
2019-05-17,-0.0,-0.1268205642912903,-0.20662428905988625,-0.4405263744842199,1.0,-0.456406825025092,0.0
2019-05-20,-0.0,-0.11826207142538678,-0.21389718667796156,-0.4386731463729993,1.0,-0.45840206875027867,0.0
2019-05-21,-0.0,-0.1198752228163993,-0.2161764705882353,-0.43406862745098046,1.0,-0.4580436720142603,0.0
2019-05-22,-0.0,-0.11492460856589233,-0.22151941023185373,-0.4340631194458674,1.0,-0.4567139579946101,0.0
2019-05-23,-0.0,-0.11348764745159137,-0.22904518139327845,-0.436122857778767,1.0,-0.44700645448475407,0.0
2019-05-24,-0.0,-0.10135915430398863,-0.23736341831749133,-0.4311539486541707,1.0,-0.4509416363151817,0.0
2019-05-28,-0.0,-0.10446468236339405,-0.2369169258107508,-0.43040870724122615,1.0,-0.44946690359840075,0.0
2019-05-29,-0.0,-0.10513469134158789,-0.2372964097102028,-0.4304575511472063,1.0,-0.4460790840101185,0.0
2019-05-30,-0.0,-0.1070157487320936,-0.23527449061304387,-0.43693833970993856,1.0,-0.44516860930687785,0.0
2019-05-31,-0.0,-0.10347433703069776,-0.2348011647809367,-0.435925934158757,1.0,-0.44866294707359905,0.0
2019-06-03,-0.0,-0.1046483275330836,-0.2427681599538936,-0.4335114046948773,1.0,-0.43572806064770686,0.0
2019-06-04,-0.0,-0.11389350160522528,-0.2414258828739068,-0.4192405623823757,1.0,-0.43954389460865717,0.0
2019-06-05,-0.0,-0.10611688682770294,-0.2559509418203398,-0.426687473899378,1.0,-0.40919181484493483,0.0
2019-06-06,-0.0,-0.1091212727152871,-0.25006042760772595,-0.4230591751082204,1.0,-0.4151486519150058,0.0
2019-06-07,-0.0,-0.11109889626665494,-0.2517919176817202,-0.42108966184424607,1.0,-0.41469152631810385,0.0
2019-06-10,-0.0,-0.1130537922551453,-0.25808860676082324,-0.41100885189008723,1.0,-0.4143475300371208,0.0
2019-06-11,-0.0,-0.11220693450742984,-0.2640396257567419,-0.4070886075949367,1.0,-0.41811777655476057,0.0
2019-06-12,-0.0,-0.11717736081476429,-0.26638217373133016,-0.4019269263764545,1.0,-0.4141791865555091,0.0
2019-06-13,-0.0,-0.12522833813852147,-0.2721570526223122,-0.3987059004775843,1.0,-0.40473622818407906,0.0
2019-06-14,-0.0,-0.1226680746216121,-0.273781239000352,-0.4007611756423794,1.0,-0.40271911298838436,0.0
2019-06-17,-0.0,-0.12360020240688184,-0.2738653114205883,-0.4003696125668273,1.0,-0.40226167689701453,0.0
2019-06-18,-0.0,-0.12632806141527902,-0.2715074459426761,-0.4024988451639867,1.0,-0.39933129495611625,0.0
2019-06-19,-0.0,-0.11975113221650617,-0.2770962493954184,-0.4006947192542761,1.0,-0.4009585366926087,0.0
2019-06-20,-0.0,-0.12215084044706503,-0.2758514476810701,-0.40086244829710466,1.0,-0.40125847047434654,0.0
2019-06-21,-0.0,-0.12319127413467036,-0.27556405858292654,-0.39860139860139865,1.0,-0.40168008092536395,0.0
2019-06-24,-0.0,-0.118263242446249,-0.27472986950111133,-0.400453335093858,1.0,-0.407209348385819,0.0
2019-06-25,-0.0,-0.11740097320386639,-0.27245304621617455,-0.4022942950877425,1.0,-0.40964836955325096,0.0
2019-06-26,-0.0,-0.1176833568406206,-0.2662641043723554,-0.38716502115655854,1.0,-0.43271773624823695,0.0
2019-06-27,-0.0,-0.12150397813677737,-0.2694554029929694,-0.3906508275846869,1.0,-0.4223436845701188,0.0
2019-06-28,-0.0,-0.11304960789496872,-0.27271125209269537,-0.39492466296590006,1.0,-0.4221737598026258,0.0
2019-07-01,-0.0,-0.1126605423743749,-0.2730597228647589,-0.39318837706254267,1.0,-0.42407419646200956,0.0
2019-07-02,-0.0,-0.11409322089874281,-0.27208877342081506,-0.39100376494418637,1.0,-0.4245580043594091,0.0
2019-07-03,-0.0,-0.11119675813769105,-0.27472140245782495,-0.3923930758049597,1.0,-0.4240408756551997,0.0
2019-07-05,-0.0,-0.0958919180583977,-0.279204347921755,-0.39472352410500144,1.0,-0.43054547054811104,0.0
2019-07-08,-0.0,-0.09456337594332356,-0.280697894435766,-0.3951508217640976,1.0,-0.429737519526523,0.0
2019-07-09,-0.0,-0.09352739424852695,-0.2807580687714361,-0.3931052677864743,1.0,-0.43120657813736696,0.0
2019-07-10,-0.0,-0.09998900978129464,-0.2835476425980877,-0.3867457962413452,1.0,-0.4277612924497197,0.0
2019-07-11,-0.0,-0.0990040234813007,-0.28590902095288345,-0.386935778202845,1.0,-0.4267748389508168,0.0
2019-07-12,-0.0,-0.10300551854539058,-0.28621682826550576,-0.3890904293912011,1.0,-0.42028889914913264,0.0
2019-07-15,-0.0,-0.10559060830566976,-0.29019280233912986,-0.3941565722074439,1.0,-0.4084903378987403,0.0
2019-07-16,-0.0,-0.0875008338707167,-0.3184719041159858,-0.4091970380912143,1.0,-0.4085077049654222,0.0
2019-07-17,-0.0,-0.09111967392030648,-0.31521037040336775,-0.4095151123683097,1.0,-0.41147515424193154,0.0
2019-07-18,-0.0,-0.09171044430593893,-0.3177143620336568,-0.41022615973644383,1.0,-0.40633069183509934,0.0
2019-07-19,-0.0,-0.09406183178902351,-0.31882573057733427,-0.4118406985032074,1.0,-0.40264166072701346,0.0
2019-07-22,-0.0,-0.08039372884375556,-0.3130678781400321,-0.41486281845715306,1.0,-0.4186709424550151,0.0
2019-07-23,-0.0,-0.08263339645761389,-0.3105046229252534,-0.41472652333741783,1.0,-0.42005124206305,0.0
2019-07-24,-0.0,-0.08343159721449707,-0.31354706654504194,-0.4116848732952144,1.0,-0.4161790553318353,0.0
2019-07-25,-0.0,-0.07687005247709686,-0.316752646090901,-0.41765987725695985,1.0,-0.4123232233389665,0.0
2019-07-26,-0.0,-0.0715889138310404,-0.3160269375236148,-0.4198875380614762,1.0,-0.4150645655990932,0.0
2019-07-29,-0.0,-0.07482161513326073,-0.3161135439126859,-0.41961010958721406,1.0,-0.4122746571231689,0.0
2019-07-30,-0.0,-0.07412347984615042,-0.31732586318059536,-0.4172836212454701,1.0,-0.4145267791636097,0.0
2019-07-31,-0.0,-0.08576638278001379,-0.3164483778434991,-0.41139845678326037,1.0,-0.40999755397923104,0.0
2019-08-01,-0.0,-0.0937937159986677,-0.3102697901632064,-0.4131453314089042,1.0,-0.40330853780393033,0.0
2019-08-02,-0.0,-0.08952905144480448,-0.3160371077278175,-0.4102933996182698,1.0,-0.40350215278086027,0.0
2019-08-05,-0.0,-0.0874193333776861,-0.31282017164526643,-0.41565209677777043,1.0,-0.40172532322089904,0.0
2019-08-06,-0.0,-0.09017947700313092,-0.3119019270626626,-0.4041319398509503,1.0,-0.39868589319574904,0.0
2019-08-07,-0.0,-0.08976502684150313,-0.30643316025697437,-0.40141247909882954,1.0,-0.4025125407022794,0.0
2019-08-08,-0.0,-0.08992275358172495,-0.30817139461695897,-0.4014172847113713,1.0,-0.4012412244987786,0.0
2019-08-09,-0.0,-0.08473349418732178,-0.30903706953279225,-0.3942092564158806,1.0,-0.40550559333187103,0.0
2019-08-12,-0.0,-0.08152936021034181,-0.31470201577563545,-0.39829097283085013,1.0,-0.3965162138475022,0.0
2019-08-13,-0.0,-0.08058832541749654,-0.3144958305062488,-0.397666834467815,1.0,-0.3959596401759723,0.0
2019-08-14,-0.0,-0.07808321276689026,-0.31423999298522515,-0.40148625542549,1.0,-0.3983076855627165,0.0
2019-08-15,-0.0,-0.09035045815781474,-0.31660659226125853,-0.3885438832674686,1.0,-0.37586311721023147,0.0
2019-08-16,-0.0,-0.08943619146902962,-0.31715315784901393,-0.38904091738337243,1.0,-0.3762053687776909,0.0
2019-08-19,-0.0,-0.0832610957004161,-0.3194348127600555,-0.391123439667129,1.0,-0.37330963938973644,0.0
